din	from	din	from	ADP;ACC	N
serios	serio	serios	serio	ADV	ADJ;MASC;SG
serios	grave	serios	grave	ADV	ADJ;SG
dramatic	dramáticos	dramatic	dramático	ADJ;INDF;MASC;SG	ADJ;MASC;PL
dramatic	dramáticas	dramatic	dramático	ADJ;INDF;MASC;SG	ADJ;FEM;PL
dramatic	dramáticamente	dramatic	dramáticamente	ADJ;INDF;MASC;SG	ADV
leonardo	leonardo	leonardo	leonardo	PROPN	N;MASC;SG
alla	alla	alla	alla	N;INDF;MASC;SG	
corespunzator	apropiadas	corespunzator	apropiado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
corespunzator	apropiados	corespunzator	apropiado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
corespunzator	correspondientes	corespunzator	correspondiente	ADJ;INDF;MASC;SG	ADJ;PL
mali	malí	mali	malí	PROPN	N;SG
mali	mali	mali	mali	PROPN	N;FEM;SG
contributiile	contribución	contributie	contribución	N;DEF;FEM;PL	N;FEM;SG
vina	culpable	vină	culpable	N;DEF;FEM;SG	ADJ;SG
vina	culpas	vină	culpa	N;DEF;FEM;SG	N;FEM;PL
vina	culpas	vină	culpa	N;DEF;FEM;SG	N;FEM;PL
vina	culpar	vină	culpar	N;DEF;FEM;SG	V;NFIN
vina	culpable	vină	culpable	N;DEF;FEM;SG	ADJ;SG
vina	culpas	vină	culpa	N;DEF;FEM;SG	N;FEM;PL
girls	muchachas	girls	muchacha	N;INDF;MASC;SG	N;FEM;PL
girls	niñas	girls	niña	N;INDF;MASC;SG	N;FEM;PL
girls	chicas	girls	chica	N;INDF;MASC;SG	N;FEM;PL
veronica	veronica	veronică	veronicar	N;DEF;FEM;SG	ADJ;FEM;SG
veronica	verónica	veronică	verónico	N;DEF;FEM;SG	ADJ;FEM;SG
fernando	fernando	fernando	fernar	PROPN	V;V.MSDR
amos	amos	amos	amo	PROPN	N;MASC;PL
bowell	bowell	bowell	bowell	PROPN	
jordan	jordán	jordan	jordán	PROPN	N;MASC;SG
jordan	jordania	jordan	jordania	PROPN	N;FEM;SG
african	africanos	african	africano	ADJ;INDF;MASC;SG	N;MASC;PL
african	africanas	african	africano	ADJ;INDF;MASC;SG	ADJ;FEM;PL
cunostinte	conocimiento	cunoaște	conocimiento		N;MASC;SG
cunostinte	conocimientos	cunoaște	conocimiento		N;MASC;PL
cunostinte	conocidos	cunoaște	conocido		ADJ;MASC;PL;V.PTCP
cunostinte	conocimiento	cunoaște	conocimiento		N;MASC;SG
cunostinte	conocimientos	cunoaște	conocimiento		N;MASC;PL
cuba	cuba	cubă	cuba	PROPN	N;FEM;SG
hai	hai	hai	hacer	V;IND;SG;1;PRS;FIN	
lászló	lászló	lászló	lászlar	PROPN	N;MASC;SG
plata	pagos	plată	pago	N;DEF;FEM;SG	N;MASC;PL
plata	pagos	plată	pago	N;DEF;FEM;SG	N;MASC;PL
kennedy	kennedy	kennedy	kennedy	PROPN	N;MASC;SG
robin	robin	robin	robin	PROPN	PROPN
dorin	dorin	dorin	dorin	PROPN	
nick	nick	nick	nick	PROPN	N;MASC;SG
desert	postres	desert	postre	N;INDF;MASC;SG	N;MASC;PL
afectat	afectados	afecta	afectado	ADJ;INDF;MASC;SG	N;MASC;PL
afectat	afectó	afecta	afectar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
afectat	afectadas	afecta	afectado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
actioneaza	ley	actiona	ley	V;IND;SG;3;IPFV;FIN	N;FEM;SG
actioneaza	acta	actiona	acta	V;IND;SG;3;IPFV;FIN	N;FEM;SG
actioneaza	acto	actiona	acto	V;IND;SG;3;IPFV;FIN	N;MASC;SG
actioneaza	act	actiona	act	V;IND;SG;3;IPFV;FIN	PROPN
dick	polla	dick	polla	PROPN	N;FEM;SG
dick	verga	dick	verga	PROPN	N;FEM;SG
dick	dick	dick	dick	PROPN	PROPN
dick	pito	dick	pito	PROPN	N;MASC;SG
morgan	morgana	morgan	morgana	PROPN	N;FEM;SG
morgan	morgan	morgan	morgar	PROPN	N;MASC;SG
plasat	colocados	plasa	colocado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
ibrahim	ibrahim	ibrahim	ibrahim	PROPN	N;SG
albi	blancas	alb	blanco		ADJ;FEM;PL
albi	blanca	alb	blanco		ADJ;FEM;SG
albi	white	alb	white		N
albi	blancos	alb	blanco		N;MASC;PL
albi	blanco	alb	blanco		ADJ;MASC;SG
charlie	charlie	charlie	charlie	PROPN	PROPN
charlie	carlos	charlie	carlo	PROPN	N;MASC;SG
charlie	charly	charlie	charly	PROPN	N;MASC;SG
chemat	convocados	chema	convocado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sturdza	sturdza	sturdza	sturdza	N;DEF;FEM;SG	
defineste	defina	definest	definir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
defineste	defina	definest	definir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
belarus	belarús	belarus	belarus	PROPN	N;FEM;SG
belarus	bielorrusia	belarus	bielorrusia	PROPN	N;FEM;SG
belarus	bielorruso	belarus	bielorruso	PROPN	N;MASC;SG
belarus	belarús	belarus	belarus	PROPN	N;FEM;SG
belarus	bielorrusia	belarus	bielorrusia	PROPN	N;FEM;SG
intens	intensos	intens	intenso	ADV	ADJ;MASC;PL
intens	intensa	intens	intenso	ADV	ADJ;FEM;SG
intens	intensas	intens	intenso	ADV	ADJ;FEM;PL
intens	intenso	intens	intenso	ADV	ADJ;MASC;SG
aplicata	aplicados	aplicat	aplicado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
aplicata	aplicadas	aplicat	aplicado	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
caramida	ladrillos	caramidă	ladrillo	N;DEF;FEM;SG	N;MASC;PL
caramida	ladrillos	caramidă	ladrillo	N;DEF;FEM;SG	N;MASC;PL
sexual	sexuales	sexual	sexual	ADJ;INDF;MASC;SG	ADJ;PL
sexual	sexualmente	sexual	sexualmente	ADJ;INDF;MASC;SG	ADV
fred	fred	frede	fred	PROPN	PROPN
april	april	april	april		PROPN
april	abril	april	abril		N
astra	astra	astra	astrar	PROPN	N;MASC;SG
diplomatice	diplomática	diplomatic	diplomático	ADJ;INDF;FEM;PL	ADJ;FEM;SG
diplomatice	diplomático	diplomatic	diplomático	ADJ;INDF;FEM;PL	N;MASC;SG
diplomatice	diplomacia	diplomatic	diplomacia	ADJ;INDF;FEM;PL	N;FEM;SG
axa	ejes	axa	eje	N;DEF;FEM;SG	N;MASC;PL
axa	ejes	axa	eje	N;DEF;FEM;SG	N;MASC;PL
axa	ejes	axa	eje	N;DEF;FEM;SG	N;MASC;PL
zur	zur	zur	zur	N;INDF;MASC;SG	PROPN
definita	definidos	definita	definido	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
definita	definidas	definita	definido	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
chimist	químico	chimist	químico	N;INDF;MASC;SG	ADJ;MASC;SG
eliade	eliade	eliad	eliade	PROPN	N;MASC;SG
pret	precios	pret	precio		N;MASC;PL
pret	precio	pret	precio		N;MASC;SG
pret	price	pret	price		N
pret	precios	pret	precio		N;MASC;PL
pret	precio	pret	precio		N;MASC;SG
pret	price	pret	price		N
lisabona	lisboa	lisabonă	lisboa	PROPN	N;MASC;SG
hrana	alimentos	hrană	alimento	N;DEF;FEM;SG	N;MASC;PL
cauzat	causó	cauzat	causar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
shortsummary	shortsummary	shortsummary	shortsummary	N;INDF;MASC;SG	V;NFIN
solare	solar	solar	solar	N;INDF;FEM;PL	N;MASC;SG
aparate	aparato	apara	aparato	N;INDF;FEM;PL	N;MASC;SG
eliminat	eliminados	elimina	eliminado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
eliminat	eliminados	elimina	eliminado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
initiale	inicial	initial	inicial	ADJ;INDF;FEM;PL	ADJ;SG
hertegovina	herzegovina	hertegovină	herzegovina	N;DEF;FEM;SG	ADJ;FEM;SG
hertegovina	herzegovina	hertegovină	herzegovina	N;DEF;FEM;SG	ADJ;FEM;SG
oferite	ofrecido	oferit	ofrecido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
oferite	ofrecida	oferit	ofrececido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
oferite	ofrecí	oferit	ofrecer	ADJ;INDF;FEM;PL	V;IND;SG;1;PST;FIN
oferite	ofreció	oferit	ofrecer	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
statistici	estadística	statistică	estadístico	N;INDF;FEM;PL	N;FEM;SG
derivat	derivados	derivat	derivado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
derivat	derivadas	derivat	derivado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
traduse	traducida	traduce	traducir	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
traduse	traducido	traduce	traducido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
andy	andy	andy	andy	PROPN	PROPN
bulgar	búlgaro	bulgar	búlgaro	ADJ;INDF;MASC;SG	N;MASC;SG
bulgar	búlgaros	bulgar	búlgaros	ADJ;INDF;MASC;SG	N;MASC;PL
stanley	stanley	stanley	stanley	PROPN	PROPN
elaborat	elaborados	elabora	elaborado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
elaborat	elaboradas	elabora	elaborado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
ile	ile	el	ile		N;FEM;SG
sugerat	sugirió	sugera	sugerir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
andreas	andreas	andreas	andrea	PROPN	PROPN
nil	nulo	nil	nulo		ADJ;MASC;SG
nil	nulas	nil	nulo		ADJ;FEM;PL
nil	nula	nil	nulo		ADJ;FEM;SG
nil	nilo	nil	nilo		N;MASC;SG
extreme	extremos	extremă	extremo		N;MASC;PL
extreme	extrema	extremă	extremo		ADJ;FEM;SG
extreme	extremo	extremă	extremo		N;MASC;SG
extreme	extreme	extremă	extreme		N
extreme	extremos	extremă	extremo		N;MASC;PL
comportament	comportamientos	comportament	comportamiento	N;INDF;MASC;SG	N;MASC;PL
stade	stade	stad	stade	PROPN	N;MASC;SG
laborator	laboratorios	laborator	laboratorio	N;INDF;MASC;SG	N;MASC;PL
moldovan	moldova	moldovan	moldova	PROPN	N;FEM;SG
htm	htm	htm	htm	N;INDF;MASC;SG	
egale	equal	egal	equal	ADJ;INDF;FEM;PL	N
egale	igual	egal	igual	ADJ;INDF;FEM;PL	ADV
precis	precisos	precis	preciso	ADV	ADJ;MASC;PL
precis	preciso	precis	preciso	ADV	ADJ;MASC;SG
precis	precisa	precis	precisar	ADV	V;IND;SG;3;PRS;FIN
russell	russell	russell	russell	PROPN	PROPN
planta	plantas	plantă	planta	N;DEF;FEM;SG	N;FEM;PL
planta	vegetal	plantă	vegetal	N;DEF;FEM;SG	ADJ;SG
planta	plantas	plantă	planta	N;DEF;FEM;SG	N;FEM;PL
planta	vegetal	plantă	vegetal	N;DEF;FEM;SG	ADJ;SG
operator	explotador	operator	explotador	N;INDF;MASC;SG	ADJ;MASC;SG
motorul	motores	motor	motor	N;DEF;MASC;SG	N;MASC;PL
vorbit	hablaron	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
vorbit	hablé	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
vorbit	habló	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
consum	consumos	consum	consumo	N;INDF;MASC;SG	N;MASC;PL
kurt	kurt	kurt	kurt	PROPN	PROPN
purtand	vistiendo	purta	vistir	N;INDF;MASC;SG	V;V.MSDR
obligatoriu	requeridos	obligatoriu	requerido	ADV	ADJ;MASC;PL;V.PTCP
obligatoriu	exigido	obligatoriu	exigido	ADV	ADJ;MASC;SG;V.PTCP
obligatoriu	requerido	obligatoriu	requerir	ADV	ADJ;MASC;SG;V.PTCP
obligatoriu	requerida	obligatoriu	requerido	ADV	ADJ;FEM;SG;V.PTCP
obligatoriu	obligatoriedad	obligatoriu	obligatoriedad	ADV	N;FEM;SG
obligatoriu	obligatoria	obligatoriu	obligatorio	ADV	ADJ;FEM;SG
obligatoriu	obligatorio	obligatoriu	obligatorio	ADV	ADJ;MASC;SG
obligatoriu	obligatorios	obligatoriu	obligatorio	ADV	ADJ;MASC;PL
obligatoriu	obligatorias	obligatoriu	obligatorio	ADV	ADJ;FEM;PL
obligatoriu	obligatoriedad	obligatoriu	obligatoriedad	ADV	N;FEM;SG
obligatoriu	obligatoria	obligatoriu	obligatorio	ADV	ADJ;FEM;SG
obligatoriu	obligatorio	obligatoriu	obligatorio	ADV	ADJ;MASC;SG
obligatoriu	obligatorios	obligatoriu	obligatorio	ADV	ADJ;MASC;PL
obligatoriu	obligatorias	obligatoriu	obligatorio	ADV	ADJ;FEM;PL
infrangere	derrotas	infrangere	derrota	N;INDF;FEM;SG	N;FEM;PL
bell	campana	bell	campana	PROPN	N;FEM;SG
bell	timbre	bell	timbre	PROPN	N;MASC;SG
bell	bell	bell	bell	PROPN	N;SG
donald	donald	donald	donald	PROPN	N;SG
ferestre	ventana	fereastră	ventana	N;INDF;FEM;PL	N;FEM;SG
campaniei	campañas	campanie	campaña	N;DEF;FEM;SG	N;FEM;PL
masive	masivo	masiv	masivo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
masive	massive	masiv	massivir	ADJ;INDF;FEM;PL	N
masive	masiva	masiv	masivo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
interpretata	interpretados	interpretat	interpretado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
interpretata	interpretadas	interpretat	interpretado	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
tim	tim	tim	tim	PROPN	PROPN
made	hecha	made	hecho		ADJ;FEM;SG;V.PTCP
made	made	made	mader		N
made	hecho	made	hecho		ADJ;MASC;SG;V.PTCP
uitat	olvidaste	uita	olvidaste	ADJ;INDF;MASC;SG	INTJ
uitat	olvido	uita	olvido	ADJ;INDF;MASC;SG	N;MASC;SG
uitat	olvidé	uita	olvidar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
uitat	olvidó	uita	olvidar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
uitat	olvidados	uita	olvidado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
uitat	olvidadas	uita	olvidado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
nuclear	nucleares	nuclear	nuclear	ADJ;INDF;MASC;SG	ADJ;PL
magnus	magno	magnus	magno	PROPN	PROPN
magnus	magnus	magnus	magnus	PROPN	N;SG
clarke	clarke	clarke	clarke	PROPN	N;MASC;SG
iubire	amores	iubire	amor	N;INDF;FEM;SG	N;MASC;PL
iubire	amar	iubire	amar	N;INDF;FEM;SG	V;NFIN
economist	economistas	economist	economista	N;INDF;MASC;SG	N;PL
feat	hazaña	feat	hazaña		N;FEM;SG
feat	proeza	feat	proeza		N;FEM;SG
diego	diego	diego	diego	PROPN	PROPN
oliver	oliver	oliver	oliver	PROPN	PROPN
klein	klein	klein	klein	PROPN	PROPN
separata	separados	separată	separado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
separata	separar	separată	separar	ADJ;DEF;FEM;SG	V;NFIN
inlocuita	sustituyó	inlocuita	sustituir	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN
inlocuita	reemplazados	inlocuita	reemplazado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
inlocuita	sustituye	inlocuita	sustituir	ADJ;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
mississippi	mississippi	mississipp	mississippi	PROPN	N;MASC
mississippi	misisipi	mississipp	misisipi	PROPN	N;MASC;SG
financiara	financieros	financiară	financiero	ADJ;DEF;FEM;SG	ADJ;MASC;PL
financiara	financieros	financiară	financiero	ADJ;DEF;FEM;SG	ADJ;MASC;PL
profesionale	profesional	profesional	profesional	ADJ;INDF;FEM;PL	ADJ;SG
profesionale	professional	profesional	professional	ADJ;INDF;FEM;PL	ADJ;SG
profesionale	profesionalidad	profesional	profesionalidad	ADJ;INDF;FEM;PL	N;FEM;SG
profesionale	profesionales	profesional	profesional	ADJ;INDF;FEM;PL	N;PL
blues	azules	blues	azul	N;INDF;MASC;SG	ADJ;PL
ille	ille	ille	ille		N
pretul	precios	pret	precio	N;DEF;MASC;SG	N;MASC;PL
pretul	precios	pret	precio	N;DEF;MASC;SG	N;MASC;PL
colaborarea	colaborar	colaborare	colaborar	N;DEF;FEM;SG	V;NFIN
indreptat	apuntando	indrepta	apuntar	ADJ;INDF;MASC;SG	V;V.MSDR
indreptat	señalando	indrepta	señalar	ADJ;INDF;MASC;SG	V;V.MSDR
mamifere	mamífero	mamifer	mamífero	N;INDF;FEM;PL	N;MASC;SG
linnaeus	linneo	linnaeus	linneo	PROPN	N;MASC;SG
galbena	amarillos	galbena	amarillo	ADJ;DEF;FEM;SG	ADJ;MASC;PL
galbena	amarillas	galbena	amarillo	ADJ;DEF;FEM;SG	ADJ;FEM;PL
generatii	generación	generat	generación	N;DEF;MASC;PL	N;FEM;SG
generatii	generación	generat	generación	N;DEF;MASC;PL	N;FEM;SG
adn	adn	adn	adn		N;MASC;SG
adn	dna	adn	dna		N;MASC;SG
acordarea	concediendo	acordare	conceder	N;DEF;FEM;SG	V;V.MSDR
acordarea	conceder	acordare	conceder	N;DEF;FEM;SG	V;NFIN
acordarea	otorgando	acordare	otorgar	N;DEF;FEM;SG	V;V.MSDR
frecvente	frecuente	frecvent	frecuente	ADJ;INDF;FEM;PL	ADJ;SG
frecvente	común	frecvent	común	ADJ;INDF;FEM;PL	ADJ;SG
frecvente	common	frecvent	common	ADJ;INDF;FEM;PL	N
secreta	secreta	secret	secreto	N;DEF;FEM;SG	ADJ;FEM;SG
secreta	secretos	secret	secreto	N;DEF;FEM;SG	N;MASC;PL
secreta	secreta	secret	secreto	N;DEF;FEM;SG	ADJ;FEM;SG
secreta	secretos	secret	secreto	N;DEF;FEM;SG	N;MASC;PL
ocupate	ocupada	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
ocupate	ocupado	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
ocupate	ocupada	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
ocupate	ocupado	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
comandat	encargo	comanda	encargo	ADJ;INDF;MASC;SG	N;MASC;SG
comandat	ordenados	comanda	ordenado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
comandat	ordenó	comanda	ordenar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
tunisia	túnez	tunisie	túnez	PROPN	N;MASC;SG
trimise	enviada	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;FEM;SG;V.PTCP
trimise	enviados	trimite	enviar	V;IND;SG;3;PST;FIN	ADJ;MASC;PL;V.PTCP
trimise	enviadas	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;FEM;PL;V.PTCP
trimise	enviado	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;V.PTCP
mountain	montañas	mountain	montaña	N;INDF;MASC;SG	N;FEM;PL
zilnic	diarios	zilnic	diario	ADV	N;MASC;PL
zilnic	diario	zilnic	diario	ADV	N;MASC;SG
zilnic	cotidiano	zilnic	cotidiano	ADV	ADJ;MASC;SG
zilnic	diaria	zilnic	diario	ADV	ADJ;FEM;SG
rezolvarea	resolviendo	rezolvare	resolver	N;DEF;FEM;SG	V;V.MSDR
rezolvarea	resolver	rezolvare	resolver	N;DEF;FEM;SG	V;NFIN
aux	aux	aux	aux	N;INDF;MASC;SG	
constitutie	constitucional	constitutie	constitucional	N;INDF;FEM;SG	ADJ;SG
constitutie	constitucional	constitutie	constitucional	N;INDF;FEM;SG	ADJ;SG
gotha	gotha	gothă	gotha	PROPN	N;FEM;SG
criteriile	criterio	criteriu	criterio	N;DEF;FEM;PL	N;MASC;SG
catherine	caterina	catherină	caterina	PROPN	N;FEM;SG
catherine	catalina	catherină	catalina	PROPN	N;FEM;SG
catherine	catherine	catherină	catherine	PROPN	N;FEM;SG
juniori	juniors	junior	juniors	N;INDF;MASC;PL	ADJ;SG
juniori	júnior	junior	júnior	N;INDF;MASC;PL	N;MASC;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	N;SG
churchill	churchill	churchill	churchill	PROPN	N;MASC;SG
dand	dandole	dand	dandole		V;V.MSDR
dand	regalando	dand	regalar		V;V.MSDR
dand	dando	dand	dar		V;V.MSDR
uciderea	matando	ucidere	matar	N;DEF;FEM;SG	V;V.MSDR
uciderea	matar	ucidere	matar	N;DEF;FEM;SG	V;NFIN
uciderea	matanzas	ucidere	matanza	N;DEF;FEM;SG	N;FEM;PL
acordata	concedida	acordat	concedido	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
acordata	concedidos	acordat	concedido	N;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
acordata	otorgado	acordat	otorgar	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
acordata	concedido	acordat	concedido	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
exploatarea	explotar	exploatare	explotar	N;DEF;FEM;SG	V;NFIN
exploatarea	explotando	exploatare	explotar	N;DEF;FEM;SG	V;V.MSDR
silviu	silviu	silviu	silviu	PROPN	
materna	materno	maternă	materno	N;DEF;FEM;SG	ADJ;MASC;SG
materna	maternal	maternă	maternal	N;DEF;FEM;SG	ADJ;SG
match	coincidir	match	coincidir	N;INDF;MASC;SG	V;NFIN
olandeza	holandesa	olandeză	holandés	N;DEF;FEM;SG	ADJ;FEM;SG
olandeza	holandeses	olandeză	holandés	N;DEF;FEM;SG	N;MASC;PL
echipamente	equipamiento	echipament	equipamiento	N;INDF;FEM;PL	N;MASC;SG
echipamente	equipo	echipament	equipo	N;INDF;FEM;PL	N;MASC;SG
succesorul	sucesores	succesor	sucesor	N;DEF;MASC;SG	N;MASC;PL
scufundare	bucear	scufundare	bucear	N;INDF;FEM;SG	V;NFIN
scufundare	picado	scufundare	picado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
scufundare	bucear	scufundare	bucear	N;INDF;FEM;SG	V;NFIN
vineri	viernes	vineri	viernes		N
mixta	mixtas	mixta	mixta	ADJ;DEF;FEM;SG	ADJ;FEM;PL
mixta	mixtos	mixta	mixto	ADJ;DEF;FEM;SG	ADJ;MASC;PL
inginerie	ingenieros	inginerie	ingeniero	N;INDF;FEM;SG	N;MASC;PL
wayne	díaz	waynă	díaz	PROPN	PROPN
wayne	wayne	waynă	wayne	PROPN	N;MASC;SG
cross	cruzado	cross	cruzar	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
inregistreaza	inscribirse	inregistra	inscribirse	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;FIN
inregistreaza	registrarse	inregistra	registrar	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;IPFV;FIN
inregistreaza	registro	inregistra	registro	V;IND;SG;3;IPFV;FIN	N;MASC;SG
inregistreaza	registro	inregistra	registro	V;IND;SG;3;IPFV;FIN	N;MASC;SG
inregistreaza	récord	inregistra	récord	V;IND;SG;3;IPFV;FIN	N;MASC;SG
suficiente	suficiente	suficient	suficiente	ADJ;INDF;FEM;PL	ADJ;SG
restaurare	restablecer	restaurare	restablecer	N;INDF;FEM;SG	V;NFIN
restaurare	restaurar	restaurare	restaurar	N;INDF;FEM;SG	V;NFIN
restaurare	restaura	restaurare	restaura	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
reprezentarea	representados	reprezentare	representado	N;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
reprezentarea	representaciones	reprezentare	representación	N;DEF;FEM;SG	N;FEM;PL
tren	trenes	tren	tren	N;INDF;MASC;SG	N;MASC;PL
tren	entrenar	tren	entrenar	N;INDF;MASC;SG	V;NFIN
alimente	alimentación	aliment	alimentación	N;INDF;FEM;PL	N;FEM;SG
alimente	alimento	aliment	alimento	N;INDF;FEM;PL	N;MASC;SG
alimente	comida	aliment	comida	N;INDF;FEM;PL	N;FEM;SG
acordate	concedida	acordat	concedido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
acordate	otorgado	acordat	otorgar	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
acordate	concedido	acordat	concedido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
ceara	ceras	ceară	cera	N;DEF;FEM;SG	N;FEM;PL
dej	dej	dej	dej	PROPN	INTJ
ucrainean	ucrania	ucrainean	ucrania	ADJ;INDF;MASC;SG	N;FEM;SG
acidul	ácidos	acid	ácido	N;DEF;MASC;SG	N;MASC;PL
austriece	austríaca	austriac	austríaco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
austriece	austriaco	austriac	austriaco	ADJ;INDF;FEM;PL	N;MASC;SG
austriece	austriaca	austriac	austriaco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
austriece	austríaco	austriac	austríaco	ADJ;INDF;FEM;PL	N;MASC;SG
missouri	missouri	missou	missouri	PROPN	N;MASC;SG
missouri	misuri	missou	misuri	PROPN	N;MASC;SG
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	N;FEM;PL
sarbatoare	vacaciones	sarbator	vacaciones	ADJ;INDF;FEM	N;FEM;PL
sarbatoare	banquete	sarbator	banquete	ADJ;INDF;FEM	N;MASC;SG
sarbatoare	festín	sarbator	festín	ADJ;INDF;FEM	N;MASC;SG
sarbatoare	celebraciones	sarbator	celebración	ADJ;INDF;FEM	N;FEM;PL
sarbatoare	celebración	sarbator	celebración	ADJ;INDF;FEM	N;FEM;SG
sarbatoare	festejo	sarbator	festejo	ADJ;INDF;FEM	N;MASC;SG
origini	origen	origine	origen	N;INDF;FEM;PL	N;MASC;SG
erik	erik	erik	erik	PROPN	PROPN
erik	erick	erik	erick	PROPN	PROPN
rosetti	rosetti	rosetti	rosetti	N;INDF;MASC;SG	PROPN
hip	hip	hip	hip		N;MASC;SG
hip	cadera	hip	cadera		N;FEM;SG
matt	matt	matt	matt	PROPN	PROPN
matt	mate	matt	mate	PROPN	N;SG
matt	mat	matt	mat	PROPN	
turingia	turingia	turingie	turingia	PROPN	N;FEM;SG
eficient	eficiente	eficient	eficiente	ADV	ADJ;SG
eficient	eficaz	eficient	eficaz	ADV	ADJ;SG
eficient	eficientes	eficient	eficiente	ADV	ADJ;PL
eficient	eficaz	eficient	eficaz	ADV	ADJ;SG
eficient	efectivos	eficient	efectivo	ADV	N;MASC;PL
eficient	efectiva	eficient	efectivo	ADV	ADJ;FEM;SG
vilaine	vilaine	vilaină	vilaine		N;MASC;SG
calatori	viajeros	calator	viajero		N;MASC;PL
calatori	nómadas	calator	nómada		N;PL
legale	legal	legal	legal	ADJ;INDF;FEM;PL	ADJ;SG
legale	jurídico	legal	jurídico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
organism	corporal	organism	corporal	N;INDF;MASC;SG	ADJ;SG
organism	carrocería	organism	carrocería	N;INDF;MASC;SG	V;COND;SG;3;FIN
