der	do	der	do	DET;NOM;DEF;MASC;SG	PROPN
resultat	consecuencia	resultat	consecuencia	ADJ	N
resultat	resultado	resultat	resultado	ADJ	N
verarbeitung	procesando	verarbeitung	procesar	N;NOM;FEM;SG	V
five	cinco	fiv	cinco	PROPN;NOM;SG	N
five	5	fiv	5	PROPN;NOM;SG	NUM
vernichtet	con	vernichten	con	V;V.PTCP	ADP
vernichtet	destruírono	vernichten	destruírono	V;V.PTCP	PROPN
vernichtet	os	vernichten	o	V;V.PTCP	DET
vernichtet	destruílo	vernichten	destruílo	V;V.PTCP	PROPN
vernichtet	seguros	vernichten	seguro	V;V.PTCP	N
frühling	primavera	frühling	primavera	ADJ	N
frühling	a	frühling	o	ADJ	DET
akzeptieren	aceptalo	akzeptieren	aceptalo	V;NFIN	N
akzeptieren	acepto	akzeptieren	acepto	V;NFIN	
gräber	foxas	grab	foxa		N
gräber	comúns	grab	común		ADJ
gräber	tumbas	grab	tumba		N
übersehen	de	übersehen	de	V;V.PTCP	ADP
übersehen	menos	übersehen	menos	V;V.PTCP	ADV
wäldern	bosque	wäldern	bosque		N
wäldern	bosques	wäldern	bosque		N
wäldern	árbores	wäldern	árbor		N
wäldern	monte	wäldern	monte		N
wäldern	bosques	wäldern	bosque		N
analysis	cálculo	analysis	cálculo	PROPN;NOM;SG	N
erlaubte	se	erlauben	se	V;IND;SG;3;PST;FIN	CONJ
erlaubte	lles	erlauben	lle	V;IND;SG;3;PST;FIN	PRO
erlaubte	non	erlauben	non	V;IND;SG;3;PST;FIN	PART
mögen	como	mögen	como	V;FIN	PRO
mögen	coma	mögen	coma	V;FIN	CONJ
mögen	así	mögen	así	V;FIN	ADV
mögen	gústalle	mögen	gústalle	V;FIN	ADJ
traditionen	tradicións	tradition	tradición	V;NFIN	N
traditionen	tradición	tradition	tradición	V;NFIN	N
traditionen	tradicións	tradition	tradición	V;NFIN	N
six	seis	six	seis		N
six	6	six	6		NUM
hunde	cans	hund	can		N
hunde	can	hund	can		N
hunde	os	hund	o		DET
hunde	aos	hund	aos		PROPN
hunde	can	hund	can		N
krebs	cancro	krebs	cancro		N
krebs	o	krebs	o		DET
krebs	cáncer	krebs	cáncer		PROPN
virus	virus	virus	virus		N
girls	as	girls	o	PROPN	DET
girls	ás	girls	á	PROPN	N
girls	rapazas	girls	rapaz	PROPN	N
girls	mozas	girls	mozo	PROPN	N
girls	nenas	girls	neno	PROPN	N
unit	unidade	unit	unidade		N
fett	fats	fett	fats		PROPN
fett	graxa	fett	graxar		N
fett	gorda	fett	gorda		N
fett	gordo	fett	gordo		N
fett	gordos	fett	gordo		N
fett	o	fett	o		DET
anzeigen	vista	anzeigen	vista	V;NFIN	N
anzeigen	opinión	anzeigen	opinión	V;NFIN	N
anzeigen	punto	anzeigen	punto	V;NFIN	N
anzeigen	visión	anzeigen	visión	V;NFIN	N
anzeigen	espectáculo	anzeigen	espectáculo	V;NFIN	N
blättern	marcha	blättern	marcha	V;NFIN	N
blättern	follas	blättern	folla	V;NFIN	N
blättern	as	blättern	o	V;NFIN	DET
stadtzentrum	los	stadtzentrum	lo	V;V.PTCP	N
stadtzentrum	centro	stadtzentrum	centro	V;V.PTCP	N
stadtzentrum	centro	stadtzentrum	centro	V;V.PTCP	N
stadtzentrum	cerne	stadtzentrum	cerne	V;V.PTCP	N
decke	mantas	decken	manto		N
decke	cobertores	decken	cobertor		N
decke	tellado	decken	tellado		V
decke	teito	decken	teito		N
wohnt	vidas	wohnen	vida	V;IND;SG;3;PRS;FIN	N
wohnt	vida	wohnen	vida	V;IND;SG;3;PRS;FIN	N
schritte	pasos	schritt	paso		N
wachsenden	de	wachsend	de	V;PL;FIN	ADP
wachsenden	crecemento	wachsend	crecemento	V;PL;FIN	N
wachsenden	medra	wachsend	medra	V;PL;FIN	N
geschafft	e	schaffen	e	V;V.PTCP	CONJ
geschafft	a	schaffen	o	V;V.PTCP	DET
geschafft	feito	schaffen	feito	V;V.PTCP	N
geschafft	feito	schaffen	feito	V;V.PTCP	N
schriftlich	escrito	schriftlich	escrito	ADJ	N
schriftlich	escrita	schriftlich	escribir	ADJ	V
schriftlich	o	schriftlich	o	ADJ	DET
schriftlich	escribir	schriftlich	escribir	ADJ	V
schriftlich	a	schriftlich	o	ADJ	DET
schriftlich	escribía	schriftlich	escribir	ADJ	V
schriftlich	facendo	schriftlich	facer	ADJ	V
schriftlich	súas	schriftlich	seu	ADJ	DET
schriftlich	escrita	schriftlich	escribir	ADJ	V
schriftlich	escribe	schriftlich	escribir	ADJ	V
palästina	palestina	palästina	palestino	PROPN;NOM;SG	N
still	aínda	still	aínda	ADJ	ADV
still	segue	still	seguir	ADJ	V
bilanz	equilibrio	bilanz	equilibrio		N
bilanz	balance	bilanz	balance		N
bilanz	o	bilanz	o		DET
produkten	produtos	produkt	produto	V;IND;PL;3;FIN	N
produkten	orixe	produkt	orixe	V;IND;PL;3;FIN	N
alias	alias	alias	alio	PROPN;NOM;SG	N
mühlen	fábrica	mühlen	fábrica	V;NFIN	N
mühlen	mill	mühlen	mill	V;NFIN	PROPN
mühlen	muíño	mühlen	muíño	V;NFIN	N
wiederherstellen	a	wiederherstellen	o	V;NFIN	DET
massaker	masacre	massaker	masacre	ADJ	N
empfehlung	unha	empfehlung	un	N;NOM;FEM;SG	DET
landkreise	condados	landkreise	condado	PROPN	N
dallas	dallas	dallas	dalla	PROPN;NOM;MASC;SG	N
offensive	ofensiva	offensiv	ofensivo	ADJ;NOM;FEM;PL	N
fein	ben	fein	ben	ADJ	ADV
fein	moi	fein	moi	ADJ	ADV
pole	polo	polen	polo		N
pole	poste	polen	postar		N
schwimmen	baño	schwimmen	baño	V;NFIN	N
schwimmen	piscina	schwimmen	piscina	V;NFIN	N
schwimmen	á	schwimmen	á	V;NFIN	N
schwimmen	a	schwimmen	o	V;NFIN	DET
early	cedo	early	cedo	PROPN	ADV
early	primeiras	early	primeiro	PROPN	ADJ
kugel	esfera	kugeln	esfera		N
kugel	bola	kugeln	bola		N
kugel	bóla	kugeln	bóla		N
kugel	pelota	kugeln	pelota		N
kugel	balón	kugeln	balón		N
kugel	bala	kugeln	bala		N
pest	peste	pest	peste		PROPN
universum	universo	universum	universo	ADV	N
universum	do	universum	do	ADV	PROPN
gespräche	charlas	gespräch	charla	ADJ	N
gespräche	fala	gespräch	falar	ADJ	V
gespräche	tedx	gespräch	tedx	ADJ	PROPN
gespräche	conversas	gespräch	converso	ADJ	N
gespräche	conversacións	gespräch	conversación	ADJ	N
gespräche	entrevistas	gespräch	entrevista	ADJ	N
gespräche	debates	gespräch	debate	ADJ	N
gespräche	discusións	gespräch	discusión	ADJ	N
wärme	calefacción	wärm	calefacción		N
wärme	calor	wärm	calor		N
wärme	o	wärm	o		DET
wärme	calor	wärm	calor		N
wärme	quentes	wärm	quente		ADJ
wärme	quente	wärm	quente		N
wärme	cálida	wärm	cálida		ADJ
wärme	calor	wärm	calor		N
kommerzielle	anuncio	kommerziell	anuncio	ADJ;NOM;FEM;PL	N
korrigieren	a	korrigieren	o	V;NFIN	DET
mechanische	mecánica	mechanisch	mecánica	ADJ;NOM;FEM;PL	N
mechanische	mecánico	mechanisch	mecánico	ADJ;NOM;FEM;PL	N
moor	páramo	moor	páramo		N
ward	ward	werden	ward		PROPN
vieles	moitos	viel	moito	PRO;NOM;INDF;NEUT;SG	DET
vieles	cantas	viel	canto	PRO;NOM;INDF;NEUT;SG	DET
vieles	moitas	viel	moito	PRO;NOM;INDF;NEUT;SG	DET
vieles	cantos	viel	canto	PRO;NOM;INDF;NEUT;SG	N
vieles	grazas	viel	graza	PRO;NOM;INDF;NEUT;SG	N
vieles	moito	viel	moito	PRO;NOM;INDF;NEUT;SG	ADV
vieles	máis	viel	máis	PRO;NOM;INDF;NEUT;SG	ADV
vieles	tanto	viel	tanto	PRO;NOM;INDF;NEUT;SG	ADV
einheitlich	uniforme	einheitlich	uniforme	ADJ	N
steinen	pedras	stein	pedra	V;NFIN	N
steinen	stones	stein	stone	V;NFIN	N
silberne	silver	silbern	silver	ADJ;NOM;FEM;PL	PROPN
klang	son	klingen	ser		V
klang	de	klingen	de		ADP
klang	parece	klingen	parecer		V
sitzung	sentada	sitzung	sentar	N;SG	V
sitzung	sentados	sitzung	sentar	N;SG	V
sitzung	sentado	sitzung	sentado	N;SG	V
wohin	onde	wohin	onde	ADV	PRO
schwerpunkte	centre	schwerpunkt	centrar	ADJ;SG	PROPN
schwerpunkte	centrarse	schwerpunkt	centrarse	ADJ;SG	PROPN
schwerpunkte	centramos	schwerpunkt	centrar	ADJ;SG	V
schwerpunkte	centrarme	schwerpunkt	centrarme	ADJ;SG	V
schwerpunkte	foco	schwerpunkt	foco	ADJ;SG	N
schwerpunkte	focalizar	schwerpunkt	focalizar	ADJ;SG	V
schwerpunkte	prioridades	schwerpunkt	prioridade	ADJ;SG	N
schwerpunkte	as	schwerpunkt	o	ADJ;SG	DET
verpflichtung	compromiso	verpflichtung	compromiso	V;IND;SG;3;PRS;FIN	N
verpflichtung	mecanismo	verpflichtung	mecanismo	V;IND;SG;3;PRS;FIN	N
verpflichtung	de	verpflichtung	de	V;IND;SG;3;PRS;FIN	ADP
verpflichtung	mecanismos	verpflichtung	mecanismo	V;IND;SG;3;PRS;FIN	N
verpflichtung	cos	verpflichtung	cos	V;IND;SG;3;PRS;FIN	PROPN
leiche	cadáver	leiche	cadáver	ADJ;NOM;FEM;SG	N
leiche	corpo	leiche	corpo	ADJ;NOM;FEM;SG	N
nordsee	ao	nordsee	ao	PROPN;NOM;SG	PROPN
nordsee	norte	nordsee	norte	PROPN;NOM;SG	N
nordsee	do	nordsee	do	PROPN;NOM;SG	PROPN
abschied	deica	abscheiden	deica		ADV
abschied	bico	abscheiden	bico		N
abschied	adeus	abscheiden	adeus		PROPN
perfekt	perfectos	perfekt	perfecto	ADJ	N
perfekt	perfectamente	perfekt	perfectamente	ADJ	ADV
perfekt	pasar	perfekt	pasar	ADJ	V
burgruine	ruínas	burgruin	ruína	PROPN;NOM;SG	N
kommunisten	os	kommunist	o	N;PL	DET
werdegang	carreira	werdegang	carreira		N
werdegang	súa	werdegang	seu		DET
werdegang	historia	werdegang	historia		N
werdegang	da	werdegang	da		V
organ	órganos	organ	órgano		N
organ	órgano	organ	órgano		N
inhaftiert	o	inhaftieren	o	V;V.PTCP	DET
busse	autobús	büssen	autobús		N
busse	parada	büssen	parado		N
busse	autocarro	büssen	autocarro		N
busse	autobuses	büssen	autobús		N
mineral	minerais	mineral	mineral	PROPN	N
kommissar	inspector	kommissar	inspector	PROPN	N
kommissar	comisario	kommissar	comisario	PROPN	N
kommissar	comisario	kommissar	comisario	PROPN	N
kommissar	comisario	kommissar	comisario	PROPN	N
kommissar	comisionado	kommissar	comisionar	PROPN	V
erlernte	que	erlernen	que	V;IND;SG;3;PST;FIN	PRO
dream	soño	dream	soño		N
dream	soños	dream	soño		N
dream	con	dream	con		ADP
aktien	depósito	akteinen	depósito		N
lustig	ben	lustig	ben	ADJ	ADV
lustig	divertido	lustig	divertir	ADJ	V
lustig	divertida	lustig	diverter	ADJ	V
lustig	divertido	lustig	divertir	ADJ	V
fernseh	televisión	fernseh	televisión		N
fernseh	tele	fernseh	telar		N
silver	silver	silver	silver	PROPN	PROPN
case	caso	case	caso		N
case	se	case	se		CONJ
upper	esquina	upper	esquina		N
upper	superior	upper	superior		ADJ
hölle	inferno	höllen	inferno		N
hölle	carallo	höllen	carallo		ADV
hölle	demo	höllen	demo		N
hölle	cona	höllen	cona		N
beat	golpearon	beaten	golper	PROPN;SG	V
grade	de	grad	de		ADP
grade	grao	grad	grao		N
grade	graos	grad	grao		N
grade	16	grad	16		NUM
nachbarschaft	os	nachbarschaft	o	ADJ	DET
nachbarschaft	veciños	nachbarschaft	veciño	ADJ	N
nachbarschaft	barrio	nachbarschaft	barrio	ADJ	N
konsequenzen	implicacións	konsequenz	implicación	V;NFIN	N
konsequenzen	consecuencias	konsequenz	consecuencia	V;NFIN	N
rechtsprechung	xuízos	rechtsprechung	xuízo	ADJ	N
bakterien	bacteriana	bakterien	bacteriana	N;NOM;PL	ADJ
bakterien	bacteriano	bakterien	bacteriano	N;NOM;PL	ADJ
bakterien	as	bakterien	o	N;NOM;PL	DET
channel	canal	channel	canal	PROPN;NOM;SG	PROPN
channel	canle	channel	canle	PROPN;NOM;SG	N
übersetzen	tradución	übersetzen	tradución	V;NFIN	N
hunderte	centos	hundern	cento	NUM	N
trainiert	para	trainieren	para	V;V.PTCP	ADP
börse	intercambio	börsen	intercambio		N
kings	reis	kings	rei	PROPN;NOM;SG	N
angefangen	a	anfangen	o	V;V.PTCP	DET
angefangen	a	anfangen	o	V;V.PTCP	DET
angefangen	a	anfangen	o	V;V.PTCP	DET
cook	cociñar	cook	cociñar	PROPN;NOM;SG	V
cook	cociñeira	cook	cociñeiro	PROPN;NOM;SG	N
cook	cociñeiro	cook	cociñeiro	PROPN;NOM;SG	N
exzellent	de	exzellent	de	ADJ	ADP
juristen	avogadiño	juristen	avogadiño	N;NOM;PL	PROPN
rum	ron	rum	ron		N
preisgeld	nobel	preisgeld	nobel		N
preisgeld	pulitzer	preisgeld	pulitzer		V
preisgeld	o	preisgeld	o		DET
preisgeld	premio	preisgeld	premio		N
sekunde	segundos	sekunde	segundo		N
sekunde	segundo	sekunde	segundo		ADP
sekunde	segunda	sekunde	segundo		ADJ
nigeria	nixeria	nigeria	nixeria	PROPN;NOM;NEUT;SG	N
nigeria	en	nigeria	en	PROPN;NOM;NEUT;SG	ADP
benötigen	que	benötigen	que	V;NFIN	PRO
benötigen	preciso	benötigen	preciso	V;NFIN	ADJ
benötigen	que	benötigen	que	V;NFIN	PRO
gespeichert	almacénanse	speichern	almacénanse	V;V.PTCP	PROPN
gespeichert	se	speichern	se	V;V.PTCP	CONJ
gespeichert	a	speichern	o	V;V.PTCP	DET
gespeichert	salvei	speichern	salvar	V;V.PTCP	PROPN
gespeichert	salvaches	speichern	salvache	V;V.PTCP	N
christiane	christiane	christiane	christiane	PROPN;NOM;FEM;SG	N
bezirke	condados	bezirken	condado		N
paare	par	paaren	par		N
blood	sangue	blood	sangue	PROPN	N
blood	o	blood	o	PROPN	DET
mathematische	matemáticas	mathematisch	matemáticas	ADJ;NOM;FEM;PL	N
set	conxunto	set	conxunto		N
gelernt	que	lernen	que	V;V.PTCP	PRO
gefüllt	de	füllen	de	V;V.PTCP	ADP
gefüllt	cheos	füllen	cheo	V;V.PTCP	ADJ
auslegung	interpretación	auslegung	interpretación	ADV	N
marschall	mariscal	marschall	mariscal	ADJ	N
prediger	sacerdote	prediger	sacerdote	ADJ	N
schöner	bonita	schön	bonita	ADJ	N
schöner	bonito	schön	bonito	ADJ	N
schöner	ben	schön	ben	ADJ	ADV
schöner	bonita	schön	bonita	ADJ	N
ecken	esquina	ecken	esquina		N
ecken	recuncho	ecken	recuncho		N
speichern	salvalo	speichern	salvalo	V;NFIN	N
speichern	aforro	speichern	aforro	V;NFIN	N
speichern	tenda	speichern	tenda	V;NFIN	N
speichern	almacéns	speichern	almacén	V;NFIN	N
speichern	almacén	speichern	almacén	V;NFIN	N
zurückkehren	volta	zurückkehren	volta	V;NFIN	N
schuss	disparou	schassen	disparar	ADJ	V
freundlich	favor	freundlich	favor	ADJ	N
freundlich	tipo	freundlich	tipo	ADJ	N
freundlich	como	freundlich	como	ADJ	PRO
freundlich	clase	freundlich	clase	ADJ	N
gehäuse	vivenda	gehäus	vivenda		N
vorschlagen	que	vorschlagen	que	V;NFIN	PRO
wähler	votantes	wählern	votante		N
reduzieren	redución	reduzieren	redución	V;NFIN	N
filmmusik	arranxar	filmmusik	arranxar	N	V
fotografien	fotos	fotografien	foto		N
fotografien	fotografías	fotografien	fotografía		N
fotografien	fotos	fotografien	foto		N
fotografien	as	fotografien	o		DET
fotografien	fotografías	fotografien	fotografía		N
fotografien	foto	fotografien	foto		N
fotografien	túas	fotografien	tous		DET
fotografien	fotografía	fotografien	fotografía		N
fotografien	fotografía	fotografien	fotografía		N
fotografien	foto	fotografien	foto		N
wände	as	wanden	o	N;NOM;PL	DET
abwehr	da	abwehr	da	N;SG	V
konkurrenten	rivais	konkurrent	rival	ADJ	N
chancen	posibilidades	chancen	posibilidade	V;NFIN	N
chancen	probabilidades	chancen	probabilidade	V;NFIN	N
chancen	oportunidade	chancen	oportunidade	V;NFIN	N
chancen	de	chancen	de	V;NFIN	ADP
chancen	oportunidades	chancen	oportunidade	V;NFIN	N
chancen	a	chancen	o	V;NFIN	DET
gastgeber	anfitrión	gastgeber	anfitrión	ADJ	N
denkt	que	denken	que	V;IND;SG;3;PRS;FIN	PRO
denkt	pense	denken	pense	V;IND;SG;3;PRS;FIN	PROPN
kämpfer	guerreiros	kämpfer	guerreiro	ADJ	N
kämpfer	guerreiro	kämpfer	guerreiro	ADJ	N
blumen	flores	blum	flores	V;NFIN	N
blumen	flor	blum	flor	V;NFIN	N
wünschen	desexo	wünschen	desexo	V;NFIN	N
venus	venus	venus	venus	PROPN;NOM;SG	PROPN
schema	de	schema	de		ADP
unruhen	raciais	unruh	racial	V;NFIN	ADJ
unruhen	disturbios	unruh	disturbio	V;NFIN	N
unruhen	antidisturbios	unruh	antidisturbios	V;NFIN	N
tante	tía	tanen	tía		N
selbständig	eu	selbständig	eu	ADJ	PRO
meisterin	a	meisterin	o	N;NOM;FEM;SG	DET
sorte	variedade	sorten	variedade		N
sorte	de	sorten	de		ADP
diktatur	ditadura	diktatur	ditadura		N
lehrerin	profesor	lehrerin	profesor	ADJ	N
lehrerin	mestra	lehrerin	mestra	ADJ	N
lehrerin	mestre	lehrerin	mestre	ADJ	N
nase	o	nase	o	N;SG	DET
nase	no	nase	no	N;SG	V
finanzen	financeira	finanzen	financeiro		ADJ
finanzen	finanzas	finanzen	finanzas		PROPN
vorgänge	procesos	vorgängen	proceso		N
marsch	marzo	marsch	marzo	ADJ	N
marsch	de	marsch	de	ADJ	ADP
marsch	marcha	marsch	marcha	ADJ	N
brooklyn	brooklyn	brooklyn	brooklyn	PROPN	PROPN
doppelte	o	doppelt	o	ADJ;NOM;FEM;PL	DET
doppelte	dobre	doppelt	dobre	ADJ;NOM;FEM;PL	N
doppelte	double	doppelt	double	ADJ;NOM;FEM;PL	PROPN
teilchen	partículas	teilch	partícula		N
teilchen	de	teilch	de		ADP
teilchen	partículas	teilch	partícula		N
teilchen	partícula	teilch	partícula		N
achtung	respectar	achtung	respectar		V
achtung	respeto	achtung	respeto		N
achtung	respecto	achtung	respecto		N
achtung	respéctanme	achtung	respéctanme		ADV
achtung	atención	achtung	atención		N
sauer	enfadado	sauer	enfadar	ADJ	V
sauer	anoxados	sauer	anoxar	ADJ	V
sauer	anoxado	sauer	anoxar	ADJ	V
sauer	enfadada	sauer	enfadar	ADJ	V
zufall	oportunidade	zufall	oportunidade		N
zufall	posibilidade	zufall	posibilidade		N
zufall	accidente	zufall	accidente		N
zufall	de	zufall	de		ADP
jay	jay	jays	jay	PROPN;NOM;MASC;SG	PROPN
kommend	que	kommend	que	ADJ	PRO
kommend	vir	kommend	vir	ADJ	V
kommend	vén	kommend	vir	ADJ	V
kommend	vou	kommend	var	ADJ	V
salz	salgado	salz	salgar		V
salz	sal	salz	sal		N
kollege	colega	kolleg	colego		N
future	futuro	futur	futuro	PROPN	N
naval	naval	naval	naval	PROPN	PROPN
naval	frota	naval	frota	PROPN	N
helen	helen	helen	helar	PROPN;NOM;SG	PROPN
söhnen	fillos	söhnen	fillo	V;NFIN	N
söhnen	os	söhnen	o	V;NFIN	DET
söhnen	mozos	söhnen	mozo	V;NFIN	N
railroad	tren	railroad	tren	PROPN;NOM;SG	N
entfernte	distante	entfernen	distante	V;IND;SG;3;PST;FIN	ADJ
entfernte	remotas	entfernen	remota	V;IND;SG;3;PST;FIN	ADJ
volumen	o	volum	o	V;NFIN	DET
volumen	volume	volum	volume	V;NFIN	N
volumen	volumes	volum	volume	V;NFIN	N
betreten	violación	betreten	violación	V;NFIN	N
larry	larry	larry	larry	PROPN;NOM;SG	PROPN
regierungen	goberno	regierung	goberno	V;NFIN	N
regierungen	do	regierung	do	V;NFIN	PROPN
regierungen	os	regierung	o	V;NFIN	DET
regierungen	gobernos	regierung	goberno	V;NFIN	N
besserung	mellora	besserung	mellorar	ADJ	V
besserung	vexas	besserung	vexa	ADJ	N
wilden	salvaxe	wild	salvaxe		N
wilden	salvaxes	wild	salvaxe		N
deep	no	deep	no		V
deep	fondo	deep	fondo		N
deep	profundo	deep	profundo		ADJ
deep	profundidade	deep	profundidade		N
deep	de	deep	de		ADP
sortiert	unha	sortieren	un	ADJ;V.PTCP	DET
sortiert	como	sortieren	como	ADJ;V.PTCP	PRO
sortiert	de	sortieren	de	ADJ;V.PTCP	ADP
sortiert	tipo	sortieren	tipo	ADJ;V.PTCP	N
sortiert	especie	sortieren	especie	ADJ;V.PTCP	N
sortiert	tipo	sortieren	tipo	ADJ;V.PTCP	N
sortiert	tipos	sortieren	tipo	ADJ;V.PTCP	N
sortiert	de	sortieren	de	ADJ;V.PTCP	ADP
sortiert	pasar	sortieren	pasar	ADJ;V.PTCP	V
sortiert	caste	sortieren	caste	ADJ;V.PTCP	N
urlaub	de	urlaub	de	ADV	ADP
urlaub	vacacións	urlaub	vacación	ADV	N
urlaub	vacacións	urlaub	vacación	ADV	N
neffe	sobriño	neffen	sobriño	ADJ	N
julie	julie	julie	julie	PROPN;NOM;FEM;SG	PROPN
feind	inimigo	feind	inimigo		ADJ
feind	inimigos	feind	inimigo		ADJ
feind	inimigos	feind	inimigo		ADJ
schriftliche	escrito	schriftlich	escrito	ADJ;NOM;FEM;PL	N
schriftliche	escrita	schriftlich	escribir	ADJ;NOM;FEM;PL	V
schriftliche	o	schriftlich	o	ADJ;NOM;FEM;PL	DET
klage	acción	klage	acción	ADJ	N
klage	denuncia	klage	denuncia	ADJ	N
fortschritt	progreso	fortschreiten	progreso	PROPN	N
fortschritt	proceso	fortschreiten	proceso	PROPN	N
fortschritt	progresos	fortschreiten	progreso	PROPN	N
fortschritt	segue	fortschreiten	seguir	PROPN	V
endgültige	final	endgültig	final	ADJ;NOM;FEM;PL	N
endgültige	axuntémonos	endgültig	axuntémonos	ADJ;NOM;FEM;PL	V
endgültige	todos	endgültig	todo	ADJ;NOM;FEM;PL	DET
track	pista	track	pistar		N
track	track	track	track		PROPN
track	camiño	track	camiño		N
track	rastro	track	rastro		N
track	cambios	track	cambio		N
track	hipódromo	track	hipódromo		N
sms	mensaxes	sms	mensaxe		N
sms	texto	sms	texto		N
leere	baleira	leer	baleira		ADJ
leere	baleiro	leer	baleiro		ADJ
leere	baleiras	leer	baleira		ADJ
leere	valeiro	leer	valeiro		N
raketen	pasaron	raket	pasar	N;PL	V
steuer	impostos	steuer	imposto		N
steuer	impostos	steuer	imposto		N
steuer	dos	steuer	dos		PROPN
bull	touro	bull	touro		N
aussterben	extinción	aussterben	extinción	V;NFIN	N
aussprache	debate	aussprechen	debate		N
perry	perry	perry	perry	PROPN;NOM;MASC;SG	PROPN
aufgeben	deixa	aufgeben	deixar	ADJ	V
aufgeben	de	aufgeben	de	ADJ	ADP
aufgeben	deixar	aufgeben	deixar	ADJ	V
aufgeben	non	aufgeben	non	ADJ	PART
aufgeben	deixaches	aufgeben	deixaches	ADJ	V
aufgeben	deixe	aufgeben	deixar	ADJ	V
aufgeben	deixou	aufgeben	deixar	ADJ	V
aufgeben	rendédevos	aufgeben	rendédevo	ADJ	N
montag	o	montag	o	ADV	DET
montag	luns	montag	lun	ADV	PROPN
montag	10	montag	10	ADV	NUM
kurve	curva	kurv	curvar	ADJ	N
goldener	de	golden	de	ADJ	ADP
goldener	ouro	golden	ouro	ADJ	N
rettung	de	rettung	de	N;FEM;SG	ADP
rettung	de	rettung	de	N;FEM;SG	ADP
warf	o	werfen	o	V;IND;SG;3;PST;FIN	DET
erläuterung	explicación	Erläuterung	explicación	ADJ;SG	N
edith	edith	edith	edithr	PROPN;NOM;FEM;SG	PROPN
gewerkschaften	sindicatos	gewerkschaft	sindicato	ADJ;PL	N
tokyo	tokio	tokyo	tokio	PROPN;NOM;MASC;SG	PROPN
jünger	máis	jung	máis	ADJ	ADV
jünger	menos	jung	menos	ADJ	ADV
glücklich	e	glücklich	e	ADJ	CONJ
glücklich	afortunada	glücklich	afortunar	ADJ	V
glücklich	sorte	glücklich	sorte	ADJ	N
glücklich	afortunado	glücklich	afortunar	ADJ	V
glücklich	con	glücklich	con	ADJ	ADP
glücklich	de	glücklich	de	ADJ	ADP
glücklich	feliz	glücklich	feliz	ADJ	N
glücklich	contento	glücklich	contento	ADJ	ADV
glücklich	felices	glücklich	felice	ADJ	N
glücklich	contenta	glücklich	contentar	ADJ	V
anbieten	oferta	anbieten	oferta	V;NFIN	N
anbieten	lle	anbieten	lle	V;NFIN	PRO
anbieten	unha	anbieten	un	V;NFIN	DET
rakete	foguetes	raken	foguete	ADJ;NOM;SG	N
rakete	pasaron	raken	pasar	ADJ;NOM;SG	V
rakete	foguete	raken	foguete	ADJ;NOM;SG	N
wallace	wallace	wallace	wallace	PROPN;NOM;SG	PROPN
kapital	capital	kapital	capital		N
kapital	capitais	kapital	capital		N
kapital	capitol	kapital	capitol		PROPN
kapital	o	kapital	o		DET
verwechselt	confuso	verwechseln	confuso	V;V.PTCP	N
helena	helen	helena	helar	PROPN;NOM;SG	PROPN
anwesend	presentar	anwesend	presentar	ADJ	V
anwesend	agasallo	anwesend	agasallo	ADJ	N
singapur	singapur	singapur	singapur	PROPN;NOM;MASC;SG	PROPN
verlegung	traslado	verlegung	traslado	V	N
lyriker	poeta	lyrik	poeta	ADJ	N
lyriker	poetas	lyrik	poeta	ADJ	N
lyriker	o	lyrik	o	ADJ	DET
lyriker	poetas	lyrik	poeta	ADJ	N
muslime	musulmáns	muslim	musulmáns		N
stille	silencio	still	silencio		N
stille	silencio	still	silencio		N
stille	o	still	o		DET
miles	km	miles	km	PROPN;NOM;SG	PROPN
miles	quilómetros	miles	quilómetros	PROPN;NOM;SG	N
miles	millas	miles	milla	PROPN;NOM;SG	N
miles	kilómetros	miles	kilómetro	PROPN;NOM;SG	N
miles	a	miles	o	PROPN;NOM;SG	DET
christlich	christian	christlich	christian	ADJ	V
christlich	cristiáns	christlich	cristián	ADJ	N
ellen	ellen	ellen	ellen	PROPN;NOM;MASC;SG	PROPN
fell	caeu	fell	caeu		V
fell	namorou	fell	namorar		V
fell	caín	fell	caín		PRO
fell	adormeceu	fell	adormecer		V
sternen	estrelas	sternen	estrela	V;NFIN	N
sternen	das	sternen	das	V;NFIN	N
bemerkungen	notas	bemerkungen	nota	V;NFIN	N
bemerkungen	comentarios	bemerkungen	comentario	V;NFIN	N
sinnlos	senso	sinnlos	senso	ADJ	N
komponiert	por	komponieren	por	V;V.PTCP	ADP
geografische	geographic	geografisch	geographic	ADJ;NOM;FEM;PL	PROPN
gefangene	preso	gefangen	preso	ADJ;NOM;FEM;PL	N
gefangene	prisioneira	gefangen	prisioneira	ADJ;NOM;FEM;PL	N
gefangene	prisioneiro	gefangen	prisioneiro	ADJ;NOM;FEM;PL	N
gefangene	prisioneiros	gefangen	prisioneiro	ADJ;NOM;FEM;PL	N
gefangene	presos	gefangen	preso	ADJ;NOM;FEM;PL	N
gefangene	os	gefangen	o	ADJ;NOM;FEM;PL	DET
gefangene	prisioneiros	gefangen	prisioneiro	ADJ;NOM;FEM;PL	N
geiger	geiger	geiger	geiger		N
aufrecht	pé	aufrecht	pé	ADJ	N
god	deus	god	daus	PROPN	N
kontrolliert	a	kontrollieren	o	V;V.PTCP	DET
bemühen	por	bemühen	por	V;NFIN	ADP
besuchern	visitantes	besuchern	visitante	V;NFIN	N
