של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
לטינית	latina	לטיני	latină	ADV	N;DEF;FEM;SG
לטינית	latina	לטיני	latină	ADV	N;DEF;FEM;SG
חינוכית	educativ	חינוכי	educativ	ADV	ADJ;INDF;MASC;SG
ובר	weber	ובר	weber		PROPN
ובר	webber	ובר	webber		PROPN
הבעל	sotul	הבעל	sot		N;DEF;MASC;SG
הבעל	sotul	הבעל	sot		N;DEF;MASC;SG
נסים	minuni	נסים	minun	PROPN	N;INDF;FEM;PL
נסים	miracolele	נסים	miracol	PROPN	N;DEF;FEM;PL
נסים	miracole	נסים	miracol	PROPN	N;INDF;FEM;PL
נסים	nissim	נסים	nissim	PROPN	
נון	non	נון	non	PROPN	
אפליה	discriminari	אפליה	discriminar	N;FEM;SG	N;INDF;MASC;PL
סקסוניה	saxonia	סקסוניה	saxonie	PROPN	PROPN
נוהל	procedura	נוהל	procedură	PROPN	N;DEF;FEM;SG
נוהל	procedura	נוהל	procedură	PROPN	N;DEF;FEM;SG
לבה	lava	לב	lavă		N;DEF;FEM;SG
לבה	lava	לב	lavă		N;DEF;FEM;SG
פרויד	freud	פרויד	freud	PROPN	N;INDF;MASC;SG
כתובים	scrisa	כתוב	scrisa	N;MASC;PL	ADJ;DEF;FEM;SG
כתובים	scris	כתוב	scris	N;MASC;PL	N;INDF;MASC;SG
כתובים	scrise	כתוב	scrie	N;MASC;PL	V;IND;SG;3;PST;FIN
כתובים	scrisa	כתוב	scrisa	N;MASC;PL	ADJ;DEF;FEM;SG
פסגת	varf	פסגה	varf	PROPN	N;INDF;MASC;SG
קלן	koln	בקלן	koln	PROPN	PROPN
קלן	köln	בקלן	köln	PROPN	PROPN
מקבילים	paralel	הקביל	paralel	V;MASC;PL;V.PTCP;ACT	ADV
מקבילים	paralela	הקביל	paralelă	V;MASC;PL;V.PTCP;ACT	N;DEF;FEM;SG
מקבילים	paralele	הקביל	paralel	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;FEM;PL
מקבילים	paralela	הקביל	paralelă	V;MASC;PL;V.PTCP;ACT	N;DEF;FEM;SG
גארי	gary	גארי	gary	PROPN	PROPN
הבטיח	promisa	הבטיח	promisă	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
טאון	oras	טאון	oras	PROPN	N;INDF;MASC;SG
טאון	oras	טאון	oras	PROPN	N;INDF;MASC;SG
טאון	orasul	טאון	oras	PROPN	N;DEF;MASC;SG
טאון	oras	טאון	oras	PROPN	N;INDF;MASC;SG
זרע	sperma	זרע	spermă		N;DEF;FEM;SG
זרע	sperma	זרע	spermă		N;DEF;FEM;SG
זרע	sperma	זרע	spermă		N;DEF;FEM;SG
זרע	sperma	זרע	spermă		N;DEF;FEM;SG
זרע	samanta	זרע	samanta		N;DEF;FEM;SG
בנט	bennett	בנט	bennett		PROPN
בנט	bent	בנט	bent		N;INDF;MASC;SG
בנט	indoit	בנט	indoit		N;INDF;MASC;SG
בנט	bennet	בנט	bennet		PROPN
נהרסו	distrusa	נהרס	distrus	V;PL;3;PST;MID	ADJ;DEF;FEM;SG
נהרסו	distruse	נהרס	distruge	V;PL;3;PST;MID	V;IND;SG;3;PST;FIN
נהרסו	distrus	נהרס	distruge	V;PL;3;PST;MID	ADJ;INDF;MASC;SG
נהרסו	distrusa	נהרס	distrus	V;PL;3;PST;MID	ADJ;DEF;FEM;SG
פקודה	ordinele	פקודה	ordin	N;FEM;SG	N;DEF;FEM;PL
פקודה	comenzi	פקודה	comandă	N;FEM;SG	N;INDF;FEM;PL
שבתאי	saturn	שבתאי	saturn		N;INDF;MASC;SG
אורוגוואי	uruguay	אורוגוואי	uruguay	PROPN	PROPN
מוערך	evaluate	הוערך	evaluat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוערך	estimat	הוערך	estima	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוערך	estimata	הוערך	estimată	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
מוערך	estimate	הוערך	estimat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוערך	apreciata	הוערך	apreciat	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
מוערך	apreciat	הוערך	aprecia	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוערך	apreciate	הוערך	aprecia	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מעוניינים	interesat	מעוניין	interesat	ADJ;MASC;PL	ADJ;INDF;MASC;SG
מעוניינים	interesati	מעוניין	interesat	ADJ;MASC;PL	V;IND;PL;2;PRS;FIN
מעוניינים	interesata	מעוניין	interesat	ADJ;MASC;PL	ADJ;DEF;FEM;SG
קטר	locomotiva	קטר	locomotivă	PROPN	N;DEF;FEM;SG
קטר	locomotiva	קטר	locomotivă	PROPN	N;DEF;FEM;SG
קטר	locomotive	קטר	locomotiv	PROPN	N;INDF;FEM;PL
ניב	dialectul	ניב	dialect	PROPN	N;DEF;MASC;SG
ניב	dialect	ניב	dialect	PROPN	N;INDF;MASC;SG
אמנותית	artistice	אמנותי	artistic	ADV	ADJ;INDF;FEM;PL
אמנותית	artistic	אמנותי	artistic	ADV	ADJ;INDF;MASC;SG
אמנותית	artistica	אמנותי	artistică	ADV	ADJ;DEF;FEM;SG
חשד	suspectate	חשד	suspectat	N;MASC;SG	ADJ;INDF;FEM;PL
חשד	suspectat	חשד	suspectat	N;MASC;SG	ADJ;INDF;MASC;SG
חשד	suspicios	חשד	suspicios	N;MASC;SG	ADJ;INDF;MASC;SG
חשד	suspecte	חשד	suspect	N;MASC;SG	ADJ;INDF;FEM;PL
חשד	suspect	חשד	suspect	N;MASC;SG	ADJ;INDF;MASC;SG
חשד	suspiciuni	חשד	suspiciune	N;MASC;SG	N;INDF;FEM;PL
השוער	portar	השוער	portar	PROPN	N;INDF;MASC;SG
לז	les	לז	les		N;INDF;MASC;SG
באף	buff	באף	buff		N;INDF;MASC;SG
קדושים	sfant	קדוש	sfant	N;MASC;PL	
קדושים	sfanta	קדוש	sfanta	N;MASC;PL	N;DEF;FEM;SG
קדושים	sfinte	קדוש	sfânt	N;MASC;PL	
מעניק	datator	העניק	datator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
קם	cam	קם	cam		ADV
המחאה	protest	המחאה	protest	PROPN	N;INDF;MASC;SG
המחאה	protestul	המחאה	protest	PROPN	N;DEF;MASC;SG
המחאה	protesteaza	המחאה	protesteaza	PROPN	V;IND;SG;3;IPFV;FIN
המחאה	cec	המחאה	cec	PROPN	N;INDF;MASC;SG
פקיסטן	pakistan	פקיסטן	pakistan	PROPN	PROPN
פקיסטן	pakistanul	פקיסטן	pakistan	PROPN	N;DEF;MASC;SG
אבק	praful	אבק	praf		N;DEF;MASC;SG
אבק	praf	אבק	praf		N;INDF;MASC;SG
נגישות	accesibile	נגישה	accesibil	N;FEM;SG	ADJ;INDF;FEM;PL
נגישות	accesibil	נגישה	accesibil	N;FEM;SG	ADV
נגישות	accesibila	נגישה	accesibila	N;FEM;SG	ADJ;DEF;FEM;SG
השווה	compara	השווה	compara	PROPN	V;IND;SG;3;IPFV;FIN
השווה	compara	השווה	compara	PROPN	V;IND;SG;3;IPFV;FIN
ליו	liu	ליו	liu	PROPN	N
היריב	oponent	היריב	oponent	PROPN	N;INDF;MASC;SG
היריב	adversar	היריב	adversar	PROPN	N;INDF;MASC;SG
היריב	adversarul	היריב	adversar	PROPN	N;DEF;MASC;SG
אריך	erich	אריך	erich	PROPN	PROPN
הפסיק	oprit	הפסיק	opri	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
פיין	payne	פיין	payn	PROPN	N;INDF;MASC;SG
פיין	paine	פיין	pain	PROPN	
פיין	pine	פיין	pine	PROPN	N;INDF;MASC;SG
פיין	pin	פיין	pin	PROPN	N;INDF;MASC;SG
גבעה	hill	גבעה	hill	N;FEM;SG	PROPN
ארנולד	arnold	ארנולד	arnold	PROPN	N;INDF;MASC;SG
קהיר	cairo	קהיר	cairo	PROPN	PROPN
מרגיש	simti	הרגיש	simti	V;MASC;SG;V.PTCP;ACT	
מרגיש	simte	הרגיש	simți	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מרגיש	simtiti	הרגיש	simți	V;MASC;SG;V.PTCP;ACT	
מרגיש	simt	הרגיש	simți	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מרגיש	senzatie	הרגיש	senzatie	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
מרגיש	sentimentul	הרגיש	sentiment	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
מרגיש	sentiment	הרגיש	sentiment	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מרגיש	simt	הרגיש	simți	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
סוד	secretele	סוד	secret		N;DEF;FEM;PL
סוד	secrete	סוד	secret		N;INDF;FEM;PL
סוד	secreta	סוד	secret		N;DEF;FEM;SG
סוד	secret	סוד	secret		N;INDF;MASC;SG
סוד	secreta	סוד	secret		N;DEF;FEM;SG
סוד	secrete	סוד	secret		N;INDF;FEM;PL
סוד	secretul	סוד	secret		N;DEF;MASC;SG
עממית	folk	עממי	folk	ADV	N;INDF;MASC;SG
לורן	lauren	לורן	lauren	PROPN	PROPN
לורן	laurent	לורן	laurent	PROPN	PROPN
לורן	loren	לורן	loren	PROPN	PROPN
הוק	hook	הוק	hook		PROPN
הוק	carlig	הוק	carlig		N;INDF;MASC;SG
הוק	hawk	הוק	hawk		N;INDF;MASC;SG
פרנקו	franco	פרנקו	franco	PROPN	PROPN
המסגד	moscheea	המסגד	moschee	PROPN	N;DEF;FEM;SG
המסגד	moschee	המסגד	moschee	PROPN	N;INDF;FEM;SG
יוז	hughes	יוז	hughes	PROPN	PROPN
הפיכת	cotitura	הפיכה	cotitură	N;PSSD;FEM;SG	N;DEF;FEM;SG
מגדלים	towers	מגדל	towers	N;MASC;PL	PROPN
ימות	moare	יום	muri		V;IND;SG;3;PRS;FIN
גד	gad	גד	gad		PROPN
גד	ged	גד	ged		N;INDF;MASC;SG
מיותרת	inutile	מיותר	inutil	ADJ;FEM;SG	ADJ;INDF;FEM;PL
עשירים	bogata	עשיר	bogat	ADJ;MASC;PL	ADJ;DEF;FEM;SG
עשירים	bogata	עשיר	bogat	ADJ;MASC;PL	ADJ;DEF;FEM;SG
עשירים	rich	עשיר	rich	ADJ;MASC;PL	PROPN
עשירים	bogat	עשיר	bogat	ADJ;MASC;PL	ADJ;INDF;MASC;SG
חמים	cald	חם	cald	ADJ;MASC;PL	ADJ;INDF;MASC;SG
חמים	calda	חם	calda	ADJ;MASC;PL	ADJ;DEF;FEM;SG
חמים	confortabil	חם	confortabil	ADJ;MASC;PL	ADV
חמים	comod	חם	comod	ADJ;MASC;PL	ADV
חמים	confortabila	חם	confortabil	ADJ;MASC;PL	ADJ;DEF;FEM;SG
חמים	confortabil	חם	confortabil	ADJ;MASC;PL	ADV
ניצן	bud	ניצן	bud	PROPN	PROPN
חמושים	armat	חמוש	armat	ADJ;MASC;PL	ADJ;INDF;MASC;SG
חמושים	inarmat	חמוש	inarma	ADJ;MASC;PL	ADJ;INDF;MASC;SG
הצמד	snap	הצמד	snap	PROPN	N;INDF;MASC;SG
הצמד	duo	הצמד	duo	PROPN	N;INDF;MASC;SG
מאלה	mala	מאלה	mală		N;INDF;MASC;SG
סימפסון	simpson	סימפסון	simpson	PROPN	N;INDF;MASC;SG
ליווי	escorte	ליווי	escort	N;MASC;SG	N;INDF;FEM;PL
מודה	recunoscator	הודה	recunoscator	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מודה	recunoscatoare	הודה	recunoscator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM
מודה	admite	הודה	admite	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
ריצה	ruleaza	ריצה	rulează	N;FEM;SG	V;IND;SG;3;IPFV;FIN
ריצה	ruleaza	ריצה	rulează	N;FEM;SG	V;IND;SG;3;IPFV;FIN
ריצה	fugi	ריצה	fugi	N;FEM;SG	
קאן	kahn	קאן	kahn	PROPN	PROPN
קאן	khan	קאן	khan	PROPN	PROPN
קאן	cannes	קאן	cannes	PROPN	N;INDF;MASC;SG
תוספות	completari	תוספת	completar	N;FEM;PL	ADJ;INDF;MASC;PL
חתימה	autografe	חתימה	autograf	N;FEM;SG	N;INDF;FEM;PL
מנע	preveni	מנע	preveni	PROPN	
מנע	previne	מנע	preveni	PROPN	V;IND;SG;3;PRS;FIN
מנע	impiedicat	מנע	impiedica	PROPN	ADJ;INDF;MASC;SG
מנע	prevenit	מנע	preveni	PROPN	ADJ;INDF;MASC;SG
מנע	preventive	מנע	preventiv	PROPN	ADJ;INDF;FEM;PL
מנע	preventiva	מנע	preventivă	PROPN	N;DEF;FEM;SG
מנע	preventiv	מנע	preventiv	PROPN	N;INDF;MASC;SG
מהומות	revolta	מהומה	revolta	N;FEM;PL	N;DEF;FEM;SG
מהומות	revolta	מהומה	revolta	N;FEM;PL	N;DEF;FEM;SG
אופייני	tipic	אופייני	tipic	ADJ;MASC;SG	ADV
אופייני	tipice	אופייני	tipic	ADJ;MASC;SG	ADJ;INDF;FEM;PL
שכם	nablus	שכם	nablus	PROPN	N;INDF;MASC;SG
מסורתית	traditional	מסורתי	traditional	ADV	ADJ;INDF;MASC;SG
מסורתית	traditionale	מסורתי	traditional	ADV	ADJ;INDF;FEM;PL
מסורתית	traditional	מסורתי	traditional	ADV	ADJ;INDF;MASC;SG
מסורתית	traditional	מסורתי	traditional	ADV	ADJ;INDF;MASC;SG
מסורתית	traditionala	מסורתי	traditional	ADV	ADJ;DEF;FEM;SG
האופנה	moda	האופנה	moda	PROPN	N;DEF;FEM;SG
האופנה	modei	האופנה	modă	PROPN	N;DEF;FEM;SG
האופנה	moda	האופנה	moda	PROPN	N;DEF;FEM;SG
האופנה	fashion	האופנה	fashion	PROPN	N;INDF;MASC;SG
הלקוח	clientul	הלקוח	client		N;DEF;MASC;SG
הלקוח	client	הלקוח	client		N;INDF;MASC;SG
הלקוח	clientul	הלקוח	client		N;DEF;MASC;SG
הלקוח	client	הלקוח	client		N;INDF;MASC;SG
מקבילה	echivalenta	מקביל	echivalent	V;FEM;SG;V.PTCP;ACT	ADJ;DEF;FEM;SG
מקבילה	echivalentul	מקביל	echivalent	V;FEM;SG;V.PTCP;ACT	N;DEF;MASC;SG
מקבילה	echivalent	מקביל	echivalent	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
מקבילה	echivalente	מקביל	echivalent	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
מקבילה	paralel	מקביל	paralel	V;FEM;SG;V.PTCP;ACT	ADV
מקבילה	paralela	מקביל	paralelă	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
מקבילה	paralele	מקביל	paralel	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
מקבילה	paralela	מקביל	paralelă	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
בארכיון	arhivat	בארכיון	arhiva	PROPN	N;INDF;MASC;SG
בארכיון	arhivate	בארכיון	arhiva	PROPN	ADJ;INDF;FEM;PL
סלאם	salaam	סלאם	sala	PROPN	PROPN
סלאם	slam	סלאם	slam	PROPN	N;INDF;MASC;SG
סלאם	salam	סלאם	salam	PROPN	N;INDF;MASC;SG
לארי	larry	לארי	larry	PROPN	PROPN
מוצק	solid	הוצק	solid	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוצק	solida	הוצק	solidă	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
מוצק	solide	הוצק	solid	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
שוקולד	ciocolata	שוקולד	ciocolată	PROPN	N;DEF;FEM;SG
שוקולד	ciocolata	שוקולד	ciocolată	PROPN	N;DEF;FEM;SG
השלכות	consecinta	השלכה	consecinta	N;FEM;PL	N;DEF;FEM;SG
השלכות	consecinta	השלכה	consecinta	N;FEM;PL	N;DEF;FEM;SG
השלכות	consecinte	השלכה	consecint	N;FEM;PL	
השלכות	consecinte	השלכה	consecint	N;FEM;PL	
התכוון	insemnat	התכוון	insemna	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
התכוון	insemna	התכוון	insemna	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
יבשה	usca	יבשה	usca	N;FEM;SG	V;IND;SG;3;IPFV;FIN
יבשה	uscate	יבשה	uscat	N;FEM;SG	ADJ;INDF;FEM;PL
יבשה	uscat	יבשה	uscat	N;FEM;SG	ADJ;INDF;MASC;SG
דום	doom	דום	doom	PROPN	N;INDF;MASC;SG
דום	osanda	דום	osanda	PROPN	N;DEF;FEM;SG
דום	dom	דום	dom	PROPN	N;INDF;MASC;SG
נכנסים	intrand	נכנס	intrand	V;MASC;PL;V.PTCP;MID	
אילינוי	illinois	אילינוי	illinois	PROPN	PROPN
צוק	cliff	צוק	cliff		PROPN
שימושי	utile	שימושים	util	ADJ;MASC;SG	ADJ;INDF;FEM;PL
שימושי	handy	שימושים	handy	ADJ;MASC;SG	
שילה	sheila	שילה	sheila	PROPN	PROPN
מגנטי	magnetic	מגנטי	magnetic	N;MASC;SG	ADJ;INDF;MASC;SG
מגנטי	magnetice	מגנטי	magnetic	N;MASC;SG	ADJ;INDF;FEM;PL
הזר	buchetul	הזר	buchet		N;DEF;MASC;SG
הזר	buchet	הזר	buchet		N;INDF;MASC;SG
לייזר	laserul	לייזר	laser	PROPN	N;DEF;MASC;SG
לייזר	laser	לייזר	laser	PROPN	N;INDF;MASC;SG
סקי	ski	סקי	ski	PROPN	
סקי	schi	סקי	schi	PROPN	N;INDF;MASC;SG
סקי	ski	סקי	ski	PROPN	
סקי	schi	סקי	schi	PROPN	N;INDF;MASC;SG
ממליץ	recomanda	המליץ	recomanda	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
ממליץ	recomanda	המליץ	recomanda	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
ממליץ	recomand	המליץ	recomanda	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
חוה	eva	חוה	eva	PROPN	PROPN
חוה	chava	חוה	chavă	PROPN	N;DEF;FEM;SG
חוה	eva	חוה	eva	PROPN	PROPN
חוה	eve	חוה	ev	PROPN	N;INDF;MASC;SG
חוה	ajunul	חוה	ajun	PROPN	N;DEF;MASC;SG
וגנר	wagner	וגנר	wagner	PROPN	PROPN
הרחק	departe	הרחק	departe		ADV
הכנס	insereaza	הכנס	insereaza		V;IND;SG;3;IPFV;FIN
הכנס	intra	הכנס	intra		V;IND;SG;3;IPFV;FIN
הכנס	intra	הכנס	intra		V;IND;SG;3;IPFV;FIN
הקווקז	caucazul	הקווקז	caucaz	PROPN	N;DEF;MASC;SG
הקווקז	caucaz	הקווקז	caucaz	PROPN	
מוגדרים	definite	הוגדר	definit	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוגדרים	definita	הוגדר	definita	V;MASC;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
מוגדרים	definit	הוגדר	definit	V;MASC;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
יפנים	japonez	יפנים	japonez	N;MASC;PL	ADJ;INDF;MASC;SG
יפנים	japoneze	יפנים	japona	N;MASC;PL	ADJ;INDF;FEM;PL
יפנים	japoneza	יפנים	japoneză	N;MASC;PL	N;DEF;FEM;SG
יפנים	japoneza	יפנים	japoneză	N;MASC;PL	N;DEF;FEM;SG
גרוס	bruta	גרוס	bruta	PROPN	ADJ;DEF;FEM;SG
גרוס	brut	גרוס	brut	PROPN	ADJ;INDF;MASC;SG
גרוס	tocat	גרוס	tocat	PROPN	ADJ;INDF;MASC;SG
השב	raspuns	השב	raspuns		N;INDF;MASC;SG
מחובר	atasat	חובר	atasa	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מחובר	atasate	חובר	atasa	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מחובר	atasat	חובר	atasa	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מחובר	conectat	חובר	conecta	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מחובר	conectate	חובר	conecta	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מחובר	conectata	חובר	conectata	V;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
מחובר	online	חובר	online	V;MASC;SG;V.PTCP;PASS	ADJ
פסוק	vers	פסוק	vers	PROPN	N;INDF;MASC;SG
פסוק	versetul	פסוק	verset	PROPN	N;DEF;MASC;SG
פסוק	versul	פסוק	vers	PROPN	N;DEF;MASC;SG
מיכאלי	michaeli	מיכאלי	michael	PROPN	
החופש	libertate	החופש	libertate	ADV	N;INDF;FEM;SG
החופש	libertatea	החופש	libertate	ADV	N;DEF;FEM;SG
החופש	freedom	החופש	freedom	ADV	N;INDF;MASC;SG
נוחה	convenabil	נוח	convenabil	ADJ;FEM;SG	ADV
נוחה	confortabil	נוח	confortabil	ADJ;FEM;SG	ADV
נוחה	confortabil	נוח	confortabil	ADJ;FEM;SG	ADV
נושאות	purtatori	נשא	purtator	N;FEM;PL	ADJ;INDF;MASC;PL
הנילוס	nil	הנילוס	nil	PROPN	
מקיפה	cuprinzatoare	מקיף	cuprinzator	N;FEM;SG	ADJ;INDF;FEM
מקיפה	cuprinzator	מקיף	cuprinzator	N;FEM;SG	ADJ;INDF;MASC;SG
הכרחי	necesare	הכרחי	necesar	ADJ;MASC;SG	ADJ;INDF;FEM;PL
הכרחי	necesar	הכרחי	necesar	ADJ;MASC;SG	ADV
הכרחי	esentiale	הכרחי	esential	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מגה	mega	מגה	mega	PROPN	
נופל	cade	נפל	cădea	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
נופל	falls	נפל	fall	V;MASC;SG;V.PTCP;ACT	PROPN
הלן	helen	הלן	helen	PROPN	PROPN
כתבת	scria	כתב	scrie	PROPN	V;IND;SG;3;IPFV;FIN
כתבת	reporterul	כתב	reporter	PROPN	N;DEF;MASC;SG
כתבת	reporter	כתב	reporter	PROPN	N;INDF;MASC;SG
מכלול	totalitatea	מכלול	totalitate		N;DEF;FEM;SG
כפרי	rustic	כפר	rustic	PROPN	ADV
כפרי	rurala	כפר	rurală	PROPN	N;DEF;FEM;SG
כפרי	rurale	כפר	rural	PROPN	ADJ;INDF;FEM;PL
כפרי	rural	כפר	rural	PROPN	ADJ;INDF;MASC;SG
דיכוי	opresiv	דיכוי	opresiv	N;MASC;SG	ADJ;INDF;MASC;SG
לפיד	torta	לפיד	tort	PROPN	N;DEF;FEM;SG
אינדיאנה	indiana	אינדיאנה	indiană	PROPN	N;DEF;FEM;SG
טורפים	pradatori	טורף	pradator	N;MASC;PL	ADJ;INDF;MASC;PL
נדחה	respins	נדחה	respinge	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נדחה	respinsa	נדחה	respinsa	V;MASC;SG;3;PST;MID	N;DEF;FEM;SG
נדחה	refuzata	נדחה	refuzată	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
נדחה	refuzate	נדחה	refuza	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נדחה	refuzat	נדחה	refuza	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נדחה	refuzata	נדחה	refuzată	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
נדחה	negat	נדחה	nega	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נדחה	refuzat	נדחה	refuza	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
עדין	delicate	עדין	delicat	ADJ;MASC;SG	ADJ;INDF;FEM;PL
עדין	licitatie	עדין	licitatie	ADJ;MASC;SG	N;INDF;FEM;SG
עדין	subtile	עדין	subte	ADJ;MASC;SG	ADJ;INDF;FEM;PL
שכנה	vecine	שכן	vecin	N;FEM;SG	ADJ;INDF;FEM;PL
שכנה	vecine	שכן	vecin	N;FEM;SG	ADJ;INDF;FEM;PL
ברגר	berger	ברגר	berger	PROPN	PROPN
דויד	david	דויד	david	PROPN	PROPN
שיתף	partajate	שיתף	partaja	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
שיתף	distribuit	שיתף	distribui	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
שיתף	distribuite	שיתף	distribuit	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
שיתף	distribuita	שיתף	distribuita	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
האריה	leul	האריה	leu	PROPN	N;DEF;MASC;SG
האריה	leu	האריה	leu	PROPN	N;INDF;MASC;SG
האריה	lion	האריה	lion	PROPN	N;INDF;MASC;SG
הטלפון	telefon	הטלפון	telefon	PROPN	N;INDF;MASC;SG
הטלפון	telefonul	הטלפון	telefon	PROPN	N;DEF;MASC;SG
המרה	conversie	המרה	conversie		N;INDF;FEM;SG
המרה	conversia	המרה	conversie		N;DEF;FEM;SG
המרה	conversie	המרה	conversie		N;INDF;FEM;SG
המרה	convertesc	המרה	converta		V;IND;PL;3;PRS;FIN
המרה	converti	המרה	converti		V;IND;SG;3;PRS;FIN
המרה	convertit	המרה	converti		ADJ;INDF;MASC;SG
נפשית	mintal	נפשי	mintal	ADV	ADJ;INDF;MASC;SG
נפשית	mental	נפשי	mental	ADV	ADJ;INDF;MASC;SG
אוהד	ventilator	אוהד	ventilator	PROPN	N;INDF;MASC;SG
אוהד	fana	אוהד	fană	PROPN	N;DEF;FEM;SG
אוהד	fana	אוהד	fană	PROPN	N;DEF;FEM;SG
אוהד	fan	אוהד	fan	PROPN	N;INDF;MASC;SG
רוחני	spirituala	רוחני	spiritual	N;MASC;PL	ADJ;DEF;FEM;SG
רוחני	spiritual	רוחני	spiritual	N;MASC;PL	ADJ;INDF;MASC;SG
רוחני	spirituale	רוחני	spiritual	N;MASC;PL	ADJ;INDF;FEM;PL
רוחני	spirituala	רוחני	spiritual	N;MASC;PL	ADJ;DEF;FEM;SG
פאנק	derbedeu	פאנק	derbedeu	PROPN	N;INDF;MASC;SG
פאנק	punk	פאנק	punk	PROPN	N;INDF;MASC;SG
פאנק	funk	פאנק	funk	PROPN	N;INDF;MASC;SG
טי	tee	טי	tee	PROPN	
נשלחה	expediat	נשלח	expedia	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נשלחה	expediate	נשלח	expedia	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;PL
נשלחה	prezentat	נשלח	prezenta	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נשלחה	trimisa	נשלח	trimis	V;FEM;SG;3;PST;MID	N;DEF;FEM;SG
נשלחה	trimis	נשלח	trimite	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
מלטה	malta	מלט	malta	PROPN	PROPN
שולח	trimiterea	שולח	trimitere	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
שולח	trimit	שולח	trimite	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
שולח	expeditorul	שולח	expeditor	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
שולח	expeditorului	שולח	expeditor	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
