que	tuo	que	tuo	CONJ	PRO;NOM;SG
quins	mikä	quin	mikä	PRO;MASC;PL	PRO;NOM;SG
extra	ylimääräiset	extra	yli#määräinen		ADJ;NOM;PL
extra	ylimääräistä	extra	yli#määräinen		ADJ;PRT;SG
extra	extra	extra	extra		N;NOM;SG
extra	ylimääräinen	extra	yli#määräinen		ADJ;NOM;SG
extra	lisä	extra	lisä		N;NOM;SG
cable	kaapelit	cable	kaapeli	N;MASC;SG	N;NOM;PL
barres	tangot	barra	tankko		N;NOM;PL
barres	baareissa	barra	baari		N;IN+ESS;PL
barres	baarit	barra	baari		N;NOM;PL
barres	baareja	barra	baari		N;PRT;PL
lunar	kuun	lunar	kuu	ADJ;SG	N;GEN;SG
mons	mons	mons	mons	N;MASC;PL	
abc	abc	abc	abc		N;NOM;SG
johnny	johnny	johnny	johtaa	PROPN	N;NOM;SG
beat	hakata	beat	hakata		V;SG;NFIN;ACT
beat	hakkaa	beat	hakata		V;IMP;SG;2;PRS;FIN;ACT
elena	elena	elè	elena		N;NOM;SG
elena	elenan	elè	elen#an		N;GEN;SG
roberts	roberts	robert	roberts		PROPN;NOM;SG
porc	sikaa	porc	sika		N;PRT;SG
porc	possu	porc	possu		N;NOM;SG
porc	sika	porc	sika		N;NOM;SG
porc	porsas	porc	porsas		N;NOM;SG
kevin	kevin	kevir	kevin	PROPN	
innovació	innovaatiot	innovació	innovaatio	N;FEM;SG	N;NOM;PL
legals	oikeudellinen	legal	oikeudellinen	ADJ;PL	ADJ;NOM;SG
legals	laillinen	legal	laillinen	ADJ;PL	ADJ;NOM;SG
barca	barca	barca	barca	N;FEM;SG	INTJ
roy	roy	roy	roy	PROPN	PROPN;NOM;SG
complexes	monimutkaista	complex	monimutkainen	ADJ;FEM;PL	ADJ;PRT;SG
complexes	monitahoinen	complex	moni#tahoinen	ADJ;FEM;PL	ADJ;NOM;SG
complexes	monimutkainen	complex	moni#mutkainen	ADJ;FEM;PL	ADJ;NOM;SG
wang	wang	wang	wang	PROPN	PROPN;NOM;SG
prima	serkun	prim	serkku	ADJ;FEM;SG	N;GEN;SG
prima	serkku	prim	serkku	ADJ;FEM;SG	N;NOM;SG
domènec	dominic	domènec	dominic		N;NOM;SG
teu	sinun	teu	sinä	DET;MASC;SG;1	PRO;GEN;SG;2
hessen	hesse	hes	hesse	ADJ;SG	PROPN;NOM;SG
afectat	huolestunut	afectat	huolestua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
avançat	kehittynyt	avançat	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
avançat	edistynyt	avançat	edistyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
avançat	kehittyneet	avançat	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
alessandro	alessandro	alessandro	alessandro		N;NOM;SG
extens	laajat	extens	laaja	ADJ;MASC;SG	ADJ;NOM;PL
neteja	tyhjennä	neteja	tyhjentää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
neteja	selvää	neteja	selvä	N;FEM;SG	ADJ;PRT;SG
neteja	kirkas	neteja	kirkas	N;FEM;SG	ADJ;NOM;SG
jules	jules	jula	jules		N;NOM;SG
disposats	halukas	disposat	halukas	ADJ;MASC;PL;V.PTCP	ADJ;NOM;SG
jaime	jaime	jaime	jaime		
causant	kuolleet	causar	kuolla	V;V.MSDR	V;NOM;PL;V.PTCP;ACT
causant	edesmennyt	causar	edes#mennä	V;V.MSDR	V;NOM;SG;V.PTCP;ACT
causant	vainaja	causar	vainaja	V;V.MSDR	N;NOM;SG
causant	kuollut	causar	kuolla	V;V.MSDR	V;NOM;SG;V.PTCP;ACT
supervivents	eloonjääneet	supervivent	eloonjäänen	N;PL	V;NOM;PL;V.PTCP;ACT
supervivents	eloonjääneitä	supervivent	eloon#jääny	N;PL	V;PRT;PL;V.PTCP;ACT
supervivents	selviytyneet	supervivent	selviytyä	N;PL	V;NOM;PL;V.PTCP;ACT
malik	malik	malik	malik		PROPN;NOM;SG
mora	mora	mora	mora		N;NOM;SG
complexitat	monimutkainen	complexitat	moni#mutkainen	N;FEM;SG	ADJ;NOM;SG
cremar	pala	cremar	pala	V;NFIN	N;NOM;SG
culpa	vika	culpar	vika	V;IND;SG;3;PRS;FIN	N;NOM;SG
culpa	syyllisyys	culpar	syyllisyys	V;IND;SG;3;PRS;FIN	N;NOM;SG
culpa	syyllisyyttä	culpar	syyllisyys	V;IND;SG;3;PRS;FIN	N;PRT;SG
forestal	metsätalouden	forestal	metsä#talous	ADJ;SG	N;GEN;SG
forestal	metsätalous	forestal	metsä#talous	ADJ;SG	N;NOM;SG
nepal	nepalin	nepal	nepali	ADJ;SG	N;GEN;SG
estimat	rakasti	estimat	rakasti	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
estimat	rakastanut	estimat	rakastaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
estimat	rakastettu	estimat	rakastaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
giacomo	giacomo	giacomo	giacomo	PROPN	PROPN;NOM;SG
like	tykkää	like	tykätä		V;IMP;SG;2;FIN;ACT
like	kuten	like	kuten		CONJ
like	kuin	like	kuin		CONJ
comparteix	osuus	compartir	osuus	V;IND;SG;3;PRS;FIN	N;NOM;SG
comparteix	jaa	compartir	jaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
sabia	tiesi	saber	tietää	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
sabia	tiesivät	saber	tietää	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN;ACT
romanès	romanian	romanès	romania	ADJ;MASC;SG	N;GEN;SG
romanès	romania	romanès	romania	ADJ;MASC;SG	N;NOM;SG
esparta	sparta	espartar	sparta	N;FEM;SG	PROPN;NOM;SG
johannes	johannes	johanna	johannes		PROPN;NOM;SG
seguí	seurasi	seguí	seurata	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
seguí	seurasin	seguí	seurata	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PST;FIN;ACT
paco	paco	paco	paco	PROPN	
koch	koch	koch	koch	PROPN	PROPN;NOM;SG
comprensió	ymmärtää	comprensió	ymmärtää	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
comprensió	ymmärtäväinen	comprensió	ymmärtäväinen	N;FEM;SG	ADJ;NOM;SG
calcula	laske	calcular	laskea	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
pantà	marsh	pantà	marsh	N;MASC;SG	PROPN;NOM;SG
mit	mit	mit	mit		INTJ
serrano	serrano	serrano	serrano	PROPN	N;NOM;SG
txec	tsekin	txec	tse	ADJ;MASC;SG	N;GEN;SG
txec	tšekin	txec	tše	ADJ;MASC;SG	N;GEN;SG
serres	serres	serra	serres	N;FEM;PL	N;NOM;SG
aïllat	eristetty	aïllat	eristää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aïllat	eristyksissä	aïllat	eristys	ADJ;MASC;SG;V.PTCP	N;IN+ESS;PL
veient	katsella	veure	katsella	V;V.MSDR	V;SG;NFIN;ACT
veient	katselin	veure	katsella	V;V.MSDR	V;IND;SG;1;PST;FIN;ACT
veient	katsomassa	veure	katsoa	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
veient	katselee	veure	katsella	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
veient	katsoo	veure	katsoa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
hab	viv	haber	viv		N;NOM;SG
protestant	protestantti	protestant	protestantti	ADJ;SG	N;NOM;SG
partidari	kannattaja	partidari	kannattaja	ADJ;MASC;SG	N;NOM;SG
partidari	tukija	partidari	tukija	ADJ;MASC;SG	N;NOM;SG
dame	dame	dame	dame		
casals	casals	casal	casals		N;NOM;SG
minor	alaikäinen	minor	alaikäinen		ADJ;NOM;SG
minor	vähäinen	minor	vähäinen		ADJ;NOM;SG
montana	montana	montà	monta		PRO;NOM;SG
mercaderies	tavara	mercaderia	tavara	N;FEM;PL	N;NOM;SG
mercaderies	tavaran	mercaderia	tavara	N;FEM;PL	N;GEN;SG
mercaderies	rahdin	mercaderia	rahti	N;FEM;PL	N;GEN;SG
mercaderies	tavaraliikenteen	mercaderia	tavara#liikenne	N;FEM;PL	N;GEN;SG
mercaderies	rahti	mercaderia	rahti	N;FEM;PL	N;NOM;SG
mercaderies	rahtia	mercaderia	rahti	N;FEM;PL	N;PRT;SG
filip	filip	filip	filip		N;NOM;SG
avís	varoitus	avís	varoitus		N;NOM;SG
alice	alice	alice	alice		
alice	liisa	alice	liisa		N;NOM;SG
elèctrics	sähkö	elèctric	sähkö	ADJ;MASC;PL	N;NOM;SG
elèctrics	sähköinen	elèctric	sähköinen	ADJ;MASC;PL	ADJ;NOM;SG
frederick	fredrik	frederick	fredrik	ADJ;MASC;SG	PROPN;NOM;SG
frederick	frederick	frederick	frederick	ADJ;MASC;SG	PROPN;NOM;SG
hemisferi	pallonpuoliskolla	hemisferi	pallon#puolisko		N;AT+ESS
;SG
vera	vera	vera	vera		N;NOM;SG
ruptura	ero	ruptura	ero	V;IND;SG;3;PRS;FIN	N;NOM;SG
infraestructures	infrastruktuurin	infraestructura	infrastruktuuri	N;FEM;PL	N;GEN;SG
infraestructures	infrastruktuuri	infraestructura	infrastruktuuri	N;FEM;PL	N;NOM;SG
infraestructures	infrastruktuuria	infraestructura	infrastruktuuri	N;FEM;PL	N;PRT;SG
facebook	facebookissa	facebook	facebook		PROPN;IN+ESS;SG
facebook	facebookin	facebook	facebook		PROPN;GEN;SG
facebook	facebook	facebook	facebook		PROPN;NOM;SG
facebook	facebookiin	facebook	facebook		PROPN;IN+ALL;SG
veïna	naapuri	veí	naapuri	ADJ;FEM;SG	N;NOM;SG
veïna	naapurin	veí	naapuri	ADJ;FEM;SG	N;GEN;SG
sanç	sancho	sanç	sancho	N;MASC;SG	PROPN;NOM;SG
decidit	päättänyt	decidir	päättää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
decidit	päätettiin	decidir	päättää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
decidit	päätetty	decidir	päättää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
decidit	päätti	decidir	päättää	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
normals	tavallinen	normal	tavallinen	ADJ;PL	ADJ;NOM;SG
normals	normaali	normal	normaali	ADJ;PL	ADJ;NOM;SG
normals	normaalia	normal	normaali	ADJ;PL	ADJ;PRT;SG
normals	tavanomainen	normal	tavan#omainen	ADJ;PL	ADJ;NOM;SG
campana	bell	campana	bell	N;FEM;SG	PROPN;NOM;SG
kilòmetres	kilometriä	kilòmetre	kilo#metri	N;MASC;PL	N;PRT;SG
kilòmetres	miles	kilòmetre	miles	N;MASC;PL	PROPN;NOM;SG
kilòmetres	kilometriä	kilòmetre	kilo#metri	N;MASC;PL	N;PRT;SG
artístics	taiteellinen	artístic	taiteellinen	ADJ;MASC;PL	ADJ;NOM;SG
secrets	salaisuuksia	secret	salaisuus	ADJ;MASC;PL	N;PRT;PL
secrets	salaisuudet	secret	salaisuus	ADJ;MASC;PL	N;NOM;PL
sots	kuoppia	sot	kuoppi		N;PRT;PL
steven	steven	steure	steven	PROPN	
playstation	playstation	playstation	playstatio		N;GEN;SG
excés	ylimääräinen	excés	yli#määräinen	N;MASC;SG	ADJ;NOM;SG
four	nelonen	four	nelonen		N;NOM;SG
four	neljä	four	neljä		NUM;NOM;SG
literàries	kirjallisuus	literari	kirjallisuus	ADJ;FEM;PL	N;NOM;SG
literàries	kirjallisuuden	literari	kirjallisuus	ADJ;FEM;PL	N;GEN;SG
triangular	kolmion	triangular	kolmio	ADJ;SG	N;GEN;SG
triangular	kolmio	triangular	kolmio	ADJ;SG	N;NOM;SG
wright	wright	wright	wright		PROPN;NOM;SG
deute	velat	deute	velka	N;MASC;SG	N;NOM;PL
moll	laituri	moll	laituri		N;NOM;SG
moll	telakka	moll	telakka		N;NOM;SG
moll	laiturille	moll	laituri		N;AT+ALL;SG
moll	laituri	moll	laituri		N;NOM;SG
fuster	carpenter	fuster	carpenter	ADJ;MASC;SG	PROPN;NOM;SG
fletxa	nuoli	fletxa	nuoli	V;IND;SG;3;PRS;FIN	N;NOM;SG
gibraltar	gibraltarin	gibraltar	gibraltari	ADJ;SG	N;GEN;SG
soiuz	sojuz	soiuz	sojuz		N;NOM;SG
telèfon	puhelimitse	telèfon	puheli#mitse	N;MASC;SG	N;NOM;PL
bad	huono	bad	huono	PROPN	ADJ;NOM;SG
bad	pahaa	bad	paha	PROPN	ADJ;PRT;SG
bad	bad	bad	bad	PROPN	
bad	paha	bad	paha	PROPN	ADJ;NOM;SG
miranda	mirandan	miranda	miranda		N;GEN;SG
miranda	miranda	miranda	miranda		N;NOM;SG
datat	päivätty	datar	päivätä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
esperanto	esperanto	esperantar	esperanto	V;V.MSDR	N;NOM;SG
gravació	tallentaa	gravació	tallentaa	N;FEM;SG	V;IND;SG;FIN;ACT
erc	erc	erc	erc	PROPN	N;NOM;SG
anime	anime	anime	anime	N;MASC;SG	
decorat	sisustettu	decorat	sisustaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
tim	tim	tim	tim	PROPN	PROPN;NOM;SG
tim	timin	tim	timi	PROPN	N;GEN;SG
restants	jäljellä	restant	jäljellä	ADJ;PL	ADV
nas	nenä	nas	nenä		N;NOM;SG
nas	nenän	nas	nenä		N;GEN;SG
nas	nenää	nas	nenä		N;PRT;SG
úniques	ainutlaatuinen	únic	ainutlaatuinen	ADJ;FEM;PL	ADJ;NOM;SG
úniques	ainutlaatuista	únic	ainutlaatu	ADJ;FEM;PL	ADJ;PRT;SG
úniques	yksilöllinen	únic	yksilöllinen	ADJ;FEM;PL	ADJ;NOM;SG
gijón	gijón	gijón	gijón		PROPN;NOM;SG
armats	aseellinen	armat	aseellinen	ADJ;MASC;PL;V.PTCP	ADJ;NOM;SG
armats	viritetty	armat	virittää	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
armats	aseistettu	armat	aseistaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
observat	todetut	observar	todeta	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
observat	havaittu	observar	havaita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
observat	havaitut	observar	havaita	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
perduda	menettänyt	perdre	menettää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perduda	kadonnut	perdre	kadota	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perduda	hukassa	perdre	hukassa	ADJ;FEM;SG;V.PTCP	ADV
perduda	hävisi	perdre	hävitä	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
perduda	hävinnyt	perdre	hävitä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perduda	menetetty	perdre	menettää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
andy	andy	andy	andy	PROPN	N;NOM;SG
ventura	ventura	ventura	ventura		
diana	diana	diana	diana		
diana	dianan	diana	diana		N;GEN;SG
dresden	dresden	dresdar	dresde		
tetra	tetra	tetre	tetra		N;NOM;SG
manxa	bellows	manxa	bellows	ADJ;FEM;SG	N;NOM;SG
augusta	augusta	augusta	augu	ADJ;FEM;SG	N;NOM;SG
churchill	churchill	churchill	churchill	ADJ;SG	N;NOM;SG
fugida	pakene	fugida	paeta	N;FEM;SG	N;NOM;PL
fugida	paeta	fugida	paeta	N;FEM;SG	V;SG;NFIN;ACT
eslovènia	slovenia	eslovènia	sloven	ADJ;FEM;SG	N;NOM;PL
eslovènia	sloveniassa	eslovènia	slovenia	ADJ;FEM;SG	N;IN+ESS;SG
eslovènia	slovenian	eslovènia	slovenia	ADJ;FEM;SG	N;GEN;PL
alto	alto	alto	alto		
gaspar	gaspar	gaspar	gaspar		N;NOM;SG
finalista	finalisti	finalista	finalisti	ADJ;SG	N;NOM;SG
serp	snake	serp	snake	N;FEM;SG	
paula	paula	paula	paula		N;NOM;SG
riga	riian	riga	riian		N;GEN;SG
albània	albaniassa	albània	albania	ADJ;FEM;SG	N;IN+ESS;SG
albània	albanian	albània	albania	ADJ;FEM;SG	N;GEN;SG
albània	albania	albània	albania	ADJ;FEM;SG	N;NOM;SG
albània	albaniaa	albània	albania	ADJ;FEM;SG	N;PRT;SG
fals	väärät	fals	väärä	ADJ;MASC;SG	ADJ;NOM;PL
fals	väärennös	fals	väärennös	ADJ;MASC;SG	N;NOM;SG
fals	teko	fals	teko	ADJ;MASC;SG	N;NOM;SG
fals	väärennetty	fals	väärentää	ADJ;MASC;SG	V;NOM;SG;V.PTCP;PASS
fals	tekaistu	fals	tekaista	ADJ;MASC;SG	V;NOM;SG;V.PTCP;PASS
chapelle	chapelle	chapelle	chape		
casanova	casanova	casanou	casanova		N;NOM;SG
nueva	nueva	nueva	nueva		INTJ
miami	miami	miami	miami		PROPN;NOM;SG
miami	miamiin	miami	miami		N;IN+ALL;SG
miami	miamin	miami	miamin		N;GEN;SG
modificat	muunnettu	modificar	muuntaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
modificat	muutettu	modificar	muuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
modificat	muokattu	modificar	muokata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
rescat	pelastaa	rescat	pelastaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
tours	matkat	toure	matka		N;NOM;PL
tours	retket	toure	retki		N;NOM;PL
guadalajara	guadalajara	guadalajara	guadalajara		N;NOM;SG
alfredo	alfredo	alfredo	alfredo		PROPN;NOM;SG
ses	ses	es	ses		INTJ
kentucky	kentucky	kentucky	kentucky	N;MASC;SG	
abundància	runsaasti	abundància	runsaasti	N;FEM;SG	ADV
sergio	sergio	sergio	sergio	PROPN	PROPN;NOM;SG
atacat	hyökkäsi	atacat	hyökätä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
atacat	hyökätty	atacat	hyökätä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
considerant	harkitaan	considerar	harkita	V;V.MSDR	V;IND;PRS;FIN;PASS
considerant	harkitsee	considerar	harkita	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
clínica	klinikalla	clínica	klinikka	ADJ;FEM;SG	N;AT+ESS
;SG
clínica	klinikka	clínica	klinikka	ADJ;FEM;SG	N;NOM;SG
cervantes	cervantes	cervanta	cervantes		N;NOM;SG
ian	lan	ian	lan	PROPN	N;NOM;SG
ian	ian	ian	ika	PROPN	PROPN;NOM;SG
bus	bussin	bus	bussi		N;GEN;SG
bus	bussi	bus	bussi		N;NOM;SG
walker	walker	walker	walker	PROPN	N;NOM;SG
sar	sar	sar	sar		N;NOM;SG
julia	julia	julia	juli	ADJ;FEM;SG	N;NOM;SG
office	toimipaikka	office	toimi#paikka		N;NOM;SG
office	toimisto	office	toimisto		N;NOM;SG
office	virasto	office	virasto		N;NOM;SG
influït	vaikuttivat	influir	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
influït	vaikutti	influir	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
influït	vaikuttaneet	influir	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
influït	vaikuttanut	influir	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
teodor	theodore	teodor	theodore		N;NOM;SG
fèlix	felix	fèlix	felix		PROPN;NOM;SG
parr	parr	parr	parr	PROPN	PROPN;NOM;SG
menezes	menezes	meniza	menezes	PROPN	N;NOM;SG
càstig	rangaistuksen	càstig	rangaistus		N;GEN;SG
càstig	rangaistusta	càstig	rangaistus		N;PRT;SG
càstig	rangaistus	càstig	rangaistus		N;NOM;SG
linux	linux	linux	linux		N;NOM;SG
precedent	ennakkotapaus	precedent	ennakko#tapaus		N;NOM;SG
elit	eliitti	elit	eliitti		N;NOM;SG
acceptada	hyväksytty	acceptat	hyväksyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
acceptada	hyväksyttiin	acceptat	hyväksyä	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
acceptada	hyväksytyt	acceptat	hyväksyä	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
acceptada	hyväksytään	acceptat	hyväksyä	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
ira	ira	ira	ira		N;NOM;SG
coincideix	ottelut	coincidir	ottelu	V;IND;SG;3;PRS;FIN	N;NOM;PL
coincideix	tulitikkuja	coincidir	tuli#tikku	V;IND;SG;3;PRS;FIN	N;PRT;PL
coincideix	täsmää	coincidir	täsmä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
subjectes	aihe	subjecte	aihe		N;NOM;SG
subjectes	kohde	subjecte	kohde		N;NOM;SG
profeta	profeetta	profeta	profee		N;NOM;SG
zaragoza	zaragoza	zaragoza	zaragoza	PROPN	PROPN;NOM;SG
fluid	neste	fluid	neste	N;MASC;SG	PROPN;NOM;SG
legend	legendan	legend	legenda		N;GEN;SG
legend	taru	legend	taru		N;NOM;SG
legend	legenda	legend	legenda		N;NOM;SG
emma	emman	emma	empa		N;GEN;SG
emma	emma	emma	ei#man		N;NOM;SG
ultramar	ulkomailla	ultramar	ulko#maa		N;AT+ESS
;PL
privats	sotamies	privat	sota#mies	ADJ;MASC;PL	N;NOM;SG
privats	yksityisen	privat	yksityinen	ADJ;MASC;PL	ADJ;GEN;SG
privats	yksityinen	privat	yksityinen	ADJ;MASC;PL	ADJ;NOM;SG
ingrés	tuotot	ingrés	tuotto	N;MASC;SG	N;NOM;PL
ingrés	tulot	ingrés	tulo	N;MASC;SG	N;NOM;PL
envia	lähetä	enviar	lähetä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
carreres	uran	carrera	ura	N;FEM;PL	N;GEN;SG
carreres	ura	carrera	ura	N;FEM;PL	N;NOM;SG
carreres	uraa	carrera	ura	N;FEM;PL	N;PRT;SG
biscaia	vizcaya	biscaia	vizcaya	ADJ;FEM;SG	N;NOM;SG
comunica	kommunikoi	comunica	kommunikoida	V;IND;SG;3;PRS;FIN	V;IND;SG;2;FIN;ACT
corall	coral	corall	coral	N;MASC;SG	
promogut	ylennyksen	promogut	ylennys	ADJ;MASC;SG;V.PTCP	N;GEN;SG
mural	seinämaalauksen	mural	seinä#maalaus	ADJ;SG	N;GEN;SG
louvre	louvre	louvre	louvre	N;MASC;SG	
plató	platon	plató	platon		N;NOM;SG
representats	edustettuina	representat	edustaa	ADJ;MASC;PL;V.PTCP	V;FRML;PL;V.PTCP;PASS
identifica	yksilöi	identificar	yksilöidä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
earth	maa	earth	maa		N;NOM;SG
earth	maapallo	earth	maa#pallo		N;NOM;SG
earth	maan	earth	maa		N;GEN;SG
carter	carter	carter	carter		PROPN;NOM;SG
enterrament	hautajaiset	enterrament	hautajaiset	N;MASC;SG	N;NOM;PL
rodrigo	rodrigo	rodrigar	rodrigo		N;NOM;SG
michigan	michigan	michigan	michiga	PROPN	PROPN;NOM;SG
kazakhstan	kazakstanin	kazakhstan	kazaksta	ADJ;SG	N;GEN;SG
esquerres	vasemmistolainen	esquerra	vasemmistolainen	N;FEM;PL	N;NOM;SG
girar	käännä	girar	kääntää		V;IMP;SG;2;FIN;ACT
girar	kierrä	girar	kierrä		V;IMP;SG;2;FIN;ACT
miss	mis	miss	mis	PROPN	ADV
miss	neiti	miss	neiti	PROPN	N;NOM;SG
miss	ikävä	miss	ikävä	PROPN	ADJ;NOM;SG
diagonal	läpimitta	diagonal	läpi#mitta	ADJ;SG	N;NOM;SG
afectats	vaikuttanut	afectat	vaikuttaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
afectats	vaikutti	afectat	vaikuttaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
desenvolupant	kehittymässä	desenvolupar	kehittyä	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
desenvolupant	kehittää	desenvolupar	kehittää	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
desenvolupant	kehittyy	desenvolupar	kehittyä	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
desenvolupant	kehitetään	desenvolupar	kehittää	V;V.MSDR	V;IND;PRS;FIN;PASS
desenvolupant	kehittyvät	desenvolupar	kehittyä	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
desenvolupant	kehittäminen	desenvolupar	kehittäminen	V;V.MSDR	N;NOM;SG
aplicada	soveltanut	aplicat	soveltaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
aplicada	sovellettu	aplicat	soveltaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
sarah	sarah	sarah	sara	N;FEM;SG	PROPN;NOM;SG
canya	keppi	canya	keppi		N;NOM;SG
canya	cane	canya	cane		N;NOM;SG
misteri	arvoitus	misteri	arvoitus		N;NOM;SG
misteri	mysteeri	misteri	mysteeri		N;NOM;SG
campbell	campbell	campbell	campbell	PROPN	PROPN;NOM;SG
wolf	susi	wolf	susi	PROPN	N;NOM;SG
wolf	suden	wolf	susi	PROPN	N;GEN;SG
wolf	wolf	wolf	wolf	PROPN	PROPN;NOM;SG
aïllament	eristyksissä	aïllament	eristys	N;MASC;SG	N;IN+ESS;PL
reforços	vahvistuksia	reforç	vahvistus		N;PRT;PL
estudiat	opinnot	estudiar	opinto	ADJ;MASC;SG;V.PTCP	N;NOM;PL
estudiat	opiskeli	estudiar	opiskella	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
estudiat	tutkittu	estudiar	tutkia	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
xah	shah	xah	shah	N;MASC;SG	PROPN;NOM;SG
pur	puhtaat	pur	puhdas	ADJ;MASC;SG	ADJ;NOM;PL
partícula	hiukkasten	partícula	hiukkanen	V;IND;SG;3;PRS;FIN	N;GEN;PL
guix	kipsi	guix	kipsi		N;NOM;SG
nerviós	hermostunut	nerviós	hermostua	ADJ;MASC;SG	V;NOM;SG;V.PTCP;ACT
nerviós	jännittää	nerviós	jännittää	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
premier	pääministeri	premier	pää#ministeri		N;NOM;SG
premier	premier	premier	premier		N;NOM;SG
abasta	kannet	abastar	kannet	V;IND;SG;3;PRS;FIN	N;NOM;PL
tortuga	turtle	tortuga	turtle	N;FEM;SG	
irregulars	epäsäännöllinen	irregular	epä#säännöllinen	ADJ;PL	ADJ;NOM;SG
pan	pan	pan	pan		N;NOM;SG
rebutjat	kieltäytyi	rebutjat	kieltäytyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
