obliczu	αντιμετωπίζοντας	oblicze	αντιμετωπίζω	N;DAT;NEUT;SG	V;IPFV;V.CVB;ACT
zmienione	τροποποιημένα	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zmienione	τροποποιήθηκε	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
zmienione	τροποποιημένη	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zmienione	τροποποιημένος	zmienić	τροποποιημένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
zmienione	τροποποιηθεί	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NFIN;PASS
zmienione	τροποποιημένο	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
zmienione	τροποποιείται	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
zmienione	τροποποιημένα	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zmienione	τροποποιήθηκε	zmienić	τροποποιώ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
sin	αμάρτημα	sin	αμάρτημα		N;NOM;NEUT;SG
sin	αμαρτία	sin	αμαρτία		N;NOM;FEM;SG
sin	σιν	sin	σιν		N;NOM;MASC;SG
meyer	μάγιερ	meyer	μάγιερ		
postawa	συμπεριφορά	postawa	συμπεριφορά	N;NOM;FEM;SG	N;ACC;FEM;SG
rozpoznanie	αναγνωριστική	rozpoznać	αναγνωριστικός	N;PFV;NOM;NEUT;SG;POS;V.MSDR	ADJ;NOM;FEM;SG
rozpoznanie	αναγνωριστική	rozpoznać	αναγνωριστικός	N;PFV;NOM;NEUT;SG;POS;V.MSDR	ADJ;NOM;FEM;SG
rozpoznanie	αναγνώριση	rozpoznać	αναγνώριση	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;ACC;FEM;SG
uzasadnienia	αιτιολογήσεις	uzasadnienie	αιτιολόγηση	N;GEN;NEUT;SG	N;NOM;FEM;PL
scalemajor	scalemajor	scalemajor	scalemajor		
timeaxis	timeaxis	timeaxis	timeaxis		
ciekawy	περίεργοι	ciekawy	περίεργος	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
ciekawy	περίεργος	ciekawy	περίεργος	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ciekawy	περιέργεια	ciekawy	περιέργεια	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
dale	ντέιλ	dal	ντέιλ		
potrzebuje	αναγκη	potrzebować	αναγκη	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;FEM;SG
potrzebuje	ανάγκη	potrzebować	ανάγκη	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;FEM;SG
potrzebuje	χρειαζεται	potrzebować	χρειάζομαι	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
potrzebuje	χρειάζεται	potrzebować	χρειάζομαι	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
potrzebuje	ανάγκες	potrzebować	ανάγκη	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
forever	forever	forever	forever		
cat	κατ	cat	κατ		ADP
cat	γάτα	cat	γάτα		N;NOM;FEM;SG
cat	γάτος	cat	γάτος		N;NOM;MASC;SG
cat	cat	cat	cat		
zwykłych	συνηθισμένο	zwykły	συνηθίζω	ADJ;GEN;MASC;PL	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
zwykłych	συνηθισμένος	zwykły	συνηθισμένος	ADJ;GEN;MASC;PL	V;PFV;NOM;MASC;SG;V.PTCP;PASS
wydawcy	εκδότες	wydawca	εκδότης	N;NOM;MASC;SG	N;NOM;MASC;PL
wydawcy	εκδοτών	wydawca	εκδότης	N;NOM;MASC;SG	N;GEN;MASC;PL
wydawcy	εκδότες	wydawca	εκδότης	N;NOM;MASC;SG	N;NOM;MASC;PL
wydawcy	συντάκτες	wydawca	συντάκτης	N;NOM;MASC;SG	N;NOM;MASC;PL
wydawcy	εκδότη	wydawca	εκδότης	N;NOM;MASC;SG	N;VOC;MASC;SG
biuletyn	newsletter	biuletyn	newsletter	N;NOM;MASC;SG	
episkopatu	επισκοπική	episkopat	επισκοπικός	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
freedom	ελευθερια	freed	ελευθερία		N;NOM;FEM;SG
freedom	ελευθερία	freed	ελευθερία		N;NOM;FEM;SG
adaptacji	προσαρμογές	adaptacja	προσαρμογή	N;GEN;FEM;SG	N;NOM;FEM;PL
delegatów	εκπρόσωποι	delegat	εκπρόσωπος	N;GEN;MASC;PL	N;NOM;MASC;PL
delegatów	αντιπρόσωποι	delegat	αντιπρόσωπος	N;GEN;MASC;PL	N;NOM;MASC;PL
imagesize	imagesize	imagesiza	imagesize		
yang	yang	yang	yang	V;IPFV;IND;SG;2;PRS;FIN;ACT	
yang	γιάνγκ	yang	γιάνγκ	V;IPFV;IND;SG;2;PRS;FIN;ACT	
yang	γιανγκ	yang	γιανγκ	V;IPFV;IND;SG;2;PRS;FIN;ACT	N
fabrykę	εργοστάσιο	fabryka	εργοστάσιο	N;ACC;FEM;SG	N;NOM;NEUT;SG
sal	σαλ	sal	σαλ		
plotarea	plotarea	plotar	plotarea		
lucy	λούση	lucy	λούση		N;NOM;FEM;SG
lucy	λούσυ	lucy	λούσυ		PROPN;NOM;MASC;SG
lucy	λούσι	lucy	λούσι		PROPN;NOM;FEM;SG
sebastiana	σεμπάστιαν	sebastiany	σεμπάστιαν	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
sebastiana	σεμπαστιάν	sebastiany	σεμπαστιάν	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	
allan	άλαν	allan	άλαν	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
walczyli	αγωνίστηκε	walczyć	αγωνίζομαι	V;IPFV;MASC;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
ostry	κοφτερό	ostry	κοφτερός		N;NOM;NEUT;SG
ostry	αιχμηρό	ostry	αιχμηρός		ADJ;NOM;NEUT;SG
ostry	σαρπ	ostry	σαρπ		N
ostry	οξεία	ostry	οξεία		ADJ;NOM;FEM;SG
berger	μπέργκερ	berger	μπέργκερ	PROPN;NOM;MASC;SG	
równoległy	παράλληλη	równolec	παράλληλος		ADJ;NOM;FEM;SG
równoległy	παράλληλο	równolec	παράλληλος		ADJ;NOM;NEUT;SG
równoległy	παράλληλα	równolec	παράλληλα		ADV
równoległy	παράλληλες	równolec	παράλληλος		ADJ;NOM;FEM;PL
bronić	υπερασπιστεί	bronić	υπερασπίζω	V;IPFV;NFIN;ACT	V;PFV;NFIN;PASS
wells	γουέλς	wells	γουέλς	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
wells	πηγάδια	wells	πηγάδιο	PROPN;NOM;MASC;SG	N;NOM;NEUT;PL
organizacyjnych	οργανωτική	organizacyjny	οργανωτικός	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
organizacyjnych	οργανωτικά	organizacyjny	οργανωτικά	ADJ;GEN;MASC;PL	ADV
organizacyjnych	οργανωτικές	organizacyjny	οργανωτικός	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;PL
aut	aut	auto	aut		
oświetlenie	φωτισμού	oświetlenie	φωτισμός	N;NOM;NEUT;SG	N;GEN;MASC;SG
oświetlenie	φωτισμού	oświetlenie	φωτισμός	N;NOM;NEUT;SG	N;GEN;MASC;SG
oświetlenie	φωτισμό	oświetlenie	φωτισμός	N;NOM;NEUT;SG	N;ACC;MASC;SG
ekspozycja	έκθεση	ekspozycja	έκθεση	N;NOM;FEM;SG	N;ACC;FEM;SG
ekspozycja	εκθεση	ekspozycja	εκθεση	N;NOM;FEM;SG	N;ACC;FEM;SG
konsul	ύπατος	konsul	ύπατος		ADJ;NOM;MASC;SG
konsul	πρόξενος	konsul	πρόξενος		N;NOM;MASC;SG
clarke	κλαρκ	clarka	κλαρκ		
ograniczeń	περιορισμούς	ograniczenie	περιορισμός	N;GEN;NEUT;PL	N;ACC;MASC;PL
ograniczeń	περιορισμοί	ograniczenie	περιορισμός	N;GEN;NEUT;PL	N;NOM;MASC;PL
krążek	πακ	krążek	πακ	N;NOM;MASC;SG	
zabezpieczenie	εξασφαλίσεις	zabezpieczenie	εξασφάλιση	N;NOM;NEUT;SG	N;NOM;FEM;PL
alain	alain	alain	alain	PROPN;NOM;MASC;SG	
astronomii	αστρονομία	astronomia	αστρονομία		N;NOM;FEM;SG
protesty	διαμαρτυρία	protest	διαμαρτυρία	N;NOM;MASC;PL	N;NOM;FEM;SG
protesty	διαδήλωση	protest	διαδήλωση	N;NOM;MASC;PL	N;ACC;FEM;SG
siedliska	οικοτόπων	siedlisko	οικότοπος	N;NOM;NEUT;PL	N;GEN;NEUT;PL
siedliska	ενδιαιτημάτων	siedlisko	ενδιαίτημα	N;NOM;NEUT;PL	N;GEN;NEUT;PL
ciemności	σκοτάδι	ciemność	σκοτάδι	N;GEN;FEM;SG	N;NOM;NEUT;SG
ciemności	σκότος	ciemność	σκότος	N;GEN;FEM;SG	N;NOM;NEUT;SG
ahmed	αχμέντ	ahmed	αχμέντ	PROPN;NOM;MASC;SG	
ahmed	αχμέτ	ahmed	αχμέτ	PROPN;NOM;MASC;SG	
ahmed	αχμάντ	ahmed	αχμάντ	PROPN;NOM;MASC;SG	
anatolij	ανατόλι	anatolać	ανατόλι	PROPN;NOM;MASC;SG	
gerhard	γκέρχαρντ	gerhard	γκέρχαρντ	PROPN;NOM;MASC;SG	
modyfikacji	τροποποίηση	modyfikacja	τροποποίηση	N;GEN;FEM;SG	N;ACC;FEM;SG
modyfikacji	τροποποιήσεις	modyfikacja	τροποποίηση	N;GEN;FEM;SG	N;NOM;FEM;PL
karate	καράτε	karat	καράτ		
kapitału	κεφάλαιο	kapitał	κεφάλαιο	N;GEN;MASC;SG	N;NOM;NEUT;SG
kapitału	πρωτεύουσα	kapitał	πρωτεύουσα	N;GEN;MASC;SG	N;NOM;FEM;SG
kapitału	κεφαλαίο	kapitał	κεφαλαίο	N;GEN;MASC;SG	N;NOM;NEUT;SG
foster	φόστερ	foster	φόστερ	V;IPFV;IND;SG;2;PRS;FIN;ACT	
harvey	harvey	harvea	harvey	PROPN;NOM;MASC;SG	
harvey	χάρβεϊ	harvea	χάρβω	PROPN;NOM;MASC;SG	N
płatki	δημητριακά	płatek	δημητριακός	N;NOM;MASC;PL	ADV
krytykę	επικρίσεις	krytyka	επίκριση	N;ACC;FEM;SG	N;NOM;FEM;PL
olympique	ολιμπίκ	olympino	ολιμπίκ		
eugene	γιουτζίν	eugen	γιουτζίν	PROPN;NOM;MASC;SG	
druk	εκτυπώσεις	druk	εκτύπωση	N;NOM;MASC;SG	N;NOM;FEM;PL
burza	στορμ	burza	στορμ	N;NOM;FEM;SG	
najbliższych	πλησιέστερο	bliski	πλησίμω	ADJ;ACC;CMPR;MASC;PL	ADJ;NOM;CMPR;NEUT;SG
tragedii	τραγωδίες	tragedia	τραγωδία	N;GEN;FEM;SG	N;NOM;FEM;PL
tragedii	τραγωδία	tragedia	τραγωδία	N;GEN;FEM;SG	N;ACC;FEM;SG
edwards	έντουαρντς	edwards	έντουαρντς	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
nowoczesny	μοντέρνο	nowoczesny	μοντέρνο	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
nowoczesny	μοντέρνα	nowoczesny	μοντέρνα	ADJ;NOM;MASC;SG	N;NOM;FEM;PL
nowoczesny	μοντέρνος	nowoczesny	μοντέρνος	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG
posterunek	σταθμό	posterunek	σταθμός	N;NOM;MASC;SG	N;ACC;MASC;SG
grobie	τάφος	grób	τάφος	N;DAT;MASC;SG	N;NOM;MASC;SG
grobie	τάφο	grób	τάφος	N;DAT;MASC;SG	N;ACC;MASC;SG
grobie	τάφος	grób	τάφος	N;DAT;MASC;SG	N;NOM;MASC;SG
grobie	τάφο	grób	τάφος	N;DAT;MASC;SG	N;ACC;MASC;SG
louisa	λουίζα	louis	λουίζα		N;NOM;FEM;SG
utah	γιούτα	utah	γιούτα	PROPN;NOM;MASC;SG	
guillermo	γκιγιέρμο	guillermo	γκιγιέρμο	N;NOM;MASC;SG	
dochody	εισόδημα	dochód	εισόδημα	N;NOM;MASC;PL	N;NOM;NEUT;SG
dochody	εισοδήματος	dochód	εισόδημα	N;NOM;MASC;PL	N;GEN;NEUT;SG
ruth	ruth	ruth	ruth	PROPN;NOM;FEM;SG	
ruth	ρουθ	ruth	ρουθ	PROPN;NOM;FEM;SG	
piętra	όροφοι	piętro	όροφος	N;NOM;NEUT;SG	N;NOM;MASC;PL
piętra	πατώματα	piętro	πάτωμα	N;NOM;NEUT;SG	N;NOM;NEUT;PL
piętra	ορόφους	piętro	όροφος	N;NOM;NEUT;SG	N;NOM;MASC;PL
tango	τάνγκο	tango	τάνγκο		
tango	τανγκό	tango	τανγκός		N;NOM;NEUT;SG
tango	ταγκό	tango	ταγκός		N;NOM;NEUT;SG
zorganizowane	οργανωμένο	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
zorganizowane	οργανωμένη	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zorganizowane	οργανωμένου	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;NEUT;SG;V.PTCP;PASS
zorganizowane	οργανωμένα	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zorganizowane	οργανωμένη	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zorganizowane	οργανωμένες	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
zorganizowane	οργανωμένα	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zorganizowane	οργανωμένοι	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
zorganizowane	οργανωμένο	zorganizować	οργανωμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
szerzej	ευρύτερο	szeroko	εύρύς	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
szerzej	ευρύτερη	szeroko	ευρύς	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
szerzej	ευρύτερο	szeroko	εύρύς	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
szerzej	ευρύτερη	szeroko	ευρύς	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
bukareszcie	βουκουρεστίου	bukareszt	βουκουρεστίο	N;NOM;MASC;SG	PROPN;GEN;NEUT;SG
bukareszcie	βουκουρέστι	bukareszt	βουκουρίστι	N;NOM;MASC;SG	PROPN;NOM;NEUT;SG
gotowy	έτοιμοι	gotowy	έτοιμος	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
franków	φράγκα	franek	φράγκα	N;ACC;MASC;PL	N;NOM;NEUT;PL
med	med	med	med		
body	σωμα	bód	σωμα		N;NOM;NEUT;SG
body	πτώμα	bód	πτώμα		N;NOM;NEUT;SG
body	κορμί	bód	κορμί		N;NOM;NEUT;SG
body	σώμα	bód	σώμα		N;NOM;NEUT;SG
higgins	χίγκινς	higgins	χίγκινς	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
archeologii	αρχαιολογία	archeologia	αρχαιολογία	N;GEN;FEM;SG	N;NOM;FEM;SG
archeologii	αρχαιολογία	archeologia	αρχαιολογία	N;GEN;FEM;SG	N;NOM;FEM;SG
zarejestrowane	εγγεγραμμένος	zarejestrować	εγγεγραμμένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
zarejestrowane	καταχωρημένο	zarejestrować	καταχωρημένος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
zarejestrowane	καταγράφονται	zarejestrować	καταγράφω	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
zarejestrowane	καταγράφεται	zarejestrować	καταγράφω	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
zarejestrowane	καταγεγραμμένη	zarejestrować	καταγεγράμμενος	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zarejestrowane	καταγράφηκε	zarejestrować	καταγράφω	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
crystal	κρύσταλ	crystal	κρύσταλ		N
crystal	κρίσταλ	crystal	κρίσταλ		
crystal	κρύσταλλος	crystal	κρύσταλλος		N;NOM;MASC;SG
crystal	κρύσταλλο	crystal	κρύσταλλος		N;NOM;NEUT;SG
crystal	κρυσταλλική	crystal	κρυσταλλικός		ADJ;NOM;FEM;SG
dzwon	μπελ	dzwon	μπελ	N;NOM;MASC;SG	
dzwon	bell	dzwon	bell	N;NOM;MASC;SG	
rozmowa	συνέντευξη	rozmowa	συνέντευξη	N;NOM;FEM;SG	N;ACC;FEM;SG
rozmowa	συζήτηση	rozmowa	συζήτηση	N;NOM;FEM;SG	N;ACC;FEM;SG
rozmowa	συνομιλία	rozmowa	συνομιλία	N;NOM;FEM;SG	N;ACC;FEM;SG
marcelo	μαρσέλο	marcelo	μαρσέλος	PROPN;NOM;MASC;SG	
uzupełnienia	συμπληρώνει	uzupełnić	συμπληρώνω	N;PFV;GEN;NEUT;SG;POS;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
uzupełnienia	συμπλήρωση	uzupełnić	συμπλήρωση	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;ACC;FEM;SG
uzupełnienia	συμπληρώνουν	uzupełnić	συμπληρώνω	N;PFV;GEN;NEUT;SG;POS;V.MSDR	V;IPFV;IND;PL;3;PRS;FIN;ACT
uzupełnienia	προσθήκες	uzupełnić	προσθήκη	N;PFV;GEN;NEUT;SG;POS;V.MSDR	ADJ;NOM;FEM;PL
toro	τόρο	toro	τόρο		N;NOM;MASC;SG
lampy	λάμπα	lampa	λάμπα	N;ACC;FEM;PL	N;NOM;FEM;SG
lampy	φανός	lampa	φανός	N;ACC;FEM;PL	N;NOM;MASC;SG
lampy	φανοί	lampa	φανός	N;ACC;FEM;PL	N;NOM;MASC;PL
lampy	λάμπες	lampa	λάμπα	N;ACC;FEM;PL	N;NOM;FEM;PL
lampy	λαμπτήρες	lampa	λαμπτήρας	N;ACC;FEM;PL	N;NOM;MASC;PL
wad	ελαττώματα	wada	έλαττωμα		N;NOM;NEUT;PL
zakup	αγορά	zakup	αγορά	N;NOM;MASC;SG	N;ACC;FEM;SG
zakup	αγορές	zakup	αγορά	N;NOM;MASC;SG	N;NOM;FEM;PL
curtis	κέρτις	curtis	κέρτις		
spirit	πνεύμα	spirit	πνεύμα		N;NOM;NEUT;SG
spirit	πνευμα	spirit	πνευμα		N;NOM;NEUT;SG
leicester	λέστερ	leicester	λέστερ	N;NOM;MASC;SG	
leicester	leicester	leicester	leicester	N;NOM;MASC;SG	
zorganizowany	οργανωμένο	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
zorganizowany	οργανωμένη	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zorganizowany	οργανωμένου	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;GEN;NEUT;SG;V.PTCP;PASS
zorganizowany	οργανωμένα	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zorganizowany	οργανωμένη	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
zorganizowany	οργανωμένες	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
zorganizowany	οργανωμένα	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
zorganizowany	οργανωμένοι	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
zorganizowany	οργανωμένο	zorganizować	οργανωμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gazet	εφημερίδες	gazeta	εφημερίδα	N;GEN;FEM;PL	N;NOM;FEM;PL
arabski	αραβικά	arabski	αραβικά	ADJ;NOM;MASC;SG	
kocha	αγάπες	kochać	αγάπα	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
lin	λιν	lin	λιν		
lin	σκοινιά	lin	σκοινιά		N;NOM;NEUT;PL
lin	σχοινιά	lin	σχοινιά		N;NOM;NEUT;PL
leslie	λέσλι	lasnąć	λέσλι	V;IPFV;IND;SG;2;PRS;FIN;ACT	
lima	λίμα	lima	λίμα		PROPN;NOM;FEM;SG
singles	singles	singles	singles		
singles	μονά	singles	μονά		
generałowie	στρατηγούς	generał	στρατηγός	N;NOM;MASC;PL	N;ACC;MASC;PL
naprzeciw	αντίθετο	naprzeciw	αντίθετο		ADJ;NOM;NEUT;SG
naprzeciw	απέναντι	naprzeciw	απέναντι		ADV
procesor	επεξεργαστή	procesor	επεξεργαστής	N;NOM;MASC;SG	N;ACC;MASC;SG
procesor	cpu	procesor	cpu	N;NOM;MASC;SG	
garcia	garcia	garcia	garcia	PROPN;NOM;MASC;SG	
garcia	γκαρσία	garcia	γκαρσία	PROPN;NOM;MASC;SG	
garcia	garcía	garcia	garcía	PROPN;NOM;MASC;SG	
zimbabwe	ζιμπάμπουε	zimbabwy	ζιμπάμπω		PROPN;NOM;FEM;SG
bach	μπαχ	bach	μπαχ	PROPN;NOM;MASC;SG	
rhein	rhein	rhein	rhein	PROPN;NOM;MASC;SG	
bird	μπερντ	bird	μπερντ	V;IPFV;IND;SG;PRS;FIN;ACT	N
bird	πουλί	bird	πουλί	V;IPFV;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG
bird	πτηνό	bird	πτηνός	V;IPFV;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG
pokolenie	γενεές	pokolenie	γενή	N;NOM;NEUT;SG	N;NOM;FEM;PL
pokolenie	γενεών	pokolenie	γενή	N;NOM;NEUT;SG	N;GEN;FEM;PL
pokolenie	γενιές	pokolenie	γενιά	N;NOM;NEUT;SG	N;NOM;FEM;PL
uzbrojony	οπλισμένοι	uzbroić	οπλίζω	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;PL;V.PTCP;PASS
uzbrojony	οπλισμένη	uzbroić	οπλίσκω	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
uzbrojony	οπλισμένος	uzbroić	οπλισμένος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
uzbrojony	ένοπλες	uzbroić	ένοπλος	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL
uzbrojony	οπλισμένο	uzbroić	οπλίζω	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
gun	όπλο	guna	όπλο		N;NOM;NEUT;SG
gun	πιστόλι	guna	πιστόλι		N;NOM;NEUT;SG
samantha	samantha	samantha	samantha	N;NOM;FEM;SG	
brody	γένια	broda	γένια		N;NOM;NEUT;PL
brody	μπρόντυ	broda	μπρόντυ		
brody	μπρόντι	broda	μπρόντι		
spożywczy	τρόφιμο	spożywczy	τρόφιμο	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
palma	πάλμα	palmo	πάλμα		PROPN;NOM;NEUT;SG
zimy	χειμώνα	zima	χειμώνω	N;ACC;FEM;SG	N;NOM;NEUT;PL
zimy	χειμώνας	zima	χειμώνας	N;ACC;FEM;SG	N;NOM;MASC;SG
zimy	γουίντερ	zima	γουίντερ	N;ACC;FEM;SG	
zimy	χειμώνες	zima	χείμωνας	N;ACC;FEM;SG	N;NOM;MASC;PL
zimy	γουίντερς	zima	γουίντερς	N;ACC;FEM;SG	PROPN;NOM;MASC;SG
six	έξι	six	έξι		NUM;NOM;MASC;PL
six	six	six	six		
six	εξι	six	εξι		NUM
poziomy	οριζόντιο	poziom	οριζόντιος	N;NOM;MASC;PL	ADJ;NOM;NEUT;SG
poziomy	οριζόντιες	poziom	οριζόντιος	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
poziomy	οριζόντια	poziom	οριζόντια	N;NOM;MASC;PL	ADV
wyrażenie	φράση	wyrażenie	φράση	N;NOM;NEUT;SG	N;ACC;FEM;SG
wyrażenie	έκφραση	wyrażenie	έκφραση	N;NOM;NEUT;SG	N;ACC;FEM;SG
legion	λεγεώνα	legion	λεγεώνας	N;NOM;MASC;SG	N;GEN;FEM;PL
męczennika	μάρτυρας	męczennik	μάρτυρας	N;ACC;MASC;SG	N;NOM;MASC;SG
ustalenie	αποφασιστικότητα	ustalenie	αποφασιστικότητα	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;ACC;FEM;SG
wyjazd	φεύγεις	wyjazd	φεύγη	N;NOM;MASC;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
wyjazd	φεύγει	wyjazd	φεύγω	N;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
wyjazd	αφήνοντας	wyjazd	αφήνω	N;NOM;MASC;SG	V;IPFV;V.CVB;ACT
wyjazd	έξοδο	wyjazd	έξοδος	N;NOM;MASC;SG	N;ACC;FEM;SG
