κβαντική	quantum	κβαντικός	quantum	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
μίσιγκαν	michigan	μίσιγκαν	michigan		PROPN;NOM
ψηλό	tall	ψηλός	tall	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
υποχρεωτικά	obligatoriska	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;PL
υποχρεωτικά	obligatorisk	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
υποχρεωτικά	obligatoriskt	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;INDF;NEUT;SG
υποχρεωτικά	obligatorisk	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
υποχρεωτικά	obligatoriska	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;PL
υποχρεωτικά	obligatoriskt	υποχρεωτικά	obligatorisk	ADV	ADJ;NOM;INDF;NEUT;SG
λιντς	leeds	λιντς	leda		PROPN;NOM
λιντς	lynch	λιντς	lynch		PROPN;NOM
λιντς	linz	λιντς	linz		PROPN;NOM
σύνθετη	sammansatt	σύνθετος	sammansatt	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
σύνθετη	sammansatta	σύνθετος	sammansatta	ADV	ADJ;NOM;PL;PST;V.PTCP
σύνθετη	komplext	σύνθετος	komplext	ADV	ADJ;NOM;INDF;NEUT;SG
σύνθετη	komplicerad	σύνθετος	komplicerad	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
σύνθετη	komplex	σύνθετος	komplex	ADV	ADJ;NOM;INDF;NEUT;SG
σύνθετη	komplexa	σύνθετος	komplex	ADV	ADJ;NOM;PL
σύνθετη	komplicerat	σύνθετος	komplicerad	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
επαναλαμβάνεται	upprepade	επαναλαμβάνω	upprepa	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NOM;PL;PST;V.PTCP;ACT
επαναλαμβάνεται	upprepat	επαναλαμβάνω	upprepa	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;INDF;NEUT;SG
επαναλαμβάνεται	upprepad	επαναλαμβάνω	upprepa	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
φοίνικας	fenix	φοίνικος	fenix	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
φοίνικας	phoenix	φοίνικος	phoenix	ADJ;NOM;MASC;SG	PROPN;NOM
ανέμους	vindar	άνεμος	vind	N;ACC;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ανέμους	vindarna	άνεμος	vind	N;ACC;MASC;PL	N;NOM;DEF;MASC+FEM;PL
σάμιουελ	samuel	σάμιουελ	samuel		PROPN;NOM
αμνηστία	amnesti	αμνηστία	amnesti	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αμνηστία	amnesty	αμνηστία	amnesty	N;ACC;FEM;SG	PROPN;NOM
προσφέρθηκε	erbjöd	προσφέρω	erbjuda	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN;ACT
προσφέρθηκε	erbjuds	προσφέρω	erbjuda	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PRS;FIN;PASS
προσφέρθηκε	erbjudna	προσφέρω	erbjuden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
προσφέρθηκε	erbjuden	προσφέρω	erbjuden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ισλαμική	islamistiska	ισλαμικός	islamistisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ισλαμική	islamiska	ισλαμικός	islamisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ισλαμική	islamska	ισλαμικός	islamsk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
εχθροί	fientliga	εχθρός	fientlig	N;NOM;MASC;PL	ADJ;NOM;PL
γυρισμάτων	filmar	γύρισμα	filma	N;GEN;NEUT;PL	V;IND;PRS;FIN;ACT
γυρισμάτων	filma	γύρισμα	filma	N;GEN;NEUT;PL	V;IMP;FIN;ACT
αναψυχής	rekreation	αναψυχή	rekreation	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αναψυχής	fritids	αναψυχή	fritid	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αναψυχής	fritid	αναψυχή	fritid	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
νεα	ny	νέος	ny	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
νεα	nya	νέος	ny	N;NOM;FEM;SG	ADJ;NOM;PL
νεα	nytt	νέος	ny	N;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
νεα	nyheter	νέος	nyhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
νεα	nyheterna	νέος	nyhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;PL
καινοτομίες	nyskapande	καινοτομία	nyskapande	N;NOM;FEM;PL	ADJ;NOM;PRS;V.PTCP
καινοτομίες	innovation	καινοτομία	innovation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
απαγορεύτηκε	förbjudna	απαγορεύω	förbjuden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
απαγορεύτηκε	förbjuden	απαγορεύω	förbjuden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
απαγορεύτηκε	förbjudet	απαγορεύω	förbjuden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
απαγορεύτηκε	spärrad	απαγορεύω	spärra	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
σταματά	hållplatser	σταματός	hållplats	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
νόρμαν	norman	νόρμαν	norman		PROPN;NOM
βαλουά	valois	βαλος	valois	N;NOM;MASC;SG	PROPN;NOM
μετοχές	bestånd	μετοχή	bestånd	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
επαναστάσεις	varv	επανάσταση	varv	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
περιμένω	väntande	περιμένω	vänta	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
περιμένω	väntan	περιμένω	väntan	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
κάθεται	sitter	κάθεται	sitta	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
στέκεται	står	στέκω	stå	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
στέκεται	stående	στέκω	stående	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;INDF;NEUT;SG
στέκεται	står	στέκω	stå	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
κλάους	klaus	κλάος	klaus	PROPN;NOM;MASC;SG	PROPN;NOM
γενέθλια	födelsedatum	γενέθλιο	födelsedatum	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
γενέθλια	födelsedag	γενέθλιο	födelsedag	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
αμφιβολίες	tvivel	αμφιβολία	tvivel	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
ευριπίδης	euripides	ευριπίδης	euripides	PROPN;NOM;MASC;SG	PROPN;NOM
πυκνή	täta	πυκνός	tät	ADJ;NOM;FEM;SG	ADJ;NOM;PL
μάγια	maia	μάγι	maia	N;NOM;NEUT;PL	PROPN;NOM
μάγια	maya	μάγι	maya	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
μάγια	maja	μάγι	maja	N;NOM;NEUT;PL	PROPN;NOM
θανάτους	dödsfall	θάνατος	dödsfall	N;ACC;MASC;PL	N;NOM;INDF;NEUT;PL
επανέλαβε	repetera	επαναλαμβάνω	repetera	V;PFV;IND;SG;3;PST;FIN;ACT	V;IMP;FIN;ACT
επανέλαβε	upprepar	επαναλαμβάνω	upprepa	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PRS;FIN;ACT
επανέλαβε	upprepa	επαναλαμβάνω	upprepa	V;PFV;IND;SG;3;PST;FIN;ACT	V;IMP;FIN;ACT
επιμονή	ihärdighet	επιμονή	ihärdighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιμονή	uthållighet	επιμονή	uthållighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιμονή	envishet	επιμονή	envishet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιμονή	ihärdighet	επιμονή	ihärdighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιμονή	uthållighet	επιμονή	uthållighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιμονή	beständighet	επιμονή	beständighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
λούκα	luca	λούκα	luca		PROPN;NOM
λούκα	lucca	λούκα	lucca		PROPN;NOM
λούκα	luka	λούκα	luka		N;NOM;INDF;MASC+FEM;SG
καμβά	canvas	καμβάν	canva	N	V;NFIN;PASS
φρέντερικ	frederic	φρέντερικ	frederic	PROPN;NOM;MASC;SG	PROPN;NOM
φρέντερικ	frederick	φρέντερικ	frederick	PROPN;NOM;MASC;SG	PROPN;NOM
φρέντερικ	fredrik	φρέντερικ	fredrik	PROPN;NOM;MASC;SG	PROPN;NOM
μανία	fury	μανία	fury	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μανία	raseri	μανία	raseri	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
μανία	mani	μανία	mani	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ψυχολογική	psykologiska	ψυχολογικός	psykologisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ψυχολογική	psykiska	ψυχολογικός	psykisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ρόζα	rosa	ρόζος	rosa	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οσμάν	osman	οσμάν	osman	N;NOM;MASC;SG	PROPN;NOM
λεπτομερή	detaljerade	λεπτομερής	detaljera	ADV	ADJ;NOM;PL;PST;V.PTCP
λεπτομερή	detaljerat	λεπτομερής	detaljerad	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
λεπτομερή	detaljerad	λεπτομερής	detaljerad	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
λεπτομερή	utförlig	λεπτομερής	utförlig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
κίτρινη	gula	κίτρινος	gul	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κίτρινη	gult	κίτρινος	gult	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
γρήγορο	snabbt	γρήγορος	snabb	N;NOM;NEUT;SG	ADV
γρήγορο	snabb	γρήγορος	snabb	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
γρήγορο	snabba	γρήγορος	snabb	N;NOM;NEUT;SG	ADJ;NOM;PL
ανοχή	tolerans	ανοχή	tolera	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αποδέχεται	godtar	αποδέχομαι	godta	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
αποδέχεται	accepterar	αποδέχομαι	acceptera	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
μπατίστα	batista	μπατίστα	batist		PROPN;NOM
ισχυρότερο	starkaste	ισχύρος	stark	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;DEF;RL
ισχυρότερο	starkast	ισχύρος	stark	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;INDF;RL
ερωτικό	erotiska	ερωτικός	erotisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
άπω	distala	άπω	distal	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	inresa	καταχώρηση	inresa	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	post	καταχώρηση	post	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	inträde	καταχώρηση	inträde	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
καταχώρηση	ingång	καταχώρηση	ingång	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	registrering	καταχώρηση	registrering	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	inskrivning	καταχώρηση	inskrivning	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταχώρηση	registreringen	καταχώρηση	registrering	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
τόλκιν	tolkien	τόλκιν	tolkien		PROPN;NOM
ναρκωτικά	läkemedel	ναρκωτικά	läkemedel	ADV	N;NOM;INDF;NEUT;PL
ναρκωτικά	droger	ναρκωτικά	drog	ADV	N;NOM;INDF;MASC+FEM;PL
ναρκωτικά	knark	ναρκωτικά	knark	ADV	N;NOM;INDF;NEUT;SG
ναρκωτικά	narkotika	ναρκωτικά	narkotika	ADV	N;NOM;INDF;MASC+FEM;PL
αρμένιοι	armenier	αρμένιος	armeni	ADJ;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
τζόρτζια	georgia	τζόρτζια	georgi		PROPN;NOM
τζόρτζια	georgien	τζόρτζια	georgien		PROPN;NOM
αυξάνονται	ökar	αυξάνω	öka	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
αυξάνονται	ökande	αυξάνω	öka	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;PRS;V.PTCP
κατάρα	förbannelse	κατάρα	förbannelse	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
καταδρομικό	kryssare	καταδρομικός	kryss	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
ενέδρα	överföll	ενδρα	överföll	N;NOM;MASC;SG	V;IMP;FIN;ACT
μετανάστευσαν	immigrerade	μετανάστευσαν	immigrera	V;PFV;IND;PL;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
σπόροι	frö	σπόρος	frö	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
σπόροι	utsäde	σπόρος	utsäde	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
σπόροι	seed	σπόρος	seed	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
σπόροι	frö	σπόρος	frö	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
σπόροι	utsäde	σπόρος	utsäde	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
ονομαστική	betyg	ονομαστικός	betyg	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
ονομαστική	nominellt	ονομαστικός	nominell	ADJ;NOM;FEM;SG	ADV
ονομαστική	nominell	ονομαστικός	nominell	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ονομαστική	nominellt	ονομαστικός	nominell	ADJ;NOM;FEM;SG	ADV
ονομαστική	nominella	ονομαστικός	nominell	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ονομαστική	nominell	ονομαστικός	nominell	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
υποδοχής	välkomnar	υποδοχή	välkomna	N;GEN;FEM;SG	V;IND;PRS;FIN;ACT
υποδοχής	välkomnande	υποδοχή	välkomnande	N;GEN;FEM;SG	ADJ;NOM;PRS;V.PTCP
υποδοχής	värd	υποδοχή	värd	N;GEN;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
υποδοχής	host	υποδοχή	host	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
παρτιζάν	partizan	παρτιζάν	partiza		PROPN;NOM
θεραπείες	rättsmedel	θεραπεία	rättsmedel	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
καθολικοί	katoliker	καθολικός	katolik	ADJ;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
καθολικοί	katolsk	καθολικός	katolsk	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
καθολικοί	katoliker	καθολικός	katolik	ADJ;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
καθολικοί	katolik	καθολικός	katolik	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
ισοδύναμο	motsvarande	ισοδύναμος	motsvarande	N;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
ισοδύναμο	likvärdigt	ισοδύναμος	likvärdig	N;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ισοδύναμο	likvärdiga	ισοδύναμος	likvärdig	N;NOM;NEUT;SG	ADJ;NOM;PL
ισοδύναμο	likvärdig	ισοδύναμος	likvärdig	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ισοδύναμο	ekvivalent	ισοδύναμος	ekvivalent	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;PL
εθνικοί	medborgare	εθνικός	medborgare	ADJ;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
χόρχε	jorge	χόρχω	jorge		PROPN;NOM
σώθηκε	räddade	σώνω	rädda	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN;ACT
σώθηκε	sparade	σώνω	spara	V;PFV;IND;SG;3;PST;FIN;PASS	V;PST;V.PTCP;ACT
σώθηκε	sparat	σώνω	spara	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
σώθηκε	räddad	σώνω	rädda	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
σώθηκε	sparad	σώνω	spara	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
κοσμική	sekulära	κοσμικός	sekulär	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κοσμική	kosmiska	κοσμικός	kosmisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κοσμική	världsliga	κοσμικός	världslig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
σο	shaw	σο	shaw		PROPN;NOM
τύραννος	tyrann	τύραννος	tyrann	ADJ;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
μάργκαρετ	margaret	μάργκαρμα	margar		N;NOM;DEF;NEUT;SG
μάργκαρετ	margareta	μάργκαρμα	margaret		N;NOM;DEF;NEUT;SG
δοχείο	fartygets	δοχείο	fartyg	N;NOM;NEUT;SG	N;GEN;DEF;NEUT;SG
δοχείο	container	δοχείο	contain	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
δοχείο	behållare	δοχείο	behållare	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
νίγηρα	niger	νίγηρα	niga		N;NOM;INDF;MASC+FEM;SG
σηματοδότησε	signalerade	σηματοδοτώ	signalera	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
σηματοδότησε	markerat	σηματοδοτώ	markera	V;PFV;IND;SG;3;PST;FIN;ACT	ADV
σηματοδότησε	märkta	σηματοδοτώ	märka	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
σηματοδότησε	markerade	σηματοδοτώ	markera	V;PFV;IND;SG;3;PST;FIN;ACT	V;NOM;PL;PST;V.PTCP
σηματοδότησε	markerad	σηματοδοτώ	markerad	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
σηματοδότησε	märkt	σηματοδοτώ	märka	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
συμπλήρωμα	komplettera	συμπλήρωμα	komplettera	N;NOM;NEUT;SG	V;IMP;NFIN;ACT
αγιος	sankt	αγιος	sankt	DET;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αγιος	saint	αγιος	saint	DET;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αγιος	helgon	αγιος	helgon	DET;NOM;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
χρήμα	pengar	χρήμα	pengar	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
διηπειρωτικό	transkontinentala	διηπειρωτικός	transkontinental		N;NOM;INDF;MASC+FEM;SG
φέγενορντ	feyenoord	φέγενορντ	feyenoord		N;NOM;INDF;MASC+FEM;SG
τουρκμενιστάν	turkmenistan	τουρκμενιστάν	turkmenistan		PROPN;NOM
γράψω	skriva	γράψω	skriva	V;PFV;IND;SG;1;FIN;ACT	V;IMP;FIN;ACT
γράψω	skriv	γράψω	skriv	V;PFV;IND;SG;1;FIN;ACT	V;IMP;FIN;ACT
μετς	metz	μετς	metz	PROPN;NOM;FEM;SG	PROPN;NOM
μετς	mets	μετς	myts	PROPN;NOM;FEM;SG	PROPN;NOM
δολοφόνος	mördare	δολοφόνος	mord	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
δολοφόνος	killer	δολοφόνος	kill	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
δολοφόνος	mördaren	δολοφόνος	mördare	ADJ;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
δολοφόνος	mördare	δολοφόνος	mord	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
δολοφόνος	lönnmördare	δολοφόνος	lönnmördare	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
δολοφόνος	yrkesmördare	δολοφόνος	yrkesmördare	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ωραίο	fina	ωραίος	fin	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ωραίο	snygga	ωραίος	snygg	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
συμβολίζουν	symbolisera	συμβολίζω	symbolisera	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IMP;FIN;ACT
μπάρμπαρα	barbara	μπάρμπαρο	barbar		PROPN;NOM
φωτισμό	belysning	φωτισμός	belysning	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αργό	långsam	αργό	långsam	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
αργό	långsamt	αργό	långsam	N;NOM;NEUT;SG	ADV
αργό	sakta	αργό	sakta	N;NOM;NEUT;SG	V;IMP;FIN;ACT
αργό	långsamma	αργό	långsam	N;NOM;NEUT;SG	ADJ;NOM;PL
εκπαιδευτικός	utbildare	εκπαιδευτικός	utbildare	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
απασχόλησης	sysselsättning	απασχόληση	sysselsättning	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
απασχόλησης	anställning	απασχόληση	anställning	N;GEN;FEM;SG	N;NOM;INDF;MASC+FEM;SG
απασχόλησης	sysselsättningen	απασχόληση	sysselsättning	N;GEN;FEM;SG	N;NOM;DEF;MASC+FEM;SG
διαθεσιμότητα	tillgänglighet	διαθεσιμότητα	tillgänglighet	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
διαθεσιμότητα	tillgängligheten	διαθεσιμότητα	tillgänglighet	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αποτίμηση	värderingen	αποτίμηση	värdering	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αποτίμηση	värdering	αποτίμηση	värdering	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
τροπικό	tropiska	τροπικός	tropisk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
εκλειπτική	ekliptiska	εκλειπτικός	ekliptisk	ADJ;ACC;FEM;SG	ADJ;NOM;PL
φθορά	bära	φθορά	bära	N;NOM;FEM;SG	V;IMP;FIN;ACT
φθορά	bär	φθορά	bära	N;NOM;FEM;SG	V;IMP;FIN;ACT
φθορά	försämrad	φθορά	försämra	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
φθορά	försämringar	φθορά	försämring	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
καταλύτη	katalysator	κατάλυτο	katalysator	N;VOC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
καταλύτη	katalysatorn	κατάλυτο	katalysator	N;VOC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
καταλύτη	katalysatorer	κατάλυτο	katalysator	N;VOC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
βόλφγκανγκ	wolfgang	βόλφγκανγκ	wolfgang		PROPN;NOM
συναίσθημα	känslor	συναίσθημα	känsla	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
συναίσθημα	känner	συναίσθημα	känna	N;NOM;NEUT;SG	V;IND;PRS;FIN;ACT
συναίσθημα	känna	συναίσθημα	känna	N;NOM;NEUT;SG	V;IMP;FIN;ACT
γουιάνα	guyana	γουιάνα	guyan	PROPN;ACC;FEM;SG	PROPN;NOM
αλβανικά	albanska	αλβανικά	albanska	ADV	N;NOM;INDF;MASC+FEM;SG
αποκλεισμού	utslagning	αποκλεισμός	utslagning	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
αποκλεισμού	uteslutande	αποκλεισμός	uteslutande	N;GEN;MASC;SG	ADJ;NOM;PRS;V.PTCP
αποκλεισμού	utanförskap	αποκλεισμός	utanförskap	N;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
αποκλεισμού	uteslutning	αποκλεισμός	uteslutning	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
συγκομιδή	skördar	συγκομιδός	skörd	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
συγκομιδή	skörda	συγκομιδός	skörd	N;NOM;FEM;SG	V;FIN;ACT
συγκομιδή	skörda	συγκομιδός	skörd	N;NOM;FEM;SG	V;FIN;ACT
βελτιωθεί	förbättrade	βελτιώνω	förbättrad	V;PFV;NFIN;PASS	ADJ;NOM;PL;PST;V.PTCP
βελτιωθεί	förbättrat	βελτιώνω	förbättrad	V;PFV;NFIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
βελτιωθεί	förbättrad	βελτιώνω	förbättrad	V;PFV;NFIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
μπέλα	bella	μπέλα	bella		PROPN;NOM
ανατράπηκε	kantrade	ανατρέπω	kantra	V;PFV;IND;SG;3;PST;FIN;PASS	V;PST;V.PTCP;ACT
προοδευτικό	progressiva	προοδευτικός	progressiv	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ύπνο	viloläge	ύπνο	viloläge	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ύπνο	sova	ύπνο	sova	N;ACC;MASC;SG	V;IMP;FIN;ACT
ύπνο	sömn	ύπνο	sömn	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ύπνο	sov	ύπνο	sov	N;ACC;MASC;SG	V;IMP;FIN;ACT
