que	tuo	que	tuo	CONJ	PRO;NOM;SG
distinto	erilaiset	distinto	erilainen	ADJ;MASC;SG	ADJ;NOM;PL
abandonado	hylätty	abandonado	hylätä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
abandonado	hylännyt	abandonado	hylätä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
abandonado	hylättynä	abandonado	hylätä	ADJ;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
reuniones	tapaaminen	reunión	tapaaminen	N;FEM;PL	N;NOM;SG
reuniones	kokous	reunión	kokous	N;FEM;PL	N;NOM;SG
pascual	pascual	pascual	pascual	PROPN	N;NOM;SG
matemática	matematiikka	matemático	matematiikka	ADJ;FEM;SG	N;NOM;SG
matemática	matematiikkaa	matemático	matematiikka	ADJ;FEM;SG	N;PRT;SG
matemática	matematiikan	matemático	matematiikka	ADJ;FEM;SG	N;GEN;SG
matemática	matematiikka	matemático	matematiikka	ADJ;FEM;SG	N;NOM;SG
matemática	matematiikkaa	matemático	matematiikka	ADJ;FEM;SG	N;PRT;SG
matemática	matematiikan	matemático	matematiikka	ADJ;FEM;SG	N;GEN;SG
muralla	wall	muralla	wall	N;FEM;SG	PROPN;NOM;SG
cura	paranna	cura	parantaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
cura	parantaa	cura	parantaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
disolución	liuennut	disolución	liueta	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
vivía	asui	vivir	asua	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
interpretando	tulkkaus	interpretar	tulkkaus	V;V.MSDR	N;NOM;SG
milenio	millenium	milenio	millenium	N;MASC;SG	
ligero	valoa	ligero	valo	ADJ;MASC;SG	N;PRT;SG
ligero	valo	ligero	valo	ADJ;MASC;SG	N;NOM;SG
ligero	light	ligero	light	ADJ;MASC;SG	
ligero	kevyet	ligero	kevyt	ADJ;MASC;SG	ADJ;NOM;PL
sagrado	pyhä	sagrado	pyhä	ADJ;MASC;SG	N;NOM;SG
sagrado	pyhitetty	sagrado	pyhittää	ADJ;MASC;SG	V;NOM;SG;V.PTCP;PASS
empresarios	työnantaja	empresario	työ#antaja	N;MASC;PL	N;NOM;SG
húngaro	unkarilaiset	húngaro	unkarilainen	N;MASC;SG	N;NOM;PL
húngaro	unkari	húngaro	unkari	N;MASC;SG	PROPN;NOM;SG
sara	sarah	sara	sara	N;FEM;SG	PROPN;NOM;SG
sara	sara	sara	sara	N;FEM;SG	PROPN;NOM;SG
marshall	marshall	marshall	marshall	N;SG	PROPN;NOM;SG
sebastian	sebastian	sebastiar	sebastia	PROPN	N;GEN;SG
pase	syöttö	pasar	syöttö	V;SBJV;SG;3;PRS;FIN	N;NOM;SG
pase	ohi	pasar	ohi	V;SBJV;SG;3;PRS;FIN	ADV
coordinación	koordinoida	coordinación	koordinoida	N;FEM;SG	V;SG;NFIN;ACT
perteneció	kuuluivat	pertenecer	kuulua	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN;ACT
perteneció	kuuluneet	pertenecer	kuulua	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;ACT
condenado	tuomittiin	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
condenado	tuomittu	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
condenado	tuomittiin	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
condenado	tuominnut	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
condenado	tuomittu	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
condenado	tuominnut	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
condenado	tuomittu	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
condenado	tuomitsi	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
condenado	tuomittu	condenado	tuomita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
caliente	hot	caliente	hot	ADJ;SG	
caliente	kuumat	caliente	kuuma	ADJ;SG	ADJ;NOM;PL
caliente	lämpimät	caliente	lämmin	ADJ;SG	ADJ;NOM;PL
deciden	päätä	decidir	pää	V;IND;PL;3;PRS;FIN	N;PRT;SG
deciden	päättää	decidir	päättää	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
hembras	naaras	hembra	naaras	N;FEM;PL	N;NOM;SG
hembras	nainen	hembra	nainen	N;FEM;PL	N;NOM;SG
corredor	käytävä	corredor	käydä	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
rostro	kasvot	rostro	kasvot	N;MASC;SG	N;NOM;PL
rostro	face	rostro	face	N;MASC;SG	
baker	baker	baker	baker	PROPN	PROPN;NOM;SG
baker	bakerin	baker	bakeri	PROPN	N;GEN;SG
bad	huono	bad	huono	N;MASC;SG	ADJ;NOM;SG
bad	pahaa	bad	paha	N;MASC;SG	ADJ;PRT;SG
bad	bad	bad	bad	N;MASC;SG	
bad	paha	bad	paha	N;MASC;SG	ADJ;NOM;SG
mexico	meksikossa	mexico	meksikko		N;IN+ESS;SG
mexico	meksiko	mexico	meksiko		N;NOM;SG
mexico	meksikoon	mexico	meksi#koko		N;IN+ALL;SG
mexico	meksikon	mexico	meksikko		N;GEN;SG
tito	tito	tito	tito	PROPN	N;NOM;SG
tito	titus	tito	titus	PROPN	N;NOM;SG
estética	kosmeettisia	estética	kosmeettinen	N;FEM;SG	ADJ;PRT;PL
estética	esteettinen	estética	esteettinen	N;FEM;SG	ADJ;NOM;SG
visitas	vierailu	visita	vierailu	N;FEM;PL	N;NOM;SG
visitas	käymässä	visita	käydä	N;FEM;PL	V;IN+ESS;SG;NFIN;ACT
visitas	vierailulla	visita	vierailu	N;FEM;PL	N;AT+ESS
;SG
condes	lasketaan	conde	laskea	N;FEM;PL	V;IND;PRS;FIN;PASS
configuración	asetukset	configuración	asetus	N;FEM;SG	N;NOM;PL
configuración	asetukset	configuración	asetus	N;FEM;SG	N;NOM;PL
configuración	asetukset	configuración	asetus	N;FEM;SG	N;NOM;PL
boda	häät	boda	häät	N;FEM;SG	N;NOM;PL
boda	häitä	boda	häät	N;FEM;SG	N;PRT;PL
ganados	ansaitsi	ganado	ansaita	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ganados	ansainnut	ganado	ansaita	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
ganados	ansaittu	ganado	ansaita	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
ganados	voitin	ganado	voida	ADJ;MASC;PL;V.PTCP	V;IND;SG;1;PST;FIN;ACT
ganados	voitti	ganado	voittaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
ganados	voittanut	ganado	voittaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
entrantes	saapuva	entrante	saapua	N;PL	V;NOM;SG;V.PTCP;ACT
entrantes	saapuva	entrante	saapua	N;PL	V;NOM;SG;V.PTCP;ACT
entrantes	saapuvat	entrante	saapua	N;PL	V;IND;PL;3;PRS;FIN;ACT
trasladado	siirretty	trasladar	siirtää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
trasladado	siirrettiin	trasladar	siirtää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
trasladado	muutti	trasladar	muuttaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
trasladado	siirretty	trasladar	siirtää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
trasladado	siirretyt	trasladar	siirtää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
trasladado	siirrettiin	trasladar	siirtää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
construidos	rakensi	construido	rakentaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
construidos	rakennettu	construido	rakentaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
construidos	rakennettu	construido	rakentaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
gen	gene	gen	gene	N;MASC;SG	PROPN;NOM;SG
lleno	täys	lleno	täys	ADJ;MASC;SG	INTJ
lleno	täydet	lleno	täysi	ADJ;MASC;SG	ADJ;NOM;PL
lleno	täynnä	lleno	täynnä	ADJ;MASC;SG	ADV
lleno	pakattu	lleno	pakata	ADJ;MASC;SG	V;NOM;SG;V.PTCP;PASS
lleno	täytetty	lleno	täyttää	ADJ;MASC;SG	V;NOM;SG;V.PTCP;PASS
lleno	täytti	lleno	täyttää	ADJ;MASC;SG	V;IND;SG;3;PST;FIN;ACT
lleno	täyttänyt	lleno	täyttää	ADJ;MASC;SG	V;NOM;SG;V.PTCP;ACT
abandono	hylkää	abandono	hylätä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
abandono	hylätä	abandono	hylätä	N;MASC;SG	V;SG;NFIN;ACT
clasificados	luokiteltu	clasificado	luokitella	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
clasificados	luokitellut	clasificado	luokitella	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
clasificados	salaista	clasificado	salainen	ADJ;MASC;PL;V.PTCP	ADJ;PRT;SG
clasificados	salainen	clasificado	salainen	ADJ;MASC;PL;V.PTCP	ADJ;NOM;SG
trazado	ulkoasu	trazado	ulko#asu	ADJ;MASC;SG;V.PTCP	N;NOM;SG
trazado	asettelu	trazado	asettelu	ADJ;MASC;SG;V.PTCP	N;NOM;SG
financiero	rahoittaja	financiero	rahoittaja	ADJ;MASC;SG	N;NOM;SG
gay	homoja	gay	homo	N;SG	N;PRT;PL
bóveda	holvin	bóveda	holvi	N;FEM;SG	N;GEN;PL
check	tarkista	check	tarkistaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
check	tarkistaa	check	tarkistaa	N;MASC;SG	V;IND;SG;FIN;ACT
check	tarkistetaan	check	tarkistaa	N;MASC;SG	V;IND;PRS;FIN;PASS
anualmente	vuosittaiset	anualmente	vuosittainen	ADV	ADJ;NOM;PL
anualmente	vuosittainen	anualmente	vuosittainen	ADV	ADJ;NOM;SG
anualmente	vuotuinen	anualmente	vuotuinen	ADV	ADJ;NOM;SG
anualmente	vuosittaiset	anualmente	vuosittainen	ADV	ADJ;NOM;PL
anualmente	vuosittainen	anualmente	vuosittainen	ADV	ADJ;NOM;SG
básicamente	periaatteessa	básicamente	periaate	ADV	N;IN+ESS;SG
puntuación	välimerkkejä	puntuación	väli#merkki	N;FEM;SG	N;PRT;PL
puntuación	pisteet	puntuación	piste	N;FEM;SG	N;NOM;PL
puntuación	pisteet	puntuación	piste	N;FEM;SG	N;NOM;PL
oral	suullinen	oral	suullinen		ADJ;NOM;SG
oral	suullisen	oral	suullinen		ADJ;GEN;SG
básico	perusteet	básico	peruste	ADJ;MASC;SG	N;NOM;PL
básico	perustietoja	básico	perus#tieto	ADJ;MASC;SG	N;PRT;PL
básico	perus	básico	perus	ADJ;MASC;SG	N;NOM;SG
protegido	suojatti	protegido	suojattaa	ADJ;MASC;SG;V.PTCP	N;NOM;SG
protegido	suojeltu	protegido	suojella	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
protegido	suojattu	protegido	suojata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
protegido	suojellut	protegido	suojella	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
recomienda	suosittaa	recomendar	suosittaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
recomienda	suosittelee	recomendar	suositella	V;IND;SG;3;PRS;FIN	V;IND;SG;2;PRS;FIN;ACT
recomienda	suosittele	recomendar	suositella	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
recomienda	suosittelee	recomendar	suositella	V;IND;SG;3;PRS;FIN	V;IND;SG;2;PRS;FIN;ACT
recomienda	suosittelen	recomendar	suositella	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN;ACT
recomienda	suositus	recomendar	suositus	V;IND;SG;3;PRS;FIN	N;NOM;SG
recomienda	suositellut	recomendar	suositella	V;IND;SG;3;PRS;FIN	V;NOM;PL;V.PTCP;ACT
socialistas	sosialistinen	socialista	sosialistinen	N;PL	ADJ;NOM;SG
sarah	sarah	sarah	sara	N;FEM;SG	PROPN;NOM;SG
oración	rukoukset	oración	rukous	N;FEM;SG	N;NOM;PL
protegidas	suojeltu	protegido	suojella	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
protegidas	suojattu	protegido	suojata	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
protegidas	suojellut	protegido	suojella	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
amazonas	amazon	amazona	amazo	N;FEM;PL	N;NOM;SG
amazonas	amazonas	amazona	amazonas	N;FEM;PL	N;NOM;SG
visible	näkyvä	visible	näkyä	ADJ;SG	V;NOM;SG;V.PTCP;ACT
visible	näkyvissä	visible	näkyä	ADJ;SG	V;IN+ESS;PL;V.PTCP;ACT
visible	näkyy	visible	näkyä	ADJ;SG	V;IND;SG;3;PRS;FIN;ACT
visible	näkyvät	visible	näkyä	ADJ;SG	V;IND;PL;3;PRS;FIN;ACT
grant	avustus	grant	avustus	PROPN	N;NOM;SG
grant	myöntää	grant	myöntää	PROPN	V;SG;NFIN;ACT
grant	grant	grant	grant	PROPN	PROPN;NOM;SG
templos	temppeli	templo	temppeli	N;MASC;PL	N;NOM;SG
templos	temple	templo	temple	N;MASC;PL	
adyacentes	vieressä	adyacente	vieressä	ADJ;PL	ADV
geográfico	maantieteelliset	geográfico	maan#tieteellinen	ADJ;MASC;SG	ADJ;NOM;PL
geográfico	maantieteelliset	geográfico	maan#tieteellinen	ADJ;MASC;SG	ADJ;NOM;PL
misiles	ohjus	misil	ohjus	N;MASC;PL	N;NOM;SG
tejido	kankaan	tejido	kangas	ADJ;MASC;SG;V.PTCP	N;GEN;SG
tejido	kangasta	tejido	kangas	ADJ;MASC;SG;V.PTCP	N;IN+ABL;SG
tejido	kangas	tejido	kangas	ADJ;MASC;SG;V.PTCP	N;NOM;SG
tejido	kudosten	tejido	kudos	ADJ;MASC;SG;V.PTCP	N;GEN;PL
tejido	kudosta	tejido	kudo	ADJ;MASC;SG;V.PTCP	N;PRT;SG
tejido	kudos	tejido	kudos	ADJ;MASC;SG;V.PTCP	N;NOM;SG
tejido	kudoksen	tejido	kudos	ADJ;MASC;SG;V.PTCP	N;GEN;SG
tejido	kudonta	tejido	kudonta	ADJ;MASC;SG;V.PTCP	N;NOM;SG
aprobado	hyväksytty	aprobado	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aprobado	hyväksyttiin	aprobado	hyväksyä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
aprobado	hyväksynyt	aprobado	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
aprobado	hyväksytyt	aprobado	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
establecida	perustettu	establecido	perustaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
studios	studios	studio	studios	N;MASC;PL	N;NOM;SG
canta	laula	cantar	laulaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
limitado	limited	limitado	limited	ADJ;MASC;SG;V.PTCP	
limitado	rajattu	limitado	rajata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
limitado	rajoitettu	limitado	rajoittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
nombrada	nimeltään	nombrado	nimi	ADJ;FEM;SG;V.PTCP	N;AT+ABL;SG
nombrada	nimetty	nombrado	nimetä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
soul	soul	soul	soul	N;SG	
preguntas	ukk	pregunta	ukki	N;FEM;PL	
oscura	dark	oscuro	dark	ADJ;FEM;SG	
wwe	wwe	wwe	wwe	N	PROPN;NOM;SG
humanas	ihmisen	humano	ihminen	ADJ;FEM;PL	N;GEN;SG
humanas	ihminen	humano	ihminen	ADJ;FEM;PL	N;NOM;SG
humanas	inhimillinen	humano	inhimillinen	ADJ;FEM;PL	ADJ;NOM;SG
bibliotecarios	kirjastonhoitaja	bibliotecario	kirjaston#hoitaja	N;MASC;PL	N;NOM;SG
montreal	montrealin	montreal	montreali	V;NFIN	N;GEN;SG
barrera	barrera	barrera	barrera	N;FEM;SG	PROPN;NOM;SG
permitiendo	salliminen	permitir	salliminen	V;V.MSDR	N;NOM;SG
aprender	oppiminen	aprender	oppiminen	V;NFIN	N;NOM;SG
aprender	oppimista	aprender	oppiminen	V;NFIN	N;PRT;SG
aprender	opiskelu	aprender	opiskelu	V;NFIN	N;NOM;SG
aprender	oppimisen	aprender	oppiminen	V;NFIN	N;GEN;SG
actualización	päivitettiin	actualización	päivittää	N;FEM;SG	V;IND;PST;FIN;PASS
actualización	päivitetty	actualización	päivittää	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
actualización	päivitetään	actualización	päivittää	N;FEM;SG	V;IND;PRS;FIN;PASS
actualización	päivittää	actualización	päivittää	N;FEM;SG	V;SG;NFIN;ACT
actualización	päivitä	actualización	päivä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
actualización	päivittää	actualización	päivittää	N;FEM;SG	V;SG;NFIN;ACT
actualización	päivitä	actualización	päivä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
actualización	päivitetään	actualización	päivittää	N;FEM;SG	V;IND;PRS;FIN;PASS
tarjetas	cards	tarjeta	cards	N;FEM;PL	
tarjetas	korttia	tarjeta	kortti	N;FEM;PL	N;PRT;SG
tarjetas	kortin	tarjeta	kortti	N;FEM;PL	N;GEN;SG
tarjetas	kortti	tarjeta	kortti	N;FEM;PL	N;NOM;SG
baby	beibi	baby	beibi	N	INTJ
imprenta	tulostaa	imprenta	tulostaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
tesoro	aarteita	tesoro	aarre	N;MASC;SG	N;PRT;PL
olímpica	olympic	olímpico	olympic	ADJ;FEM;SG	N;NOM;SG
macedonia	makedonian	macedonio	makedonia	ADJ;FEM;SG	N;GEN;SG
macedonia	makedonia	macedonio	makedon	ADJ;FEM;SG	N;NOM;SG
facilitar	helpottaminen	facilitar	helpottaminen	V;NFIN	N;NOM;SG
bits	puri	bit	purra	N;MASC;PL	V;IND;SG;3;PST;FIN;ACT
aparecieron	ilmestyi	aparecer	ilmestyä	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
aparecieron	ilmestynyt	aparecer	ilmestyä	V;IND;PL;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
presidenciales	presidentin	presidencial	presidentti	ADJ;PL	N;GEN;SG
sancho	sancho	sancho	sancho	N;MASC;SG	PROPN;NOM;SG
continuo	jatkumo	continuo	jatkumo	ADJ;MASC;SG	N;NOM;SG
continuo	jatkuvat	continuo	jatkua	ADJ;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
continuo	jatkuvia	continuo	jatkua	ADJ;MASC;SG	V;PRT;PL;V.PTCP;ACT
continuo	jatkoa	continuo	jatko	ADJ;MASC;SG	N;PRT;SG
continuo	jatkettiin	continuo	jatkaa	ADJ;MASC;SG	V;IND;PST;FIN;PASS
exploración	tutkimassa	exploración	tutkia	N;FEM;SG	V;IN+ESS;SG;NFIN;ACT
consejos	neuvo	consejo	neuvo	N;MASC;PL	N;NOM;SG
consejos	neuvonta	consejo	neuvonta	N;MASC;PL	N;NOM;SG
parámetros	parametri	parámetro	parametri	N;MASC;PL	N;NOM;SG
guitarras	kitara	guitarra	kitara	N;FEM;PL	N;NOM;SG
corrupción	korruptoitunut	corrupción	korru#ptoitua	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
externa	ulkoiset	externo	ulkoinen	ADJ;FEM;SG	ADJ;NOM;PL
ebro	ebro	ebro	ebro	N;MASC;SG	PROPN;NOM;SG
vegetales	vihannes	vegetal	vihannes	N;MASC;PL	N;NOM;SG
lawrence	lawrence	lawrence	lawrence	N;SG	PROPN;NOM;SG
dragon	dragon	dragon	dragon	N;MASC;SG	
signo	allekirjoittaa	signo	alle#kirjoittaa	N;MASC;SG	V;SG;NFIN;ACT
signo	allekirjoita	signo	allekirja	N;MASC;SG	N;PRT;PL
iso	iso	iso	iso	N;MASC;SG	ADJ;NOM;SG
virtud	hyve	virtud	hyve		N;NOM;SG
teclado	koskettimia	teclado	koskettin	N;MASC;SG	N;PRT;PL
matemático	matematiikka	matemático	matematiikka	ADJ;MASC;SG	N;NOM;SG
matemático	matematiikkaa	matemático	matematiikka	ADJ;MASC;SG	N;PRT;SG
matemático	matematiikan	matemático	matematiikka	ADJ;MASC;SG	N;GEN;SG
matemático	matemaatikko	matemático	matemaatikko	ADJ;MASC;SG	N;NOM;SG
mapas	kartta	mapa	kartta	N;MASC;PL	N;NOM;SG
mapas	karttaa	mapa	kartta	N;MASC;PL	N;PRT;SG
molecular	molekyylien	molecular	mole#kyyli	ADJ;SG	N;GEN;PL
cúpula	dome	cúpula	dome	N;FEM;SG	PROPN;NOM;SG
ciudadano	kansalaisena	ciudadano	kansalainen	N;MASC;SG	ADJ;FRML;SG
malvinas	falklandin	malvina	falklandi	N;FEM;PL	N;GEN;SG
malvinas	falklandin	malvina	falklandi	N;FEM;PL	N;GEN;SG
dallas	dallasin	dalla	dallata	N;FEM;PL	V;IND;SG;1;PST;FIN;ACT
dallas	dallas	dalla	dallas	N;FEM;PL	PROPN;NOM;SG
capturado	vangittu	capturado	vangita	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cerrada	lukittu	cerrado	lukia	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cerrada	lukossa	cerrado	lukko	ADJ;FEM;SG;V.PTCP	N;IN+ESS;SG
cerrada	kiinni	cerrado	kiinni	ADJ;FEM;SG;V.PTCP	ADV
cerrada	suljettu	cerrado	sulkea	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
huesca	huesca	huesca	huesca	N;FEM;SG	
célebre	juhlittu	célebre	juhlia	ADJ;SG	V;NOM;SG;V.PTCP;PASS
célebre	juhlittiin	célebre	juhlia	ADJ;SG	V;IND;1;PST;FIN;PASS
célebre	juhli	célebre	juhlia	ADJ;SG	V;IND;SG;2;PST;FIN;ACT
hablando	puhuminen	hablar	puhuminen	V;V.MSDR	N;NOM;SG
hablando	puhetta	hablar	puhe	V;V.MSDR	N;PRT;SG
hablando	puhuminen	hablar	puhuminen	V;V.MSDR	N;NOM;SG
tanques	säiliö	tanque	säiliö	N;MASC;PL	N;NOM;SG
tanques	tank	tanque	tank	N;MASC;PL	N;NOM;SG
tanques	tankki	tanque	tankki	N;MASC;PL	N;NOM;SG
informes	raportointi	informe	raportointi	N;MASC;PL	N;NOM;SG
informes	ilmoittaminen	informe	ilmoittaminen	N;MASC;PL	N;NOM;SG
harris	harris	harris	harris	PROPN	PROPN;NOM;SG
harris	harrisin	harris	harrisin	PROPN	N;GEN;SG
expresa	ilmaista	expresar	ilmaista	V;IND;SG;3;PRS;FIN	N;PRT;SG
expresa	express	expresar	express	V;IND;SG;3;PRS;FIN	N;NOM;SG
proteína	proteiineja	proteína	proteiini	N;FEM;SG	N;PRT;PL
sexuales	seksuaalista	sexual	seksuaalinen	ADJ;PL	ADJ;PRT;SG
sexuales	sukupuoli	sexual	suku#puoli	ADJ;PL	N;NOM;SG
sexuales	seksuaalinen	sexual	seksuaalinen	ADJ;PL	ADJ;NOM;SG
sexuales	seksiä	sexual	seksi	ADJ;PL	N;PRT;SG
sexuales	sukupuoli	sexual	suku#puoli	ADJ;PL	N;NOM;SG
sexuales	seksi	sexual	seksi	ADJ;PL	N;NOM;SG
sexuales	sex	sexual	sex	ADJ;PL	N;NOM;SG
espalda	takaisin	espalda	takaisin	N;FEM;SG	ADV
espalda	taaksepäin	espalda	taaksepäin	N;FEM;SG	ADV
noches	yötä	noche	yö	N;FEM;PL	N;PRT;SG
noches	night	noche	nightä	N;FEM;PL	
noches	ilta	noche	ilta	N;FEM;PL	N;NOM;SG
noches	yö	noche	yö	N;FEM;PL	N;NOM;SG
estrecha	narrows	estrecho	narrows	ADJ;FEM;SG	N;NOM;SG
estrecha	rajaa	estrecho	raja	ADJ;FEM;SG	N;PRT;SG
extraño	mis	extraño	mis	ADJ;MASC;SG	ADV
extraño	neiti	extraño	neiti	ADJ;MASC;SG	N;NOM;SG
extraño	muukalainen	extraño	muukalainen	ADJ;MASC;SG	N;NOM;SG
extraño	vieras	extraño	vieras	ADJ;MASC;SG	N;NOM;SG
vigo	vigo	vigo	vigo	N;MASC;SG	
determinada	määritetty	determinado	määrittää	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
determinada	määritetyt	determinado	määrittää	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
determinada	määritetään	determinado	määrittää	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
cirugía	leikkaukset	cirugía	leikkaus	N;FEM;SG	N;NOM;PL
cirugía	kirurginen	cirugía	kirurginen	N;FEM;SG	ADJ;NOM;SG
chinos	kiinalainen	chino	kiina#lainen	N;MASC;PL	ADJ;NOM;SG
chinos	kiinan	chino	kiina	N;MASC;PL	N;GEN;SG
chinos	kiina	chino	kiina	N;MASC;PL	N;NOM;SG
chinos	kiinalaista	chino	kiinalainen	N;MASC;PL	N;PRT;SG
destruido	tuhottu	destruido	tuhota	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destruido	hävitetty	destruido	hävittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destruido	tuhosi	destruido	tuhota	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
destruido	tuhoutunut	destruido	tuhoutua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
característico	ominaisuus	característico	ominaisuus	ADJ;MASC;SG	N;NOM;SG
latin	latinalainen	latin	latinalainen	N	ADJ;NOM;SG
latin	latinalaisen	latin	latinalainen	N	ADJ;GEN;SG
escasa	niukasti	escaso	niukasti	ADJ;FEM;SG	ADV
diablo	piru	diablo	piru	N;MASC;SG	INTJ
diablo	devil	diablo	devil	N;MASC;SG	
diablo	diablo	diablo	diablo	N;MASC;SG	
viviendo	asuminen	vivir	asuminen	V;V.MSDR	N;NOM;SG
viviendo	elävä	vivir	elää	V;V.MSDR	ADJ;NOM;SG
viviendo	eläminen	vivir	eläminen	V;V.MSDR	N;NOM;SG
transferencia	siirrä	transferencia	siirtä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
transferencia	siirrettävä	transferencia	siirtää	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
transferencia	siirrot	transferencia	siirto	N;FEM;SG	N;NOM;PL
quinteto	kvintetti	quinteto	kvintetti	N;MASC;SG	V;IND;SG;2;PST;FIN;ACT
reconocer	tunnusta	reconocer	tuntu	V;NFIN	N;PRT;SG
