til	para	til	para	ADV	ADP
svømning	nadar	svømning	nadar	N;INDF;MASC+FEM;SG	V;NFIN
svømning	nadando	svømning	nadar	N;INDF;MASC+FEM;SG	V;V.MSDR
svømning	nadar	svømning	nadar	N;INDF;MASC+FEM;SG	V;NFIN
lind	lind	lind	lind		PROPN
menneskelig	humanas	menneskelig	humano	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
menneskelig	humanos	menneskelig	humanos	ADJ;INDF;MASC+FEM;SG	N
uheld	accidentes	uheld	accidente	N;INDF;NEUT;SG	N;MASC;PL
uheld	accidentes	uheld	accidente	N;INDF;NEUT;SG	N;MASC;PL
udkast	borradores	udkast	borrador	N;INDF;NEUT;SG	N;MASC;PL
påvirker	influencias	påvirke	influencia	V;IND;PRS;FIN;ACT	N;FEM;PL
ammunition	municiones	ammunition	munición	N;INDF;MASC+FEM;SG	N;FEM;PL
ammunition	municiones	ammunition	munición	N;INDF;MASC+FEM;SG	N;FEM;PL
ammunition	municiones	ammunition	munición	N;INDF;MASC+FEM;SG	N;FEM;PL
lovgivende	legislatura	lovgivende	legislatura	ADJ	N;FEM;SG
lovgivende	legislador	lovgivende	legislador	ADJ	N;MASC;SG
fornyet	renovados	forny	renovado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
fornyet	renovado	forny	renovado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
fornyet	renovada	forny	renovado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
lone	lone	lone	lone		N;MASC;SG
røg	fumar	røg	fumar	N;INDF;MASC+FEM;SG	V;NFIN
røg	humos	røg	humo	N;INDF;MASC+FEM;SG	N;MASC;PL
geologiske	geológico	geologisk	geológico	ADJ;PL	ADJ;MASC;SG
geologiske	geológica	geologisk	geológico	ADJ;PL	ADJ;FEM;SG
korrekte	correcto	korrekt	correcto	ADJ;PL	ADJ;MASC;SG
korrekte	corregir	korrekt	corregir	ADJ;PL	V;NFIN
korrekte	corrija	korrekt	corregir	ADJ;PL	V;IMP;SG;3;FIN
korrekte	correcta	korrekt	correcto	ADJ;PL	ADJ;FEM;SG
nissen	nissen	nisse	nissar	N;DEF;MASC+FEM;SG	PROPN
styrtede	chocado	styrte	chocado	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
styrtede	estrellado	styrte	estrellar	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
lotte	lotte	lotte	lotte		N;FEM;SG
lotte	lottie	lotte	lottie		N;FEM;SG
krabbe	cangrejos	krabbe	cangrejo	N;INDF;MASC+FEM;SG	N;MASC;PL
perry	perry	perry	perry		PROPN
pan	cacerola	pan	cacerola		N;FEM;SG
pan	sartén	pan	sartén		N;FEM;SG
pan	pan	pan	pan		N;MASC;SG
fjende	enemigas	fjende	enemiga	N;INDF;MASC+FEM;SG	ADJ;FEM;PL
fjende	enemiga	fjende	enemigo	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
fjende	enemigos	fjende	enemigo	N;INDF;MASC+FEM;SG	N;MASC;PL
fjende	enemigos	fjende	enemigo	N;INDF;MASC+FEM;SG	N;MASC;PL
manga	manga	manga	manga		N;FEM;SG
univers	universe	univers	universe	N;INDF;NEUT;SG	
forstod	entendido	forstå	entendido	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
forstod	comprendido	forstå	comprendido	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
nürnberg	nuremberg	nürnberg	nuremberg		N;MASC;PL
unesco	unesco	unesco	unesco		N;FEM;SG
rejsende	viajeros	rejse	viajero	V;PRS;V.PTCP	N;MASC;PL
rejsende	nómada	rejse	nómada	V;PRS;V.PTCP	ADJ;SG
rejsende	viajero	rejse	viajero	V;PRS;V.PTCP	N;MASC;SG
rejsende	viajeros	rejse	viajero	V;PRS;V.PTCP	N;MASC;PL
rejsende	nómadas	rejse	nómada	V;PRS;V.PTCP	N;PL
rejsende	viajero	rejse	viajero	V;PRS;V.PTCP	N;MASC;SG
tallinn	tallin	tallinn	tallin		N;MASC;SG
auto	automático	auto	automático	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
alternativt	alternativo	alternativt	alternativo	ADV	ADJ;MASC;SG
alternativt	alternativos	alternativt	alternativo	ADV	ADJ;MASC;PL
alternativt	alternativa	alternativt	alternativa	ADV	N;FEM;SG
alternativt	alternativo	alternativt	alternativo	ADV	ADJ;MASC;SG
alternativt	suplente	alternativt	suplente	ADV	N;SG
alternativt	suplentes	alternativt	suplente	ADV	N;PL
alternativt	alternar	alternativt	alternar	ADV	V;NFIN
alternativt	alternativa	alternativt	alternativa	ADV	N;FEM;SG
betragtning	considerando	betragtning	considerar	N;INDF;MASC+FEM;SG	V;V.MSDR
opfinder	inventar	opfinder	inventar	N;INDF;MASC+FEM;SG	V;NFIN
opfinder	inventa	opfinder	inventar	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
opfinder	inventamos	opfinder	inventar	N;INDF;MASC+FEM;SG	V;IND;PL;1;PRS;FIN
opfinder	inventores	opfinder	inventor	N;INDF;MASC+FEM;SG	N;MASC;PL
tilhænger	partidario	tilhænge	partidario	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
faglige	profesional	faglig	profesional	ADJ;PL	ADJ;SG
faglige	professional	faglig	professional	ADJ;PL	ADJ;SG
faglige	profesionalidad	faglig	profesionalidad	ADJ;PL	N;FEM;SG
faglige	profesionales	faglig	profesional	ADJ;PL	N;PL
interessante	interesante	interessant	interesante	ADJ;PL	ADJ;SG
usædvanligt	inusuales	usædvanlig	inusual	ADJ;INDF;NEUT;SG	ADJ;PL
dialekt	vernácula	dialekt	vernácula	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
terry	nevado	terry	nevar		ADJ;MASC;SG;V.PTCP
terry	rizo	terry	rezo		N;MASC;SG
terry	terry	terry	terry		PROPN
fremmed	alien	fremmed	alien	ADJ;INDF;MASC+FEM;SG	N
fremmed	extranjero	fremmed	extranjero	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
fremmed	forastero	fremmed	forastero	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
fremmed	extranjeras	fremmed	extranjero	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
fremmed	extranjeros	fremmed	extranjero	ADJ;INDF;MASC+FEM;SG	N;MASC;PL
fremmed	extranjero	fremmed	extranjero	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
fremmed	foreign	fremmed	foreign	ADJ;INDF;MASC+FEM;SG	N
machine	máquina	machine	máquina		N;FEM;SG
machine	maquina	machine	maquina		N;FEM;SG
udformning	creativa	udformning	creativo	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
udformning	creativos	udformning	creativo	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
udformning	creativo	udformning	creativo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
generationer	generación	generation	generación	N;INDF;MASC+FEM;PL	N;FEM;SG
forbedring	mejorando	forbedring	mejorar	N;INDF;MASC+FEM;SG	V;V.MSDR
forbedring	mejorar	forbedring	mejorar	N;INDF;MASC+FEM;SG	V;NFIN
forbedring	mejoras	forbedring	mejora	N;INDF;MASC+FEM;SG	N;FEM;PL
dygtighed	habilidades	dygtighed	habilidad	N;INDF;MASC+FEM;SG	N;FEM;PL
grande	grande	grand	grande		ADJ;SG
værdien	valorar	værdi	valorar	N;DEF;MASC+FEM;SG	V;NFIN
forløber	precursor	forløbe	precursor	V;IND;PRS;FIN;ACT	N;MASC;SG
forløber	precursores	forløbe	precursor	V;IND;PRS;FIN;ACT	N;MASC;PL
dræber	killer	dræbe	killer	V;IND;PRS;FIN;ACT	N;SG
dræber	asesino	dræbe	asesino	V;IND;PRS;FIN;ACT	N;MASC;SG
dræber	asesina	dræbe	asesina	V;IND;PRS;FIN;ACT	N;FEM;SG
dræber	matador	dræbe	matador	V;IND;PRS;FIN;ACT	N;MASC;SG
dræber	matanza	dræbe	matanza	V;IND;PRS;FIN;ACT	N;FEM;SG
dræber	matanzas	dræbe	matanza	V;IND;PRS;FIN;ACT	N;FEM;PL
ventede	esperado	vente	esperado	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
helsingborg	helsingborg	helsingborg	helsingborg		N;MASC;SG
accepteret	aceptadas	acceptere	aceptado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
accepteret	aceptados	acceptere	aceptar	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
accepteret	aceptada	acceptere	aceptado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
accepteret	aceptado	acceptere	aceptado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
bit	mordió	bit	morder		V;IND;SG;3;PST;FIN
bit	bit	bit	bit		N;MASC;SG
bit	mordido	bit	morder		ADJ;MASC;SG;V.PTCP
bit	bits	bit	bit		N;MASC;PL
bit	bits	bit	bit		N;MASC;PL
stemt	votada	stemme	votado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
stemt	votado	stemme	votado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
morris	morris	morris	morri		N;SG
stråling	radiaciones	stråling	radiación	N;INDF;MASC+FEM;SG	N;FEM;PL
schweizisk	swiss	schweizisk	swiss	ADJ;INDF;SG	N
schweizisk	suiza	schweizisk	suiza	ADJ;INDF;SG	N;FEM;SG
schweizisk	suizo	schweizisk	suizo	ADJ;INDF;SG	N;MASC;SG
schweizisk	suizos	schweizisk	suizo	ADJ;INDF;SG	ADJ;MASC;PL
flad	plano	flad	plano	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
flad	piso	flad	piso	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
flad	rompió	flad	romper	ADJ;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
bede	ora	bede	ora	V;NFIN;ACT	N;FEM;SG
opførsel	comportamientos	opførsel	comportamiento	N;INDF;MASC+FEM;SG	N;MASC;PL
reaktioner	reacción	reaktion	reacción	N;INDF;MASC+FEM;PL	N;FEM;SG
egnet	adecuados	egne	adecuado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
egnet	apropiados	egne	apropiado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
egnet	apto	egne	apto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
egnet	apropiado	egne	apropiado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
egnet	adecuado	egne	adecuado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
synlige	visible	synlig	visible	ADJ;PL	ADJ;SG
indonesien	indonesia	indonesie	indonesio		N;FEM;SG
indonesien	indonesio	indonesie	indonesio		N;MASC;SG
inge	inge	inge	inge		PROPN
express	expresar	express	expresar		V;NFIN
express	expresas	express	expresa		ADJ;FEM;PL
express	express	express	express		N;MASC
express	expreso	express	expreso		ADJ;MASC;SG
express	expresa	express	expresar		V;IND;SG;3;PRS;FIN
express	exprés	express	exprés		
danse	baile	danse	baile	V;NFIN;ACT	N;MASC;SG
danse	bailes	danse	bail	V;NFIN;ACT	N;MASC;PL
danse	danza	danse	danza	V;NFIN;ACT	N;FEM;SG
danse	baile	danse	baile	V;NFIN;ACT	N;MASC;SG
danse	bailes	danse	bail	V;NFIN;ACT	N;MASC;PL
danse	danza	danse	danza	V;NFIN;ACT	N;FEM;SG
toronto	toronto	toronto	toronto		N;MASC;SG
kaukasus	cáucaso	kaukasus	cáucaso		ADJ;MASC;SG
bekræftede	confirmadas	bekræfte	confirmado	V;IND;PST;FIN;ACT	ADJ;FEM;PL;V.PTCP
bekræftede	confirmado	bekræfte	confirmado	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
bekræftede	confirmados	bekræfte	confirmado	V;IND;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
bekræftede	confirmada	bekræfte	confirmado	V;IND;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
mot	mot	mot	mot		
kat	gatos	kat	gato	N;INDF;MASC+FEM;SG	N;MASC;PL
frivilligt	voluntario	frivilligt	voluntario	ADV	ADJ;MASC;SG
frivilligt	voluntariado	frivilligt	voluntariado	ADV	ADJ;MASC;SG;V.PTCP
frivilligt	voluntaria	frivilligt	voluntario	ADV	ADJ;FEM;SG
frivilligt	opcionales	frivilligt	opcional	ADV	ADJ;PL
frivilligt	optativo	frivilligt	optativo	ADV	ADJ;MASC;SG
frivilligt	opcional	frivilligt	opcional	ADV	ADJ;SG
frivilligt	facultativo	frivilligt	facultativo	ADV	ADJ;MASC;SG
frivilligt	voluntario	frivilligt	voluntario	ADV	ADJ;MASC;SG
frivilligt	voluntariado	frivilligt	voluntariado	ADV	ADJ;MASC;SG;V.PTCP
frivilligt	voluntaria	frivilligt	voluntario	ADV	ADJ;FEM;SG
frivilligt	voluntarios	frivilligt	voluntario	ADV	N;MASC;PL
estiske	estonio	estisk	estonio	ADJ;PL	N;MASC;SG
estiske	estonios	estisk	estonios	ADJ;PL	N;MASC;PL
estiske	estonia	estisk	estonia	ADJ;PL	N;FEM;SG
designer	diseñadores	designe	diseñador	N;INDF;MASC+FEM;SG	N;MASC;PL
designer	diseñar	designe	diseñar	N;INDF;MASC+FEM;SG	V;NFIN
designer	diseñando	designe	diseñar	N;INDF;MASC+FEM;SG	V;V.MSDR
forårsaget	causado	forårsage	causado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
ladet	cargada	lade	cargado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
ladet	cargados	lade	cargado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
ladet	cargadas	lade	cargado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
ladet	cargado	lade	cargado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
grundlov	constitucional	grundlov	constitucional	N;INDF;MASC+FEM;SG	ADJ;SG
aktier	comparte	aktie	compartir	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
anslået	estimaciones	anslå	estimación	V;INDF;SG;PST;V.PTCP	N;FEM;PL
anslået	estimado	anslå	estimado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
anslået	estimación	anslå	estimación	V;INDF;SG;PST;V.PTCP	N;FEM;SG
anslået	estimado	anslå	estimado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
anslået	estimados	anslå	estimado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
anslået	estimación	anslå	estimación	V;INDF;SG;PST;V.PTCP	N;FEM;SG
anslået	estimada	anslå	estimar	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
opret	crea	opre	creer	V;IMP	V;SBJV;SG;3;FIN
opret	crean	opre	crear	V;IMP	V;IND;PL;3;PRS;FIN
tomme	centímetro	tom	centímetro	ADJ;PL	N;MASC;SG
tomme	pulgada	tom	pulgado	ADJ;PL	ADJ;FEM;SG;V.PTCP
tomme	pulgadas	tom	pulgado	ADJ;PL	N;FEM;PL
tomme	vacío	tom	vacío	ADJ;PL	N;MASC;SG
tomme	vaciar	tom	vaciar	ADJ;PL	V;NFIN
tomme	vacio	tom	vacio	ADJ;PL	N;MASC;SG
tomme	vacía	tom	vacío	ADJ;PL	ADJ;FEM;SG
afspejler	refleje	afspejle	reflejar	V;IND;PRS;FIN;ACT	V;SBJV;SG;3;FIN
afspejler	refleje	afspejle	reflejar	V;IND;PRS;FIN;ACT	V;SBJV;SG;3;FIN
flertallet	mayoritaria	flertal	mayoritario	N;DEF;NEUT;SG	ADJ;FEM;SG
flertallet	mayorías	flertal	mayoría	N;DEF;NEUT;SG	N;FEM;PL
flertallet	mayoritario	flertal	mayoritario	N;DEF;NEUT;SG	ADJ;MASC;SG
benzin	gases	benzin	gas	N;INDF;MASC+FEM;SG	N;MASC;PL
opfordrede	instado	opfordre	instar	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
forretning	negocios	forretning	negocio	N;INDF;MASC+FEM;SG	N;MASC;PL
marseille	marsella	marseille	marsella		N;FEM;SG
marseille	marsella	marseille	marsella		N;FEM;SG
opposition	oposiciones	opposition	oposición	N;INDF;MASC+FEM;SG	N;FEM;PL
opposition	opositores	opposition	opositor	N;INDF;MASC+FEM;SG	N;MASC;PL
uci	uci	uci	uci	PROPN	N;SG
besejre	derrotas	besejre	derrota	V;NFIN;ACT	N;FEM;PL
besejre	derrota	besejre	derrota	V;NFIN;ACT	N;FEM;SG
flyvning	volando	flyvning	volar	N;INDF;MASC+FEM;SG	V;V.MSDR
flyvning	volar	flyvning	volar	N;INDF;MASC+FEM;SG	V;NFIN
knuth	knuth	knuth	knuth	PROPN	PROPN
oplevet	experimentado	opleve	experimentado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
oplevet	experimentada	opleve	experimentado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
oplevet	experimentados	opleve	experimentado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
urban	urbanas	urban	urbano		ADJ;FEM;PL
urban	urbana	urban	urbano		ADJ;FEM;SG
urban	urbano	urban	urbano		ADJ;MASC;SG
urban	urban	urban	urbar		N;SG
urban	urbanos	urban	urbano		ADJ;MASC;PL
traktat	tratado	traktat	tratar	N;INDF;MASC+FEM;SG	ADJ;MASC;SG;V.PTCP
isoleret	aislado	isolere	aislado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
isoleret	aislada	isolere	aislada	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
isoleret	aislados	isolere	aislado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
isoleret	aisladas	isolere	aislado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
isoleret	aislada	isolere	aislada	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
isoleret	aislado	isolere	aislado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
isoleret	aislados	isolere	aislado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
respektive	respectivo	respektive	respectivo	ADJ;PL	ADJ;MASC;SG
respektive	respectiva	respektive	respectivo	ADJ;PL	ADJ;FEM;SG
grønt	green	grøn	green	ADJ;INDF;NEUT;SG	N;SG
grønt	verdes	grøn	verde	ADJ;INDF;NEUT;SG	ADJ;PL
ltd	ooo	ltd	ooo		N
ltd	ltd	ltd	ltd		N
ken	ken	ken	ken		PROPN
dallas	dallas	dallas	dalla		N;FEM;PL
salget	rebajas	salg	rebaja	N;DEF;NEUT;SG	N;FEM;PL
salget	sales	salg	sal	N;DEF;NEUT;SG	N;FEM;PL
salget	ventas	salg	venta	N;DEF;NEUT;SG	N;FEM;PL
infrastruktur	infraestructuras	infrastruktur	infraestructura	N;INDF;MASC+FEM;SG	N;FEM;PL
infrastruktur	infraestructuras	infrastruktur	infraestructura	N;INDF;MASC+FEM;SG	N;FEM;PL
forsvarer	defensor	forsvare	defensor	V;IND;PRS;FIN;ACT	N;MASC;SG
forsvarer	defensora	forsvare	defensora	V;IND;PRS;FIN;ACT	N;FEM;SG
forsvarer	defiendan	forsvare	defender	V;IND;PRS;FIN;ACT	V;IMP;PL;3;FIN
genvalgt	reelegido	genvalg	reelegido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
protestantiske	protestantes	protestantisk	protestante	ADJ;PL	N;PL
protestantiske	protestante	protestantisk	protestante	ADJ;PL	ADJ;SG
lovede	prometida	love	prometida	V;IND;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
lovede	prometido	love	prometer	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
lovede	prometidos	love	prometido	V;IND;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
protester	protestar	protest	protestar	N;INDF;MASC+FEM;PL	V;NFIN
protester	protesta	protest	protesta	N;INDF;MASC+FEM;PL	N;FEM;SG
marco	marco	marco	marco	PROPN	N;MASC;SG
fastlagt	definida	fastlægge	definido	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
fastlagt	definidos	fastlægge	definido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
fastlagt	definidas	fastlægge	definido	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
fastlagt	definido	fastlægge	definido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
fastlagt	decidida	fastlægge	decidido	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
fastlagt	determinado	fastlægge	determinado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
fastlagt	determinada	fastlægge	determinado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
fastlagt	decidido	fastlægge	decidido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
irish	irlanda	irish	irlanda		N;FEM;SG
irish	irlandeses	irish	irlandés		N;MASC;PL
irish	irish	irish	irish		N
irish	irlandesa	irish	irlandés		ADJ;FEM;SG
irish	irlandés	irish	irlandés		N;MASC;SG
skadet	herida	skad	herido	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
skadet	herido	skad	herido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
skadet	lesionados	skad	lesionado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
skadet	heridos	skad	herido	V;INDF;SG;PST;V.PTCP	N;MASC;PL
skadet	lesionado	skad	lesionado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
skadet	dañada	skad	dañada	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
skadet	dañados	skad	dañado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
skadet	dañadas	skad	dañado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
skadet	dañado	skad	dañar	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
skadet	lastimado	skad	lastimado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
skadet	herido	skad	herido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
watson	watson	watson	watson		N;MASC;SG
hjul	rueda	hjul	rueda	N;INDF;NEUT;PL	N;FEM;SG
sørge	luto	sørge	luto	V;NFIN;ACT	N;MASC;SG
elleve	eleven	elleve	elevar	NUM	N;PL
montenegro	montenegro	montenegro	montenegro	PROPN	N;FEM;SG
udtale	pronunciación	udtale	pronunciación	V;NFIN;ACT	N;FEM;SG
høst	cosechar	høst	cosechar	N;INDF;MASC+FEM;SG	V;NFIN
høst	cosechas	høst	cosecha	N;INDF;MASC+FEM;SG	N;FEM;PL
høst	cosechando	høst	cosechar	N;INDF;MASC+FEM;SG	V;V.MSDR
campbell	campbell	campbell	campbell		N;SG
ivrig	ansiosos	ivrig	ansioso	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
ivrig	ansiosos	ivrig	ansioso	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
ivrig	keen	ivrig	keer	ADJ;INDF;MASC+FEM;SG	N
nigeria	nigeria	nigeria	nigeria		N;FEM;SG
udpræget	pronunciado	udpræge	pronunciado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
udpræget	pronunciados	udpræge	pronunciado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
udpræget	pronunciada	udpræge	pronunciado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
armstrong	armstrong	armstrong	armstrong	N;INDF;MASC+FEM;SG	PROPN
nul	nulo	nul	nulo	N;INDF;NEUT;SG	ADJ;MASC;SG
nul	nulas	nul	nulo	N;INDF;NEUT;SG	ADJ;FEM;PL
nul	nula	nul	nulo	N;INDF;NEUT;SG	ADJ;FEM;SG
islamisk	islámicas	islamisk	islámico	ADJ;INDF;SG	ADJ;FEM;PL
islamisk	islámicos	islamisk	islámico	ADJ;INDF;SG	ADJ;MASC;PL
etiopien	etiopía	etiopie	etiopía	PROPN	N;FEM;SG
efterfølgeren	sucesores	efterfølger	sucesor	N;DEF;MASC+FEM;SG	N;MASC;PL
mitchell	mitchell	mitchell	mitchell		N;MASC;SG
tilføjede	añadido	tilføje	añadido	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
tilføjede	agregados	tilføje	agregado	V;IND;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
tilføjede	añadida	tilføje	añadido	V;IND;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
tilføjede	agregado	tilføje	agregar	V;IND;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
vrede	rabia	vred	rabia	ADJ;PL	N;FEM;SG
vrede	ira	vred	ira	ADJ;PL	N;FEM;SG
vrede	enojo	vred	enojo	ADJ;PL	N;MASC;SG
vrede	enfado	vred	enfado	ADJ;PL	N;MASC;SG
vrede	cólera	vred	cólera	ADJ;PL	N;FEM;SG
vrede	enfadado	vred	enfadado	ADJ;PL	ADJ;MASC;SG;V.PTCP
vrede	enojada	vred	enojada	ADJ;PL	ADJ;FEM;SG;V.PTCP
vrede	enfadada	vred	enfadado	ADJ;PL	ADJ;FEM;SG;V.PTCP
vrede	enojado	vred	enojado	ADJ;PL	ADJ;MASC;SG;V.PTCP
vrede	ira	vred	ira	ADJ;PL	N;FEM;SG
vrede	rabia	vred	rabia	ADJ;PL	N;FEM;SG
vrede	rage	vred	rage	ADJ;PL	N;MASC;SG
medaljen	medallas	medalje	medalla	N;DEF;MASC+FEM;SG	N;FEM;PL
værdifulde	valiosa	værdifuld	valioso	ADJ;PL	ADJ;FEM;SG
værdifulde	valioso	værdifuld	valioso	ADJ;PL	ADJ;MASC;SG
akademiske	académicos	akademisk	académico	ADJ;PL	N;MASC;PL
akademiske	académico	akademisk	académico	ADJ;PL	ADJ;MASC;SG
akademiske	académica	akademisk	académico	ADJ;PL	ADJ;FEM;SG
forstærket	fortalecido	forstærke	fortalecido	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	reforzada	forstærke	reforzado	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
forstærket	fortalecida	forstærke	fortalecer	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
forstærket	reforzado	forstærke	reforzado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	amplificado	forstærke	amplificado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	aumentado	forstærke	aumentar	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	aumentada	forstærke	aumentar	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
forstærket	mejorado	forstærke	mejorar	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	mejorada	forstærke	mejorada	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
forstærket	reforzado	forstærke	reforzado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
forstærket	reforzados	forstærke	reforzado	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
