loại	type	loại	type	N	PROPN
ustring	ustring	ustring	ustring		PROPN
ies	уки	ies	ука	N	
leftarm	leftarm	leftarm	leftarm		PROPN
stark	старк	stark	старк		N;ANIM;NOM;MASC;SG
baptiste	батист	baptiste	батист		N;INAN;NOM;MASC;SG
pearl	жемчуг	pearl	жемчуг		N;INAN;NOM;MASC;SG
pearl	жемчужина	pearl	жемчужина		N;INAN;NOM;FEM;SG
pearl	перл	pearl	перл		N;INAN;NOM;MASC;SG
prime	прайм	prime	прай		N;INAN;NOM;MASC;SG
prime	премьер	prime	премьер		N;ANIM;NOM;MASC;SG
unicolor	unicolor	unicolor	unicolor		PROPN
đớp	укус	đớp	укус	V	N;INAN;NOM;MASC;SG
luc	люк	luc	люк		N;INAN;NOM;MASC;SG
leopard	леопард	leopard	леопард		N;INAN;NOM;MASC;SG
johnston	джонстон	johnston	джонстон		N;ANIM;NOM;MASC;SG
strasbourg	страсбурге	strasbourg	страсбург		N;INAN;DAT;MASC;SG
trade	trade	trade	trade	N	PROPN
nom	nom	nom	nom	ADJ	PROPN
nom	ном	nom	он	ADJ	N;INAN;NOM;MASC;SG
toyota	toyota	toyota	toyota	N	PROPN
creuse	крёз	creuse	крёз	N	
colin	колина	colin	колина		N;ANIM;ACC;MASC;SG
colin	колин	colin	колина		N;ANIM;NOM;MASC;SG
colin	колен	colin	колено		N;INAN;GEN;NEUT;PL
saito	сайто	saito	сайто		N;INAN;NOM;MASC;SG
chật	крепко	chật	крепко	ADJ	ADV
vie	vie	vie	vie		PROPN
steatoda	steatoda	steatoda	steatoda	N	PROPN
navigational	навигационных	navigational	навигационный	N	ADJ;GEN;PL
voyager	вояджер	voyager	вояджер		N;INAN;NOM;MASC;SG
beck	бек	beck	бек		N;ANIM;NOM;MASC;SG
guerrero	герреро	guerrero	герреро		N;INAN;NOM;MASC;SG
spinosa	колючий	spinosa	колючие	N	ADJ;NOM;MASC;SG
celtic	кельтские	celtic	кельтский	N	ADJ;NOM;PL
iphone	iphone	iphone	iphone	N	PROPN
mirabilis	mirabilis	mirabilis	mirabilis	N	PROPN
arab	арабские	arab	арабский	N	ADJ;NOM;PL
arab	арабское	arab	арабский	N	ADJ;NOM;NEUT;SG
arab	арабская	arab	арабский	N	ADJ;NOM;FEM;SG
arab	арабский	arab	арабский	N	ADJ;NOM;MASC;SG
logunov	логунов	logunov	логун	V	N;INAN;GEN;MASC;PL
eiffel	эйфелевой	eiffel	эйфелевый	N	ADJ;INS;FEM;SG
newman	ньюман	newman	ньюман		N;ANIM;NOM;MASC;SG
lund	лунд	lund	лунда		N;ANIM;NOM;MASC;SG
gates	гейтс	gates	гейтс		N;ANIM;NOM;MASC;SG
gates	ворота	gates	ворота		N;INAN;NOM;NEUT;PL
sopron	шопрон	sopron	шопрон		N;INAN;NOM;MASC;SG
bayer	байер	bayer	байер		N;ANIM;NOM;MASC;SG
subclassis	subclassis	subclassis	subclassis	N	PROPN
speciosa	speciosa	speciosa	speciosa	N	PROPN
lessert	lessert	lessert	lessert	V	PROPN
solar	солнечной	solar	солнечный		ADJ;INS;FEM;SG
solar	солнечное	solar	солнечный		ADJ;NOM;NEUT;SG
solar	солнечные	solar	солнечный		ADJ;NOM;PL
solar	солнечная	solar	солнечный		ADJ;NOM;FEM;SG
francesco	франческо	francesco	франческо	N	ADV
nash	нэш	nash	нэш		N;ANIM;NOM;MASC;SG
vung	подняли	vung	поднять		V;PFV;IND;PL;PST;FIN;ACT
vung	поднял	vung	поднять		V;PFV;MASC;IND;SG;PST;FIN;ACT
vung	поднятые	vung	поднять		V;PFV;NOM;PL;PST;V.PTCP;PASS
vung	поднят	vung	поднять		V;PFV;MASC;SG;PST;V.PTCP;PASS
vung	качели	vung	качели		N;INAN;NOM;MASC;PL
edmund	эдмунд	edmund	эдмунд		N;ANIM;NOM;MASC;SG
python	python	python	python	N	PROPN
cox	кокс	cox	кокс		N;INAN;NOM;MASC;SG
beethoven	бетховен	beethoven	бетховен	V	N;ANIM;NOM;MASC;SG
theodor	теодор	theodor	теодор		N;ANIM;NOM;MASC;SG
forever	навеки	forever	навеки		ADV
forever	forever	forever	forever		PROPN
forever	навсегда	forever	навсегда		ADV
forever	вечно	forever	вечно		ADV
sergey	сергей	sergey	сергей		N;ANIM;NOM;MASC;SG
aksaray	аксарай	aksaray	аксарай	N	
catalunya	catalunya	catalunya	catalunya		PROPN
catalunya	каталонии	catalunya	каталония		N;INAN;NOM;FEM;PL
said	саид	said	саид		N;ANIM;NOM;MASC;SG
said	сказал	said	сказать		V;PFV;MASC;IND;SG;PST;FIN;ACT
havilland	havilland	havilland	havilland		PROPN
wheeler	уилер	wheeler	уилер		N;ANIM;NOM;MASC;SG
venus	венеры	venus	венера		N;INAN;NOM;FEM;PL
venus	венера	venus	венера		N;INAN;NOM;FEM;SG
mcdonnell	mcdonnell	mcdonnell	mcdonnell	N	PROPN
ellis	эллис	ellis	эллис		N;INAN;NOM;MASC;SG
reynolds	рейнольдс	reynolds	рейнольдс		N;ANIM;NOM;MASC;SG
krause	краузе	krause	краузе		N;ANIM;NOM;FEM;SG
mun	мун	mun	мун	N	PART
honolulu	гонолулу	honolulu	гонолул		N;INAN;ACC;MASC;SG
bulletin	бюллетень	bulletin	бюллетень		N;INAN;NOM;MASC;SG
lena	лина	lena	лина		N;ANIM;NOM;FEM;SG
lena	лена	lena	лена		N;ANIM;NOM;FEM;SG
gran	гран	gran	гран	N	
maiden	maiden	maiden	maiden	N	PROPN
girard	жирар	girard	жирар		N;ANIM;NOM;MASC;SG
rumex	щавель	rumex	щавель	NUM	N;INAN;NOM;MASC;SG
eye	глаз	eye	глаз		N;INAN;NOM;MASC;SG
eye	око	eye	око		N;INAN;NOM;NEUT;SG
lazio	лацио	lazio	лацио	NUM	N;INAN;NOM;MASC;SG
butterfly	бабочка	butterfly	бабочка		N;INAN;NOM;FEM;SG
butterfly	бабочки	butterfly	бабочка		N;ANIM;NOM;FEM;PL
bae	бэй	bae	бэй		N;INAN;NOM;MASC;SG
silent	молчание	silent	молчание		N;INAN;NOM;NEUT;SG
silent	молчать	silent	молчать		V;IPFV;NFIN;ACT
scn	scn	scn	scn	N	
tyler	тайлер	tyler	тайлер		N;ANIM;NOM;MASC;SG
piô	пио	piô	пио	N	PART
scandal	скандал	scandal	скандал		N;INAN;NOM;MASC;SG
starcraft	starcraft	starcraft	starcraft	N	PROPN
phai	fade	phai	fade		PROPN
parsons	парсонс	parsons	парсонс		N;INAN;NOM;MASC;SG
isabella	изабелла	isabella	изабелла		N;ANIM;NOM;FEM;SG
bufo	bufo	bufo	bufo	N	PROPN
kingston	кингстон	kingston	кингстон		N;INAN;NOM;MASC;SG
browning	браунинг	browning	браунинг		N;INAN;NOM;MASC;SG
osprey	osprey	osprey	osprey	N	PROPN
lowell	лоуэлл	lowell	лоуэлл		N;ANIM;NOM;MASC;SG
potsdam	потсдаме	potsdam	потсдам		N;INAN;ESS;MASC;PL
gibson	гибсон	gibson	гибсон		N;ANIM;NOM;MASC;SG
debut	дебют	debut	дебют		N;INAN;NOM;MASC;SG
peng	пэн	peng	пэн	N	PART
truman	трумэн	truman	трумэн		N;ANIM;NOM;MASC;SG
poster	плакат	poster	плакат		N;INAN;NOM;MASC;SG
poster	постер	poster	постер		N;INAN;NOM;MASC;SG
poster	плакаты	poster	плакат		N;INAN;NOM;MASC;PL
motschulsky	motschulsky	motschulsky	motschulsky	N	PROPN
windsor	виндзор	windsor	виндзор		N;INAN;NOM;MASC;SG
goldman	голдман	goldman	голдман		N;ANIM;NOM;MASC;SG
hirsuta	hirsuta	hirsuta	hirsuta		PROPN
đôla	доллары	đôla	доллар		N;INAN;NOM;MASC;PL
kit	далее	kit	далее		ADV
kit	следующий	kit	следующий		ADJ;NOM;MASC;SG
kit	следующая	kit	следующий		ADJ;NOM;FEM;SG
kit	next	kit	next		PROPN
kit	комплект	kit	комплект		N;INAN;NOM;MASC;SG
kit	кит	kit	кит		N;ANIM;NOM;MASC;SG
lóng	сленг	lóng	сленг		N;INAN;NOM;MASC;SG
touch	touch	touch	touch	N	PROPN
touch	прикоснуться	touch	прикоснуться	N	V;PFV;NFIN;MID
elena	елена	elena	елена		N;ANIM;NOM;FEM;SG
barbados	барбадосе	barbados	барбадос		N;INAN;NOM;MASC;SG
barbados	барбадос	barbados	барбадос		N;INAN;NOM;MASC;SG
barbados	барбадоса	barbados	барбадос		N;INAN;NOM;MASC;SG
rossi	росси	rossi	росси	N	PART
sặc	сёрен	sặc	сёрен	ADJ	N;ANIM;NOM;MASC;SG
rách	куски	rách	кусок	V	N;INAN;NOM;MASC;PL
rách	кусочки	rách	кусочек	V	N;INAN;NOM;MASC;PL
carte	carte	carte	carte		PROPN
vera	вера	vera	вера		N;INAN;NOM;FEM;SG
hoffman	хоффман	hoffman	хоффман		N;ANIM;NOM;MASC;SG
hoffman	хоффман	hoffman	хоффман		N;ANIM;NOM;MASC;SG
somerset	сомерсет	somerset	сомерсеть		N;INAN;NOM;MASC;SG
cbs	cbs	cbs	cbs	N	PROPN
truk	трук	truk	трук	N	
flava	flava	flava	flava	N	PROPN
allan	аллан	allan	аллан		N;ANIM;NOM;MASC;SG
steiermark	steiermark	steiermark	steiermark	N	PROPN
orlando	орландо	orlando	орландо		N;INAN;NOM;MASC;SG
palais	palais	palais	palais	N	PROPN
hübner	хюбнер	hübner	хюбнер	N	
forst	форст	forst	форст		N;INAN;NOM;MASC;SG
giorgio	джорджио	giorgio	джорджио		N;INAN;NOM;MASC;SG
pit	яма	pit	яма		N;INAN;NOM;FEM;SG
pit	яму	pit	яма		N;INAN;ACC;FEM;SG
ver	ver	ver	ver		PROPN
ver	алма	ver	алма		ADV
ver	альма	ver	альма		N;ANIM;NOM;FEM;SG
ver	вэл	ver	вэт		N;ANIM;NOM;MASC;SG
ver	вал	ver	вал		N;INAN;NOM;MASC;SG
ridge	хребет	ridge	хребет		N;INAN;NOM;MASC;SG
ridge	ридж	ridge	ридж		N;INAN;NOM;MASC;SG
cena	сина	cena	сина		N;ANIM;NOM;MASC;SG
magna	magna	magna	magna	N	PROPN
subordo	subordo	subordo	subordo		PROPN
navsource	navsource	navsource	navsource		PROPN
montanus	montanus	montanus	montanus	N	PROPN
ryu	рю	ryu	рю	N	PART
salerno	салерно	salerno	салерно	N	ADV
hearts	сердца	hearts	сердце		N;INAN;NOM;NEUT;PL
rca	rca	rca	rca	N	PROPN
karen	карен	karen	карен		N;ANIM;NOM;FEM;SG
chenopodium	марь	chenopodium	марь	V	N;INAN;NOM;FEM;SG
randy	рэнди	randy	рэнди		N;ANIM;NOM;MASC;SG
brescia	брешиа	brescia	бреший	NUM	N;INAN;NOM;MASC;SG
maximus	максим	maximus	максим		N;ANIM;NOM;MASC;SG
carol	кэрол	carol	кэрол		N;ANIM;NOM;FEM;SG
phylogeny	phylogeny	phylogeny	phylogeny	V	PROPN
deutschland	deutschland	deutschland	deutschland	N	PROPN
jeong	чон	jeong	чон	N	PART
salem	салем	salem	салем		N;INAN;NOM;MASC;SG
thà	либо	thà	либо	PART	CONJ
marino	марино	marino	марино		N;INAN;NOM;MASC;SG
trotsky	троцкий	trotsky	троцкий	N	ADJ;NOM;MASC;SG
ios	ios	ios	ios	N	PROPN
canon	canon	canon	canon	N	PROPN
reticulata	reticulata	reticulata	reticulata	N	PROPN
igor	игорь	igor	игорь		N;ANIM;NOM;MASC;SG
funimation	funimation	funimation	funimation		PROPN
heath	хит	heath	хит		N;INAN;NOM;MASC;SG
levy	леви	levy	лев		N;ANIM;NOM;MASC;SG
dana	даны	dana	дать		V;PFV;PL;PST;V.PTCP;PASS
dana	дана	dana	дать		V;PFV;FEM;SG;PST;V.PTCP;PASS
domingo	доминго	domingo	доминго	N	ADV
keys	ключи	keys	ключ		N;INAN;NOM;MASC;PL
keys	клавиши	keys	клавиша		N;INAN;NOM;FEM;PL
miyazaki	миядзаки	miyazaki	миядзаки		N;ANIM;NOM;MASC;SG
deus	deus	deus	deus		PROPN
vernon	вернон	vernon	вернон		N;ANIM;NOM;MASC;SG
lexington	лексингтон	lexington	лексингтон		N;INAN;NOM;MASC;SG
charleston	чарльстон	charleston	чарльстон		N;INAN;NOM;MASC;SG
thảy	бросить	thảy	бросить		V;PFV;NFIN;ACT
thảy	бросок	thảy	бросок		N;INAN;NOM;MASC;SG
thảy	бросил	thảy	бросить		V;PFV;MASC;IND;SG;PST;FIN;ACT
gerald	джеральд	gerald	джеральд		N;ANIM;NOM;MASC;SG
elseif	elseif	elseif	elseif		PROPN
devon	девон	devon	девон		N;ANIM;NOM;MASC;SG
junkers	junkers	junkers	junkers	N	PROPN
rumani	румынии	rumani	румыния		N;INAN;NOM;FEM;PL
care	ухода	care	уход		N;INAN;GEN;MASC;SG
care	забота	care	забота		N;INAN;NOM;FEM;SG
care	уход	care	уход		N;INAN;NOM;MASC;SG
shipbuilding	shipbuilding	shipbuilding	shipbuilding	N	PROPN
dacia	dacia	dacia	dacia	N	PROPN
nina	нина	nina	нина		N;ANIM;NOM;FEM;SG
past	прошлое	past	прошлое		N;INAN;NOM;NEUT;SG
past	прошедшее	past	пройти		V;PFV;NOM;NEUT;SG;PST;V.PTCP;ACT
past	прошлом	past	прошлое		N;INAN;ESS;NEUT;SG
past	прошлые	past	прошлый		ADJ;NOM;PL
gạc	рога	gạc	рог	V	N;INAN;NOM;MASC;PL
gạc	мазок	gạc	мазка	V	N;INAN;NOM;MASC;SG
kén	кокон	kén	кокон	ADJ	N;INAN;NOM;MASC;SG
kén	chrysalis	kén	chrysalis	ADJ	PROPN
göttingen	гёттингене	göttingen	геттинген		N;INAN;DAT;MASC;SG
mclean	маклин	mclean	маклин		N;ANIM;NOM;MASC;SG
monica	моника	monica	моника		N;ANIM;NOM;FEM;SG
bear	бьорн	bear	биорн		N;ANIM;NOM;MASC;SG
rin	рин	rin	рин		N;ANIM;NOM;FEM;SG
sims	симс	sims	симс		N;INAN;NOM;FEM;SG
pete	пита	pete	пить		N;ANIM;ACC;MASC;SG
pete	пит	pete	пит		N;ANIM;NOM;MASC;SG
vinci	винчи	vinci	винчий	N	
piece	кусочек	piece	кусочек		N;INAN;NOM;MASC;SG
piece	кусок	piece	кусок		N;INAN;NOM;MASC;SG
hewitt	хьюитт	hewitt	хьюитт		V;IPFV;IND;SG;3;PRS;FIN;ACT
thick	толстый	thick	толстый		ADJ;NOM;MASC;SG
thick	толстая	thick	толстый		ADJ;NOM;FEM;SG
thick	толщиной	thick	толщина		N;INAN;INS;FEM;SG
thick	толстые	thick	толстый		ADJ;NOM;PL
abbas	аббас	abbas	аббас	N	PROPN;ANIM;NOM;MASC;SG
herman	герман	herman	герман		N;ANIM;NOM;MASC;SG
adm	adm	adm	adm	N	PROPN
conrad	конрад	conrad	конрад		N;ANIM;NOM;MASC;SG
denver	денвер	denver	денвер		N;INAN;NOM;MASC;SG
valentine	валентин	valentine	валентина		N;ANIM;NOM;MASC;SG
valentine	валентина	valentine	валентина		N;ANIM;NOM;FEM;SG
keynes	кейнс	keynes	кейнс		N;ANIM;NOM;MASC;SG
christine	кристин	christine	кристина		N;ANIM;NOM;FEM;SG
christine	кристина	christine	кристина		N;ANIM;NOM;FEM;SG
falkland	фолклендских	falkland	фолклендский	N	ADJ;GEN;PL
bung	расширения	bung	расширение	V	N;INAN;NOM;NEUT;SG
asti	асти	asti	асти	NUM	
motors	двигатели	motors	двигатель		N;INAN;NOM;MASC;PL
motors	motors	motors	motors		PROPN
duncan	дункан	duncan	дункан		N;ANIM;NOM;MASC;SG
bombay	бомбей	bombay	бомбя		N;INAN;NOM;MASC;SG
allocosa	allocosa	allocosa	allocosa		PROPN
northrop	northrop	northrop	northrop		PROPN
aurora	аврора	aurora	аврора		N;INAN;NOM;FEM;SG
pulchra	pulchra	pulchra	pulchra	N	PROPN
casa	casa	casa	casa	N	PROPN
casa	каса	casa	кас	N	ADV
pat	пэт	pat	пэт		PROPN;ANIM;NOM;FEM;SG
unicode	unicode	unicode	unicode	N	PROPN
linkin	linkin	linkin	linkin	N	PROPN
euclid	евклид	euclid	евклид	N	
pike	пайк	pike	пайк		N;INAN;NOM;MASC;SG
pasha	паша	pasha	паша		N;ANIM;NOM;MASC;SG
ieee	ieee	ieee	ieee	N	PROPN
fokker	fokker	fokker	fokker	N	PROPN
cantabria	кантабрия	cantabria	кантабрия		N;INAN;NOM;FEM;SG
fast	застрял	fast	застрять		V;PFV;MASC;IND;SG;PST;FIN;ACT
fast	застряли	fast	застрять		V;PFV;IND;PL;PST;FIN;ACT
lodovico	лодовико	lodovico	лодовико	V	N;ANIM;NOM;MASC;SG
liège	льеж	liège	льеж	NUM	N;INAN;NOM;MASC;SG
concolor	одноцветная	concolor	одноцветный		ADJ;NOM;FEM;SG
geoffrey	джефри	geoffrey	джефрь		N;ANIM;NOM;MASC;SG
geoffrey	джеффри	geoffrey	джеффри		N;ANIM;NOM;MASC;SG
bosch	бош	bosch	бош		N;INAN;NOM;MASC;SG
cohen	коэн	cohen	коэн		N;ANIM;NOM;MASC;SG
mas	мас	mas	мас	N	
chapman	чепмен	chapman	чепмен		N;ANIM;NOM;MASC;SG
clo	кло	clo	кло	N	
angelo	анджело	angelo	анджело		N;ANIM;NOM;MASC;SG
angelo	анжело	angelo	анжело		N;INAN;NOM;MASC;SG
metacritic	metacritic	metacritic	metacritic	N	PROPN
clapton	клэптон	clapton	клэптон		N;ANIM;NOM;MASC;SG
hector	гектор	hector	гектор		N;ANIM;NOM;MASC;SG
ling	лин	ling	лина	N	PART
maguire	магуайр	maguire	магуайр		N;ANIM;NOM;MASC;SG
cưng	дорогая	cưng	дорогой	V	ADJ;NOM;FEM;SG
cưng	дорогие	cưng	дорогой	V	ADJ;NOM;PL
cưng	дорогой	cưng	дорога	V	N;INAN;NOM;MASC;SG
suez	суэцкий	suez	суэцкий	N	ADJ;NOM;MASC;SG
bofors	bofors	bofors	bofors	N	PROPN
mẩu	арк	mẩu	арк	N	
turn	гимнастика	turn	гимнастика		N;INAN;NOM;FEM;SG
hen	серьезно	hen	серьезно	V	ADV
hen	серьёзно	hen	серьёзно	V	ADV
hen	астма	hen	астма	V	N;INAN;NOM;FEM;SG
tun	двор	tun	двор		N;INAN;NOM;MASC;SG
tun	дворе	tun	двор		N;INAN;ESS;MASC;SG
tun	тун	tun	тун		INTJ
plymouth	плимут	plymouth	плинать		N;INAN;NOM;MASC;SG
hwa	хва	hwa	хва	N	PART
anglo	англо	anglo	англо	N	ADV
palm	palm	palm	palm	N	PROPN
montreal	монреальского	montreal	монреальский	N	ADJ;GEN;MASC;SG
auf	ауф	auf	ауф	N	
cinerea	cinerea	cinerea	cinerea	N	PROPN
portugal	португалии	portugal	португалия	NUM	N;INAN;NOM;NEUT;PL
portugal	португалия	portugal	португалия	NUM	N;INAN;NOM;NEUT;SG
argiope	argiope	argiope	argiope	N	PROPN
rành	знаток	rành	знаток	V	N;ANIM;NOM;MASC;SG
citrus	цитрусовых	citrus	цитрусовой	N	ADJ;GEN;PL
milton	милтон	milton	милтон		N;ANIM;NOM;MASC;SG
serra	серра	serra	серр	N	PART
cac	тебя	cac	ты		PRO;ACC;SG;2
cac	you	cac	you		PROPN
cac	вы	cac	вы		PRO;NOM;PL;2
cac	ты	cac	ты		PRO;NOM;SG;2
noel	ноэль	noel	ноэль		N;ANIM;NOM;MASC;SG
ritter	риттер	ritter	риттер		N;ANIM;NOM;MASC;SG
minima	minima	minima	minima	N	PROPN
naples	неаполь	naples	неаполь		N;INAN;NOM;MASC;SG
trick	фокус	trick	фокус		N;INAN;NOM;MASC;SG
trick	трюк	trick	трюк		N;INAN;NOM;MASC;SG
trick	уловка	trick	уловка		N;INAN;NOM;FEM;SG
mariah	mariah	mariah	mariah	N	PROPN
aster	aster	aster	aster	N	PROPN
dizionario	dizionario	dizionario	dizionario		PROPN
rivera	ривера	rivera	ривер		N;INAN;NOM;FEM;SG
curtiss	curtiss	curtiss	curtiss	N	PROPN
vữa	минометных	vữa	минометный	N	ADJ;GEN;PL
burton	бёртон	burton	бёртон		N;ANIM;NOM;MASC;SG
burton	бартон	burton	бартон		N;ANIM;NOM;MASC;SG
rita	рита	rita	рита		N;ANIM;NOM;FEM;SG
hua	хуа	hua	ху	N	PART
float	плавать	float	плавать	N	V;IPFV;NFIN;ACT
hwang	хван	hwang	хван	N	PART
sành	ценителей	sành	ценитель	V	N;ANIM;GEN;MASC;PL
proc	proc	proc	proc	N	PROPN
cheng	безнадежно	cheng	безнадежно	N	ADV
cheng	ченг	cheng	ченг	N	
cyprinidae	карповые	cyprinidae	карповой	N	ADJ;NOM;PL
ribes	смородина	ribes	смородин	ADJ	N;INAN;NOM;FEM;SG
heller	хеллер	heller	хеллер		N;ANIM;NOM;MASC;SG
motor	мотор	motor	мотор		N;INAN;NOM;MASC;SG
sat	сидел	sat	сидеть	NUM	V;IPFV;MASC;IND;SG;PST;FIN;ACT
sat	сб	sat	сбать	NUM	N;INAN;NOM;MASC;SG
sat	сел	sat	сесть	NUM	V;PFV;MASC;IND;SG;PST;FIN;MID
sat	села	sat	сесть	NUM	V;IPFV;NEUT;IND;SG;PST;FIN;MID
christoph	кристоф	christoph	кристоф		N;ANIM;NOM;MASC;SG
elisabeth	елизавета	elisabeth	елизавет		N;ANIM;NOM;FEM;SG
elisabeth	элизабет	elisabeth	элизабет		N;ANIM;NOM;FEM;SG
saxon	саксон	saxon	саксон		N;ANIM;NOM;MASC;SG
smithsonian	смитсоновский	smithsonian	смитсоновский		ADJ;NOM;MASC;SG
nhọc	тяготы	nhọc	тягота	V	N;INAN;NOM;FEM;PL
primates	приматов	primates	примат		N;ANIM;GEN;MASC;PL
magnus	магнус	magnus	магнус		N;ANIM;NOM;MASC;SG
sục	власть	sục	власть	V	N;INAN;NOM;FEM;SG
sục	сила	sục	сила	V	N;INAN;NOM;FEM;SG
