que	you	que	you	PRO	N;NOM;SG
dicirvos	sina	dicirvo	sina	V	PRO;NOM;SG;2
incluíndo	sealhulgas	incluír	seal_hulgas	V	ADV
contestar	vastus	contestar	vastus	V	N;NOM;SG
contestar	vasta	contestar	vastama	V	N;NOM;SG
contestar	vastus	contestar	vastus	V	N;NOM;SG
bicicleta	teda	bicicleta	tema	N	PRO;PRT;SG;3
bicicleta	tema	bicicleta	tema	N	PRO;NOM;SG;3
endexamais	näinud	endexamais	nägema	ADV	V;PST;V.PTCP;ACT
endexamais	ever	endexamais	ever	ADV	N;NOM;SG
comezando	algus	comezar	algus	V	N;NOM;SG
comezando	alustamine	comezar	alustamine	V	N;NOM;SG
comezando	käivitamine	comezar	käivitamine	V	N;NOM;SG
forman	vormi	formar	vorm	V	N;PRT;SG
forman	vorm	formar	vorm	V	N;NOM;SG
forman	make	formar	make	V	N;NOM;SG
forman	need	formar	see	V	PRO;NOM;PL
forman	neid	formar	see	V	PRO;PRT;PL
forman	see	formar	see	V	PRO;NOM;SG
forman	seda	formar	see	V	PRO;PRT;SG
fanse	nad	fanse	tema	PROPN	PRO;NOM;PL;3
fanse	seejärel	fanse	see_järel	PROPN	ADV
fanse	siis	fanse	siis	PROPN	ADV
fanse	tehtud	fanse	tegema	PROPN	V;PST;V.PTCP;PASS
oración	palvetama	oración	palvetama	N	V;IN+ALL;V.CVB;ACT
oración	palvetada	oración	palvetama	N	V;NFIN
oración	palveta	oración	palvetama	N	V;IMP;SG;2;PRS;FIN;ACT
negativo	oli	negativo	olema	ADJ	V;IND;SG;3;PST;FIN;ACT
negativo	negatiivselt	negativo	negatiivselt	ADJ	ADV
moverse	ümber	moverse	ümber	PROPN	ADV
moverse	ringi	moverse	ringi	PROPN	ADV
moverse	liigu	moverse	liik	PROPN	V;IMP;SG;2;PRS;FIN;ACT
moverse	liigutamine	moverse	liigutamine	PROPN	N;NOM;SG
moverse	liigub	moverse	liikuma	PROPN	V;IND;SG;3;PRS;FIN;ACT
moverse	kolimine	moverse	kolimine	PROPN	N;NOM;SG
moverse	tule	moverse	tulema	PROPN	V;IMP;SG;2;PRS;FIN;ACT
nuns	vähesed	nun	vähene	ADV	ADJ;NOM;PL
falarlle	sind	falarlar	sina	ADJ	PRO;PRT;SG;2
falarlle	you	falarlar	you	ADJ	N;NOM;SG
falarlle	sina	falarlar	sina	ADJ	PRO;NOM;SG;2
falarlle	rääkimine	falarlar	rääkimine	ADJ	N;NOM;SG
falarlle	umbes	falarlar	umbes	ADJ	ADV
falarlle	kõnele	falarlar	kõne	ADJ	N;AT+ALL;SG
falarlle	räägi	falarlar	rääkima	ADJ	V;IMP;SG;2;PRS;FIN;ACT
falarlle	sõna	falarlar	sõna	ADJ	N;NOM;SG
falarlle	koos	falarlar	koos	ADJ	ADV
falarlle	räägi	falarlar	rääkima	ADJ	V;IMP;SG;2;PRS;FIN;ACT
falarlle	jutt	falarlar	jutt	ADJ	N;NOM;SG
falarlle	teda	falarlar	tema	ADJ	PRO;PRT;SG;3
falarlle	tema	falarlar	tema	ADJ	PRO;NOM;SG;3
listas	valmis	lista	valmis	N	ADJ
cativa	poiss	cativa	poiss	ADJ	N;NOM;SG
cativa	tüdruk	cativa	tüdruk	ADJ	N;NOM;SG
cativa	little	cativa	little	ADJ	N;NOM;SG
cativa	vähe	cativa	vähe	ADJ	ADV
únicos	ainult	único	ainult	ADJ	ADV
suceder	going	suceder	going	V	N;NOM;SG
suceder	minek	suceder	minek	V	N;NOM;SG
aprende	õpitud	aprender	õpitud	V	ADJ;PST;V.PTCP;PASS
lanza	oda	lanzo	oda	V	N;NOM;SG
lanza	lance	lanzo	lance	V	N;NOM;SG
lanza	läbi	lanzo	läbi	V	ADV
lanza	valatud	lanzo	valatud	V	ADJ;PST;V.PTCP;PASS
abertos	avamine	aberto	avamine	V	N;NOM;SG
abertos	avatud	aberto	avatud	V	ADJ;PST;V.PTCP;PASS
comúns	commons	común	commons	ADJ	N;NOM;SG
comúns	inimesed	común	inimene	ADJ	N;NOM;PL
comúns	rahvas	común	rahvas	ADJ	N;NOM;SG
comúns	people	común	peo_plema	ADJ	N;NOM;SG
bolsas	neid	bolsa	see	N	PRO;PRT;PL
compras	osta	compra	ostma	N	V;NFIN
escolle	sind	escoller	sina	V	PRO;PRT;SG;2
escolle	you	escoller	you	V	N;NOM;SG
escolle	sina	escoller	sina	V	PRO;NOM;SG;2
embaixo	alla	embaixo	alla	N	ADV
embaixo	maha	embaixo	maha	N	ADV
embaixo	maas	embaixo	maas	N	ADV
embaixo	all	embaixo	all	N	ADV
embaixo	allpool	embaixo	all_pool	N	ADV
embaixo	seal	embaixo	seal	N	ADV
cega	ta	cega	tema	N	PRO;NOM;SG;3
cega	pime	cega	pime	N	ADJ;NOM;SG
cega	pimedad	cega	pime	N	ADJ;NOM;PL
cheas	täis	chea	täis	N	ADV
cheas	täielik	chea	täielik	N	ADJ;NOM;SG
cheas	koos	chea	koos	N	ADV
ardendo	tuli	arder	tuli	V	N;NOM;SG
ardendo	tulekahju	arder	tule_kahju	V	N;NOM;SG
ardendo	tuld	arder	tuli	V	N;PRT;SG
ardendo	põletamine	arder	põletamine	V	N;NOM;SG
ardendo	kirjutamine	arder	kirjutamine	V	N;NOM;SG
ardendo	põletus	arder	põletus	V	N;NOM;SG
ardendo	kukkumine	arder	kukkumine	V	N;NOM;SG
ardendo	alla	arder	alla	V	ADV
ardendo	maha	arder	maha	V	ADV
ardendo	maas	arder	maas	V	ADV
fármaco	see	fármaco	see	N	PRO;NOM;SG
fármaco	seda	fármaco	see	N	PRO;PRT;SG
porqué	tea	porqué	teadma	ADV	V;IMP;SG;2;PRS;FIN;ACT
intentalo	üritan	intentalo	üritama	PROPN	V;IND;SG;1;PRS;FIN;ACT
intentalo	püüan	intentalo	püüdma	PROPN	V;IND;SG;1;PRS;FIN;ACT
intentalo	proovi	intentalo	proov	PROPN	N;PRT;SG
simpático	nice	simpático	nice	ADJ	N;NOM;SG
semellantes	see	semellante	see	ADJ	PRO;NOM;SG
semellantes	seda	semellante	see	ADJ	PRO;PRT;SG
leu	lugemine	leu	lugemine	V	N;NOM;SG
leu	ta	leu	tema	V	PRO;NOM;SG;3
tristes	kurb	triste	kurb	N	ADJ;NOM;SG
escribín	kirjutamine	escribir	kirjutamine	V	N;NOM;SG
escribín	kirjalik	escribir	kirjalik	V	ADJ;NOM;SG
voto	hääleta	voto	hääletama	N	V;IMP;NFIN
voto	ütle	voto	ütlema	N	V;IMP;SG;2;PRS;FIN;ACT
tristeza	ainult	tristeza	ainult	N	ADV
dixera	teda	dicir	tema	V	PRO;PRT;SG;3
ilegal	kirje	ilegal	kirje	ADJ	N;NOM;SG
ilegal	sissekanne	ilegal	sisse_kanne	ADJ	N;NOM;SG
ilegal	sisenemine	ilegal	sisenemine	ADJ	N;NOM;SG
pagamos	makstud	pagar	maks=tud	V	ADJ;PST;V.PTCP;PASS
pagamos	tasustatud	pagar	tasustama	V	ADJ;PST;V.PTCP;PASS
mellora	täiustamine	mellorar	täiustamine	V	N;NOM;SG
mellora	paranemine	mellorar	paranemine	V	N;NOM;SG
mellora	parandamine	mellorar	parandamine	V	N;NOM;SG
mellora	kokkupõrge	mellorar	kokku_põrge	V	N;NOM;SG
mellora	mõju	mellorar	mõju	V	N;NOM;SG
mellora	for	mellorar	for	V	N;NOM;SG
regular	korrapärane	regular	korra_pärane	V	ADJ;NOM;SG
regular	regulaarsed	regular	regulaarne	V	ADJ;NOM;PL
regular	tavaline	regular	tavaline	V	ADJ;NOM;SG
regular	korrapärased	regular	korra_pärane	V	ADJ;NOM;PL
regular	regulaarne	regular	regulaarne	V	ADJ;NOM;SG
regular	meie	regular	mina	V	PRO;NOM;PL;1
escrita	kirjalik	escribir	kirjalik	V	ADJ;NOM;SG
escrita	kirjutamine	escribir	kirjutamine	V	N;NOM;SG
repetir	korda	repetir	kord	V	N;PRT;SG
repetir	kordamine	repetir	kordamine	V	N;NOM;SG
repetir	lihtsalt	repetir	lihtsalt	V	ADV
repetir	see	repetir	see	V	PRO;NOM;SG
repetir	seda	repetir	see	V	PRO;PRT;SG
repetir	uuesti	repetir	uuesti	V	ADV
repetir	taas	repetir	taas	V	ADV
repetir	jälle	repetir	jälle	V	ADV
repetir	kordamine	repetir	kordamine	V	N;NOM;SG
repetir	iga	repetir	iga	V	PRO;NOM;SG
repetir	rohkem	repetir	rohkem	V	ADV
importan	umbes	importar	umbes	V	ADV
importan	doni	importar	doni	V	ADJ
importan	don	importar	don	V	N;NOM;SG
importan	meel	importar	meel	V	N;NOM;SG
importan	meele	importar	meel	V	N;GEN;SG
importan	mõistus	importar	mõistus	V	N;NOM;SG
tratan	umbes	tratar	umbes	V	ADV
tratan	proovi	tratar	proov	V	N;PRT;SG
israel	iisraeli	israel	iisrael	PROPN	N;PRT;SG
israel	iisrael	israel	iisrael	PROPN	N;NOM;SG
sobe	rush	sober	rush	V	N;NOM;SG
decide	ta	decidir	tema	V	PRO;NOM;SG;3
decide	koos	decidir	koos	V	ADV
merquei	ostetud	merquei	oste=tud	V	ADJ;PST;V.PTCP;PASS
merquei	for	merquei	for	V	N;NOM;SG
of	hääl	of	hääl	PROPN	N;NOM;SG
of	hääle	of	hääl	PROPN	N;GEN;SG
of	häält	of	hääl	PROPN	N;PRT;SG
responde	vastus	responder	vastus	V	N;NOM;SG
responde	sind	responder	sina	V	PRO;PRT;SG;2
responde	you	responder	you	V	N;NOM;SG
responde	sina	responder	sina	V	PRO;NOM;SG;2
descoñecido	võõras	descoñecido	võõras	N	ADJ;NOM;SG
descoñecido	tundmatu	descoñecido	tundmatu	N	ADJ;NOM;SG
descoñecido	teadmata	descoñecido	teadma	N	V;PRIV;V.CVB;ACT
pareceu	see	parecer	see	V	PRO;NOM;SG
pareceu	seda	parecer	see	V	PRO;PRT;SG
miraba	ta	mirabar	tema	V	PRO;NOM;SG;3
miraba	jälgi	mirabar	jälg	V	N;NOM;SG
fixéchelo	tehtud	fixéchelo	tegema	N	V;PST;V.PTCP;PASS
fixéchelo	sind	fixéchelo	sina	N	PRO;PRT;SG;2
fixéchelo	sina	fixéchelo	sina	N	PRO;NOM;SG;2
fixéchelo	tegi	fixéchelo	tegema	N	V;IND;SG;3;PST;FIN;ACT
empezo	algus	empezo	algus	V	N;NOM;SG
empezo	start	empezo	start	V	N;NOM;SG
empezo	kõigepealt	empezo	kõige_pealt	V	ADV
empezo	esmalt	empezo	esmalt	V	ADV
empezo	esimene	empezo	esimene	V	ADJ;NOM;SG
empezo	algus	empezo	algus	V	N;NOM;SG
comprobar	test	comprobar	test	V	N;NOM;SG
comprobar	katse	comprobar	katse	V	N;NOM;SG
comprobar	välja	comprobar	välja	V	ADV
comprobar	väljas	comprobar	väljas	V	ADV
comprobar	out	comprobar	out	V	N;NOM;SG
comprobar	kontroll	comprobar	kontroll	V	N;NOM;SG
comprobar	kontrolli	comprobar	kontroll	V	N;NOM;SG
comprobar	check	comprobar	check	V	N;NOM;SG
eliminar	eemaldamine	eliminar	eemaldamine	V	N;NOM;SG
baixou	alla	baixar	alla	V	ADV
baixou	maha	baixar	maha	V	ADV
baixou	maas	baixar	maas	V	ADV
baixou	off	baixar	off	V	N;NOM;SG
baixou	seal	baixar	seal	V	ADV
gravar	rekord	gravar	rekord	V	N;NOM;SG
gravar	kirje	gravar	kirje	V	N;NOM;SG
gravar	õigus	gravar	õigus	V	N;NOM;SG
gravar	paremale	gravar	paremale	V	ADV
gravar	õige	gravar	õige	V	ADJ;NOM;SG
gravar	salvestus	gravar	salvestus	V	N;NOM;SG
gravar	salvestamine	gravar	salvestamine	V	N;NOM;SG
gravar	registreerimine	gravar	registreerimine	V	N;NOM;SG
gravar	filmi	gravar	film	V	N;PRT;SG
gravar	kile	gravar	kile	V	N;NOM;SG
gravar	film	gravar	film	V	N;NOM;SG
aplicación	kirjutada	aplicación	kirjutama	N	V;NFIN
aplicación	kirjuta	aplicación	kirjutama	N	V;IMP;SG;2;PRS;FIN;ACT
aplicación	kirjutage	aplicación	kirjutama	N	V;IMP;PL;2;PRS;FIN;ACT
aplicación	on	aplicación	olema	N	V;IND;SG;3;PRS;FIN;ACT
aplicación	rakendatud	aplicación	rakendama	N	V;PST;V.PTCP;PASS
colección	seadis	colección	seadma	N	V;IND;SG;3;PST;FIN;ACT
colectiva	kollektiiv	colectivo	kollektiiv	ADJ	N;NOM;SG
apostas	palju	aposta	palju	N	ADV
apostas	sind	aposta	sina	N	PRO;PRT;SG;2
apostas	sina	aposta	sina	N	PRO;NOM;SG;2
iría	going	ir	going	V	N;NOM;SG
iría	minek	ir	minek	V	N;NOM;SG
iría	ta	ir	tema	V	PRO;NOM;SG;3
cheira	lõhnad	cheira	lõhn	V	N;NOM;PL
cheira	lõhna	cheira	lõhn	V	N;PRT;SG
cheira	lõhn	cheira	lõhn	V	N;NOM;SG
pomba	oli	pomba	olema	N	V;IND;SG;3;PST;FIN;ACT
mafia	maffia	mafia	maffia	PROPN	N;NOM;SG
mafia	maffia	mafia	maffia	PROPN	N;NOM;SG
deixemos	peatus	deixar	peatus	V	N;NOM;SG
avisar	hoiatus	avisar	hoiatus	V	N;NOM;SG
avisar	kõne	avisar	kõne	V	N;NOM;SG
avisar	sind	avisar	sina	V	PRO;PRT;SG;2
avisar	you	avisar	you	V	N;NOM;SG
avisar	sina	avisar	sina	V	PRO;NOM;SG;2
vindeira	next	vindeira	next	ADJ	N;NOM;SG
vindeira	tutvu	vindeira	tutvu	ADJ	V;IMP;SG;2;PRS;FIN;ACT
vindeira	kohtuda	vindeira	kohtuma	ADJ	V;NFIN
franco	paremale	franco	paremale	N	ADV
franco	õige	franco	õige	N	ADJ;NOM;SG
pagou	makstud	pagar	maks=tud	V	ADJ;PST;V.PTCP;PASS
pagou	tasustatud	pagar	tasustama	V	ADJ;PST;V.PTCP;PASS
pagou	bill	pagar	bill	V	N;NOM;SG
pagou	arve	pagar	arve	V	N;NOM;SG
viñese	siin	viñer	siin	V	ADV
viñese	teda	viñer	tema	V	PRO;PRT;SG;3
viñese	tema	viñer	tema	V	PRO;NOM;SG;3
viñese	tulekul	viñer	tulek	V	N;AT+ESS
;SG
viñese	tuli	viñer	tuli	V	N;NOM;SG
confesar	make	confesar	make	V	N;NOM;SG
confesar	ülestunnistus	confesar	üles_tunnistus	V	N;NOM;SG
cineclube	subtiitritega	cineclubir	subtiiter	PROPN	N;COM;PL
compostela	lõpp	compostela	lõpp	PROPN	N;NOM;SG
compostela	subtiitritega	compostela	subtiiter	PROPN	N;COM;PL
pono	pane	pono	panema	N	V;IMP;SG;2;PRS;FIN;ACT
pono	panna	pono	panema	N	V;NFIN
heite	sind	heite	sina	PROPN	PRO;PRT;SG;2
heite	you	heite	you	PROPN	N;NOM;SG
heite	sina	heite	sina	PROPN	PRO;NOM;SG;2
prato	peamised	prato	peamine	N	ADJ;NOM;PL
prato	peamine	prato	peamine	N	ADJ;NOM;SG
berros	nutta	berro	nutma	N	V;NFIN
berros	nutma	berro	nutma	N	V;IN+ALL;V.CVB;ACT
berros	nuta	berro	nutma	N	V;IMP;SG;2;PRS;FIN;ACT
berros	karjub	berro	karjuma	N	V;IND;SG;3;PRS;FIN;ACT
dígoche	sind	dígoche	sina	V	PRO;PRT;SG;2
dígoche	you	dígoche	you	V	N;NOM;SG
dígoche	sina	dígoche	sina	V	PRO;NOM;SG;2
dígoche	korda	dígoche	kord	V	N;PRT;SG
dígoche	kordamine	dígoche	kordamine	V	N;NOM;SG
diaño	koos	diar	koos	N	ADV
farta	oli	farta	olema	N	V;IND;SG;3;PST;FIN;ACT
farta	haige	farta	haige	N	ADJ;NOM;SG
farta	haigeks	farta	haige	N	ADJ;TRANS;SG
farta	toidetud	farta	toitma	N	ADJ;PST;V.PTCP;PASS
anoxado	vihane	anoxar	vihane	V	ADJ;NOM;SG
anoxado	ärritunud	anoxar	ärrituma	V	ADJ;PST;V.PTCP;ACT
peche	lähedal	peche	lähedal	N	ADV
peche	sulge	peche	sulg	N	V;IMP;SG;2;PRS;FIN;ACT
toquio	tokyo	toquio	tokyo	PROPN	N;NOM;SG
vd	sind	vd	sina	PROPN	PRO;PRT;SG;2
vd	you	vd	you	PROPN	N;NOM;SG
vd	sina	vd	sina	PROPN	PRO;NOM;SG;2
déixaa	teda	déixar	tema	N	PRO;PRT;SG;3
déixaa	tema	déixar	tema	N	PRO;NOM;SG;3
déixaa	jäta	déixar	jätma	N	V;IMP;SG;2;PRS;FIN;ACT
déixaa	üksinda	déixar	üksinda	N	ADV
déixaa	üksi	déixar	üksi	N	ADV
soubo	kunagi	soubo	kunagi	V	ADV
soubo	välja	soubo	välja	V	ADV
soubo	väljas	soubo	väljas	V	ADV
soubo	out	soubo	out	V	N;NOM;SG
soubo	õpitud	soubo	õpitud	V	ADJ;PST;V.PTCP;PASS
hitler	hitler	hitler	hitler	PROPN	N;NOM;SG
gado	alla	gado	alla	N	ADV
gado	maha	gado	maha	N	ADV
gado	maas	gado	maas	N	ADV
gado	seal	gado	seal	N	ADV
juan	juan	juan	juan	PROPN	N;NOM;SG
apetece	pigem	apetecer	pigem	V	ADV
apetece	nagu	apetecer	nagu	V	CONJ
coñecelo	tea	coñecelo	teadma	N	V;IMP;SG;2;PRS;FIN;ACT
coñecelo	sind	coñecelo	sina	N	PRO;PRT;SG;2
coñecelo	sina	coñecelo	sina	N	PRO;NOM;SG;2
coñecelo	tutvu	coñecelo	tutvu	N	V;IMP;SG;2;PRS;FIN;ACT
coñecelo	kohtuda	coñecelo	kohtuma	N	V;NFIN
coñecelo	teda	coñecelo	tema	N	PRO;PRT;SG;3
acabe	lõpp	acabar	lõpp	V	N;NOM;SG
acabe	millal	acabar	millal	V	ADV
acabe	kui	acabar	kui	V	CONJ
acabe	üle	acabar	üle	V	ADV
detective	privaatne	detective	privaatne	N	ADJ;NOM;SG
xenerais	kaks	xeneral	kaks	N	NUM;NOM;SG
xenerais	tapetud	xeneral	tapmetu	N	V;PST;V.PTCP;PASS
xenerais	tapeti	xeneral	tapma	N	V;IND;PST;FIN;PASS
xenerais	tappis	xeneral	tapma	N	V;IND;SG;3;PST;FIN;ACT
gwen	gwen	gwen	gwen	PROPN	N;NOM;SG
camiñantes	valge	camiñante	valge	N	ADJ;NOM;SG
camiñantes	valged	camiñante	valge	N	ADJ;NOM;PL
afganistán	afganistan	afganistán	afganistama	PROPN	N;NOM;SG
afganistán	afganistani	afganistán	afganistan	PROPN	N;SG
díxenlles	neid	díxenlles	see	PROPN	PRO;PRT;PL
díxenlles	ütles	díxenlles	ütlema	PROPN	V;IND;SG;3;PST;FIN;ACT
cerebral	ajju	cerebral	aji	ADJ	N;PRT;SG
cerebral	aju	cerebral	aju	ADJ	N;NOM;SG
complexo	keerukas	complexo	keerukas	N	ADJ;NOM;SG
curar	ravi	curar	ravi	V	N;NOM;SG
morais	moraal	moral	moraal	ADJ	N;NOM;SG
saíron	välja	saír	välja	V	ADV
saíron	väljas	saír	väljas	V	ADV
saíron	out	saír	out	V	N;NOM;SG
puidesen	nad	poder	tema	V	PRO;NOM;PL;3
puidesen	võiks	poder	võima	V	V;COND;PRS;FIN;ACT
principais	major	principal	major	ADJ	N;NOM;SG
sons	kõlab	son	kõlama	N	V;IND;SG;3;PRS;FIN;ACT
interesados	huvitatud	interesado	huvita=tud	N	ADJ;PST;V.PTCP;PASS
entran	sisene	entrar	sisene	V	N;NOM;SG
entran	enter	entrar	enter	V	N;NOM;SG
contratar	palka	contratar	palk	V	N;PRT;SG
repente	kõik	repente	kõik	ADV	PRO;NOM;SG
repente	äkiline	repente	äkiline	ADV	ADJ;NOM;SG
velas	vaata	vela	vaatama	N	V;IMP;SG;2;PRS;FIN;ACT
velas	vt	vela	vt	N	V;IMP;FIN
velas	näed	vela	nägema	N	V;IND;SG;2;PRS;FIN;ACT
velas	neid	vela	see	N	PRO;PRT;PL
voulles	läheb	voulle	minema	N	V;IND;SG;3;PRS;FIN;ACT
activa	aktiivne	activo	aktiivne	N	ADJ;NOM;SG
activa	aktiivsed	activo	aktiivne	N	ADJ;NOM;PL
amosarlles	näidatakse	amosarles	näitama	N	V;IND;PRS;FIN;PASS
amosarlles	näita	amosarles	näitama	N	V;IMP;SG;2;PRS;FIN;ACT
amosarlles	sind	amosarles	sina	N	PRO;PRT;SG;2
amosarlles	sina	amosarles	sina	N	PRO;NOM;SG;2
especiais	special	especial	special	ADJ	N;NOM;SG
dispositivo	seadis	dispositivo	seadma	N	V;IND;SG;3;PST;FIN;ACT
perdendo	kaotamine	perder	kaotamine	V	N;NOM;SG
volvendo	tagasi	volver	tagasi	V	ADV
errado	vale	errar	vale	N	ADJ;NOM;SG
errado	valesti	errar	valesti	N	ADV
nesas	need	neso	see	DET	PRO;NOM;PL
nesas	neid	neso	see	DET	PRO;PRT;PL
nesas	need	neso	see	DET	PRO;NOM;PL
steve	steve	stavar	steve	PROPN	N;NOM;SG
calado	vaikne	calado	vaikne	N	ADJ;NOM;SG
policial	politsei	policial	politsei	ADJ	N;NOM;SG
disparo	tulistatud	disparar	tulistama	N	ADJ;PST;V.PTCP;PASS
disparo	tulistas	disparar	tulistama	N	V;IND;SG;3;PST;FIN;ACT
escoitando	kuulamist	escoitar	kuulamine	V	N;PRT;SG
escoitando	kuulamise	escoitar	kuulamine	V	N;GEN;SG
escoitando	kuulamine	escoitar	kuulamine	V	N;NOM;SG
permiten	luba	permitir	luba	V	N;NOM;SG
normais	normaalne	normal	normaalne	N	ADJ;NOM;SG
poñerse	saa	poñer	saama	PROPN	V;IMP;SG;2;PRS;FIN;ACT
estadounidenses	ameeriklased	estadounidenses	ameeriklane	ADJ	N;NOM;PL
estadounidenses	ameeriklane	estadounidenses	ameeriklane	ADJ	N;NOM;SG
estadounidenses	american	estadounidenses	american	ADJ	N;NOM;SG
empezando	algus	empezar	algus	V	N;NOM;SG
empezando	alustamine	empezar	alustamine	V	N;NOM;SG
empezando	käivitamine	empezar	käivitamine	V	N;NOM;SG
ray	ray	ray	ray	PROPN	N;NOM;SG
respectar	lugupidamine	respectar	lugu_pidamine	V	N;NOM;SG
respectar	austus	respectar	austus	V	N;NOM;SG
comece	algus	comecer	algus	V	N;NOM;SG
comece	start	comecer	start	V	N;NOM;SG
papi	issi	papi	issi	PROPN	N;NOM;SG
deberes	kodutööd	deber	kodu_töö	V	N;NOM;SG
deberes	tollimaksud	deber	tolli_maks	V	N;NOM;PL
deberes	kohustused	deber	kohustus	V	N;NOM;PL
oculta	peidus	oculto	peit	V	N;IN+ESS;SG
oculta	varjatud	oculto	varjatud	V	ADJ;PST;V.PTCP;PASS
sincero	aus	sincero	aus	N	ADJ;NOM;SG
sincero	ausad	sincero	aus	N	ADJ;NOM;PL
sofren	nad	sofrer	tema	V	PRO;NOM;PL;3
aqui	siin	aqui	siin	PROPN	ADV
tí	sind	tí	sina		PRO;PRT;SG;2
tí	you	tí	you		N;NOM;SG
tí	sina	tí	sina		PRO;NOM;SG;2
armados	relvastatud	armar	relvasta=tud	N	ADJ;PST;V.PTCP;PASS
perrin	perrin	perrir	perrin	PROPN	N;NOM;SG
coñecidos	teadaolev	coñecer	teada_olev	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
coñecidos	tuntud	coñecer	tuntud	V	ADJ;PST;V.PTCP;PASS
busco	vaadates	busco	vaatama	N	V;V.CVB
criado	teenija	criar	teenija	V	N;NOM;SG
criado	teener	criar	teener	V	N;NOM;SG
ri	naer	rir	naer	V	N;NOM;SG
ri	naera	rir	naerma	V	N;NOM;SG
gobernador	kõrgele	gobernador	kõrgele	N	ADV
gobernador	kõrged	gobernador	kõrge	N	ADJ;NOM;PL
gobernador	kõrgel	gobernador	kõrgel	N	ADV
gobernador	kõrge	gobernador	kõrge	N	ADJ;NOM;SG
balde	vabad	balde	vaba	N	ADJ;NOM;PL
balde	vaba	balde	vaba	N	ADJ;NOM;SG
fuxiu	alates	fuxiu	alates	V	ADV
fuxiu	kellelt	fuxiu	kes	V	PRO;AT+ABL;SG
asasinar	mõrv	asasinar	mõrv	V	N;NOM;SG
comprendes	mõista	comprender	mõistma	N	V;NFIN
comprendes	sind	comprender	sina	N	PRO;PRT;SG;2
comprendes	sina	comprender	sina	N	PRO;NOM;SG;2
creme	uskuma	creme	uskuma	PROPN	V;IN+ALL;V.CVB;ACT
creme	usu	creme	uskuma	PROPN	V;IMP;SG;2;PRS;FIN;ACT
creme	usud	creme	uskuma	PROPN	V;IND;SG;2;PRS;FIN;ACT
quedas	sind	queda	sina	N	PRO;PRT;SG;2
quedas	sina	queda	sina	N	PRO;NOM;SG;2
lévao	võtke	lévao	võtma	N	V;IMP;PL;2;PRS;FIN;ACT
lévao	võta	lévao	võtma	N	V;IMP;SG;2;PRS;FIN;ACT
lévao	teda	lévao	tema	N	PRO;PRT;SG;3
maten	tapa	mater	tapa	V	N;NOM;SG
vasme	sind	vasme	sina	PROPN	PRO;PRT;SG;2
vasme	you	vasme	you	PROPN	N;NOM;SG
vasme	sina	vasme	sina	PROPN	PRO;NOM;SG;2
armada	relvastatud	armada	relvasta=tud	N	ADJ;PST;V.PTCP;PASS
chover	vihm	chover	vihm	V	N;NOM;SG
chover	rain	chover	rain	V	N;NOM;SG
tomarei	võtke	tomar	võtma	N	V;IMP;PL;2;PRS;FIN;ACT
tomarei	võta	tomar	võtma	N	V;IMP;SG;2;PRS;FIN;ACT
sospeitoso	kahtlusalune	sospeitoso	kahtlus_alune	ADJ	N;NOM;SG
acusados	need	acusar	see	V	PRO;NOM;PL
acusados	neid	acusar	see	V	PRO;PRT;PL
saberás	sind	saber	sina	V	PRO;PRT;SG;2
saberás	you	saber	you	V	N;NOM;SG
saberás	sina	saber	sina	V	PRO;NOM;SG;2
horror	õudus	horror	õudus	PROPN	N;NOM;SG
annie	annie	annie	annie	PROPN	N;NOM;SG
téñoo	sain	téñoo	saama	PROPN	V;IND;SG;1;PST;FIN;ACT
téñoo	sai	téñoo	saama	PROPN	V;IND;SG;3;PST;FIN;ACT
enfermeira	medõde	enfermeiro	med_õde	ADJ	N;NOM;SG
enfermeira	õde	enfermeiro	õde	ADJ	N;NOM;SG
casada	abiellusid	casado	abi_elluma	N	V;IND;PL;3;PST;FIN;ACT
casada	abiellus	casado	abi_elluma	N	V;IND;SG;3;PST;FIN;ACT
volviches	sind	volviche	sina	N	PRO;PRT;SG;2
volviches	sina	volviche	sina	N	PRO;NOM;SG;2
volviches	tagasi	volviche	tagasi	N	ADV
corporación	avalik	corporación	avalik	N	ADJ;NOM;SG
corporación	avalikud	corporación	avalik	N	ADJ;NOM;PL
alxeria	alžeeria	alxeria	alžeeria	N	ADJ
polaco	poola	polaco	poola	N	ADJ
gustaríanos	nagu	gustaríano	nagu	V	CONJ
cumberland	cumberland	cumberlar	cumberland	V	N;NOM;SG
vietminh	minh	vietminh	minh	PROPN	N;NOM;SG
comunal	kommuun	comunal	kommuun	ADJ	N;NOM;SG
corten	lõigatud	cortar	lõikama	V	ADJ;PST;V.PTCP;PASS
corten	koos	cortar	koos	V	ADV
corten	off	cortar	off	V	N;NOM;SG
corten	teda	cortar	tema	V	PRO;PRT;SG;3
corten	tema	cortar	tema	V	PRO;NOM;SG;3
ric	ric	ric	ric	PROPN	N;NOM;SG
napier	napier	napier	napier	PROPN	N;NOM;SG
embarazada	rase	embarazar	rase	V	N;NOM;SG
sagrado	pühal	sagrar	püha	ADJ	N;AT+ESS
;SG
conscientes	teadvusel	consciente	teadvus	ADJ	N;AT+ESS
;SG
conseguilo	make	conseguilo	make	ADV	N;NOM;SG
conseguilo	saa	conseguilo	saama	ADV	V;IMP;SG;2;PRS;FIN;ACT
exemplos	vähesed	exemplo	vähene	N	ADJ;NOM;PL
