pat	pat	pat	pat	PROPN;NOM;MASC;SG	PROPN;NOM;SG
daljša	pidempään	dolg	pitkään	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
daljša	pitempään	dolg	pitkään	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
rolf	rolf	rolf	rolf	PROPN;NOM;MASC;SG	PROPN;NOM;SG
devica	neitsyen	devica	neitsyä	N;NOM;FEM;SG	V;INS;SG;NFIN;ACT
devica	neitsyen	devica	neitsyä	N;NOM;FEM;SG	V;INS;SG;NFIN;ACT
negativen	negatiiviset	negativen	negatiivinen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
poceni	edullinen	poceni	edullinen		ADJ;NOM;SG
poceni	halvalla	poceni	halpa		ADJ;AT+ESS
;SG
poceni	halvat	poceni	halpa		ADJ;NOM;PL
poceni	halpa	poceni	halpa		ADJ;NOM;SG
poceni	halpaa	poceni	halpaa		ADJ;PRT;SG
samostanov	luostareita	samostan	luostari	N;GEN;MASC;PL	N;PRT;PL
ploščice	laatta	ploščica	laatta	N;NOM;FEM;PL	N;NOM;SG
dietrich	dietrich	dietrich	dietrich		N;NOM;SG
zadetek	pisteet	zadetek	piste	N;NOM;MASC;SG	N;NOM;PL
zadetek	osui	zadetek	osua	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
zadetek	osu	zadetek	osu	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
zadetek	lyö	zadetek	lyödä	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
zadetek	osuu	zadetek	osua	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
bains	bains	bains	bains	N;NOM;MASC;SG	
fanta	poikia	fant	poika	N;ACC;MASC;SG	N;PRT;PL
fanta	pojat	fant	poika	N;ACC;MASC;SG	N;NOM;PL
magic	taikaa	magica	taikaa	N;NOM;MASC;SG	N;PRT;SG
magic	magic	magica	magic	N;NOM;MASC;SG	
magic	taikuutta	magica	taikuus	N;NOM;MASC;SG	N;PRT;SG
drava	drava	drav	drava	PROPN;NOM;FEM;SG	N;NOM;SG
vetrovi	tuulia	veter	tuuli	N;NOM;MASC;PL	N;PRT;PL
ogromne	valtava	ogromen	valtava	ADJ;NOM;FEM;PL	ADJ;NOM;SG
albrecht	albrecht	albrecht	albrecht	N;NOM;MASC;SG	PROPN;NOM;SG
muslimanov	muslimeja	musliman	muslimi	N;GEN;MASC;PL	N;PRT;PL
muslimanov	muslimit	musliman	muslimi	N;GEN;MASC;PL	N;NOM;PL
maine	maineen	main	maine	N;NOM;MASC;SG	N;GEN;SG
toplotno	lämpö	toplotno	lämpö	ADV	N;NOM;SG
toplotno	terminen	toplotno	terminen	ADV	ADJ;NOM;SG
dos	dos	dos	dos	N;NOM;MASC;SG	PROPN;NOM;SG
jensen	jensen	jensen	jensen	N;NOM;MASC;SG	
lindsay	lindsay	lindsay	lindsata	N;NOM;FEM;SG	PROPN;NOM;SG
papi	papi	papa	papi	PROPN;NOM;MASC;SG	N;NOM;SG
pobudnik	alullepanijana	pobudnik	alulle#panija	N;NOM;MASC;SG	N;FRML;SG
vrstice	riviä	vrstica	rivi	N;NOM;FEM;PL	N;PRT;SG
vrstice	riviä	vrstica	rivi	N;NOM;FEM;PL	N;PRT;SG
narejeni	tehdyt	narejen	tehdä	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
narejeni	tehty	narejen	tehdä	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
narejeni	valmistettu	narejen	valmistaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
narejeni	made	narejen	made	ADJ;NOM;MASC;PL;V.PTCP	
mate	kaveri	mati	kaveri		N;NOM;SG
osborne	osborne	osboren	osborne	ADJ;NOM;DEF;MASC;SG	N;NOM;SG
junakov	sankarit	junak	sankari	N;GEN;MASC;PL	N;NOM;PL
junakov	sankareita	junak	sankari	N;GEN;MASC;PL	N;PRT;PL
ozek	rajaa	ozek	raja	ADJ;NOM;INDF;MASC;SG	N;PRT;SG
žalosti	surua	žalost	suru	N;GEN;FEM;SG	N;PRT;SG
žalosti	suru	žalost	suru	N;GEN;FEM;SG	N;NOM;SG
težava	ongelmia	težava	ongelma	N;NOM;FEM;SG	N;PRT;PL
emily	emilyn	emily	emily	PROPN;NOM;FEM;SG	N;GEN;SG
emily	emily	emily	emily	PROPN;NOM;FEM;SG	N;NOM;SG
trdnost	voimia	trdnost	voima	N;NOM;FEM;SG	N;PRT;PL
trdnost	voimaa	trdnost	voima	N;NOM;FEM;SG	N;PRT;SG
izhod	poistu	izhod	poistua	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
oslo	oslo	oslo	oslo	PROPN;NOM;MASC;SG	
oslo	oslon	oslo	oslo	PROPN;NOM;MASC;SG	N;GEN;SG
sled	polkua	sled	polku	N;NOM;FEM;SG	N;PRT;SG
sled	silliä	sled	silli	N;NOM;FEM;SG	N;PRT;SG
sled	sillin	sled	silli	N;NOM;FEM;SG	N;GEN;SG
sled	jäljittää	sled	jäljittää	N;NOM;FEM;SG	V;SG;NFIN;ACT
sklop	edustajakokouksen	sklop	edustaja#kokous	N;NOM;MASC;SG	N;GEN;SG
jun	jun	jun	juno	N;NOM;MASC;SG	PROPN;NOM;SG
zimo	talven	zima	talvi	N;ACC;FEM;SG	N;GEN;SG
zimo	talvi	zima	talvi	N;ACC;FEM;SG	N;NOM;SG
zimo	winter	zima	winter	N;ACC;FEM;SG	
zimo	talvella	zima	talvi	N;ACC;FEM;SG	N;AT+ESS
;SG
sok	mehua	sok	mehu	N;NOM;MASC;SG	N;PRT;SG
krovu	lauta	krov	lauta	N;DAT;MASC;SG	N;NOM;SG
krovu	johtokunta	krov	johto#kunta	N;DAT;MASC;SG	N;NOM;SG
krovu	laudan	krov	lauta	N;DAT;MASC;SG	N;GEN;SG
krovu	johtokunnan	krov	johto#kunta	N;DAT;MASC;SG	N;GEN;SG
vztrajno	sinnikäs	vztrajno	sinnikäs	ADV	ADJ;NOM;SG
vztrajno	jatkuva	vztrajno	jatkuva	ADV	ADJ;NOM;SG
vztrajno	pysyvä	vztrajno	pysyvä	ADV	ADJ;NOM;SG
alge	levää	alga	levätä	N;NOM;FEM;PL	N;PRT;SG
kovina	metal	kovina	metal	N;NOM;FEM;SG	
kovina	metallia	kovina	metalli	N;NOM;FEM;SG	N;PRT;SG
kovina	metallinen	kovina	metallinen	N;NOM;FEM;SG	ADJ;NOM;SG
teka	ruokahalu	tek	ruoka#halu	N;GEN;MASC;SG	N;NOM;SG
teka	ruokahalua	tek	ruoka#halu	N;GEN;MASC;SG	N;PRT;SG
kilogramov	kilogrammaa	kilogram	kilogrammaa	N;GEN;MASC;PL	N;PRT;SG
kilogramov	kiloa	kilogram	kilo	N;GEN;MASC;PL	N;PRT;SG
peru	perun	peru	peru	PROPN;NOM;MASC;SG	N;GEN;SG
peru	peru	peru	perua	PROPN;NOM;MASC;SG	INTJ
peru	perusta	peru	perusta	PROPN;NOM;MASC;SG	N;NOM;SG
izdaj	painoksia	izdaja	painos	N;GEN;FEM;PL	N;PRT;PL
izdaj	ongelmia	izdaja	ongelma	N;GEN;FEM;PL	N;PRT;PL
izdaj	kysymykset	izdaja	kysymys	N;GEN;FEM;PL	N;NOM;PL
izdaj	kysymyksiä	izdaja	kysymys	N;GEN;FEM;PL	N;PRT;PL
izdaj	ongelmat	izdaja	ongelma	N;GEN;FEM;PL	N;NOM;PL
miško	hiiri	miški	hiiri	ADV	N;NOM;SG
miško	hiirtä	miški	hiirtää	ADV	N;PRT;SG
miško	hiiren	miški	hiire	ADV	N;GEN;SG
pričakovanja	odotuksiin	pričakovanje	odotus	N;NOM;NEUT;PL	N;IN+ALL;PL
pričakovanja	odotuksia	pričakovanje	odotus	N;NOM;NEUT;PL	N;PRT;PL
pričakovanja	odotusten	pričakovanje	odotus	N;NOM;NEUT;PL	N;GEN;PL
pričakovanja	odotus	pričakovanje	odotus	N;NOM;NEUT;PL	N;NOM;SG
pričakovanja	odotuksia	pričakovanje	odotus	N;NOM;NEUT;PL	N;PRT;PL
apple	applen	apple	appli	N;NOM;MASC;SG	N;GEN;SG
apple	omenaa	apple	omena	N;NOM;MASC;SG	N;PRT;SG
apple	apple	apple	apple	N;NOM;MASC;SG	PROPN;NOM;SG
apple	omenan	apple	omena	N;NOM;MASC;SG	N;GEN;SG
dubrovnik	dubrovnik	dubrovnik	dubrovnik	N;NOM;MASC;SG	
pripadnosti	kuuluminen	pripadnost	kuuluminen	N;GEN;FEM;SG	N;NOM;SG
frančiškanski	fransiskaani	frančiškanski	fransiska	ADJ;NOM;MASC;SG	N;NOM;SG
odgovori	vastaa	odgovor	vastata	N;NOM;MASC;PL	V;IMP;SG;2;FIN;ACT
odgovori	vastaus	odgovor	vastaus	N;NOM;MASC;PL	N;NOM;SG
odgovori	vastata	odgovor	vastata	N;NOM;MASC;PL	V;SG;NFIN;ACT
odgovori	vastaa	odgovor	vastata	N;NOM;MASC;PL	V;IMP;SG;2;FIN;ACT
odgovori	vastaus	odgovor	vastaus	N;NOM;MASC;PL	N;NOM;SG
odgovori	vastata	odgovor	vastata	N;NOM;MASC;PL	V;SG;NFIN;ACT
odgovori	vastauksen	odgovor	vastaus	N;NOM;MASC;PL	N;GEN;SG
odgovori	vastauksia	odgovor	vastaus	N;NOM;MASC;PL	N;PRT;PL
odgovori	vastauksia	odgovor	vastaus	N;NOM;MASC;PL	N;PRT;PL
winter	talven	winter	talvi	N;NOM;MASC;SG	N;GEN;SG
winter	winter	winter	winter	N;NOM;MASC;SG	
winter	talvella	winter	talvi	N;NOM;MASC;SG	N;AT+ESS
;SG
bonifacij	boniface	bonifacija	boniface	N;NOM;MASC;SG	PROPN;NOM;SG
pravilna	korjaa	pravilen	korjata	ADJ;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
pravilna	oikein	pravilen	oikein	ADJ;NOM;FEM;SG	ADV
ustrezna	asianmukaiset	ustrezen	asian#mukainen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ustrezna	sopivaa	ustrezen	sopiva	ADJ;NOM;FEM;SG	ADJ;PRT;SG
ustrezna	riittävät	ustrezen	riittävä	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ustrezna	sopivan	ustrezen	sopia	ADJ;NOM;FEM;SG	V;GEN;SG;V.PTCP;ACT
ustrezna	sopivat	ustrezen	sopiva	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ustrezna	soveltuva	ustrezen	soveltua	ADJ;NOM;FEM;SG	V;NOM;SG;V.PTCP;ACT
začetno	alustavat	začeten	alustaa	ADJ;NOM;NEUT;SG	V;PL;3;FIN;ACT
maščevanje	koston	maščevanje	kosto	N;NOM;NEUT;SG	N;GEN;SG
maščevanje	kostoa	maščevanje	kostoa	N;NOM;NEUT;SG	N;PRT;SG
maščevanje	kostaa	maščevanje	kosta	N;NOM;NEUT;SG	V;IND;SG;FIN;ACT
maščevanje	koston	maščevanje	kosto	N;NOM;NEUT;SG	N;GEN;SG
reorganizacijo	uudelleenjärjestely	reorganizacija	uudelleenjärjestely	N;ACC;FEM;SG	N;NOM;SG
železov	rautaa	želez	rauta	N;NOM;MASC;SG	N;PRT;SG
železov	raudan	želez	rauta	N;NOM;MASC;SG	N;GEN;SG
občutljivost	hellyyttä	občutljivost	hellyys	N;NOM;FEM;SG	N;PRT;SG
ribolov	kalastaa	ribolov	kalastaa	N;NOM;MASC;SG	V;SG;NFIN;ACT
ribolov	kalastusta	ribolov	kalastus	N;NOM;MASC;SG	N;PRT;SG
blata	mutaa	blato	mutaa	N;GEN;NEUT;SG	N;PRT;SG
blata	muta	blato	muta	N;GEN;NEUT;SG	INTJ
vatikan	vatikaanin	vatikan	vatikaani	N;NOM;MASC;SG	N;GEN;SG
kong	kong	kong	kong	PROPN;NOM;MASC;SG	PROPN;NOM;SG
enterprise	enterprise	enterpris	enterprise	N;NOM;MASC;SG	
prepovedana	kiellettyä	prepovedan	kieltää	ADJ;NOM;FEM;SG;V.PTCP	V;PRT;SG;V.PTCP;PASS
prepovedana	kielletty	prepovedan	kieltää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
prepovedana	kiellettyä	prepovedan	kieltää	ADJ;NOM;FEM;SG;V.PTCP	V;PRT;SG;V.PTCP;PASS
prepovedana	kielletty	prepovedan	kieltää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
prepovedana	estetty	prepovedan	estää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
prepovedana	kielletty	prepovedan	kieltää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
zadovoljen	tyytyväisiä	zadovoljen	tyytyväinen	ADJ;NOM;INDF;MASC;SG	ADJ;PRT;PL
oglaševanje	mainontaa	oglaševanje	mainontaa	N;NOM;NEUT;SG	N;PRT;SG
torre	torre	torra	torre	N;NOM;MASC;SG	PROPN;NOM;SG
jabolko	applen	jabolko	appli	N;NOM;NEUT;SG	N;GEN;SG
jabolko	omenaa	jabolko	omena	N;NOM;NEUT;SG	N;PRT;SG
jabolko	apple	jabolko	apple	N;NOM;NEUT;SG	PROPN;NOM;SG
jabolko	omenan	jabolko	omena	N;NOM;NEUT;SG	N;GEN;SG
kal	kal	kal	kal	N;NOM;MASC;SG	INTJ
dosledno	yhdenmukainen	dosledno	yhdenmukainen	ADV	ADJ;NOM;SG
dosledno	johdonmukainen	dosledno	johdon#mukainen	ADV	ADJ;NOM;SG
izračun	laskelmat	izračun	laskelma	N;NOM;MASC;SG	N;NOM;PL
izračun	laskettaessa	izračun	laskea	N;NOM;MASC;SG	V;IN+ESS;NFIN;PASS
odmerek	annoksen	odmerek	annos	N;NOM;MASC;SG	N;GEN;SG
digitalno	digitaalisesti	digitalen	digitaalisesti	ADJ;NOM;NEUT;SG	ADV
digitalno	digital	digitalen	digital	ADJ;NOM;NEUT;SG	
digitalno	digitaaliset	digitalen	digitaalinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
digitalno	digitaalisen	digitalen	digitaalinen	ADJ;NOM;NEUT;SG	ADJ;GEN;SG
kandidati	ehdokkaiden	kandidat	ehdokas	N;NOM;MASC;PL	N;GEN;PL
kandidati	ehdokkaita	kandidat	ehdokas	N;NOM;MASC;PL	N;PRT;PL
kandidati	hakijoiden	kandidat	hakija	N;NOM;MASC;PL	N;GEN;PL
kandidati	hakijoille	kandidat	hakija	N;NOM;MASC;PL	N;AT+ALL;PL
receptorje	reseptoreihin	receptor	reseptori	N;ACC;MASC;PL	N;IN+ALL;PL
gmbh	gmbh	gmbh	gmbh	PROPN;NOM;MASC;SG	PROPN;NOM;SG
ubitih	tapettu	ubit	tapata	ADJ;GEN;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
ubitih	tappanut	ubit	tappaa	ADJ;GEN;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
ubitih	tappoi	ubit	tappaa	ADJ;GEN;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
novica	uutisia	novica	uutinen	N;NOM;FEM;SG	N;PRT;PL
novica	uutiset	novica	uutinen	N;NOM;FEM;SG	N;NOM;PL
novica	ajankohtaista	novica	ajan#kohtainen	N;NOM;FEM;SG	ADJ;PRT;SG
aretirali	pidätetty	aretirati	pidättää	V;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
aretirali	pidätettynä	aretirati	pidättää	V;MASC;PL;V.PTCP	V;FRML;SG;V.PTCP;PASS
aplikacije	sovellusten	aplikacija	soveltus	N;NOM;FEM;PL	N;GEN;PL
aplikacije	sovelluksia	aplikacija	sovellus	N;NOM;FEM;PL	N;PRT;PL
aplikacije	sovelluksia	aplikacija	sovellus	N;NOM;FEM;PL	N;PRT;PL
aplikacije	sovelluksista	aplikacija	soveltus	N;NOM;FEM;PL	N;IN+ABL;PL
steza	jäljittää	steza	jäljittää	N;NOM;FEM;SG	V;SG;NFIN;ACT
steza	radan	steza	rata	N;NOM;FEM;SG	N;GEN;SG
steza	rataa	steza	rata	N;NOM;FEM;SG	N;PRT;SG
pepel	tuhkaa	pepel	tuhka	N;NOM;MASC;SG	N;PRT;SG
pepel	tuhkat	pepel	tuhkka	N;NOM;MASC;SG	N;NOM;PL
pepel	ash	pepel	ash	N;NOM;MASC;SG	PROPN;NOM;SG
pepel	tuhkaa	pepel	tuhka	N;NOM;MASC;SG	N;PRT;SG
litva	liettuan	litev	liettu	PROPN;NOM;FEM;SG	N;GEN;SG
litva	liettua	litev	liettua	PROPN;NOM;FEM;SG	N;NOM;SG
iva	iva	iva	iva	PROPN;NOM;FEM;SG	N;NOM;SG
nemec	saksaa	nemec	saksa	N;NOM;MASC;SG	N;PRT;SG
nemec	saksalainen	nemec	saksalainen	N;NOM;MASC;SG	ADJ;NOM;SG
nemec	saksa	nemec	saksa	N;NOM;MASC;SG	PROPN;NOM;SG
nemec	saksaksi	nemec	saksa	N;NOM;MASC;SG	N;TRANS;SG
nemec	saksan	nemec	saksa	N;NOM;MASC;SG	N;GEN;SG
latvija	latviassa	latvija	latvia	N;NOM;FEM;SG	N;IN+ESS;SG
latvija	latvian	latvija	latvi	N;NOM;FEM;SG	N;GEN;SG
frekvence	taajuuksia	frekvenca	taajuus	N;NOM;FEM;PL	N;PRT;PL
parametre	parametreja	parameter	parametri	N;ACC;MASC;PL	N;PRT;PL
parametre	parametrit	parameter	parametri	N;ACC;MASC;PL	N;NOM;PL
parametre	muuttujat	parameter	muuttuja	N;ACC;MASC;PL	N;NOM;PL
okrožij	alueet	okrožje	alue	N;GEN;NEUT;PL	N;NOM;PL
okrožij	piirit	okrožje	piiri	N;GEN;NEUT;PL	N;NOM;PL
obdelava	käsittelyä	obdelava	käsittely	N;NOM;FEM;SG	N;PRT;SG
obdelava	hoitoa	obdelava	hoito	N;NOM;FEM;SG	N;PRT;SG
obdelava	hoidon	obdelava	hoito	N;NOM;FEM;SG	N;GEN;SG
jeklo	steel	jekla	steel	N;NOM;NEUT;SG	
jeklo	terästä	jekla	teräs	N;NOM;NEUT;SG	N;PRT;SG
jeklo	teräksen	jekla	teräs	N;NOM;NEUT;SG	N;GEN;SG
prisilno	pakko	prisilno	pakko	ADV	N;NOM;SG
prisilno	pakotettu	prisilno	pakottaa	ADV	V;NOM;SG;V.PTCP;PASS
prisilno	pakotti	prisilno	pakottaa	ADV	V;IND;SG;3;PST;FIN;ACT
oblaki	pilviä	oblak	pilvi	N;NOM;MASC;PL	N;PRT;PL
oblaki	pilvistä	oblak	pilvi	N;NOM;MASC;PL	N;IN+ABL;SG
algebra	algebraa	algebra	algebra	N;NOM;FEM;SG	N;PRT;SG
operativno	operatiivinen	operativen	operatiivinen	ADV	ADJ;NOM;SG
operativno	toiminnassa	operativen	toiminta	ADV	N;IN+ESS;SG
operativno	toiminnallinen	operativen	toiminnallinen	ADV	ADJ;NOM;SG
vonja	haju	vonja	haju	N;GEN;MASC;SG	N;NOM;SG
klic	soita	klic	soittaa	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
budimpešti	budapestin	budimpešt	budapesti	ADJ;NOM;DEF;MASC;SG	N;GEN;SG
budimpešti	budapest	budimpešt	budapest	ADJ;NOM;DEF;MASC;SG	N;NOM;SG
sesalci	nisäkkäiden	sesalec	nisäkäs	N;NOM;MASC;PL	N;GEN;PL
predmestju	lähiöissä	predmestje	lähiö	N;DAT;NEUT;SG	N;IN+ESS;PL
predmestju	esikaupunki	predmestje	esi#kaupunki	N;DAT;NEUT;SG	N;NOM;SG
bivanje	jäämässä	bivanje	jäädä	N;NOM;NEUT;SG	V;IN+ESS;SG;NFIN;ACT
rogers	rogers	rogers	rogers	N;NOM;MASC;SG	PROPN;NOM;SG
terapije	terapiaa	terapija	terapia	N;NOM;FEM;PL	N;PRT;SG
terapije	hoidon	terapija	hoito	N;NOM;FEM;PL	N;GEN;SG
terapije	terapia	terapija	terapa	N;NOM;FEM;PL	N;NOM;SG
atlantic	atlantin	atlantica	atlantti	N;NOM;MASC;SG	N;GEN;SG
atlantic	atlantic	atlantica	atlantic	N;NOM;MASC;SG	
standarde	standardit	standard	standardi	N;ACC;MASC;PL	N;NOM;PL
standarde	standardeja	standard	standardi	N;ACC;MASC;PL	N;PRT;PL
standarde	standardien	standard	standardi	N;ACC;MASC;PL	N;GEN;PL
standarde	normit	standard	normi	N;ACC;MASC;PL	N;NOM;PL
warner	warner	warner	warner		PROPN;NOM;SG
produkcije	productions	produkcija	productions	N;NOM;FEM;PL	PROPN;NOM;SG
maščob	rasvat	maščoba	rasva	N;GEN;FEM;PL	N;NOM;PL
maščob	rasvaa	maščoba	rasva	N;GEN;FEM;PL	N;PRT;SG
maščob	rasva	maščoba	rasva	N;GEN;FEM;PL	N;NOM;SG
maščob	läski	maščoba	läski	N;GEN;FEM;PL	N;NOM;SG
maščob	paksu	maščoba	paksu	N;GEN;FEM;PL	ADJ;NOM;SG
maščob	lihava	maščoba	lihava	N;GEN;FEM;PL	ADJ;NOM;SG
cesare	cesare	cesara	cesare	N;NOM;MASC;SG	PROPN;NOM;SG
podjetji	yritysten	podjetje	yritys	N;NOM;NEUT;PL	N;GEN;PL
podjetji	yrityksiä	podjetje	yritys	N;NOM;NEUT;PL	N;PRT;PL
kosi	palasia	kosa	palanen	N;NOM;MASC;PL	N;PRT;PL
kosi	kpl	kosa	kpl	N;NOM;MASC;PL	N;GEN;SG
kosi	leikkauksia	kosa	leikkaus	N;NOM;MASC;PL	N;PRT;PL
odstotek	prosenttia	odstotek	prosentti	N;NOM;MASC;SG	N;PRT;SG
miss	mis	miss	mis	N;NOM;FEM;SG	ADV
miss	ikävä	miss	ikävä	N;NOM;FEM;SG	ADJ;NOM;SG
šaha	shakkia	šah	shakki	N;GEN;MASC;SG	N;PRT;SG
šaha	shakki	šah	shakki	N;GEN;MASC;SG	N;NOM;SG
avril	avril	avrilo	avril	N;NOM;MASC;SG	
mara	mara	mara	mara	N;NOM;FEM;SG	INTJ
nepričakovano	odottamaton	nepričakovano	odottamaton	ADV	ADJ;NOM;SG
nepričakovano	yllättävä	nepričakovano	yllättävä	ADV	ADJ;NOM;SG
nepričakovano	odottamatonta	nepričakovano	odottamaton	ADV	ADJ;PRT;SG
ist	ist	ist	ist		PROPN;NOM;SG
regionalno	alueelliset	regionalen	alueellinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
regionalno	alueellisten	regionalen	alueellinen	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
regionalno	alueellisesti	regionalen	alueellisesti	ADJ;NOM;NEUT;SG	ADV
priznani	tunnustettu	priznan	tunnustaa	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
izvoz	viennin	izvoz	vienti	N;NOM;MASC;SG	N;GEN;SG
izvoz	vie	izvoz	vie	N;NOM;MASC;SG	INTJ
strel	ammuttu	strel	ampua	N;NOM;MASC;SG	V;NOM;SG;V.PTCP;PASS
strel	ampui	strel	ampua	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
montrealu	montrealin	montreal	montreali	N;DAT;MASC;SG	N;GEN;SG
express	ilmaista	express	ilmaista	N;NOM;MASC;SG	N;PRT;SG
bal	bal	bati	bal	V;IPFV;MASC;SG;V.PTCP	
nadomesti	korvaa	nadomesti	korva	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
nadomesti	korvaa	nadomesti	korva	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
geografska	maantieteelliset	geografski	maan#tieteellinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
slikanje	maalausta	slikanje	maalaus	N;NOM;NEUT;SG	N;PRT;SG
slikanje	taulua	slikanje	taulu	N;NOM;NEUT;SG	N;PRT;SG
petdeset	viisikymmentä	petdeset	viisi#kymmenen	NUM;NOM;PL	NUM;PRT;SG
petdeset	fifty	petdeset	fifty	NUM;NOM;PL	
men	miehiä	mena	mies	N;NOM;MASC;SG	N;PRT;PL
men	miesten	mena	mies	N;NOM;MASC;SG	N;GEN;PL
men	miehet	mena	mies	N;NOM;MASC;SG	N;NOM;PL
naklonjenost	hellyyttä	naklonjenost	hellyys	N;NOM;FEM;SG	N;PRT;SG
gnus	inhoa	gnus	inho	N;NOM;MASC;SG	N;PRT;SG
izvolitev	vaalit	izvolitev	vaali	N;NOM;FEM;SG	N;NOM;PL
strupene	myrkyllisiä	strupen	myrkyllinen	ADJ;NOM;FEM;PL	ADJ;PRT;PL
strupene	myrkyllinen	strupen	myrkyllinen	ADJ;NOM;FEM;PL	ADJ;NOM;SG
strupene	myrkyllistä	strupen	myrkyllinen	ADJ;NOM;FEM;PL	ADJ;PRT;SG
udarci	puhaltaa	udarec	puhaltaa	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
udarci	iskuja	udarec	isku	N;NOM;MASC;PL	N;PRT;PL
udarci	iskuja	udarec	isku	N;NOM;MASC;PL	N;PRT;PL
sveže	tuore	sveže	tuore		ADJ;NOM;SG
sveže	tuoreet	sveže	tuore		ADJ;NOM;PL
sveže	tuoretta	sveže	tuore		ADJ;PRT;SG
templjev	temppeleitä	templji	temppeli	N;GEN;MASC;PL	N;PRT;PL
butler	butler	butler	butler	N;NOM;MASC;SG	PROPN;NOM;SG
stavki	lakko	stavka	lakko	N;NOM;FEM;PL	N;NOM;SG
stavki	lauseita	stavka	lause	N;NOM;FEM;PL	N;PRT;PL
stavki	lauseita	stavka	lause	N;NOM;FEM;PL	N;PRT;PL
fontana	fontana	fontan	fontana	N;NOM;MASC;SG	N;FRML;SG
mačke	kissoja	mačka	kisso	N;NOM;FEM;PL	N;PRT;PL
relikvije	pyhäinjäännöksiä	relikvija	pyhäin#jäännös	N;NOM;FEM;PL	N;PRT;PL
innsbrucku	innsbruck	innsbruck	innsbruck	N;DAT;MASC;SG	PROPN;NOM;SG
magdalena	magdalena	magdalen	magdale	ADJ;NOM;FEM;SG	N;NOM;SG
riga	riian	riga	riian	PROPN;NOM;MASC;SG	N;GEN;SG
serijsko	sarja	serijsko	sarja	ADJ;NOM;NEUT;SG	N;NOM;SG
serijsko	sarjanumero	serijsko	sarja#numero	ADJ;NOM;NEUT;SG	N;NOM;SG
jerry	jerry	jerry	jerry	PROPN;NOM;MASC;SG	PROPN;NOM;SG
najdeni	löydetty	najden	löytää	ADJ;NOM;RL;MASC;PL	V;NOM;SG;V.PTCP;PASS
najdeni	löytynyt	najden	löytyä	ADJ;NOM;RL;MASC;PL	V;NOM;SG;V.PTCP;ACT
najdeni	löydettiin	najden	löytää	ADJ;NOM;RL;MASC;PL	V;IND;PST;FIN;PASS
najdeni	löysi	najden	löytää	ADJ;NOM;RL;MASC;PL	V;IND;SG;3;PST;FIN;ACT
najdeni	löyty	najden	löytyä	ADJ;NOM;RL;MASC;PL	V;IND;SG;3;PST;FIN;ACT
najdeni	löytyi	najden	löytyä	ADJ;NOM;RL;MASC;PL	V;IND;SG;3;PST;FIN;ACT
prijateljica	kaverin	prijateljica	kaveri	N;NOM;FEM;SG	N;GEN;SG
zvestobo	uskollisuus	zvestob	uskollisuus	N;ACC;FEM;SG	N;NOM;SG
zvestobo	uskollisuus	zvestob	uskollisuus	N;ACC;FEM;SG	N;NOM;SG
zvestobo	uskollisuutta	zvestob	uskollisuus	N;ACC;FEM;SG	N;PRT;SG
weiss	weiss	weiss	weiss	PROPN;NOM;MASC;SG	N;NOM;SG
centrov	keskuksia	center	keskus	N;GEN;MASC;PL	N;PRT;PL
