категория	kategori	категория	kategori	N;INDF;FEM;SG	
мъри	murray	мъря-(се)	murray	PROPN;INDF;MASC;SG	
юноша	ergen	юноша	ergen	N;INDF;MASC;SG	
пий	içki	пий	içki	N;INDF;MASC;SG	
пий	içecek	пий	iç	N;INDF;MASC;SG	V;PFV;IND;POS;FUT
пий	iç	пий	iç	N;INDF;MASC;SG	
писта	pist	писта	pist	N;INDF;FEM;SG	
писта	takip	писта	takip	N;INDF;FEM;SG	
писта	pist	писта	pist	N;INDF;FEM;SG	
обмен	takas	обмен	takas	N;INDF;MASC;SG	
сложна	karışık	сложен	karışık	ADJ;INDF;FEM;SG	
сложна	kompleks	сложен	kompleks	ADJ;INDF;FEM;SG	
сложна	karışık	сложен	karışık	ADJ;INDF;FEM;SG	
марино	marino	марино	marino	N;INDF;NEUT;SG	PROPN;NOM;SG;3
оклахома	oklahoma	оклахом	oklahom	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
страсбург	strazburg	страсбург	strazburg	N;INDF;MASC;SG	PROPN;NOM;SG;3
генуа	cenova	генуа	cenova	N;INDF;MASC;SG	PROPN;NOM;SG;3
изданието	baskı	издание	baskı	N;DEF;NEUT;SG	
мениджмънт	yönetim	мениджмънт	yönetim	N;INDF;MASC;SG	
клетките	hücre	клетка	hücre	N;DEF;FEM;PL	
посетители	ziyaretçi	посетител	ziyaretçi	N;INDF;MASC;PL	N;NOM;SG;3
кози	keçi	коза	keçi	N;INDF;FEM;PL	
кози	keçi	коза	keçi	N;INDF;FEM;PL	
наставка	soneki	наставка	sonek	N;INDF;FEM;SG	
болка	acı	болка	acı	N;INDF;FEM;SG	
болка	aci	болка	aci	N;INDF;FEM;SG	
болка	ağrı	болка	ağrı	N;INDF;FEM;SG	
вокалист	vokalist	вокалист	vokalist	N;INDF;MASC;SG	
ники	nicky	ника	nicky	PROPN;INDF;MASC;SG	
ники	nikki	ника	nikki	PROPN;INDF;MASC;SG	
ники	niki	ника	niki	PROPN;INDF;MASC;SG	
ники	nicki	ника	nicki	PROPN;INDF;MASC;SG	
щит	kalkan	щит	kalk	N;INDF;MASC;SG	
публични	kamu	публичен	kamu	ADJ;INDF;PL	N;NOM;SG;3
публични	halk	публичен	halk	ADJ;INDF;PL	
полюс	direk	полюс	direk	N;INDF;MASC;SG	
полюс	kutup	полюс	kutup	N;INDF;MASC;SG	
полюс	kutbu	полюс	kutbu	N;INDF;MASC;SG	
яна	jana	яна	jen	PROPN;INDF;FEM;SG	
яна	yana	яна	yan	PROPN;INDF;FEM;SG	
норма	norma	норма	norma	N;INDF;FEM;SG	
норма	norm	норма	norm	N;INDF;FEM;SG	
матю	matthew	матю	matthew	PROPN;INDF;MASC;SG	
засилва	güçlendirir	засилвам-(се)	güçlen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;CAUS
бани	banyo	бана	banyo	N;INDF;FEM;PL	
алпи	alp	алпи	alp	N;INDF;FEM;PL	
клара	klara	клар	klara	PROPN;INDF;FEM;SG	
клара	clara	клар	clara	PROPN;INDF;FEM;SG	PROPN;NOM;SG;3
адамс	addams	адамс	addams	PROPN;INDF;MASC;SG	
адамс	adams	адамс	adams	PROPN;INDF;MASC;SG	
краен	final	краен	final	ADJ;INDF;MASC;SG	
краен	aşırı	краен	aşırı	ADJ;INDF;MASC;SG	
местна	yerli	местен	yerli	ADJ;INDF;FEM;SG	
местна	lokal	местен	lokal	ADJ;INDF;FEM;SG	
местна	yöresel	местен	yöresel	ADJ;INDF;FEM;SG	
местна	yerel	местен	yerel	ADJ;INDF;FEM;SG	
подредени	ayarlandı	подредя	ayarla	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
подредени	ayarladı	подредя	ayarla	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
астроном	astronom	астроном	astronom	N;INDF;MASC;SG	
бирата	bira	бира	bira	N;DEF;FEM;SG	
мярка	ölçün	мярка	ölçün	N;INDF;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
мярка	ölçme	мярка	ölç	N;INDF;FEM;SG	
мярка	ölçü	мярка	ölçü	N;INDF;FEM;SG	
дърветата	ağaç	дърво	ağaç	N;DEF;NEUT;PL	
вятъра	rüzgar	вятър	rüzgar	N;DEF;MASC;SG	
вятъра	rüzgâr	вятър	rüzgâr	N;DEF;MASC;SG	
фотография	fotoğraf	фотография	fotoğraf	N;INDF;FEM;SG	
росен	rosen	росен	rosen	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
обявяване	anons	обявяване	anons	N;INDF;NEUT;SG	
силвия	sylvia	силвия	sylvia	PROPN;INDF;FEM;SG	
силвия	silvia	силвия	silvia	PROPN;INDF;FEM;SG	
устройството	cihaz	устройство	cihaz	N;DEF;NEUT;SG	
устройството	aygıt	устройство	aygıt	N;DEF;NEUT;SG	
допълнителен	ilave	допълнителен	ilave	ADJ;INDF;MASC;SG	
допълнителен	ek	допълнителен	ek	ADJ;INDF;MASC;SG	
попова	popova	попова-(се)	popov	PROPN;INDF;FEM;SG	
гюнтер	gunter	гюнтер	gunter	N;INDF;MASC;SG	PROPN;NOM;SG;3
гюнтер	gunther	гюнтер	gunther	N;INDF;MASC;SG	
гюнтер	günther	гюнтер	günther	N;INDF;MASC;SG	PROPN;NOM;SG;3
железопътен	demiryolu	железопътен	demiryolu	ADJ;INDF;MASC;SG	
железопътен	demiryolu	железопътен	demiryolu	ADJ;INDF;MASC;SG	
зъби	dişli	зъб	dişli	N;INDF;MASC;PL	
тери	terry	тера	terry	PROPN;INDF;MASC;SG	
мавритания	moritanya	мавритание	moritanya	PROPN;INDF;FEM;SG	PROPN;NOM;SG;3
квалификация	puan	квалификация	pu	N;INDF;FEM;SG	
квалификация	reyting	квалификация	reyting	N;INDF;FEM;SG	
квалификация	derecelendirme	квалификация	derecelen	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
квалификация	beğeni	квалификация	beğen	N;INDF;FEM;SG	
квалификация	elemeleri	квалификация	eleme	N;INDF;FEM;SG	N;ACC;PL;3
отстраняване	uzaklaştırma	отстраняване	uzaklaş	N;INDF;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
отстраняване	kaldırma	отстраняване	kaldırma	N;INDF;NEUT;SG	
отстраняване	kaldırılması	отстраняване	kal	N;INDF;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
организатор	düzenleyen	организатор	düzenle	N;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
организатор	düzenleyici	организатор	düzenleyici	N;INDF;MASC;SG	
организатор	düzenleyici	организатор	düzenleyici	N;INDF;MASC;SG	
осъдени	mahkum	осъдя	mahkum	V;PFV;INDF;PL;V.PTCP;PASS	
осъдени	mahkum	осъдя	mahkum	V;PFV;INDF;PL;V.PTCP;PASS	
осъдени	mahkumlar	осъдя	mahkum	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;PL;3
осъдени	mahkûmlar	осъдя	mahkım	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;PL;3
въздушен	hava	въздуша	hava	N;INDF;MASC;SG	
бисау	bissau	бисау	bissau	N;INDF;MASC;SG	
спечелени	kazanılmış	спечеля	kazan	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
хаити	haiti	хаит	hait	N;INDF;MASC;SG	
хаити	haiti	хаит	hait	N;INDF;MASC;SG	
значим	önemli	значим	önemli	ADJ;INDF;MASC;SG	
антонов	antonov	антонов	antonov	PROPN;INDF;MASC;SG	
дневник	günlük	дневник	günlük	N;INDF;MASC;SG	
дневник	günlüğü	дневник	günlük	N;INDF;MASC;SG	ADJ;ACC;SG;3
дневник	journal	дневник	journal	N;INDF;MASC;SG	
дневник	günlük	дневник	günlük	N;INDF;MASC;SG	
дневник	günlüğü	дневник	günlük	N;INDF;MASC;SG	ADJ;ACC;SG;3
дневник	kütük	дневник	kütük	N;INDF;MASC;SG	
дневник	günlük	дневник	günlük	N;INDF;MASC;SG	
банката	bank	банка	bank	N;DEF;FEM;SG	
сена	seine	сена	sein	N;INDF;MASC;SG	PROPN;NOM;SG;3
сена	senna	сена	senna	N;INDF;MASC;SG	
сена	cena	сена	cena	N;INDF;MASC;SG	
диалог	diyalog	диалог	diyalog	N;INDF;MASC;SG	
диалог	diyalog	диалог	diyalog	N;INDF;MASC;SG	
зелена	yeşile	зелен	yeşil	ADJ;INDF;FEM;SG	
зелена	yeşillik	зелен	yeşillik	ADJ;INDF;FEM;SG	N;NOM;SG;3
зелена	green	зелен	gre	ADJ;INDF;FEM;SG	
гуми	lastik	гумя	lastik	N;INDF;FEM;PL	
финансово	finans	финансово	finans	ADV	
финансово	finansal	финансово	finansal	ADV	ADJ
финансово	mali	финансово	mali	ADV	
инструкции	talimat	инструкция	talimat	N;INDF;FEM;PL	
инструкции	öğretim	инструкция	öğretim	N;INDF;FEM;PL	N;NOM;SG;3
инструкции	talimat	инструкция	talimat	N;INDF;FEM;PL	
твърдение	iddia	твърдение	iddia	N;INDF;NEUT;SG	
твърдение	iddia	твърдение	iddia	N;INDF;NEUT;SG	
твърдение	beyan	твърдение	beyan	N;INDF;NEUT;SG	
промишлеността	sektör	промишленост	sektör	N;DEF;FEM;SG	
промишлеността	endüstri	промишленост	endüstri	N;DEF;FEM;SG	
промишлеността	sanayii	промишленост	sanayii	N;DEF;FEM;SG	
промишлеността	sanayi	промишленост	sanayi	N;DEF;FEM;SG	
прякор	takma	прякор	takma	N;INDF;MASC;SG	
суша	kıtlık	суша	kıtlık	N;INDF;FEM;SG	
товари	kargo	товар	kargo	N;INDF;MASC;PL	
товари	kargo	товар	kargo	N;INDF;MASC;PL	
товари	yük	товар	yük	N;INDF;MASC;PL	
товари	nakliye	товар	nakil	N;INDF;MASC;PL	
товари	yükler	товар	yük	N;INDF;MASC;PL	
руснаци	rus	руснак	rus	N;INDF;MASC;PL	
руснаци	rusça	руснак	rusça	N;INDF;MASC;PL	PROPN;NOM;SG;3
лейди	lady	лейд	lady	N;INDF;FEM;SG	
лейди	hanım	лейд	hanım	N;INDF;FEM;SG	
лейди	bayan	лейд	bayan	N;INDF;FEM;SG	
паланка	palanka	паланка	palanka	N;INDF;FEM;SG	
полезен	kullanışlı	полезен	kullanışlı	ADJ;INDF;MASC;SG	
полезен	faydalı	полезен	faydalı	ADJ;INDF;MASC;SG	
полезен	faydalı	полезен	faydalı	ADJ;INDF;MASC;SG	
лопес	lópez	лопес	lipez	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
лопес	lopez	лопес	lopez	PROPN;INDF;MASC;SG	
дипломирането	mezun	дипломиране	mezun	N;DEF;NEUT;SG	
дипломирането	mezuniyet	дипломиране	mezuniyet	N;DEF;NEUT;SG	
изкуствено	suni	изкуствено	sun	ADV	
изкуствено	yapay	изкуствено	yapay	ADV	
бор	bohr	бор	bohr	N;INDF;MASC;SG	
бор	çam	бор	çam	N;INDF;MASC;SG	
персийски	pers	персийски	pers	ADJ;INDF;MASC;SG	
персийски	iran	персийски	iran	ADJ;INDF;MASC;SG	
персийски	iranlı	персийски	iranlı	ADJ;INDF;MASC;SG	
персийски	farsça	персийски	farsça	ADJ;INDF;MASC;SG	
бокс	boks	бокс	boks	N;INDF;MASC;SG	
разни	çeşitli	разен	çeşitli	ADJ;INDF;PL	
дублаж	dublaj	дублаж	dublaj	N;INDF;MASC;SG	
дупки	delikler	дупки	delik	N;INDF;FEM;PL	ADJ;NOM;PL;3
дупки	delik	дупки	delik	N;INDF;FEM;PL	
крила	kanat	крило	kanat	N;INDF;NEUT;PL	
пътнически	yolcu	пътнически	yolcu	ADJ;INDF;MASC;SG	
пътнически	yolcusu	пътнически	yolcu	ADJ;INDF;MASC;SG	N;NOM;SG;3
рига	riga	рига	riga	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
дъб	dub	дъб	dub	N;INDF;MASC;SG	
дъб	meşe	дъб	meşe	N;INDF;MASC;SG	
ном	nom	ном	nom	N;INDF;MASC;SG	
представителство	temsili	представителство	temsili	N;INDF;NEUT;SG	
представителство	temsil	представителство	temsil	N;INDF;NEUT;SG	
образуване	düzen	образуване	düz	N;INDF;NEUT;SG	
образуване	oluşum	образуване	oluş	N;INDF;NEUT;SG	
прекратяване	fesih	прекратяване	fesih	N;INDF;NEUT;SG	
еволюция	evrim	еволюция	evrim	N;INDF;FEM;SG	
курт	kurt	курт	kurt	N;INDF;MASC;SG	
курт	kürt	курт	kürt	N;INDF;MASC;SG	
милиони	milyonlar	милион	milyon	N;INDF;MASC;PL	
милиони	milyonlarca	милион	milyonlarca	N;INDF;MASC;PL	NUM
милиони	milyon	милион	milyon	N;INDF;MASC;PL	
интересна	ilginç	интересен	ilginç	ADJ;INDF;FEM;SG	
интересна	enteresan	интересен	enteresan	ADJ;INDF;FEM;SG	
геометрия	geometri	геометрия	geometri	N;INDF;FEM;SG	
паоло	paulo	паоло	paulo	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
паоло	paolo	паоло	paolo	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
акули	köpekbalığı	акул	köpekbalık	N;INDF;MASC;PL	N;NOM;SG;3
акули	köpekbalığı	акул	köpekbalık	N;INDF;MASC;PL	N;NOM;SG;3
джибути	cibuti	джибут	cibuti	N;INDF;FEM;SG	PROPN;NOM;SG;3
турнета	turneye	турне	turne	N;INDF;NEUT;PL	N;DAT;SG;3
турнета	turne	турне	tur	N;INDF;NEUT;PL	
уран	uranüs	уран	uranüs	N;INDF;MASC;SG	
ленин	lenin	ленин	le	N;INDF;MASC;SG	
уроци	ders	урок	ders	N;INDF;MASC;PL	
леонид	leonidas	леонид	leonidas	N;INDF;MASC;SG	
леонид	leonid	леонид	leonid	N;INDF;MASC;SG	
обикновени	olağan	обикновен	olağan	ADJ;INDF;PL	
обикновени	sıradan	обикновен	sıradan	ADJ;INDF;PL	
капитал	başkent	капитал	başkent	N;INDF;MASC;SG	
капитал	sermaye	капитал	sermaye	N;INDF;MASC;SG	
мис	miss	мис	miss	N;INDF;FEM;SG	
мис	hanım	мис	hanım	N;INDF;FEM;SG	
мис	bayan	мис	bayan	N;INDF;FEM;SG	
мис	özledim	мис	özle	N;INDF;FEM;SG	V;PFV;IND;SG;1;POS;PST
олимпиада	olimpiyatları	олимпиада	ol	N;INDF;FEM;SG	N;ACC;PL;3
олимпиада	olimpiyatlar	олимпиада	ol	N;INDF;FEM;SG	N;NOM;PL;3
олимпиада	olimpiyatları	олимпиада	ol	N;INDF;FEM;SG	N;ACC;PL;3
работниците	işçi	работник	işçi	N;DEF;MASC;PL	
гросмайстор	grandmaster	гросмайстор	grandmas	N;INDF;MASC;SG	
написано	yazan	напиша	yaz	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	
написано	yazılı	напиша	yazılı	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	
филаделфия	philly	филаделфия	philly	N;INDF;FEM;SG	
филаделфия	philadelphia	филаделфия	philadelphia	N;INDF;FEM;SG	PROPN;NOM;SG;3
филаделфия	philadelphia	филаделфия	philadelphia	N;INDF;FEM;SG	PROPN;NOM;SG;3
тенденция	trend	тенденция	trend	N;INDF;FEM;SG	
тенденция	eğilim	тенденция	eğ	N;INDF;FEM;SG	
чист	saf	чист	saf	ADJ;INDF;MASC;SG	
чист	tertemiz	чист	tertemiz	ADJ;INDF;MASC;SG	N;NOM;SG;3
чист	temizle	чист	temiz	ADJ;INDF;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
чист	temiz	чист	temiz	ADJ;INDF;MASC;SG	
струмица	strumica	струмица	strumica	N;INDF;FEM;SG	
даниела	daniella	даниела	daniel	PROPN;INDF;FEM;SG	
даниела	daniela	даниела	danie	PROPN;INDF;FEM;SG	
джордан	ürdün	джордан	ürdün	PROPN;INDF;MASC;SG	
джордан	jordan	джордан	jordan	PROPN;INDF;MASC;SG	
екзекутиран	infaz	екзекутирам	infaz	V;PFV;INDF;MASC;SG;V.PTCP;PASS	
рони	ronnie	рона	ronn	N;INDF;MASC;SG	
делегация	heyet	делегация	heyet	N;INDF;FEM;SG	
ветрове	rüzgar	вятър	rüzgar	N;INDF;MASC;PL	
ветрове	rüzgâr	вятър	rüzgâr	N;INDF;MASC;PL	
дълбоки	derine	дълбок	derin	ADJ;INDF;PL	
дълбоки	derin	дълбок	derin	ADJ;INDF;PL	
дълбоки	deep	дълбок	deep	ADJ;INDF;PL	
дълбоки	derinden	дълбок	derin	ADJ;INDF;PL	ADJ;AT+ABL;SG;3
майн	mein	майн	mein	PROPN;INDF;MASC;SG	
плата	plata	плата	plata	N;INDF;NEUT;PL	PROPN;NOM;SG;3
дълг	vazife	дълг	vazif	N;INDF;MASC;SG	
дълг	borç	дълг	borç	N;INDF;MASC;SG	
дълг	borcu	дълг	borcu	N;INDF;MASC;SG	
дълг	borçlar	дълг	borç	N;INDF;MASC;SG	N;NOM;PL;3
жълт	sari	жълт	sari	N;INDF;MASC;SG	
жълт	sarı	жълт	sarı	N;INDF;MASC;SG	
регистри	records	регистър	records	N;INDF;MASC;PL	
сушата	kıtlık	суша	kıtlık	N;DEF;FEM;SG	
крие	saklanan	крия-(се)	sakla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
крие	saklanmak	крия-(се)	sakla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
крие	saklanıyor	крия-(се)	sakla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
прозорец	pencere	прозорец	pencere	N;INDF;MASC;SG	
купол	kubbe	купол	kubbe	N;INDF;MASC;SG	
диктатор	diktatör	диктатор	diktatör	N;INDF;MASC;SG	
матей	matthew	матей	matthew	N;INDF;MASC;SG	
матей	mattei	матей	mattei	N;INDF;MASC;SG	
матей	matei	матей	matei	N;INDF;MASC;SG	
престъпление	suç	престъпление	suç	N;INDF;NEUT;SG	
престъпление	suçlar	престъпление	suç	N;INDF;NEUT;SG	N;NOM;PL;3
пиша	yazarlık	пиша	yazarlık	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;SG;3
пиша	yazma	пиша	yazma	V;IPFV;IND;SG;1;PRS;FIN;ACT	
пиша	yazmak	пиша	yaz	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
пиша	yazı	пиша	yazı	V;IPFV;IND;SG;1;PRS;FIN;ACT	
пиша	yazmaya	пиша	yaz	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADV
бонапарт	bonaparte	бонапарт	bonapart	N;DEF;MASC;SG	PROPN;NOM;SG;3
вали	vadi	вали	vadi	V;IPFV;IMP;SG;3;PRS;FIN	
вали	valley	вали	valley	V;IPFV;IMP;SG;3;PRS;FIN	PROPN;NOM;SG;3
вали	vadisi	вали	vadi	V;IPFV;IMP;SG;3;PRS;FIN	
критиците	eleştirmenler	критик	eleştir	N;DEF;MASC;PL	
олга	olga	олга	olga	PROPN;INDF;FEM;SG	
зле	bad	зле	bad	ADV	INTJ
зле	kötü	зле	kötü	ADV	
краков	krakow	краков	krakow	PROPN;INDF;MASC;SG	PROPN;NOM;SG;3
бои	boya	бой	boy	N;INDF;NEUT;PL	
бои	boyama	бой	boya	N;INDF;NEUT;PL	
победен	mağlup	победя	mağlup	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ
победен	mağlup	победя	mağlup	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ
победен	yenilgi	победя	yenilgi	V;PFV;INDF;MASC;SG;V.PTCP;PASS	
неизвестно	bilinmiyor	неизвестен	bil	ADV	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS
неизвестно	bilinmeyen	неизвестен	bil	ADV	V;PFV;IND;NEG;PRS;V.PTCP;PASS
вандализъм	vandalizm	вандализъм	vandalizm	N;INDF;MASC;SG	
щастие	mutluluklar	щастие	mutluluk	N;INDF;NEUT;SG	N;NOM;PL;3
периодично	periyodik	периодично	periyodik	ADV	
ленинград	leningrad	ленинград	leningrad	N;INDF;MASC;SG	
изпитания	denemeler	изпитание	dene	N;INDF;NEUT;PL	
хипотеза	varsayım	хипотеза	varsayım	N;INDF;FEM;SG	
оцелели	kurtulan	оцелея	kurtul	V;PFV;INDF;PL;PST;V.PTCP;ACT	
оцелели	kurtulanlar	оцелея	kurtulan	V;PFV;INDF;PL;PST;V.PTCP;ACT	N;NOM;PL;3
антиох	antiochus	антиох	antiochus	PROPN;INDF;MASC;SG	
понеделник	pazartesi	понеделник	pazartesi	N;INDF;MASC;SG	
понеделник	pazartesi	понеделник	pazartesi	N;INDF;MASC;SG	
взаимоотношения	ilişki	взаимоотношение	ilişki	N;INDF;NEUT;PL	N;NOM;SG;3
взаимоотношения	ilişki	взаимоотношение	ilişki	N;INDF;NEUT;PL	N;NOM;SG;3
взаимоотношения	ilişkisi	взаимоотношение	ilişki	N;INDF;NEUT;PL	N;NOM;SG;3
виа	via	видя-(се)	via	N;INDF;MASC;SG	PROPN;NOM;SG;3
пътешественик	yolcu	пътешественик	yolcu	N;INDF;MASC;SG	
пътешественик	yolcu	пътешественик	yolcu	N;INDF;MASC;SG	
венец	çelenk	венец	çelenk	N;INDF;MASC;SG	
акад	akkad	акад	akkad	PROPN;INDF;MASC;SG	
севлиево	sevlievo	севлиево	sevlievo	ADV	
макларън	mclaren	макларън	mclar	PROPN;INDF;MASC;SG	
трева	otlar	трева	ot	N;INDF;FEM;SG	N;NOM;PL;3
трева	pot	трева	pot	N;INDF;FEM;SG	
трева	ot	трева	ot	N;INDF;FEM;SG	
трева	esrar	трева	esrar	N;INDF;FEM;SG	
трева	çimen	трева	çimen	N;INDF;FEM;SG	
трева	çim	трева	çim	N;INDF;FEM;SG	
трева	ot	трева	ot	N;INDF;FEM;SG	
трева	ot	трева	ot	N;INDF;FEM;SG	
трева	esrar	трева	esrar	N;INDF;FEM;SG	
радиото	radio	радио	radio	N;DEF;NEUT;SG	
радиото	radyo	радио	radyo	N;DEF;NEUT;SG	
радиото	telsiz	радио	telsiz	N;DEF;NEUT;SG	ADJ
стоун	taş	стоун	taş	PROPN;INDF;FEM;SG	
