河岸	flussufer	河岸	flußuf	N	ADJ
政治	politiker	政治	politik	N	ADJ
飛碟	ufos	飛碟	ufos	N	
飛碟	ufo	飛碟	ufo	N	
郊外	stadtrand	郊外	stadtrehen	N	ADJ
草甸	wiesen	草甸	weisen	N	V;NFIN
供給	vorrat	供給	vorreten	V	PROPN
供給	lieferung	供給	lieferung	V	ADJ
供給	versorgung	供給	versorgung	V	N;NOM;FEM;SG
請願	petition	請願	petition	V	
請願	gesuch	請願	gesuch	V	N;NOM;SG
請願	petition	請願	petition	V	
荒漠	wüsten	荒漠	wüst	N	V;NFIN
荒漠	wüste	荒漠	wüst	N	
荒漠	wüsten	荒漠	wüst	N	V;NFIN
荒漠	wüste	荒漠	wüst	N	
潟湖	lagune	潟湖	lagune	N	
鹿角	antlers	鹿角	antlers	N	PROPN
先天	angeborene	先天	angeboren	N	ADJ;NOM;FEM;PL
先天	angeborene	先天	angeboren	N	ADJ;NOM;FEM;PL
偽造	fälschung	偽造	fälschung	V	ADJ
鹿特丹	rotterdam	鹿特丹	rotterdam	PROPN	PROPN
好奇	neugier	好奇	neugieren	ADJ	
好奇	neugierde	好奇	neugierde	ADJ	
好奇	neugier	好奇	neugieren	ADJ	
盎司	unze	盎司	unze	N	
盎司	unzen	盎司	unzen	N	
放逐	exil	放逐	exil	V	N;NOM;MASC;SG
放逐	verbannung	放逐	verbannung	V	ADJ
利息	zinsen	利息	zinsen	N	
利息	zins	利息	zins	N	
利息	interesse	利息	interesse	N	
口述	diktieren	口述	diktieren	N	V;NFIN
口述	diktieren	口述	diktieren	N	V;NFIN
口述	diktat	口述	diktat	N	ADJ
物料	materialien	物料	materialien	N	V;NFIN
物料	material	物料	material	N	ADJ
物料	werkstoffe	物料	werkstoff	N	
物料	werkstoff	物料	werkstoff	N	
物料	baustoffe	物料	baustoff	N	
物料	materialien	物料	materialien	N	V;NFIN
物料	werkstoffe	物料	werkstoff	N	
打壓	repression	打壓	Repression	V	PROPN
打壓	repressionen	打壓	repression	V	N;NOM;PL
打壓	verdrängung	打壓	verdrängung	V	ADJ
打壓	unterdrückung	打壓	unterdrückung	V	
蟻	ant	蟻	ant	N	;SG
蟻	ameisen	蟻	ameisen	N	
蟻	ameise	蟻	ameis	N	
蟻	ameisen	蟻	ameisen	N	
耦合	kupplung	耦合	kupplung		N;NOM;FEM;SG
耦合	kopplung	耦合	kopplung		N;NOM;FEM;SG
砂岩	sandstein	砂岩	sandstein	N	
鏢	pfeil	鏢	pfeil	N	
鏢	dart	鏢	dart	N	
石英	quarz	石英	quarz	N	ADJ
辯護	verteidigungsministerium	辯護	verteidigungsministerium	N	ADJ
波浪	wellig	波浪	wellig	N	ADJ
波浪	welle	波浪	wellen	N	
波浪	wellen	波浪	wellen	N	
波浪	welle	波浪	wellen	N	
波浪	wave	波浪	wave	N	
波浪	winken	波浪	winken	N	V;NFIN
超	übernatürliche	超	übernatürlich	PROPN	ADJ;NOM;FEM;PL
成龍	jackie	成龍	jackie	PROPN	PROPN;NOM;SG
猶太	jüdische	猶太	jüdisch	PROPN	ADJ;NOM;FEM;PL
猶太	jüdischen	猶太	jüdisch	PROPN	ADJ;NOM;MASC;SG
猶太	jüdisch	猶太	jüdisch	PROPN	ADJ
猶太	juden	猶太	juden	PROPN	
猶太	jüdischer	猶太	jüdisch	PROPN	ADJ
猶太	judentum	猶太	judentum	PROPN	ADJ
血清	serum	血清	serum	N	
小澤	ozawa	小澤	ozawa	PROPN	PROPN;NOM;MASC;SG
凜	rin	凜	rin	PROPN	
愛人	verliebte	愛人	verlieben	N	V;IND;SG;3;PST;FIN
愛人	liebhaber	愛人	liebhaber	N	ADJ
愛人	geliebter	愛人	geliebt	N	ADJ
愛人	geliebte	愛人	geliebt	N	ADJ;NOM;FEM;SG
愛人	liebhaber	愛人	liebhaber	N	ADJ
愛人	lover	愛人	lover	N	PROPN
各區	landkreise	各區	landkreise	N	PROPN
各區	bezirke	各區	bezirken	N	
各區	stadtviertel	各區	stadtviertel	N	ADJ
瓶子	fläschchen	瓶子	fläschch	N	V;NFIN
瓶子	flaschen	瓶子	flaschen	N	V;NFIN
瓶子	flasche	瓶子	flasch	N	ADJ;NOM;FEM;SG
瓶子	flaschen	瓶子	flaschen	N	V;NFIN
瓶子	fläschchen	瓶子	fläschch	N	V;NFIN
瓶子	flasche	瓶子	flasch	N	ADJ;NOM;FEM;SG
前	prostata	前	prostata	N	PROPN
無奈	hilflos	無奈	hilflos	N	ADJ
小米	hirse	小米	herden	N	
化妝	make	化妝	maken	N	PROPN
化妝	makeup	化妝	makeup	N	PROPN
演示	demo	演示	demo	V	
演示	nachweis	演示	nachweis	V	N
演示	demonstration	演示	demonstration	V	N;NOM;SG
演示	vorführung	演示	vorführung	V	N;FEM;SG
演示	kundgebung	演示	kundgebung	V	N;SG
游擊	guerilla	游擊	guerilla	N	ADJ
定罪	überzeugung	定罪	überzeugung	V	ADV
定罪	verurteilung	定罪	verurteilung	V	N;NOM;FEM;SG
定罪	verurteilungen	定罪	verurteilingen	V	N;NOM;FEM;PL
定罪	verurteilung	定罪	verurteilung	V	N;NOM;FEM;SG
定罪	überzeugung	定罪	überzeugung	V	ADV
倡議	eigeninitiative	倡議	eigeninitiativ	N	ADJ;NOM;FEM;PL
聘用	vermietung	聘用	vermietung	V	
盒子	box	盒子	box	N	
盒子	schachtel	盒子	schachtel	N	ADJ;NOM
盒子	feld	盒子	feld	N	ADV
盒子	kästchen	盒子	kästchen	N	V;NFIN
盒子	kasten	盒子	kasten	N	V;NFIN
勉強	kaum	勉強	kaum	N	ADV
液態	flüssige	液態	flüssig	N	ADJ;NOM;FEM;PL
液態	flüssig	液態	flüssig	N	ADJ
液態	flüssigkeit	液態	flüssigkeit	N	ADJ
液態	liquid	液態	liquid	N	
法郎	franc	法郎	franc	N	
法郎	francs	法郎	francs	N	
法郎	franc	法郎	franc	N	
法郎	francs	法郎	francs	N	
棄權	stimmenthaltung	棄權	stimmenthaltung	V	ADJ
棄權	enthaltungen	棄權	enthaltung	V	N;NOM;FEM;PL
棄權	freistellung	棄權	Freistellung	V	ADJ;SG
棄權	befreiung	棄權	befreiung	V	
棄權	ausnahmegenehmigung	棄權	ausnahmegenehmigung	V	ADJ;NOM;FEM;SG
棄權	stimmenthaltung	棄權	stimmenthaltung	V	ADJ
棄權	enthaltung	棄權	enthaltung	V	N;NOM;FEM;SG
博弈	spiel	博弈	spielen	V	N;NOM;NEUT;SG
百分	anteile	百分	anteilen	N	ADJ
百分	prozentuale	百分	prozentuale	N	ADJ;NOM;FEM;PL
百分	prozentsatz	百分	prozentsatz	N	ADJ
百分	prozent	百分	prozent	N	ADV
百分	prozentuale	百分	prozentuale	N	ADJ;NOM;FEM;PL
百分	prozentsatz	百分	prozentsatz	N	ADJ
百分	anteil	百分	anteil	N	ADV
百分	prozentuale	百分	prozentuale	N	ADJ;NOM;FEM;PL
百分	prozentsatz	百分	prozentsatz	N	ADJ
百分	prozent	百分	prozent	N	ADV
製造	fertigung	製造	Fertigung	V	N;NOM;FEM;SG
製造	herstellung	製造	herstellung	V	N;NOM;FEM;SG
製造	fertigung	製造	Fertigung	V	N;NOM;FEM;SG
製造	produktion	製造	produktion	V	
製造	herstellung	製造	herstellung	V	N;NOM;FEM;SG
妥協	kompromiß	妥協	kompromiß	N	
妥協	kompromissen	妥協	kompromissen	N	
妥協	kompromisse	妥協	kompromis	N	ADJ
動議	motion	動議	motion	N	PROPN;NOM;SG
動議	antrag	動議	antragen	N	ADJ
動議	bewegung	動議	bewegung	N	
動議	anträge	動議	anträg	N	ADJ;NOM
動議	bewegungen	動議	bewegungen	N	V;NFIN
路障	straßensperre	路障	straßensperre	N	ADJ
路障	sperre	路障	sperr	N	
路障	straßensperren	路障	straßensperren	N	V;NFIN
解雇	kündigung	解雇	kündigung	V	ADJ
解雇	entlassung	解雇	entlassung	V	N;NOM;FEM;SG
阻塞	blockade	阻塞	blockade	V	ADJ;NOM;FEM;SG
阻塞	verstopfung	阻塞	verstopfung	V	
狙擊	scharfschütze	狙擊	scharfschütze	V	ADJ
狙擊	scharfschützen	狙擊	scharfschützen	V	ADJ
評判	beurteilen	評判	beurteilen	N	V;NFIN
評判	beurteilung	評判	beurteilung	N	ADJ;NOM;FEM;SG
鍋爐	heizkessel	鍋爐	heizkessel	N	ADJ
鍋爐	wasserkocher	鍋爐	wasserkoch	N	ADJ
鍋爐	kessel	鍋爐	kessel	N	
鍋爐	heizkessel	鍋爐	heizkessel	N	ADJ
鍋爐	kessel	鍋爐	kessel	N	
經文	verse	經文	versen	N	
經文	schriften	經文	schreifen	N	V;FIN
沙丘	dünen	沙丘	dür	N	
沙丘	dune	沙丘	dun	N	PROPN;NOM;MASC;SG
會津	aizu	會津	aizu	PROPN	
奉獻	widmung	奉獻	widmung	N	
奉獻	hingabe	奉獻	hingabe	N	
奉獻	engagement	奉獻	engagement	N	ADJ
奉獻	engagiert	奉獻	engagiert	N	ADJ;V.PTCP
奉獻	engagierten	奉獻	engagiert	N	V;IND;PL;3;PST;FIN
奉獻	gewidmet	奉獻	widmen	N	V;V.PTCP
奉獻	widmen	奉獻	widmen	N	V;NFIN
奉獻	widmet	奉獻	widmen	N	V;IND;SG;3;PRS;FIN
奉獻	geweiht	奉獻	weihen	N	V;V.PTCP
奉獻	hingabe	奉獻	hingabe	N	
奉獻	verehrung	奉獻	verehrung	N	
奉獻	frömmigkeit	奉獻	frömmigkeit	N	
奉獻	ergebenheit	奉獻	ergebenheit	N	ADJ
川	kawakami	川	kawakami	PROPN	PROPN;NOM;SG
禮堂	saal	禮堂	saalen	N	ADV
禮堂	auditorium	禮堂	auditorium	N	PROPN
藥品	medikament	藥品	medikament	N	ADJ
藥品	arzneimittel	藥品	arzneimittel	N	
藥品	medikamente	藥品	medikament	N	ADJ;NOM;FEM;SG
藥品	medikamenten	藥品	medikament	N	ADJ;PL
藥品	drogen	藥品	drogen	N	
藥品	arzneimittel	藥品	arzneimittel	N	
藥品	medikamenten	藥品	medikament	N	ADJ;PL
藥品	medikamente	藥品	medikament	N	ADJ;NOM;FEM;SG
藥品	medikament	藥品	medikament	N	ADJ
藥品	medikamenten	藥品	medikament	N	ADJ;PL
藥品	medikamente	藥品	medikament	N	ADJ;NOM;FEM;SG
籌款	spendenaktion	籌款	spendenaktion	N	ADJ;SG
籌款	fundraising	籌款	fundraising	N	PROPN
盔	helm	盔	helm	N	
全職	vollzeit	全職	vollzeit	N	ADJ
清新	frischer	清新	frisch	N	ADJ
清新	frische	清新	frisch	N	ADJ;NOM;FEM;PL
清新	fresh	清新	fresh	N	PROPN
清新	frischen	清新	frisch	N	ADJ
清新	frisch	清新	frisch	N	ADJ
清新	frische	清新	frisch	N	ADJ;NOM;FEM;PL
寧	ningbo	寧	ningbo	PROPN	PROPN;NOM;MASC;SG
地基	grundlagen	地基	grundlagen	N	V;NFIN
地基	fundamente	地基	fundament	N	ADJ
地基	gründungen	地基	gründung	N	V;NFIN
太極	taiji	太極	taiji	N	
雇主	arbeitgeber	雇主	arbeitgeber	N	ADJ
雇主	arbeitgeber	雇主	arbeitgeber	N	ADJ
升起	anstieg	升起	ansteigen	V	
憂鬱	melancholie	憂鬱	melancholie	N	
憂鬱	düster	憂鬱	düster	N	ADJ
創始	gründung	創始	gründung	V	ADJ
詐騙	schwindel	詐騙	schwindel	V	
莓	himbeeren	莓	himbeeren	N	V;NFIN
偷渡	schmuggel	偷渡	schmuggel	V	
任用	ernennungen	任用	ernennungen	V	N;NOM;FEM;PL
任用	benennungen	任用	benennungen	V	N;NOM;FEM;PL
任用	termine	任用	termin	V	
任用	termin	任用	termin	V	N;SG
任用	berufung	任用	berufung	V	N
任用	ernennung	任用	ernennung	V	ADJ;SG
任用	bestellung	任用	bestellung	V	N;NOM;FEM;SG
任用	benennung	任用	benennung	V	ADJ
地下	grundwasser	地下	grundwasser	N	
階梯	leitern	階梯	leitern	N	V;NFIN
階梯	leiter	階梯	leiter	N	ADJ
階梯	treppenhaus	階梯	treppenhaus	N	ADJ
階梯	treppe	階梯	treppe	N	
階梯	stufen	階梯	stufen	N	V;NFIN
黃蜂	wasp	黃蜂	wasp	N	PROPN;NOM;SG
煙火	feuerwerk	煙火	feuerwerk	N	ADJ
煙火	pyrotechnik	煙火	pyrotechnik	N	ADJ
煙火	feuerwerk	煙火	feuerwerk	N	ADJ
有序	geordnete	有序	geordnet	V	ADJ;NOM;FEM;PL
有序	pfleger	有序	pfleger	V	
有序	geordneten	有序	geordnet	V	ADJ
有序	ordentlich	有序	ordentlich	V	ADJ
反彈	rückschlag	反彈	Rückschlag	V	ADJ
反彈	gegenreaktion	反彈	gegenreaktion	V	ADJ
反彈	bounce	反彈	bounce	V	ADJ
屏障	schranken	屏障	schranken	N	V;NFIN
屏障	barrieren	屏障	barrieren	N	V;NFIN
屏障	hürden	屏障	hürden	N	V;NFIN
屏障	absperrung	屏障	absperrung	N	ADJ
屏障	hürde	屏障	herden	N	ADJ;NOM;SG
屏障	sperre	屏障	sperr	N	
屏障	barriere	屏障	barrieren	N	ADJ;NOM;FEM;SG
屏障	hindernis	屏障	hindernis	N	
節點	knoten	節點	knot	N	V;NFIN
節點	knotenpunkt	節點	knotenpunkt	N	ADJ
節點	knoten	節點	knot	N	V;NFIN
節點	knotenpunkte	節點	knotenpunkt	N	ADJ;SG
姿勢	stellen	姿勢	stellen	N	V;NFIN
孤兒	waisen	孤兒	waisen	N	
孤兒	waise	孤兒	wassen	N	ADJ
孤兒	waisen	孤兒	waisen	N	
孤兒	waise	孤兒	wassen	N	ADJ
離散	diskrete	離散	diskret	N	ADJ;NOM;FEM;PL
離散	diskret	離散	diskret	N	ADJ
離散	diskreten	離散	diskreten	N	ADJ
週	do	週	do	N	
週	donnerstag	週	donnerstag	N	ADV
船塢	dock	船塢	dock	N	
協奏	konzert	協奏	konzert	V	ADJ
希伯	hebräische	希伯	hebräisch	PROPN	ADJ;NOM;FEM;PL
希伯	hebräisch	希伯	hebräisch	PROPN	ADJ
碉堡	bunker	碉堡	bunk	N	
碉堡	bunker	碉堡	bunk	N	
魔術	magier	魔術	magier	N	
魔術	zauberer	魔術	zauber	N	ADJ
魔術	magier	魔術	magier	N	
魔術	zauberer	魔術	zauber	N	ADJ
葬禮	beerdigen	葬禮	beerdigen	N	V;NFIN
葬禮	beerdigungen	葬禮	beerdigung	N	V;NFIN
儒學	konfuzianismus	儒學	konfuzianismus	N	PROPN;NOM;SG
寶座	thron	寶座	thron	N	
電子	email	電子	email	N	
電子	emailadresse	電子	emailadresse	N	
擊潰	niederlage	擊潰	niederlage	V	N;NOM;FEM;SG
跡象	zeichen	跡象	zeichen	N	V;NFIN
跡象	schilder	跡象	schild	N	ADJ
跡象	beschilderung	跡象	Beschilderung	N	ADJ
跡象	anzeichen	跡象	anzeichen	N	V;NFIN
高能	energische	高能	energisch	N	ADJ;NOM;FEM;PL
高能	energisch	高能	energisch	N	ADJ
高能	tatkräftig	高能	tatkräftig	N	ADJ
高能	energetische	高能	energetisch	N	ADJ;NOM;FEM;PL
招聘	einstellung	招聘	einstellung	V	N;NOM;FEM;SG
招聘	rekrutierung	招聘	rekrutierung	V	ADJ
招聘	rekrutierung	招聘	rekrutierung	V	ADJ
招聘	anwerbung	招聘	anwerbung	V	N;SG
招聘	vermietung	招聘	vermietung	V	
加	beschleunigung	加	Beschleunigung	V	N;NOM;FEM;SG
喇叭	horn	喇叭	horn	N	
貝勒	belle	貝勒	bellen	PROPN	
貝勒	baylor	貝勒	baylor	PROPN	PROPN;NOM;MASC;SG
不平	ungleichheit	不平	ungleichheit	ADJ	PROPN;NOM;SG
不平	ungleichheiten	不平	ungleichheiten	ADJ	V;NFIN
不平	ungleichheit	不平	ungleichheit	ADJ	PROPN;NOM;SG
不平	ungleichheiten	不平	ungleichheiten	ADJ	V;NFIN
晶體	crystal	晶體	crystal	N	PROPN
晶體	kristalle	晶體	kristall	N	ADJ;NOM
晶體	kristall	晶體	kristall	N	
晶體	kristalle	晶體	kristall	N	ADJ;NOM
開花	blühende	開花	blühend	V	ADJ;NOM;FEM;PL
開花	blüte	開花	blüt	V	N;NOM;FEM;SG
開花	blütezeit	開花	blütezeit	V	ADJ
開花	blütezeit	開花	blütezeit	V	ADJ
開花	bloom	開花	bloom	V	PROPN
開花	blüte	開花	blüt	V	N;NOM;FEM;SG
白話	volkssprache	白話	volkssprechen	N	ADJ;NOM;FEM;SG
白話	dialekt	白話	dialekt	N	ADJ
熵	entropie	熵	entropie	N	
化解	entschärfung	化解	entschärfung	V	N;SG
廉價	preiswert	廉價	preiswert	N	ADJ
廉價	billige	廉價	billig	N	ADJ;NOM;FEM;PL
廉價	günstige	廉價	günstig	N	ADJ;NOM;FEM;PL
廉價	günstig	廉價	günstig	N	ADJ
廉價	billig	廉價	billig	N	ADJ
廉價	billiger	廉價	billig	N	ADJ
空心	hollow	空心	hollow	N	PROPN
空心	hohl	空心	hohl	N	ADJ
收養	verabschiedung	收養	verabschiedung	V	N;SG
收養	adoption	收養	adoption	V	
收養	annahme	收養	annehmen	V	
音訊	audiodateien	音訊	audiodatei	N	V;NFIN
音訊	audio	音訊	audio	N	
音訊	ton	音訊	ton	N	
桂林	guilin	桂林	guilin	PROPN	PROPN;NOM;SG
叛逆	rebellischen	叛逆	rebellisch	N	ADJ
叛逆	aufstand	叛逆	aufstehen	N	V;IND;SG;3;PST;FIN
叛逆	rebellion	叛逆	rebellion	N	PROPN
起落	fahrwerk	起落	fahrwerk	V	ADJ
起落	fahrgestell	起落	fahrgestell	V	ADJ
外甥	neffen	外甥	neffen	N	
外甥	neffe	外甥	neffen	N	ADJ
密封	versiegeln	密封	versiegeln	N	V;NFIN
密封	dichtungen	密封	dichtung	N	V;NFIN
密封	dichtung	密封	dichtung	N	
密封	siegel	密封	siegel	N	
密封	gütesiegel	密封	gütesiegel	N	ADJ;NOM
快車	ausdrücken	快車	ausdrücken	N	V;NFIN
快車	express	快車	express	N	
警衛	guard	警衛	guard	N	PROPN
警衛	bewachung	警衛	bewachung	N	
警衛	wachen	警衛	wachen	N	V;NFIN
警衛	wächter	警衛	wacht	N	ADJ
警衛	wache	警衛	wach	N	
重現	wiederkehr	重現	wiederkehr	V	
重現	wiederholung	重現	wiederholung	V	N;NOM;FEM;SG
信賴	vertraut	信賴	vertraut	V	ADJ
信賴	vertrauenswürdig	信賴	vertrauenswürdig	V	ADJ
彌撒	masse	彌撒	massen	N	
兩	amphibische	兩	amphibisch	NUM	ADJ;NOM;FEM;PL
古物	antiquitäten	古物	antiquität	N	V;NFIN
古物	antike	古物	antik	N	ADJ;NOM;FEM;SG
神道	shintō	神道	shintō	N	
撞球	billard	撞球	billard	N	
撞球	tischtennis	撞球	tischtennis	N	ADJ
撞球	freibad	撞球	freibaden	N	
撞球	schwimmbad	撞球	schwimmbad	N	ADJ
撞球	schwimmbecken	撞球	schwimmbecken	N	V;NFIN
撞球	pool	撞球	pool	N	
剝奪	benachteiligung	剝奪	benachteiligung	V	N;NOM;FEM;SG
後援	datensicherung	後援	datensicherung	N	ADJ;NOM;FEM;SG
後援	sichern	後援	sichern	N	V;NFIN
後援	backup	後援	backup	N	PROPN
鼓舞	inspirierend	鼓舞	inspirierend	N	ADJ
鼓舞	inspirieren	鼓舞	inspirieren	N	V;NFIN
鼓舞	förderung	鼓舞	förderung	N	ADJ;NOM;FEM;SG
關稅	tarife	關稅	tarif	N	ADJ
關稅	tarif	關稅	tarif	N	PROPN
關稅	zollbehörde	關稅	zollbehörde	N	
關稅	zoll	關稅	zoll	N	
關稅	zollunion	關稅	zollunion	N	
不法	widerrechtlich	不法	widerrechtlich	V	ADJ
不法	unrechtmäßige	不法	unrechtmäßig	V	ADJ;NOM;FEM;PL
不法	unrechtmäßig	不法	unrechtmäßig	V	ADJ
定性	qualitativen	定性	qualitativ	N	ADJ;ACC;MASC;SG
定性	qualitative	定性	qualitativ	N	ADJ;NOM;FEM;PL
定性	qualitativ	定性	qualitativ	N	ADJ
定性	qualitativer	定性	qualitativ	N	ADJ
讀取	read	讀取	read	V	PROPN;SG
讀取	lies	讀取	lesen	V	
讀取	lektüre	讀取	lektür	V	
讀取	lesung	讀取	lesung	V	N;SG
紙幣	scheine	紙幣	scheinen	N	
紙幣	banknoten	紙幣	banknot	N	ADJ
紙幣	banknote	紙幣	banknot	N	ADJ;NOM;FEM;SG
紙幣	banknoten	紙幣	banknot	N	ADJ
紙幣	banknote	紙幣	banknot	N	ADJ;NOM;FEM;SG
調動	versetzung	調動	versetzung	V	N;NOM;FEM;SG
調動	umverteilung	調動	umverteilung	V	N;NOM;FEM;SG
調動	mobilisierung	調動	Mobilisierung	V	N;NOM;FEM;SG
調動	mobilisierung	調動	Mobilisierung	V	N;NOM;FEM;SG
調動	mobilität	調動	mobilität	V	PROPN
調動	beweglichkeit	調動	beweglichkeit	V	N;NOM;FEM;SG
獨唱	solist	獨唱	solist	N	PROPN;NOM;MASC;SG
獨唱	solisten	獨唱	solist	N	
獨唱	solo	獨唱	solo	N	
獨唱	alleine	獨唱	alleine	N	ADV
獨唱	allein	獨唱	allein	N	ADV
光電	photovoltaik	光電	photovoltaik	N	PROPN
十字	kreuzzug	十字	kreuzzug	N	PROPN
十字	kreuzzüge	十字	kreuzzüg	N	
十字	kreuzzug	十字	kreuzzug	N	PROPN
十字	kreuzfahrer	十字	kreuzfahrer	N	ADJ
十字	kreuzritter	十字	kreuzritter	N	ADJ
體力	kraft	體力	krafen	N	
體力	stärke	體力	stark	N	
平均	durchschnitt	平均	durchschneiden	ADJ	
平均	mittelwert	平均	mittelwern	ADJ	
平均	durchschnitt	平均	durchschneiden	ADJ	
平均	mittelwerte	平均	mittelweren	ADJ	V;IND;SG;3;PST;FIN
不敗	ungeschlagen	不敗	ungeschlagen	N	ADJ
興奮	begeisterung	興奮	begeisterung	N	ADJ
興奮	aufregung	興奮	aufregung	N	ADJ
興奮	erregung	興奮	erregung	N	
興奮	spannung	興奮	spannung	N	
興奮	nervenkitzel	興奮	nervenkitzel	N	
興奮	erregt	興奮	erregen	N	V;V.PTCP
興奮	aufgeregt	興奮	aufgeregt	N	ADJ
興奮	gespannt	興奮	spannen	N	ADJ
興奮	begeistert	興奮	begeistern	N	ADJ
神龍	drache	神龍	drach	N	
神龍	drachen	神龍	drechen	N	
神龍	dragon	神龍	dragon	N	PROPN;NOM;SG
希臘	griechischen	希臘	griechisch	PROPN	ADJ;NOM;PL
希臘	griechen	希臘	griechen	PROPN	
希臘	grieche	希臘	griech	PROPN	
希臘	griechisch	希臘	griechisch	PROPN	ADJ
希臘	griechische	希臘	griechisch	PROPN	ADJ;NOM;FEM;PL
紫外	ultravioletten	紫外	ultraviolett	N	
紫外	uv	紫外	uv	N	
大	daisuke	大	daisuke	ADJ	PROPN;NOM;SG
申報	deklaration	申報	deklaration	V	ADJ
投注	wette	投注	wett	V	
投注	wett	投注	wett	V	
鯊魚	sharks	鯊魚	sharks	N	PROPN;NOM;MASC;SG
鯊魚	haien	鯊魚	haien	N	
鯊魚	haie	鯊魚	haie	N	
鯊魚	hai	鯊魚	hai	N	
鯊魚	haie	鯊魚	haie	N	
大腦	hirn	大腦	hirn	N	
大腦	brain	大腦	brain	N	PROPN
大腦	hirn	大腦	hirn	N	
孤獨	einsamkeit	孤獨	einsamkeit	N	
孤獨	einsamer	孤獨	einsam	N	ADJ
孤獨	einsamen	孤獨	einsam	N	ADJ
孤獨	einsamkeit	孤獨	einsamkeit	N	
孤獨	einsam	孤獨	einsam	N	ADJ
套房	suite	套房	suite	N	
套房	suite	套房	suite	N	
老	veteranen	老	veteranen	PART	ADJ
老	tierärzte	老	tierarzt	PART	V;IND;SG;3;PST;FIN
老	veteranen	老	veteranen	PART	ADJ
老	veteran	老	veteran	PART	PROPN
老	veteranen	老	veteranen	PART	ADJ
更低	lower	更低	lower	ADJ	PROPN
變速	getriebe	變速	getreib	V	
心態	mentalität	心態	mentalität	N	
心態	denkweise	心態	denkweise	N	
心態	denken	心態	denken	N	V;NFIN
心態	mentalität	心態	mentalität	N	
天秤	waage	天秤	waage	PROPN	
過濾	filter	過濾	filter	N	ADJ
過濾	filtern	過濾	filtern	N	V;NFIN
過濾	filterung	過濾	filterung	N	ADJ
過濾	gefiltert	過濾	filtern	N	V;V.PTCP
過濾	filtern	過濾	filtern	N	V;NFIN
過濾	filterung	過濾	filterung	N	ADJ
過濾	filtration	過濾	filtration	N	PROPN
過濾	filterung	過濾	filterung	N	ADJ
過濾	filter	過濾	filter	N	ADJ
過濾	filtern	過濾	filtern	N	V;NFIN
黃道	ekliptik	黃道	ekliptik	N	PROPN
黃道	sternzeichen	黃道	sternzeichen	N	V;NFIN
黃道	zodiac	黃道	zodiac	N	PROPN;NOM;SG
駕駛	cockpit	駕駛	cockpit	V	ADJ
甘地	gandhi	甘地	gandhi	PROPN	PROPN;NOM;MASC;SG
救護	ambulanz	救護	ambulanz	V	N;NOM;FEM;SG
救護	krankenwagen	救護	krankenwagen	V	ADJ
救護	notarzt	救護	notarzen	V	ADJ
加法	zusatzstoff	加法	zusatzstoff	V	PROPN
加法	zusatzstoffe	加法	zusatzstoff	V	N;NOM;SG
加法	additive	加法	additiv	V	ADJ;NOM;FEM;PL
加法	zusatz	加法	zusatz	V	
蒸氣	dampf	蒸氣	dampf	N	
蒸氣	wasserdampf	蒸氣	wasserdampf	N	
蒸氣	dampf	蒸氣	dampf	N	
蒸氣	steam	蒸氣	steam	N	
蒸氣	dampfbad	蒸氣	dampfbad	N	ADJ
蒸氣	wasserdampf	蒸氣	wasserdampf	N	
蒸氣	dampf	蒸氣	dampf	N	
蒸氣	dämpfe	蒸氣	dämpfen	N	
蒸氣	dämpfen	蒸氣	dämpfen	N	V;NFIN
天命	schicksals	天命	schicksals	N	ADV
天命	schicksal	天命	schicksal	N	ADJ
天命	destiny	天命	destiny	N	PROPN;NOM;SG
提問	anfrage	提問	anfrage	V	ADJ;NOM;FEM;SG
提問	frage	提問	frage	V	N;NOM;FEM;SG
提問	fragestellung	提問	fragestellung	V	N;NOM;FEM;SG
遼寧	liaoning	遼寧	liaoning	PROPN	PROPN;NOM;SG
斜坡	gefälle	斜坡	gefallen	N	
斜坡	piste	斜坡	piste	N	
斜坡	neigung	斜坡	neigung	N	ADJ
斜坡	abfahrten	斜坡	abfahren	N	V;IND;PL;3;FIN
斜坡	skipisten	斜坡	skipist	N	V;NFIN
斜坡	rampe	斜坡	rampen	N	
斜坡	auffahrt	斜坡	auffahren	N	V;IND;SG;3;PRS;FIN
輪椅	rollstuhl	輪椅	rollstuhl	N	PROPN
輪椅	rollstuhlfahrer	輪椅	rollstuhlfahrer	N	ADJ
輪椅	rollstühle	輪椅	rollstühl	N	ADJ;NOM;FEM;PL
輪椅	rollstuhlfahrer	輪椅	rollstuhlfahrer	N	ADJ
輪椅	rollstuhl	輪椅	rollstuhl	N	PROPN
袋鼠	känguru	袋鼠	känguru	N	
袋鼠	kängurus	袋鼠	kängurus	N	
弱勢	gefährdet	弱勢	gefährden	N	ADJ;V.PTCP
弱勢	anfällig	弱勢	anfällig	N	ADJ
弱勢	empfindlich	弱勢	empfindlich	N	ADJ
弱勢	verwundbar	弱勢	verwundbar	N	ADJ
弱勢	verletzlich	弱勢	verletzlich	N	ADJ
開羅	kairo	開羅	kairo	PROPN	PROPN;NOM;MASC;SG
開羅	ägypten	開羅	ägypten	PROPN	PROPN;NOM
不	unwohlsein	不	unwohlsein	ADV;NEG	
不	beschwerden	不	beschwerden	ADV;NEG	V;NFIN
不	unbehagen	不	unbehagen	ADV;NEG	V
服從	gehorsam	服從	gehorsam	V	ADJ
服從	gehorsam	服從	gehorsam	V	ADJ
