başrolde	بطولة	başrol	بُطُولَة	N;ESS;SG;3	N;NOM;INDF;SG
yapıştır	عجينة	yapış	عَجِينَة	V;PFV;IMP;SG;2;POS;PRS;CAUS	N;NOM;INDF;SG
koleksiyon	مقتنيات	koleksiyon	مقتنيات		N;NOM;INDF;PL
koleksiyon	التشكيلات	koleksiyon	تَشكِيل		N;NOM;DEF;PL
koleksiyon	المجموعات	koleksiyon	مَجمُوعَة		N;NOM;DEF;PL
koleksiyon	مجموعات	koleksiyon	مَجمُوعَة		N;NOM;INDF;PL
koleksiyon	التحصيل	koleksiyon	تَحصِيل		N;NOM;DEF;SG
koleksiyon	مجموعة	koleksiyon	مَجمُوعَة		N;NOM;INDF;SG
koleksiyon	جمع	koleksiyon	جَمَع		V;PFV;MASC;SG;3;ACT
koleksiyon	المجموعة	koleksiyon	مَجمُوعَة		N;NOM;DEF;SG
koleksiyon	تحصيل	koleksiyon	تَحصِيل		N;NOM;INDF;SG
koleksiyon	التحصيل	koleksiyon	تَحصِيل		N;NOM;DEF;SG
nedenler	اسباب	neden	سَبَب	N;NOM;PL;3	N;NOM;INDF;SG
nedenler	اسباب	neden	سَبَب	N;NOM;PL;3	N;NOM;INDF;SG
yıkım	هدم	yık	هَدم		N;NOM;INDF;SG
yıkım	الهدم	yık	هَدم		N;NOM;DEF;SG
yıkım	دمار	yık	دَمَار		N;NOM;INDF;SG
yıkım	الدمار	yık	دَمَار		N;NOM;DEF;SG
yıkım	تدمير	yık	تَدمِير		N;NOM;INDF;SG
yıkım	التدمير	yık	تَدمِير		N;NOM;DEF;SG
düş	الحلم	düş	حُلم		N;NOM;DEF;SG
düş	نحلم	düş	نحلم		V;IPFV;MASC;IND;PL;1;FIN;ACT
düş	احلم	düş	أَحلَم		
düş	حلم	düş	حُلم		N;NOM;INDF;SG
tabiat	طبيعة	tabiat	طَبِيعَة		N;NOM;INDF;SG
tabiat	الطبيعة	tabiat	طَبِيعَة		N;NOM;DEF;SG
göksel	سماوي	göksel	سماوي		
göksel	السماوي	göksel	سَمَاوِي		N;NOM;DEF;SG
tepeleri	تلال	tepe	تَلَال	N;ACC;PL;3	N;NOM;INDF;PL
tepeleri	التلال	tepe	تَلَال	N;ACC;PL;3	N;NOM;DEF;PL
homojen	متجانسة	homojen	مُتَجَانِس		ADJ;NOM;INDF;FEM;SG
planlar	خطط	plan	خُطَّة	N;NOM;PL;3	
plato	افلاطون	plato	فِلَاط		
timeaxis	timeax	timeaxis	timeax		
falls	الشلالات	falls	شَلَالَة	PROPN;NOM;SG;3	N;NOM;DEF;PL
falls	شلالات	falls	شَلَالَة	PROPN;NOM;SG;3	N;NOM;INDF;PL
monroe	مونرو	monroe	مونرو	PROPN;NOM;SG;3	
yetkilerini	الاختصاصات	yetki	اِختِصَاص	N;ACC;PL;3	N;NOM;DEF;PL
yetkilerini	الصلاحيات	yetki	صَلَاحِيَّة	N;ACC;PL;3	N;NOM;DEF;PL
yetkilerini	الكفاءات	yetki	كَفَاءَة	N;ACC;PL;3	N;NOM;DEF;PL
yetkilerini	اختصاصات	yetki	اِختِصَاص	N;ACC;PL;3	N;NOM;INDF;PL
melo	ميلو	melo	مِيلُو		
verona	فيرونا	veron	فيرونا	PROPN;NOM;SG;3	
verona	v	veron	!	PROPN;NOM;SG;3	
cox	كوكس	cox	كُوكس		
denemeler	المحاكمات	dene	مُحَاكَمَة		N;NOM;DEF;PL
denemeler	محاكمات	dene	مُحَاكَمَة		N;NOM;INDF;PL
denemeler	المحاولات	dene	مُحَاوَلَة		N;NOM;DEF;PL
denemeler	محاولات	dene	مُحَاوَلَة		N;NOM;INDF;PL
denemeler	مقالات	dene	مَقَالَة		N;NOM;INDF;PL
denemeler	المقالات	dene	المقالات		N;NOM;DEF;PL
tamamlanması	الاكتمال	tamamla	اِكتِمَال	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;DEF;SG
tamamlanması	الانجاز	tamamla	إِنجَاز	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;DEF;SG
tamamlanması	اكمال	tamamla	إِكمَال	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;SG
mimarlar	المعماريين	mimar	مُعَمَّار	N;NOM;PL;3	ADJ;NOM;DEF;MASC;PL
yirminci	العشرين	yirminci	عِشرُون		NUM;NOM;DEF
yirminci	tw	yirminci	رَحّ		
yirminci	العشرون	yirminci	عِشرُون		N;NOM;DEF;SG
mukaddes	المقدس	mukaddes	مُقَدَّس		N;NOM;DEF;SG
mukaddes	المقدسة	mukaddes	مُقَدَّس		ADJ;NOM;DEF;FEM;SG
mukaddes	مقدس	mukaddes	مَقدَس		ADJ;NOM;INDF;MASC;SG
thor	ثور	thor	ثُور		
övgü	تكريم	övgü	تَكرِيم		N;NOM;INDF;SG
övgü	اشادة	övgü	إِشَادَة		N;NOM;INDF;SG
övgü	الثناء	övgü	ثَنَاء		N;NOM;DEF;SG
övgü	سبحان	övgü	سُبحَان		
övgü	ماشاء	övgü	مَاشَاء		
övgü	الحمد	övgü	حَمد		N;NOM;DEF;SG
övgü	قصيدة	övgü	قَصِيدَة		N;NOM;INDF;SG
albion	البيون	albion	بَين	PROPN;NOM;SG;3	
trinidad	ترينيداد	trinidad	ترينيداد	N;ESS;SG;3	
isyancı	المتمردين	isyancı	مُتَمَرِّد		N;NOM;DEF;PL
isyancı	متمردة	isyancı	مُتَمَرِّد		ADJ;NOM;INDF;FEM;SG
isyancı	المتمرد	isyancı	مُتَمَرِّد		N;NOM;DEF;SG
isyancı	متمرد	isyancı	مُتَمَرِّد		ADJ;NOM;INDF;MASC;SG
isyancı	المتمردين	isyancı	مُتَمَرِّد		N;NOM;DEF;PL
isyancı	المتمردون	isyancı	مُتَمَرِّد		N;NOM;DEF;PL
isyancı	الثوار	isyancı	ثَور		N;NOM;DEF;PL
sufi	الصوفية	suf	صُوفِيّ		
bileşeni	العنصر	bileş	عُنصُر		N;NOM;DEF;SG
bileşeni	المكون	bileş	مُكَوِّن		ADJ;NOM;DEF;MASC;SG
bileşeni	عنصر	bileş	عُنصُر		N;NOM;INDF;SG
bileşeni	مكون	bileş	مَكَّن		ADJ;NOM;INDF;MASC;SG
birşey	شيء	birşey	شَيء		N;NOM;INDF;SG
birşey	شئ	birşey	شئ		N;NOM;INDF;SG
birşey	حاجه	birşey	حَاجَه		
birşey	شي	birşey	شي		
kartları	البطاقات	kart	بِطَاقَة	ADJ;ACC;PL;3	N;NOM;DEF;PL
kartları	بطاقات	kart	بِطَاقَة	ADJ;ACC;PL;3	N;NOM;INDF;PL
kartları	كروت	kart	كروت	ADJ;ACC;PL;3	N;NOM;INDF;PL
kocaman	الكبير	kocaman	كَبِير		ADJ;NOM;DEF;MASC;SG
kocaman	كبيرة	kocaman	كَبِير		ADJ;NOM;INDF;FEM;SG
kocaman	كبيره	kocaman	كبيره		
kocaman	كبير	kocaman	كَبِير		ADJ;NOM;INDF;MASC;SG
kocaman	ضخم	kocaman	ضَخم		ADJ;NOM;INDF;MASC;SG
kocaman	ضخمة	kocaman	ضَخم		ADJ;NOM;INDF;FEM;SG
açıklayıcı	التفسيرية	açıklayıcı	تَفسِيرِيّ		ADJ;NOM;DEF;FEM;SG
açıklayıcı	توضيحية	açıklayıcı	تَوضِيحِيّ		ADJ;NOM;INDF;FEM;SG
açıklayıcı	وصفية	açıklayıcı	وصفية		ADJ;NOM;INDF;FEM;SG
formatı	نسق	format	نَسَق	N;ACC;SG;3	N;NOM;INDF;SG
formatı	الشكل	format	شَكل	N;ACC;SG;3	N;NOM;DEF;SG
formatı	تنسيق	format	تَنسِيق	N;ACC;SG;3	N;NOM;INDF;SG
tapu	صك	tapu	صَكّ		N;NOM;INDF;SG
şunlar	هؤلاء	şu	هٰذَا		DET;NOM;MASC;PL
şunlar	هذه	şu	هٰذَا		DET;NOM;FEM;SG
şunlar	هؤلاء	şu	هٰذَا		DET;NOM;MASC;PL
şunlar	اولئك	şu	اولئك		
karşılaştırmalı	مقارنة	karşılaş	مُقَارَنَة	V;PFV;IMP;SG;2;POS;PRS;CAUS	N;ACC;INDF;SG
karşılaştırmalı	مقارن	karşılaş	مُقَارِن	V;PFV;IMP;SG;2;POS;PRS;CAUS	ADJ;NOM;INDF;MASC;SG
karşılaştırmalı	المقارن	karşılaş	مَقرِن	V;PFV;IMP;SG;2;POS;PRS;CAUS	N;NOM;DEF;SG
karşılaştırmalı	المقارنة	karşılaş	مُقَارَنَة	V;PFV;IMP;SG;2;POS;PRS;CAUS	N;NOM;DEF;SG
diz	الركبة	i	رُكبَة		N;NOM;DEF;SG
diz	ركبة	i	رَكَبَة		N;NOM;INDF;SG
diz	الركب	i	رُكب		N;NOM;DEF;SG
diz	ركب	i	رَكب		V;PFV;MASC;SG;3;ACT
yassı	مسطح	yass	مَسطَح		ADJ;NOM;INDF;MASC;SG
yassı	شقة	yass	شَقَّة		N;NOM;INDF;SG
yassı	مسطحة	yass	مسطحة		ADJ;NOM;INDF;FEM;SG
kulübe	الكوخ	kulübe	الكوخ		N;NOM;DEF;SG
kulübe	كوخ	kulübe	كوخ		
kulübe	الكوخ	kulübe	الكوخ		N;NOM;DEF;SG
kulübe	كابينة	kulübe	كابينة		N;NOM;INDF;SG
kulübe	مقصورة	kulübe	مَقصُور		ADJ;NOM;INDF;FEM;SG
kulübe	كوخ	kulübe	كوخ		
kulübe	المقصورة	kulübe	مَقصُورَة		N;NOM;DEF;SG
bohemya	bohemia	bohemya	bohemia	PROPN;NOM;SG;3	
kingston	كنغستون	kingston	كنغستون	PROPN;NOM;SG;3	
kingston	كينغستون	kingston	كِينغستُون	PROPN;NOM;SG;3	
komiser	مفوضة	komiser	مفوضة		N;NOM;INDF;SG
komiser	المفوض	komiser	مُفَوَّض		N;NOM;DEF;SG
komiser	مفوض	komiser	مفوض		N;NOM;INDF;SG
komiser	المفوضة	komiser	مُفَوَّض		N;NOM;DEF;SG
komiser	ملازم	komiser	مَلز		N;NOM;INDF;SG
komiser	الملازم	komiser	مَلزَمَة		N;NOM;DEF;SG
kumanda	تحكم	kumanda	حَكَم	N;NOM;SG;3	
kumanda	متحكم	kumanda	مُتَحَكِّم	N;NOM;SG;3	ADJ;NOM;INDF;MASC;SG
kumanda	بعيد	kumanda	بُعَيدَ	N;NOM;SG;3	
kumanda	البعيد	kumanda	بَعِيد	N;NOM;SG;3	
çalınan	سرقت	çal	سَرَق	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
çalınan	مسروقة	çal	مَسرُوق	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
çalınan	مسروق	çal	مَسرُوق	V;PFV;IND;POS;PRS;V.PTCP;PASS	
çalınan	المسروقة	çal	مَسرُوق	V;PFV;IND;POS;PRS;V.PTCP;PASS	N;NOM;DEF;SG
çalınan	سرق	çal	سِرق	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
tadı	تذوق	tat	عَاق	N;NOM;SG;3	
spielberg	سبيلبيرغ	spielberg	سبيلبيرغ		
mesajları	رسائل	mesaj	رِسَالَة	N;ACC;PL;3	N;NOM;INDF;PL
mesajları	الرسائل	mesaj	رِسَالَة	N;ACC;PL;3	N;NOM;DEF;PL
reddedildi	مرفوضة	redde	مَرفُوض	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;FEM;SG
reddedildi	رفض	redde	رَفَض	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;MASC;SG;3;ACT
etkilidir	فعالة	etkili	فَعَّال		ADJ;NOM;INDF;FEM;SG
etkilidir	فعالية	etkili	فَعَّالِيَّة		N;NOM;INDF;SG
etkilidir	فعال	etkili	فَعَّال		ADJ;NOM;INDF;MASC;SG
etkilidir	الفعال	etkili	فَعَّال		N;NOM;DEF;SG
yeşim	جايد	yeşim	جايد		
tankları	دبابات	tank	دَبَّابَة	N;ACC;PL;3	N;NOM;INDF;PL
tankları	الدبابات	tank	دَبَّابَة	N;ACC;PL;3	N;NOM;DEF;PL
tankları	الخزانات	tank	خِزَانَة	N;ACC;PL;3	N;NOM;DEF;PL
iman	ايمانا	iman	إِيمَان		N;ACC;INDF;SG
iman	فيث	iman	فَيثُ		
iman	ايمان	iman	إِيمَان		
iman	الايمان	iman	إِيمَان		N;NOM;DEF;SG
iman	ايمان	iman	إِيمَان		
iman	اصدق	iman	أَصدَق		
iman	تصدق	iman	صَدَّق		V;IPFV;MASC;IND;SG;3;FIN;ACT
arkadaşım	صديقي	arkadaş	صديقي	N;NOM;SG;3	
gloria	غلوريا	gloria	غِلَورِيّ		
gloria	جلوريا	gloria	جَلوَرِيّ		
yatakları	الاسرة	yatak	أُسرَة	N;ACC;PL;3	N;NOM;DEF;SG
yatakları	اسرة	yatak	أُسرَة	N;ACC;PL;3	N;NOM;INDF;SG
tat	تذوق	tat	عَاق		
tat	ذوق	tat	ذَوق		N;NOM;INDF;SG
tat	الذوق	tat	ذَوق		N;NOM;DEF;SG
tat	تات	tat	تَات		
plaza	بلازا	plaza	بَلَد	PROPN;NOM;SG;3	N;NOM;INDF;SG
sera	الدفيئة	sera	دَفِيء		N;NOM;DEF;SG
yukarda	اعلاه	yukar	إِعلَاه		
mani	ماني	mani	ماني		
mani	الهوس	mani	هُوس		N;NOM;DEF;SG
mani	هوس	mani	هوس		
gelişi	وصول	geliş	وُصُول		N;NOM;INDF;SG
gelişi	الوصول	geliş	وُصُول		N;NOM;DEF;SG
pratikte	عمليا	pratik	عَمَلِيّ	ADJ;ESS;SG;3	ADJ;ACC;INDF;MASC;SG
maceraları	مغامرات	macera	مغامرات	N;ACC;PL;3	N;NOM;INDF;PL
maceraları	المغامرات	macera	مُغَامِرَة	N;ACC;PL;3	N;NOM;DEF;PL
özü	جوهر	öz	جَوهَر		
özü	الجوهر	öz	الجوهر		
özü	الاستخراج	öz	اِستِخرَاج		N;NOM;DEF;SG
özü	استخراج	öz	اِستِخرَاج		N;NOM;INDF;SG
özü	استخرج	öz	اِستَخرَج		V;PFV;MASC;SG;3;ACT
özü	استخلاص	öz	اِستِخلَاص		N;NOM;INDF;SG
ücretli	دفعت	ücretli	دَفَع		V;PFV;FEM;SG;3;ACT
ücretli	مدفوع	ücretli	مَدفُوع		ADJ;NOM;INDF;MASC;SG
ücretli	دفع	ücretli	دَفَع		V;PFV;MASC;SG;3;ACT
matrix	ماتريكس	matrix	ماتريكس		
matrix	مصفوفة	matrix	مَصفُوف		ADJ;NOM;INDF;FEM;SG
matrix	المصفوفة	matrix	مَصفُوف		N;NOM;DEF;SG
fonksiyonel	وظيفية	fonksiyonel	وَظِيفِيّ		ADJ;NOM;INDF;FEM;SG
fonksiyonel	وظيفي	fonksiyonel	وظيفي		ADJ;NOM;INDF;MASC;SG
rooney	روني	rooney	رُونِي		
nusaybin	نصيبين	nusaybin	نَصِيب		N;ACC;INDF;DU
ruby	روبي	ruby	رُوبِي		
figür	الشكل	figür	شَكل		N;NOM;DEF;SG
karadan	برا	kara	برا	ADJ;AT+ABL;SG;3	
taraflar	الجانبين	taraf	جَانِب	N;NOM;PL;3	N;ACC;DEF;DU
woody	وودي	woody	وودي		
kanarya	كناري	kanarya	كناري	N;NOM;SG;3	
kanarya	الكناري	kanarya	كُنرِيّ	N;NOM;SG;3	
nijer	النيجر	nijer	النيجر		
neşeli	ميري	neşel	ميري		
neşeli	بهيج	neşel	بهيج		
turları	جولات	tur	جولات	N;ACC;PL;3	N;NOM;INDF;PL
turları	الجولات	tur	جَولَة	N;ACC;PL;3	N;NOM;DEF;PL
nota	ملاحظة	nota	مُلَاحِظَة		N;NOM;INDF;SG
nota	ملحوظة	nota	مَلحُوظ		ADJ;NOM;INDF;FEM;SG
nota	الملاحظة	nota	مُلَاحَظَة		N;NOM;DEF;SG
sapporo	سابورو	sapporo	سابورو	PROPN;NOM;SG;3	
neon	نيون	neon	نِين		
gerard	جيرار	gerar	جِيرَار		
gerard	جيرارد	gerar	جِيرَارد		
hoffman	هوفمان	hoffman	هُوفمَان	PROPN;NOM;SG;3	
kurbağa	الضفدع	kurbak	ضَفدَع		N;NOM;DEF;SG
kurbağa	ضفدع	kurbak	ضفدع		
kurbağa	الضفادع	kurbak	ضَفدَع		N;NOM;DEF;PL
kurbağa	الضفدع	kurbak	ضَفدَع		N;NOM;DEF;SG
kurbağa	ضفدع	kurbak	ضفدع		
üçlemesi	ثلاثية	üçle	ثُلَاثِيّ	V;PFV;NOM;IND;POS;PRS;V.MSDR	ADJ;NOM;INDF;FEM;SG
karayipler	الكاريبي	karayip	الكاريبي	N;NOM;PL;3	
ördek	بط	ördek	بَطّ	N;NOM;SG;3	
ördek	داك	ördek	دَاك	N;NOM;SG;3	
ördek	بطة	ördek	بَطَّة	N;NOM;SG;3	
elit	e	elit	هُوَ		
elit	نخبة	elit	نُخبَة		N;NOM;INDF;SG
elit	النخبة	elit	نُخبَة		N;NOM;DEF;SG
elvis	الفيس	elvis	إِلفِيس		N;NOM;DEF;SG
yargıç	قاضي	yargıç	قاضي		
yargıç	القاضي	yargıç	القاضي		N;NOM;DEF;SG
yargıç	قاضية	yargıç	قَاضِي		ADJ;NOM;INDF;FEM;SG
yargıç	قاض	yargıç	قَاضِي		N;NOM;INDF;SG
kayma	زلة	kay	زَلَّة		N;NOM;INDF;SG
sıfat	صفة	sıfat	صِفَة		N;NOM;INDF;SG
sıfat	الصفة	sıfat	صِفَة		N;NOM;DEF;SG
montevideo	مونتيفيديو	montevideo	مُونتِيفِيُو	PROPN;NOM;SG;3	
montevideo	مونتفيديو	montevideo	مونتفيديو	PROPN;NOM;SG;3	
vigo	فيغو	vigo	فِيغُو	PROPN;NOM;SG;3	
rfc	r	rfc	لَ		
richardson	ريتشاردسون	richardson	ريتشاردسون	PROPN;NOM;SG;3	
tutma	احتفاظ	tut	اِحتِفَاظ	V;PFV;IMP;SG;2;NEG;PRS	N;NOM;INDF;SG
tutma	الابقاء	tut	بَقِين	V;PFV;IMP;SG;2;NEG;PRS	N;NOM;DEF;PL
tutma	الاحتفاظ	tut	اِحتِفَاظ	V;PFV;IMP;SG;2;NEG;PRS	N;NOM;DEF;SG
tutma	استبقاء	tut	اِستِبقَاء	V;PFV;IMP;SG;2;NEG;PRS	N;NOM;INDF;SG
ash	الرماد	ash	رَمَاد		N;NOM;DEF;SG
ash	اش	ash	أَش		V;PFV;MASC;SG;3;ACT
ash	رماد	ash	رَمَاد		N;NOM;INDF;SG
kamboçya	الكمبودي	kamboçya	الكمبودي	PROPN;NOM;SG;3	
kamboçya	الكمبودية	kamboçya	كَمبُودِيَّة	PROPN;NOM;SG;3	ADJ;NOM;DEF;FEM;SG
kamboçya	كمبوديا	kamboçya	كَمبُودِيَا	PROPN;NOM;SG;3	
yıldızlı	نجم	yıldızlı	نجم	N;NOM;SG;3	
yıldızlı	ستار	yıldızlı	سِتَار	N;NOM;SG;3	
block	كتلة	block	كُتلَة		N;NOM;INDF;SG
block	بلوك	block	بَلوَك		
block	حظر	block	حَظر		N;NOM;INDF;SG
tescil	تسجيل	tescil	تَسجِيل		N;NOM;INDF;SG
tescil	التسجيل	tescil	تَسجِيل		N;NOM;DEF;SG
gayret	مجهود	gayret	مَجهُود		N;NOM;INDF;SG
gayret	الجهد	gayret	جَهد		N;NOM;DEF;SG
gayret	جهد	gayret	جَهد		N;NOM;INDF;SG
gayret	المجهود	gayret	المجهود		N;NOM;DEF;SG
akrabası	النسبي	akraba	نِسبِيّ	N;NOM;SG;3	ADJ;NOM;DEF;MASC;SG
akrabası	نسبيا	akraba	نِسبِيّ	N;NOM;SG;3	ADJ;ACC;INDF;MASC;SG
akrabası	نسبية	akraba	نِسبِيّ	N;NOM;SG;3	ADJ;NOM;INDF;FEM;SG
akrabası	نسبي	akraba	نِسبِيّ	N;NOM;SG;3	ADJ;NOM;INDF;MASC;SG
amanda	اماندا	aman	أَمَاندَا		
viral	الفيروسي	viral	فَيرُوسِيّ		
viral	فيروسي	viral	فيروسي		ADJ;NOM;INDF;MASC;SG
çimen	المرج	çimen	مَرَج		
çimen	العشب	çimen	عَشَبَة		N;NOM;DEF;SG
çimen	عشب	çimen	عَشِبَ		
nesneleri	الاجسام	nesne	جِسم	N;ACC;PL;3	N;NOM;DEF;PL
nesneleri	اجسام	nesne	إِجسَام	N;ACC;PL;3	
derisi	الجلد	deri	جَلد	ADJ;NOM;SG;3	N;NOM;DEF;SG
derisi	بشرة	deri	بَشَرَة	ADJ;NOM;SG;3	N;NOM;INDF;SG
derisi	جلد	deri	جَلَد	ADJ;NOM;SG;3	N;NOM;INDF;SG
derisi	البشرة	deri	بَشَرَة	ADJ;NOM;SG;3	N;NOM;DEF;SG
superman	سوبرمان	superman	سُوبِرمَان		
grev	اضراب	grev	ضَرب		N;NOM;INDF;SG
grev	الاضراب	grev	ضَرَب		N;NOM;DEF;SG
grev	الضربة	grev	ضَربَة		N;NOM;DEF;SG
grev	الاضرابات	grev	إِضرَاب		N;NOM;DEF;PL
dumbledore	دمبلدور	dumbledore	دَمبَلدُور		
damon	دامون	damon	دَامُون		
damon	ديمون	damon	دِيمُون		
mcmahon	ماكماهون	mcmahon	ماكماهون	PROPN;NOM;SG;3	
mcmahon	ماكمان	mcmahon	ماكمان	PROPN;NOM;SG;3	
slovak	السلوفاكية	slovak	سلُوفَاكِيَّة		N;NOM;DEF;SG
slovak	سلوفاكيا	slovak	سلُوفَاكِيَا		
hulusi	خلوصي	hulu	خلوصي		
kumar	القمار	kumar	قَمَار		N;NOM;DEF;SG
kumar	المقامرة	kumar	مُقَامَرَة		N;NOM;DEF;SG
kumar	قمار	kumar	قِمَار		
kumar	كومار	kumar	كُومَار		
tavan	السقف	tavan	سَقف		N;NOM;DEF;SG
tavan	سقف	tavan	سَقف		N;NOM;INDF;SG
alın	جبهة	al	جَبهَة	V;PFV;IMP;PL;2;POS;PRS	N;NOM;INDF;SG
alın	جب	al	جب	V;PFV;IMP;PL;2;POS;PRS	
alın	الجبهة	al	جَبهَة	V;PFV;IMP;PL;2;POS;PRS	N;NOM;DEF;SG
alın	خذ	al	خَذّ	V;PFV;IMP;PL;2;POS;PRS	
alın	اخذ	al	أَخذ	V;PFV;IMP;PL;2;POS;PRS	V;PFV;MASC;SG;3;ACT
alın	احصل	al	احصل	V;PFV;IMP;PL;2;POS;PRS	V;MASC;IMP;SG
alın	الحصول	al	حُصُول	V;PFV;IMP;PL;2;POS;PRS	N;NOM;DEF;SG
alın	احضر	al	اِحضَرّ	V;PFV;IMP;PL;2;POS;PRS	V;PFV;MASC;SG;3;ACT
plotarea	p	plotarea	!		
mezarları	قبور	mezar	قَبر	N;ACC;PL;3	N;NOM;INDF;PL
mezarları	القبور	mezar	قُبُور	N;ACC;PL;3	N;NOM;DEF;PL
boşanma	الطلاق	boşan	طَلَاق	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;DEF;SG
boşanma	طلاق	boşan	طَلَاق	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	N;NOM;INDF;SG
kızgın	غاضبة	kızgın	غَاضِب		ADJ;NOM;INDF;FEM;SG
kızgın	زعل	kızgın	زَعل		
kızgın	غاضب	kızgın	غَاضَب		N;NOM;INDF;SG
kızgın	غاضبون	kızgın	غَاضِب		N;NOM;INDF;PL
gaius	جايوس	gaius	جايوس		
ergen	المراهق	ergen	مَرهَق		N;NOM;DEF;SG
ergen	مراهق	ergen	مَرهَق		N;NOM;INDF;SG
ergen	مراهقة	ergen	مُرَاهَقَة		N;NOM;INDF;SG
ergen	المراهق	ergen	مَرهَق		N;NOM;DEF;SG
ergen	مراهق	ergen	مَرهَق		N;NOM;INDF;SG
ergen	المراهق	ergen	مَرهَق		N;NOM;DEF;SG
ergen	مراهق	ergen	مَرهَق		N;NOM;INDF;SG
ayrica	ايضا	ayrica	أَيضًا		ADV
ayrica	كمان	ayrica	كَمَان		
gündem	الرائجة	gündem	رَائِجَة		N;NOM;DEF;SG
gündem	اجندة	gündem	جِندَة		N;NOM;INDF;SG
bileşen	العنصر	bileş	عُنصُر		N;NOM;DEF;SG
bileşen	المكون	bileş	مُكَوِّن		ADJ;NOM;DEF;MASC;SG
bileşen	عنصر	bileş	عُنصُر		N;NOM;INDF;SG
bileşen	مكون	bileş	مَكَّن		ADJ;NOM;INDF;MASC;SG
bileşen	عناصر	bileş	عُنصُر		N;NOM;INDF;PL
bileşen	المكونات	bileş	مُكَوِّن		N;NOM;DEF;PL
bileşen	العناصر	bileş	عُنصُر		N;NOM;DEF;PL
bileşen	مكونات	bileş	مُكَوِّن		N;NOM;INDF;PL
conrad	كونراد	conrad	كونراد		
havuz	المسبح	havuz	مُسبَح		N;NOM;DEF;SG
havuz	مسبح	havuz	مُسبَح		N;NOM;INDF;SG
havuz	بركة	havuz	بَرَكَة		N;NOM;INDF;SG
minyatür	مصغر	minyatür	مَصغَر		ADJ;NOM;INDF;MASC;SG
minyatür	مصغرة	minyatür	مُصَغَّر		ADJ;NOM;INDF;FEM;SG
rüşvet	رشوة	rüşvet	رَشوَة		N;NOM;INDF;SG
rüşvet	الرشوة	rüşvet	رَشوَة		N;NOM;DEF;SG
rüşvet	الرشاوى	rüşvet	رِشَاوِيّ		
rüşvet	رشوة	rüşvet	رَشوَة		N;NOM;INDF;SG
rüşvet	الرشوة	rüşvet	رَشوَة		N;NOM;DEF;SG
vitamin	الفيتامينات	vitam	فِيتَامِينَات		N;NOM;DEF;PL
vitamin	فيتامين	vitam	فيتامين		
memeliler	الثديات	memeli	ثَدِيَّة	ADJ;NOM;PL;3	N;NOM;DEF;PL
emilio	اميليو	emilio	أَمِيلِيُو	PROPN;NOM;SG;3	
freeman	فريمان	freeman	فرِيمَان		
casa	كاسا	casa	كَاس		
casa	كازا	casa	كَاز		
faraday	فاراداي	faraday	فاراداي		
zihin	عقل	zih	عَقَل	N;NOM;SG;3	
kayısı	مشمش	kayı	مشمش	N;NOM;SG;3	
strange	غريب	strange	غريب		
kürk	الفرو	kürk	فُرُوّ		N;NOM;DEF;PL
kürk	الفراء	kürk	فَروَة		N;NOM;DEF;SG
kürk	فرو	kürk	فرو		N;NOM;INDF;SG
kürk	فراء	kürk	فَرِيء		N;NOM;INDF;SG
bacak	ارجل	bacak	أَرجَل		
bacak	سيقان	bacak	سِيقَان		N;NOM;INDF;PL
bacak	الارجل	bacak	أَرجَل		N;NOM;DEF;SG
bacak	السيقان	bacak	سِيقَان		
bacak	الساقين	bacak	سَاقِين		N;NOM;DEF;DU
bacak	الساق	bacak	سَاق		N;NOM;DEF;SG
bacak	ساق	bacak	سَاق		
bacak	القدم	bacak	قَدَم		N;NOM;DEF;SG
verim	كفاءة	ver	كَفَاءَة		N;NOM;INDF;SG
verim	الكفاءة	ver	كَفَاءَة		N;NOM;DEF;SG
verim	الفعالية	ver	فَعَّالِيَّة		N;NOM;DEF;SG
souza	سوزا	souz	سُوز		
manevra	مناورة	manevra	مُنَاوَرَة		N;NOM;INDF;SG
manevra	المناورة	manevra	مُنَاوَرَة		N;NOM;DEF;SG
manevra	مناورة	manevra	مُنَاوَرَة		N;NOM;INDF;SG
manevra	مناورة	manevra	مُنَاوَرَة		N;NOM;INDF;SG
belirtilmiş	محدد	belir	مُحَدَّد	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC;SG
belirtilmiş	محددة	belir	مُحَدَّد	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;FEM;SG
belirtilmiş	المحدد	belir	مُحَدَّد	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;DEF;MASC;SG
