que	att	que	att	CONJ	PART
espalda	ryggar	espalda	rygg	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
signos	tecken	signo	tecken	N;MASC;PL	N;NOM;INDF;NEUT;SG
administrador	admin	administrador	admin	N;MASC;SG	V;IMP;FIN;ACT
administrador	handläggare	administrador	handläggare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
administrador	föreståndare	administrador	föreståndare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
noches	natten	noche	natt	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
noches	night	noche	night	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
noches	kväll	noche	kväll	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
noches	natt	noche	natt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
estrecha	smala	estrecho	smal	ADJ;FEM;SG	ADJ;NOM;PL
extraño	udda	extraño	udda	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
extraño	odd	extraño	odd	ADJ;MASC;SG	PROPN;NOM
extraño	saknar	extraño	sakna	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
extraño	fröken	extraño	fröka	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
extraño	miss	extraño	miss	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
extraño	främling	extraño	främling	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vigo	vigo	vigo	vigo	N;MASC;SG	PROPN;NOM
venus	venus	venus	venus	N	PROPN;NOM
hamilton	hamilton	hamilto	hamilton	N;MASC;SG	PROPN;NOM
cirugía	kirurgiska	cirugía	kirurgisk	N;FEM;SG	ADJ;NOM;PL
cirugía	kirurgiskt	cirugía	kirurgisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
chinos	kinesiskt	chino	kinesisk	N;MASC;PL	N;NOM;INDF;NEUT;SG
chinos	kines	chino	kines	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
chinos	kinesisk	chino	kinesisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
chinos	kinesiska	chino	kinesisk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
segmento	segment	segmento	segment	N;MASC;SG	N;NOM;INDF;NEUT;PL
destruido	förstörda	destruido	förstöra	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
destruido	förstöras	destruido	förstöra	ADJ;MASC;SG;V.PTCP	V;NFIN;PASS
destruido	förstörde	destruido	förstöra	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
ayudante	assisterande	ayudante	assistera	N;SG	ADJ;NOM;PRS;V.PTCP
ayudante	hjälpare	ayudante	hjälpare	N;SG	N;NOM;INDF;MASC+FEM;PL
portero	vaktmästare	portero	vaktmästare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
portero	bärare	portero	bärare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
característico	karakteristiska	característico	karakteristisk	ADJ;MASC;SG	ADJ;NOM;PL
latin	latinska	latin	latinsk	N	ADJ;NOM;PL
escasa	glest	escaso	gar	ADJ;FEM;SG	ADV;RL
escasa	knappa	escaso	knappa	ADJ;FEM;SG	ADJ;NOM;PL
viviendo	living	vivir	living	V;V.MSDR	N;NOM;INDF;MASC+FEM;SG
viviendo	levande	vivir	levande	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
transferencia	överföra	transferencia	överföra	N;FEM;SG	V;IMP;FIN;ACT
more	mera	more	mycket		ADV;CMPR
more	fler	more	mången		PRO;INDF;PL
more	mer	more	mycket		ADV;CMPR
intérpretes	tolkar	intérprete	tolka	N;PL	V;IND;PRS;FIN;ACT
intérpretes	tolkning	intérprete	tolkning	N;PL	N;NOM;INDF;MASC+FEM;SG
intérpretes	tolk	intérprete	tolk	N;PL	N;NOM;INDF;MASC+FEM;SG
internos	praktikant	interno	praktikant	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
llena	fulla	lleno	fulla	ADJ;FEM;SG	ADJ;NOM;PL
llena	fullt	lleno	full	ADJ;FEM;SG	ADV
llena	fyller	lleno	fylla	ADJ;FEM;SG	V;IND;PRS;FIN;ACT
llena	fylla	lleno	fylla	ADJ;FEM;SG	V;IMP;FIN;ACT
llena	fyll	lleno	fyll	ADJ;FEM;SG	V;IMP;FIN;ACT
alcohol	alkoholhaltiga	alcohol	alkoholhaltig	N;MASC;SG	ADJ;NOM;PL
alcohol	alkoholist	alcohol	alkoholist	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
cubano	kubanska	cubano	kubansk	N;MASC;SG	ADJ;NOM;PL
cubano	kubansk	cubano	kubansk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
rodeado	omringade	rodeado	omringad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	PROPN;NOM
destacadas	slingor	destacado	slinga	ADJ;FEM;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
destacadas	höjdpunkter	destacado	höjdpunkt	ADJ;FEM;PL;V.PTCP	N;NOM;INDF;MASC+FEM;PL
destacadas	belyser	destacado	belysa	ADJ;FEM;PL;V.PTCP	V;IND;PRS;FIN;ACT
destacadas	visade	destacado	visa	ADJ;FEM;PL;V.PTCP	V;IND;PST;FIN;ACT
destacadas	utvalt	destacado	utvälta	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
estable	stabila	estable	stabil	ADJ;SG	ADJ;NOM;PL
estable	stall	estable	stall	ADJ;SG	N;NOM;INDF;NEUT;SG
estable	stallet	estable	stall	ADJ;SG	N;NOM;DEF;NEUT;SG
inspirado	inspirerade	inspirado	inspirera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
entera	heltal	entero	heltal	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
subir	uppladdning	subir	uppladdning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
subir	uppladdningen	subir	uppladdning	V;NFIN	N;NOM;DEF;MASC+FEM;SG
urbanos	urban	urbano	urban	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
urbanos	tätort	urbano	tätor	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
uci	uci	uci	uci	N;SG	PROPN;NOM
concesión	beviljar	concesión	bevilja	N;FEM;SG	V;IND;PRS;FIN;ACT
iniciales	ursprungligt	inicial	ursprunglig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
iniciales	initial	inicial	initial	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
iniciales	ursprunglig	inicial	ursprunglig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
iniciales	initialer	inicial	initial	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
iniciales	initialerna	inicial	initial	ADJ;PL	N;NOM;DEF;MASC+FEM;PL
alimento	feed	alimento	feed	N;MASC;SG	V;IMP;FIN;ACT
corre	run	correr	run	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
corre	springa	correr	springa	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
corre	kör	correr	köra	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
corre	spring	correr	spring	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
praga	prag	praga	prag	N;MASC;SG	PROPN;NOM
light	ljust	light	ljust	N	ADJ;NOM;INDF;NEUT;SG
protesta	protester	protesta	protest	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
protesta	protesterar	protesta	protestera	N;FEM;SG	V;IND;PRS;FIN;ACT
protesta	protestera	protesta	protestera	N;FEM;SG	V;IMP;FIN;ACT
ochenta	åttio	ochenta	åttio	N;MASC;PL	NUM;NOM
ochenta	eighty	ochenta	eighty	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
detener	stop	detener	stop	V;NFIN	N;NOM;INDF;NEUT;SG
detener	stopp	detener	stopp	V;NFIN	N;NOM;INDF;NEUT;SG
detener	halt	detener	halt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
genética	genetiska	genético	genetisk	ADJ;FEM;SG	ADJ;NOM;PL
genética	genetik	genético	genetik	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
monumental	monumental	monumental	monumental	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
responde	svara	responder	svara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
lyon	lyon	lyon	lyon	N;MASC;SG	PROPN;NOM
lyon	lyons	lyon	lyon	N;MASC;SG	PROPN;NOM
lyon	lyons	lyon	lyon	N;MASC;SG	PROPN;NOM
celebran	fira	celebrar	fira	V;IND;PL;3;PRS;FIN	V;IMP;FIN;ACT
palo	palo	palo	palo	N;MASC;SG	PROPN;NOM
varía	variera	variar	variera	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
sufrido	lidit	sufrido	lida	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
protestas	protest	protesta	protest	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
protestas	protesterar	protesta	protestera	N;FEM;PL	V;IND;PRS;FIN;ACT
protestas	protestera	protesta	protestera	N;FEM;PL	V;IMP;FIN;ACT
contratado	kontrakterade	contratado	kontraktera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
contratado	avtalade	contratado	avtala	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
contratado	anlitade	contratado	anlita	ADJ;MASC;SG;V.PTCP	V;PST;V.PTCP;ACT
geográficos	geografiskt	geográfico	geografisk	ADJ;MASC;PL	ADV
geográficos	geografisk	geográfico	geografisk	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
geográficos	geografiskt	geográfico	geografisk	ADJ;MASC;PL	ADV
geográficos	geografisk	geográfico	geografisk	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
abundante	rikliga	abundante	riklig	ADJ;SG	ADJ;NOM;PL
abundante	rikligt	abundante	riklig	ADJ;SG	ADV
digitales	digitalt	digital	digital	ADJ;PL	N;NOM;INDF;NEUT;SG
digitales	digital	digital	digital	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
correcta	korrigera	correcto	korrigera	ADJ;FEM;SG	V;IMP;FIN;ACT
correcta	rätta	correcto	rätta	ADJ;FEM;SG	N;MASC+FEM
correcta	rätt	correcto	rätt	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
patricio	patrik	patricio	patrik	PROPN	PROPN;NOM
patricio	patrick	patricio	patrick	PROPN	PROPN;NOM
patricio	patricio	patricio	patricio	PROPN	PROPN;NOM
islandia	island	islandia	island	ADJ;FEM;SG	PROPN;NOM
islandia	isländska	islandia	isländsk	ADJ;FEM;SG	ADJ;NOM;PL
controversia	tvister	controversia	tvist	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
controversia	kontroverser	controversia	kontrovers	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
incorporación	införlivande	incorporación	införlivande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
diseñador	designer	diseñador	design	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
diseñador	formgivare	diseñador	formgivare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
tarjeta	kort	tarjeta	kort	N;FEM;SG	ADV
oklahoma	oklahoma	oklahoma	oklahoma	N;MASC;SG	PROPN;NOM
orlando	orlando	orlar	orlando	V;V.MSDR	PROPN;NOM
anillos	rings	anillo	ringa	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
arenas	sands	arena	sand	N;FEM;PL	N;NOM;INDF;NEUT;SG
morgan	morgan	morgar	morgan	N;MASC;SG	PROPN;NOM
voluntarios	frivilliga	voluntario	frivillig	N;MASC;PL	ADJ;NOM;PL
voluntarios	volontär	voluntario	volontär	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
voluntarios	frivillig	voluntario	frivillig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
germán	germán	germán	germán	N;MASC;SG	PROPN;NOM
germán	germain	germán	germain	N;MASC;SG	PROPN;NOM
vegetal	grönsaker	vegetal	grönsak	ADJ;SG	N;NOM;INDF;MASC+FEM;PL
vegetal	grönsak	vegetal	grönsak	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
vegetal	vegetabiliska	vegetal	vegetabilisk	ADJ;SG	ADJ;NOM;PL
vegetal	planta	vegetal	planta	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
vegetal	plantera	vegetal	plantera	ADJ;SG	V;IMP;FIN;ACT
vegetal	växter	vegetal	växt	ADJ;SG	N;NOM;INDF;MASC+FEM;PL
vegetal	anläggning	vegetal	anläggning	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
versos	vers	verso	vers	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
versos	budskap	verso	budskap	N;MASC;PL	N;NOM;INDF;NEUT;SG
transportes	transporterar	transporte	transportera	N;MASC;PL	V;IND;PRS;FIN;ACT
transportes	transport	transporte	transport	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
transportes	transportera	transporte	transportera	N;MASC;PL	V;IMP;FIN;ACT
transportes	transport	transporte	transport	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
domínguez	dominguez	domínguez	dominguez	PROPN	N;NOM;INDF;MASC+FEM;SG
domínguez	domínguez	domínguez	domínguez	PROPN	PROPN;NOM
compró	köpta	comprar	köpa	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
compró	köpt	comprar	köpa	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sustitución	ersättande	sustitución	ersätta	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
sustitución	ersättare	sustitución	ersättare	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
horacio	horatio	horacio	horatio	PROPN	N;NOM;INDF;MASC+FEM;SG
horacio	horacio	horacio	horacio	PROPN	PROPN;NOM
horacio	horace	horacio	horace	PROPN	N;NOM;INDF;MASC+FEM;SG
distinciones	hedrar	distinción	hedra	N;FEM;PL	V;IND;PRS;FIN;ACT
distinciones	åtskillnad	distinción	åtskillnad	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
distinciones	distinktion	distinción	distinktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
gráfica	grafik	gráfico	grafik	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gráfica	grafiska	gráfico	grafisk	ADJ;FEM;SG	ADJ;NOM;PL
gráfica	grafisk	gráfico	grafisk	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gráfica	diagram	gráfico	diagram	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
gráfica	graf	gráfico	graf	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gráfica	diagram	gráfico	diagram	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
gráfica	grafik	gráfico	grafik	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
emisiones	emission	emisión	emission	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
supuestamente	påstådd	supuestamente	påstådd	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
supuestamente	påstått	supuestamente	påstå	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
supuestamente	påstås	supuestamente	påstås	ADV	V;NFIN;PASS
western	västra	western	onstra	N;MASC;SG	ADJ;NOM;DEF;SG
western	västlig	western	västlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
isaac	isaac	isaac	isaac	PROPN	PROPN;NOM
isaac	isak	isaac	isak	PROPN	PROPN;NOM
bosnia	bosniska	bosnia	bosnisk	ADJ;FEM;SG	ADJ;NOM;PL
bosnia	bosnien	bosnia	bosnie	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
químico	kemikalie	químico	kemikalie	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
químico	kemist	químico	kemist	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
destinos	destination	destino	destination	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
destinos	destinationen	destino	destination	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
destinos	resmål	destino	resmål	N;MASC;PL	N;NOM;INDF;NEUT;SG
destinos	resmål	destino	resmål	N;MASC;PL	N;NOM;INDF;NEUT;SG
urss	sovjetunionen	urss	sovjetunionen	N;FEM;SG	PROPN;NOM
urss	sovjet	urss	sovjet	N;FEM;SG	PROPN;NOM
reacciones	reaktion	reacción	reaktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
challenger	challenger	challenger	challeng	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
challenger	utmanare	challenger	utmanare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
leopoldo	leopold	leopoldo	leopold	N;MASC;SG	PROPN;NOM
ponce	ponce	ponce	ponce	PROPN	PROPN;NOM
externo	externt	externo	extern	ADJ;MASC;SG	ADV
externo	externa	externo	ext	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;PL
silvestre	silvestre	silvestre	silvestre	ADJ;SG	PROPN;NOM
silvestre	wild	silvestre	wild	ADJ;SG	N;NOM;INDF;NEUT;SG
silvestre	vilt	silvestre	vilja	ADJ;SG	N;NOM;INDF;NEUT;SG
silvestre	frilevande	silvestre	frilevande	ADJ;SG	N;NOM;INDF;NEUT;SG
silvestre	vilda	silvestre	vilja	ADJ;SG	ADJ;NOM;PL
silvestre	sylvester	silvestre	sylvest	ADJ;SG	PROPN;NOM
gary	gary	gary	gary	PROPN	PROPN;NOM
ian	lan	ir	lan	PROPN	N;NOM;INDF;NEUT;SG
ian	ian	ir	ian	PROPN	PROPN;NOM
smiths	smiths	smith	smiths	N	PROPN;NOM
catorce	fourteen	catorce	fourt	N;FEM;PL	N;NOM;INDF;NEUT;SG
catorce	fjorton	catorce	fjorton	N;FEM;PL	NUM;NOM
legales	rättsligt	legal	rättslig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
legales	rättslig	legal	rättslig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
legales	lagligt	legal	laglig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
gráficos	grafik	gráfico	grafik	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
gráficos	grafiska	gráfico	grafisk	N;MASC;PL	ADJ;NOM;PL
gráficos	grafisk	gráfico	grafisk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
gráficos	grafiskt	gráfico	grafisk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
gráficos	diagram	gráfico	diagram	N;MASC;PL	N;NOM;INDF;NEUT;SG
gráficos	grafik	gráfico	grafik	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ferrer	ferrer	ferrer	ferrer	PROPN	PROPN;NOM
taiwán	taiwan	taiwán	taiwa	N;MASC;SG	PROPN;NOM
natación	simma	natación	simma	N;FEM;SG	V;IMP;FIN;ACT
natación	simmar	natación	simma	N;FEM;SG	V;IND;PRS;FIN;ACT
natación	simma	natación	simma	N;FEM;SG	V;IMP;FIN;ACT
frases	citat	frase	cita	N;FEM;PL	N;NOM;INDF;NEUT;SG
frases	citationstecken	frase	citationsteck	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
entregó	levererade	entregar	leverera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
entregó	levererat	entregar	levererad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entregó	levererad	entregar	levererad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
anuncio	tillkännagivande	anuncio	tillkännagivande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
anuncio	kommersiella	anuncio	kommersiell	N;MASC;SG	ADJ;NOM;PL
anuncio	kommersiellt	anuncio	kommersiell	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
azules	blue	azul	blue	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
azules	blått	azul	blå	ADJ;PL	N;NOM;INDF;NEUT;SG
azules	blues	azul	blues	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
flamenco	flamländska	flamenco	flamländsk	N;MASC;SG	ADJ;NOM;PL
cálculo	kalkyler	cálculo	kalkyl	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
carter	carter	carter	cart	N;MASC;SG	PROPN;NOM
quebec	quebec	quebec	quebec	PROPN	PROPN;NOM
kentucky	kentucky	kentucky	kentucky	N;MASC;SG	PROPN;NOM
lorena	lorena	lorena	loren	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
entrevistas	intervjun	entrevista	intervjun	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
entrevistas	intervjua	entrevista	intervjua	N;FEM;PL	V;IMP;FIN;ACT
entrevistas	intervju	entrevista	intervju	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
futura	framtiden	futuro	framtid	ADJ;FEM;SG	N;NOM;DEF;MASC+FEM;SG
futura	framtid	futuro	framtid	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
futura	future	futuro	future	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
conduce	köra	conducir	köra	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
conduce	kör	conducir	köra	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
conduce	drive	conducir	drive	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
bibliotecas	biblioteken	biblioteca	bibliotek	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
bibliotecas	bibliotek	biblioteca	bibliotek	N;FEM;PL	N;NOM;INDF;NEUT;SG
bibliotecas	bibliotek	biblioteca	bibliotek	N;FEM;PL	N;NOM;INDF;NEUT;SG
bibliotecas	biblioteket	biblioteca	bibliotek	N;FEM;PL	N;NOM;DEF;NEUT;SG
propietarios	ägaren	propietario	ägare	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
hierba	örter	hierba	ört	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
detroit	detroit	detroit	detroit	N;MASC	PROPN;NOM
responsables	ansvarsfullt	responsable	ansvarsfull	N;PL	ADJ;NOM;INDF;NEUT;SG
responsables	ansvariga	responsable	ansvarig	N;PL	ADJ;NOM;PL
responsables	ansvarsfull	responsable	ansvarsfull	N;PL	ADJ;NOM;INDF;MASC+FEM;SG
responsables	ansvarig	responsable	ansvarig	N;PL	ADJ;NOM;INDF;MASC+FEM;SG
responsables	ansvarigt	responsable	ansvarig	N;PL	ADJ;NOM;INDF;NEUT;SG
convenciones	konventet	convención	konvente	N;FEM;PL	N;NOM;DEF;NEUT;SG
convenciones	konventionen	convención	konvention	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
convenciones	konvent	convención	konvent	N;FEM;PL	N;NOM;INDF;NEUT;SG
convenciones	konvention	convención	konvention	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
convenciones	konvent	convención	konvent	N;FEM;PL	N;NOM;INDF;NEUT;SG
toca	tryck	tocar	tryck	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
cubana	kubanska	cubano	kubansk	ADJ;FEM;SG	ADJ;NOM;PL
hernán	hernán	hernán	hern	PROPN	PROPN;NOM
hablan	tala	hablar	tala	V;IND;PL;3;PRS;FIN	V;IMP;FIN;ACT
amarilla	gula	amarillo	gul	ADJ;FEM;SG	ADJ;NOM;PL
amarilla	gult	amarillo	gult	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
abad	abbot	abad	abbot	N;MASC;SG	PROPN;NOM
consistía	bestod	consistir	bestå	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
químicos	kemisk	químico	kemisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
químicos	kemikalie	químico	kemikalie	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
químicos	kemiskt	químico	kemisk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
rechazó	vägrat	rechazar	vägra	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
publicadas	utgiven	publicado	utge	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicadas	publicerat	publicado	publicerad	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
publicadas	offentliggjord	publicado	offentliggjord	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicadas	publicerad	publicado	publicera	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
iniciado	initierade	iniciado	initiera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
iniciado	inledda	iniciado	läla	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
iniciado	inledde	iniciado	inleda	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
iniciado	påbörjade	iniciado	påbörja	ADJ;MASC;SG;V.PTCP	V;IND;PST;V.PTCP;ACT
iniciado	började	iniciado	börja	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
iniciado	startade	iniciado	starta	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
iniciado	börjat	iniciado	börja	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
centímetros	tum	centímetro	tum	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
implicados	inblandad	implicado	inblandad	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
regulares	regelbundet	regular	regelbund	ADJ;PL	N;NOM;DEF;NEUT;SG
regulares	regelbunden	regular	regelbund	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
regulares	ordinarie	regular	ordinarium	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
suyo	ditt	suyo	du	DET;MASC;SG;3	PRO;DEF;NEUT;SG
suyo	din	suyo	du	DET;MASC;SG;3	PRO;DEF;MASC+FEM;SG
suyo	dina	suyo	du	DET;MASC;SG;3	PRO;DEF;PL
carlo	carlo	carlo	carlo	PROPN	PROPN;NOM
bello	bello	bello	bello	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
arreglos	fastställs	arreglo	fastställa	N;MASC;PL	V;IND;PRS;FIN;PASS
arreglos	rättar	arreglo	rätta	N;MASC;PL	V;IND;PRS;FIN;ACT
arreglos	rättelser	arreglo	rättelse	N;MASC;PL	V;IND;PRS;FIN;ACT
arreglos	fixar	arreglo	fixa	N;MASC;PL	V;IND;PRS;FIN;ACT
arreglos	korrigerar	arreglo	korrigera	N;MASC;PL	V;IND;PRS;FIN;ACT
arreglos	arrangemang	arreglo	arrangemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
arreglos	arrangemanget	arreglo	arrangemang	N;MASC;PL	N;NOM;DEF;NEUT;SG
arreglos	arrangemang	arreglo	arrangemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
arreglos	arrangerar	arreglo	arrangera	N;MASC;PL	V;IND;PRS;FIN;ACT
arreglos	arrangera	arreglo	arrangera	N;MASC;PL	V;IMP;FIN;ACT
esencial	väsentliga	esencial	väsentlig	ADJ;SG	ADJ;NOM;PL
esencial	väsentligt	esencial	väsentlig	ADJ;SG	ADV
