que	tu	que	tu	PRO	INTJ
agarden	apenas	agardar	apenas	V	ADV
agarden	minuto	agardar	minuto	V	N;MASC;SG
agarden	minute	agardar	minute	V	N;MASC;SG
propietario	fora	propietario	fora	N	ADV
danza	dançar	danza	dançar	N	V;NFIN
danza	dançando	danza	dançar	N	V;V.MSDR
danza	dançar	danza	dançar	N	V;NFIN
xúroo	sincero	xúroo	sincero	N	ADJ;MASC;SG
xúroo	honesto	xúroo	honesto	N	ADJ;MASC;SG
xúroo	honesta	xúroo	honesto	N	ADJ;FEM;SG
xúroo	sincera	xúroo	sincer	N	ADJ;FEM;SG
xúroo	jura	xúroo	jura	N	V;IND;SG;3;PRS;FIN
billy	billy	billy	billy	PROPN	N;MASC;SG
cuns	com	cun	com	ADV	ADP
cuns	vindo	cun	vir	ADV	V;MASC;V.PTCP
cuns	chegando	cun	chegar	ADV	V;V.MSDR
considerado	sendo	considerar	ser	V	V;V.MSDR
considerado	ser	considerar	ser	V	V;NFIN
medianoite	midnight	medianoite	midnight	PROPN	N;MASC;SG
soñar	dream	soñar	dream	V	N;MASC;SG
soñar	sonho	soñar	sonho	V	N;MASC;SG
soñar	sonhos	soñar	sonho	V	N;MASC;PL
soñar	dreams	soñar	dreams	V	N;MASC;SG
hill	colina	hill	colina	PROPN	N;FEM;SG
hill	hill	hill	hill	PROPN	N;MASC;SG
encantador	charming	encantador	charming	ADJ	N;MASC;SG
responsábel	responsável	responsábel	responsável	N	ADJ;MASC;SG
responsábel	responsáveis	responsábel	responsável	N	ADJ;MASC;PL
responsábel	por	responsábel	por	N	ADP
responsábel	para	responsábel	para	N	ADP
responsábel	cobrar	responsábel	cobrar	N	V;NFIN
groves	groves	grove	grove	PROPN	N;MASC;SG
groves	tu	grove	tu	PROPN	INTJ
groves	você	grove	você	PROPN	PRO;NOM;SG;3
groves	vc	grove	vc	PROPN	PRO;NOM;MASC;SG;3
cliff	penhasco	cliff	penhasco	PROPN	N;MASC;SG
cliff	precipício	cliff	precipício	PROPN	N;MASC;SG
cliff	cliff	cliff	cliff	PROPN	N;MASC;SG
ideais	ideal	ideal	ideal	N	ADJ;MASC;SG
festas	fiz	festa	fazer	N	V;IND;SG;1;PST;FIN
festas	did	festa	dider	N	PROPN;MASC;SG
festas	fê	festa	fazer	N	V;IND;SG;3;PST;FIN
festas	fez	festa	fazer	N	V;IND;SG;3;PST;FIN
macdonald	macdonald	macdonald	macdonald	ADJ	N;MASC;SG
leal	leais	leal	leal	ADJ	N;MASC;PL
leal	true	leal	true	ADJ	N;MASC;SG
leal	verdade	leal	verdade	ADJ	N;FEM;SG
viets	eles	viets	eles	PROPN	PRO;NOM;MASC;PL;3
viets	elas	viets	ele	PROPN	PRO;NOM;FEM;PL;3
viets	os	viets	o	PROPN	PRO;ACC;MASC;PL;3
zorra	essa	zorra	esse	N	PRO;FEM;SG
zorra	isso	zorra	isso	N	PRO;MASC;SG
zorra	que	zorra	que	N	PRO;MASC;SG
zorra	tu	zorra	tu	N	INTJ
zorra	você	zorra	você	N	PRO;NOM;SG;3
zorra	vc	zorra	vc	N	PRO;NOM;MASC;SG;3
zorra	doida	zorra	doida	N	V;FEM;SG;V.PTCP
zorra	doido	zorra	doido	N	V;MASC;SG;V.PTCP
zorra	louco	zorra	louco	N	ADJ;MASC;SG
winston	winston	winston	winston	PROPN	N;MASC;SG
winston	deixe	winston	deixar	PROPN	V;SBJV;SG;3;PRS;FIN
winston	deixa	winston	deixar	PROPN	V;IND;SG;3;PRS;FIN
pompeio	pompeu	pompeio	pomper	PROPN	N;MASC;SG
pompeio	tive	pompeio	ter	PROPN	V;IND;SG;1;PST;FIN
pompeio	tinha	pompeio	ter	PROPN	V;IND;SG;3;IPFV;FIN
pompeio	teve	pompeio	ter	PROPN	V;IND;SG;3;PST;FIN
marcel	marcelo	marcel	marcelo	PROPN	N;MASC;SG
marcel	marcel	marcel	marcel	PROPN	N;MASC;SG
sobibór	sobibor	sobibór	sobibor	PROPN	N;MASC;SG
forks	garfos	forks	garfo	PROPN	N;MASC;PL
haynes	haynes	haber	hayne	PROPN	N;MASC;SG
haynes	enviada	haber	enviar	PROPN	V;FEM;SG;V.PTCP
haynes	enviadas	haber	enviar	PROPN	V;FEM;PL;V.PTCP
haynes	enviados	haber	enviar	PROPN	V;MASC;PL;V.PTCP
haynes	enviou	haber	enviar	PROPN	V;IND;SG;3;PST;FIN
haynes	enviado	haber	enviar	PROPN	V;MASC;SG;V.PTCP
invasión	invadindo	invasión	invadir	N	V;V.MSDR
dixese	say	dicir	say	V	N;MASC;SG
dixese	said	dicir	said	V	N;MASC;SG
dixese	estava	dicir	estar	V	V;IND;SG;3;IPFV;FIN
dixese	tava	dicir	tavo	V	V;IND;SG;1;IPFV;FIN
dixese	foi	dicir	foi	V	ADV
pacífico	pacífico	pacífico	pacífico	ADJ	N;MASC;SG
pacífico	pacífico	pacífico	pacífico	ADJ	N;MASC;SG
pacífico	pacifico	pacífico	pacifico	ADJ	N;MASC;SG
pacífico	pacific	pacífico	pacific	ADJ	N;MASC;SG
pacífico	qual	pacífico	qual	ADJ	PRO;MASC;SG
aumentar	crescente	aumentar	crescente	V	ADJ;MASC;SG
aumentar	aumento	aumentar	aumento	V	N;MASC;SG
estraños	desconhecidos	estraño	desconhecer	ADJ	V;MASC;PL;V.PTCP
estraños	forasteiros	estraño	forasteiro	ADJ	N;MASC;PL
estraños	strange	estraño	strange	ADJ	N;MASC;SG
italiano	italiana	italiano	italiana	ADJ	N;FEM;SG
italiano	italianos	italiano	italiano	ADJ	N;MASC;PL
italiano	italiano	italiano	italiano	ADJ	N;MASC;SG
emocional	emocional	emocional	emocional	N	ADJ;MASC;SG
emocional	emotiva	emocional	emotivo	N	ADJ;FEM;SG
emocional	emotivo	emocional	emotivo	N	ADJ;MASC;SG
correos	postar	correo	postar	N	V;NFIN
correos	publicar	correo	publicar	N	V;NFIN
voluntarios	voluntariado	voluntario	voluntariado	N	V;MASC;SG;V.PTCP
voluntarios	voluntária	voluntario	voluntário	N	ADJ;FEM;SG
voluntarios	ajude	voluntario	ajude	N	V;SBJV;SG;3;PRS;FIN
voluntarios	ajudar	voluntario	ajudar	N	V;NFIN
básica	básicas	básico	básico	ADJ	N;FEM;PL
básica	básica	básico	básico	ADJ	N;FEM;SG
básica	basic	básico	basic	ADJ	N;MASC;SG
básica	básicos	básico	básico	ADJ	N;MASC;PL
sentados	ai	sentar	ai	V	INTJ
sentados	ali	sentar	ali	V	ADV
sentados	aí	sentar	aí	V	ADV
sentados	lá	sentar	lá	V	ADV
sentados	só	sentar	só	V	ADV
sentados	apenas	sentar	apenas	V	ADV
sentados	sab	sentar	sab	V	N;MASC;SG
sentados	sáb	sentar	sábado	V	N;MASC;SG
sentados	sat	sentar	sat	V	N;MASC;SG
jack	valete	jack	valete	PROPN	N;MASC;SG
jack	jack	jack	jack	PROPN	N;MASC;SG
bobby	bobby	bobby	bobby	PROPN	N;MASC;SG
seguintes	próximo	seguinte	próximo	ADJ	ADV
seguintes	next	seguinte	next	ADJ	N;MASC;SG
seguintes	seguindo	seguinte	seguir	ADJ	V;V.MSDR
seguintes	seguintes	seguinte	seguinte	ADJ	N;MASC;PL
seguintes	os	seguinte	o	ADJ	PRO;ACC;MASC;PL;3
descubrimos	descoberta	descubrir	descoberta	V	N;FEM;SG
descubrimos	achado	descubrir	achado	V	N;MASC;SG
cotiá	quotidiana	cotián	quotidiano	N	ADJ;FEM;SG
cotiá	diariamente	cotián	diariamente	N	ADV
cotiá	diários	cotián	diário	N	ADJ;MASC;PL
cotiá	vulgar	cotián	vulgar	N	ADJ;MASC;SG
valentes	bravo	valente	bravo	ADJ	N;MASC;SG
valentes	valente	valente	valente	ADJ	N;MASC;SG
valentes	valente	valente	valente	ADJ	N;MASC;SG
valentes	valiant	valente	valiant	ADJ	N;MASC;SG
street	rua	street	rua	PROPN	N;FEM;SG
street	street	street	street	PROPN	N;MASC;SG
darnos	realize	darno	realizar	N	V;SBJV;SG;3;PRS;FIN
darnos	dê	darno	dar	N	V;SBJV;SG;3;PRS;FIN
darnos	dar	darno	dar	N	V;NFIN
darnos	dá	darno	dar	N	V;IND;SG;3;PRS;FIN
raios	os	raio	o	N	PRO;ACC;MASC;PL;3
técnico	quer	técnico	querer	N	V;IND;SG;3;PRS;FIN
técnico	queres	técnico	querer	N	INTJ
técnico	quero	técnico	querer	N	V;IND;SG;1;PRS;FIN
falso	false	falso	false	ADJ	N;MASC;SG
falso	falsos	falso	falso	ADJ	N;MASC;PL
asistente	escrivão	asistente	escrivão	ADJ	N;MASC;SG
asistente	assistente	asistente	assistente	ADJ	N;MASC;SG
afrontar	deal	afrontar	deal	V	N;MASC;SG
afrontar	com	afrontar	com	V	ADP
afrontar	desafios	afrontar	desafio	V	N;MASC;PL
afrontar	cara	afrontar	cara	V	N;FEM;SG
afrontar	carinha	afrontar	carinha	V	N;FEM;SG
afrontar	rosto	afrontar	rosto	V	N;MASC;SG
afrontar	face	afrontar	face	V	ADV
vouvos	espetáculo	vouvo	espetáculo	V	N;MASC;SG
vouvos	show	vouvo	show	V	N;MASC;SG
nocturno	noite	nocturno	noite	ADJ	N;FEM;SG
nocturno	night	nocturno	night	ADJ	N;MASC;SG
nocturno	boate	nocturno	boate	ADJ	N;FEM;SG
nocturno	discoteca	nocturno	discotecar	ADJ	N;FEM;SG
ocultar	agenda	ocultar	agenda	V	N;FEM;SG
new	novo	new	novo	PROPN	ADJ;MASC;SG
new	novas	new	novo	PROPN	ADJ;FEM;PL
new	novos	new	novo	PROPN	ADJ;MASC;PL
new	novidade	new	novidade	PROPN	N;FEM;SG
new	nova	new	novo	PROPN	ADJ;FEM;SG
asumir	lata	asumir	lata	V	N;FEM;SG
asumir	can	asumir	can	V	N;MASC;SG
asumir	responsabilidades	asumir	responsabilidade	V	N;FEM;PL
apostar	gamble	apostar	gamble	V	N;MASC;SG
apostar	aposta	apostar	aposta	V	N;FEM;SG
apostar	bet	apostar	bet	V	N;MASC;SG
competencia	outro	competencia	outro	N	PRO;MASC;SG
competencia	outros	competencia	outro	N	PRO;MASC;PL
competencia	outras	competencia	outro	N	PRO;FEM;PL
competencia	outra	competencia	outro	N	PRO;FEM;SG
amosan	eles	amosar	eles	V	PRO;NOM;MASC;PL;3
amosan	elas	amosar	ele	V	PRO;NOM;FEM;PL;3
amosan	investigação	amosar	investigação	V	N;FEM;SG
amosan	pesquisa	amosar	pesquisa	V	N;FEM;SG
amosan	pesquisas	amosar	pesquisa	V	N;FEM;PL
amosan	espetáculos	amosar	espetáculo	V	N;MASC;PL
amosan	espectáculos	amosar	espectáculo	V	N;MASC;PL
amosan	shows	amosar	show	V	N;MASC;PL
amosan	espetáculo	amosar	espetáculo	V	N;MASC;SG
amosan	show	amosar	show	V	N;MASC;SG
extra	figurante	extra	figurante	PROPN	N;MASC;SG
extra	extra	extra	extra	PROPN	N;MASC;SG
vih	vih	vih	vih	PROPN	N;MASC;SG
vih	hiv	vih	hiv	PROPN	N;MASC;SG
vih	sida	vih	sida	PROPN	N;FEM;SG
vih	ajudas	vih	ajuda	PROPN	N;FEM;PL
vih	auxílios	vih	auxílio	PROPN	N;MASC;PL
vih	aids	vih	aids	PROPN	N;FEM;SG
quizáis	tu	quizáis	tu	ADV	INTJ
quizáis	você	quizáis	você	ADV	PRO;NOM;SG;3
quizáis	vc	quizáis	vc	ADV	PRO;NOM;MASC;SG;3
lóxico	lógica	lóxico	lógico	ADJ	N;FEM;SG
lóxico	lógicas	lóxico	lógico	ADJ	N;FEM;PL
lóxico	essa	lóxico	esse	ADJ	PRO;FEM;SG
lóxico	isso	lóxico	isso	ADJ	PRO;MASC;SG
lóxico	que	lóxico	que	ADJ	PRO;MASC;SG
lóxico	vinculado	lóxico	vincular	ADJ	V;MASC;SG;V.PTCP
lóxico	vinculados	lóxico	vincular	ADJ	V;MASC;PL;V.PTCP
dígolle	dizer	dígolle	dizer	PROPN	V;NFIN
dígolle	say	dígolle	say	PROPN	N;MASC;SG
dígolle	digam	dígolle	dizer	PROPN	V;SBJV;PL;3;PRS;FIN
dígolle	diga	dígolle	dizer	PROPN	V;SBJV;SG;3;PRS;FIN
dígolle	diz	dígolle	dizer	PROPN	V;IND;SG;3;PRS;FIN
dígolle	tu	dígolle	tu	PROPN	INTJ
dígolle	você	dígolle	você	PROPN	PRO;NOM;SG;3
dígolle	vc	dígolle	vc	PROPN	PRO;NOM;MASC;SG;3
dígolle	conte	dígolle	conte	PROPN	V;SBJV;SG;3;PRS;FIN
dígolle	diz	dígolle	dizer	PROPN	V;IND;SG;3;PRS;FIN
dígolle	diga	dígolle	dizer	PROPN	V;SBJV;SG;3;PRS;FIN
pouquiño	pequeno	pouquiño	pequeno	N	ADJ;MASC;SG
pouquiño	pouco	pouquiño	pouco	N	ADV
pouquiño	pequena	pouquiño	pequeno	N	ADJ;FEM;SG
pouquiño	enquanto	pouquiño	enquanto	N	ADV
poñelo	colocar	poñelo	colocar	N	V;NFIN
poñelo	coloca	poñelo	colocar	N	V;IND;SG;3;PRS;FIN
poñelo	pôr	poñelo	pôr	N	V;NFIN
poñelo	posta	poñelo	pôr	N	V;FEM;SG;V.PTCP
poñelo	coloque	poñelo	coloque	N	V;SBJV;SG;3;PRS;FIN
poñelo	testar	poñelo	testar	N	V;NFIN
andando	caminhada	andar	caminhar	V	N;FEM;SG
andando	caminhada	andar	caminhar	V	N;FEM;SG
andando	passeio	andar	passeio	V	N;MASC;SG
desapareceron	eles	desaparecer	eles	V	PRO;NOM;MASC;PL;3
desapareceron	elas	desaparecer	ele	V	PRO;NOM;FEM;PL;3
desapareceron	gone	desaparecer	gone	V	N;MASC;SG
desapareceron	sido	desaparecer	ser	V	V;MASC;SG;V.PTCP
baixos	inferior	baixo	inferior	N	ADJ;MASC;SG
baixos	baixo	baixo	baixo	N	ADV
baixos	barato	baixo	barato	N	ADJ;MASC;SG
multitude	ai	multitude	ai	N	INTJ
multitude	ali	multitude	ali	N	ADV
multitude	aí	multitude	aí	N	ADV
multitude	lá	multitude	lá	N	ADV
anthony	anthony	anthony	anthony	PROPN	N;MASC;SG
anthony	antónio	anthony	antónio	PROPN	N;MASC;SG
anthony	antônio	anthony	antônio	PROPN	N;MASC;SG
desaparece	então	desaparecer	então	V	ADV
desaparece	depois	desaparecer	depois	V	ADV
desaparece	away	desaparecer	away	V	N;MASC;SG
desaparece	fora	desaparecer	fora	V	ADV
desaparece	out	desaparecer	out	V	N;MASC;SG
fea	feia	fear	feio	N	ADJ;FEM;SG
fea	feios	fear	feio	N	ADJ;MASC;PL
fea	feioso	fear	feioso	N	ADJ;MASC;SG
fea	feio	fear	fazer	N	ADJ;MASC;SG
fea	ela	fear	ela	N	PRO;NOM;FEM;SG;3
fea	velho	fear	velho	N	ADJ;MASC;SG
fea	antigo	fear	antigo	N	ADJ;MASC;SG
fea	velha	fear	velho	N	ADJ;FEM;SG
deseño	desenhar	deseño	desenhar	N	V;NFIN
deseño	desenhando	deseño	desenhar	N	V;V.MSDR
deseño	concebidos	deseño	conceber	N	V;MASC;PL;V.PTCP
deseño	projetado	deseño	projetar	N	V;MASC;SG;V.PTCP
deseño	desenhado	deseño	desenhar	N	V;MASC;SG;V.PTCP
deseño	concebido	deseño	conceber	N	V;MASC;SG;V.PTCP
deseño	projetada	deseño	projetar	N	V;FEM;SG;V.PTCP
helen	helena	helar	heleno	PROPN	N;FEM;SG
helen	helen	helar	helen	PROPN	N;FEM;SG
comemos	coma	comer	coma	V	N;MASC;SG
protector	protetor	protector	protetor	ADJ	N;MASC;SG
protector	protectora	protector	protectora	ADJ	N;FEM;SG
protector	protector	protector	protector	ADJ	N;MASC;SG
respiración	respirar	respiración	respirar	N	V;NFIN
respiración	respirando	respiración	respirar	N	V;V.MSDR
respiración	segure	respiración	segure	N	V;SBJV;SG;3;PRS;FIN
respiración	segurar	respiración	segurar	N	V;NFIN
respiración	segura	respiración	seguro	N	ADJ;FEM;SG
respiración	nossa	respiración	nosso	N	DET;FEM;SG
respiración	nossas	respiración	nosso	N	DET;FEM;PL
respiración	nossos	respiración	nosso	N	DET;MASC;PL
respiración	nosso	respiración	nosso	N	DET;MASC;SG
atopas	tu	atopa	tu	V	INTJ
atopas	você	atopa	você	V	PRO;NOM;SG;3
atopas	vc	atopa	vc	V	PRO;NOM;MASC;SG;3
púxose	dela	púxose	dela	V	N;MASC;SG
púxose	ela	púxose	ela	V	PRO;NOM;FEM;SG;3
púxose	her	púxose	her	V	N;MASC;SG
púxose	got	púxose	got	V	N;MASC;SG
púxose	down	púxose	down	V	N;MASC;SG
púxose	ela	púxose	ela	V	PRO;NOM;FEM;SG;3
púxose	she	púxose	she	V	N;MASC;SG
definitivamente	os	definitivamente	o	ADV	PRO;ACC;MASC;PL;3
consegues	tu	conseguir	tu	V	INTJ
consegues	você	conseguir	você	V	PRO;NOM;SG;3
consegues	vc	conseguir	vc	V	PRO;NOM;MASC;SG;3
consegues	lata	conseguir	lata	V	N;FEM;SG
consegues	can	conseguir	can	V	N;MASC;SG
efectivamente	fato	efectivamente	fato	ADV	N;MASC;SG
efectivamente	facto	efectivamente	facto	ADV	N;MASC;SG
efectivamente	suficiente	efectivamente	suficiente	ADV	ADJ;MASC;SG
efectivamente	chega	efectivamente	chegar	ADV	V;IND;SG;3;PRS;FIN
saian	fora	saiar	fora	V	ADV
saian	out	saiar	out	V	N;MASC;SG
convidado	hóspede	convidar	hóspede	V	N;MASC;SG
convidado	convidados	convidar	convidado	V	N;MASC;PL
convidado	guest	convidar	guest	V	N;MASC;SG
convidado	convidados	convidar	convidado	V	N;MASC;PL
exposición	mostra	exposición	mostrar	N	V;IND;SG;3;PRS;FIN
exposición	mostrar	exposición	mostrar	N	V;NFIN
exposición	exibir	exposición	exibir	N	V;NFIN
respira	respiração	respirar	respiração	V	N;FEM;SG
volvan	costas	volver	costa	V	N;FEM;PL
volvan	volta	volver	volta	V	N;FEM;SG
volvan	novamente	volver	novamente	V	ADV
volvan	eles	volver	eles	V	PRO;NOM;MASC;PL;3
entendemos	lata	entender	lata	V	N;FEM;SG
entendemos	can	entender	can	V	N;MASC;SG
molesta	incomodo	molesta	incomodo	V	ADJ;MASC;SG
molesta	tu	molesta	tu	V	INTJ
molesta	você	molesta	você	V	PRO;NOM;SG;3
molesta	vc	molesta	vc	V	PRO;NOM;MASC;SG;3
dirixe	runs	dirixe	rum	V	N;MASC;PL
dirixe	drives	dirixe	drive	V	N;MASC;PL
dirixe	cadastros	dirixe	cadastro	V	N;MASC;PL
dirixe	leads	dirixe	lead	V	N;MASC;PL
dirixe	exercícios	dirixe	exercício	V	N;MASC;PL
públicos	público	público	público	ADJ	N;MASC;SG
públicos	públicas	público	público	ADJ	N;FEM;PL
públicos	pública	público	público	ADJ	N;FEM;SG
públicos	públicos	público	público	ADJ	N;MASC;PL
públicos	publico	público	publico	ADJ	N;MASC;SG
xigantes	gigante	xigante	gigante	ADJ	N;MASC;SG
xigantes	giant	xigante	giant	ADJ	N;MASC;SG
xigantes	gigantes	xigante	gigante	ADJ	N;MASC;PL
xigantes	giants	xigante	giant	ADJ	N;MASC;SG
xigantes	gigantes	xigante	gigante	ADJ	N;MASC;PL
xigantes	são	xigante	ser	ADJ	V;IND;PL;3;PRS;FIN
xigantes	estão	xigante	estar	ADJ	V;IND;PL;3;PRS;FIN
xigantes	sao	xigante	sao	ADJ	V;IND;PL;3;PRS;FIN
xigantes	are	xigante	are	ADJ	N;MASC;SG
eres	tu	er	tu	N	INTJ
eres	você	er	você	N	PRO;NOM;SG;3
eres	vc	er	vc	N	PRO;NOM;MASC;SG;3
eres	são	er	ser	N	V;IND;PL;3;PRS;FIN
eres	estão	er	estar	N	V;IND;PL;3;PRS;FIN
eres	sao	er	sao	N	V;IND;PL;3;PRS;FIN
rematado	over	rematar	over	V	N;MASC;SG
orixinais	originais	orixinal	original	ADJ	N;MASC;PL
orixinais	originais	orixinal	original	ADJ	N;MASC;PL
test	testar	test	testar	N	V;NFIN
test	inverter	test	inverter	N	V;NFIN
test	reverter	test	reverter	N	V;NFIN
disque	eles	disque	eles	ADV	PRO;NOM;MASC;PL;3
disque	elas	disque	ele	ADV	PRO;NOM;FEM;PL;3
disque	dizer	disque	dizer	ADV	V;NFIN
disque	say	disque	say	ADV	N;MASC;SG
disque	digam	disque	dizer	ADV	V;SBJV;PL;3;PRS;FIN
disque	diga	disque	dizer	ADV	V;SBJV;SG;3;PRS;FIN
disque	diz	disque	dizer	ADV	V;IND;SG;3;PRS;FIN
disque	ouviu	disque	ouvir	ADV	V;IND;SG;3;PST;FIN
disque	ouviram	disque	ouvir	ADV	V;IND;PL;3;FIN
disque	ouvido	disque	ouvir	ADV	V;MASC;SG;V.PTCP
disque	ouvi	disque	ouvir	ADV	V;IND;SG;1;PST;FIN
respirar	respiração	respirar	respiração	V	N;FEM;SG
respirar	hálito	respirar	hálito	V	N;MASC;SG
respirar	bafo	respirar	bafo	V	N;MASC;SG
respirar	sopro	respirar	sopro	V	N;MASC;SG
respirar	respiração	respirar	respiração	V	N;FEM;SG
afortunado	sortuda	afortunar	sortuda	V	N;FEM;SG
afortunado	sorte	afortunar	sorte	V	N;FEM;SG
afortunado	lucky	afortunar	lucky	V	N;MASC;SG
afortunado	sortudo	afortunar	sortudo	V	N;MASC;SG
afortunado	blessed	afortunar	blessed	V	N;MASC;SG
glicosa	glicose	glicosa	glicose	ADJ	N;FEM;SG
glicosa	glucose	glicosa	glucose	ADJ	N;FEM;SG
glicosa	mudar	glicosa	mudar	ADJ	V;NFIN
glicosa	mudança	glicosa	mudança	ADJ	N;FEM;SG
glicosa	mudanças	glicosa	mudança	ADJ	N;FEM;PL
glicosa	troco	glicosa	troco	ADJ	N;MASC;SG
traballou	trabalhos	traballar	trabalho	V	N;MASC;PL
traballou	trabalho	traballar	trabalho	V	N;MASC;SG
obras	funciona	obra	funcionar	N	V;IND;SG;3;PRS;FIN
obras	trabalha	obra	trabalhar	N	V;IND;SG;3;PRS;FIN
obras	recolhido	obra	recolhido	N	V;MASC;SG;V.PTCP
obras	coletados	obra	coletar	N	V;MASC;PL;V.PTCP
obras	recolhida	obra	recolher	N	V;FEM;SG;V.PTCP
obras	recolhidos	obra	recolher	N	V;MASC;PL;V.PTCP
obras	ai	obra	ai	N	INTJ
obras	ali	obra	ali	N	ADV
obras	aí	obra	aí	N	ADV
obras	lá	obra	lá	N	ADV
dás	tu	das	tu	V	INTJ
dás	você	das	você	V	PRO;NOM;SG;3
dás	vc	das	vc	V	PRO;NOM;MASC;SG;3
dás	lata	das	lata	V	N;FEM;SG
dás	can	das	can	V	N;MASC;SG
st	rua	st	rua	PROPN	N;FEM;SG
st	street	st	street	PROPN	N;MASC;SG
afastado	far	afastar	far	V	N;MASC;SG
afastado	longe	afastar	longe	V	ADV
afastado	distante	afastar	distante	V	ADJ;MASC;SG
afastado	distantes	afastar	distante	V	ADJ;MASC;PL
afastado	away	afastar	away	V	N;MASC;SG
afastado	do	afastar	do	V	N;MASC;SG
afastado	de	afastar	de	V	ADP
afastado	da	afastar	da	V	INTJ
afastado	muito	afastar	muito	V	ADV
afastado	oriente	afastar	oriente	V	N;MASC;SG
afastado	leste	afastar	leste	V	N;MASC;SG
afastado	east	afastar	east	V	N;MASC;SG
carácter	mais	carácter	mais	N	ADV
famosa	famosos	famor	famoso	ADJ	N;MASC;PL
famosa	essa	famor	esse	ADJ	PRO;FEM;SG
famosa	isso	famor	isso	ADJ	PRO;MASC;SG
famosa	que	famor	que	ADJ	PRO;MASC;SG
condenado	presidiário	condenar	presidiário	V	N;MASC;SG
condenado	recluso	condenar	recluso	V	ADJ;MASC;SG
condenado	actualmente	condenar	actualmente	V	ADV
condenado	atualmente	condenar	atualmente	V	ADV
condenado	rema	condenar	rema	V	INTJ
condenado	fila	condenar	fila	V	N;FEM;SG
condenado	fileira	condenar	fileira	V	N;FEM;SG
condenado	row	condenar	row	V	N;MASC;SG
gana	quer	gano	querer	PROPN	V;IND;SG;3;PRS;FIN
gana	queres	gano	querer	PROPN	INTJ
gana	quero	gano	querer	PROPN	V;IND;SG;1;PRS;FIN
gana	feel	gano	feel	PROPN	N;MASC;SG
gana	sentir	gano	sentir	PROPN	V;NFIN
gana	sente	gano	sentir	PROPN	V;IND;SG;3;PRS;FIN
gana	sinta	gano	sinta	PROPN	V;SBJV;SG;3;PRS;FIN
gana	like	gano	like	PROPN	N;MASC;SG
gana	curta	gano	curto	PROPN	ADJ;FEM;SG
gana	como	gano	como	PROPN	ADV
gana	com	gano	com	PROPN	ADP
gana	tu	gano	tu	PROPN	INTJ
gana	você	gano	você	PROPN	PRO;NOM;SG;3
gana	vc	gano	vc	PROPN	PRO;NOM;MASC;SG;3
reciclaxe	reciclar	reciclaxe	reciclar	N	V;NFIN
deille	ele	deillar	ele	V	PRO;NOM;MASC;SG;3
deille	dela	deillar	dela	V	N;MASC;SG
deille	ela	deillar	ela	V	PRO;NOM;FEM;SG;3
deille	her	deillar	her	V	N;MASC;SG
arde	queime	arde	queime	N	V;SBJV;SG;3;PRS;FIN
arde	queimar	arde	queimar	N	V;NFIN
arde	tu	arde	tu	N	INTJ
arde	você	arde	você	N	PRO;NOM;SG;3
arde	vc	arde	vc	N	PRO;NOM;MASC;SG;3
domingos	outro	domingo	outro	N	PRO;MASC;SG
domingos	outros	domingo	outro	N	PRO;MASC;PL
domingos	outras	domingo	outro	N	PRO;FEM;PL
domingos	outra	domingo	outro	N	PRO;FEM;SG
medias	este	media	este	N	DET;MASC;SG
medias	esta	media	este	N	PRO;FEM;SG
medias	isso	media	isso	N	PRO;MASC;SG
medias	isto	media	isto	N	PRO;MASC;SG
medias	essa	media	esse	N	PRO;FEM;SG
medias	esse	media	esse	N	DET;MASC;SG
medias	meio	media	meio	N	ADV
ii	segunda	ii	segundo	PROPN	ADJ;FEM;SG
ii	second	ii	second	PROPN	N;MASC;SG
ii	segundo	ii	segundo	PROPN	ADV
ii	agir	ii	agir	PROPN	V;NFIN
ii	ato	ii	ato	PROPN	N;MASC;SG
ii	acto	ii	acto	PROPN	N;MASC;SG
ii	act	ii	act	PROPN	N;MASC;SG
roubou	oms	roubar	oms	V	N;FEM;SG
roubou	who	roubar	who	V	N;MASC;SG
roubou	quem	roubar	quem	V	PRO;SG
aninovo	novo	aninovo	novo	N	ADJ;MASC;SG
aninovo	novas	aninovo	novo	N	ADJ;FEM;PL
aninovo	novos	aninovo	novo	N	ADJ;MASC;PL
aninovo	nova	aninovo	novo	N	ADJ;FEM;SG
cóntame	tu	cóntame	tu	V	INTJ
cóntame	você	cóntame	você	V	PRO;NOM;SG;3
cóntame	vc	cóntame	vc	V	PRO;NOM;MASC;SG;3
cheque	verificar	cheque	verificar	N	V;NFIN
cheque	verifique	cheque	verificar	N	V;SBJV;SG;3;PRS;FIN
cheque	confira	cheque	confirar	N	V;SBJV;SG;3;PRS;FIN
cheque	tu	cheque	tu	N	INTJ
cheque	você	cheque	você	N	PRO;NOM;SG;3
cheque	vc	cheque	vc	N	PRO;NOM;MASC;SG;3
soubese	ela	souber	ela	V	PRO;NOM;FEM;SG;3
soubese	she	souber	she	V	N;MASC;SG
baixe	down	baixe	down	V	N;MASC;SG
baixe	tu	baixe	tu	V	INTJ
baixe	você	baixe	você	V	PRO;NOM;SG;3
baixe	vc	baixe	vc	V	PRO;NOM;MASC;SG;3
cociñeira	cozinhar	cociñeiro	cozinhar	N	V;NFIN
penses	don	pense	don	V	PROPN;MASC;SG
penses	sobre	pense	sobre	V	ADP
dóeme	magoa	dóeme	magoa	V	N;FEM;SG
dóeme	conteúdos	dóeme	conteúdo	V	N;MASC;PL
dóeme	teor	dóeme	teor	V	N;MASC;SG
