категорія	категории	категорія	категория	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
маршрутів	маршруты	маршрут	маршрут	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
реставрації	утилизации	реставрація	утилизация	N;INAN;GEN;FEM;SG	N;INAN;NOM;FEM;PL
кузов	перевозки	кузов	перевозка	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
спеціаліст	специалиста	спеціаліст	специалист	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
крістіан	христиане	крістіан	христианин	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
крістіан	христианство	крістіан	христианство	N;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
крістіан	христиан	крістіан	христианин	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;PL
подібна	похожие	подібний	похожий	ADJ;NOM;FEM;SG	ADJ;NOM;PL
подібна	аналогичные	подібний	аналогичный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
подібна	схожие	подібний	схожий	ADJ;NOM;FEM;SG	ADJ;NOM;PL
особливі	различных	особливий	различный	ADJ;NOM;PL	ADJ;GEN;PL
особливі	особая	особливий	особый	ADJ;NOM;PL	ADJ;NOM;FEM;SG
особливі	специальный	особливий	специальный	ADJ;NOM;PL	ADJ;NOM;MASC;SG
особливі	специального	особливий	специальный	ADJ;NOM;PL	ADJ;GEN;MASC;SG
особливі	специальная	особливий	специальный	ADJ;NOM;PL	ADJ;NOM;FEM;SG
особливі	специальное	особливий	специальный	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
кваліфікацію	квалификации	кваліфікація	квалификация	N;INAN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
кваліфікацію	квалификация	кваліфікація	квалификация	N;INAN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
тем	темы	тема	тема	N;INAN;GEN;FEM;PL	N;INAN;NOM;FEM;PL
тем	темы	тема	тема	N;INAN;GEN;FEM;PL	N;INAN;NOM;FEM;PL
яни	джентри	яний	джентр	N;ANIM;NOM;MASC;PL	
садок	garden	садка	garden	N;INAN;NOM;MASC;SG	PROPN
виконано	казнили	виконати	казнить	V;PFV;IND;0;FIN	V;IPFV;IND;PL;PST;FIN;ACT
монреаль	монреальского	монреаль	монреальский	N;INAN;NOM;MASC;SG	ADJ;GEN;MASC;SG
погодився	согласна	погодитися	согласный	V;PFV;MASC;IND;SG;PST;FIN	ADJ;FEM;SG
погодився	согласен	погодитися	согласный	V;PFV;MASC;IND;SG;PST;FIN	ADJ;MASC;SG
погодився	согласованные	погодитися	согласовать	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;NOM;PL;PST;V.PTCP;PASS
дихання	дышит	дихання	дышать	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
визначено	неясно	визначити	неясный	V;PFV;IND;0;FIN	ADJ;NEUT;SG
визначено	неясным	визначити	неясный	V;PFV;IND;0;FIN	ADJ;INS;NEUT;SG
визначено	непонятно	визначити	непонятный	V;PFV;IND;0;FIN	ADJ;NEUT;SG
коаліції	коалиция	коаліція	коалиция	N;INAN;NOM;FEM;PL	N;INAN;NOM;FEM;SG
коаліції	коалицию	коаліція	коалиция	N;INAN;NOM;FEM;PL	N;INAN;ACC;FEM;SG
кордони	границ	кордон	граница	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;PL
словаччина	словакии	словаччина	словакия	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
словаччина	словакия	словаччина	словакия	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
широка	широкие	широка	широкий	ADJ;NOM;FEM;SG	ADJ;NOM;PL
широка	широкого	широка	широкий	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
барселона	барселона	барселон	барселон	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
банків	бэнкс	банк	бэнкс	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;SG
банків	банки	банк	банк	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
перевірити	испытания	перевірити	испытание	V;PFV;NFIN	N;INAN;NOM;NEUT;PL
перевірити	проверка	перевірити	проверка	V;PFV;NFIN	N;INAN;NOM;FEM;SG
перевірити	тест	перевірити	тест	V;PFV;NFIN	N;INAN;NOM;MASC;SG
перевірити	испытание	перевірити	испытание	V;PFV;NFIN	N;INAN;NOM;NEUT;SG
перевірити	чек	перевірити	чек	V;PFV;NFIN	N;INAN;NOM;MASC;SG
перевірити	проверка	перевірити	проверка	V;PFV;NFIN	N;INAN;NOM;FEM;SG
процедури	процедура	процедура	процедура	N;INAN;NOM;FEM;PL	N;INAN;NOM;FEM;SG
фахівці	специалистам	фахівка	специалист	N;ANIM;NOM;MASC;PL	N;ANIM;DAT;MASC;PL
фахівці	специалистов	фахівка	специалист	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
сильні	сильный	сильний	сильный	ADJ;NOM;PL	ADJ;NOM;MASC;SG
сильні	сильная	сильний	сильный	ADJ;NOM;PL	ADJ;NOM;FEM;SG
сильні	сильна	сильний	сильный	ADJ;NOM;PL	ADJ;FEM;SG
сильні	сильное	сильний	сильный	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
стандарту	соблюдение	стандарт	соблюдение	N;INAN;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
планета	планете	планета	планета	N;INAN;NOM;FEM;SG	N;INAN;DAT;FEM;SG
включено	всеобъемлющего	включити	всеобъемлющий	V;PFV;IND;0;FIN	ADJ;GEN;MASC;SG
включено	включительно	включити	включительно	V;PFV;IND;0;FIN	ADV
голод	голода	голод	голод	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
валерія	валерия	валерія	валерие	PROPN;ANIM;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
чайковського	чайковский	чайковський	чайковский	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
діапазон	диапазоны	діапазон	диапазон	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
вовк	вулф	вовк	вулф	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
вовк	волка	вовк	волк	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
захистити	защищать	захистити	защищать	V;PFV;NFIN	V;IPFV;NFIN;ACT
кдб	кгб	кдб	кгб	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
конте	конте	конти	конт		N;INAN;NOM;MASC;SG
комісар	комиссара	комісар	комиссар	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
комісар	уполномоченный	комісар	уполномоченный	N;ANIM;NOM;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
тобі	тоби	ти	тоби	PRO;ANIM;DAT;SG;2	N;ANIM;NOM;MASC;SG
ветеранів	ветеранов	ветеран	ветеран	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
вдалось	может	вдатися	мочь	V;PFV;NEUT;IND;SG;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
вдалось	мог	вдатися	мочь	V;PFV;NEUT;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
вдалось	могла	вдатися	мочь	V;PFV;NEUT;IND;SG;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
припинити	стоп	припинити	стопа	V;PFV;NFIN	
звуки	звучит	звук	звучать	N;INAN;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
зон	зоны	зона	зона	N;INAN;GEN;FEM;PL	N;INAN;NOM;FEM;PL
показників	метрики	показник	метрик	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
карпати	карпаты	карпати	карпата	PROPN;INAN;NOM	N;INAN;NOM;MASC;PL
ска	ска	ско	ска	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
близькі	закрыть	близький	закрыть	ADJ;NOM;PL	V;PFV;NFIN;ACT
близькі	близко	близький	близко	ADJ;NOM;PL	ADV
близькі	закройте	близький	закрыть	ADJ;NOM;PL	V;PFV;IMP;PL;2;FIN;ACT
водню	водород	водень	водород	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
трійці	троица	трійка	троица	N;INAN;DAT;FEM;SG	N;INAN;NOM;FEM;SG
темою	тема	тема	тема	N;INAN;INS;FEM;SG	N;INAN;NOM;FEM;SG
темою	теме	тема	тема	N;INAN;INS;FEM;SG	N;INAN;DAT;FEM;SG
темою	предмет	тема	предмет	N;INAN;INS;FEM;SG	N;INAN;NOM;MASC;SG
темою	субъект	тема	субъект	N;INAN;INS;FEM;SG	N;ANIM;NOM;MASC;SG
темою	объект	тема	объект	N;INAN;INS;FEM;SG	N;INAN;NOM;MASC;SG
темою	тема	тема	тема	N;INAN;INS;FEM;SG	N;INAN;NOM;FEM;SG
зуби	зуб	зуб	зуб	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
зуби	зуба	зуб	зуб	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;SG
зуби	зубов	зуб	зуб	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
європейські	европейская	європейський	европейский	ADJ;NOM;PL	ADJ;NOM;FEM;SG
європейські	европейского	європейський	европейский	ADJ;NOM;PL	ADJ;GEN;MASC;SG
європейські	европейское	європейський	европейский	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
європейські	европейский	європейський	европейский	ADJ;NOM;PL	ADJ;NOM;MASC;SG
йоганн	иоганн	йоганн	иоганн	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
адольф	адольф	адольф	адольф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
адольф	адольф	адольф	адольф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
адольф	адольф	адольф	адольф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
щодня	ежедневная	щодня	ежедневный	ADV	ADJ;NOM;FEM;SG
щодня	daily	щодня	daily	ADV	PROPN
щодня	ежедневный	щодня	ежедневный	ADV	ADJ;NOM;MASC;SG
меті	мэтти	меть	мэтт	N;INAN;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
каміння	камни	каміння	камень	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
каміння	скалы	каміння	скала	N;INAN;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
збігається	матчи	збігатися	матч	V;IPFV;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
збігається	совпадения	збігатися	совпадение	V;IPFV;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;PL
збігається	спички	збігатися	спичка	V;IPFV;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;PL
литва	литве	литво	литв	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
литва	литвы	литво	литв	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
литва	литва	литво	литва	PROPN;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
реклами	ads	реклама	ads	N;INAN;NOM;FEM;PL	PROPN
реклами	реклама	реклама	реклама	N;INAN;NOM;FEM;PL	N;INAN;NOM;FEM;SG
гірська	горы	гірський	гора	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
гірська	гора	гірський	гора	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
гірська	горных	гірський	горный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
іоанн	джон	іоанно	джон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
іоанн	иоанн	іоанно	иоанный	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
краків	кракове	крак	краков	PROPN;INAN;NOM;MASC;SG	N;INAN;ESS;MASC;SG
краків	краков	крак	крак	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
краків	краков	крак	крак	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
серп	серп	серп	серп	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
прямий	direct	прямий	direct	ADJ;NOM;MASC;SG	PROPN
прямий	прямые	прямий	прямой	ADJ;NOM;MASC;SG	ADJ;NOM;PL
прямий	директ	прямий	директ	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;SG
молекул	молекулы	молекула	молекула	N;INAN;GEN;FEM;PL	N;INAN;NOM;FEM;PL
гонки	racing	гонка	racing	N;INAN;NOM;FEM;PL	PROPN
рейнланд	рейнланд	рейнланд	рейнланд		N;INAN;NOM;FEM;SG
ранній	рано	ранній	рано	ADJ;NOM;MASC;SG	ADV
іран	иран	іран	иран	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
алекс	алекс	алекс	алекс	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
алекс	алекса	алекс	алекс	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
довідка	помогите	довідка	помочь	N;INAN;NOM;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
довідка	помочь	довідка	помочь	N;INAN;NOM;FEM;SG	V;PFV;NFIN;ACT
герби	херби	герб	хербь	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
блоків	блоки	блок	блок	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
хлопчик	boy	хлопчик	boy	N;ANIM;NOM;MASC;SG	PROPN
чарлі	чарли	чарлі	чарли	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
придбання	покупки	придбання	покупка	N;INAN;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
придбання	приобрести	придбання	приобрести	N;INAN;NOM;NEUT;SG	V;PFV;NFIN;ACT
невеликими	незначительные	невеликий	незначительный	ADJ;INS;PL	ADJ;NOM;PL
невеликими	незначительное	невеликий	незначительный	ADJ;INS;PL	ADJ;NOM;NEUT;SG
водія	драйвер	водія	драйвер	N;ANIM;ACC;MASC;SG	N;INAN;NOM;MASC;SG
водія	водитель	водія	водитель	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
простий	простые	простий	простой	ADJ;NOM;MASC;SG	ADJ;NOM;PL
простий	plain	простий	plain	ADJ;NOM;MASC;SG	PROPN
відзначається	праздновали	відзначатися	праздновать	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;PST;FIN;ACT
відзначається	отмечали	відзначатися	отмечать	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;PST;FIN;ACT
турне	гастроли	турний	гастроль	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
козацька	казак	козацький	казак	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
труби	трубку	труби	трубка	N;INAN;NOM;FEM;PL	N;INAN;ACC;FEM;SG
труби	трубка	труби	трубка	N;INAN;NOM;FEM;PL	N;INAN;NOM;FEM;SG
запросив	приглашенные	запросити	пригласить	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;NOM;PL;PST;V.PTCP;PASS
запросив	приглашены	запросити	пригласить	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;PL;PST;V.PTCP;PASS
шотландія	шотландии	шотландія	шотландия	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
старе	взгляд	старий	взгляд	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
старе	old	старий	old	ADJ;NOM;NEUT;SG	PROPN
старе	старые	старий	старый	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
коста	коста	кістий	коста	PROPN;ANIM;NOM;FEM;SG	N;INAN;NOM;MASC;SG
дорогою	дорогой	дорога	дорога	N;INAN;INS;FEM;SG	N;INAN;NOM;MASC;SG
дорогою	дорогая	дорога	дорогой	N;INAN;INS;FEM;SG	ADJ;NOM;FEM;SG
шер	шер	шер	шер		N;INAN;NOM;MASC;SG
прибуття	прибытия	прибуття	прибытие	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
прибуття	прибывшие	прибуття	прибыть	N;INAN;NOM;NEUT;SG	V;PFV;NOM;PL;PST;V.PTCP;ACT
прибуття	прибывающих	прибуття	прибывать	N;INAN;NOM;NEUT;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
активним	активная	активний	активный	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
активним	активны	активний	активный	ADJ;INS;NEUT;SG	ADJ;PL
активним	активный	активний	активный	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
активним	активное	активний	активный	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
активним	активные	активний	активный	ADJ;INS;NEUT;SG	ADJ;NOM;PL
перегляду	просмотр	перегляд	просмотр	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
пілот	экспериментальных	пілота	экспериментальный	N;ANIM;NOM;MASC;SG	ADJ;GEN;PL
воля	будет	воля	быть	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
воля	уилл	воля	уилл	N;INAN;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
назавжди	навеки	назавжди	навеки		ADV
назавжди	forever	назавжди	forever		PROPN
назавжди	навсегда	назавжди	навсегда		ADV
назавжди	вечно	назавжди	вечно		ADV
назавжди	постоянно	назавжди	постоянно		ADV
назавжди	навсегда	назавжди	навсегда		ADV
приводить	сокрытие	приводити	сокрытие	V;IPFV;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
помилка	неудачи	помилка	неудача	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;PL
монтаж	редактирования	монтаж	редактирование	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
ліцензії	лицензий	ліцензія	лицензия	N;INAN;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ліцензії	лицензия	ліцензія	лицензия	N;INAN;NOM;FEM;PL	N;INAN;NOM;FEM;SG
пат	застой	пат	застой		N;INAN;NOM;MASC;SG
пат	тупик	пат	тупик		N;INAN;NOM;MASC;SG
пат	пэт	пат	пэт		PROPN;ANIM;NOM;FEM;SG
епоха	эпоху	епоха	эпоха	N;INAN;NOM;FEM;SG	N;INAN;ACC;FEM;SG
регіональний	региональные	регіональний	региональный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
регіональний	региональных	регіональний	региональный	ADJ;NOM;MASC;SG	ADJ;GEN;PL
