năm	pet	năm	pet	N	NUM
córdoba	córdoba	córdoba	crrdob	N	PROPN;NOM;MASC;SG
quebec	quebec	quebec	quebec	N	PROPN;NOM;MASC;SG
triana	triana	triana	triana		N;NOM;MASC;SG
lorenzo	lorenzo	lorenzo	lorenzo		N;NOM;MASC;SG
odessa	odessa	odessa	odessa	N	PROPN;NOM;MASC;SG
augusta	augusta	augusta	augusta		N;NOM;MASC;SG
watts	watts	watts	watts		N;NOM;FEM;SG
sebastian	sebastian	sebastian	sebastian		N;NOM;MASC;SG
sebastian	sebastiana	sebastian	sebastian		N;ACC;MASC;SG
schott	schott	schott	schott	N	ADP
britannica	britannica	britannica	britannica		N;NOM;FEM;SG
domin	domin	domin	domin		N;NOM;MASC;SG
lem	ud	lem	ud		N;NOM;MASC;SG
lem	lem	lem	lem		N;NOM;MASC;SG
monster	čudovište	monster	čudovište		N;NOM;NEUT;SG
monster	monstrum	monster	monstrum		N;NOM;MASC;SG
archives	arhive	archives	arhiv		N;NOM;FEM;PL
archives	arhiv	archives	arhiv		N;NOM;MASC;SG
archives	arhiva	archives	arhiv		N;NOM;FEM;SG
winston	winston	winston	winston		PROPN;NOM;MASC;SG
vampire	vampir	vampire	vampir		N;NOM;MASC;SG
vampire	vampiru	vampire	vampir		N;DAT;MASC;SG
vampire	vampira	vampire	vampirati		N;ACC;MASC;SG
scandinavia	skandinaviji	scandinavia	skandinav		N;DAT;FEM;SG
scandinavia	skandinavski	scandinavia	skandinavski		ADJ;NOM;DEF;MASC;SG
logan	logan	logan	logan		N;NOM;MASC;SG
demo	demo	demo	demo		N;NOM;MASC;SG
demo	demonstracija	demo	demonstracija		N;NOM;FEM;SG
survey	istraživanje	survey	istraživanje		N;NOM;NEUT;SG
survey	anketa	survey	anketa		N;NOM;FEM;SG
vega	vega	vega	veš		N;NOM;MASC;SG
xáo	poremećaj	xáo	poremećaj	V	N;NOM;MASC;SG
xáo	trke	xáo	trka	V	N;NOM;FEM;PL
xáo	rase	xáo	rasa	V	N;NOM;FEM;PL
xáo	utrke	xáo	utrka	V	N;NOM;FEM;PL
lancaster	lancaster	lancaster	lancaster		N;NOM;MASC;SG
gao	gao	gao	gao		PROPN;NOM;MASC;SG
zodarion	zodarion	zodarion	zodarion	N	V;MASC;SG;PST;V.PTCP;ACT
capitol	capitol	capitol	capitol		ADP
sảng	delirij	sảng	delirij	V	N;NOM;MASC;SG
kyung	kyung	kyung	kyung	N	PROPN;NOM;MASC;SG
lười	lijenost	lười	lijenost	ADJ	N;NOM;FEM;SG
lười	lijena	lười	lijena	ADJ	N;NOM;FEM;SG
lười	lijenost	lười	lijenost	ADJ	N;NOM;FEM;SG
inoue	inoue	inoue	inoue	N	
tommy	tommy	tommy	tommy	N	PROPN;NOM;MASC;SG
saga	saga	saga	sag		N;NOM;FEM;SG
saga	dijelom	saga	dio		N;INS;MASC;SG
saga	dio	saga	dio		N;NOM;MASC;SG
aechmea	aechmea	aechmea	aechme	N	
thèm	žudnja	thèm	žudnji	V	N;NOM;FEM;SG
extremadura	ekstremadura	extremadura	ekstremadura	NUM	N;ACC;FEM;SG
joon	joon	joon	joon	N	
thailand	tajland	thailand	tajland	N	PROPN;NOM;MASC;SG
larry	larry	larry	larry		PROPN;NOM;MASC;SG
câm	glup	câm	glup	V	ADJ;NOM;INDF;MASC;SG
câm	nijemi	câm	nijem	V	ADJ;NOM;DEF;MASC;PL
ceo	ceo	ceo	ceo		ADJ;NOM;MASC;SG
ceo	direktor	ceo	direktor		N;NOM;MASC;SG
vocal	vokalni	vocal	vokalan	N	ADJ;NOM;DEF;MASC;SG
basque	baskijski	basque	baskijski	NUM	ADJ;NOM;DEF;MASC;SG
cry	plači	cry	plača		INTJ
macmillan	macmillan	macmillan	macmillan	N	PROPN;NOM;MASC;SG
hradec	hradec	hradec	hradec	NUM	N;NOM;FEM;SG
ducke	ducke	ducke	duck		N;NOM;FEM;SG
mon	mon	mon	mon	N	ADP
veneto	veneto	veneto	veneto	NUM	N;NOM;MASC;SG
inga	inga	inga	ing	N	PROPN;NOM;MASC;SG
bee	pčela	bee	pčela		N;NOM;FEM;SG
bee	bee	bee	bee		ADP
todd	todd	todd	todd		PROPN;NOM;MASC;SG
omar	omar	omar	omar	N	PROPN;NOM;MASC;SG
moi	moi	moi	moi		PROPN;NOM;MASC;SG
ace	as	ace	as		ADP
ace	ace	ace	ace		N;NOM;MASC;SG
notre	notre	notre	notra	N	ADP
southampton	southampton	southampton	southampton		N;NOM;MASC;SG
johannesburg	johannesburgu	johannesburg	johannesburg		N;DAT;MASC;SG
roland	roland	roland	roland		PROPN;NOM;MASC;SG
tanaka	tanaka	tanaka	tanka		N;NOM;MASC;SG
băm	usitnjavanje	băm	usitnjavanje	V	N;NOM;NEUT;SG
beatty	beatty	beatty	beatty		PROPN;NOM;MASC;SG
hull	trup	hull	trup	NUM	N;NOM;MASC;SG
hull	trupa	hull	trup	NUM	N;NOM;MASC;SG
wellington	wellington	wellington	wellington		N;NOM;MASC;SG
chiba	chiba	chiba	chiba	NUM	N;NOM;MASC;SG
blu	blu	blu	blu		PROPN;NOM;MASC;SG
gate	kapija	gate	kapija		N;NOM;FEM;SG
fang	fang	fang	fang	N	ADP
larsen	larsen	larsen	larsen	N	PROPN;NOM;MASC;SG
elmer	elmer	elmer	elmer		ADP
erik	erik	erik	erik		N;NOM;MASC;SG
chechnya	čečenski	chechnya	čečenski	N	ADJ;NOM;MASC;SG
sullivan	sullivan	sullivan	sullivan		PROPN;NOM;MASC;SG
bis	bis	bis	bis		N
norton	norton	norton	norton		N;NOM;MASC;SG
blair	blair	blair	blair		PROPN;NOM;MASC;SG
sưng	oteklina	sưng	oteklina	ADJ	N;NOM;FEM;SG
sưng	oticanje	sưng	oticanje	ADJ	N;NOM;NEUT;SG
donetsk	donjeck	donetsk	donjeck	NUM	N;NOM;MASC;SG
sên	palm	sên	palm	N	PROPN;NOM;MASC;SG
nouvelle	nouvelle	nouvelle	nouvella		N;NOM;MASC;PL
troy	troy	troy	troy	N	PROPN;NOM;MASC;SG
edirne	edirne	edirne	ediran	N	ADV
slav	slavije	slav	slavije	N	ADJ;NOM;DEF;CMPR;FEM;SG
diamond	dijamant	diamond	dijamant		N;NOM;MASC;SG
diamond	diamond	diamond	diamond		N;NOM;MASC;SG
randall	randall	randall	randall		N;NOM;MASC;SG
polk	polk	polk	polk	N	PROPN;NOM;MASC;SG
elliott	elliott	elliott	elliott		PROPN;NOM;MASC;SG
polynesia	polinezijski	polynesia	polinezijski	N	ADJ;NOM;DEF;MASC;PL
bennett	bennett	bennett	bennett		N;NOM;MASC;SG
cào	grebanje	cào	grebanje	V	N;NOM;NEUT;SG
sock	čarapa	sock	čarapa		N;NOM;FEM;SG
bai	respekt	bai	respekt		N;NOM;MASC;SG
bai	poštovanje	bai	poštovanje		N;NOM;NEUT;SG
dutch	dutch	dutch	dutch	N	ADP
dutch	nizozemski	dutch	nizozemski	N	ADJ;NOM;DEF;MASC;SG
pyramid	piramide	pyramid	piramid		N;NOM;FEM;PL
pyramid	piramida	pyramid	piramid		N;NOM;FEM;SG
pyramid	piramidu	pyramid	piramid		N;ACC;FEM;SG
szatmár	szatmársko	szatmár	szatmrrski		ADV
lucy	lucy	lucy	lucy		PROPN;NOM;MASC;SG
handbuch	handbuch	handbuch	handbuch		ADP
less	hrpu	less	hrpa		N;ACC;FEM;SG
less	hrpa	less	hrpa		N;NOM;FEM;SG
baroque	barokna	baroque	barokan	N	ADJ;NOM;DEF;FEM;SG
hagen	hagen	hagen	hagen		PROPN;NOM;MASC;SG
johan	johann	johan	johann	N	PROPN;NOM;MASC;SG
johan	johan	johan	johan	N	PROPN;NOM;MASC;SG
ceará	ceará	ceará	ceará	N	
pavel	pavel	pavel	pavel		PROPN;NOM;MASC;SG
como	como	como	como	NUM	PROPN;NOM;MASC;SG
kampong	kampong	kampong	kampong	N	
pest	štetočina	pest	štetočina		N;NOM;FEM;SG
toi	toi	toi	toi		N;NOM;MASC;SG
making	izrada	making	izrada		N;NOM;FEM;SG
making	pravljenje	making	pravljenje		N;NOM;NEUT;SG
nhím	dikobraz	nhím	dikobraz	N	
nhím	jež	nhím	biti	N	PROPN;NOM;MASC;SG
palermo	palermo	palermo	palermo	N	PROPN;NOM;MASC;SG
americana	americana	americana	american	N	ADJ;NOM;DEF;FEM;SG
mohamed	atta	mohamed	atta	N	PROPN;NOM;MASC;SG
mohamed	mohamed	mohamed	mohamed	N	PROPN;NOM;MASC;SG
theodore	theodore	theodore	theodor	V	N;NOM;MASC;SG
julian	julian	julian	julian		PROPN;NOM;MASC;SG
penh	penh	penh	penh	N	PROPN;NOM;MASC;SG
arctosa	arctosa	arctosa	arctos		N;ACC;MASC;SG
rostov	rostov	rostov	rostov	N	PROPN;NOM;MASC;SG
tropical	tropske	tropical	tropski		ADJ;NOM;DEF;FEM;PL
cạo	brijanje	cạo	brijanje	V	N;NOM;NEUT;SG
hét	vrisak	hét	vrisak	V	N;NOM;MASC;SG
detroit	detroita	detroit	detroit		N;GEN;MASC;SG
detroit	detroitu	detroit	detroit		N;DAT;MASC;SG
detroit	detroit	detroit	detroit		PROPN;NOM;MASC;SG
beast	zvijeri	beast	zvijer		N;NOM;FEM;PL
beast	zvijer	beast	zvijer		N;NOM;FEM;SG
toulouse	toulouse	toulouse	toulous	NUM	N;NOM;MASC;SG
toulouse	lantern	toulouse	lantern	NUM	N;NOM;MASC;SG
macarthur	macarthur	macarthur	macarthur		N;NOM;MASC;SG
phanh	koči	phanh	kočiti	N	V;IND;SG;3;PRS;FIN
veszprém	vesprim	veszprém	vesprim	N	
oclc	oclc	oclc	oclc		ADP
dunn	dunn	dunn	dunn		N;NOM;MASC;SG
felipe	felipe	felipe	felipa	N	PROPN;NOM;MASC;SG
chaplin	chaplin	chaplin	chaplin	V	N;NOM;MASC;SG
răn	pupoljak	răn	pupoljak	V	N;NOM;MASC;SG
răn	bud	răn	bud	V	INTJ
lleida	lleida	lleida	lleida	NUM	N;NOM;MASC;SG
ign	ign	ign	ign		PROPN;NOM;MASC;SG
trailer	kamion	trailer	kamion		N;NOM;MASC;SG
trailer	prikolica	trailer	prikolica		N;NOM;FEM;SG
trailer	prikolicu	trailer	prikolica		N;ACC;FEM;SG
devil	vrag	devil	vrag		N;NOM;MASC;SG
devil	đavo	devil	đavo		N;NOM;MASC;SG
bênh	emocionalne	bênh	emocionalan	V	ADJ;NOM;DEF;FEM;PL
bênh	emocionalno	bênh	emocionalan	V	ADV
bênh	emocionalna	bênh	emocionalan	V	ADJ;NOM;DEF;FEM;SG
bênh	emotivno	bênh	emotivan	V	ADV
catalina	catalina	catalina	catalina		N;NOM;FEM;SG
too	previše	too	previše		ADV
too	previse	too	previs		N;NOM;MASC;SG
gaul	gal	gaul	gal	N	PROPN;NOM;MASC;SG
kepler	kepler	kepler	kepler		N;NOM;MASC;SG
anti	anti	anti	ant		PROPN;NOM;MASC;SG
schweinf	schweinf	schweinf	schweinf	V	N;NOM;MASC;SG
schenkel	schenkel	schenkel	schenkel	V	N;NOM;MASC;SG
wight	wight	wight	wight		N;NOM;MASC;SG
kuhn	kuhn	kuhn	kuhn		N;NOM;MASC;SG
chrysolina	chrysolina	chrysolina	chrysolina	V	N;NOM;FEM;SG
réunion	réunion	réunion	réunion	N	PROPN;NOM;MASC;SG
gal	gal	gal	gal		PROPN;NOM;MASC;SG
hoc	hoc	hoc	hoc		N;NOM;MASC;SG
sara	sara	sara	sara		N;NOM;FEM;SG
sara	saro	sara	saro		PROPN;NOM;MASC;SG
sara	saru	sara	sar		N;ACC;FEM;SG
tarragona	tarragona	tarragona	tarragon	NUM	N;NOM;FEM;SG
gầy	mršava	gầy	mršava	ADJ	N;NOM;FEM;SG
gầy	slim	gầy	slim	ADJ	N;NOM;MASC;SG
gầy	tanko	gầy	tanko	ADJ	ADV
gầy	mršava	gầy	mršava	ADJ	N;NOM;FEM;SG
hanja	hanja	hanja	halj		N;NOM;MASC;SG
punctata	punctata	punctata	punctat		N;ACC;MASC;SG
maritimes	maritimes	maritimes	maritimes	NUM	N;INS;MASC;PL
ferguson	ferguson	ferguson	ferguson	N	PROPN;NOM;MASC;SG
viktor	viktora	viktor	viktor		N;ANIM;ACC;MASC;SG
viktor	viktor	viktor	viktor		N;NOM;MASC;SG
rìu	sjekiru	rìu	sjekira		N;ACC;FEM;SG
rìu	sjekira	rìu	sjekira		N;NOM;FEM;SG
rìu	sjekiru	rìu	sjekira		N;ACC;FEM;SG
rìu	sjekirom	rìu	sjekira		N;INS;MASC;SG
rìu	sjekira	rìu	sjekira		N;NOM;FEM;SG
luna	luna	luna	luna		N;NOM;FEM;SG
leeds	leeds	leeds	leeds	N	PROPN;NOM;MASC;SG
rảnh	dostupno	rảnh	dostupan	V	ADJ;NOM;DEF;NEUT;SG
rảnh	dostupan	rảnh	dostupan	V	ADJ;NOM;MASC;SG
rảnh	dostupne	rảnh	dostupan	V	ADJ;NOM;DEF;FEM;PL
rảnh	dostupna	rảnh	dostupan	V	ADJ;NOM;DEF;FEM;SG
rảnh	dostupni	rảnh	dostupan	V	ADJ;NOM;DEF;MASC;PL
rảnh	slobodna	rảnh	slobodan	V	ADJ;NOM;DEF;FEM;SG
rảnh	slobodni	rảnh	slobodan	V	ADJ;NOM;DEF;MASC;SG
rảnh	slobodan	rảnh	slobodan	V	ADJ;NOM;INDF;MASC;SG
rảnh	besplatno	rảnh	besplatno	V	ADV
rảnh	free	rảnh	free	V	ADP
boyacá	boyacá	boyacá	boyacá	NUM	PROPN;NOM;MASC;SG
văng	kauču	văng	kauča	V	N;DAT;MASC;SG
complex	složeno	complex	složen	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
complex	složena	complex	složen	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
cap	cap	cap	cap	N	PROPN;NOM;MASC;SG
bradley	bradley	bradley	bradley		PROPN;NOM;MASC;SG
webb	webb	webb	webb	N	PROPN;NOM;MASC;SG
carmen	karmen	carmen	karmen		N;NOM;FEM;SG
carmen	carmen	carmen	carmen		N;NOM;FEM;SG
rodríguez	rodríguez	rodríguez	rodríguez	N	PROPN;NOM;MASC;SG
bidens	bidens	bidens	bidens	N	
tụt	bio	tụt	biti	V	V;MASC;SG;PST;V.PTCP;ACT
bat	bat	bat	bat		N;NOM;MASC;SG
bat	šišmiš	bat	šišmi		N;NOM;MASC;SG
bat	palica	bat	palica		N;NOM;FEM;SG
heinz	heinz	heinz	heinz		PROPN;NOM;MASC;SG
rocky	rocky	rocky	rocky		PROPN;NOM;MASC;SG
aglaia	aglaia	aglaia	aglaia		N;NOM;MASC;SG
doha	dohi	doha	dohi	N	PROPN;DAT;MASC;SG
vicente	vicente	vicente	vicent		N;NOM;MASC;SG
josh	josh	josh	josh		N;NOM;MASC;SG
catalog	katalog	catalog	katalog		N;NOM;MASC;SG
routledge	routledge	routledge	routledga	N	ADP
julien	julien	julien	julien		PROPN;NOM;MASC;SG
springfield	springfield	springfield	springfield		N;NOM;MASC;SG
leftarm	leftarm	leftarm	leftarm		N;NOM;MASC;SG
knuth	knuth	knuth	knuth	N	
stark	stark	stark	stark		N;NOM;MASC;SG
hansen	hansen	hansen	hansen	N	PROPN;NOM;MASC;SG
erichson	erichson	erichson	erichson		N;NOM;MASC;SG
baptiste	baptiste	baptiste	baptist		N;NOM;MASC;SG
pen	pen	pen	pen	N	PROPN;NOM;MASC;SG
dst	dst	dst	dst	NUM	PROPN;NOM;MASC;SG
nashville	nashville	nashville	nashviti	N	PROPN;NOM;MASC;SG
cùi	gubavaca	cùi	gubavac	ADJ	N;GEN;MASC;PL
pearl	pearl	pearl	pearl		N;NOM;MASC;SG
pearl	biser	pearl	biser		N;NOM;MASC;SG
pearl	bisera	pearl	biser		N;ACC;MASC;SG
prime	prime	prime	prima		V;IND;PL;3;PRS;FIN
unicolor	unicolor	unicolor	unicolor		ADV
makino	makino	makino	makino	N	
đớp	ugriz	đớp	ugriz	V	N;NOM;MASC;SG
đớp	ugrizi	đớp	ugriza	V	N;NOM;MASC;PL
đớp	zalogaj	đớp	zalogaj	V	N;NOM;MASC;SG
luc	luc	luc	luc		PROPN;NOM;MASC;SG
yun	yun	yun	yun	N	PROPN;NOM;MASC;SG
leopard	leoparda	leopard	leopard		N;GEN;MASC;SG
leopard	leopard	leopard	leopard		N;NOM;MASC;SG
johnston	johnston	johnston	johnston		N;NOM;MASC;SG
strasbourg	strasbourgu	strasbourg	strasbourg		N;DAT;MASC;SG
erythrina	erythrina	erythrina	erythrina	N	PROPN;NOM;MASC;SG
nom	nom	nom	nom	ADJ	N;NOM;MASC;SG
essex	essex	essex	essex	N	PROPN;NOM;MASC;SG
toyota	toyota	toyota	toyota	N	PROPN;NOM;MASC;SG
colin	colin	colin	colin		N;NOM;MASC;SG
saito	saito	saito	saito		N;NOM;MASC;SG
chật	čvrsto	chật	čvrsto	ADJ	ADV
vie	vie	vie	vijeti		ADP
caladenia	caladenia	caladenia	caladen	N	ADJ;NOM;INDF;MASC;SG
rush	rush	rush	rush		N;NOM;MASC;SG
rush	navala	rush	navasti		N;NOM;FEM;SG
rush	nalet	rush	nalet		N;NOM;MASC;SG
prout	prout	prout	prout	V	
floyd	floyd	floyd	floyd	N	PROPN;NOM;MASC;SG
maximilian	maximilian	maximilian	maximilian	N	PROPN;NOM;MASC;SG
voyager	voyager	voyager	voyager		N;NOM;MASC;SG
beck	beck	beck	beck		N;NOM;MASC;SG
beck	bek	beck	bek		N;NOM;MASC;SG
dictyna	dictyna	dictyna	dictyn		PROPN;NOM;MASC;SG
lép	dud	lép	dud	ADJ	N;NOM;MASC;SG
hidalgo	hidalgo	hidalgo	hidalgo	N	PROPN;NOM;MASC;SG
fontaine	fontaine	fontaine	fontaina	N	ADP
este	este	este	esta	N	PROPN;NOM;MASC;SG
guerrero	guerrero	guerrero	guerrero		PROPN;NOM;MASC;SG
celtic	keltski	celtic	keltski	N	ADJ;NOM;DEF;MASC;SG
aristida	aristida	aristida	aristid		N;NOM;MASC;SG
arab	arapski	arab	arapski	N	ADJ;NOM;MASC;SG
logunov	logunov	logunov	logunov	V	N;NOM;MASC;SG
huang	huang	huang	huang	N	ADP
bavaria	bavarskoj	bavaria	bavarski	N	ADJ;DAT;DEF;FEM;SG
newman	newman	newman	newman		PROPN;NOM;MASC;SG
lund	lund	lund	lund		PROPN;NOM;MASC;SG
gates	kapije	gates	kapo		N;NOM;FEM;PL
gates	gates	gates	gates		N;NOM;MASC;SG
sopron	sopron	sopron	sopron		N;NOM;MASC;SG
myotis	myotis	myotis	myotis	N	
bayer	bayer	bayer	bayer		PROPN;NOM;MASC;SG
lessert	lessert	lessert	lessert	V	
solar	solarni	solar	solaran		ADV
yokosuka	yokosuka	yokosuka	yokosuk		PROPN;NOM;MASC;SG
radula	radula	radula	radul		N;NOM;FEM;SG
croix	croix	croix	croix	N	
francesco	francesco	francesco	francesco	N	PROPN;NOM;MASC;SG
derby	derby	derby	derby	N	PROPN;NOM;MASC;SG
aude	aude	aude	audi	N	
tchad	chad	tchad	chad	N	PROPN;NOM;MASC;SG
nash	nash	nash	nash		PROPN;NOM;MASC;SG
nash	neš	nash	neš		INTJ
vung	odgojen	vung	odgojen		ADJ;NOM;INDF;MASC;SG;V.PTCP
vung	podignuta	vung	podići		ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
vung	zamah	vung	zamah		N;NOM;MASC;SG
edmund	edmund	edmund	edmund		N;NOM;MASC;SG
cox	cox	cox	cox		PROPN;NOM;MASC;SG
beethoven	beethoven	beethoven	beethoven	V	N;NOM;MASC;SG
theodor	theodor	theodor	theodor		N;NOM;MASC;SG
wesley	wesley	wesley	wesley	N	PROPN;NOM;MASC;SG
forever	zauvijek	forever	zauvijek		N;NOM;MASC;SG
sergey	sergey	sergey	sergey		PROPN;NOM;MASC;SG
sergey	sergej	sergey	sergej		N;NOM;MASC;SG
catalunya	catalunya	catalunya	cataluny		PROPN;NOM;FEM;SG
catalunya	kataloniji	catalunya	katalonija		N;DAT;FEM;SG
percy	percy	percy	percy	N	PROPN;NOM;MASC;SG
said	said	said	said		ADP
grandiflora	grandiflora	grandiflora	grandiflor		N;NOM;FEM;SG
havilland	havilland	havilland	havilland		ADJ;NOM;MASC;SG
wheeler	wheeler	wheeler	wheeler		N;NOM;MASC;SG
venus	venera	venus	venera		N;NOM;FEM;SG
emily	emili	emily	emititi	N	PROPN;NOM;MASC;SG
emily	emily	emily	emily	N	PROPN;NOM;FEM;SG
ellis	ellis	ellis	ellis		N;NOM;MASC;SG
reynolds	reynoldsa	reynolds	reynolds		PROPN;NOM;MASC;SG
reynolds	reynolds	reynolds	reynolds		PROPN;NOM;MASC;SG
eois	eois	eois	eois	N	
krause	krause	krause	kraus		N;NOM;MASC;SG
brisbane	brisbane	brisbane	brisban	N	ADJ;NOM;DEF;MASC;SG
pusilla	pusilla	pusilla	pusilla		V;FEM;SG;PST;V.PTCP;ACT
mun	mun	mun	mun	N	PROPN;NOM;MASC;SG
honolulu	honolulu	honolulu	honolula		N;NOM;MASC;SG
bulletin	bilten	bulletin	bilten		N;NOM;MASC;SG
jamie	jamie	jamie	jamia	N	PROPN;NOM;MASC;SG
brad	brad	brad	brad	N	PROPN;NOM;MASC;SG
lena	lena	lena	lena		N;NOM;FEM;SG
maiden	djevojačko	maiden	djevojački	N	ADJ;NOM;NEUT;SG
maiden	maiden	maiden	maiden	N	ADP
girard	girard	girard	girard		N;NOM;MASC;SG
moran	moran	moran	moran	N	
eye	oka	eye	oko		N;NOM;NEUT;SG
eye	oko	eye	oko		ADV
clayton	clayton	clayton	clayton	N	PROPN;NOM;MASC;SG
lazio	lazio	lazio	laziti	NUM	N;NOM;MASC;SG
butterfly	leptire	butterfly	leptir		N;ACC;MASC;PL
butterfly	leptira	butterfly	leptir		N;GEN;MASC;SG
butterfly	leptir	butterfly	leptir		N;NOM;MASC;SG
bae	bae	bae	bac		N;NOM;FEM;SG
olympia	olympia	olympia	olympiati	N	PROPN;NOM;MASC;SG
suk	suk	suk	suk	N	PROPN;NOM;MASC;SG
gaza	gazi	gaza	gaziti	N	V;IND;SG;3;PRS;FIN
tyler	tyler	tyler	tyler		PROPN;NOM;MASC;SG
scandal	skandal	scandal	skandal		N;NOM;MASC;SG
mohammed	mohammed	mohammed	mohammed	N	PROPN;NOM;MASC;SG
parsons	parsons	parsons	parsons		N;NOM;MASC;SG
isabella	isabella	isabella	isabelt		N;NOM;FEM;SG
bufo	bufo	bufo	bufo	N	
kingston	kingston	kingston	kingston		PROPN;NOM;MASC;SG
browning	browning	browning	browning		N;NOM;MASC;SG
osprey	osprey	osprey	osprey	N	PROPN;NOM;MASC;SG
yorkshire	yorkshire	yorkshire	yorkshire	N	PROPN;NOM;MASC;SG
lowell	lowell	lowell	lowell		N;NOM;MASC;SG
potsdam	potsdamu	potsdam	potsdama		N;DAT;MASC;SG
rex	rex	rex	rex	N	PROPN;NOM;MASC;SG
apicalis	apicalis	apicalis	apicalis		V;MASC;PL;PST;V.PTCP;ACT
hutch	hutch	hutch	hutch		N;NOM;MASC;SG
gibson	gibsona	gibson	gibson		N;ANIM;ACC;MASC;SG
gibson	gibson	gibson	gibson		N;NOM;MASC;SG
debut	debi	debut	deba		N;NOM;MASC;SG
peng	peng	peng	peng	N	PROPN;NOM;FEM;SG
truman	truman	truman	truman		N;NOM;MASC;SG
pará	pará	pará	pará	N	PROPN;NOM;MASC;SG
stade	stade	stade	stada	N	INTJ
poster	poster	poster	poster		N;NOM;MASC;SG
poster	postera	poster	poster		N;ACC;MASC;SG
poster	plakat	poster	plakat		N;NOM;MASC;SG
poster	plakata	poster	plakat		N;GEN;MASC;SG
poster	postere	poster	poster		N;NOM;MASC;PL
poster	plakate	poster	plakat		N;ACC;MASC;PL
motschulsky	motschulsky	motschulsky	motschulsky	N	ADV
windsor	windsor	windsor	windsor		N;NOM;MASC;SG
goldman	goldman	goldman	goldman		N;NOM;MASC;SG
kit	sljedeća	kit	sljedeći		ADJ;NOM;DEF;FEM;SG
kit	kita	kit	kita		N;NOM;FEM;SG
kit	kit	kit	kit		N;NOM;MASC;SG
chơn	chon	chơn	chon	N	
lóng	sleng	lóng	sleng		N;NOM;MASC;SG
touch	dodirni	touch	dodiran	N	ADV
vichy	vichy	vichy	vichy	N	PROPN;NOM;MASC;SG
elena	elena	elena	elena		N;NOM;FEM;SG
elena	elenu	elena	elena		N;ACC;FEM;SG
barbados	barbados	barbados	barbados		N;NOM;FEM;SG
rossi	rossi	rossi	rossiti	N	PROPN;NOM;MASC;SG
reeve	reeve	reeve	reeva	N	
rách	ripped	rách	ripped	V	ADP
rách	figure	rách	figura	V	N;NOM;FEM;PL
rách	komada	rách	komad	V	N;GEN;MASC;PL
rách	komadići	rách	komadići	V	N;NOM;MASC;PL
rách	dijelovi	rách	dio	V	N;NOM;MASC;PL
rách	komadi	rách	komad	V	N;NOM;MASC;PL
rách	krpe	rách	krpa	V	N;NOM;FEM;PL
rách	krpa	rách	krpa	V	N;NOM;FEM;SG
carte	carte	carte	carta		N;NOM;MASC;SG
vera	vera	vera	vera		N;NOM;FEM;SG
vera	veri	vera	ver		N;DAT;FEM;SG
vera	vere	vera	vera		N;NOM;FEM;PL
hoffman	hoffmann	hoffman	hoffmann		N;NOM;MASC;SG
hoffman	hoffman	hoffman	hoffman		N;NOM;MASC;SG
somerset	somerset	somerset	somerset		N;NOM;MASC;SG
sasuke	sasuke	sasuke	sasuka	N	ADP
altai	altai	altai	altai	N	
allan	allan	allan	allan		PROPN;NOM;MASC;SG
ural	ural	ural	ural	N	PROPN;NOM;MASC;SG
vệt	staze	vệt	staza		N;NOM;FEM;PL
vệt	stazama	vệt	staza		N;INS;FEM;PL
steiermark	štajerska	steiermark	štajerski	N	ADJ;NOM;DEF;FEM;SG
jeanne	jeanne	jeanne	jeanan	N	ADJ;NOM;DEF;FEM;SG
diệc	heron	diệc	heron	N	PROPN;NOM;MASC;SG
orlando	orlando	orlando	orlando		N;NOM;MASC;SG
hübner	hübner	hübner	hübner	N	ADV
aim	aim	aim	aim		ADP
aim	ame	aim	ame		ADP
giorgio	giorgio	giorgio	giorgiti		PROPN;NOM;MASC;SG
pit	jame	pit	jama		N;NOM;FEM;PL
pit	jama	pit	jam		N;NOM;FEM;SG
pit	jami	pit	jama		N;DAT;FEM;SG
ver	alma	ver	alma		N;NOM;FEM;SG
ver	val	ver	val		N;NOM;MASC;SG
ridge	ridge	ridge	ridge		PROPN;NOM;MASC;SG
cena	cena	cena	cena		N;NOM;FEM;SG
lucius	lucije	lucius	lucija	N	ADJ;NOM;DEF;CMPR;FEM;SG
lucius	lucija	lucius	lucija	N	ADJ;NOM;DEF;CMPR;FEM;SG
reid	reid	reid	reid	N	PROPN;NOM;MASC;SG
rusby	rusby	rusby	rusby		PROPN;NOM;MASC;SG
montanus	montanus	montanus	montanus	N	PROPN;NOM;MASC;SG
ryu	ryu	ryu	ry	N	PROPN;NOM;MASC;SG
salerno	salerno	salerno	salerno	N	ADV
latifolia	latifolia	latifolia	latifolia		N;NOM;MASC;SG
ahmad	ahmad	ahmad	ahmad	N	PROPN;NOM;MASC;SG
cerro	cerro	cerro	cerro	N	ADP
dendrochilum	dendrochilum	dendrochilum	dendrochilum	V	N;NOM;MASC;SG
hearts	srcima	hearts	srce		N;INS;NEUT;PL
hearts	srca	hearts	srce		N;NOM;NEUT;PL
karen	karen	karen	karen		N;NOM;FEM;SG
randy	randy	randy	randy		PROPN;NOM;MASC;SG
tui	tui	tui	tui		N;NOM;MASC;SG
gyrinus	gyrinus	gyrinus	gyrinus	V	N;NOM;MASC;SG
