til	pentru	til	pentru	ADV	ADP;ACC
valencia	valencia	valencia	valencie	PROPN	PROPN
uenighed	controverse	uenighed	controversă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
uenighed	controversa	uenighed	controversă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
uenighed	dezacorduri	uenighed	dezacord	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
regeringer	guvernele	regering	guvern	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
rune	rune	rune	rune		N;INDF;FEM;PL
homer	homer	homer	homer	N;INDF;MASC+FEM;SG	
overbevist	convins	overbevise	convinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overbevist	convinsă	overbevise	convinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
raymond	raymond	raymond	raymond		PROPN
skarp	sharp	skarp	sharp	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
felter	câmpurile	felter	câmp	N;INDF;NEUT;PL	N;DEF;FEM;PL
pattedyr	mamifer	pattedyr	mamifer	N;INDF;NEUT;PL	N;INDF;MASC;SG
pattedyr	mamiferele	pattedyr	mamifer	N;INDF;NEUT;PL	N;DEF;FEM;PL
pattedyr	mamifer	pattedyr	mamifer	N;INDF;NEUT;PL	N;INDF;MASC;SG
vinkel	unghiul	vinkel	unghi	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kobber	cupru	kobber	cupru	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
abc	abc	abc	abc		N;INDF;MASC;SG
resultaterne	rezultate	resultat	rezultat	N;DEF;NEUT;PL	N;INDF;FEM;PL
middelalderlige	medieval	middelalderlig	medieval	ADJ;PL	ADJ;INDF;MASC;SG
middelalderlige	medievală	middelalderlig	medieval	ADJ;PL	ADJ;INDF;FEM;SG
tilbageværende	rămase	tilbageværende	rămâne	ADJ	V;IND;SG;3;PST;FIN
tegnefilm	cartoon	tegnefilm	cartoon	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
presley	presley	presley	presley	N;INDF;MASC+FEM;SG	PROPN
hjemmehørende	nativ	hjemmehørende	nativ	ADJ	N;INDF;MASC;SG
hjemmehørende	nativi	hjemmehørende	nativ	ADJ	N;INDF;MASC;PL
fan	fana	fan	fană	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mønter	monedele	mønt	monede	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
mønter	moneda	mønt	moneda	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
mønter	monedă	mønt	monedă	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
debatten	dezbateri	debat	dezbatere	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
debatten	dezbatere	debat	dezbatere	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
hjemland	patria	hjemland	patrie	N;INDF;NEUT;SG	N;DEF;FEM;SG
hjemland	patriei	hjemland	patrie	N;INDF;NEUT;SG	PROPN;DEF;FEM;SG
pia	pia	pia	pie	PROPN	
nederlandsk	olandezi	nederlandsk	olandez	ADJ;INDF;SG	ADJ;INDF;MASC;PL
nederlandsk	dutch	nederlandsk	dutch	ADJ;INDF;SG	N;INDF;MASC;SG
kritikere	criticilor	kritiker	critică	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
kritikere	criticii	kritiker	critică	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
forhånd	avansează	forhånd	avansa	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
afskaffet	abolit	afskaffe	aboli	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forældrene	parinti	forælder	parinti	N;DEF;MASC+FEM;PL	
forældrene	părinți	forælder	părinte	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
eje	proprie	eje	propriu	V;NFIN;ACT	ADJ;INDF;FEM;SG
eje	proprii	eje	propriu	V;NFIN;ACT	ADJ;INDF;PL
dramatisk	dramatice	dramatisk	dramatic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
nina	nina	nina	nină		N;DEF;FEM;SG
arbejdskraft	muncitoresc	arbejdskraft	muncitoresc	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
viii	viii	viii	viu	NUM	N;DEF;FEM;SG
variationer	variația	variation	variație	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
variationer	variație	variation	variație	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
kvinden	femeie	kvinde	femeie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
vejret	respiratie	vejr	respiratie	N;DEF;NEUT;SG	N;INDF;FEM;SG
vejret	respirând	vejr	respira	N;DEF;NEUT;SG	V;V.MSDR
vejret	respirație	vejr	respirație	N;DEF;NEUT;SG	N;INDF;FEM;SG
vejret	vreme	vejr	vreme	N;DEF;NEUT;SG	N;INDF;FEM;SG
oversætter	translator	oversætte	translator	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
oversætter	traducător	oversætte	traducător	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
departement	departamentul	departement	departament	N;INDF;NEUT;SG	N;DEF;MASC;SG
centimeter	centimetru	centimeter	centimetru	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
centimeter	centimetru	centimeter	centimetru	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
hals	gat	hals	gat	N;INDF;MASC+FEM;SG	
hals	gâtul	hals	gât	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hals	gat	hals	gat	N;INDF;MASC+FEM;SG	
hals	gâtul	hals	gât	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sans	sans	sans	sans	N;INDF;MASC+FEM;SG	
drejede	transformat	dreje	transforma	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
ankomst	sosirea	ankomst	sosire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sherman	sherman	sherman	sherman	N;INDF;MASC+FEM;SG	PROPN
præcise	precis	præcis	precis	ADJ;PL	ADV
præcise	precisă	præcis	precis	ADJ;PL	ADJ;INDF;FEM;SG
saxo	saxo	saxo	saxo	N;INDF;MASC+FEM;SG	PROPN
blog	blogul	blog	blog	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
schack	schack	schack	schack	N;INDF;MASC+FEM;SG	
restauranter	restaurantele	restaurant	restaurant	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
specifikt	specific	specifikt	specific	ADV	ADJ;INDF;MASC;SG
specifikt	specifică	specifikt	specifica	ADV	V;IND;SG;3;PST;FIN
specifikt	specifice	specifikt	specific	ADV	ADJ;INDF;FEM;PL
poly	poli	poly	pol		N;INDF;MASC;PL
dyre	scump	dyr	scump	ADJ;PL	ADV
dyre	scumpi	dyr	scump	ADJ;PL	
dyre	scumpa	dyr	scumpa	ADJ;PL	ADJ;DEF;FEM;SG
dyre	scumpă	dyr	scump	ADJ;PL	ADJ;INDF;FEM;SG
gave	cadoul	gave	cadou	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
matematiske	matematic	matematisk	matematic	ADJ;PL	ADJ;INDF;MASC;SG
matematiske	matematică	matematisk	matematică	ADJ;PL	N;INDF;FEM;SG
bølge	undei	bølge	undei	N;INDF;MASC+FEM;SG	
bølge	valul	bølge	val	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
harold	harold	harold	harold		PROPN
drøm	visul	drøm	vis	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
drøm	visează	drøm	visa	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
drøm	viseaza	drøm	visează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
foreløbig	provizorii	foreløbig	provizoriu	ADV	ADJ;INDF;PL
foreløbig	provizorie	foreløbig	provizorie	ADV	N;INDF;FEM;SG
foreløbig	preliminare	foreløbig	preliminar	ADV	ADJ;INDF;FEM;PL
foreløbig	preliminar	foreløbig	preliminar	ADV	ADJ;INDF;MASC;SG
foreløbig	preliminară	foreløbig	preliminar	ADV	ADJ;INDF;FEM;SG
nazi	nazist	nazi	nazist		N;INDF;MASC;SG
nazi	nazistă	nazi	nazist		N;INDF;FEM;SG
wall	peretele	wall	perete		N;DEF;MASC;SG
wall	wall	wall	wall		PROPN
wall	zid	wall	zid		N;INDF;MASC;SG
wall	zidul	wall	zid		N;DEF;MASC;SG
wall	perete	wall	perete		N;INDF;MASC;SG
hændelser	incidentele	hændelse	incident	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
hændelser	evenimentele	hændelse	eveniment	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
lettiske	letonă	lettisk	letonă	ADJ;PL	N;INDF;FEM;SG
fremskridt	progresul	fremskridt	progres	N;INDF;NEUT;PL	N;DEF;MASC;SG
fremskridt	progres	fremskridt	progres	N;INDF;NEUT;PL	N;INDF;MASC;SG
fremskridt	progresele	fremskridt	progres	N;INDF;NEUT;PL	N;DEF;FEM;PL
fremskridt	progress	fremskridt	progress	N;INDF;NEUT;PL	N;INDF;MASC;SG
trade	comerțul	trade	comerț		N;DEF;MASC;SG
trade	comerț	trade	comerț		N;INDF;MASC;SG
flanke	flancul	flanke	flanc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
teoretisk	teoretice	teoretisk	teoretic	ADV	ADJ;INDF;FEM;PL
teoretisk	teoretică	teoretisk	teoretic	ADV	ADJ;INDF;FEM;SG
farum	farum	farum	farum	PROPN	
fredensborg	fredensborg	fredensborg	fredensborg		N;INDF;MASC;SG
tætte	dens	tæt	dens	ADJ;PL	ADV
tætte	densă	tæt	dens	ADJ;PL	ADJ;INDF;FEM;SG
pernille	pernille	pernille	pernillă	N;INDF;MASC+FEM;SG	
parallelt	paralelă	parallelt	paralelă	ADV	ADJ;INDF;FEM;SG
parallelt	paralele	parallelt	paralel	ADV	ADJ;INDF;FEM;PL
parallelt	paralela	parallelt	paralelă	ADV	N;DEF;FEM;SG
temperaturer	temperaturile	temperatur	temperatură	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
overgået	depasit	overgå	depasit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overgået	migrat	overgå	migrat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
colombia	columbia	colombia	columbie		PROPN
colombia	columbia	colombia	columbie		PROPN
donald	donald	donald	donald		PROPN
øresund	øresund	øresund	gresund	N;INDF;MASC+FEM;SG	
sparta	sparta	sparta	spart	N;INDF;NEUT;SG	
bytte	schimbul	bytte	schimb	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bytte	prada	bytte	pradă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bytte	comerțul	bytte	comerț	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
beskytter	protejarea	beskytte	protejare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
beskytter	protector	beskytte	protector	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
beskytter	protectorul	beskytte	protector	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
springer	springer	springe	springer	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
springer	knight	springe	knight	V;IND;PRS;FIN;ACT	PROPN
springer	cavaler	springe	cavaler	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
springer	cavalerul	springe	cavaler	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
springer	salturi	springe	salt	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
springer	sărituri	springe	săritură	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
springer	săritor	springe	săritor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
springer	jumper	springe	jumper	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
butik	magazinul	butik	magazin	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
butik	store	butik	stură	N;INDF;MASC+FEM;SG	
butik	stochează	butik	stoca	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
sne	zăpada	sne	zăpadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sne	zapada	sne	zapadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
reddet	salvate	redde	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
reddet	salvată	redde	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
reddet	salvat	redde	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplysning	informatii	oplysning	informat	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
oplysning	informații	oplysning	informație	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
oplysning	informaţii	oplysning	informah	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
tiger	tigrul	tige	tigru	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
engageret	logodit	engagere	logodi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
engageret	logodită	engagere	logodit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
engageret	comis	engagere	comite	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
engageret	comise	engagere	comite	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
uddannede	educată	uddanne	educa	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
uddannede	educat	uddanne	educa	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
astronom	astronomul	astronom	astronom	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
olesen	olesen	oles	olesen	PROPN	
ballet	balul	bal	bal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ballet	baletul	bal	balet	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
jagger	jagger	jagge	jagger	N;INDF;MASC+FEM;PL	PROPN
silver	argint	silve	argint		N;INDF;MASC;SG
silver	silver	silve	silver		N;INDF;MASC;SG
silver	argintiu	silve	argintiu		N;INDF;MASC;SG
temperaturen	temperatură	temperatur	temperatură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
camp	tabără	camp	tabără		N;INDF;FEM;SG
camp	camp	camp	camp		N;INDF;MASC;SG
camp	tabăra	camp	tabără		N;DEF;FEM;SG
camp	lagăr	camp	lagăr		N;INDF;MASC;SG
camp	tabara	camp	tabară		N;DEF;FEM;SG
frygtede	temut	frygte	temut	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
frygtede	temut	frygte	temut	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
skelne	distinctive	skelne	distinctiv	V;NFIN;ACT	ADJ;INDF;FEM;PL
perspektiv	perspectiva	perspektiv	perspectivă	N;INDF;NEUT;SG	N;DEF;FEM;SG
naval	navale	naval	naval		ADJ;INDF;FEM;PL
naval	naval	naval	naval		N;INDF;MASC;SG
naval	navală	naval	naval		ADJ;INDF;FEM;SG
parametre	parametrii	parametre	parametru	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
måle	măsurare	måle	măsurare	V;NFIN;ACT	N;INDF;FEM;SG
måle	măsurarea	måle	măsurare	V;NFIN;ACT	N;DEF;FEM;SG
måle	măsura	måle	măsură	V;NFIN;ACT	N;DEF;FEM;SG
måle	măsură	måle	măsură	V;NFIN;ACT	N;INDF;FEM;SG
måle	masura	måle	masură	V;NFIN;ACT	N;DEF;FEM;SG
stige	scara	stige	scară	V;NFIN;ACT	N;DEF;FEM;SG
stige	scară	stige	scară	V;NFIN;ACT	N;INDF;FEM;SG
fremover	viitorul	fremover	viitor	ADV	N;DEF;MASC;SG
fremover	viitoare	fremover	viitor	ADV	ADJ;INDF;FEM
fremover	viitor	fremover	viitor	ADV	N;INDF;MASC;SG
litauiske	lituaniană	litauisk	lituanian	ADJ;PL	ADJ;INDF;FEM;SG
instituttet	institut	institut	institut	N;DEF;NEUT;SG	N;INDF;MASC;SG
instituttet	fundatie	institut	fundatie	N;DEF;NEUT;SG	N;INDF;FEM;SG
bestemmelser	regulile	bestemmelse	regulă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
edinburgh	edinburgh	edinburgh	edinburgh	PROPN	N;INDF;MASC;SG
georges	georges	george	georges	N;GEN;INDF;MASC+FEM;SG	PROPN
boulevard	boulevard	boulevard	boulevard	N;INDF;MASC+FEM;SG	PROPN
boulevard	bulevardul	boulevard	bulevard	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
svær	severe	svær	sever	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
svær	severa	svær	sever	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
svær	greu	svær	greu	ADJ;INDF;MASC+FEM;SG	ADV
svær	tare	svær	tare	ADJ;INDF;MASC+FEM;SG	ADV
svær	dificil	svær	dificil	ADJ;INDF;MASC+FEM;SG	ADV
svær	dificile	svær	dificil	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
enge	pășuni	enge	pășun	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
enge	meadows	enge	meadows	N;INDF;MASC+FEM;SG	PROPN
bolivia	bolivia	bolivia	bolivie		PROPN
vera	vera	vera	vera	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hjertet	inimă	hjerte	inimă	N;DEF;NEUT;SG	N;INDF;FEM;SG
hjertet	heart	hjerte	heart	N;DEF;NEUT;SG	
jordskælv	cutremurul	jordskælv	cutremur	N;INDF;NEUT;SG	N;DEF;MASC;SG
jordskælv	cutremurele	jordskælv	cutremură	N;INDF;NEUT;SG	N;DEF;FEM;PL
jordskælv	cutremure	jordskælv	cutremură	N;INDF;NEUT;SG	N;INDF;FEM;PL
variation	variația	variation	variație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
variation	varietatea	variation	varietate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fordeling	alocarea	fordeling	alocare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fordeling	distribuţia	fordeling	distribugie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fordeling	distribuția	fordeling	distribuție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
astrid	astrid	astrid	astrid		PROPN
foden	picior	foden	picior	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
inspirerede	inspirată	inspirere	inspira	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
inspirerede	inspirat	inspirere	inspira	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
indledt	initiat	indlede	initia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indledt	inițiate	indlede	iniția	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
indledt	inițiat	indlede	inițiat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ulykke	accidentul	ulykke	accident	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
lyden	sunet	lyd	sunet	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
lyden	sound	lyd	sound	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
marius	marius	marius	marius	N;INDF;MASC+FEM;SG	PROPN
caspar	caspar	caspar	caspar		PROPN
baltiske	baltică	baltisk	baltic	ADJ;PL	ADJ;INDF;FEM;SG
motorvejen	autostradă	motorvej	autostradă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
motorvejen	autostradă	motorvej	autostradă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
motorvejen	autostradă	motorvej	autostradă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
motorvejen	highway	motorvej	highway	N;DEF;MASC+FEM;SG	PROPN
hemmelighed	secretă	hemmelighed	secret	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
hemmelighed	secreta	hemmelighed	secret	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hemmelighed	secrete	hemmelighed	secret	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
hemmelighed	secretul	hemmelighed	secret	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
deep	adanc	deep	adanc		
deep	profund	deep	profund		ADV
deep	adâncă	deep	adânc		ADJ;INDF;FEM;SG
deep	adânc	deep	adânc		ADV
protest	protestul	protest	protest	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
protest	protestează	protest	protesta	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
protest	protestele	protest	protest	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
protest	proteste	protest	proteste	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
taiwan	taiwan	taiwan	taiwan		PROPN
endt	încheiat	ende	încheia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
banker	banks	bank	banks	N;INDF;MASC+FEM;PL	PROPN
banker	bancile	bank	bancă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
banker	băncile	bank	bancă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
kronborg	kronborg	kronborg	kronborg	N;INDF;MASC+FEM;SG	
stemning	atmosfera	stemning	atmosferă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
simpel	simplu	simpel	simplu	ADJ;INDF;MASC+FEM;SG	ADV
simpel	simple	simpel	simplu	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
full	plina	full	plină		ADJ;DEF;FEM;SG
full	full	full	full		
full	plin	full	plin		ADV
full	plină	full	plin		ADJ;INDF;FEM;SG
sænket	coborât	sænke	coborî	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
sænket	scufundate	sænke	scufunda	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
sænket	scufundat	sænke	scufundat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
sænket	scufundată	sænke	scufunda	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
flertydig	dezambiguizare	flertydig	dezambiguizare	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
opsat	keen	opsætte	keen	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
opsat	dornici	opsætte	dornic	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;PL
forside	front	forside	front	V;IMP	N;INDF;MASC;SG
forside	față	forside	față	V;IMP	N;INDF;FEM;SG
costa	costa	costa	costa		V;IND;SG;3;IPFV;FIN
afgørelse	decizia	afgørelse	decizie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udlejet	închiriat	udleje	închiriat	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
udlejet	inchiriat	udleje	inchiriat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udlejet	închiriată	udleje	închiriat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ruter	rutele	ruter	rută	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
destroyere	distrugătoare	destroyere	distrugător	N;INDF;MASC+FEM;PL	ADJ;INDF;FEM
systematisk	sistematice	systematisk	sistematic	ADV	ADJ;INDF;FEM;PL
systematisk	sistematică	systematisk	sistematic	ADV	ADJ;INDF;FEM;SG
missiler	rachetele	missil	rachet	N;INDF;NEUT;PL	N;DEF;FEM;PL
ungarsk	maghiară	ungarsk	maghiar	ADJ;INDF;SG	N;INDF;FEM;SG
haag	haga	haag	hagă		PROPN
columbus	columbus	columbus	columbus		N;INDF;MASC;SG
columbus	columb	columbus	columb		PROPN
slovenien	slovenia	slovenie	slovenie	N;DEF;MASC+FEM;SG	PROPN
deling	partajarea	deling	partajare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
deling	distribuie	deling	distribui	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
deling	cota	deling	cotă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
deling	share	deling	share	N;INDF;MASC+FEM;SG	
konstrueret	proiectat	konstruere	proiecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
konstrueret	proiectată	konstruere	proiecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
konstrueret	conceput	konstruere	conceput	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
konstrueret	proiectate	konstruere	proiecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
konstrueret	concepute	konstruere	conceput	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
konstrueret	construite	konstruere	construit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
konstrueret	construită	konstruere	construi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udtales	pronuntat	udtale	pronuntat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
udtales	pronunțat	udtale	pronunțat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
warren	warren	warren	warren		PROPN
mer	mer	mer	mer	N;INDF;MASC+FEM;SG	
dokument	documentul	dokument	document	N;INDF;NEUT;SG	N;DEF;MASC;SG
monte	monte	monte	monte		PROPN
rangers	rangers	range	rangers	N;GEN;INDF;MASC+FEM;PL	N;INDF;MASC;SG
rangers	rangeri	range	ranger	N;GEN;INDF;MASC+FEM;PL	
rangers	rangerii	range	ranger	N;GEN;INDF;MASC+FEM;PL	N;DEF;FEM;SG
maurice	maurice	maurice	mauric		N;INDF;MASC;SG
sammenslutning	fuziunea	sammenslutning	fuziune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sammenslutning	asociația	sammenslutning	asociație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sammenslutning	asociatia	sammenslutning	asociatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sammenslutning	asocierea	sammenslutning	asociere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fernando	fernando	fernando	fernando		PROPN
romeo	romeo	romeo	romeo	N;INDF;MASC+FEM;SG	PROPN
creek	pârâu	creek	pârâu		N;INDF;MASC;SG
creek	creek	creek	creeke		PROPN
beskyttede	protejat	beskytte	protejat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
beskyttede	protejată	beskytte	proteja	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
beskyttede	protejate	beskytte	protejat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
bass	bas	bass	bas		N;INDF;MASC;SG
bass	bass	bass	bass		N;INDF;MASC;SG
novgorod	novgorod	novgorod	novgorod		N;INDF;MASC;SG
indgang	intrarea	indgang	intrare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
indgang	intrarea	indgang	intrare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
offer	jertfa	offer	jertfa	N;INDF;NEUT;SG	N;DEF;FEM;SG
offer	sacrificii	offer	sacrificiu	N;INDF;NEUT;SG	N;INDF;FEM;PL
offer	sacrificiul	offer	sacrificiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
offer	victima	offer	victimă	N;INDF;NEUT;SG	N;DEF;FEM;SG
betalt	plătite	betale	plătit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
betalt	platit	betale	platit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
betalt	plătit	betale	plătit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
betalt	plătită	betale	plăti	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
malaysia	malaezia	malaysia	malaezie		PROPN
malaysia	malaysia	malaysia	malaysie		PROPN
svømning	înoată	svømning	înot	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
svømning	înotând	svømning	înota	N;INDF;MASC+FEM;SG	V;V.MSDR
svømning	înotul	svømning	înotul	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
lind	lind	lind	lind		PROPN
