kategória	categoría	kategória	categoría		N
repül	voe	repül	voar	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN
repül	voo	repül	voo	V;INDF;IND;SG;3;PRS;FIN;ACT	N
repül	a	repül	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
érzelmek	os	érzelem	o	N;NOM;PL	DET
sandra	sandra	sand	sandra		PROPN
gyermekkori	da	gyermekkori	da		V
gyermekkori	infancia	gyermekkori	infancia		N
gyermekkori	infantís	gyermekkori	infantil		N
gyermekkori	nenez	gyermekkori	nenez		N
koronázás	da	koronázás	da	N;NOM;SG	V
órák	ve	óra	ver	N;NOM;PL	V
órák	mira	óra	miro	N;NOM;PL	V
tár	time	tár	timir	N;NOM;SG	PROPN
marion	marion	marion	marion		PROPN
szabadalmi	patente	szabadalmi	patente	N;NOM;SG	ADJ
szabadalmi	patentar	szabadalmi	patentar	N;NOM;SG	V
megmenteni	salvalo	megment	salvalo	V;NFIN;ACT	N
megmenteni	aforro	megment	aforro	V;NFIN;ACT	N
rajongó	fan	rajongó	facer		V
válaszokat	as	válasz	o	N;ACC;PL	DET
küldeni	a	küld	o	V;NFIN;ACT	DET
iskolákban	as	iskola	o	N;IN+ESS;PL	DET
iskolákban	nas	iskola	nas	N;IN+ESS;PL	PROPN
állatkert	zoolóxico	állatker	zoolóxico	N;NOM;SG	ADJ
chase	persecución	chase	persecución		N
szenegál	senegal	szenegál	senegal		PROPN
időbeli	lóbulo	időbeli	lóbulo	ADJ;NOM;SG	N
figyelt	ollos	figyelt	ollo	V;INDF;IND;SG;3;PST;FIN;ACT	N
duke	duque	duke	duque		N
ellátás	de	ellátás	de	N;NOM;SG	ADP
rákos	cancro	rákos	cancro		N
rákos	o	rákos	o		DET
rákos	cáncer	rákos	cáncer		PROPN
far	de	far	de		ADP
far	moito	far	moito		ADV
far	lonxe	far	lonxe		ADV
far	ata	far	ata		ADP
alabama	alabama	alabam	alabamar		PROPN
dohány	tabaco	dohány	tabaco		N
elkészített	listo	elkészített	listo	V;INDF;IND;SG;3;PST;FIN;ACT	N
elkészített	preparado	elkészített	preparado	V;INDF;IND;SG;3;PST;FIN;ACT	N
univerzális	universais	univerzális	universal		ADJ
univerzális	universal	univerzális	universal		ADJ
nyitó	abrir	nyitó	abrir		V
nyitó	apertura	nyitó	apertura		N
szerencse	fortuna	szerencse	fortuna		N
szerencse	afortunada	szerencse	afortunar		V
szerencse	sorte	szerencse	sorte		N
szerencse	afortunado	szerencse	afortunar		V
szerencse	con	szerencse	con		ADP
szerencse	de	szerencse	de		ADP
szerencse	sorte	szerencse	sorte		N
szalag	de	szalag	de	N;NOM;SG	ADP
vágás	cortar	vágás	cortar	N;NOM;SG	V
testek	os	tesik	o	N;NOM;PL	DET
őrmester	o	őrmester	o	N;NOM;SG	DET
tisztviselő	oficial	tisztviselő	oficial	N;NOM;SG	ADJ
eugene	eugene	eug	eugener	PROPN;NOM;SG	PROPN
fogadó	anfitrión	fogadó	anfitrión		N
fogadó	inn	fogadó	inn		PROPN
fogadó	hotel	fogadó	hotel		PROPN
túlélő	supervivintes	túlélő	supervivinte	ADJ;NOM;SG	N
tengerparton	beach	tengerpart	beach	N;ON+ESS;SG	PROPN
csúnya	fea	csúny	fear		N
csúnya	feo	csúny	feo		N
viszonylagos	parente	viszonylagos	parente		N
sztár	star	sztár	star	N;NOM;SG	V
kevesebbet	menos	kevesebb	menos		ADV
egyensúly	o	egyensúly	o	N;NOM;SG	DET
june	xuño	june	xuño		N
megegyezés	acordo	megegyezés	acordo		N
megegyezés	arranxo	megegyezés	arranxo		N
megegyezés	acordo	megegyezés	acordo		N
felépített	de	felépít	de	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
ital	beber	ital	beber	N;NOM;SG	V
szemek	os	szem	o	N;NOM;PL	DET
sovány	delgado	sovány	delgar		N
sovány	fraca	sovány	fracar		N
sovány	apoiarse	sovány	apoiarse		V
sovány	no	sovány	no		V
kézikönyv	manual	kézikönyv	manual	N;NOM;SG	ADJ
ügynökség	de	ügynökség	de	N;NOM;SG	ADP
hangos	forte	hangos	forte		ADJ
hangos	alto	hangos	alto		ADJ
hangos	alta	hangos	alto		ADJ
hangos	voz	hangos	voz		N
hangos	barullento	hangos	barullento		PROPN
hangos	ruidoso	hangos	ruidoso		ADJ
tank	tanque	tank	tanque		N
tank	depósito	tank	depósito		N
érzés	sensación	érzés	sensación		N
érzés	sentir	érzés	sentir		V
érzés	sentimento	érzés	sentimento		N
pillanat	agora	pillan	agora	N;NOM;SG	ADV
ártatlan	inocente	ártatlan	inocente		ADJ
ártatlan	inocentes	ártatlan	inocente		ADJ
vigyázz	coidado	vigyázz	coidado	V;DEF;IND;SG;1;PRS;FIN;ACT	N
tanul	aprendizaxe	tanul	aprendizaxe	V;INDF;IND;SG;3;PRS;FIN;ACT	N
tanul	a	tanul	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
tanul	a	tanul	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
michele	michele	michele	michele		PROPN
halvány	mal	halvány	mal		ADV
halvány	esvaecemento	halvány	esvaecemento		N
halvány	pálida	halvány	pálida		ADJ
halvány	pálido	halvány	pálido		ADJ
táplálék	alimentaria	táplálék	alimentario	N;NOM;SG	ADJ
promóciós	promoción	promóciós	promoción	ADJ;NOM;SG	N
promóciós	ascenso	promóciós	ascenso	ADJ;NOM;SG	N
edzés	unha	edzés	un	N;NOM;SG	DET
edzés	practicar	edzés	practicar	N;NOM;SG	V
edzés	exercen	edzés	exercer	N;NOM;SG	V
edzés	estudan	edzés	estudar	N;NOM;SG	V
próba	probar	pró	probar	N;NOM;SG	V
próba	de	pró	de	N;NOM;SG	ADP
próba	probando	pró	probar	N;NOM;SG	V
win	gañar	win	gañar		V
öröm	ledicia	öröm	ledicia		N
öröm	alegría	öröm	alegríar		N
öröm	desfrute	öröm	desfrute		N
öröm	da	öröm	da		V
öröm	pracer	öröm	pracer		V
öröm	encantado	öröm	encantar		V
öröm	gusto	öröm	gusto		N
öröm	placer	öröm	placer		V
faji	racial	faji	racial		ADJ
faji	raciais	faji	racial		ADJ
texasi	texas	texasi	texa		PROPN
gyakorlatok	dirixe	gyakorlat	dirixe	N;NOM;PL	V
gyakorlatok	un	gyakorlat	un	N;NOM;PL	DET
reformok	reformatorio	reform	reformatorio	N;NOM;PL	ADJ
folt	sobre	folt	sobre	N;NOM;SG	ADP
diamond	diamante	diamond	diamante		N
diamond	verdade	diamond	verdade		N
termelő	produtor	termelő	produtor		N
életmód	de	életmód	de	N;NOM;SG	ADP
bosszú	vingar	bosszú	vingar	N;NOM;SG	V
tisztelet	respectar	tisztelet	respectar	N;NOM;SG	V
tisztelet	respéctanme	tisztelet	respéctanme	N;NOM;SG	ADV
betöltötte	de	betöltöt	de	V;DEF;IND;SG;3;PST;FIN;ACT	ADP
betöltötte	cheos	betöltöt	cheo	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ
galériában	de	galéria	de	N;IN+ESS;SG	ADP
hülye	estúpido	hülye	estúpido		ADJ
hülye	estúpida	hülye	estúpido		ADJ
hülye	estúpidos	hülye	estúpido		ADJ
hülye	parvo	hülye	parvo		N
hülye	estúpidas	hülye	estúpido		ADJ
hülye	parvadas	hülye	parvar		ADJ
örökké	para	örökké	para		ADP
örökké	sempre	örökké	sempre		ADV
örökké	eternamente	örökké	eternamente		ADV
tulajdonosai	os	tulajdonos	o	N;NOM;PL	DET
szerelvény	entreno	szerelvény	entreno	N;NOM;SG	PROPN
sátán	satanás	sátán	sataná	N;NOM;SG	V
sátán	satán	sátán	satán	N;NOM;SG	
asztali	mesa	asztali	mesa		N
káosz	un	káosz	un	N;NOM;SG	DET
káosz	caos	káosz	caos	N;NOM;SG	PROPN
állva	de	állva	de		ADP
állva	pé	állva	pé		N
állva	estar	állva	estar		V
állva	estaba	állva	estar		V
állva	parados	állva	parado		N
hajnalban	alborecer	hajnal	alborecer	N;IN+ESS;SG	V
őszinte	de	őszinte	de		ADP
őszinte	honestos	őszinte	honesto		N
őszinte	sinceros	őszinte	sincero		ADJ
őszinte	dicir	őszinte	dicir		V
őszinte	verdade	őszinte	verdade		N
őszinte	sincero	őszinte	sincero		N
őszinte	honesto	őszinte	honesto		N
őszinte	de	őszinte	de		ADP
őszinte	honrado	őszinte	honrar		V
doki	doc	doki	doc	N;NOM;SG	PROPN
fájdalmas	doloroso	fájdalmas	doloroso		ADJ
alkalmanként	cando	alkalman	cando	N;ABS;SG	PRO
menekülés	escapar	menekülés	escapar	N;NOM;SG	V
menekülés	da	menekülés	da	N;NOM;SG	V
menekülés	fuxir	menekülés	fuxir	N;NOM;SG	V
elvis	elvis	elvis	elvis		PROPN
befolyás	influír	befolyás	influír	N;NOM;SG	V
számol	contigo	számol	contigo	V;INDF;IND;SG;3;PRS;FIN;ACT	ADV
javítás	reparar	javítás	reparar	N;NOM;SG	V
befolyással	influír	befolyás	influír	N;INS;SG	V
humor	a	humor	o	N;NOM;SG	DET
félre	á	félre	á		N
vonattal	entreno	vonat	entreno	N;NOM;SG	PROPN
legmélyebb	máis	mély	máis	ADJ;NOM;RL;SG	ADV
mélységben	interior	mélység	interior	N;IN+ESS;SG	ADJ
átlátszó	transparentes	átlátszó	transparente		N
átlátszó	transparente	átlátszó	transparente		ADJ
paraszt	campesiño	paraszt	campesiño		ADJ
kölyök	neno	kölyök	neno		N
kölyök	rapaz	kölyök	rapaz		N
kölyök	nena	kölyök	nena		N
kölyök	mozo	kölyök	mozo		N
érdekelt	me	érdekelt	me	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
érdekelt	interesábame	érdekelt	interesábame	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
érdekelt	interesados	érdekelt	interesado	V;INDF;IND;SG;3;PST;FIN;ACT	N
érdekelt	interesado	érdekelt	interesado	V;INDF;IND;SG;3;PST;FIN;ACT	N
érdekelt	interese	érdekelt	interese	V;INDF;IND;SG;3;PST;FIN;ACT	N
érdekelt	interesada	érdekelt	interesado	V;INDF;IND;SG;3;PST;FIN;ACT	N
azonkívül	ademais	azonkívül	ademais		ADV
azonkívül	ademáis	azonkívül	ademáis		ADV
azonkívül	e	azonkívül	e		CONJ
temple	templo	temple	templo		N
másutt	outra	másut	outro		DET
key	clave	key	clave		N
key	chave	key	chave		N
tapasztalat	experimentar	tapasztalat	experimentar	N;NOM;SG	V
tapasztalat	experimentan	tapasztalat	experimentar	N;NOM;SG	V
szemet	visual	szemet	visual	N;ACC;SG	ADJ
veszteség	as	veszteség	o	N;NOM;SG	DET
hajózási	despachos	hajózási	despacho	ADJ;NOM;SG	N
tudatában	consciente	tudat	consciente	N;IN+ESS;SG	ADJ
tudatában	conscientes	tudat	consciente	N;IN+ESS;SG	ADJ
évszak	de	évszú	de	N;NOM;SG	ADP
palesztin	palestina	palesztin	palestino		N
legősibb	máis	legősibb	máis	ADJ;NOM;RL;SG	ADV
legősibb	vello	legősibb	vello	ADJ;NOM;RL;SG	N
gazdálkodás	de	gazdálkodás	de	N;NOM;SG	ADP
gazdálkodás	a	gazdálkodás	o	N;NOM;SG	DET
kölni	perfume	köl	perfumir		N
kölni	colonia	köl	colonia		N
chicagói	chicago	chicagó	chicago	N;NOM;SG	PROPN
létrehozva	crear	létrehozva	crear	N;NOM;SG	V
létrehozva	creando	létrehozva	crear	N;NOM;SG	V
létrehozva	creamos	létrehozva	crear	N;NOM;SG	V
létrehozva	creou	létrehozva	crear	N;NOM;SG	V
létrehozva	creado	létrehozva	crear	N;NOM;SG	V
létrehozva	creei	létrehozva	crear	N;NOM;SG	V
létrehozva	creados	létrehozva	crear	N;NOM;SG	V
zero	cero	zero	cero		N
karibi	caribe	karibi	caribe	ADJ;NOM;SG	N
praktikus	práctica	praktikus	práctica	ADJ;NOM;SG	N
megölni	a	meg+öl	o	V;NFIN;ACT	DET
bennszülött	nativo	bennszülött	nativo		ADJ
bennszülött	onde	bennszülött	onde		PRO
bennszülött	terra	bennszülött	terra		N
vonzó	á	vonzó	á	ADJ;NOM;SG	N
kombinált	as	kombinált	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
foglyok	os	fogyy	o	N;NOM;PL	DET
énekli	canta	énekel	canta	V;DEF;IND;SG;3;PRS;FIN;ACT	N
vezeték	de	vezeték	de	N;NOM;SG	ADP
ruha	vestido	ruha	vestido	N;NOM;SG	V
tanítani	ensino	tanít	ensino	V;NFIN;ACT	N
tanítani	ensinanza	tanít	ensinanza	V;NFIN;ACT	N
tanítani	ensino	tanít	ensino	V;NFIN;ACT	N
kifejezett	se	kifejezett	se	V;INDF;IND;SG;3;PST;FIN;ACT	CONJ
adók	dos	adó	dos	N;NOM;PL	PROPN
rabszolga	de	rabszolga	de	N;NOM;SG	ADP
rabszolga	escrava	rabszolga	escravo	N;NOM;SG	ADJ
genfi	xenebra	genfi	xenebra		N
lépcső	un	lépcső	un	N;NOM;SG	DET
lépcső	as	lépcső	o	N;NOM;SG	DET
szárnyai	as	szárnyai	o	N;NOM;PL	DET
zeitung	zeitung	zeitung	zeitung	N;NOM;SG	PROPN
vedd	a	vedd	o	V;DEF;IMP;SG;1;PRS;FIN;ACT	DET
rab	preso	rab	preso		N
rab	prisioneira	rab	prisioneira		N
rab	prisioneiro	rab	prisioneiro		N
rab	prisioneiros	rab	prisioneiro		N
kint	do	kint	do		PROPN
kint	fóra	kint	fóra		ADV
kint	fora	kint	ir		V
javak	o	javak	o	N;NOM;PL	DET
javak	ben	javak	ben	N;NOM;PL	ADV
bárhol	onde	bárhol	onde		PRO
bárhol	calquera	bárhol	calquera		DET
bárhol	lugar	bárhol	lugar		N
bárhol	parte	bárhol	parte		N
bárhol	a	bárhol	o		DET
bárhol	nada	bárhol	nada		PRO
bárhol	en	bárhol	en		ADP
bárhol	onde	bárhol	onde		PRO
bárhol	queira	bárhol	queira		V
bárhol	alá	bárhol	alá		ADV
bárhol	esteas	bárhol	estas		V
terápia	de	terápia	de	N;NOM;SG	ADP
egészség	a	egészség	o	N;NOM;SG	DET
egészség	health	egészség	health	N;NOM;SG	PROPN
érdeklődő	leads	érdeklődő	lear	ADJ;NOM;SG	PROPN
érdeklődő	leva	érdeklődő	levar	ADJ;NOM;SG	V
érdeklődő	lévame	érdeklődő	lévame	ADJ;NOM;SG	V
érdeklődő	me	érdeklődő	me	ADJ;NOM;SG	PRO
érdeklődő	interesaba	érdeklődő	interesar	ADJ;NOM;SG	V
érdeklődő	interesábame	érdeklődő	interesábame	ADJ;NOM;SG	PROPN
érdeklődő	interesados	érdeklődő	interesado	ADJ;NOM;SG	N
érdeklődő	interesado	érdeklődő	interesado	ADJ;NOM;SG	N
érdeklődő	interese	érdeklődő	interese	ADJ;NOM;SG	N
érdeklődő	interesa	érdeklődő	interesar	ADJ;NOM;SG	V
érdeklődő	interesada	érdeklődő	interesado	ADJ;NOM;SG	N
látvány	ven	látvány	ver	N;NOM;SG	V
látvány	seguramente	látvány	seguramente	N;NOM;SG	ADV
látvány	ver	látvány	ver	N;NOM;SG	V
felfogás	percepción	felfogás	percepción		N
találkoztam	a	találkozik	o	V;INDF;IND;SG;1;PST;FIN;ACT	DET
támadásokat	ataca	támadás	ataca	N;ACC;PL	V
januári	xaneiro	januári	xaneiro	ADJ;NOM;SG	N
januári	de	januári	de	ADJ;NOM;SG	ADP
rituális	ritual	rituális	ritual	ADJ;NOM;SG	N
rituális	rituais	rituális	ritual	ADJ;NOM;SG	N
labor	no	labor	no	N;NOM;SG	V
meztelen	espido	meztelen	espido		N
inn	inn	inn	inn		PROPN
inn	hotel	inn	hotel		PROPN
fölötte	sobre	fölött	sobre		ADP
fölötte	ascende	fölött	ascender		V
fölötte	por	fölött	por		ADP
fölötte	riba	fölött	riba		ADV
fölötte	da	fölött	da		V
fölötte	enriba	fölött	enriba		ADV
fölötte	arriba	fölött	arriba		ADV
csíkos	raias	csíkos	raia		N
értelem	ten	értel	ter	N;NOM;SG	V
papa	papá	papa	papá		PROPN
hasonlóak	parecido	hasonló	parecer	ADJ;NOM;PL	N
klinika	clínica	klinika	clínico	N;NOM;SG	ADJ
wing	nunha	wing	nunha		N
wing	á	wing	á		N
márciusi	marzo	márciusi	marzo	ADJ;NOM;SG	N
márciusi	de	márciusi	de	ADJ;NOM;SG	ADP
márciusi	marcha	márciusi	marcha	ADJ;NOM;SG	N
falat	parede	fal	parede		N
falat	muro	fal	muro		N
érd	interese	érd	interese		N
érd	interesa	érd	interesar		V
tojást	os	tojás	o	N;ACC;SG	DET
nyaka	deles	nyaka	del	N;NOM;SG	PROPN
eszik	desordes	esz	desorde	V;INDF;IND;SG;3;PRS;FIN;ACT	N
eszik	coma	esz	coma	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
eszik	a	esz	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
eszik	comelo	esz	comelo	V;INDF;IND;SG;3;PRS;FIN;ACT	N
savas	ácido	savas	ácido		N
savas	aminoácidos	savas	aminoácer		N
fennmaradó	restante	fennmaradó	restante		ADJ
fennmaradó	para	fennmaradó	para		ADP
parancsnokság	de	parancsnokság	de	N;NOM;SG	ADP
parancsnokság	comando	parancsnokság	comar	N;NOM;SG	V
rovat	caixa	rovat	caixa		N
rovat	palco	rovat	palco		N
norma	norma	norma	norma		N
rubin	ruby	ru	ruby		PROPN
bejegyzés	de	bejegyzés	de	N;NOM;SG	ADP
mad	tola	mad	tola		PROPN
mad	tolo	mad	tolo		N
mad	enfadado	mad	enfadar		V
jótékony	beneficiosa	jótékony	beneficioso		ADJ
strand	beach	strand	beach	N;NOM;SG	PROPN
strand	strand	strand	strand	N;NOM;SG	PROPN
golyó	as	golyó	o	N;NOM;SG	DET
nonprofit	sen	nonprofit	sen		ADP
nonprofit	ánimo	nonprofit	ánimo		N
nonprofit	lucro	nonprofit	lucro		N
erőforrás	recurso	erőforrás	recurso		N
erőforrás	recursos	erőforrás	recurso		N
oak	oak	oa	oak		N
oak	carballo	oa	carballo		N
mode	modo	mode	modo		N
vállalkozások	as	vállalkozás	o	N;NOM;PL	DET
szülés	a	szülés	o	N;NOM;SG	DET
szülés	de	szülés	de	N;NOM;SG	ADP
stanford	stanford	stanford	stanford		PROPN
fenntartani	a	fenn+tart	o	V;NFIN;ACT	DET
mohammed	mahoma	mohammed	mahomar		N
klán	clan	klán	clan	N;NOM;SG	PROPN
klán	do	klán	do	N;NOM;SG	PROPN
klán	dos	klán	dos	N;NOM;SG	PROPN
pestis	peste	pestis	peste	N;NOM;SG	PROPN
elefánt	elefantes	elefán	elefante		N
elefánt	elefante	elefán	elefante		N
elefánt	marchar	elefán	marchar		V
elefánt	elefante	elefán	elefante		N
ghost	pantasma	ghost	pantasma		N
ghost	espírito	ghost	espírito		N
megnyitó	abrir	megnyitó	abrir	N;NOM;SG	V
dawn	alborecer	dawn	alborecer		V
dawn	amencer	dawn	amencer		N
elégedett	satisfeito	elégedett	satisfacer		V
népszerűek	popular	népszerű	popular	ADJ;NOM;PL	N
népszerűek	frente	népszerű	frente	ADJ;NOM;PL	N
népszerűek	cantante	népszerű	cantante	ADJ;NOM;PL	N
hammer	martelo	hammer	martelo		N
megvédeni	protexelos	megvéd	protexelo	V;NFIN;ACT	N
megvédeni	para	megvéd	para	V;NFIN;ACT	ADP
állapotok	as	állapot	o	N;NOM;PL	DET
libanon	líbano	liban	líbano		N
szögletes	cadrado	szögletes	cadrado		ADJ
szögletes	square	szögletes	square		V
szögletes	cadradas	szögletes	cadrada		ADJ
szögletes	praza	szögletes	praza		N
szögletes	limpo	szögletes	limpo		ADJ
gravitáció	a	gravitáció	o	N;NOM;SG	DET
másoknak	aos	más	aos	PRO;DAT;PL;3	PROPN
másoknak	outros	más	outro	PRO;DAT;PL;3	DET
másoknak	demais	más	demais	PRO;DAT;PL;3	DET
másoknak	outras	más	outro	PRO;DAT;PL;3	DET
nyugdíjas	xubilación	nyugdíjas	xubilación	ADJ;NOM;SG	N
banglades	bangladesh	banglades	bangladesh		N
court	suprema	cour	suprema		N
court	tribunal	cour	tribunal		N
court	xulgado	cour	xulgado		N
court	corte	cour	corte		N
szakács	cociñar	szakács	cociñar	N;NOM;SG	V
sírok	chorando	sír	chorar	N;NOM;PL	V
sírok	choraba	sír	chorar	N;NOM;PL	V
sírok	chorar	sír	chorar	N;NOM;PL	V
sírok	choran	sír	chorar	N;NOM;PL	V
ólom	conducir	ólom	conducir	N;NOM;SG	V
ólom	levar	ólom	levar	N;NOM;SG	V
ólom	a	ólom	o	N;NOM;SG	DET
ólom	até	ólom	até	N;NOM;SG	ADV
mérés	medir	mérés	medir	N;NOM;SG	V
mérés	medindo	mérés	medir	N;NOM;SG	V
kürt	corno	kür	corno		N
kolumbusz	columbus	kolumbusz	columbus	N;NOM;SG	PROPN
júliusi	xullo	júliusi	xullo	ADJ;NOM;SG	N
júliusi	de	júliusi	de	ADJ;NOM;SG	ADP
vásár	xusto	vásár	xusto	N;NOM;SG	ADV
vezérlő	control	vezérlő	control	ADJ;NOM;SG	N
vezérlő	controlar	vezérlő	controlar	ADJ;NOM;SG	V
andrews	andrews	andrews	andrews		PROPN
guineai	guinea	guineai	guinea		N
ösvény	seu	ösvény	seu	N;NOM;SG	DET
alapértelmezett	por	alapértelmezett	por	N;ACC;SG	ADP
megtanult	que	meg+tanul	que	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
hitel	tarxetas	hitel	tarxeta		N
hitel	crédito	hitel	crédito		N
hitel	roubada	hitel	roubada		V
hitel	préstamo	hitel	préstamo		N
magatartás	pensas	magatartás	pensar	N;NOM;SG	V
magatartás	seu	magatartás	seu	N;NOM;SG	DET
magatartás	que	magatartás	que	N;NOM;SG	PRO
nottingham	nottingham	nottingham	nottingham	N;NOM;SG	PROPN
ukrajnai	ucraniano	ukrajnai	ucraniano	ADJ;NOM;SG	PROPN
harcolni	loita	harcol	loita	V;NFIN;ACT	N
harcolni	contra	harcol	contra	V;NFIN;ACT	ADP
harcolni	combate	harcol	combate	V;NFIN;ACT	N
harcolni	contra	harcol	contra	V;NFIN;ACT	ADP
harcolni	loita	harcol	loita	V;NFIN;ACT	N
élmény	experimentar	élmény	experimentar	N;NOM;SG	V
élmény	experimentan	élmény	experimentar	N;NOM;SG	V
kisebbek	máis	kis	máis	PRO;NOM;PL;3	ADV
kisebbek	pequenos	kis	pequeno	PRO;NOM;PL;3	ADJ
kisebbek	pequenas	kis	pequeno	PRO;NOM;PL;3	ADJ
kisebbek	menores	kis	menor	PRO;NOM;PL;3	N
kisebbek	menor	kis	menor	PRO;NOM;PL;3	ADJ
kisebbek	pequeno	kis	pequeno	PRO;NOM;PL;3	ADJ
kisebbek	pegada	kis	pegada	PRO;NOM;PL;3	N
realista	realista	realista	realista		ADJ
realista	realistas	realista	realista		N
felkelő	rebelde	felkelő	rebeldar		N
felkelő	rebeldes	felkelő	rebelde		N
megáll	paradas	megáll	parado	V;INDF;IND;SG;3;PRS;FIN;ACT	N
megáll	se	megáll	se	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
rich	ricos	rich	rico		ADJ
rich	rica	rich	rico		ADJ
rich	rico	rich	rico		ADJ
lábak	os	láb	o	N;NOM;PL	DET
lábak	as	láb	o	N;NOM;PL	DET
lábak	legs	láb	leg	N;NOM;PL	PROPN
falakat	as	fal	o	N;ACC;PL	DET
helyreállítása	a	helyreállítás	o	N;NOM;SG	DET
helyreállítása	restaurar	helyreállítás	restaurar	N;NOM;SG	V
szökés	escapar	szökés	escapar	N;NOM;SG	V
szökés	da	szökés	da	N;NOM;SG	V
szökés	fuxir	szökés	fuxir	N;NOM;SG	V
nézi	a	nézi	o	V;DEF;IND;SG;3;PRS;FIN;ACT	DET
nézi	as	nézi	o	V;DEF;IND;SG;3;PRS;FIN;ACT	DET
carolina	carolina	carolina	carolina		PROPN
tucatnyi	ducias	tucatnyi	ducia		N
tucatnyi	ducias	tucatnyi	ducia		N
tucatnyi	ducia	tucatnyi	ducia		N
tucatnyi	de	tucatnyi	de		ADP
dühös	enfadado	dühös	enfadar		V
dühös	anoxados	dühös	anoxar		V
dühös	anoxado	dühös	anoxar		V
dühös	enfadada	dühös	enfadar		V
geoffrey	geoffrey	geoffrey	geoffrey		PROPN
lima	lima	lima	lima		PROPN
ellenőrzési	control	ellenőrzési	control	ADJ;NOM;SG	N
ellenőrzési	controlar	ellenőrzési	controlar	ADJ;NOM;SG	V
ellenőrzési	inspección	ellenőrzési	inspección	ADJ;NOM;SG	N
hiány	falta	hiány	falta		N
hiány	de	hiány	de		ADP
hiány	carecen	hiány	carecer		V
felfedezni	que	felfedez	que	V;NFIN;ACT	PRO
lebegő	flotante	lebegő	flotante		N
lebegő	aboiando	lebegő	aboiar		V
forog	rolling	forog	rolling	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN
brooklyn	brooklyn	brooklyn	brooklyn	N;NOM;SG	PROPN
virágos	flor	virágos	flor		N
tételek	os	tétel	o	N;NOM;PL	DET
átmenet	transición	átmenet	transición		N
időpontok	times	időpont	time	N;NOM;PL	PROPN
bolt	de	bolt	de	N;NOM;SG	ADP
bolt	mae	bolt	mae	N;NOM;SG	PROPN
bolt	choio	bolt	choio	N;NOM;SG	ADV
bolt	almacenar	bolt	almacenar	N;NOM;SG	V
olvasás	lendo	olvasás	lendo	N;NOM;SG	V
olvasás	ler	olvasás	ler	N;NOM;SG	V
olvasás	a	olvasás	o	N;NOM;SG	DET
vacsora	cear	vacsora	cear	N;NOM;SG	V
vacsora	a	vacsora	o	N;NOM;SG	DET
ütközés	un	ütközés	un	N;NOM;SG	DET
ütközés	mellora	ütközés	mellorar	N;NOM;SG	V
közgazdászok	mellores	közgazdász	mellor	N;NOM;PL	ADJ
kalap	o	kalap	o	N;NOM;SG	DET
kalap	sombreiriño	kalap	sombreiriño	N;NOM;SG	PROPN
lobogó	bandeira	lobogó	bandeira		N
mussolini	mussolini	mussolini	mussolini		PROPN
kulcsfontosságú	clave	kulcsfontosságú	clave	ADJ;NOM;SG	N
kulcsfontosságú	chave	kulcsfontosságú	chave	ADJ;NOM;SG	N
történeteket	as	történet	o	N;ACC;PL	DET
legrövidebb	curta	legrövid	curto		ADJ
idegenek	estraños	ideg	estraño	V;INDF;IND;PL;3;PRS;FIN;ACT	ADJ
idegenek	descoñecidos	ideg	descoñecido	V;INDF;IND;PL;3;PRS;FIN;ACT	N
idegenek	forasteiros	ideg	forasteiro	V;INDF;IND;PL;3;PRS;FIN;ACT	ADJ
izgalmas	emocionante	izgalmas	emocionante		N
izgalmas	excitante	izgalmas	excitante		N
izgalmas	emocionantes	izgalmas	emocionantes		N
gerald	gerald	gerald	gerald		PROPN
fura	raro	fura	raro		ADJ
világegyetem	do	világegyet	do	N;NOM;SG	PROPN
csapás	¡	csapás	¡	N;NOM;SG	
csapás	que	csapás	que	N;NOM;SG	PRO
csapás	empece	csapás	empecer	N;NOM;SG	V
májusi	poden	májusi	poder	ADJ;NOM;SG	V
májusi	pode	májusi	poder	ADJ;NOM;SG	V
májusi	maio	májusi	maio	ADJ;NOM;SG	N
májusi	que	májusi	que	ADJ;NOM;SG	PRO
májusi	podo	májusi	podar	ADJ;NOM;SG	V
gén	xenéticas	gén	xenético	N;NOM;SG	ADJ
gén	xen	gén	xen	N;NOM;SG	PROPN
fémek	de	fém	de	N;NOM;PL	ADP
stella	stella	stella	stellar		N
alkalmazottak	os	alkalmazott	o	N;NOM;PL	DET
alkalmazottak	de	alkalmazott	de	N;NOM;PL	ADP
sidney	sidney	sidney	sidney		PROPN
barrett	barrett	barrett	barrett		PROPN
barrett	barret	barrett	barret		PROPN
nyertes	gaña	nyertes	gaña		V
villám	os	villám	o	N;NOM;SG	DET
