del	del	del	del	ADP;MASC;SG	PROPN;ANIM;NOM;MASC;SG
entrantes	prichádzajúci	entrante	prichádzajúci	N;PL	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
trasladado	premiestnila	trasladar	premiestniť	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
construidos	postavili	construido	postaviť	ADJ;MASC;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
construidos	postavená	construido	postavený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
construidos	postavené	construido	postavený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
construidos	postavený	construido	postavený	ADJ;MASC;PL;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
construidos	stavali	construido	stavať	ADJ;MASC;PL;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
construidos	skonštruované	construido	skonštruovaný	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
construidos	konštruované	construido	konštruovaný	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
gen	gene	gen	gena	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gen	gen	gen	gen	N;MASC;SG	
lleno	plno	lleno	plno	ADJ;MASC;SG	N;NOM;NEUT;SG
lleno	plnú	lleno	plný	ADJ;MASC;SG	N;ACC;FEM;SG
lleno	full	lleno	full	ADJ;MASC;SG	
lleno	plný	lleno	plný	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
colaborador	spolupracujúce	colaborador	spolupracujúci	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
sentencia	odsúdenia	sentencia	odsúdenie	N;FEM;SG	N;NOM;NEUT;PL
sentencia	vety	sentencia	veta	N;FEM;SG	N;NOM;FEM;PL
congregación	kongregácie	congregación	kongregácia	N;FEM;SG	N;NOM;FEM;PL
abandono	opustiť	abandono	opustiť	N;MASC;SG	V;PFV;POS;NFIN
abandono	opustenia	abandono	opustenie	N;MASC;SG	N;NOM;NEUT;PL
abandono	zanedbávať	abandono	zanedbávať	N;MASC;SG	V;IPFV;POS;NFIN
clasificados	klasifikovaný	clasificado	klasifikovaný	ADJ;MASC;PL;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
clasificados	utajované	clasificado	utajovaný	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
clasificados	klasifikované	clasificado	klasifikovaný	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
clasificados	inzeráty	clasificado	inzerát	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL
trazado	rozloženie	trazado	rozloženie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
trazado	usporiadanie	trazado	usporiadanie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
defensores	obhajuje	defensor	obhajovať	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
financiero	finančník	financiero	finančník	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
comentó	komentovali	comentar	komentovať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
gay	gay	gay	gay	N;SG	PROPN;ANIM;NOM;MASC;SG
gay	teplý	gay	teplý	N;SG	ADJ;INAN;NOM;MASC;SG
check	skontrolujte	check	skontrolovať	N;MASC;SG	V;IPFV;IMP;PL;2;POS;FIN
check	skontrolovať	check	skontrolovať	N;MASC;SG	V;PFV;POS;NFIN
anualmente	ročné	anualmente	ročný	ADV	ADJ;NOM;NEUT;SG
anualmente	ročný	anualmente	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
anualmente	každoročné	anualmente	každoročný	ADV	ADJ;NOM;NEUT;SG
anualmente	ročný	anualmente	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
anualmente	ročná	anualmente	ročný	ADV	ADJ;NOM;FEM;SG
anualmente	ročné	anualmente	ročný	ADV	ADJ;NOM;NEUT;SG
asentamientos	zúčtovanie	asentamiento	zúčtovanie	N;MASC;PL	N;NOM;NEUT;SG
asentamientos	urovnanie	asentamiento	urovnanie	N;MASC;PL	N;NOM;NEUT;SG
puntuación	skóre	puntuación	skóre	N;FEM;SG	N;NOM;FEM;PL
puntuación	skóre	puntuación	skóre	N;FEM;SG	N;NOM;FEM;PL
ángulo	uhla	ángulo	uhnúť	N;MASC;SG	V;PFV;FEM;SG;POS;PST;V.PTCP
oral	orálne	oral	orálny		ADV
oral	perorálne	oral	perorálne		ADV
oral	ústne	oral	ústne		ADV
básico	základy	básico	základ	ADJ;MASC;SG	N;INAN;NOM;MASC;PL
precisión	presné	precisión	presný	N;FEM;SG	ADJ;NOM;NEUT;SG
protegido	chránenec	protegido	chránenec	ADJ;MASC;SG;V.PTCP	N;ANIM;NOM;MASC;SG
recomienda	odporúčame	recomendar	odporúčať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;POS;PRS;FIN
recomienda	odporúčam	recomendar	odporúčať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN
recomienda	odporúčame	recomendar	odporúčať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;POS;PRS;FIN
recomienda	odporúčané	recomendar	odporúčaný	V;IND;SG;3;PRS;FIN	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recomienda	odporúčaný	recomendar	odporúčaný	V;IND;SG;3;PRS;FIN	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
recomienda	odporúčaná	recomendar	odporúčaný	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
representando	zastupujúci	representar	zastupujúci	V;V.MSDR	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;ACT
representando	zastupujúcich	representar	zastupujúci	V;V.MSDR	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT
socialistas	socialistická	socialista	socialistický	N;PL	ADJ;NOM;FEM;SG
socialistas	socialistickej	socialista	socialistický	N;PL	ADJ;GEN;FEM;SG
sarah	sarah	sarah	sarah	N;FEM;SG	PROPN;NOM;FEM;SG
socios	spol	socio	spol	N;MASC;PL	
oración	modlitby	oración	modlitba	N;FEM;SG	N;NOM;FEM;PL
arteria	tepny	arteria	tepny	N;FEM;SG	N;NOM;FEM;PL
arteria	artérie	arteria	artéria	N;FEM;SG	N;NOM;NEUT;PL
pri	pri	pri	pri	N;MASC;SG	ADP;ESS
protegidas	chránené	protegido	chránený	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
protegidas	chránená	protegido	chránený	ADJ;FEM;PL;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
protegidas	chránený	protegido	chránený	ADJ;FEM;PL;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
amazonas	amazon	amazona	amazon	N;FEM;PL	N;INAN;NOM;MASC;SG
amazonas	amazonas	amazona	amazonas	N;FEM;PL	N;INAN;NOM;MASC;SG
grant	udeliť	grant	udeliť	PROPN	V;PFV;POS;NFIN
grant	dotácia	grant	dotácia	PROPN	N;NOM;FEM;SG
grant	grant	grant	grant	PROPN	N;ANIM;NOM;MASC;SG
templos	chrámu	templo	chrám	N;MASC;PL	N;INAN;GEN;MASC;SG
templos	temple	templo	templo	N;MASC;PL	PROPN;NOM;FEM;SG
templos	chrám	templo	chrám	N;MASC;PL	N;INAN;NOM;MASC;SG
anfibios	obojživelné	anfibio	obojživelný	N;MASC;PL	ADJ;NOM;NEUT;SG
adyacentes	susedné	adyacente	susedný	ADJ;PL	ADJ;NOM;NEUT;SG
misiles	strela	misil	strieť	N;MASC;PL	N;NOM;FEM;SG
misiles	raketa	misil	raket	N;MASC;PL	N;NOM;FEM;SG
tejido	pletenie	tejido	pletenie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
tejido	textílie	tejido	textília	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;PL
tejido	tkanivo	tejido	tkanivo	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
tejido	tkaniva	tejido	tkaniva	ADJ;MASC;SG;V.PTCP	N;INAN;GEN;MASC;SG
tejido	tkanie	tejido	tkanie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
tejido	tkané	tejido	tkaný	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;PL
aprobado	schválil	aprobado	schváliť	ADJ;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
aprobado	schválili	aprobado	schváliť	ADJ;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
apodo	prezývky	apodo	prezývka	N;MASC;SG	N;NOM;FEM;PL
emergencia	núdzové	emergencia	núdzový	N;FEM;SG	ADJ;NOM;NEUT;SG
canta	spievaj	cantar	spievať	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;POS;FIN
constantemente	plynulo	constantemente	plynúť	ADV	V;IPFV;NEUT;SG;POS;PST;V.PTCP
limitado	limited	limitado	limited	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
nombrada	menom	nombrado	menom	ADJ;FEM;SG;V.PTCP	N;INS;NEUT;SG
soul	soul	soul	soul	N;SG	PROPN;ANIM;NOM;MASC;SG
preguntas	faq	pregunta	faq	N;FEM;PL	N;INAN;NOM;MASC;SG
oscura	dark	oscuro	dark	ADJ;FEM;SG	
wwe	wwe	wwe	wen	N	PROPN;ANIM;NOM;MASC;SG
memorial	memorial	memorial	memoriať	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
humanas	ľudský	humano	ľudský	ADJ;FEM;PL	ADJ;INAN;NOM;MASC;SG
humanas	človek	humano	človek	ADJ;FEM;PL	N;ANIM;NOM;MASC;SG
humanas	ľudské	humano	ľudský	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
humanas	ľudská	humano	ľudský	ADJ;FEM;PL	ADJ;NOM;FEM;SG
vigilancia	monitorovania	vigilancia	monitorovanie	N;FEM;SG	N;NOM;NEUT;PL
vigilancia	monitorovať	vigilancia	monitorovať	N;FEM;SG	V;IPFV;POS;NFIN
bibliotecarios	knihovník	bibliotecario	knihovník	N;MASC;PL	N;ANIM;NOM;MASC;SG
barrera	bariéry	barrera	bariéra	N;FEM;SG	N;INAN;NOM;MASC;PL
permitiendo	umožňujúce	permitir	umožňujúci	V;V.MSDR	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
aprender	učenie	aprender	učenie	V;NFIN	N;NOM;NEUT;SG
actualización	aktualizované	actualización	aktualizovaný	N;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
actualización	aktualizovaný	actualización	aktualizovaný	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
actualización	vylepšiť	actualización	vylepšiť	N;FEM;SG	V;PFV;POS;NFIN
actualización	aktualizovať	actualización	aktualizovať	N;FEM;SG	V;IPFV;POS;NFIN
actualización	aktualizuje	actualización	aktualizovať	N;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
actualización	aktualizácie	actualización	aktualizácia	N;FEM;SG	N;NOM;FEM;PL
estatura	výšky	estatura	výška	N;FEM;SG	N;NOM;FEM;PL
tarjetas	preukaz	tarjeta	preukaz	N;FEM;PL	N;INAN;NOM;MASC;SG
tarjetas	karta	tarjeta	karta	N;FEM;PL	N;NOM;FEM;SG
tarjetas	vizitka	tarjeta	vizitka	N;FEM;PL	N;NOM;FEM;SG
tarjetas	kartu	tarjeta	kart	N;FEM;PL	N;ACC;FEM;SG
pakistán	pakistanské	pakistán	pakistanský	N;MASC;SG	ADJ;NOM;NEUT;SG
tesoro	pokladnice	tesoro	pokladnica	N;MASC;SG	N;NOM;FEM;PL
olímpica	olympic	olímpico	olympica	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG
macedonia	macedónsko	macedonio	macedónsko	ADJ;FEM;SG	ADV
ali	ali	ali	ali	N	PROPN;ANIM;NOM;MASC;SG
facilitar	uľahčenie	facilitar	uľahčenie	V;NFIN	N;NOM;NEUT;SG
facilitar	uľahčenie	facilitar	uľahčenie	V;NFIN	N;NOM;NEUT;SG
bits	bit	bit	bit	N;MASC;PL	N;INAN;NOM;MASC;SG
patrona	domáca	patrona	domáci	N;FEM;SG	ADJ;NOM;FEM;SG
aparecieron	objavila	aparecer	objaviť	V;IND;PL;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
presidenciales	prezidentské	presidencial	prezidentský	ADJ;PL	ADJ;NOM;NEUT;SG
presidenciales	prezidentský	presidencial	prezidentský	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
continuo	kontinuum	continuo	kontinuum	ADJ;MASC;SG	N;NOM;NEUT;SG
continuo	pokračoval	continuo	pokračovať	ADJ;MASC;SG	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
continuo	pokračovanie	continuo	pokračovanie	ADJ;MASC;SG	N;NOM;NEUT;SG
continuo	pokračovala	continuo	pokračovať	ADJ;MASC;SG	V;IPFV;FEM;SG;POS;PST;V.PTCP
continuo	pokračovalo	continuo	pokračovať	ADJ;MASC;SG	V;IPFV;NEUT;SG;POS;PST;V.PTCP
consejos	poradiť	consejo	poradiť	N;MASC;PL	V;PFV;POS;NFIN
consejos	poradenstvo	consejo	poradenstvo	N;MASC;PL	N;NOM;NEUT;SG
consejos	rada	consejo	rád	N;MASC;PL	N;NOM;FEM;SG
consejos	radu	consejo	rada	N;MASC;PL	N;ACC;FEM;SG
parámetros	parameter	parámetro	parameter	N;MASC;PL	N;INAN;NOM;MASC;SG
parámetros	parametra	parámetro	parameter	N;MASC;PL	N;INAN;NOM;MASC;SG
chicos	boys	chico	boys	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG
corrupción	skorumpovaný	corrupción	skorumpovaný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
corrupción	korupcie	corrupción	korupcia	N;FEM;SG	N;NOM;FEM;PL
ebro	ebro	ebro	ebro	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
vegetales	rastlinné	vegetal	rastlinný	N;MASC;PL	ADJ;NOM;NEUT;SG
vegetales	rastlinného	vegetal	rastlinný	N;MASC;PL	ADJ;GEN;NEUT;SG
vegetales	zeleninové	vegetal	zeleninový	N;MASC;PL	ADJ;NOM;NEUT;SG
vegetales	zelenina	vegetal	zelenina	N;MASC;PL	N;NOM;FEM;SG
vegetales	zeleninu	vegetal	zelenina	N;MASC;PL	N;ACC;FEM;SG
dragon	drak	dragon	drak	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
signo	podpísať	signo	podpísať	N;MASC;SG	V;PFV;POS;NFIN
espejo	zrkadla	espejo	zrkadlo	N;MASC;SG	N;NOM;NEUT;PL
iso	iso	iso	iso	N;MASC;SG	
teclado	klávesnice	teclado	klávesnica	N;MASC;SG	N;NOM;FEM;PL
teclado	klávesy	teclado	kláves	N;MASC;SG	N;INAN;NOM;MASC;PL
teclado	klávesnice	teclado	klávesnica	N;MASC;SG	N;NOM;FEM;PL
matemático	matematiku	matemático	matematika	ADJ;MASC;SG	N;ACC;FEM;SG
matemático	matematika	matemático	matematika	ADJ;MASC;SG	N;NOM;FEM;SG
matemático	matematik	matemático	matematik	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
feliz	šťastne	feliz	šťastne	ADJ;SG	ADV
mapas	mapa	mapa	mapa	N;MASC;PL	N;NOM;FEM;SG
mapas	mapu	mapa	mapa	N;MASC;PL	N;ACC;FEM;SG
mapas	mape	mapa	mapa	N;MASC;PL	N;DAT;FEM;SG
cúpula	kupoly	cúpula	kupola	N;FEM;SG	N;NOM;FEM;PL
concretamente	konkrétne	concretamente	konkrétny	ADV	ADJ;NOM;NEUT;SG
malvinas	falklandských	malvina	falklandský	N;FEM;PL	ADJ;GEN;MASC;PL
malvinas	malvinas	malvina	malvinas	N;FEM;PL	N;NOM;FEM;SG
dallas	dallas	dalla	dallas	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG
capturado	zajali	capturado	zajať	ADJ;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
célebre	oslavovali	célebre	oslavovať	ADJ;SG	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
célebre	oslávili	célebre	osláviť	ADJ;SG	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
continuidad	kontinuity	continuidad	kontinuita	N;FEM;SG	N;NOM;FEM;PL
hablando	rozprávanie	hablar	rozprávanie	V;V.MSDR	N;NOM;NEUT;SG
hablando	rozprávaním	hablar	rozprávanie	V;V.MSDR	N;INS;NEUT;SG
hablando	hovoriaci	hablar	hovoriaci	V;V.MSDR	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
hablando	rozprávanie	hablar	rozprávanie	V;V.MSDR	N;NOM;NEUT;SG
hablando	hovoriaci	hablar	hovoriaci	V;V.MSDR	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
hablando	povedané	hablar	povedaný	V;V.MSDR	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
restaurante	reštaurácie	restaurante	reštaurácia	N;SG	N;NOM;FEM;PL
tanques	nádrž	tanque	nádrž	N;MASC;PL	N;NOM;FEM;SG
tanques	tank	tanque	tank	N;MASC;PL	N;INAN;NOM;MASC;SG
informes	oznamovanie	informe	oznamovanie	N;MASC;PL	N;NOM;NEUT;SG
informes	hlásenie	informe	hlásenie	N;MASC;PL	N;NOM;NEUT;SG
misterio	tajomný	misterio	tajomný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG
misterio	záhadné	misterio	záhadný	N;MASC;SG	ADJ;NOM;NEUT;SG
misterio	záhady	misterio	záhada	N;MASC;SG	N;NOM;FEM;PL
harris	harris	harris	harris	PROPN	PROPN;ANIM;NOM;MASC;SG
expresa	vyjadrite	expresar	vyjadriť	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;FIN
expresa	express	expresar	express	V;IND;SG;3;PRS;FIN	PROPN;ANIM;NOM;MASC;SG
proteína	bielkovín	proteína	bielkovina	N;FEM;SG	N;GEN;FEM;PL
proteína	proteíny	proteína	proteina	N;FEM;SG	N;INAN;NOM;MASC;PL
proteína	bielkoviny	proteína	bielkovina	N;FEM;SG	N;NOM;FEM;PL
sexuales	pohlavný	sexual	pohlavný	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
sexuales	sexuálna	sexual	sexuálny	ADJ;PL	ADJ;NOM;FEM;SG
sexuales	sexuálne	sexual	sexuálny	ADJ;PL	ADJ;NOM;NEUT;SG
sexuales	sexuálny	sexual	sexuálny	ADJ;PL	ADJ;INAN;NOM;MASC;SG
sexuales	pohlavia	sexual	pohlavie	ADJ;PL	N;NOM;NEUT;PL
sexuales	pohlavie	sexual	pohlavie	ADJ;PL	N;NOM;NEUT;SG
sexuales	sex	sexual	sex	ADJ;PL	N;INAN;NOM;MASC;SG
espalda	späť	espalda	späť	N;FEM;SG	ADV
espalda	back	espalda	back	N;FEM;SG	PROPN;ANIM;VOC;MASC;SG
espalda	naspäť	espalda	naspäť	N;FEM;SG	ADV
postal	pohľadnice	postal	pohľadnica	N;MASC;SG	N;NOM;FEM;PL
postal	poštový	postal	poštový	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG
postal	poštových	postal	poštový	N;MASC;SG	ADJ;GEN;MASC;PL
postal	poštové	postal	poštový	N;MASC;SG	ADJ;NOM;NEUT;SG
postal	poštová	postal	poštový	N;MASC;SG	ADJ;NOM;FEM;SG
noches	nočná	noche	nočný	N;FEM;PL	ADJ;NOM;FEM;SG
noches	nočné	noche	nočný	N;FEM;PL	ADJ;NOM;NEUT;SG
noches	noc	noche	noc	N;FEM;PL	N;NOM;FEM;SG
estrecha	zužuje	estrecho	zužovať	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
extraño	chýbať	extraño	chýbať	ADJ;MASC;SG	V;IPFV;POS;NFIN
extraño	slečna	extraño	slečna	ADJ;MASC;SG	N;NOM;FEM;SG
extraño	miss	extraño	miss	ADJ;MASC;SG	
extraño	cudzinec	extraño	cudzinec	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
vigo	vigo	vigo	vigo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
hamilton	hamilton	hamilto	hamilton	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
cirugía	chirurgický	cirugía	chirurgický	N;FEM;SG	ADJ;INAN;NOM;MASC;SG
cirugía	chirurgické	cirugía	chirurgický	N;FEM;SG	ADJ;NOM;NEUT;SG
chinos	čínska	chino	čínsky	N;MASC;PL	ADJ;NOM;FEM;SG
chinos	číňan	chino	číňan	N;MASC;PL	N;ANIM;NOM;MASC;SG
chinos	čínske	chino	čínsky	N;MASC;PL	ADJ;NOM;NEUT;SG
chinos	čínsky	chino	čínsky	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG
chinos	čínskych	chino	čínsky	N;MASC;PL	ADJ;GEN;MASC;PL
destruido	zničili	destruido	zničiť	ADJ;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
destruido	zničení	destruido	zničenie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;PL
portero	porter	portero	porter	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
característico	charakteristika	característico	charakteristika	ADJ;MASC;SG	N;NOM;FEM;SG
característico	vlastnosť	característico	vlastnosť	ADJ;MASC;SG	N;NOM;FEM;SG
latin	latinsky	latin	latinsky	N	ADV
latin	latinskej	latin	latinský	N	ADJ;GEN;FEM;SG
latin	latinská	latin	latinský	N	ADJ;NOM;FEM;SG
diablo	diablo	diablo	diabnuť	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
viviendo	žijúci	vivir	žijúci	V;V.MSDR	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;ACT
viviendo	žijúce	vivir	žijúci	V;V.MSDR	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
java	javy	java	jav	N;MASC;SG	N;INAN;NOM;MASC;PL
more	viacej	more	viaci		NUM;NOM;NEUT;SG
more	ďalšie	more	ďalší		ADJ;NOM;NEUT;SG
more	viac	more	viac		NUM;NOM;NEUT;SG
intérpretes	účinkujúcich	intérprete	účinkujúci	N;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT
intérpretes	výklade	intérprete	výklad	N;PL	N;INAN;DAT;MASC;SG
intérpretes	tlmočenie	intérprete	tlmočenie	N;PL	N;NOM;NEUT;SG
intérpretes	tlmočník	intérprete	tlmočník	N;PL	N;ANIM;NOM;MASC;SG
llena	plnú	lleno	plný	ADJ;FEM;SG	N;ACC;FEM;SG
llena	full	lleno	full	ADJ;FEM;SG	
llena	plný	lleno	plný	ADJ;FEM;SG	N;INAN;NOM;MASC;SG
llena	vyplní	lleno	vyplniť	ADJ;FEM;SG	V;PFV;IND;SG;3;POS;PRS;FIN
llena	napĺňa	lleno	napĺňať	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
llena	vypĺňa	lleno	vypĺňať	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
llena	naplní	lleno	naplniť	ADJ;FEM;SG	V;PFV;IND;SG;3;POS;PRS;FIN
llena	vyplniť	lleno	vyplniť	ADJ;FEM;SG	V;PFV;POS;NFIN
llena	vyplňte	lleno	vyplňt	ADJ;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
llena	naplniť	lleno	naplniť	ADJ;FEM;SG	V;PFV;POS;NFIN
alcohol	alkoholické	alcohol	alkoholický	N;MASC;SG	ADJ;NOM;NEUT;SG
alcohol	alkoholických	alcohol	alkoholický	N;MASC;SG	ADJ;GEN;MASC;PL
cubano	kubánske	cubano	kubánsky	N;MASC;SG	ADJ;NOM;NEUT;SG
rodeado	obkľúčení	rodeado	obkľúčený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
destacadas	zdôrazňuje	destacado	zdôrazňovať	ADJ;FEM;PL;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
destacadas	najdôležitejšie	destacado	dôležitý	ADJ;FEM;PL;V.PTCP	ADV;RL
destacadas	najlepšie	destacado	dobre	ADJ;FEM;PL;V.PTCP	ADV;RL
destacadas	vybrané	destacado	vybraný	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inspirado	inšpirovala	inspirado	inšpirovať	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
inspirado	inšpiráciu	inspirado	inšpirácia	ADJ;MASC;SG;V.PTCP	N;ACC;FEM;SG
inspirado	inšpiroval	inspirado	inšpirovať	ADJ;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
entera	integer	entero	integer	ADJ;FEM;SG	N;INAN;NOM;MASC;SG
entera	celok	entero	celok	ADJ;FEM;SG	N;INAN;NOM;MASC;SG
entera	celku	entero	celka	ADJ;FEM;SG	N;INAN;GEN;MASC;SG
subir	nahrávanie	subir	nahrávanie	V;NFIN	N;NOM;NEUT;SG
subir	stúpanie	subir	stúpanie	V;NFIN	N;NOM;NEUT;SG
subir	stúpania	subir	stúpanie	V;NFIN	N;NOM;NEUT;PL
urbanos	urban	urbano	urban	ADJ;MASC;PL	PROPN;ANIM;NOM;MASC;SG
urbanos	mestský	urbano	mestský	ADJ;MASC;PL	ADJ;ANIM;NOM;MASC;SG
urbanos	mestské	urbano	mestský	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
urbanos	mestská	urbano	mestský	ADJ;MASC;PL	ADJ;NOM;FEM;SG
uci	uci	uci	ucho	N;SG	PROPN;ANIM;NOM;MASC;SG
concesión	koncesie	concesión	koncesi	N;FEM;SG	N;NOM;FEM;PL
arqueología	archeológie	arqueología	archeológia	N;FEM;SG	N;NOM;FEM;PL
iniciales	počiatočné	inicial	počiatočný	ADJ;PL	ADJ;NOM;NEUT;SG
iniciales	počiatočný	inicial	počiatočný	ADJ;PL	ADJ;INAN;NOM;MASC;SG
iniciales	počiatočná	inicial	počiatočný	ADJ;PL	ADJ;NOM;FEM;SG
iniciales	iniciály	inicial	iniciál	ADJ;PL	N;INAN;NOM;MASC;PL
alimento	potravín	alimento	potravina	N;MASC;SG	N;GEN;FEM;PL
alimento	jedla	alimento	jedlo	N;MASC;SG	N;NOM;NEUT;PL
alimento	potraviny	alimento	potravina	N;MASC;SG	N;NOM;FEM;PL
alimento	krmív	alimento	krmív	N;MASC;SG	N;GEN;FEM;PL
alimento	krmivo	alimento	krmivo	N;MASC;SG	N;INAN;NOM;MASC;PL
alimento	krmivá	alimento	krmivý	N;MASC;SG	N;INAN;NOM;MASC;PL
alimento	kŕmiť	alimento	kŕmiť	N;MASC;SG	V;IPFV;POS;NFIN
praga	prague	praga	pragu	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
praga	praha	praga	praha	N;MASC;SG	PROPN;NOM;FEM;SG
praga	prahy	praga	prah	N;MASC;SG	N;NOM;FEM;PL
light	ľahký	light	ľahký	N	ADJ;INAN;NOM;MASC;SG
