die	os	die	o	DET;DEF	PRO;ACC;MASC;PL;3
aanvraag	procura	aanvraag	procura	V;PRS	N;FEM;SG
aanvraag	demanda	aanvraag	demanda	V;PRS	N;FEM;SG
dubbelsinnig	desambiguação	dubbelsinnig	desambiguação		N;FEM;SG
ewewig	equilíbrio	ewewig	equilíbrio		N;MASC;SG
informele	informais	informeel	informal	ADJ;NOM	N;MASC;PL
informele	casuais	informeel	casual	ADJ;NOM	N;MASC;PL
norman	normando	norman	normar		N;MASC;SG
norman	normandos	norman	normando		N;MASC;PL
norman	norman	norman	norman		N;MASC;SG
norman	normanda	norman	normanda		N;FEM;SG
ruth	ruth	ruth	ruth	PROPN;SG	N;FEM;SG
skyn	shine	skyn	shine	V;PRS	N;MASC;SG
skyn	sine	skyn	sine	V;PRS	N;MASC;SG
skyn	seno	skyn	seno	V;PRS	N;MASC;SG
tswana	tswana	tswana	tswano	PROPN;SG	N;FEM;SG
steven	steven	steven	steven		N;MASC;SG
swanger	grávida	swanger	grávida	V;PRS	N;FEM;SG
swanger	grávidas	swanger	grávido	V;PRS	N;FEM;PL
eden	éden	eden	éden		N;MASC;SG
eden	eden	eden	eden		N;MASC;SG
multi	multi	multi	multi		N;MASC;SG
vancouver	vancouver	vancouver	vancouver		N;MASC;SG
etienne	étienne	etienne	étienne		N;MASC;SG
etienne	etienne	etienne	etienne		N;MASC;SG
engine	motor	engine	motor		N;MASC;SG
doc	doc	doc	doc		N;MASC;SG
doc	doutora	doc	doutora		N;FEM;SG
doc	doutor	doc	doutor		N;MASC;SG
verkeerdelik	incorrectamente	verkeerdelik	incorrectamente		ADV
verkeerdelik	incorretamente	verkeerdelik	incorretamente		ADV
asteroïde	asteróides	astero	asteróide	N;SG	N;MASC;PL
cats	cats	cats	cats		N;MASC;SG
cats	gatos	cats	gato		N;MASC;PL
cats	gatas	cats	gata		N;FEM;PL
herken	reconheci	herken	reconhecer	V;PRS	V;IND;SG;1;PST;FIN
meson	méson	meson	méson		N;MASC;SG
verbode	proibida	verbode	proibir		V;FEM;SG;V.PTCP
verbode	proibidos	verbode	proibir		V;MASC;PL;V.PTCP
verbode	proibidas	verbode	proibir		V;FEM;PL;V.PTCP
verbode	proibido	verbode	proibir		V;MASC;SG;V.PTCP
kwik	mercury	kwik	mercury	V;PRS	N;MASC;SG
kwik	mercúrio	kwik	mercúrio	V;PRS	N;MASC;SG
cruz	cruz	cruz	cruz	PROPN;SG	N;FEM;SG
gedetailleerde	detalhado	detailleer	detalhar	ADJ;NOM	V;MASC;SG;V.PTCP
gedetailleerde	pormenorizadas	detailleer	pormenorizar	ADJ;NOM	V;FEM;PL;V.PTCP
gedetailleerde	detalhada	detailleer	detalhar	ADJ;NOM	V;FEM;SG;V.PTCP
gedetailleerde	detalhadas	detailleer	detalhar	ADJ;NOM	V;FEM;PL;V.PTCP
uitgestal	destaque	uitstal	destaque	V;PST;V.PTCP	N;MASC;SG
uitgestal	destaques	uitstal	destaque	V;PST;V.PTCP	N;MASC;PL
dop	concha	dop	concho	V;PRS	N;FEM;SG
dop	casca	dop	casca	V;PRS	N;FEM;SG
dop	shell	dop	shell	V;PRS	N;MASC;SG
dop	carapaça	dop	carapaça	V;PRS	N;FEM;SG
meta	meta	meta	meta		N;FEM;SG
magdalena	madalena	magdalena	madalena		N;FEM;SG
stanford	stanford	stanford	stanford		N;MASC;SG
lokale	local	lokaal	local	N;PL	N;MASC;SG
maarten	maarten	maarten	maarten		N;MASC;SG
aangewese	designados	aanwys	designar	ADJ;NOM	V;MASC;PL;V.PTCP
aangewese	designada	aanwys	designar	ADJ;NOM	V;FEM;SG;V.PTCP
aangewese	designado	aanwys	designar	ADJ;NOM	V;MASC;SG;V.PTCP
aangewese	designadas	aanwys	designar	ADJ;NOM	V;FEM;PL;V.PTCP
vitamien	vitaminas	vitamien	vitamina	N;SG	N;FEM;PL
gedreig	ameaçou	gedreig	ameaçar		V;IND;SG;3;PST;FIN
gedreig	ameaçadas	gedreig	ameaçar		V;FEM;PL;V.PTCP
gedreig	ameaçados	gedreig	ameaçar		V;MASC;PL;V.PTCP
gedreig	ameaçado	gedreig	ameaçar		V;MASC;SG;V.PTCP
gedreig	ameaçada	gedreig	ameaçar		V;FEM;SG;V.PTCP
chinese	chineses	chinese	chinês		N;MASC;PL
chinese	chinesa	chinese	chinês		N;FEM;SG
chinese	chinês	chinese	chinês		N;MASC;SG
melville	melville	melvil	melville	PROPN;SG	N;MASC;SG
barnes	barnes	barnes	barne		N;MASC;SG
seël	foca	seël	focar	N;SG	V;IND;SG;3;PRS;FIN
absa	absa	absa	absar		N;FEM;SG
beskermde	blindada	beskerm	blindar	N;PL	V;FEM;SG;V.PTCP
cia	cia	cia	cia		N;FEM;SG
gebak	cozinhar	gebak	cozinhar	N;SG	V;NFIN
ingrid	lettie	ingrid	lettie		N;MASC;SG
ingrid	ingrid	ingrid	ingrid		N;FEM;SG
oekraïens	ucraniana	oekraïens	ucraniano		N;FEM;SG
oekraïens	ucranianos	oekraïens	ucraniano		N;MASC;PL
oekraïens	ucraniano	oekraïens	ucraniano		N;MASC;SG
moore	moore	moor	moore		N;MASC;SG
gnu	gnu	gnu	gnu		N;MASC;SG
wolfgang	wolfgang	wolfgang	wolfgang		N;MASC;SG
nota	note	nota	note		INTJ
nota	nota	nota	nota		N;FEM;SG
gerugte	rumores	gerug	rumor	ADJ;NOM	N;MASC;PL
gerugte	boatos	gerug	boato	ADJ;NOM	N;MASC;PL
gerugte	rumores	gerug	rumor	ADJ;NOM	N;MASC;PL
gerugte	boatos	gerug	boato	ADJ;NOM	N;MASC;PL
jun	jun	jun	jun	PROPN;SG	N;MASC;SG
verlang	procurada	verlang	procurar		V;FEM;SG;V.PTCP
verlang	procurado	verlang	procurar		V;MASC;SG;V.PTCP
verlang	procurou	verlang	procurar		V;IND;SG;3;PST;FIN
verlang	precisa	verlang	precisar		V;IND;SG;3;PRS;FIN
verlang	necessidades	verlang	necessidade		N;FEM;PL
verlang	necessita	verlang	necessitar		V;IND;SG;3;PRS;FIN
verlang	exigente	verlang	exigente		ADJ;MASC;SG
verlang	exigentes	verlang	exigente		ADJ;MASC;PL
verlang	exigindo	verlang	exigir		V;V.MSDR
baard	barba	baard	barba		N;FEM;SG
baard	barbas	baard	barba		N;FEM;PL
wijk	wijk	wijk	wijk		N;MASC;SG
vreugde	joy	vreugde	joy	ADJ;NOM	N;MASC;SG
vreugde	alegria	vreugde	alegria	ADJ;NOM	N;FEM;SG
vreugde	alegrias	vreugde	alegria	ADJ;NOM	N;FEM;PL
sandbox	sandbox	sandbox	sandbox		N;MASC;SG
annie	annie	annie	annie	PRO;NOM;SG;3	N;FEM;SG
ontevrede	insatisfeita	ontevrede	insatisfeito		ADJ;FEM;SG
ontevrede	insatisfeito	ontevrede	insatisfeito		ADJ;MASC;SG
carel	carel	carel	carel		N;MASC;SG
negatief	negativa	negatief	negativa	ADV	N;FEM;SG
negatief	negativas	negatief	negativo	ADV	ADJ;FEM;PL
negatief	negativos	negatief	negativo	ADV	N;MASC;PL
negatief	negativo	negatief	negativo	ADV	ADJ;MASC;SG
beïndruk	impressionou	beïndruk	impressionar	V;PRS	V;IND;SG;3;PST;FIN
maltese	maltês	maltees	maltê	ADJ;NOM	N;MASC;SG
akkuraat	exato	akkuraat	exato		N;MASC;SG
akkuraat	exatas	akkuraat	exato		N;FEM;PL
hills	colinas	hills	colina		N;FEM;PL
hills	hills	hills	hills		N;MASC;SG
livingstone	livingstone	livingstoon	livingstone		N;MASC;SG
stort	chuveiro	stort	chuveiro	V;PRS	N;MASC;SG
gehoop	esperava	gehoop	esperar	V;PRS	V;IND;SG;3;IPFV;FIN
rapporteer	relatório	rapporteer	relatório	V;PRS	N;MASC;SG
rapporteer	pavilhão	rapporteer	pavilhão	V;PRS	N;MASC;SG
rapporteer	bandeira	rapporteer	bandeira	V;PRS	N;FEM;SG
skadu	sombras	skadu	sombra	V;PRS	N;FEM;PL
skadu	sombra	skadu	sombra	V;PRS	N;FEM;SG
skadu	shadow	skadu	shadow	V;PRS	N;MASC;SG
skadu	sombra	skadu	sombra	V;PRS	N;FEM;SG
heropbou	reconstrução	heropbou	reconstrução	V;PRS	N;FEM;SG
iewers	algures	iewers	algure		N;MASC;PL
prinse	principe	prins	principe	N;PL	N;MASC;SG
prinse	prince	prins	prince	N;PL	N;MASC;SG
prinse	príncipe	prins	príncipe	N;PL	N;MASC;SG
omskryf	definiu	omskryf	definir	V;PRS	V;IND;SG;3;PST;FIN
ikoon	ícones	ikoon	ícone	N;SG	N;MASC;PL
konstitusionele	constitucionais	konstitusioneel	constitucional	ADJ;NOM	N;MASC;PL
europees	europeu	europees	europeu	N;PL	N;MASC;SG
europees	europeia	europees	europeu	N;PL	N;FEM;SG
tou	tou	tou	tau	N;SG	V;IND;SG;1;PRS;FIN
armes	coitado	arme	coitado	N;PL	V;MASC;SG;V.PTCP
armes	pobre	arme	pobre	N;PL	ADJ;MASC;SG
kar	carro	kar	carro	V;PRS	N;MASC;SG
kar	automóvel	kar	automóvel	V;PRS	N;MASC;SG
warren	warren	warren	warren	PROPN;SG	N;MASC;SG
light	lite	light	lite		N;MASC;SG
verspreide	distribuídas	versprei	distribuir	ADJ;NOM	V;FEM;PL;V.PTCP
verspreide	distribuída	versprei	distribuir	ADJ;NOM	V;FEM;SG;V.PTCP
verspreide	distribuiu	versprei	distribuir	ADJ;NOM	V;IND;SG;3;PST;FIN
verspreide	distribuído	versprei	distribuir	ADJ;NOM	V;MASC;SG;V.PTCP
verspreide	distribuídos	versprei	distribuir	ADJ;NOM	V;MASC;PL;V.PTCP
hakies	parênteses	hakies	parêntese		N;MASC;PL
hakies	suportes	hakies	suporte		N;MASC;PL
hakies	parêntesis	hakies	parêntesl		N;MASC;PL
edinburgh	edimburgo	edinburgh	edimburgo	PROPN;SG	N;MASC;SG
ekumeniese	ecuménico	ekumenies	ecuménico	ADJ;NOM	N;MASC;SG
unisa	unisa	unisa	unisar		N;MASC;SG
panama	panamá	panama	panamá	PROPN;SG	N;MASC;SG
joeri	yuri	joeri	yuri	PROPN;SG	N;MASC;SG
amateur	amadores	amateur	amadores	N;SG	N;MASC;PL
natalensis	natalensis	natalensis	natalensis	N;SG	N;MASC;PL
ivan	ivan	ivan	ivan		N;MASC;SG
statistiese	estatística	statisties	estatístico	ADJ;NOM	N;FEM;SG
ralph	ralph	ralph	ralph		N;MASC;SG
stuttgart	stuttgart	stuttgart	stuttgart		N;MASC;SG
stuttgart	estugarda	stuttgart	estugarda		N;FEM;SG
maurice	maurice	maurice	maurice	PROPN;SG	N;MASC;SG
maurice	maurício	maurice	maurício	PROPN;SG	N;MASC;SG
wagner	wagner	wagner	wagner		N;MASC;SG
selfde	mesma	selfde	mesmo		ADJ;FEM;SG
selfde	mesmo	selfde	mesmo		ADV
selfde	mesmos	selfde	mesmo		ADJ;MASC;PL
vroulik	feminino	vroulik	feminino		ADJ;MASC;SG
vroulik	feminina	vroulik	feminino		N;FEM;SG
vroulik	femininos	vroulik	feminino		N;MASC;PL
vroulik	fêmeas	vroulik	fêmea		N;FEM;PL
vroulik	mulheres	vroulik	mulher		N;FEM;PL
vroulik	mulher	vroulik	mulher		N;FEM;SG
vroulik	fêmea	vroulik	fêmea		N;FEM;SG
vroulik	feminino	vroulik	feminino		ADJ;MASC;SG
walsh	walsh	walsh	walsh		N;MASC;SG
katalonië	catalunha	katalonië	catalunha		N;FEM;SG
oct	toc	oct	toc		N;MASC;SG
oct	out	oct	out		N;MASC;SG
fox	fox	fox	fox		N;MASC;SG
fox	raposa	fox	raposa		N;FEM;SG
abstrakte	abstrata	abstrak	abstrato	N;SG	ADJ;FEM;SG
beantwoord	respondeu	beantwoord	responder	V;PRS	V;IND;SG;3;PST;FIN
vermoëns	sondar	vermoë	sondar	N;PL	V;NFIN
cassini	cassini	cassini	cassini		N;FEM;SG
jameson	jameson	jameson	jameson		N;MASC;SG
misbruik	abusos	misbruik	abuso	N;SG	N;MASC;PL
sentra	sentra	sentrum	sentra	N;PL	N;MASC;SG
horde	horda	hord	horda	N;PL	N;FEM;SG
capita	capita	capita	capita		N;MASC;SG
capita	habitante	capita	habitante		N;MASC;SG
advertensies	adiciona	advertensie	adicionar	N;PL	V;IND;SG;3;PRS;FIN
advertensies	acrescenta	advertensie	acrescentar	N;PL	V;IND;SG;3;PRS;FIN
advertensies	publicidade	advertensie	publicidade	N;PL	N;FEM;SG
rudy	rudy	rudy	rudy		N;MASC;SG
betekenisvolle	significativo	betekenisvol	significativo		ADJ;MASC;SG
betekenisvolle	significativa	betekenisvol	significativo		ADJ;FEM;SG
betekenisvolle	significativas	betekenisvol	significativo		ADJ;FEM;PL
irene	irene	irene	irene	PRO;NOM;SG;3	N;FEM;SG
jagluiperd	chita	jagluip	chita	N;PL	N;FEM;SG
bowker	bowker	bowker	bowker		N;MASC;SG
allan	allan	allan	allan	PROPN;SG	N;MASC;SG
ram	ram	ram	ram	V;PRS	N;MASC;SG
ram	carneiro	ram	carneiro	V;PRS	N;MASC;SG
ram	carneiro	ram	carneiro	V;PRS	N;MASC;SG
ram	aries	ram	aries	V;PRS	N;MASC;SG
ram	áries	ram	árie	V;PRS	N;MASC;SG
allerlei	diversos	allerlei	diverso	PRO	ADJ;MASC;PL
allerlei	diversas	allerlei	diverso	PRO	ADJ;FEM;PL
reuk	cheirar	reuk	cheirar	N;SG	V;NFIN
reuk	cheira	reuk	cheira	N;SG	V;IND;SG;3;PRS;FIN
oordra	localizador	oordra	localizador	V;PRS	N;MASC;SG
oordra	rastreador	oordra	rastreador	V;PRS	N;MASC;SG
oordra	revezamento	oordra	revezamento	V;PRS	N;MASC;SG
oordra	relé	oordra	relé	V;PRS	N;MASC;SG
oordra	retransmissão	oordra	retransmissão	V;PRS	N;FEM;SG
oordra	substituição	oordra	substituição	V;PRS	N;FEM;SG
vakke	sujeitos	vak	sujeitar	N;PL	V;MASC;PL;V.PTCP
elst	elst	elst	elst		NUM
waarheen	aonde	waarheen	aonde	PRO	ADV
waarheen	onde	waarheen	onde	PRO	ADV
engelbrecht	engelbrecht	engelbrecht	engelbrecht		N;MASC;SG
sag	soft	sag	soft		N;MASC;SG
sag	suave	sag	suave		ADJ;MASC;SG
sag	macio	sag	macio		ADJ;MASC;SG
sag	mole	sag	mole		ADJ;MASC;SG
sag	suaves	sag	suave		ADJ;MASC;PL
newels	nebulosas	newels	nebuloso	N;PL	ADJ;FEM;PL
dubbel	duplicar	dubbel	duplicar		V;NFIN
dubbel	dupla	dubbel	dupla		N;FEM;SG
dubbel	duplo	dubbel	duplo		N;MASC;SG
dubbel	dobro	dubbel	dobro		N;MASC;SG
vaal	falha	vaal	falha		N;FEM;SG
vaal	reprovado	vaal	reprovar		V;MASC;SG;V.PTCP
vaal	fracasso	vaal	fracasso		N;MASC;SG
vaal	falhar	vaal	falhar		V;NFIN
vaal	vaal	vaal	vaal		N;MASC;SG
vaal	falha	vaal	falha		N;FEM;SG
vaal	falhando	vaal	falhar		V;V.MSDR
foley	foley	foley	foley		N;MASC;SG
bywoon	comparecer	bywoon	comparecer	V;PRS	V;NFIN
hampshire	hampshire	hampshier	hampshire		N;MASC;SG
dunedin	dunedin	dunedin	dunedin	PROPN;SG	N;MASC;SG
moeilikheid	dificuldades	moeilikheid	dificuldade	N;SG	N;FEM;PL
bosch	bosch	bosch	bosch		N;MASC;SG
pommere	pomerânia	pommeer	pomerânia	N;PL	N;FEM;SG
oorlewing	sobrevivência	oorlewing	sobrevivência	V;PRS	N;FEM;SG
slagting	ferido	slagting	ferir	N;SG	V;MASC;SG;V.PTCP
slagting	ferida	slagting	ferir	N;SG	V;FEM;SG;V.PTCP
slagting	feridos	slagting	ferir	N;SG	V;MASC;PL;V.PTCP
slagting	assassinatos	slagting	assassinato	N;SG	N;MASC;PL
mozart	mozart	mozart	mozart		N;MASC;SG
kong	kong	kong	kong	PROPN;SG	N;MASC;SG
mid	meados	mid	meado	N;SG	N;MASC;PL
informasie	informações	informasie	informação	N;SG	N;FEM;PL
stander	stander	stander	stander	V;PRS	N;MASC;SG
geïntegreerde	integrados	integreer	integrar	ADJ;NOM	V;MASC;PL;V.PTCP
geïntegreerde	integrado	integreer	integrar	ADJ;NOM	V;MASC;SG;V.PTCP
geïntegreerde	integrada	integreer	integrar	ADJ;NOM	V;FEM;SG;V.PTCP
geïntegreerde	integradas	integreer	integrar	ADJ;NOM	V;FEM;PL;V.PTCP
marco	marco	marco	marco	PROPN;SG	N;MASC;SG
marco	marcos	marco	marco	PROPN;SG	N;MASC;PL
reken	cálculos	reken	cálculo	V;PRS	N;MASC;PL
reken	cálculo	reken	cálculo	V;PRS	N;MASC;SG
vennootskap	parcerias	vennootskap	parceria	N;SG	N;FEM;PL
ovaal	oval	ovaal	oval	PROPN;SG	N;MASC;SG
ovaal	ovais	ovaal	oval	PROPN;SG	N;MASC;PL
dos	dos	dos	dos		N;MASC;SG
shaw	shaw	shaw	shaw		N;MASC;SG
motion	moção	motion	moção		N;FEM;SG
motion	motion	motion	motion		N;MASC;SG
motion	movimento	motion	movimento		N;MASC;SG
astronomiese	astronomia	astronomies	astronomia	ADJ;NOM	N;FEM;SG
assur	assur	assur	assur	V;PRS	N;MASC;SG
disney	disney	disney	disney		N;FEM;SG
beskeie	modestas	beskeie	modesto		ADJ;FEM;PL
beskeie	modesta	beskeie	modesto		ADJ;FEM;SG
beskeie	modesto	beskeie	modesto		ADJ;MASC;SG
beskeie	modestos	beskeie	modesto		ADJ;MASC;PL
markus	marcar	markus	marcar	N;SG	V;NFIN
markus	marcos	markus	marco	N;SG	N;MASC;PL
toegewyde	devoto	toewy	devoto	ADJ;NOM	N;MASC;SG
toegewyde	devotado	toewy	devotar	ADJ;NOM	V;MASC;SG;V.PTCP
toegewyde	dedicado	toewy	dedicar	ADJ;NOM	V;MASC;SG;V.PTCP
toegewyde	dedicada	toewy	dedicar	ADJ;NOM	V;FEM;SG;V.PTCP
toegewyde	dedicados	toewy	dedicar	ADJ;NOM	V;MASC;PL;V.PTCP
toegewyde	dedicado	toewy	dedicar	ADJ;NOM	V;MASC;SG;V.PTCP
hong	hong	hong	hong	PROPN;SG	PROPN;MASC;SG
bangladesj	brazil	banglade	brazil	ADJ;NOM	N;MASC;SG
bangladesj	bangladeche	banglade	bangladeche	ADJ;NOM	N;FEM;SG
bangladesj	bangladesh	banglade	bangladesh	ADJ;NOM	N;FEM;PL
sed	sed	sed	sed	ADV	INTJ
bak	bak	bak	bak	V;PRS	N;MASC;SG
elektron	elétrons	elektron	elétron	N;SG	N;MASC;PL
elektron	electrões	elektron	eletrão	N;SG	N;MASC;PL
aws	aws	aws	aw	N;PL	N;MASC;SG
anderson	anderson	anderson	anderson		N;MASC;SG
identies	idênticas	identies	idêntico	V;PRS	ADJ;FEM;PL
identies	idêntica	identies	idêntico	V;PRS	ADJ;FEM;SG
identies	idêntico	identies	idêntico	V;PRS	ADJ;MASC;SG
identies	idênticos	identies	idêntico	V;PRS	ADJ;MASC;PL
moldowa	moldávia	moldowa	moldávia		N;FEM;SG
sportsoorte	desporto	sportsoort	desporto	N;PL	N;MASC;SG
herhaaldelik	repetidamente	herhaaldelik	repetidamente	PRO	ADV
ubuntu	ubuntu	ubuntu	ubuntu		N;MASC;SG
saldanha	saldanha	saldanha	saldanha		N;MASC;SG
onveranderd	intocada	onveranderd	intocar		V;FEM;SG;V.PTCP
onveranderd	inalterada	onveranderd	inalterar		V;FEM;SG;V.PTCP
onveranderd	inalterado	onveranderd	inalterar		V;MASC;SG;V.PTCP
onveranderd	inalterados	onveranderd	inalterar		V;MASC;PL;V.PTCP
propaganda	propaganda	propaganda	propaganda		N;FEM;SG
jules	jules	jules	jule	PROPN;SG	N;MASC;SG
lancaster	lancaster	lancaster	lancaster		N;MASC;SG
leonard	léonard	leonard	léonard		N;MASC;SG
leonard	leonardo	leonard	leonardo		N;MASC;SG
leonard	leonard	leonard	leonard		N;MASC;SG
rupert	rupert	rupert	rupert		N;MASC;SG
mikro	micro	mikro	micro	V;PRS	N;MASC;SG
rené	rené	rené	rené		N;MASC;SG
rené	renato	rené	renato		N;MASC;SG
trop	bando	trop	bando		N;MASC;SG
trop	rebanho	trop	rebanho		N;MASC;SG
hopkins	hopkins	hopkins	hopkins		N;MASC;SG
huur	aluguel	huur	aluguel	V;PRS	N;MASC;SG
huur	renda	huur	renda	V;PRS	N;FEM;SG
afgehandel	completa	afhandel	completo	V;PST;V.PTCP	ADJ;FEM;SG
afgehandel	completos	afhandel	completo	V;PST;V.PTCP	ADJ;MASC;PL
afgehandel	complete	afhandel	completer	V;PST;V.PTCP	V;SBJV;SG;3;PRS;FIN
afgehandel	completo	afhandel	completo	V;PST;V.PTCP	N;MASC;SG
virtuele	virtual	virtueel	virtual		ADJ;MASC;SG
virtuele	virtuais	virtueel	virtual		N;MASC;PL
olga	olga	olga	olga		N;FEM;SG
aanvaarde	aceitos	aanvaarde	aceito	N;PL	V;MASC;PL;V.PTCP
aanvaarde	aceites	aanvaarde	aceite	N;PL	V;MASC;PL;V.PTCP
aanvaarde	aceitado	aanvaarde	aceitar	N;PL	V;MASC;SG;V.PTCP
aanvaarde	aceite	aanvaarde	aceitar	N;PL	INTJ
aanvaarde	aceita	aanvaarde	aceitar	N;PL	V;IND;SG;3;PRS;FIN
aanvaarde	aceito	aanvaarde	aceitar	N;PL	V;MASC;SG;V.PTCP
clinton	clinton	clinton	clinton		N;MASC;SG
alessandro	alessandro	alessandro	alessandro		N;MASC;SG
kosmiese	cósmicos	kosmies	cósmico	ADJ;NOM	N;MASC;PL
kosmiese	cósmica	kosmies	cósmico	ADJ;NOM	N;FEM;SG
beeldhouwerk	esculturas	beeldhouwerk	escultura	N;SG	N;FEM;PL
plaasvervanger	substituto	plaasvervanger	substituto	ADV	N;MASC;SG
plaasvervanger	substituição	plaasvervanger	substituição	ADV	N;FEM;SG
emosies	emoções	emosie	emoção	N;SG	N;FEM;PL
guy	guy	guy	guy		N;MASC;SG
vatikaan	vaticano	vatikaan	vaticano		N;MASC;SG
georgia	georgia	georgia	georgia		N;FEM;SG
georgia	geórgia	georgia	geórgia		N;FEM;SG
magnus	magno	magnus	magno	PRO;NOM;SG;3	N;MASC;SG
magnus	magnus	magnus	magnu	PRO;NOM;SG;3	N;MASC;SG
oorkom	dignidade	oorkom	dignidade	V;PRS	N;FEM;SG
tarzan	tarzan	tarzan	tarzan		N;MASC;SG
aletta	aletta	aletta	alettar		N;FEM;SG
moeiliker	avançados	moeilik	avançar	ADV;CMPR	V;MASC;PL;V.PTCP
moeiliker	avançado	moeilik	avançar	ADV;CMPR	V;MASC;SG;V.PTCP
moeiliker	avançada	moeilik	avançar	ADV;CMPR	V;FEM;SG;V.PTCP
moeiliker	advanced	moeilik	advanced	ADV;CMPR	N;MASC;SG
moeiliker	avançadas	moeilik	avançar	ADV;CMPR	V;FEM;PL;V.PTCP
enkel	tornozelo	enkel	tornozelo		N;MASC;SG
enkel	tornozelos	enkel	tornozelo		N;MASC;PL
enkel	solteira	enkel	solteira		N;FEM;SG
enkel	solteiro	enkel	solteiro		N;MASC;SG
enkel	single	enkel	single		N;MASC;SG
hugh	hugo	hugh	hugo		N;MASC;SG
hugh	hugh	hugh	hugh		N;MASC;SG
lippe	lippe	lip	lippe	N;PL	N;MASC;SG
roland	roland	roland	roland		N;MASC;SG
roland	rolando	roland	rolando		V;V.MSDR
romanof	romanov	romanof	romanov	V;PRS	N;MASC;SG
onderliggende	base	onderliggend	base	ADJ;NOM	N;FEM;SG
macdonald	macdonald	macdonald	macdonald		N;MASC;SG
draak	dragões	draak	dragão	N;SG	N;MASC;PL
philippe	philippe	philippe	philippe		N;MASC;SG
philippe	filipe	philippe	filipe		N;MASC;SG
hellenistiese	helenística	hellenisties	helenístico	ADJ;NOM	N;FEM;SG
winsgewende	lucro	winsgeef	lucro	ADJ;NOM	N;MASC;SG
winsgewende	lucros	winsgeef	lucro	ADJ;NOM	N;MASC;PL
keet	keet	keet	keet		N;MASC;SG
beroemd	famosa	beroemd	famoso	V;PRS	ADJ;FEM;SG
beroemd	famosas	beroemd	famoso	V;PRS	ADJ;FEM;PL
beroemd	famosos	beroemd	famoso	V;PRS	N;MASC;PL
beroemd	famoso	beroemd	famoso	V;PRS	ADJ;MASC;SG
lucia	lúcia	lucia	lúcia		N;FEM;SG
lucia	lucia	lucia	lucia		N;FEM;SG
galileo	galileo	galileo	galileo		N;MASC;SG
galileo	galileu	galileo	galilear		V;IND;SG;3;PST;FIN
canterbury	cantuária	canterbury	cantuário		N;MASC;SG
canterbury	canterbury	canterbury	canterbury		N;MASC;SG
aleksei	alexey	aleksei	alexey		N;MASC;SG
gent	gand	gent	gand		N;MASC;SG
maagd	virgens	maagd	virgem	N;SG	N;MASC;PL
finansieel	financeiro	finansieel	financeiro		ADJ;MASC;SG
finansieel	financeira	finansieel	financeiro		N;FEM;SG
finansieel	finanças	finansieel	finanças		N;FEM;PL
krakau	cracóvia	krakau	cracóvia		N;FEM;SG
albanië	albânia	albanië	albânia	PROPN;SG	N;FEM;SG
onsekerheid	incertezas	onsekerheid	incerteza	N;SG	N;FEM;PL
kommandeur	kommandeur	kommandeur	kommandeur	N;SG	V;IND;SG;3;PST;FIN
druiwe	uvas	druif	uva	N;SG	N;FEM;PL
druiwe	uvas	druif	uva	N;SG	N;FEM;PL
titanic	titanic	titanic	titanic		N;MASC;SG
poste	emprego	pos	emprego	N;PL	N;MASC;SG
kubaanse	cubanas	kubaans	cubano	ADJ;NOM	N;FEM;PL
kubaanse	cubana	kubaans	cubano	ADJ;NOM	N;FEM;SG
kubaanse	cubano	kubaans	cubano	ADJ;NOM	N;MASC;SG
kubaanse	cubanos	kubaans	cubano	ADJ;NOM	N;MASC;PL
rwanda	ruanda	rwanda	ruanda	PROPN;SG	N;FEM;SG
geskil	litígio	geskil	litígio		N;MASC;SG
geskil	contestação	geskil	contestação		N;FEM;SG
geskil	disputa	geskil	disputa		N;FEM;SG
geskil	contestar	geskil	contestar		V;NFIN
authorlink	authorlink	authorlink	authorlink		N;MASC;SG
theo	theo	theo	theo		N;MASC;SG
mededinger	concorrente	mededinger	concorrente	V;PRS	N;MASC;SG
mededinger	competidor	mededinger	competidor	V;PRS	N;MASC;SG
neutraal	neutral	neutraal	neutral		N;MASC;SG
neutraal	neutro	neutraal	neutro		ADJ;MASC;SG
neutraal	neutra	neutraal	neutro		ADJ;FEM;SG
neutraal	neutralidade	neutraal	neutralidade		N;FEM;SG
neutraal	neutros	neutraal	neutro		N;MASC;PL
matisse	matisse	matisse	matir	PROPN;SG	N;MASC;SG
middag	tarde	middag	tarde	N;SG	ADV
maklike	easy	maklik	easy	ADJ;NOM	N;MASC;SG
maklike	calma	maklik	calma	ADJ;NOM	N;FEM;SG
proton	prótons	proton	prótom	N;SG	N;MASC;PL
proton	protões	proton	protão	N;SG	N;MASC;PL
gaste	convidadas	gas	convidar	N;PL	V;FEM;PL;V.PTCP
joachim	joaquim	joachim	joaquim		N;MASC;SG
joachim	joachim	joachim	joachim		N;MASC;SG
knoop	nó	knoop	nó	ADP	N;MASC;SG
mineraal	minerais	mineraal	mineral	N;SG	N;MASC;PL
opkomende	próximas	opkom	próximo	DET;DEF	ADJ;FEM;PL
opkomende	próximos	opkom	próximo	DET;DEF	ADJ;MASC;PL
opgespoor	detectadas	opspoor	detectar		V;FEM;PL;V.PTCP
opgespoor	detectada	opspoor	detectar		V;FEM;SG;V.PTCP
opgespoor	detectado	opspoor	detectar		V;MASC;SG;V.PTCP
opgespoor	detectados	opspoor	detectar		V;MASC;PL;V.PTCP
bevolkte	povoadas	bevolkte	povoar	ADJ;NOM	V;FEM;PL;V.PTCP
