של	shel	של	shel	PART;GEN	N;MASC;SG
המנהיג	líder	המנהיג	líder	PROPN	N;SG
הסרת	eliminando	הסרה	eliminar	N;PSSD;FEM;SG	V;V.MSDR
הסרת	quitando	הסרה	quitar	N;PSSD;FEM;SG	V;V.MSDR
הסרת	quita	הסרה	quitar	N;PSSD;FEM;SG	V;IND;SG;3;PRS;FIN
הסרת	eliminar	הסרה	eliminar	N;PSSD;FEM;SG	V;NFIN
הסרת	quitar	הסרה	quitar	N;PSSD;FEM;SG	V;NFIN
המנצח	ganador	המנצח	ganador	PROPN	N;MASC;SG
המנצח	vencedor	המנצח	vencedor	PROPN	N;MASC;SG
המנצח	ganadora	המנצח	ganador	PROPN	ADJ;FEM;SG
פוטנציאל	potenciales	פוטנציאל	potencial	N;MASC;SG	ADJ;PL
מתים	muerta	מת	muerto	N;MASC;PL	ADJ;FEM;SG;V.PTCP
מתים	muerto	מת	muerto	N;MASC;PL	ADJ;MASC;SG;V.PTCP
נלקח	tomado	נלקח	tomado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נלקח	tomadas	נלקח	tomado	V;MASC;SG;3;PST;MID	ADJ;FEM;PL;V.PTCP
נלקח	tomados	נלקח	tomar	V;MASC;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
נלקח	tomada	נלקח	tomado	V;MASC;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
שומרי	guardianes	שומר	guardian	PROPN	N;PL
שומרי	tutores	שומר	tutor	PROPN	N;MASC;PL
שייכת	pertenecía	שייך	pertenecer	ADJ;FEM;SG	V;IND;SG;3;IPFV;FIN
שייכת	perteneció	שייך	pertenecer	ADJ;FEM;SG	V;IND;SG;3;PST;FIN
שייכת	pertenecían	שייך	pertenecer	ADJ;FEM;SG	V;IND;PL;3;IPFV;FIN
שייכת	pertenece	שייך	pertenecer	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
שייכת	perteneces	שייך	pertenez	ADJ;FEM;SG	V;IND;SG;2;PRS;FIN
שייכת	pertenecer	שייך	pertenecer	ADJ;FEM;SG	V;NFIN
שייכת	pertenecen	שייך	pertenecer	ADJ;FEM;SG	V;IND;PL;3;PRS;FIN
לחסום	bloque	חסם	bloque	V;NFIN;ACT	N;MASC;SG
לחסום	bloqueo	חסם	bloqueo	V;NFIN;ACT	N;MASC;SG
לחסום	cuadra	חסם	cuadra	V;NFIN;ACT	N;FEM;SG
חודשי	mensualmente	חודש	mensualmente	PROPN	ADV
חודשי	mensual	חודש	mensual	PROPN	ADJ;SG
חודשי	mensuales	חודש	mensual	PROPN	ADJ;PL
חודשי	meses	חודש	mes	PROPN	N;MASC;PL
פראג	praga	פראג	praga	PROPN	N;MASC;SG
מוצלחת	exitosos	הוצלח	exitoso	ADJ;FEM;SG	ADJ;MASC;PL
מוצלחת	exitosas	הוצלח	exitoso	ADJ;FEM;SG	ADJ;FEM;PL
מוצלחת	éxito	הוצלח	éxito	ADJ;FEM;SG	N;MASC;SG
שטראוס	strauss	שטראוס	straus	PROPN	N
אנתוני	anthony	אנתוני	anthony	PROPN	PROPN
אנתוני	antonio	אנתוני	antonio	PROPN	N;MASC;SG
אביר	caballero	אביר	caballero	PROPN	N;MASC;SG
אביר	knight	אביר	knight	PROPN	N;SG
אלפא	alpha	אלפא	alphar	PROPN	N;FEM;SG
אלפא	alfa	אלפא	alfa	PROPN	N;FEM;SG
הטקס	ceremonia	הטקס	ceremonia		N;FEM;SG
הטקס	ceremonias	הטקס	ceremonia		N;FEM;PL
דבורה	deborah	דבורה	deborah	PROPN	N;FEM;SG
דבורה	abeja	דבורה	abejar	PROPN	N;FEM;SG
דבורה	bee	דבורה	bee	PROPN	N
מקורי	originales	מקורי	original	ADJ;MASC;SG	ADJ;PL
קש	paja	קש	paja		N;FEM;SG
הלייבור	laborista	הלייבור	laborista	PROPN	N;SG
עיתונות	presione	עיתונות	presionar	N;FEM;SG	V;SBJV;SG;3;FIN
עיתונות	prensas	עיתונות	prensa	N;FEM;SG	N;FEM;PL
יורד	descendente	ירד	descendente	V;MASC;SG;V.PTCP;ACT	ADJ;SG
תצוגה	mostrar	תצוגה	mostrar	N;FEM;SG	V;NFIN
תצוגה	vistas	תצוגה	visto	N;FEM;SG	ADJ;FEM;PL;V.PTCP
תצוגה	vista	תצוגה	visto	N;FEM;SG	ADJ;FEM;SG;V.PTCP
תצוגה	view	תצוגה	view	N;FEM;SG	PROPN
תצוגה	ver	תצוגה	ver	N;FEM;SG	V;NFIN
סרגיי	serguéi	סרגיי	serguéi	PROPN	PROPN
סרגיי	sergio	סרגיי	sergio	PROPN	N;MASC;SG
סרגיי	sergei	סרגיי	sergei	PROPN	N;MASC;SG
סרגיי	serguéi	סרגיי	serguéi	PROPN	PROPN
סרגיי	sergio	סרגיי	sergio	PROPN	N;MASC;SG
סרגיי	sergey	סרגיי	sergey	PROPN	N;MASC;SG
שחייה	nadando	שחייה	nadar	N;FEM;SG	V;V.MSDR
שחייה	nadar	שחייה	nadar	N;FEM;SG	V;NFIN
באיכות	quality	באיכות	quality		N
באיכות	calidad	באיכות	calidad		N;FEM;SG
באיכות	cualidad	באיכות	cualidad		N;FEM;SG
פלורידה	florida	פלורידה	florida	PROPN	N;FEM;SG
מעקב	rastreando	מעקב	rastrear	N;MASC;SG	V;V.MSDR
תחושה	sintiendo	תחושה	sentir	N;FEM;SG	V;V.MSDR
תחושה	sensaciones	תחושה	sensación	N;FEM;SG	N;FEM;PL
אספקה	provisiones	אספקה	provisión	N;FEM;SG	N;FEM;PL
אספקה	suministros	אספקה	suministro	N;FEM;SG	N;MASC;PL
אספקה	disposiciones	אספקה	disposición	N;FEM;SG	N;FEM;PL
אספקה	provisiones	אספקה	provisión	N;FEM;SG	N;FEM;PL
חיידקים	bacteriana	חיידק	bacteriano	N;MASC;PL	ADJ;FEM;SG
חיידקים	bacterianas	חיידק	bacteriano	N;MASC;PL	ADJ;FEM;PL
חיידקים	bacteria	חיידק	bacteria	N;MASC;PL	N;FEM;SG
חיידקים	germen	חיידק	germen	N;MASC;PL	N;MASC;SG
צילומי	fotográfico	צילום	fotográfico	PROPN	ADJ;MASC;SG
צילומי	fotográfica	צילום	fotográfico	PROPN	ADJ;FEM;SG
מניות	comparte	מנייה	compartir	N;FEM;PL	V;IND;SG;3;PRS;FIN
מניות	caldo	מנייה	caldo	N;FEM;PL	N;MASC;SG
מניות	stock	מנייה	stock	N;FEM;PL	
זקן	viejo	זקן	viejo		ADJ;MASC;SG
זקן	antiguo	זקן	antiguo		ADJ;MASC;SG
זקן	viejos	זקן	viejo		ADJ;MASC;PL
זקן	antigua	זקן	antiguo		ADJ;FEM;SG
זקן	vieja	זקן	viejo		ADJ;FEM;SG
זקן	barba	זקן	barba		N;FEM;SG
שבויים	cautivas	שבוי	cautivo	N;MASC;PL	ADJ;FEM;PL
מיל	molino	מיל	molino	PROPN	N;MASC;SG
מיל	mill	מיל	mill	PROPN	
מיל	mil	מיל	mil	PROPN	NUM;PL
יתכן	posiblemente	יתכן	posiblemente	V;SG;3;FUT	ADV
הושפע	influido	הושפע	influido	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושפע	influenciada	הושפע	influenciado	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
הושפע	influenciado	הושפע	influenciado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושפע	influenciados	הושפע	influenciado	V;MASC;SG;3;PST;PASS	ADJ;MASC;PL;V.PTCP
הושפע	afectados	הושפע	afectado	V;MASC;SG;3;PST;PASS	N;MASC;PL
הושפע	afectado	הושפע	afectado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושפע	afectada	הושפע	afectado	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
הושפע	afectadas	הושפע	afectado	V;MASC;SG;3;PST;PASS	ADJ;FEM;PL;V.PTCP
המאפשרת	propicio	המאפשר	propicio	PROPN	ADJ;MASC;SG
המאפשרת	permitir	המאפשר	permitir	PROPN	V;NFIN
המאפשרת	permitiendo	המאפשר	permitir	PROPN	V;V.MSDR
הפקות	produccion	הפקה	produccion	N;FEM;PL	N;FEM;SG
הפקות	productions	הפקה	productión	N;FEM;PL	N;FEM;SG
אופנה	moda	אופנה	moda	PROPN	N;FEM;SG
אופנה	fashion	אופנה	fashion	PROPN	N
אופנה	modas	אופנה	moda	PROPN	N;FEM;PL
הורדוס	herodes	הורדוס	herod	PROPN	N;MASC;SG
האוסף	recogida	האוסף	recogido	N;MASC;SG	ADJ;FEM;SG;V.PTCP
מצבה	lápida	ציבה	lápida		N;FEM;SG
מצבה	lápida	ציבה	lápida		N;FEM;SG
ראויה	merezco	ראוי	merezco	ADJ;FEM;SG	V;IND;SG;1;PRS;FIN
ראויה	merecer	ראוי	merecer	ADJ;FEM;SG	V;NFIN
ראויה	merece	ראוי	merecer	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
ראויה	mereces	ראוי	merez	ADJ;FEM;SG	V;IND;SG;2;PRS;FIN
ראויה	merecen	ראוי	merecer	ADJ;FEM;SG	V;IND;PL;3;PRS;FIN
ראויה	dignos	ראוי	digno	ADJ;FEM;SG	ADJ;MASC;PL
ראויה	dignas	ראוי	digno	ADJ;FEM;SG	ADJ;FEM;PL
יערות	selva	עירה	selva	N;MASC;PL	N;FEM;SG
יערות	bosque	עירה	bosque	N;MASC;PL	N;MASC;SG
טוקיו	tokyo	טוקיו	tokyo	PROPN	N;MASC;SG
טוקיו	tokio	טוקיו	tokio	PROPN	N;MASC;SG
ילדות	niñez	ילד	niñez	N;FEM;PL	N;FEM;SG
ילדות	infancia	ילד	infancia	N;FEM;PL	N;FEM;SG
חזון	visionario	חזון	visionario		ADJ;MASC;SG
חזון	visión	חזון	visión		N;FEM;SG
חזון	vision	חזון	vision		N;FEM;SG
מעץ	madera	מעץ	madera		N;FEM;SG
רום	rom	רום	rom	PROPN	N;FEM;SG
רום	ron	רום	ron	PROPN	N;MASC;SG
מפיץ	distribuidor	מפיץ	distribuidor	V;MASC;SG;V.PTCP;ACT	N;MASC;SG
הושלמה	cumplida	הושלם	cumplidar	V;FEM;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
הושלמה	logrado	הושלם	logrado	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושלמה	completada	הושלם	completado	V;FEM;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
הושלמה	finalizado	הושלם	finalizar	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושלמה	completadas	הושלם	completado	V;FEM;SG;3;PST;PASS	ADJ;FEM;PL;V.PTCP
הושלמה	completados	הושלם	completado	V;FEM;SG;3;PST;PASS	ADJ;MASC;PL;V.PTCP
הושלמה	terminado	הושלם	terminar	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הושלמה	completado	הושלם	completado	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
סודאן	sudán	סודאן	sudán	PROPN	N;MASC;SG
סודאן	sudan	סודאן	sudar	PROPN	V;IND;PL;3;PRS;FIN
האופוזיציה	oposiciones	האופוזיציה	oposición	PROPN	N;FEM;PL
האופוזיציה	opositores	האופוזיציה	opositor	PROPN	N;MASC;PL
האופוזיציה	oposición	האופוזיציה	oposición	PROPN	N;FEM;SG
לאחור	volver	לאחור	volver	ADV	V;NFIN
לאחור	espalda	לאחור	espalda	ADV	N;FEM;SG
לאחור	regreso	לאחור	regreso	ADV	N;MASC;SG
לאחור	back	לאחור	back	ADV	
מלכות	reinas	מלכה	reina		N;FEM;PL
מלכות	queens	מלכה	queens		N;SG
בלט	ballet	בלט	ballet		N;MASC;SG
שרדו	sobrevivió	שרד	sobrevivir	V;PL;3;PST;ACT	V;IND;SG;3;PST;FIN
שרדו	sobrevivido	שרד	sobrevivir	V;PL;3;PST;ACT	ADJ;MASC;SG;V.PTCP
אנדרה	andre	אנדרה	andre	PROPN	PROPN
אנדרה	andré	אנדרה	andré	PROPN	PROPN
אנדרה	andré	אנדרה	andré	PROPN	PROPN
חור	agujero	חור	agujero		N;MASC;SG
חור	hole	חור	hole		N;MASC;SG
חור	hueco	חור	hueco		N;MASC;SG
חור	hoyo	חור	hoyo		N;MASC;SG
מדרגות	escalera	מדרגה	escalera	N;FEM;PL	N;FEM;SG
מדרגות	escalera	מדרגה	escalera	N;FEM;PL	N;FEM;SG
מסמל	simboliza	מסמל	simbolizar		V;IND;SG;3;PRS;FIN
מחולקת	divididas	חולק	dividido	V;FEM;SG;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
מחולקת	dividida	חולק	dividido	V;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
מחולקת	dividido	חולק	dividido	V;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
מחולקת	divididos	חולק	dividido	V;FEM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
סיירת	patrullar	סיירת	patrullar	N;FEM;SG	V;NFIN
סיירת	patrullas	סיירת	patrulla	N;FEM;SG	N;FEM;PL
קופר	cooper	קופר	cooper	PROPN	PROPN
שואל	preguntado	שאל	preguntado	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
תפס	agarró	תפס	agarrar	PROPN	V;IND;SG;3;PST;FIN
תפס	agarrado	תפס	agarrado	PROPN	ADJ;MASC;SG;V.PTCP
תפס	atrapados	תפס	atrapado	PROPN	ADJ;MASC;PL;V.PTCP
תפס	atrapado	תפס	atrapado	PROPN	ADJ;MASC;SG;V.PTCP
תפס	atrapada	תפס	atrapar	PROPN	ADJ;FEM;SG;V.PTCP
תפס	confiscado	תפס	confiscado	PROPN	ADJ;MASC;SG;V.PTCP
תפס	incautados	תפס	incautado	PROPN	ADJ;MASC;PL;V.PTCP
תפס	incautado	תפס	incautado	PROPN	ADJ;MASC;SG;V.PTCP
נסיכות	principado	נסיכה	principado	PROPN	ADJ;MASC;SG;V.PTCP
נסיכות	princesas	נסיכה	princesa	PROPN	N;FEM;PL
שלבי	shelby	שלב	shelby	N;MASC;PL	N;MASC;SG
האוסטרלי	australianas	האוסטרלי	australiano	PROPN	ADJ;FEM;PL
האוסטרלי	australianos	האוסטרלי	australiano	PROPN	N;MASC;PL
האוסטרלי	australiano	האוסטרלי	australiano	PROPN	N;MASC;SG
האוסטרלי	australiana	האוסטרלי	australiano	PROPN	ADJ;FEM;SG
נדירים	rara	נדיר	raro	ADJ;MASC;PL	ADJ;FEM;SG
נדירים	raro	נדיר	raro	ADJ;MASC;PL	ADJ;MASC;SG
פסקה	apartado	פסק	apartado	N	ADJ;MASC;SG;V.PTCP
בוטל	cancelado	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
בוטל	cancelados	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;MASC;PL;V.PTCP
בוטל	canceladas	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;FEM;PL;V.PTCP
בוטל	cancelada	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
בוטל	cancelado	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
בוטל	cancelados	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;MASC;PL;V.PTCP
בוטל	canceladas	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;FEM;PL;V.PTCP
בוטל	cancelada	בוטל	cancelado	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
בוטל	abortado	בוטל	abortado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
בוטל	interrumpida	בוטל	interrumpido	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
נשארה	permanecieron	נשאר	permanecer	V;FEM;SG;3;PST;MID	V;IND;PL;3;PST;FIN
נשארה	permanecido	נשאר	permanecer	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
הוט	caliente	הוט	caliente		ADJ;SG
הוט	hot	הוט	hot		N
הוט	calientes	הוט	caliente		ADJ;PL
הוט	calor	הוט	calor		N;MASC;SG
מייצגת	representa	ייצג	representar	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יציב	estables	יציב	estable	ADJ;MASC;SG	ADJ;PL
יציב	establo	יציב	establo	ADJ;MASC;SG	N;MASC;SG
ההולנדי	holandesa	ההולנד	holandés	PROPN	ADJ;FEM;SG
ההולנדי	neerlandés	ההולנד	neerlandés	PROPN	N;MASC;SG
ההולנדי	holandés	ההולנד	holandés	PROPN	N;MASC;SG
ההולנדי	holandeses	ההולנד	holandés	PROPN	N;MASC;PL
יזרעאל	jezreel	יזרעאל	jezreel	PROPN	N;SG
מיידית	inmediato	מיידי	inmediato	ADV	ADJ;MASC;SG
מיידית	inmediato	מיידי	inmediato	ADV	ADJ;MASC;SG
מיידית	inmediatas	מיידי	inmediato	ADV	ADJ;FEM;PL
מיידית	inmediatos	מיידי	inmediato	ADV	ADJ;MASC;PL
מיידית	inmediata	מיידי	inmediato	ADV	ADJ;FEM;SG
דיוויד	jose	דיוויד	jose	PROPN	
דיוויד	david	דיוויד	david	PROPN	PROPN
וסט	occidental	וסט	occidental	PROPN	ADJ;SG
וסט	west	וסט	west	PROPN	N;MASC;SG
וסט	occidente	וסט	occidente	PROPN	N;MASC;SG
וסט	oeste	וסט	oeste	PROPN	N;MASC;SG
וסט	chaleco	וסט	chaleco	PROPN	N;MASC;SG
מכירה	rebajas	מכירה	rebaja	N;FEM;SG	N;FEM;PL
מכירה	sales	מכירה	sal	N;FEM;SG	N;FEM;PL
מכירה	ventas	מכירה	venta	N;FEM;SG	N;FEM;PL
מכירה	rebajas	מכירה	rebaja	N;FEM;SG	N;FEM;PL
מכירה	conozca	מכירה	conocer	N;FEM;SG	V;IMP;SG;3;FIN
מכירה	saber	מכירה	saber	N;FEM;SG	V;NFIN
מכירה	sepa	מכירה	saber	N;FEM;SG	V;IMP;SG;3;FIN
מכירה	sé	מכירה	saber	N;FEM;SG	V;IND;SG;1;PRS;FIN
מכירה	know	מכירה	know	N;FEM;SG	PROPN
מרכיבים	ingredientes	הרכיב	ingrediente	V;MASC;PL;V.PTCP;ACT	N;MASC;PL
חיוביות	positivo	חיובי	positivo	ADJ;FEM;PL	ADJ;MASC;SG
חיוביות	positiva	חיובי	positivo	ADJ;FEM;PL	ADJ;FEM;SG
חיוביות	positividad	חיובי	positividad	ADJ;FEM;PL	N;FEM;SG
פשוטים	simple	פשוט	simple	ADJ;MASC;PL	ADJ;SG
פשוטים	sencilla	פשוט	sencillo	ADJ;MASC;PL	ADJ;FEM;SG
פשוטים	sencillo	פשוט	sencillo	ADJ;MASC;PL	ADJ;MASC;SG
קליפ	clip	קליפ	clip	PROPN	N;MASC;SG
קן	ken	קן	ken	PROPN	PROPN
קן	nido	קן	nido	PROPN	N;MASC;SG
קן	nidos	קן	nido	PROPN	N;MASC;PL
חסות	auspiciado	חסות	auspiciado	N;FEM;SG	ADJ;MASC;SG;V.PTCP
חסות	patrocinada	חסות	patrocinado	N;FEM;SG	ADJ;FEM;SG;V.PTCP
חסות	patrocinado	חסות	patrocinado	N;FEM;SG	ADJ;MASC;SG;V.PTCP
חסות	patrocinados	חסות	patrocinar	N;FEM;SG	ADJ;MASC;PL;V.PTCP
נעלם	gone	נעלם	gone	V;MASC;SG;MID	N
נעלם	desaparecido	נעלם	desaparecido	V;MASC;SG;MID	ADJ;MASC;SG;V.PTCP
נעלם	desaparecidos	נעלם	desaparecido	V;MASC;SG;MID	ADJ;MASC;PL;V.PTCP
נעלם	desapareció	נעלם	desaparecer	V;MASC;SG;MID	V;IND;SG;3;PST;FIN
נעלם	desaparecida	נעלם	desaparecido	V;MASC;SG;MID	ADJ;FEM;SG;V.PTCP
בישול	cocinando	בישול	cocinar	N;MASC;SG	V;V.MSDR
בישול	cocinar	בישול	cocinar	N;MASC;SG	V;NFIN
אוליבר	oliver	אוליבר	oliver	PROPN	PROPN
ירח	luna	ירח	luna	PROPN	N;FEM;SG
ירח	moon	ירח	moon	PROPN	N
גרעינית	nuclear	גרעיני	nuclear	ADV	ADJ;SG
גרעינית	nucleares	גרעיני	nuclear	ADV	ADJ;PL
שייכים	perteneces	שייך	pertenez	ADJ;MASC;PL	V;IND;SG;2;PRS;FIN
שייכים	pertenecer	שייך	pertenecer	ADJ;MASC;PL	V;NFIN
שייכים	pertenecen	שייך	pertenecer	ADJ;MASC;PL	V;IND;PL;3;PRS;FIN
הבת	hija	הבת	hija		N;FEM;SG
הרמה	elevaciones	הרמה	elevación	N;FEM;SG	N;FEM;PL
זקוק	need	None	need	ADJ;MASC;SG	N
זקוק	necesitar	None	necesitar	ADJ;MASC;SG	V;NFIN
זקוק	necesito	None	necesitar	ADJ;MASC;SG	V;IND;SG;1;PRS;FIN
זקוק	necesita	None	necesitar	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
זקוק	necesidad	None	necesidad	ADJ;MASC;SG	N;FEM;SG
נמכרו	vendida	נמכר	vendido	V;PL;3;PST;MID	ADJ;FEM;SG;V.PTCP
נמכרו	vendido	נמכר	vender	V;PL;3;PST;MID	ADJ;MASC;SG;V.PTCP
נמכרו	vendidos	נמכר	vendido	V;PL;3;PST;MID	ADJ;MASC;PL;V.PTCP
נמכרו	vendidas	נמכר	vendido	V;PL;3;PST;MID	ADJ;FEM;PL;V.PTCP
אירו	eurocopa	אירו	eurocopa	PROPN	N;FEM;SG
אירו	euro	אירו	euro	PROPN	N;MASC;SG
אירו	euros	אירו	euro	PROPN	N;MASC;PL
אירו	euros	אירו	euro	PROPN	N;MASC;PL
עתיקות	antiguo	עתיקות	antiguo		ADJ;MASC;SG
עתיקות	antiguas	עתיקות	antiguo		ADJ;FEM;PL
עתיקות	antiguos	עתיקות	antiguo		ADJ;MASC;PL
עתיקות	antigua	עתיקות	antiguo		ADJ;FEM;SG
עתיקות	antigüedades	עתיקות	antigüedad		N;FEM;PL
עתיקות	antigüedades	עתיקות	antigüedad		N;FEM;PL
בחסות	auspiciado	בחסות	auspiciado		ADJ;MASC;SG;V.PTCP
בחסות	patrocinada	בחסות	patrocinado		ADJ;FEM;SG;V.PTCP
בחסות	patrocinado	בחסות	patrocinado		ADJ;MASC;SG;V.PTCP
בחסות	patrocinados	בחסות	patrocinar		ADJ;MASC;PL;V.PTCP
נוזל	fluido	נוזל	fluido	N;MASC;SG	ADJ;MASC;SG;V.PTCP
נוזל	fluida	נוזל	fluida	N;MASC;SG	ADJ;FEM;SG;V.PTCP
נוזל	fluidos	נוזל	fluido	N;MASC;SG	N;MASC;PL
נוזל	liquido	נוזל	liquido	N;MASC;SG	ADJ;MASC;SG
נוזל	líquida	נוזל	líquido	N;MASC;SG	ADJ;FEM;SG
נוזל	líquidos	נוזל	líquido	N;MASC;SG	N;MASC;PL
הטבלה	bautismo	הטבלה	bautismo	PROPN	N;MASC;SG
הטבלה	bautizo	הטבלה	bautizo	PROPN	N;MASC;SG
לאומיות	nacionalismo	לאומיות	nacionalismo	N;FEM;PL	N;MASC;SG
לאומיות	nacionalista	לאומיות	nacionalista	N;FEM;PL	N;SG
נפלה	cayeron	נפל	caer	N;FEM;SG	V;IND;PL;3;PST;FIN
נפלה	cayó	נפל	caer	N;FEM;SG	V;IND;SG;3;PST;FIN
נפלה	caí	נפל	caer	N;FEM;SG	V;IND;SG;1;PST;FIN
חילופי	intercambios	חילופי	intercambio	ADJ;MASC;PL	N;MASC;PL
פינוי	evacuaciones	פינוי	evacuación	N;MASC;SG	N;FEM;PL
הצאר	zar	הצאר	zar	PROPN	N;MASC;SG
הועלו	subida	הועלה	subida	V;PL;3;PST;PASS	N;FEM;SG
הועלו	subidas	הועלה	subida	V;PL;3;PST;PASS	N;FEM;PL
הועלו	cargado	הועלה	cargado	V;PL;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הועלו	subido	הועלה	subido	V;PL;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הזוכה	ganador	הזוך	ganador	ADV	N;MASC;SG
הזוכה	vencedor	הזוך	vencedor	ADV	N;MASC;SG
הזוכה	ganadora	הזוך	ganador	ADV	ADJ;FEM;SG
קפריסין	chipre	קפריסין	chipre	PROPN	N;FEM;SG
מלכה	queen	מלכה	quear	PROPN	N;SG
מלכה	reina	מלכה	reina	PROPN	N;FEM;SG
מלכה	malka	מלכה	malka	PROPN	N;FEM;SG
אחות	sis	אחות	si	N;FEM;SG	INTJ
מחודש	renovados	מחודש	renovado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
מחודש	renovado	מחודש	renovado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
מחודש	renovada	מחודש	renovado	V;MASC;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
צבר	sabra	צבר	saber	N;MASC;SG	V;IMP;SG;3;PRS;FIN
לעודד	alegría	עודד	alegría	V;NFIN;ACT	N;FEM;SG
אפי	effie	אפי	effiar		N;FEM;SG
אפי	epic	אפי	epic		N
אפי	épica	אפי	épica		ADJ;FEM;SG
אפי	épico	אפי	épico		ADJ;MASC;SG
רובינשטיין	rubenstein	רובינשטיין	rubenstein	PROPN	PROPN
רובינשטיין	rubinstein	רובינשטיין	rubinstein	PROPN	N;FEM;SG
שלילית	negativa	שלילי	negativo	ADV	ADJ;FEM;SG
שלילית	negativas	שלילי	negativo	ADV	ADJ;FEM;PL
שלילית	negativos	שלילי	negativo	ADV	ADJ;MASC;PL
שלילית	negativo	שלילי	negativo	ADV	ADJ;MASC;SG
נר	vela	נר	vela		N;FEM;SG
ניק	nick	ניק	nick		N;MASC;SG
צלזיוס	celsius	צלזיוס	celsiu	PROPN	N;MASC;PL
צלזיוס	centígrados	צלזיוס	centígrado	PROPN	N;MASC;PL
נושאת	portaaviones	נשא	portavión	V;FEM;SG;V.PTCP;ACT	N;MASC;PL
נושאת	porteador	נשא	porteador	V;FEM;SG;V.PTCP;ACT	N;MASC;SG
נושאת	transportista	נשא	transportista	V;FEM;SG;V.PTCP;ACT	N;SG
כנף	wing	כנף	wing		N
גורן	goren	גורן	gorar	PROPN	N;SG
חלום	sueña	חלום	soñar	N;MASC;SG	V;IND;SG;3;PRS;FIN
חלום	ensueño	חלום	ensueño	N;MASC;SG	ADJ;MASC;SG
חלום	soñar	חלום	soñar	N;MASC;SG	V;NFIN
אקדמי	académicos	אקדמי	académico	ADJ;MASC;SG	N;MASC;PL
אקדמי	académicas	אקדמי	académico	ADJ;MASC;SG	ADJ;FEM;PL
רובי	rubí	רובה	rubir	PROPN	N;SG
רובי	ruby	רובה	ruby	PROPN	N;SG
רובי	robbie	רובה	robbie	PROPN	PROPN
מעולה	grandioso	מעולה	grandioso		ADJ;MASC;SG
מעולה	genial	מעולה	genial		ADJ;SG
מעולה	estupendo	מעולה	estupendo		ADJ;MASC;SG
מעולה	gran	מעולה	gran		ADJ;SG
מעולה	excelente	מעולה	excelente		ADJ;SG
מעולה	excelentes	מעולה	excelente		ADJ;PL
מרקו	marko	מרק	marko	PROPN	N;MASC;SG
מרקו	marco	מרק	marco	PROPN	N;MASC;SG
ברברה	barbara	ברבר	barbar	PROPN	N;FEM;SG
ברברה	bárbara	ברבר	bárbara	PROPN	N;FEM;SG
פרה	vaca	פרה	vaca		N;FEM;SG
מיקרוסופט	microsoft	מיקרוסופט	microsoft	PROPN	N;MASC;SG
האמין	creyeron	האמין	creer	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
