van	din	van	din		ADP;ACC
gedreig	amenintat	gedreig	ameninta		ADJ;INDF;MASC;SG
chinese	chineza	chinese	chineza		N;DEF;FEM;SG
chinese	chineza	chinese	chineza		N;DEF;FEM;SG
chinese	chinezesc	chinese	chinezesc		ADJ;INDF;MASC;SG
chinese	chinez	chinese	chinez		ADJ;INDF;MASC;SG
chinese	chinezi	chinese	chinez		ADJ;INDF;MASC;PL
melville	melville	melvil	melvillu	PROPN;SG	PROPN
barnes	barnes	barnes	barnes		PROPN
cia	cia	cia	cil		N
gebak	coc	gebak	coc	N;SG	
ingrid	ingrid	ingrid	ingrid		PROPN
oekraïens	ucrainean	oekraïens	ucrainean		ADJ;INDF;MASC;SG
oekraïens	ucraineana	oekraïens	ucrainean		N;DEF;FEM;SG
moore	moore	moor	muor		PROPN
gnu	gnu	gnu	gnu		
wolfgang	wolfgang	wolfgang	wolfgang		PROPN
nota	nota	nota	notă		N;DEF;FEM;SG
nota	nota	nota	notă		N;DEF;FEM;SG
gerugte	zvonurile	gerug	zvon	ADJ;NOM	N;DEF;FEM;PL
gerugte	zvonuri	gerug	zvon	ADJ;NOM	N;INDF;FEM;PL
gerugte	zvonuri	gerug	zvon	ADJ;NOM	N;INDF;FEM;PL
jun	jun	jun	jun	PROPN;SG	
verlang	cautat	verlang	cauta		ADJ;INDF;MASC;SG
verlang	cautate	verlang	cautate		ADJ;INDF;FEM;PL
verlang	cautata	verlang	cautată		ADJ;DEF;FEM;SG
verlang	nevoile	verlang	nevoie		N;DEF;FEM;PL
verlang	nevoi	verlang	nevoie		N;INDF;FEM;PL
verlang	cerand	verlang	cerand		N;INDF;MASC;SG
baard	barba	baard	barbă		N;DEF;FEM;SG
baard	barba	baard	barbă		N;DEF;FEM;SG
wijk	wijk	wijk	wijk		
vreugde	joy	vreugde	joy	ADJ;NOM	N;INDF;MASC;SG
vreugde	bucurie	vreugde	bucurie	ADJ;NOM	N;INDF;FEM;SG
vreugde	veselie	vreugde	veselie	ADJ;NOM	N;INDF;FEM;SG
vreugde	bucuria	vreugde	bucurie	ADJ;NOM	N;DEF;FEM;SG
annie	annie	annie	annie	PRO;NOM;SG;3	PROPN
carel	carel	carel	carel		N;INDF;MASC;SG
negatief	negativa	negatief	negativa	ADV	ADJ;DEF;FEM;SG
negatief	negative	negatief	negativ	ADV	ADJ;INDF;FEM;PL
beïndruk	impresionat	beïndruk	impresiona	V;PRS	ADJ;INDF;MASC;SG
beïndruk	impresionata	beïndruk	impresionat	V;PRS	N;DEF;FEM;SG
maltese	malteza	maltees	malteza	ADJ;NOM	ADJ;DEF;FEM;SG
akkuraat	precise	akkuraat	precis		ADJ;INDF;FEM;PL
akkuraat	precisa	akkuraat	precisa		ADJ;DEF;FEM;SG
hills	dealurile	hills	deal		N;DEF;FEM;PL
hills	hills	hills	hills		PROPN
hills	coline	hills	colină		N;INDF;FEM;PL
hills	dealuri	hills	deal		N;INDF;FEM;PL
livingstone	livingstone	livingstoon	livingstonă		N;INDF;FEM;PL
gehoop	sperand	gehoop	spera	V;PRS	
gehoop	sperat	gehoop	spera	V;PRS	ADJ;INDF;MASC;SG
rapporteer	raport	rapporteer	raport	V;PRS	N;INDF;MASC;SG
rapporteer	raportul	rapporteer	raport	V;PRS	N;DEF;MASC;SG
rapporteer	raporteaza	rapporteer	raporta	V;PRS	V;IND;SG;3;IPFV;FIN
rapporteer	drapel	rapporteer	drapel	V;PRS	N;INDF;MASC;SG
rapporteer	drapelul	rapporteer	drapel	V;PRS	N;DEF;MASC;SG
rapporteer	steagul	rapporteer	steag	V;PRS	N;DEF;MASC;SG
rapporteer	pavilion	rapporteer	pavilion	V;PRS	N;INDF;MASC;SG
rapporteer	steag	rapporteer	steag	V;PRS	N;INDF;MASC;SG
skadu	shadow	skadu	shadow	V;PRS	N;INDF;MASC;SG
skadu	umbra	skadu	umbră	V;PRS	N;DEF;FEM;SG
skadu	umbra	skadu	umbră	V;PRS	N;DEF;FEM;SG
skadu	umbra	skadu	umbră	V;PRS	N;DEF;FEM;SG
skadu	umbra	skadu	umbră	V;PRS	N;DEF;FEM;SG
mississippi	mississippi	mississippi	mississipp	N;SG	PROPN
heropbou	reconstructie	heropbou	reconstructie	V;PRS	N;INDF;FEM;SG
iewers	undeva	iewers	undeva		ADV
prinse	printul	prins	print	N;PL	N;DEF;MASC;SG
prinse	printul	prins	print	N;PL	N;DEF;MASC;SG
prinse	print	prins	print	N;PL	N;INDF;MASC;SG
prinse	print	prins	print	N;PL	N;INDF;MASC;SG
prinse	print	prins	print	N;PL	N;INDF;MASC;SG
prinse	prince	prins	prince	N;PL	N;INDF;MASC;SG
omskryf	definite	omskryf	definit	V;PRS	ADJ;INDF;FEM;PL
omskryf	definita	omskryf	definita	V;PRS	ADJ;DEF;FEM;SG
omskryf	definit	omskryf	definit	V;PRS	ADJ;INDF;MASC;SG
europees	europene	europees	european	N;PL	ADJ;INDF;FEM;PL
europees	europeana	europees	european	N;PL	N;DEF;FEM;SG
europees	europeni	europees	european	N;PL	ADJ;INDF;MASC;PL
europees	european	europees	european	N;PL	ADJ;INDF;MASC;SG
armes	saracul	arme	sarac	N;PL	N;DEF;MASC;SG
armes	saraci	arme	sarac	N;PL	
armes	saraca	arme	saracă	N;PL	ADJ;DEF;FEM;SG
kar	masina	kar	masină	V;PRS	N;DEF;FEM;SG
kar	masina	kar	masină	V;PRS	N;DEF;FEM;SG
kar	masina	kar	masină	V;PRS	N;DEF;FEM;SG
kar	masina	kar	masină	V;PRS	N;DEF;FEM;SG
kar	masina	kar	masină	V;PRS	N;DEF;FEM;SG
warren	warren	warren	warren	PROPN;SG	PROPN
light	lite	light	lită		
verspreide	distribuita	versprei	distribuita	ADJ;NOM	N;DEF;FEM;SG
hakies	paranteze	hakies	paranteză		N;INDF;FEM;PL
edinburgh	edinburgh	edinburgh	edinburgh	PROPN;SG	N;INDF;MASC;SG
ekumeniese	ecumenic	ekumenies	ecumenic	ADJ;NOM	N;INDF;MASC;SG
panama	panama	panama	panamă	PROPN;SG	PROPN
joeri	iuri	joeri	iuri	PROPN;SG	PROPN
joeri	yuri	joeri	yuri	PROPN;SG	PROPN
amateur	amatori	amateur	amator	N;SG	N;INDF;MASC;PL
sopraan	soprano	sopraan	soprano	N;SG	PROPN
natalensis	natalensis	natalensis	natalensis	N;SG	ADV
ivan	ivan	ivan	ivan		PROPN
statistiese	statistica	statisties	statistică	ADJ;NOM	N;DEF;FEM;SG
statistiese	statistic	statisties	statistic	ADJ;NOM	ADV
herleef	retraiasca	herleef	retrai	V;PRS	N;DEF;FEM;SG
ralph	ralph	ralph	ralph		PROPN
stuttgart	stuttgart	stuttgart	stuttgart		PROPN
maurice	maurice	maurice	mauric	PROPN;SG	N;INDF;MASC;SG
halfpad	asezat	halfpad	aseza	V;PRS	ADJ;INDF;MASC;SG
halfpad	asezat	halfpad	aseza	V;PRS	ADJ;INDF;MASC;SG
wagner	wagner	wagner	wagner		PROPN
selfde	acelasi	selfde	acelasi		DET;MASC;SG;3
konsentreer	concentrat	konsentreer	concentrat	V;PRS	ADJ;INDF;MASC;SG
vroulik	feminin	vroulik	feminin		ADJ;INDF;MASC;SG
vroulik	feminina	vroulik	feminină		ADJ;DEF;FEM;SG
vroulik	feminina	vroulik	feminină		ADJ;DEF;FEM;SG
vroulik	femele	vroulik	femelă		N;INDF;FEM;PL
vroulik	femelele	vroulik	femelă		N;DEF;FEM;PL
vroulik	femeie	vroulik	femeie		N;INDF;FEM;SG
vroulik	feminin	vroulik	feminin		ADJ;INDF;MASC;SG
vroulik	femela	vroulik	femelă		N;DEF;FEM;SG
vroulik	femela	vroulik	femelă		N;DEF;FEM;SG
walsh	walsh	walsh	walsh		PROPN
katalonië	catalonia	katalonië	catalonie		N;DEF;FEM;SG
oct	oct	oct	oct		
rynland	renania	rynland	renania	N;SG	PROPN
fox	vulpe	fox	vulpă		N;INDF;FEM;SG
fox	vulpea	fox	vulpe		N;DEF;FEM;SG
fox	fox	fox	fox		N;INDF;MASC;SG
abstrakte	abstract	abstrak	abstract	N;SG	ADJ;INDF;MASC;SG
abstrakte	abstracta	abstrak	abstracta	N;SG	ADJ;DEF;FEM;SG
oseanië	oceania	oseanië	oceania	N;SG	PROPN
geverf	vopsite	verf	vopsi	V;PST;V.PTCP	ADJ;INDF;FEM;PL
geverf	vopsit	verf	vopsi	V;PST;V.PTCP	ADJ;INDF;MASC;SG
geverf	pictate	verf	picta	V;PST;V.PTCP	ADJ;INDF;FEM;PL
geverf	pictat	verf	picta	V;PST;V.PTCP	ADJ;INDF;MASC;SG
geverf	pictata	verf	pictată	V;PST;V.PTCP	ADJ;DEF;FEM;SG
vermoëns	sondare	vermoë	sondare	N;PL	N;INDF;FEM;SG
vermoëns	abilitati	vermoë	abilitati	N;PL	
cassini	cassini	cassini	cassini		PROPN
jameson	jameson	jameson	jameson		N;INDF;MASC;SG
afgelewer	livrate	aflewer	livra	V;PST;V.PTCP	ADJ;INDF;FEM;PL
afgelewer	livrata	aflewer	livrată	V;PST;V.PTCP	N;DEF;FEM;SG
afgelewer	livrat	aflewer	livra	V;PST;V.PTCP	ADJ;INDF;MASC;SG
région	région	région	région		N;INDF;MASC;SG
misbruik	abuzuri	misbruik	abuz	N;SG	N;INDF;FEM;PL
horde	hoarda	hord	hoardă	N;PL	N;DEF;FEM;SG
horde	hoarda	hord	hoardă	N;PL	N;DEF;FEM;SG
advertensies	anunturi	advertensie	anunt	N;PL	
advertensies	publicitatea	advertensie	publicitate	N;PL	N;DEF;FEM;SG
advertensies	reclama	advertensie	reclama	N;PL	N;DEF;FEM;SG
advertensies	publicitate	advertensie	publicitate	N;PL	N;INDF;FEM;SG
antonius	antonius	antonius	antonius		PROPN
rudy	rudy	rudy	rudy		PROPN
betekenisvolle	semnificativ	betekenisvol	semnificativ		ADV
irene	irene	irene	iren	PRO;NOM;SG;3	N;INDF;MASC;SG
jagluiperd	ghepard	jagluip	ghepard	N;PL	N;INDF;MASC;SG
allan	allan	allan	allan	PROPN;SG	PROPN
ram	berbec	ram	berbec	V;PRS	N;INDF;MASC;SG
ram	ram	ram	ram	V;PRS	N;INDF;MASC;SG
ram	berbec	ram	berbec	V;PRS	N;INDF;MASC;SG
allerlei	diverse	allerlei	divers	PRO	ADJ;INDF;FEM;PL
québec	québec	québec	québec		N;INDF;MASC;SG
reuk	miroase	reuk	miros	N;SG	
oordra	tracker	oordra	tracker	V;PRS	N;INDF;MASC;SG
oordra	urmaritor	oordra	urmaritor	V;PRS	ADJ;INDF;MASC;SG
oordra	releu	oordra	releu	V;PRS	N;INDF;MASC;SG
oordra	inlocui	oordra	inlocui	V;PRS	V;IND;SG;3;IPFV;FIN
waarheen	unde	waarheen	unde	PRO	ADV
sag	moi	sag	moale		ADJ;INDF;PL
dubbel	dubla	dubbel	dublu		ADJ;DEF;FEM;SG
dubbel	dubla	dubbel	dublu		ADJ;DEF;FEM;SG
dubbel	dublu	dubbel	dublu		ADJ;INDF;MASC;SG
dubbel	duble	dubbel	dublu		N;INDF;FEM;PL
foley	foley	foley	foley		PROPN
maas	maas	maas	maas	N;SG	PROPN
hampshire	hampshire	hampshier	hampshire		PROPN
dunedin	dunedin	dunedin	dunedin	PROPN;SG	N;INDF;MASC;SG
moeilikheid	dificultati	moeilikheid	dificultati	N;SG	
bosch	bosch	bosch	bosch		N;INDF;MASC;SG
pommere	pomerania	pommeer	pomeranie	N;PL	N;DEF;FEM;SG
oorlewing	supravietuire	oorlewing	supravietuire	V;PRS	N;INDF;FEM;SG
oorlewing	supravietuire	oorlewing	supravietuire	V;PRS	N;INDF;FEM;SG
slagting	raniti	slagting	ranit	N;SG	V;IND;PL;2;PRS;FIN
slagting	ranit	slagting	ranit	N;SG	ADJ;INDF;MASC;SG
slagting	ranita	slagting	ranită	N;SG	ADJ;DEF;FEM;SG
slagting	ranit	slagting	ranit	N;SG	ADJ;INDF;MASC;SG
slagting	omoruri	slagting	omor	N;SG	N;INDF;FEM;PL
mozart	mozart	mozart	mozart		N;INDF;MASC;SG
kong	kong	kong	kong	PROPN;SG	N;INDF;MASC;SG
informasie	informatii	informasie	informat	N;SG	N;INDF;FEM;PL
informasie	informatii	informasie	informat	N;SG	N;INDF;FEM;PL
informasie	informatii	informasie	informat	N;SG	N;INDF;FEM;PL
geïntegreerde	integrata	integreer	integrat	ADJ;NOM	ADJ;DEF;FEM;SG
marco	marco	marco	marco	PROPN;SG	PROPN
reken	calcul	reken	calcul	V;PRS	N;INDF;MASC;SG
reken	calculare	reken	calculare	V;PRS	N;INDF;FEM;SG
reken	calcularea	reken	calculare	V;PRS	N;DEF;FEM;SG
reken	calcule	reken	calcul	V;PRS	N;INDF;FEM;PL
reken	calculul	reken	calcul	V;PRS	N;DEF;MASC;SG
ovaal	oval	ovaal	oval	PROPN;SG	ADJ;INDF;MASC;SG
stoom	vapori	stoom	vapori	N;SG	N;INDF;MASC;PL
shaw	shaw	shaw	shaw		PROPN
motion	miscare	motion	miscare		N;INDF;FEM;SG
motion	miscare	motion	miscare		N;INDF;FEM;SG
assur	assur	assur	assur	V;PRS	
disney	disney	disney	disney		N;INDF;MASC;SG
beskeie	sfios	beskeie	sfios		ADJ;INDF;MASC;SG
beskeie	modesta	beskeie	modest		ADJ;DEF;FEM;SG
beskeie	modest	beskeie	modest		ADJ;INDF;MASC;SG
beskeie	modesta	beskeie	modest		ADJ;DEF;FEM;SG
beskeie	modeste	beskeie	modest		ADJ;INDF;FEM;PL
markus	marcu	markus	marcu	N;SG	
markus	marcheaza	markus	marcheaza	N;SG	V;IND;SG;3;IPFV;FIN
markus	mark	markus	mark	N;SG	PROPN
toegewyde	devotata	toewy	devotata	ADJ;NOM	N;DEF;FEM;SG
toegewyde	dedicata	toewy	dedicat	ADJ;NOM	N;DEF;FEM;SG
hong	hong	hong	hong	PROPN;SG	N;INDF;MASC;SG
snit	urmari	snit	urmare	N;SG	
bangladesj	bangladesh	banglade	bangladesh	ADJ;NOM	N;INDF;MASC;SG
sed	sed	sed	sed	ADV	
bak	bak	bak	bak	V;PRS	PROPN
bedeling	dispensa	bedeling	dispensa	N;SG	V;IND;SG;3;IPFV;FIN
anderson	anderson	anderson	anderson		PROPN
identies	identice	identies	identic	V;PRS	ADJ;INDF;FEM;PL
identies	identic	identies	identic	V;PRS	ADJ;INDF;MASC;SG
identies	identica	identies	identica	V;PRS	ADJ;DEF;FEM;SG
moldowa	moldova	moldowa	moldova		PROPN
sportsoorte	sport	sportsoort	sport	N;PL	N;INDF;MASC;SG
herhaaldelik	repetat	herhaaldelik	repetat	PRO	ADJ;INDF;MASC;SG
ubuntu	ubuntu	ubuntu	ubuntu		N;INDF;MASC;SG
onveranderd	neatins	onveranderd	neatins		ADJ;INDF;MASC;SG
onveranderd	neatinsa	onveranderd	neatinsa		ADJ;DEF;FEM;SG
onveranderd	neschimbate	onveranderd	neschimbat		ADJ;INDF;FEM;PL
onveranderd	neschimbata	onveranderd	neschimbată		ADJ;DEF;FEM;SG
onveranderd	neschimbat	onveranderd	neschimbat		ADJ;INDF;MASC;SG
propaganda	propaganda	propaganda	propagandă		N;DEF;FEM;SG
propaganda	propaganda	propaganda	propagandă		N;DEF;FEM;SG
jules	jules	jules	jules	PROPN;SG	PROPN
lancaster	lancaster	lancaster	lancaster		PROPN
leonard	leonard	leonard	leonard		N;INDF;MASC;SG
rupert	rupert	rupert	rupert		PROPN
mikro	micro	mikro	micro	V;PRS	N;INDF;MASC;SG
rené	rené	rené	rené		PROPN
rené	rene	rené	rene		PROPN
trop	stol	trop	stol		N;INDF;MASC;SG
trop	turma	trop	turmă		N;DEF;FEM;SG
trop	turma	trop	turmă		N;DEF;FEM;SG
hopkins	hopkins	hopkins	hopkins		PROPN
huur	chiria	huur	chirie	V;PRS	N;DEF;FEM;SG
huur	chirie	huur	chirie	V;PRS	N;INDF;FEM;SG
afgehandel	terminat	afhandel	termina	V;PST;V.PTCP	ADJ;INDF;MASC;SG
afgehandel	incheiat	afhandel	incheia	V;PST;V.PTCP	ADJ;INDF;MASC;SG
afgehandel	finalizat	afhandel	finaliza	V;PST;V.PTCP	ADJ;INDF;MASC;SG
afgehandel	completat	afhandel	completa	V;PST;V.PTCP	ADJ;INDF;MASC;SG
afgehandel	finalizata	afhandel	finalizat	V;PST;V.PTCP	ADJ;DEF;FEM;SG
afgehandel	completa	afhandel	completa	V;PST;V.PTCP	ADJ;DEF;FEM;SG
afgehandel	completa	afhandel	completa	V;PST;V.PTCP	ADJ;DEF;FEM;SG
afgehandel	complete	afhandel	complet	V;PST;V.PTCP	ADJ;INDF;FEM;PL
afgehandel	complet	afhandel	complet	V;PST;V.PTCP	ADV
virtuele	virtuala	virtueel	virtual		ADJ;DEF;FEM;SG
virtuele	virtuale	virtueel	virtual		ADJ;INDF;FEM;PL
virtuele	virtual	virtueel	virtual		ADJ;INDF;MASC;SG
olga	olga	olga	olga		PROPN
aanvaarde	acceptat	aanvaarde	acceptat	N;PL	ADJ;INDF;MASC;SG
aanvaarde	acceptate	aanvaarde	accepta	N;PL	ADJ;INDF;FEM;PL
aanvaarde	acceptata	aanvaarde	acceptată	N;PL	ADJ;DEF;FEM;SG
aanvaarde	acceptata	aanvaarde	acceptată	N;PL	ADJ;DEF;FEM;SG
clinton	clinton	clinton	clinton		PROPN
alessandro	alessandro	alessandro	alessandro		PROPN
kosmiese	cosmica	kosmies	cosmica	ADJ;NOM	ADJ;DEF;FEM;SG
plaasvervanger	inlocuirea	plaasvervanger	inlocuire	ADV	N;DEF;FEM;SG
plaasvervanger	inlocuitor	plaasvervanger	inlocuitor	ADV	ADJ;INDF;MASC;SG
plaasvervanger	inlocuire	plaasvervanger	inlocuire	ADV	N;INDF;FEM;SG
emosies	emotii	emosie	emotie	N;SG	N;INDF;FEM;PL
emosies	emotii	emosie	emotie	N;SG	N;INDF;FEM;PL
guy	guy	guy	guy		PROPN
guy	tip	guy	tip		N;INDF;MASC;SG
vatikaan	vaticanul	vatikaan	vatican		N;DEF;MASC;SG
vatikaan	vaticanului	vatikaan	vatican		N;DEF;MASC;SG
vatikaan	vatican	vatikaan	vatican		N;INDF;MASC;SG
georgia	georgia	georgia	georgie		PROPN
magnus	magnus	magnus	magnus	PRO;NOM;SG;3	PROPN
oorkom	demnitate	oorkom	demnitate	V;PRS	N;INDF;FEM;SG
oorkom	demnitatea	oorkom	demnitate	V;PRS	N;DEF;FEM;SG
tarzan	tarzan	tarzan	tarzan		N;INDF;MASC;SG
moeiliker	avansata	moeilik	avansat	ADV;CMPR	N;DEF;FEM;SG
moeiliker	avansate	moeilik	avansat	ADV;CMPR	ADJ;INDF;FEM;PL
moeiliker	avansat	moeilik	avansa	ADV;CMPR	ADJ;INDF;MASC;SG
enkel	glezna	enkel	gleznă		N;DEF;FEM;SG
enkel	glezna	enkel	gleznă		N;DEF;FEM;SG
enkel	singura	enkel	singur		ADJ;DEF;FEM;SG
enkel	single	enkel	single		N;INDF;MASC;SG
enkel	singur	enkel	singur		ADJ;INDF;MASC;SG
hugh	hugh	hugh	hugh		PROPN
lippe	lippe	lip	lippe	N;PL	PROPN
roland	roland	roland	roland		N;INDF;MASC;SG
romanof	romanov	romanof	romanov	V;PRS	PROPN
onderliggende	baza	onderliggend	bază	ADJ;NOM	N;DEF;FEM;SG
onderliggende	baza	onderliggend	bază	ADJ;NOM	N;DEF;FEM;SG
macdonald	macdonald	macdonald	macdonald		PROPN
philippe	philippe	philippe	philippe		PROPN
poema	cougar	poema	cougar	N;PL	N;INDF;MASC;SG
poema	puma	poema	pumă	N;PL	N;DEF;FEM;SG
hellenistiese	elenistica	hellenisties	elenistică	ADJ;NOM	N;DEF;FEM;SG
winsgewende	profit	winsgeef	profit	ADJ;NOM	N;INDF;MASC;SG
winsgewende	profitul	winsgeef	profit	ADJ;NOM	N;DEF;MASC;SG
pleeg	consulta	pleeg	consulta	V;PRS	V;IND;SG;3;IPFV;FIN
pleeg	consulta	pleeg	consulta	V;PRS	V;IND;SG;3;IPFV;FIN
pleeg	consult	pleeg	consult	V;PRS	N;INDF;MASC;SG
bolivië	bolivia	bolivië	bolivie	N;SG	PROPN
beroemd	celebra	beroemd	celebra	V;PRS	ADJ;DEF;FEM;SG
beroemd	faimoasa	beroemd	faimos	V;PRS	ADJ;DEF;FEM;SG
beroemd	faimos	beroemd	faimos	V;PRS	ADJ;INDF;MASC;SG
beroemd	celebru	beroemd	celebru	V;PRS	ADJ;INDF;MASC;SG
lucia	lucia	lucia	luciu		N;DEF;FEM;SG
galileo	galileo	galileo	galileo		PROPN
canterbury	canterbury	canterbury	canterbury		PROPN
aleksei	aleksei	aleksei	aleks		PROPN
gent	ghent	gent	ghent		PROPN
finansieel	financiara	finansieel	financiară		ADJ;DEF;FEM;SG
finansieel	financiar	finansieel	financiar		ADV
finansieel	financial	finansieel	financial		N;INDF;MASC;SG
finansieel	financiara	finansieel	financiară		ADJ;DEF;FEM;SG
finansieel	financiare	finansieel	financiar		ADJ;INDF;FEM;PL
finansieel	finante	finansieel	finante		N;INDF;FEM;SG
finansieel	finantare	finansieel	finantare		N;INDF;FEM;SG
finansieel	finante	finansieel	finante		N;INDF;FEM;SG
finansieel	finante	finansieel	finante		N;INDF;FEM;SG
krakau	cracovia	krakau	cracovie		PROPN
albanië	albania	albanië	albania	PROPN;SG	PROPN
onsekerheid	incertitudini	onsekerheid	incertitudine	N;SG	N;INDF;FEM;PL
druiwe	struguri	druif	strug	N;SG	N;INDF;FEM;PL
druiwe	struguri	druif	strug	N;SG	N;INDF;FEM;PL
druiwe	strugurii	druif	strugură	N;SG	N;DEF;MASC;PL
metgesel	partenere	metgesel	partenere	N;SG	ADJ;INDF;FEM;PL
titanic	titanicul	titanic	titanic		N;DEF;MASC;SG
titanic	titanic	titanic	titanic		N;INDF;MASC;SG
kubaanse	cubaneza	kubaans	cubaneză	ADJ;NOM	N;DEF;FEM;SG
rwanda	rwanda	rwanda	rwanda	PROPN;SG	PROPN
geskil	disputa	geskil	disputa		V;IND;SG;3;IPFV;FIN
geskil	contesta	geskil	contesta		V;IND;SG;3;IPFV;FIN
geskil	disputa	geskil	disputa		V;IND;SG;3;IPFV;FIN
geskil	litigiu	geskil	litigiu		N;INDF;MASC;SG
authorlink	authorlink	authorlink	authorlinke		N;INDF;MASC;SG
theo	theo	theo	theo		PROPN
mededinger	concurent	mededinger	concurent	V;PRS	N;INDF;MASC;SG
mededinger	concurentul	mededinger	concurent	V;PRS	N;DEF;MASC;SG
neutraal	neutru	neutraal	neutru		ADJ;INDF;MASC;SG
neutraal	neutre	neutraal	neutru		ADJ;INDF;FEM;PL
neutraal	neutra	neutraal	neutra		ADJ;DEF;FEM;SG
matisse	matisse	matisse	matiss	PROPN;SG	PROPN
maklike	usor	maklik	usor	ADJ;NOM	ADV
maklike	usor	maklik	usor	ADJ;NOM	ADV
ione	ione	ione	iona	N;SG	
joachim	joachim	joachim	joachim		PROPN
knoop	nod	knoop	nod	ADP	N;INDF;MASC;SG
mineraal	minerale	mineraal	mineral	N;SG	N;INDF;FEM;PL
opkomende	viitoare	opkom	viitor	DET;DEF	ADJ;INDF;FEM
opgespoor	detectata	opspoor	detectata		N;DEF;FEM;SG
opgespoor	detectate	opspoor	detecta		ADJ;INDF;FEM;PL
opgespoor	detectat	opspoor	detecta		ADJ;INDF;MASC;SG
bevolkte	populata	bevolkte	populat	ADJ;NOM	ADJ;DEF;FEM;SG
baken	reper	baken	reper	V;PRS	N;INDF;MASC;SG
pireneë	pirinei	pirene	pirină	N;PL	PROPN;DEF;FEM;SG
vennoot	partenere	vennoot	partenere	V;PRS	ADJ;INDF;FEM;PL
vennoot	partenera	vennoot	parteneră	V;PRS	N;DEF;FEM;SG
vennoot	partenerul	vennoot	partener	V;PRS	N;DEF;MASC;SG
vennoot	partener	vennoot	partener	V;PRS	N;INDF;MASC;SG
akkurate	precise	akkuraat	precis	N;PL	ADJ;INDF;FEM;PL
akkurate	precisa	akkuraat	precisa	N;PL	ADJ;DEF;FEM;SG
aberdeen	aberdeen	aberdeen	aberdeen		PROPN
fietsry	ciclism	fietsry	ciclism		N;INDF;MASC;SG
migreer	migreaza	migreer	migrează	V;PRS	V;IND;SG;3;IPFV;FIN
montagu	montagu	montagu	montagu	PROPN;SG	PROPN
centurion	centurion	centurion	centurion		N;INDF;MASC;SG
aanbeveling	recomandari	aanbeveling	recomandar	N;SG	
tone	ton	tone	ton	N;PL	N;INDF;MASC;SG
tone	tonul	tone	ton	N;PL	N;DEF;MASC;SG
immergroen	evergreen	immergroen	evergreen	V;PRS	N;INDF;MASC;SG
behuising	locuinte	behuising	locuint	N;SG	N;INDF;FEM;PL
behuising	locuinte	behuising	locuint	N;SG	N;INDF;FEM;PL
manhattan	manhattan	manhattan	manhattan		N;INDF;MASC;SG
ilias	iliada	ilias	iliadă	N;PL	N;DEF;FEM;SG
gediagnoseer	diagnosticat	diagnoseer	diagnosticat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gediagnoseer	diagnosticata	diagnoseer	diagnosticată	V;PST;V.PTCP	N;DEF;FEM;SG
jamie	jamie	jamie	jamie	PROPN;SG	N;INDF;FEM;SG
stabiel	stabil	stabiel	stabil	ADV	ADJ;INDF;MASC;SG
stabiel	stabile	stabiel	stabil	ADV	ADJ;INDF;FEM;PL
stabiel	grajd	stabiel	grajd	ADV	N;INDF;MASC;SG
stabiel	stabila	stabiel	stabila	ADV	ADJ;DEF;FEM;SG
lane	lane	lane	lană	N;SG	PROPN
beserings	rani	besering	rană	N;PL	
carnarvon	carnarvon	carnarvon	carnarvon	N;SG	
emily	emily	emily	emily		PROPN
magtig	autorizeaza	magtig	autorizează		V;IND;SG;3;IPFV;FIN
magtig	autoriza	magtig	autoriza		V;IND;SG;3;IPFV;FIN
grasveld	pasuni	grasveld	pasun	N;SG	N;INDF;FEM;PL
bure	vecinilor	bure	vecin		N;DEF;MASC;PL
bure	vecini	bure	vecin		N;INDF;MASC;PL
bure	vecinii	bure	vecin		N;DEF;MASC;PL
bure	vecini	bure	vecin		N;INDF;MASC;PL
bure	vecinii	bure	vecin		N;DEF;MASC;PL
ptolemeus	ptolemeu	ptolemeu	ptolemeu	N;SG	PROPN
arizona	arizona	arizona	arizona		PROPN
pion	pionul	pion	pion		N;DEF;MASC;SG
pion	pion	pion	pion		N;INDF;MASC;SG
nouveau	nouveau	nouveau	nouvi		V;IND;PL;3;IPFV;FIN
oorwin	infrangere	oorwin	infrangere	V;PRS	N;INDF;FEM;SG
oorwin	infrangerea	oorwin	infrangere	V;PRS	N;DEF;FEM;SG
groepering	grupare	groepering	grupare	N;PL	N;INDF;FEM;SG
groepering	gruparea	groepering	grupare	N;PL	N;DEF;FEM;SG
populasie	populatia	populasie	populatie		N;DEF;FEM;SG
populasie	populatie	populasie	populatie		N;INDF;FEM;SG
populasie	populatia	populasie	populatie		N;DEF;FEM;SG
gedek	acoperit	dek	acoperi	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gedek	acoperita	dek	acoperit	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gedek	acoperite	dek	acoperit	V;PST;V.PTCP	ADJ;INDF;FEM;PL
citroën	citroën	citroën	citroën		PROPN
geldig	valabil	geldig	valabil	ADV	ADJ;INDF;MASC;SG
geldig	valabile	geldig	valabil	ADV	ADJ;INDF;FEM;PL
geldig	valid	geldig	valid	ADV	ADJ;INDF;MASC;SG
geldig	valabila	geldig	valabil	ADV	ADJ;DEF;FEM;SG
geldig	valida	geldig	validă	ADV	N;DEF;FEM;SG
vorder	avanseaza	vorder	avansează	V;PRS	V;IND;SG;3;IPFV;FIN
vorder	avans	vorder	avans	V;PRS	N;INDF;MASC;SG
