של	шел	של	шел	PART;GEN	N;INDF;MASC;SG
דויד	дейвид	דויד	дейвид	PROPN	PROPN;INDF;MASC;SG
דויד	давид	דויד	давид	PROPN	N;INDF;MASC;SG
שיתף	споделено	שיתף	споделя	V;MASC;SG;3;PST;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
שיתף	споделена	שיתף	споделя	V;MASC;SG;3;PST;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
שיתף	споделени	שיתף	споделя	V;MASC;SG;3;PST;ACT	V;PFV;INDF;PL;V.PTCP;PASS
האריה	лъв	האריה	лъв	PROPN	N;INDF;MASC;SG
הטלפון	телефон	הטלפון	телефон	PROPN	N;INDF;MASC;SG
הטלפון	телефона	הטלפון	телефон	PROPN	N;DEF;MASC;SG
הטלפון	телефонът	הטלפון	телефон	PROPN	N;DEF;MASC;SG
המרה	превръщане	המרה	превръщане		N;INDF;NEUT;SG
המרה	преобразуване	המרה	преобразуване		N;INDF;NEUT;SG
המרה	превръщане	המרה	превръщане		N;INDF;NEUT;SG
המרה	преобразуване	המרה	преобразуване		N;INDF;NEUT;SG
נפשית	психически	נפשי	психически	ADV	ADJ;INDF;MASC;SG
נפשית	мислено	נפשי	мислено	ADV	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
אוהד	фан	אוהד	фан	PROPN	N;INDF;MASC;SG
אוהד	вентилатор	אוהד	вентилатор	PROPN	N;INDF;MASC;SG
אוהד	фен	אוהד	фен	PROPN	N;INDF;MASC;SG
אוהד	почитател	אוהד	почитател	PROPN	N;INDF;MASC;SG
אוהד	фенка	אוהד	фенк	PROPN	N;INDF;FEM;SG
רוחני	духовна	רוחני	духовен	N;MASC;PL	ADJ;INDF;FEM;SG
רוחני	духовни	רוחני	духовен	N;MASC;PL	ADJ;INDF;PL
רוחני	духовното	רוחני	духовен	N;MASC;PL	ADJ;DEF;NEUT;SG
רוחני	духовен	רוחני	духовен	N;MASC;PL	ADJ;INDF;MASC;SG
רוחני	духовно	רוחני	духовен	N;MASC;PL	ADV
פאנק	пънк	פאנק	пънк	PROPN	N;INDF;MASC;SG
פאנק	фънк	פאנק	фънк	PROPN	N;INDF;MASC;SG
נשלחה	представени	נשלח	представя-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נשלחה	представено	נשלח	представя-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחה	подадена	נשלח	подам-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחה	представена	נשלח	представя-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחה	подадено	נשלח	подам-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחה	подадени	נשלח	подам-(се)	V;FEM;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נשלחה	изпратена	נשלח	изпратя	V;FEM;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחה	изпратено	נשלח	изпратя	V;FEM;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחה	изпратен	נשלח	изпратя	V;FEM;SG;3;PST;MID	V;PFV;INDF;MASC;SG;V.PTCP;PASS
נשלחה	изпратени	נשלח	изпратя	V;FEM;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
מלטה	малта	מלט	малта	PROPN	N;INDF;FEM;SG
שולח	изпраща	שולח	изпращам	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שולח	изпращане	שולח	изпращане	V;MASC;SG;V.PTCP;ACT	N;INDF;NEUT;SG
שולח	изпращането	שולח	изпращане	V;MASC;SG;V.PTCP;ACT	N;DEF;NEUT;SG
שולח	подателя	שולח	подател	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
מעניינת	интересна	עניין	интересен	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;SG
מעניינת	интересно	עניין	интересно	V;FEM;SG;V.PTCP;ACT	ADV
מעניינת	интересни	עניין	интересен	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;PL
מעניינת	интересен	עניין	интересен	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
נמחק	изтрит	נמחק	изтрия	V;MASC;SG;3;PST;MID	N;INDF;MASC;SG
נמחק	изтрита	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נמחק	изтрито	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נמחק	изтрити	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נמחק	изтрит	נמחק	изтрия	V;MASC;SG;3;PST;MID	N;INDF;MASC;SG
נמחק	изтрита	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נמחק	изтрито	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נמחק	изтрити	נמחק	изтрия	V;MASC;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
לומד	учене	למד	учене	V;MASC;SG;V.PTCP;ACT	N;INDF;NEUT;SG
לומד	уча	למד	уча-(се)	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
לומד	изучаване	למד	изучаване	V;MASC;SG;V.PTCP;ACT	N;INDF;NEUT;SG
לומד	учим	למד	уча-(се)	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
לומד	учене	למד	учене	V;MASC;SG;V.PTCP;ACT	N;INDF;NEUT;SG
רעננה	пресни	רעננה	пресен	PROPN	ADJ;INDF;PL
רעננה	прясно	רעננה	прясно	PROPN	ADV
רעננה	свежо	רעננה	свеж	PROPN	ADV
רעננה	свежа	רעננה	свеж	PROPN	ADJ;INDF;FEM;SG
רעננה	пресен	רעננה	пресен	PROPN	N;INDF;MASC;SG
רעננה	фреш	רעננה	фреш	PROPN	N;INDF;MASC;SG
רימון	нар	רימון	нар	PROPN	N;INDF;MASC;SG
רימון	гранатата	רימון	граната	PROPN	N;DEF;FEM;SG
רימון	граната	רימון	грана	PROPN	N;DEF;FEM;SG
נאט	нат	נאט	нат		PROPN;INDF;MASC;SG
מופת	шедьовър	מופת	шедьовър		N;INDF;MASC;SG
מופת	образцово	מופת	образцово		ADV
קיי	кей	קיי	кей	PROPN	PROPN;INDF;MASC;SG
נצרת	назарет	נצרת	назарет	PROPN	N;INDF;MASC;SG
ירקות	растителни	ירק	растителен	N;MASC;PL	ADJ;INDF;PL
ירקות	зеленчук	ירק	зеленчук	N;MASC;PL	N;INDF;MASC;SG
מחלף	обмен	מחלף	обмен	PROPN	N;INDF;MASC;SG
למתן	умерен	מיתן	умерен	ADV	ADJ;INDF;MASC;SG
למתן	умерена	מיתן	умеря-(се)	ADV	ADJ;INDF;FEM;SG
אושרה	потвърдени	אושר	потвърдя	V;FEM;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
אושרה	одобрени	אושר	одобря	V;FEM;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
המגרש	хвърляне	המגרש	хвърляне	PROPN	N;INDF;NEUT;SG
הנדל	хендел	הנדל	хендел	PROPN	N;INDF;MASC;SG
לנדאו	ландау	לנדאו	ландау	PROPN	N;INDF;MASC;SG
תחמושת	муниции	תחמושת	муниция	N;FEM;SG	N;INDF;FEM;PL
תחמושת	боеприпаси	תחמושת	боеприпаси	N;FEM;SG	N;INDF
תחמושת	амуниции	תחמושת	амуниция	N;FEM;SG	N;INDF;FEM;PL
תחמושת	муниции	תחמושת	муниция	N;FEM;SG	N;INDF;FEM;PL
תחמושת	боеприпаси	תחמושת	боеприпаси	N;FEM;SG	N;INDF
תחמושת	амуниции	תחמושת	амуниция	N;FEM;SG	N;INDF;FEM;PL
תחמושת	муниции	תחמושת	муниция	N;FEM;SG	N;INDF;FEM;PL
תחמושת	боеприпаси	תחמושת	боеприпаси	N;FEM;SG	N;INDF
מסומן	маркирани	סומן	маркирам	V;MASC;SG;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
מסומן	белязани	סומן	бележа	V;MASC;SG;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
חביב	хабиб	חביב	хабиб		N;INDF;MASC;SG
הכירו	среща	הכיר	среща	V;PL;3;PST;ACT	N;INDF;FEM;SG
צורף	голдсмит	צורף	голдсмит	PROPN	N;INDF;MASC;SG
מפגשים	срещи	מפגש	среща	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מפגשים	събрания	מפגש	събрание	V;MASC;PL;V.PTCP;ACT	N;INDF;NEUT;PL
מפגשים	заседания	מפגש	заседание	V;MASC;PL;V.PTCP;ACT	N;INDF;NEUT;PL
מפגשים	сеанси	מפגש	сеанси	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC;PL
מפגשים	сесии	מפגש	сесия	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
אנטיוכוס	антиох	אנטיוכוס	антиох	PROPN	PROPN;INDF;MASC;SG
נטו	мрежа	נטו	мрежа		N;INDF;FEM;SG
נטו	нетен	נטו	нетен		N;INDF;MASC;SG
נטו	net	נטו	net		N;INDF;MASC;SG
נטו	нето	נטו	нето		PROPN;INDF;MASC;SG
נטו	нет	נטו	нет		N;INDF;MASC;SG
יציבה	стабилен	יציב	стабилен	N;FEM;SG	ADJ;INDF;MASC;SG
יציבה	стабилно	יציב	стабилно	N;FEM;SG	ADV
יציבה	стабилна	יציב	стабилен	N;FEM;SG	ADJ;INDF;FEM;SG
יציבה	стабилни	יציב	стабилен	N;FEM;SG	ADJ;INDF;PL
יציבה	стабилен	יציב	стабилен	N;FEM;SG	ADJ;INDF;MASC;SG
יציבה	стабилно	יציב	стабилно	N;FEM;SG	ADV
יציבה	стабилна	יציב	стабилен	N;FEM;SG	ADJ;INDF;FEM;SG
פרל	пърл	פרל	пърл	PROPN	N;INDF;MASC;SG
פרל	перла	פרל	пера	PROPN	N;INDF;FEM;SG
פרל	perl	פרל	perl	PROPN	ADJ
חושבת	мислене	חשב	мислене	V;FEM;SG;V.PTCP;ACT	N;INDF;NEUT;SG
לוקסמבורג	люксембург	לוקסמבורג	люксембург	PROPN	N;INDF;MASC;SG
ברנשטיין	бърнстийн	ברנשטיין	бърнстийн	PROPN	N;INDF;MASC;SG
רגישות	чувствително	רגישות	чувствително	N;FEM;SG	ADV
רגישות	чувствителен	רגישות	чувствителен	N;FEM;SG	ADJ;INDF;MASC;SG
רגישות	чувствителни	רגישות	чувствителен	N;FEM;SG	ADJ;INDF;PL
רגישות	чувствителна	רגישות	чувствителен	N;FEM;SG	ADJ;INDF;FEM;SG
ישבו	сат	ישב	сат	V;PL;3;PST	PROPN;INDF;MASC;SG
ישבו	седна	ישב	седна	V;PL;3;PST	V;PFV;IND;SG;3;PST;FIN;ACT
ישבו	sat	ישב	sat	V;PL;3;PST	PROPN;INDF;MASC;SG
מחזיקה	държане	החזיק	държане	V;FEM;SG;V.PTCP;ACT	N;INDF;NEUT;SG
מחזיקה	стопанство	החזיק	стопанство	V;FEM;SG;V.PTCP;ACT	N;INDF;NEUT;SG
מחזיקה	задържане	החזיק	задържане	V;FEM;SG;V.PTCP;ACT	N;INDF;NEUT;SG
מחזיקה	холдинг	החזיק	холдинг	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
וורן	уорън	וורן	уорън	PROPN	PROPN;INDF;MASC;SG
עמודי	стълбове	עמוד	стълб	PROPN	N;INDF;MASC;PL
עמודי	колони	עמוד	колона	PROPN	N;INDF;FEM;PL
בלו	сини	בלו	син	PROPN	ADJ;INDF;PL
בלו	блу	בלו	блу	PROPN	N;INDF;MASC;SG
בלו	синьо	בלו	син	PROPN	ADV
בלו	син	בלו	син	PROPN	N;INDF;MASC;SG
בלו	синя	בלו	син	PROPN	ADJ;INDF;FEM;SG
בלו	белоу	בלו	белоу	PROPN	N;INDF;MASC;SG
בלו	балу	בלו	балу	PROPN	N;INDF;MASC;SG
עימות	конфликти	עימות	конфликт	N;FEM;SG	N;INDF;MASC;PL
עימות	разисквания	עימות	разискване	N;FEM;SG	N;INDF;NEUT;PL
עימות	дебати	עימות	дебат	N;FEM;SG	N;INDF;MASC;PL
אסורה	забранено	אסורה	забраня	N;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
אסורה	забранени	אסורה	забраня	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
אסורה	забранен	אסורה	забраня	N;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
אסורה	забранена	אסורה	забраня	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
אסורה	забранено	אסורה	забраня	N;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
אסורה	забранена	אסורה	забраня	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
אסורה	забранен	אסורה	забраня	N;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
אסורה	забранени	אסורה	забраня	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
חץ	стрели	חץ	стрея-се		N;INDF;MASC;PL
חץ	стрелка	חץ	стрелка		N;INDF;FEM;SG
חץ	стрела	חץ	стрел		N;INDF;FEM;SG
חץ	стрелата	חץ	стрела		N;DEF;FEM;SG
התקציב	бюджетна	התקציב	бюджетен	PROPN	ADJ;INDF;FEM;SG
התקציב	бюджет	התקציב	бюджет	PROPN	N;INDF;MASC;SG
העדיף	предпочитан	העדיף	предпочитам	V;MASC;SG;3;PST;ACT	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
החתונה	свадба	החתונה	свадба	ADV	N;INDF;FEM;SG
החתונה	сватба	החתונה	сватба	ADV	N;INDF;FEM;SG
מוסרי	морал	מוסרי	морал	ADJ;MASC;SG	N;INDF;MASC;SG
מוסרי	морални	מוסרי	морален	ADJ;MASC;SG	ADJ;INDF;PL
מוסרי	морално	מוסרי	морално	ADJ;MASC;SG	ADV
קייט	кейт	קייט	кейт	PROPN	N;INDF;FEM;SG
אונס	изнасилвания	אונס	изнасилване	N;MASC;SG	N;INDF;NEUT;PL
אונס	изнасилена	אונס	изнасиля	N;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
להרוס	унищожаване	הרס	унищожаване	V;NFIN;ACT	N;INDF;NEUT;SG
להפחית	намаление	הפחית	намаление	V;NFIN;ACT	N;INDF;NEUT;SG
להפחית	намаляване	הפחית	намаляване	V;NFIN;ACT	N;INDF;NEUT;SG
להפחית	спадане	הפחית	спадане	V;NFIN;ACT	N;INDF;NEUT;SG
להפחית	намаляване	הפחית	намаляване	V;NFIN;ACT	N;INDF;NEUT;SG
המותג	бранд	המותג	бранд	PROPN	N;INDF;MASC;SG
המותג	марката	המותג	марка	PROPN	N;DEF;FEM;SG
המותג	марка	המותג	марка	PROPN	N;INDF;FEM;SG
התקבלו	получено	התקבל	получа	V;PL;3;PST	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
התקבלו	получена	התקבל	получа	V;PL;3;PST	V;PFV;INDF;FEM;SG;V.PTCP;PASS
התקבלו	получен	התקבל	получа	V;PL;3;PST	V;PFV;INDF;MASC;SG;V.PTCP;PASS
קיין	кейн	קיין	кейн	PROPN	PROPN;INDF;MASC;SG
קיין	каин	קיין	каин	PROPN	N;INDF;MASC;SG
קיין	кейн	קיין	кейн	PROPN	PROPN;INDF;MASC;SG
קיין	кейн	קיין	кейн	PROPN	PROPN;INDF;MASC;SG
סופרמן	супермен	סופרמן	супермен	PROPN	N;INDF;MASC;SG
לחיצה	кликнете	לחיצה	кликна	N;FEM;SG	V;PFV;IMP;PL;2;FIN
לחיצה	щрак	לחיצה	щрак	N;FEM;SG	ADV
בלגרד	белград	בלגרד	белград	PROPN	PROPN;INDF;MASC;SG
שחזר	възстановяване	שחזר	възстановяване	PROPN	N;INDF;NEUT;SG
נוסע	пътнически	נסע	пътнически	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
נוסע	пътник	נסע	пътник	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
נוסע	пътника	נסע	пътник	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
נוסע	пътешественик	נסע	пътешественик	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
נוסע	пътник	נסע	пътник	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
סלומון	саломон	סלומון	саломон	PROPN	N;INDF;MASC;SG
אתלטיקו	атлетико	אתלטיקו	атлетико	PROPN	N;INDF;MASC;SG
אתלטיקו	атлетико	אתלטיקו	атлетико	PROPN	N;INDF;MASC;SG
להב	острие	להב	острия		N;INDF;NEUT;SG
להב	блейд	להב	блейд		N;INDF;MASC;SG
להב	острието	להב	острие		N;DEF;NEUT;SG
להשוות	сравнение	השווה	сравнение	V;NFIN;ACT	N;INDF;NEUT;SG
להשוות	сравняване	השווה	сравняване	V;NFIN;ACT	N;INDF;NEUT;SG
אליוט	елиът	אליוט	ели	PROPN	N;DEF;MASC;SG
אליוט	елиът	אליוט	ели	PROPN	N;DEF;MASC;SG
אליוט	елиът	אליוט	ели	PROPN	N;DEF;MASC;SG
הסכום	сума	הסכום	сума		N;INDF;FEM;SG
הסכום	сумата	הסכום	сума		N;DEF;FEM;SG
הסכום	sum	הסכום	sum		PROPN;INDF;MASC;SG
הסכום	сбор	הסכום	сбор		N;INDF;MASC;SG
הסכום	сум	הסכום	сум		V;IPFV;IND;SG;1;PRS;FIN;ACT
הסכום	сума	הסכום	сума		N;INDF;FEM;SG
הסכום	количество	הסכום	количество		N;INDF;NEUT;SG
דייב	дейв	דייב	дейв	PROPN	PROPN;INDF;MASC;SG
חפר	изкопа	חפר	изкопа	PROPN	N;DEF;MASC;SG
המדריך	ръководство	המדריך	ръководство	PROPN	N;INDF;NEUT;SG
המדריך	гид	המדריך	гид	PROPN	N;INDF;MASC;SG
המדריך	пътеводител	המדריך	пътеводител	PROPN	N;INDF;MASC;SG
המדריך	водач	המדריך	водач	PROPN	N;INDF;MASC;SG
כיפור	кипур	כיפור	кипур	PROPN	N;INDF;MASC;SG
מנואל	мануел	מנואל	мануел	PROPN	PROPN;INDF;MASC;SG
פאר	пар	פאר	пар		N;INDF;FEM;SG
פאר	пар	פאר	пар		N;INDF;FEM;SG
כבדה	тежка	כבד	тежък	ADV	ADJ;INDF;FEM;SG
כבדה	тежки	כבד	тежък	ADV	ADJ;INDF;PL
כבדה	тежък	כבד	тежък	ADV	ADJ;INDF;MASC;SG
נועם	ноам	נועם	ноам	PROPN	N;INDF;MASC;SG
וישי	виши	וישי	виш	PROPN	N;INDF;MASC;SG
פיזי	физически	פיזי	физически	N;MASC;SG	ADJ;INDF;MASC;SG
פיזי	физическо	פיזי	физически	N;MASC;SG	ADV
פיזי	физически	פיזי	физически	N;MASC;SG	ADJ;INDF;MASC;SG
פיזי	физическа	פיזי	физически	N;MASC;SG	ADJ;INDF;FEM;SG
סט	задаване	סט	задаване		N;INDF;NEUT;SG
סט	комплект	סט	комплект		N;INDF;MASC;SG
סט	набор	סט	набор		N;INDF;MASC;SG
מושבה	колонии	מושבה	колония	N;FEM;SG	N;INDF;FEM;PL
דיגיטלית	дигитално	דיגיטלי	дигитално	PROPN	ADV
דיגיטלית	цифров	דיגיטלי	цифров	PROPN	N;INDF;MASC;SG
דיגיטלית	дигитален	דיגיטלי	дигитален	PROPN	ADJ;INDF;MASC;SG
דיגיטלית	цифрово	דיגיטלי	цифров	PROPN	ADV
דיגיטלית	цифрова	דיגיטלי	цифров	PROPN	ADJ;INDF;FEM;SG
דיגיטלית	цифрови	דיגיטלי	цифров	PROPN	ADJ;INDF;PL
רייס	рейес	רייס	рейес	PROPN	PROPN;INDF;MASC;SG
רייס	рейс	רייס	рейс	PROPN	N;INDF;MASC;SG
רייס	ориз	רייס	ориз	PROPN	N;INDF;MASC;SG
רייס	рис	רייס	рис	PROPN	N;INDF;MASC;SG
החתימה	подписване	החתים	подписване	V;FEM;SG;3;PST;ACT	N;INDF;NEUT;SG
החתימה	подпис	החתים	подпис	V;FEM;SG;3;PST;ACT	N;INDF;MASC;SG
יובנטוס	ювентус	יובנטוס	ювентус	PROPN	PROPN;INDF;MASC;SG
לוויין	спътник	None	спътник	PROPN	N;INDF;MASC;SG
לוויין	сателитно	None	сателитен	PROPN	ADV
לוויין	сателит	None	сателит	PROPN	N;INDF;MASC;SG
לוויין	сателитен	None	сателитен	PROPN	ADJ;INDF;MASC;SG
לוויין	сателитна	None	сателитен	PROPN	ADJ;INDF;FEM;SG
טורפדו	торпедата	טורפדו	торпеда	N;MASC;SG	N;DEF;NEUT;PL
טורפדו	торпеда	טורפדו	торпед	N;MASC;SG	N;INDF;NEUT;PL
לוקה	лука	לקה	лук	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
לוקה	лука	לקה	лук	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
לוקה	лука	לקה	лук	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
אייכמן	айхман	אייכמן	айхман	PROPN	N;INDF;MASC;SG
המקבילה	еквивалентна	המקבילה	еквивалентен	ADV	ADJ;INDF;FEM;SG
המקבילה	еквивалент	המקבילה	еквивалент	ADV	N;INDF;MASC;SG
המקבילה	еквивалентни	המקבילה	еквивалентен	ADV	ADJ;INDF;PL
ענבר	амбър	ענבר	амбър	PROPN	PROPN;INDF;FEM;SG
הרכס	ридж	הרכס	ридж	PROPN	PROPN;INDF;FEM;SG
הרכס	хребет	הרכס	хребет	PROPN	N;INDF;MASC;SG
סירבה	отхвърлена	סירב	отхвърля	V;FEM;SG;3;PST;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
סירבה	отказана	סירב	откажа-(се)	V;FEM;SG;3;PST;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
סירבה	отказва	סירב	отказвам-(се)	V;FEM;SG;3;PST;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
