din	від	din	від	ADP;ACC	ADP;GEN
sabie	меч	sabie	меч.	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
bandă	стрічку	bandă	стрічка	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
bandă	стрічка	bandă	стрічка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
bandă	плівка	bandă	плівка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
bandă	стрічки	bandă	стрічка	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
bandă	банда	bandă	банд	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
bandă	gang	bandă	gang	N;INDF;FEM;SG	
bandă	банди	bandă	банда	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
nick	нік	nick	нік	PROPN	PROPN;ANIM;NOM;MASC;SG
nick	псевдонім	nick	псевдонім	PROPN	N;INAN;NOM;MASC;SG
desert	пустелі	desert	пустель	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
afectat	задіяні	afecta	задіяний	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
afectat	ураження	afecta	ураження	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
prime	prime	primă	prime	N;INDF;FEM;PL	
jucătorii	гравців	jucător	гравець	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL
jucătorii	гравці	jucător	гравка	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
efectiv	ефективні	efectiv	ефективний	ADV	ADJ;NOM;PL
acționează	акт	acționa	акт	V;IND;3;PRS;FIN	N;INAN;NOM;MASC;SG
mariana	mariana	mariană	mariana	N;DEF;FEM;SG	
dialectul	діалект	dialect	діалект	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
dick	дік	dick	дік	PROPN	PROPN;ANIM;NOM;MASC;SG
morgan	морган	morgan	морган	PROPN	PROPN;ANIM;NOM;MASC;SG
roci	каміння	rocă	каміння	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
viata	життя	viată	життя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
viata	лайф	viată	Лайф	N;DEF;FEM;SG	
plasat	викладені	plasa	викладений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
plasat	розташовано	plasa	розташовано	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
plasat	виклали	plasa	викласти	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
plasat	розміщено	plasa	розмістити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
plasat	наступить	plasa	наступити	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;FUT;FIN
ibrahim	ібрагім	ibrahim	ібрагім	PROPN	PROPN;ANIM;NOM;MASC;SG
albi	білий	alb	білий		ADJ;NOM;MASC;SG
albi	біла	alb	білий		ADJ;NOM;FEM;SG
albi	біле	alb	білий		ADJ;NOM;NEUT;SG
albi	білі	alb	білий		ADJ;NOM;PL
albi	вайт	alb	вайт		PROPN;ANIM;NOM;MASC;SG
charlie	чарлі	charlie	чарлі	PROPN	PROPN;ANIM;NOM;MASC;SG
chemat	покликали	chema	покликати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
chemat	покликав	chema	покликати	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
eugenia	євгенія	eugenie	євгенія	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
dublat	виросло	dubla	вирости	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN
dublat	вдвічі	dubla	вдвічі	ADJ;INDF;MASC;SG	ADV
belarus	білорусі	belarus	білорусь	PROPN	PROPN;INAN;NOM;FEM;SG
belarus	білорусь	belarus	білорися	PROPN	PROPN;INAN;NOM;MASC;SG
belarus	білоруський	belarus	білоруський	PROPN	ADJ;NOM;MASC;SG
belarus	білоруська	belarus	білоруський	PROPN	ADJ;NOM;FEM;SG
politicile	політики	politică	політика	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
politicile	правила	politică	правило	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
uniune	union	uniune	union	N;INDF;FEM;SG	
uniune	союз	uniune	союз	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
uniune	юніон	uniune	юніон	N;INDF;FEM;SG	PROPN;INAN;NOM;MASC;SG
intens	інтенсивний	intens	інтенсивний	ADV	ADJ;NOM;MASC;SG
salonul	салон	salon	салон	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
încercări	випробування	încercare	випробування	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
aplicată	застосування	aplica	застосування	ADJ;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
aplicată	застосовано	aplica	застосовано	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
aplicată	звернулася	aplica	звернутися	ADJ;INDF;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN
cărămidă	цеглу	cărămidă	цегла	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
cărămidă	цегла	cărămidă	цегло	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
sexual	сексуально	sexual	сексуально	ADJ;INDF;MASC;SG	ADV
fred	фред	frede	фред	PROPN	PROPN;ANIM;NOM;MASC;SG
april	квітень	april	квітень		N;INAN;NOM;MASC;SG
april	квітня	april	квітень		N;INAN;GEN;MASC;SG
april	квітні	april	квітний		ADV
astra	astra	astra	astra	PROPN	
axa	вісь	axa	вісь	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
decizii	рішення	decizie	рішення	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
grupă	група	grupă	група	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
grupă	групова	grupă	груповий	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
grupă	груповий	grupă	груповий	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
grupă	групу	grupă	група	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
grupă	спільнота	grupă	спільнота	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
grupă	відділення	grupă	відділення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
grupă	загін	grupă	загін	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
zur	zur	zur	zur	N;INDF;MASC;SG	
definită	визначений	definit	визначений	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
definită	визначена	definit	визначений	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
definită	визначені	definit	визначений	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
definită	визначено	definit	визначити	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
definită	визначається	definit	визначатися	ADJ;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
diferență	різниця	diferență	різниця	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
diferență	різниці	diferență	різник	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
eliade	еліаде	eliad	еліаде	PROPN	N;ANIM;NOM;MASC;SG
lisabona	лісабон	lisabonă	лісабон	PROPN	PROPN;INAN;NOM;MASC;SG
hrană	харчування	hrană	харчування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
hrană	їжа	hrană	їжа	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
redenumit	перейменовано	redenumit	перейменовано	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
cauzat	призвела	cauzat	призвести	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
cauzat	викликала	cauzat	викликати	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
cauzat	завдали	cauzat	завдати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
securitatea	безпека	securitate	безпека	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
securitatea	безпеки	securitate	безпека	N;DEF;FEM;SG	N;INAN;GEN;FEM;SG
securitatea	security	securitate	security	N;DEF;FEM;SG	
shortsummary	shortsummary	shortsummary	shortsummary	N;INDF;MASC;SG	
solare	сонячний	solar	сонячний	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
solare	сонячне	solar	сонячний	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
solare	сонячні	solar	сонячний	N;INDF;FEM;PL	ADJ;NOM;PL
solare	сонячна	solar	сонячний	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
produsul	добуток	produs	добуток	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
produsul	продукт	produs	продукт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
produsul	товар	produs	товар	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
aparate	приналежність	apara	приналежність	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
aparate	апарат	apara	апарат	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
eliminat	позбулися	elimina	позбутися	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
eliminat	вилучено	elimina	вилучити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
eliminat	видалили	elimina	видалити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
eliminat	вилучені	elimina	вилучений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
eliminat	видалено	elimina	видати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
inițiale	початкова	inițial	початковий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
inițiale	початковий	inițial	початковий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
inițiale	початкове	inițial	початковий	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
herțegovina	герцеговини	herțegovină	герцеговина	N;DEF;FEM;SG	PROPN;INAN;GEN;FEM;SG
herțegovina	герцеговина	herțegovină	герцеговина	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
oferite	запропоновано	oferit	запропоновано	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
oferite	запропонували	oferit	запропонувати	ADJ;INDF;FEM;PL	V;PFV;IND;PL;PST;FIN
oferite	запропонував	oferit	запропонувати	ADJ;INDF;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN
cuplul	пара	cuplu	пара	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
cuplul	парочка	cuplu	парочка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
statistici	статистика	statistică	статистикий	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
statistici	статистикою	statistică	статистика	N;INDF;FEM;PL	N;INAN;INS;FEM;SG
statistici	статистику	statistică	статистика	N;INDF;FEM;PL	N;INAN;ACC;FEM;SG
statistici	статистика	statistică	статистикий	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
statistici	статистика	statistică	статистикий	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
statistici	статистику	statistică	статистика	N;INDF;FEM;PL	N;INAN;ACC;FEM;SG
statistici	аналіз	statistică	аналіз	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
derivat	похідна	derivat	похідний	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
traduse	перекладено	traduce	перекласти	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
andy	енді	andy	енді	PROPN	PROPN;ANIM;NOM;MASC;SG
stanley	стенлі	stanley	стенль	PROPN	PROPN;ANIM;NOM;MASC;SG
resursele	виконавців	resursă	виконавець	N;DEF;FEM;PL	N;ANIM;ACC;MASC;PL
resursele	виконавці	resursă	виконавець	N;DEF;FEM;PL	N;ANIM;NOM;MASC;PL
resursele	ресурси	resursă	ресурс	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
île	іль	el	іль	PROPN	
sugerat	рекомендації	sugera	рекомендація	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;PL
sugerat	запропоновані	sugera	запропонований	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
sugerat	рекомендовані	sugera	рекомендований	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
soluția	розчин	soluție	розчин	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
soluția	вирішення	soluție	вирішення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
atmosferă	атмосфера	atmosferă	атмосфера	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
andreas	андреас	andreas	андреас	PROPN	PROPN;ANIM;NOM;MASC;SG
nil	суху	nil	сухий		ADJ;ACC;FEM;SG
nil	nil	nil	nil		
nil	ніла	nil	ніло		PROPN;ANIM;NOM;FEM;SG
stade	стад	stad	стад	PROPN	
acumulare	накопичення	acumulare	накопичення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
laborator	lab	laborator	lab	N;INDF;MASC;SG	
laborator	лабораторії	laborator	лабораторія	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
moldovan	молдован	moldovan	молдован	PROPN	ADJ;NOM;FEM;SG
moldovan	молдови	moldovan	молдова	PROPN	PROPN;INAN;NOM;FEM;SG
egale	дорівнює	egal	дорівнювати	ADJ;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
egale	рівне	egal	рівний	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
termenii	умовами	termen	умова	N;DEF;MASC;PL	N;INAN;INS;FEM;PL
termenii	терміни	termen	термін	N;DEF;MASC;PL	N;INAN;NOM;MASC;PL
termenii	умови	termen	умова	N;DEF;MASC;PL	N;INAN;NOM;FEM;PL
precis	точним	precis	точний	ADV	ADJ;INS;NEUT;SG
precis	точні	precis	точний	ADV	ADJ;NOM;PL
precis	точний	precis	точний	ADV	ADJ;NOM;MASC;SG
russell	расселл	russell	расселл	PROPN	PROPN;ANIM;NOM;MASC;SG
russell	рассел	russell	рассел	PROPN	PROPN;ANIM;NOM;MASC;SG
plantă	завод	plantă	завод	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
plantă	рослини	plantă	рослина	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
plantă	садити	plantă	садити	N;INDF;FEM;SG	V;IPFV;NFIN
plantă	рослина	plantă	рослина	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
clară	клара	clar	клар	ADJ;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
vremuri	таймс	vreme	таймс	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
vremuri	час	vreme	час	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
vremuri	times	vreme	times	N;INDF;FEM;PL	
magnitudinea	величина	magnitudine	величина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
motorul	рушій	motor	рушія	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
motorul	двигун	motor	двигун	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
vorbit	звертаючись	vorbi	звертатися	ADJ;INDF;MASC;SG	V;IPFV;PRS;V.CVB
vorbit	вимовити	vorbi	вимовити	ADJ;INDF;MASC;SG	V;IPFV;NFIN
vorbit	поговорили	vorbi	поговорити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
vorbit	говорили	vorbi	говорити	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
vorbit	розмовляла	vorbi	розмовляти	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN
perspectiva	перспективу	perspectivă	перспектива	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
perspectiva	перспектива	perspectivă	перспектива	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
perspectiva	перспективи	perspectivă	перспектива	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
kurt	курт	kurt	курт	PROPN	PROPN;ANIM;NOM;MASC;SG
perechi	пар	pereche	пар	N;INDF;FEM;PL	
sumă	сума	sumă	сума	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
sumă	суму	sumă	сума	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
sumă	сум	sumă	сума	N;INDF;FEM;SG	
sumă	сума	sumă	сума	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
sumă	суму	sumă	сума	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
obligatoriu	потрібен	obligatoriu	потрібно	ADV	ADJ;NOM;MASC;SG
obligatoriu	необхідні	obligatoriu	необхідний	ADV	ADJ;NOM;PL
obligatoriu	необхідне	obligatoriu	необхідне	ADV	ADJ;NOM;NEUT;SG
obligatoriu	необхідний	obligatoriu	необхідний	ADV	ADJ;NOM;MASC;SG
înfrângere	поразка	înfrângere	поразка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
înfrângere	поразки	înfrângere	поразка	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
bell	дзвінка	bell	дзвінка	PROPN	N;INAN;GEN;MASC;SG
bell	bell	bell	bell	PROPN	
bell	белл	bell	белл	PROPN	
bell	дзвін	bell	дзвін	PROPN	N;INAN;NOM;MASC;SG
bell	дзвінок	bell	дзвінка	PROPN	N;INAN;NOM;MASC;SG
donald	дональд	donald	Дональд	PROPN	PROPN;ANIM;NOM;MASC;SG
ferestre	windows	fereastră	windows	N;INDF;FEM;PL	
campaniei	кампанії	campanie	кампанія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
campaniei	похід	campanie	похід	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
campaniei	кампанія	campanie	кампанія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
interpretată	розібрати	interpreta	розібрати	ADJ;INDF;FEM;SG	V;PFV;NFIN
tim	тімоті	tim	тімоть	PROPN	PROPN;INAN;NOM;MASC;SG
tim	тім	tim	той	PROPN	
made	зробила	made	зробити		V;PFV;FEM;IND;SG;PST;FIN
made	made	made	made		
uitat	забув	uita	забути	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
uitat	забула	uita	забути	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
uitat	забули	uita	забути	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
uitat	забути	uita	забути	ADJ;INDF;MASC;SG	V;PFV;NFIN
uitat	забули	uita	забути	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
însemna	означала	însemna	означати	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN
motivele	причини	motiv	причина	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
nuclear	ядерні	nuclear	ядерний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
magnus	магнус	magnus	магнус	PROPN	PROPN;ANIM;NOM;MASC;SG
clarke	кларк	clarke	кларка	PROPN	
iubire	немовля	iubire	немовля	N;INDF;FEM;SG	N;ANIM;NOM;NEUT;SG
iubire	малятко	iubire	малятко	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
iubire	дитина	iubire	дитина	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
iubire	любов	iubire	любов	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
iubire	кохаю	iubire	кохати	N;INDF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
iubire	кохання	iubire	кохання	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
economist	economist	economist	economist	N;INDF;MASC;SG	
feat	feat	feat	feat		
feat	артиста	feat	артистий		N;ANIM;ACC;MASC;SG
romanele	романів	roman	роман	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
romanele	романи	roman	роман	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
aragon	арагон	aragon	арагон	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
diego	дієго	diego	діяти	PROPN	PROPN;ANIM;NOM;MASC;SG
oliver	олівер	oliver	олівер	PROPN	PROPN;ANIM;NOM;MASC;SG
klein	кляйн	klein	кляйн	PROPN	PROPN;ANIM;NOM;MASC;SG
separată	окреме	separa	окреме	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
separată	відокремити	separa	відокремити	ADJ;INDF;FEM;SG	V;PFV;NFIN
înlocuită	замінено	înlocui	замінити	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
înlocuită	замінили	înlocui	замінити	ADJ;INDF;FEM;SG	V;PFV;IND;PL;PST;FIN
înlocuită	замінила	înlocui	замінити	ADJ;INDF;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN
mississippi	міссісіпі	mississipp	міссісіп	PROPN	PROPN;INAN;NOM;MASC;SG
financiară	фінанси	financiar	фінанса	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;PL
financiară	фінансові	financiar	фінансовий	ADJ;INDF;FEM;SG	ADJ;NOM;PL
financiară	фінансова	financiar	фінансовий	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
mtv	mtv	mtv	mtv	N	
profesionale	фахівець	profesional	фахівець	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
profesionale	професійний	profesional	професійний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
profesionale	професіонал	profesional	професіонал	ADJ;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
profesionale	professional	profesional	professional	ADJ;INDF;FEM;PL	
blues	blues	blues	blues	N;INDF;MASC;SG	
blues	блакить	blues	блакити	N;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
blues	сині	blues	синій	N;INDF;MASC;SG	ADJ;NOM;PL
prețul	ціна	preț	ціна	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
ltd	ltd	ltd	ltd	N	
colaborarea	співпраця	colaborare	співпраця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
îndreptat	фокус	îndreptat	фокус	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
linnaeus	лінней	linnaeus	лінний	PROPN	N;ANIM;NOM;MASC;SG
kărdjali	кирджалі	kărdjali	кирджаль	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
galbenă	жовте	galben	жовий	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
galbenă	жовтого	galben	жовтий	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;SG
galbenă	жовті	galben	жовтий	ADJ;INDF;FEM;SG	ADJ;NOM;PL
galbenă	жовтий	galben	жовтий	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
identitate	особа	identitate	особа	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
identitate	особистість	identitate	особистість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
identitate	профіль	identitate	профіль	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
identitate	ідентичність	identitate	ідентичність	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
generații	покоління	generație	покоління	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
expediție	мкс	expediție	мкс	N;INDF;FEM;SG	INTJ
expediție	експедиція	expediție	експедиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
adn	днк	adn	днк		N;INAN;NOM;FEM;SG
acordarea	надання	acordare	надання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
frecvente	спільне	frecvent	спільний	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
frecvente	common	frecvent	common	ADJ;INDF;FEM;PL	
senatului	сенат	senat	сенат	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
secretă	таємний	secret	таємний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
secretă	секретний	secret	секретний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
secretă	таємна	secret	таємний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
secretă	таємниця	secret	таємниця	ADJ;INDF;FEM;SG	N;INAN;NOM;FEM;SG
secretă	таємно	secret	таємно	ADJ;INDF;FEM;SG	ADV
ocupate	зайнята	ocupat	зайнятий	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
ocupate	зайнятість	ocupat	зайнятість	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
ocupate	зайнятий	ocupat	зайнятий	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ocupate	зайнято	ocupat	зайнято	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
ocupate	зайнятого	ocupat	зайнятий	ADJ;INDF;FEM;PL	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
