von	from	von	from	ADP	PROPN
maximale	максимум	maximal	максимум	ADJ;NOM;FEM;PL	N;INAN;NOM;MASC;SG
flugplatz	аэродром	flugplatz	аэродром	ADJ	N;INAN;NOM;MASC;SG
flugplatz	airport	flugplatz	airport	ADJ	PROPN
flugplatz	аэропорт	flugplatz	аэропорт	ADJ	N;INAN;NOM;MASC;SG
komponierte	состоящие	komponieren	состоять	V;IND;SG;3;PST;FIN	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
wachstum	роста	wachstum	рост	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
gäste	посетителей	gesen	посетитель	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
gäste	гостей	gesen	гость	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
gäste	гость	gesen	гость	N;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
passau	пассау	passau	пасса	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
qualifizieren	квалификация	qualifizieren	квалификация	V;NFIN	N;INAN;NOM;FEM;SG
vorteile	преимущества	vorteilen	преимущество		N;INAN;NOM;NEUT;PL
vorteile	льготы	vorteilen	льгота		N;INAN;NOM;FEM;PL
vorteile	пособия	vorteilen	пособие		N;INAN;NOM;NEUT;PL
vorteile	выгоды	vorteilen	выгода		N;INAN;NOM;FEM;PL
vorteile	польза	vorteilen	польза		N;INAN;NOM;FEM;SG
vorteile	привилегии	vorteilen	привилегия		N;INAN;NOM;FEM;PL
vorteile	льготы	vorteilen	льгота		N;INAN;NOM;FEM;PL
vorteile	преимущества	vorteilen	преимущество		N;INAN;NOM;NEUT;PL
ungewöhnlich	редкость	ungewöhnlich	редкость	ADJ	N;INAN;NOM;FEM;SG
gärten	сады	gart	сад	V;NFIN	N;INAN;NOM;MASC;PL
wolle	шерсть	wollen	шерсть	V;SBJV;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
wolle	шерсти	wollen	шерсть	V;SBJV;SG;3;PRS;FIN	N;INAN;NOM;FEM;PL
berechnung	расчеты	berechnung	расчет	ADJ	N;INAN;NOM;MASC;PL
berechnung	расчёт	berechnung	расчет	ADJ	N;INAN;NOM;MASC;SG
berechnung	расчета	berechnung	расчет	ADJ	N;INAN;GEN;MASC;SG
berechnung	расчет	berechnung	расчет	ADJ	N;INAN;NOM;MASC;SG
berechnung	расчета	berechnung	расчет	ADJ	N;INAN;GEN;MASC;SG
berechnung	расчет	berechnung	расчет	ADJ	N;INAN;NOM;MASC;SG
berechnung	вычисления	berechnung	вычисление	ADJ	N;INAN;NOM;NEUT;PL
berechnung	расчеты	berechnung	расчет	ADJ	N;INAN;NOM;MASC;PL
berechnung	вычислить	berechnung	вычислить	ADJ	V;PFV;NFIN;ACT
berechnung	расчета	berechnung	расчет	ADJ	N;INAN;GEN;MASC;SG
berechnung	расчёт	berechnung	расчет	ADJ	N;INAN;NOM;MASC;SG
berechnung	рассчитать	berechnung	расчесть	ADJ	V;PFV;NFIN;ACT
videos	видео	videos	видео		N;INAN;NOM;NEUT;SG
kulturen	культур	kultur	культура	N;NOM;PL	N;INAN;GEN;FEM;PL
kulturen	культур	kultur	культура	N;NOM;PL	N;INAN;GEN;FEM;PL
kulturen	культуры	kultur	культура	N;NOM;PL	N;INAN;NOM;FEM;SG
kulturen	цивилизациями	kultur	цивилизация	N;NOM;PL	N;INAN;INS;FEM;PL
kulturen	цивилизаций	kultur	цивилизация	N;NOM;PL	N;INAN;GEN;FEM;PL
kulturen	цивилизации	kultur	цивилизация	N;NOM;PL	N;INAN;NOM;FEM;SG
platten	тарелки	platt	тарелка	V;NFIN	N;INAN;NOM;FEM;PL
platten	пластины	platt	пластина	V;NFIN	N;INAN;NOM;FEM;PL
platten	панели	platt	панель	V;NFIN	N;INAN;NOM;FEM;PL
platten	доски	platt	доска	V;NFIN	N;INAN;NOM;FEM;PL
platten	советов	platt	совет	V;NFIN	N;INAN;GEN;MASC;PL
platten	плиты	platt	плита	V;NFIN	N;INAN;NOM;FEM;PL
platten	records	platt	records	V;NFIN	PROPN
platten	рекорды	platt	рекорд	V;NFIN	N;INAN;NOM;MASC;PL
platten	записи	platt	запись	V;NFIN	N;INAN;NOM;FEM;PL
way	путь	wey	путь		N;INAN;NOM;MASC;SG
way	way	wey	way		PROPN
way	способ	wey	способ		N;INAN;NOM;MASC;SG
konflikte	конфликты	konflikt	конфликт	ADJ	N;INAN;NOM;MASC;PL
konflikte	столкновения	konflikt	столкновение	ADJ	N;INAN;NOM;NEUT;PL
konflikte	столкновений	konflikt	столкновение	ADJ	N;INAN;GEN;NEUT;PL
konflikte	конфликт	konflikt	конфликт	ADJ	N;INAN;NOM;MASC;SG
konflikte	конфликты	konflikt	конфликт	ADJ	N;INAN;NOM;MASC;PL
konflikte	коллизия	konflikt	коллизия	ADJ	N;INAN;NOM;FEM;SG
auflagen	издания	auflagen	издание	V;NFIN	N;INAN;NOM;NEUT;PL
haag	гааге	haagen	гаага	PROPN;NOM;SG	N;INAN;DAT;MASC;SG
haag	хаг	haagen	хаг	PROPN;NOM;SG	
helden	герои	helden	герой	V;NFIN	N;ANIM;NOM;MASC;PL
helden	героев	helden	герой	V;NFIN	N;ANIM;ACC;MASC;PL
helden	герой	helden	герой	V;NFIN	N;ANIM;NOM;MASC;SG
yorker	yorker	yorker	yorker	PROPN;NOM;SG	PROPN
stipendium	братство	stipendium	братство	ADJ	N;INAN;NOM;NEUT;SG
stipendium	стипендия	stipendium	стипендия	ADJ	N;INAN;NOM;FEM;SG
stipendium	стипендий	stipendium	стипендия	ADJ	N;INAN;GEN;FEM;PL
stipendium	стипендии	stipendium	стипендия	ADJ	N;INAN;NOM;FEM;PL
stipendium	стипендий	stipendium	стипендия	ADJ	N;INAN;GEN;FEM;PL
stipendium	стипендии	stipendium	стипендия	ADJ	N;INAN;NOM;FEM;PL
stipendium	стипендия	stipendium	стипендия	ADJ	N;INAN;NOM;FEM;SG
stipendium	стипендию	stipendium	стипендия	ADJ	N;INAN;ACC;FEM;SG
stipendium	стипендии	stipendium	стипендия	ADJ	N;INAN;NOM;FEM;PL
gesamt	всего	gesamt	все		PRO;INAN;GEN;NEUT;SG
gesamt	итого	gesamt	итого		ADV
öffnen	открыто	öffnen	открыто	V;NFIN	ADV
öffnen	open	öffnen	open	V;NFIN	PROPN
öffnen	открытие	öffnen	открытие	V;NFIN	N;INAN;NOM;NEUT;SG
öffnen	открытия	öffnen	открытие	V;NFIN	N;INAN;NOM;NEUT;PL
arbeitgeber	работодателей	arbeitgeber	работодатель	ADJ	N;ANIM;GEN;MASC;PL
arbeitgeber	работодатели	arbeitgeber	работодатель	ADJ	N;ANIM;NOM;MASC;PL
arbeitgeber	заказчик	arbeitgeber	заказчик	ADJ	N;ANIM;NOM;MASC;SG
arbeitgeber	работодателя	arbeitgeber	работодатель	ADJ	N;ANIM;ACC;MASC;SG
arbeitgeber	работодатель	arbeitgeber	работодатель	ADJ	N;ANIM;NOM;MASC;SG
hört	слышите	hören	слышать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
hört	слышу	hören	слышать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
hört	слушаю	hören	слушать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
hört	слушайте	hören	слушать	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
hört	послушай	hören	послушать	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
jochen	йохен	jochen	йохен	PROPN	
massiv	массово	massiv	массово	ADJ	ADV
freiwilligen	добровольцы	freiwillig	доброволец	ADJ	N;ANIM;NOM;MASC;PL
freiwilligen	добровольцев	freiwillig	доброволец	ADJ	N;ANIM;ACC;MASC;PL
freiwilligen	добровольцы	freiwillig	доброволец	ADJ	N;ANIM;NOM;MASC;PL
freiwilligen	добровольцев	freiwillig	доброволец	ADJ	N;ANIM;ACC;MASC;PL
freiwilligen	доброволец	freiwillig	доброволец	ADJ	N;ANIM;NOM;MASC;SG
erkrankung	болезни	erkrankung	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
erkrankung	расстройства	erkrankung	расстройство	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
erkrankung	заболевания	erkrankung	заболевание	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
erkrankung	болезни	erkrankung	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
erkrankung	болезни	erkrankung	болезнь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
überarbeitete	переработан	überarbeitet	переработать	ADJ;NOM;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
überarbeitete	пересмотрен	überarbeitet	пересмотреть	ADJ;NOM;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
wohnungen	квартиры	wohnung	квартира	ADJ	N;INAN;NOM;FEM;PL
wohnungen	квартир	wohnung	квартира	ADJ	N;INAN;GEN;FEM;PL
wohnungen	дома	wohnung	дома	ADJ	ADV
wohnungen	жилища	wohnung	жилище	ADJ	N;INAN;NOM;NEUT;PL
wohnungen	жилищ	wohnung	жилище	ADJ	N;INAN;GEN;NEUT;PL
wohnungen	квартиры	wohnung	квартира	ADJ	N;INAN;NOM;FEM;PL
wohnungen	апартаменты	wohnung	апартамент	ADJ	N;INAN;NOM;MASC;PL
performance	исполнение	performance	исполнение	ADJ;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
performance	производительность	performance	производительность	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;SG
pastor	викарий	pastor	викарий	PROPN;SG	N;ANIM;NOM;MASC;SG
pastor	пастора	pastor	пастор	PROPN;SG	N;ANIM;ACC;MASC;SG
pastor	пастор	pastor	пастор	PROPN;SG	N;ANIM;NOM;MASC;SG
erwähnen	упоминание	erwähnen	упоминание	V;NFIN	N;INAN;NOM;NEUT;SG
erwähnen	упоминание	erwähnen	упоминание	V;NFIN	N;INAN;NOM;NEUT;SG
besonderheiten	особенности	besonderheiten	особенность	V;NFIN	N;INAN;NOM;FEM;PL
besonderheiten	характеристики	besonderheiten	характеристика	V;NFIN	N;INAN;NOM;FEM;PL
besonderheiten	особенности	besonderheiten	особенность	V;NFIN	N;INAN;NOM;FEM;PL
besonderheiten	актуальное	besonderheiten	актуальный	V;NFIN	ADJ;NOM;NEUT;SG
korea	корея	korea	корея	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
korea	корее	korea	корея	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
syrien	сирию	syrienen	сирия		N;INAN;ACC;FEM;SG
syrien	сирия	syrienen	сирия		N;INAN;NOM;FEM;SG
syrien	сирии	syrienen	сирия		N;INAN;NOM;FEM;PL
syrien	сирийской	syrienen	сирийский		ADJ;INS;FEM;SG
syrien	сирийские	syrienen	сирийский		ADJ;NOM;PL
syrien	сирийская	syrienen	сирийский		ADJ;NOM;FEM;SG
zwanzig	twenty	zwanzig	twenty	NUM	PROPN
nasa	наса	nasa	нас	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
geschäfte	коммерции	geschäft	коммерция	ADJ;NOM;PL	N;INAN;NOM;FEM;PL
geschäfte	торговля	geschäft	торговля	ADJ;NOM;PL	N;INAN;NOM;FEM;SG
geschäfte	магазины	geschäft	магазин	ADJ;NOM;PL	N;INAN;NOM;MASC;PL
geschäfte	магазинах	geschäft	магазин	ADJ;NOM;PL	N;INAN;ESS;MASC;PL
geschäfte	магазины	geschäft	магазин	ADJ;NOM;PL	N;INAN;NOM;MASC;PL
geschäfte	business	geschäft	business	ADJ;NOM;PL	PROPN
geschäfte	бизнес	geschäft	бизнес	ADJ;NOM;PL	N;INAN;NOM;MASC;SG
temperaturen	погода	temperatur	погода	V;NFIN	N;INAN;NOM;FEM;SG
temperaturen	температуры	temperatur	температура	V;NFIN	N;INAN;NOM;FEM;PL
temperaturen	температура	temperatur	температура	V;NFIN	N;INAN;NOM;FEM;SG
temperaturen	температуры	temperatur	температура	V;NFIN	N;INAN;NOM;FEM;PL
temperaturen	температуру	temperatur	температура	V;NFIN	N;INAN;ACC;FEM;SG
temperaturen	температура	temperatur	температура	V;NFIN	N;INAN;NOM;FEM;SG
ostsee	балтийского	ostsee	балтийский	PROPN	ADJ;GEN;MASC;SG
finnischen	финляндии	finnisch	финляндия	ADJ	N;INAN;NOM;FEM;SG
auskunft	информация	auskunft	информация	ADJ	N;INAN;NOM;FEM;SG
fake	фальшивый	faklen	фальшивый		ADJ;NOM;MASC;SG
fake	фальшивка	faklen	фальшивка		N;INAN;NOM;FEM;SG
fake	фальшивые	faklen	фальшивый		ADJ;NOM;PL
fake	подделка	faklen	подделка		N;INAN;NOM;FEM;SG
berichterstattung	охвата	berichterstattung	охват	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
bayer	байер	bayer	байер	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
agnes	агнес	agnes	агнес	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
berühmte	известная	berühmt	известный	ADJ;NOM;PL	ADJ;NOM;FEM;SG
berühmte	знаменитая	berühmt	знаменитый	ADJ;NOM;PL	ADJ;NOM;FEM;SG
berühmte	известный	berühmt	известный	ADJ;NOM;PL	ADJ;NOM;MASC;SG
berühmte	знаменитость	berühmt	знаменитость	ADJ;NOM;PL	N;INAN;NOM;FEM;SG
berühmte	знаменитый	berühmt	знаменитый	ADJ;NOM;PL	ADJ;NOM;MASC;SG
fleisch	мясо	fleisch	мясо	ADJ	N;INAN;NOM;NEUT;SG
fleisch	мяса	fleisch	мясо	ADJ	N;INAN;GEN;NEUT;SG
fleisch	плоть	fleisch	плоть	ADJ	N;INAN;NOM;FEM;SG
fleisch	плоти	fleisch	плоть	ADJ	N;INAN;NOM;FEM;PL
moschee	мечеть	moschen	мечеть		N;INAN;NOM;FEM;SG
moschee	мечеть	moschen	мечеть		N;INAN;NOM;FEM;SG
moschee	мечети	moschen	мечеть		N;INAN;NOM;FEM;PL
erhebliche	существенная	erheblich	существенный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
erhebliche	существенный	erheblich	существенный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
erhebliche	существенное	erheblich	существенный	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
erhebliche	значительное	erheblich	значительный	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
erhebliche	значительный	erheblich	значительный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
reichs	рейха	reichs	рейх	PROPN	N;INAN;GEN;MASC;SG
reichs	рейх	reichs	рейх	PROPN	N;INAN;NOM;MASC;SG
preisträger	победитель	preisträg	победитель	ADJ	N;ANIM;NOM;MASC;SG
preisträger	победителей	preisträg	победитель	ADJ	N;ANIM;ACC;MASC;PL
preisträger	победители	preisträg	победитель	ADJ	N;ANIM;NOM;MASC;PL
preisträger	лауреатов	preisträg	лауреат	ADJ	N;ANIM;GEN;MASC;PL
verliert	теряем	verlieren	терять	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
verliert	потеря	verlieren	потеря	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
freunden	друзей	freund	друг	V;NFIN	N;ANIM;GEN;MASC;PL
freunden	друзья	freund	друг	V;NFIN	N;ANIM;NOM;MASC;PL
handball	гандбол	handball	гандбол	ADJ	N;INAN;NOM;MASC;SG
praktische	практических	praktisch	практический	ADJ;NOM;FEM;PL	ADJ;GEN;PL
praktische	практическая	praktisch	практический	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
praktische	удобно	praktisch	удобный	ADJ;NOM;FEM;PL	ADJ;NEUT;SG
wichtiges	важных	wichtig	важный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
wichtiges	важные	wichtig	важный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
wichtiges	важны	wichtig	важный	ADJ;NOM;NEUT;SG	ADJ;PL
slalom	слалом	slalom	слалый		N;INAN;NOM;MASC;SG
erweitern	расширения	erweitern	расширение	V;NFIN	N;INAN;NOM;NEUT;SG
erweitern	расширение	erweitern	расширение	V;NFIN	N;INAN;NOM;NEUT;SG
erweitern	расширения	erweitern	расширение	V;NFIN	N;INAN;NOM;NEUT;SG
pfund	стерлинг	pfund	стерлинг		N;ANIM;NOM;MASC;SG
pfund	фунт	pfund	фунт		N;INAN;NOM;MASC;SG
pfund	фунтов	pfund	фунт		N;INAN;GEN;MASC;PL
theory	теория	theory	теория	PROPN	N;INAN;NOM;FEM;SG
osmanischen	османской	osmanischen	османский	ADJ;NOM;MASC;PL	ADJ;INS;FEM;SG
limburg	лимбург	limburg	лимбург	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
bundesland	область	bundesland	область		N;INAN;NOM;FEM;SG
bundesland	провинция	bundesland	провинция		N;INAN;NOM;FEM;SG
bundesland	земель	bundesland	земля		N;INAN;GEN;FEM;PL
bundesland	штат	bundesland	штат		N;INAN;NOM;MASC;SG
bundesland	состояние	bundesland	состояние		N;INAN;NOM;NEUT;SG
bundesland	государство	bundesland	государство		N;INAN;NOM;NEUT;SG
frederick	фредерик	frederick	фредерик	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
frederick	фридрих	frederick	фридрий	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
fernando	фернандо	fernando	фернандо	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bayreuth	байройт	bayreuth	байройт	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
erwähnten	упоминалось	erwähnt	упоминать	V;IND;PL;3;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;PASS
erwähnten	упомянул	erwähnt	упомянуть	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
erwähnten	упомянула	erwähnt	упомянуть	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
abkommen	конвенция	abkommen	конвенция	V;NFIN	N;INAN;NOM;FEM;SG
abkommen	конвенции	abkommen	конвенция	V;NFIN	N;INAN;NOM;FEM;PL
abkommen	конвенции	abkommen	конвенция	V;NFIN	N;INAN;NOM;FEM;PL
abkommen	конвенций	abkommen	конвенция	V;NFIN	N;INAN;GEN;FEM;PL
abkommen	соглашение	abkommen	соглашение	V;NFIN	N;INAN;NOM;NEUT;SG
abkommen	соглашения	abkommen	соглашение	V;NFIN	N;INAN;NOM;NEUT;PL
stuart	стюарта	stuaren	стюарт	PROPN	N;ANIM;ACC;MASC;SG
stuart	стюарт	stuaren	стюарт	PROPN	N;ANIM;NOM;MASC;SG
siedler	поселенцев	siedler	поселенец		N;ANIM;GEN;MASC;PL
siedler	колонистов	siedler	колонист		N;ANIM;GEN;MASC;PL
siedler	поселенцев	siedler	поселенец		N;ANIM;GEN;MASC;PL
siedler	поселенцы	siedler	поселенец		N;ANIM;NOM;MASC;PL
hot	горячие	hot	горячий		ADJ;NOM;PL
hot	hot	hot	hot		PROPN
hot	жарко	hot	жаркий		ADJ;NEUT;SG
hot	горячо	hot	горячо		ADV
hot	горячая	hot	горячий		ADJ;NOM;FEM;SG
elementen	элементы	element	элемент	V;PL;FIN	N;INAN;NOM;MASC;PL
inn	инн	inn	инн	PROPN	N;INAN;NOM;MASC;SG
inn	inn	inn	inn	PROPN	PROPN
board	доска	board	доска		N;INAN;NOM;FEM;SG
board	правление	board	правление		N;INAN;NOM;NEUT;SG
kanzel	кафедру	kanzel	кафедра		N;INAN;ACC;FEM;SG
anteile	проценты	anteilen	процент	ADJ	N;INAN;NOM;MASC;PL
anteile	пропорции	anteilen	пропорция	ADJ	N;INAN;NOM;FEM;PL
anteile	разделяет	anteilen	разделять	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
anteile	доли	anteilen	доля	ADJ	N;INAN;NOM;FEM;PL
anteile	акции	anteilen	акция	ADJ	N;INAN;NOM;FEM;PL
periode	менструации	periode	менструация	N;SG	N;INAN;NOM;FEM;PL
laden	нагрузка	laden	нагрузка	V;NFIN	N;INAN;NOM;FEM;SG
laden	погрузки	laden	погрузка	V;NFIN	N;INAN;NOM;FEM;PL
laden	загрузка	laden	загрузка	V;NFIN	N;INAN;NOM;FEM;SG
laden	магазин	laden	магазин	V;NFIN	N;INAN;NOM;MASC;SG
akt	nude	akt	nude	N;SG	PROPN
guy	гай	guy	гай	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
guy	ги	guy	ги	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
guy	парень	guy	парень	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
nova	нова	nova	новый	PROPN;NOM;SG	ADJ;FEM;SG
zweig	сектор	zweig	сектор		N;INAN;NOM;MASC;SG
zweig	ветвь	zweig	ветвь		N;INAN;NOM;FEM;SG
zweig	филиал	zweig	филиал		N;INAN;NOM;MASC;SG
felder	полей	feld	поле	ADJ	N;INAN;GEN;NEUT;PL
felder	поля	feld	поле	ADJ	N;INAN;NOM;NEUT;PL
kurs	курс	kurs	курс	ADV	N;INAN;NOM;MASC;SG
spannung	волнения	spannung	волнение		N;INAN;NOM;NEUT;PL
spannung	волнение	spannung	волнение		N;INAN;NOM;NEUT;SG
spannung	возбуждение	spannung	возбуждение		N;INAN;NOM;NEUT;SG
spannung	напряжение	spannung	напряжение		N;INAN;NOM;NEUT;SG
spannung	напряженность	spannung	напряженность		N;INAN;NOM;FEM;SG
spannung	напряженности	spannung	напряженность		N;INAN;NOM;FEM;SG
