月	moon	月	moon	N	PROPN;NOM;MASC;SG
尼泊爾	nepalu	尼泊爾	nepalo	PROPN	PROPN;DAT;MASC;SG
雙	podvoji	雙	podvoj	NUM	V;PFV;IND;SG;3;PRS;FIN
雙	dvojni	雙	dvojen	NUM	ADJ;NOM;MASC;SG
雙	dvakrat	雙	dvakrat	NUM	ADV
雙	dvojno	雙	dvojen	NUM	ADJ;NOM;NEUT;SG
雙	dvojno	雙	dvojen	NUM	ADJ;NOM;NEUT;SG
捕捉	zajetje	捕捉	zajetje	V	N;NOM;NEUT;SG
捕捉	zajemanje	捕捉	zajemanje	V	N;NOM;NEUT;SG
捕捉	zajemanje	捕捉	zajemanje	V	N;NOM;NEUT;SG
冶金	metalurške	冶金	metalurški	N	ADJ;NOM;FEM;PL
代數	algebrska	代數	algebrski	N	ADJ;NOM;FEM;SG
堀	hori	堀	horiti	PROPN	
降雨	padavin	降雨	padavina	V	N;GEN;FEM;PL
降雨	padavine	降雨	padavina	V	N;NOM;FEM;PL
貴州	guizhou	貴州	guizho	PROPN	N;DAT;MASC;SG
召回	odpoklic	召回	odpoklica	V	N;NOM;MASC;SG
頻繁	pogosto	頻繁	pogosto	N	ADV
保密	zaupnost	保密	zaupnost	V	N;NOM;FEM;SG
保密	zaupni	保密	zaupen	V	ADJ;NOM;MASC;PL
保密	zaupno	保密	zaupen	V	ADV
保密	zaupna	保密	zaupen	V	ADJ;NOM;FEM;SG
保密	zaupen	保密	zaupen	V	ADJ;NOM;INDF;MASC;SG
保密	tajnost	保密	tajnost	V	N;NOM;FEM;SG
渡輪	ferries	渡輪	ferries	N	
轉化	preoblikovanje	轉化	preoblikovanje	V	N;NOM;NEUT;SG
轉化	transformacije	轉化	transformacija	V	N;NOM;FEM;PL
轉化	preobrazba	轉化	preobrazba	V	N;NOM;FEM;SG
浪費	odpadki	浪費	odpadek	V	N;NOM;MASC;PL
浪費	odpadke	浪費	odpadek	V	N;ACC;MASC;PL
存取	dostop	存取	dostop	V	N;NOM;MASC;SG
初級	mlajši	初級	mlad	N	ADJ;NOM;DEF;CMPR;MASC;SG
初級	primarno	初級	primaren	N	ADV
初級	primarne	初級	primaren	N	ADJ;NOM;FEM;PL
初級	primarna	初級	primaren	N	ADJ;NOM;FEM;SG
初級	primarni	初級	primaren	N	ADJ;NOM;DEF;MASC;SG
度量	metričnih	度量	metričen	N	ADJ;GEN;MASC;PL
省略	izpuščena	省略	izpuščen	V	ADJ;NOM;FEM;SG;V.PTCP
省略	opustitev	省略	opustitev	V	N;NOM;FEM;SG
驚人	neverjetno	驚人	neverjetno	N	ADV
伽利略	galileo	伽利略	galiti	PROPN	N;NOM;MASC;SG
金沙	sands	金沙	sands	PROPN	
利比亞	libijo	利比亞	libeti	PROPN	N;ACC;FEM;SG
利比亞	libija	利比亞	libija	PROPN	N;NOM;FEM;SG
鯨魚	kit	鯨魚	kit	N	
告白	izpoved	告白	izpoved	V	N;NOM;FEM;SG
告白	spovedi	告白	spoved	V	N;NOM;FEM;SG
告白	spoved	告白	spoved	V	N;NOM;FEM;SG
告白	priznanje	告白	priznanje	V	N;NOM;NEUT;SG
告白	priznanja	告白	priznanje	V	N;NOM;NEUT;PL
告白	spovedi	告白	spoved	V	N;NOM;FEM;SG
難度	oteženo	難度	otežen	N	ADJ;NOM;NEUT;SG;V.PTCP
不列顛	britanija	不列顛	britanija	PROPN	N;NOM;FEM;SG
不列顛	britanijo	不列顛	britanija	PROPN	N;ACC;FEM;SG
不列顛	britanija	不列顛	britanija	PROPN	N;NOM;FEM;SG
不列顛	britaniji	不列顛	britanija	PROPN	N;NOM;FEM;SG
不列顛	britanijo	不列顛	britanija	PROPN	N;ACC;FEM;SG
攔截	prestrezanje	攔截	prestrezanje	V	N;NOM;NEUT;SG
海事	morskih	海事	morski	N	ADJ;GEN;MASC;PL
海事	morsko	海事	morski	N	ADJ;NOM;NEUT;SG
海事	pomorski	海事	pomorski	N	ADJ;NOM;DEF;MASC;SG
海事	pomorsko	海事	pomorski	N	ADJ;NOM;NEUT;SG
海事	pomorske	海事	pomorski	N	ADJ;NOM;FEM;PL
減輕	ublažitev	減輕	ublažitev	V	N;NOM;FEM;SG
減輕	ublažitev	減輕	ublažitev	V	N;NOM;FEM;SG
減輕	lajšanje	減輕	lajšanje	V	N;NOM;NEUT;SG
減輕	ublažitev	減輕	ublažitev	V	N;NOM;FEM;SG
視	vizija	視	vizija	V	N;NOM;FEM;SG
視	vida	視	vido	V	N;NOM;MASC;SG
視	vid	視	vid	V	N;NOM;MASC;SG
視	vizijo	視	vizeti	V	N;ACC;FEM;SG
左側	levi	左側	lev	N	ADJ;NOM;MASC;SG
左側	levo	左側	levo	N	ADV
左側	leva	左側	lev	N	ADJ;NOM;FEM;SG
小泉	koizumi	小泉	koizum	PROPN	N;NOM;MASC;SG
渴望	hrepenenje	渴望	hrepenenje	V	N;NOM;NEUT;SG
渴望	hrepenenja	渴望	hrepenenje	V	N;NOM;NEUT;PL
渴望	hrepenenje	渴望	hrepenenje	V	N;NOM;NEUT;SG
渴望	hrepenenje	渴望	hrepenenje	V	N;NOM;NEUT;SG
挑選	izbira	挑選	izbira	V	N;NOM;FEM;SG
挑選	izbor	挑選	izbor	V	N;NOM;MASC;SG
挑選	izbiranje	挑選	izbiranje	V	N;NOM;NEUT;SG
聖誕	božič	聖誕	božič	PROPN	N;NOM;MASC;SG
塔吉克	tadžikistan	塔吉克	tadžikistan	PROPN	N;NOM;MASC;SG
急性	akutni	急性	akuten	N	ADJ;NOM;MASC;SG
急性	akutno	急性	akuten	N	ADJ;NOM;NEUT;SG
急性	akutna	急性	akuten	N	ADJ;NOM;FEM;SG
超	nadzvočno	超	nadzvočno	PART	ADJ;NOM;NEUT;SG
睡眠	spi	睡眠	spati	N	V;IPFV;IND;SG;3;PRS;FIN
睡眠	spati	睡眠	spati	N	V;IPFV;NFIN
建構	konstrukcije	建構	konstrukcija	V	N;NOM;FEM;PL
離職	ločitev	離職	ločitev	V	N;NOM;FEM;SG
離職	ločevanje	離職	ločevanje	V	N;NOM;NEUT;SG
對	primerjavo	對	primerjava	ADP	N;ACC;FEM;SG
對	primerjava	對	primerjati	ADP	N;NOM;FEM;SG
對	primerjave	對	primerjava	ADP	N;NOM;FEM;PL
對	nasprotje	對	nasprotje	ADP	N;NOM;NEUT;SG
圍繞	naokrog	圍繞	naokrog	V	ADV
圍繞	okoli	圍繞	okoli	V	ADP;GEN
圍繞	okrog	圍繞	okrog	V	ADP;GEN
光線	svetlo	光線	svetlo	N	ADV
光線	lahka	光線	lahek	N	ADJ;NOM;FEM;SG
信用	kreditne	信用	krediten	N	ADJ;NOM;FEM;PL
信用	kreditno	信用	krediten	N	ADJ;NOM;NEUT;SG
重生	prerojen	重生	prerojen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
重生	preporod	重生	preporod	V	N;NOM;MASC;SG
裁撤	odprava	裁撤	odprava	V	N;NOM;FEM;SG
裁撤	ukinitev	裁撤	ukinitev	V	N;NOM;FEM;SG
申請	vlagatelj	申請	vlagatelj	V	N;NOM;MASC;SG
申請	predlagatelj	申請	predlagatelj	V	N;NOM;MASC;SG
申請	kandidati	申請	kandidat	V	N;NOM;MASC;PL
申請	vlagatelji	申請	vlagatelj	V	N;NOM;MASC;PL
自由	liberalni	自由	liberalen	N	ADJ;NOM;MASC;SG
禮儀	obredni	禮儀	obreden	N	ADJ;NOM;DEF;MASC;SG
內建	zgrajeno	內建	zgrajen	N	ADJ;NOM;NEUT;SG;V.PTCP
內建	zgrajen	內建	zgrajen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
內建	zgrajeni	內建	zgrajen	N	ADJ;NOM;MASC;PL;V.PTCP
內建	zgradil	內建	zgraditi	N	V;PFV;MASC;SG;V.PTCP
內建	zgrajena	內建	zgrajen	N	ADJ;NOM;FEM;SG;V.PTCP
農村	podeželski	農村	podeželski	N	ADJ;NOM;MASC;SG
農村	podeželske	農村	podeželski	N	ADJ;NOM;FEM;PL
農村	podeželska	農村	podeželski	N	ADJ;NOM;FEM;SG
報復	maščevanje	報復	maščevanje	V	N;NOM;NEUT;SG
頂點	apex	頂點	apex	N	
多	večnamenske	多	večnamenski	NUM	ADJ;NOM;FEM;PL
多	večnamensko	多	večnamensko	NUM	ADJ;NOM;NEUT;SG
覺醒	prebujanje	覺醒	prebujanje	V	N;NOM;NEUT;SG
例行	rutina	例行	rutina	V	N;NOM;FEM;SG
例行	rutinsko	例行	rutinsko	V	ADV
已婚	poročeni	已婚	poročen	N	ADJ;NOM;MASC;PL;V.PTCP
已婚	poročen	已婚	poročen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
已婚	poročena	已婚	poročen	N	ADJ;NOM;FEM;SG;V.PTCP
微	razlikovanje	微	razlikovanje	ADV	N;NOM;NEUT;SG
微	diferencialno	微	diferencialno	ADV	ADJ;NOM;NEUT;SG
傳教	misijonar	傳教	misijonar	V	N;NOM;MASC;SG
塑造	oblikovanje	塑造	oblikovanje	V	N;NOM;NEUT;SG
塑造	oblikovanje	塑造	oblikovanje	V	N;NOM;NEUT;SG
交替	izmenično	交替	izmenično	V	ADV
雙	roke	雙	roka	NUM	N;NOM;FEM;PL
魔神	čarobno	魔神	čarobno	N	ADJ;NOM;NEUT;SG
魔神	magično	魔神	magičen	N	ADJ;NOM;NEUT;SG
極度	izjemno	極度	izjemno	N	ADV
極度	izredno	極度	izredno	N	ADV
極度	skrajna	極度	skrajen	N	ADJ;NOM;FEM;SG
極度	skrajno	極度	skrajno	N	ADV
極度	skrajni	極度	skrajen	N	ADJ;NOM;DEF;MASC;SG
極度	ekstremno	極度	ekstremno	N	ADV
交出	predaje	交出	predaja	V	N;NOM;FEM;PL
屠	masaker	屠	masaker	PROPN	N;NOM;MASC;SG
屠	pokol	屠	pokol	PROPN	N;NOM;MASC;SG
屠	klanje	屠	klanje	PROPN	N;NOM;NEUT;SG
屠	pokol	屠	pokol	PROPN	N;NOM;MASC;SG
屠	zakol	屠	zakol	PROPN	N;ACC;MASC;SG
巴拿馬	panama	巴拿馬	panam	PROPN	N;NOM;FEM;SG
巴拿馬	panami	巴拿馬	pana	PROPN	N;DAT;FEM;PL
匹配	vžigalice	匹配	vžigalica	V	N;NOM;FEM;PL
匹配	ujemanja	匹配	ujemanje	V	N;NOM;NEUT;PL
匹配	ujemanje	匹配	ujemanje	V	N;NOM;NEUT;SG
匹配	ujemanje	匹配	ujemanje	V	N;NOM;NEUT;SG
出境	izhod	出境	izhod	V	N;NOM;MASC;SG
出境	izstop	出境	izstop	V	
出境	odhod	出境	odhod	V	N;NOM;MASC;SG
哈哈	haha	哈哈	haha	PROPN	
哈哈	lol	哈哈	lol	PROPN	
阿拉伯	arabci	阿拉伯	arabec	PROPN	N;NOM;MASC;PL
光滑	spolzka	光滑	spolzka	N	ADJ;NOM;FEM;SG
光滑	drsi	光滑	drsiti	N	V;IPFV;IND;SG;3;PRS;FIN
光滑	gladka	光滑	gladko	N	ADJ;NOM;FEM;SG
光滑	gladek	光滑	gladek	N	ADJ;NOM;INDF;MASC;SG
光滑	gladko	光滑	gladko	N	ADV
光滑	bleščeči	光滑	bleščeč	N	ADJ;NOM;MASC;PL;V.PTCP
光滑	bleščeča	光滑	bleščeč	N	ADJ;NOM;FEM;SG;V.PTCP
光滑	bleščeče	光滑	bleščeč	N	ADJ;NOM;NEUT;SG;V.PTCP
光滑	gladka	光滑	gladko	N	ADJ;NOM;FEM;SG
福井	fukui	福井	fukui	PROPN	N;NOM;MASC;SG
遲	zamuja	遲	zamujati	ADV	V;IPFV;IND;SG;3;PRS;FIN
遲	pozen	遲	pozen	ADV	ADJ;NOM;INDF;MASC;SG
遲	pozni	遲	pozen	ADV	ADJ;NOM;DEF;MASC;SG
遲	pozna	遲	poznati	ADV	V;IPFV;IND;SG;3;PRS;FIN
生物	biološko	生物	biološki	N	ADJ;NOM;NEUT;SG
生物	biološke	生物	biološki	N	ADJ;NOM;FEM;PL
生物	biološki	生物	biološki	N	ADJ;NOM;MASC;PL
生物	biološka	生物	biološki	N	ADJ;NOM;FEM;SG
債務	dolga	債務	dolg	N	ADJ;NOM;FEM;SG
債務	dolg	債務	dolg	N	ADJ;NOM;INDF;MASC;SG
光芒	sijaj	光芒	sijaj		N;NOM;MASC;SG
俄	ruska	俄	ruski	PROPN	ADJ;NOM;FEM;SG
俄	rus	俄	rus	PROPN	N;NOM;MASC;SG
俄	ruski	俄	ruski	PROPN	ADJ;NOM;DEF;MASC;SG
俄	rusko	俄	ruski	PROPN	ADJ;NOM;NEUT;SG
穿梭	shuttle	穿梭	shuttla	V	N;NOM;MASC;SG
按	gumbi	按	gumba	ADP	N;NOM;MASC;PL
按	gumb	按	gumb	ADP	N;NOM;MASC;SG
按	button	按	button	ADP	N;NOM;MASC;SG
週日	nedeljsko	週日	nedeljsko	N	ADJ;NOM;NEUT;SG
週日	nedeljski	週日	nedeljski	N	ADJ;NOM;MASC;SG
高知	kochi	高知	kocha	PROPN	
忙	zaseden	忙	zaseden	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
忙	zaposlen	忙	zaposlen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
忙	zasedeno	忙	zaseden	N	ADJ;NOM;NEUT;SG;V.PTCP
忙	zasedena	忙	zaseden	N	ADJ;NOM;FEM;SG;V.PTCP
忙	zaposlena	忙	zaposlen	N	ADJ;NOM;FEM;SG;V.PTCP
半	polprevodniških	半	polprevodniški	NUM	ADJ;GEN;MASC;PL
評分	rating	評分	rating	V	N;NOM;MASC;SG
評分	ocenjeno	評分	ocenjen	V	ADJ;NOM;NEUT;SG;V.PTCP
評分	nazivna	評分	naziven	V	ADJ;NOM;FEM;SG
評分	ocenjen	評分	ocenjen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
評分	ocenjeni	評分	ocenjen	V	ADJ;NOM;MASC;PL;V.PTCP
評分	gledanost	評分	gledanost	V	N;NOM;FEM;SG
評分	mera	評分	mera	V	N;NOM;FEM;SG
評分	stopnja	評分	stopnja	V	N;NOM;FEM;SG
動員	mobilizira	動員	mobilizirati	N	V;IND;SG;3;PRS;FIN
發電	generatorje	發電	generator	V	N;ACC;MASC;PL
發電	generatorji	發電	generator	V	N;NOM;MASC;PL
發電	generatorja	發電	generator	V	N;NOM;MASC;SG
發電	generator	發電	generator	V	N;NOM;MASC;SG
比喻	parabole	比喻	parabola	V	N;NOM;FEM;PL
比喻	metafora	比喻	metafora	V	N;NOM;FEM;SG
齋藤	saito	齋藤	saita	PROPN	N;NOM;MASC;SG
埋葬	pokop	埋葬	pokop	V	N;NOM;MASC;SG
埋葬	pokop	埋葬	pokop	V	N;NOM;MASC;SG
埋葬	zakopan	埋葬	zakopan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
埋葬	zakopano	埋葬	zakopan	V	ADJ;NOM;NEUT;SG;V.PTCP
埋葬	pokopani	埋葬	pokopan	V	ADJ;NOM;MASC;PL;V.PTCP
埋葬	pokopan	埋葬	pokopan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
埋葬	pokopana	埋葬	pokopan	V	ADJ;NOM;FEM;SG;V.PTCP
相撞	trčenje	相撞	trčenje	V	N;NOM;NEUT;SG
相撞	trk	相撞	trk	V	N;NOM;MASC;SG
多多	tota	多多	tota	ADJ	N;NOM;FEM;SG
多多	toto	多多	toto	ADJ	N;NOM;MASC;SG
臨床	klinični	臨床	kliničen	N	ADJ;NOM;MASC;PL
臨床	klinično	臨床	klinično	N	ADJ;NOM;NEUT;SG
退伍	odpuščen	退伍	odpuščen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
住院	hospitaliziran	住院	hospitaliziran	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
自願	prostovoljni	自願	prostovoljen	N	ADJ;NOM;MASC;SG
自願	prostovoljna	自願	prostovoljen	N	ADJ;NOM;FEM;SG
自願	prostovoljno	自願	prostovoljen	N	ADJ;NOM;NEUT;SG
輸	izgubljena	輸	izgubljen	V	ADJ;NOM;FEM;SG;V.PTCP
輸	izgubljeni	輸	izgubljen	V	ADJ;NOM;MASC;PL;V.PTCP
輸	izgubljeno	輸	izgubljen	V	ADJ;NOM;NEUT;SG;V.PTCP
輸	izgubljen	輸	izgubljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
林子	gozdovi	林子	gozd	PROPN	N;NOM;MASC;PL
林子	gozda	林子	gozd	PROPN	N;GEN;MASC;SG
林子	woods	林子	woods	PROPN	PROPN;NOM;MASC;SG
林子	gozd	林子	gozd	PROPN	N;NOM;MASC;SG
方形	kvadratnih	方形	kvadraten	N	ADJ;GEN;MASC;PL
岡田	okada	岡田	okadati	PROPN	N;NOM;FEM;SG
愛國	domoljubno	愛國	domoljubno	N	ADJ;NOM;NEUT;SG
祝	blagoslova	祝	blagoslov	V	N;NOM;MASC;SG
祝	blagoslov	祝	blagosl	V	N;NOM;MASC;SG
祝	blagoslova	祝	blagoslov	V	N;NOM;MASC;SG
祝	blagoslov	祝	blagosl	V	N;NOM;MASC;SG
祝	blagoslovljen	祝	blagoslovljen	V	ADJ;NOM;INDF;MASC;SG
祝	blagoslovljena	祝	blagoslovljen	V	ADJ;NOM;FEM;SG
祝	blagoslovljeno	祝	blagoslovljen	V	ADJ;NOM;NEUT;SG
祝	blagoslovljeni	祝	blagoslovljen	V	ADJ;NOM;MASC;PL
祝	blagor	祝	blagor	V	N;NOM;MASC;SG
人類	antropološko	人類	antropološki	N	ADJ;NOM;NEUT;SG
編纂	pripravljanje	編纂	pripravljanje	V	N;NOM;NEUT;SG
編纂	kodifikacijo	編纂	kodifikacija	V	N;ACC;FEM;SG
遺傳	gensko	遺傳	genski	N	ADJ;NOM;NEUT;SG
遺傳	genetsko	遺傳	genetsko	N	ADJ;NOM;NEUT;SG
遺傳	dedno	遺傳	deden	N	ADV
雨水	rain	雨水	rain	N	PROPN;NOM;MASC;SG
無數	nešteto	無數	nešteto	NUM	DET
干預	vmešavanje	干預	vmešavanje	V	N;NOM;NEUT;SG
干預	motnja	干預	motnja	V	N;NOM;FEM;SG
干預	vmešavanja	干預	vmešavanje	V	N;NOM;NEUT;PL
干預	motnje	干預	motnja	V	N;NOM;FEM;PL
干預	intervencija	干預	intervencija	V	N;NOM;FEM;SG
干預	intervencijo	干預	intervencija	V	N;ACC;FEM;SG
干預	posredovanje	干預	posredovanje	V	N;NOM;NEUT;SG
干預	intervencije	干預	intervencija	V	N;NOM;FEM;PL
崩潰	nesreči	崩潰	nesreča	V	N;NOM;FEM;DU
崩潰	trk	崩潰	trk	V	N;NOM;MASC;SG
崩潰	razpad	崩潰	razpad	V	N;NOM;MASC;SG
崩潰	propada	崩潰	propad	V	N;NOM;MASC;SG
崩潰	propad	崩潰	propad	V	N;NOM;MASC;SG
牛頓	newton	牛頓	newton	PROPN	N;NOM;MASC;SG
糖尿	diabetične	糖尿	diabetičen	N	ADJ;NOM;FEM;PL
糖尿	sladkorna	糖尿	sladkoren	N	ADJ;NOM;FEM;SG
訂購	naročanje	訂購	naročanje	V	N;NOM;NEUT;SG
訂購	urejen	訂購	urejen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
訂購	naročeno	訂購	naročen	V	ADJ;NOM;NEUT;SG;V.PTCP
訂購	red	訂購	red	V	N;NOM;MASC;SG
訂購	naročilo	訂購	naročiti	V	N;NOM;NEUT;SG
謀殺	umor	謀殺	umor	V	N;NOM;MASC;SG
探測	detektor	探測	detektor	V	N;NOM;MASC;SG
探測	sonde	探測	sonda	V	N;NOM;FEM;PL
探測	sondo	探測	sondo	V	N;ACC;FEM;SG
探測	sonda	探測	sonda	V	N;NOM;FEM;SG
探測	detektorji	探測	detektor	V	N;NOM;MASC;PL
探測	sonde	探測	sonda	V	N;NOM;FEM;PL
可	zanesljivost	可	zanesljivost	V	N;NOM;FEM;SG
托馬斯	thomas	托馬斯	thomas	PROPN	N;NOM;MASC;SG
托馬斯	tomaž	托馬斯	tomaž	PROPN	N;NOM;MASC;SG
變數	spremenljivo	變數	spremenljivo	N	ADJ;NOM;NEUT;SG
變數	spremenljiva	變數	spremenljiv	N	ADJ;NOM;FEM;SG
切割	rezanje	切割	rezanje	V	N;NOM;NEUT;SG
雙	dvojček	雙	dvojček	NUM	N;NOM;MASC;SG
雙	twin	雙	twin	NUM	N;NOM;MASC;SG
雙	dvojčka	雙	dvojček	NUM	N;NOM;MASC;DU
雙	dvojčica	雙	dvojčica	NUM	N;NOM;FEM;SG
雙	dvojčici	雙	dvojčica	NUM	N;NOM;MASC;PL
雙	dvojčka	雙	dvojček	NUM	N;NOM;MASC;DU
雙	dvojčki	雙	dvojček	NUM	N;NOM;MASC;PL
聰明	pametna	聰明	pameten	N	ADJ;NOM;FEM;SG
聰明	pameten	聰明	pameten	N	ADJ;NOM;INDF;MASC;SG
聰明	pametno	聰明	pameten	N	ADJ;NOM;NEUT;SG
語文	jezikovno	語文	jezikoven	N	ADJ;NOM;NEUT;SG
語文	jezikovna	語文	jezikoven	N	ADJ;NOM;FEM;SG
法西斯	fašistični	法西斯	fašističen	PROPN	ADJ;NOM;MASC;SG
大	nadškof	大	nadškof	PART	N;NOM;MASC;SG
量化	količinsko	量化	količinski	V	ADV
量化	kvantitativne	量化	kvantitativen	V	ADJ;NOM;FEM;PL
量化	količinske	量化	količinski	V	ADJ;NOM;FEM;PL
量化	merljive	量化	merljiv	V	ADJ;NOM;FEM;PL
量化	količinsko	量化	količinski	V	ADV
有	včasih	有	včasih	V	ADV
曼哈頓	manhattan	曼哈頓	manhattan	PROPN	N;NOM;MASC;SG
植	vegetacije	植	vegetacija	PROPN	N;NOM;FEM;PL
解答	odgovore	解答	odgovor	V	N;ACC;MASC;PL
解答	odgovori	解答	odgovor	V	N;NOM;MASC;PL
大象	sloni	大象	sloneti	N	V;IPFV;IND;SG;3;PRS;FIN
遊樂	igrišča	遊樂	igrišče	V	N;NOM;NEUT;PL
遊樂	igrišče	遊樂	igrišče	V	N;NOM;NEUT;SG
遊樂	igrišča	遊樂	igrišče	V	N;NOM;NEUT;PL
閻	yan	閻	yan	PROPN	PROPN;NOM;MASC;SG
回覆	odgovor	回覆	odgovor	V	N;NOM;MASC;SG
回覆	odgovori	回覆	odgovor	V	N;NOM;MASC;PL
回覆	odgovori	回覆	odgovor	V	N;NOM;MASC;PL
衰變	razpad	衰變	razpad	V	N;NOM;MASC;SG
感應	vibracije	感應	vibracija	V	N;NOM;FEM;PL
感應	vzdušje	感應	vzdušje	V	N;NOM;NEUT;SG
感應	indukcijo	感應	indukcija	V	N;ACC;FEM;SG
塑膠	plastično	塑膠	plastično	N	ADV
塑膠	plastičnih	塑膠	plastičen	N	ADJ;GEN;MASC;PL
塑膠	plastična	塑膠	plastičen	N	ADJ;NOM;FEM;SG
排斥	izločitev	排斥	izločitev	V	N;NOM;FEM;SG
排斥	izključitev	排斥	izključitev	V	N;NOM;FEM;SG
賓夕法尼亞	pensilvaniji	賓夕法尼亞	pensilvanija	PROPN	N;DAT;FEM;SG
高	khmer	高	khmer	PART	N;NOM;MASC;SG
懸	obešen	懸	obešen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
懸	visi	懸	vis	N	V;IPFV;IND;SG;3;PRS;FIN
浪潮	valovni	浪潮	valoven	N	ADJ;NOM;MASC;SG
盈利	donosno	盈利	donosno	N	ADJ;NOM;NEUT;SG
盈利	donosna	盈利	donosen	N	ADJ;NOM;FEM;SG
過渡	prehodno	過渡	prehodno	V	ADJ;NOM;NEUT;SG
過渡	prehod	過渡	prehod	V	N;NOM;MASC;SG
過渡	prehode	過渡	prehod	V	N;ACC;MASC;PL
過渡	prehodi	過渡	prehod	V	N;NOM;MASC;PL
傳教	misijonarji	傳教	misijonar	V	N;NOM;MASC;PL
傳教	misijonar	傳教	misijonar	V	N;NOM;MASC;SG
表揚	pohvala	表揚	pohvalati	V	N;NOM;FEM;SG
表揚	pohvale	表揚	pohvalati	V	N;NOM;FEM;PL
辜	koo	辜	koo	PROPN	
濕	mokre	濕	mokra	N	ADJ;NOM;FEM;PL
濕	mokra	濕	mokra	N	ADJ;NOM;FEM;SG
濕	mokri	濕	mokri	N	ADJ;NOM;MASC;PL
濕	moker	濕	moker	N	ADJ;NOM;INDF;MASC;SG
獲准	dovoljeno	獲准	dovoljen	V	ADJ;NOM;NEUT;SG;V.PTCP
獲准	dovoljen	獲准	dovoljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
摩西	moses	摩西	moses	PROPN	N;NOM;MASC;SG
摩西	mojzes	摩西	mojzes	PROPN	N;NOM;MASC;SG
網際	internetni	網際	interneten	N	ADJ;NOM;DEF;MASC;SG
網際	internetno	網際	interneten	N	ADJ;NOM;NEUT;SG
遠藤	endo	遠藤	endo	PROPN	
戶外	zunanji	戶外	zunanji	N	ADJ;NOM;DEF;MASC;SG
戶外	zunanja	戶外	zunanji	N	ADJ;NOM;FEM;SG
阻擋	blokiranje	阻擋	blokiranje	V	N;NOM;NEUT;SG
睡	spanec	睡	spanec	V	N;NOM;MASC;SG
睡	spanje	睡	spanje	V	N;NOM;NEUT;SG
睡	spanje	睡	spanje	V	N;NOM;NEUT;SG
流出	odliv	流出	odliv	V	N;NOM;MASC;SG
沙巴	sabah	沙巴	saba	PROPN	N;NOM;FEM;PL
持股	deleži	持股	delež	V	N;NOM;MASC;PL
崇德	virgil	崇德	virgiti	PROPN	V;PFV;MASC;SG;V.PTCP
恐慌	panična	恐慌	paničen	N	ADJ;NOM;FEM;SG
殘疾	invalidne	殘疾	invaliden	N	ADJ;NOM;FEM;PL
殘疾	onemogočen	殘疾	onemogočen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
殘疾	onemogočeno	殘疾	onemogočen	N	ADJ;NOM;NEUT;SG;V.PTCP
聖地牙哥	santiago	聖地牙哥	santiaga	PROPN	N;NOM;MASC;SG
推定	domneva	推定	domneva	V	N;NOM;FEM;SG
推定	predpostavka	推定	predpostavka	V	N;NOM;FEM;SG
哇	vau	哇	ti		
病患	potrpežljiv	病患	potrpežljiv	N	ADJ;NOM;INDF;MASC;SG
硼	bor	硼	bor	N	
命中	udaril	命中	udariti	N	V;PFV;MASC;SG;V.PTCP
大野	ono	大野	on	PROPN	N;NOM;FEM;SG
杜鵑	kukavica	杜鵑	kukavica	PROPN	N;NOM;FEM;SG
大	marmor	大	marmor	PART	N;NOM;MASC;SG
撥款	dodelitve	撥款	dodelitev	V	N;NOM;FEM;PL
撥款	dodeljevanje	撥款	dodeljevanje	V	N;NOM;NEUT;SG
撥款	dodelitev	撥款	dodelitev	V	N;NOM;FEM;SG
撥款	dodelitve	撥款	dodelitev	V	N;NOM;FEM;PL
縮小	krčenje	縮小	krčenje	V	N;NOM;NEUT;SG
縮小	ozko	縮小	ozko	V	ADV
縮小	ozki	縮小	ozek	V	ADJ;NOM;MASC;PL
縮小	ozka	縮小	ozek	V	ADJ;NOM;FEM;SG
縮小	ozke	縮小	ozek	V	ADJ;NOM;FEM;PL
縮小	ozek	縮小	ozek	V	ADJ;NOM;INDF;MASC;SG
縮小	psihiater	縮小	psihiater	V	N;NOM;MASC;SG
衡量	merjenje	衡量	merjenje	V	N;NOM;NEUT;SG
衡量	merjenje	衡量	merjenje	V	N;NOM;NEUT;SG
衡量	meritev	衡量	meritev	V	N;NOM;FEM;SG
衡量	meritve	衡量	meritev	V	N;NOM;FEM;PL
衡量	ukrep	衡量	ukrep	V	N;NOM;MASC;SG
衡量	merilo	衡量	merilo	V	N;NOM;NEUT;SG
內陸	celinskih	內陸	celinski	N	ADJ;GEN;MASC;PL
高興	srečna	高興	srečen	ADV	ADJ;NOM;FEM;SG
