med	med	med	med	ADP	N;INAN;NOM;MASC;SG;POS
hinder	překážku	hinder	překážka	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG;POS
vård	péči	vård	péče	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
praktiskt	prakticky	praktisk	prakticky	ADJ;NOM;INDF;NEUT;SG	ADV;POS
häck	zajišťovací	häck	zajišťovací	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
häck	překážky	häck	překážka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
häck	překážek	häck	překážka	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;PL;POS
greene	greene	greene	greene	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
fiktiva	fiktivní	fiktiv	fiktivní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
fiktiva	fiktivní	fiktiv	fiktivní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
joel	joel	joel	jít	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
komiker	komiksy	komik	komiks	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
komiker	komici	komik	komice	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;PL;POS
brann	spálený	brann	spálený	V;IND;PST;FIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
brann	spálené	brann	spálený	V;IND;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
brann	spálená	brann	spálený	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS
heavy	těžká	heavy	těžký	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
heavy	těžké	heavy	těžký	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS
heavy	těžký	heavy	těžký	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
besöker	návštěvu	besöka	návštěva	V;IND;PRS;FIN;ACT	N;ACC;FEM;SG;POS
besöker	návštěva	besöka	návštěva	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
besöker	navštivte	besöka	navštivtět	V;IND;PRS;FIN;ACT	V;IMP;PL;2;POS;FIN
besöker	návštěva	besöka	návštěva	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
luther	luther	luther	luther	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
luther	luthera	luther	luther	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
affärer	obchod	affär	obchod	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
affärer	obchodní	affär	obchodní	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG;POS
affärer	podnikání	affär	podnikání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
affärer	byznys	affär	byznys	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
schweiziska	švýcarsko	schweizisk	švýcarský	ADJ;NOM;PL	PROPN;NOM;NEUT;SG;POS
schweiziska	švýcarský	schweizisk	švýcarský	ADJ;NOM;PL	ADJ;ANIM;NOM;MASC;SG;POS
schweiziska	švýcarská	schweizisk	švýcarský	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
schweiziska	švýcarské	schweizisk	švýcarský	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
medier	media	medie	medium	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;POS
medier	mediální	medie	mediální	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG;POS
gunilla	gunilla	gunill	gunilla	PROPN;NOM	N;NOM;FEM;SG;POS
mesa	mesa	mycket	mesa	PROPN;NOM	PROPN;NOM;MASC;SG;POS
bradford	bradford	bradford	bradford	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
miami	miami	miami	miami	PROPN;NOM	PROPN;NEUT;POS
dotterbolag	dceřiné	dotterbolag	dceřiný	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
dotterbolag	dceřiné	dotterbolag	dceřiný	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
dotterbolag	affiliate	dotterbolag	affiliate	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
dotterbolag	pobočky	dotterbolag	pobočka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
colin	colin	colin	colina	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
colin	colina	colin	colina	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
colin	coline	colin	colina	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
medelhavet	středomořské	medelhav	středomořský	N;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
danny	danny	danny	danna	PROPN;NOM	N;NOM;FEM;SG;POS
danny	dany	danny	dan	PROPN;NOM	N;NOM;FEM;PL;POS
danny	dannyho	danny	danny	PROPN;NOM	N;ANIM;GEN;MASC;SG;POS
räknades	počítal	räkna	počítat	V;IND;PST;FIN;PASS	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
hale	hale	hale	hala	PROPN;NOM	N;DAT;FEM;SG;POS
émile	émile	émile	émile	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
kunskaper	poznání	kunskap	poznání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
kunskaper	znalost	kunskap	znalost	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
kunskaper	vědění	kunskap	vědění	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
pastor	pastore	pastor	pastore	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;PL;POS
pastor	pastora	pastor	pastor	N;NOM;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG;POS
peloponnesos	peloponésu	peloponnesos	peloponés	PROPN;NOM	N;INAN;GEN;MASC;SG;POS
mynt	mincí	mynt	mince	N;NOM;INDF;NEUT;PL	N;INS;FEM;SG;POS
mynt	minci	mynt	mince	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG;POS
sony	sony	sony	son	PROPN;NOM	N;NOM;FEM;SG;POS
evert	evert	evert	evert	PROPN;NOM	N;NOM;MASC;SG;POS
känsla	emoce	känsla	emoce	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
frölunda	frölunda	frölunda	frölunda	PROPN;NOM	N;NOM;FEM;SG;POS
stipendium	stipendia	stipendium	stipendium	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL;POS
möller	möller	mölla	möller	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
bidragit	přispěli	bidra	přispět	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
bidragit	přispěl	bidra	přispět	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
bidragit	přispěla	bidra	přispět	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
bidragit	přispěly	bidra	přispět	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INAN;PL;POS;PST;V.PTCP;ACT
bidragit	přispělo	bidra	přispět	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;NEUT;SG;POS;PST;V.PTCP;ACT
blind	slepý	blind	slepý	N;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
blind	slepé	blind	slepý	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS
blind	slepá	blind	slepý	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
virtuella	virtuální	virtuell	virtuální	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
rest	cestoval	rest	cestovat	N;NOM;INDF;NEUT;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
rest	cestoval	rest	cestovat	N;NOM;INDF;NEUT;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
cancer	rakovinu	cancer	rakovina	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
cancer	rakoviny	cancer	rakovina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
vegas	vegas	vega	vegas	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
introducerade	zavedené	introducerad	zavedený	V;IND;PST;V.PTCP;ACT	ADJ;NOM;MASC;PL;POS
introducerade	zavedena	introducerad	zavedený	V;IND;PST;V.PTCP;ACT	ADJ;POS;V.PTCP;PASS
introducerade	zavedená	introducerad	zavedený	V;IND;PST;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
introducerade	zavedený	introducerad	zavedený	V;IND;PST;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
negativa	záporné	negativ	záporný	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
negativa	negativní	negativ	negativní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
bailey	bailey	bailey	bailey	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
läget	situaci	läge	situace	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG;POS
oise	oise	oise	oise	PROPN;NOM	PROPN;NOM;MASC;SG;POS
marks	marek	mark	marka	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;PL;POS
marks	marks	mark	marks	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
marks	značky	mark	značka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
newcastle	newcastle	newcastle	newcastle	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
järnvägar	železnice	järnväg	železnice	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
järnvägar	železnice	järnväg	železnice	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
järnvägar	železnic	järnväg	železnice	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL;POS
handla	shop	handla	shop	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
handla	obchod	handla	obchod	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
handla	prodejna	handla	prodejna	V;IMP;FIN;ACT	N;NOM;FEM;SG;POS
lyman	lyman	lyman	lyman	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
édouard	édouard	édouard	édouard	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
mona	mono	mona	mono	PROPN;NOM	PROPN;NOM;MASC;SG;POS
mona	mona	mona	mona	PROPN;NOM	N;NOM;FEM;SG;POS
goose	husí	goose	husí	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
girls	dívky	girls	dívka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
girls	holčičky	girls	holčička	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
girls	holky	girls	holka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
girls	děvčata	girls	děvče	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL;POS
flaggan	vlajkou	flagga	vlajka	N;NOM;DEF;MASC+FEM;SG	N;INS;FEM;SG;POS
flaggan	vlajku	flagga	vlajka	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG;POS
skotska	skotů	skotsk	skot	N;NOM;INDF;MASC+FEM;SG	N;ANIM;GEN;MASC;PL;POS
skotska	skotské	skotsk	skotský	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
skotska	skotská	skotsk	skotský	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
laos	laosu	laos	laos	PROPN;NOM	PROPN;INAN;GEN;MASC;SG;POS
lot	lot	lot	lot	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
utrymme	prostoru	utrymme	prostor	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;SG;POS
utrymme	space	utrymme	space	N;NOM;INDF;NEUT;SG	PROPN;FEM;SG;POS
seoul	soulu	seoul	soul	INTJ	PROPN;INAN;GEN;MASC;SG;POS
seoul	soul	seoul	soul	INTJ	PROPN;INAN;NOM;MASC;SG;POS
bevara	zachování	bevara	zachování	V;IMP;FIN;ACT	N;NOM;NEUT;SG;POS
dame	dame	dam	dame	N;NOM;INDF;MASC+FEM;SG	PROPN;FEM;SG;POS
rykte	reputaci	ryka	reputace	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
rykte	pověsti	ryka	pověst	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
luigi	luigi	luigi	luigi	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
nämner	zmínku	namn	zmínka	V;IND;PRS;FIN;ACT	N;ACC;FEM;SG;POS
nämner	zmínky	namn	zmínka	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL;POS
nämner	zmínka	namn	zmínka	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
faktorer	faktorů	faktor	faktor	N;NOM;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL;POS
faktorer	činitele	faktor	činitel	N;NOM;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;SG;POS
uppfattas	vnímán	uppfatta	vnímaný	V;NFIN;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
förhandlingar	vyjednávání	förhandling	vyjednávání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
förhandlingar	jednání	förhandling	jednání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
förhandlingar	vyjednávání	förhandling	vyjednávání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
förhandlingar	vyjednávání	förhandling	vyjednávání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
förhandlingar	jednání	förhandling	jednání	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
army	armádní	army	armádní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL;POS
army	armádu	army	armáda	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
army	army	army	arma	N;NOM;INDF;MASC+FEM;SG	PROPN;FEM;POS
flyger	moucha	flyga	moucha	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
flyger	leť	flyga	leť	V;IND;PRS;FIN;ACT	INTJ
flyger	much	flyga	moucha	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;POS
flyger	mouchy	flyga	moucha	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL;POS
flyger	létání	flyga	létání	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
flyger	létající	flyga	létající	V;IND;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
flyger	lítání	flyga	lítání	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
glen	glen	gl	glen	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
reser	cestování	resa	cestování	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
reser	cestování	resa	cestování	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
phoenix	fénix	phoenix	fénix	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
phoenix	phoenixu	phoenix	phoenix	PROPN;NOM	N;INAN;GEN;MASC;SG;POS
phoenix	phoenix	phoenix	phoenix	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
alfabetet	abecedy	alfabete	abeceda	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL;POS
talbot	talbot	talbot	talbot	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
fans	fanoušky	fins	fanoušek	N;NOM;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL;POS
intressanta	zajímavý	intressant	zajímavý	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
intressanta	zajímavé	intressant	zajímavý	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
intressanta	zajímavá	intressant	zajímavý	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
allvarligt	závažné	allvarlig	závažný	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;PL;POS
allvarligt	vážně	allvarlig	vážně	ADJ;NOM;INDF;NEUT;SG	ADV;POS
schumacher	schumacher	schumacher	schumacher	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
björneborg	pori	björneborg	pori	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
fördraget	smlouvu	fördrag	smlouva	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG;POS
mode	módní	mode	módní	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG;POS
mode	fashion	mode	fashion	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;POS
mode	módy	mode	móda	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
lindsey	lindsey	lindsey	lindsey	PROPN;NOM	N;FEM;SG;POS
lindsey	lindsay	lindsey	lindsay	PROPN;NOM	PROPN;NOM;FEM;SG;POS
relaterade	související	relatera	související	ADJ;NOM;PL;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
backen	kopce	back	kopec	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
backen	hill	back	hill	N;NOM;DEF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
föredrar	přednost	föredra	přednost	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
föredrar	raději	föredra	raději	V;IND;PRS;FIN;ACT	ADV;CMPR;POS
föredrar	přednost	föredra	přednost	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;POS
tjänsten	služby	tjänst	služba	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL;POS
isabella	isabella	isabell	isabella	PROPN;NOM	N;NOM;FEM;SG;POS
tiger	tiger	tig	tiger	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tiger	tygří	tig	tygří	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
uppsättning	set	uppsättning	sto	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL;POS
uppsättning	nastavit	uppsättning	nastavit	N;NOM;INDF;MASC+FEM;SG	V;PFV;POS;NFIN
återstår	ostatky	återstå	ostatky	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL;POS
återstår	pozůstatky	återstå	pozůstatek	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL;POS
återstår	zbývající	återstå	zbývající	V;IND;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
micke	mike	micke	mike	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
micke	miku	micke	mik	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
micke	tod	micke	tod	PROPN;NOM	N;NOM;MASC;SG;POS
likheter	podobnost	likhet	podobnost	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
likheter	podobnost	likhet	podobnost	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
wings	křídla	Wing	křídlo	PROPN;NOM	N;NOM;NEUT;PL;POS
ersättning	odměny	ersättning	odměna	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
ersättning	náhrady	ersättning	náhrada	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
ersättning	náhradní	ersättning	náhradní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
flyga	moucha	flyga	moucha	V;IMP;FIN;ACT	N;NOM;FEM;SG;POS
flyga	leť	flyga	leť	V;IMP;FIN;ACT	INTJ
flyga	létání	flyga	létání	V;IMP;FIN;ACT	N;NOM;NEUT;SG;POS
flyga	létající	flyga	létající	V;IMP;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
flyga	lítání	flyga	lítání	V;IMP;FIN;ACT	N;NOM;NEUT;SG;POS
belgiska	belgické	belgisk	belgický	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
belgiska	belgických	belgisk	belgický	ADJ;NOM;PL	ADJ;ANIM;GEN;MASC;PL;POS
chalmers	chalmers	chalmers	chalmers	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
utför	vystupování	utföra	vystupování	V;IMP;FIN;ACT	N;NOM;NEUT;SG;POS
cole	cole	cole	cole	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
cole	cola	cole	cola	PROPN;NOM	PROPN;NOM;FEM;SG;POS
pojkar	kluky	pojke	kluk	N;NOM;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL;POS
sinaloa	sinaloa	sinalo	sinalý	PROPN;NOM	PROPN;NOM;FEM;SG;POS
forsberg	forsberg	forsberg	forsberg	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
morgon	ráno	morgon	ráno	N;NOM;INDF;MASC+FEM;SG	ADV
morgon	ranní	morgon	ranní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
reinhold	reinhold	reinhold	reinhold	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
antwerpen	antverpách	antwerp	antverpa	PROPN;NOM	N;DAT;FEM;PL;POS
curt	curt	curt	curt	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
irländsk	ir	irländsk	ir	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;MASC;POS
planeten	planetu	plan	planeta	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG;POS
planeten	planet	plan	planeta	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;PL;POS
planeten	planetě	plan	planeta	N;NOM;DEF;MASC+FEM;SG	N;DAT;FEM;SG;POS
harvard	harvardu	harvard	harvarda	PROPN;NOM	N;INAN;DAT;MASC;SG;POS
harvard	harvard	harvard	harvard	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
neapel	neapol	neapel	neapol	PROPN;NOM	PROPN;NOM;FEM;SG;POS
drake	draka	drake	drak	N;NOM;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG;POS
drake	drake	drake	drake	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
drake	draku	drake	drak	N;NOM;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG;POS
aisne	aisne	aisne	aisno	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
flöjt	flétnu	flyja	flétna	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
rester	reziduí	rest	rezidue	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
rester	reziduí	rest	rezidue	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
praxis	praxi	praxis	praxe	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
praxis	tréninky	praxis	trénink	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
praxis	praktiky	praxis	praktika	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
praxis	tréninky	praxis	trénink	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
tekniker	technik	teknik	technik	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG;POS
tekniker	technika	teknik	technika	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
tekniker	technologie	teknik	technologie	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
tekniker	technik	teknik	technik	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG;POS
tävlande	účastník	tävlande	účastník	ADJ;NOM;PRS;V.PTCP	N;ANIM;NOM;MASC;SG;POS
tävlande	konkurenty	tävlande	konkurent	ADJ;NOM;PRS;V.PTCP	N;ANIM;ACC;MASC;PL;POS
tävlande	konkurenti	tävlande	konkurent	ADJ;NOM;PRS;V.PTCP	N;ANIM;NOM;MASC;PL;POS
tävlande	konkurence	tävlande	konkurence	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;SG;POS
tävlande	konkurent	tävlande	konkurent	ADJ;NOM;PRS;V.PTCP	N;ANIM;NOM;MASC;SG;POS
tävlande	soutěžících	tävlande	soutěžící	ADJ;NOM;PRS;V.PTCP	ADJ;ANIM;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
framgångsrikt	úspěšná	framgångsrikt	úspěšný	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS
framgångsrikt	úspěšně	framgångsrikt	úspěšně	N;NOM;INDF;NEUT;SG	ADV;POS
framgångsrikt	úspěšné	framgångsrikt	úspěšný	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
framgångsrikt	úspěšný	framgångsrikt	úspěšný	N;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
framgångsrikt	úspěšně	framgångsrikt	úspěšně	N;NOM;INDF;NEUT;SG	ADV;POS
nyström	nyström	nyström	nyström	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
duncan	duncana	duncan	duncan	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
duncan	duncan	duncan	duncan	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
gult	žlutý	gult	žlutý	N;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
gult	žluté	gult	žlutý	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;PL;POS
gult	žlutá	gult	žlutý	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS
petri	petri	petri	petri	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
frey	frey	frey	frey	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
jalisco	jalisco	jalisco	jalisco	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
befintliga	existující	befintlig	existující	ADJ;NOM;PL	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
befintliga	stávající	befintlig	stávající	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
alias	alias	alia	alias	N;NOM;INDF;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
alias	alias	alia	alias	N;NOM;INDF;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
alias	přezdívky	alia	přezdívka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
skatt	poklady	skatt	poklad	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
skatt	daně	skatt	daň	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
skatt	daňové	skatt	daňový	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS
skatt	daní	skatt	daň	N;NOM;INDF;MASC+FEM;SG	N;INS;FEM;SG;POS
skatt	daně	skatt	daň	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
giuseppe	giuseppe	giuseppe	giuseppe	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
svansen	nb	svans	nb	N;NOM;DEF;MASC+FEM;SG	PROPN;MASC;POS
florens	florence	flor	florence	N;GEN;DEF;MASC+FEM;SG	N;NOM;FEM;SG;POS
