الليثيوم	litiu	الليثيوم	litiu		N;INDF;MASC;SG
الموضع	poziție	مُوَضَّع	poziție	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	plasare	مُوَضَّع	plasare	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	plasarea	مُوَضَّع	plasare	N;NOM;DEF;SG	N;DEF;FEM;SG
واجهات	interfețele	وَاجِه	interfeț	N;NOM;INDF;PL	N;DEF;FEM;PL
مملوكة	deținută	مَملُوك	deține	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;SG
بعثات	misiunile	بَعثَة	misiune	N;NOM;INDF;PL	N;DEF;FEM;PL
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intenția	نِيَّة	intenție	N;NOM;INDF;SG	N;DEF;FEM;SG
نية	intenție	نِيَّة	intenție	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intenția	نِيَّة	intenție	N;NOM;INDF;SG	N;DEF;FEM;SG
نية	intenție	نِيَّة	intenție	N;NOM;INDF;SG	N;INDF;FEM;SG
سمر	summer	سمر	summer		
سمر	vara	سمر	vară		N;DEF;FEM;SG
سمر	vară	سمر	vară		N;INDF;FEM;SG
الناقل	transportor	نَاقِل	transportor	N;NOM;DEF;SG	N;INDF;MASC;SG
الناقل	transportorul	نَاقِل	transportor	N;NOM;DEF;SG	N;DEF;MASC;SG
الناقل	transportorului	نَاقِل	transportor	N;NOM;DEF;SG	N;DEF;MASC;SG
الناقل	purtător	نَاقِل	purtător	N;NOM;DEF;SG	N;INDF;MASC;SG
الناقل	transportator	نَاقِل	transportator	N;NOM;DEF;SG	N;INDF;MASC;SG
الناقل	portavion	نَاقِل	portavion	N;NOM;DEF;SG	N;INDF;MASC;SG
خطير	periculoasa	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
خطير	periculoasă	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
خطير	periculoase	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
نورس	pescăruş	نورس	pescăr		N;INDF;MASC;SG
نورس	gull	نورس	gull		PROPN
افتراض	presupunere	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;INDF;FEM;SG
افتراض	presupunerea	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;DEF;FEM;SG
افتراض	presupunere	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;INDF;FEM;SG
الطبخ	gătit	طَبخ	găti	N;NOM;DEF;SG	N;INDF;MASC;SG
الطبخ	gătitul	طَبخ	gătit	N;NOM;DEF;SG	N;DEF;MASC;SG
الطبخ	gătesc	طَبخ	găti	N;NOM;DEF;SG	V;IND;PL;3;PRS;FIN
الريش	penele	رِيش	penă	N;NOM;DEF;SG	N;DEF;FEM;PL
الريش	pene	رِيش	pană	N;NOM;DEF;SG	N;INDF;FEM;PL
رقعة	plasturi	رَقعَة	plast	N;NOM;INDF;SG	N;INDF;FEM;PL
غاري	gary	غاري	gary		PROPN
افلام	filmele	فِيلم	filme	N;NOM;INDF;PL	N;DEF;FEM;PL
مهارة	abilitate	مَهَارَة	abilitate	N;NOM;INDF;SG	N;INDF;FEM;SG
مهارة	îndemânare	مَهَارَة	îndemânare	N;NOM;INDF;SG	N;INDF;FEM;SG
غابرييل	gabriel	غابرييل	gabriel		PROPN
غابرييل	gabrielle	غابرييل	gabrie		N;INDF;FEM;SG
اللقاح	vaccin	لَقَاح	vaccin	N;NOM;DEF;SG	N;INDF;MASC;SG
اللقاح	vaccinuri	لَقَاح	vaccin	N;NOM;DEF;SG	N;INDF;FEM;PL
اللقاح	vaccinul	لَقَاح	vaccin	N;NOM;DEF;SG	N;DEF;MASC;SG
تؤخذ	luată	أَخَذ	lua	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;INDF;FEM;SG
تؤخذ	luat	أَخَذ	lua	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;INDF;MASC;SG
تؤخذ	luate	أَخَذ	luat	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;INDF;FEM;PL
التعدين	minerit	تَعدِين	minerit	N;NOM;DEF;SG	N;INDF;MASC;PL
التعدين	miniere	تَعدِين	minier	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
انضمام	aderarea	اِنضِمَام	aderare	N;NOM;INDF;SG	N;DEF;FEM;SG
انضمام	aderării	اِنضِمَام	aderare	N;NOM;INDF;SG	N;DEF;FEM;SG
انضمام	aderare	اِنضِمَام	aderare	N;NOM;INDF;SG	N;INDF;FEM;SG
مبالغ	sumele	مَبلَغ	sumă	N;NOM;INDF;SG	N;DEF;FEM;PL
مبالغ	sume	مَبلَغ	sumă	N;NOM;INDF;SG	N;INDF;FEM;PL
مبالغ	sumele	مَبلَغ	sumă	N;NOM;INDF;SG	N;DEF;FEM;PL
مبالغ	sume	مَبلَغ	sumă	N;NOM;INDF;SG	N;INDF;FEM;PL
بودابست	budapesta	بودابست	budapest		N;DEF;FEM;SG
باركر	parker	باركر	parker		PROPN
ستوديو	studio	ستوديو	studio		N;INDF;MASC;SG
ستوديو	studioul	ستوديو	studio		N;DEF;MASC;SG
الفجوة	decalaj	فَجوَة	decalaj	N;NOM;DEF;SG	N;INDF;MASC;SG
الفجوة	gap	فَجوَة	gap	N;NOM;DEF;SG	N;INDF;MASC;SG
بلبل	bulbul	بلبل	bulb		N;DEF;MASC;SG
البركة	pond	بَرَكَة	pond	N;NOM;DEF;SG	N;INDF;MASC;SG
البركة	balta	بَرَكَة	baltă	N;NOM;DEF;SG	N;DEF;FEM;SG
البركة	iazul	بَرَكَة	iaz	N;NOM;DEF;SG	N;DEF;MASC;SG
البركة	iaz	بَرَكَة	iaz	N;NOM;DEF;SG	N;INDF;MASC;SG
الاختفاء	invizibilitate	اِختِفَاء	invizibilitate	N;NOM;DEF;SG	N;INDF;FEM;SG
بصرية	vizuală	بَصَرِيّ	vizual	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;SG
بصرية	vizual	بَصَرِيّ	vizual	ADJ;NOM;INDF;FEM;SG	ADV
بصرية	optice	بَصَرِيّ	optic	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
بصرية	optică	بَصَرِيّ	optic	ADJ;NOM;INDF;FEM;SG	N;INDF;FEM;SG
مجد	glorie	مجد	glorie		N;INDF;FEM;SG
مجد	glory	مجد	glory		N;INDF;MASC;SG
جراح	chirurg	جُرح	chirurg	N;NOM;INDF;PL	N;INDF;MASC;SG
جراح	chirurgul	جُرح	chirurg	N;NOM;INDF;PL	N;DEF;MASC;SG
الموجه	vectorul	مُوَجَّه	vector	ADJ;NOM;DEF;MASC;SG	N;DEF;MASC;SG
الموجه	vector	مُوَجَّه	vector	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
كورنوال	cornwall	كُورنَوَال	cornwall		PROPN
الرخام	marmură	رُخَام	marmura	N;NOM;DEF;SG	N;INDF;FEM;SG
الرخام	marmura	رُخَام	marmura	N;NOM;DEF;SG	N;DEF;FEM;SG
كريات	kiryat	كُرِّيَّة	kiryat	N;NOM;INDF;PL	ADJ;INDF;MASC;SG
الندوة	simpozion	نَدوَة	simpozion	N;NOM;DEF;SG	N;INDF;MASC;SG
الندوة	seminar	نَدوَة	seminar	N;NOM;DEF;SG	N;INDF;MASC;SG
الندوة	seminarul	نَدوَة	seminar	N;NOM;DEF;SG	N;DEF;MASC;SG
ييل	yale	يَيل	yale		PROPN
مون	mun	مون	mun		
المكثف	intensive	مُكَثَّف	intensiv	N;NOM;DEF;SG	N;INDF;FEM;PL
المكثف	intensiv	مُكَثَّف	intensiv	N;NOM;DEF;SG	ADV
المكثف	condensator	مُكَثَّف	condensator	N;NOM;DEF;SG	N;INDF;MASC;SG
ديفيس	davis	دِيفِيس	davis		PROPN
المثانة	vezică	مَثَانَة	vezic	N;NOM;DEF;SG	N;INDF;FEM;SG
المثانة	vezica	مَثَانَة	vezică	N;NOM;DEF;SG	N;DEF;FEM;SG
هجومية	ofensiva	هُجُومِيّ	ofensiva	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
هجومية	ofensivă	هُجُومِيّ	ofensiv	ADJ;NOM;INDF;FEM;SG	N;INDF;FEM;SG
تتابع	releu	تَابَع	releu	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;INDF;MASC;SG
دونالد	donald	دُونَالد	donald		PROPN
بيض	ouă	بَيض	ou		N;INDF;FEM;PL
بيض	oua	بَيض	ou		N;DEF;FEM;PL
بيض	ouăle	بَيض	ou		N;DEF;FEM;PL
بيض	ou	بَيض	ou		N;INDF;MASC;SG
بيض	oul	بَيض	ou		N;DEF;MASC;SG
صادر	confiscă	صَادِر	confisca	ADJ;NOM;INDF;MASC;SG	V;IND;SG;3;PST;FIN
صادر	confisca	صَادِر	confisca	ADJ;NOM;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
صادر	confiscate	صَادِر	confisca	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
صادر	confiscată	صَادِر	confisca	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
التوحد	autism	تَوَحُّد	autism	N;NOM;DEF;SG	N;INDF;MASC;SG
فين	finn	فِين	finn		
رطل	liră	رَطل	lira	N;NOM;INDF;SG	N;INDF;FEM;SG
رطل	lira	رَطل	liră	N;NOM;INDF;SG	N;DEF;FEM;SG
الحلبة	arena	الحلبة	arena	N;NOM;DEF;SG	N;DEF;FEM;SG
الحلبة	arenă	الحلبة	arenă	N;NOM;DEF;SG	N;INDF;FEM;SG
ديك	sculă	دِيك	sculă		N;INDF;FEM;SG
ديك	dick	دِيك	dick		PROPN
ديك	pula	دِيك	pula		N;DEF;FEM;SG
ديك	pulă	دِيك	pulă		N;INDF;FEM;SG
ثمار	fructele	ثَمَر	fruct	N;NOM;INDF;PL	N;DEF;FEM;PL
فيلق	legiune	فِيلق	legiune	N;NOM;INDF;SG	N;INDF;FEM;SG
فيلق	legiunea	فِيلق	legiune	N;NOM;INDF;SG	N;DEF;FEM;SG
حوت	balenă	حَوت	balenă		N;INDF;FEM;SG
حوت	balena	حَوت	balenă		N;DEF;FEM;SG
الانتظار	aștept	اِنتِظَار	aștepta	N;NOM;DEF;SG	V;IND;SG;1;PRS;FIN
الانتظار	astept	اِنتِظَار	astept	N;NOM;DEF;SG	
الانتظار	așteptare	اِنتِظَار	așteptare	N;NOM;DEF;SG	N;INDF;FEM;SG
الكونت	conte	كُونت	conte		N;INDF;MASC;SG
الكونت	conta	كُونت	conta		V;IND;SG;3;IPFV;FIN
الكونت	contele	كُونت	conte		N;DEF;MASC;SG
الكونت	numără	كُونت	număra		V;IND;SG;3;PST;FIN
فتيات	fetele	فَتَاة	fată	N;NOM;INDF;PL	N;DEF;FEM;PL
فتيات	girls	فَتَاة	girls	N;NOM;INDF;PL	N;INDF;MASC;SG
فتيات	fetelor	فَتَاة	fată	N;NOM;INDF;PL	N;DEF;FEM;PL
الجذب	atractie	جَذب	atractie	N;NOM;DEF;PL	N;INDF;FEM;SG
نصير	nasir	نصير	nasir		PROPN
نصير	ventilator	نصير	ventilator		N;INDF;MASC;SG
نصير	fana	نصير	fană		N;DEF;FEM;SG
نصير	fană	نصير	fană		N;INDF;FEM;SG
نصير	fan	نصير	fan		N;INDF;MASC;SG
العرف	personalizată	عَرف	personaliza	N;NOM;DEF;SG	ADJ;INDF;FEM;SG
العرف	personalizate	عَرف	personalizat	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
العرف	personalizat	عَرف	personaliza	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
لقاح	vaccin	لقاح	vaccin		N;INDF;MASC;SG
لقاح	vaccinuri	لقاح	vaccin		N;INDF;FEM;PL
لقاح	vaccinul	لقاح	vaccin		N;DEF;MASC;SG
فلاش	flash	فلاش	flash		N;INDF;MASC;SG
البلدات	oraşe	بَلدَة	orac	N;NOM;DEF;PL	N;INDF;FEM;PL
الخضروات	legume	الخضروات	legumă		N;INDF;FEM;PL
الخضروات	legumele	الخضروات	legumă		N;DEF;FEM;PL
غزا	cucerită	غَز	cucerit	V;PFV;MASC;SG;3;ACT	ADJ;INDF;FEM;SG
غزا	cucerit	غَز	cuceri	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
عدسة	lentilă	عَدسَة	lentilă	N;NOM;INDF;SG	N;INDF;FEM;SG
عدسة	lentile	عَدسَة	lent	N;NOM;INDF;SG	N;INDF;FEM;PL
مصارع	luptătorul	مَصرَعَة	luptător	N;NOM;INDF;SG	N;DEF;MASC;SG
بريستول	bristol	برِيستُول	bristol		PROPN
جود	jude	جود	judă		
حضرية	urbane	حَضَرِيّ	urban	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
حضرية	urbană	حَضَرِيّ	urban	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;SG
الموسمية	sezonier	مَوسِمِيّ	sezonier	ADJ;NOM;DEF;FEM;SG	N;INDF;MASC;SG
الموسمية	sezoniere	مَوسِمِيّ	sezonier	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;FEM;PL
العز	singurătate	العز	singurătate	N;NOM;DEF;SG	N;INDF;FEM;SG
العز	singurătatea	العز	singurătate	N;NOM;DEF;SG	N;DEF;FEM;SG
الرئتين	plămânii	رِئَة	plămân	N;ACC;DEF;DU	N;DEF;MASC;PL
الرئتين	plămâni	رِئَة	plămân	N;ACC;DEF;DU	N;INDF;MASC;PL
تعليمي	tutorial	تَعلِيمِيّ	tutorial	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
لويز	louise	لويز	loui		V;IND;SG;3;PST+PRF;FIN
عميل	clientul	عَمِيل	client	N;NOM;INDF;SG	N;DEF;MASC;SG
عميل	agentul	عَمِيل	agent	N;NOM;INDF;SG	N;DEF;MASC;SG
امين	amin	امين	amin		
الصمت	tăcere	صَمت	tăcere	N;NOM;DEF;SG	N;INDF;FEM;SG
الصدور	sâni	صُدُور	sâni	N;NOM;DEF;SG	N;INDF;FEM;PL
الصدور	sâni	صُدُور	sâni	N;NOM;DEF;SG	N;INDF;FEM;PL
الصدور	sânii	صُدُور	sân	N;NOM;DEF;SG	N;DEF;MASC;PL
الصدور	sani	صُدُور	san	N;NOM;DEF;SG	N;INDF;MASC;PL
المخلوقات	creaturile	مَخلُوق	creatură	ADJ;NOM;DEF;FEM;PL	N;DEF;FEM;PL
المخلوقات	creaturi	مَخلُوق	creatură	ADJ;NOM;DEF;FEM;PL	N;INDF;FEM;PL
التعاقد	contractante	تَعَاقُد	contractant	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
التعاقد	contractuale	تَعَاقُد	contractual	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
التعاقد	contractual	تَعَاقُد	contractual	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
التعاقد	contractuală	تَعَاقُد	contractual	N;NOM;DEF;SG	ADJ;INDF;FEM;SG
التعاقد	contractul	تَعَاقُد	contract	N;NOM;DEF;SG	N;DEF;MASC;SG
التعاقد	contract	تَعَاقُد	contract	N;NOM;DEF;SG	N;INDF;MASC;SG
التعاقد	contractului	تَعَاقُد	contract	N;NOM;DEF;SG	N;DEF;MASC;SG
التعاقد	angajare	تَعَاقُد	angajare	N;NOM;DEF;SG	N;INDF;FEM;SG
التعاقد	angajarea	تَعَاقُد	angajare	N;NOM;DEF;SG	N;DEF;FEM;SG
التعاقد	angajări	تَعَاقُد	angajare	N;NOM;DEF;SG	N;INDF;FEM;PL
الحظر	ban	حَظر	ban	N;NOM;DEF;SG	N;INDF;MASC;SG
الحظر	interzicere	حَظر	interzicere	N;NOM;DEF;SG	N;INDF;FEM;SG
الحظر	interdicție	حَظر	interdicție	N;NOM;DEF;SG	N;INDF;FEM;SG
الحظر	embargo	حَظر	embargo	N;NOM;DEF;SG	N;INDF;MASC;SG
الحظر	interdicția	حَظر	interdicție	N;NOM;DEF;SG	N;DEF;FEM;SG
الحظر	interzicerea	حَظر	interzicere	N;NOM;DEF;SG	N;DEF;FEM;SG
الحظر	interdicție	حَظر	interdicție	N;NOM;DEF;SG	N;INDF;FEM;SG
التبرعات	contribuții	تَبَرُّع	contribuție	N;NOM;DEF;PL	N;INDF;FEM;PL
التبرعات	contribuțiile	تَبَرُّع	contribuție	N;NOM;DEF;PL	N;DEF;FEM;PL
التبرعات	donatii	تَبَرُّع	donat	N;NOM;DEF;PL	N;INDF;FEM;PL
قبضة	prindere	قبضة	prindere	N;NOM;INDF;SG	N;INDF;FEM;SG
قبضة	strângere	قبضة	strângere	N;NOM;INDF;SG	N;INDF;FEM;SG
قبضة	pumnul	قبضة	pumn	N;NOM;INDF;SG	N;DEF;MASC;SG
الثور	taur	ثَور	taur	N;NOM;DEF;SG	N;INDF;MASC;SG
الثور	taurus	ثَور	taurus	N;NOM;DEF;SG	N;INDF;MASC;SG
الثور	taur	ثَور	taur	N;NOM;DEF;SG	N;INDF;MASC;SG
الثور	taurul	ثَور	taur	N;NOM;DEF;SG	N;DEF;MASC;SG
الثور	bull	ثَور	bull	N;NOM;DEF;SG	N;INDF;MASC;SG
المشعة	radioactive	مُشعَة	radioactiv	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
المشعة	radioactivă	مُشعَة	radioactivă	N;NOM;DEF;SG	N;INDF;FEM;SG
المشعة	radioactiv	مُشعَة	radioactiv	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
مستخدمين	utilizatorilor	مُستَخدَم	utilizator	N;ACC;INDF;PL	N;DEF;MASC;PL
مستخدمين	utilizatorii	مُستَخدَم	utilizator	N;ACC;INDF;PL	N;DEF;MASC;PL
الدافع	motivul	دَافِع	motiv	N;NOM;DEF;SG	N;DEF;MASC;SG
الدافع	motiv	دَافِع	motiv	N;NOM;DEF;SG	N;INDF;MASC;SG
الدافع	motivare	دَافِع	motivar	N;NOM;DEF;SG	N;INDF;FEM;SG
الدافع	motivarea	دَافِع	motivare	N;NOM;DEF;SG	N;DEF;FEM;SG
الدافع	motivatie	دَافِع	motivatie	N;NOM;DEF;SG	N;INDF;FEM;SG
تاي	tai	تاي	tăia		
احياء	vie	حَيّ	viu	ADJ;NOM;INDF;MASC;PL	
احياء	viu	حَيّ	viu	ADJ;NOM;INDF;MASC;PL	ADJ;INDF;MASC;SG
جند	recrutat	جُندِيّ	recruta		ADJ;INDF;MASC;SG
جند	înrolat	جُندِيّ	înrola		ADJ;INDF;MASC;SG
الاكتشافات	descoperirile	اِكتِشَاف	descoperire	N;NOM;DEF;PL	N;DEF;FEM;PL
الاكتشافات	descoperiri	اِكتِشَاف	descoperire	N;NOM;DEF;PL	N;INDF;FEM;PL
بيج	peg	بَيج	peg		
بيج	paige	بَيج	paig		PROPN
العائد	randamentul	عَائِد	randament	N;NOM;DEF;SG	N;DEF;MASC;SG
العائد	randament	عَائِد	randament	N;NOM;DEF;SG	N;INDF;MASC;SG
بروز	apariția	بُرُوز	apariție	N;NOM;INDF;SG	N;DEF;FEM;SG
شهير	celebră	شَهِير	celebră	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
شهير	faimoasă	شَهِير	faimos	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
بولي	polly	بولي	polly		N;INDF;MASC;SG
تود	todd	تود	todd		PROPN
رالف	ralph	رالف	ralph		PROPN
انقسام	împărțit	اِنقِسَام	împărți	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
انقسام	divizat	اِنقِسَام	diviza	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
انقسام	divizată	اِنقِسَام	diviza	N;NOM;INDF;SG	ADJ;INDF;FEM;SG
انقسام	împărțit	اِنقِسَام	împărți	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
انقسام	divizat	اِنقِسَام	diviza	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
انقسام	împarte	اِنقِسَام	împărți	N;NOM;INDF;SG	V;IND;SG;3;PRS;FIN
انقسام	divide	اِنقِسَام	divid	N;NOM;INDF;SG	V;IND;SG;3;PRS;FIN
النجاة	supraviețuire	النجاة	supraviețuire	N;NOM;DEF;SG	N;INDF;FEM;SG
النجاة	supravietuire	النجاة	supravietuire	N;NOM;DEF;SG	N;INDF;FEM;SG
كثيف	dens	كَثِيف	dens	ADJ;NOM;INDF;MASC;SG	ADV
كثيف	densă	كَثِيف	dens	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
التجميع	compilarea	تَجمِيع	compilare	N;NOM;DEF;SG	N;DEF;FEM;SG
التجميع	agregare	تَجمِيع	agregare	N;NOM;DEF;SG	N;INDF;FEM;SG
التجميع	consolidare	تَجمِيع	consolidare	N;NOM;DEF;SG	N;INDF;FEM;SG
التجميع	consolidarea	تَجمِيع	consolidare	N;NOM;DEF;SG	N;DEF;FEM;SG
التجميع	grupare	تَجمِيع	grupare	N;NOM;DEF;SG	N;INDF;FEM;SG
التجميع	gruparea	تَجمِيع	grupare	N;NOM;DEF;SG	N;DEF;FEM;SG
النافذة	fereastră	نَافِذ	fereastră	N;NOM;DEF;SG	N;INDF;FEM;SG
النافذة	fereastra	نَافِذ	fereastră	N;NOM;DEF;SG	N;DEF;FEM;SG
النافذة	geam	نَافِذ	geam	N;NOM;DEF;SG	N;INDF;MASC;SG
التوثيق	autentificarea	تَوثِيق	autentificare	N;NOM;DEF;SG	N;DEF;FEM;SG
التوثيق	autentificare	تَوثِيق	autentificare	N;NOM;DEF;SG	N;INDF;FEM;SG
التوثيق	documentație	تَوثِيق	documentație	N;NOM;DEF;SG	N;INDF;FEM;SG
التوثيق	documentația	تَوثِيق	documentație	N;NOM;DEF;SG	N;DEF;FEM;SG
صفاقس	sfax	صَفَاقِس	sfax	N;NOM;INDF;SG	
السائق	sofer	سَائِق	sofer	N;NOM;DEF;SG	N;INDF;MASC;SG
السائق	driver	سَائِق	driver	N;NOM;DEF;SG	N;INDF;MASC;SG
السائق	șofer	سَائِق	șofer	N;NOM;DEF;SG	N;INDF;MASC;SG
سراج	siraj	سِرَاج	siraj		N;INDF;MASC;SG
الرؤساء	superiori	رَئِيس	superior	N;NOM;DEF;PL	N;DEF;MASC;PL
الرؤساء	superiorii	رَئِيس	superior	N;NOM;DEF;PL	N;DEF;MASC;PL
الرؤساء	sefi	رَئِيس	sef	N;NOM;DEF;PL	N;INDF;MASC;PL
كيوتو	kyoto	كيوتو	kyoto		PROPN
العولمة	globalizare	عَولَمَة	globalizare	N;NOM;DEF;SG	N;INDF;FEM;SG
العولمة	globalizarea	عَولَمَة	globalizare	N;NOM;DEF;SG	N;DEF;FEM;SG
نادرا	rareori	نَادِر	rareori	ADJ;ACC;INDF;MASC;SG	ADV
نادرا	rar	نَادِر	rar	ADJ;ACC;INDF;MASC;SG	ADV
الفريد	alfred	فَرِيد	alfred	ADJ;NOM;DEF;MASC;SG	PROPN
الرسام	pictor	رَسَّام	pictor	N;NOM;DEF;SG	N;INDF;MASC;SG
الخنازير	porcilor	خِنَازِير	porc		N;DEF;MASC;PL
الخنازير	porcii	خِنَازِير	porc		N;DEF;MASC;PL
الخنازير	porci	خِنَازِير	porc		N;INDF;MASC;PL
الخنازير	porcine	خِنَازِير	porcin		N;INDF;FEM;PL
العنكبوت	păianjen	العنكبوت	păianjen	N;NOM;DEF;SG	N;INDF;MASC;SG
العنكبوت	păianjenul	العنكبوت	păianjen	N;NOM;DEF;SG	N;DEF;MASC;SG
العنكبوت	paianjen	العنكبوت	paianjen	N;NOM;DEF;SG	N;INDF;MASC;SG
العنكبوت	spider	العنكبوت	spider	N;NOM;DEF;SG	N;INDF;MASC;SG
بابلو	pablo	بابلو	pablo		PROPN
التخدير	anestezia	تَخدِير	anestazie	N;NOM;DEF;SG	N;DEF;FEM;SG
التخدير	anestezie	تَخدِير	anestezie	N;NOM;DEF;SG	N;INDF;FEM;SG
سمية	toxic	سمية	toxic		ADJ;INDF;MASC;SG
سمية	toxică	سمية	toxic		ADJ;INDF;FEM;SG
سمية	toxice	سمية	toxic		ADJ;INDF;FEM;PL
سمية	toxicitate	سمية	toxicitate		N;INDF;FEM;SG
سمية	toxicitatea	سمية	toxicitate		N;DEF;FEM;SG
تعويض	compensare	تَعوِيض	compensare	N;NOM;INDF;SG	N;INDF;FEM;SG
تعويض	compensații	تَعوِيض	compensație	N;NOM;INDF;SG	N;INDF;FEM;PL
تعويض	despăgubire	تَعوِيض	despăgubire	N;NOM;INDF;SG	N;INDF;FEM;SG
تعويض	compensație	تَعوِيض	compensație	N;NOM;INDF;SG	N;INDF;FEM;SG
ماديسون	madison	ماديسون	madison		N;INDF;MASC;SG
نوفا	nova	نوفا	novă		N;DEF;FEM;SG
التزام	obligația	اِلتِزَام	obligație	N;NOM;INDF;SG	N;DEF;FEM;SG
التزام	obligație	اِلتِزَام	obligație	N;NOM;INDF;SG	N;INDF;FEM;SG
التزام	angajamentul	اِلتِزَام	angajament	N;NOM;INDF;SG	N;DEF;MASC;SG
القوافل	caravanele	قَافِل	caravană	N;NOM;DEF;PL	N;DEF;FEM;PL
القوافل	rulote	قَافِل	rulot	N;NOM;DEF;PL	N;INDF;FEM;PL
جبران	gibran	جبران	gibran		N;INDF;MASC;SG
ميسي	messi	ميسي	mess		N;INDF;MASC;SG
الضحية	victimă	ضَحِيَّة	victimă	N;NOM;DEF;SG	N;INDF;FEM;SG
الضحية	victima	ضَحِيَّة	victimă	N;NOM;DEF;SG	N;DEF;FEM;SG
التماثيل	figurine	تَمثِيل	figurină	N;NOM;DEF;PL	N;INDF;FEM;PL
التماثيل	statui	تَمثِيل	statui	N;NOM;DEF;PL	N;INDF;FEM;PL
التماثيل	statuile	تَمثِيل	stat	N;NOM;DEF;PL	N;DEF;FEM;PL
ممتلكات	proprietate	مُمتَلَكَات	proprietate	N;NOM;INDF;PL	N;INDF;FEM;SG
ممتلكات	proprietatea	مُمتَلَكَات	proprietate	N;NOM;INDF;PL	N;DEF;FEM;SG
واين	wayne	وَايِن	waynă		PROPN
خسرت	pierdut	خَسِر	pierdut	V;PFV;FEM;SG;3;ACT	ADJ;INDF;MASC;SG
خسرت	pierdute	خَسِر	pierdut	V;PFV;FEM;SG;3;ACT	ADJ;INDF;FEM;PL
خسرت	pierdută	خَسِر	pierde	V;PFV;FEM;SG;3;ACT	ADJ;INDF;FEM;SG
خسرت	lost	خَسِر	lost	V;PFV;FEM;SG;3;ACT	N;INDF;MASC;SG
مغلق	închise	مُغلَق	închide	ADJ;NOM;INDF;MASC;SG	V;IND;PL;3;PST;FIN
مغلق	închisă	مُغلَق	închide	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
كونراد	conrad	كونراد	conrad		PROPN
تمكين	împuternicire	تَمكِين	împuternicire	N;NOM;INDF;SG	N;INDF;FEM;SG
تمكين	emanciparea	تَمكِين	emancipare	N;NOM;INDF;SG	N;DEF;FEM;SG
تمكين	activează	تَمكِين	activa	N;NOM;INDF;SG	V;IND;3;PRS;FIN
ربح	profitul	ربح	profit	N;NOM;INDF;SG	N;DEF;MASC;SG
المزمنة	cronică	مُزمِن	cronică	N;NOM;DEF;SG	N;INDF;FEM;SG
المزمنة	cronic	مُزمِن	cronic	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
المزمنة	cronice	مُزمِن	cronic	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
مسلمين	musulmani	مُسلِم	musulman	N;NOM;INDF;PL	ADJ;INDF;MASC;PL
