категория	الفئة	категория	فِئَة	N;INDF;FEM;SG	N;NOM;DEF;SG
столици	العواصم	столица	عَاصِمَة	N;INDF;FEM;PL	N;NOM;DEF;PL
бомба	بله	бомба	بَلَه	N;INDF;FEM;SG	
бомба	القنبلة	бомба	قُنبُلَة	N;INDF;FEM;SG	N;NOM;DEF;SG
дортмунд	دورتموند	дортмунд	دورتموند	N;INDF;MASC;SG	
богинята	الهة	богиня	هَة	N;DEF;FEM;SG	
бон	بون	бон	بون	N;INDF;MASC;SG	
ромео	روميو	ромео	رُومِيُو	N;INDF;MASC;SG	
изключения	الاستثناءات	изключение	اِستِثنَاء	N;INDF;NEUT;PL	N;NOM;DEF;PL
изключения	استثناء	изключение	اِستِثنَاء	N;INDF;NEUT;PL	N;NOM;INDF;SG
изключения	الاستثناء	изключение	اِستِثنَاء	N;INDF;NEUT;PL	N;NOM;DEF;SG
арнолд	ارنولد	арнолд	أَرنُولد	N;INDF;MASC;SG	
яков	يعقوب	яков	يعقوب	PROPN;INDF;MASC;SG	
яков	جيكوب	яков	جيكوب	PROPN;INDF;MASC;SG	
яков	جاكوب	яков	جَاكُوب	PROPN;INDF;MASC;SG	
яков	ياكوف	яков	ياكوف	PROPN;INDF;MASC;SG	
рафаел	رافائيل	рафаел	رافائيل	PROPN;INDF;MASC;SG	
страда	المعاناة	страдам	مُعَانَاة	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;SG
страда	معاناة	страдам	مُعَانَاة	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;SG
страда	عانت	страдам	عَانَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;FEM;SG;3;ACT
страда	عانى	страдам	عَانَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;MASC;SG;3;ACT
страда	عانيت	страдам	عَانَى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;FEM;SG;3;ACT
привърженици	انصار	привърженик	أَنصَار	N;INDF;MASC;PL	
японска	الياباني	японски	يَابَانِيّ	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
японска	يابانيون	японски	يَابَانِيّ	ADJ;INDF;FEM;SG	N;NOM;INDF;PL
японска	اليابانية	японски	يَابَانِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
сутрин	الصباح	сутрин	صَبَاح	N;INDF;FEM;SG	N;NOM;DEF;SG
сутрин	صباحك	сутрин	صباحك	N;INDF;FEM;SG	
кралска	رويال	кралски	رويال	ADJ;INDF;FEM;SG	
кралска	الملكي	кралски	مَلَكِيّ	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
пола	الجنسانية	пола	جِنسَانِيّ	N;INDF;FEM;SG	
пола	التنورة	пола	تَنوَرَة	N;INDF;FEM;SG	N;NOM;DEF;SG
пола	باولا	пола	بَاولَا	N;INDF;FEM;SG	
пола	بولا	пола	بولا	N;INDF;FEM;SG	
картър	كارتر	картър	كارتر	PROPN;INDF;MASC;SG	
подходящо	مناسبة	подходящ	مُنَاسَبَة	ADV	N;NOM;INDF;SG
акула	القرش	акул	قَرش	N;INDF;FEM;SG	N;NOM;DEF;SG
кандидати	المرشحين	кандидат	مُرَشَّح	N;INDF;MASC;PL	N;NOM;DEF;PL
кандидати	المرشحون	кандидат	مُرَشَّح	N;INDF;MASC;PL	N;NOM;DEF;PL
кандидати	المتقدمين	кандидат	مُتَقَدِّم	N;INDF;MASC;PL	ADJ;ACC;DEF;MASC;PL
влак	القطار	влак	قِطَار	N;INDF;MASC;SG	N;NOM;DEF;SG
цюрих	زيورخ	цюрих	زيورخ	PROPN;INDF;MASC;SG	
цюрих	زيوريخ	цюрих	زيوريخ	PROPN;INDF;MASC;SG	
живели	عشت	живея	عَشَى	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;PFV;MASC;SG;2;ACT
поява	الظهور	поява	ظُهُور	N;INDF;FEM;SG	N;NOM;DEF;SG
поява	المظهر	поява	مَظهَر	N;INDF;FEM;SG	
излизане	الخروج	излизане	خُرُوج	N;INDF;NEUT;SG	N;NOM;DEF;SG
излизане	المخرج	излизане	مُخرِج	N;INDF;NEUT;SG	N;NOM;DEF;SG
исак	ايزاك	исак	إِيزَاك	N;INDF;MASC;SG	
исак	اسحاق	исак	سِحق	N;INDF;MASC;SG	
арт	الفن	арт	فَنّ	N;INDF;NEUT;SG	N;NOM;DEF;SG
арт	ارت	арт	أَرت	N;INDF;NEUT;SG	
арт	فن	арт	فَنّ	N;INDF;NEUT;SG	
тобаго	توباغو	тобаго	توباغو	N;INDF;MASC;SG	
баварски	البافاري	баварски	البافاري	ADJ;INDF;MASC;SG	
блог	بلوق	блог	بلوق	N;INDF;MASC;SG	
блог	المدونة	блог	مُدَوَّنَة	N;INDF;MASC;SG	N;NOM;DEF;SG
блог	التدوين	блог	تَدوِين	N;INDF;MASC;SG	N;NOM;DEF;SG
външно	خارجيا	външен	خَارِجِيّ	ADV	ADJ;ACC;INDF;MASC;SG
външно	الخارجية	външен	خَارِجِيَّة	ADV	N;NOM;DEF;SG
външно	خارجي	външен	خَارِجِيّ	ADV	ADJ;NOM;INDF;MASC;SG
външно	خارجية	външен	خَارِجِيَّة	ADV	N;NOM;INDF;SG
външно	الخارجي	външен	خَارِجِيّ	ADV	ADJ;NOM;DEF;MASC;SG
външно	خارجي	външен	خَارِجِيّ	ADV	ADJ;NOM;INDF;MASC;SG
външно	خارجية	външен	خَارِجِيَّة	ADV	N;NOM;INDF;SG
километър	كيلومتر	километър	كيلومتر	N;INDF;MASC;SG	
километър	ميل	километър	مِيل	N;INDF;MASC;SG	
километър	الميل	километър	مِيل	N;INDF;MASC;SG	N;NOM;DEF;SG
километър	مايل	километър	مَايِل	N;INDF;MASC;SG	
километър	الكيلومتر	километър	كِيلُومِتر	N;INDF;MASC;SG	N;NOM;DEF;SG
сахара	الصحراء	сахар	صَحرَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
последователи	اتباع	последовател	اِتِّبَاع	N;INDF;MASC;PL	N;NOM;INDF;SG
последователи	متابع	последовател	مُتَأَبِّع	N;INDF;MASC;PL	N;NOM;INDF;SG
последователи	المتابعين	последовател	مُتَابِع	N;INDF;MASC;PL	N;NOM;DEF;PL
стомана	الفولاذ	стомана	فُولَاذ	N;INDF;FEM;SG	N;NOM;DEF;SG
стомана	ستيل	стомана	سَتِيل	N;INDF;FEM;SG	
стомана	الصلب	стомана	صُلب	N;INDF;FEM;SG	N;NOM;DEF;SG
покритие	الغطاء	покритие	غِطَاء	N;INDF;NEUT;SG	N;NOM;DEF;SG
покритие	الغلاف	покритие	غِلَاف	N;INDF;NEUT;SG	N;NOM;DEF;SG
покритие	الشمول	покритие	شُمُول	N;INDF;NEUT;SG	N;NOM;DEF;SG
покритие	التغطية	покритие	تَغطِيَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
пространства	المساحات	пространство	مَسَّاحَة	N;INDF;NEUT;PL	N;NOM;DEF;PL
поддържане	النفقة	поддържане	نِفقَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
поддържане	الصيانة	поддържане	صِيَانَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
предимство	الميزة	предимство	مِيزَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
ямайка	جامايكا	ямайка	جامايكا	N;INDF;FEM;SG	
кожи	الجلود	кожа	الجلود	N;INDF;FEM;PL	N;NOM;DEF;SG
кожи	الجلد	кожа	جَلد	N;INDF;FEM;PL	N;NOM;DEF;SG
кожи	جلد	кожа	جَلَد	N;INDF;FEM;PL	N;NOM;INDF;SG
кожи	جلدية	кожа	جَلَدِيَّة	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
кожи	الفرو	кожа	فُرُوّ	N;INDF;FEM;PL	N;NOM;DEF;PL
кожи	الفراء	кожа	فَروَة	N;INDF;FEM;PL	N;NOM;DEF;SG
кожи	فرو	кожа	فرو	N;INDF;FEM;PL	N;NOM;INDF;SG
кожи	فراء	кожа	فَرِيء	N;INDF;FEM;PL	N;NOM;INDF;SG
кожи	الجلود	кожа	الجلود	N;INDF;FEM;PL	N;NOM;DEF;SG
неизвестни	مجهول	неизвестен	مَجهُول	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
стадиони	الملاعب	стадион	مَلعَب	N;INDF;MASC;PL	N;NOM;DEF;PL
дъжд	مطر	дъжд	مطر	N;INDF;MASC;SG	
дъжд	المطر	дъжд	مُطرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
дъжд	الامطار	дъжд	مِطر	N;INDF;MASC;SG	N;NOM;DEF;PL
учителка	المعلم	учителка	مُعلِم	N;INDF;FEM;SG	N;NOM;DEF;SG
мислене	افكر	мислене	افكر	N;INDF;NEUT;SG	
мислене	التفكير	мислене	تَفكِير	N;INDF;NEUT;SG	N;NOM;DEF;SG
мислене	تفكر	мислене	فَكَّر	N;INDF;NEUT;SG	V;IPFV;MASC;IND;SG;2;FIN;ACT
въведена	دخلت	въведа	دَخَل	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
веригата	سلسلة	верига	سِلسِلَة	N;DEF;FEM;SG	N;NOM;INDF;SG
клиенти	الزبون	клиент	زَبن	N;INDF;MASC;PL	N;NOM;DEF;SG
клиенти	زبون	клиент	زبون	N;INDF;MASC;PL	N;NOM;INDF;SG
клиенти	الزبائن	клиент	زِبَائ	N;INDF;MASC;PL	N;NOM;DEF;PL
клиенти	العملاء	клиент	عَمِيل	N;INDF;MASC;PL	N;NOM;DEF;PL
клиенти	العملاء	клиент	عَمِيل	N;INDF;MASC;PL	N;NOM;DEF;PL
изречение	الجملة	изречение	جُملَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
постройки	الهياكل	постройка	هَيكَل	N;INDF;FEM;PL	N;NOM;DEF;SG
бруней	بروني	бруней	بروني	N;INDF;MASC;SG	
мат	مات	мат	مَات	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
осми	الثامن	осми	ثَامِن	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
осми	الثامنة	осми	ثَامِن	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
ръководители	الزعماء	ръководител	زَعِيم	N;INDF;MASC;PL	N;NOM;DEF;PL
ръководители	القادة	ръководител	قَائِد	N;INDF;MASC;PL	N;NOM;DEF;PL
антверпен	انتويرب	антверпен	انتويرب	PROPN;INDF;MASC;SG	
церемонията	مراسم	церемония	مَرسَم	N;DEF;FEM;SG	N;NOM;INDF;PL
церемонията	المراسم	церемония	مَرسَم	N;DEF;FEM;SG	N;NOM;DEF;PL
чиста	خالص	чист	خالص	ADJ;INDF;FEM;SG	
чиста	نقي	чист	نَقي	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
чиста	نظيف	чист	نظيف	ADJ;INDF;FEM;SG	
чиста	النظيفة	чист	نَظِيف	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
семена	البذور	семе	بَذر	N;INDF;NEUT;PL	N;NOM;DEF;PL
семена	البذور	семе	بَذر	N;INDF;NEUT;PL	N;NOM;DEF;PL
семена	بذرة	семе	بِذرَة	N;INDF;NEUT;PL	N;NOM;INDF;SG
марсилия	مرسيليا	марсилия	مَرسِيلِيَا	PROPN;INDF;FEM;SG	
марсилия	مارسيليا	марсилия	مارسيليا	PROPN;INDF;FEM;SG	
потър	بوتر	потър	بُوتُر	N;INDF;MASC;SG	
платон	افلاطون	платон	فِلَاط	N;INDF;MASC;SG	
кувейт	kuwa	кувейт	مُثَذِّه	N;INDF;MASC;SG	
кувейт	الكويت	кувейт	كُوَيت	N;INDF;MASC;SG	N;NOM;DEF;SG
кувейт	كويت	кувейт	كُوَيت	N;INDF;MASC;SG	
олимпиадата	الاولمبية	олимпиада	أُولِمبِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
манфред	مانفريد	манфред	مَانفرِيد	N;INDF;MASC;SG	
аромат	النكهة	аромат	نَكهَة	N;INDF;MASC;SG	N;NOM;DEF;SG
построяване	التركيب	построяване	تَركِيب	N;INDF;NEUT;SG	N;NOM;DEF;SG
модерни	حديثة	модерен	حَدِيث	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
модерни	الحديثة	модерен	حَدِيث	ADJ;INDF;PL	ADJ;NOM;DEF;FEM;SG
необходимост	الحاجة	необходимост	حَاجَة	N;INDF;FEM;SG	N;NOM;DEF;SG
необходимост	الضرورة	необходимост	ضَرُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
разработена	طور	разработя-(се)	طَور	V;PFV;INDF;FEM;SG;V.PTCP;PASS	
квебек	كيبك	квебек	كَيبَك	N;INDF;MASC;SG	
квебек	كيبيك	квебек	كيبيك	N;INDF;MASC;SG	
квебек	كوبيك	квебек	كوبيك	N;INDF;MASC;SG	
богиня	الهة	богиня	هَة	N;INDF;FEM;SG	
богиня	الالهة	богиня	أَلَّه	N;INDF;FEM;SG	N;NOM;DEF;SG
формация	التشكيل	формация	تَشكِيل	N;INDF;FEM;SG	N;NOM;DEF;SG
източни	شرقي	източен	شَرقِيّ	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
източни	شرقية	източен	شَرقِيّ	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
източни	الشرقية	източен	شَرقِيّ	ADJ;INDF;PL	ADJ;NOM;DEF;FEM;SG
източни	شرق	източен	شَرق	ADJ;INDF;PL	N;NOM;INDF;SG
скандал	الفضيحة	скандал	فَضِيح	N;INDF;MASC;SG	N;NOM;DEF;SG
интересен	للاهتمام	интересен	للاهتمام	ADJ;INDF;MASC;SG	PRO;GEN;MASC;SG;3
журналистика	الصحافة	журналистика	صَحَافَة	N;INDF;FEM;SG	N;NOM;DEF;SG
жилища	الاسكان	жилище	إِسكَان	N;INDF;NEUT;PL	N;NOM;DEF;SG
жилища	السكن	жилище	سَكَن	N;INDF;NEUT;PL	N;NOM;DEF;SG
жилища	سكن	жилище	سَكَن	N;INDF;NEUT;PL	N;NOM;INDF;SG
жилища	المساكن	жилище	مَسكَن	N;INDF;NEUT;PL	N;NOM;DEF;PL
жилища	اسكان	жилище	إِسكَان	N;INDF;NEUT;PL	N;NOM;INDF;SG
жилища	المساكن	жилище	مَسكَن	N;INDF;NEUT;PL	N;NOM;DEF;PL
сигнали	الاشارات	сигнал	إِشَارَة	N;INDF;MASC;PL	N;NOM;DEF;PL
поколения	الاجيال	поколение	جِيل	N;INDF;NEUT;PL	N;NOM;DEF;PL
мустафа	مصطفى	мустаф	مصطفى	N;INDF;MASC;SG	
микронезия	ميكرونيزيا	микронезия	مِيكرُونِيزِيَا	N;INDF;FEM;SG	
височини	المرتفعات	височин	مُرتَفِع	N;INDF;FEM;PL	N;NOM;DEF;PL
творчески	الابداعية	творчески	أَبِدعِيّ	ADJ;INDF;MASC;SG	
творчески	مبدع	творчески	مبدع	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
творчески	ابداع	творчески	بَدَع	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
брегове	السواحل	бряг	السواحل	N;INDF;MASC;PL	N;NOM;DEF;PL
пленен	اسر	пленен	أُسرَة	V;PFV;INDF;MASC;SG;V.PTCP;PASS	
видима	مرئي	видим	مرئي	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
видима	ظاهر	видим	ظاهر	ADJ;INDF;FEM;SG	
вили	فلل	виля-(се)	فَلَّل	N;INDF;FEM;PL	N;NOM;INDF;SG
канзас	كنساس	канзас	كنساس	N;INDF;MASC;SG	
канзас	كانساس	канзас	كانساس	N;INDF;MASC;SG	
бойци	المقاتلون	боец	مُقَاتِل	N;INDF;MASC;PL	N;NOM;DEF;PL
бойци	المحاربين	боец	مُحَارِب	N;INDF;MASC;PL	N;NOM;DEF;PL
бойци	المحاربون	боец	مُحَارِب	N;INDF;MASC;PL	N;NOM;DEF;PL
бойци	المقاتلين	боец	مُقَاتِل	N;INDF;MASC;PL	N;NOM;DEF;PL
бойци	المقاتلون	боец	مُقَاتِل	N;INDF;MASC;PL	N;NOM;DEF;PL
бойци	المقاتلات	боец	مُقَاتِلَة	N;INDF;MASC;PL	N;NOM;DEF;PL
касий	كاسيوس	касий	كاسيوس	PROPN;INDF;MASC;SG	
купър	كوبر	купър	كُوبِر	PROPN;INDF;MASC;SG	
купър	كوبير	купър	كُوبِير	PROPN;INDF;MASC;SG	
предоставят	توفر	предоставя	وَفَّر	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
кампании	الحملات	кампания	حَملَة	N;INDF;FEM;PL	N;NOM;DEF;PL
рузвелт	روزفلت	рузвелт	رُوزفِلت	N;INDF;MASC;SG	
рузвелт	روزفيلت	рузвелт	رُوزفِيل	N;INDF;MASC;SG	
общества	المجتمعات	общество	مُجتَمِع	N;INDF;NEUT;PL	ADJ;NOM;DEF;FEM;PL
общества	الجمعيات	общество	جَمعِيَّة	N;INDF;NEUT;PL	N;NOM;DEF;PL
нелсън	نيلسن	нелсън	نيلسن	PROPN;INDF;MASC;SG	
нелсън	نيلسون	нелсън	نيلسون	PROPN;INDF;MASC;SG	
стрела	السهم	стрел	سَهم	N;INDF;FEM;SG	N;NOM;DEF;SG
стрела	ارو	стрел	ارو	N;INDF;FEM;SG	
изложени	مكشوف	изложа-(се)	مكشوف	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
абу	ابو	абу	ابو	PROPN;INDF;MASC;SG	
протест	الاحتجاج	протест	اِحتِجَاج	N;INDF;MASC;SG	N;NOM;DEF;SG
протест	الاحتجاجات	протест	اِحتِجَاج	N;INDF;MASC;SG	N;NOM;DEF;PL
протест	احتج	протест	اِحتَجّ	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
кейп	العباءة	кейп	عِبَاءَة	N;INDF;MASC;SG	N;NOM;DEF;SG
кейп	الراس	кейп	رَأس	N;INDF;MASC;SG	N;NOM;DEF;SG
чърчил	تشرشل	чърчя	تَشَرشَل	N;INDF;MASC;SG	
тибет	التبت	тибет	اَلتِّبِت	N;INDF;MASC;SG	
заговор	المؤامرة	заговор	مُؤَامَرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
заговор	المؤامرة	заговор	مُؤَامَرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
стъкло	زجاجي	стъкло	زجاجي	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC;SG
стъкло	الزجاج	стъкло	زُجَاج	N;INDF;NEUT;SG	N;NOM;DEF;SG
рома	روما	рома	رُومَا	N;DEF;MASC;SG	
религиозен	الدينية	религиозен	دِينِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
религиозен	الديني	религиозен	دِينِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
религиозен	متدين	религиозен	متدين	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;DU
отговори	اجابة	отговоря	إِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;SG
отговори	الاجابة	отговоря	إِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;SG
отговори	جواب	отговоря	جَابّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;SG
отговори	الجواب	отговоря	جَوَاب	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;SG
отговори	الرد	отговоря	رَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;SG
отговори	الردود	отговоря	رَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;PL
отговори	الاستجابات	отговоря	اِستِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;PL
отговори	استجابات	отговоря	اِستِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;PL
отговори	ردود	отговоря	رَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;PL
отговори	الاجابات	отговоря	إِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;PL
отговори	اجابات	отговоря	إِجَابَة	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;PL
отговори	الردود	отговоря	رَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;PL
отговори	ردود	отговоря	رَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;PL
юридически	القانوني	юридически	قَانُونِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
светилището	ملاذ	светилище	مَلَاذ	N;DEF;NEUT;SG	N;NOM;INDF;SG
достигнат	الوصول	достигна	وُصُول	V;PFV;IND;PL;3;PRS;FIN;ACT	N;NOM;DEF;SG
грант	منح	грант	مَنَح	PROPN;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
грант	منحة	грант	مِنحَة	PROPN;INDF;MASC;SG	N;NOM;INDF;SG
грант	جرانت	грант	جرَان	PROPN;INDF;MASC;SG	
грант	غرانت	грант	غرَان	PROPN;INDF;MASC;SG	
прилагане	التنفيذ	прилагане	تَنفِيذ	N;INDF;NEUT;SG	N;NOM;DEF;SG
