και	وال	και	وَال	CONJ	N;NOM;DEF;SG
χάθηκε	فقدت	χάνω	فَقَد	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
χάθηκε	ضاع	χάνω	ضَاع	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
χάθηκε	ضائع	χάνω	ضَائِع	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
πεζικό	المشاة	πεζικό	مَاشِي	N;NOM;NEUT;SG	N;NOM;DEF;PL
πεζικό	مشاة	πεζικό	مَاشِي	N;NOM;NEUT;SG	N;NOM;INDF;PL
κλήρωση	ارسم	κλήρωση	ارسم	N;NOM;FEM;SG	
κλήρωση	ارسم	κλήρωση	ارسم	N;NOM;FEM;SG	
ατομικά	فرد	ατομικά	فَرد	ADV	N;NOM;INDF;SG
ατομικά	فردية	ατομικά	فَردِيّ	ADV	ADJ;NOM;INDF;FEM;SG
ατομικά	فردي	ατομικά	فَردِيّ	ADV	ADJ;NOM;INDF;MASC;SG
ατομικά	الفردية	ατομικά	فَردِيّ	ADV	ADJ;NOM;DEF;FEM;SG
ατομικά	الفرد	ατομικά	فَرد	ADV	N;NOM;DEF;SG
ηλεκτρικά	كهربائي	ηλεκτρικά	كَهرَبَائِيّ	ADV	N;NOM;INDF;SG
ηλεκτρικά	كهربائية	ηλεκτρικά	كَهرَبَائِيَّة	ADV	
ηλεκτρικά	كهربائي	ηλεκτρικά	كَهرَبَائِيّ	ADV	N;NOM;INDF;SG
ηλεκτρικά	كهربائية	ηλεκτρικά	كَهرَبَائِيَّة	ADV	
αμφισβήτηση	نزاع	αμφισβήτηση	نِزَاع	N;ACC;FEM;SG	N;NOM;INDF;SG
αμφισβήτηση	النزاع	αμφισβήτηση	نِزَاع	N;ACC;FEM;SG	N;NOM;DEF;SG
συντήρησης	النفقة	συντήρηση	نِفقَة	N;GEN;FEM;SG	N;NOM;DEF;SG
συντήρησης	صيانة	συντήρηση	صِيَانَة	N;GEN;FEM;SG	N;NOM;INDF;SG
συντήρησης	الصيانة	συντήρηση	صِيَانَة	N;GEN;FEM;SG	N;NOM;DEF;SG
τζόνι	جوني	τζόνι	جُونِيّ		
τζόνι	جونى	τζόνι	جونى		
γκόρντον	جوردون	γκόρντος	جُوردُون		
γκόρντον	غوردن	γκόρντος	غوردن		
γκόρντον	غوردون	γκόρντος	غوردون		
στοκχόλμη	استكهولم	στοκχόλμος	استكهولم	PROPN;NOM;FEM;SG	
στοκχόλμη	ستوكهولم	στοκχόλμος	ستوكهولم	PROPN;NOM;FEM;SG	
νεότερα	الاحدث	νέος	أَحدَث	ADV;CMPR	N;NOM;DEF;SG
νεότερα	احدث	νέος	أَحدَث	ADV;CMPR	
άλπεις	الالب	άλπεις	أَلب	PROPN;NOM;FEM;SG	
κομμουνιστική	الشيوعية	κομμουνιστικός	شُيُوعِيَّة	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
κομμουνιστική	الشيوعي	κομμουνιστικός	شُيُوعِيّ	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
βόρειος	شمال	βόρειος	شَمَال	ADJ;NOM;MASC;SG	N;NOM;INDF;SG
βόρειος	شمالي	βόρειος	شمالي	ADJ;NOM;MASC;SG	
αποτελεσματικότητα	كفاءة	αποτελεσματικότητα	كَفَاءَة	N;ACC;FEM;SG	N;NOM;INDF;SG
αποτελεσματικότητα	الكفاءة	αποτελεσματικότητα	كَفَاءَة	N;ACC;FEM;SG	N;NOM;DEF;SG
αποτελεσματικότητα	الفعالية	αποτελεσματικότητα	فَعَّالِيَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
αποτελεσματικότητα	فعالية	αποτελεσματικότητα	فَعَّالِيَّة	N;ACC;FEM;SG	N;NOM;INDF;SG
αποτελεσματικότητα	الفعالية	αποτελεσματικότητα	فَعَّالِيَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
αποτελεσματικότητα	فعالية	αποτελεσματικότητα	فَعَّالِيَّة	N;ACC;FEM;SG	N;NOM;INDF;SG
αποτελεσματικότητα	الفعالية	αποτελεσματικότητα	فَعَّالِيَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
αντίπαλοι	المنافسين	αντίπαλος	مُنَافِس	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
αντίπαλοι	المعارضون	αντίπαλος	مُعَارِض	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
αντίπαλοι	الخصوم	αντίπαλος	خُصُوم	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
αντίπαλοι	المعارضين	αντίπαλος	مُعَارِض	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
αντίπαλοι	خصوم	αντίπαλος	خَصم	ADJ;NOM;MASC;PL	
επενδύσεις	للاستثمارات	επένδυση	للاستثمارات	N;NOM;FEM;PL	N;NOM;DEF;SG
επενδύσεις	للاستثمار	επένδυση	للاستثمار	N;NOM;FEM;PL	
επενδύσεις	الاستثمار	επένδυση	اِستِثمَار	N;NOM;FEM;PL	N;NOM;DEF;SG
επενδύσεις	استثمار	επένδυση	اِستِثمَار	N;NOM;FEM;PL	N;NOM;INDF;SG
κοινωνίες	المجتمعات	κοινωνία	مُجتَمِع	N;NOM;FEM;PL	ADJ;NOM;DEF;FEM;PL
πλοήγησης	الملاحة	πλοήγηση	مِلَاحَة	N;GEN;FEM;SG	N;NOM;DEF;SG
ύμνο	ترتيلة	ύμνο	تَرتِيلَة	N;ACC;MASC;SG	
ύμνο	النشيد	ύμνο	نَشِيد	N;ACC;MASC;SG	N;NOM;DEF;SG
ύμνο	نشيد	ύμνο	نشيد	N;ACC;MASC;SG	N;NOM;INDF;SG
συμφώνησαν	اتفق	συμφωνώ	اِتَّفَق	V;PFV;IND;PL;3;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
συμφώνησαν	متفق	συμφωνώ	مُتَّفَق	V;PFV;IND;PL;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG
εφτά	se	εφτά	إِشَّ	NUM;NOM;NEUT;PL	
σολ	سول	σολ	سول		
σολ	سول	σολ	سول		
ασφαλή	امان	ασφαλής	أَمَان	ADJ;NOM;FEM;SG	
λουλούδια	الزهور	λουλούδι	زَهر	N;NOM;NEUT;PL	N;NOM;DEF;SG
λουλούδια	زهور	λουλούδι	زُهُور	N;NOM;NEUT;PL	
λουλούδια	الازهار	λουλούδι	اِزهَار	N;NOM;NEUT;PL	N;NOM;DEF;SG
λουλούδια	ازهار	λουλούδι	ازهار	N;NOM;NEUT;PL	
φάρος	مشعل	φάρος	مشعل	N;NOM;MASC;SG	
φάρος	بيكون	φάρος	بَيكُون	N;NOM;MASC;SG	
κεφαλαίου	العاصمة	κεφάλαιο	عَاصِمَة	N;GEN;NEUT;SG	N;NOM;DEF;SG
κεφαλαίου	عاصمة	κεφάλαιο	عَاصِمَة	N;GEN;NEUT;SG	N;NOM;INDF;SG
καύσιμα	وقود	καύσιμα	وَقُود	N;NOM;NEUT;PL	N;NOM;INDF;SG
καύσιμα	الوقود	καύσιμα	وَقُود	N;NOM;NEUT;PL	N;NOM;DEF;SG
κοινοπολιτείας	كومنولث	κοινοπολιτεία	كُومُنوِلث	N;GEN;FEM;SG	
κοινοπολιτείας	الكومنولث	κοινοπολιτεία	الكومنولث	N;GEN;FEM;SG	
ιό	الفيروس	ιό	فَيرُوس	N;ACC;MASC;SG	N;NOM;DEF;SG
ιό	فيروس	ιό	فَيرُوس	N;ACC;MASC;SG	
ιό	فيرس	ιό	فَيرَس	N;ACC;MASC;SG	
διπλωματική	الدبلوماسي	διπλωματικός	دِبلُومَاسِيّ	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
διπλωματική	الدبلوماسية	διπλωματικός	دِبلُومَاسِيَّة	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
συλλαμβάνεται	اعتقل	συλλαμβάνω	اِعتَقَل	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;MASC;SG;3;PASS
συλλαμβάνεται	معتقل	συλλαμβάνω	مُعتَقَل	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;INDF;SG
άζωτο	النيتروجين	άζωτο	النيتروجين	N;NOM;NEUT;SG	N;NOM;DEF;DU
έλενα	هيلانة	λένω	هيلانة	PROPN;NOM;FEM;SG	
έλενα	هيلينا	λένω	هيلينا	PROPN;NOM;FEM;SG	
έλενα	الينا	λένω	الينا	PROPN;NOM;FEM;SG	
έλενα	ايلينا	λένω	ايلينا	PROPN;NOM;FEM;SG	
έκβαση	الحصيلة	έκβαση	حَصِيلَة	N;ACC;FEM;SG	N;NOM;DEF;SG
εννιά	nin	εννιά	مُثَّة	NUM;NOM;MASC;PL	
κυκλική	التعميم	κυκλικός	تَعمِيم	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
κυκλική	تعميم	κυκλικός	تَعمِيم	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
κόμικ	كوميكس	κόμικ	كوميكس	N;NOM;NEUT;SG	
κόμικ	الهزلية	κόμικ	هُزلِيَّة	N;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
κόμικ	هزلي	κόμικ	هُزَل	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
συμβουλές	المشورة	συμβουλής	مُشَوِّر	N;NOM;FEM;PL	N;NOM;DEF;SG
συμβουλές	نصيحة	συμβουλής	نَصِيحَة	N;NOM;FEM;PL	N;NOM;INDF;SG
συμβουλές	النصيحة	συμβουλής	نَصِيح	N;NOM;FEM;PL	N;NOM;DEF;SG
αστεροειδείς	الكويكبات	αστεροειδής	الكويكبات	N;NOM;MASC;PL	
δημοσιεύει	نشر	δημοσιεύω	نَشر	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;SG
δημοσιεύει	انشر	δημοσιεύω	انشر	V;IPFV;IND;SG;3;PRS;FIN;ACT	
δημοσιεύει	النشر	δημοσιεύω	نَشر	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;SG
μπελ	حسناء	μπελ	حَسَان		
μπελ	بيل	μπελ	بِيل		
μπελ	الجرس	μπελ	جَرَس		N;NOM;DEF;SG
μπελ	جرس	μπελ	جَرَس		N;NOM;INDF;SG
επίσκοποι	الاساقفة	επίσκοπος	أُسَاقَف	N;NOM;MASC;PL	N;NOM;DEF;SG
θυγατέρα	بنت	θυγατέρα	بَنَى	N;NOM;FEM;SG	V;PFV;FEM;SG;3;ACT
παρεμβάσεις	التدخل	παρέμβαση	تَدَخُّل	N;NOM;FEM;PL	N;NOM;DEF;SG
παρεμβάσεις	تدخل	παρέμβαση	تَدَخُّل	N;NOM;FEM;PL	N;NOM;INDF;SG
αλληλογραφία	مراسلات	αλληλογραφία	مُرَاسِل	N;NOM;FEM;SG	N;NOM;INDF;PL
αλληλογραφία	المراسلات	αλληλογραφία	مُرَاسَلَة	N;NOM;FEM;SG	N;NOM;DEF;PL
μάθηση	تعلم	μάθηση	عَلِم	N;ACC;FEM;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
μάθηση	التعلم	μάθηση	تَعَلُّم	N;ACC;FEM;SG	N;NOM;DEF;SG
συμπεριφορές	سلوكيات	συμπεριφορά	سُلُوكِيّ	N;NOM;FEM;PL	ADJ;NOM;INDF;FEM;PL
συμπεριφορές	السلوكيات	συμπεριφορά	سُلُوكِيّ	N;NOM;FEM;PL	ADJ;NOM;DEF;FEM;PL
ποικίλες	متنوعة	ποικίλος	مُتَنَوِّع	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
αμπού	ابو	αμπού	ابو		
εξαιρετικές	استثنائية	εξαιρετικός	اِستِثنَائِيّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
παρένθεση	قوسين	παρένθεση	قوسين	N;NOM;FEM;SG	N;ACC;INDF;DU
παρένθεση	اقواس	παρένθεση	قَوس	N;NOM;FEM;SG	N;NOM;INDF;PL
πυραύλων	صاروخ	πύραυλος	صَارُوخ	N;GEN;MASC;PL	N;NOM;INDF;SG
πυραύλων	الصاروخ	πύραυλος	صَارُوخ	N;GEN;MASC;PL	N;NOM;DEF;SG
πυραύλων	القذيفة	πύραυλος	قَذِيفَة	N;GEN;MASC;PL	N;NOM;DEF;SG
πυραύλων	قذيفة	πύραυλος	قَذِيفَة	N;GEN;MASC;PL	N;NOM;INDF;SG
προσεγγίσεις	نهج	προσέγγιση	نَهج	N;NOM;FEM;PL	N;NOM;INDF;SG
προσεγγίσεις	النهج	προσέγγιση	نَهج	N;NOM;FEM;PL	N;NOM;DEF;SG
φωτεινή	ساطع	φωτεινός	سَاطَع	ADJ;NOM;FEM;SG	
φωτεινή	المشرق	φωτεινός	مَشرِق	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
φωτεινή	مشرق	φωτεινός	مَشرِق	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
μετανάστευσης	هجرة	μετανάστευση	هِجرَة	N;GEN;FEM;SG	N;NOM;INDF;SG
μετανάστευσης	الهجرة	μετανάστευση	هِجرَة	N;GEN;FEM;SG	N;NOM;DEF;SG
μετανάστευσης	هجرة	μετανάστευση	هِجرَة	N;GEN;FEM;SG	N;NOM;INDF;SG
μετανάστευσης	الهجرة	μετανάστευση	هِجرَة	N;GEN;FEM;SG	N;NOM;DEF;SG
εκκλησάκι	شابل	εκκλησάκι	شَابِل	N;NOM;NEUT;SG	
γενεύη	جنيف	γενεύη	جِنِيف	PROPN;ACC;FEM;SG	
ανίχνευση	كشف	ανίχνευση	كَشَف	N;NOM;FEM;SG	V;PFV;MASC;SG;3;ACT
κατευθείαν	مباشرة	κατεύθεια	مُبَاشَرَة	ADV	N;NOM;INDF;SG
κατευθείαν	مستقيم	κατεύθεια	مُستَقِيم	ADV	
καλλιτεχνικά	فنية	καλλιτεχνικά	فَنِّيّ	ADV	ADJ;NOM;INDF;FEM;SG
πρωτότυπα	الاصليون	πρωτότυπο	أَصلِيّ	ADV	ADJ;NOM;DEF;MASC;PL
ικανό	قادرين	ικανός	قَادِر	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;PL
ψάρι	فيش	ψάρι	فَيشَ	N;NOM;NEUT;SG	
ψάρι	سمك	ψάρι	سَمَك	N;NOM;NEUT;SG	
επικρατήσει	الغلبة	επικρατώ	غَلَبَة	V;PFV;NFIN;ACT	N;NOM;DEF;SG
χαμηλότερα	اقل	χαμηλά	أَقَلّ	ADV;CMPR	ADJ;NOM;INDF;MASC;SG
χαμηλότερα	اخفض	χαμηλά	خَفض	ADV;CMPR	
χαμηλότερα	ادنى	χαμηλά	أَدنَى	ADV;CMPR	
υποταγή	التقديم	υποταγή	تَقدِيم	N;ACC;FEM;SG	N;NOM;DEF;SG
υποταγή	تقديم	υποταγή	تَقدِيم	N;ACC;FEM;SG	N;NOM;INDF;SG
υποταγή	الخضوع	υποταγή	خُضُوع	N;ACC;FEM;SG	N;NOM;DEF;SG
πρόθεμα	البادئة	πρόθεμα	بَادِئ	N;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
λάνκα	لانكا	λάνκα	لانكا		
λάνκα	نكا	λάνκα	نَكَا		
συνελήφθησαν	اعتقل	συλλαμβάνω	اِعتَقَل	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;MASC;SG;3;PASS
συνελήφθησαν	معتقل	συλλαμβάνω	مُعتَقَل	V;PFV;IND;PL;3;PST;FIN;PASS	N;NOM;INDF;SG
κβαντική	كمي	κβαντικός	كمي	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
σον	شون	σον	شَون		
παράμετρος	ضابطة	παράμετρος	ضَابِط	N;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
παράμετρος	المعامل	παράμετρος	مُعَامِل	N;NOM;FEM;SG	N;NOM;DEF;PL
κένυα	كينيا	κένυα	كِينِيَا	PROPN;NOM;FEM;SG	
προτίμηση	تفضيل	προτίμηση	تَفضِيل	N;ACC;FEM;SG	N;NOM;INDF;SG
ανθρωπότητας	الانسانية	ανθρωπότητα	إِنسَانِيّ	N;GEN;FEM;SG	ADJ;NOM;DEF;FEM;SG
ανθρωπότητας	انسانية	ανθρωπότητα	إِنسَانِيّ	N;GEN;FEM;SG	ADJ;NOM;INDF;FEM;SG
ανθρωπότητας	البشرية	ανθρωπότητα	بَشَرِيّ	N;GEN;FEM;SG	ADJ;NOM;DEF;FEM;SG
επιβλήθηκε	مفروض	επιβάλλω	مَفرُوض	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
επιβλήθηκε	مفروضة	επιβάλλω	مَفرُوض	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;FEM;SG
επιβλήθηκε	فرض	επιβάλλω	فَرَض	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
επιβλήθηκε	يفرض	επιβάλλω	فَرَض	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;MASC;IND;SG;3;FIN;ACT
ανεξάρτητοι	المستقل	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;MASC;PL	ADJ;NOM;DEF;MASC;SG
ανεξάρτητοι	مستقل	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC;SG
ανεξάρτητοι	مستقلة	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;FEM;SG
ανεξάρτητοι	المستقلة	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;MASC;PL	ADJ;NOM;DEF;FEM;SG
ανεξάρτητοι	المستقلين	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;MASC;PL	ADJ;ACC;DEF;MASC;PL
ντόπιους	المحليون	ντόπιος	مَحَلِّيّ	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
αμερικάνικο	امريكيون	Αμερικάνικος	أَمرِيكِيّ	ADJ;NOM;NEUT;SG	N;NOM;INDF;PL
αμερικάνικο	الامريكي	Αμερικάνικος	أَمرِيكِيّ	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
βαλκανίων	البلقان	βαλκάνια	بَلَق	N;GEN;NEUT;PL	
καρπός	فواكه	καρπός	فَاكِه	N;NOM;MASC;SG	
καρπός	الفواكه	καρπός	فَاكِهَة	N;NOM;MASC;SG	N;NOM;DEF;PL
καρπός	رسغ	καρπός	رَسَّغ	N;NOM;MASC;SG	
τανζανία	تنزانيا	τανζανία	تنزانيا	PROPN;ACC;FEM;SG	
ακραία	المتطرف	ακραίος	مُتَطَرِّف	ADV	N;NOM;DEF;SG
ακραία	متطرف	ακραίος	مُتَطَرِّف	ADV	ADJ;NOM;INDF;MASC;SG
ακραία	المدقع	ακραίος	مُدَقَّع	ADV	N;NOM;DEF;SG
ακραία	متطرفة	ακραίος	مُتَطَرِّف	ADV	ADJ;NOM;INDF;FEM;SG
διατίθεται	متوفر	διαθέτω	متوفر	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG
διατίθεται	متاح	διαθέτω	مُتَاح	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG
διατίθεται	متاحة	διαθέτω	مُتَاح	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;FEM;SG
διατίθεται	متوفرة	διαθέτω	مُتَوَفِّر	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;FEM;SG
διατίθεται	تتوفر	διαθέτω	تَوَفَّر	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;MASC;IND;SG;3;FIN;ACT
αθλητή	رياضي	αθλητός	رِيَاضِيّ	N;ACC;MASC;SG	N;NOM;INDF;SG
αποτρέψει	منع	αποτρέπω	مَنع	V;PFV;IND;SG;3;FIN;ACT	N;NOM;INDF;SG
αποτρέψει	امنع	αποτρέπω	أَمنِع	V;PFV;IND;SG;3;FIN;ACT	
μάριος	ماريوس	μάριος	ماريوس	N;NOM;MASC;SG	
ταξιαρχία	لواء	ταξιαρχία	لِوَاء	N;ACC;FEM;SG	N;NOM;INDF;SG
ταξιαρχία	اللواء	ταξιαρχία	لِوَاء	N;ACC;FEM;SG	N;NOM;DEF;SG
καταστρέψει	تدمير	καταστρέφω	تَدمِير	V;PFV;IND;SG;3;FIN;ACT	N;NOM;INDF;SG
καταστρέψει	تدمر	καταστρέφω	دَمَّر	V;PFV;IND;SG;3;FIN;ACT	
δακτύλιος	خاتم	δακτύλιος	خاتم	N;NOM;MASC;SG	
επιβεβαίωσε	كد	επιβεβαιώνω	كَدّ	V;PFV;IND;SG;3;PST;FIN;ACT	
εξερεύνηση	استكشف	εξερεύνηση	اِستَكشَف	N;ACC;FEM;SG	
εξερεύνηση	استكشاف	εξερεύνηση	اِستِكشَاف	N;ACC;FEM;SG	N;NOM;INDF;SG
εξερεύνηση	الاستكشاف	εξερεύνηση	اِستِكشَاف	N;ACC;FEM;SG	N;NOM;DEF;SG
εξερεύνηση	استكشف	εξερεύνηση	اِستَكشَف	N;ACC;FEM;SG	
εξερεύνηση	استكشاف	εξερεύνηση	اِستِكشَاف	N;ACC;FEM;SG	N;NOM;INDF;SG
εξερεύνηση	الاستكشاف	εξερεύνηση	اِستِكشَاف	N;ACC;FEM;SG	N;NOM;DEF;SG
εξερεύνηση	الاستكشاف	εξερεύνηση	اِستِكشَاف	N;ACC;FEM;SG	N;NOM;DEF;SG
αλφόνσο	الفونسو	αλφόνσο	اَلفُونسُو		
γαβριήλ	جابرييل	γαβριήλ	جابرييل	PROPN;NOM;MASC;SG	
γαβριήλ	غابريل	γαβριήλ	غابريل	PROPN;NOM;MASC;SG	
γαβριήλ	جبريل	γαβριήλ	جبريل	PROPN;NOM;MASC;SG	
γαβριήλ	جابريل	γαβριήλ	جابريل	PROPN;NOM;MASC;SG	
γαβριήλ	غابرييل	γαβριήλ	غابرييل	PROPN;NOM;MASC;SG	
λόρενς	لورنس	λόρης	لُورنس	PROPN;NOM;FEM;SG	
λόρενς	لورانس	λόρης	لُورَانس	PROPN;NOM;FEM;SG	
λούντβιχ	لودفيج	λούντβιχ	لودفيج	PROPN;NOM;MASC;SG	
κεραυνός	رعد	κεραυνός	رعد	N;NOM;MASC;SG	
κεραυνός	برق	κεραυνός	برق	N;NOM;MASC;SG	
υπολογισμούς	حسابات	υπολογισμός	حِسَاب	N;ACC;MASC;PL	N;NOM;INDF;PL
υπολογισμούς	الحسابات	υπολογισμός	حِسَاب	N;ACC;MASC;PL	N;NOM;DEF;PL
παρών	الحاضر	παράνω	حَاضِر	N;NOM;MASC;SG	
παρών	الحالي	παράνω	حَالِيّ	N;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
τσε	تشي	τσε	تشي		
τετράγωνα	المربعات	τετράγωνος	مُرَبِّع	ADV	N;NOM;DEF;PL
τετράγωνα	مربعات	τετράγωνος	مُرَبَّع	ADV	ADJ;NOM;INDF;FEM;PL
τετράγωνα	كتل	τετράγωνος	كتل	ADV	N;NOM;INDF;PL
τετράγωνα	الكتل	τετράγωνος	كَتل	ADV	N;NOM;DEF;PL
όλιβερ	اوليفر	όλιβερ	أُولِيفِر	V;PFV;IND;SG;3;PST;FIN;ACT	
αραβικό	العرب	αραβικός	عَرَب	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
αραβικό	عرب	αραβικός	عرب	ADJ;NOM;NEUT;SG	
αραβικό	بالعربي	αραβικός	بالعربي	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
αραβικό	بالعربية	αραβικός	بَالِعربِيّ	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
γραπτή	كتب	γραπτός	كَتَب	N;NOM;FEM;SG	V;PFV;MASC;SG;3;ACT
γραπτή	مكتوب	γραπτός	مَكتُوب	N;NOM;FEM;SG	
γραπτή	خطية	γραπτός	خَطِّيّ	N;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
γραπτή	مكتوبة	γραπτός	مَكتُوب	N;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
επιτέλους	واخيرا	επιτέλους	وَ	ADV	
επιτέλους	اخيرا	επιτέλους	أَخِير	ADV	ADJ;ACC;INDF;MASC;SG
μολδαβία	مولدوفا	μολδαβία	مُولدُوفَا	PROPN;ACC;FEM;SG	
καναδός	كندي	καναδός	كَنَدِيّ	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
καναδός	كندية	καναδός	كَنَدِيّ	N;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
καναδός	الكندية	καναδός	كَنَدِيّ	N;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
ριχάρδος	ريتشارد	ριχάρδος	رِيتشَارد	PROPN;NOM;MASC;SG	
ακαδημαϊκό	الاكاديمية	ακαδημαϊκός	إِكَادِيمِيّ	N;NOM;NEUT;SG	
ακαδημαϊκό	اكاديمي	ακαδημαϊκός	إِكَادِيمِيّ	N;NOM;NEUT;SG	
κιμ	كيم	κιμ	كِيم	PROPN;NOM;MASC;SG	
κοιλιά	بطن	κοιλιός	بَطن	N;NOM;FEM;SG	
κοιλιά	بطني	κοιλιός	بطني	N;NOM;FEM;SG	
κοιλιά	بطن	κοιλιός	بَطن	N;NOM;FEM;SG	
μπάρι	باري	μπάρι	باري		
ακουστική	الصوتيات	ακουστικός	صَوتِيّ	ADJ;NOM;FEM;SG	N;NOM;DEF;PL
πέδρο	بيدرو	πέδρο	بيدرو		
αμοιβή	رسوم	αμοιβός	رَسم	N;NOM;FEM;SG	N;NOM;INDF;PL
αμοιβή	الرسوم	αμοιβός	رَسم	N;NOM;FEM;SG	N;NOM;DEF;PL
αμοιβή	الاجور	αμοιβός	أَجر	N;NOM;FEM;SG	N;NOM;DEF;PL
αμοιβή	ثواب	αμοιβός	ثَابِيَة	N;NOM;FEM;SG	N;NOM;INDF;PL
υψηλότερα	اعلى	ψηλά	اعلى	ADV;CMPR	
υψηλότερα	الاعلى	ψηλά	أَعلَى	ADV;CMPR	ADJ;NOM;DEF;MASC;SG
μετατόπιση	مناوبة	μετατόπιση	مُنَاوَبَة	N;ACC;FEM;SG	N;NOM;INDF;SG
μετατόπιση	التحول	μετατόπιση	تَحَوُّل	N;ACC;FEM;SG	N;NOM;DEF;SG
μετατόπιση	التشرد	μετατόπιση	تَشَرُّد	N;ACC;FEM;SG	N;NOM;DEF;SG
