το	els	ο	el	DET;NOM;DEF;NEUT;SG	DET;DEF;MASC;PL
πρόσφερε	ofert	προσφέρω	ofert	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
σόφια	sofia	σόφια	sofia	PROPN;NOM;FEM;SG	
αμβούργο	hamburg	αμβούργο	hamburg	PROPN;NOM;NEUT;SG	
αυτοκρατορικό	imperial	αυτοκρατορικό	imperial	ADJ;NOM;NEUT;SG	
εκτελεστική	executiu	εκτελεστικός	executiu	ADJ;NOM;FEM;SG	N;MASC;SG
κάθριν	kathryn	κάθριν	kathryn		PROPN
κάθριν	katherine	κάθριν	katherine		N;FEM;SG
κάθριν	caterina	κάθριν	caterina		
κάθριν	catherine	κάθριν	catherine		PROPN
ισχύς	força	ισχύς	força	N;NOM;FEM;SG	
ισχύς	poder	ισχύς	poder	N;NOM;FEM;SG	
υπεύθυνο	responsable	υπεύθυνος	responsable	ADJ;NOM;NEUT;SG	N;SG
στρατηγοί	generals	στρατηγός	general	N;NOM;MASC;PL	ADJ;PL
πράγα	praga	πράγα	praga	PROPN;NOM;FEM;SG	
χιούστον	houston	χιούστος	houstó		
ερασιτεχνικό	amateur	ερασιτεχνικός	amateur	ADJ;NOM;NEUT;SG	
παράθυρο	finestra	παράθυρος	finestra	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
μαδαγασκάρη	madagascar	μαδαγασκάρης	madagascar	PROPN;NOM;FEM;SG	ADJ;SG
μυτιλήνη	mitilene	μυτιλήνω	mitilene	PROPN;NOM;FEM;SG	ADJ;SG
γυμνό	despullada	γυμνό	despullat	N;NOM;NEUT;SG	ADJ;FEM;SG;V.PTCP
γυμνό	nua	γυμνό	nua	N;NOM;NEUT;SG	ADJ;FEM;SG
ουράνια	celestial	ουράνια	celestial	ADV	ADJ;SG
δέκατο	desena	δέκατος	desè	NUM;NOM;NEUT;SG	ADJ;FEM;SG
δέκατο	desè	δέκατος	desè	NUM;NOM;NEUT;SG	ADJ;MASC;SG
αποκαλύφθηκε	revelat	αποκαλύπτω	revelar	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
δημιουργού	creador	δημιουργός	creador	N;GEN;MASC;SG	ADJ;MASC;SG
μετα	after	μετα	after	ADV	
αγαπημένη	preferit	αγαπημένος	preferir	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
αγαπημένη	favorit	αγαπημένος	favorit	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
γιανγκ	yang	γιανγκ	yang	N	PROPN
προστάτη	protector	προστάτης	protector	N;ACC;MASC;SG	ADJ;MASC;SG
προστάτη	protectora	προστάτης	protectora	N;ACC;MASC;SG	ADJ;FEM;SG
ιθαγενείς	nadius	ιθαγενής	nadiu	N;NOM;MASC;PL	ADJ;MASC;PL
λείπουν	desaparegut	λείπω	desaparegut	V;IPFV;IND;PL;3;PRS;FIN;ACT	ADJ;MASC;SG;V.PTCP
λείπουν	falta	λείπω	faltar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
λείπουν	desapareguda	λείπω	desaparegut	V;IPFV;IND;PL;3;PRS;FIN;ACT	ADJ;FEM;SG;V.PTCP
προτεινόμενη	suggerit	προτεινόμενος	suggerir	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
προτεινόμενη	suggerits	προτεινόμενος	suggerit	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
προτεινόμενη	recomanats	προτεινόμενος	recomanat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
προτεινόμενη	recomanada	προτεινόμενος	recomanat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
προτεινόμενη	recomanable	προτεινόμενος	recomanable	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;SG
προτεινόμενη	recomanat	προτεινόμενος	recomanat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
προτεινόμενη	proposat	προτεινόμενος	proposat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
προτεινόμενη	proposats	προτεινόμενος	proposat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ιππείς	riders	ιππές	rider	N;NOM;MASC;PL	ADJ;PL
μισή	half	μισός	half	N;ACC;FEM;SG	PROPN
μίνι	mini	μίνι	mini	NUM;NOM;NEUT;SG	
μίνι	minnie	μίνι	minnie	NUM;NOM;NEUT;SG	
άρχοντα	lord	άρχω	lord	N;ACC;MASC;SG	
αυτοκτονία	suïcidi	αυτοκτονία	suïcidi	N;ACC;FEM;SG	
βέρμαχτ	wehrmacht	βέρμαχτ	wehrmacht	N;GEN;MASC;SG	ADJ;SG
διορίζεται	nomenats	διορίζω	nomenar	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;PL;V.PTCP
γύρους	voltes	γύρος	volta	N;ACC;MASC;PL	
φραντσέσκο	francesco	φραντσέσκο	francesco		
αιχμαλωσία	captura	αιχμαλωσία	captura	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
χέπμπορν	hepburn	χεπμπώρνω	hepburn		
περιστατικά	incidents	περιστατικά	incident	ADV	N;MASC;PL
υποστηρικτής	partidari	υποστηρικτής	partidari	N;NOM;MASC;SG	ADJ;MASC;SG
πολιτιστικός	culturals	πολιτιστικός	cultural	ADJ;NOM;MASC;SG	ADJ;PL
ικανός	capaces	ικανός	capaça	ADJ;NOM;MASC;SG	ADJ;FEM;PL
ικανός	capaços	ικανός	capaç	ADJ;NOM;MASC;SG	ADJ;MASC;PL
λεωφόρος	boulevard	λεωφόρος	boulevard	N;NOM;FEM;SG	
λεωφόρος	bulevard	λεωφόρος	bulevard	N;NOM;FEM;SG	
βίο	bio	βίο	bio	N;ACC;MASC;SG	
άπειρο	infinit	άπειρο	infinit	N;NOM;NEUT;SG	ADJ;MASC;SG
άπειρο	infinites	άπειρο	infinit	N;NOM;NEUT;SG	ADJ;FEM;PL
άπειρο	infinits	άπειρο	infinit	N;NOM;NEUT;SG	ADJ;MASC;PL
άπειρο	infinita	άπειρο	infinita	N;NOM;NEUT;SG	ADJ;FEM;SG
άπειρο	infinit	άπειρο	infinit	N;NOM;NEUT;SG	ADJ;MASC;SG
λευκός	white	λευκός	white	ADJ;NOM;MASC;SG	PROPN
καταστραφεί	destruït	καταστρέφω	destruït	V;PFV;NFIN;PASS	ADJ;MASC;SG;V.PTCP
καταστραφεί	destruïda	καταστρέφω	destruït	V;PFV;NFIN;PASS	ADJ;FEM;SG;V.PTCP
παππού	avi	παππού	avi	N;ACC;MASC;SG	
παππού	avi	παππού	avi	N;ACC;MASC;SG	
αιθιοπία	etiòpia	αιθιοπία	etiòpia	PROPN;ACC;FEM;SG	ADJ;FEM;SG
ζωγράφισε	pintat	ζωγραφίζω	pintar	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
περσία	pèrsia	περσία	pèrsia	PROPN;NOM;FEM;SG	
ξένη	exteriors	ξένος	exterior	ADJ;NOM;FEM;SG	ADJ;PL
κοσμήματα	jewels	κόσμημα	jewel	N;NOM;NEUT;PL	
δεκτή	acceptats	δεκτός	acceptat	ADJ;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
στολή	disfressa	στολή	disfressa	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
στολή	uniforme	στολή	uniforme	N;NOM;FEM;SG	
χάρης	haris	χάρη	hari	PROPN;NOM;MASC;SG	
διπλά	doble	διπλός	doble	NUM;NOM;NEUT;PL	ADJ;SG
υποστηρίζοντας	discutint	υποστηρίζω	discutir	V;IPFV;V.CVB;ACT	V;V.MSDR
περιορισμένο	limitades	περιορίζω	limitat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
περιορισμένο	limitat	περιορίζω	limitat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
περιορισμένο	limitats	περιορίζω	limitat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
περιορισμένο	restringits	περιορίζω	restringit	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
περιορισμένο	restringida	περιορίζω	restringit	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
περιορισμένο	restringit	περιορίζω	restringir	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
μαχητής	lluitador	μαχητής	lluitador	ADJ;NOM;MASC;SG	N;MASC;SG
στου	stu	μου	stu	N	PROPN
αλεξάνδρα	alexandra	αλεξάνδρος	alexandra	PROPN;NOM;FEM;SG	
ντάγκλας	douglas	ντάγκλος	douglas	PROPN;NOM;MASC;SG	
άγκυρα	ankara	άγκυρα	ankara	PROPN;NOM;FEM;SG	PROPN
άγκυρα	àncora	άγκυρα	àncora	PROPN;NOM;FEM;SG	
άγκυρα	ancoratge	άγκυρα	ancoratge	PROPN;NOM;FEM;SG	
περιθώριο	marges	περιθώριο	marge	N;NOM;NEUT;SG	N;MASC;PL
κατασκευάζονται	fabricat	κατασκευάζω	fabricar	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
κατασκευάζονται	fabricats	κατασκευάζω	fabricat	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;MASC;PL;V.PTCP
σήμανση	marcatge	σήμανση	marcatge	N;NOM;FEM;SG	
γειτονιά	veïnat	γειτονιά	veïnat	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
φοιτητής	estudiant	φοιτητής	estudiar	N;NOM;MASC;SG	V;V.MSDR
ουρουγουάη	uruguai	ουρουγουάος	uruguar	PROPN;ACC;FEM;SG	N;FEM;SG
περιστέρι	colom	περιστέρι	colom	N;NOM;NEUT;SG	
φράνκο	franco	φράνκο	francar		
βάγκνερ	wagner	βάγκνερ	wagner		
κάμπο	cabo	κάμπος	cabo	PROPN;NOM;NEUT;SG	PROPN
κάμπο	campo	κάμπος	campo	PROPN;NOM;NEUT;SG	
σαφής	neteja	σαφής	neteja	ADJ;NOM;FEM;SG	N;FEM;SG
σαφής	clars	σαφής	clar	ADJ;NOM;FEM;SG	ADJ;MASC;PL
γκρι	gray	γκρι	gray	N;NOM;SG	PROPN
γκρι	gris	γκρι	gris	N;NOM;SG	ADJ;MASC;SG
γκρι	grey	γκρι	grey	N;NOM;SG	
σέρβος	serbi	σέρβος	serbi	PROPN;NOM;MASC;SG	ADJ;MASC;SG
έβδομη	setena	έβδομος	setè	PROPN;NOM;FEM;SG	ADJ;FEM;SG
έβδομη	setè	έβδομος	setè	PROPN;NOM;FEM;SG	ADJ;MASC;SG
πράγας	praga	πράγα	praga	PROPN;GEN;FEM;SG	
παραμένοντας	restant	παραμένω	restant	V;IPFV;V.CVB;ACT	
παραμένοντας	restants	παραμένω	restant	V;IPFV;V.CVB;ACT	ADJ;PL
φούτμπολ	futbol	φούτμπολ	futbol		N;MASC;SG
ύδρα	hydra	ύδρα	hydra	PROPN;ACC;FEM;SG	
σλοβακίας	eslovàquia	σλοβακία	eslovàquia	PROPN;GEN;FEM;SG	ADJ;FEM;SG
διαιτητής	ref	διαιτητής	ref	N;NOM;MASC;SG	
λάμψη	flash	λάμψη	flash	N;ACC;FEM;SG	
λάμψη	flaix	λάμψη	flaix	N;ACC;FEM;SG	
λάμψη	resplendor	λάμψη	resplendor	N;ACC;FEM;SG	
έκτο	sisena	έκτος	sisè	NUM;NOM;NEUT;SG	ADJ;FEM;SG
έκτο	sisè	έκτος	sisè	NUM;NOM;NEUT;SG	ADJ;MASC;SG
αϊνστάιν	einstein	αϊνστάιν	einstir	N	
απόγονος	cries	απόγονος	cria	N;NOM;MASC;SG	N;FEM;PL
ξένο	xenó	ξένος	xenó	ADJ;NOM;NEUT;SG	N;MASC;SG
ξένο	exteriors	ξένος	exterior	ADJ;NOM;NEUT;SG	ADJ;PL
αντρέι	andrej	αντρέι	andre	PROPN;NOM;MASC;SG	PROPN
αντρέι	andrei	αντρέι	andrei	PROPN;NOM;MASC;SG	N;MASC;SG
γουίλιαμς	williams	γουίλιαμ	williams	N;NOM;FEM;SG	ADJ;MASC;PL
οργή	colera	οργή	colera	N;ACC;FEM;SG	
οργή	fúria	οργή	fúria	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
δωρεά	donas	δωραός	donas	N;NOM;FEM;SG	
δωρεά	donats	δωραός	donat	N;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
δωρεά	donara	δωραός	donar	N;NOM;FEM;SG	V;IND;SG;3;FIN
αλυσίδες	cadena	αλυσίδα	cadena	N;NOM;FEM;PL	N;FEM;SG
πιστός	fidels	πιστός	fidel	ADJ;NOM;MASC;SG	ADJ;PL
πιστός	lleials	πιστός	lleial	ADJ;NOM;MASC;SG	ADJ;PL
πιστός	creient	πιστός	creure	ADJ;NOM;MASC;SG	V;V.MSDR
ασθενή	pacient	ασθενής	pacient	ADJ;NOM;MASC;SG	N;SG
κλούμπε	clube	κλούμαι	clube		N;MASC;SG
βρήκα	trobat	βρήκα	trobar	V;PFV;IND;SG;1;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
εξοπλισμός	equipaments	εξοπλισμός	equipament	N;NOM;MASC;SG	N;MASC;PL
ναυτιλία	pujades	ναυτιλία	pujada	N;NOM;FEM;SG	N;FEM;PL
ράγκμπι	rugby	ράγκμπι	rugby		
ράγκμπι	rugbi	ράγκμπι	rugbi		N;MASC;SG
ενσωματώθηκε	incorporat	ενσωματώνω	incorporat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ενσωματώθηκε	incorporats	ενσωματώνω	incorporat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;PL;V.PTCP
καστίλης	castella	καστίλης	castella	PROPN;GEN;FEM;SG	N;FEM;SG
προδιαγραφές	especificació	προδιαγραφή	especificació	N;NOM;FEM;PL	N;FEM;SG
φίτζι	fiji	φίτζι	fijar	PROPN;NOM;FEM;SG	PROPN
ρον	ron	ρον	ron		PROPN
φιλαδέλφεια	filadèlfia	φιλαδέλφεια	filadèlfia	N;NOM;FEM;SG	
φιλαδέλφεια	philadelphia	φιλαδέλφεια	philadelphia	N;NOM;FEM;SG	
πορτ	port	πορτ	port		N;MASC;SG
μαδαγασκάρης	madagascar	μαδαγασκάρης	madagascar	N;GEN;FEM;SG	ADJ;SG
μαδαγασκάρης	malgaix	μαδαγασκάρης	malgaix	N;GEN;FEM;SG	ADJ;MASC;SG
καλωδιακή	cable	καλωδιακός	cable	ADJ;NOM;FEM;SG	N;MASC;SG
τζιν	jin	τζεν	jin	N;NOM;NEUT;SG	PROPN
τζιν	texans	τζεν	texà	N;NOM;NEUT;SG	N;MASC;PL
τζιν	gin	τζεν	gin	N;NOM;NEUT;SG	PROPN
τζιν	jean	τζεν	jean	N;NOM;NEUT;SG	
τζιν	gene	τζεν	gene	N;NOM;NEUT;SG	PROPN
ράσελ	russell	ράσελ	russell		
απόφοιτοι	llicenciats	απόφοιτος	llicenciat	N;NOM;MASC;PL	ADJ;MASC;PL;V.PTCP
απόφοιτοι	titulats	απόφοιτος	titulat	N;NOM;MASC;PL	ADJ;MASC;PL;V.PTCP
αντρέα	andrea	αντρέα	andre	N;MASC;SG	
ζάκυνθο	zante	ζάκυνθος	zante	PROPN;ACC;FEM;SG	
διαζύγιο	divorci	διαζύγιο	divorci	N;NOM;NEUT;SG	
διαζύγιο	divorciat	διαζύγιο	divorciat	N;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
ταιριάζει	fits	ταιριάζω	fit	V;IPFV;IND;SG;1;PRS;FIN;ACT	
ταιριάζει	apte	ταιριάζω	apte	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADJ;MASC;SG
έχτισε	construït	χτίζω	construït	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
έχτισε	construit	χτίζω	construir	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
έχτισε	edificat	χτίζω	edificat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
παπούα	papua	παπώ	papua	PROPN;NOM;FEM;SG	PROPN
σρι	sri	σρι	sri		
πρόσθεσε	afegits	προσθέτω	afegit	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
πρόσθεσε	afegit	προσθέτω	afegit	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
δεξαμενή	contenidor	δεξαμενή	contenidor	N;NOM;FEM;SG	ADJ;MASC;SG
καιρός	weather	καιρός	weather	N;NOM;MASC;SG	
μοντέρνα	moderna	μοντέρνα	modern	N;NOM;FEM;PL	ADJ;FEM;SG
μοντέρνα	modern	μοντέρνα	modern	N;NOM;FEM;PL	ADJ;MASC;SG
νεολαία	juvenil	νεολαία	juvenil	N;NOM;FEM;SG	ADJ;SG
νεολαία	jovent	νεολαία	jovent	N;NOM;FEM;SG	
νεολαία	joventut	νεολαία	joventut	N;NOM;FEM;SG	
γκέοργκ	georg	γκέοργκ	georg		PROPN
μπους	bush	μπου	bush		PROPN
πλαγιά	talussos	πλαγιά	talús	N;NOM;FEM;SG	N;MASC;PL
σάρα	sarah	σάρα	sarah	PROPN;NOM;FEM;SG	N;FEM;SG
σάρα	sara	σάρα	sara	PROPN;NOM;FEM;SG	
ανώτερος	sènior	άνω	sènior	ADJ;NOM;MASC;SG	
επικίνδυνη	perillosos	επικίνδυνος	perillós	ADJ;NOM;FEM;SG	ADJ;MASC;PL
υπο	sub	υπο	sub	N	
αμπντούλ	abdul	αμπντούλ	abdul		PROPN
ράμφος	bec	ράμφος	bec	N;NOM;NEUT;SG	
ελσίνκι	hèlsinki	ελσίνκι	hèlsinki	PROPN;NOM;NEUT;SG	
ελσίνκι	helsinki	ελσίνκι	helsinki	PROPN;NOM;NEUT;SG	
σωλήνα	pipa	σωλήνα	pipa	N;NOM;MASC;SG	
εσθονία	estònia	εσθονία	estònia	PROPN;NOM;FEM;SG	ADJ;FEM;SG
τυνησία	tunísia	τυνησία	tunísia	PROPN;ACC;FEM;SG	ADJ;FEM;SG
δηλώνοντας	acreditant	δηλώνω	acreditar	V;IPFV;V.CVB;ACT	V;V.MSDR
ουζμπεκιστάν	uzbekistan	ουζμπεκιστάν	uzbekistar		ADJ;SG
κλιπ	clips	κλιπ	clip		N;MASC;PL
κλιπ	clip	κλιπ	clip		N;MASC;SG
νβα	nba	νβα	nba		N;MASC;SG
συμμετρία	simetria	συμμετρία	simetria	N;NOM;FEM;SG	V;COND;SG;3;FIN
διοργανώτρια	planificador	διοργανώτρια	planificador	ADJ;NOM;FEM;SG	N;MASC;SG
αποδόθηκε	atribuït	αποδίδω	atribuir	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
εμφανής	aparents	εμφανής	aparent	ADJ;NOM;FEM;SG	ADJ;PL
δούλεψε	treballat	δουλεύω	treballat	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
δούλεψε	treballats	δουλεύω	treballar	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
λεόνε	leone	λέγω	leone		PROPN
υποκριτική	actuant	υποκριτικός	actuar	N;NOM;FEM;SG	V;V.MSDR
πρωτοπόρος	pioneer	πρωτοπόρος	pioneer	ADJ;NOM;MASC;SG	PROPN
πανκ	punk	πανκ	punk		N;MASC;SG
αυτο	aquesta	αυτός	aquest	PRO;NOM;NEUT;SG;3	DET;FEM;SG
αυτο	aquest	αυτός	aquest	PRO;NOM;NEUT;SG;3	DET;MASC;SG
λίρες	lliures	λίρος	lliure	N;NOM;FEM;PL	ADJ;PL
μουράτ	murat	μουράτ	murar	N;NOM;MASC;SG	
κεφαλής	head	κεφαλής	head	N;GEN;FEM;SG	
ανεβαίνει	pujant	ανεβαίνω	pujar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
κουβέιτ	kuwait	κουβέιτ	kuwait		ADJ;SG
υποβρύχια	subaquàtiques	υποβρύχιο	subaquàtic	N;NOM;NEUT;PL	ADJ;FEM;PL
υποβρύχια	subs	υποβρύχιο	subs	N;NOM;NEUT;PL	
ζιμπάμπουε	zimbabwe	ζιμπάμπω	zimbabwe	PROPN;NOM;FEM;SG	PROPN
έμμεσα	indirectes	έμμεσα	indirecte	ADV	ADJ;PL
έμμεσα	indirecte	έμμεσα	indirecte	ADV	ADJ;MASC;SG
ανεξαρτήτως	independentment	ανεξάρτητα	independentment	N;GEN;FEM;SG	ADV
πιστοί	creients	πιστός	creient	ADJ;NOM;MASC;PL	N;PL
πιστοί	fidel	πιστός	fidel	ADJ;NOM;MASC;PL	ADJ;SG
ρολόι	rellotge	ρολός	rellotge	N;NOM;NEUT;SG	
ρολόι	rellotge	ρολός	rellotge	N;NOM;NEUT;SG	
γραφικά	gràfics	γραφικά	gràfic	ADV	ADJ;MASC;PL
απόβαση	desembarcaments	απόβαση	desembarcarcent	N;ACC;FEM;SG	N;MASC;PL
ριμπάουντ	rebot	ριμπάουντ	rebot		
ριμπάουντ	rebounds	ριμπάουντ	rebound		
εκδότη	editorial	εκδότης	editorial	N;VOC;MASC;SG	
εκδότη	emissor	εκδότης	emissor	N;VOC;MASC;SG	ADJ;MASC;SG
αναστασία	anastasia	αναστασία	anastasia	PROPN;NOM;FEM;SG	
μαγνητική	mri	μαγνητικός	mri	ADJ;NOM;FEM;SG	
ζωρζ	georges	ζωρζ	georga		
ελαφρύ	llum	ελαφρύ	llum	N;NOM;NEUT;SG	
ελαφρύ	lleuger	ελαφρύ	lleuger	N;NOM;NEUT;SG	ADJ;MASC;SG
πράσινη	green	πράσινος	grear	ADJ;NOM;FEM;SG	
πράσινη	verd	πράσινος	verd	ADJ;NOM;FEM;SG	
μπλουζ	blues	μπλουζ	blues		
μπλουζ	blaus	μπλουζ	blau		ADJ;MASC;PL
ευκολία	facilitat	ευκολία	facilitat	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
γκάρι	garri	γκάρι	garri		N;MASC;SG
γκάρι	gary	γκάρι	gary		PROPN
μουσολίνι	mussolini	μουσολίνι	mussolini	N;NOM;MASC;SG	ADJ;MASC;SG
γραμμένα	escrit	γραμμένος	escrit	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
τακτικές	tàctiques	τακτικός	tàctic	ADJ;NOM;FEM;PL	N;FEM;PL
σάντος	santos	σάντος	sant		PROPN
ασκείται	exercit	ασκώ	exercit	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
κατασκευασμένο	fabricat	κατασκευασμένος	fabricar	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
κατασκευασμένο	fabricats	κατασκευασμένος	fabricat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
κατασκευασμένο	construïts	κατασκευασμένος	construït	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
υπέβαλε	presentat	υποβάλλω	presentat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
υπέβαλε	presentada	υποβάλλω	presentat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
μεταλλικό	metall	μεταλλικός	metall	ADJ;NOM;NEUT;SG	N;MASC;SG
νταν	dan	νταν	dan		
νταν	donen	νταν	donar		V;IND;PL;3;PRS;FIN
νταν	dunn	νταν	dunn		PROPN
οχάιο	ohio	οχάιο	ohio		N;MASC;SG
λούκας	lucas	λούκα	lucas	PROPN;NOM;MASC;SG	
λούκας	lukas	λούκα	lukas	PROPN;NOM;MASC;SG	PROPN
κινήθηκε	moguda	κινώ	moguda	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;FEM;SG;V.PTCP
ισχυρός	poderosos	ισχυρός	poderós	ADJ;NOM;MASC;SG	ADJ;MASC;PL
ισχυρός	poderoses	ισχυρός	poderós	ADJ;NOM;MASC;SG	ADJ;FEM;PL
περικλή	pèricles	περικλή	pèricle	N;VOC;MASC;SG	ADJ;SG
ιόντα	ió	ιόντα	ió	N;NOM;NEUT;PL	ADJ;MASC;SG
αλεξάντρ	aleksandr	αλεξάντρ	aleksandr		
αλεξάντρ	alexandre	αλεξάντρ	alexandre		
συνέχιση	continuant	συνέχιση	continuar	N;ACC;FEM;SG	V;V.MSDR
διώξεις	persecució	δίωξη	persecució	N;NOM;FEM;PL	N;FEM;SG
άκρες	vores	άκρα	vora	N;NOM;FEM;PL	
εοκ	cee	εοκ	cee	N	PROPN
κρίστοφερ	cristòfor	κρίστοφερ	cristòfor	PROPN;NOM;MASC;SG	ADJ;MASC;SG
κρίστοφερ	christopher	κρίστοφερ	christopher	PROPN;NOM;MASC;SG	
εντυπωσιακή	impressionants	εντυπωσιακός	impressionant	ADJ;NOM;FEM;SG	ADJ;PL
εντυπωσιακή	cridaners	εντυπωσιακός	cridaner	ADJ;NOM;FEM;SG	ADJ;MASC;PL
αξιοσημείωτα	notables	αξιοσημείωτος	notable	ADV	ADJ;PL
αξιοσημείωτα	notable	αξιοσημείωτος	notable	ADV	ADJ;SG
αξιοσημείωτα	destacable	αξιοσημείωτος	destacable	ADV	ADJ;SG
αξιοσημείωτα	remarcable	αξιοσημείωτος	remarcable	ADV	ADJ;SG
αξιοσημείωτα	remarcables	αξιοσημείωτος	remarcable	ADV	ADJ;PL
προσθήκες	addicions	προσθήκη	addició	ADJ;NOM;FEM;PL	N;FEM;PL
προσθήκες	incorporacions	προσθήκη	incorporació	ADJ;NOM;FEM;PL	N;FEM;PL
συμπεριλαμβάνεται	inclòs	συμπεριλαμβάνω	inclòs	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
ολοκληρωμένη	integrats	ολοκληρώνω	integrat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ολοκληρωμένη	integrat	ολοκληρώνω	integrat	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
επιτίθεται	atacant	επιτίθεμαι	atacar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
ρέει	abocat	ρέγω	abocat	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG;V.PTCP
αληθινή	true	αληθινός	true	ADJ;NOM;FEM;SG	
πετρέλαιο	benzina	πετρέλαιο	benzina	N;NOM;NEUT;SG	
πετρέλαιο	oli	πετρέλαιο	oli	N;NOM;NEUT;SG	
τουριστικό	turista	τουριστικός	turista	ADJ;NOM;NEUT;SG	N;SG
αυτόματη	auto	αυτόματος	auto	ADJ;NOM;FEM;SG	
ολοκληρώθηκαν	completat	ολοκληρώνω	completar	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ολοκληρώθηκαν	finalitzats	ολοκληρώνω	finalitzat	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;MASC;PL;V.PTCP
αβίβ	aviv	αβίβ	aviv		PROPN
σολομώντα	salomó	σολομώ	salomó	N;GEN;FEM;PL	
