של	shel	של	shel	PART;GEN	PROPN;NOM;MASC;SG;POS
מחולקת	rozdělena	חולק	rozdělený	V;FEM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
קופר	cooper	קופר	cooper	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
קופר	cooperová	קופר	cooperový	PROPN	ADJ;NOM;FEM;SG;POS
שואל	žádá	שאל	žádat	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
פוגש	splňuje	פגש	splňovat	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מושגים	koncepce	מושג	koncepce	N;MASC;PL	N;NOM;FEM;SG;POS
תפס	popadl	תפס	popadnout	PROPN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
תפס	přistižen	תפס	přistižený	PROPN	ADJ;MASC;SG;POS;V.PTCP;PASS
תפס	chyceni	תפס	chycený	PROPN	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
תפס	chycen	תפס	chycený	PROPN	ADJ;MASC;SG;POS;V.PTCP;PASS
תפס	chytil	תפס	chytit	PROPN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
תפס	zabavili	תפס	zabavit	PROPN	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
נסיכות	knížectví	נסיכה	knížectví	PROPN	N;NOM;NEUT;SG;POS
נסיכות	princezny	נסיכה	princezna	PROPN	N;NOM;FEM;PL;POS
שלבי	shelby	שלב	shelba	N;MASC;PL	PROPN;NOM;FEM;SG;POS
האוסטרלי	australský	האוסטרלי	australský	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
האוסטרלי	austrálie	האוסטרלי	austrálie	PROPN	PROPN;NOM;FEM;SG;POS
נדירים	vzácný	נדיר	vzácný	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
נדירים	vzácné	נדיר	vzácný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
נדירים	vzácná	נדיר	vzácný	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
בוטל	zrušen	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
בוטל	zrušené	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
בוטל	zrušeno	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
בוטל	zrušena	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;POS;V.PTCP;PASS
בוטל	zrušen	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
בוטל	zrušené	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
בוטל	zrušeno	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
בוטל	zrušena	בוטל	zrušený	V;MASC;SG;3;PST;PASS	ADJ;POS;V.PTCP;PASS
בוטל	přerušeno	בוטל	přerušený	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשארה	zůstal	נשאר	zůstat	V;FEM;SG;3;PST;MID	V;MASC;SG;POS;PST;V.PTCP;ACT
נשארה	zůstala	נשאר	zůstat	V;FEM;SG;3;PST;MID	V;POS;PST;V.PTCP;ACT
מחלקות	sekce	מחלקה	sekce	N;FEM;PL	N;NOM;FEM;SG;POS
הוט	horko	הוט	horko		N;NOM;NEUT;SG;POS
הוט	sexy	הוט	sex		N;NOM;FEM;PL;POS
הוט	hot	הוט	hota		PROPN;NOM;MASC;SG;POS
הוט	horké	הוט	horký		ADJ;NOM;NEUT;SG;POS
מייצגת	zastupuje	ייצג	zastupovat	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מייצגת	reprezentuje	ייצג	reprezentovat	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
מייצגת	představuje	ייצג	představovat	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מייצגת	zastupování	ייצג	zastupování	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
מייצגת	zastupující	ייצג	zastupující	V;FEM;SG;V.PTCP;ACT	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מייצגת	představující	ייצג	představující	V;FEM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
יציב	stáj	יציב	stáj	ADJ;MASC;SG	N;NOM;FEM;SG;POS
ההולנדי	nizozemský	ההולנד	nizozemský	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
ההולנדי	dutch	ההולנד	dut	PROPN	PROPN;INAN;NOM;MASC;SG;POS
מיידית	okamžité	מיידי	okamžitý	ADV	ADJ;NOM;NEUT;SG;POS
מיידית	bezprostřední	מיידי	bezprostřední	ADV	ADJ;NOM;MASC;SG;POS
מיידית	okamžitá	מיידי	okamžitý	ADV	ADJ;NOM;FEM;SG;POS
מיידית	okamžitý	מיידי	okamžitý	ADV	ADJ;INAN;NOM;MASC;SG;POS
דיוויד	davide	דיוויד	davide	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
דיוויד	david	דיוויד	david	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
וסט	west	וסט	west	PROPN	PROPN;INAN;NOM;MASC;SG;POS
וסט	západ	וסט	západ	PROPN	N;INAN;NOM;MASC;SG;POS
וסט	západní	וסט	západní	PROPN	ADJ;NOM;MASC;SG;POS
וסט	vestu	וסט	vesta	PROPN	N;ACC;FEM;SG;POS
וסט	vesta	וסט	vesta	PROPN	N;NOM;FEM;SG;POS
מכירה	prodejní	מכירה	prodejní	N;FEM;SG	ADJ;NOM;FEM;SG;POS
מכירה	vědět	מכירה	vědět	N;FEM;SG	V;POS;NFIN
מרכיבים	ingredience	הרכיב	ingredience	V;MASC;PL;V.PTCP;ACT	N;NOM;FEM;PL;POS
מרכיבים	přísady	הרכיב	přísada	V;MASC;PL;V.PTCP;ACT	N;NOM;FEM;PL;POS
חיוביות	kladný	חיובי	kladný	ADJ;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
חיוביות	kladné	חיובי	kladný	ADJ;FEM;PL	ADJ;NOM;NEUT;SG;POS
חיוביות	pozitivní	חיובי	pozitivní	ADJ;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
פשוטים	jednoduchá	פשוט	jednoduchý	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
פשוטים	prosté	פשוט	prostý	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
פשוטים	jednoduchý	פשוט	jednoduchý	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
פשוטים	jednoduché	פשוט	jednoduchý	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
קליפ	zásobník	קליפ	zásobník	PROPN	N;INAN;NOM;MASC;SG;POS
קליפ	klip	קליפ	klip	PROPN	N;INAN;NOM;MASC;SG;POS
קן	ken	קן	ken	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
קן	hnízdo	קן	hnízdo	PROPN	N;NOM;NEUT;SG;POS
קן	hnízda	קן	hnízdo	PROPN	N;NOM;NEUT;PL;POS
חסות	sponzorované	חסות	sponzorovaný	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
נעלם	pryč	נעלם	pryč	V;MASC;SG;MID	ADV
נעלם	zmizela	נעלם	zmizet	V;MASC;SG;MID	V;POS;PST;V.PTCP;ACT
נעלם	zmizel	נעלם	zmizet	V;MASC;SG;MID	V;MASC;SG;POS;PST;V.PTCP;ACT
אוליבר	olivera	אוליבר	olivera	PROPN	N;ANIM;ACC;MASC;SG;POS
אוליבר	oliver	אוליבר	oliver	PROPN	N;ANIM;NOM;MASC;SG;POS
ירח	měsíční	ירח	měsíční	PROPN	ADJ;NOM;MASC;SG;POS
ירח	měsíci	ירח	měsíc	PROPN	N;INAN;INS;MASC;PL;POS
ירח	měsíc	ירח	měsíc	PROPN	N;INAN;NOM;MASC;SG;POS
ירח	moon	ירח	moon	PROPN	PROPN;NOM;MASC;SG;POS
גרעינית	nukleární	גרעיני	nukleární	ADV	ADJ;NOM;MASC;SG;POS
גרעינית	jaderné	גרעיני	jaderný	ADV	ADJ;NOM;NEUT;SG;POS
גרעינית	jaderná	גרעיני	jaderný	ADV	ADJ;NOM;FEM;SG;POS
גרעינית	jaderný	גרעיני	jaderný	ADV	ADJ;INAN;NOM;MASC;SG;POS
שייכים	patřit	שייך	patřit	ADJ;MASC;PL	V;IPFV;POS;NFIN
הבת	dcerka	הבת	dcerka		N;NOM;FEM;SG;POS
הבת	dcera	הבת	dcera		N;NOM;FEM;SG;POS
זקוק	potřebovat	None	potřebovat	ADJ;MASC;SG	V;IPFV;POS;NFIN
זקוק	potřebuji	None	potřebovat	ADJ;MASC;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
זקוק	potřebují	None	potřebovat	ADJ;MASC;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
זקוק	potřeba	None	potřeba	ADJ;MASC;SG	N;NOM;FEM;SG;POS
נמכרו	prodané	נמכר	prodaný	V;PL;3;PST;MID	ADJ;NOM;NEUT;SG;POS
נמכרו	prodán	נמכר	prodaný	V;PL;3;PST;MID	ADJ;MASC;SG;POS;V.PTCP;PASS
נמכרו	prodal	נמכר	prodat	V;PL;3;PST;MID	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
נמכרו	prodáno	נמכר	prodaný	V;PL;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
אירו	eura	אירו	eura	PROPN	N;NOM;FEM;SG;POS
אירו	euro	אירו	euro	PROPN	PROPN;NOM;MASC;SG;POS
אירו	eura	אירו	eura	PROPN	N;NOM;FEM;SG;POS
אירו	euro	אירו	euro	PROPN	PROPN;NOM;MASC;SG;POS
עתיקות	starobylé	עתיקות	starobylý		ADJ;NOM;NEUT;SG;POS
עתיקות	starověký	עתיקות	starověký		ADJ;INAN;NOM;MASC;SG;POS
עתיקות	starověké	עתיקות	starověký		ADJ;NOM;NEUT;SG;POS
עתיקות	starožitnosti	עתיקות	starožitnost		N;NOM;FEM;PL;POS
עתיקות	starožitnosti	עתיקות	starožitnost		N;NOM;FEM;PL;POS
בחסות	sponzorované	בחסות	sponzorovaný		ADJ;NOM;NEUT;SG;POS
נוזל	tekutiny	נוזל	tekutina	N;MASC;SG	N;NOM;FEM;PL;POS
נוזל	tekutý	נוזל	tekutý	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
נוזל	tekuté	נוזל	tekutý	N;MASC;SG	ADJ;NOM;MASC;PL;POS
הטבלה	křest	הטבלה	křest	PROPN	N;INAN;NOM;MASC;SG;POS
לאומיות	nacionalismus	לאומיות	nacionalismus	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
לאומיות	nacionalistické	לאומיות	nacionalistický	N;FEM;PL	ADJ;NOM;MASC;PL;POS
נפלה	spadla	נפל	spadnout	N;FEM;SG	V;PFV;POS;PST;V.PTCP;ACT
נפלה	padl	נפל	padnout	N;FEM;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
נפלה	spadl	נפל	spadnout	N;FEM;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
כמויות	množství	כמות	množství	N;FEM;PL	N;NOM;NEUT;SG;POS
חילופי	výměny	חילופי	výměna	ADJ;MASC;PL	N;NOM;FEM;PL;POS
הצאר	car	הצאר	car	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
הועלו	nahrál	הועלה	nahrát	V;PL;3;PST;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
הועלו	nahráli	הועלה	nahrát	V;PL;3;PST;PASS	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
הועלו	nahrané	הועלה	nahraný	V;PL;3;PST;PASS	ADJ;NOM;MASC;PL;POS
הועלו	nahraný	הועלה	nahraný	V;PL;3;PST;PASS	ADJ;INAN;NOM;MASC;SG;POS
הזוכה	vítězem	הזוך	vítěz	ADV	N;ANIM;INS;MASC;SG;POS
הזוכה	výherce	הזוך	výherce	ADV	N;ANIM;NOM;MASC;SG;POS
הזוכה	vítěze	הזוך	vítěz	ADV	N;ANIM;ACC;MASC;SG;POS
הזוכה	vítěz	הזוך	vítěz	ADV	N;ANIM;NOM;MASC;SG;POS
קפריסין	kypru	קפריסין	kypr	PROPN	PROPN;INAN;GEN;MASC;SG;POS
קפריסין	kypr	קפריסין	kypr	PROPN	PROPN;INAN;NOM;MASC;SG;POS
מלכה	královna	מלכה	královna	PROPN	N;NOM;FEM;SG;POS
מלכה	queen	מלכה	queený	PROPN	PROPN;INAN;NOM;MASC;SG;POS
מלכה	královno	מלכה	královno	PROPN	N;NOM;MASC;SG;POS
מלכה	malka	מלכה	malka	PROPN	N;NOM;FEM;SG;POS
אחות	sis	אחות	sis	N;FEM;SG	PROPN;MASC;SG;POS
מחודש	obnovené	מחודש	obnovený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
מחודש	obnovena	מחודש	obnovený	V;MASC;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
חרף	navzdory	None	navzdory		ADV
לעודד	veselí	עודד	veselí	V;NFIN;ACT	N;NOM;NEUT;SG;POS
אפי	effie	אפי	effie		N;NOM;FEM;SG;POS
אפי	impozantní	אפי	impozantní		ADJ;NOM;MASC;SG;POS
אפי	epické	אפי	epický		ADJ;NOM;NEUT;SG;POS
רובינשטיין	rubinstein	רובינשטיין	rubinstein	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
שלילית	záporné	שלילי	záporný	ADV	ADJ;NOM;NEUT;SG;POS
שלילית	negativní	שלילי	negativní	ADV	ADJ;NOM;MASC;SG;POS
נר	svíce	נר	svíc		N;NOM;FEM;PL;POS
נר	svíčky	נר	svíčka		N;NOM;FEM;PL;POS
נר	svíčka	נר	svíčka		N;NOM;FEM;SG;POS
נר	svíčku	נר	svíček		N;ACC;FEM;SG;POS
נר	ner	נר	ner		PROPN;INAN;NOM;MASC;SG;POS
ניק	nick	ניק	nick		N;ANIM;NOM;MASC;SG;POS
ניק	nicku	ניק	nick		N;INAN;GEN;MASC;SG;POS
צלזיוס	celsia	צלזיוס	celsium	PROPN	N;ANIM;NOM;MASC;SG;POS
נושאת	přepravce	נשא	přepravka	V;FEM;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG;POS
נושאת	dopravce	נשא	dopravce	V;FEM;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG;POS
נושאת	nosič	נשא	nosič	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG;POS
כנף	wing	כנף	wing		PROPN;ANIM;NOM;MASC;SG;POS
כנף	křídlo	כנף	křídlo		N;NOM;NEUT;SG;POS
חלום	snít	חלום	snít	N;MASC;SG	V;POS;NFIN
חלום	dream	חלום	dream	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
רובי	ruby	רובה	ruba	PROPN	N;NOM;MASC;SG;POS
רובי	rubín	רובה	rubín	PROPN	N;INAN;NOM;MASC;SG;POS
רובי	robbieho	רובה	robbie	PROPN	N;ANIM;ACC;MASC;SG;POS
רובי	robbie	רובה	robbie	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
חרקים	hmyzu	חרק	hmyz	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
חרקים	hmyz	חרק	hmyz	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
חרקים	hmyz	חרק	hmyz	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
מעולה	skvělý	מעולה	skvělý		ADJ;INAN;NOM;MASC;SG;POS
מעולה	super	מעולה	super		N;MASC;SG;POS
מעולה	vynikající	מעולה	vynikající		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מרקו	marko	מרק	marko	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
מרקו	marco	מרק	marco	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ברברה	barbaru	ברבר	barbar	PROPN	N;ACC;FEM;SG;POS
ברברה	barbara	ברבר	barbar	PROPN	N;NOM;FEM;SG;POS
פרה	kráva	פרה	kráva		N;NOM;FEM;SG;POS
מיקרוסופט	microsoft	מיקרוסופט	microsoft	PROPN	PROPN;INAN;NOM;MASC;SG;POS
האמין	věřila	האמין	věřit	V;MASC;SG;3;PST;ACT	V;IPFV;POS;PST;V.PTCP;ACT
האמין	věřili	האמין	věřit	V;MASC;SG;3;PST;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
תשובות	odpovědí	תשובה	odpověď	N;FEM;PL	N;INS;FEM;SG;POS
אוגוסטוס	augustus	אוגוסטוס	augustus	PROPN	N;ANIM;NOM;MASC;SG;POS
יורה	vyhazov	יורה	vyhazov	PROPN	N;INAN;NOM;MASC;SG;POS
יורה	střelec	יורה	střelec	PROPN	N;ANIM;NOM;MASC;SG;POS
הקדיש	oddaná	הקדיש	oddanat	V;MASC;SG;3;PST;ACT	ADJ;NOM;FEM;SG;POS
הקדיש	oddaný	הקדיש	oddaný	V;MASC;SG;3;PST;ACT	ADJ;ANIM;NOM;MASC;SG;POS
הופעתה	vznik	הופעה	vznik	V;FEM;SG;3;PST;PASS	N;INAN;NOM;MASC;SG;POS
אקראי	náhodně	אקראי	náhodně	ADJ;MASC;SG	ADV;POS
קלאסי	klasika	קלאסי	klasik	ADJ;MASC;SG	N;NOM;FEM;SG;POS
קלאסי	classic	קלאסי	classic	ADJ;MASC;SG	N;INAN;NOM;MASC;SG;POS
מופעים	ukazuje	מופע	ukazovat	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מופעים	zobrazí	מופע	zobrazit	N;MASC;PL	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
התאבדות	sebevraždy	התאבדות	sebevražda	N;FEM;SG	N;NOM;FEM;PL;POS
התאבדות	sebevražedné	התאבדות	sebevražedný	N;FEM;SG	ADJ;NOM;NEUT;PL;POS
התאבדות	sebevražedný	התאבדות	sebevražedný	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
נלסון	nelson	נלסון	nelson	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
נלסון	nelsona	נלסון	nelson	PROPN	N;ANIM;ACC;MASC;SG;POS
שירו	zpívej	שירו	zpívej		V;IMP;SG;2;POS;FIN
שירו	zpívat	שירו	zpívat		V;IPFV;POS;NFIN
מחשבה	myslel	מחשבה	myslet	N;FEM;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
נרחבת	rozsáhlý	נרחב	rozsáhlý	V;FEM;SG;V.PTCP;MID	ADJ;INAN;NOM;MASC;SG;POS
נרחבת	rozsáhlou	נרחב	rozsáhlý	V;FEM;SG;V.PTCP;MID	ADJ;ACC;FEM;SG;POS
נרחבת	rozsáhlé	נרחב	rozsáhlý	V;FEM;SG;V.PTCP;MID	ADJ;NOM;MASC;PL;POS
נרחבת	rozsáhlá	נרחב	rozsáhlý	V;FEM;SG;V.PTCP;MID	ADJ;NOM;FEM;SG;POS
ברח	utekl	ברח	utéci		V;MASC;SG;POS;PST;V.PTCP;ACT
ברח	unikl	ברח	uniknout		V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
אודי	udi	אודי	ud	PROPN	PROPN;NOM;MASC;SG;POS
מכשירים	zařízení	הכשיר	zařízení	N;MASC;PL	N;NOM;NEUT;SG;POS
מועמדות	uplatňována	הועמד	uplatňovaný		ADJ;POS;V.PTCP;PASS
מועמדות	kandidaturu	הועמד	kandidatura		N;ACC;FEM;SG;POS
מועמדות	uchazeči	הועמד	uchazeč		N;ANIM;NOM;MASC;PL;POS
מועמדות	zájemci	הועמד	zájemce		N;ANIM;NOM;MASC;PL;POS
מועמדות	kandidátů	הועמד	kandidát		N;ANIM;GEN;MASC;PL;POS
מועמדות	kandidáti	הועמד	kandidát		N;ANIM;NOM;MASC;PL;POS
מועמדות	zájemce	הועמד	zájemce		N;ANIM;NOM;MASC;SG;POS
מועמדות	nominován	הועמד	nominovaný		ADJ;MASC;SG;POS;V.PTCP;PASS
שביל	stezka	שביל	stezka		N;NOM;FEM;SG;POS
שביל	cesta	שביל	cesta		N;NOM;FEM;SG;POS
שביל	bill	שביל	bill		PROPN;ANIM;NOM;MASC;SG;POS
שביל	bille	שביל	bille		N;DAT;FEM;SG;POS
המטופל	pacienta	המטופל	pacient	PROPN	N;ANIM;ACC;MASC;SG;POS
המטופל	pacientka	המטופל	pacientka	PROPN	N;NOM;FEM;SG;POS
המטופל	trpělivý	המטופל	trpělivý	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
המטופל	pacient	המטופל	pacient	PROPN	N;ANIM;NOM;MASC;SG;POS
אוניברסיטה	university	אוניברסיטה	univerzita	N;FEM;SG	N;NOM;FEM;PL;POS
אוניברסיטה	univerzity	אוניברסיטה	univerzita	N;FEM;SG	N;NOM;FEM;PL;POS
סבסטיאן	sebastian	סבסטיאן	sebastian	PROPN	N;ANIM;NOM;MASC;SG;POS
סבסטיאן	sebastiana	סבסטיאן	sebastiana	PROPN	N;ANIM;ACC;MASC;SG;POS
אלקטרונית	elektronický	אלקטרוני	elektronický	ADV	ADJ;INAN;NOM;MASC;SG;POS
אלקטרונית	elektronická	אלקטרוני	elektronický	ADV	ADJ;NOM;FEM;SG;POS
אלקטרונית	elektronické	אלקטרוני	elektronický	ADV	ADJ;NOM;MASC;PL;POS
לאן	kde	לאן	kde	ADV	ADV
לאן	kam	לאן	kam	ADV	ADV
אגדה	legend	אגדה	legenda	N;FEM;SG	N;GEN;FEM;PL;POS
ברובו	většinou	ברובו	většinou		ADV
ברובו	hlavně	ברובו	hlavně		ADV;POS
ברובו	převážně	ברובו	převážně		ADV;POS
פרטיות	soukromí	פרטי	soukromí	ADJ;FEM;PL	N;NOM;NEUT;SG;POS
ניסיתי	zkoušela	ניסה	zkoušet	V;SG;1;PST;ACT	V;IPFV;POS;PST;V.PTCP;ACT
ניסיתי	zkusila	ניסה	zkusit	V;SG;1;PST;ACT	V;PFV;POS;PST;V.PTCP;ACT
ניסיתי	zkoušeli	ניסה	zkoušet	V;SG;1;PST;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
בוטלה	zrušen	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
בוטלה	zrušené	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
בוטלה	zrušeno	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
בוטלה	zrušena	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;POS;V.PTCP;PASS
בוטלה	zrušen	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
בוטלה	zrušené	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;NOM;MASC;PL;POS
בוטלה	zrušeno	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
בוטלה	zrušena	בוטל	zrušený	V;FEM;SG;3;PST;PASS	ADJ;POS;V.PTCP;PASS
בוטלה	přerušeno	בוטל	přerušený	V;FEM;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
נחמד	hezky	נחמד	hezky	ADJ;MASC;SG	ADV;POS
נחמד	nice	נחמד	nic	ADJ;MASC;SG	PROPN;NEUT;POS
פרנקפורט	frankfurtu	פרנקפורט	frankfurt	PROPN	N;INAN;GEN;MASC;SG;POS
מרובה	násobek	מרובה	násobek	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
נוכח	dárek	נוכח	dárek		N;INAN;NOM;MASC;SG;POS
נוכח	přítomnost	נוכח	přítomnost		N;NOM;FEM;SG;POS
נוכח	přítomen	נוכח	přítomný		ADJ;MASC;SG;POS
להתגבר	překonání	התגבר	překonání	V;NFIN	N;NOM;NEUT;SG;POS
הקליט	zaznamenáno	הקליט	zaznamenaný	V;MASC;SG;3;PST;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
הקליט	nahraný	הקליט	nahraný	V;MASC;SG;3;PST;ACT	ADJ;INAN;NOM;MASC;SG;POS
הקליט	zaznamenané	הקליט	zaznamenaný	V;MASC;SG;3;PST;ACT	ADJ;NOM;MASC;PL;POS
הקליט	nahrané	הקליט	nahraný	V;MASC;SG;3;PST;ACT	ADJ;NOM;MASC;PL;POS
קולונל	plukovník	קולונל	plukovník	PROPN	N;ANIM;NOM;MASC;SG;POS
קולונל	plukovníku	קולונל	plukovník	PROPN	N;ANIM;DAT;MASC;SG;POS
יודעת	know	ידע	know	V;FEM;SG;V.PTCP;ACT	N;FEM;SG;POS
יבנה	postavit	יבנה	postavit	PROPN	V;PFV;POS;NFIN
יבנה	postav	יבנה	postava	PROPN	N;GEN;FEM;PL;POS
יבנה	vybudovat	יבנה	vybudovat	PROPN	V;PFV;POS;NFIN
יבנה	stavět	יבנה	stavět	PROPN	V;IPFV;POS;NFIN
נשמר	zachránil	נשמר	zachránit	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
נשמר	uložená	נשמר	uložený	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS
נשמר	uložených	נשמר	uložený	V;MASC;SG;3;PST;MID	ADJ;GEN;MASC;PL;POS
נשמר	zachráněn	נשמר	zachráněný	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;POS;V.PTCP;PASS
נשמר	uložené	נשמר	uložený	V;MASC;SG;3;PST;MID	ADJ;NOM;MASC;PL;POS
נשמר	uloženo	נשמר	uložený	V;MASC;SG;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
חריף	pikantní	חריף	pikantní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
סטון	kamenný	סטון	kamenný	PROPN	ADJ;INAN;NOM;MASC;SG;POS
סטון	stone	סטון	stůn	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
סטון	kámen	סטון	kámen	PROPN	N;INAN;NOM;MASC;SG;POS
באים	přichází	בא	přicházet	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
קץ	ukončit	קץ	ukončit		V;PFV;POS;NFIN
קץ	end	קץ	end		PROPN;NOM;MASC;SG;POS
קץ	konec	קץ	konec		N;INAN;NOM;MASC;SG;POS
דוב	dove	דוב	dove	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
דוב	méďa	דוב	méď	PROPN	N;INAN;NOM;MASC;SG;POS
דוב	medvěd	דוב	medvěd	PROPN	N;ANIM;NOM;MASC;SG;POS
דוב	medvědí	דוב	medvědí	PROPN	ADJ;NOM;MASC;SG;POS
דוב	bear	דוב	bear	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
טכני	technický	טכני	technický	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
טכני	technické	טכני	technický	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
טכני	technická	טכני	technický	N;MASC;SG	ADJ;NOM;FEM;SG;POS
יומן	deník	יומן	deník	PROPN	N;INAN;NOM;MASC;SG;POS
יומן	journal	יומן	journal	PROPN	N;INAN;NOM;MASC;SG;POS
יומן	věstníku	יומן	věstník	PROPN	N;INAN;GEN;MASC;SG;POS
יומן	deník	יומן	deník	PROPN	N;INAN;NOM;MASC;SG;POS
