algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
gene	gena	gene	genă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
holte	holte	holte	holt	PROPN	
fisher	fisher	fishe	fisher	N;INDF;MASC+FEM;SG	PROPN
fester	fester	fest	fester	N;INDF;MASC+FEM;PL	
fester	petrecand	fest	petreca	N;INDF;MASC+FEM;PL	
fester	parti	fest	parti	N;INDF;MASC+FEM;PL	
fester	partidele	fest	partid	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udnyttede	exploatata	udnytte	exploatat	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
udnyttede	exploatate	udnytte	exploata	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
udnyttede	exploatat	udnytte	exploata	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
håkon	haakon	håkon	haakon		PROPN
boks	casuta	boks	casut	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
boks	cutia	boks	cutie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
overlevet	supravietuit	overleve	supravietui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
overlevet	supravietuit	overleve	supravietui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
muhammad	muhammad	muhammad	muhammad	N;INDF;MASC+FEM;SG	PROPN
muhammad	mohammed	muhammad	mohammed	N;INDF;MASC+FEM;SG	PROPN
bøde	amenzile	bøde	amendă	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
bøde	amenzi	bøde	amendă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
beholder	pastrarea	beholde	pastrare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
beholder	recipient	beholde	recipient	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
beholder	container	beholde	container	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
beholder	containerul	beholde	container	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
mallorca	majorca	mallorca	majorca		N;DEF;FEM;SG
mallorca	mallorca	mallorca	mallorca		PROPN
dogg	dogg	dogg	dogg		PROPN
dimensioner	dimensiunile	dimension	dimensiune	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
severin	severin	severin	severin	N;INDF;MASC+FEM;SG	PROPN
mediawiki	mediawiki	mediawiki	mediawiki	N;INDF;NEUT;SG	
journalisten	jurnalist	journalist	jurnalist	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
journalisten	ziarist	journalist	ziarist	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
radioen	radio	radio	radio	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
madonna	madonna	madonna	madonna		N;DEF;FEM;SG
metallica	metallica	metallica	metallica	N;INDF;NEUT;SG	N;DEF;FEM;SG
skinner	skinner	skinne	skinner	V;IND;PRS;FIN;ACT	PROPN
hjort	cerbi	hjort	cerb		N;INDF;MASC;PL
hjort	caprioare	hjort	caprioară		N;INDF;FEM;PL
hjort	cerb	hjort	cerb		N;INDF;MASC;SG
hjort	caprioara	hjort	caprioară		N;DEF;FEM;SG
rapporteret	raportat	rapportere	raporta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
rapporteret	raportata	rapportere	raportat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
rapporteret	raportate	rapportere	raportat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
puerto	puerto	puerto	puerto		N;INDF;MASC;SG
kalmar	kalmar	kalmar	kalmar	N;INDF;MASC+FEM;SG	PROPN
gaderne	strazi	gade	strad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
gaderne	strazi	gade	strad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
udnyttelse	exploatarea	udnyttelse	exploatare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
annie	annie	annie	annie	N;INDF;MASC+FEM;SG	PROPN
stabile	stabil	stabil	stabil	ADJ;PL	ADJ;INDF;MASC;SG
stabile	grajd	stabil	grajd	ADJ;PL	N;INDF;MASC;SG
stabile	stabila	stabil	stabila	ADJ;PL	ADJ;DEF;FEM;SG
regnede	ploua	regne	ploua	V;IND;PST;FIN;ACT	
regnede	ploua	regne	ploua	V;IND;PST;FIN;ACT	
regnede	plouat	regne	ploua	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
internt	interna	internt	interna	ADV	N;DEF;FEM;SG
internt	intern	internt	intern	ADV	ADJ;INDF;MASC;SG
internt	interne	internt	intern	ADV	ADJ;INDF;FEM;PL
internt	intern	internt	intern	ADV	ADJ;INDF;MASC;SG
betjent	cop	betjene	cop	ADJ;INDF;SG	
betjent	politist	betjene	politist	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	politist	betjene	politist	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofiter	betjene	ofiter	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofiter	betjene	ofiter	ADJ;INDF;SG	N;INDF;MASC;SG
betjent	ofiter	betjene	ofiter	ADJ;INDF;SG	N;INDF;MASC;SG
udstedte	eliberat	udstedt	elibera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
udstedte	emis	udstedt	emite	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
udstedte	emisa	udstedt	emis	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
horne	horne	horne	hornă		PROPN
identiske	identic	identisk	identic	ADJ;PL	ADJ;INDF;MASC;SG
identiske	identica	identisk	identica	ADJ;PL	ADJ;DEF;FEM;SG
udtrykke	expres	udtrykke	expres	V;NFIN;ACT	ADV
udtrykke	express	udtrykke	express	V;NFIN;ACT	N;INDF;MASC;SG
udtrykke	exprimarea	udtrykke	exprimare	V;NFIN;ACT	N;DEF;FEM;SG
rotterdam	rotterdam	rotterdam	rotterdam	N;INDF;MASC+FEM;SG	PROPN
hvile	odihna	hvile	odihnă	V;NFIN;ACT	N;DEF;FEM;SG
hvile	odihna	hvile	odihnă	V;NFIN;ACT	N;DEF;FEM;SG
challenge	provocarea	challenge	provocare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
metaller	metalul	metal	metal	N;INDF;NEUT;PL	N;DEF;MASC;SG
metaller	metalic	metal	metalic	N;INDF;NEUT;PL	ADJ;INDF;MASC;SG
metaller	metal	metal	metal	N;INDF;NEUT;PL	N;INDF;MASC;SG
metaller	metalele	metal	metală	N;INDF;NEUT;PL	N;DEF;FEM;PL
søjler	coloanele	søjle	coloană	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tilskud	subventia	tilskud	subventie	N;INDF;NEUT;SG	N;DEF;FEM;SG
tilskud	subventiile	tilskud	subventie	N;INDF;NEUT;SG	N;DEF;FEM;PL
tilskud	subventii	tilskud	subvent	N;INDF;NEUT;SG	N;INDF;FEM;PL
tilskud	granturi	tilskud	grant	N;INDF;NEUT;SG	N;INDF;FEM;PL
tilskud	subventii	tilskud	subvent	N;INDF;NEUT;SG	N;INDF;FEM;PL
gorm	gorm	gorm	gorm		
dreje	cotitura	dreje	cotitură	V;NFIN;ACT	N;DEF;FEM;SG
gravsten	tombstone	gravst	tombston	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
bern	berna	bern	bernă	N;INDF;MASC+FEM;SG	PROPN
bern	bern	bern	bern	N;INDF;MASC+FEM;SG	PROPN
graf	grafic	graf	grafic	N;INDF;MASC+FEM;SG	ADV
tynd	skinny	tynd	skinny	ADJ;INDF;MASC+FEM;SG	
tynd	slab	tynd	slab	ADJ;INDF;MASC+FEM;SG	ADV
tynd	slabanog	tynd	slabanog	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
tynd	subtire	tynd	subtire	ADJ;INDF;MASC+FEM;SG	
tynd	subtire	tynd	subtire	ADJ;INDF;MASC+FEM;SG	
pfalz	pfalz	pfalz	pfalz	N;INDF;MASC+FEM;SG	PROPN
cook	cook	cook	cook		PROPN
cook	bucatar	cook	bucatar		N;INDF;MASC;SG
cook	gatesc	cook	gatesc		V;IND;PL;3;PRS;FIN
trøndelag	trøndelag	trøndelag	trøndelag		ADJ;INDF;MASC;SG
somalia	somalia	somalia	somalie		N;DEF;FEM;SG
kære	draga	kære	dragă	ADJ;DEF;SG	N;DEF;FEM;SG
kære	dragi	kære	drag	ADJ;DEF;SG	ADJ;INDF;MASC;PL
kære	draga	kære	dragă	ADJ;DEF;SG	N;DEF;FEM;SG
koncentration	concentratia	koncentration	concentratie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
motivet	motiv	motiv	motiv	N;DEF;NEUT;SG	N;INDF;MASC;SG
udløbet	expirat	udløb	expira	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
udløbet	expirate	udløb	expira	N;DEF;NEUT;SG	ADJ;INDF;FEM;PL
kunstige	artificiala	kunstig	artificială	ADJ;PL	ADJ;DEF;FEM;SG
kunstige	artificiala	kunstig	artificială	ADJ;PL	ADJ;DEF;FEM;SG
kunstige	artificial	kunstig	artificial	ADJ;PL	ADV
vinci	vinci	vinci	vinci		PROPN
katolikker	catolicii	katolik	catolic	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
fangerne	prizonieri	fange	prizonier	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
udviser	exponate	udvise	expona	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
afc	afc	afc	afc	PROPN	N
samarbejdede	cooperat	samarbejde	coopera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
konventionen	conventie	konvention	conventie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
guddommelige	divina	guddommelig	divina	ADJ;PL	ADJ;DEF;FEM;SG
guddommelige	divin	guddommelig	divin	ADJ;PL	ADJ;INDF;MASC;SG
guddommelige	divina	guddommelig	divina	ADJ;PL	ADJ;DEF;FEM;SG
nabo	vecine	nabo	vecin	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
nabo	vecina	nabo	vecina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nabo	vecinul	nabo	vecin	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nabo	vecina	nabo	vecina	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nabo	vecine	nabo	vecin	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
forsinket	tarziu	forsinke	tarziu	V;INDF;SG;PST;V.PTCP	
forsinket	intarziat	forsinke	intarziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	tarziu	forsinke	tarziu	V;INDF;SG;PST;V.PTCP	
forsinket	amanata	forsinke	amanat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
forsinket	intarziata	forsinke	intarziat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
forsinket	amanat	forsinke	amana	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	intarziat	forsinke	intarziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	intarziata	forsinke	intarziat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
baltimore	baltimore	baltimor	baltimore		PROPN
franco	franco	franco	franco		PROPN
jag	jag	jag	jag	N;INDF;MASC+FEM;SG	
striber	dungile	stribe	dungă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
innovation	inovarea	innovation	inovare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
june	june	jun	june	N;INDF;MASC+FEM;SG	
godkendelse	omologarea	godkendelse	omologare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	aprobarea	godkendelse	aprobare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	autorizarea	godkendelse	autorizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	autorizatia	godkendelse	autorizatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
triumf	triumful	triumf	triumf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vogn	caruta	vogn	carut	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	trasura	vogn	trasură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	trasura	vogn	trasură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	camioneta	vogn	camionetă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	camionul	vogn	camion	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nilsson	nilsson	nilsson	nilsson		PROPN
betydende	semnificativ	betydende	semnificativ	ADJ	ADV
ski	schiuri	ski	schi	N;INDF;NEUT;SG	N;INDF;FEM;PL
ski	ski	ski	ski	N;INDF;NEUT;SG	
ski	ski	ski	ski	N;INDF;NEUT;SG	
doktorgrad	doctoratul	doktorgrad	doctorat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
atomer	atomii	atome	atom	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
vega	vega	vega	vega	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jordskælvet	cutremur	jordskælv	cutremur	N;DEF;NEUT;SG	N;INDF;MASC;SG
engineering	ingineria	engineering	inginerie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udsendelse	difuzat	udsendelse	difuza	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
forrest	forrest	forrest	forrest		PROPN
indkaldt	convocat	indkalde	convoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	convocat	indkalde	convoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	chemat	indkalde	chema	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	invocat	indkalde	invoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kfum	ymca	kfum	ymca	N;INDF;NEUT;SG	PROPN
porte	gates	porte	gates	N;INDF;MASC+FEM;PL	PROPN
porte	portile	porte	port	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
porte	porti	porte	porti	N;INDF;MASC+FEM;PL	
porte	porti	porte	porti	N;INDF;MASC+FEM;PL	
porte	porturile	porte	port	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udlændinge	extraterestrii	udlænding	extraterestru	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
udlændinge	straini	udlænding	strain	N;INDF;MASC+FEM;PL	
udlændinge	straini	udlænding	strain	N;INDF;MASC+FEM;PL	
udlændinge	strainii	udlænding	strain	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
modellerne	manechine	model	manechine	N;DEF;NEUT;PL	N;INDF;FEM;PL
modellerne	modele	model	model	N;DEF;NEUT;PL	N;INDF;FEM;PL
gregor	gregor	gregor	gregor	N;INDF;MASC+FEM;SG	PROPN
gregor	grigore	gregor	grigore	N;INDF;MASC+FEM;SG	PROPN
gregor	gregory	gregor	gregory	N;INDF;MASC+FEM;SG	PROPN
nordlig	northern	nordlig	northern	ADJ;INDF;MASC+FEM;SG	PROPN
nordlig	nordul	nordlig	nord	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
øde	pustie	øde	pustiu	ADJ	N;INDF;FEM;SG
øde	pustiu	øde	pustiu	ADJ	
aston	aston	aston	aston	N;INDF;MASC+FEM;SG	PROPN
benene	picioare	ben	picior	N;DEF;NEUT;PL	N;INDF;FEM;PL
kollegium	facultatea	kollegium	facultate	N;INDF;NEUT;SG	N;DEF;FEM;SG
kollegium	colegiul	kollegium	colegiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
westminster	westminster	westminst	westminster	N;INDF;MASC+FEM;SG	PROPN
doctor	doctore	doctor	doctore		
doctor	doctor	doctor	doctor		N;INDF;MASC;SG
definere	definirea	definere	definire	V;NFIN;ACT	N;DEF;FEM;SG
undgik	evitate	undgå	evita	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
undgik	evitata	undgå	evitată	V;IND;PST;FIN;ACT	N;DEF;FEM;SG
undgik	evitat	undgå	evita	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
reguleret	reglata	regulere	reglat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
reguleret	reglementate	regulere	reglementat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
reguleret	reglementat	regulere	reglementat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reguleret	reglementata	regulere	reglementat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
bistand	ajutoare	bistand	ajutor	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
bistand	asistenta	bistand	asistentă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bistand	asistenta	bistand	asistentă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
telefon	telefonul	telefon	telefon	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
dæmningen	dam	dæmning	da	N;DEF;MASC+FEM;SG	
dæmningen	baraj	dæmning	baraj	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
retningslinjer	orientarile	retningslinje	orientare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
brænde	arsura	brænde	arsură	V;NFIN;ACT	N;DEF;FEM;SG
brænde	burn	brænde	burn	V;NFIN;ACT	
brænde	ardere	brænde	ardere	V;NFIN;ACT	N;INDF;FEM;SG
brænde	arzand	brænde	arzand	V;NFIN;ACT	ADJ;INDF;MASC;SG
grækerne	greci	græker	grec	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
mercury	mercury	mercury	mercury		PROPN
mercury	mercur	mercury	mercur		N;INDF;MASC;SG
mercury	mercurul	mercury	mercur		N;DEF;MASC;SG
ulf	ulf	ulf	ulf	PROPN	PROPN
katharina	katharina	katharina	katharina	N;INDF;MASC+FEM;SG	PROPN
markus	markus	markus	markus		PROPN
masters	masterat	mast	masterat	N;GEN;INDF;MASC+FEM;PL	N;INDF;MASC;SG
masters	masters	mast	masters	N;GEN;INDF;MASC+FEM;PL	N;INDF;MASC;SG
masters	stapani	mast	stapan	N;GEN;INDF;MASC+FEM;PL	
masters	stapanii	mast	stapan	N;GEN;INDF;MASC+FEM;PL	N;DEF;MASC;PL
amalienborg	amalienborg	amalienborg	amalienborg	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
billund	billund	billund	billund	PROPN	PROPN
moralsk	moral	moralsk	moral	ADV	ADJ;INDF;MASC;SG
moralsk	morala	moralsk	morală	ADV	N;DEF;FEM;SG
moralsk	moral	moralsk	moral	ADV	ADJ;INDF;MASC;SG
moralsk	morala	moralsk	morală	ADV	N;DEF;FEM;SG
intern	interna	intern	interna	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
intern	interne	intern	intern	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
husstande	gospodariile	husstand	gospodarie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
husstande	gospodariilor	husstand	gospodarie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
søværnet	navy	søværn	navy	N;DEF;NEUT;SG	N;INDF;MASC;SG
afrikansk	africani	afrikansk	african	ADJ;INDF;SG	ADJ;INDF;MASC;PL
afrikansk	africana	afrikansk	african	ADJ;INDF;SG	N;DEF;FEM;SG
afrikansk	africane	afrikansk	african	ADJ;INDF;SG	ADJ;INDF;FEM;PL
parms	parms	parm	parms		
givne	dat	givn	dat	ADJ;PL	ADJ;INDF;MASC;SG
nordic	nordice	nordic	nordic		ADJ;INDF;FEM;PL
nordic	nordic	nordic	nordic		ADJ;INDF;MASC;SG
nordic	nordica	nordic	nordica		ADJ;DEF;FEM;SG
efterår	toamna	efterår	toamnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
efterår	toamna	efterår	toamnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
efterår	cazi	efterår	cădea	N;INDF;NEUT;SG	V;IND;SG;2;PRS;FIN
efterår	toamna	efterår	toamnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
efterår	cadea	efterår	cadea	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
reserveret	rezervat	reservere	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reserveret	rezervata	reservere	rezervata	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
reserveret	rezervat	reservere	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reserveret	rezervate	reservere	rezerva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
helikopter	elicopterul	helikopter	elicopter	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
helikopter	elicopterele	helikopter	elicoptere	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
helikopter	elicoptere	helikopter	elicoptere	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
udvist	expulzat	udvise	expulza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvist	exmatriculata	udvise	exmatriculat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
udvist	exmatriculat	udvise	exmatricula	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvist	deportat	udvise	deporta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
pigerne	fete	pige	fată	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
pigerne	girls	pige	girls	N;DEF;MASC+FEM;PL	N;INDF;MASC;SG
stanford	stanford	stanford	stanford	N;INDF;MASC+FEM;SG	PROPN
emily	emily	emily	emily		PROPN
hukommelse	memoria	hukommelse	memorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hukommelse	amintirea	hukommelse	amintire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
exchange	schimb	exchange	schimb		N;INDF;MASC;SG
exchange	schimbul	exchange	schimb		N;DEF;MASC;SG
stormen	storm	stor	storm	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
behandlede	tratat	behandle	tratat	V;PL;PST;V.PTCP	N;INDF;MASC;SG
behandlede	tratate	behandle	tratat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
behandlede	tratata	behandle	tratata	V;PL;PST;V.PTCP	N;DEF;FEM;SG
behandlede	procesate	behandle	procesa	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
behandlede	prelucrat	behandle	prelucra	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
behandlede	procesat	behandle	procesa	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
behandlede	prelucrate	behandle	prelucrat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
phillips	phillips	phillips	phillips	N;INDF;MASC+FEM;SG	PROPN
beverly	beverly	beverly	beverly		PROPN
said	spuse	said	spune		V;IND;SG;3;PST;FIN
said	said	said	said		
said	spus	said	spune		V;MASC;SG;V.PTCP
living	traind	living	trai	N;INDF;MASC+FEM;SG	
løkke	bucla	løkke	buclă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
løkke	bucla	løkke	buclă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fck	fck	fyk	fck	PROPN	
heide	heide	heide	heidă	N;INDF;MASC+FEM;SG	PROPN
kolleger	colegii	kollega	coleg	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
ensemble	ansamblul	ensemble	ansamblu	N;INDF;NEUT;SG	N;DEF;MASC;SG
scheel	scheel	scheel	scheel	N;INDF;MASC+FEM;SG	
relativ	ruda	relativ	ruda	ADV	N;DEF;FEM;SG
relativ	ruda	relativ	ruda	ADV	N;DEF;FEM;SG
relativ	relative	relativ	relativ	ADV	ADJ;INDF;FEM;PL
relativ	relativa	relativ	relativa	ADV	ADJ;DEF;FEM;SG
klippe	cliff	klippe	cliff	V;NFIN;ACT	PROPN
klippe	piatra	klippe	piatră	V;NFIN;ACT	N;DEF;FEM;SG
klippe	piatra	klippe	piatră	V;NFIN;ACT	N;DEF;FEM;SG
klippe	stanca	klippe	stancă	V;NFIN;ACT	N;DEF;FEM;SG
klippe	stanca	klippe	stancă	V;NFIN;ACT	N;DEF;FEM;SG
klippe	rock	klippe	rock	V;NFIN;ACT	N;INDF;MASC;SG
powell	powell	powell	powell		PROPN
nba	nba	nba	nbăl		N;INDF;MASC;SG
rovers	rovers	rove	rovers	N;GEN;INDF;MASC+FEM;PL	PROPN
foster	foster	foste	fost	N;INDF;MASC+FEM;PL	PROPN
foster	fat	foste	fat	N;INDF;MASC+FEM;PL	
foster	fetus	foste	fetu	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
foster	fatul	foste	fat	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
forudgående	anterior	forudgående	anterior	ADJ	ADV
forudgående	precedent	forudgående	precedent	ADJ	N;INDF;MASC;SG
vice	vicii	vice	viciu	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
vice	viciul	vice	viciu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vice	moravuri	vice	moravuri	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
vice	vice	vice	vice	N;INDF;MASC+FEM;SG	
hedenske	pagan	hedensk	pagan	ADJ;PL	N;INDF;MASC;SG
hedenske	pagane	hedensk	pagan	ADJ;PL	N;INDF;FEM;PL
hedenske	pagan	hedensk	pagan	ADJ;PL	N;INDF;MASC;SG
hedenske	pagana	hedensk	pagană	ADJ;PL	ADJ;DEF;FEM;SG
gravid	gravida	gravid	gravida	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gravid	insarcinata	gravid	insarcinat	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gravid	gravida	gravid	gravida	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gravid	insarcinata	gravid	insarcinat	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
koncentrerede	concentrate	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
koncentrerede	concentrat	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
koncentrerede	concentrata	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
weber	weber	weber	weber	N;INDF;MASC+FEM;SG	PROPN
overføre	incarcarea	overføre	incarcare	V;NFIN;ACT	N;DEF;FEM;SG
overføre	incarcare	overføre	incarcare	V;NFIN;ACT	N;INDF;FEM;SG
opstilling	stabilirea	opstilling	stabilire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kasakhstan	kazahstan	kasakhstan	kazahstan		PROPN
memphis	memphis	memphis	memphis		PROPN
sullivan	sullivan	sullivan	sullivan	N;INDF;MASC+FEM;SG	PROPN
porten	gate	port	gate	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
propaganda	propaganda	propaganda	propagandă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
propaganda	propaganda	propaganda	propagandă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
biografen	cinematograf	biograf	cinematograf	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
biografen	cinema	biograf	cinema	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
garde	garde	gard	gard	N;INDF;MASC+FEM;SG	
cherokee	cherokee	cherokee	cherokee		
knyttede	innodate	knytte	innoda	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
unik	unice	unik	unic	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
unik	unici	unik	unică	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
unik	unica	unik	unică	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
uklart	neclare	uklar	neclar	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
