van	soyadın	van	soya		N;NOM;SG;3
monster	canavar	monster	canavar	N;SG	
staak	iptal	staak	iptal	V;PRS	
kroasië	hırvatistan	kroasië	hırvatistan	PROPN;SG	PROPN;NOM;SG;3
bose	kötü	bose	kötü	N;SG	
bose	şeytan	bose	şeytan	N;SG	
bose	evil	bose	evil	N;SG	
bose	şer	bose	şer	N;SG	
mecklenburg	mecklenburg	mecklenburg	mecklenburg	PROPN;SG	PROPN;NOM;SG;3
atletiek	atletizm	atletiek	atletizm	N;PL	N;NOM;SG;3
gesofistikeerde	sofistike	sofistikeer	sofistike	ADJ;NOM	
natuurskoon	sahneler	natuurskoon	sahne	N;SG	N;NOM;PL;3
natuurskoon	dekor	natuurskoon	dekor	N;SG	
natuurskoon	sahne	natuurskoon	sahne	N;SG	
natuurskoon	manzaralı	natuurskoon	manzaralı	N;SG	
spies	casuslar	spies	casus		N;NOM;PL;3
bulawayo	bulawayo	bulawayo	bul	PROPN;SG	PROPN;NOM;SG;3
mislukking	fiyasko	mislukking	fiyasko	N;SG	
mislukking	başarısız	mislukking	başarısız	N;SG	ADJ
gordel	kayış	gordel	kayış	N;SG	
gordel	kemer	gordel	kemer	N;SG	
gordel	kuşak	gordel	kuşak	N;SG	
fritz	fritz	fritz	fritz	N;SG	PROPN;NOM;SG;3
tour	tur	tour	i		V;PFV;SG;3;PRS
tour	tour	tour	tour		N;NOM;SG;3
tour	tura	tour	tur		N;DAT;SG;3
tour	turne	tour	tur		
columbus	columbus	columbus	columbus		PROPN;NOM;SG;3
uitstaande	bekleniyor	uitstaan	bekle		V;PROG;IND;SG;3;POS;INFM;PRS;PASS
uitstaande	beklemede	uitstaan	bekle		V;PFV;ESS;IND;POS;PRS;V.MSDR
uitstaande	bekleyen	uitstaan	bekle		V;PFV;IND;POS;PRS;V.PTCP
uitstaande	olağanüstü	uitstaan	olağanüstü		ADJ
tweeling	ikizi	tweeling	ikiz	N;SG	
tweeling	ikiz	tweeling	ikiz	N;SG	
tweeling	ikizler	tweeling	ikiz	N;SG	
tweeling	gemini	tweeling	gem	N;SG	
tweeling	ikizler	tweeling	ikiz	N;SG	
england	ingiltere	england	ingiltere		PROPN;NOM;SG;3
metro	metro	metro	metro		
ondervinding	tecrübe	ondervinding	tecrübe	N;SG	
ondervinding	deneyim	ondervinding	den	N;SG	
northern	kuzey	northern	kuzey		
veelvuldige	çoklu	veelvuldig	çoklu	ADJ;NOM	
renault	renault	renault	renault		N;NOM;SG;3
mitchell	mitchell	mitchell	mitchell	PROPN;SG	PROPN;NOM;SG;3
geregtigheid	adalet	geregtigheid	adalet	N;SG	
tekeninge	çizimler	tekening	çizim	N;PL	
stabiliteit	istikrar	stabiliteit	istikrar	N;SG	
stabiliteit	kararlılık	stabiliteit	kararlılık	N;SG	
besprekings	tartışma	bespreking	tartış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
besprekings	tartışmaları	bespreking	tartış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
besprekings	tartışmalar	bespreking	tartış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
besprekings	rezervasyon	bespreking	rezervasyon	N;PL	N;NOM;SG;3
verbruikers	tüketici	verbruiker	tüketici	N;PL	
ooreengekom	kabul	ooreenkom	kabul	V;PST;V.PTCP	N;NOM;SG;3
susan	susan	susan	sus		
fiktiewe	kurgusal	fiktief	kurgusal		ADJ
guyana	guyana	guyana	guyan	PROPN;SG	PROPN;NOM;SG;3
visie	görme	visie	gör	N;SG	
visie	vizyon	visie	vizyon	N;SG	
dieretuin	hayvanat	dieretuin	hayvanat	N;SG	ADJ;NOM;SG;3
invertebrates	omurgasızlar	invertebrate	omurgasız	N;SG	
bystand	destek	bystand	destek	N;SG	
orkney	orkney	orkney	orkney	ADV	PROPN;NOM;SG;3
jura	jurassic	jura	jurassic	N;SG	
bates	varlık	bate	varlık	N;PL	
betekenisse	anlamı	betekenis	anlam	N;PL	N;ACC;SG;3
avignon	avignon	avignon	avignon		PROPN;NOM;SG;3
herroep	unutma	herroep	unut	V;PRS	
herroep	hatırla	herroep	hatır	V;PRS	
apart	ayrı	apart	ayrı		ADJ
aristoteles	aristo	aristotele	aristo	ADJ;NOM	
wol	yün	wol	yün	N;SG	
edgar	edgar	edgar	edgar	PROPN;SG	
indeks	işaret	indeks	işaret	N;SG	
inskrywing	giriş	inskrywing	giriş	N;SG	
inskrywing	girdi	inskrywing	gir	N;SG	V;PFV;IND;SG;3;POS;PST
lancia	lancia	lancia	lancia		PROPN;NOM;SG;3
coasts	kıyıları	coasts	kıyı		N;ACC;PL;3
voortgaan	özgeçmiş	voortgaan	özgeç	V;PRS	
army	ordu	army	ordu	PROPN;SG	
integrasie	bütünleşme	integrasie	bütünleş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
waardering	beğeni	waardering	beğen	N;SG	
waardering	takdir	waardering	takdir	N;SG	
meetkunde	geometri	meetkund	geometri	N;SG	
gelykop	beraberlik	gelykop	beraberlik	ADV	N;NOM;SG;3
gelykop	kravat	gelykop	kravat	ADV	N;NOM;SG;3
gelykop	berabere	gelykop	beraber	ADV	N;NOM;SG;3
nooi	davet	nooi	davet	V;PRS	
nooi	davetli	nooi	davetli	V;PRS	ADJ
kenners	uzmanlar	kenners	uzman	N;PL	ADJ;NOM;PL;3
kenners	uzmanları	kenners	uzman	N;PL	ADJ;NOM;PL;3
kenners	uzman	kenners	uzman	N;PL	
kenners	uzmanlara	kenners	uzman	N;PL	ADJ;DAT;PL;3
gevlekte	benekli	gevlek	benekli	ADJ;NOM	
gevlekte	görüldü	gevlek	gör	ADJ;NOM	V;PFV;IND;SG;3;POS;PST;PASS
gevlekte	fark	gevlek	fark	ADJ;NOM	N;NOM;SG;3
henning	henning	henning	henning	N;SG	
auto	otomobil	auto	otomobil		N;NOM;SG;3
gestreepte	çizgili	gestreep	çizgili	N;SG	
trappe	merdiven	trap	merdiven	N;PL	
trappe	tuzak	trap	tuzak	N;PL	
vermeng	karıştırılmış	vermeng	karış	V;PRS	V;PFV;NFH;IND;POS;PST;PASS
vermeng	harmanlanmış	vermeng	harmanla	V;PRS	V;PFV;NFH;IND;POS;PST;V.PTCP
polinesiese	polinezya	polinesies	polinezya	N;PL	N;NOM;SG;3
nov	novial	nov	novial	PROPN;SG	
verkeerde	yanlis	verkeerd	yanlis	PRO	
verkeerde	yanlış	verkeerd	yanlış	PRO	ADJ
darmstadt	darmstadt	darmstadt	darmstadt		PROPN;NOM;SG;3
olive	olive	olive	olive	ADV	PROPN;NOM;SG;3
olive	zeytin	olive	zey	ADV	
muis	fare	muis	fare	N;SG	
muis	mouse	muis	mouse	N;SG	
veldslag	savas	veldslag	savas	N;SG	
voorkant	öne	voorkant	ön	N;SG	
voorkant	cephe	voorkant	cephe	N;SG	
voorkant	ön	voorkant	ön	N;SG	
waardeer	kıymet	waardeer	kıymet	V;PRS	
waardeer	takdir	waardeer	takdir	V;PRS	
spandeer	harcama	spandeer	harca	V;PRS	
vals	yanlış	vals	yanlış		ADJ
kloof	kanyon	kloof	kanyon	V;PRS	N;NOM;SG;3
kloof	canyon	kloof	canyon	V;PRS	N;NOM;SG;3
kloof	kanyonu	kloof	kanyon	V;PRS	N;ACC;SG;3
wiele	çark	wiel	çark	N;PL	
wiele	tekerlek	wiel	tekerlek	N;PL	N;NOM;SG;3
berekening	hesaplama	berekening	hesaplama	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
berekening	hesap	berekening	hesap	N;SG	
wikipedias	wikipedias	wikipedias	wikipedias	N;SG	
spraak	konusma	spraak	konusma	N;SG	
spraak	konuşma	spraak	konuş	N;SG	
openlik	alenen	openlik	ale	PRO;NOM;SG;3	
kombuis	mutfak	kombuis	mutfak	N;SG	
kim	kim	kim	kim	PROPN;SG	PRO;NOM;SG;3
masjiene	makina	masjien	makina	N;PL	
masjiene	makine	masjien	makine	N;PL	N;NOM;SG;3
owen	owen	owen	owen		PROPN;NOM;SG;3
thai	thai	thai	thai		N;NOM;SG;3
orange	orange	orang	orange		PROPN;NOM;SG;3
woonstel	apt	woonstel	apt	N;SG	PROPN;NOM;SG;3
verlate	terkedilmiş	verlaat	terket		V;PFV;NFH;IND;SG;3;POS;PST;PASS
portaal	geçit	portaal	geçit	N;SG	
grepe	bayt	greep	bayt	N;PL	N;NOM;SG;3
klomp	birkaç	klomp	birkaç		DET
klomp	birkaçı	klomp	birkaçı		PRO;NOM;PL;3
orals	heryerde	orals	heryer	ADV	N;ESS;SG;3
engel	meleğim	engel	meleğim	V;PRS	N;NOM;SG;3
engel	melek	engel	melek	V;PRS	PROPN;NOM;SG;3
gedraai	kaş	draai	kaş	V;PST;V.PTCP	
inflasie	enflasyon	inflasie	enflasyon	N;SG	
ferrari	ferrari	ferrari	ferrari	PROPN;SG	
logika	mantıksal	logika	mantıksal	N;SG	ADJ
logika	mantık	logika	mantık	N;SG	
gelowe	dinler	geloof	dinle	N;PL	
india	hindistan	india	hindistan		PROPN;NOM;SG;3
alex	alex	alex	ale		
slam	slam	slam	slam	N;PL	
leeg	boş	leeg	boş		ADJ
hersien	gözden	hersien	göz	V;PRS	N;AT+ABL;SG;3
demografie	demografik	demografie	demografik	N;SG	ADJ
giuseppe	giuseppe	giusep	giuseppe		ADV
onderlinge	karşılıklı	onderling	karşılıklı	N;PL	
opel	opel	opel	opel		PROPN;NOM;SG;3
koud	soğuk	koud	soğuk	V;PRS	ADJ
koud	soguk	koud	soguk	V;PRS	
heuning	tatlım	heuning	tatlım	N;SG	
heuning	bal	heuning	bal	N;SG	
heuning	balım	heuning	balım	N;SG	
bologna	bologna	bologna	bologna		PROPN;NOM;SG;3
liewe	canım	lief	can		N;NOM;SG;3
neil	neil	neil	neil		
mianmar	myanmar	mianmar	myanmar	PROPN;SG	PROPN;NOM;SG;3
basic	temel	basic	temel		ADJ
verbeterde	gelişmiş	verbeter	geliş	ADJ;NOM	V;PFV;NFH;IND;POS;PST;V.PTCP
verbeterde	geliştirilmiş	verbeter	geliş	ADJ;NOM	V;PFV;NFH;IND;SG;3;POS;PST;PASS
bediener	daemon	bediener	daemon	N;SG	
bediener	konak	bediener	konak	N;SG	
bediener	sunucu	bediener	sunuç	N;SG	
bediener	sunucu	bediener	sunuç	N;SG	
bediener	server	bediener	server	N;SG	
thomson	thomson	thomson	thomson		
langdurige	kalıcı	langdurig	kalıcı	ADJ;NOM	
twente	twente	twent	twen		PROPN;NOM;SG;3
vergoeding	tazminat	vergoeding	tazminat	N;SG	
balans	denge	balans	denge	N;SG	
leerling	staj	leerling	staj	N;SG	
haarself	kendisi	haarself	kendi	PRO;ACC;SG;3	PRO;NOM;SG;3;REFL
opgewek	türbinler	opwek	türbin	V;PST;V.PTCP	N;NOM;PL;3
atheense	atinalı	atheens	atin	ADJ;NOM	
luis	luis	luis	luis		PROPN;NOM;SG;3
maitland	maitland	maitland	maitland	PROPN;SG	PROPN;NOM;SG;3
agent	ajan	agent	aj	N;SG	
agent	temsilci	agent	temsilci	N;SG	
agent	menajer	agent	menajer	N;SG	
resensies	değerlendirmeler	resensie	değerlen	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
resensies	değerlendirme	resensie	değerlen	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
resensies	değerlendirmeleri	resensie	değerlen	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
boog	ark	boog	ark	V;PRS	
boog	arc	boog	arc	V;PRS	
boog	yay	boog	yay	V;PRS	
enigiemand	kimse	enigiemand	kimse	PRO	N;NOM;SG;3
marseille	marsilya	marseil	marsilya		N;NOM;SG;3
rouen	rouen	rouen	rou		PROPN;NOM;SG;3
kommunisme	komünizm	kommunisme	komün	N;SG	
solomon	solomon	solomon	solomon		PROPN;NOM;SG;3
toewyding	ithaf	toewyding	ithaf	N;SG	
mcgregor	mcgregor	mcgregor	mcgregor	PROPN;SG	PROPN;NOM;SG;3
bepaling	kararlılık	bepaling	kararlılık	N;SG	
bepaling	azim	bepaling	azim	N;SG	
onderbreek	durduruldu	onderbreek	dur	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
volksmoord	soykırım	volksmoord	soykırım	N;SG	
montenegro	karadağ	montenegro	karadağ		PROPN;NOM;SG;3
slagoffer	mağdur	slagoffer	mağdur	N;SG	
slagoffer	kurban	slagoffer	kurban	N;SG	
uitsonderings	styles	uitsondering	styles	N;PL	
uitsonderings	istisna	uitsondering	istisna	N;PL	
forte	forte	fort	forte	N;PL	
before	önceden	before	önceden		ADV
before	öncesi	before	önce		N;NOM;SG;3
before	öncesinde	before	önce		N;ESS;SG;3
catherine	catherine	catherine	cather		N;DAT;SG;3
solo	solo	solo	solo	N;SG	
bok	keçi	bok	keçi	N;SG	
horings	boynuz	horing	boynuz	N;PL	
horings	boynuzlu	horing	boynuzlu	N;PL	
howe	mahkeme	hof	mahkem	N;PL	
laboratorium	laboratuvar	laboratorium	laboratuvav	N;SG	
laboratorium	lab	laboratorium	lab	N;SG	
laboratorium	laboratuvar	laboratorium	laboratuvav	N;SG	
sfeer	küre	sfeer	küre	N;SG	
ewige	ebedi	ewige	ebe	N;SG	
ewige	sonsuz	ewige	sonsuz	N;SG	
orleans	orleans	orleans	orleans		PROPN;NOM;SG;3
deurbraak	atılım	deurbraak	atılım	N;SG	
egte	real	egte	real	N;PL	
egte	gercek	egte	gercek	N;PL	
egte	reel	egte	reel	N;PL	
egte	gerçek	egte	gerçek	N;PL	
teiken	hedef	teiken	hedef	N;PL	
kombineer	birleştir	kombineer	birleş	V;PRS	
deeltjie	parçacık	deel	parçacık		N;NOM;SG;3
elite	elit	elite	elit	N;PL	
elite	seçkin	elite	seçkin	N;PL	
ecuador	ekvator	ecuador	ekvator	PROPN;SG	
ecuador	ekvador	ecuador	ekvador	PROPN;SG	PROPN;NOM;SG;3
bes	bes	bes	bes	N;SG	
woonstelle	daire	woonstel	daire	N;PL	N;NOM;SG;3
zoo	hayvanat	zoo	hayvanat		ADJ;NOM;SG;3
oproep	ara	oproep	ara	V;PRS	
oproep	çağrı	oproep	çağrı	V;PRS	
oproep	arama	oproep	ara	V;PRS	
pens	kalemleri	pens	kalem		N;ACC;PL;3
pens	kalemler	pens	kalem		N;NOM;PL;3
opsomming	özet	opsomming	özet	N;SG	
opsomming	digest	opsomming	digest	N;SG	
opsomming	özet	opsomming	özet	N;SG	
opsomming	özet	opsomming	özet	N;SG	
roosevelt	roosevelt	roosevelt	roosevelt	V;PRS	
wraak	intikam	wraak	intikam	V;PRS	
wraak	intikamı	wraak	intikam	V;PRS	N;NOM;SG;3
argumente	tartışmalar	argument	tartış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
terminaal	terminal	terminaal	terminal	N;SG	
dakar	dakar	dakar	dakar		PROPN;NOM;SG;3
heers	kural	heers	kural	V;PRS	
optog	mart	optog	mart	V;PRS	
optog	marş	optog	marş	V;PRS	
optog	yürüyüş	optog	yürüyüş	V;PRS	
wins	kazandı	wins	kazan	N;SG	V;PFV;IND;SG;3;POS;PST
wins	kazanıyor	wins	kazan	N;SG	V;PROG;IND;SG;3;POS;INFM;PRS
wins	kazanır	wins	kazan	N;SG	V;IPFV;IND;SG;3;POS
düsseldorf	düsseldorf	düsseldorf	düsseldorf		PROPN;NOM;SG;3
gimnastiek	jimnastik	gimnastiek	jimnastik	N;SG	
herstelwerk	tamir	herstelwerk	tamir	N;SG	
herstelwerk	onarım	herstelwerk	o	N;SG	
campbell	campbell	campbell	campbell		PROPN;NOM;SG;3
ineenstorting	çökme	ineenstorting	çök	N;SG	
ineenstorting	çöküş	ineenstorting	çöküş	N;SG	
fauna	fauna	fauna	fauna	N;SG	
california	kaliforniya	california	kaliforniya		N;ACC;SG;3
voorneme	niyet	voorneme	niyet	N;SG	
birmingham	birmingham	birmingham	birmingam	N;SG	PROPN;NOM;SG;3
kubieke	küp	kubiek	küp	ADJ;NOM	
kubieke	kübik	kubiek	kübik	ADJ;NOM	
kontras	kontrast	kontras	kontrast	N;SG	
soliede	katı	soliede	kat	N;PL	
soliede	sağlam	soliede	sağlam	N;PL	
colorado	colorado	colorado	color		PROPN;NOM;SG;3
uefa	uefa	uefa	uefa		
diverse	çeşitli	divers	çeşitli	ADJ;NOM	
pomp	pompa	pomp	pompa	V;PRS	
etage	sahne	etag	sahne	N;SG	
justisie	adalet	justisie	adalet	N;SG	
arp	arapaho	arp	arapaho		
protokol	protokol	protokol	protokol	N;SG	
harmonie	uyum	harmonie	uyum		N;NOM;SG;3
positief	olumlu	positief	olumlu	ADV	
positief	pozitif	positief	pozitif	ADV	
agtervoegsel	soneki	agtervoegsel	sonek	N;SG	
anker	çapa	anker	çapa	V;PRS	
anker	demir	anker	demir	V;PRS	
waartoe	mekanizması	waartoe	mekaniz	PRO	N;NOM;SG;3
waartoe	mekanizma	waartoe	mekanizma	PRO	
waartoe	müzakerelerin	waartoe	müzakere	PRO	N;GEN;PL;3
waartoe	pazarlık	waartoe	pazarlık	PRO	N;NOM;SG;3
waartoe	müzakereler	waartoe	müzakere	PRO	N;NOM;PL;3
paraguay	paraguay	paraguay	paraguay		PROPN;NOM;SG;3
valencia	valencia	valencia	valencia		PROPN;NOM;SG;3
rhône	rhône	rhône	rhün	N;SG	PROPN;NOM;SG;3
anatolië	anadolu	anatolië	anadolu	N;PL	
opvoering	gösteri	opvoering	göster	N;SG	
opvoering	performans	opvoering	performans	N;SG	
kliek	tıkla	kliek	tık	V;PRS	
fondament	temel	fondament	temel	N;SG	ADJ
fondament	vakıf	fondament	vakıf	N;SG	
verduideliking	açıklama	verduideliking	açıkla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
tonga	tonga	tonga	tonga	PROPN;SG	
gill	gill	gill	gill	PROPN;SG	
advies	nasihat	advies	nasihat		N;NOM;SG;3
advies	tavsiyeler	advies	tavsiye		N;NOM;PL;3
parallelle	paralel	parallel	paralel	N;PL	ADJ
voorrade	erzak	voorrade	erzak	N;PL	
voorrade	malzeme	voorrade	malzem	N;PL	
voorrade	levazım	voorrade	levaz	N;PL	
voorrade	arz	voorrade	arz	N;PL	
voorrade	tedarik	voorrade	tedarik	N;PL	N;NOM;SG;3
tambo	tambo	tambo	tambo	PROPN;SG	PROPN;NOM;SG;3
onderstaande	aşağıda	onderstaande	aşağı	V;PRS	ADJ;ESS;SG;3
onderstaande	aşağı	onderstaande	aşağ	V;PRS	
onderstaande	aşağıya	onderstaande	aşağı	V;PRS	ADJ;DAT;SG;3
onderstaande	aşağıdan	onderstaande	aşağı	V;PRS	ADJ;AT+ABL;SG;3
waai	dalga	waai	dalga	V;PRS	
fantasie	fantazi	fantasie	fantazi	V;PRS	
fantasie	fantezi	fantasie	fantezi	V;PRS	
koshuis	dernek	koshuis	dernek	N;SG	
kontinente	kıta	kontinent	kıta	N;PL	
agterste	arka	agters	arka	N;PL	
studio	stüdyosu	studio	stüdyo		N;NOM;SG;3
barbara	barbara	barbara	barbara		PROPN;NOM;SG;3
minuut	dakika	minuut	dakika	N;SG	
palmyra	palmyra	palmyra	palmyra		N;NOM;SG;3
môre	yarın	môre	yarın		N;NOM;SG;3
môre	sabah	môre	sabah		N;NOM;SG;3
môre	sabahlar	môre	sabah		N;NOM;PL;3
isabella	isabella	isabella	isabel		PROPN;NOM;SG;3
voorraad	levazım	voorraad	levaz	N;SG	
voorraad	arz	voorraad	arz	N;SG	
ferreira	ferreira	ferreira	ferreira		PROPN;NOM;SG;3
loods	hangar	loods	hangar	V;PRS	
resolusie	çözüm	resolusie	çözüm	N;SG	
thebe	teb	thebe	teb		
skatting	tahmin	skatting	tahmin	N;SG	
skatting	değerlendirmesi	skatting	değerlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
skatting	est	skatting	est	N;SG	
horing	boynuz	horing	boynuz	N;SG	
horing	korna	horing	korna	N;SG	
horing	horn	horing	horn	N;SG	PROPN;NOM;SG;3
ibn	ibn	ibn	ibn	PROPN;SG	
phoenix	phoenix	phoenix	phoen		PROPN;NOM;SG;3
bevryding	kurtuluş	bevryding	kurtuluş	N;SG	
begroting	bütçe	begroting	bütçe	N;SG	
herschel	herschel	herschel	herschel	N;SG	PROPN;NOM;SG;3
analitiese	analitik	analities	analitik	ADJ;NOM	
rotterdam	rotterdam	rotterdam	rotter		PROPN;NOM;SG;3
koster	koster	koster	koster	N;SG	
mowgli	mowgli	mowgli	mowgli	PRO	
jammer	üzgünüm	jammer	üzgün		N;NOM;SG;3
tsjeggiese	çek	tsjeggies	çek	ADJ;NOM	
gotenburg	gothenburg	gotenburg	gothenburg	PROPN;SG	PROPN;NOM;SG;3
hahn	hahn	hahn	hahn		PROPN;NOM;SG;3
sessie	oturum	sessie	oturum	N;SG	
sessie	seans	sessie	seans	N;SG	
documenta	documenta	documenta	documenta	N;SG	
strukturele	yapısal	struktureel	yapısal	N;PL	
aanvraag	talep	aanvraag	talep	V;PRS	
informele	gayriresmi	informeel	gayriresm	ADJ;NOM	
informele	gündelik	informeel	gündelik	ADJ;NOM	
informele	sıradan	informeel	sıradan	ADJ;NOM	
norman	norman	norman	norman		PROPN;NOM;SG;3
etiek	etik	etiek	etik	N;SG	
ruth	ruth	ruth	ruth	PROPN;SG	
skyn	sine	skyn	sin	V;PRS	
swanger	hamile	swanger	hamile	V;PRS	
swanger	gebe	swanger	gebe	V;PRS	
eden	eden	eden	et		V;PFV;IND;POS;PRS;V.PTCP
vancouver	vancouver	vancouver	vancouver		PROPN;NOM;SG;3
née	née	née	nü	N;SG	
variasie	varyasyon	variasie	varyasyon	N;SG	
etienne	etienne	etienne	et		PROPN;NOM;SG;3
dankbaarheid	minnet	dankbaarheid	minnet	N;SG	
dankbaarheid	şükran	dankbaarheid	şükran	N;SG	
engine	motoru	engine	motor		N;ACC;SG;3
asteroïde	göktaşı	astero	gök	N;SG	
cats	kediler	cats	kedi		N;NOM;PL;3
sluiting	kilitleme	sluiting	kilitle	N;SG	V;PFV;NOM;IND;2;POS;PRS;V.MSDR
sluiting	kilit	sluiting	kilit	N;SG	
sluiting	kilitlemek	sluiting	kilitle	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
herken	tanıdı	herken	tanı	V;PRS	V;PFV;IND;SG;3;POS;PST
meson	mezon	meson	mezon		
verbode	yasaklanmış	verbode	yasakla		V;PFV;NFH;IND;SG;3;POS;PST
verbode	yasaktır	verbode	yasak		ADJ
kwik	mercury	kwik	mercury	V;PRS	PROPN;NOM;SG;3
kwik	cıva	kwik	cıva	V;PRS	
kwik	merkür	kwik	merkür	V;PRS	
cruz	cruz	cruz	cruz	PROPN;SG	PROPN;NOM;SG;3
gedetailleerde	ayrıntılı	detailleer	ayrıntılı	ADJ;NOM	
gedetailleerde	detaylı	detailleer	detaylı	ADJ;NOM	
uitgestal	seçme	uitstal	seç	V;PST;V.PTCP	
rotasie	döndürme	rotasie	dön	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rotasie	rotasyon	rotasie	rotasyon	N;SG	
rotasie	dönüş	rotasie	dönüş	N;SG	
marlene	marlene	marlene	marle	N;SG	
dop	kabuğu	dop	kabuk	V;PRS	N;NOM;SG;3
dop	shell	dop	shell	V;PRS	
dop	kabuk	dop	kabuk	V;PRS	
stanford	stanford	stanford	stanford		PROPN;NOM;SG;3
lokale	yerli	lokaal	yerli	N;PL	
lokale	lokal	lokaal	lokal	N;PL	
lokale	yöresel	lokaal	yöresel	N;PL	
lokale	yerel	lokaal	yerel	N;PL	
markplein	pazar	markplein	pazar	N;SG	
markplein	piyasa	markplein	piyas	N;SG	
markplein	market	markplein	market	N;SG	
gedeeltelike	kısmi	gedeeltelik	kısmi	ADJ;NOM	
gedeeltelike	kısmen	gedeeltelik	kısmen	ADJ;NOM	
gemeng	karışık	meng	karışık	V;PST;V.PTCP	
maarten	maarten	maarten	maarten		PROPN;NOM;SG;3
aangewese	belirlenmiş	aanwys	belirle	ADJ;NOM	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
vitamien	vitamin	vitamien	vitam	N;SG	
chinese	çinliler	chinese	çinli		ADJ;NOM;PL;3
melville	melville	melvil	melvil	PROPN;SG	PROPN;NOM;SG;3
seël	mühür	seël	mühür	N;SG	
seël	seal	seël	seal	N;SG	
seël	fok	seël	fok	N;SG	
skelet	iskelet	skelet	iskelet	N;SG	
gebak	kabartma	gebak	kabartma	N;SG	
gebak	pişirme	gebak	pişir	N;SG	
gnu	gnu	gnu	gn		
wolfgang	wolfgang	wolfgang	wolfgang		PROPN;NOM;SG;3
gerugte	dedikodular	gerug	dedikodu	ADJ;NOM	N;NOM;PL;3
gerugte	söylenti	gerug	söyle	ADJ;NOM	
gerugte	söylentiler	gerug	söylenti	ADJ;NOM	N;NOM;PL;3
gerugte	dedikodu	gerug	dedikodu	ADJ;NOM	
gerugte	dedikodular	gerug	dedikodu	ADJ;NOM	N;NOM;PL;3
gerugte	söylentiler	gerug	söylenti	ADJ;NOM	N;NOM;PL;3
besoedeling	kirlilik	besoedeling	kirlilik	N;SG	
bewerings	suçlamalar	bewering	suçla	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
jun	jun	jun	jun	PROPN;SG	
jun	joon	jun	joon	PROPN;SG	
verlang	ihtiyaçları	verlang	ihtiyaç		N;NOM;PL;3
verlang	ihtiyaçlar	verlang	ihtiyaç		N;NOM;PL;3
baard	sakalı	baard	sakalı		N;ACC;SG;3
vreugde	sevinç	vreugde	sevinç	ADJ;NOM	
vreugde	joy	vreugde	joy	ADJ;NOM	
vreugde	keyif	vreugde	keyif	ADJ;NOM	
vreugde	neşe	vreugde	neş	ADJ;NOM	
annie	annie	annie	annie	PRO;NOM;SG;3	
negatief	olumsuz	negatief	olumsuz	ADV	
negatief	negatif	negatief	negatif	ADV	
beïndruk	etkilenmiş	beïndruk	etkile	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
maltese	malta	maltees	malta	ADJ;NOM	PROPN;NOM;SG;3
maltese	maltese	maltees	malte	ADJ;NOM	
akkuraat	isabetli	akkuraat	isabetli		ADJ
pianis	piyanist	pianis	piyanist	N;SG	
hills	tepe	hills	tepe		
hills	tepeler	hills	tepe		N;NOM;PL;3
hills	dağlar	hills	dağ		N;NOM;PL;3
hills	hills	hills	hills		PROPN;NOM;SG;3
hills	tepeleri	hills	tepe		N;ACC;PL;3
livingstone	livingstone	livingstoon	livingson		PROPN;NOM;SG;3
stort	dus	stort	dus	V;PRS	
stort	duş	stort	duş	V;PRS	
geologie	jeoloji	geologie	jeoloji	N;SG	
rapporteer	şikayet	rapporteer	şikayet	V;PRS	N;NOM;SG;3
rapporteer	rapor	rapporteer	rapor	V;PRS	N;NOM;SG;3
rapporteer	bayrağı	rapporteer	bayrak	V;PRS	N;NOM;SG;3
rapporteer	bayrak	rapporteer	bayrak	V;PRS	
skadu	gölge	skadu	gölge	V;PRS	
skadu	gölge	skadu	gölge	V;PRS	
pikkewyne	penguen	pikkewyne	penguen	N;PL	
pikkewyne	penguenler	pikkewyne	penguen	N;PL	ADJ;NOM;PL;3
atol	atoll	atol	atoll	N;SG	PROPN;NOM;SG;3
prinse	prens	prins	prens	N;PL	
prinse	prince	prins	prince	N;PL	
omskryf	tanımlı	omskryf	tanımlı	V;PRS	
omskryf	tanımlanmış	omskryf	tanımla	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
eng	eng	eng	eng	N;SG	
ikoon	simge	ikoon	simge	N;SG	
organisme	organizma	organisme	organizma	N;SG	
organisme	organizmalar	organisme	organizma	N;SG	N;NOM;PL;3
konstitusionele	anayasal	konstitusioneel	anayasal	ADJ;NOM	
