австралийский	australiska	австралийский	australisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
определены	beslutsam	определить	beslutsam	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
определены	fastställd	определить	fastställd	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
определены	bestämd	определить	bestämd	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
голландский	holländare	голландский	holländare	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
голландский	holländska	голландский	holländsk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
голландский	nederländska	голландский	nederländsk	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
снаряда	projektil	снаряд	projektil	N;INAN;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
блокады	blockad	блокада	blocka	N;INAN;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
блокады	blockaden	блокада	blockad	N;INAN;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
подземный	underjordiska	подземный	underjordisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
живые	living	живой	living	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;SG
живые	livligt	живой	livlig	ADJ;NOM;PL	ADJ;NOM;INDF;NEUT;SG
живые	livlig	живой	livlig	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
живые	livliga	живой	livlig	ADJ;NOM;PL	V;NFIN;ACT
живые	alive	живой	aliv	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;SG
фбр	fbi	фбраценица	fbi	N;INAN;NOM;NEUT;SG	PROPN;NOM
мар	mar	мар	mar		NUM;NOM
ходил	promenerade	ходить	promenera	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
змей	ormar	змей	orm	N;ANIM;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
авария	olycksfall	авария	olycksfall	N;INAN;NOM;FEM;SG	N;NOM;INDF;NEUT;PL
авария	krascha	авария	krascha	N;INAN;NOM;FEM;SG	V;IMP;FIN;ACT
миграции	invandring	миграция	invandring	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
миграции	migration	миграция	migration	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
квартале	kvartalet	квартал	kvartal	N;INAN;ESS;MASC;SG	N;NOM;DEF;NEUT;SG
квартале	kvartal	квартал	kvartal	N;INAN;ESS;MASC;SG	N;NOM;INDF;NEUT;SG
квартале	kvart	квартал	kvart	N;INAN;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
квартале	fjärdedel	квартал	fjärdedel	N;INAN;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
включено	ingår	включить	ingå	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PRS;FIN;ACT
включено	inkluderade	включить	inkludera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
включено	inkluderat	включить	inkludera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
включено	inkluderad	включить	inkludera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
включено	aktiverade	включить	aktivera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
включено	aktiverat	включить	aktivera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
включено	aktiverad	включить	aktiverad	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
костюмы	passar	костюм	passa	N;INAN;NOM;MASC;PL	V;IND;PRS;FIN;ACT
бан	förbjuda	бан	förbjuda	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
ромео	romeo	ромео	rom	N;INAN;NOM;MASC;SG	PROPN;NOM
удэ	ude	удэ	ude	ADV	N;NOM;INDF;MASC+FEM;SG
редактировать	edit	редактировать	edit	V;IPFV;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
шаги	fotsteg	шаг	fotsteg	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
шаги	steg	шаг	steg	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
шаги	fotspår	шаг	fotspå	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
шаги	fotsteg	шаг	fotsteg	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
вину	skuldkänslor	вина	skuldkänsla	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
вину	skuld	вина	skuld	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
алжира	algeriska	алжир	algerisk	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
филип	philip	филип	philip	N;ANIM;NOM;MASC;SG	PROPN;NOM
филип	filip	филип	filip	N;ANIM;NOM;MASC;SG	PROPN;NOM
филип	filip	филип	filip	N;ANIM;NOM;MASC;SG	PROPN;NOM
николя	nicolas	николь	nicola	PART	PROPN;NOM
николя	nicola	николь	nicol	PART	PROPN;NOM
квалификация	kvalificera	квалификация	kvalificera	N;INAN;NOM;FEM;SG	V;IMP;FIN;ACT
квалификация	kvalificerat	квалификация	kvalificerad	N;INAN;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
квалификация	kvalificerade	квалификация	kvalificerad	N;INAN;NOM;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
квалификация	kvalifikationer	квалификация	kvalifikation	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
квалификация	kvalifikationer	квалификация	kvalifikation	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
сантос	santos	сантос	santos	N;INAN;NOM;MASC;SG	PROPN;NOM
коллегами	kollegor	коллега	kollegor	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
коллегами	kolleger	коллега	kolleg	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
коллегами	kollegor	коллега	kollegor	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
коллегами	kolleger	коллега	kolleg	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
коллегами	arbetskamrater	коллега	arbetskamrat	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
коллегами	medarbetare	коллега	medarbetare	N;ANIM;INS;MASC;PL	N;NOM;INDF;MASC+FEM;PL
походы	campa	поход	campa	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
походы	camping	поход	camping	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
походы	vandrar	поход	vandra	N;INAN;NOM;MASC;PL	V;IND;PRS;FIN;ACT
походы	vandra	поход	vandra	N;INAN;NOM;MASC;PL	V;IMP;FIN;ACT
походы	vandring	поход	vandring	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
моряков	sjömän	моряк	sjöma	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
моряков	sjömän	моряк	sjöma	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
моряков	sjöfolk	моряк	sjöfolk	N;ANIM;GEN;MASC;PL	N;NOM;INDF;NEUT;SG
моряков	sjömän	моряк	sjöma	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
потеря	förlorar	потеря	förlora	N;INAN;NOM;FEM;SG	V;IND;PRS;FIN;ACT
потеря	förlora	потеря	förlora	N;INAN;NOM;FEM;SG	V;IMP;FIN;ACT
профессионально	yrkesmässigt	профессионально	yrkesmässig	ADV	ADJ;NOM;INDF;NEUT;SG
профессионально	professionellt	профессионально	professionell	ADV	ADJ;NOM;INDF;NEUT;SG
кентукки	kentucky	кентукка	kentucky	N;INAN;NOM;MASC;PL	PROPN;NOM
получен	fått	получить	få	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;V.CVB;ACT
получен	mottaget	получить	mottagen	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;NOM;DEF;NEUT;SG
получен	fick	получить	få	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;PST;FIN;ACT
получен	mottagen	получить	mottag	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
получен	mottagna	получить	motta	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
французское	franska	французский	fransk	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
французское	fransmän	французский	fransman	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
имеющихся	tillgänglig	иметься	tillgänglig	V;IPFV;GEN;PL;PRS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
имеющихся	tillgängligt	иметься	tillgänglig	V;IPFV;GEN;PL;PRS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
имеющихся	tillgängliga	иметься	tillgänglig	V;IPFV;GEN;PL;PRS;V.PTCP;PASS	ADJ;NOM;PL
секрет	hemliga	секрет	hemlig	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
секрет	hemlig	секрет	hemlig	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
секрет	hemligt	секрет	hemlig	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
электрические	elektriskt	электрический	elektrisk	ADJ;NOM;PL	ADJ;NOM;INDF;NEUT;SG
электрические	elektrisk	электрический	elektrisk	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
иерархии	hierarki	иерархия	hierarki	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
иерархии	rangordning	иерархия	rangordning	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
иерархии	hierarkin	иерархия	hierarki	N;INAN;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
камеру	kamera	камера	kamera	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
камеру	kameran	камера	kamera	N;INAN;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
сопровождал	åtföljda	сопровождать	åtföljd	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
сопровождал	åtföljs	сопровождать	åtfölja	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PRS;FIN;PASS
сопровождал	åtföljdes	сопровождать	åtfölja	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;PASS
этнических	etnisk	этнический	etnisk	ADJ;GEN;PL	ADJ;NOM;INDF;MASC+FEM;SG
этнических	etniskt	этнический	etnisk	ADJ;GEN;PL	ADJ;NOM;INDF;NEUT;SG
этнических	etniska	этнический	etnisk	ADJ;GEN;PL	ADJ;NOM;PL
зимы	winters	зима	pinter	N;INAN;NOM;FEM;PL	PROPN;NOM
чужой	alien	чужой	ali	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
чужой	utomjording	чужой	utomjording	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
чужой	främling	чужой	främling	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
чужой	konstigare	чужой	konstig	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR
методика	metoder	методика	metod	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
семян	seed	семя	seed	N;INAN;GEN;NEUT;PL	N;NOM;INDF;NEUT;SG
семян	frö	семя	frö	N;INAN;GEN;NEUT;PL	N;NOM;INDF;NEUT;SG
семян	utsäde	семя	utsäde	N;INAN;GEN;NEUT;PL	N;NOM;INDF;NEUT;SG
прекращено	avslutade	прекратить	avsluta	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PST;FIN;ACT
прекращено	avslutat	прекратить	avsluta	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
прекращено	avbröt	прекратить	avbröta	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;PST;FIN;ACT
прекращено	upphört	прекратить	upphöra	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
электрический	elektriska	электрический	elektrisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
электрический	electric	электрический	electric	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
электрический	elektriska	электрический	elektrisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
комплект	ange	комплект	ange	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
комплект	kit	комплект	kit	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
чэнь	chen	чэнь	chen	N;INAN;NOM;MASC;SG	PROPN;NOM
лоуренс	laurence	лоуренс	laurence	N;ANIM;NOM;MASC;SG	PROPN;NOM
полицейские	cops	полицейский	cops	N;ANIM;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
полицейские	polis	полицейский	polis	N;ANIM;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
полицейские	polisen	полицейский	polis	N;ANIM;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
утвержден	godkända	утвердить	godkänna	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
утвержден	godkänt	утвердить	godkänna	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
утвержден	godkänd	утвердить	godkänd	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
префектуре	prefektur	префектура	prefektur	N;INAN;DAT;FEM;SG	N;NOM;INDF;MASC+FEM;SG
сухопутные	landlevande	сухопутный	landlevande	ADJ;NOM;PL	N;NOM;INDF;NEUT;SG
собственная	äga	собственный	äga	ADJ;NOM;FEM;SG	V;IMP;FIN;ACT
собственная	egna	собственный	egen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
рид	reid	рид	reid	N;ANIM;NOM;MASC;SG	PROPN;NOM
рид	reed	рид	reed	N;ANIM;NOM;MASC;SG	PROPN;NOM
мэттью	mathew	мэтт	mathew	N;ANIM;NOM;FEM;SG	PROPN;NOM
мэттью	matthew	мэтт	matthew	N;ANIM;NOM;FEM;SG	PROPN;NOM
мэттью	matteus	мэтт	matteus	N;ANIM;NOM;FEM;SG	PROPN;NOM
медицинское	medicinska	медицинский	medicinsk	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
замки	slott	замок	slott	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
замки	låser	замок	låsa	N;INAN;NOM;MASC;PL	V;IND;PRS;FIN;ACT
замки	lås	замок	lås	N;INAN;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
эрнест	ernest	эрнест	ernest	N;ANIM;NOM;MASC;SG	PROPN;NOM
уверены	självsäker	уверенный	självsäka	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
дональд	kalle	дональд	kalle	N;ANIM;NOM;MASC;SG	PROPN;NOM
дональд	donald	дональд	donal	N;ANIM;NOM;MASC;SG	PROPN;NOM
автоматического	automat	автоматический	automat	ADJ;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
автоматического	automatiskt	автоматический	automatisk	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;NEUT;SG
автоматического	automatiska	автоматический	automatisk	ADJ;GEN;MASC;SG	ADJ;NOM;PL
автоматического	automatisk	автоматический	automatisk	ADJ;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
мыши	mus	мышь	mus	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
лагерей	lägren	лагерь	lägr	N;INAN;GEN;MASC;PL	N;NOM;DEF;NEUT;PL
лагерей	läger	лагерь	läga	N;INAN;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
реабилитации	återställande	реабилитация	återställande	N;INAN;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
симона	simone	симон	simon	N;ANIM;NOM;FEM;SG	PROPN;NOM
симона	simona	симон	simon	N;ANIM;NOM;FEM;SG	PROPN;NOM
рик	rick	рик	råck	N;ANIM;NOM;MASC;SG	PROPN;NOM
рик	ric	рик	ric	N;ANIM;NOM;MASC;SG	PROPN;NOM
оригинальная	ursprungliga	оригинальный	ursprunglig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
оригинальная	original	оригинальный	original	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
богатый	rich	богатый	rich	ADJ;NOM;MASC;SG	PROPN;NOM
богатый	rika	богатый	rik	ADJ;NOM;MASC;SG	ADJ;NOM;PL
богатый	förmögna	богатый	förmögen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
богатый	rika	богатый	rik	ADJ;NOM;MASC;SG	ADJ;NOM;PL
грэм	graeme	грэм	gra	N;ANIM;NOM;MASC;SG	PROPN;NOM
грэм	graham	грэм	graham	N;ANIM;NOM;MASC;SG	PROPN;NOM
необходимое	nödvändiga	необходимый	nödvändig	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
призыв	överklaga	призыв	överklaga	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
ибрагим	ibrahim	ибрагим	ibrahim	N;ANIM;NOM;MASC;SG	PROPN;NOM
протокола	protokollet	протокол	protokoll	N;INAN;GEN;MASC;SG	N;NOM;DEF;NEUT;SG
протокола	protokoll	протокол	protokoll	N;INAN;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
толедо	toledo	толедо	toledo	N;INAN;NOM;MASC;SG	PROPN;NOM
канадская	kanadensare	канадский	kanadensare	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
канадская	kanadensisk	канадский	kanadensisk	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
канадская	kanadensiska	канадский	kanadensisk	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
послов	ambassadörer	посол	ambassadör	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ходит	promenader	ходить	promenad	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
моисей	mose	мойся	mose	N;ANIM;NOM;MASC;SG	PROPN;NOM
моисей	moses	мойся	mose	N;ANIM;NOM;MASC;SG	PROPN;NOM
дайте	give	дать	give	V;PFV;IMP;PL;2;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
записано	inspelat	записать	inspela	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;NOM;INDF;NEUT;SG
записано	inspelade	записать	inspela	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
записано	inspelad	записать	inspela	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;SG
теоретические	teoretiskt	теоретический	teoretisk	ADJ;NOM;PL	ADV
теоретические	teoretisk	теоретический	teoretisk	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
черный	black	черный	black	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
черный	svarta	черный	svart	ADJ;NOM;MASC;SG	ADJ;NOM;PL
коллегой	motparten	коллега	motpart	N;ANIM;INS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
коллегой	motpart	коллега	motpart	N;ANIM;INS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
коллегой	motsvarighet	коллега	motsvarighet	N;ANIM;INS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
кении	kenya	кения	kenya	N;INAN;NOM;FEM;PL	PROPN;NOM
иностранный	utrikes	иностранный	utrikes	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
иностранный	utländska	иностранный	utländsk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
раса	tävla	раса	tävla	N;INAN;NOM;FEM;SG	V;IMP;FIN;ACT
точные	precist	точный	precist	ADJ;NOM;PL	N;NOM;INDF;NEUT;SG
точные	noggrann	точный	noggrann	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
точные	korrekt	точный	korrekt	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
обещал	utlovade	обещать	utlova	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
обещал	utlovas	обещать	utlova	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PRS;FIN;PASS
обещал	lovat	обещать	lova	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
обещал	lovad	обещать	lovad	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ближнем	medelväg	ближний	medelväg	ADJ;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ближнем	mitten	ближний	mitt	ADJ;ESS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ближнем	mellersta	ближний	mellersta	ADJ;ESS;MASC;SG	ADJ;NOM;DEF;RL
ближнем	middle	ближний	middle	ADJ;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
непрерывно	fortlöpande	непрерывно	fortlöpande	ADV	ADJ;NOM;PRS;V.PTCP
непрерывно	kontinuerlig	непрерывно	kontinuerlig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
непрерывно	kontinuerliga	непрерывно	kontinuerlig	ADV	ADJ;NOM;PL
непрерывно	fortlöpande	непрерывно	fortlöpande	ADV	ADJ;NOM;PRS;V.PTCP
низами	nizami	низа	nizami	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
опасных	farliga	опасный	farlig	ADJ;GEN;PL	ADJ;NOM;PL
опасных	farlig	опасный	farlig	ADJ;GEN;PL	ADJ;NOM;INDF;MASC+FEM;SG
опасных	farligt	опасный	farlig	ADJ;GEN;PL	ADJ;NOM;INDF;NEUT;SG
опасных	farliga	опасный	farlig	ADJ;GEN;PL	ADJ;NOM;PL
опасных	farligt	опасный	farlig	ADJ;GEN;PL	ADJ;NOM;INDF;NEUT;SG
опасных	riskfyllt	опасный	riskfylld	ADJ;GEN;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
недопустимо	oacceptabla	недопустимый	oacceptabla	ADJ;NEUT;SG	ADJ;NOM;PL
филиппин	filippinerna	филиппин	filippin	N;INAN;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;PL
филиппин	filippinska	филиппин	filippinsk	N;INAN;NOM;FEM;SG	ADJ;NOM;PL
предпринимателей	företagarna	предприниматель	företagare	N;ANIM;GEN;MASC;PL	N;NOM;DEF;MASC+FEM;PL
предпринимателей	företagare	предприниматель	företagare	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
предпринимателей	entreprenörer	предприниматель	entreprenör	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
пятое	femtedel	пятый	femtedel	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
пятое	femma	пятый	femma	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
пятое	fifth	пятый	fifth	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
подозрения	misstänksamhet	подозрение	misstänksamhet	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
подозрения	misstanke	подозрение	misstanke	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
подозрения	misstanke	подозрение	misstanke	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
исчезает	försvinna	исчезать	försvinna	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;FIN;ACT
фестивалей	festivaler	фестиваль	festival	N;INAN;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
физически	fysiskt	физически	fysisk	ADV	ADJ;NOM;INDF;NEUT;SG
инди	indie	инди	indie	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
инди	indy	инди	indy	N;INAN;NOM;MASC;SG	PROPN;NOM
покрытием	belagt	покрытие	belagt	N;INAN;INS;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
покрытием	belagd	покрытие	belagd	N;INAN;INS;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
покрытием	belagda	покрытие	belagd	N;INAN;INS;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
новость	nyheter	новость	nyhet	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
новость	nyheterna	новость	nyhet	N;INAN;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;PL
вводит	introduceras	вводить	introducera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
петрограде	petrograd	петроград	petrograd	N;INAN;DAT;MASC;SG	PROPN;NOM
чешской	tjeckiska	чешский	tjeckisk	ADJ;INS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
чешской	tjeckien	чешский	tjeckien	ADJ;INS;FEM;SG	PROPN;NOM
идеология	ideologier	идеология	ideologia	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
идеология	ideologier	идеология	ideologia	N;INAN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;PL
двина	dvina	двина	dvin	N;INAN;NOM;FEM;SG	PROPN;NOM
нейтральной	neutral	нейтральный	neutral	ADJ;INS;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
нейтральной	neutralt	нейтральный	neutral	ADJ;INS;FEM;SG	ADJ;NOM;INDF;NEUT;SG
нейтральной	neutrala	нейтральный	neutral	ADJ;INS;FEM;SG	ADJ;NOM;PL
