در	dveře	در	dveře	ADP	N;NOM;FEM;PL;POS
دقیقی	přesná	دقیقی	přesný	N;SG	ADJ;NOM;FEM;SG;POS
دقیقی	precizní	دقیقی	precizní	N;SG	ADJ;NOM;MASC;SG;POS
دقیقی	přesný	دقیقی	přesný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
الکس	alex	الکس	alex	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
داروسازی	farmaceutické	داروسازی	farmaceutický	N;SG	ADJ;NOM;MASC;PL;POS
داروسازی	lékárny	داروسازی	lékárna	N;SG	N;NOM;FEM;PL;POS
داروسازی	léčiva	داروسازی	léčivo	N;SG	N;NOM;NEUT;PL;POS
کمر	bederní	کمر	bederní	N;SG	ADJ;NOM;MASC;SG;POS
میانمار	myanmaru	میانمار	myanmar	N;SG	PROPN;INAN;GEN;MASC;SG;POS
تخته	tabule	تخته	tabule	N;SG	N;NOM;FEM;PL;POS
اسکناس	účty	اسکناس	účet	N;SG	N;INAN;NOM;MASC;PL;POS
اسکناس	bankovky	اسکناس	bankovka	N;SG	N;NOM;FEM;PL;POS
یهود	židovská	یهود	židovský	N;SG	ADJ;NOM;FEM;SG;POS
یهود	židovský	یهود	židovský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
یهود	židovské	یهود	židovský	N;SG	ADJ;NOM;NEUT;SG;POS
یهود	židům	یهود	žid	N;SG	N;INAN;DAT;MASC;PL;POS
یهود	židé	یهود	žid	N;SG	N;ANIM;NOM;MASC;PL;POS
یهود	židů	یهود	žid	N;SG	N;ANIM;GEN;MASC;PL;POS
ویا	vila	ویا	vila	CONJ	N;NOM;FEM;SG;POS
ویا	villa	ویا	villo	CONJ	N;NOM;FEM;SG;POS
ویا	vily	ویا	vila	CONJ	N;NOM;FEM;PL;POS
مساجد	místy	None	místy	N;PL	ADV
گویان	guyana	گویان	guyan	N;SG	PROPN;NOM;FEM;SG;POS
مارکو	marko	مارکو	marko	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
مارکو	marco	مارکو	marco	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
ویلا	vily	ویلا	vila	N;SG	N;NOM;FEM;PL;POS
مبارزات	bojuje	مبارزه	bojovat	N;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
منصفانه	fér	منصفانه	fér	ADV	INTJ
منصفانه	spravedlivý	منصفانه	spravedlivý	ADV	ADJ;INAN;NOM;MASC;SG;POS
منصفانه	férové	منصفانه	férový	ADV	ADJ;NOM;NEUT;SG;POS
منصفانه	spravedlivé	منصفانه	spravedlivý	ADV	ADJ;NOM;NEUT;SG;POS
منصفانه	veletrh	منصفانه	veletrh	ADV	N;INAN;NOM;MASC;SG;POS
ریگان	reagan	ریگان	reagan	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پلنگ	tiger	پلنگ	tiger	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پلنگ	tygří	پلنگ	tygří	N;SG	ADJ;NOM;MASC;SG;POS
کابلی	kabely	کابلی	kabel	N;SG	N;INAN;NOM;MASC;PL;POS
کابلی	kabelová	کابلی	kabelový	N;SG	ADJ;NOM;FEM;SG;POS
کابلی	kabelové	کابلی	kabelový	N;SG	ADJ;NOM;MASC;PL;POS
حکمرانی	vládnutí	حکمرانی	vládnutí	N;PL	N;NOM;NEUT;SG;POS
حکمرانی	vládnoucí	حکمرانی	vládnoucí	N;PL	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
کیا	kia	کیا	kia	N;SG	PROPN;NOM;MASC;SG;POS
بارداری	těhotná	بارداری	těhotný	N;SG	ADJ;NOM;FEM;SG;POS
بارداری	těhotné	بارداری	těhotný	N;SG	ADJ;NOM;NEUT;SG;POS
بلوری	crystal	بلوری	crystat	N;SG	PROPN;INAN;NOM;MASC;SG;POS
بلوری	křišťálové	بلوری	křišťál	N;SG	ADJ;NOM;NEUT;SG;POS
تابعی	funkční	تابعی	funkční	N;SG	ADJ;NOM;MASC;SG;POS
طلوع	dawn	طلوع	dawn	N;SG	PROPN;NOM;FEM;SG;POS
طلوع	rostoucí	طلوع	rostoucí	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
طلوع	stoupá	طلوع	stoupat	N;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
طلوع	stoupající	طلوع	stoupající	N;SG	ADJ;IPFV;NOM;FEM;SG;POS;PRS;V.PTCP;ACT
شرکتی	firemní	None	firemní	N;SG	ADJ;NOM;MASC;SG;POS
شرکتی	korporátní	None	korporátní	N;SG	ADJ;NOM;MASC;SG;POS
یاس	jasmine	یاس	jasmine	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
یاس	yas	یاس	yas	N;SG	PROPN;INAN;NOM;MASC;SG;POS
فرانتس	franz	فرانتس	franz	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
تهویه	ventilační	تهویه	ventilační	N;SG	ADJ;NOM;MASC;SG;POS
تضاد	konflikty	None	konflikt	N;SG	N;INAN;NOM;MASC;PL;POS
تضاد	konfliktů	None	konflikt	N;SG	N;INAN;GEN;MASC;PL;POS
فر	trouby	فر	trouba	N;SG	N;NOM;FEM;PL;POS
فر	fér	فر	fér	N;SG	INTJ
فر	spravedlivý	فر	spravedlivý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
فر	férové	فر	férový	N;SG	ADJ;NOM;NEUT;SG;POS
فر	spravedlivé	فر	spravedlivý	N;SG	ADJ;NOM;NEUT;SG;POS
گشتاور	chvíle	گشتاور	chvíle	N;SG	N;NOM;FEM;PL;POS
گشتاور	točivého	گشتاور	točivý	N;SG	ADJ;ANIM;GEN;MASC;SG;POS
شانزده	sixteen	شانزده	sixteen	NUM	N;NOM;FEM;SG;POS
غارت	drancovat	غارت	drancovat	N;SG	V;IPFV;POS;NFIN
سلطه	autority	سلطه	autorita	N;SG	N;NOM;FEM;PL;POS
هائیتی	haiti	هائیتی	hait	N;SG	PROPN;NEUT;POS
جاذبه	atrakce	جاذبه	atrakce	N;SG	N;NOM;FEM;PL;POS
جاذبه	gravitační	جاذبه	gravitační	N;SG	ADJ;NOM;MASC;SG;POS
ثروتمند	bohaté	ثروتمند	bohatý	N;SG	ADJ;NOM;NEUT;SG;POS
ثروتمند	bohatí	ثروتمند	bohatý	N;SG	ADJ;ANIM;NOM;MASC;PL;POS
ثروتمند	bohatá	ثروتمند	bohatý	N;SG	ADJ;NOM;FEM;SG;POS
ثروتمند	rich	ثروتمند	rich	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
ثروتمند	bohatý	ثروتمند	bohatý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
ثروتمند	bohaté	ثروتمند	bohatý	N;SG	ADJ;NOM;NEUT;SG;POS
ثروتمند	bohatý	ثروتمند	bohatý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
سنگال	senegalu	سنگال	senegal	N;SG	PROPN;INAN;GEN;MASC;SG;POS
لرد	lord	None	lord	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
ژانیرو	janeiro	ژانیرو	janeiro	N;SG	PROPN;NOM;NEUT;SG;POS
گوستاو	gustave	گوستاو	gustav	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
تراز	sladit	تراز	sladit	N;SG	V;PFV;POS;NFIN
لوگوی	vyústila	لوگوی	vyústit	N;SG	V;PFV;POS;PST;V.PTCP;ACT
بک	beck	بک	beck	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
بک	bak	بک	bak	N;SG	PROPN;MASC;POS
دال	dal	دال	dát		V;MASC;SG;POS;PST;V.PTCP;ACT
دال	orientační	دال	orientační		ADJ;NOM;MASC;SG;POS
دال	dahl	دال	dahnout		PROPN;ANIM;NOM;MASC;SG;POS
وال	stěna	وال	stěna		N;NOM;FEM;SG;POS
وال	zdi	وال	zeď		N;NOM;FEM;PL;POS
وال	zeď	وال	zeď		N;NOM;FEM;SG;POS
وال	velryba	وال	velryba		N;NOM;FEM;SG;POS
وال	vale	وال	vale		PROPN;MASC;SG;POS
وال	val	وال	tít		PROPN;NEUT;POS
بادام	mandlové	بادام	mandlový	N;SG	ADJ;NOM;NEUT;SG;POS
بادام	mandle	بادام	mandle	N;SG	N;NOM;NEUT;PL;POS
آرنولد	arnold	آرنولد	arnold	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
صندلی	sedadla	صندلی	sedadlo	N;SG	N;NOM;NEUT;PL;POS
صندلی	sedadel	صندلی	sedadlo	N;SG	N;NOM;NEUT;PL;POS
صندلی	sedadla	صندلی	sedadlo	N;SG	N;NOM;NEUT;PL;POS
صندلی	sedačky	صندلی	sedačka	N;SG	N;NOM;FEM;PL;POS
بنز	benz	بنز	benza	N;SG	PROPN;INAN;MASC;POS
آشوری	asyrská	آشوری	asyrský	N;SG	ADJ;NOM;FEM;SG;POS
پرت	pratt	پرت	pratt	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پرت	perthu	پرت	perth	N;SG	PROPN;INAN;GEN;MASC;SG;POS
کشاورز	zemědělce	کشاورز	zemědělec	N;SG	N;ANIM;ACC;MASC;PL;POS
کشاورز	zemědělců	کشاورز	zemědělec	N;SG	N;ANIM;GEN;MASC;PL;POS
کشاورز	farmáři	کشاورز	farmář	N;SG	N;ANIM;NOM;MASC;PL;POS
کشاورز	zemědělci	کشاورز	zemědělec	N;SG	N;ANIM;NOM;MASC;PL;POS
تمایز	rozlišovat	تمایز	rozlišovat	N;SG	V;IPFV;POS;NFIN
افت	upustit	None	upustit	N;SG	V;PFV;POS;NFIN
چرب	tučné	چرب	tučný	N;SG	ADJ;NOM;NEUT;SG;POS
چرب	tučný	چرب	tučný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
چرب	mastných	چرب	mastný	N;SG	ADJ;GEN;MASC;PL;POS
چرب	mastné	چرب	mastný	N;SG	ADJ;NOM;MASC;PL;POS
چرب	mastný	چرب	mastný	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
چرب	mastné	چرب	mastný	N;SG	ADJ;NOM;MASC;PL;POS
بازنویسی	přepsat	بازنویسی	přepsat	N;SG	V;POS;NFIN
شیری	mléčná	شیر	mléčný	N;SG	ADJ;NOM;FEM;SG;POS
رایان	ryan	رایان	ryan	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
منشور	charty	منشور	charta	N;SG	N;NOM;FEM;PL;POS
راننده	řidiči	راننده	řidič	N;SG	N;ANIM;NOM;MASC;PL;POS
شوم	neštěstí	None	neštěstí	V;SBJV;SG;1;PRS	N;NOM;NEUT;SG;POS
لوپز	lopes	لوپز	lopes	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
لوپز	lopez	لوپز	lopez	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
دوی	devi	دو	dev	N;SG	PROPN;NOM;MASC;SG;POS
دوی	dewey	دو	dewey	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
سئول	soulu	سئول	soul	N;SG	PROPN;INAN;GEN;MASC;SG;POS
سئول	soul	سئول	soul	N;SG	PROPN;INAN;NOM;MASC;SG;POS
هرمان	hermann	هرمان	hermann	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
هرمان	herman	هرمان	herman	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
وستفالن	vestfálsko	وستفالن	vestfálský	N;SG	PROPN;NOM;NEUT;SG;POS
بسط	rozbalit	بسط	rozbalit	N;SG	V;PFV;POS;NFIN
بسط	rozšířit	بسط	rozšířit	N;SG	V;PFV;POS;NFIN
لید	vést	لید	vést	N;SG	V;POS;NFIN
منظر	perspektivy	منظر	perspektiva	N;SG	N;NOM;FEM;PL;POS
فوری	naléhavé	فوری	naléhavý	N;SG	ADJ;NOM;NEUT;SG;POS
فوری	urgentní	فوری	urgentní	N;SG	ADJ;NOM;MASC;SG;POS
فوری	naléhavá	فوری	naléhavý	N;SG	ADJ;NOM;FEM;SG;POS
فوری	spěchá	فوری	spěchat	N;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
فوری	instantní	فوری	instantní	N;SG	ADJ;NOM;MASC;SG;POS
فوری	okamžité	فوری	okamžitý	N;SG	ADJ;NOM;NEUT;SG;POS
فوری	okamžitá	فوری	okamžitý	N;SG	ADJ;NOM;FEM;SG;POS
فوری	okamžitý	فوری	okamžitý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
فوری	okamžité	فوری	okamžitý	N;SG	ADJ;NOM;NEUT;SG;POS
فوری	bezprostřední	فوری	bezprostřední	N;SG	ADJ;NOM;MASC;SG;POS
فوری	okamžitá	فوری	okamžitý	N;SG	ADJ;NOM;FEM;SG;POS
فوری	okamžitý	فوری	okamžitý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
ییل	yale	ییل	yale	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پرس	stiskněte	پرس	stisknout	N;SG	V;PFV;IMP;PL;2;POS;FIN
فلسطینی	palestiny	فلسطینی	palestina	N;PL	PROPN;NOM;FEM;SG;POS
فلسطینی	palestině	فلسطینی	palestina	N;PL	N;DAT;FEM;SG;POS
فلسطینی	palestinské	فلسطینی	palestinský	N;PL	ADJ;NOM;FEM;SG;POS
عبد	abd	عبد	abd		PROPN;ANIM;NOM;MASC;SG;POS
عبد	abid	عبد	abid		PROPN;NOM;MASC;SG;POS
لوس	los	لوس	los	N;SG	PROPN;INAN;NOM;MASC;SG;POS
لوس	luce	لوس	luce	N;SG	PROPN;NOM;FEM;SG;POS
لوس	loos	لوس	loos	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
تناسلی	genitální	تناسلی	genitální	N;SG	ADJ;NOM;MASC;SG;POS
تناسلی	reprodukční	تناسلی	reprodukční	N;SG	ADJ;NOM;MASC;SG;POS
جعل	falešné	None	falešný	N;SG	ADJ;NOM;NEUT;PL;POS
جعل	falešný	None	falešný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
سیمین	stříbrná	سیمین	stříbrný	N;SG	ADJ;NOM;FEM;SG;POS
سیمین	stříbrné	سیمین	stříbrný	N;SG	ADJ;NOM;NEUT;SG;POS
سیمین	silver	سیمین	silver	N;SG	PROPN;INAN;NOM;MASC;SG;POS
یال	mane	یال	manout	N;SG	PROPN;INAN;NOM;MASC;SG;POS
صلیبی	výpravách	صلیبی	výprava	N;SG	N;DAT;FEM;PL;POS
صلیبی	křižáci	صلیبی	křižák	N;SG	N;ANIM;NOM;MASC;PL;POS
دینامیک	dynamický	دینامیک	dynamický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
دینامیک	dynamická	دینامیک	dynamický	N;SG	ADJ;NOM;FEM;SG;POS
دینامیک	dynamické	دینامیک	dynamický	N;SG	ADJ;NOM;NEUT;SG;POS
استراحت	zlomit	استراحت	zlomit	N;SG	V;PFV;POS;NFIN
اکتشاف	discovery	اکتشاف	discovery	N;SG	PROPN;FEM;POS
گذرگاه	causeway	گذرگاه	causeway	N;SG	N;NOM;MASC;PL;POS
معترضان	protestující	معترض	protestující	N;PL	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
معترضان	protestující	معترض	protestující	N;PL	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
آنتن	antény	None	anténa	N;SG	N;NOM;FEM;PL;POS
گاما	gamma	گاما	gamma	N;SG	PROPN;NOM;MASC;SG;POS
هان	hana	هان	hana	INTJ	PROPN;NOM;FEM;SG;POS
هان	han	هان	han	INTJ	PROPN;ANIM;NOM;MASC;SG;POS
خلع	sesadit	خلع	sesadit	N;SG	V;PFV;POS;NFIN
نیکاراگوئه	nikaragui	نیکاراگوئه	nikarague	N;SG	PROPN;DAT;FEM;SG;POS
پیکان	arrow	پیکان	arrow	N;SG	PROPN;INAN;NOM;MASC;SG;POS
اندرسون	anderson	None	anderson	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
اندرسون	andersonová	None	andersonový	N;SG	ADJ;NOM;FEM;SG;POS
مسافرت	cestovat	مسافرت	cestovat	N;SG	V;IPFV;POS;NFIN
مسافرت	cestovní	مسافرت	cestovní	N;SG	ADJ;NOM;MASC;SG;POS
بخشهای	sekce	بخش	sekce	N;PL	N;NOM;FEM;SG;POS
شاخ	rohů	شاخ	roh	N;SG	N;INAN;GEN;MASC;PL;POS
شاخ	rohy	شاخ	roh	N;SG	N;INAN;NOM;MASC;PL;POS
میخائیل	michail	میخائیل	michail	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
دوام	odolný	دوام	odolný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
دوام	trvalé	دوام	trvalý	N;SG	ADJ;NOM;NEUT;SG;POS
ریال	katarský	ریال	katarský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
ریال	jemenská	ریال	jemenský	N;SG	ADJ;NOM;FEM;SG;POS
ناشناس	anonymní	ناشناس	anonymní	N;SG	ADJ;NOM;MASC;SG;POS
ناشناس	anonymně	ناشناس	anonymně	N;SG	ADV;POS
ارتقا	propagovat	ارتقا	propagovat	N;SG	V;IPFV;POS;NFIN
ارتقا	propagovat	ارتقا	propagovat	N;SG	V;IPFV;POS;NFIN
اسرار	tajemství	سر	tajemství	N;PL	N;NOM;NEUT;SG;POS
آش	ash	آش	ash	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
غروب	večer	غروب	večer	N;SG	ADV
غروب	večerní	غروب	večerní	N;SG	ADJ;NOM;MASC;SG;POS
کارتر	carterová	کار	carterová	N;SG	ADJ;NOM;FEM;SG;POS
کارتر	carter	کار	carter	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
زیتون	olive	None	olive	N;SG	PROPN;FEM;SG;POS
زیتون	olivový	None	olivový	N;SG	ADJ;INAN;NOM;MASC;SG;POS
زیتون	olivy	None	oliva	N;SG	N;INAN;NOM;MASC;PL;POS
کیسه	pytle	کیسه	pytel	N;SG	N;INAN;NOM;MASC;PL;POS
کیسه	tašky	کیسه	taška	N;SG	N;NOM;FEM;PL;POS
غیرفعال	pasivní	غیرفعال	pasivní	N;SG	ADJ;NOM;MASC;SG;POS
غیرفعال	deaktivovat	غیرفعال	deaktivovat	N;SG	V;POS;NFIN
غیرفعال	vypnutá	غیرفعال	vypnutý	N;SG	ADJ;NOM;FEM;SG;POS
غیرفعال	postižené	غیرفعال	postižený	N;SG	ADJ;ANIM;NOM;MASC;PL;POS
غیرفعال	invalidní	غیرفعال	invalidní	N;SG	ADJ;NOM;MASC;SG;POS
غیرفعال	vypnuto	غیرفعال	vypnutý	N;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
غیرفعال	neaktivní	غیرفعال	neaktivní	N;SG	ADJ;NOM;MASC;SG;NEG
دهندگان	poskytovatele	دهنده	poskytovatel	N;PL	N;ANIM;ACC;MASC;SG;POS
ببر	tiger	None	tiger	V;IMP;SG;2	PROPN;ANIM;NOM;MASC;SG;POS
ببر	tygří	None	tygří	V;IMP;SG;2	ADJ;NOM;MASC;SG;POS
ببر	tygr	None	tygr	V;IMP;SG;2	N;ANIM;NOM;MASC;SG;POS
یادداشت	memo	یادداشت	memo	N;SG	PROPN;NOM;MASC;SG;POS
متناوب	střídavě	متناوب	střídavě	N;SG	ADV;POS
متناوب	alternativní	متناوب	alternativní	N;SG	ADJ;NOM;MASC;SG;POS
متناوب	pravidelné	متناوب	pravidelný	N;SG	ADJ;NOM;MASC;PL;POS
مکانیسم	mechanismů	None	mechanismus	N;SG	N;INAN;GEN;MASC;PL;POS
مکانیسم	mechanismy	None	mechanismus	N;SG	N;INAN;NOM;MASC;PL;POS
شکاف	rift	شکاف	rift	N;SG	PROPN;INAN;NOM;MASC;SG;POS
شکاف	mezer	شکاف	mezer	N;SG	N;GEN;FEM;PL;POS
شکاف	mezery	شکاف	mezera	N;SG	N;NOM;FEM;PL;POS
فسفات	fosfátu	فسفات	fosfát	N;PL	N;INAN;GEN;MASC;SG;POS
نیکلاس	niklas	نیکلاس	niklas	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
کنوانسیون	úmluvy	کنوانسیون	úmluva	N;SG	N;NOM;FEM;PL;POS
خوشه	uši	خوشه	ucho	N;SG	N;NOM;FEM;PL;POS
خوشه	ucha	خوشه	ucho	N;SG	N;NOM;NEUT;PL;POS
خوشه	ouška	خوشه	ouška	N;SG	N;NOM;NEUT;PL;POS
خوشه	ušní	خوشه	ušní	N;SG	ADJ;NOM;MASC;SG;POS
گنجینه	poklady	گنجینه	poklad	N;SG	N;INAN;NOM;MASC;PL;POS
جاناتان	jonathan	جانات	jonathan	N;PL	PROPN;ANIM;NOM;MASC;SG;POS
سیبری	sibiřský	سیبری	sibiřský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
تجویز	předepsat	تجویز	předepsat	N;SG	V;POS;NFIN
هارد	hurd	هارد	hurd	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
ویرجین	panenské	ویرجین	panenský	N;SG	ADJ;NOM;MASC;PL;POS
عبارات	terminologie	عبارت	terminologie	N;PL	N;NOM;FEM;SG;POS
اسکاتلندی	skotů	اسکاتلندی	skot	N;SG	N;ANIM;GEN;MASC;PL;POS
اسکاتلندی	skotské	اسکاتلندی	skotský	N;SG	ADJ;NOM;MASC;SG;POS
اسکاتلندی	skotská	اسکاتلندی	skotský	N;SG	ADJ;NOM;FEM;SG;POS
کرون	korun	کرون	koruna	N;SG	N;GEN;FEM;PL;POS
کرون	koruny	کرون	koruna	N;SG	N;NOM;FEM;PL;POS
کرون	crown	کرون	crown	N;SG	PROPN;INAN;NOM;MASC;SG;POS
کوری	cory	کوری	cora	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
ناموفق	neúspěšný	ناموفق	úspěšný	N;SG	ADJ;INAN;NOM;MASC;SG;NEG
ناموفق	neúspěšné	ناموفق	úspěšný	N;SG	ADJ;NOM;NEUT;SG;NEG
استنفورد	stanford	None	stanford	N;SG	PROPN;INAN;NOM;MASC;SG;POS
اسطوره	legend	اسطوره	legenda	N;SG	N;GEN;FEM;PL;POS
لاکهید	lockheed	لاکهید	lockheed	N;SG	PROPN;INAN;NOM;MASC;SG;POS
سیا	sia	سیا	sí	N;SG	PROPN;NOM;MASC;SG;POS
گرا	orientované	گرا	orientovaný	N;SG	ADJ;NOM;NEUT;SG;POS
گرا	gera	گرا	gera	N;SG	PROPN;NOM;FEM;SG;POS
باختر	west	باخت#باز	west	N;SG	PROPN;INAN;NOM;MASC;SG;POS
باختر	západní	باخت#باز	západní	N;SG	ADJ;NOM;MASC;SG;POS
تقاطع	křižovatky	تقاطع	křižovatka	N;SG	N;NOM;FEM;PL;POS
تقاطع	křižovatky	تقاطع	křižovatka	N;SG	N;NOM;FEM;PL;POS
کاندیدای	uchazeči	کاندیدا	uchazeč	N;SG	N;ANIM;NOM;MASC;PL;POS
رنه	rené	رنه	rené	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
رنه	renee	رنه	renee	N;SG	PROPN;FEM;SG;POS
رنه	rené	رنه	rené	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
رنه	rene	رنه	rene	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
رنه	renée	رنه	renée	N;SG	PROPN;NOM;FEM;SG;POS
صخره	cliff	None	cliff	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
صخره	skály	None	skála	N;SG	N;NOM;FEM;PL;POS
صخره	skalní	None	skalní	N;SG	ADJ;NOM;MASC;SG;POS
آتلانتیک	atlantic	آتلانتیک	atlantic	N;SG	PROPN;NOM;MASC;SG;POS
جالبی	zajímavý	جالب	zajímavý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
جالبی	zajímavé	جالب	zajímavý	N;SG	ADJ;NOM;NEUT;SG;POS
جالبی	zajímavá	جالب	zajímavý	N;SG	ADJ;NOM;FEM;SG;POS
اظهارات	prohlášení	اظهار	prohlášení	N;PL	N;NOM;NEUT;SG;POS
اظهارات	výkaz	اظهار	výkaz	N;PL	N;INAN;NOM;MASC;SG;POS
عضلانی	svalová	عضلانی	svalový	N;SG	ADJ;NOM;FEM;SG;POS
لوئیز	luiz	لوئیز	luiz	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
لوئیز	louise	لوئیز	louise	N;SG	PROPN;NOM;FEM;SG;POS
یونگ	mladá	یونگ	mladý	N;SG	ADJ;NOM;FEM;SG;POS
یونگ	mladé	یونگ	mladý	N;SG	ADJ;NOM;MASC;PL;POS
یونگ	mladý	یونگ	mladý	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
یونگ	young	یونگ	young	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
یونگ	mladí	یونگ	mladý	N;SG	ADJ;ANIM;NOM;MASC;PL;POS
یونگ	jung	یونگ	jung	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
دزد	zloději	دزد	zloděj	N;SG	N;ANIM;NOM;MASC;PL;POS
دزد	zloději	دزد	zloděj	N;SG	N;ANIM;NOM;MASC;PL;POS
استادی	mistře	استاد	mistře	N;SG	INTJ
پروازی	létající	پروازی	létající	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پروازی	letová	پروازی	letový	N;SG	ADJ;NOM;FEM;SG;POS
پروازی	let	پروازی	rok	N;SG	N;GEN;NEUT;PL;POS
حاد	akutní	None	akutní	N;SG	ADJ;NOM;MASC;SG;POS
بورگس	burgess	بورگس	burgess	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
تکراری	duplikát	تکراری	duplikát	ADJ	N;INAN;NOM;MASC;SG;POS
والنسیا	valencia	والنسیا	valencium	N;SG	PROPN;NOM;FEM;SG;POS
باهاما	bahamy	باهاما	baha	N;SG	PROPN;NOM;FEM;PL;POS
باهاما	bahamách	باهاما	bahama	N;SG	N;DAT;FEM;PL;POS
دعا	modliteb	None	modlitba	N;SG	N;NOM;FEM;PL;POS
دعا	modlitby	None	modlitba	N;SG	N;NOM;FEM;PL;POS
دیوانه	šílený	دیوانه	šílený	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
دیوانه	šílené	دیوانه	šílený	N;SG	ADJ;NOM;NEUT;SG;POS
دیوانه	šílený	دیوانه	šílený	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
دیوانه	šílená	دیوانه	šílený	N;SG	ADJ;NOM;FEM;SG;POS
دیوانه	bláznivý	دیوانه	bláznivý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
دیوانه	naštvaná	دیوانه	naštvaný	N;SG	ADJ;NOM;FEM;SG;POS
دیوانه	šílený	دیوانه	šílený	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
دیوانه	mad	دیوانه	mada	N;SG	PROPN;NOM;MASC;SG;POS
قرص	prášky	قرص	prášek	N;SG	N;INAN;NOM;MASC;PL;POS
قرص	pilulky	قرص	pilulka	N;SG	N;NOM;FEM;PL;POS
عادت	nevyužité	عادت	využitý	N;SG	ADJ;NOM;NEUT;SG;NEG
راهپیمایی	pochodovat	راهپیمایی	pochodovat	N;SG	V;IPFV;POS;NFIN
نروژی	norské	نروژی	norský	N;SG	ADJ;NOM;MASC;PL;POS
نروژی	norský	نروژی	norský	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
سرگذشت	kronik	سرگذشت	kronik	N;SG	N;GEN;FEM;PL;POS
ویولن	housle	ویولن	housle	N;SG	N;NOM;FEM;PL;POS
شجاع	statečná	None	statečný	N;SG	ADJ;NOM;FEM;SG;POS
شجاع	statečné	None	statečný	N;SG	ADJ;NOM;MASC;PL;POS
شجاع	statečný	None	statečný	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
شجاع	odvážné	None	odvážný	N;SG	ADJ;NOM;NEUT;SG;POS
