que	das	que	der	CONJ	PRO;NOM;NEUT;SG
previo	vorhergehende	previo	vorhergehend	ADJ;MASC;SG	ADJ;NOM;FEM;PL
previo	zuvor	previo	zuvor	ADJ;MASC;SG	ADV
volcán	vulkan	volcán	vulkan	N;MASC;SG	
volcán	vulkane	volcán	vulkan	N;MASC;SG	
mora	mora	mora	mora		PROPN;NOM;SG
beneficios	profit	beneficio	profit	N;MASC;PL	PROPN
beneficios	gewinne	beneficio	gewinne	N;MASC;PL	
beneficios	vorteile	beneficio	vorteilen	N;MASC;PL	
beneficios	nutzen	beneficio	nutzen	N;MASC;PL	V;NFIN
beneficios	vorteile	beneficio	vorteilen	N;MASC;PL	
beneficios	leistungen	beneficio	leistung	N;MASC;PL	V;PL
beneficios	profite	beneficio	profite	N;MASC;PL	N;NOM;SG
beneficios	gewinne	beneficio	gewinne	N;MASC;PL	
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	PROPN
rodolfo	ralph	rodolfo	ralph	N;MASC;SG	PROPN;SG
rodolfo	rudolph	rodolfo	rudolph	N;MASC;SG	PROPN;NOM;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	PROPN;NOM;MASC;SG
rodolfo	rudi	rodolfo	rudi	N;MASC;SG	PROPN;NOM;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	PROPN;NOM;MASC;SG
reproducción	fortpflanzung	reproducción	fortpflanzung	N;FEM;SG	ADJ
reproducción	aufzucht	reproducción	aufzucht	N;FEM;SG	
reproducción	zucht	reproducción	zucht	N;FEM;SG	
reproducción	züchten	reproducción	zücht	N;FEM;SG	V;NFIN
reproducción	abspielen	reproducción	abspielen	N;FEM;SG	V;NFIN
reproducción	wiedergabe	reproducción	wiedergabe	N;FEM;SG	
reproducción	wiedergabe	reproducción	wiedergabe	N;FEM;SG	
reproducción	fortpflanzung	reproducción	fortpflanzung	N;FEM;SG	ADJ
reproducción	vervielfältigung	reproducción	vervielfältigung	N;FEM;SG	ADJ
reproducción	nachdruck	reproducción	nachdruck	N;FEM;SG	
reproducción	reproduktion	reproducción	reproduktion	N;FEM;SG	ADJ
estima	wertschätzung	estimar	wertschätzung	V;IND;SG;3;PRS;FIN	ADJ
canaria	canaria	canario	canaria	N;FEM;SG	PROPN
canaria	kanarischen	canario	kanarisch	N;FEM;SG	ADJ;PL
canaria	kanarische	canario	kanarisch	N;FEM;SG	ADJ;NOM;FEM;PL
canaria	kanarischen	canario	kanarisch	N;FEM;SG	ADJ;PL
canaria	kanaren	canario	kanar	N;FEM;SG	ADJ
canaria	kanarische	canario	kanarisch	N;FEM;SG	ADJ;NOM;FEM;PL
platino	platin	platino	platin	N;MASC;SG	
platino	platinum	platino	platinum	N;MASC;SG	PROPN
field	field	field	falden	N	
field	feld	field	feld	N	ADV
field	spielfeld	field	spielfeld	N	ADJ
gala	gala	gala	gala	N;FEM;SG	PROPN;NOM;SG
charlie	charlie	charlie	charlie	PROPN	PROPN;NOM;SG
hockey	hockey	hockey	hockey	N;MASC;SG	PROPN;NOM;MASC;SG
hockey	eishockey	hockey	eishockey	N;MASC;SG	
fósiles	fossilen	fósil	fossil	N;MASC;PL	ADJ
fósiles	fossile	fósil	fossil	N;MASC;PL	ADJ;NOM;FEM;PL
fósiles	fossil	fósil	fossil	N;MASC;PL	ADJ
presentaciones	präsentationen	presentación	präsentationen	N;FEM;PL	V;NFIN
presentaciones	vorträge	presentación	vortragen	N;FEM;PL	ADJ;NOM;PL
presentaciones	präsentation	presentación	präsentation	N;FEM;PL	ADJ
presentaciones	vorstellung	presentación	vorstellung	N;FEM;PL	ADJ;SG
tablas	tabelle	tabla	tabell	N;FEM;PL	N;NOM;FEM;SG
tablas	tafeln	tabla	tafeln	N;FEM;PL	
tablas	tische	tabla	tischen	N;FEM;PL	ADJ
tablas	tabellen	tabla	tabell	N;FEM;PL	V;NFIN
tablas	tafeln	tabla	tafeln	N;FEM;PL	
tablas	gremien	tabla	gremien	N;FEM;PL	ADJ
tablas	boards	tabla	boards	N;FEM;PL	PROPN
tablas	platten	tabla	platt	N;FEM;PL	V;NFIN
representaciones	darstellung	representación	darstellung	N;FEM;PL	N;NOM;FEM;SG
representaciones	repräsentation	representación	Repräsentation	N;FEM;PL	ADJ
representaciones	vertretung	representación	vertretung	N;FEM;PL	N;FEM;SG
representaciones	vorstellungen	representación	vorstellingen	N;FEM;PL	V;NFIN
representaciones	leistungen	representación	leistung	N;FEM;PL	V;PL
representaciones	auftritte	representación	auftritten	N;FEM;PL	V;IND;SG;3;PST;FIN
ofensiva	offensiv	ofensiva	offensiv	N;FEM;SG	ADJ
ofensiva	beleidigend	ofensiva	beleidigend	N;FEM;SG	ADJ
ofensiva	offensive	ofensiva	offensiv	N;FEM;SG	ADJ;NOM;FEM;PL
rector	provost	rector	provost	N;MASC;SG	PROPN;NOM;SG
rector	rektor	rector	rektor	N;MASC;SG	PROPN
roy	roy	roy	roy	PROPN	PROPN;NOM;MASC;SG
coches	autos	coche	autos	N;MASC;PL	
coches	kraftfahrzeuge	coche	kraftfahrzeuge	N;MASC;PL	ADJ;NOM
coches	pkw	coche	pkw	N;MASC;PL	
coches	pkws	coche	pkws	N;MASC;PL	
coches	mietwagen	coche	mietwagen	N;MASC;PL	V;NFIN
coches	auto	coche	auto	N;MASC;PL	N;NOM;SG
coches	wagen	coche	wagen	N;MASC;PL	
coches	pkw	coche	pkw	N;MASC;PL	
coches	autovermietung	coche	autovermietung	N;MASC;PL	N;NOM;MASC;SG
unesco	unesco	unesco	unesco	N;FEM;SG	
designación	ernennung	designación	ernennung	N;FEM;SG	ADJ;SG
designación	benennung	designación	benennung	N;FEM;SG	ADJ
designación	bezeichnung	designación	Bezeichnung	N;FEM;SG	ADJ
designación	benennung	designación	benennung	N;FEM;SG	ADJ
incidente	ereignis	incidente	ereignis	N;SG	
incidente	vorfall	incidente	vorfallen	N;SG	ADJ
incidente	zwischenfall	incidente	zwischenfall	N;SG	ADJ
alicia	alicia	alicia	alicia	N;FEM;SG	PROPN;NOM;MASC;SG
alicia	alice	alicia	alice	N;FEM;SG	
abogados	rechtsanwälten	abogado	rechtsanwälten	N;MASC;PL	ADJ
abogados	rechtsanwälte	abogado	rechtsanwält	N;MASC;PL	ADJ;NOM;FEM;SG
abogados	anwälten	abogado	anwälten	N;MASC;PL	V;IND;PL;3;PST;FIN
abogados	rechtsanwälte	abogado	rechtsanwält	N;MASC;PL	ADJ;NOM;FEM;SG
abogados	rechtsanwälte	abogado	rechtsanwält	N;MASC;PL	ADJ;NOM;FEM;SG
abogados	anwälten	abogado	anwälten	N;MASC;PL	V;IND;PL;3;PST;FIN
funcionarios	beamter	funcionario	beamt	N;MASC;PL	ADJ
funcionarios	amtsträger	funcionario	amtsträger	N;MASC;PL	ADJ
funcionarios	funktionäre	funcionario	funktionär	N;MASC;PL	ADJ;NOM;PL
funcionarios	beamten	funcionario	beamt	N;MASC;PL	V;IND;PL;3;PST;FIN
esperar	wartezeit	esperar	wartezeit	V;NFIN	ADJ
atlas	atlas	atlas	atlas	N;MASC;SG	PROPN
russell	russel	russell	rußel	PROPN	PROPN;NOM;MASC;SG
russell	russell	russell	russell	PROPN	PROPN
rumbo	natürlich	rumbo	natürlich	N;MASC;SG	ADJ
rumbo	kurs	rumbo	kurs	N;MASC;SG	ADV
rumbo	position	rumbo	position	N;MASC;SG	
rumbo	überschrift	rumbo	überschreifen	N;MASC;SG	
cruces	kreuzungen	cruce	kreuzung	N;MASC;PL	V;NFIN
cruces	übergänge	cruce	übergängen	N;MASC;PL	ADJ
cruces	kreuze	cruce	kreuzen	N;MASC;PL	
cruces	kreuzungen	cruce	kreuzung	N;MASC;PL	V;NFIN
cruces	kreuzen	cruce	kreuzen	N;MASC;PL	V;NFIN
cruces	kreuzt	cruce	kreuzen	N;MASC;PL	V;IND;SG;3;PRS;FIN
cruces	cruces	cruce	cruces	N;MASC;PL	PROPN;NOM;NEUT;SG
negras	black	negro	black	ADJ;FEM;PL	PROPN
rumania	rumänien	rumania	Rumänien	N;FEM;SG	PROPN
magazine	magazin	magazine	magazin	N;SG	ADJ
magazine	zeitschriften	magazine	zeitschreifen	N;SG	V;NFIN
magazine	zeitschrift	magazine	zeitschrefen	N;SG	ADJ
magazine	heft	magazine	hefen	N;SG	
exactamente	exakt	exactamente	exakt	ADV	ADJ
mira	armbanduhr	mirar	armbanduhr	V;IMP;SG;2;FIN	PROPN
mira	uhr	mirar	uhr	V;IMP;SG;2;FIN	N;NOM;FEM;SG
mira	schau	mirar	schau	V;IMP;SG;2;FIN	;SG
mira	guck	mirar	guck	V;IMP;SG;2;FIN	;SG
mira	schaut	mirar	schauen	V;IMP;SG;2;FIN	V;IND;SG;3;PRS;FIN
mira	mira	mirar	mira	V;IMP;SG;2;FIN	PROPN;NOM;SG
leo	löwe	leo	löwe	V;IND;SG;3;PRS;FIN	
leo	leo	leo	leo	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
opciones	wahlmöglichkeiten	opción	wahlmöglichkeiten	N;FEM;PL	V;NFIN
opciones	möglichkeiten	opción	möglichkeiten	N;FEM;PL	V;NFIN
alcaldes	bürgermeister	alcalde	bürgermeister	N;MASC;PL	ADJ
cortés	cortés	cortés	cortés	PROPN	PROPN;NOM;MASC;SG
cortés	höflich	cortés	höflich	PROPN	ADJ
cortés	cortez	cortés	cortez	PROPN	PROPN;NOM;SG
cortés	höflichkeit	cortés	höflichkeit	PROPN	ADJ
cortés	höflich	cortés	höflich	PROPN	ADJ
cortés	cortes	cortés	cort	PROPN	PROPN;NOM;NEUT;SG
legislativo	legislative	legislativo	legislativ	ADJ;MASC;SG	ADJ;NOM;FEM;PL
legislativo	legislative	legislativo	legislativ	ADJ;MASC;SG	ADJ;NOM;FEM;PL
legislativo	wahlperiode	legislativo	wahlperiode	ADJ;MASC;SG	N;NOM;FEM;SG
oliver	oliver	oliver	oliver	PROPN	ADJ
fortuna	fortuna	fortuna	fortuna	N;FEM;SG	PROPN;NOM;SG
fortuna	vermögen	fortuna	vermögen	N;FEM;SG	
fortuna	vermögen	fortuna	vermögen	N;FEM;SG	
fortuna	fortune	fortuna	fortun	N;FEM;SG	PROPN;NOM;SG
fortuna	reichtum	fortuna	reichtum	N;FEM;SG	ADJ
nova	nova	nova	nova	N;FEM;SG	PROPN;NOM;SG
localizada	lokalisiert	localizado	lokalisieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
localizada	lokalisierte	localizado	lokalisieren	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
localizada	lokalisiert	localizado	lokalisieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
localizada	lokalisiert	localizado	lokalisieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
legislación	gesetzgebung	legislación	gesetzgebung	N;FEM;SG	ADJ
legislación	gesetze	legislación	gesetzen	N;FEM;SG	
legislación	rechtsvorschriften	legislación	rechtsvorschrift	N;FEM;SG	V;NFIN
legislación	gesetze	legislación	gesetzen	N;FEM;SG	
legislación	recht	legislación	recht	N;FEM;SG	ADV
legislación	rechtswissenschaften	legislación	rechtswissenschaft	N;FEM;SG	ADJ
legislación	rechtswissenschaft	legislación	rechtswissenschaft	N;FEM;SG	ADJ
soria	soria	sorio	soria	N;FEM;SG	PROPN;NOM;SG
warner	warner	warner	warn	N;SG	PROPN
ramal	zweig	ramal	zweig	N;MASC;SG	
ramal	zweigstelle	ramal	zweigstellen	N;MASC;SG	ADJ;NOM;FEM;SG
ramal	zweigniederlassung	ramal	zweigniederlassung	N;MASC;SG	ADJ
ramal	niederlassung	ramal	niederlassung	N;MASC;SG	ADJ
privadas	privatleben	privado	privatleben	ADJ;FEM;PL;V.PTCP	V
last	letzte	last	letzt	N	ADJ;NOM;FEM;SG
last	letzter	last	letzt	N	ADJ;NOM;MASC;SG
last	letzten	last	letzt	N	ADJ;PL
last	letztes	last	letzt	N	ADJ;NOM;NEUT;SG
last	zuletzt	last	zuletzt	N	ADV
bernard	bernard	bernard	bernerd	PROPN	PROPN
bernard	bernhard	bernard	bernhard	PROPN	PROPN;NOM;MASC;SG
rené	rené	rené	rené	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	rene	PROPN	PROPN;NOM;SG
rené	rené	rené	rené	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	rene	PROPN	PROPN;NOM;SG
matt	matt	matt	matt	PROPN	PROPN
instrucción	anweisungen	instrucción	anweisungen	N;FEM;SG	V;NFIN
instrucción	unterricht	instrucción	unterrichten	N;FEM;SG	
instrucción	instruktionen	instrucción	instruktion	N;FEM;SG	V;NFIN
lanzar	start	lanzar	Start	V;NFIN	PROPN
lanzar	markteinführung	lanzar	markteinführung	V;NFIN	ADJ
lanzar	einführung	lanzar	einführung	V;NFIN	N;SG
modalidad	modus	modalidad	modus	N;FEM;SG	
modalidad	mode	modalidad	mode	N;FEM;SG	
modalidad	modalität	modalidad	modalität	N;FEM;SG	ADJ
accidentes	unfällen	accidente	unfällen	N;MASC;PL	V;NFIN
accidentes	unfälle	accidente	unfallen	N;MASC;PL	
accidentes	arbeitsunfälle	accidente	arbeitsunfäll	N;MASC;PL	ADJ;NOM;FEM;PL
accidentes	verkehrsunfälle	accidente	verkehrsunfall	N;MASC;PL	ADJ;NOM;FEM;PL
accidentes	zufall	accidente	zufall	N;MASC;PL	
accidentes	unfallversicherung	accidente	unfallversicherung	N;MASC;PL	ADJ;NOM;FEM;SG
spider	spinne	spider	spinnen	N	
spider	spinnen	spider	spinnen	N	V;NFIN
spider	spider	spider	spider	N	
adecuado	angemessene	adecuado	angemessen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
adecuado	angebracht	adecuado	anbringen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
adecuado	geeignete	adecuado	geeignet	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
adecuado	angemessene	adecuado	angemessen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
adecuado	ausreichend	adecuado	ausreichend	ADJ;MASC;SG;V.PTCP	ADV
adecuado	geeignete	adecuado	geeignet	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
plena	voller	pleno	voll	ADJ;FEM;SG	
plena	vollen	pleno	voll	ADJ;FEM;SG	
plena	volle	pleno	voll	ADJ;FEM;SG	N;NOM;FEM;PL
emitido	herausgegeben	emitido	herausgeben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
emitido	erteilt	emitido	erteilen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
emitido	ausgestellt	emitido	ausstellen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
emitido	ausgegeben	emitido	ausgeben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
emitido	ausgestoßen	emitido	ausstoßen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
emitido	emittiert	emitido	emittieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
venezolana	venezolanischen	venezolano	venezolanischen	ADJ;FEM;SG	ADJ;NOM;MASC;PL
delegación	delegation	delegación	delegation	N;FEM;SG	
delegación	übertragung	delegación	übertragung	N;FEM;SG	V;IND;SG;3;PRS;FIN
delegación	delegationen	delegación	delegation	N;FEM;SG	N;NOM;FEM;PL
sudamericana	sudamericana	sudamericano	sudamericana	ADJ;FEM;SG	PROPN;SG
electorales	wahlen	electoral	wahlen	ADJ;PL	V;NFIN
electorales	wahl	electoral	wahl	ADJ;PL	
electorales	wahlen	electoral	wahlen	ADJ;PL	V;NFIN
palencia	palencia	palencia	palencia	N;FEM;SG	PROPN;NOM;SG
conforme	konform	conforme	konform		ADJ
conforme	übereinstimmend	conforme	übereinstimmend		ADJ
apoyar	unterstützende	apoyar	unterstützend	V;NFIN	ADJ;NOM;FEM;PL
casada	verheiratete	casado	verheiraten	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
misa	mesa	misa	mesa	N;FEM;SG	PROPN;NOM;SG
misa	masse	misa	massen	N;FEM;SG	
misa	misa	misa	misa	N;FEM;SG	PROPN;NOM;SG
marrón	brown	marrón	brown	ADJ;MASC;SG	PROPN
marrón	braune	marrón	braun	ADJ;MASC;SG	ADJ;NOM;FEM;PL
value	wert	valar	wert	N	ADJ
relevantes	relevanten	relevante	relevant	ADJ;PL	V;NFIN
magia	magie	magia	magie	N;FEM;SG	
magia	magic	magia	magic	N;FEM;SG	
magia	zauberei	magia	zauberei	N;FEM;SG	ADJ
magia	zauber	magia	zauber	N;FEM;SG	ADJ
núcleos	kern	núcleo	kern	N;MASC;PL	ADJ
núcleos	kernel	núcleo	kernel	N;MASC;PL	PROPN
núcleos	kerne	núcleo	kern	N;MASC;PL	
núcleos	kernels	núcleo	kernels	N;MASC;PL	PROPN
núcleos	kerne	núcleo	kern	N;MASC;PL	
núcleos	kerne	núcleo	kern	N;MASC;PL	
vender	verkauf	vender	verkaufen	V;NFIN	N
vender	verkauf	vender	verkaufen	V;NFIN	N
simples	einfaches	simple	einfach	ADJ;PL	ADJ;NOM;NEUT;SG
simples	einfach	simple	einfach	ADJ;PL	ADV
simples	einfachen	simple	einfach	ADJ;PL	ADJ;ACC;SG
houston	houston	houston	houston	N;MASC;SG	PROPN;NOM;SG
hard	harten	hard	hart	N;SG	ADJ
hard	schwer	hard	schwer	N;SG	ADJ
hard	hard	hard	hard	N;SG	PROPN
hard	hart	hard	hart	N;SG	ADJ
hard	schwierig	hard	schwierig	N;SG	ADJ
part	teilweise	part	teilweise	N	ADV
part	teil	part	teil	N	ADV
manejo	handling	manejo	handling	N;MASC;SG	ADJ
manejo	handhaben	manejo	handhaben	N;MASC;SG	V;NFIN
campamento	zelten	campamento	zelten	N;MASC;SG	V;NFIN
campamento	campingplatz	campamento	campingplatz	N;MASC;SG	
campamento	campingplätze	campamento	campingplatz	N;MASC;SG	
campamento	lager	campamento	lager	N;MASC;SG	ADJ
campamento	ferienlager	campamento	ferienlager	N;MASC;SG	ADJ
campamento	camp	campamento	camp	N;MASC;SG	
campamento	campingplatz	campamento	campingplatz	N;MASC;SG	
campamento	campingplätze	campamento	campingplatz	N;MASC;SG	
campamento	zelten	campamento	zelten	N;MASC;SG	V;NFIN
campamento	campingplatz	campamento	campingplatz	N;MASC;SG	
campamento	camping	campamento	camping	N;MASC;SG	
campamento	campingplätze	campamento	campingplatz	N;MASC;SG	
dorado	golden	dorado	golden	ADJ;MASC;SG;V.PTCP	
dorado	goldenen	dorado	golden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL
dorado	goldene	dorado	golden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
dorado	dorado	dorado	dorado	ADJ;MASC;SG;V.PTCP	
dorado	gold	dorado	gold	ADJ;MASC;SG;V.PTCP	
dorado	goldene	dorado	golden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
celular	mobile	celular	mobil	ADJ;SG	ADJ;NOM;FEM;PL
celular	mobilfunk	celular	mobilfunk	ADJ;SG	PROPN
celular	handys	celular	handys	ADJ;SG	
celular	cell	celular	cell	ADJ;SG	PROPN;NOM;SG
celular	zelle	celular	zellen	ADJ;SG	
celular	zelluläre	celular	zellulär	ADJ;SG	ADJ;NOM;FEM;PL
celular	mobiltelefone	celular	mobiltelefone	ADJ;SG	ADJ;NOM;FEM;PL
celular	handy	celular	handy	ADJ;SG	N;NOM;NEUT;SG
ryan	ryan	ryan	ryan	PROPN	PROPN;NOM;MASC;SG
armando	armando	armar	armando	V;V.MSDR	PROPN;NOM;SG
armando	bewaffnung	armar	bewaffnung	V;V.MSDR	
armando	arnold	armar	arnold	V;V.MSDR	PROPN;NOM;MASC;SG
armando	armand	armar	arminden	V;V.MSDR	PROPN;NOM;MASC;SG
diarios	tagebücher	diario	tagebüch	N;MASC;PL	ADJ
diarios	tagebuch	diario	tagebuch	N;MASC;PL	ADJ
diarios	zeitungen	diario	zeitungen	N;MASC;PL	V;NFIN
diarios	zeitung	diario	zeitung	N;MASC;PL	
diarios	täglich	diario	täglich	N;MASC;PL	ADJ
diarios	tägliche	diario	täglich	N;MASC;PL	ADJ;NOM;FEM;PL
diarios	tägliches	diario	täglich	N;MASC;PL	ADJ;NOM;NEUT;SG
diarios	daily	diario	daily	N;MASC;PL	PROPN
diarios	zeitschriften	diario	zeitschreifen	N;MASC;PL	V;NFIN
diarios	tagebücher	diario	tagebüch	N;MASC;PL	ADJ
pisos	apartments	piso	apartments	N;MASC;PL	ADV
pisos	ferienwohnungen	piso	ferienwohnung	N;MASC;PL	V;NFIN
pisos	wohnungen	piso	wohnung	N;MASC;PL	ADJ
pisos	ferienwohnung	piso	Ferienwohnung	N;MASC;PL	ADJ
pisos	fußboden	piso	fußboden	N;MASC;PL	V;NFIN
pisos	böden	piso	böden	N;MASC;PL	
pisos	boden	piso	boden	N;MASC;PL	ADV
pisos	wohnungen	piso	wohnung	N;MASC;PL	ADJ
directiva	direktive	directiva	direktiv	N;FEM;SG	ADJ;NOM;FEM;PL
directiva	richtlinie	directiva	richtlinie	N;FEM;SG	PROPN
armenia	armenischen	armenia	armenisch	ADJ;FEM;SG	ADJ;NOM;MASC;PL
armenia	armenier	armenia	armenier	ADJ;FEM;SG	N;NOM;PL
armenia	armenische	armenia	armenisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
armenia	armenien	armenia	armenien	ADJ;FEM;SG	PROPN;NOM;SG
armenia	armenier	armenia	armenier	ADJ;FEM;SG	N;NOM;PL
mina	mina	mina	mina	N;FEM;SG	PROPN;NOM;SG
mina	meiner	mina	mein	N;FEM;SG	PRO;NOM;MASC;SG
mina	meine	mina	mein	N;FEM;SG	PRO;NOM;FEM;SG
mina	mine	mina	mine	N;FEM;SG	
mina	meins	mina	meins	N;FEM;SG	ADJ
gráfico	grafik	gráfico	grafik	ADJ;MASC;SG	
gráfico	graphik	gráfico	graphik	ADJ;MASC;SG	
gráfico	diagramm	gráfico	diagramm	ADJ;MASC;SG	
gráfico	graph	gráfico	graph	ADJ;MASC;SG	
gráfico	schaubild	gráfico	schaubild	ADJ;MASC;SG	
gráfico	graphik	gráfico	graphik	ADJ;MASC;SG	
gráfico	diagramm	gráfico	diagramm	ADJ;MASC;SG	
gráfico	abbildung	gráfico	abbildung	ADJ;MASC;SG	
gráfico	grafik	gráfico	grafik	ADJ;MASC;SG	
gráfico	graphik	gráfico	graphik	ADJ;MASC;SG	
gráfico	grafiken	gráfico	grafik	ADJ;MASC;SG	V;NFIN
gráfico	graphiken	gráfico	graphiken	ADJ;MASC;SG	
amateur	amateur	amateur	amateur	N;FEM;SG	PROPN
amateur	amateure	amateur	amateur	N;FEM;SG	ADJ;NOM;FEM;PL
consultado	zugegriffen	consultar	zugreifen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
consultado	zugriff	consultar	zugreifen	ADJ;MASC;SG;V.PTCP	N
consultado	angehört	consultar	angehören|anhören	ADJ;MASC;SG;V.PTCP	V;V.PTCP
consultado	konsultiert	consultar	konsultieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cuál	welcher	cuál	welch	PRO;SG	PRO;NOM;MASC;SG
gracia	gracia	gracia	gracia	N;FEM;SG	PROPN;NOM;SG
gracia	anmut	gracia	anmut	N;FEM;SG	
gracia	gnade	gracia	gnade	N;FEM;SG	
gracia	grace	gracia	grac	N;FEM;SG	PROPN;NOM;SG
franklin	franklin	franklin	franklin	N;MASC;SG	PROPN;SG
viuda	verwitwet	viuda	verwitwet	N;FEM;SG	ADJ;V.PTCP
viuda	witwe	viuda	witwe	N;FEM;SG	
viuda	witwe	viuda	witwe	N;FEM;SG	
salazar	salazar	salazar	salazar	V;NFIN	PROPN
pirineos	pyrenäen	pirineo	pyrenä	N;MASC;PL	
acta	acta	acta	acta	N;FEM;SG	
acta	handeln	acta	handeln	N;FEM;SG	V;NFIN
acta	rechtsakt	acta	rechtsakt	N;FEM;SG	ADJ
acta	act	acta	act	N;FEM;SG	PROPN
evidente	offensichtliche	evidente	offensichtlich	ADJ;SG	ADJ;NOM;FEM;PL
rescate	lösegeld	rescate	lösegeld	N;MASC;SG	ADJ
rescate	retten	rescate	retten	N;MASC;SG	V;NFIN
rescate	rettungs	rescate	rettungs	N;MASC;SG	
rescate	retten	rescate	retten	N;MASC;SG	V;NFIN
relieve	hervorheben	relieve	hervorheben	N;MASC;SG	V;NFIN
relieve	hervorzuheben	relieve	hervorguheben	N;MASC;SG	V;NFIN
relieve	erleichterung	relieve	erleichterung	N;MASC;SG	ADJ
relieve	entlastung	relieve	entlastung	N;MASC;SG	ADJ
relieve	soforthilfe	relieve	soforthilf	N;MASC;SG	ADJ;NOM;FEM;SG
relieve	relief	relieve	relaufen	N;MASC;SG	
considerable	beträchtliche	considerable	beträchtlich	ADJ;SG	ADJ;NOM;FEM;PL
considerable	erhebliche	considerable	erheblich	ADJ;SG	ADJ;NOM;FEM;PL
considerable	beträchtliche	considerable	beträchtlich	ADJ;SG	ADJ;NOM;FEM;PL
considerable	beachtliche	considerable	beachtlich	ADJ;SG	ADJ;NOM;FEM;PL
considerable	beträchtliche	considerable	beträchtlich	ADJ;SG	ADJ;NOM;FEM;PL
considerable	beachtliche	considerable	beachtlich	ADJ;SG	ADJ;NOM;FEM;PL
integral	integriert	integral	integrieren	ADJ;SG	V;V.PTCP
integral	integral	integral	integral	ADJ;SG	PROPN
integral	integrierte	integral	integrieren	ADJ;SG	V;IND;SG;3;PST;FIN
organizar	organisation	organizar	organisation	V;NFIN	
infante	kleinkind	infante	kleinkind	N;MASC;SG	
infante	säugling	infante	säugling	N;MASC;SG	
infante	säuglinge	infante	säuglinge	N;MASC;SG	
infante	kleinkinder	infante	kleinkinder	N;MASC;SG	ADJ
infante	infante	infante	infant	N;MASC;SG	PROPN;NOM;SG
fundamentalmente	grundsätzlich	fundamentalmente	grundsätzlich	ADV	ADJ
fundamentalmente	grundlegend	fundamentalmente	grundlegend	ADV	ADJ
fundamentalmente	fundamental	fundamentalmente	fundamental	ADV	ADJ
reducido	reduziert	reducido	reduzieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
reducido	reduzierten	reducido	reduziert	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
reducido	verringert	reducido	verringern	ADJ;MASC;SG;V.PTCP	V;V.PTCP
reducido	reduzierte	reducido	reduzieren	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
athletic	sportliche	athletic	sportlich	N;MASC;SG	ADJ;NOM;FEM;PL
athletic	sportlich	athletic	sportlich	N;MASC;SG	ADJ
athletic	athletic	athletic	athletic	N;MASC;SG	
athletic	sportlichen	athletic	sportlich	N;MASC;SG	ADJ
paula	paula	paula	paula	N;FEM;SG	PROPN;NOM;SG
sobrino	neffen	sobrino	neffen	N;MASC;SG	
sobrino	neffe	sobrino	neffen	N;MASC;SG	ADJ
guayaquil	guayaquil	guayaquil	guayaquil	N;FEM;SG	PROPN;NOM;MASC;SG
cinematográfica	cinematic	cinematográfico	cinematic	ADJ;FEM;SG	PROPN
perros	hunden	perro	hunden	N;MASC;PL	
perros	hund	perro	hund	N;MASC;PL	N;NOM;MASC;SG
perros	hunde	perro	hund	N;MASC;PL	
perros	hund	perro	hund	N;MASC;PL	N;NOM;MASC;SG
perros	hunde	perro	hund	N;MASC;PL	
perros	hündin	perro	hündin	N;MASC;PL	
cliente	kundendienst	cliente	kundendienst	N;SG	ADJ
cliente	kunde	cliente	kund	N;SG	
cliente	kundenservice	cliente	kundenservice	N;SG	ADJ
cliente	klienten	cliente	klienen	N;SG	V;IND;PL;3;FIN
cliente	mandanten	cliente	mandant	N;SG	V;IND;PL;3;PST;FIN
