nakład	усилия	nakład	усилие	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
samuela	сэмюэль	samuel	сэмюэль	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
samuela	сэмюэл	samuel	эмюэлл	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
paliwo	бензина	paliwo	бензин	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
piłsudski	пилсудского	piłsudski	пилсудский	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
skuteczności	эффективность	skuteczność	эффективность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
skuteczności	эффективность	skuteczność	эффективность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
zatrudnienia	трудоустройство	zatrudnienie	трудоустройство	N;GEN;NEUT;SG	N;INAN;NOM;NEUT;SG
zatrudnienia	занятость	zatrudnienie	занятость	N;GEN;NEUT;SG	N;INAN;NOM;FEM;SG
ren	рен	ren	ренец		N;INAN;NOM;MASC;SG
ren	рейна	ren	рейн		N;INAN;NOM;MASC;SG
ren	рейн	ren	рейн		N;INAN;NOM;MASC;SG
grey	серая	grać	серый		ADJ;NOM;FEM;SG
grey	серый	grać	серый		ADJ;NOM;MASC;SG
grey	серые	grać	серый		ADJ;NOM;PL
grey	грей	grać	грей		N;INAN;NOM;MASC;SG
tokyo	токио	tokyo	токио		N;INAN;NOM;NEUT;SG
pruszków	pruszków	pruszek	prusikuu	N;NOM;MASC;SG	PROPN
okno	window	okno	window	N;NOM;NEUT;SG	PROPN
okno	окна	okno	окно	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
kolumbia	колумбия	kolumbia	колумбия	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
kolumbia	колумбийский	kolumbia	колумбийский	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;NOM;MASC;SG
kolumbia	колумбия	kolumbia	колумбия	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
kolumbia	колумбию	kolumbia	колумбия	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;ACC;FEM;SG
kolumbia	колумбии	kolumbia	колумбия	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;FEM;PL
cameron	камерон	cameron	камерон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
cameron	кэмерон	cameron	кэмерон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
piw	пива	piw	пиво		N;INAN;GEN;NEUT;SG
piw	пиво	piw	пиво		N;INAN;NOM;NEUT;SG
motorsport	motorsport	motorsport	motorsport	V;IPFV;IND;SG;2;PRS;FIN;ACT	PROPN
germain	жермен	germain	жермен		N;INAN;NOM;MASC;SG
glenn	глен	glenny	глен	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
glenn	гленн	glenny	гленный	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
treningi	подготовка	trening	подготовка	N;NOM;MASC;PL	N;INAN;NOM;FEM;SG
treningi	подготовки	trening	подготовка	N;NOM;MASC;PL	N;INAN;GEN;FEM;SG
treningi	обучение	trening	обучение	N;NOM;MASC;PL	N;INAN;NOM;NEUT;SG
treningi	тренинг	trening	тренинг	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
leeds	лидс	leeds	лидс	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wieki	возраст	wiek	возраст	N;ACC;MASC;PL	N;INAN;NOM;MASC;SG
wieki	века	wiek	век	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL
wieki	возрастов	wiek	возраст	N;ACC;MASC;PL	N;INAN;GEN;MASC;PL
wieki	веков	wiek	век	N;ACC;MASC;PL	N;INAN;GEN;MASC;PL
wieki	века	wiek	век	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL
wieki	столетия	wiek	столетие	N;ACC;MASC;PL	N;INAN;NOM;NEUT;PL
aaron	аарон	aaron	аарон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
aaron	аарона	aaron	аарон	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
operacyjnych	операционная	operacyjny	операционный	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
operacyjnych	оперативный	operacyjny	оперативный	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
operacyjnych	оперативной	operacyjny	оперативный	ADJ;GEN;MASC;PL	ADJ;INS;FEM;SG
council	совет	council	совет		N;INAN;NOM;MASC;SG
council	совета	council	совет		N;INAN;GEN;MASC;SG
camp	кэмп	campa	кэмп		N;INAN;NOM;MASC;SG
camp	лагерь	campa	лагерь		N;INAN;NOM;MASC;SG
fabio	фабио	fabio	фабио	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
fabio	фабио	fabio	фабио	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wojciechowski	войцеховский	wojciechowski	войцеховский	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ręczny	кпк	ręczny	кпк	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;SG
komiksów	comics	komiks	comics	N;GEN;MASC;PL	PROPN
komiksów	комиксы	komiks	комикс	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
komiksów	комикс	komiks	комикс	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG
mann	манн	mann	манн	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zwykły	регулярные	zwykły	регулярный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
zwykły	регулярного	zwykły	регулярный	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
zwykły	обычных	zwykły	обычный	ADJ;NOM;MASC;SG	ADJ;GEN;PL
zwykły	обычные	zwykły	обычный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
misje	миссий	misja	миссия	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
misje	миссия	misja	миссия	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
rycerzy	рыцари	rycerz	рыцарь	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
demokratów	демократы	demokrat	демократ	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
demokratów	демократ	demokrat	демократ	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG
demokratów	демократы	demokrat	демократ	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
pokonany	избили	pokonać	избить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
pokonany	избит	pokonać	избить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
pokonany	поражение	pokonać	поражение	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;INAN;NOM;NEUT;SG
pokonany	победил	pokonać	победить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
charków	харьков	chark	харький	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
norm	нормы	norma	норма		N;INAN;NOM;FEM;PL
norm	норм	norma	норма		N;INAN;GEN;FEM;PL
norm	нормы	norma	норма		N;INAN;NOM;FEM;PL
norm	стандарты	norma	стандарт		N;INAN;NOM;MASC;PL
norm	норм	norma	норма		N;INAN;GEN;FEM;PL
norm	норма	norma	норма		N;INAN;NOM;FEM;SG
norm	нормой	norma	норма		N;INAN;INS;FEM;SG
norm	нормы	norma	норма		N;INAN;NOM;FEM;PL
peugeot	peugeot	peugeot	peugeot		PROPN
poprosił	спрашивает	poprosić	спрашивать	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
poprosił	спросили	poprosić	спросить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN;ACT
węgiel	угля	węgiel	уголь	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
węgiel	углерода	węgiel	углерод	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
bass	бас	bass	бас		N;ANIM;NOM;MASC;SG
bass	басс	bass	басса		N;INAN;NOM;MASC;SG
zamość	замосць	zamość	замосць	V;IPFV;IND;SG;FIN;ACT	N;INAN;NOM;MASC;SG
automatyczna	автоматические	automatyczny	автоматический	ADJ;NOM;FEM;SG	ADJ;NOM;PL
automatyczna	автоматического	automatyczny	автоматический	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
automatyczna	автоматически	automatyczny	автоматически	ADJ;NOM;FEM;SG	ADV
aspekty	аспект	aspekt	аспект	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
prosto	прямая	prosto	прямой		ADJ;NOM;FEM;SG
prosto	прямо	prosto	прямо		ADV
prezentacji	презентации	prezentacja	презентация	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
prezentacji	презентация	prezentacja	презентация	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
prezentacji	представление	prezentacja	представление	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
prezentacji	презентации	prezentacja	презентация	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
prezentacji	выступления	prezentacja	выступление	N;GEN;FEM;SG	N;INAN;NOM;NEUT;PL
stefano	стефано	stefać	стефано	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
domeny	домены	domen	домена		N;INAN;NOM;MASC;PL
domeny	домен	domen	домя		N;INAN;NOM;MASC;SG
domeny	домена	domen	домя		N;INAN;GEN;MASC;SG
dame	дама	dam	дама		N;ANIM;NOM;FEM;SG
pracujący	работа	pracować	работа	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	N;INAN;NOM;FEM;SG
pracujący	работаем	pracować	работать	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
pracujący	рабочей	pracować	рабочий	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;INS;FEM;SG
wzory	моделей	wzór	модель	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
wzory	конструкций	wzór	конструкция	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
podlaski	подляски	podlaski	подляска	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
strunowce	хордовые	strunowiec	хордовой		ADJ;NOM;PL
joel	джоэл	joel	джоэл	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
porównanie	сравнить	porównać	сровнять	N;NOM;NEUT;SG	V;PFV;NFIN;ACT
porównanie	сравнивать	porównać	сравнивать	N;NOM;NEUT;SG	V;IPFV;NFIN;ACT
dell	делл	dell	делл		N;ANIM;NOM;MASC;SG
ewy	ив	ewy	ив		N;INAN;NOM;MASC;SG
ewy	ева	ewy	ева		N;ANIM;NOM;FEM;SG
osobisty	личные	osobisty	личный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
osobisty	личного	osobisty	личный	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
prezydenckie	президентских	prezydencki	президентский	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
carmen	кармен	carmen	кармен	PROPN;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
montgomery	монтгомери	montgomer	монтгомерь	N;ACC;MASC;SG	N;ANIM;NOM;MASC;PL
oun	цнс	oun	цнс		N;INAN;NOM;MASC;SG
jądro	ядро	jądro	ядро		N;INAN;NOM;NEUT;SG
jądro	ядра	jądro	ядро		N;INAN;NOM;NEUT;PL
jądro	ядро	jądro	ядро		N;INAN;NOM;NEUT;SG
jądro	ядра	jądro	ядро		N;INAN;NOM;NEUT;PL
jądro	яичко	jądro	яичко		N;INAN;NOM;NEUT;SG
jądro	core	jądro	core		PROPN
jądro	ядро	jądro	ядро		N;INAN;NOM;NEUT;SG
następcę	преемник	następca	преемник	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
salomona	соломон	salomon	соломон		N;ANIM;NOM;MASC;SG
salomona	соломоновых	salomon	соломоновый		ADJ;GEN;PL
salomona	соломона	salomon	соломон		N;ANIM;ACC;MASC;SG
pearl	жемчуг	pearl	жемчуг		N;INAN;NOM;MASC;SG
pearl	жемчужина	pearl	жемчужина		N;INAN;NOM;FEM;SG
pearl	перл	pearl	перл		N;INAN;NOM;MASC;SG
wiktoria	виктория	wiktoria	виктория	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
wiktoria	victoria	wiktoria	victoria	PROPN;NOM;FEM;SG	PROPN
wiktoria	виктория	wiktoria	виктория	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
przodków	предки	przodek	предок	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
przodków	предок	przodek	предок	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG
chińskie	китайцы	chiński	китаец	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
chińskie	китая	chiński	китай	ADJ;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
kielicha	чаша	kielicha	чаша		N;INAN;NOM;FEM;SG
lodu	лед	lód	лед	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
lodu	ice	lód	ice	N;GEN;MASC;SG	PROPN
lodu	лёд	lód	лёд	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
liber	liber	liber	liber		PROPN
przydatne	полезные	przydatny	полезный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
jowisza	юпитер	jowiszo	юпитер	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
zaangażowanie	обязательства	zaangażowanie	обязательство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
rzemiosła	ремесел	rzemieść	ремесел	V;PFV;FEM;IND;SG;PST;FIN;ACT	N;INAN;GEN;NEUT;PL
kompetencji	компетентность	kompetencja	компетентность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
kompetencji	компетентность	kompetencja	компетентность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
kompetencji	компетенция	kompetencja	компетенция	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
kompetencji	компетенции	kompetencja	компетенция	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
kompetencji	компетенция	kompetencja	компетенция	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
żyjący	живущие	żyć	жить	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
żyjący	живые	żyć	живой	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ;NOM;PL
mercury	ртути	mercura	ртуть		N;INAN;NOM;FEM;SG
mercury	ртуть	mercura	ртуть		N;INAN;NOM;FEM;SG
mercury	меркурий	mercura	меркурия		N;INAN;NOM;MASC;SG
konsulat	консульства	konsulat	консульство	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
turków	турки	turek	турок	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
turków	тёркс	turek	тёркс	N;ACC;MASC;PL	
turków	турок	turek	турок	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG
prezentowane	выделенные	prezentować	выделить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
prezentowane	рекомендуемые	prezentować	рекомендовать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
prezentowane	избранные	prezentować	избрать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
prezentowane	представил	prezentować	представить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
kazań	проповеди	kazanie	проповедь	N;GEN;NEUT;PL	N;INAN;NOM;FEM;PL
kazań	казань	kazanie	казань	N;GEN;NEUT;PL	N;INAN;NOM;FEM;SG
uroczyste	торжественно	uroczysty	торжественно	ADJ;NOM;NEUT;SG	ADV
greckie	греки	grecki	грек	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
greckie	греков	grecki	грек	ADJ;NOM;NEUT;SG	N;ANIM;GEN;MASC;PL
venus	венеры	venus	венера		N;INAN;NOM;FEM;PL
venus	венера	venus	венера		N;INAN;NOM;FEM;SG
armata	пушки	armat	пушка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
homo	homo	homo	хомо		PROPN
herbie	херби	herba	хербь	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
wien	wien	wien	wien	PROPN;NOM;MASC;SG	PROPN
bergen	берген	bergen	берген	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
estádio	estádio	estádio	estádio	PROPN;NOM;NEUT;SG	PROPN
ciemne	dark	ciemny	dark	ADJ;NOM;NEUT;SG	PROPN
ciemne	темноте	ciemny	темнота	ADJ;NOM;NEUT;SG	N;INAN;DAT;FEM;SG
zawarty	содержащиеся	zawarty	содержаться	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
wymagane	запросил	wymagać	запросить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
wymagane	запросили	wymagać	запросить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
wymagane	просила	wymagać	просить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;FEM;IND;SG;PST;FIN;ACT
wymagane	запросила	wymagać	запросить	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
wymagane	требуемое	wymagać	требовать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
wymagane	требуется	wymagać	требоваться	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;MID
wymagane	требуются	wymagać	требоваться	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;MID
metry	метрах	metr	метр	N;ACC;MASC;SG	N;INAN;ESS;MASC;PL
metry	метров	metr	метр	N;ACC;MASC;SG	N;INAN;GEN;MASC;PL
metry	метров	metr	метр	N;ACC;MASC;SG	N;INAN;GEN;MASC;PL
toma	тома	toma	том		N;INAN;NOM;MASC;PL
bomba	бомба	bomba	бомба		N;INAN;NOM;FEM;SG
tunelu	тоннель	tunel	тоннель	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
tunelu	туннель	tunel	тоннель	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
ekspertów	экспертов	ekspert	эксперт	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
ekspertów	эксперты	ekspert	эксперт	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
ekspertów	эксперта	ekspert	эксперт	N;ACC;MASC;PL	N;ANIM;GEN;MASC;SG
ekspertów	эксперт	ekspert	эксперт	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG
sparta	спарта	sparty	спарта		N;INAN;NOM;FEM;SG
ziemskiego	земным	ziemski	земной	ADJ;ACC;MASC;SG	ADJ;INS;MASC;SG
ziemskiego	земные	ziemski	земной	ADJ;ACC;MASC;SG	ADJ;NOM;PL
ziemskiego	земное	ziemski	земной	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
dorosłe	взрослых	dorosły	взрослый	V;PFV;NEUT;IND;SG;PST;FIN;ACT	N;ANIM;GEN;MASC;PL
dorosłe	взрослые	dorosły	взрослый	V;PFV;NEUT;IND;SG;PST;FIN;ACT	N;ANIM;NOM;MASC;PL
ściana	стене	ściana	стена	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
konstytucyjnego	конституционный	konstytucyjny	конституционный	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
konstytucyjnego	конституционная	konstytucyjny	конституционный	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
konstytucyjnego	конституционные	konstytucyjny	конституционный	ADJ;ACC;MASC;SG	ADJ;NOM;PL
newton	ньютон	newton	ньютон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
newton	ньютона	newton	ньютон	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
pliki	файлов	plik	файл	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
personelu	персонал	personel	персонал	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
personelu	кадровых	personel	кадровый	N;GEN;MASC;SG	ADJ;GEN;PL
personelu	персонал	personel	персонал	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
personelu	сотрудники	personel	сотрудник	N;GEN;MASC;SG	N;ANIM;NOM;MASC;PL
kandydaturę	кандидатура	kandydatura	кандидатура	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
tylny	тыл	tylny	тыл	ADJ;NOM;MASC;SG	N;INAN;NOM;MASC;SG
tylny	сзади	tylny	сзади	ADJ;NOM;MASC;SG	ADV
tylny	задних	tylny	задний	ADJ;NOM;MASC;SG	ADJ;GEN;PL
wiązanie	обязательные	wiązanie	обязательный	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	ADJ;NOM;PL
wiązanie	обязательных	wiązanie	обязательный	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	ADJ;GEN;PL
emanuel	эмануэль	emanuel	эмануэль	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dublin	дублине	dublina	дублина	PROPN;NOM;MASC;SG	N;INAN;DAT;MASC;SG
dublin	дублин	dublina	дублин	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
przeglądu	обзор	przegląd	обзор	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
przeglądu	рассмотрение	przegląd	рассмотрение	N;GEN;MASC;SG	N;INAN;NOM;NEUT;SG
przeglądu	пересмотреть	przegląd	пересмотреть	N;GEN;MASC;SG	V;PFV;NFIN;ACT
andre	андре	andra	андре	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
andre	андре	andra	андре	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
niebie	рай	niebo	рай	N;DAT;NEUT;SG	N;INAN;NOM;MASC;SG
niebie	небеса	niebo	небес	N;DAT;NEUT;SG	N;INAN;NOM;MASC;PL
niebie	небо	niebo	небо	N;DAT;NEUT;SG	N;INAN;NOM;NEUT;SG
niebie	sky	niebo	sky	N;DAT;NEUT;SG	PROPN
niebie	скай	niebo	скай	N;DAT;NEUT;SG	INTJ
niebie	неба	niebo	небо	N;DAT;NEUT;SG	N;INAN;GEN;NEUT;SG
niebie	небо	niebo	небо	N;DAT;NEUT;SG	N;INAN;NOM;NEUT;SG
nocny	ночные	nocny	ночной	ADJ;NOM;MASC;SG	ADJ;NOM;PL
nocny	ночи	nocny	ночь	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;PL
nocny	ночь	nocny	ночь	ADJ;NOM;MASC;SG	N;INAN;NOM;FEM;SG
nocny	night	nocny	night	ADJ;NOM;MASC;SG	PROPN
gleb	почв	gleb	почва		N;INAN;GEN;FEM;PL
gleb	почва	gleb	почва		N;INAN;NOM;FEM;SG
gleb	почвы	gleb	почва		N;INAN;NOM;FEM;PL
umysłu	разум	umysł	разум	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
umysłu	ум	umysł	ум	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
josh	джош	josh	джош	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
josh	джоша	josh	джоша	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
gwatemali	гватемале	gwatemać	гватемаль	V;IPFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;DAT;MASC;SG
gwatemali	гватемалы	gwatemać	гватемал	V;IPFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;NOM;FEM;PL
gwatemali	гватемала	gwatemać	гватемал	V;IPFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;NOM;FEM;SG
zastrzeżenia	бронирование	zastrzeżenie	бронирование	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
zastrzeżenia	оговорок	zastrzeżenie	оговорка	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
zastrzeżenia	возражений	zastrzeżenie	возражение	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
jasności	ясность	jasność	ясность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
jasności	ясности	jasność	ясность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
jasności	яркость	jasność	яркость	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
sobota	суббота	sobota	суббота		N;INAN;NOM;FEM;SG
sobota	субботу	sobota	суббота		N;INAN;ACC;FEM;SG
zajęte	занято	zajęty	занять		V;PFV;NEUT;SG;PST;V.PTCP;PASS
zajęte	занят	zajęty	занять		V;PFV;MASC;SG;PST;V.PTCP;PASS
zajęte	занята	zajęty	занять		V;PFV;FEM;SG;PST;V.PTCP;PASS
zajęte	заняты	zajęty	занять		V;PFV;PL;PST;V.PTCP;PASS
zajęte	оккупированные	zajęty	оккупировать		V;PFV;NOM;PL;PST;V.PTCP;PASS
zajęte	занято	zajęty	занять		V;PFV;NEUT;SG;PST;V.PTCP;PASS
