szczegółowe	podrobně	szczegółowy	podrobně	ADJ;NOM;NEUT;SG	ADV;POS
nadzoru	dohled	nadzór	dohled	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
nadzoru	dozor	nadzór	dozor	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
satelitarne	družice	satelitarny	družice	ADJ;NOM;NEUT;SG	N;NOM;FEM;PL;POS
satelitarne	satelit	satelitarny	satelit	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
zabawy	fun	zabawa	fune	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;POS
zabawy	zábava	zabawa	zábava	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
zabawy	legrace	zabawa	legrace	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
zabawy	sranda	zabawa	sranda	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
zabawy	zábavné	zabawa	zábavný	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG;POS
tajemnicy	tajnosti	tajemnica	tajnost	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
tajemnicy	utajení	tajemnica	utajení	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
operatora	operátor	operator	operátor	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG;POS
operatora	provozovatel	operator	provozovatel	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ćwiczeń	cvičení	ćwiczenie	cvičení	N;GEN;NEUT;PL	N;NOM;NEUT;SG;POS
nico	nico	nico	nico		PROPN;ANIM;NOM;MASC;SG;POS
wymiana	náhradní	wymianać	náhradní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
wymiana	výměnu	wymianać	výměna	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
przeznaczenia	osud	przeznaczenie	osud	N;GEN;NEUT;SG	N;INAN;NOM;MASC;SG;POS
przeznaczenia	destiny	przeznaczenie	destina	N;GEN;NEUT;SG	N;NOM;FEM;SG;POS
przeznaczenia	osud	przeznaczenie	osud	N;GEN;NEUT;SG	N;INAN;NOM;MASC;SG;POS
łuk	arch	łuk	arch	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
lucie	lucie	luto	lucie	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
atlancie	atlantě	atlant	atlant	N;DAT;MASC;SG	PROPN;DAT;FEM;SG;POS
atlancie	atlanty	atlant	atlant	N;DAT;MASC;SG	PROPN;NOM;FEM;PL;POS
smoka	draku	smoka	drak	N;ACC;MASC;SG	N;INAN;GEN;MASC;SG;POS
smoka	drak	smoka	drak	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
opisano	popsáno	opisać	popsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
opisano	popsána	opisać	popsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;POS;V.PTCP;PASS
opisano	popsané	opisać	popsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
opisano	popsaná	opisać	popsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS
kwatera	kajuty	kwater	kajut	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
tajne	tajný	tajny	tajný		ADJ;INAN;NOM;MASC;SG;POS
tajne	tajná	tajny	tajný		ADJ;NOM;FEM;SG;POS
tajne	tajemství	tajny	tajemství		N;NOM;NEUT;SG;POS
tajne	tajné	tajny	tajný		ADJ;NOM;MASC;SG;POS
tajne	utajované	tajny	utajovaný		ADJ;NOM;NEUT;SG;POS
tajne	tajné	tajny	tajný		ADJ;NOM;MASC;SG;POS
julius	julius	julius	julius	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ciepło	horko	ciepło	horko		N;NOM;NEUT;SG;POS
ciepło	žár	ciepło	žár		N;INAN;NOM;MASC;SG;POS
ciepło	tepla	ciepło	teplo		N;NOM;NEUT;SG;POS
ciepło	teplo	ciepło	teplo		N;NOM;NEUT;SG;POS
ciepło	teplé	ciepło	teplý		ADJ;NOM;NEUT;SG;POS
ciepło	teplo	ciepło	teplo		N;NOM;NEUT;SG;POS
ciepło	teplá	ciepło	teplý		ADJ;NOM;FEM;SG;POS
ciepło	teplý	ciepło	teplý		ADJ;ANIM;NOM;MASC;SG;POS
ciepło	teplo	ciepło	teplo		N;NOM;NEUT;SG;POS
alexandre	alexandre	alexandre	alexandre	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
rozwiązać	vyřešení	rozwiązać	vyřešení	V;PFV;NFIN;ACT	N;NOM;NEUT;SG;POS
rozwiązać	řešit	rozwiązać	řešit	V;PFV;NFIN;ACT	V;IPFV;POS;NFIN
ilustracje	ilustrace	ilustracja	ilustrace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
aniołów	andělé	anioł	anděl	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
aniołów	anděly	anioł	anděl	N;GEN;MASC;PL	N;ANIM;INS;MASC;PL;POS
aniołów	andílci	anioł	andílko	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
wycofanie	výběry	wycofać	výběr	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;PL;POS
gość	návštěva	gość	návštěva	V;IPFV;IND;SG;PST;FIN;ACT	N;NOM;FEM;SG;POS
gość	návštěvník	gość	návštěvník	V;IPFV;IND;SG;PST;FIN;ACT	N;ANIM;NOM;MASC;SG;POS
gość	chlap	gość	chlap	V;IPFV;IND;SG;PST;FIN;ACT	N;ANIM;NOM;MASC;SG;POS
gość	guy	gość	guy	V;IPFV;IND;SG;PST;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
gość	borec	gość	borec	V;IPFV;IND;SG;PST;FIN;ACT	N;ANIM;NOM;MASC;SG;POS
gość	host	gość	host	V;IPFV;IND;SG;PST;FIN;ACT	N;ANIM;NOM;MASC;SG;POS
gran	gran	grano	gran		PROPN;NOM;MASC;SG;POS
fale	vlna	fala	vlna	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
fale	vln	fala	vlna	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
statut	stanov	statut	stanovy	N;NOM;MASC;SG	N;GEN;FEM;PL;POS
statut	stanovy	statut	stanovy	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
statut	statutu	statut	statut	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
dochodów	příjmy	dochód	příjem	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
dochodów	výnosy	dochód	výnos	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
dochodów	příjem	dochód	příjem	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG;POS
strażnik	strážný	strażnik	strážný	N;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
strażnik	strážný	strażnik	strážný	N;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
szerokiej	široké	szeroki	široký	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG;POS
szerokiej	široký	szeroki	široký	ADJ;GEN;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
szerokiej	široká	szeroki	široký	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG;POS
dyplomatyczne	diplomatickou	dyplomatyczny	diplomatický	ADJ;NOM;NEUT;SG	ADJ;ACC;FEM;SG;POS
too	taky	too	také		ADV
matematyka	matematiku	matematyka	matematika	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
matematyka	matematiky	matematyka	matematika	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
matematyka	matematické	matematyka	matematický	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
matematyka	matematický	matematyka	matematický	N;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
matematyka	matematiku	matematyka	matematika	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
matematyka	matematiky	matematyka	matematika	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
wbc	wbc	wbiąć	wbc		PROPN;FEM;POS
berkeley	berkeley	berkeley	berkeley	N;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
rydze	riga	ryda	riga		PROPN;NOM;FEM;SG;POS
poznaje	rozpoznat	poznawać	rozpoznat	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;POS;NFIN
wiarę	víra	wiara	víra	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
wiarę	faith	wiara	faith	N;ACC;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kostki	kotník	kostka	kotník		N;INAN;NOM;MASC;SG;POS
kostki	kotníky	kostka	kotník		N;INAN;NOM;MASC;PL;POS
kostki	kostky	kostka	kostka		N;NOM;FEM;PL;POS
kostki	klouby	kostka	kloub		N;INAN;NOM;MASC;PL;POS
rozbudowa	prodloužení	rozbudowy	prodloužení		N;NOM;NEUT;SG;POS
rozbudowa	rozšíření	rozbudowy	rozšíření		N;NOM;NEUT;SG;POS
rozbudowa	expanze	rozbudowy	expanze		N;NOM;FEM;SG;POS
rozbudowa	rozšiřování	rozbudowy	rozšiřování		N;NOM;NEUT;SG;POS
rozbudowa	rozšíření	rozbudowy	rozšíření		N;NOM;NEUT;SG;POS
emily	emily	emil	emil	V;IPFV;IND;SG;PRS;FIN;ACT	N;NOM;FEM;SG;POS
ostateczny	finále	ostateczny	finále	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG;POS
fin	fin	fina	fin		PROPN;ANIM;NOM;MASC;SG;POS
clinton	clinton	clinton	clinton	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
eduard	eduard	eduard	eduard	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ukraińców	ukrajinci	ukrainiec	ukrajinec	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
rejestr	registrovat	rejestr	registrovat	N;NOM;MASC;SG	V;POS;NFIN
rejestr	zaregistrovat	rejestr	zaregistrovat	N;NOM;MASC;SG	V;PFV;POS;NFIN
rejestr	registru	rejestr	registr	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
holowania	tažného	holować	tažný	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	ADJ;ANIM;GEN;MASC;SG;POS
karpaty	karpat	karpata	karpat		N;GEN;FEM;PL;POS
koch	koch	koch	kdo	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
syntezy	syntézu	syntez	syntéza		N;ACC;FEM;SG;POS
syntezy	syntézy	syntez	syntéza		N;NOM;FEM;PL;POS
replika	repliku	replik	replika	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
bellona	bellona	bellon	bellon		N;NOM;FEM;SG;POS
słup	polák	słup	polák	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
słup	pólu	słup	pól	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
słup	pilíře	słup	pilíř	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
uderzył	hit	uderzyć	hit	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INAN;NOM;MASC;SG;POS
cokolwiek	cokoliv	cokolwiek	cokoliv		PRO;NOM
cokolwiek	cokoliv	cokolwiek	cokoliv		PRO;NOM
cokolwiek	cokoli	cokolwiek	cokoliv		PRO;NOM
audi	audi	audia	Audi		PROPN;FEM;POS
nsdap	nsdap	nsdapyp	nsdap	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
oskarżenia	obvinění	oskarżenie	obvinění	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
oskarżenia	obvinění	oskarżenie	obvinění	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
oskarżenia	tvrzení	oskarżenie	tvrzení	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
oskarżenia	obvinění	oskarżenie	obvinění	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
oskarżenia	obviňování	oskarżenie	obviňování	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
rejs	cruise	rejs	cruise	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arabii	arábie	arabia	arábie	PROPN;GEN;FEM;SG	PROPN;NOM;FEM;SG;POS
panie	lord	pan	lord		PROPN;ANIM;NOM;MASC;SG;POS
panie	pán	pan	pán		N;ANIM;NOM;MASC;SG;POS
panie	slečny	pan	slečna		N;NOM;FEM;PL;POS
panie	dámy	pan	dáma		N;NOM;FEM;PL;POS
kong	kongu	kong	kongo	PROPN;NOM;MASC;SG	PROPN;INAN;DAT;MASC;SG;POS
kong	konga	kong	konga	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
kong	kong	kong	kongo	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
tradycję	tradice	tradycja	tradice	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
cali	cali	cala	cali		PROPN;NOM;MASC;SG;POS
edgar	edgara	edgar	edgara	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
edgar	edgar	edgar	edgar	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
twoja	vaše	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;SG;2
twoja	váš	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;MASC;SG;2
twoja	tvůj	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;MASC;SG;1
twoja	tvoje	twój	tvoj	DET;NOM;FEM;SG;2	ADJ;NOM;FEM;SG;POS
twoja	vaši	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;FEM;SG;2
twoja	vaše	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;SG;2
twoja	tvoje	twój	tvoj	DET;NOM;FEM;SG;2	ADJ;NOM;FEM;SG;POS
twoja	váš	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;MASC;SG;2
twoja	tvůj	twój	tvůj	DET;NOM;FEM;SG;2	DET;NOM;MASC;SG;1
clausura	clausura	clausura	clausura	N;ACC;MASC;SG	N;NOM;FEM;SG;POS
jensen	jensen	jensen	jensen	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
chrzest	křtiny	chrzest	křtiny	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
fia	fia	fia	fia		PROPN;FEM;POS
przegrana	porazit	przegrać	porazit	N;NOM;FEM;SG	V;PFV;POS;NFIN
przegrana	ztrácí	przegrać	ztrácet	N;NOM;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
potomków	potomci	potomek	potomek	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
potomków	potomků	potomek	potomek	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
potomków	potomky	potomek	potomek	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
potomków	potomci	potomek	potomek	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
england	england	england	england		PROPN;INAN;NOM;MASC;SG;POS
england	anglie	england	anglie		PROPN;NOM;FEM;SG;POS
dee	dee	dee	dee		PROPN;ANIM;NOM;MASC;SG;POS
sprzeczne	protichůdné	sprzeczny	protichůdný		ADJ;NOM;MASC;PL;POS
sprzeczne	rozporu	sprzeczny	rozpor		N;INAN;GEN;MASC;SG;POS
sprzeczne	protichůdné	sprzeczny	protichůdný		ADJ;NOM;MASC;PL;POS
renata	renata	renata	renata	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
współzałożycielem	spoluzaložil	współzałożyciel	spoluzaložit	N;INS;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
płock	płock	płock	płock		PROPN;INAN;NOM;MASC;SG;POS
asystenta	asistent	asystent	asistent	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
asystenta	asistentka	asystent	asistentka	N;ACC;MASC;SG	N;NOM;FEM;SG;POS
rheinland	rheinland	rheinland	rheinland		PROPN;INAN;NOM;MASC;SG;POS
podkategorii	podkategorie	podkategoria	podkategorie	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
podkategorii	podkategorie	podkategoria	podkategorie	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
rodzeństwa	sourozence	rodzeństwo	sourozenec	N;NOM;NEUT;SG	N;ANIM;ACC;MASC;PL;POS
rodzeństwa	sourozenci	rodzeństwo	sourozenec	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL;POS
zniszczyć	ničit	zniszczyć	ničit	V;PFV;NFIN;ACT	V;IPFV;POS;NFIN
dialogu	dialogy	dialog	dialog	N;GEN;MASC;SG	N;INAN;NOM;MASC;PL;POS
dialogu	dialog	dialog	dialog	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
odkrywa	odhalí	odkrywać	odhalit	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
odkrywa	objeví	odkrywać	objevit	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
missisipi	mississippi	missisipa	mississippe		PROPN;NOM;MASC;SG;POS
powodując	způsobující	powodować	způsobující	V;IPFV;PRS;V.CVB;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
christine	christine	christiny	christine	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
marynarka	námořní	marynarka	námořní	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
marynarka	námořnictva	marynarka	námořnictvo	N;NOM;FEM;SG	N;NOM;NEUT;PL;POS
marynarka	bundu	marynarka	bunda	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
polo	polo	polo	Polo		PROPN;NOM;NEUT;SG;POS
czynne	aktivně	czynny	aktivně	ADJ;NOM;NEUT;SG	ADV;POS
czynne	aktivních	czynny	aktivní	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL;POS
odbiór	přes	odbiór	přes	N;NOM;MASC;SG	ADP;ACC
odbiór	přijímající	odbiór	přijímající	N;NOM;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
odbiór	recepci	odbiór	recepce	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
represji	potlačení	represja	potlačení	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
represji	represe	represja	represe	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
represji	potlačování	represja	potlačování	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
czeskie	česky	czeski	česky	ADJ;NOM;NEUT;SG	ADV;POS
ashley	ashley	ashley	ashley	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
obywatele	občany	obywatele	občan	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
obywatele	občan	obywatele	občan	N;NOM;MASC;PL	N;ANIM;NOM;MASC;SG;POS
obywatele	občana	obywatele	občan	N;NOM;MASC;PL	N;ANIM;ACC;MASC;SG;POS
ekspozycji	ozáření	ekspozycja	ozáření	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
ekspozycji	expozice	ekspozycja	expozice	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
mięsa	maso	mięso	maso	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
mięsa	masa	mięso	maso	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
speedway	speedway	speedway	speedway		PROPN;FEM;POS
nbc	nbc	nbc	nbc		PROPN;FEM;POS
wasilij	vasilij	wasilać	vasilij	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
podłoże	substrátu	podłoże	substrát	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG;POS
podłoże	pozemní	podłoże	pozemní	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
podłoże	zem	podłoże	země	N;NOM;NEUT;SG	N;ACC;FEM;SG;POS
mauzoleum	mauzoleum	mauzoleum	mauzoleum		N;NOM;NEUT;SG;POS
butler	butler	butler	butler		PROPN;ANIM;NOM;MASC;SG;POS
butler	komorník	butler	komorník		N;ANIM;NOM;MASC;SG;POS
butler	sluha	butler	sluha		N;ANIM;NOM;MASC;SG;POS
zlewni	povodí	zlewnić	povodí		N;NOM;NEUT;SG;POS
liczebności	hojnost	liczebność	hojnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
liczebności	hojnosti	liczebność	hojnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
liczebności	nadbytek	liczebność	nadbytek	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG;POS
obserwuje	pozorování	obserwować	pozorování	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
obserwuje	sledování	obserwować	sledování	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
obserwuje	sleduju	obserwować	sledovat	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
tunezji	tunisko	tunezja	tunisko	PROPN;GEN;FEM;SG	PROPN;NOM;NEUT;SG;POS
tunezji	tuniský	tunezja	tuniský	PROPN;GEN;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
samuela	samuel	samuel	samuel	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG;POS
paliwo	paliva	paliwo	palivo	N;NOM;NEUT;SG	N;NOM;NEUT;PL;POS
piłsudski	piłsudski	piłsudski	pizsudský	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
skuteczności	efektivita	skuteczność	efektivita	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
skuteczności	účelnost	skuteczność	účelnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
skuteczności	účinnost	skuteczność	účinnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
skuteczności	efektivnost	skuteczność	efektivnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
skuteczności	účinnost	skuteczność	účinnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
skuteczności	účinnosti	skuteczność	účinnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
zatrudnienia	zaměstnání	zatrudnienie	zaměstnání	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
zatrudnienia	zaměstnanost	zatrudnienie	zaměstnanost	N;GEN;NEUT;SG	N;NOM;FEM;SG;POS
ren	rene	ren	rene		PROPN;ANIM;NOM;MASC;SG;POS
ren	ren	ren	ren		PROPN;ANIM;NOM;MASC;SG;POS
ren	porýní	ren	porýnit		PROPN;NOM;NEUT;SG;POS
grey	šedá	grać	šedý		ADJ;NOM;FEM;SG;POS
grey	grey	grać	grey		PROPN;ANIM;NOM;MASC;SG;POS
grey	šedé	grać	šedý		ADJ;NOM;NEUT;SG;POS
grey	greyová	grać	greyový		ADJ;NOM;FEM;SG;POS
grey	šedý	grać	šedý		ADJ;INAN;NOM;MASC;SG;POS
grey	šedivý	grać	šedivý		ADJ;ANIM;NOM;MASC;SG;POS
tokyo	tokiu	tokyo	tokium		PROPN;DAT;NEUT;SG;POS
tokyo	tokio	tokyo	tokio		PROPN;NOM;NEUT;SG;POS
kolumbia	kolumbie	kolumbia	kolumbie	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;NOM;FEM;SG;POS
kolumbia	kolumbijské	kolumbia	kolumbijský	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
kolumbia	columbia	kolumbia	columbium	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;NOM;FEM;SG;POS
kolumbia	kolumbie	kolumbia	kolumbie	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN;NOM;FEM;SG;POS
cameron	cameron	cameron	cameron	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
cameron	cameronová	cameron	cameronový	PROPN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
piw	piva	piw	pivo		N;NOM;NEUT;SG;POS
piw	pivo	piw	pivo		N;NOM;NEUT;SG;POS
piw	piv	piw	pivo		N;GEN;FEM;PL;POS
motorsport	motorsport	motorsport	motorsport	V;IPFV;IND;SG;2;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
germain	germain	germain	germain		PROPN;INAN;NOM;MASC;SG;POS
glenn	glenn	glenny	glenn	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
treningi	trénink	trening	trénink	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
treningi	výcvik	trening	výcvik	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
treningi	školení	trening	školení	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
treningi	školení	trening	školení	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
leeds	leeds	leeds	leeds	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
kwiat	blossom	kwiat	blossom	N;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
wieki	staletí	wiek	století	N;ACC;MASC;PL	N;NOM;NEUT;PL;POS
wieki	století	wiek	století	N;ACC;MASC;PL	N;NOM;NEUT;SG;POS
aaron	aaron	aaron	aaron	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
operacyjnych	provozní	operacyjny	provozní	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
operacyjnych	operační	operacyjny	operační	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
operacyjnych	operativní	operacyjny	operativní	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
operacyjnych	provozní	operacyjny	provozní	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
council	radu	council	rada		N;ACC;FEM;SG;POS
council	rady	council	rada		N;NOM;FEM;PL;POS
council	rada	council	rada		N;NOM;FEM;SG;POS
camp	kemp	campa	kemp		N;INAN;NOM;MASC;SG;POS
camp	camp	campa	camp		N;INAN;NOM;MASC;SG;POS
camp	tábor	campa	tábor		N;INAN;NOM;MASC;SG;POS
fabio	fabio	fabio	fabio	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
fabio	fábio	fabio	fábio	PROPN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
okrążenie	klíně	okrążenie	klín	N;NOM;NEUT;SG	N;INAN;DAT;MASC;SG;POS
wojciechowski	wojciechowski	wojciechowski	wojciechowský	PROPN;NOM;MASC;SG	N;NOM;MASC;SG;POS
komiksów	komiks	komiks	komiks	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG;POS
komiksów	komiksy	komiks	komiks	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
mann	mann	mann	mann	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
zwykły	pravidelně	zwykły	pravidelně	ADJ;NOM;MASC;SG	ADV;POS
zwykły	pravidelné	zwykły	pravidelný	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
zwykły	obyčejné	zwykły	obyčejný	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
misje	mise	misja	mise	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
misje	mise	misja	mise	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
misje	poslání	misja	poslání	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
rycerzy	rytíři	rycerz	rytíř	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
