категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
преимущества	keunggulan	преимущество	keunggulan	N;INAN;NOM;NEUT;PL	N;SG
преимущества	kelebihan	преимущество	kelebihan	N;INAN;NOM;NEUT;PL	N;SG
преимущества	keuntungan	преимущество	keuntungan	N;INAN;NOM;NEUT;PL	N;SG
преимущества	keunggulan	преимущество	keunggulan	N;INAN;NOM;NEUT;PL	N;SG
активные	active	активный	active	ADJ;NOM;PL	PROPN
активные	aktif	активный	aktif	ADJ;NOM;PL	ADJ;SG
луна	luna	луна	luna	N;INAN;NOM;FEM;SG	PROPN
луна	moon	луна	moon	N;INAN;NOM;FEM;SG	PROPN
лопес	lópez	лопес	lópez	N;ANIM;NOM;MASC;SG	PROPN
лопес	lopes	лопес	lopes	N;ANIM;NOM;MASC;SG	PROPN
лопес	lopez	лопес	lopez	N;ANIM;NOM;MASC;SG	PROPN
коренных	pribumi	коренной	pribumi	ADJ;GEN;PL	N
гессен	hesse	гессен	hesse	N;INAN;NOM;FEM;SG	PROPN
вагон	wagon	вагон	wagon	N;INAN;NOM;MASC;SG	PROPN
вагон	car	вагон	car	N;INAN;NOM;MASC;SG	PROPN
известное	dikenal	известный	dikenal	ADJ;NOM;NEUT;SG	V;SG;PASS
известное	diketahui	известный	diketahui	ADJ;NOM;NEUT;SG	V;SG;PASS
рубеж	frontier	рубеж	frontier	N;INAN;NOM;MASC;SG	PROPN
пакистана	pakistan	пакистан	pakistan	N;INAN;GEN;MASC;SG	PROPN
пакистана	pakistan	пакистан	pakistan	N;INAN;GEN;MASC;SG	PROPN
воины	laskar	воин	laskar	N;ANIM;NOM;MASC;PL	PROPN
воины	warriors	воин	warriors	N;ANIM;NOM;MASC;PL	PROPN
воины	pejuang	воин	pejuang	N;ANIM;NOM;MASC;PL	N;SG
воины	prajurit	воин	prajurit	N;ANIM;NOM;MASC;PL	N;SG
морозов	morozov	мороз	morozov	N;INAN;GEN;MASC;PL	PROPN
выбрал	dipetik	выбрать	dipetik	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
дуглас	douglas	дуглас	douglas	N;ANIM;NOM;MASC;SG	PROPN
метрах	meter	метр	meter	N;INAN;ESS;MASC;PL	N;SG
авеню	avenue	авень	avenue	N;INAN;NOM;MASC;SG	PROPN
ботаник	culun	ботаник	culun	N;ANIM;NOM;MASC;SG	PROPN
ботаник	nerd	ботаник	nerd	N;ANIM;NOM;MASC;SG	PROPN
боюсь	takut	бояться	takut	V;IPFV;IND;SG;1;PRS;FIN;MID	ADJ;SG
собака	dog	собака	dog	N;ANIM;NOM;FEM;SG	PROPN
добавлена	menambahkan	добавить	mentambahkan	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;SG;ACT
тайный	jamban	тайный	jamban	ADJ;NOM;MASC;SG	N;SG
индийский	indian	индийский	indian	ADJ;NOM;MASC;SG	PROPN
индийский	india	индийский	india	ADJ;NOM;MASC;SG	PROPN
индийский	hindia	индийский	hindia	ADJ;NOM;MASC;SG	PROPN
путина	putin	путин	putin	N;ANIM;ACC;MASC;SG	PROPN
валенсия	valencia	валенсия	valencia	N;INAN;NOM;FEM;SG	PROPN
секунды	detik	секунда	detik	N;INAN;NOM;FEM;PL	N;SG
лошади	kuda	лошадь	kuda	N;ANIM;NOM;FEM;PL	N;SG
штук	grand	штука	grand	N;INAN;GEN;FEM;PL	PROPN
ориентации	orientasi	ориентация	orientasi	N;INAN;NOM;FEM;PL	N;SG
бад	kuncup	бад	kuncup	N;INAN;NOM;MASC;SG	PROPN
бад	bud	бад	bud	N;INAN;NOM;MASC;SG	PROPN
федорович	fedorovich	федорович	fedorovich	N;ANIM;NOM;MASC;SG	PROPN
нач	cna	нач	cna	N;INAN;NOM;MASC;SG	PROPN
предыдущие	sebelumnya	предыдущий	sebelumnya	ADJ;NOM;PL	ADV
мухаммед	mohammad	мухаммед	mohammad	N;ANIM;NOM;MASC;SG	PROPN
мухаммед	muhammad	мухаммед	muhammad	N;ANIM;NOM;MASC;SG	PROPN;SG
мухаммед	mohammed	мухаммед	mohammed	N;ANIM;NOM;MASC;SG	PROPN
мухаммед	muhammed	мухаммед	muhammed	N;ANIM;NOM;MASC;SG	PROPN
классический	klasik	классический	klasik	ADJ;NOM;MASC;SG	N;SG
классический	klasik	классический	klasik	ADJ;NOM;MASC;SG	N;SG
классический	classic	классический	classic	ADJ;NOM;MASC;SG	PROPN
коммунистов	komunis	коммунист	komunis	N;ANIM;GEN;MASC;PL	N;SG
дверь	door	дверь	door	N;INAN;NOM;FEM;SG	PROPN
вред	merugikan	вред	menrugikan	N;INAN;NOM;MASC;SG	V;SG;ACT
вред	membahayakan	вред	menbahayakan	N;INAN;NOM;MASC;SG	V;SG;ACT
вред	melukai	вред	menlukai	N;INAN;NOM;MASC;SG	V;SG;ACT
вред	damage	вред	damage	N;INAN;NOM;MASC;SG	PROPN
вред	merusak	вред	menrusak	N;INAN;NOM;MASC;SG	V;SG;ACT
голосовать	vote	голосовать	vote	V;IPFV;NFIN;ACT	PROPN
голосовать	suara	голосовать	suara	V;IPFV;NFIN;ACT	PROPN;SG
голосовать	voting	голосовать	voting	V;IPFV;NFIN;ACT	PROPN;SG
терри	terri	террь	terri	PART	PROPN
терри	terry	террь	terry	PART	PROPN
добавляет	penambahan	добавлять	pentambahan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
кейт	kate	кейт	kate	N;ANIM;NOM;FEM;SG	PROPN
кейт	cate	кейт	cate	N;ANIM;NOM;FEM;SG	PROPN
длится	berlangsung	длиться	berlangsung	V;IPFV;IND;SG;3;PRS;FIN;MID	V;SG;ACT
мотивы	motivasi	мотив	motivasi	N;INAN;NOM;MASC;PL	N;SG
мотивы	motivasi	мотив	motivasi	N;INAN;NOM;MASC;PL	N;SG
мотивы	motif	мотив	motif	N;INAN;NOM;MASC;PL	N;SG
случилось	terjadi	случиться	terjadi	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;SG;PASS
экран	screen	экран	screen	N;INAN;NOM;MASC;SG	PROPN
дно	terbawah	дно	terbawah	N;INAN;NOM;NEUT;SG	ADP;RL;SG
дно	bottom	дно	bottom	N;INAN;NOM;NEUT;SG	PROPN
кривой	curve	кривой	curve	N;INAN;NOM;MASC;SG	PROPN
захоронения	pemakaman	захоронение	penmakaman	N;INAN;NOM;NEUT;PL	N;SG
захоронения	penguburan	захоронение	penuburan	N;INAN;NOM;NEUT;PL	N;SG
водах	waters	вода	waters	N;INAN;ESS;FEM;PL	PROPN
водах	perairan	вода	perairan	N;INAN;ESS;FEM;PL	N;SG
водах	air	вода	air	N;INAN;ESS;FEM;PL	N;SG
ахмед	ahmed	ахмед	ahmed	N;ANIM;NOM;MASC;SG	PROPN
ахмед	ahmad	ахмед	ahmad	N;ANIM;NOM;MASC;SG	PROPN
альфонсо	alfonso	альфонсо	alfonso	N;ANIM;NOM;MASC;SG	PROPN
турки	turki	турок	turki	N;ANIM;NOM;MASC;PL	PROPN;SG
турецкая	turki	турецкий	turki	ADJ;NOM;FEM;SG	PROPN;SG
турецкая	turkish	турецкий	turkish	ADJ;NOM;FEM;SG	PROPN
коммерческий	komersil	коммерческий	komersil	ADJ;NOM;MASC;SG	N;SG
железы	kelenjar	железа	kelenjar	N;INAN;NOM;FEM;PL	N;SG
железы	kelenjar	железа	kelenjar	N;INAN;NOM;FEM;PL	N;SG
телефон	phone	телефон	phone	N;INAN;NOM;MASC;SG	PROPN
телефон	telephone	телефон	telephone	N;INAN;NOM;MASC;SG	PROPN
квартал	quarter	квартал	quarter	N;INAN;NOM;MASC;SG	PROPN
квартал	seperempat	квартал	seperempat	N;INAN;NOM;MASC;SG	NUM
семена	biji	семя	biji	N;INAN;NOM;NEUT;PL	N;SG
семена	benih	семя	benih	N;INAN;NOM;NEUT;PL	N;SG
семена	bibit	семя	bibit	N;INAN;NOM;NEUT;PL	N;SG
семена	biji	семя	biji	N;INAN;NOM;NEUT;PL	N;SG
семена	benih	семя	benih	N;INAN;NOM;NEUT;PL	N;SG
семена	seed	семя	seed	N;INAN;NOM;NEUT;PL	PROPN
семена	bibit	семя	bibit	N;INAN;NOM;NEUT;PL	N;SG
архитекторов	arsitek	архитектор	arsitek	N;ANIM;GEN;MASC;PL	N;SG
вюртемберг	württemberg	вюртемберг	württemberg	N;INAN;NOM;MASC;SG	PROPN
демонстрации	demonstrasi	демонстрация	demonstrasi	N;INAN;NOM;FEM;PL	N;SG
демонстрации	demonstrasi	демонстрация	demonstrasi	N;INAN;NOM;FEM;PL	N;SG
гранд	grand	гранд	grand		PROPN
весом	berbobot	вес	berbobot	N;INAN;INS;MASC;SG	V;SG;ACT
весом	menimbang	вес	mentimbang	N;INAN;INS;MASC;SG	V;SG;ACT
синтез	fusion	синтез	fusion	N;INAN;NOM;MASC;SG	PROPN
ливии	libya	ливия	libya	N;INAN;NOM;FEM;PL	N;SG
дисциплины	disiplin	дисциплина	disiplin	N;INAN;NOM;FEM;PL	N;SG
товары	barangnya	товар	barang	N;INAN;NOM;MASC;PL	N;SG
товары	barang	товар	barang	N;INAN;NOM;MASC;PL	N;SG
товары	produk	товар	produk	N;INAN;NOM;MASC;PL	N;SG
товары	dagangan	товар	dagangan	N;INAN;NOM;MASC;PL	N;SG
товары	merchandise	товар	merchandise	N;INAN;NOM;MASC;PL	PROPN
товары	barang	товар	barang	N;INAN;NOM;MASC;PL	N;SG
приглашение	invite	приглашение	invite	N;INAN;NOM;NEUT;SG	PROPN
приглашение	mengundang	приглашение	menundang	N;INAN;NOM;NEUT;SG	V;SG;ACT
тайны	misteri	тайна	misteri	N;INAN;NOM;FEM;PL	N;SG
тайны	mystery	тайна	mystery	N;INAN;NOM;FEM;PL	PROPN
тайны	rahasia	тайна	rahasia	N;INAN;NOM;FEM;PL	N;SG
тайны	misteri	тайна	misteri	N;INAN;NOM;FEM;PL	N;SG
посмотрел	ditonton	смотреть	ditonton	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
посмотрел	disaksikan	смотреть	disaksikan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
посмотрел	diawasi	смотреть	diawasi	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
сборы	biaya	сбор	biaya	N;INAN;NOM;MASC;PL	N;SG
четверо	four	четверо	four	NUM;NOM	PROPN
экспресс	express	экспресс	express	N;INAN;NOM;MASC;SG	PROPN
экспресс	ungkapkan	экспресс	ungkapkan	N;INAN;NOM;MASC;SG	V;SG;ACT
экспресс	mengungkapkan	экспресс	menungkapkan	N;INAN;NOM;MASC;SG	V;SG;ACT
жорж	georges	жоржа	georges	N;ANIM;NOM;MASC;SG	PROPN
саратов	saratov	сарат	saratov	N;INAN;NOM;MASC;SG	PROPN
предложено	saran	предложить	saran	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;SG
предложено	menyarankan	предложить	mensarankan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;SG;ACT
продукта	product	продукт	product	N;INAN;GEN;MASC;SG	PROPN
европейская	eropa	европейский	eropa	ADJ;NOM;FEM;SG	N;SG
европейская	european	европейский	european	ADJ;NOM;FEM;SG	PROPN
цезарь	caesar	цезарь	caesar	N;ANIM;NOM;MASC;SG	PROPN
цезарь	cesar	цезарь	cesar	N;ANIM;NOM;MASC;SG	PROPN
финансовые	financial	финансовый	financial	ADJ;NOM;PL	N
финансовые	keuangan	финансовый	keuangan	ADJ;NOM;PL	N;SG
финансовые	finansial	финансовый	finansial	ADJ;NOM;PL	ADJ;SG
ангел	angel	ангел	angel	N;ANIM;NOM;MASC;SG	PROPN
иерусалим	yerusalem	иерусаль	yerusalem	N;INAN;NOM;MASC;SG	PROPN
иерусалим	jerusalem	иерусаль	jerusalem	N;INAN;NOM;MASC;SG	PROPN
вагоны	gerobak	вагон	gerobak	N;INAN;NOM;MASC;PL	N;SG
рос	ros	расти	ros	V;IPFV;MASC;IND;SG;PST;FIN;ACT	PROPN
атомной	atomic	атомный	atomic	ADJ;INS;FEM;SG	PROPN
жанна	jeanne	жанный	jeanne	N;ANIM;NOM;FEM;SG	PROPN
потенциально	berpotensi	потенциально	berpotensi	ADV	V;SG;ACT
парки	pertamanan	парк	pertamanan	N;INAN;NOM;MASC;PL	N;SG
парки	parks	парк	parks	N;INAN;NOM;MASC;PL	PROPN
парки	taman	парк	taman	N;INAN;NOM;MASC;PL	N;SG
курская	kursk	курский	kursk	ADJ;NOM;FEM;SG	PROPN
себастьян	sebastian	себастьянин	sebastian	N;ANIM;NOM;MASC;SG	PROPN
себастьян	sebastião	себастьянин	sebastião	N;ANIM;NOM;MASC;SG	PROPN
ленинский	leninsky	ленинский	leninsky	ADJ;NOM;MASC;SG	PROPN
этапах	tahapan	этап	tahapan	N;INAN;ESS;MASC;PL	N;SG
забив	skor	забить	skor	V;PFV;PST;V.CVB;ACT	N;SG
скончалась	almarhum	скончаться	almarhum	V;PFV;FEM;IND;SG;PST;FIN;MID	N
скончалась	wafat	скончаться	wafat	V;PFV;FEM;IND;SG;PST;FIN;MID	N
скончалась	meninggal	скончаться	mentinggal	V;PFV;FEM;IND;SG;PST;FIN;MID	V;SG;ACT
посадку	landing	посадка	landing	N;INAN;ACC;FEM;SG	PROPN
посадку	mendarat	посадка	mendarat	N;INAN;ACC;FEM;SG	V;SG;ACT
доли	bagikan	доля	bagikan	N;INAN;NOM;FEM;PL	V;SG;ACT
доли	berbagi	доля	berbagi	N;INAN;NOM;FEM;PL	V;SG;ACT
доли	dibagikan	доля	dibagikan	N;INAN;NOM;FEM;PL	V;SG;PASS
доли	saham	доля	saham	N;INAN;NOM;FEM;PL	N;SG
смены	shift	смена	shift	N;INAN;NOM;FEM;SG	PROPN
смены	bergeser	смена	bergeser	N;INAN;NOM;FEM;SG	V;SG;ACT
сов	owl	сов	owl	N;ANIM;GEN;FEM;PL	PROPN
унаследовал	diwariskan	унаследовать	diwariskan	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
унаследовал	turunan	унаследовать	turunan	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N;SG
унаследовал	diwarisi	унаследовать	diwarisi	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
металлург	metallurg	металлург	metallurg	N;ANIM;NOM;MASC;SG	PROPN
дипломатические	diplomatik	дипломатический	diplomatik	ADJ;NOM;PL	N;SG
нигерии	nigeria	нигерия	nigeria	N;INAN;NOM;FEM;PL	PROPN
нигерии	pekanbaru	нигерия	pekanbaru	N;INAN;NOM;FEM;PL	PROPN
нигерии	nigeria	нигерия	nigeria	N;INAN;NOM;FEM;PL	PROPN
регулярные	biasa	регулярный	biasa	ADJ;NOM;PL	ADJ;SG
регулярные	regular	регулярный	regular	ADJ;NOM;PL	PROPN
регулярные	reguler	регулярный	reguler	ADJ;NOM;PL	N;SG
шон	shawn	шон	shawn	N;ANIM;NOM;MASC;SG	PROPN
шон	sean	шон	sean	N;ANIM;NOM;MASC;SG	PROPN
разделены	dipisahkan	разделить	dipisahkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
разделены	dipisah	разделить	dipisah	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
разделены	berpisah	разделить	berpisah	V;PFV;PL;PST;V.PTCP;PASS	V;SG;ACT
республиканской	republik	республиканский	republik	ADJ;INS;FEM;SG	N
боеприпасов	amunisinya	боеприпас	amunisinya	N;INAN;GEN;MASC;PL	N;SG
боеприпасов	amunisi	боеприпас	amunisi	N;INAN;GEN;MASC;PL	N;SG
боеприпасов	amunisi	боеприпас	amunisi	N;INAN;GEN;MASC;PL	N;SG
боевиков	militan	боевик	militan	N;ANIM;GEN;MASC;PL	N;SG
пусто	hampa	пустой	hampa	ADJ;NEUT;SG	PROPN;SG
пусто	kosongkan	пустой	kosongkan	ADJ;NEUT;SG	V;SG;ACT
пусто	blank	пустой	blank	ADJ;NEUT;SG	PROPN
ханс	hans	ханс	hans	N;ANIM;NOM;MASC;SG	PROPN
ага	yep	ага	yep		PROPN
ага	yeh	ага	yeh		PROPN
ага	yap	ага	yap		PROPN
ага	yup	ага	yup		PROPN
ага	ya	ага	ya		PART
ага	yeah	ага	yeah		PROPN
ага	yup	ага	yup		PROPN
кофе	coffee	кофе	coffee	N;INAN;NOM;MASC;SG	PROPN
крик	berteriak	крик	berteriak	N;INAN;NOM;MASC;SG	V;SG;ACT
крик	menjerit	крик	menjerit	N;INAN;NOM;MASC;SG	V;SG;ACT
крик	teriakan	крик	terriakan	N;INAN;NOM;MASC;SG	ADP;SG;PASS
крик	berteriak	крик	berteriak	N;INAN;NOM;MASC;SG	V;SG;ACT
крик	teriak	крик	terriak	N;INAN;NOM;MASC;SG	
крик	menjerit	крик	menjerit	N;INAN;NOM;MASC;SG	V;SG;ACT
крик	scream	крик	scream	N;INAN;NOM;MASC;SG	PROPN
белка	tupai	белок	tupai	N;INAN;GEN;MASC;SG	PROPN;SG
белка	squirrel	белок	squirrel	N;INAN;GEN;MASC;SG	PROPN
смотрите	menonton	смотреть	mentonton	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
смотрите	watch	смотреть	watch	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
смотрите	tonton	смотреть	tonton	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
смотрите	look	смотреть	look	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
смотрите	lihat	смотреть	lihat	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
смотрите	lihatlah	смотреть	lihat	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
постоянные	permanen	постоянный	permanen	ADJ;NOM;PL	ADJ;SG
постоянные	permanent	постоянный	permanent	ADJ;NOM;PL	PROPN
постоянные	constant	постоянный	constant	ADJ;NOM;PL	PROPN
постоянные	konstanta	постоянный	konstanta	ADJ;NOM;PL	N
постоянные	konstan	постоянный	konstan	ADJ;NOM;PL	
монета	coin	монета	coin	N;INAN;NOM;FEM;SG	PROPN
святая	kudus	святой	kudus	ADJ;NOM;FEM;SG	PROPN;SG
святая	holy	святой	holy	ADJ;NOM;FEM;SG	PROPN
святая	santo	святой	santo	ADJ;NOM;FEM;SG	PROPN
святая	saint	святой	saint	ADJ;NOM;FEM;SG	PROPN
осада	mengepung	осада	menkepung	N;INAN;NOM;FEM;SG	V;SG;ACT
руслан	ruslan	руслан	ruslan	N;ANIM;NOM;MASC;SG	PROPN
пен	pen	пен	pen	N;INAN;NOM;MASC;SG	PROPN
пен	pena	пен	pena	N;INAN;NOM;MASC;SG	PROPN;SG
германских	jermanik	германский	jermanik	ADJ;GEN;PL	N
алиса	alice	алиса	alice	N;ANIM;NOM;FEM;SG	PROPN
алиса	alyssa	алиса	alyssa	N;ANIM;NOM;FEM;SG	PROPN;SG
автобусов	bus	автобус	bus	N;INAN;GEN;MASC;PL	PROPN;SG
автобусов	bis	автобус	bis	N;INAN;GEN;MASC;PL	PROPN
лебедев	lebedev	лебедь	lebedev	N;ANIM;NOM;MASC;SG	PROPN
оставляет	dedaunan	оставлять	dedaunan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
оставляет	daun	оставлять	daun	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
неверно	salah	неверный	salah	ADJ;NEUT;SG	N;SG
неверно	salah	неверный	salah	ADJ;NEUT;SG	N;SG
обычные	ordinary	обычный	ordinary	ADJ;NOM;PL	PROPN
прочитать	read	прочесть	read	V;PFV;NFIN;ACT	PROPN
прочитать	dibaca	прочесть	dibaca	V;PFV;NFIN;ACT	V;SG;PASS
заблокировать	lock	блокировать	lock	V;PFV;NFIN;ACT	PROPN
заблокировать	kunci	блокировать	kunci	V;PFV;NFIN;ACT	N;SG
заблокировать	gembok	блокировать	gembok	V;PFV;NFIN;ACT	N;SG
заблокировать	blok	блокировать	blok	V;PFV;NFIN;ACT	N;SG
заблокировать	block	блокировать	block	V;PFV;NFIN;ACT	PROPN
заблокировать	blokir	блокировать	blokir	V;PFV;NFIN;ACT	PROPN;SG;ACT
рэй	rae	рэй	rae	N;ANIM;NOM;MASC;SG	PROPN
рэй	ray	рэй	ray	N;ANIM;NOM;MASC;SG	PROPN
изданы	diterbitkan	издать	diterbitkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
изданы	dikeluarkan	издать	dikeluarkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
тайна	mystery	тайна	mystery	N;INAN;NOM;FEM;SG	PROPN
тайна	secret	тайна	secret	N;INAN;NOM;FEM;SG	PROPN
бомбы	bom	бомба	bom	N;INAN;NOM;FEM;PL	PROPN;SG
говорите	berbicara	говорить	berbicara	V;IPFV;IND;PL;2;PRS;FIN;ACT	V;SG;ACT
говорите	bicaralah	говорить	bicaralah	V;IPFV;IND;PL;2;PRS;FIN;ACT	V;SG;ACT
говорите	bicara	говорить	bicara	V;IPFV;IND;PL;2;PRS;FIN;ACT	
иркутск	irkutsk	иркутск	irkutsk	N;INAN;NOM;MASC;SG	PROPN
торгового	pedagang	торговый	pedagang	ADJ;GEN;MASC;SG	N;SG
сьерра	sierra	сиерр	sierra	N;INAN;NOM;MASC;SG	PROPN
авторитет	authority	авторитет	authority	N;INAN;NOM;MASC;SG	PROPN
медведев	medvedev	медведь	medvedev	N;ANIM;NOM;MASC;SG	PROPN
продан	sold	продать	sold	V;PFV;MASC;SG;PST;V.PTCP;PASS	PROPN
алла	alla	алла	alla	N;ANIM;NOM;FEM;SG	PROPN
железный	besi	железный	besi	ADJ;NOM;MASC;SG	N;SG
железный	iron	железный	iron	ADJ;NOM;MASC;SG	PROPN
старшая	sesepuh	старший	sesepuh	ADJ;NOM;FEM;SG	N
старшая	elder	старший	elder	ADJ;NOM;FEM;SG	PROPN
старшая	ketua	старший	ketua	ADJ;NOM;FEM;SG	N;SG
старшая	tetua	старший	tetua	ADJ;NOM;FEM;SG	N
старшая	penatua	старший	penatua	ADJ;NOM;FEM;SG	N
старшая	terlama	старший	terlama	ADJ;NOM;FEM;SG	ADJ;RL;SG
старшая	tertua	старший	tertua	ADJ;NOM;FEM;SG	ADJ;RL;SG
пакет	bag	пакет	bag	N;INAN;NOM;MASC;SG	PROPN
мясо	meat	мясо	meat	N;INAN;NOM;NEUT;SG	PROPN
открывает	dibuka	открывать	dibuka	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PASS
победила	won	победить	won	V;PFV;FEM;IND;SG;PST;FIN;ACT	PROPN
