категорія	kategorien	категорія	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
ростуть	wächst	ростуть	wachsen	V;IPFV;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
множина	set	множина	set	N;INAN;NOM;FEM;SG	
множина	festgelegt	множина	festlegen	N;INAN;NOM;FEM;SG	V;V.PTCP
множина	setzen	множина	setzen	N;INAN;NOM;FEM;SG	V;NFIN
множина	satz	множина	satz	N;INAN;NOM;FEM;SG	
множина	gesetzt	множина	setzen	N;INAN;NOM;FEM;SG	V;V.PTCP
множина	einstellen	множина	einstellen	N;INAN;NOM;FEM;SG	V;NFIN
автомобільна	automotive	автомобільний	automotiv	ADJ;NOM;FEM;SG	
автомобільна	kfz	автомобільний	kfz	ADJ;NOM;FEM;SG	
автомобільна	automobilindustrie	автомобільний	automobilindustrie	ADJ;NOM;FEM;SG	PROPN
іслам	islamischen	іслам	islamisch	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;PL
іслам	islamische	іслам	islamisch	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
іслам	islam	іслам	islam	N;INAN;NOM;MASC;SG	
максима	höchstwerte	максим	höchstwert	PROPN;ANIM;NOM;MASC;SG	
максима	maxima	максим	maxima	PROPN;ANIM;NOM;MASC;SG	PROPN
валенсія	valencia	валенсія	valencia	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG
завантаження	belastung	завантаження	belastung	N;INAN;NOM;NEUT;SG	ADJ
завантаження	last	завантаження	last	N;INAN;NOM;NEUT;SG	
завантаження	laden	завантаження	laden	N;INAN;NOM;NEUT;SG	V;NFIN
завантаження	verladen	завантаження	verladen	N;INAN;NOM;NEUT;SG	V;V.PTCP
завантаження	aufladen	завантаження	aufladen	N;INAN;NOM;NEUT;SG	V;NFIN
завантаження	laden	завантаження	laden	N;INAN;NOM;NEUT;SG	V;NFIN
завантаження	kofferraum	завантаження	kofferraum	N;INAN;NOM;NEUT;SG	ADJ
завантаження	booten	завантаження	booen	N;INAN;NOM;NEUT;SG	V;NFIN
завантаження	boot	завантаження	booen	N;INAN;NOM;NEUT;SG	ADV
завантаження	stiefel	завантаження	stiefel	N;INAN;NOM;NEUT;SG	ADJ
цін	qing	ціна	qeigen		PROPN;NOM;MASC;SG
тривало	dauerten	тривати	dauern	V;IPFV;NEUT;IND;SG;PST;FIN	V;IND;PL;3;PST;FIN
дисципліни	fachrichtung	дисципліна	fachrichtung	N;INAN;NOM;FEM;PL	ADJ
дисципліни	disziplin	дисципліна	disziplin	N;INAN;NOM;FEM;PL	
включені	enthalten	включений	enthalten	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;NFIN
включені	eingeschlossen	включений	einschließen	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;V.PTCP
включені	aufgenommen	включений	aufnehmen	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;V.PTCP
включені	inklusive	включений	inklusive	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADP
операцію	geschäft	операція	schäfen	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
операцію	transaktion	операція	transaktion	N;INAN;ACC;FEM;SG	ADJ
операцію	transaktionen	операція	transaktionen	N;INAN;ACC;FEM;SG	V;NFIN
механізми	mechanismus	механізм	mechanismus	N;INAN;NOM;MASC;PL	ADV
механізми	mechanismen	механізм	mechanismus	N;INAN;NOM;MASC;PL	V;NFIN
записаний	geklebt	записаний	kleben	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;V.PTCP
конструкцій	konstruktionen	конструкція	konstruktion	N;INAN;GEN;FEM;PL	V;NFIN
конструкцій	bauwerke	конструкція	bauwerk	N;INAN;GEN;FEM;PL	
організаторів	veranstalter	організатор	veranstalt	N;ANIM;ACC;MASC;PL	ADJ
вагою	wägen	вага	wägen	N;INAN;INS;FEM;SG	V;IND;PL;3;FIN
вагою	wiegen	вага	wiegen	N;INAN;INS;FEM;SG	V;NFIN
вагою	waagen	вага	waagen	N;INAN;INS;FEM;SG	
традиція	überlieferung	традиція	überlieferung	N;INAN;NOM;FEM;SG	ADJ;SG
традиція	tradition	традиція	tradition	N;INAN;NOM;FEM;SG	ADJ
традиція	traditionen	традиція	tradition	N;INAN;NOM;FEM;SG	V;NFIN
здатний	fähige	здатний	fähige	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
показати	bildschirm	показати	bildschirm	V;PFV;NFIN	ADV
показати	darstellung	показати	darstellung	V;PFV;NFIN	N;NOM;FEM;SG
показати	anzeige	показати	anzeig	V;PFV;NFIN	
показати	display	показати	display	V;PFV;NFIN	PROPN
показати	show	показати	show	V;PFV;NFIN	N
фронтах	fronten	фронт	fronten	N;INAN;ESS;MASC;PL	V;FIN
форум	diskussionsforum	форум	diskussionsforum	N;INAN;NOM;MASC;SG	ADJ
форум	forum	форум	forum	N;INAN;NOM;MASC;SG	
капітал	hauptstadt	капітал	hauptstadt	N;INAN;NOM;MASC;SG	ADJ
капітал	kapital	капітал	kapital	N;INAN;NOM;MASC;SG	
капітал	vorrat	капітал	vorreten	N;INAN;NOM;MASC;SG	PROPN
капітал	bestand	капітал	bestehen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN
капітал	aktien	капітал	akteinen	N;INAN;NOM;MASC;SG	
капітал	lagerbestände	капітал	lagerbestände	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
капітал	schulleiter	капітал	schulleit	N;INAN;NOM;MASC;SG	ADJ
бургундія	burgund	бургундія	burgund	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
легка	einfache	легка	einfach	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
легка	einfach	легка	einfach	ADJ;NOM;FEM;SG	ADV
легка	easy	легка	easy	ADJ;NOM;FEM;SG	
ознакою	indikation	ознака	indikation	N;INAN;INS;FEM;SG	N;NOM;FEM;SG
ознакою	anwendungsgebiete	ознака	anwendungsgebiet	N;INAN;INS;FEM;SG	ADJ
ознакою	indikationen	ознака	indikation	N;INAN;INS;FEM;SG	N;NOM;FEM;PL
онтаріо	ontario	онтаріо	ontario	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG
мілан	milan	мілан	milan	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG
мілан	mailand	мілан	mailand	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
мілан	milano	мілан	milano	PROPN;INAN;NOM;FEM;SG	PROPN
мілан	mailand	мілан	mailand	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
спостережень	anmerkungen	спостереження	anmerkingen	N;INAN;GEN;NEUT;PL	V;NFIN
спостережень	beobachtungen	спостереження	beobachtung	N;INAN;GEN;NEUT;PL	V;NFIN
спостережень	bemerkungen	спостереження	bemerkungen	N;INAN;GEN;NEUT;PL	V;NFIN
канали	kanäle	канати	kanal	N;INAN;NOM;MASC;PL	
канали	kanälen	канати	kanal	N;INAN;NOM;MASC;PL	V;NFIN
канали	kanäle	канати	kanal	N;INAN;NOM;MASC;PL	
канали	kanälen	канати	kanal	N;INAN;NOM;MASC;PL	V;NFIN
відділом	gehälter	відділ	gehält	N;INAN;INS;MASC;SG	ADJ
невідомі	unbekanntes	невідомий	unbekannt	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
згоден	stimme	згодений	stimmen	V;PFV;IND;SG;3;FUT;FIN	V;IND;SG;3;PRS;FIN
дол	dol	дол.	dol	INTJ	
лікарів	ärzten	лікар	ärzt	N;ANIM;ACC;MASC;PL	V;FIN
лікарів	arzt	лікар	arzen	N;ANIM;ACC;MASC;PL	N;SG
лікарів	ärzte	лікар	ärzen	N;ANIM;ACC;MASC;PL	N;NOM;PL
стратегії	strategie	стратегія	strategie	N;INAN;NOM;FEM;PL	N;SG
стратегії	strategien	стратегія	strategien	N;INAN;NOM;FEM;PL	
стратегії	strategie	стратегія	strategie	N;INAN;NOM;FEM;PL	N;SG
казки	geschichten	казка	geschecht	N;INAN;NOM;FEM;PL	V;NFIN
казки	märchen	казка	märchen	N;INAN;NOM;FEM;PL	V;NFIN
завершено	fertig	завершити	fertig	V;PFV;IND;0;FIN	ADJ
азія	asien	азія	asie	N;INAN;NOM;FEM;SG	
розроблено	entwickelte	розробити	entwickeln	V;PFV;IND;0;FIN	V;IND;SG;3;PST;FIN
розроблено	entwickelten	розробити	entwickeln	V;PFV;IND;0;FIN	V;IND;PL;3;PST;FIN
розроблено	gestaltet	розробити	gestalten	V;PFV;IND;0;FIN	ADJ;V.PTCP
розроблено	entwarf	розробити	entwerfen	V;PFV;IND;0;FIN	V;IND;SG;3;PST;FIN
колі	collie	коло	collie	N;INAN;NOM;NEUT;SG	
колі	schoss	коло	schießen	N;INAN;NOM;NEUT;SG	V;V.PTCP
колі	runde	коло	runde	N;INAN;NOM;NEUT;SG	ADV
колі	schoß	коло	schoßen	N;INAN;NOM;NEUT;SG	ADV
входу	anmeldung	вхід	anmeldung	N;INAN;GEN;MASC;SG	ADJ
входу	login	вхід	login	N;INAN;GEN;MASC;SG	ADJ
входу	anmelden	вхід	anmelden	N;INAN;GEN;MASC;SG	V;NFIN
входу	einloggen	вхід	einloggen	N;INAN;GEN;MASC;SG	V;NFIN
зіграла	besetzung	зіграти	Besetzung	V;PFV;FEM;IND;SG;PST;FIN	N;FEM;SG
зіграла	darsteller	зіграти	darsteller	V;PFV;FEM;IND;SG;PST;FIN	ADJ
зіграла	gips	зіграти	geps	V;PFV;FEM;IND;SG;PST;FIN	
кароліна	caroline	каролін	caroline	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
кароліна	karolina	каролін	karolina	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
кароліна	carolina	каролін	carolina	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
атмосфери	atmosphären	атмосфера	atmosphären	N;INAN;NOM;FEM;PL	
близький	close	близький	close	ADJ;NOM;MASC;SG	
близький	nahe	близький	nahe	ADJ;NOM;MASC;SG	
близький	schließen	близький	schließen	ADJ;NOM;MASC;SG	V;NFIN
близький	nähe	близький	nähe	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
підтримувати	aufrechterhalten	підтримувати	aufrechterhalten	V;IPFV;NFIN	ADJ
підтримувати	unterstützend	підтримувати	unterstützend	V;IPFV;NFIN	ADJ
підтримувати	unterstützende	підтримувати	unterstützend	V;IPFV;NFIN	ADJ;NOM;FEM;PL
хвиля	welle	хвиля	wellen	N;INAN;NOM;FEM;SG	
хвиля	wave	хвиля	wave	N;INAN;NOM;FEM;SG	
хвиля	winken	хвиля	winken	N;INAN;NOM;FEM;SG	V;NFIN
стародавній	alte	стародавний	alt	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
стародавній	alten	стародавний	alt	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
учитель	lehrer	учитель	lehr	N;ANIM;NOM;MASC;SG	ADJ
учитель	dozent	учитель	dozent	N;ANIM;NOM;MASC;SG	ADJ
учитель	lehrerin	учитель	lehrerin	N;ANIM;NOM;MASC;SG	ADJ
графіка	grundstück	графіка	grundstücken	N;INAN;NOM;FEM;SG	
графіка	parzelle	графіка	parzell	N;INAN;NOM;FEM;SG	
графіка	handlung	графіка	handlung	N;INAN;NOM;FEM;SG	
графіка	diagramm	графіка	diagramm	N;INAN;NOM;FEM;SG	
графіка	graph	графіка	graph	N;INAN;NOM;FEM;SG	
графіка	schaubild	графіка	schaubild	N;INAN;NOM;FEM;SG	
графіка	graphik	графіка	graphik	N;INAN;NOM;FEM;SG	
графіка	grafik	графіка	grafik	N;INAN;NOM;FEM;SG	
графіка	graphik	графіка	graphik	N;INAN;NOM;FEM;SG	
графіка	grafiken	графіка	grafik	N;INAN;NOM;FEM;SG	V;NFIN
графіка	graphiken	графіка	graphiken	N;INAN;NOM;FEM;SG	
графіка	kunstwerke	графіка	kunstwerk	N;INAN;NOM;FEM;SG	N;NOM;PL
графіка	artwork	графіка	artwork	N;INAN;NOM;FEM;SG	PROPN
ключ	radikal	ключ	radikal	N;INAN;NOM;MASC;SG	ADJ
ключ	radikalen	ключ	radikal	N;INAN;NOM;MASC;SG	ADJ
ключ	radikaler	ключ	radikal	N;INAN;NOM;MASC;SG	ADJ
ключ	radikale	ключ	radikal	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
ключ	taste	ключ	tasten	N;INAN;NOM;MASC;SG	
ключ	schlüssel	ключ	schlüssel	N;INAN;NOM;MASC;SG	ADJ
ключ	key	ключ	key	N;INAN;NOM;MASC;SG	
кільце	ring	кільце	ringen	N;INAN;NOM;NEUT;SG	
кільце	läuten	кільце	lau	N;INAN;NOM;NEUT;SG	V;NFIN
кільце	klingeln	кільце	klingeln	N;INAN;NOM;NEUT;SG	V;NFIN
кільце	klingel	кільце	klingel	N;INAN;NOM;NEUT;SG	
застосуванням	entsetzlich	застосування	entsetzlich	N;INAN;INS;NEUT;SG	ADJ
застосуванням	erschreckend	застосування	erschreckend	N;INAN;INS;NEUT;SG	ADJ
цінності	werten	цінність	werten	N;INAN;NOM;FEM;PL	V;NFIN
цінності	werte	цінність	wert	N;INAN;NOM;FEM;PL	
ділянку	region	ділянка	Region	N;INAN;ACC;FEM;SG	
ділянку	gebiet	ділянка	gebieten	N;INAN;ACC;FEM;SG	ADJ
комахи	insekten	комаха	insekt	N;ANIM;NOM;MASC;PL	V;NFIN
комахи	insekt	комаха	insekt	N;ANIM;NOM;MASC;PL	ADJ
комахи	insekten	комаха	insekt	N;ANIM;NOM;MASC;PL	V;NFIN
постійний	stattgegeben	постійний	stattgeben	ADJ;NOM;MASC;SG	V;V.PTCP
постійний	ständige	постійний	ständig	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
постійний	ständige	постійний	ständig	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
постійний	konstanten	постійний	konstant	ADJ;NOM;MASC;SG	
сіль	sel	сіль	sel	N;INAN;NOM;FEM;SG	
сіль	salzen	сіль	salzen	N;INAN;NOM;FEM;SG	V;NFIN
сіль	salz	сіль	salz	N;INAN;NOM;FEM;SG	
сіль	salt	сіль	salt	N;INAN;NOM;FEM;SG	PROPN
сіль	salze	сіль	salz	N;INAN;NOM;FEM;SG	
сіль	salzwasser	сіль	salzwasser	N;INAN;NOM;FEM;SG	
сіль	salze	сіль	salz	N;INAN;NOM;FEM;SG	
сіль	salzen	сіль	salzen	N;INAN;NOM;FEM;SG	V;NFIN
сіль	sil	сіль	sil	N;INAN;NOM;FEM;SG	
доки	till	доки	till	ADV	PROPN;SG
доки	bis	доки	bis	ADV	ADP
просування	promotions	просування	promotions	N;INAN;NOM;NEUT;SG	ADJ
просування	angebote	просування	angebit	N;INAN;NOM;NEUT;SG	ADJ;NOM;PL
просування	förderungen	просування	förderung	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
просування	beförderungen	просування	beförderung	N;INAN;NOM;NEUT;SG	V;NFIN
просування	aktionen	просування	aktion	N;INAN;NOM;NEUT;SG	V;NFIN
просування	promotion	просування	promotion	N;INAN;NOM;NEUT;SG	ADJ
просування	beförderung	просування	beförderung	N;INAN;NOM;NEUT;SG	ADJ
просування	förderung	просування	förderung	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
рей	rey	рей	rey		PROPN;NOM;SG
рей	rei	рей	rei		
рей	strahl	рей	strahl		
рей	ray	рей	ray		PROPN;NOM;SG
доповнення	abschluss	доповнення	abschließen	N;INAN;NOM;NEUT;SG	ADV
доповнення	vervollständigung	доповнення	vervollständigung	N;INAN;NOM;NEUT;SG	ADJ
доповнення	komplementär	доповнення	komplementär	N;INAN;NOM;NEUT;SG	ADJ
доповнення	ergänzung	доповнення	Ergänzung	N;INAN;NOM;NEUT;SG	ADJ
доповнення	ergänzen	доповнення	ergänzen	N;INAN;NOM;NEUT;SG	V;NFIN
запуск	start	запуск	Start	N;INAN;NOM;MASC;SG	PROPN
запуск	starten	запуск	start	N;INAN;NOM;MASC;SG	V;NFIN
запуск	markteinführung	запуск	markteinführung	N;INAN;NOM;MASC;SG	ADJ
запуск	start	запуск	Start	N;INAN;NOM;MASC;SG	PROPN
запуск	starten	запуск	start	N;INAN;NOM;MASC;SG	V;NFIN
запуск	startup	запуск	startup	N;INAN;NOM;MASC;SG	PROPN
запуск	starten	запуск	start	N;INAN;NOM;MASC;SG	V;NFIN
запуск	ab	запуск	ab	N;INAN;NOM;MASC;SG	ADP
запуск	angefangen	запуск	anfangen	N;INAN;NOM;MASC;SG	V;V.PTCP
дом	dom	дом	dom		PROPN;NOM;MASC;SG
моє	meiner	мій	mein	DET;NOM;NEUT;SG;1	PRO;NOM;MASC;SG
моє	meine	мій	mein	DET;NOM;NEUT;SG;1	PRO;NOM;FEM;SG
моє	bergwerk	мій	bergwerk	DET;NOM;NEUT;SG;1	N;NOM;NEUT;SG
моє	mine	мій	mine	DET;NOM;NEUT;SG;1	
моє	meins	мій	meins	DET;NOM;NEUT;SG;1	ADJ
повноважний	bevollmächtigte	повноважний	bevollmächtigen	ADJ;NOM;MASC;SG	V;IND;SG;3;PST;FIN
чистий	aufräumen	чистий	aufräumen	ADJ;NOM;MASC;SG	V;NFIN
чистий	reinigen	чистий	reinig	ADJ;NOM;MASC;SG	V;NFIN
чистий	säubern	чистий	säubern	ADJ;NOM;MASC;SG	V;NFIN
чистий	sauberkeit	чистий	sauberkeit	ADJ;NOM;MASC;SG	N
гімназія	turnhalle	гімназія	turnhalle	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
гімназія	sporthalle	гімназія	sporthall	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
гімназія	gymnasium	гімназія	gymnasium	N;INAN;NOM;FEM;SG	ADJ
маре	marais	маре	marais		PROPN;NOM;SG
молдова	moldau	молдовий	moldau	ADJ;NOM;FEM;SG	
молдова	moldawien	молдовий	moldawien	ADJ;NOM;FEM;SG	PROPN
єва	eva	єва	eva	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
єва	ewa	єва	ewa	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
єва	eva	єва	eva	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
єва	eve	єва	eve	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;SG
єва	vorabend	єва	vorabend	PROPN;ANIM;NOM;FEM;SG	ADJ
почесна	würdige	почесна	würdig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
бомбардир	bombardier	бомбардир	bombardier	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
невідомий	unbekannte	невідомий	unbekannt	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
флоренції	florenz	флоренція	florenz	PROPN;INAN;GEN;FEM;SG	PROPN;NOM;SG
додавання	hinzufügen	додавання	hinfügen	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	addition	додавання	addition	N;INAN;NOM;NEUT;SG	
додавання	zusatz	додавання	zusatz	N;INAN;NOM;NEUT;SG	
додавання	hinzufügen	додавання	hinfügen	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	addieren	додавання	addieren	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	fügen	додавання	fügen	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	füge	додавання	fügen	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
додавання	ergänzungen	додавання	ergänzung	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	zugänge	додавання	zugänge	N;INAN;NOM;NEUT;SG	
додавання	zusätze	додавання	zusätzen	N;INAN;NOM;NEUT;SG	
додавання	anhängen	додавання	anhängen	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	anfügen	додавання	anfügen	N;INAN;NOM;NEUT;SG	V;NFIN
додавання	beifügen	додавання	beifügen	N;INAN;NOM;NEUT;SG	V;NFIN
монографія	monographie	монографія	monographie	N;INAN;NOM;FEM;SG	ADJ
факс	faxen	факс	faxen		V;NFIN
факс	fax	факс	fax		
факс	faxe	факс	faxe		
борисович	chodorkowski	борисовичнути	chodorkowski	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
борисович	gul	борисовичнути	gul	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ранку	vormittags	ранок	vormittags	N;INAN;GEN;MASC;SG	ADV
ранку	morgens	ранок	morgens	N;INAN;GEN;MASC;SG	ADV
ранку	morgen	ранок	morgen	N;INAN;GEN;MASC;SG	ADV
ранку	vormittag	ранок	vormittag	N;INAN;GEN;MASC;SG	ADV
вершина	gipfel	вершина	gipfel	N;INAN;NOM;FEM;SG	ADV
вершина	gipfeltreffen	вершина	gipfeltreffen	N;INAN;NOM;FEM;SG	V;NFIN
вершина	vertex	вершина	vertex	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
годину	uhrzeit	година	uhrzeit	N;INAN;ACC;FEM;SG	ADJ
годину	stunden	година	stehen	N;INAN;ACC;FEM;SG	V;NFIN
годину	stunde	година	stund	N;INAN;ACC;FEM;SG	ADV
збільшити	zunahme	збільшити	zunahme	V;PFV;NFIN	N;SG
збільшити	erhöhung	збільшити	erhöhung	V;PFV;NFIN	N;NOM;FEM;SG
збільшити	steigerung	збільшити	steigerung	V;PFV;NFIN	ADJ;NOM;FEM;SG
збільшити	vergrößerung	збільшити	vergrößerung	V;PFV;NFIN	ADJ
збільшити	erweiterung	збільшити	Erweiterung	V;PFV;NFIN	N;NOM;FEM;SG
необхідних	wesentliche	необхідний	wesentlich	ADJ;GEN;PL	ADJ;NOM;FEM;PL
етапи	stufen	етап	stufen	N;INAN;NOM;MASC;PL	V;NFIN
етапи	ebenen	етап	eben	N;INAN;NOM;MASC;PL	
мкс	iss	мкс	essen	INTJ	
мкс	expeditionen	мкс	expedition	INTJ	V;NFIN
мкс	entdeckungsreise	мкс	entdeckungsreise	INTJ	;SG
мкс	expedition	мкс	expedition	INTJ	
товариств	gesellschaften	товариство	gesellschaft	N;INAN;GEN;NEUT;PL	ADJ
літера	schreiben	літера	schreiben	N;INAN;NOM;FEM;SG	V;NFIN
літера	buchstaben	літера	buchstaben	N;INAN;NOM;FEM;SG	V;NFIN
літера	brief	літера	brufen	N;INAN;NOM;FEM;SG	V;IND;SG;3;PST;FIN
