در	ajtó	در	ajtó	ADP	N;NOM;SG
تعطیلات	vakáció	تعطیل	vakáció	N;PL	N;NOM;SG
تعطیلات	nyaralás	تعطیل	nyaralás	N;PL	N;NOM;SG
لیبرال	liberális	لیبرال	liberális	N;SG	
سلامتی	egészségügyi	سلامتی	egészségügyi	N;SG	ADJ;NOM;SG
انتقادی	kritikus	انتقاد	kritikus	N;SG	
مالت	máltai	مالت	máltai	N;SG	ADJ;NOM;SG
مالت	máltai	مالت	máltai	N;SG	ADJ;NOM;SG
مالت	málta	مالت	málta	N;SG	PROPN;NOM;SG
فیلادلفیا	philly	فیلادلفا	philly	N;SG	
فیلادلفیا	philadelphia	فیلادلفا	philadelphia	N;SG	
فیلادلفیا	philadelphiában	فیلادلفا	philadelpha	N;SG	PROPN;IN+ESS;SG
فیلادلفیا	philadelphia	فیلادلفا	philadelphia	N;SG	
طالبان	tálib	طالبان	tálib	N;PL	
کر	kerr	کر	kerr	N;SG	
کر	süket	کر	sük	N;SG	
کر	süketek	کر	süket	N;SG	N;NOM;PL
کر	siket	کر	sik	N;SG	
لبه	edge	لبه	edge	N;SG	
لبه	határokon	لبه	határ	N;SG	N;ON+ESS;PL
نامشخص	tisztázatlan	نامشخص	tisztázatlan	N;SG	
نامشخص	meghatározatlan	نامشخص	meghatározatlan	N;SG	ADJ;NOM;SG
نامشخص	bolyhos	نامشخص	bolyhos	N;SG	
اقلیت	kisebbségi	اقلیت	kisebbségi	N;SG	ADJ;NOM;SG
تلخ	keserű	تلخ	keserű	ADJ	
رنو	reno	رنو	reno	N;SG	
سیل	sil	سیل	sil	N;SG	
بان	tilalom	بان	tilalom	N;SG	
تأسیسات	létesítmények	تأسیسات	létesítmény	N;SG	N;NOM;PL
آزمایشگاهی	laboratóriumi	آزمایشگاهی	laboratóriumi	N;SG	ADJ;NOM;SG
استکهلم	stockholmi	استکهلم	stockholmi	N;SG	
فوقانی	felső	فوقانی	felső	N;SG	
پله	lépcsők	پله	lépcső	N;SG	N;NOM;PL
فریاد	kiabálj	فریاد	kiabálj	N;SG	
فریاد	kiálts	فریاد	kiálts	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
نوزاد	újszülött	نوزاد	újszülött	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
ولف	farkas	ولف	farkas	N;SG	
ولف	wolf	ولف	wolf	N;SG	
گابریل	gabriel	گابریل	gabriel	N;SG	
گابریل	gábriel	گابریل	gábriel	N;SG	
کلر	clare	کلر	clare	N;SG	PROPN;NOM;SG
امری	emery	امر	emery	N;SG	
رسوم	hagyomány	رسم	hagyomány	N;PL	N;NOM;SG
عرفانی	misztikus	عرفانی	misztikus	N;SG	
بز	kecske	بز	kecske	N;SG	
بز	kecske	بز	kecske	N;SG	
بز	kecskék	بز	kecskék	N;SG	
مشاوره	tanácsadó	مشاوره	tanácsadó	N;SG	ADJ;NOM;SG
مشاوره	konzultációk	مشاوره	konzultáció	N;SG	N;NOM;PL
مشاوره	egyeztetés	مشاوره	egyeztetés	N;SG	
مشاوره	konzultálni	مشاوره	konzultál	N;SG	V;NFIN;ACT
منحنی	görbe	منحنی	gör	N;SG	
تئودور	theodore	تئودور	theodor	N;SG	
اولویت	elsőbbség	اولویت	elsőbbség	N;SG	
کفش	cipők	None	cipő	N;SG	N;NOM;PL
زاکسن	szászország	زاکسن	szászország	N;SG	
زاکسن	szász	زاکسن	szász	N;SG	
استنلی	stanley	استنلی	stanley	N;SG	
بیشینه	max	بیشینه	max	N;SG	
بیشینه	legfeljebb	بیشینه	legfeljebb	N;SG	
بیشینه	maximum	بیشینه	maximum	N;SG	
بیشینه	maximális	بیشینه	maximális	N;SG	
قارچ	gombák	قارچ	gomba	N;SG	N;NOM;PL
قارچ	gombák	قارچ	gomba	N;SG	N;NOM;PL
زنانه	nőies	None	nőies	N;SG	ADJ;NOM;SG
متفقین	szövetséges	متفقین	szövetséges	N;PL	ADJ;NOM;SG
متفقین	szövetséges	متفقین	szövetséges	N;PL	ADJ;NOM;SG
لینکلن	lincoln	لینکلن	lincoln	N;SG	
ضخامت	vastagságú	ضخامت	vastagságú	N;SG	ADJ;NOM;SG
پشته	stack	پشته	stack	N;SG	
زخم	sebzett	زخم	sebzett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
زخم	kár	زخم	kár	N;SG	
کیپ	cape	کیپ	cap	N;SG	
بمبئی	bombay	بمبئی	bombay	N;SG	
بمبئی	mumbai	بمبئی	mumbai	N;SG	
جف	jeff	جف	jeff	N;SG	
خم	ívelt	خم	ívelt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
سلیم	salem	None	salem	N;SG	
سلیم	salim	None	salim	N;SG	
اقتباس	alkalmazkodási	اقتباس	alkalmazkodási	N;SG	ADJ;NOM;SG
کمیاب	ritka	کمیاب	ritka	N;SG	
بلور	crystal	None	crystal	N;SG	
بلور	kristály	None	kristály	N;SG	
بلوغ	érett	بلوغ	éret	N;SG	
بلوغ	érettebb	بلوغ	éret	N;SG	ADJ;NOM;CMPR;SG
بارسلون	barcelonai	بارسلون	barcelonai	N;SG	V;DEF;IND;PL;3;PRS;FIN;ACT
بارسلون	barcelona	بارسلون	barcelona	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
کانتون	canton	کانتون	canton	N;SG	
کان	kahn	None	kahn		PROPN;NOM;SG
بگویید	mondd	None	mondd	V;SBJV;PL;2;PRS	V;DEF;IMP;SG;1;PRS;FIN;ACT
گوردون	gordon	گوردون	gord	N;SG	
منحل	feloszlott	None	feloszlott	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
سخنگوی	felszólaló	سخنگو	felszólaló	N;SG	ADJ;NOM;SG
یادآوری	emlékeztető	یادآوری	emlékeztető	N;SG	ADJ;NOM;SG
ژنو	genfi	ژنو	genfi	N;SG	
ژوزف	joseph	ژوزف	joseph	N;SG	
ژوزف	józsef	ژوزف	józsef	N;SG	
عضلات	izom	عضله	izom	N;PL	N;NOM;SG
عضلات	izom	عضله	izom	N;PL	N;NOM;SG
جسمی	fizikai	None	fizikai	N;SG	
احاطه	körülvevő	احاطه	körülvevő	N;SG	ADV;V.CVB
احاطه	környező	احاطه	környező	N;SG	
احاطه	körül	احاطه	körül	N;SG	ADP
وگرنه	máskülönben	وگرنه	máskülönben		ADV
وگرنه	egyébként	وگرنه	egyébként		ADV
سیسیل	szicíliai	سیسیل	szicíliai	N;SG	ADJ;NOM;SG
سیسیل	cecile	سیسیل	cecile	N;SG	
سیلوا	silva	سیلوا	silva	N;SG	
آلپ	alpes	آلپ	alpes	N;SG	
آلپ	alp	آلپ	alp	N;SG	
یکای	unit	یکا	únit	N;SG	
صفی	safi	صفی	safi	N;SG	
تحقق	teljesül	تحقق	teljesül	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
تحقق	teljesült	تحقق	teljesül	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
تحقق	teljesített	تحقق	teljesít	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
تحقق	teljesítette	تحقق	teljesít	N;SG	V;DEF;IND;SG;3;PST;FIN;ACT
سنتر	center	سنتر	center	N;SG	
لاک	locke	None	locke	N;SG	
هربرت	herbert	None	herber	N;SG	
فراگیر	elsöprő	None	elsöprő	N;SG	
فراگیر	nyomasztó	None	nyomasztó	N;SG	
فراگیر	körül	None	körül	N;SG	ADP
اسلم	slam	اسلم	slam	N;SG	
مورگان	morgan	موره	morgan	N;SG	
شاتل	sikló	شاتل	sikló	N;SG	
خوانندگی	énekelni	خوانندگی	énekel	N;SG	V;NFIN;ACT
خوانندگی	énekel	خوانندگی	én	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
مبدأ	eredetű	None	eredetű	N;SG	
تنفس	lélegzik	تنفس	lélegzik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
گواتمالا	guatemala	گواتمالا	guatemala	N;SG	
گواتمالا	guatemalai	گواتمالا	guatemalai	N;SG	ADJ;NOM;SG
سامی	sammy	سامی	sammy	N;SG	PROPN;NOM;SG
محتویات	tartalma	محتویه	tartalom	N;PL	N;NOM;SG
محتویات	tartalom	محتویه	tartalom	N;PL	N;NOM;SG
محتویات	tartalma	محتویه	tartalom	N;PL	N;NOM;SG
محتویات	tartalmát	محتویه	tartalom	N;PL	N;ACC;SG
محتویات	tartalom	محتویه	tartalom	N;PL	N;NOM;SG
گوشی	telefonon	گوش	telefon	N;SG	
سحر	sahar	سحر	sahar	N;SG	
سحر	magic	سحر	magic	N;SG	
معتبری	érvényes	معتبر	érvényes	N;SG	ADJ;NOM;SG
دلاویر	delaware	دلاویر	delapare	N;SG	
ریک	rick	ریک	rick	N;SG	
ریور	folyó	ریور	folyó	N;SG	
شمارش	gróf	شمارش	gróf	N;SG	
شمارش	számolom	شمارش	számol	N;SG	V;DEF;IND;SG;1;PRS;FIN;ACT
شمارش	számol	شمارش	számol	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
شمارش	számít	شمارش	számít	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
بروکلین	brooklynban	بروکلین	brooklyn	N;SG	PROPN;IN+ESS;SG
بروکلین	brooklyni	بروکلین	brookly	N;SG	
کاندید	jelölni	کاند#کان	jelöl	N;SG	V;NFIN;ACT
کاندید	pályázó	کاند#کان	pályázó	N;SG	ADJ;NOM;SG
کاندید	jelölt	کاند#کان	jelöl	N;SG	
ته	ásott	None	ásott	N;SG	
رهایی	deliverance	رهایی	deliverance	N;SG	
داروها	orvosság	دارو	orvosság	N;PL	N;NOM;SG
داروها	gyógyszert	دارو	gyógyszert	N;PL	N;ACC;SG
داروها	gyógyszer	دارو	gyógyszer	N;PL	N;NOM;SG
داروها	orvostudomány	دارو	orvostudomány	N;PL	N;NOM;SG
تمیز	tiszta	تمیز	tiszta	ADJ	
تمیز	clean	تمیز	clean	ADJ	
سالیانه	évenkénti	سالیانه	évenként	ADJ	V;NFIN;ACT
سالیانه	évenként	سالیانه	évenkén	ADJ	N;ABS;SG
سالیانه	évente	سالیانه	éven	ADJ	N;ON+ESS;SG
سالیانه	évente	سالیانه	éven	ADJ	N;ON+ESS;SG
زنگ	csengő	زنگ	csengő	N;SG	
زنگ	bell	زنگ	bell	N;SG	
مبارک	áldott	مبارک	áldott	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
مبارک	mubarak	مبارک	mubarak	N;SG	
مبارک	boldog	مبارک	boldog	N;SG	
کامبوج	kambodzsa	کامبوج	kambodzs	N;SG	
انحصاری	zártkörű	انحصاری	zártkörű	N;SG	ADJ;NOM;SG
انحصاری	exkluzív	انحصاری	exkluzív	N;SG	
انحصاری	kizárólagos	انحصاری	kizárólagos	N;SG	ADJ;NOM;SG
ارامنه	örmények	ارامنه	örmény	N;SG	N;NOM;PL
کارشناس	szakértő	کارشناس	szakértő	N;SG	
دلفین	delfinek	دلفین	delfi	N;SG	N;NOM;PL
نورث	észak	نورث	észak	N;SG	
نورث	északi	نورث	északi	N;SG	
شانگهای	shanghai	شانگ	shanghai	N;PL	N;NOM;SG
استوایی	egyenlítői	استوایی	egyenlítő	N;SG	N;NOM;PL
صف	sor	صف	sor	N;SG	
صف	sorok	صف	sor	N;SG	N;NOM;PL
مارکوس	marcus	مارکوس	marcus	N;SG	
دوگانه	kettős	دوگانه	kettős	N;SG	ADJ;NOM;SG
باربارا	barbara	باربارا	barbara	N;SG	
انکار	tagadja	انکار	tagad	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
انکار	tagadni	انکار	tagad	N;SG	V;NFIN;ACT
پایینی	alacsonyabb	پایینی	alacsony	N;SG	ADJ;NOM;CMPR;SG
پایینی	alsó	پایینی	alsó	N;SG	
پایینی	lejjebb	پایینی	lejj	N;SG	ADV
ماریو	mario	ماریو	mario	N;SG	
الماس	diamond	None	diamond	N;SG	
الماس	gyémántok	None	gyémánt	N;SG	N;NOM;PL
چم	cham	چم	cham	N;SG	
یکشنبه	vasárnap	یکشنبه	vasárnap	N;SG	
یکشنبه	vasárnapi	یکشنبه	vasárnapi	N;SG	
راضی	elégedett	راضی	elégedett	ADJ	
آمادگی	előkészületek	آمادگی	előkészület	N;SG	N;NOM;PL
فضل	grace	None	grace	N;SG	
فضل	vérdíj	None	vérdíj	N;SG	
فضل	bounty	None	bounty	N;SG	
تکمیلی	kiegészítő	تکمیلی	kiegészítő	N;SG	ADJ;NOM;SG
تکمیلی	üzemeltetők	تکمیلی	üzemeltető	N;SG	N;NOM;PL
صبر	türelmes	None	türelmes	N;SG	
نما	megtekintés	نما	megtekintés		N;NOM;SG
نما	kilátás	نما	kilátás		N;NOM;SG
نما	nézet	نما	néz		N;NOM;SG
راوی	ravi	راوی	ravi	N;SG	
لار	lar	لار	lar	N;SG	
نارنجی	orange	نارنجی	orang	N;SG	
نارنجی	narancssárga	نارنجی	narancssárga	N;SG	
گنو	gnu	گنو	gnu	N;SG	
مروارید	pearl	مروارید	pearl	N;SG	
سعد	saad	سعد	saad	N;SG	
استیل	steel	استیل	steel	N;SG	
استیل	acetil	استیل	acetil	N;SG	
استیل	steele	استیل	steele	N;SG	
همبستگی	megfelelési	همبستگی	megfelelési	N;SG	ADJ;NOM;SG
شناور	lebegő	None	lebegő	N;SG	
شناور	úszó	None	úszó	N;SG	
شناور	lebeg	None	lebeg	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
شناور	lebegni	None	le+beg	N;SG	V;NFIN;ACT
شناور	sodródik	None	sodródik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
الکتریک	elektromos	الکتریک	elektromos	N;SG	
نانو	nano	نانو	nano	N;SG	
رابین	robint	None	robint	N;SG	
رابین	robin	None	robin	N;SG	
باراک	barack	باراک	barack	N;SG	
هارولد	harold	هارولد	harold	N;SG	
تابعه	leányvállalatok	تابعه	leányvállalat	N;SG	N;NOM;PL
تابعه	leányvállalatai	تابعه	leányvállalat	N;SG	N;NOM;PL
دوتایی	duplex	دوتایی	duplex	N;SG	
دوتایی	kettős	دوتایی	kettős	N;SG	ADJ;NOM;SG
موتورز	motorok	موتورز	motor	N;SG	N;NOM;PL
پورتو	puerto	پورتو	puerto	N;SG	
غلبه	uralkodj	غلبه	uralkodj	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
مرسدس	merci	مرسدس	merci	N;SG	
سازگاری	alkalmazkodik	سازگاری	alkalmazkodik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
سازگاری	alkalmazkodási	سازگاری	alkalmazkodási	N;SG	ADJ;NOM;SG
لر	lor	لر	lor	N;SG	
پیشروی	márciusi	پیشروی	márciusi	N;SG	ADJ;NOM;SG
نوشتم	írt	نوشت#نویس	ír	V;SG;1;PST	V;INDF;IND;SG;3;PST;FIN;ACT
نوشتم	irtam	نوشت#نویس	irtam	V;SG;1;PST	V;DEF;IND;SG;1;PRS;FIN;ACT
نوشتم	írta	نوشت#نویس	ír	V;SG;1;PST	V;DEF;IND;SG;3;PST;FIN;ACT
ظهر	dél	ظهر	dél	N;SG	
ظریف	elegáns	ظریف	elegáns	N;SG	ADJ;NOM;SG
ظریف	kényes	ظریف	kényes	N;SG	ADJ;NOM;SG
بو	boo	None	boo	N;SG	
چنگ	chang	چنگ	chang	N;SG	
چنگ	cheng	چنگ	cheng	N;SG	
چنگ	cseng	چنگ	cseng	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
ناوشکن	pusztító	ناوشکن	pusztító	N;SG	ADJ;NOM;SG
ناوشکن	romboló	ناوشکن	romboló	N;SG	
کلا	teljesen	None	teljes		ADJ;FRML;SG
خب	hát	خب	hát	ADV	
امیل	emile	None	emile	N;SG	
امیل	emil	None	emil	N;SG	PROPN;NOM;SG
دیفرانسیل	differenciál	دیفرانسیل	differencial	N;SG	
ماهیچه	izmok	ماهیچه	izmok	N;SG	N;NOM;PL
زور	force	زور	force	N;SG	
رایانش	számítástechnikai	رایانش	számítástechnikai	N;SG	ADJ;NOM;SG
استار	starr	استار	starr	N;SG	
گوسفند	bárány	گوسفند	bárány	N;SG	
گوسفند	birkák	گوسفند	birka	N;SG	
گوسفند	juhok	گوسفند	juhok	N;SG	N;NOM;PL
گوسفند	birka	گوسفند	birka	N;SG	
شایع	szóbeszéd	شایع	szóbeszéd	ADJ	N;NOM;SG
شایع	pletyka	شایع	pletyka	ADJ	
روباه	foxy	روباه	foxy	N;SG	
روباه	fox	روباه	fox	N;SG	
مزارع	fields	مزرعه	fields	N;PL	
مزارع	mező	مزرعه	mező	N;PL	N;NOM;SG
مدخل	belépés	مدخل	belépés	N;SG	
آیدا	aida	آیدا	aida	N;SG	
آیدا	ida	آیدا	ida	N;SG	
هرم	piramis	هرم	piramis	N;SG	
هرم	piramisok	هرم	piramis	N;SG	N;NOM;PL
سایز	méretek	سایز	méret	N;SG	N;NOM;PL
دادستان	ügyészek	None	ügyész	N;SG	N;NOM;PL
دقیقی	pontos	دقیقی	pontos	N;SG	
دقیقی	precíz	دقیقی	precíz	N;SG	
دقیقی	pontos	دقیقی	pontos	N;SG	
الکس	alex	الکس	alex	N;SG	
داروسازی	gyógyszerek	داروسازی	gyógyszer	N;SG	N;NOM;PL
اینشتین	einstein	اینشتین	einstein	N;SG	
کمر	derék	کمر	derék	N;SG	
آهک	lime	آهک	lime	N;SG	
عقد	szerződő	None	szerződő	N;SG	ADJ;NOM;SG
میانمار	mianmari	میانمار	mianmari	N;SG	
اسکناس	számlák	اسکناس	számlák	N;SG	N;NOM;PL
اسکناس	számlákat	اسکناس	számla	N;SG	N;ACC;PL
یهود	zsidó	یهود	zsidó	N;SG	
یهود	zsidók	یهود	zsidó	N;SG	N;NOM;PL
یهود	zsidók	یهود	zsidó	N;SG	N;NOM;PL
ویا	villa	ویا	villa	CONJ	
گویان	guyana	گویان	guyana	N;SG	PROPN;NOM;SG
مارکو	marko	مارکو	marko	N;SG	
مارکو	marco	مارکو	marco	N;SG	
ویلا	willa	ویلا	willa	N;SG	
ویلا	vila	ویلا	vila	N;SG	
ویلا	villa	ویلا	villa	N;SG	
مبارزات	harcol	مبارزه	harcol	N;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
منصفانه	vásár	منصفانه	vásár	ADV	N;NOM;SG
منصفانه	korrekt	منصفانه	korrekt	ADV	
منصفانه	tisztességes	منصفانه	tisztességes	ADV	ADJ;NOM;SG
منصفانه	fair	منصفانه	fair	ADV	
منصفانه	igazságos	منصفانه	igazságos	ADV	
ریگان	reagan	ریگان	reagan	N;SG	
پلنگ	tigris	پلنگ	tigris	N;SG	
پلنگ	tiger	پلنگ	tiger	N;SG	
پلنگ	leopárd	پلنگ	leopárd	N;SG	
تعهد	jelölt	تعهد	jelöl	N;SG	
ترشح	splash	ترشح	splash	N;SG	
کابلی	kábelek	کابلی	kabel	N;SG	N;NOM;PL
حکمرانی	uralma	حکمرانی	uralma	N;PL	N;NOM;SG
حکمرانی	uralom	حکمرانی	uralom	N;PL	N;NOM;SG
بارداری	terhes	بارداری	terhes	N;SG	
بلوری	crystal	بلوری	crystal	N;SG	
بلوری	kristály	بلوری	kristály	N;SG	
تابعی	funkcionális	تابعی	funkcionális	N;SG	ADJ;NOM;SG
طلوع	hajnal	طلوع	hajnal	N;SG	
طلوع	dawn	طلوع	dawn	N;SG	
طلوع	emelkedő	طلوع	emelkedő	N;SG	ADJ;NOM;SG
طلوع	emelkedik	طلوع	emelkedik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
شرکتی	vállalati	None	vállalati	N;SG	ADJ;NOM;SG
یاس	jázmin	یاس	jázmin	N;SG	
یاس	jasmine	یاس	jasmine	N;SG	
یاس	yas	یاس	yas	N;SG	
ارث	örökölni	ارث	örököl	N;SG	V;NFIN;ACT
فرانتس	franz	فرانتس	franz	N;SG	
بریستول	bristol	None	bristol	N;SG	
تهویه	szellőző	تهویه	szellőző	N;SG	ADJ;NOM;SG
تضاد	konfliktusok	None	konfliktus	N;SG	N;NOM;PL
شنیده	hallottam	شنید#شنو	hall	V;SG;3;V.PTCP	V;DEF;IND;SG;1;PST;FIN;ACT
مردانه	férfias	None	férfias	N;SG	ADJ;NOM;SG
فر	korrekt	فر	korrekt	N;SG	
فر	tisztességes	فر	tisztességes	N;SG	ADJ;NOM;SG
فر	fair	فر	fair	N;SG	
فر	igazságos	فر	igazságos	N;SG	
ظاهرا	látszólag	ظاهراً	látszólag	ADV	
شانزده	tizenhat	شانزده	tizenik	NUM	
غارت	fosztogatni	غارت	fosztogat	N;SG	V;NFIN;ACT
غارت	kifosztották	غارت	ki+foszt	N;SG	V;DEF;IND;PL;3;PST;FIN;ACT
مرتفع	emelkedett	None	emelkedik	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
مرتفع	megemelkedett	None	megemelkedik	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
تراکتورسازی	traktorok	None	traktor	N;SG	N;NOM;PL
ثروتمند	gazdag	ثروتمند	gazdag	N;SG	
ثروتمند	gazdagok	ثروتمند	gazdag	N;SG	N;NOM;PL
ثروتمند	rich	ثروتمند	rich	N;SG	
ثروتمند	gazdagok	ثروتمند	gazdag	N;SG	N;NOM;PL
سنگال	szenegál	سنگال	szenegál	N;SG	
ژانیرو	janeiro	ژانیرو	janeiro	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
گوستاو	gustav	گوستاو	gustav	N;SG	
تراز	szintű	تراز	szintű	N;SG	
لوگوی	eredményezett	لوگوی	eredményezett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
لوگوی	eredményezte	لوگوی	eredményez	N;SG	V;DEF;IND;SG;3;PST;FIN;ACT
بک	beck	بک	beck	N;SG	
دال	dal	دال	dal		N;NOM;SG
نرمال	normális	نرمال	normális	ADJ	
نرمال	normál	نرمال	normál	ADJ	
تطبیق	egyezik	None	egyezik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
وال	fali	وال	fali		N;NOM;SG
وال	fal	وال	fal		N;NOM;SG
وال	bálna	وال	bálna		N;NOM;SG
آرنولد	arnold	آرنولد	arnold	N;SG	
صندلی	ülések	صندلی	ülés	N;SG	N;NOM;PL
بنز	benz	بنز	benz	N;SG	
آشوری	asszír	آشوری	asszír	N;SG	
پرت	pratt	پرت	pratt	N;SG	
اردو	camp	اردو	camp	N;SG	
اردو	táborozó	اردو	táborozó	N;SG	ADJ;NOM;SG
اردو	kemping	اردو	kemping	N;SG	
خودمان	önmagunk	خودم	önmag		N;NOM;PL
کشاورز	farmerek	کشاورز	farmer	N;SG	N;NOM;PL
کشاورز	gazdálkodók	کشاورز	gazdálkodó	N;SG	N;NOM;PL
کشاورز	gazdák	کشاورز	gazda	N;SG	N;NOM;PL
کشاورز	gazda	کشاورز	gazda	N;SG	
کشاورز	farmer	کشاورز	farmer	N;SG	
مهره	gyalog	مهره	gyalog	N;SG	
بازنویسی	átírni	بازنویسی	átír	N;SG	V;NFIN;ACT
اختراعات	találmány	اختراع	találmány	N;PL	N;NOM;SG
شیری	tejes	شیر	tejes	N;SG	
شیری	milky	شیر	milky	N;SG	
رایان	ryan	رایان	ryan	N;SG	PROPN;NOM;SG
منشور	prism	منشور	prism	N;SG	
راننده	vezető	راننده	vezető	N;SG	
راننده	kocsis	راننده	kocsis	N;SG	
رول	gurul	رول	gurul	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
رول	roll	رول	roll	N;SG	
شوم	szerencsétlen	None	szerencsétlen	V;SBJV;SG;1;PRS	
شوم	baljós	None	baljós	V;SBJV;SG;1;PRS	
لوپز	lopez	لوپز	lopez	N;SG	
دوی	devi	دو	devi	N;SG	PROPN;NOM;SG
دوی	dewey	دو	dewey	N;SG	
هرمان	hermann	هرمان	hermann	N;SG	PROPN;NOM;SG
هرمان	herrmann	هرمان	herrmann	N;SG	
هرمان	herman	هرمان	herman	N;SG	
وستفالن	vesztfália	وستفالن	vesztfália	N;SG	
بسط	terjeszkedni	بسط	terjeszkedik	N;SG	V;NFIN;ACT
لید	vezet	لید	vezet	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
فوری	sürgős	فوری	sürgős	N;SG	
فوری	azonnal	فوری	azonnal	N;SG	
فوری	instant	فوری	instant	N;SG	
فوری	azonnali	فوری	azonnali	N;SG	
فوری	azonnali	فوری	azonnali	N;SG	
ییل	yale	ییل	yale	N;SG	
بینایی	elképzelés	بینایی	elképzelés	N;SG	
فلسطینی	palesztin	فلسطینی	palesztin	N;PL	
فلسطینی	palesztin	فلسطینی	palesztin	N;PL	
عبد	abd	عبد	abd		
لوس	los	لوس	los	N;SG	
لوس	luce	لوس	luce	N;SG	
لوس	loos	لوس	loos	N;SG	
جعل	kamu	None	kamu	N;SG	
جعل	hamis	None	hamis	N;SG	
سیمین	silver	سیمین	silver	N;SG	
سیمین	ezüst	سیمین	ezüst	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
صلیبی	keresztesek	صلیبی	keresztes	N;SG	N;NOM;PL
دینامیک	dynamics	دینامیک	dynamics	N;SG	
دینامیک	dinamikus	دینامیک	dinamikus	N;SG	ADJ;NOM;SG
استراحت	többi	استراحت	többi	N;SG	
استراحت	pihenő	استراحت	pihenő	N;SG	
بدترین	legrosszabb	بد	legrosszabb	ADJ;RL	
اکتشاف	felfedezni	اکتشاف	felfedez	N;SG	V;NFIN;ACT
ترکمن	türkmén	ترکمن	türkmén	N;SG	
تأثیرات	hatás	تأثیر	hatás	N;PL	N;NOM;SG
طاهر	tahir	طاهر	tahir	N;SG	
گاما	gamma	گاما	gamma	N;SG	
هان	han	هان	han	INTJ	
تماشاگران	néző	تماشاگر	néző	N;PL	
اندرسون	anderson	None	anders	N;SG	
مسافرت	utazások	مسافرت	utazás	N;SG	N;NOM;PL
مسافرت	utazik	مسافرت	utazik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
مسافرت	utazó	مسافرت	utazó	N;SG	
بخشهای	szelvény	بخش	szelvény	N;PL	N;NOM;SG
درویش	dervis	درویش	dervis	N;SG	
شاخ	szarvak	شاخ	szarv	N;SG	N;NOM;PL
شاخ	rázza	شاخ	ráz	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
میخائیل	mihail	میخائیل	mihail	N;SG	
دوام	tartós	دوام	tartós	N;SG	
بیاورد	hozz	آورد#آور	hozz	V;SBJV;SG;3;PRS	
بیاورد	hozd	آورد#آور	hozd	V;SBJV;SG;3;PRS	V;DEF;IMP;SG;1;PRS;FIN;ACT
ریال	jemeni	ریال	jemeni	N;SG	
ناشناس	anonim	ناشناس	anonim	N;SG	
ناشناس	névtelen	ناشناس	névtelen	N;SG	
