fantasy	fantasier	fantasy	fantasi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
morton	morton	morton	morton	PROPN;NOM	
calgary	calgary	calgary	calgary	PROPN;NOM	N;INDF;NEUT;SG
robotar	robotterne	robota	robot	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
robotar	robot	robota	robot	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
dominerade	domineret	dominera	dominere	V;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dominerade	domineres	dominera	dominer	V;NOM;PL;PST;V.PTCP	V;IND;PRS;FIN;PASS
finansiella	finansiel	finansiell	finansiel	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
finansiella	finansielt	finansiell	finansielt	ADJ;NOM;PL	ADV
finansiella	økonomisk	finansiell	økonomisk	ADJ;NOM;PL	ADV
dawson	dawson	dawson	dawson	PROPN;NOM	
magna	magna	magen	magna	N;NOM;INDF;MASC+FEM;SG	
pia	pia	pia	pia	PROPN;NOM	PROPN
devon	devon	devon	devon	PROPN;NOM	
delägare	kompagnon	delägare	kompagnon	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
delägare	partner	delägare	partner	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
delägare	samarbejdspartner	delägare	samarbejdspartner	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
delägare	makker	delägare	makke	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
kenny	kenny	kenny	kenny	PROPN;NOM	
mick	mick	måcke	mick	N;NOM;INDF;MASC+FEM;SG	PROPN
bitar	bit	bit	bit	N;NOM;INDF;MASC+FEM;PL	
bitar	bits	bit	bits	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
bitar	styk	bit	styk	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
lundqvist	lundqvist	lundqvist	lundqvist	PROPN;NOM	N;INDF;MASC+FEM;SG
ljusa	lyst	ljus	lyst	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
theodore	theodore	theodore	theodore	PROPN;NOM	
electric	elektriske	electric	elektrisk	N;NOM;INDF;NEUT;SG	ADJ;PL
electric	elektrisk	electric	elektrisk	N;NOM;INDF;NEUT;SG	ADJ;INDF;SG
diskuteras	diskuterer	diskutera	diskutere	V;IND;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
diskuteras	drøfter	diskutera	drøfte	V;IND;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
diskuteras	drøftet	diskutera	drøfte	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
diskuteras	diskuterede	diskutera	diskutere	V;IND;PRS;FIN;PASS	V;IND;PST;FIN;ACT
diskuteras	drøftede	diskutera	drøfte	V;IND;PRS;FIN;PASS	V;IND;PST;FIN;ACT
diskuteras	diskuteret	diskutera	diskutere	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
vitryska	hviderussiske	vitrysk	hviderussisk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
edith	edith	edith	edith	PROPN;NOM	N;INDF;MASC+FEM;SG
dynastin	dynasti	dynastin	dynasti	ADJ;NOM;DEF;RL	N;INDF;NEUT;SG
väntar	ventetid	vänta	ventetid	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
knapp	knap	knapp	knap	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
knapp	knappen	knapp	knap	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
inter	inter	inter	inter	PROPN;NOM	
republik	republikken	republik	republik	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
utgivning	udstedelsen	utgivning	udstedelse	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
utgivning	offentliggør	utgivning	offentliggøre	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
utgivning	udgiver	utgivning	udgive	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
förstöra	ruin	förstöra	ruin	V;NFIN;ACT	N;INDF;MASC+FEM;SG
syre	oxygen	syre	oxygen	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
lycka	lykken	lycka	lykke	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
hawk	hawk	hawk	hawk	N;NOM;INDF;NEUT;SG	
slovenska	slovensk	slovensk	slovensk	ADJ;NOM;PL	N;INDF;NEUT;SG
slovenska	slovensk	slovensk	slovensk	ADJ;NOM;PL	N;INDF;NEUT;SG
tristis	tristis	tristis	tristis	N;NOM;INDF;MASC+FEM;SG	
befattning	funktionen	befattning	funktion	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
systrar	sisters	syster	sisters	N;NOM;INDF;MASC+FEM;PL	
systrar	søstrene	syster	søster	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
piedras	piedras	piedra	piedras	N;NOM;INDF;NEUT;SG	
rättegången	prøveperiode	rättegång	prøveperiode	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
rättegången	retssag	rättegång	retssag	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
planeras	planlagte	planera	planlægge	V;IND;PRS;FIN;PASS	V;PL;PST;V.PTCP
planeras	planlagt	planera	planlægge	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
planeras	påtænkt	planera	påtænke	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
kontroversiella	kontroversiel	kontroversiell	kontroversiel	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
kontroversiella	omstridt	kontroversiell	omstridt	ADJ;NOM;PL	ADJ;INDF;SG
kontroversiella	kontroversielt	kontroversiell	kontroversielt	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
datorn	computer	dator	compute	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spitze	spitze	spitze	spitze	N;NOM;INDF;MASC+FEM;SG	
manga	manga	manga	manga	N;NOM;INDF;MASC+FEM;SG	
kommersiellt	kommercielt	kommersiell	kommercielt	ADJ;NOM;INDF;NEUT;SG	ADV
kommersiellt	kommercielle	kommersiell	kommerciel	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
kommersiellt	kommercielt	kommersiell	kommercielt	ADJ;NOM;INDF;NEUT;SG	ADV
accepterade	accepteret	acceptera	acceptere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
accepterade	accepterede	acceptera	acceptere	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
accepterade	godtaget	acceptera	godtage	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
planina	planina	planin	planina	N;NOM;INDF;MASC+FEM;SG	
lidköping	lidköping	lidköping	lidköping	PROPN;NOM	N;INDF;MASC+FEM;SG
justin	justin	justin	justin	PROPN;NOM	N;INDF;MASC+FEM;SG
orleans	orleans	orleans	orlean	PROPN;NOM	
giro	giro	giro	giro	PROPN;NOM	N;INDF;MASC+FEM;SG
levi	levi	levi	levi	N;NOM;INDF;MASC+FEM;SG	
istanbul	istanbul	istanbul	istanbul	PROPN;NOM	PROPN
uppträda	optræder	uppträda	optræde	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
uppträda	udfører	uppträda	udføre	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
cut	cut	cut	cut	N;NOM;INDF;MASC+FEM;SG	
cut	skære	cut	skære	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
cut	klippet	cut	klippe	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
cut	skåret	cut	skære	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
indigofera	indigofera	indigofera	indigofera	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
väggen	væg	vägg	væg	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
väggen	wall	vägg	wall	N;NOM;DEF;MASC+FEM;SG	
väggen	mur	vägg	mur	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
minnet	minde	minn	minde	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
minnet	erindring	minn	erindring	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
minnet	hukommelse	minn	hukommelse	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
minnet	memory	minn	memory	N;NOM;DEF;NEUT;SG	
elena	elena	elena	elena	PROPN;NOM	
westwood	westwood	westwood	westwood	PROPN;NOM	
somalia	somalia	somali	somalia	PROPN;NOM	
santana	santana	santan	santana	N;NOM;INDF;MASC+FEM;SG	
burgos	burgos	burgos	burgos	PROPN;NOM	
mekanisk	mekaniske	mekanisk	mekanisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
mekanisk	mekanisk	mekanisk	mekanisk	ADJ;NOM;INDF;MASC+FEM;SG	ADV
hebei	hebei	hebei	hebei	PROPN;NOM	
efterföljare	efterfølger	efterföljare	efterfølge	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
efterföljare	efterfølgeren	efterföljare	efterfølger	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
upptäckten	opdagelser	upptäckt	opdagelse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
upptäckten	opdagelse	upptäckt	opdagelse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
upptäckten	discovery	upptäckt	discovery	N;NOM;DEF;MASC+FEM;SG	
gansu	gansu	gansu	gansu	PROPN;NOM	
artur	arthur	artur	arthur	PROPN;NOM	N;INDF;MASC+FEM;SG
artur	artur	artur	artur	PROPN;NOM	
gäst	gæsten	gäsa	gæsten	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
mänsklig	menneskelige	mänsklig	menneskelig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
mänsklig	menneske	mänsklig	menneske	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
brabham	brabham	brabham	brabham	PROPN;NOM	N;INDF;MASC+FEM;SG
stupade	falden	stupa	falde	V;IND;PST;FIN;ACT	N;DEF;MASC+FEM;SG
stupade	faldne	stupa	falden	V;IND;PST;FIN;ACT	ADJ;PL
apamea	apamea	apame	apamea	N;NOM;INDF;MASC+FEM;SG	
moss	moss	moss	moss	N;NOM;INDF;MASC+FEM;SG	
schloss	schloss	schloss	schloss	PROPN;NOM	N;INDF;MASC+FEM;SG
novell	novellen	novell	novel	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
made	made	made	made	N;NOM;INDF;MASC+FEM;SG	
made	lavet	made	lave	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
made	foretaget	made	foretage	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
register	registrer	regist	registre	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
register	register	regist	regist	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	registret	regist	registret	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
register	plader	regist	plade	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	registreringer	regist	registrering	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	fortegnelser	regist	fortegnelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	optegnelser	regist	optegnelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	registrene	regist	register	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
register	registre	regist	register	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	register	regist	regist	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
register	registret	regist	registret	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
register	registre	regist	register	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
kärnan	kerne	kärna	kerne	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kärnan	core	kärna	core	N;NOM;DEF;MASC+FEM;SG	
kärnan	kerne	kärna	kerne	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
systems	systemerne	system	system	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
systems	systemer	system	system	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
skapandet	skabelse	skapande	skabelse	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
skapandet	oprettelse	skapande	oprettelse	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
mini	mini	mini	mini	N;NOM;INDF;MASC+FEM;SG	
ökande	voksende	öka	vokse	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
ökande	stigende	öka	stige	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
ökande	stigende	öka	stige	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
ökande	stiger	öka	stige	ADJ;NOM;PRS;V.PTCP	V;IND;PRS;FIN;ACT
feng	feng	feng	feng	N;NOM;INDF;MASC+FEM;SG	
motte	motte	motte	motte	N;NOM;INDF;MASC+FEM;SG	
mårten	mår	mårt	mår	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
jupiter	jupiter	jupit	jupiter	N;NOM;INDF;MASC+FEM;PL	
överlevande	overlevende	överlevande	overleve	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
överlevande	efterladte	överlevande	efterlade	ADJ;NOM;PRS;V.PTCP	V;PL;PST;V.PTCP
överlevande	overlevende	överlevande	overleve	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
erkänner	erkendelse	erkänna	erkendelse	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
erkänner	anerkendes	erkänna	anerkende	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
formica	formica	formic	formica	N;NOM;INDF;MASC+FEM;SG	
norberg	norberg	norberg	norberg	PROPN;NOM	N;INDF;MASC+FEM;SG
synliga	synlig	synlig	synlig	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
synliga	synligt	synlig	synligt	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
mattsson	mattsson	mattsson	mattsson	PROPN;NOM	
selma	selma	selma	selma	PROPN;NOM	
aus	aus	aus	aus	V;IMP;FIN;ACT	
svealand	svealand	svealand	svealand	N;NOM;INDF;MASC+FEM;SG	
nationen	nations	nation	nation	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
nationen	nation	nation	nation	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
trolle	trolle	trolle	trolle	PROPN;NOM	
sålda	solgte	såld	sælge	ADJ;NOM;PL;PST;V.PTCP	V;PST;FIN;ACT
sålda	sælges	såld	sælge	ADJ;NOM;PL;PST;V.PTCP	V;IND;PRS;FIN;PASS
sålda	solgt	såld	sælge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
kämpade	sloges	kämpa	sloge	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;PASS
satsa	væddemål	satsa	væddemål	V;IMP;FIN;ACT	N;INDF;NEUT;SG
satsa	bet	satsa	bet	V;IMP;FIN;ACT	N;INDF;NEUT;SG
marknad	markedspladsen	marknad	markedsplads	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
marknad	markedet	marknad	marked	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
marknad	market	marknad	mark	N;NOM;INDF;MASC+FEM;SG	
pension	pensioner	pension	pension	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
portal	portalen	portal	portale	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
konservativ	konservativt	konservativ	konservativt	ADJ;NOM;INDF;MASC+FEM;SG	ADV
konservativ	konservative	konservativ	konservativ	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
braun	braun	braun	braun	PROPN;NOM	N;INDF;MASC+FEM;SG
knuten	knob	knyta	knob	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
knuten	knuden	knyta	knude	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;DEF;MASC+FEM;SG
knuten	knude	knyta	knude	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
jiang	jiang	jiang	jiang	PROPN;NOM	
andrés	andrés	annan	anden	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
flykt	flygte	flykt	flygte	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
flykt	undslippe	flykt	undslippe	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
wen	wen	wen	wen	PROPN;NOM	
humboldt	humboldt	humbold	humbolde	PROPN;NOM	N;INDF;MASC+FEM;SG
