steven	стивен	stevnout	стивный	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
libanonu	ливан	libanon	ливан	PROPN;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
libanonu	ливана	libanon	ливан	PROPN;INAN;GEN;MASC;SG;POS	N;INAN;GEN;MASC;SG
libanonu	ливане	libanon	ливан	PROPN;INAN;GEN;MASC;SG;POS	N;INAN;DAT;MASC;SG
překvapení	сюрпризы	překvapení	сюрприз	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
překvapení	сюрпризов	překvapení	сюрприз	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;PL
minimum	минимальный	minimum	минимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
minimum	минимальное	minimum	минимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
minimum	минимальная	minimum	минимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
minimum	минимум	minimum	минимум	N;NOM;NEUT;SG;POS	N;INAN;ACC;MASC;SG
galaxií	галактики	galaxie	галактика	N;INS;FEM;SG;POS	N;INAN;NOM;FEM;PL
galaxií	галактик	galaxie	галактика	N;INS;FEM;SG;POS	N;INAN;GEN;FEM;PL
galaxií	галактика	galaxie	галактика	N;INS;FEM;SG;POS	N;INAN;NOM;FEM;SG
galaxií	галактике	galaxie	галактика	N;INS;FEM;SG;POS	N;INAN;DAT;FEM;SG
galaxií	galaxy	galaxie	galaxy	N;INS;FEM;SG;POS	PROPN
galaxií	гэлакси	galaxie	гэлакс	N;INS;FEM;SG;POS	N;INAN;NOM;MASC;SG
blesk	flash	blesk	flash	N;INAN;NOM;MASC;SG;POS	PROPN
blesk	молнии	blesk	молния	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
edgar	эдгар	edgar	эдгар	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
koni	лошадка	kůň	лошадка	N;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
productions	productions	productions	productions	N;NOM;MASC;SG;POS	PROPN
chu	чу	chu	чу	PROPN;ANIM;NOM;MASC;SG;POS	
mir	мир	mir	мир	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
lorenzo	лоренцо	lorenzo	лоренцо	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
maximum	максимальный	maximum	максимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
maximum	максимальное	maximum	максимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
maximum	максимальная	maximum	максимальный	N;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
třináct	thirteen	třináct	thirteen	NUM;NOM;SG	PROPN
melo	мело	melo	мело	N;NOM;MASC;SG;POS	
optické	оптических	optický	оптический	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;PL
úpadek	отклонить	úpadek	отклонить	N;INAN;NOM;MASC;SG;POS	V;PFV;NFIN;ACT
úpadek	банкротства	úpadek	банкротство	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;PL
vystaven	воздействию	vystavený	воздействие	ADJ;MASC;SG;POS;V.PTCP;PASS	N;INAN;DAT;NEUT;SG
houston	хьюстон	houston	хьюстон	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
pokaždé	everytime	pokaždé	everytime	ADV	PROPN
ovlivněna	повлияла	ovlivněný	влиять	ADJ;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
jakob	якоб	jakob	якоб	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
jakob	яков	jakob	яков	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
molekulární	молекулярной	molekulární	молекулярный	ADJ;NOM;FEM;SG;POS	ADJ;INS;FEM;SG
tvrdě	трудно	tvrdě	трудный	ADV	ADJ;NEUT;SG
tvrdě	жёсткий	tvrdě	жёсткий	ADV	ADJ;NOM;MASC;SG
tvrdě	сложно	tvrdě	сложный	ADV	ADJ;NEUT;SG
tvrdě	тяжело	tvrdě	тяжелый	ADV	ADJ;NEUT;SG
jámy	яма	jáma	яма	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
jámy	яму	jáma	яма	N;NOM;FEM;PL;POS	N;INAN;ACC;FEM;SG
gott	готт	gott	готт	PROPN;ANIM;NOM;MASC;SG;POS	
vlasů	волосы	vlas	волос	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
izolace	изоляции	izolace	изоляция	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
izolace	изоляции	izolace	изоляция	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
kyslík	кислорода	kyslík	кислород	N;INAN;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
riga	рига	riga	риг	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
money	money	money	money	N;INAN;NOM;MASC;SG;POS	PROPN
money	деньги	money	деньги	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
colin	колина	colina	колина	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
colin	колин	colina	колина	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
colin	колен	colina	колено	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;GEN;NEUT;PL
skotské	виски	skotský	виски	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;PL
skotské	скотч	skotský	скотч	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
skotské	шотландии	skotský	шотландия	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
sochu	статуя	socha	статуя	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
modifikace	модификации	modifikace	модификация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
modifikace	модификации	modifikace	модификация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
modifikace	изменения	modifikace	изменение	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
indonésie	индонезии	indonésie	индонезия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
indonésie	индонезию	indonésie	индонезия	N;NOM;FEM;SG;POS	N;INAN;ACC;FEM;SG
synagogy	синагога	synagoga	синагог	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
kriminální	преступные	kriminální	преступный	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
kriminální	преступник	kriminální	преступник	ADJ;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
kriminální	уголовного	kriminální	уголовный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
předávání	передачи	předávání	передача	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
slovinské	словении	slovinský	словение	ADJ;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
slovinské	словении	slovinský	словение	ADJ;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
loďstvo	флота	loďstvo	флот	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;SG
koupit	покупать	koupit	покупать	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
had	змея	had	змея	N;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;FEM;SG
had	змеи	had	змея	N;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;FEM;PL
had	змей	had	змей	N;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
had	змей	had	змей	N;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
využívané	эксплуатируемых	využívaný	эксплуатировать	ADJ;NOM;NEUT;PL;POS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
eseje	эссе	esej	эссе	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
domény	домен	doména	домя	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
domény	домена	doména	домя	N;NOM;FEM;PL;POS	N;INAN;GEN;MASC;SG
infrastruktury	инфраструктура	infrastruktura	инфраструктура	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
šedá	серого	šedý	серый	ADJ;NOM;FEM;SG;POS	ADJ;GEN;MASC;SG
šedá	серые	šedý	серый	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
šedá	серые	šedý	серый	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
šedá	грей	šedý	грей	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;MASC;SG
glasgow	глазго	glasgow	глазго	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
muslimové	мусульман	muslim	мусульманин	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
muslimové	мусульманам	muslim	мусульманин	N;ANIM;NOM;MASC;PL;POS	N;ANIM;DAT;MASC;PL
vzdálená	отдаленных	vzdálený	отдаленный	ADJ;NOM;FEM;SG;POS	ADJ;GEN;PL
vzdálená	дистанционного	vzdálený	дистанционный	ADJ;NOM;FEM;SG;POS	ADJ;GEN;MASC;SG
vzdálená	пульт	vzdálený	пульт	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;MASC;SG
argo	арго	argo	арго	PROPN;ANIM;NOM;MASC;SG;POS	
pont	пон	pont	пон	PROPN;NOM;MASC;SG;POS	
prototypy	прототипов	prototyp	прототип	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;MASC;PL
pochopit	понимаю	pochopit	понимать	V;PFV;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ryba	рыбы	ryba	рыба	N;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;PL
rádio	radio	rádio	radio	N;NOM;NEUT;SG;POS	PROPN
jeskyni	пещера	jeskyně	пещера	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
jeskyni	пещере	jeskyně	пещера	N;ACC;FEM;SG;POS	N;INAN;DAT;FEM;SG
polskem	польши	polsko	польша	PROPN;INS;NEUT;SG;POS	N;INAN;NOM;FEM;SG
polskem	польша	polsko	польша	PROPN;INS;NEUT;SG;POS	N;INAN;NOM;FEM;SG
polskem	польшу	polsko	польша	PROPN;INS;NEUT;SG;POS	N;INAN;ACC;FEM;SG
měny	валюта	měna	валюта	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
guillaume	гийом	guillauma	гийом	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
ich	ich	ich	ich	PROPN;MASC;SG;POS	PROPN
indiáni	индейцев	indián	индеец	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
verdasco	вердаско	verdasce	вердаско	PROPN;ANIM;NOM;MASC;SG;POS	
maxe	max	maxe	max	N;ANIM;ACC;MASC;SG;POS	PROPN
maxe	макс	maxe	макс	N;ANIM;ACC;MASC;SG;POS	
modernizaci	модернизация	modernizace	модернизация	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
geografické	географической	geografický	географический	ADJ;NOM;MASC;PL;POS	ADJ;INS;FEM;SG
geografické	географический	geografický	географический	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
geografické	географический	geografický	географический	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
melodie	мелоди	melodie	мелодь	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
melodie	мелодия	melodie	мелодия	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
melodie	мелодия	melodie	мелодия	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
melodie	мелодию	melodie	мелодия	N;NOM;FEM;PL;POS	N;INAN;ACC;FEM;SG
kostýmy	костюм	kostým	костюм	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;MASC;SG
auguste	огюст	augost	огюст	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
břišní	брюшной	břišní	брюшной	ADJ;NOM;MASC;SG;POS	ADJ;INS;FEM;SG
police	шельфа	police	шельф	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;SG
police	полки	police	полка	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
gravitační	гравитация	gravitační	гравитация	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
gravitační	гравитации	gravitační	гравитация	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
gravitační	гравитация	gravitační	гравитация	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
parker	паркер	parker	паркер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
dinosaura	динозавр	dinosaur	динозавр	N;ANIM;ACC;MASC;SG;POS	N;ANIM;NOM;MASC;SG
řízené	управляемый	řízený	управлять	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
řízené	удалось	řízený	удаться	ADJ;NOM;NEUT;SG;POS	V;PFV;NEUT;IND;SG;PST;FIN;MID
řízené	управляемые	řízený	управлять	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
řízené	контролируемых	řízený	контролировать	ADJ;NOM;NEUT;SG;POS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
řízené	управляемый	řízený	управлять	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
řízené	контролируемые	řízený	контролировать	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
řízené	контролируется	řízený	контролировать	ADJ;NOM;NEUT;SG;POS	V;IPFV;IND;SG;3;PRS;FIN;PASS
účty	счетов	účet	счет	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;MASC;PL
toma	тома	ten	том	N;ANIM;ACC;MASC;SG;POS	N;INAN;NOM;MASC;PL
elektřiny	электроэнергии	elektřina	электроэнергия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
brigáda	бригады	brigáda	бригада	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
vrtulníků	вертолеты	vrtulník	вертолет	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
watson	ватсон	watson	ватсон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
watson	уотсон	watson	уотсон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
venkovské	сельское	venkovský	сельский	ADJ;NOM;NEUT;PL;POS	ADJ;NOM;NEUT;SG
venkovské	сельских	venkovský	сельский	ADJ;NOM;NEUT;PL;POS	ADJ;GEN;PL
venkovské	сельский	venkovský	сельский	ADJ;NOM;NEUT;PL;POS	ADJ;NOM;MASC;SG
mach	mach	mach	mach	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
nalezeno	найдена	nalezený	найти	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
nalezeno	найдено	nalezený	найти	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
nalezeno	нашла	nalezený	найти	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
nalezeno	найден	nalezený	найти	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
nalezeno	найдены	nalezený	найти	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
becker	беккер	becker	беккер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
přilehlé	прилегающие	přilehlý	прилегать	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
přilehlé	прилегающих	přilehlý	прилегать	ADJ;NOM;NEUT;SG;POS	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
návštěvníci	посетителей	návštěvník	посетитель	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
pracovníci	работников	pracovník	работник	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
pracovníci	трудящихся	pracovník	трудящийся	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
rovná	равен	rovnat	равный	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	ADJ;MASC;SG
rovná	равно	rovnat	равный	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	ADJ;NEUT;SG
rovná	равных	rovnat	равный	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	ADJ;GEN;PL
chorvatska	хорватии	chorvatsko	хорватия	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
chorvatska	хорватия	chorvatsko	хорватие	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;SG
pravidelný	регулярные	pravidelný	регулярный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
pravidelný	регулярного	pravidelný	регулярный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
munice	боеприпасов	munice	боеприпас	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;PL
munice	боеприпасы	munice	боеприпас	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
munice	патроны	munice	патрон	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
munice	боеприпасы	munice	боеприпас	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
munice	боеприпасов	munice	боеприпас	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;PL
munice	боеприпасы	munice	боеприпас	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
komisař	комиссара	komisař	комиссар	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
komisař	уполномоченный	komisař	уполномоченный	N;ANIM;NOM;MASC;SG;POS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
zábradlí	поручни	zábradlí	поручень	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
zábradlí	рельсов	zábradlí	рельс	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;PL
zábradlí	рельсы	zábradlí	рельс	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
zábradlí	перила	zábradlí	перила	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
značná	значительные	značný	значительный	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
značná	существенные	značný	существенный	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
značná	значительные	značný	значительный	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
značná	существенные	značný	существенный	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
čtyřicet	forty	čtyřicet	forty	NUM;NOM;SG	PROPN
justice	правосудия	justice	правосудие	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
zdobí	украшают	zdobit	украшать	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
ruda	руды	ruda	руда	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
výměnu	биржа	výměna	биржа	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
výměnu	обмен	výměna	обмен	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
výměnu	exchange	výměna	exchange	N;ACC;FEM;SG;POS	PROPN
bojovníků	бойцы	bojovník	боец	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
bojovníků	воины	bojovník	воин	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
bojovníků	бойцы	bojovník	боец	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
anonymní	анонимные	anonymní	анонимный	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
anonymní	анонимность	anonymní	анонимность	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
anonymní	анонимных	anonymní	анонимный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
anonymní	анонимно	anonymní	анонимно	ADJ;NOM;MASC;SG;POS	ADV
africké	африканский	africký	африканский	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
africké	африканского	africký	африканский	ADJ;NOM;MASC;PL;POS	ADJ;GEN;MASC;SG
africké	африканская	africký	африканский	ADJ;NOM;MASC;PL;POS	ADJ;NOM;FEM;SG
greg	грег	greg	грег	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
malajsie	малайзия	malajsie	малайзия	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
malajsie	малайзии	malajsie	малайзия	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
malajsie	малайзии	malajsie	малайзия	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
biolib	biolib	biolib	biolib	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
pacific	тихоокеанского	pacific	тихоокеанский	PROPN;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
pacific	тихоокеанский	pacific	тихоокеанский	PROPN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
pacific	pacific	pacific	pacific	PROPN;NOM;MASC;SG;POS	PROPN
pacific	пасифик	pacific	пасифик	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
frederik	фредерик	frederik	фредерик	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
shodné	идентичны	shodný	идентичный	ADJ;NOM;NEUT;SG;POS	ADJ;PL
shodné	одинаковые	shodný	одинаковый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
shodné	идентичные	shodný	идентичный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
klienta	клиент	klient	клиент	N;ANIM;ACC;MASC;SG;POS	N;ANIM;NOM;MASC;SG
biskupové	епископов	biskup	епископ	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
příjezdu	прибытия	příjezd	прибытие	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;NEUT;PL
příjezdu	прибытие	příjezd	прибытие	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;NEUT;SG
kompaktní	компакт	kompaktní	компакт	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
úlohy	ролях	úloha	роль	N;NOM;FEM;PL;POS	N;INAN;ESS;FEM;PL
rakovinu	рак	rakovina	рак	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
magdalena	магдалена	magdalen	магдальный	N;NOM;FEM;SG;POS	ADJ;FEM;SG
platformy	платформ	platforma	платформа	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
platformy	платформу	platforma	платформа	N;NOM;FEM;PL;POS	N;INAN;ACC;FEM;SG
platformy	платформа	platforma	платформа	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
molekul	молекулы	molekula	молекула	N;GEN;FEM;PL;POS	N;INAN;NOM;FEM;PL
morris	моррис	morris	моррис	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
walker	уолкер	walker	уолкер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
walker	уокер	walker	уокер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
monumentální	монументальной	monumentální	монументальный	ADJ;NOM;MASC;SG;POS	ADJ;INS;FEM;SG
mléko	молочный	mléko	молочный	N;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
mléko	молока	mléko	молоко	N;NOM;NEUT;SG;POS	N;INAN;GEN;NEUT;SG
malíři	художник	malíř	художник	N;ANIM;NOM;MASC;PL;POS	N;ANIM;NOM;MASC;SG
ralph	ральф	ralph	ральф	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
kvantové	квантовой	kvantový	квантовый	ADJ;NOM;NEUT;SG;POS	ADJ;INS;FEM;SG
oblíbená	популярных	oblíbený	популярный	ADJ;NOM;FEM;SG;POS	ADJ;GEN;PL
oblíbená	популярные	oblíbený	популярный	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
oblíbená	любимая	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
oblíbená	любимые	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
oblíbená	любимый	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
oblíbená	любимая	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
oblíbená	любимые	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
oblíbená	любимый	oblíbený	любить	ADJ;NOM;FEM;SG;POS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
baptiste	батист	baptiste	батист	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
uznal	признан	uznat	признать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
uznal	признано	uznat	признать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uznal	признана	uznat	признать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
uznal	признали	uznat	признать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
bass	бас	bass	бас	PROPN;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
bass	басс	bass	басса	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
helsinkách	хельсинки	helsinka	хельсинка	N;DAT;FEM;PL;POS	N;INAN;NOM;FEM;PL
dobývání	завоевания	dobývání	завоевание	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
dobývání	завоевания	dobývání	завоевание	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
vyhlášky	указов	vyhláška	указ	N;NOM;FEM;PL;POS	N;INAN;GEN;MASC;PL
kolegů	коллеги	kolega	коллега	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
kolegů	коллегами	kolega	коллега	N;ANIM;GEN;MASC;PL;POS	N;ANIM;INS;MASC;PL
kolegů	коллегам	kolega	коллега	N;ANIM;GEN;MASC;PL;POS	N;ANIM;DAT;MASC;PL
turbo	турбо	turbo	турбо	PROPN;INAN;NOM;MASC;SG;POS	
pomohla	помогло	pomoci	помочь	V;POS;PST;V.PTCP;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
pomohla	помогли	pomoci	помочь	V;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
