اتھاہ	깊은	اتھاہ	깊+ㄴ		ADJ
پٹکا	벨트	پٹکا	벨트	PROPN;NOM;MASC;SG;3	N
پٹکن	떨어지지	پٹکن	떨어지+지	PROPN;NOM;MASC;SG;3	V
پٹکن	떨어지는	پٹکن	떨어지+는	PROPN;NOM;MASC;SG;3	V
پٹکن	떨어짐	پٹکن	떨어지+ㄹ	PROPN;NOM;MASC;SG;3	
پٹکن	노크	پٹکن	노크	PROPN;NOM;MASC;SG;3	
پٹکی	충격	پٹک	충격	PROPN;NOM;MASC;SG;3	N
پٹکی	쇼크	پٹک	쇼크	PROPN;NOM;MASC;SG;3	N
پُٹکی	재난	پُٹک	재난	PROPN;NOM;MASC;SG;3	N
پُٹکی	재앙	پُٹک	재앙	PROPN;NOM;MASC;SG;3	
پٹل	미사	پٹل	미사		N
پٹل	질량	پٹل	질량		N
پٹل	지붕	پٹل	지붕		N
پُٹلا	번들	پُٹلا	번+들	PROPN;NOM;MASC;SG;3	N
پُٹلا	배낭	پُٹلا	배낭	PROPN;NOM;MASC;SG;3	N
پٹم	비공개	پٹم	비공개	PROPN;NOM;MASC;SG;3	N
پٹم	닫힌	پٹم	닫히+ㄴ	PROPN;NOM;MASC;SG;3	
پٹن	도시	پٹن	도시	PROPN;NOM;MASC;SG;3	N
پٹن	시티	پٹن	시티	PROPN;NOM;MASC;SG;3	
پٹن	포드	پٹن	포드	PROPN;NOM;MASC;SG;3	
پِٹّن	뛰고	پِٹّن	뛰+고	PROPN;NOM;MASC;SG;3	V
پٹنا	동의	پٹنا	동의	PROPN;NOM;MASC;SG;3	
پٹُو	덥다	پٹُو	덥+다	PROPN;NOM;MASC;SG;3	
پٹُو	hot	پٹُو	hot	PROPN;NOM;MASC;SG;3	
پٹُو	뜨겁다	پٹُو	뜨겁+다	PROPN;NOM;MASC;SG;3	
پٹُو	뜨거운	پٹُو	뜨겁+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
پٹُو	샤프	پٹُو	샤프	PROPN;NOM;MASC;SG;3	
پٹُو	예리	پٹُو	예리	PROPN;NOM;MASC;SG;3	
پٹُو	열심히	پٹُو	열심히	PROPN;NOM;MASC;SG;3	ADV
پٹُو	하드	پٹُو	하드	PROPN;NOM;MASC;SG;3	
پٹُو	어려워	پٹُو	어렵+어	PROPN;NOM;MASC;SG;3	
پٹُو	영리한	پٹُو	영리+하+ㄴ	PROPN;NOM;MASC;SG;3	V
پٹُو	영리	پٹُو	영리	PROPN;NOM;MASC;SG;3	
پٹوا	진주	پٹوا	진주	PROPN;NOM;MASC;SG;3	
پٹُوکا	벨트	پٹُوکا	벨트	PROPN;NOM;MASC;SG;3	N
پٹہ	드럼	پٹہ	들+요		N
پٹیّ	리본	پٹیّ	리본	PROPN;NOM;MASC;SG;3	
پٹیّ	리스트	پٹیّ	리스트	PROPN;NOM;MASC;SG;3	
پٹیّ	목록	پٹیّ	목록	PROPN;NOM;MASC;SG;3	N
پٹیّ	명단	پٹیّ	명단	PROPN;NOM;MASC;SG;3	N
پٹیّ	국경	پٹیّ	국경	PROPN;NOM;MASC;SG;3	N
پٹیّ	경계	پٹیّ	경계	PROPN;NOM;MASC;SG;3	N
پٹیّ	경계선	پٹیّ	경계선	PROPN;NOM;MASC;SG;3	
پٹیّ	테두리	پٹیّ	테두리	PROPN;NOM;MASC;SG;3	
پٹیّ	부분	پٹیّ	부분	PROPN;NOM;MASC;SG;3	N
پٹیّ	부품	پٹیّ	부품	PROPN;NOM;MASC;SG;3	N
پٹیّ	파트	پٹیّ	파트	PROPN;NOM;MASC;SG;3	
پٹیّ	카탈로그	پٹیّ	카탈로그	PROPN;NOM;MASC;SG;3	
پٹیّ	레슨	پٹیّ	레슨	PROPN;NOM;MASC;SG;3	N
پٹیّ	교훈	پٹیّ	교훈	PROPN;NOM;MASC;SG;3	N
پٹیّ	수업	پٹیّ	수업	PROPN;NOM;MASC;SG;3	N
پٹیّ	테이프	پٹیّ	테이프	PROPN;NOM;MASC;SG;3	
پٹیّ	붕대	پٹیّ	붕대	PROPN;NOM;MASC;SG;3	N
پٹیّ	piece	پٹیّ	piece	PROPN;NOM;MASC;SG;3	
پٹیا	슬레이트	پٹیا	슬레이트	PROPN;NOM;MASC;SG;3	
پٹَیت	상대	پٹَیت	상대	PROPN;NOM;MASC;SG;3	N
پٹَیت	상대편	پٹَیت	상대편	PROPN;NOM;MASC;SG;3	
پٹَیت	상대성	پٹَیت	상대성	PROPN;NOM;MASC;SG;3	N
پٹیل	주권	پٹیل	주권	PROPN;NOM;MASC;SG;3	N
پٹیلا	스톤	پٹیلا	스톤	PROPN;NOM;MASC;SG;3	
پٹیلا	석기	پٹیلا	석기	PROPN;NOM;MASC;SG;3	N
پٹِیلنا	beat	پٹِیلنا	beat	PROPN;NOM;MASC;SG;3	
پٹِیلنا	이겨	پٹِیلنا	이기+어	PROPN;NOM;MASC;SG;3	
پٹِیلنا	비트	پٹِیلنا	비트	PROPN;NOM;MASC;SG;3	
پٹِیلنا	win	پٹِیلنا	win	PROPN;NOM;MASC;SG;3	
پٹِیلنا	승리	پٹِیلنا	승리	PROPN;NOM;MASC;SG;3	N
پٹِیلنا	캡쳐	پٹِیلنا	요치+어	PROPN;NOM;MASC;SG;3	
پٹِیلنا	캡처	پٹِیلنا	캡처	PROPN;NOM;MASC;SG;3	N
پٹھّا	사춘기	پٹھ	사춘기	PROPN;NOM;MASC;SG;3	
پٹھّا	근육	پٹھ	근육	PROPN;NOM;MASC;SG;3	N
پٹھّا	청년	پٹھ	청년	PROPN;NOM;MASC;SG;3	
پٹھّا	청소년	پٹھ	청소년	PROPN;NOM;MASC;SG;3	N
پٹھّا	젊음	پٹھ	젊음	PROPN;NOM;MASC;SG;3	
پٹھّا	청춘	پٹھ	청춘	PROPN;NOM;MASC;SG;3	
پٹھّا	힘줄	پٹھ	힘줄+ㄹ	PROPN;NOM;MASC;SG;3	
پُٹھّا	엉덩이	پُٹھ	엉덩이	PROPN;NOM;MASC;SG;3	
پٹھار	록키	پٹھار	록키	PROPN;NOM;MASC;SG;3	
پٹھار	로키	پٹھار	로키	PROPN;NOM;MASC;SG;3	
پٹھان	전사	پٹھان	전사	PROPN;NOM;MASC;SG;3	N
پٹھان	워리어	پٹھان	워리+어	PROPN;NOM;MASC;SG;3	
پٹھان	군인	پٹھان	군인	PROPN;NOM;MASC;SG;3	N
پٹھان	병사	پٹھان	병사	PROPN;NOM;MASC;SG;3	N
پٹھان	잔혹한	پٹھان	잔혹+하+ㄴ	PROPN;NOM;MASC;SG;3	V
پٹھان	잔인한	پٹھان	잔인+하+ㄴ	PROPN;NOM;MASC;SG;3	V
پٹھانا	디스패치	پٹھا	디스패치	PROPN;NOM;MASC;SG;3	
پٹھانا	송금	پٹھا	송금	PROPN;NOM;MASC;SG;3	N
پٹھانا	보내기	پٹھا	보내+기	PROPN;NOM;MASC;SG;3	V
پٹھانا	보냅니다	پٹھا	보내+ㅂ니다	PROPN;NOM;MASC;SG;3	
پٹھانا	전송	پٹھا	전송	PROPN;NOM;MASC;SG;3	N
پٹھنَولی	ego	پٹھنَولی	ego	PROPN;NOM;MASC;SG;3	
پٹھنَولی	자아	پٹھنَولی	잣+아	PROPN;NOM;MASC;SG;3	
پِٹھُّو	지지자	پِٹھُّو	지지자	PROPN;NOM;MASC;SG;3	
پِٹھُّو	서포터	پِٹھُّو	서포터	PROPN;NOM;MASC;SG;3	
پِٹھُّو	동지	پِٹھُّو	동지	PROPN;NOM;MASC;SG;3	
پِٹھُّو	동무	پِٹھُّو	동무	PROPN;NOM;MASC;SG;3	
پٹھَورا	버팔로	پٹھَورا	버팔+로	PROPN;NOM;MASC;SG;3	
پٹھَورا	버펄로	پٹھَورا	버티+로	PROPN;NOM;MASC;SG;3	ADV
پُجاری	연인	پُجاری	연인	PROPN;NOM;MASC;SG;3	N
پُجاری	애인	پُجاری	애인	PROPN;NOM;MASC;SG;3	N
پجامہ	파자마	پجامہ	파자마	PROPN;NOM;MASC;SG;3	
پُجانا	채워	پُجا	채우+어	PROPN;NOM;MASC;SG;3	
پُجانا	fill	پُجا	fill	PROPN;NOM;MASC;SG;3	
پُجانا	채우기	پُجا	채우+기	PROPN;NOM;MASC;SG;3	V
پُجانا	완료	پُجا	완료	PROPN;NOM;MASC;SG;3	N
پُجانا	완성	پُجا	완성	PROPN;NOM;MASC;SG;3	N
پجرنا	블레이즈	پجر	블레이즈	PROPN;NOM;MASC;SG;3	
پجرنا	굽기	پجر	굽+기	PROPN;NOM;MASC;SG;3	V
پجرنا	화상	پجر	화상	PROPN;NOM;MASC;SG;3	
پجرنا	누출	پجر	누출	PROPN;NOM;MASC;SG;3	N
پجَوڑا	장난꾸러기	پجْوڑا	장난+끼대기	PROPN;NOM;MASC;SG;3	
پجَوڑا	장난	پجْوڑا	장난	PROPN;NOM;MASC;SG;3	
پچ	다섯	پچ	다섯	N;NOM;MASC;SG;3	NUM
پچ	파이브	پچ	파이브	N;NOM;MASC;SG;3	
پچ	방어	پچ	방어	N;NOM;MASC;SG;3	
پچ	고려	پچ	고려	N;NOM;MASC;SG;3	PROPN
پچ	지지	پچ	지+지	N;NOM;MASC;SG;3	
پُچارا	브러시	پُچارا	브러시	PROPN;NOM;MASC;SG;3	
پچاسوں	많은	پچاسا	많+ㄴ	N;ACC;MASC;PL;3	ADJ
پچانا	소화	پچا	소화	V;MASC;SG;NFIN;ACT	N
پچائو	동화	پچا	동화	PROPN;NOM;MASC;SG;3	N
پچائو	소화	پچا	소화	PROPN;NOM;MASC;SG;3	N
پچتانا	회개	پچتا	회개	PROPN;NOM;MASC;SG;3	N
پچتاوا	회개	پچتاوا	회개	PROPN;NOM;MASC;SG;3	N
پچرپچر	습도	پچرپچر	습+도	PROPN;NOM;MASC;SG;3	N
پچرپچر	습기	پچرپچر	습기	PROPN;NOM;MASC;SG;3	
پچرپچر	습기가	پچرپچر	습기+가	PROPN;NOM;MASC;SG;3	N
پِچکاری	스프레이	پِچکاری	스프레이	N;NOM;MASC;SG;3	
پچن	화재	پچن	화재		N
پچن	불화	پچن	불화		N
پچَونی	위장	پچَونی	위장	PROPN;NOM;MASC;SG;3	N
پِچّی	첨부	پِچّی	첨부	N;NOM;MASC;SG;3	
پِچّی	첨부된	پِچّی	첨부+되+ㄴ	N;NOM;MASC;SG;3	V
پِچّی	고정	پِچّی	고정	N;NOM;MASC;SG;3	
پِچّی	가입했습니다	پِچّی	가입+하+었+습니다	N;NOM;MASC;SG;3	V
پِچَیتی	레슬링	پِچَیتی	레슬링	ADJ;NOM	N
پچھ	지원	پچھ	지원	PROPN;NOM;MASC;SG;3	N
پچھ	지지	پچھ	지+지	PROPN;NOM;MASC;SG;3	
پچھ	후원	پچھ	후원	PROPN;NOM;MASC;SG;3	N
پُچھ	꼬리	پُچھ	꼬리		N
پِچھا	라인	پڑچھ	라인	PROPN;NOM;MASC;SG;3	
پِچھات	과일	پِچھ	과일	PROPN;NOM;MASC;SG;3	
پِچھات	열매	پِچھ	열매	PROPN;NOM;MASC;SG;3	
پِچھات	과일과	پِچھ	과일+과	PROPN;NOM;MASC;SG;3	CONJ
پچھاڑنا	극복	پچھاڑ	극복	V;SG;NFIN;ACT	N
پِچھاڑی	뒤에	پِچھاڑی	뒤+에	N;NOM;MASC;SG;3	ADV
پِچھاڑی	다시	پِچھاڑی	다시	N;NOM;MASC;SG;3	ADV
پِچھاڑی	뒤로	پِچھاڑی	뒤+로	N;NOM;MASC;SG;3	ADV
پچھتانا	회개	پچھ	회개	V;MASC;SG;NFIN;ACT	N
پچھتانا	후회	پچھ	후회	V;MASC;SG;NFIN;ACT	N
پچھتانا	회개	پچھ	회개	V;MASC;SG;NFIN;ACT	N
پچھتانا	후회	پچھ	후회	V;MASC;SG;NFIN;ACT	N
پچھتاوا	후회	پچھتاوا	후회	V;IPFV;MASC;SG;V.PTCP;ACT	N
پچھتاوا	후회	پچھتاوا	후회	V;IPFV;MASC;SG;V.PTCP;ACT	N
پچھتاوا	회개	پچھتاوا	회개	V;IPFV;MASC;SG;V.PTCP;ACT	N
پچھڑنا	실패	پچھڑ	실패	V;NFIN	N
پِچھڑنا	흔적	پِچھڑا	흔적	V;NFIN	N
پِچھڑنا	트레일	پِچھڑا	트레일	V;NFIN	N
پِچھل	뒤에	پِچھل	뒤+에	PROPN;NOM;MASC;SG;3	ADV
پِچھل	다시	پِچھل	다시	PROPN;NOM;MASC;SG;3	ADV
پِچھل	뒤로	پِچھل	뒤+로	PROPN;NOM;MASC;SG;3	ADV
پِچھلا	마지막	پِچھلا	마지막	PROPN;NOM;MASC;SG;3	N
پِچھلا	라스트	پِچھلا	라스트	PROPN;NOM;MASC;SG;3	
پِچھلا	과거	پِچھلا	과거	PROPN;NOM;MASC;SG;3	N
پِچھلا	다시	پِچھلا	다시	PROPN;NOM;MASC;SG;3	ADV
پِچھلا	뒤로	پِچھلا	뒤+로	PROPN;NOM;MASC;SG;3	ADV
پِچھلا	나중에	پِچھلا	나중+에	PROPN;NOM;MASC;SG;3	ADV
پِچھلے	선조	پرچھلا	선조	PROPN;NOM;MASC;SG;3	N
پِچھلے	조상	پرچھلا	조상	PROPN;NOM;MASC;SG;3	
پِچھلے	새벽	پرچھلا	새벽	PROPN;NOM;MASC;SG;3	N
پچّھمی	웨스턴	پچلھمی	웨스턴	PROPN;NOM;MASC;SG;3	
پچّھمی	서부	پچلھمی	서부	PROPN;NOM;MASC;SG;3	
پچّھمی	서양	پچلھمی	서양	PROPN;NOM;MASC;SG;3	N
پِچھواڑا	후방	پِچھواڑا	후방	PROPN;NOM;MASC;SG;3	N
پِچھواڑے	뒤에	پِچھواڑے	뒤+에	PROPN;NOM;MASC;SG;3	ADV
پِچھوپا	가족	پِچھوپا	가족	PROPN;NOM;MASC;SG;3	
پِچھوپا	가족과	پِچھوپا	가족+과	PROPN;NOM;MASC;SG;3	CONJ
پِچھوپا	패밀리	پِچھوپا	패밀리	PROPN;NOM;MASC;SG;3	
پِچھوپا	집안	پِچھوپا	집안	PROPN;NOM;MASC;SG;3	
پِچھوپا	가구	پِچھوپا	가구	PROPN;NOM;MASC;SG;3	N
پِچھَوت	뒤에	پِچھَوت	뒤+에	PROPN;NOM;MASC;SG;3	ADV
پِچھَوری	스카프	پِچھَوری	스카프	PROPN;NOM;MASC;SG;3	N
پُچھویّا	선지자	پُچھویّا	선지자	PROPN;NOM;MASC;SG;3	
پچھی	앨리	پچھ	앨리	PROPN;NOM;MASC;SG;3	
پچھی	조교	پچھ	조교	PROPN;NOM;MASC;SG;3	N
پچھی	조수	پچھ	조수	PROPN;NOM;MASC;SG;3	
پچھی	보조	پچھ	보조	PROPN;NOM;MASC;SG;3	N
پچھی	조류	پچھ	조류	PROPN;NOM;MASC;SG;3	N
پچھیت	근방	پچھیت	근방	PROPN;NOM;MASC;SG;3	
پخ	분쟁	پخ	분쟁		N
پخ	소음	پخ	소음		N
پخ	난이도	پخ	난이+도		ADV
پخ	어려움	پخ	어렵+ㅁ		V
پُخت	요리	پُخت	요리	PROPN;NOM;MASC;SG;3	N
پُختانا	하든	پُختا	하+든	ADJ	
پُختگی	경험	پُختگی	경험	ADJ	N
پُختگی	체험	پُختگی	체험	ADJ	N
پُختگی	체력	پُختگی	체력	ADJ	N
پُختگی	성숙	پُختگی	성숙	ADJ	N
پُختگی	성숙도	پُختگی	성숙+도	ADJ	N
پُختہ	전문가	پُختہ	전문가	ADJ	
پُختہ	스트롱	پُختہ	스트롱	ADJ	
پخش	부드러운	پخش	부드럽+ㄴ		ADJ
پخش	부드러운	پخش	부드럽+ㄴ		ADJ
پخش	건조	پخش	건조		N
پخنا	악성	پخنا	악성	PROPN;NOM;MASC;SG;3	N
پخنا	평균	پخنا	평균	PROPN;NOM;MASC;SG;3	N
پد	단계	پد	단계		N
پد	기호	پد	기호		N
پد	서명	پد	서명		N
پد	추적	پد	추적		N
پد	흔적	پد	흔적		N
پد	발발	پد	발발		N
پد	사무소	پد	사무소		N
پد	사무실	پد	사무실		N
پد	상태	پد	상태		N
پد	word	پد	word		
پِدّا	평범	پِدّا	평범	PROPN;NOM;MASC;SG;3	
پِدّا	평균	پِدّا	평균	PROPN;NOM;MASC;SG;3	N
پدارتھ	객체	پدارتھ	객체	PROPN;NOM;MASC;SG;3	N
پدارتھ	개체	پدارتھ	개체	PROPN;NOM;MASC;SG;3	N
پدارتھ	대상	پدارتھ	대상	PROPN;NOM;MASC;SG;3	N
پدارتھ	천체	پدارتھ	천체	PROPN;NOM;MASC;SG;3	N
پدارتھ	물질	پدارتھ	물질	PROPN;NOM;MASC;SG;3	N
پدارتھ	축복	پدارتھ	축복	PROPN;NOM;MASC;SG;3	
پدارتھ	축복이	پدارتھ	축복+이	PROPN;NOM;MASC;SG;3	N
پِدر	아버지	پِدر	아버지	PROPN;NOM;MASC;SG;3	N
پدرُود	출발	پدرُود	출발	PROPN;NOM;MASC;SG;3	N
پدرُود	출국	پدرُود	출국	PROPN;NOM;MASC;SG;3	N
پدرُود	작별	پدرُود	작별	PROPN;NOM;MASC;SG;3	
پدرُود	해고	پدرُود	하+어고	PROPN;NOM;MASC;SG;3	
پدک	메달	پدک	메달		N
پدک	단계	پدک	단계		N
پدک	사무소	پدک	사무소		N
پدک	사무실	پدک	사무실		N
پدک	위젯	پدک	위젯		N
پدک	명함	پدک	명함		N
پدک	직위	پدک	직위		N
پدک	포지션	پدک	포지션		N
پدِک	보행자	پدِک	보행자	PROPN;NOM;MASC;SG;3	N
پدما	아름다운	پدما	아름답+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
پدما	아름다워	پدما	아름답+어	PROPN;NOM;MASC;SG;3	
پدما	아름답다	پدما	아름답+다	PROPN;NOM;MASC;SG;3	ADJ
پدمنی	로터스	پدمنی	로터스	PROPN;NOM;MASC;SG;3	
پدنا	타이어	پدنا	타이어	PROPN;NOM;MASC;SG;3	
پدنی	창녀	پدنی	창녀	PROPN;NOM;MASC;SG;3	N
پدنی	매춘부	پدنی	매춘부	PROPN;NOM;MASC;SG;3	
پدوی	도로	پدوی	도로	PROPN;NOM;MASC;SG;3	
پدوی	로드	پدوی	로드	PROPN;NOM;MASC;SG;3	
پدوی	기회	پدوی	기회	PROPN;NOM;MASC;SG;3	
پدوی	경로	پدوی	경로	PROPN;NOM;MASC;SG;3	
پدوی	path	پدوی	path	PROPN;NOM;MASC;SG;3	
پدوی	장소	پدوی	장소	PROPN;NOM;MASC;SG;3	N
پدوی	성씨	پدوی	성씨	PROPN;NOM;MASC;SG;3	N
پدوی	상태	پدوی	상태	PROPN;NOM;MASC;SG;3	N
پدوی	타이틀	پدوی	타이틀	PROPN;NOM;MASC;SG;3	
پدوی	제목	پدوی	제목	PROPN;NOM;MASC;SG;3	N
پدوی	웨이팅	پدوی	웨이팅	PROPN;NOM;MASC;SG;3	
پدوی	way	پدوی	way	PROPN;NOM;MASC;SG;3	
پدوی	웨이	پدوی	웨+이	PROPN;NOM;MASC;SG;3	
پدِید	공공	پدِید	공공	PROPN;NOM;MASC;SG;3	N
پدِید	공개	پدِید	공개	PROPN;NOM;MASC;SG;3	N
پدِید	공중	پدِید	공중	PROPN;NOM;MASC;SG;3	N
پدِید	오픈	پدِید	오프+ㄴ	PROPN;NOM;MASC;SG;3	
پدِید	열기	پدِید	열+기	PROPN;NOM;MASC;SG;3	
پدِید	표시	پدِید	표시	PROPN;NOM;MASC;SG;3	
پدِید	표시됨	پدِید	표시+되+ㄴ	PROPN;NOM;MASC;SG;3	V
پدِید	지우기	پدِید	지우+기	PROPN;NOM;MASC;SG;3	V
پدِید	지우	پدِید	지우	PROPN;NOM;MASC;SG;3	
پدِید	맑음	پدِید	맑음	PROPN;NOM;MASC;SG;3	
پدِیدار	겉보기	پدِیدار	겉보기	PROPN;NOM;MASC;SG;3	N
پدھارنا	진행하기	پدھارنا	진행+하+기	PROPN;NOM;MASC;SG;3	V
پدھارنا	진행	پدھارنا	진행	PROPN;NOM;MASC;SG;3	N
پدھارنا	출발	پدھارنا	출발	PROPN;NOM;MASC;SG;3	N
پدھارنا	도착하다	پدھارنا	도착+하+다	PROPN;NOM;MASC;SG;3	V
پدھارنا	도착	پدھارنا	도착	PROPN;NOM;MASC;SG;3	N
پڈّا	종아리	پڈّا	종아리	PROPN;NOM;MASC;SG;3	
پڈّا	송아지	پڈّا	송+아+지+지	PROPN;NOM;MASC;SG;3	
پذیر	수신	پذیر	수신	ADJ	N
پذیرا	승인	پذیرا	승인	PROPN;NOM;MASC;SG;3	N
پذیرائی	환영	پذیرائی	환영	N;NOM;FEM;SG;3	
پذیرائی	환영합니다	پذیرائی	환영+하+ㅂ니다	N;NOM;FEM;SG;3	V
پذیرائی	환영	پذیرائی	환영	N;NOM;FEM;SG;3	
پذیرائی	환영합니다	پذیرائی	환영+하+ㅂ니다	N;NOM;FEM;SG;3	V
پر	마지막	پر	마지막	ADP	N
پر	라스트	پر	라스트	ADP	
پر	이전	پر	이전	ADP	N
پر	비욘드	پر	비욘드	ADP	
پر	아직	پر	아직	ADP	ADV
پر	깃털	پر	깃털	ADP	N
پر	아직도	پر	아직도	ADP	ADV
پر	여전히	پر	여전+히	ADP	ADV
پر	후속	پر	후속	ADP	
پر	그런데	پر	그런데	ADP	CONJ
پر	그러나	پر	그러나	ADP	CONJ
پر	근데	پر	근데	ADP	
پر	하지만	پر	하지만	ADP	CONJ
پر	또다른	پر	또다른	ADP	DET
پر	체력	پر	체력	ADP	N
پر	지원	پر	지원	ADP	N
پر	지지	پر	지+지	ADP	
پر	후원	پر	후원	ADP	N
پر	에이리언	پر	에이리언	ADP	
پر	외계인	پر	외계+이+ㄴ	ADP	V
پر	파워	پر	파우+어	ADP	
پر	전력	پر	전력	ADP	N
پر	권력	پر	권력	ADP	N
پر	외국인	پر	외국인	ADP	
پر	기타	پر	기타	ADP	N
پر	다른	پر	다르+ㄴ	ADP	ADJ
پر	그러나	پر	그러나	ADP	CONJ
پر	마지막	پر	마지막	ADP	N
پر	라스트	پر	라스트	ADP	
پر	이전	پر	이전	ADP	N
پر	비욘드	پر	비욘드	ADP	
پر	아직	پر	아직	ADP	ADV
پر	깃털	پر	깃털	ADP	N
پر	아직도	پر	아직도	ADP	ADV
پر	여전히	پر	여전+히	ADP	ADV
پر	후속	پر	후속	ADP	
پر	그런데	پر	그런데	ADP	CONJ
پر	그러나	پر	그러나	ADP	CONJ
پر	근데	پر	근데	ADP	
پر	하지만	پر	하지만	ADP	CONJ
پر	또다른	پر	또다른	ADP	DET
پر	체력	پر	체력	ADP	N
پر	지원	پر	지원	ADP	N
پر	지지	پر	지+지	ADP	
پر	후원	پر	후원	ADP	N
پر	에이리언	پر	에이리언	ADP	
پر	외계인	پر	외계+이+ㄴ	ADP	V
پر	파워	پر	파우+어	ADP	
پر	전력	پر	전력	ADP	N
پر	권력	پر	권력	ADP	N
پر	외국인	پر	외국인	ADP	
پر	기타	پر	기타	ADP	N
پر	다른	پر	다르+ㄴ	ADP	ADJ
پر	그러나	پر	그러나	ADP	CONJ
پربستہ	무기력	پربستہ	무기력	PROPN;NOM;MASC;SG;3	
پردار	free	پردار	free	PROPN;NOM;MASC;SG;3	
پردار	무료	پردار	무료	PROPN;NOM;MASC;SG;3	
پردار	자유	پردار	자유	PROPN;NOM;MASC;SG;3	
پردار	독립	پردار	독립	PROPN;NOM;MASC;SG;3	N
پردار	독립적	پردار	독립+적	PROPN;NOM;MASC;SG;3	N
پرشکستہ	비활성화	پرشکستہ	비활+성화	PROPN;NOM;MASC;SG;3	N
پرقینچ	약한	پرقینچ	약하+ㄴ	PROPN;NOM;MASC;SG;3	
پرقینچ	약해	پرقینچ	약하+어	PROPN;NOM;MASC;SG;3	
پرقینچ	종속	پرقینچ	종속	PROPN;NOM;MASC;SG;3	
پرکترنا	극복	پرکترنا	극복	PROPN;NOM;MASC;SG;3	N
پرکھُلا	free	پرکھ	free	PROPN;NOM;MASC;SG;3	
پرکھُلا	무료	پرکھ	무료	PROPN;NOM;MASC;SG;3	
پرکھُلا	자유	پرکھ	자유	PROPN;NOM;MASC;SG;3	
پرکھُلا	독립	پرکھ	독립	PROPN;NOM;MASC;SG;3	N
پرکھُلا	독립적	پرکھ	독립+적	PROPN;NOM;MASC;SG;3	N
پروبال	파워	پروبال	파우+어	PROPN;NOM;MASC;SG;3	
پروبال	전력	پروبال	전력	PROPN;NOM;MASC;SG;3	N
پروبال	권력	پروبال	권력	PROPN;NOM;MASC;SG;3	N
پروبال	깃털	پروبال	깃털	PROPN;NOM;MASC;SG;3	N
پردیس	해외로	پردیس	해외+로	PROPN;NOM;MASC;SG;3	ADV
پردیس	해외	پردیس	해외	PROPN;NOM;MASC;SG;3	
پردیسی	외국인	پردیسی	외국인	PROPN;NOM;MASC;SG;3	
پردیسی	이방인	پردیسی	이방+이+ㄴ	PROPN;NOM;MASC;SG;3	
پُر	가득	پُر	가득	ADJ	ADV
پُر	빌리지	پُر	빌리+지	ADJ	
پُر	마을	پُر	마을	ADJ	N
پُر	완료	پُر	완료	ADJ	N
پُر	완성	پُر	완성	ADJ	N
پُر	상당히	پُر	상당+히	ADJ	ADV
پراثر	인상적이다	پراثر	인상+적+이+다	ADJ	CONJ
پراسرار	이상한	پراسرار	이상+하+ㄴ	ADJ	V
پراسرار	mysterious	پراسرار	mysterious	ADJ	
پراسرار	신비	پراسرار	신비	ADJ	N
پراشتیاق	그리움	پراشتیاق	그립움	PROPN;NOM;MASC;SG;3	
پرافسوں	매혹적인	پرافس	매혹+적+이+ㄴ	N;ACC;MASC;PL;3	V
پرامن	평화로운	پرامن	평화+롭+ㄴ	ADJ	
پرامن	평화롭고	پرامن	평화+롭+고	ADJ	
پرآب	빛나고	پرآب	빛나+고		V
پرآب	빛나는	پرآب	빛나+는		V
پرباد	부어	پرباد	붓+어	PROPN;NOM;MASC;SG;3	
پرباد	거만	پرباد	거만	PROPN;NOM;MASC;SG;3	
پرتاثیر	효과적	پرتاثیر	효과+적	PROPN;NOM;MASC;SG;3	N
پرتکلف	정교	پرتکلف	정교	ADJ	N
پرجوش	열정	پرجوش	열정	ADJ	N
پرخم	혼란	پرخم	혼란		N
پررنگ	활성화	پررنگ	활성화	PROPN;NOM;MASC;SG;3	N
پررنگ	활동	پررنگ	활동	PROPN;NOM;MASC;SG;3	N
پررنگ	액티브	پررنگ	액티브	PROPN;NOM;MASC;SG;3	
پررنگ	활성	پررنگ	활성	PROPN;NOM;MASC;SG;3	N
پررنگ	생생	پررنگ	생생	PROPN;NOM;MASC;SG;3	
پررنگ	생생한	پررنگ	생생+하+ㄴ	PROPN;NOM;MASC;SG;3	V
پررونق	바쁜	پررونق	바쁘+ㄴ	PROPN;NOM;MASC;SG;3	
پررونق	바쁘다	پررونق	바쁘+다	PROPN;NOM;MASC;SG;3	
پررونق	바빠	پررونق	바부	PROPN;NOM;MASC;SG;3	
پررونق	신선	پررونق	신선	PROPN;NOM;MASC;SG;3	
پررونق	신선한	پررونق	신선+하+ㄴ	PROPN;NOM;MASC;SG;3	V
پررونق	성공적	پررونق	성공+적	PROPN;NOM;MASC;SG;3	N
پررونق	성공함	پررونق	성공함	PROPN;NOM;MASC;SG;3	V
پررونق	성공	پررونق	성공	PROPN;NOM;MASC;SG;3	N
پررونق	성공적인	پررونق	성공+적+이+ㄴ	PROPN;NOM;MASC;SG;3	V
پرزور	강력	پرزور	강력	ADJ	
پرزور	강력한	پرزور	강력+하+ㄴ	ADJ	V
پرزور	강력하다	پرزور	강력+하+다	ADJ	V
پرسکون	만족	پرسکون	만족	ADJ	
پرسکون	차분한	پرسکون	차분+하+ㄴ	ADJ	V
پرسکون	차분	پرسکون	차분	ADJ	N
