žagatas	sroki	žagata	srok	N;NOM;FEM;PL	
ila	ila	ilt	ila	N;NOM;FEM;SG	
ieņēmumi	dochód	ieņēmums	dochód	N;NOM;MASC;PL	N;NOM;MASC;SG
ieņēmumi	przychód	ieņēmums	przychód	N;NOM;MASC;PL	N;NOM;MASC;SG
ieņēmumi	dochodów	ieņēmums	dochód	N;NOM;MASC;PL	N;GEN;MASC;PL
ieņēmumi	dochód	ieņēmums	dochód	N;NOM;MASC;PL	N;NOM;MASC;SG
ieņēmumi	przychód	ieņēmums	przychód	N;NOM;MASC;PL	N;NOM;MASC;SG
iegūšana	ekstrakcji	iegūšana	ekstrakcja	N;NOM;FEM;SG	N;GEN;FEM;SG
iegūšana	nabycia	iegūšana	nabyć	N;NOM;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
dārzi	ogrodów	dārzs	ogród	N;NOM;MASC;PL	N;GEN;MASC;PL
bordo	bordeaux	bords	bordeaux	PROPN	N;NOM;MASC;SG
atļauta	dozwolone	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atļauta	dopuszczone	atļaut	dopuścić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atļauta	upoważniony	atļaut	upoważnić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atļauta	dozwolone	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atļauta	dozwolony	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atļauta	dozwolona	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atļauta	dopuszczone	atļaut	dopuścić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atļauta	dozwolone	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atļauta	dozwolony	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atļauta	dozwolona	atļaut	dozwolić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atļauta	dopuszczone	atļaut	dopuścić	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atkarīgas	zależny	atkarīga	zależny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
atkarīgas	zależne	atkarīga	zależny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
lada	łada	ladīt	łada	PROPN;NOM;FEM;SG	
saņemšanas	odbiór	saņemšana	odbiór	N;NOM;FEM;PL	N;NOM;MASC;SG
saņemšanas	rachunek	saņemšana	rachunek	N;NOM;FEM;PL	N;ACC;MASC;SG
saņemšanas	paragon	saņemšana	paragon	N;NOM;FEM;PL	
saņemšanas	otrzymaniu	saņemšana	otrzymać	N;NOM;FEM;PL	N;PFV;DAT;NEUT;SG;POS;V.MSDR
veikala	zakupy	veikals	zakup	N;GEN;MASC;SG	N;NOM;MASC;PL
veikala	sklep	veikals	sklep	N;GEN;MASC;SG	N;NOM;MASC;SG
vīni	win	vīns	wina	N;NOM;MASC;PL	
vīni	wina	vīns	wino	N;NOM;MASC;PL	
velns	diabła	velns	diabeł	N;NOM;MASC;SG	N;ACC;MASC;SG
velns	gówno	velns	gówno	N;NOM;MASC;SG	
zinu	know	zināt	know	V;FH;IND;SG;1;POS;PRS;FIN;ACT	
zinu	zee	zināt	z	V;FH;IND;SG;1;POS;PRS;FIN;ACT	V;IPFV;IND;SG;2;PRS;FIN;ACT
taizemes	tajski	taizeme	tajski	N;NOM;FEM;PL	ADJ;NOM;MASC;SG
pērtiķi	małp	pērtiķis	małpa	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
pērtiķi	małpy	pērtiķis	małpa	N;NOM;MASC;PL	
aizstāt	obejście	aizstāt	obejście	V;POS;NFIN	N;NOM;NEUT;SG
apvienošanos	połączeń	apvienošanās	połączenie	N;ACC;FEM;SG	N;GEN;NEUT;PL
apvienošanos	połączenia	apvienošanās	połączenie	N;ACC;FEM;SG	N;NOM;NEUT;PL
godalgas	nagród	godalga	nagroda	N;NOM;FEM;PL	
pārbaudi	sprawdź	pārbaude	sprawdzić	N;ACC;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
pārbaudi	zaznacz	pārbaude	zaznaczyć	N;ACC;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
pārbaudi	sprawdzanie	pārbaude	sprawdzać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
slavenais	znana	slavenais	znany	ADJ;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
slavenais	znany	slavenais	znany	ADJ;NOM;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
testa	testy	tests	test	N;NOM;MASC;SG	N;NOM;MASC;PL
gatavi	gotowy	gatavs	gotowy	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
gatavi	gotowe	gatavs	gotowy	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
kirils	kiriłł	kirils	kiriła	PROPN;NOM;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
amerika	ameryka	amerika	ameryka	N;NOM;FEM;SG	
matricu	macierz	matrica	macierz	N;ACC;FEM;SG	N;NOM;FEM;SG
matricu	matrix	matrica	matrix	N;ACC;FEM;SG	
matricu	matrycy	matrica	matryk	N;ACC;FEM;SG	N;GEN;FEM;SG
lielgabali	armaty	lielgabals	armata	N;NOM;MASC;PL	N;ACC;FEM;SG
toni	toni	tonis	tonić	N;ACC;MASC;SG	
toni	tonie	tonis	tonąć	N;ACC;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
toni	ton	tonis	ton	N;ACC;MASC;SG	
toni	tonu	tonis	ton	N;ACC;MASC;SG	N;GEN;MASC;SG
sabrukšanas	rozpad	sabrukšana	rozpad	N;NOM;FEM;PL	N;NOM;MASC;SG
emocijas	emocji	emocija	emocja	N;NOM;FEM;PL	N;GEN;FEM;SG
emocijas	emocji	emocija	emocja	N;NOM;FEM;PL	N;GEN;FEM;SG
audzināšanas	rodzicielstwo	audzināšana	rodzicielstwo	N;NOM;FEM;PL	N;NOM;NEUT;SG
palestīnā	palestyny	palestīna	palestyna	PROPN;ESS;FEM;SG	N;GEN;FEM;SG
rezidences	staż	rezidence	staż	N;NOM;FEM;PL	N;NOM;MASC;SG
izlaist	skip	izlaist	skip	V;POS;NFIN	
atklājumi	odkrycia	atklājums	odkrycie	N;NOM;MASC;PL	N;NOM;NEUT;SG
atklājumi	odkryć	atklājums	odkryć	N;NOM;MASC;PL	V;PFV;NFIN;ACT
zilonis	słonie	zilonis	słoń	N;NOM;MASC;SG	N;NOM;MASC;PL
izstrādājumi	artykułów	izstrādājums	artykuł	N;NOM;MASC;PL	N;GEN;MASC;PL
izstrādājumi	produktów	izstrādājums	produkt	N;NOM;MASC;PL	N;GEN;MASC;PL
izstrādājumi	przygotowania	izstrādājums	przygotowanie	N;NOM;MASC;PL	N;NOM;NEUT;SG
misūri	missouri	misūri	missoura	PROPN;NOM;FEM;SG	
odzes	żmije	odze	żmić	N;NOM;FEM;PL	V;IPFV;IND;PL;3;PRS;FIN;ACT
apstrāde	przetwarzania	apstrāde	przetwarzać	N;NOM;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
apstrāde	obróbka	apstrāde	obróbka	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
apstrāde	obróbka	apstrāde	obróbka	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
profesionālais	zawodowych	profesionāls	zawodowy	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;PL
profesionālais	profesjonalnie	profesionāls	profesjonalnie	ADJ;NOM;MASC;SG	ADV
ķirurģijas	chirurgiczne	ķirurģija	chirurgiczny	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
ķirurģijas	chirurgii	ķirurģija	chirurgia	N;NOM;FEM;PL	N;GEN;FEM;SG
silva	silva	silva	silvać	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
novērojamas	obserwowalne	novērot	obserwowalny	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
frānsiss	frances	frānsiss	frances	N;NOM;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
spacex	spacex	spacex	spacex	N;NOM;FEM;SG	
traucē	utrudnianie	traucēt	utrudniać	V;FH;IND;3;POS;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
fib	fbi	fib	fba	PROPN	
kampaņā	kampanie	kampaņa	kampan	N;ESS;FEM;SG	N;NOM;MASC;PL
kampaņā	kampanię	kampaņa	kampania	N;ESS;FEM;SG	N;ACC;FEM;SG
kampaņā	kampania	kampaņa	kampania	N;ESS;FEM;SG	N;NOM;FEM;SG
kampaņā	kampanii	kampaņa	kampania	N;ESS;FEM;SG	N;GEN;FEM;SG
ziņots	zgłaszane	ziņot	zgłaszać	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ziņots	zgłoszone	ziņot	zgłosić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ziņots	zgłoszony	ziņot	zgłosić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ziņots	zgłoszona	ziņot	zgłosić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
galerijas	galerie	galerija	galeria	N;NOM;FEM;PL	N;NOM;MASC;SG
galerijas	galerii	galerija	galeria	N;NOM;FEM;PL	N;GEN;FEM;SG
galerijas	galeria	galerija	galeria	N;NOM;FEM;PL	
alise	alicja	alise	alicja	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
alise	alice	alise	alica	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
tops	top	tops	top	N;NOM;MASC;SG	
tops	góra	tops	góra	N;NOM;MASC;SG	
cukuru	cukrem	cukurs	cukier	N;ACC;MASC	N;INS;MASC;SG
cukuru	sugar	cukurs	sugar	N;ACC;MASC	
cukuru	cukru	cukurs	cukr	N;ACC;MASC	N;GEN;MASC;SG
cukuru	cukier	cukurs	cukier	N;ACC;MASC	N;NOM;MASC;SG
uzlabojumi	poprawa	uzlabojums	poprawa	N;NOM;MASC;PL	V;IPFV;IND;SG;PRS;FIN;ACT
uzlabojumi	udoskonalenie	uzlabojums	udoskonalenie	N;NOM;MASC;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uzlabojumi	ulepszenie	uzlabojums	ulepszyć	N;NOM;MASC;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uzlabojumi	poprawy	uzlabojums	poprawa	N;NOM;MASC;PL	N;GEN;FEM;SG
uzlabojumi	doskonalenie	uzlabojums	doskonalenie	N;NOM;MASC;PL	N;NOM;NEUT;SG
uzlabojumi	poprawa	uzlabojums	poprawa	N;NOM;MASC;PL	V;IPFV;IND;SG;PRS;FIN;ACT
uzlabojumi	udoskonalenia	uzlabojums	udoskonalenie	N;NOM;MASC;PL	N;NOM;NEUT;SG
uzlabojumi	ulepszenia	uzlabojums	ulepszyć	N;NOM;MASC;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uzlabojumi	poprawy	uzlabojums	poprawa	N;NOM;MASC;PL	N;GEN;FEM;SG
uzlabojumi	doskonalenie	uzlabojums	doskonalenie	N;NOM;MASC;PL	N;NOM;NEUT;SG
uzlabojumi	usprawnienia	uzlabojums	usprawnienie	N;NOM;MASC;PL	N;NOM;NEUT;SG
bruņas	zbroja	bruņas	zbrój	N;NOM;FEM	N;NOM;FEM;SG
bruņas	zbroję	bruņas	zbrója	N;NOM;FEM	N;ACC;FEM;SG
bruņas	zbroi	bruņas	zbroić	N;NOM;FEM	N;GEN;FEM;SG
bruņas	pancerz	bruņas	pancerz	N;NOM;FEM	N;NOM;MASC;SG
bruņas	zbroja	bruņas	zbrój	N;NOM;FEM	N;NOM;FEM;SG
bruņas	zbroję	bruņas	zbrója	N;NOM;FEM	N;ACC;FEM;SG
bruņas	zbroi	bruņas	zbroić	N;NOM;FEM	N;GEN;FEM;SG
bruņas	pancerz	bruņas	pancerz	N;NOM;FEM	N;NOM;MASC;SG
src	src	src	srcieć		
melodija	jingle	melodija	jingle	N;NOM;FEM;SG	
melodija	melodii	melodija	melodia	N;NOM;FEM;SG	N;GEN;FEM;SG
melodija	melody	melodija	meloda	N;NOM;FEM;SG	
melodija	melodię	melodija	melodia	N;NOM;FEM;SG	N;ACC;FEM;SG
psihologs	psychologiem	psihologs	psycholog	N;NOM;MASC;SG	N;INS;MASC;SG
psihologs	psychologa	psihologs	psycholog	N;NOM;MASC;SG	N;ACC;MASC;SG
čīle	chile	čīle	chily	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
īstenībā	właściwie	īstenība	właściwie	N;ESS;FEM;SG	ADV
atļaujas	pozwolenia	atļauties	pozwolić	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
atļaujas	zezwolenia	atļauties	zezwolić	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
atļaujas	uprawnienia	atļauties	uprawnić	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;NOM;NEUT;PL
atļaujas	pozwolenia	atļauties	pozwolić	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
atļaujas	uprawnień	atļauties	uprawnienie	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;GEN;NEUT;PL
atļaujas	zezwolenia	atļauties	zezwolić	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
zosu	gęsi	zoss	gęs	N;ACC;MASC;SG	
zosu	gęś	zoss	gęś	N;ACC;MASC;SG	N;NOM;FEM;SG
zosu	gęsi	zoss	gęs	N;ACC;MASC;SG	
partneris	partnerem	partneris	partner	N;NOM;MASC;SG	N;INS;MASC;SG
partneris	partnera	partneris	partner	N;NOM;MASC;SG	N;ACC;MASC;SG
studio	studia	studio	studia		N;NOM;NEUT;PL
studio	studio	studio	studio		
sventokšiskas	świętokrzyskie	sventokšiska	świętokrzyski	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
dūmu	dym	dūmi	dym	N;ACC;MASC;SG	N;NOM;MASC;SG
dūmu	palenie	dūmi	palen	N;ACC;MASC;SG	N;NOM;NEUT;SG
dūmu	pal	dūmi	pal	N;ACC;MASC;SG	
pensijā	emeryturę	pensija	emerytura	N;ESS;FEM;SG	N;ACC;FEM;SG
pensijā	emerytura	pensija	emerytura	N;ESS;FEM;SG	N;NOM;FEM;SG
pensijā	emerytowany	pensija	emerytować	N;ESS;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
piesārņojums	zanieczyszczenia	piesārņojums	zanieczyszczyć	N;NOM;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
piesārņojums	zanieczyszczenia	piesārņojums	zanieczyszczyć	N;NOM;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
polis	polak	polis	polak	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
polis	biegun	polis	bieguny	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
polis	pole	polis	pole	PROPN;NOM;MASC;SG	N;NOM;NEUT;SG
polis	słup	polis	słup	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
valstsvīrs	statesman	valstsvīrs	statesman	N;NOM;MASC;SG	
taivānas	tajwan	taivāna	tajwan	PROPN;NOM;FEM;PL	PROPN;NOM;MASC;SG
taivānas	tajwanu	taivāna	tajwan	PROPN;NOM;FEM;PL	PROPN;GEN;MASC;SG
kombinācijas	kombinacji	kombinācija	kombinacja	N;NOM;FEM;PL	N;GEN;FEM;SG
kombinācijas	kombinacje	kombinācija	kombinacja	N;NOM;FEM;PL	N;ACC;FEM;PL
arctos	arctos	arcts	arctos	N;NOM;MASC;SG	
kaza	kozie	kaza	kozić	N;NOM;FEM;SG	
kaza	kozy	kaza	koza	N;NOM;FEM;SG	
kaza	kóz	kaza	kóz	N;NOM;FEM;SG	
neue	neue	neuet	neu		PROPN;NOM;MASC;SG
klīniskā	klinicznych	klīnisks	kliniczny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
voyager	voyager	voyager	voyager	N;NOM;FEM;SG	
voyager	voyagera	voyager	voyager	N;NOM;FEM;SG	N;ACC;MASC;SG
zunda	sunda	zunds	sunda	PROPN;NOM;FEM;SG	
modelēšanas	modelowania	modelēšana	modelować	N;NOM;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
android	android	android	android	N	
mogiļevas	mohylew	mogiļeva	mohylew	N;NOM;FEM;PL	
jpeg	jpeg	jpegt	jpeg	N	
sūnu	moss	sūns	moss	N;ACC;MASC;SG	PROPN;NOM;MASC;SG
organizēts	zorganizowana	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
organizēts	organizowane	organizēt	organizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organizēts	zorganizowane	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organizēts	zorganizowany	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organizēts	zorganizowany	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organizēts	zorganizowanej	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;GEN;FEM;SG;POS;V.PTCP;PASS
organizēts	zorganizowane	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organizēts	zorganizowana	organizēt	zorganizować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
traģēdijas	tragedii	traģēdija	tragedia	N;NOM;FEM;PL	N;GEN;FEM;SG
kļūdaini	błędny	kļūdaini	błędny	ADV	ADJ;NOM;MASC;SG
kļūdaini	błędne	kļūdaini	błędny	ADV	ADJ;NOM;NEUT;SG
kļūdaini	fałsz	kļūdaini	fałsz	ADV	
kļūdaini	fałszywa	kļūdaini	fałszywać	ADV	ADJ;NOM;FEM;SG
kļūdaini	fałszywe	kļūdaini	fałszywy	ADV	ADJ;NOM;NEUT;SG
kļūdaini	nieprawdziwe	kļūdaini	nieprawdziwy	ADV	ADJ;NOM;NEUT;SG
kļūdaini	fałszywy	kļūdaini	fałszywa	ADV	ADJ;NOM;MASC;SG
hormonu	hormonów	hormons	hormon	N;ACC;MASC;SG	N;GEN;MASC;PL
hormonu	hormonu	hormons	hormon	N;ACC;MASC;SG	N;GEN;MASC;SG
hormonu	hormon	hormons	hormon	N;ACC;MASC;SG	N;NOM;MASC;SG
hormonu	hormony	hormons	hormon	N;ACC;MASC;SG	N;NOM;MASC;PL
alenia	alenia	alenia	alenia		
spīdumu	połysk	spīdums	połysk	N;ACC;MASC;SG	N;NOM;MASC;SG
iekaisuma	zapalnych	iekaisums	zapalny	N;GEN;MASC;SG	ADJ;GEN;MASC;PL
alma	alma	alma	alma	PROPN;NOM;FEM;SG	
luksemburgā	luksemburgu	luksemburga	luksemburg	N;ESS;FEM;SG	N;GEN;MASC;SG
luksemburgā	luksemburg	luksemburga	luksemburg	N;ESS;FEM;SG	N;NOM;MASC;SG
luksemburgā	luksemburga	luksemburga	luksemburga	N;ESS;FEM;SG	N;GEN;MASC;SG
dzenītis	kingfisher	dzenītis	kingfisher	N;NOM;MASC;SG	
kadrs	rama	kadrs	rama	N;NOM;MASC;SG	
kadrs	ramy	kadrs	ramy	N;NOM;MASC;SG	N;ACC;NEUT;PL
ierobežots	ograniczona	ierobežot	ograniczony	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
ierobežots	ograniczony	ierobežot	ograniczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
ierobežots	ograniczone	ierobežot	ograniczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
ierobežots	limited	ierobežot	limited	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	
ierobežots	ograniczony	ierobežot	ograniczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
ierobežots	ograniczona	ierobežot	ograniczony	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
ierobežots	zastrzeżone	ierobežot	zastrzeżyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ierobežots	ograniczone	ierobežot	ograniczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
pas	pas	pas	pas		N;NOM;MASC;SG
mika	mika	miks	mika	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
nometnēm	obozy	nometne	obóz	N;DAT;FEM;PL	N;NOM;MASC;PL
nometnēm	obozach	nometne	obóz	N;DAT;FEM;PL	N;GEN;MASC;PL
apģērbs	ubrania	apģērbs	ubranie	N;NOM;MASC;SG	N;NOM;NEUT;PL
apģērbs	ubrania	apģērbs	ubranie	N;NOM;MASC;SG	N;NOM;NEUT;PL
internets	internetu	internets	internet	N;NOM;MASC	N;GEN;MASC;SG
internets	internecie	internets	internet	N;NOM;MASC	N;ACC;MASC;SG
internets	internet	internets	internet	N;NOM;MASC	N;NOM;MASC;SG
tieslietas	sprawiedliwości	tieslietas	sprawiedliwość	N;NOM;FEM;PL	N;GEN;FEM;SG
tieslietas	sprawiedliwość	tieslietas	sprawiedliwość	N;NOM;FEM;PL	N;NOM;FEM;SG
tieslietas	prawa	tieslietas	prawo	N;NOM;FEM;PL	
tieslietas	prawo	tieslietas	prawo	N;NOM;FEM;PL	N;NOM;NEUT;SG
taisnība	prawdziwe	taisnība	prawdziwy	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
taisnība	true	taisnība	true	N;NOM;FEM;SG	
mūki	mnichów	mūki	mnich	N;NOM;MASC;PL	N;ACC;MASC;PL
procedūru	postępowanie	procedūra	postępowanie	N;ACC;FEM;SG	N;NOM;NEUT;SG
procedūru	procedura	procedūra	procedur	N;ACC;FEM;SG	N;NOM;FEM;SG
procedūru	procedury	procedūra	procedura	N;ACC;FEM;SG	N;ACC;FEM;PL
#ffff	#ffff	#ffff	#ffff		
pārbūve	odbudowy	pārbūve	odbudowy	N;NOM;FEM;SG	
pārbūve	odbudowa	pārbūve	odbudowy	N;NOM;FEM;SG	
pārbūve	odbudowa	pārbūve	odbudowy	N;NOM;FEM;SG	
pārbūve	odbudować	pārbūve	odbudować	N;NOM;FEM;SG	V;PFV;NFIN;ACT
filiāles	gałęzi	filiāle	gałąź	N;NOM;FEM;PL	N;GEN;FEM;PL
apsolīja	obiecano	apsolīt	obiecać	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
apsolīja	obiecane	apsolīt	obiecać	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
datoram	komputery	dators	komputer	N;DAT;MASC;SG	N;NOM;MASC;PL
datoram	komputer	dators	komputer	N;DAT;MASC;SG	N;NOM;MASC;SG
datoram	komputera	dators	komputer	N;DAT;MASC;SG	N;GEN;MASC;SG
atzīmēts	oznaczone	atzīmēt	oznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzīmēts	oznaczona	atzīmēt	oznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atzīmēts	oznaczony	atzīmēt	oznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atzīmēts	oznaczone	atzīmēt	oznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzīmēts	zaznaczone	atzīmēt	zaznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atzīmēts	oznaczony	atzīmēt	oznaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atpūšas	spoczynku	atpūsties	spoczynek	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;GEN;MASC;SG
nbc	nbc	nbc	nbc		
sals	mróz	sals	mróz	N;NOM;MASC;SG	
sals	frost	sals	frost	N;NOM;MASC;SG	
potenciāls	potencjał	potenciāls	potencjać	ADJ;NOM;MASC;SG	N;ACC;MASC;SG
billijs	billy	billijs	billa	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
alternatīva	alternatywna	alternatīva	alternatywny	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
alternatīva	alternatywne	alternatīva	alternatywny	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
alternatīva	alternatywny	alternatīva	alternatywny	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
alternatīva	alternatywnie	alternatīva	alternatywnie	N;NOM;FEM;SG	ADV
palmas	dłoni	palma	dłoń	PROPN;NOM;FEM;SG	N;GEN;FEM;SG
palmas	palm	palma	palm	PROPN;NOM;FEM;SG	
palmas	dłoń	palma	dłoń	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
palmas	palmy	palma	palm	PROPN;NOM;FEM;SG	
palmas	dłonie	palma	dłoń	PROPN;NOM;FEM;SG	N;NOM;FEM;PL
iznīcina	zniszczona	iznīcināt	zniszczyć	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
iznīcina	zniszczone	iznīcināt	zniszczyć	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
