מהות	esencie	מהות	esencia	N;FEM;SG	N;NOM;FEM;PL
הנוסע	osobná	הנוסע	osobný	PROPN	ADJ;NOM;FEM;SG
הנוסע	cestujúci	הנוסע	cestujúci	PROPN	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
באלימות	násilne	באלימות	násilne		ADV
רובר	rover	רובר	rover	PROPN	N;INAN;NOM;MASC;SG
הקבינט	skriňa	הקבינט	skriňa	V;MASC;SG;3;PST;ACT	N;NOM;FEM;SG
הקבינט	kabinetu	הקבינט	kabineta	V;MASC;SG;3;PST;ACT	N;INAN;GEN;MASC;SG
הקבינט	skrinka	הקבינט	skrinka	V;MASC;SG;3;PST;ACT	N;NOM;FEM;SG
סטן	stan	סטן	stan	PROPN	N;INAN;NOM;MASC;SG
סטן	stana	סטן	stať	PROPN	N;ANIM;ACC;MASC;SG
הגבורה	hrdinstvo	הגבורה	hrdinstvo	PROPN	N;NOM;NEUT;SG
מסתיימת	skončí	הסתיים	skončiť	V;FEM;SG;V.PTCP	V;PFV;IND;SG;3;POS;PRS;FIN
מסתיימת	končí	הסתיים	končiť	V;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
מסתיימת	konce	הסתיים	koniec	V;FEM;SG;V.PTCP	N;INAN;NOM;MASC;PL
נאצר	nasser	נאצר	nasser	PROPN	PROPN;ANIM;NOM;MASC;SG
ונוס	venuša	ונוס	venuša	PROPN	N;NOM;FEM;SG
רגיש	citlivo	רגיש	citlivo	ADJ;MASC;SG	ADV
רגיש	citlivosť	רגיש	citlivosť	ADJ;MASC;SG	N;NOM;FEM;SG
ראס	russ	ראס	russ	PROPN	PROPN;ANIM;NOM;MASC;SG
ראס	ras	ראס	ras	PROPN	PROPN;ANIM;NOM;MASC;SG
ראס	rus	ראס	rus	PROPN	PROPN;ANIM;NOM;MASC;SG
מדגיש	zdôrazňuje	הדגיש	zdôrazňovať	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
מדגיש	najdôležitejšie	הדגיש	dôležitý	V;MASC;SG;V.PTCP;ACT	ADV;RL
עליות	ups	עלייה	ups	N;FEM;PL	INTJ
ריטה	rita	ריטה	rita	PROPN	PROPN;NOM;FEM;SG
מגיש	džbán	הגיש	džbán	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
מגיש	nadhadzovač	הגיש	nadhadzovač	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
פנימיות	vnútorné	פנימייה	vnútorný	N;FEM;PL	ADJ;NOM;NEUT;SG
פנימיות	vnútorná	פנימייה	vnútorný	N;FEM;PL	ADJ;NOM;FEM;SG
פנימיות	interný	פנימייה	interný	N;FEM;PL	N;INAN;NOM;MASC;SG
פנימיות	vnútorný	פנימייה	vnútorný	N;FEM;PL	ADJ;ANIM;NOM;MASC;SG
פיצול	rozdeliť	פיצול	rozdeliť	N;MASC;SG	V;PFV;POS;NFIN
פיצול	deliť	פיצול	deliť	N;MASC;SG	V;IPFV;POS;NFIN
פיצול	rozdeliť	פיצול	rozdeliť	N;MASC;SG	V;PFV;POS;NFIN
גייס	naverboval	גייס	naverbovať	PROPN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
גייס	nábor	גייס	nábor	PROPN	N;INAN;NOM;MASC;SG
קרוז	cruz	קרוז	cruz	PROPN	PROPN;ANIM;NOM;MASC;SG
קרוז	posádky	קרוז	posádka	PROPN	N;NOM;FEM;PL
קרוז	posádok	קרוז	posádok	PROPN	N;GEN;FEM;PL
האשמות	obvinení	האשמה	obvinenie	N;FEM;PL	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
משקעים	zvyšok	משקע	zvyšok	N;MASC;PL	N;INAN;NOM;MASC;SG
משוכנע	presvedčený	שוכנע	presvedčený	V;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG
משוכנע	presvedčená	שוכנע	presvedčený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
משוכנע	presvedčení	שוכנע	presvedčenie	V;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
יהלום	diamond	הלם	diamond	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
יהלום	diamantov	הלם	diamant	N;MASC;SG	N;INAN;GEN;MASC;PL
יהלום	diamanty	הלם	diamant	N;MASC;SG	N;INAN;NOM;MASC;PL
ורן	verne	ורן	verne	PROPN	ADV
ורן	wren	ורן	wren	PROPN	PROPN;ANIM;NOM;MASC;SG
ורן	vern	ורן	vern	PROPN	PROPN;ANIM;NOM;MASC;SG
מיוצר	vyrobené	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מיוצר	vyrobená	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מיוצר	vyrobený	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
מיוצר	vyprodukované	יוצר	vyprodukovaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מיוצר	vyrobené	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מיוצר	vyrobená	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מיוצר	vyrobený	יוצר	vyrobený	V;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
מיוצר	vyrábali	יוצר	vyrábať	V;MASC;SG;V.PTCP;PASS	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
דורטמונד	dortmund	דורטמונד	dortmund	PROPN	N;INAN;NOM;MASC;SG
מדורג	menovitý	דורג	menovitý	V;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG
מדורג	hodnotený	דורג	hodnotený	V;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
מדורג	menovité	דורג	menovitý	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
מדורג	hodnotené	דורג	hodnotený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מדורג	zoradené	דורג	zoradený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
כור	reaktor	כור	reaktor		N;INAN;NOM;MASC;SG
כור	reaktora	כור	reaktor		N;INAN;GEN;MASC;SG
גמישות	flexibility	גמישה	flexibilita	N;FEM;SG	N;NOM;FEM;PL
קירור	chladiace	קירור	chladiaci	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
קירור	chladenia	קירור	chladenie	N;MASC;SG	N;NOM;NEUT;PL
קירור	chladiaci	קירור	chladiaci	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
קירור	chladiace	קירור	chladiaci	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
הודי	indický	הודי	indický		ADJ;ANIM;NOM;MASC;SG
הודי	indické	הודי	indický		ADJ;NOM;NEUT;SG
הודי	ind	הודי	ind		PROPN;ANIM;NOM;MASC;SG
הודי	indián	הודי	indián		N;ANIM;NOM;MASC;SG
הודי	indická	הודי	indický		ADJ;NOM;FEM;SG
הודי	indických	הודי	indický		ADJ;ANIM;GEN;MASC;PL
מלקולם	malcolm	מלקולם	malcol	PROPN	N;ANIM;NOM;MASC;SG
מרוצה	potešilo	מרוצה	potešiť	ADJ;MASC;SG	V;PFV;NEUT;SG;POS;PST;V.PTCP
מרוצה	spokojnosť	מרוצה	spokojnosť	ADJ;MASC;SG	N;NOM;FEM;SG
מרוצה	spokojní	מרוצה	spokojný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;PL
מרוצה	šťastne	מרוצה	šťastne	ADJ;MASC;SG	ADV
אוסטין	austin	אוסטין	austin	PROPN	PROPN;ANIM;NOM;MASC;SG
פאי	koláč	פאי	koláč		N;INAN;NOM;MASC;SG
פאי	koláča	פאי	koláč		N;INAN;GEN;MASC;SG
פאוול	powell	פאוול	pohell	PROPN	PROPN;ANIM;NOM;MASC;SG
אייזק	isaac	אייזק	isaac	PROPN	N;ANIM;NOM;MASC;SG
עגול	okrúhle	עגול	okrúhle		ADJ;NOM;NEUT;PL
עגול	kolo	עגול	kolo		N;NOM;NEUT;SG
עגול	okrúhly	עגול	okrúhly		ADJ;INAN;NOM;MASC;SG
עגול	kola	עגול	kolo		N;NOM;NEUT;PL
הליבה	jadrom	הליבה	jadrý	N;FEM;SG	ADJ;INS;NEUT;SG
אהב	milovaná	אהב	milovaný	V;MASC;SG;3;PST;ACT	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
אהב	milovaný	אהב	milovaný	V;MASC;SG;3;PST;ACT	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
התגובות	komentár	התגובות	komentár	N;FEM;PL	N;INAN;NOM;MASC;SG
אראגון	eragon	אראגון	eragon	PROPN	N;ANIM;NOM;MASC;SG
אראגון	aragon	אראגון	aragon	PROPN	PROPN;ANIM;NOM;MASC;SG
טיולים	turistika	טיול	turistika	N;MASC;PL	N;NOM;FEM;SG
טיולים	turistická	טיול	turistický	N;MASC;PL	ADJ;NOM;FEM;SG
קלרה	klara	קלרה	klara	PROPN	N;NOM;FEM;SG
קלרה	clara	קלרה	clara	PROPN	N;NOM;FEM;SG
קלרה	klára	קלרה	klár	PROPN	N;NOM;FEM;SG
התמוטטות	zabaliť	התמוטטות	zabaliť	N;FEM;SG	V;PFV;POS;NFIN
התמוטטות	zbaliť	התמוטטות	zbaliť	N;FEM;SG	V;PFV;POS;NFIN
מלזיה	malajzia	מלזיה	malajzí	PROPN	N;NOM;FEM;SG
מלזיה	malajzie	מלזיה	malajzie	PROPN	N;NOM;FEM;PL
קמפוס	campos	קמפוס	campos	PROPN	PROPN;ANIM;NOM;MASC;SG
קמפוס	areál	קמפוס	areál	PROPN	N;INAN;NOM;MASC;SG
קמפוס	areálu	קמפוס	areál	PROPN	N;INAN;GEN;MASC;SG
הלפרין	halperin	הלפרין	halperin	PROPN	N;INAN;NOM;MASC;SG
אומן	omán	אומן	omán		PROPN;INAN;NOM;MASC;SG
אומן	remeselníkov	אומן	remeselník		N;ANIM;ACC;MASC;PL
אומן	remeselník	אומן	remeselník		N;ANIM;NOM;MASC;SG
אומן	umelec	אומן	umelec		N;ANIM;NOM;MASC;SG
אומן	umelkyňa	אומן	umelkyňa		N;NOM;FEM;SG
אומן	umelca	אומן	umelec		N;ANIM;ACC;MASC;SG
שנתית	ročné	שנתי	ročný	ADV	ADJ;NOM;NEUT;SG
שנתית	ročný	שנתי	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
שנתית	každoročné	שנתי	každoročný	ADV	ADJ;NOM;NEUT;SG
שנתית	ročný	שנתי	ročný	ADV	ADJ;ANIM;NOM;MASC;SG
שנתית	ročná	שנתי	ročný	ADV	ADJ;NOM;FEM;SG
שנתית	ročné	שנתי	ročný	ADV	ADJ;NOM;NEUT;SG
מעוז	stronghold	מעוז	stronghold	PROPN	N;NOM;FEM;SG
הופסקה	prerušené	הופסק	prerušený	V;FEM;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הופסקה	zastavené	הופסק	zastavený	V;FEM;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הופסקה	ukončené	הופסק	ukončený	V;FEM;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מוטה	mota	מוטה	mot		PROPN;ANIM;NOM;MASC;SG
מוטה	motta	מוטה	motta		N;INAN;NOM;MASC;SG
מוטה	nakláňa	מוטה	nakláňať		V;IPFV;IND;SG;3;POS;PRS;FIN
מוטה	naklonený	מוטה	naklonený		ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
עליונות	nadriadený	עליונות	nadriadený	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
סינטרה	sinatra	סינטרה	sinater	PROPN	PROPN;ANIM;NOM;MASC;SG
שחיתות	skorumpovaný	שחיתות	skorumpovaný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
שחיתות	korupcie	שחיתות	korupcia	N;FEM;SG	N;NOM;FEM;PL
טרום	pred	טרום	pred	ADV	ADP;INS
הומוסקסואלים	homosexuál	הומוסקסואלים	homosexuál	N;MASC;PL	N;ANIM;NOM;MASC;SG
קמח	múka	קמח	múka		N;NOM;FEM;SG
קמח	múku	קמח	múk		N;ACC;FEM;SG
נציב	komisár	נציב	komisár		N;ANIM;NOM;MASC;SG
לגיטימי	legitímne	לגיטימי	legitímny	ADJ;MASC;SG	ADV
לגיטימי	legálne	לגיטימי	legálny	ADJ;MASC;SG	ADV
וורד	ward	ורד	ward	PROPN	PROPN;ANIM;NOM;MASC;SG
נמכרה	predaný	נמכר	predaný	V;FEM;SG;3;PST;MID	ADJ;ANIM;NOM;MASC;SG
נמכרה	predaná	נמכר	predaný	V;FEM;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
נמכרה	predané	נמכר	predaný	V;FEM;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
נמכרה	predávané	נמכר	predávaný	V;FEM;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הבחין	videli	הבחין	vidieť	V;MASC;SG;3;PST;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
הבחין	zachytené	הבחין	zachytený	V;MASC;SG;3;PST;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
תמרה	tamara	תמר	tamar	PROPN	N;NOM;FEM;SG
מוסטפא	mustafa	מוסטפא	mustaf	PROPN	N;ANIM;NOM;MASC;SG
תיאום	koordinovať	תיאום	koordinovať	N;MASC;SG	V;IPFV;POS;NFIN
תיאום	koordinovaný	תיאום	koordinovaný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
תיאום	koordinovaná	תיאום	koordinovaný	N;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
תיאום	koordinované	תיאום	koordinovaný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
תיאום	koordinácie	תיאום	koordinácia	N;MASC;SG	N;NOM;FEM;PL
תיאום	koordinačná	תיאום	koordinačný	N;MASC;SG	ADJ;NOM;FEM;SG
תיאום	koordinačné	תיאום	koordinačný	N;MASC;SG	ADJ;NOM;NEUT;SG
הוספה	pridaj	הוספה	pridaj	N;FEM;SG	V;PFV;IMP;SG;2;POS;FIN
הוספה	pridať	הוספה	pridať	N;FEM;SG	V;PFV;POS;NFIN
לונג	dlhý	לונג	dlhý	PROPN	ADJ;ANIM;NOM;MASC;SG
לונג	dlho	לונג	dlho	PROPN	ADV
לונג	dlhé	לונג	dlhý	PROPN	ADJ;NOM;NEUT;SG
לונג	long	לונג	long	PROPN	PROPN;ANIM;NOM;MASC;SG
לונג	dlhá	לונג	dlhý	PROPN	ADJ;NOM;FEM;SG
מטבח	kuchynský	מטבח	kuchynský	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG
מטבח	kuchynské	מטבח	kuchynský	N;MASC;SG	ADJ;NOM;NEUT;PL
נענע	nana	נענע	nana		PROPN;ANIM;NOM;MASC;SG
נענע	mäta	נענע	mät		N;NOM;FEM;SG
מעטפת	shell	מעטף	shell	PROPN	N;INAN;NOM;MASC;SG
מעטפת	obálku	מעטף	obálka	PROPN	N;ACC;FEM;SG
מעטפת	obálke	מעטף	obálka	PROPN	N;DAT;FEM;SG
מעטפת	obálky	מעטף	obálka	PROPN	N;NOM;FEM;PL
מעטפת	obálka	מעטף	obálka	PROPN	N;NOM;FEM;SG
הביוגרפיה	životopis	הביוגרפיה	životopis	PROPN	N;INAN;NOM;MASC;SG
הביוגרפיה	životopisy	הביוגרפיה	životopis	PROPN	N;INAN;NOM;MASC;PL
הביוגרפיה	životopisu	הביוגרפיה	životopis	PROPN	N;INAN;GEN;MASC;SG
תרזה	teresa	תרזה	teres	PROPN	N;NOM;FEM;SG
תרזה	tereza	תרזה	tereza	PROPN	N;NOM;FEM;SG
תרזה	theresa	תרזה	theres	PROPN	N;NOM;FEM;SG
מקרוב	makarov	מקרוב	makar		N;ANIM;NOM;MASC;SG
נועה	noa	נועה	noa	PROPN	PROPN;ANIM;NOM;MASC;SG
מוכיח	preukáže	הוכיח	preukázať	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
מוכיח	dokazuje	הוכיח	dokazovať	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
חכמה	šikovné	חכמה	šikovný	N;FEM;SG	ADJ;NOM;NEUT;SG
חכמה	múdry	חכמה	múdry	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
חכמה	šikovný	חכמה	šikovný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
חכמה	múdra	חכמה	múdry	N;FEM;SG	ADJ;NOM;FEM;SG
חכמה	múdre	חכמה	múdry	N;FEM;SG	ADJ;NOM;NEUT;SG
חכמה	múdro	חכמה	múdro	N;FEM;SG	ADV
חכמה	múdry	חכמה	múdry	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
חכמה	múdri	חכמה	múdry	N;FEM;SG	ADJ;ANIM;NOM;MASC;PL
חכמה	múdra	חכמה	múdry	N;FEM;SG	ADJ;NOM;FEM;SG
חכמה	inteligentné	חכמה	inteligentný	N;FEM;SG	ADJ;NOM;NEUT;SG
חכמה	múdry	חכמה	múdry	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
חכמה	šikovný	חכמה	šikovný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
חכמה	múdra	חכמה	múdry	N;FEM;SG	ADJ;NOM;FEM;SG
אלפונסו	alfonso	אלפונסו	alfonso	PROPN	PROPN;ANIM;NOM;MASC;SG
פרגוואי	paraguaj	פרגוואי	paraguaj	PROPN	N;INAN;NOM;MASC;SG
תיאודור	theodore	תיאודור	theodor	PROPN	N;ANIM;NOM;MASC;SG
נוימן	neumann	נוימן	neumann	PROPN	PROPN;ANIM;NOM;MASC;SG
ההבנה	realizácie	ההבנה	realizácia	PROPN	N;NOM;FEM;PL
ההבנה	uvedomenie	ההבנה	uvedomenie	PROPN	N;NOM;NEUT;SG
ההבנה	realizácia	ההבנה	realizácia	PROPN	N;NOM;FEM;SG
ההבנה	chápanie	ההבנה	chápanie	PROPN	N;NOM;NEUT;SG
ההבנה	pochopenie	ההבנה	pochopenie	PROPN	N;NOM;NEUT;SG
ההבנה	porozumieť	ההבנה	porozumieť	PROPN	V;PFV;POS;NFIN
ההבנה	pochopiť	ההבנה	pochopiť	PROPN	V;PFV;POS;NFIN
ההבנה	porozumenie	ההבנה	porozumenie	PROPN	N;NOM;NEUT;SG
מפרט	špecifikácií	פירט	špecifikácia	N;MASC;SG	N;GEN;FEM;PL
מפרט	špecifikácie	פירט	špecifikácia	N;MASC;SG	N;NOM;FEM;PL
מפרט	spec	פירט	spec	N;MASC;SG	INTJ
לוגי	logické	לוגי	logický		ADJ;NOM;NEUT;SG
לוגי	logický	לוגי	logický		ADJ;ANIM;NOM;MASC;SG
לוגי	logická	לוגי	logický		ADJ;NOM;FEM;SG
זוחלים	plaz	זחל	plaz	N;MASC;PL	PROPN;INAN;NOM;MASC;SG
טיורינג	turing	טיורינג	turing	PROPN	N;ANIM;NOM;MASC;SG
הגדר	stanovené	הגדר	stanovený		ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הגדר	set	הגדר	set		N;INAN;NOM;MASC;SG
הגדר	nastaviť	הגדר	nastaviť		V;PFV;POS;NFIN
הגדר	nastaviť	הגדר	nastaviť		V;PFV;POS;NFIN
הגדר	plot	הגדר	plot		N;INAN;NOM;MASC;SG
הגדר	definovať	הגדר	definovať		V;IPFV;POS;NFIN
הגדר	vymedziť	הגדר	vymedziť		V;PFV;POS;NFIN
הגדר	definovanie	הגדר	definovanie		N;NOM;NEUT;SG
הגדר	vymedzenie	הגדר	vymedzenie		N;NOM;NEUT;SG
מכובד	rešpektovali	מכובד	rešpektovať	ADJ;MASC;SG	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
מכובד	rešpektovať	מכובד	rešpektovať	ADJ;MASC;SG	V;IPFV;POS;NFIN
מכובד	odlíšiť	מכובד	odlíšiť	ADJ;MASC;SG	V;PFV;POS;NFIN
כופר	výkupné	כופר	výkupný	PROPN	ADJ;NOM;NEUT;SG
כופר	neveriaci	כופר	neveriaci	PROPN	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;ACT
טיילר	tyler	טיילר	tyler	PROPN	PROPN;ANIM;NOM;MASC;SG
טיילר	tylera	טיילר	tyler	PROPN	N;ANIM;ACC;MASC;SG
מאסטר	majster	מאסטר	majster	PROPN	N;ANIM;NOM;MASC;SG
מאסטר	master	מאסטר	master	PROPN	N;INAN;NOM;MASC;SG
אינסופי	nekonečne	אינסופי	nekonečne	ADJ;MASC;SG	ADV
שטרלינג	sterling	שטרלינג	sterling	PROPN	PROPN;ANIM;NOM;MASC;SG
בט	bette	בט	byť		PROPN;NOM;FEM;SG
זבל	odpad	זבל	odpad		N;INAN;NOM;MASC;SG
זבל	odpadky	זבל	odpadok		N;INAN;NOM;MASC;PL
זבל	kôš	זבל	kôš		N;INAN;NOM;MASC;SG
זבל	blbosti	זבל	blbosť		N;NOM;FEM;PL
זבל	hlúposť	זבל	hlúposť		N;NOM;FEM;SG
זבל	blbosť	זבל	blbosť		N;NOM;FEM;SG
זבל	odpadky	זבל	odpadok		N;INAN;NOM;MASC;PL
מתוכננת	plánuje	מתוכנן	plánovať	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
אונייה	lodný	אונייה	lodný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
מולי	molly	מולי	molly		PROPN;NOM;FEM;SG
אללה	alah	אללה	alah	PROPN	N;ANIM;NOM;MASC;SG
התשלום	vyplatenie	התשלום	vyplatenie	PROPN	N;NOM;NEUT;SG
התשלום	platbu	התשלום	platba	PROPN	N;ACC;FEM;SG
התשלום	platobné	התשלום	platobný	PROPN	ADJ;NOM;NEUT;SG
התשלום	platby	התשלום	platba	PROPN	N;NOM;FEM;PL
התשלום	platba	התשלום	platba	PROPN	N;NOM;FEM;SG
מפרסם	uverejňuje	פרסם	uverejňovať	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
מפרסם	uverejňovanie	פרסם	uverejňovanie	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מפרסם	posielanie	פרסם	posielanie	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מפרסם	vydavateľ	פרסם	vydavateľ	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
מפרסם	vydavateľa	פרסם	vydavateľ	V;MASC;SG;V.PTCP;ACT	N;ANIM;ACC;MASC;SG
מפרסם	vydavateľstvo	פרסם	vydavateľstvo	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
השיבה	zodpovedané	השיב	zodpovedaný	V;FEM;SG;3;PST;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
השיבה	odpovedali	השיב	odpovedať	V;FEM;SG;3;PST;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
בסתר	tajne	בסתר	tajne		ADV
ניקוי	čistiace	ניקוי	čistiaci	N;MASC;SG	N;NOM;FEM;PL
משוואה	rovnice	משוואה	rovnica	N;FEM;SG	N;NOM;FEM;PL
שניידר	schneider	שניידר	schneider	PROPN	PROPN;ANIM;NOM;MASC;SG
שניידר	snyder	שניידר	snyder	PROPN	N;ANIM;NOM;MASC;SG
פורטו	porto	פורט	porto	PROPN	PROPN;INAN;NOM;MASC;SG
פורטו	puerto	פורט	puerto	PROPN	N;INAN;NOM;MASC;SG
הרך	jemné	הרך	jemný		ADJ;NOM;NEUT;SG
הרך	mäkká	הרך	mäkký		ADJ;NOM;FEM;SG
הרך	mäkké	הרך	mäkký		ADJ;NOM;NEUT;SG
הרך	mäkký	הרך	mäkký		ADJ;ANIM;NOM;MASC;SG
נעצרה	zastavená	נעצר	zastavený	V;FEM;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
נעצרה	zastavená	נעצר	zastavený	V;FEM;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
נעצרה	zastavené	נעצר	zastavený	V;FEM;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
נעצרה	zastavený	נעצר	zastavený	V;FEM;SG;3;PST;MID	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
נעצרה	zadržaný	נעצר	zadržaný	V;FEM;SG;3;PST;MID	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
נעצרה	zatknutá	נעצר	zatknutý	V;FEM;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
נעצרה	zatknutý	נעצר	zatknutý	V;FEM;SG;3;PST;MID	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
מקראית	biblické	מקראי	biblický	PROPN	ADJ;NOM;NEUT;SG
הנשמה	duša	הנשמה	duša		N;NOM;FEM;SG
הנשמה	soul	הנשמה	soul		PROPN;ANIM;NOM;MASC;SG
הנשמה	dušu	הנשמה	duša		N;ACC;FEM;SG
בחום	srdečne	בחום	srdečne		ADV
הסיעה	frakcia	הסיע	frakcia	V;FEM;SG;3;PST;ACT	N;NOM;FEM;SG
פוטין	putin	פוטין	putin	PROPN	PROPN;ANIM;NOM;MASC;SG
סופו	ukončiť	סופה	ukončiť		V;PFV;POS;NFIN
סופו	koniec	סופה	koniec		N;INAN;NOM;MASC;SG
סופו	end	סופה	end		PROPN;ANIM;NOM;MASC;SG
סופו	skončiť	סופה	skončiť		V;PFV;POS;NFIN
מנגנוני	mechanizmov	מנגנון	mechanizmus	PROPN	N;INAN;GEN;MASC;PL
מנגנוני	mechanizmy	מנגנון	mechanizmus	PROPN	N;INAN;NOM;MASC;PL
בנקים	banks	בנק	banks	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG
תאורטית	teoretické	תאורטית	teoretický	ADV	ADJ;NOM;NEUT;SG
תאורטית	teoretický	תאורטית	teoretický	ADV	ADJ;ANIM;NOM;MASC;SG
תאורטית	teoretická	תאורטית	teoretický	ADV	ADJ;NOM;FEM;SG
מתמודדים	súťažiaci	מתמודד	súťažiaci	V;MASC;PL;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
קתולים	katolík	קתולי	katolík	N;MASC;PL	N;ANIM;NOM;MASC;SG
קתולים	katolíckej	קתולי	katolícky	N;MASC;PL	ADJ;GEN;FEM;SG
מוכשר	nadanie	מוכשר	nadanie	ADJ;MASC;SG	N;NOM;NEUT;SG
מצטער	prepáčte	הצטער	prepáčiť	V;MASC;SG;V.PTCP	V;PFV;IMP;PL;2;POS;FIN
מצטער	prepac	הצטער	prepac	V;MASC;SG;V.PTCP	INTJ
