кама	kama	кам	kams	N;INAN;NOM;FEM;SG	
мэй	meja	мэй	meja	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
спасителя	glābējs	спаситель	glābējs	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
сохраняет	saglabā	сохранять	saglabāt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
призрак	spoku	призрак	spoks	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
акцент	uzsvaru	акцент	uzsvars	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
акцент	akcentu	акцент	akcents	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
текущее	pašreizējo	текущий	pašreizēja	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
текущее	pašreizējie	текущий	pašreizējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
текущее	strāva	текущий	strāva	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
ранены	ievainots	ранить	ievainot	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
пациента	pacients	пациент	pacients	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
пациента	pacientam	пациент	pacients	N;ANIM;ACC;MASC;SG	N;DAT;MASC;SG
серые	pelēks	серый	pelēks	ADJ;NOM;PL	ADJ;NOM;MASC;SG
серые	pelēkā	серый	pelēks	ADJ;NOM;PL	ADJ;NOM;FEM;SG
серые	pelēks	серый	pelēks	ADJ;NOM;PL	ADJ;NOM;MASC;SG
серые	pelēkais	серый	pelēks	ADJ;NOM;PL	ADJ;NOM;MASC;SG
восприятие	uztveri	восприятие	uztvere	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
помогли	palīdzējusi	помочь	palīdzēt	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
помогли	palīdzējis	помочь	palīdzēt	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
самец	vīriešu	самец	vīrietis	N;ANIM;NOM;MASC;SG	N;GEN;MASC;PL
самец	tēviņi	самец	tēviņš	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
самец	vīrieši	самец	vīrietis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
хелен	helene	хеленый	helene	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
хелен	helēna	хеленый	helēna	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
лошадь	zirga	лошадь	zirgs	N;ANIM;NOM;FEM;SG	N;GEN;MASC;SG
лошадь	zirgu	лошадь	zirgs	N;ANIM;NOM;FEM;SG	N;ACC;MASC;SG
лошадь	zirgam	лошадь	zirgs	N;ANIM;NOM;FEM;SG	N;DAT;MASC;SG
ника	niks	ник	niks	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ника	nik	ник	nik	N;ANIM;NOM;MASC;SG	
солнечный	saulainas	солнечный	saulaina	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
диана	diana	диан	diana	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
диана	daiena	диан	daiena	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
диана	diāna	диан	diāna	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
уэйн	veins	уэйн	veins	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
арабские	arābu	арабский	arābs	ADJ;NOM;PL	N;ACC;MASC;SG
коммерческие	komerciāls	коммерческий	komerciāls	ADJ;NOM;PL	ADJ;NOM;MASC;SG
коммерческие	komerciālais	коммерческий	komerciāls	ADJ;NOM;PL	ADJ;NOM;MASC;SG
коммерческие	komerciālā	коммерческий	komerciāla	ADJ;NOM;PL	ADJ;NOM;FEM;SG
коммерческие	komerciāli	коммерческий	komerciāli	ADJ;NOM;PL	ADV
даллас	dalasas	даллас	dalasa	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
миллиардов	miljardos	миллиард	miljards	N;INAN;GEN;MASC;PL	N;ESS;MASC;PL
миллиардов	miljardus	миллиард	miljards	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL
миллиардов	miljardi	миллиард	miljards	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
миллиардов	miljardiem	миллиард	miljards	N;INAN;GEN;MASC;PL	N;DAT;MASC;PL
завершение	apdares	завершение	apdare	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
джесси	jessie	джесси	jesss	N;ANIM;NOM;FEM;SG	
хуана	juan	хуан	just	N;ANIM;ACC;MASC;SG	
временные	pagaidu	временный	pagaidīt	ADJ;NOM;PL	N;ACC;MASC;SG
временные	īslaicīgi	временный	īslaicīgi	ADJ;NOM;PL	ADV
перси	persijs	перс	persijs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
тимошенко	timošenko	тимошенко	timošenkot	ADV	PROPN
рамон	ramón	рамон	ramón	N;ANIM;NOM;MASC;SG	
рамон	ramon	рамон	ramon	N;ANIM;NOM;MASC;SG	
обзора	pārskatīšana	обзор	pārskatīšana	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
обзора	pārskatīt	обзор	pārskatīt	N;INAN;GEN;MASC;SG	V;POS;NFIN
обзора	pārskats	обзор	pārskats	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
неофициальный	neformālās	неофициальный	neformāla	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
неофициальный	neoficiāli	неофициальный	neoficiāli	ADJ;NOM;MASC;SG	ADV
агентов	aģenti	агент	aģents	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
баланс	līdzsvaru	баланс	līdzsvars	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
разведку	izpētes	разведка	izpēte	N;INAN;ACC;FEM;SG	N;NOM;FEM;PL
разведку	izpēte	разведка	izpēte	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
псков	pleskavas	псков	pleskava	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
защитники	aizstāvjiem	защитник	aizstāvis	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
ткань	audumu	ткань	audums	N;INAN;NOM;FEM;SG	N;ACC;MASC;SG
ткань	audus	ткань	auds	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL
ткань	audu	ткань	auds	N;INAN;NOM;FEM;SG	N;ACC;MASC;SG
ткань	audos	ткань	auds	N;INAN;NOM;FEM;SG	N;ESS;MASC;PL
ткань	auduma	ткань	audums	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
рыцари	bruņinieku	рыцарь	bruņinieks	N;ANIM;NOM;MASC;PL	N;ACC;MASC;SG
низ	nih	низ	niht	N;INAN;NOM;MASC;SG	
низ	apakšējais	низ	apakšējs	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
низ	apakšējā	низ	apakšēja	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
низ	lejas	низ	leja	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
низ	apakšā	низ	apakšā	N;INAN;NOM;MASC;SG	N;ESS;FEM;SG
партизанского	partizānu	партизанский	partizāns	ADJ;GEN;MASC;SG	N;ACC;MASC;SG
регистрация	reģistrā	регистрация	reģistrs	N;INAN;NOM;FEM;SG	N;ESS;MASC;SG
регистрация	reģistrēties	регистрация	reģistrēties	N;INAN;NOM;FEM;SG	V;POS;REFL;NFIN
архангельск	arhangeļskas	архангельск	arhangeļska	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
служащий	darbinieka	служащий	darbinieks	N;ANIM;NOM;MASC;SG	N;GEN;MASC;SG
миссий	misijas	миссия	misija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
ужас	šausmas	ужас	šausmas	N;INAN;NOM;MASC;SG	N;NOM;FEM
рязань	rjazaņas	рязань	rjazana	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
поступления	ienākumus	поступление	ienākums	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL
поступления	ienākums	поступление	ienākums	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
поступления	ienākuma	поступление	ienākums	N;INAN;NOM;NEUT;PL	N;GEN;MASC;SG
франкфурт	frankfurtē	франкфурт	frankfurte	N;INAN;NOM;MASC;SG	PROPN;ESS;FEM;SG
франкфурт	frankfurtes	франкфурт	frankfurte	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
моделирования	modelēšana	моделирование	modelēšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
моделирования	modelēšana	моделирование	modelēšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
моделирования	modelēšanu	моделирование	modelēšana	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
моделирования	modelēšanas	моделирование	modelēšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
моделирования	imitācija	моделирование	imitācija	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
потоков	plūsmas	поток	plūsma	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
читайте	lasi	читать	lasīt	V;IPFV;IMP;PL;2;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
лоренцо	lorenco	лоренцо	lorenco	N;ANIM;NOM;MASC;SG	PROPN
вестфалия	vestfālenē	вестфалие	vestfālene	N;INAN;NOM;FEM;SG	N;ESS;FEM;SG
точной	precīzi	точный	precīzi	ADJ;INS;FEM;SG	ADV
точной	precīza	точный	precīza	ADJ;INS;FEM;SG	ADJ;NOM;FEM;SG
точной	precīzs	точный	precīzs	ADJ;INS;FEM;SG	ADJ;NOM;MASC;SG
отверстия	atveru	отверстие	atvērt	N;INAN;NOM;NEUT;PL	V;FH;IND;SG;1;POS;PRS;FIN;ACT
готовится	sagatavo	готовиться	sagatavot	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IMP;SG;2;POS;FIN;ACT
краков	krakovā	крак	krakova	N;INAN;NOM;MASC;SG	PROPN;ESS;FEM;SG
краков	kraków	крак	krakstēt	N;INAN;NOM;MASC;SG	
колеблется	svārstās	колебаться	svārstīties	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
нагрузка	slodzes	нагрузка	slodze	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
нагрузка	ielādēt	нагрузка	ielādēt	N;INAN;NOM;FEM;SG	V;POS;NFIN
андреас	andreas	андреас	andrea	N;ANIM;NOM;MASC;SG	
переменных	mainīgie	переменный	mainīgs	ADJ;GEN;PL	ADJ;NOM;MASC;PL
стекло	stikla	стекло	stikls	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
стекло	stikli	стекло	stikli	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
запрещена	aizliegtas	запретить	aizliegt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
запрещена	aizliegtas	запретить	aizliegt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
запрещена	aizliegti	запретить	aizliegt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
запрещена	aizliedza	запретить	aizliegt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FH;IND;3;POS;PST;FIN;ACT
бол	bols	бол	bols	INTJ	PROPN;NOM;MASC;SG
витебск	vitebskas	витебский	vitebska	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
системные	sistēmiskā	системный	sistēmisks	ADJ;NOM;PL	ADJ;NOM;FEM;SG
нпо	nvo	нпо	nvo	N;INAN;NOM;NEUT;SG	PROPN
нпо	nvo	нпо	nvo	N;INAN;NOM;NEUT;SG	PROPN
маккартни	makartnijs	маккартни	makartnijs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
спросить	ask	спросить	ask	V;PFV;NFIN;ACT	N
эксперты	ekspertus	эксперт	eksperts	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
рэп	rap	рэп	rap	N;INAN;NOM;MASC;SG	
трансляции	pārraida	трансляция	pārraidīt	N;INAN;NOM;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
трансляции	pārraide	трансляция	pārraide	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
трансляции	raidījums	трансляция	raidījums	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
трансляции	raidījumu	трансляция	raidījums	N;INAN;NOM;FEM;PL	N;ACC;MASC;SG
трансляции	apraide	трансляция	apraide	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
трансляции	raidījumus	трансляция	raidījums	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
боролся	cīnījušies	бороться	cīnīties	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP
боролся	cīnījies	бороться	cīnīties	V;IPFV;MASC;IND;SG;PST;FIN;MID	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
майер	maiers	майер	maiers	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
майер	mayer	майер	mayer	N;ANIM;NOM;FEM;SG	
майер	meier	майер	meier	N;ANIM;NOM;FEM;SG	
майер	meyer	майер	meyer	N;ANIM;NOM;FEM;SG	
норман	norman	норман	normanēt	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG
кристи	kristijs	кристи	kristijs	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
главу	nodaļā	глава	nodaļa	N;ANIM;ACC;MASC;SG	N;ESS;FEM;SG
главу	nodaļa	глава	nodaļa	N;ANIM;ACC;MASC;SG	N;NOM;FEM;SG
страсти	aizraušanās	страсть	aizraušanās	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
антропологии	antropoloģija	антропология	antropoloģija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
отменил	atcelts	отменить	atcelt	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;NOM;MASC;SG
отменил	atcelta	отменить	atcelt	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG
слушателей	klausītājiem	слушатель	klausītājs	N;ANIM;GEN;MASC;PL	N;DAT;MASC;PL
сет	uzstādīt	сет	uzstādīt	N;INAN;NOM;MASC;SG	V;POS;NFIN
сет	set	сет	set	N;INAN;NOM;MASC;SG	
роже	sapratu	рожа	saprast	N;INAN;NOM;MASC;SG	V;FH;IND;SG;1;POS;PST;FIN;ACT
диски	vada	диск	vadīt	N;INAN;NOM;MASC;PL	V;FH;IND;3;POS;PRS;FIN;ACT
автоматическая	automātiski	автоматический	automātiski	ADJ;NOM;FEM;SG	ADV
распад	sabrukšanas	распад	sabrukšana	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
восточное	austrumu	восточный	austrumi	ADJ;NOM;NEUT;SG	N;GEN;MASC
похороны	apbedīšanas	похороны	apbedīšana	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
хабаровск	habarovskas	хабаровск	habarovska	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;PL
крыши	jumtiem	крыша	jumts	N;INAN;NOM;FEM;PL	N;DAT;MASC;PL
крыши	jumtiem	крыша	jumts	N;INAN;NOM;FEM;PL	N;DAT;MASC;PL
крыши	jumts	крыша	jumts	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
потребность	vajag	потребность	vajadzēt	N;INAN;NOM;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
потребность	nepieciešams	потребность	nepieciešams	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;SG
крещение	kristības	крещение	kristība	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
рауль	rauls	рауль	rauls	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
рауль	rauls	рауль	rauls	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
скала	scala	скала	scala	N;INAN;NOM;FEM;SG	
скала	rock	скала	rock	N;INAN;NOM;FEM;SG	
совместный	locītavu	совместный	locītava	ADJ;NOM;MASC;SG	N;ACC;FEM;SG
герцеговина	hercegovinā	герцеговин	hercegovināt	N;INAN;NOM;FEM;SG	N;ESS;FEM;SG
альтернативный	aizvietotājs	альтернативный	aizvietotājs	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
альтернативный	aizstājējs	альтернативный	aizstājējs	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
альтернативный	vietnieks	альтернативный	vietnieks	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
абсолютная	absolūtais	абсолютный	absolūts	ADJ;NOM;FEM;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
абсолютная	absolūtā	абсолютный	absolūt	ADJ;NOM;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
анатомии	anatomija	анатомия	anatomija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
классицизма	klasicisms	классицизм	klasicisms	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
математические	matemātisko	математический	matemātisks	ADJ;NOM;PL	ADJ;ACC;MASC;SG
беккер	becker	беккер	beckert	N;ANIM;NOM;MASC;SG	
сахара	sahāras	сахар	sahārties	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
поблизости	tuvumā	поблизости	tuvums	ADV	N;ESS;MASC;SG
простая	vienkārši	простой	vienkārši	ADJ;NOM;FEM;SG	ADV
простая	vienkāršas	простой	vienkārša	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
кожа	ādas	кожа	āda	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
кожа	ādas	кожа	āda	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
кожа	ādu	кожа	āda	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
дисциплин	disciplīnas	дисциплина	disciplīna	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
дисциплин	disciplīnās	дисциплина	disciplīna	N;INAN;GEN;FEM;PL	N;ESS;FEM;PL
плену	nebrīvē	плен	nebrīvēt	N;INAN;DAT;MASC;SG	N;ESS;FEM;SG
тимур	timurs	тимур	timurs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
дельта	delta	дельт	delts	N;INAN;NOM;FEM;SG	
сценарии	skriptus	сценарий	skripts	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
пак	park	пак	park	N;INAN;NOM;MASC;SG	
пак	parkā	пак	parks	N;INAN;NOM;MASC;SG	N;ESS;MASC;SG
пак	parka	пак	parks	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
пак	pak	пак	pak	N;INAN;NOM;MASC;SG	
брест	brest	брест	brest	N;INAN;NOM;MASC;SG	
каменский	kamenskis	каменский	kamenskis	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
террористов	teroristiem	террорист	terorists	N;ANIM;GEN;MASC;PL	N;DAT;MASC;PL
террористов	teroristi	террорист	terorists	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
собранные	savākta	собрать	savākt	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
собранные	savākts	собрать	savākt	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
собранные	novāc	собрать	novākt	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
собранные	novākta	собрать	novākt	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
плотины	dam	плотина	ds	N;INAN;NOM;FEM;PL	
плотины	dambis	плотина	dambis	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
плотины	aizsprostam	плотина	aizsprosts	N;INAN;NOM;FEM;PL	N;DAT;MASC;SG
японцы	japānas	японец	japāna	N;ANIM;NOM;MASC;PL	PROPN;NOM;FEM;SG
японцы	japāņu	японец	japānis	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
религий	reliģijām	религия	reliģija	N;INAN;GEN;FEM;PL	N;DAT;FEM;PL
религий	reliģijas	религия	reliģija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
интеллектуальной	intelektuālais	интеллектуальный	intelektuāls	ADJ;INS;FEM;SG	ADJ;NOM;MASC;SG
интеллектуальной	intelektuālā	интеллектуальный	intelektuāls	ADJ;INS;FEM;SG	ADJ;NOM;FEM;SG
организовано	organizētas	организовывать	organizēt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
организовано	organizēti	организовывать	organizēt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
страхования	apdrošināšana	страхование	apdrošināšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
положительный	pozitīvi	положительный	pozitīvi	ADJ;NOM;MASC;SG	ADV
положительный	pozitīvas	положительный	pozitīva	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
бренд	zīmola	бренд	zīmols	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
доблестный	valiant	доблестный	valiant	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
инфекции	infekcija	инфекция	infekcija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
инфекции	inficēšanās	инфекция	inficēšanās	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
инфекции	infekcija	инфекция	infekcija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
пятая	piektajā	пятый	piektā	ADJ;NOM;FEM;SG	ADJ;ESS;DEF;FEM;SG
отрицательно	negatīvā	отрицательно	negatīva	ADV	ADJ;NOM;FEM;SG
отрицательно	negatīvs	отрицательно	negatīvs	ADV	N;NOM;MASC;SG
отрицательно	negatīvas	отрицательно	negatīva	ADV	N;NOM;FEM;PL
отрицательно	negatīva	отрицательно	negatīva	ADV	ADJ;NOM;FEM;SG
перевели	tulkots	перевести	tulkot	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
синие	zilais	синий	zils	ADJ;NOM;PL	ADJ;NOM;MASC;SG
синие	zils	синий	zils	ADJ;NOM;PL	ADJ;NOM;MASC;SG
синие	zila	синий	zils	ADJ;NOM;PL	ADJ;NOM;FEM;SG
синие	zilā	синий	zils	ADJ;NOM;PL	ADJ;NOM;FEM;SG
бегство	bēg	бегство	bēgt	N;INAN;NOM;NEUT;SG	V;FH;IND;3;POS;PRS;FIN;ACT
бегство	lidojuma	бегство	lidojums	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
хаус	māja	хаус	māja	INTJ	N;NOM;FEM;SG
хаус	mājā	хаус	māja	INTJ	N;ESS;FEM;SG
найдена	atrastas	найти	atrast	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
нэнси	nensija	нэнси	nensijs	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
бедных	slikta	бедный	slikta	ADJ;GEN;PL	ADJ;NOM;FEM;SG
бедных	vāja	бедный	vāja	ADJ;GEN;PL	ADJ;NOM;FEM;SG
бедных	nabaga	бедный	nabags	ADJ;GEN;PL	N;NOM;MASC;SG
декоративные	dekoratīvs	декоративный	dekoratīvs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
гражданское	civiliem	гражданский	civils	ADJ;NOM;NEUT;SG	ADJ;DAT;MASC;PL
гражданское	civilās	гражданский	civila	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
отдых	brīvdienas	отдых	brīvdiena	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
отдых	brīvdienu	отдых	brīvdiena	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
чжоу	džou	чжоу	džoa	N;INAN;NOM;MASC;SG	PROPN
забыли	aizmirsu	забыть	aizmirst	V;PFV;IND;PL;PST;FIN;ACT	V;FH;IND;SG;1;POS;PRS;FIN;ACT
забыли	aizmirsts	забыть	aizmirst	V;PFV;IND;PL;PST;FIN;ACT	ADJ;NOM;MASC;SG
забыли	aizmirsti	забыть	aizmirst	V;PFV;IND;PL;PST;FIN;ACT	V;IMP;PL;2;POS;FIN;ACT
забыли	aizmirsis	забыть	aizmirst	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
пули	lodēm	пуля	lode	N;INAN;NOM;FEM;PL	N;DAT;FEM;PL
богданов	bogdanovs	богдан	bogdanovs	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
ирландский	īrijas	ирландский	Īrija	ADJ;NOM;MASC;SG	PROPN;NOM;FEM;SG
ирландский	īru	ирландский	īrs	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
запасов	krājumi	запас	krājums	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
совместных	kopīga	совместный	kopīga	ADJ;GEN;PL	ADJ;NOM;FEM;SG
совместных	locītavu	совместный	locītava	ADJ;GEN;PL	N;ACC;FEM;SG
совместных	kopīgais	совместный	kopīgs	ADJ;GEN;PL	ADJ;NOM;MASC;SG
пустой	tukši	пустой	tukši	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
пустой	tukšas	пустой	tukša	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
пустой	tukšu	пустой	tukša	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
