نيبال	nepalu	نيبال	nepal		PROPN;NOM;MASC;SG
المرشد	przewodniku	مُرشِد	przewodnik	N;NOM;DEF;SG	N;DAT;MASC;SG
المرشد	przewodnikiem	مُرشِد	przewodnik	N;NOM;DEF;SG	N;INS;MASC;SG
المرشد	przewodnika	مُرشِد	przewodnik	N;NOM;DEF;SG	N;ACC;MASC;SG
فرانز	franz	فرانز	franz		PROPN;NOM;MASC;SG
كلي	jedz	كُلِّيّ	jeść	N;NOM;INDF;SG	V;IPFV;IMP;SG;2;FIN;ACT
كلي	jeść	كُلِّيّ	jeść	N;NOM;INDF;SG	V;IPFV;NFIN;ACT
المكاتب	biura	مَكتَب	biuro	N;NOM;DEF;PL	N;NOM;NEUT;SG
المكاتب	biur	مَكتَب	biuro	N;NOM;DEF;PL	
رولز	rolkach	رُولز	rolek		N;DAT;FEM;PL
رولز	bułki	رُولز	bułka		N;ACC;FEM;PL
رولز	bułeczki	رُولز	bułeczka		N;NOM;FEM;PL
رولز	rolls	رُولز	rolls		
رولز	rolki	رُولز	rolka		N;ACC;FEM;PL
امتلاك	posiadania	اِمتِلَاك	posiadać	N;NOM;INDF;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
الحاسبات	komputerów	الحاسبات	komputer	N;NOM;DEF;PL	N;GEN;MASC;PL
ده	jego	دٰهٰ	on		PRO;GEN;MASC;SG;3
الجيب	kieszeni	جَيب	kieszeń	N;NOM;DEF;SG	N;GEN;FEM;SG
الجيب	kieszenie	جَيب	kieszeń	N;NOM;DEF;SG	N;NOM;FEM;PL
الجيب	jeep	جَيب	jeep	N;NOM;DEF;SG	
الجيب	jeepa	جَيب	jeep	N;NOM;DEF;SG	
طفرة	mutacje	طَفرَة	mutacja	N;NOM;INDF;SG	N;NOM;FEM;PL
طفرة	mutacji	طَفرَة	mutacja	N;NOM;INDF;SG	N;GEN;FEM;SG
الكؤوس	filiżanki	كُؤُوس	filiżanka	N;NOM;DEF;SG	N;ACC;FEM;PL
الكؤوس	kubki	كُؤُوس	kubka	N;NOM;DEF;SG	N;NOM;MASC;PL
قارب	łodzi	قَارِب	łódź	N;NOM;INDF;SG	
قارب	łódź	قَارِب	łódź	N;NOM;INDF;SG	
جرح	ranna	جُرح	ranna	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
جرح	ranny	جُرح	ranny	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
جرح	zraniony	جُرح	zranić	N;NOM;INDF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
جرح	ranni	جُرح	ranny	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
جرح	ran	جُرح	rana	N;NOM;INDF;SG	
جرح	rany	جُرح	rana	N;NOM;INDF;SG	N;ACC;FEM;SG
جرح	rana	جُرح	rano	N;NOM;INDF;SG	
الفوسفات	fosforan	فُوسفَات	fosforan		N;NOM;MASC;SG
للاستثمار	inwestycje	للاستثمار	inwestycja		N;NOM;FEM;PL
للاستثمار	inwestycji	للاستثمار	inwestycja		N;GEN;FEM;SG
للاستثمار	inwestycja	للاستثمار	inwestycja		N;NOM;FEM;SG
للاستثمار	inwestycyjne	للاستثمار	inwestycyjny		ADJ;NOM;NEUT;SG
للاستثمار	inwestowanie	للاستثمار	inwestować		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
سونيك	sonic	سونيك	sonica		
سونيك	dźwiękowy	سونيك	dźwiękowy		ADJ;NOM;MASC;SG
النشطة	aktywne	نَشَاط	aktywny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
النشطة	aktywna	نَشَاط	aktywny	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
النشطة	aktywni	نَشَاط	aktywny	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
النشطة	aktywny	نَشَاط	aktywny	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
النشطة	czynne	نَشَاط	czynny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
توما	toma	تُومَا	toma		
العاب	mecze	لَعب	mecz		N;NOM;MASC;PL
العاب	gier	لَعب	gier		
العاب	gry	لَعب	gra		
العاب	zabawki	لَعب	zabawka		N;NOM;FEM;PL
العاب	zabawek	لَعب	zabawek		N;GEN;FEM;PL
سيبيريا	syberyjski	سِيبِيرِيَا	syberyjski		ADJ;NOM;MASC;SG
سيبيريا	syberii	سِيبِيرِيَا	syberia		N;GEN;FEM;SG
الاقتراح	propozycje	اِقتِرَاح	propozycja	N;NOM;DEF;SG	N;NOM;FEM;PL
الاقتراح	propozycję	اِقتِرَاح	propozycja	N;NOM;DEF;SG	N;ACC;FEM;SG
الاقتراح	oświadczyny	اِقتِرَاح	oświadczyna	N;NOM;DEF;SG	N;NOM;FEM;PL
الاقتراح	propozycje	اِقتِرَاح	propozycja	N;NOM;DEF;SG	N;NOM;FEM;PL
الاقتراح	sugestie	اِقتِرَاح	sugest	N;NOM;DEF;SG	V;IPFV;IND;SG;FIN;ACT
السوربون	sorbonie	سُوربُون	sorbon		N;DAT;MASC;SG
التكيف	dostosowania	تَكَيُّف	dostosowanie	N;NOM;DEF;SG	N;GEN;NEUT;SG
التكيف	dostosowania	تَكَيُّف	dostosowanie	N;NOM;DEF;SG	N;GEN;NEUT;SG
ينفذ	wykonuje	نَفَّذ	wykonywać	V;IPFV;MASC;IND;SG;3;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
سيلفا	silva	سِيلفَا	silvać		PROPN;NOM;MASC;SG
فينيكس	feniks	فينيكس	feniks		
فينيكس	phoenix	فينيكس	phoenik		N;NOM;MASC;SG
كيت	kasia	كَيت	kasia		N;NOM;FEM;SG
كيت	kate	كَيت	kat		
الخرسانة	betonu	خَرَسَانَة	beton	N;NOM;DEF;SG	N;GEN;MASC;SG
الخرسانة	konkretne	خَرَسَانَة	konkretny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الخرسانة	konkretny	خَرَسَانَة	konkretny	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
قاطع	rozstrzygające	قَاطَع	rozstrzygać	N;NOM;INDF;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
باطن	podeszwy	بَاطِن	podeszwy		N;ACC;FEM;SG
موقعة	podpisany	مُوَقَّع	podpisać	N;NOM;INDF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
موقعة	podpisano	مُوَقَّع	podpisać	N;NOM;INDF;SG	V;PFV;IND;0;PST;FIN;ACT
موقعة	podpisana	مُوَقَّع	podpisać	N;NOM;INDF;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
موقعة	podpisane	مُوَقَّع	podpisać	N;NOM;INDF;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
تنبيه	alarm	تَنبِيه	alarm		N;NOM;MASC;SG
تنبيه	budzik	تَنبِيه	budzik		N;NOM;MASC;SG
تنبيه	alarm	تَنبِيه	alarm		N;NOM;MASC;SG
تنبيه	czujny	تَنبِيه	czujny		ADJ;NOM;MASC;SG
تنبيه	wpis	تَنبِيه	wpis		N;NOM;MASC;SG
ثري	bogata	ثري	bogat		ADJ;NOM;FEM;SG
ثري	bogate	ثري	bogaty		ADJ;NOM;NEUT;SG
ثري	rich	ثري	richy		
ثري	bogaty	ثري	bogat		ADJ;NOM;MASC;SG
رينو	reno	رينو	reno		
رينو	renault	رينو	renault		
قلق	lęki	قَلَق	lęki	N;NOM;INDF;SG	N;NOM;MASC;PL
قلق	niepokoju	قَلَق	niepokój	N;NOM;INDF;SG	N;GEN;MASC;SG
الدبلوماسي	dyplomatycznych	دِبلُومَاسِيّ	dyplomatyczny	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
الدبلوماسي	dyplomatyczne	دِبلُومَاسِيّ	dyplomatyczny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الدبلوماسي	dyplomatyczny	دِبلُومَاسِيّ	dyplomatyczny	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
الدبلوماسي	dyplomatycznej	دِبلُومَاسِيّ	dyplomatyczny	N;NOM;DEF;SG	ADJ;GEN;FEM;SG
موتورز	motors	مُوتُورز	motors		
موتورز	silniki	مُوتُورز	silnik		N;NOM;MASC;PL
فهرنهايت	fahrenheita	فهرنهايت	fahrenheit		
مطابقة	pasujące	مُطَابَقَة	pasować	N;NOM;INDF;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
المعسكر	obozy	مُعَسكَر	obóz	N;NOM;DEF;SG	N;NOM;MASC;PL
المعسكر	obozu	مُعَسكَر	obóz	N;NOM;DEF;SG	N;GEN;MASC;SG
المعسكر	camp	مُعَسكَر	campa	N;NOM;DEF;SG	
السل	gruźlicę	سِلّ	gruźlica	N;NOM;DEF;SG	N;ACC;FEM;SG
السل	gruźlicy	سِلّ	gruźlica	N;NOM;DEF;SG	
اقليم	województwo	اقليم	województwo		N;NOM;NEUT;SG
اقليم	prowincji	اقليم	prowincja		N;GEN;FEM;SG
اقليم	prowincja	اقليم	prowincja		N;NOM;FEM;SG
اقليم	region	اقليم	region		N;NOM;MASC;SG
اقليم	regionie	اقليم	region		N;ACC;MASC;SG
اقليم	regiony	اقليم	regić		N;NOM;MASC;PL
اقليم	regionu	اقليم	regić		N;GEN;MASC;SG
اقليم	terytoria	اقليم	terytoria		N;NOM;NEUT;PL
اقليم	terytorium	اقليم	terytorium		N;ACC;NEUT;SG
الحلويات	słodko	حَلوَى	słodko	N;NOM;DEF;PL	
الحلويات	słodyczy	حَلوَى	słodycz	N;NOM;DEF;PL	N;GEN;FEM;SG
الحلويات	cukierki	حَلوَى	cukierka	N;NOM;DEF;PL	
مقهى	kawiarni	مَقهَى	kawiarnia	N;NOM;INDF;SG	N;GEN;FEM;SG
مقهى	cafe	مَقهَى	caf	N;NOM;INDF;SG	
مقهى	kawiarni	مَقهَى	kawiarnia	N;NOM;INDF;SG	N;GEN;FEM;SG
مقهى	café	مَقهَى	caf	N;NOM;INDF;SG	
سراي	galatasaray	سِرَاي	galatasaray		
المختلط	zmieszane	مُختَلِط	zmieszać	N;NOM;DEF;SG	
المختلط	mieszane	مُختَلِط	mieszany	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
المختلط	mieszana	مُختَلِط	mieszać	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المختلط	mieszany	مُختَلِط	mieszany	N;NOM;DEF;SG	
المختلط	mieszanej	مُختَلِط	mieszany	N;NOM;DEF;SG	ADJ;GEN;FEM;SG
المتهم	oskarżony	مُتَّهَم	oskarżyć	ADJ;NOM;DEF;MASC;SG	
المتهم	oskarżonych	مُتَّهَم	oskarżony	ADJ;NOM;DEF;MASC;SG	N;ACC;MASC;PL
المتهم	oskarżeni	مُتَّهَم	oskarżyć	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;PL
المتهم	oskarżona	مُتَّهَم	oskarżyć	ADJ;NOM;DEF;MASC;SG	N;NOM;FEM;SG
المتهم	oskarżony	مُتَّهَم	oskarżyć	ADJ;NOM;DEF;MASC;SG	
المتهم	oskarżona	مُتَّهَم	oskarżyć	ADJ;NOM;DEF;MASC;SG	N;NOM;FEM;SG
المتهم	pozwany	مُتَّهَم	pozwać	ADJ;NOM;DEF;MASC;SG	
خيوط	nitki	خيوط	nitki	N;NOM;INDF;PL	
خيوط	nici	خيوط	nić	N;NOM;INDF;PL	
حامية	garrison	حَامِي	garrison	ADJ;NOM;INDF;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
حامية	obrońca	حَامِي	obrońca	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
حامية	obrońcą	حَامِي	obrońca	ADJ;NOM;INDF;FEM;SG	N;INS;MASC;SG
الربح	profit	رِبح	profit	N;NOM;DEF;SG	
الربح	zysku	رِبح	zysk	N;NOM;DEF;SG	N;GEN;MASC;SG
الربح	zyski	رِبح	zysk	N;NOM;DEF;SG	N;NOM;MASC;PL
ابتكار	innowacje	اِبتِكَار	innowacja	N;NOM;INDF;SG	N;NOM;FEM;PL
ابتكار	innowacji	اِبتِكَار	innowacja	N;NOM;INDF;SG	N;GEN;FEM;SG
عيادة	klinika	عِيَادَة	klinika	N;NOM;INDF;SG	
عيادة	kliniki	عِيَادَة	klinika	N;NOM;INDF;SG	N;GEN;FEM;SG
عيادة	klinice	عِيَادَة	klinika	N;NOM;INDF;SG	N;DAT;FEM;SG
الديدان	robaki	الديدان	robak		N;NOM;MASC;PL
دموية	krwawa	دَمَوِيَّة	krwawa	ADJ;NOM;INDF;FEM;SG	
باكو	baku	بَاكُو	bak		
لونغ	długi	لُونغ	długi		
لونغ	długa	لُونغ	długi		ADJ;NOM;FEM;SG
لونغ	długo	لُونغ	długo		ADV
لونغ	długie	لُونغ	długi		ADJ;NOM;NEUT;SG
لونغ	long	لُونغ	long		
النحت	rzeźby	نَحت	rzeźba	N;NOM;DEF;SG	N;ACC;FEM;PL
النحت	rzeźbę	نَحت	rzeźba	N;NOM;DEF;SG	N;ACC;FEM;SG
النحت	rzeźbienia	نَحت	rzeźbienie	N;NOM;DEF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
لورين	lauren	لُورِين	lauren		
ماضي	przeszłość	مَاضِي	przeszłość		N;NOM;FEM;SG
ماضي	przeszłości	مَاضِي	przeszłość		N;GEN;FEM;SG
تفكك	zerwania	تَفَكُّك	zerwanie	N;NOM;INDF;SG	
تفكك	dezintegracji	تَفَكُّك	dezintegracja	N;NOM;INDF;SG	N;DAT;FEM;SG
الفيلق	legia	فَيلَق	legia	N;NOM;DEF;SG	
السدود	tamy	سُدّ	tama	N;NOM;DEF;PL	
الاجتماعات	zebrania	اِجتِمَاع	zebraniać	N;NOM;DEF;PL	N;NOM;NEUT;SG
الاجتماعات	spotkań	اِجتِمَاع	spotkanie	N;NOM;DEF;PL	N;GEN;NEUT;PL
الاجتماعات	posiedzenia	اِجتِمَاع	posiedzenie	N;NOM;DEF;PL	N;NOM;NEUT;SG
فرانشيسكو	francesco	فرَانشِيسكُو	francesco		V;IPFV;IND;SG;PRS;FIN;ACT
الحلو	słodki	الحلو	słodki		
الحلو	słodko	الحلو	słodko		
الحلو	sweet	الحلو	sweet		
الحلو	słodka	الحلو	słodek		ADJ;NOM;FEM;SG
الحلو	słodkie	الحلو	słodki		ADJ;NOM;NEUT;SG
الكروم	chrome	كُرُوم	chromać	N;NOM;DEF;SG	
الكروم	chromu	كُرُوم	chrom	N;NOM;DEF;SG	N;GEN;MASC;SG
الكروم	winorośli	كُرُوم	winorość	N;NOM;DEF;SG	N;GEN;FEM;SG
الممر	korytarza	مَمر	korytarz	N;NOM;DEF;SG	N;GEN;MASC;SG
المزايا	korzyści	مَزِيَّة	korzyść	N;NOM;DEF;PL	N;ACC;FEM;SG
المزايا	zalet	مَزِيَّة	zalet	N;NOM;DEF;PL	
الركبة	kolana	رُكبَة	kolano	N;NOM;DEF;SG	N;NOM;NEUT;PL
الركبة	kolanie	رُكبَة	kolano	N;NOM;DEF;SG	N;ACC;NEUT;SG
لوف	luv	لوف	luv		
جمل	wyroki	جَمَل	wyrok	N;NOM;INDF;SG	N;NOM;MASC;PL
جمل	zdania	جَمَل	zdanie	N;NOM;INDF;SG	N;NOM;NEUT;PL
جمل	wielbłąda	جَمَل	wielbłądać	N;NOM;INDF;SG	N;ACC;MASC;SG
عروس	narzeczona	عروس	narzec	N;NOM;INDF;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
تباع	sprzedane	أَبَاع	sprzedać	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
تباع	sprzedano	أَبَاع	sprzedać	V;IPFV;FEM;IND;SG;3;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
تباع	sprzedany	أَبَاع	sprzedać	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
تباع	sprzedana	أَبَاع	sprzedać	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
التنوير	oświecenia	تَنوِير	oświecenie	N;NOM;DEF;SG	N;GEN;NEUT;SG
الاستواء	równika	اِستِوَاء	równik	N;NOM;DEF;SG	N;GEN;MASC;SG
الثعلب	lisie	ثَعلَب	lisa	N;NOM;DEF;SG	
الثعلب	fox	ثَعلَب	fox	N;NOM;DEF;SG	
الثعلب	lis	ثَعلَب	lis	N;NOM;DEF;SG	
الزئبق	mercury	زَئبَق	mercura	N;NOM;DEF;SG	
الزئبق	rtęci	زَئبَق	rtęcić	N;NOM;DEF;SG	
نيك	nick	نيك	nick		N;NOM;MASC;SG
نيك	nicka	نيك	nicka		N;ACC;MASC;SG
الموضع	umiejscowienie	مُوَضَّع	umiejscowienie	N;NOM;DEF;SG	ADV
واجهات	interfejsów	وَاجِه	interfejs	N;NOM;INDF;PL	N;GEN;MASC;PL
بعثات	wyprawy	بَعثَة	wyprawa	N;NOM;INDF;PL	N;ACC;FEM;PL
نية	intencją	نِيَّة	intencja	N;NOM;INDF;SG	N;INS;FEM;SG
نية	intencje	نِيَّة	intencja	N;NOM;INDF;SG	N;NOM;FEM;PL
نية	zamiar	نِيَّة	zamiar	N;NOM;INDF;SG	V;PFV;IND;PRS;FIN;ACT
نية	zamiarów	نِيَّة	zamiar	N;NOM;INDF;SG	N;GEN;MASC;PL
نية	zamiar	نِيَّة	zamiar	N;NOM;INDF;SG	V;PFV;IND;PRS;FIN;ACT
نية	zamiary	نِيَّة	zamiar	N;NOM;INDF;SG	N;NOM;MASC;PL
نية	intencje	نِيَّة	intencja	N;NOM;INDF;SG	N;NOM;FEM;PL
سمر	summer	سمر	summer		
سمر	letnie	سمر	letni		ADJ;NOM;NEUT;SG
سمر	letni	سمر	letni		ADJ;NOM;MASC;SG
سمر	lato	سمر	lato		
الناقل	transporter	نَاقِل	transporter	N;NOM;DEF;SG	
الناقل	transportera	نَاقِل	transporter	N;NOM;DEF;SG	N;ACC;MASC;SG
الناقل	przewoźnika	نَاقِل	przewoźnik	N;NOM;DEF;SG	N;ACC;MASC;SG
خطير	niebezpiecznie	خَطِير	niebezpiecznie	ADJ;NOM;INDF;MASC;SG	ADV
نورس	mewa	نورس	mewa		N;NOM;FEM;SG
افتراض	założeniu	اِفتِرَاض	założyć	N;NOM;INDF;SG	N;DAT;NEUT;SG
الطبخ	gotowania	طَبخ	gotować	N;NOM;DEF;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
الريش	pióra	رِيش	pióra	N;NOM;DEF;SG	N;ACC;NEUT;PL
الريش	piór	رِيش	piór	N;NOM;DEF;SG	
رقعة	plastry	رَقعَة	plaster	N;NOM;INDF;SG	N;ACC;MASC;PL
غاري	gary	غاري	gara		
مهارة	umiejętności	مَهَارَة	umiejętność	N;NOM;INDF;SG	N;ACC;FEM;SG
غابرييل	gabriel	غابرييل	gabriel		N;NOM;MASC;SG
غابرييل	gabriela	غابرييل	gabriel		N;NOM;FEM;SG
غابرييل	gabriela	غابرييل	gabriel		N;NOM;FEM;SG
غابرييل	gabrielle	غابرييل	gabrielle		N;NOM;FEM;SG
اللقاح	szczepionki	لَقَاح	szczepionka	N;NOM;DEF;SG	N;NOM;FEM;PL
اللقاح	szczepionkę	لَقَاح	szczepionka	N;NOM;DEF;SG	N;ACC;FEM;SG
تؤخذ	zrobione	أَخَذ	zrobić	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
تؤخذ	podjęte	أَخَذ	podjąć	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
التعدين	górnictwa	تَعدِين	górnictwo	N;NOM;DEF;SG	N;GEN;NEUT;SG
انضمام	dołącz	اِنضِمَام	dołączyć	N;NOM;INDF;SG	V;PFV;IMP;SG;2;FIN;ACT
انضمام	przystąpienia	اِنضِمَام	przystąpienie	N;NOM;INDF;SG	N;GEN;NEUT;SG
مبالغ	kwoty	مَبلَغ	kwota	N;NOM;INDF;SG	N;ACC;FEM;PL
مبالغ	kwoty	مَبلَغ	kwota	N;NOM;INDF;SG	N;ACC;FEM;PL
مبالغ	sumy	مَبلَغ	suma	N;NOM;INDF;SG	
مبالغ	kwot	مَبلَغ	kwot	N;NOM;INDF;SG	
بودابست	budapeszt	بودابست	budapeszt		N;NOM;MASC;SG
بودابست	budapeszcie	بودابست	budapeszyć		PROPN;VOC;MASC;SG
باركر	parkera	باركر	parker		
باركر	parker	باركر	parker		PROPN;NOM;MASC;SG
ستوديو	studia	ستوديو	studia		N;NOM;NEUT;PL
ستوديو	studio	ستوديو	studio		
الفجوة	luka	فَجوَة	luka	N;NOM;DEF;SG	
الفجوة	gap	فَجوَة	gapić	N;NOM;DEF;SG	
البركة	stawu	بَرَكَة	staw	N;NOM;DEF;SG	N;GEN;MASC;SG
البركة	stawie	بَرَكَة	staw	N;NOM;DEF;SG	N;ACC;MASC;SG
الاختفاء	niewidzialność	اِختِفَاء	niewidzialność	N;NOM;DEF;SG	N;ACC;FEM;SG
مجد	chwała	مجد	chwały		V;IPFV;FEM;IND;SG;PST;FIN;ACT
مجد	chwały	مجد	chwały		
مجد	glory	مجد	glora		
جراح	chirurg	جُرح	chirurg	N;NOM;INDF;PL	N;NOM;MASC;SG
جراح	chirurga	جُرح	chirurga	N;NOM;INDF;PL	N;GEN;MASC;SG
الموجه	wektor	مُوَجَّه	wektor	ADJ;NOM;DEF;MASC;SG	
كورنوال	kornwalii	كُورنَوَال	kornwalia		
الرخام	marble	رُخَام	marble	N;NOM;DEF;SG	
الرخام	marmuru	رُخَام	marmur	N;NOM;DEF;SG	N;GEN;MASC;SG
كريات	kirjat	كُرِّيَّة	kirjat	N;NOM;INDF;PL	PROPN;NOM;MASC;SG
الندوة	sympozjum	نَدوَة	sympozjum	N;NOM;DEF;SG	
الندوة	seminaria	نَدوَة	seminarium	N;NOM;DEF;SG	N;NOM;NEUT;PL
الندوة	seminarium	نَدوَة	seminarium	N;NOM;DEF;SG	N;ACC;NEUT;SG
الزوجية	małżeńskie	زَوجِيّ	małżeński		ADJ;NOM;NEUT;SG
ييل	yale	يَيل	yale		
مون	mun	مون	mun		
المكثف	intensywna	مُكَثَّف	intensywny	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المكثف	intensywny	مُكَثَّف	intensywny	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
المكثف	intensywne	مُكَثَّف	intensywny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
ديفيس	davis	دِيفِيس	davis		PROPN;NOM;MASC;SG
ديفيس	davisa	دِيفِيس	davisa		
تتابع	przekaźnik	تَابَع	przekaźnik	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;MASC;SG
دونالد	donalda	دُونَالد	donalda		
دونالد	donald	دُونَالد	donald		
بيض	jaja	بَيض	jajo		N;NOM;NEUT;SG
بيض	jaj	بَيض	jajo		
بيض	jajka	بَيض	jajko		N;NOM;NEUT;SG
بيض	jajeczka	بَيض	jajeczka		N;NOM;NEUT;SG
بيض	jajko	بَيض	jajko		
بيض	jajka	بَيض	jajko		N;NOM;NEUT;SG
بيض	jajo	بَيض	jajo		
التوحد	autyzm	تَوَحُّد	autyzm	N;NOM;DEF;SG	
افضل	lepiej	أَفضَل	dobrze	ADJ;NOM;INDF;MASC;SG	ADV;CMPR
افضل	najlepiej	أَفضَل	dobrze	ADJ;NOM;INDF;MASC;SG	ADV;RL
افضل	best	أَفضَل	best	ADJ;NOM;INDF;MASC;SG	
فين	finna	فِين	finny		V;IPFV;IND;SG;3;PRS;FIN;ACT
فين	finn	فِين	finny		PROPN;NOM;MASC;SG
رطل	funty	رَطل	funt	N;NOM;INDF;SG	N;NOM;MASC;PL
رطل	funta	رَطل	funt	N;NOM;INDF;SG	
الحلبة	arena	الحلبة	arena	N;NOM;DEF;SG	
الحلبة	arenę	الحلبة	arena	N;NOM;DEF;SG	N;ACC;FEM;SG
الحلبة	arenie	الحلبة	aren	N;NOM;DEF;SG	N;GEN;FEM;SG
ديك	dick	دِيك	dick		PROPN;NOM;MASC;SG
ديك	fiut	دِيك	fiut		N;NOM;MASC;SG
ثمار	owoców	ثَمَر	owóc	N;NOM;INDF;PL	N;GEN;MASC;PL
فيلق	legia	فِيلق	legia	N;NOM;INDF;SG	
حوت	wieloryb	حَوت	wieloryb		N;NOM;MASC;SG
حوت	wieloryba	حَوت	wieloryb		N;ACC;MASC;SG
الانتظار	czeka	اِنتِظَار	czekać	N;NOM;DEF;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
الانتظار	czekamy	اِنتِظَار	czekać	N;NOM;DEF;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
الانتظار	czekam	اِنتِظَار	czekać	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
الكونت	liczyć	كُونت	liczyć		V;IPFV;NFIN;ACT
الكونت	licz	كُونت	liczyć		V;IPFV;IMP;SG;2;FIN;ACT
الكونت	hrabia	كُونت	hrabia		N;NOM;MASC;SG
فتيات	girls	فَتَاة	girls	N;NOM;INDF;PL	
الجذب	atrakcja	جَذب	atrakcja	N;NOM;DEF;PL	N;NOM;FEM;SG
الجذب	przyciąganie	جَذب	przyciągać	N;NOM;DEF;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
الجذب	atrakcyjność	جَذب	atrakcyjność	N;NOM;DEF;PL	N;NOM;FEM;SG
الجذب	atrakcje	جَذب	atrakcja	N;NOM;DEF;PL	N;ACC;FEM;PL
الجذب	atrakcji	جَذب	atrakcja	N;NOM;DEF;PL	N;GEN;FEM;PL
الجذب	atrakcje	جَذب	atrakcja	N;NOM;DEF;PL	N;ACC;FEM;PL
نصير	nasir	نصير	nasira		
نصير	fana	نصير	fana		
نصير	wachlarz	نصير	wachlarz		N;NOM;MASC;SG
نصير	wiatrak	نصير	wiatrak		N;NOM;MASC;SG
نصير	fan	نصير	fan		
نصير	wentylator	نصير	wentylator		N;NOM;MASC;SG
العرف	niestandardowych	عَرف	niestandardowy	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
العرف	niestandardowe	عَرف	upandardowy	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
العرف	własny	عَرف	własny	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
مواضع	umiejscowienia	مَوضِع	umiejscowienie	N;NOM;INDF;PL	N;NOM;NEUT;SG
مواضع	umiejscowienie	مَوضِع	umiejscowienie	N;NOM;INDF;PL	ADV
لقاح	szczepionki	لقاح	szczepionka		N;NOM;FEM;PL
لقاح	szczepionka	لقاح	szczepionka		N;NOM;FEM;SG
لقاح	szczepionkę	لقاح	szczepionka		N;ACC;FEM;SG
فلاش	błysk	فلاش	błysk		
فلاش	flash	فلاش	flash		
البلدات	miasta	بَلدَة	miasto	N;NOM;DEF;PL	N;GEN;NEUT;SG
البلدات	miejscowości	بَلدَة	miejscowość	N;NOM;DEF;PL	N;GEN;FEM;SG
البلدات	miasteczka	بَلدَة	miasteczko	N;NOM;DEF;PL	N;NOM;NEUT;SG
الخضروات	warzywa	الخضروات	warzywo		V;IPFV;IND;PL;3;PRS;FIN;ACT
الخضروات	warzyw	الخضروات	warzyw		
راب	rap	رَاب	rapa	N;NOM;INDF;SG	
عدسة	soczewki	عَدسَة	soczewka	N;NOM;INDF;SG	N;ACC;FEM;PL
بريستول	bristol	برِيستُول	bristol		PROPN;NOM;MASC;SG
جود	jude	جود	judy		
حضرية	urban	حَضَرِيّ	urbany	ADJ;NOM;INDF;FEM;SG	
