din	vom	din	vom	ADP;ACC	
constitutie	verfassung	constitutie	verfassung	N;INDF;FEM;SG	N;NOM;FEM;SG
constitutie	verfassung	constitutie	verfassung	N;INDF;FEM;SG	N;NOM;FEM;SG
gotha	gotha	gothă	gotha	PROPN	PROPN;NOM;SG
efort	anstrengungen	efort	anstrengung	N;INDF;MASC;SG	V;NFIN
efort	bemühungen	efort	bemühungen	N;INDF;MASC;SG	V;NFIN
efort	anstrengung	efort	anstrengung	N;INDF;MASC;SG	
criteriile	auswahlkriterien	criteriu	auswahlkriterien	N;DEF;FEM;PL	ADJ
criteriile	kriterien	criteriu	kriterien	N;DEF;FEM;PL	ADJ
catherine	catherine	catherină	catherine	PROPN	PROPN;NOM;SG
catherine	katharina	catherină	katharina	PROPN	PROPN;NOM;FEM;SG
juniori	juniors	junior	juniors	N;INDF;MASC;PL	PROPN;NOM;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
churchill	churchill	churchill	churchill	PROPN	PROPN;NOM;SG
dand	geben	dand	geben		V;NFIN
uciderea	töten	ucidere	töten	N;DEF;FEM;SG	V;NFIN
uciderea	tötung	ucidere	tötung	N;DEF;FEM;SG	
acordata	gewährte	acordat	gewährt	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
acordata	bewilligt	acordat	bewilligen	N;DEF;FEM;SG	V;V.PTCP
acordata	gewährt	acordat	gewähren|währen	N;DEF;FEM;SG	V;V.PTCP
acordata	erteilt	acordat	erteilen	N;DEF;FEM;SG	V;V.PTCP
acordata	stattgegeben	acordat	stattgeben	N;DEF;FEM;SG	V;V.PTCP
exploatarea	ausbeutung	exploatare	ausbeutung	N;DEF;FEM;SG	N;NOM;FEM;SG
exploatarea	nutzung	exploatare	nutzung	N;DEF;FEM;SG	N;NOM;FEM;SG
exploatarea	verwertung	exploatare	verwertung	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
exploatarea	ausbeutung	exploatare	ausbeutung	N;DEF;FEM;SG	N;NOM;FEM;SG
exploatarea	ausbeuten	exploatare	ausbeuten	N;DEF;FEM;SG	V;NFIN
silviu	silviu	silviu	silviu	PROPN	
materna	mütterlicherseits	maternă	mütterlicherseits	N;DEF;FEM;SG	ADV
antoine	antoine	antoină	antoine	N;INDF;MASC;SG	PROPN;NOM;SG
academy	academy	academy	academy	N;INDF;MASC;SG	PROPN;NOM;SG
eroi	heroes	erou	heroes	N;INDF;MASC;PL	PROPN
eroi	helden	erou	helden	N;INDF;MASC;PL	V;NFIN
animalele	tieren	animal	tier	N;DEF;FEM;PL	V;NFIN
animalele	tiere	animal	tier	N;DEF;FEM;PL	N;NOM;NEUT;PL
match	streichholz	match	streichholz	N;INDF;MASC;SG	ADJ
match	treffer	match	treffer	N;INDF;MASC;SG	
match	match	match	match	N;INDF;MASC;SG	PROPN
olandeza	holländisch	olandeză	holländisch	N;DEF;FEM;SG	ADJ
olandeza	niederländisch	olandeză	niederländisch	N;DEF;FEM;SG	ADJ
olandeza	niederländischen	olandeză	niederländisch	N;DEF;FEM;SG	ADJ;NOM;MASC;PL
olandeza	niederländer	olandeză	niederland	N;DEF;FEM;SG	
olandeza	holländer	olandeză	holländer	N;DEF;FEM;SG	
drôme	drôme	dr	drôm	N;INDF;FEM;SG	PROPN;NOM;SG
institutiile	organe	institutie	organ	N;DEF;FEM;PL	
institutiile	einrichtungen	institutie	einrichtung	N;DEF;FEM;PL	V;NFIN
institutiile	institutionen	institutie	institution	N;DEF;FEM;PL	N;NOM;PL
institutiile	hochschulen	institutie	hochschulen	N;DEF;FEM;PL	N;NOM;FEM;PL
echipamente	ausrüstung	echipament	ausrüstung	N;INDF;FEM;PL	N;NOM;FEM;SG
echipamente	anlagen	echipament	anlagen	N;INDF;FEM;PL	V;NFIN
succesorul	nachfolgerin	succesor	nachfolgerin	N;DEF;MASC;SG	ADJ
succesorul	nachfolge	succesor	nachfolg	N;DEF;MASC;SG	ADJ
succesorul	nachfolger	succesor	nachfolg	N;DEF;MASC;SG	ADJ
identificarea	identifizierung	identificare	identifizierung	N;DEF;FEM;SG	ADJ
identificarea	kennzeichnung	identificare	kennzeichnung	N;DEF;FEM;SG	N;NOM;FEM;SG
identificarea	kennung	identificare	kennung	N;DEF;FEM;SG	ADJ
identificarea	identifikation	identificare	identifikation	N;DEF;FEM;SG	ADJ
scufundare	tauchen	scufundare	tauchen	N;INDF;FEM;SG	V;NFIN
scufundare	taucher	scufundare	taucher	N;INDF;FEM;SG	ADJ
scufundare	eintauchen	scufundare	eintauchen	N;INDF;FEM;SG	V;NFIN
scufundare	tauchen	scufundare	tauchen	N;INDF;FEM;SG	V;NFIN
scufundare	tauch	scufundare	tauch	N;INDF;FEM;SG	
scufundare	tauche	scufundare	tauchen	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
vineri	freitag	vineri	freitagen		ADV
vineri	freitags	vineri	freitags		ADV
mixta	mixed	mixta	mixed	ADJ;DEF;FEM;SG	PROPN
mixta	gemischte	mixta	gemischt	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
mixta	gemischtes	mixta	gemischt	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
inginerie	ingenieurwissenschaften	inginerie	ingenieurwissenschaften	N;INDF;FEM;SG	ADJ
inginerie	maschinenbau	inginerie	maschinenbau	N;INDF;FEM;SG	ADJ
inginerie	engineering	inginerie	engineering	N;INDF;FEM;SG	PROPN
inginerie	ingenieurwesen	inginerie	ingenieurwesen	N;INDF;FEM;SG	ADJ
inginerie	ingenieur	inginerie	ingenieur	N;INDF;FEM;SG	
picioarele	füsse	picior	füssen	N;DEF;FEM;PL	
picioarele	fuß	picior	faß	N;DEF;FEM;PL	ADJ
picioarele	füße	picior	füß	N;DEF;FEM;PL	
picioarele	füssen	picior	füssen	N;DEF;FEM;PL	
picioarele	beine	picior	bein	N;DEF;FEM;PL	
picioarele	beinen	picior	beinen	N;DEF;FEM;PL	V;NFIN
wayne	wayne	waynă	waynen	PROPN	PROPN;NOM;MASC;SG
cross	überqueren	cross	überqueren	N;INDF;MASC;SG	V;NFIN
cross	kreuz	cross	kreuz	N;INDF;MASC;SG	ADJ
cross	cross	cross	cross	N;INDF;MASC;SG	PROPN
inregistreaza	register	inregistra	register	V;IND;SG;3;IPFV;FIN	
inregistreaza	anmeldung	inregistra	anmeldung	V;IND;SG;3;IPFV;FIN	ADJ
inregistreaza	registrierung	inregistra	Registrierung	V;IND;SG;3;IPFV;FIN	ADJ
inregistreaza	datensatz	inregistra	datensatz	V;IND;SG;3;IPFV;FIN	ADJ
inregistreaza	rekord	inregistra	rekord	V;IND;SG;3;IPFV;FIN	
inregistreaza	aufzeichnung	inregistra	aufzeichnung	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
inregistreaza	record	inregistra	record	V;IND;SG;3;IPFV;FIN	PROPN;NOM;SG
suficiente	genügend	suficient	genügend	ADJ;INDF;FEM;PL	ADV
suficiente	ausreichend	suficient	ausreichend	ADJ;INDF;FEM;PL	ADV
colonii	kolonien	colonie	kolonien	N;INDF;FEM;PL	
restaurare	wiederherzustellen	restaurare	wiederhustellen	N;INDF;FEM;SG	V;NFIN
restaurare	wiederhergestellt	restaurare	wiederherstellen	N;INDF;FEM;SG	V;V.PTCP
restaurare	wiederherstellung	restaurare	wiederherstellung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
restaurare	wiederherstellen	restaurare	wiederherstellen	N;INDF;FEM;SG	V;NFIN
restaurare	restauration	restaurare	Restauration	N;INDF;FEM;SG	N;NOM;SG
restaurare	instandsetzung	restaurare	instandsetzung	N;INDF;FEM;SG	
restaurare	wiederherstellung	restaurare	wiederherstellung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
restaurare	restaurierung	restaurare	restaurierung	N;INDF;FEM;SG	N;NOM;FEM;SG
reprezentarea	darstellung	reprezentare	darstellung	N;DEF;FEM;SG	N;NOM;FEM;SG
reprezentarea	repräsentation	reprezentare	Repräsentation	N;DEF;FEM;SG	ADJ
reprezentarea	vertretungen	reprezentare	vertretungen	N;DEF;FEM;SG	N;NOM;FEM;PL
tren	trainieren	tren	trainieren	N;INDF;MASC;SG	V;NFIN
tren	eisenbahn	tren	eisenbehnen	N;INDF;MASC;SG	
tren	bahn	tren	bahnen	N;INDF;MASC;SG	
sous	sous	sous	sous	N;INDF;MASC;SG	
alimente	lebensmittel	aliment	lebensmittel	N;INDF;FEM;PL	
alimente	essen	aliment	essen	N;INDF;FEM;PL	V;NFIN
alimente	nahrung	aliment	nahrung	N;INDF;FEM;PL	N;NOM;FEM;SG
alimente	verpflegung	aliment	verpflegung	N;INDF;FEM;PL	ADJ
alimente	lebensmittel	aliment	lebensmittel	N;INDF;FEM;PL	
alimente	nahrungsmittel	aliment	nahrungsmittel	N;INDF;FEM;PL	ADJ
acordate	gewährte	acordat	gewährt	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
acordate	bewilligt	acordat	bewilligen	ADJ;INDF;FEM;PL	V;V.PTCP
acordate	gewährt	acordat	gewähren|währen	ADJ;INDF;FEM;PL	V;V.PTCP
acordate	erteilt	acordat	erteilen	ADJ;INDF;FEM;PL	V;V.PTCP
acordate	stattgegeben	acordat	stattgeben	ADJ;INDF;FEM;PL	V;V.PTCP
ceara	wachs	ceară	wachsen	N;DEF;FEM;SG	
ceara	wachsen	ceară	wachsen	N;DEF;FEM;SG	V;NFIN
ceara	wachse	ceară	wachsen	N;DEF;FEM;SG	ADV
ceara	wachs	ceară	wachsen	N;DEF;FEM;SG	
ceara	wachse	ceară	wachsen	N;DEF;FEM;SG	ADV
ceara	wachs	ceară	wachsen	N;DEF;FEM;SG	
ceara	wachse	ceară	wachsen	N;DEF;FEM;SG	ADV
clima	klima	climă	klima	N;DEF;FEM;SG	PROPN
clima	klimawandel	climă	klimawandel	N;DEF;FEM;SG	
clima	klima	climă	klima	N;DEF;FEM;SG	PROPN
clima	klimawandel	climă	klimawandel	N;DEF;FEM;SG	
dej	dej	dej	dej	PROPN	
ucrainean	ukrainischen	ucrainean	ukrainisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
ucrainean	ukrainische	ucrainean	ukrainisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
acidul	acid	acid	acid	N;DEF;MASC;SG	
acidul	säuren	acid	säuer	N;DEF;MASC;SG	N;NOM;PL
acidul	säure	acid	säuer	N;DEF;MASC;SG	
strazi	strassen	strad	strassen	N;INDF;FEM;PL	V;NFIN
strazi	straße	strad	straß	N;INDF;FEM;PL	ADJ
strazi	gassen	strad	gassen	N;INDF;FEM;PL	V;NFIN
strazi	strassen	strad	strassen	N;INDF;FEM;PL	V;NFIN
strazi	straße	strad	straß	N;INDF;FEM;PL	ADJ
strazi	gassen	strad	gassen	N;INDF;FEM;PL	V;NFIN
portar	türsteher	portar	türsteher	N;INDF;MASC;SG	ADJ
portar	portier	portar	portier	N;INDF;MASC;SG	
portar	torhüter	portar	torhüter	N;INDF;MASC;SG	
austriece	österreichisches	austriac	österreichisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
missouri	missouri	missou	missouri	PROPN	PROPN;NOM;MASC;SG
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	PROPN;NOM;SG
nominalizare	benennung	nominalizare	benennung	N;INDF;FEM;SG	ADJ
nominalizare	nominiert	nominalizare	nominieren	N;INDF;FEM;SG	V;V.PTCP
nominalizare	ernennung	nominalizare	ernennung	N;INDF;FEM;SG	ADJ;SG
nominalizare	nominierung	nominalizare	nominierung	N;INDF;FEM;SG	N;NOM;FEM;SG
simboluri	zeichen	simbol	zeichen	N;INDF;FEM;PL	V;NFIN
simboluri	symbolik	simbol	symbolik	N;INDF;FEM;PL	
simboluri	symbolen	simbol	symbol	N;INDF;FEM;PL	V;NFIN
simboluri	symbole	simbol	symbol	N;INDF;FEM;PL	
antrenorul	trainer	antrenor	Trainer	N;DEF;MASC;SG	ADJ
antrenorul	kutsche	antrenor	kutschen	N;DEF;MASC;SG	
antrenorul	coach	antrenor	coach	N;DEF;MASC;SG	PROPN
landes	landes	landes	land	N;INDF;MASC;SG	N;NOM;NEUT;PL
margaret	margaret	margaret	margaret	N;INDF;MASC;SG	PROPN;SG
margaret	margarethe	margaret	margarethe	N;INDF;MASC;SG	ADJ
sarbatoare	ferien	sarbator	ferienen	ADJ;INDF;FEM	
sarbatoare	urlaub	sarbator	urlaub	ADJ;INDF;FEM	ADV
sarbatoare	fest	sarbator	fest	ADJ;INDF;FEM	ADV
sarbatoare	feierlichkeiten	sarbator	feierlichkeit	ADJ;INDF;FEM	N;NOM;FEM;PL
sarbatoare	feiern	sarbator	feiern	ADJ;INDF;FEM	V;NFIN
sarbatoare	feier	sarbator	feier	ADJ;INDF;FEM	
obiectele	objekten	obiect	objekt	N;DEF;FEM;PL	V;NFIN
obiectele	objekte	obiect	objeken	N;DEF;FEM;PL	N;NOM;NEUT;PL
obiectele	gegenstände	obiect	gegenständ	N;DEF;FEM;PL	N;NOM;FEM;PL
solist	solist	solist	solist	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
solist	solisten	solist	solist	N;INDF;MASC;SG	
rusu	rusu	rusu	rusu	PROPN	
origini	entstehungsgeschichte	origine	entstehungsgeschichte	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
origini	ursprünge	origine	ursprüngen	N;INDF;FEM;PL	ADJ
origini	ursprung	origine	ursprung	N;INDF;FEM;PL	ADV
origini	herkunft	origine	herkunft	N;INDF;FEM;PL	N;NOM;FEM;SG
erik	erik	erik	erik	PROPN	PROPN;NOM;MASC;SG
exploatare	ausbeutung	exploatare	ausbeutung	N;INDF;FEM;SG	N;NOM;FEM;SG
exploatare	nutzung	exploatare	nutzung	N;INDF;FEM;SG	N;NOM;FEM;SG
exploatare	verwertung	exploatare	verwertung	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
rosetti	rosetti	rosetti	rosetti	N;INDF;MASC;SG	
hip	hip	hip	hip		ADJ
hip	hüften	hip	hüfen		V;NFIN
ziduri	stadtmauer	zid	stadtmau	N;INDF;FEM;PL	
ziduri	stadtmauern	zid	stadtmauern	N;INDF;FEM;PL	V;NFIN
ziduri	mauern	zid	mauern	N;INDF;FEM;PL	V;NFIN
ziduri	mauer	zid	mauer	N;INDF;FEM;PL	
matt	matt	matt	matt	PROPN	PROPN
suflet	seelen	suflet	seelen	N;INDF;MASC;SG	
suflet	seele	suflet	seelen	N;INDF;MASC;SG	
suflet	soul	suflet	soul	N;INDF;MASC;SG	PROPN;SG
turingia	thüringen	turingie	thüringen	PROPN	PROPN;NOM;NEUT;SG
retragere	rückzug	retragere	rückzug	N;INDF;FEM;SG	V;SG
retragere	zurückziehen	retragere	zurückziehen	N;INDF;FEM;SG	V;NFIN
retragere	widerrufsrecht	retragere	widerrufsrecht	N;INDF;FEM;SG	ADJ
retragere	rücktritt	retragere	rücktreten	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
eficient	effizient	eficient	effizient	ADV	ADJ
eficient	effizienten	eficient	effizient	ADV	ADJ;PL
eficient	effizientes	eficient	effizient	ADV	ADJ;NOM;NEUT;SG
eficient	effiziente	eficient	effizient	ADV	ADJ;NOM;SG
eficient	wirksam	eficient	wirksam	ADV	ADJ
eficient	effektiver	eficient	effektiv	ADV	ADJ
eficient	effektive	eficient	effektiv	ADV	ADJ;NOM;FEM;PL
eficient	effektiv	eficient	effektiv	ADV	ADJ
eficient	wirksame	eficient	wirksam	ADV	ADJ;NOM;FEM;PL
programare	programmplanung	programare	programmplanung	N;INDF;FEM;SG	ADJ
programare	programmieren	programare	programmieren	N;INDF;FEM;SG	V;NFIN
programare	planung	programare	planung	N;INDF;FEM;SG	ADJ
programare	programmiersprachen	programare	programmiersprachen	N;INDF;FEM;SG	N;NOM;FEM;PL
programare	programmierung	programare	programmierung	N;INDF;FEM;SG	ADJ
programare	ernennung	programare	ernennung	N;INDF;FEM;SG	ADJ;SG
programare	bestellung	programare	bestellung	N;INDF;FEM;SG	N;NOM;FEM;SG
programare	benennung	programare	benennung	N;INDF;FEM;SG	ADJ
calatori	reisender	calator	reisend		ADJ
calatori	reisende	calator	reisend		ADJ;NOM;FEM;SG
calatori	reisenden	calator	reisend		ADJ
folk	leute	folk	leute	N;INDF;MASC;SG	N;NOM;PL
folk	volksmusik	folk	volksmusik	N;INDF;MASC;SG	PROPN
folk	folk	folk	folk	N;INDF;MASC;SG	ADJ
legale	rechtliches	legal	rechtlich	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
legale	rechtsgrundlage	legal	rechtsgrundlage	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
organism	body	organism	body	N;INDF;MASC;SG	PROPN;NOM;SG
organism	körper	organism	körp	N;INDF;MASC;SG	
organism	karosserie	organism	karosserie	N;INDF;MASC;SG	ADJ
organism	stelle	organism	stellen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
organism	organismen	organism	organismen	N;INDF;MASC;SG	N;PL
deces	todes	deces	tod	N;INDF;MASC;SG	
deces	tode	deces	toden	N;INDF;MASC;SG	ADV
deces	tod	deces	tod	N;INDF;MASC;SG	
emigrat	wanderte	emigra	wandern	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
emigrat	ausgewandert	emigra	auswandern	ADJ;INDF;MASC;SG	V;V.PTCP
emigrat	emigrierte	emigra	emigrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
emigrat	emigrierte	emigra	emigrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
hit	schlag	hit	schlagen	N;INDF;MASC;SG	
hit	getroffen	hit	treffen|triefen	N;INDF;MASC;SG	V;V.PTCP
hit	hit	hit	hit	N;INDF;MASC;SG	PROPN
hit	treffer	hit	treffer	N;INDF;MASC;SG	
pui	hühnchen	pune	hühnchen		V;NFIN
pui	hähnchen	pune	hähnchen		V;NFIN
dedicate	engagierten	dedica	engagiert	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
dedicate	gewidmet	dedica	widmen	ADJ;INDF;FEM;PL	V;V.PTCP
dedicate	widmen	dedica	widmen	ADJ;INDF;FEM;PL	V;NFIN
dedicate	widmet	dedica	widmen	ADJ;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
dedicate	geweiht	dedica	weihen	ADJ;INDF;FEM;PL	V;V.PTCP
capete	köpfen	cap	köpfen	N;INDF;FEM;PL	V;NFIN
capete	kopf	cap	kopfen	N;INDF;FEM;PL	
sarat	salzig	sarat	salzig	N;INDF;MASC;SG	ADJ
sarat	gesalzen	sarat	salzen	N;INDF;MASC;SG	V;V.PTCP
putini	paar	putin	paar		ADV
putini	wenige	putin	wenig		ADJ;NOM;INDF;PL
putini	wenigen	putin	wenig		ADJ;ACC;INDF;PL
putini	paar	putin	paar		ADV
putini	wenige	putin	wenig		ADJ;NOM;INDF;PL
putini	wenigen	putin	wenig		ADJ;ACC;INDF;PL
spiritual	witzige	spiritual	witzig	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
spiritual	spiritualität	spiritual	spiritualität	ADJ;INDF;MASC;SG	PROPN
spiritual	spirituelle	spiritual	spirituell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
spiritual	geistliche	spiritual	geistlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
primite	eingegangen	primit	eingehen	ADJ;INDF;FEM;PL	V;V.PTCP
primite	empfangen	primit	empfangen	ADJ;INDF;FEM;PL	V;V.PTCP
primite	erhielt	primit	erhalten	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
neo	neo	neo	neo	N;INDF;MASC;SG	
imam	imam	imam	imam	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
automobile	autos	automobil	autos	N;INDF;FEM;PL	
automobile	kraftfahrzeuge	automobil	kraftfahrzeuge	N;INDF;FEM;PL	ADJ;NOM
automobile	pkw	automobil	pkw	N;INDF;FEM;PL	
automobile	pkws	automobil	pkws	N;INDF;FEM;PL	
automobile	automobil	automobil	automobil	N;INDF;FEM;PL	ADJ
automobile	automobilindustrie	automobil	automobilindustrie	N;INDF;FEM;PL	PROPN
moda	mode	moda	mode	N;DEF;FEM;SG	
moda	mode	moda	mode	N;DEF;FEM;SG	
utricularia	utricularia	utricularie	utricularia	N;DEF;FEM;SG	ADJ
viu	alive	viu	aliv	ADJ;INDF;MASC;SG	
ramase	übrig	ramas	übrig	V;IND;SG;3;PST;FIN	ADJ
ramase	verbleibenden	ramas	verbleibend	V;IND;SG;3;PST;FIN	ADJ;PL
ramase	verbleibende	ramas	verbleibend	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
orientare	anleitung	orientare	anleitung	N;INDF;FEM;SG	N;NOM;FEM;SG
orientare	ausrichtung	orientare	ausrichtung	N;INDF;FEM;SG	ADJ
orientare	orientierung	orientare	orientierung	N;INDF;FEM;SG	N;NOM;FEM;SG
cazurile	fälle	caz	fallen	N;DEF;FEM;PL	N;NOM;MASC;PL
cazurile	fällen	caz	fällen	N;DEF;FEM;PL	V;NFIN
cazurile	fallbeispiele	caz	fallbeispiele	N;DEF;FEM;PL	N;NOM;PL
arhiepiscopul	erzbischof	arhiepiscop	erzbischof	N;DEF;MASC;SG	ADJ
allier	allier	allier	allei	PROPN	PROPN;NOM;SG
caine	hunde	caină	hund	N;INDF;MASC;SG	
caine	hündin	caină	hündin	N;INDF;MASC;SG	
caine	hunde	caină	hund	N;INDF;MASC;SG	
caine	hündin	caină	hündin	N;INDF;MASC;SG	
caine	caine	caină	caine	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
trecutul	vergangenheit	trecut	vergangenheit	N;DEF;MASC;SG	ADJ
trecutul	frühere	trecut	früh	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
trecutul	vergangene	trecut	vergangen	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
balcani	balkanstaaten	balcan	balkanstaat	N;INDF;MASC;SG	N;NOM;MASC;PL
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	PROPN
balcani	balkanstaaten	balcan	balkanstaat	N;INDF;MASC;SG	N;NOM;MASC;PL
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	PROPN
balcani	balkans	balcan	balkans	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
votul	abstimmungen	vot	abstimmung	N;DEF;MASC;SG	N;NOM;FEM;PL
votul	abstimmung	vot	abstimmung	N;DEF;MASC;SG	N;NOM;FEM;SG
votul	stimmrecht	vot	stimmrecht	N;DEF;MASC;SG	ADJ
votul	abstimmen	vot	abstimmen	N;DEF;MASC;SG	V;NFIN
votul	stimmen	vot	stimmen	N;DEF;MASC;SG	V;NFIN
doina	doina	doină	doina	N;DEF;FEM;SG	PROPN;NOM;SG
categoriile	hauptkategorien	categorie	hauptkategorien	N;DEF;FEM;PL	N;NOM;PL
categoriile	kategorien	categorie	kategorien	N;DEF;FEM;PL	N;NOM;FEM;PL
categoriile	kategorie	categorie	kategorie	N;DEF;FEM;PL	N;NOM;FEM;SG
categoriile	klassen	categorie	klassen	N;DEF;FEM;PL	N;NOM;PL
maroc	marokkanische	maroc	marokkanisch	PROPN	ADJ;NOM;FEM;PL
maroc	marokko	maroc	marokko	PROPN	PROPN
fiii	söhnen	fiu	söhnen	N;DEF;MASC;PL	V;NFIN
fiii	söhne	fiu	sohnen	N;DEF;MASC;PL	
fiii	sons	fiu	sons	N;DEF;MASC;PL	PROPN;NOM;SG
interese	interesse	interes	interesse	N;INDF;FEM;PL	
interese	zinssatz	interes	zinssatz	N;INDF;FEM;PL	N;SG
interese	zinsen	interes	zinsen	N;INDF;FEM;PL	
interese	zins	interes	zins	N;INDF;FEM;PL	
interese	interesse	interes	interesse	N;INDF;FEM;PL	
herman	hermann	herman	herminnen	PROPN	PROPN;NOM;MASC;SG
herman	herman	herman	herman	PROPN	PROPN;NOM;MASC;SG
rené	rené	rené	rené	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	rene	PROPN	PROPN;NOM;SG
rené	rené	rené	rené	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	rene	PROPN	PROPN;NOM;SG
interesant	interessanten	interesant	interessant	ADV	ADJ
interesant	interessanter	interesant	interessant	ADV	ADJ
interesant	interessante	interesant	interessant	ADV	ADJ;NOM;FEM;PL
interesant	interessantes	interesant	interessant	ADV	ADJ;NOM;NEUT;SG
interesant	interessant	interesant	interessant	ADV	ADJ
interesant	aufregend	interesant	aufregend	ADV	ADJ
interesant	spannende	interesant	spannend	ADV	ADJ;NOM;FEM;PL
interesant	aufregende	interesant	aufregend	ADV	ADJ;NOM;FEM;PL
interesant	spannend	interesant	spannend	ADV	ADJ
interesant	spannender	interesant	spannend	ADV	ADJ
introdusa	vorgestellt	introdus	vorstellen	ADJ;DEF;FEM;SG	V;V.PTCP
introdusa	eingeführt	introdus	einführen	ADJ;DEF;FEM;SG	V;V.PTCP
traduce	übersetzung	traduce	übersetzung	V;IND;SG;3;PRS;FIN	ADJ
traduce	übersetzten	traduce	übersetzen	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PST;FIN
corpuri	gremien	corp	gremien	N;INDF;FEM;PL	ADJ
corpuri	körper	corp	körp	N;INDF;FEM;PL	
corpuri	körperschaften	corp	körperschaft	N;INDF;FEM;PL	ADJ
succesor	nachfolgerin	succesor	nachfolgerin	N;INDF;MASC;SG	ADJ
succesor	nachfolge	succesor	nachfolg	N;INDF;MASC;SG	ADJ
succesor	nachfolger	succesor	nachfolg	N;INDF;MASC;SG	ADJ
pete	pete	pată	pete	N;INDF;FEM;PL	PROPN;NOM;MASC;SG
garda	guard	gardă	guard	N;DEF;FEM;SG	PROPN
garda	bewachung	gardă	bewachung	N;DEF;FEM;SG	
garda	wachen	gardă	wachen	N;DEF;FEM;SG	V;NFIN
garda	wächter	gardă	wacht	N;DEF;FEM;SG	ADJ
garda	wache	gardă	wach	N;DEF;FEM;SG	
garda	gardasee	gardă	gardasee	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
garda	garda	gardă	garda	N;DEF;FEM;SG	PROPN;NOM;SG
figuri	kennzahlen	figură	kennzahlen	N;INDF;FEM;PL	V;NFIN
figuri	figuren	figură	figur	N;INDF;FEM;PL	V;NFIN
figuri	abbildungen	figură	abbildung	N;INDF;FEM;PL	V;NFIN
figuri	zahlen	figură	zahlen	N;INDF;FEM;PL	V;NFIN
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramische	ceramică	keramisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramischen	ceramică	keramisch	N;DEF;FEM;SG	ADJ
ceramica	keramische	ceramică	keramisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramischen	ceramică	keramisch	N;DEF;FEM;SG	ADJ
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramische	ceramică	keramisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramischen	ceramică	keramisch	N;DEF;FEM;SG	ADJ
ceramica	keramische	ceramică	keramisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
ceramica	keramik	ceramică	keramik	N;DEF;FEM;SG	
ceramica	keramischen	ceramică	keramisch	N;DEF;FEM;SG	ADJ
anexarea	annexion	anexare	annexion	N;DEF;FEM;SG	
sound	sound	sound	sound	N;INDF;MASC;SG	
sound	geräusche	sound	geräusch	N;INDF;MASC;SG	ADJ;NOM
