aires	айресе	aires	айрес	PROPN	N;INAN;NOM;MASC;SG
traficul	движение	trafic	движение	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
suspendat	приостановлена	suspendat	приостановить	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
suspendat	приостановлено	suspendat	приостановить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
seniori	старших	senior	старший	N;INDF;MASC;PL	ADJ;GEN;PL
seniori	старший	senior	старший	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
seniori	старшие	senior	старший	N;INDF;MASC;PL	ADJ;NOM;PL
avansata	расширенный	avansat	расширить	N;DEF;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
avansata	передовые	avansat	передовой	N;DEF;FEM;SG	ADJ;NOM;PL
avansata	передовых	avansat	передовой	N;DEF;FEM;SG	ADJ;GEN;PL
combinate	сочетании	combina	сочетание	ADJ;INDF;FEM;PL	N;INAN;ESS;NEUT;SG
aplicatie	применения	aplicatie	применение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
aplicatie	заявка	aplicatie	заявка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
aplicatie	применение	aplicatie	применение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
aplicatie	app	aplicatie	app	N;INDF;FEM;SG	PROPN
exprimarea	выражая	exprimare	выражать	N;DEF;FEM;SG	V;IPFV;PRS;V.CVB;ACT
inconjoara	окружает	inconjoară	окружать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
inconjoara	окружают	inconjoară	окружать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
inconjoara	окружают	inconjoară	окружать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
intretinere	поддержание	intretinere	поддержание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
intretinere	ведение	intretinere	ведение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
intretinere	поддержание	intretinere	поддержание	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
intretinere	ведение	intretinere	ведение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
liberale	либеральной	liberal	либеральный	ADJ;INDF;FEM;PL	ADJ;INS;FEM;SG
izolate	изолированы	izolat	изолировать	ADJ;INDF;FEM;PL	V;PFV;PL;PST;V.PTCP;PASS
izolate	изолированных	izolat	изолировать	ADJ;INDF;FEM;PL	V;PFV;GEN;PL;PST;V.PTCP;PASS
joi	четверг	joi	четверг		N;INAN;NOM;MASC;SG
unice	уникальная	unic	уникальный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
unice	уникальный	unic	уникальный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
unice	уникальное	unic	уникальный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
exprimata	выражено	exprima	выразить	ADJ;DEF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
exprimata	выразил	exprima	выразить	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
exprimata	выраженное	exprima	выразить	ADJ;DEF;FEM;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
exprimata	выраженные	exprima	выразить	ADJ;DEF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
exprimata	выраженную	exprima	выразить	ADJ;DEF;FEM;SG	V;PFV;ACC;FEM;SG;PST;V.PTCP;PASS
dionisie	дионисий	dionisie	дионисия	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
urata	уродливый	urata	уродливый	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
urata	уродливый	urata	уродливый	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
vecinatate	окрестности	vecinatate	окрестность	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
vecinatate	районе	vecinatate	район	N;INDF;FEM;SG	N;INAN;ESS;MASC;SG
vecinatate	район	vecinatate	район	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
vecinatate	окрестности	vecinatate	окрестность	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
vizual	визуальный	vizual	визуальный	ADV	ADJ;NOM;MASC;SG
vizual	visual	vizual	visual	ADV	PROPN
fanii	поклонники	fan	поклонник	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
fanii	фанаты	fan	фанат	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
prevenirea	предотвращение	prevenire	предотвращение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
prevenirea	профилактика	prevenire	профилактика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prevenirea	предупреждение	prevenire	предупреждение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
extraordinar	чрезвычайные	extraordinar	чрезвычайный	ADV	ADJ;NOM;PL
extraordinar	чрезвычайных	extraordinar	чрезвычайный	ADV	ADJ;GEN;PL
extraordinar	чрезвычайный	extraordinar	чрезвычайный	ADV	ADJ;NOM;MASC;SG
talie	талия	talie	талие	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
talie	талии	talie	талия	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
distribuite	разделяет	distribuit	разделять	ADJ;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
distribuite	поделилась	distribuit	делиться	ADJ;INDF;FEM;PL	V;PFV;FEM;IND;SG;PST;FIN;MID
distribuite	поделились	distribuit	делиться	ADJ;INDF;FEM;PL	V;PFV;IND;PL;PST;FIN;MID
distribuite	поделился	distribuit	делиться	ADJ;INDF;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN;MID
distribuite	распространенный	distribuit	распространенный	ADJ;INDF;FEM;PL	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
distribuite	распространено	distribuit	распространить	ADJ;INDF;FEM;PL	V;PFV;NEUT;SG;PST;V.PTCP;PASS
distribuite	распространен	distribuit	распространенный	ADJ;INDF;FEM;PL	ADJ;MASC;SG
amor	амор	amor	амор	N;INDF;MASC;SG	
ace	эйс	ac	эйс		N;ANIM;NOM;MASC;SG
dracula	дракула	dracula	дракул	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
justificarea	оправдание	justificare	оправдание	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
justificarea	обоснование	justificare	обоснование	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
restaurat	восстановлено	restaurat	восстановить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
restaurat	восстановлен	restaurat	восстановить	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
restaurat	восстановлены	restaurat	восстановить	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
tradare	предательство	tradare	предательство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
tradare	предательство	tradare	предательство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
tradare	измена	tradare	измена	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
tradare	измену	tradare	измена	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
tradare	измена	tradare	измена	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
tradare	измене	tradare	измена	N;INDF;FEM;SG	N;INAN;DAT;FEM;SG
tradare	предательство	tradare	предательство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
tradare	измена	tradare	измена	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
tradare	измену	tradare	измена	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
tradare	измена	tradare	измена	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
tradare	измене	tradare	измена	N;INDF;FEM;SG	N;INAN;DAT;FEM;SG
scrieti	напиши	scrieti	пишаш	V;IND;SG;2;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
scrieti	пиши	scrieti	писать	V;IND;SG;2;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
scrieti	пишите	scrieti	писать	V;IND;SG;2;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
scrieti	напишите	scrieti	писать	V;IND;SG;2;PRS;FIN	V;PFV;IMP;PL;2;FIN;ACT
scrieti	напиши	scrieti	пишаш	V;IND;SG;2;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
scrieti	пиши	scrieti	писать	V;IND;SG;2;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
scrieti	пишите	scrieti	писать	V;IND;SG;2;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
scrieti	напишите	scrieti	писать	V;IND;SG;2;PRS;FIN	V;PFV;IMP;PL;2;FIN;ACT
corespondenta	корреспонденции	corespondent	корреспонденция	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
corespondenta	переписка	corespondent	переписка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
corespondenta	корреспонденции	corespondent	корреспонденция	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
corespondenta	переписка	corespondent	переписка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
atomica	атомной	atomica	атомный	N;DEF;FEM;SG	ADJ;INS;FEM;SG
atomica	атомные	atomica	атомный	N;DEF;FEM;SG	ADJ;NOM;PL
atomica	атомная	atomica	атомный	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
atomica	атомной	atomica	атомный	N;DEF;FEM;SG	ADJ;INS;FEM;SG
atomica	атомные	atomica	атомный	N;DEF;FEM;SG	ADJ;NOM;PL
atomica	атомная	atomica	атомный	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
adaptarea	адаптация	adaptare	адаптация	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
adaptarea	адаптации	adaptare	адаптация	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
adaptarea	адаптация	adaptare	адаптация	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
adaptarea	адаптации	adaptare	адаптация	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
mann	манн	mann	манн	PROPN	N;ANIM;NOM;MASC;SG
rara	редкие	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
rara	редко	rar	редко	ADJ;DEF;FEM;SG	ADV
rara	редкий	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
rara	редкая	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
rara	редкость	rar	редкость	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
rara	редкие	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
rara	редко	rar	редко	ADJ;DEF;FEM;SG	ADV
rara	редкий	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
rara	редкая	rar	редкий	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
rara	редкость	rar	редкость	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
fostele	бывшие	fost	бывший	N;DEF;FEM;PL	ADJ;NOM;PL
calda	теплая	calda	теплый	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
calda	теплые	calda	теплый	ADJ;DEF;FEM;SG	ADJ;NOM;PL
calda	тёплый	calda	тёплый	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
calda	теплый	calda	теплый	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
yves	ив	yves	ив	PROPN	N;INAN;NOM;MASC;SG
exilat	изгнании	exila	изгнание	ADJ;INDF;MASC;SG	N;INAN;ESS;NEUT;SG
exilat	изгнан	exila	изгнанный	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
seminte	семена	semânt	семя		N;INAN;NOM;NEUT;PL
seminte	семя	semânt	семя		N;INAN;NOM;NEUT;SG
seminte	семенной	semânt	семенный		ADJ;NOM;MASC;SG
seminte	семена	semânt	семя		N;INAN;NOM;NEUT;PL
seminte	семян	semânt	семя		N;INAN;GEN;NEUT;PL
seminte	семена	semânt	семя		N;INAN;NOM;NEUT;PL
stanford	стэнфорд	stanford	стэнфорд	PROPN	N;INAN;NOM;MASC;SG
constitutionale	конституционный	constitutional	конституционный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
constitutionale	конституционная	constitutional	конституционный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
lajos	лайош	lajos	лайош	PROPN	N;ANIM;NOM;MASC;SG
grecilor	греки	grec	грек	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
grecilor	греков	grec	грек	N;DEF;MASC;PL	N;ANIM;GEN;MASC;PL
profunda	глубокую	profunda	глубокий	ADJ;DEF;FEM;SG	ADJ;ACC;FEM;SG
intelectuala	интеллектуальной	intelectual	интеллектуальный	ADJ;DEF;FEM;SG	ADJ;INS;FEM;SG
intelectuala	интеллектуальная	intelectual	интеллектуальный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
adiacente	прилегающие	adiacent	прилегать	ADJ;INDF;FEM;PL	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
adiacente	прилегающих	adiacent	прилегать	ADJ;INDF;FEM;PL	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
apucat	схватила	apuca	схватить	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
apucat	схватили	apuca	схватить	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
apucat	схватил	apuca	схватить	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
genereaza	порождает	genereaz	порождать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ram	рам	ram	рама	N;INDF;MASC;SG	
knight	найт	knight	найт	PROPN	PART
knight	конь	knight	конь	PROPN	N;ANIM;NOM;MASC;SG
knight	рыцарь	knight	рыцарь	PROPN	N;ANIM;NOM;MASC;SG
paine	хлеба	pain	хлеб		N;INAN;GEN;MASC;SG
paine	хлеб	pain	хлеб		N;INAN;NOM;MASC;SG
paine	пейн	pain	пейн		N;INAN;NOM;MASC;SG
paine	хлеба	pain	хлеб		N;INAN;GEN;MASC;SG
paine	хлеб	pain	хлеб		N;INAN;NOM;MASC;SG
radacinile	корни	radacine	корень	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
editorul	редактора	editor	редактор	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
editorul	редактор	editor	редактор	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
heights	высоты	heights	высота	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
nikita	никита	nikita	никита	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
aquila	aquila	aquila	aquila	N;DEF;FEM;SG	PROPN
malcolm	малкольм	malcolm	малкольм	PROPN	N;ANIM;NOM;MASC;SG
malcolm	малькольм	malcolm	малькольм	PROPN	N;ANIM;NOM;MASC;SG
trento	тренто	trento	тренто	PROPN	N;INAN;NOM;MASC;SG
apreciata	оценили	apreciat	оценить	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN;ACT
apreciata	оценил	apreciat	оценить	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
instanta	корт	instant	корт	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
instanta	суд	instant	суд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
ghidul	проводник	ghid	проводник	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
ghidul	гид	ghid	гид	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
ghidul	руководства	ghid	руководство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;PL
ghidul	руководство	ghid	руководство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
transportat	перевозимых	transportat	перевозить	ADJ;INDF;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
salvarea	спасение	salvare	спасение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
salvarea	спасение	salvare	спасение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
salvarea	сохранение	salvare	сохранение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
salvarea	экономия	salvare	экономия	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
exteriorul	внешние	exterior	внешний	N;DEF;MASC;SG	ADJ;NOM;PL
exteriorul	внешняя	exterior	внешний	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
orleans	орлеан	orleans	орлеан	PROPN	N;INAN;NOM;MASC;SG
eliminata	устранены	eliminat	устранить	N;DEF;FEM;SG	V;PFV;PL;PST;V.PTCP;PASS
duncan	дункан	duncan	дункан	PROPN	N;ANIM;NOM;MASC;SG
legume	растительное	legumă	растительный	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
conflictele	конфликты	conflict	конфликт	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
etiopia	эфиопия	etiopia	эфиопия	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
etiopia	эфиопию	etiopia	эфиопия	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
etiopia	эфиопии	etiopia	эфиопия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
rex	рекс	rex	рекс		N;ANIM;NOM;MASC;SG
polul	столб	pol	столб	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
polul	полюс	pol	полюс	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
destinul	судьбу	destin	судьба	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
destinul	судьба	destin	судьба	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
destinul	судьбы	destin	судьба	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
helen	элен	helen	элен	PROPN	N;ANIM;NOM;FEM;SG
helen	хелен	helen	хеленый	PROPN	N;ANIM;NOM;FEM;SG
lille	лилль	lille	лилль	PROPN	N;INAN;NOM;MASC;SG
baku	баку	baku	бак	PROPN	N;INAN;NOM;MASC;SG
teoretica	теоретические	teoretică	теоретический	N;DEF;FEM;SG	ADJ;NOM;PL
teoretica	теоретической	teoretică	теоретический	N;DEF;FEM;SG	ADJ;INS;FEM;SG
clasificat	классифицированы	clasifica	классифицировать	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
avantajul	преимущества	avantaj	преимущество	N;DEF;MASC;SG	N;INAN;NOM;NEUT;PL
avantajul	преимущество	avantaj	преимущество	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
periodice	периодического	periodic	периодический	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;SG
armstrong	армстронг	armstrong	армстронг	PROPN	N;INAN;NOM;MASC;SG
telecomunicatii	связь	telecomunicat	связь	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
caucaz	кавказа	caucaz	кавказ		N;INAN;GEN;MASC;SG
caucaz	кавказ	caucaz	кавказ		N;INAN;NOM;MASC;SG
wessex	уэссекс	wessex	уэссекс	PROPN	N;INAN;NOM;MASC;SG
marseille	марсель	marseillă	марсель	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
aburi	пар	abur	пар	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
nor	облака	nor	облако	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
geologic	геологических	geologic	геологический	ADJ;INDF;MASC;SG	ADJ;GEN;PL
hussein	хусейн	hussein	хусейн	PROPN	N;ANIM;NOM;MASC;SG
hussein	хуссейн	hussein	хуссейн	PROPN	N;ANIM;NOM;MASC;SG
client	клиентов	client	клиент	N;INDF;MASC;SG	N;ANIM;GEN;MASC;PL
giulia	джулия	giulie	джулие	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
creand	создание	creand	создание		N;INAN;NOM;NEUT;SG
olimpiada	олимпиада	olimpiada	олимпиада	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
olimpiada	олимпиада	olimpiada	олимпиада	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
gregory	григорий	gregory	григорий	PROPN	N;ANIM;NOM;MASC;SG
gregory	грегори	gregory	грегорь	PROPN	N;ANIM;NOM;MASC;SG
omega	омега	omega	омег	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
inchiderea	закрытие	inchidere	закрытие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
inchiderea	закрытия	inchidere	закрытие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
prescott	прескотт	prescott	прескотт	PROPN	N;ANIM;NOM;MASC;SG
ritmul	ритм	ritm	ритм	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
comisar	уполномоченный	comisar	уполномоченный	N;INDF;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
relevante	актуально	relevant	актуальный	ADJ;INDF;FEM;PL	ADJ;NEUT;SG
relevante	соответствующих	relevant	соответствовать	ADJ;INDF;FEM;PL	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
virus	вирусы	virus	вирус	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
descriu	опишите	descrie	описать	V;IND;PL;3;PRS;FIN	V;PFV;IMP;PL;2;FIN;ACT
croata	хорватии	croată	хорватия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
aripile	крылья	aripile	крыло	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
dor	miss	dor	miss	N;INDF;MASC;SG	PROPN
unsprezece	eleven	unsprezece	eleven	NUM;PL	PROPN
fondatori	основатели	fondator	основатель	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
fondatori	основателей	fondator	основатель	ADJ;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
individuala	индивидуальные	individual	индивидуальный	N;DEF;FEM;SG	ADJ;NOM;PL
individuala	отдельных	individual	отдельный	N;DEF;FEM;SG	ADJ;GEN;PL
individuala	индивидуальное	individual	индивидуальный	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
individuala	индивидуальный	individual	индивидуальный	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
individuala	индивидуальная	individual	индивидуальный	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
cutremurul	землетрясение	cutremur	землетрясение	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
cutremurul	землетрясения	cutremur	землетрясение	N;DEF;MASC;SG	N;INAN;NOM;NEUT;PL
angkor	ангкор	angkor	ангкор	PROPN	N;INAN;NOM;MASC;SG
impresionat	впечатлен	impresiona	впечатленный	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
lothar	лотар	lothar	лотар	PROPN	N;ANIM;NOM;MASC;SG
locatia	местоположение	locatie	местоположение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
locatia	расположение	locatie	расположение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
locatia	местонахождение	locatie	местонахождение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
locatia	место	locatie	место	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
