din	no	din	no	ADP;ACC	
kashmir	kašmiras	kashmir	kašmira	PROPN	N;NOM;FEM;PL
belgian	beļģijas	belgian	beļģija	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
belgian	beļģu	belgian	beļģas	N;INDF;MASC;SG	N;GEN;MASC;PL
wikimapia	wikimapia	wikimapia	wikimapia	PROPN	N;NOM;MASC;SG
orange	oranžas	orange	oranža	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
orange	oranža	orange	oranža	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
orange	oranžā	orange	oranža	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
pierderile	zudumi	pierdere	zudums	N;DEF;FEM;PL	N;NOM;MASC;PL
pierderile	zaudējumi	pierdere	zaudējums	N;DEF;FEM;PL	N;NOM;MASC;PL
naviga	kuģot	naviga	kuģist	V;IND;SG;3;IPFV;FIN	N;ESS;MASC;SG
echipament	iekārtas	echipament	iekārta	N;INDF;MASC;SG	N;NOM;FEM;PL
includerea	iekļaušana	includere	iekļaušana	N;DEF;FEM;SG	N;NOM;FEM;SG
simona	simona	simona	simona	N;DEF;FEM;SG	N;NOM;FEM;SG
joachim	joahims	joachim	joahims	PROPN	PROPN;NOM;MASC;SG
formal	formālā	formal	formāls	ADV	ADJ;NOM;FEM;SG
formal	formāla	formal	formāla	ADV	ADJ;NOM;FEM;SG
formal	oficiāls	formal	oficiāls	ADV	ADJ;NOM;MASC;SG
austin	austin	austin	austin	PROPN	
filozofia	filozofijas	filozofie	filozofija	N;DEF;FEM;SG	N;NOM;FEM;PL
filozofia	filozofija	filozofie	filozofija	N;DEF;FEM;SG	N;NOM;FEM;SG
aedes	aedes	aedes	aede	PROPN	
implicarea	iesaistīšana	implicare	iesaistīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
implicarea	iesaistīšanās	implicare	iesaistīšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
implicarea	iesaiste	implicare	iesaiste	N;DEF;FEM;SG	N;NOM;FEM;SG
wall	sienas	wall	siena	PROPN	N;NOM;FEM;SG
wall	sienu	wall	siena	PROPN	N;ACC;FEM;SG
wall	mūris	wall	mūris	PROPN	N;NOM;MASC;SG
wall	siena	wall	siena	PROPN	N;NOM;FEM;SG
harald	haralds	harald	haralds	PROPN	PROPN;NOM;MASC;SG
autonome	autonoms	autonom	autonoms	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
autonome	autonomā	autonom	autonoms	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
autonome	autonomais	autonom	autonoms	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
autonome	autonoma	autonom	autonoms	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
autonome	autonomi	autonom	autonoms	ADJ;INDF;FEM;PL	
village	ciema	villag	ciems	PROPN	N;GEN;MASC;SG
village	ciemata	villag	ciemats	PROPN	N;GEN;MASC;SG
village	ciems	villag	ciems	PROPN	N;NOM;MASC;SG
village	ciematu	villag	ciemats	PROPN	N;ACC;MASC;SG
village	ciemu	villag	ciems	PROPN	N;ACC;MASC;SG
village	ciemats	villag	ciemats	PROPN	N;NOM;MASC;SG
raspandirea	izplatās	raspandire	izplatīties	N;DEF;FEM;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
raspandirea	izplatīšanās	raspandire	izplatīšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
raspandirea	izplatību	raspandire	izplatība	N;DEF;FEM;SG	N;ACC;FEM;SG
raspandirea	izplatīties	raspandire	izplatīties	N;DEF;FEM;SG	V;POS;REFL;NFIN
raspandirea	izplatīšanās	raspandire	izplatīšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
intensa	intensīvā	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
intensa	intensīvas	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
intensa	intensīvs	intensa	intensīvs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
intensa	intensīvi	intensa	intensīvi	ADJ;DEF;FEM;SG	ADV
intensa	intensīva	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
intensa	intensīvā	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
intensa	intensīvas	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
intensa	intensīvs	intensa	intensīvs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
intensa	intensīvi	intensa	intensīvi	ADJ;DEF;FEM;SG	ADV
intensa	intensīva	intensa	intensīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
mutata	pārcelts	mutată	pārcelt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mutata	pārcelta	mutată	pārcelt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
mutata	pārcelti	mutată	pārcelt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
mutata	pārvietots	mutată	pārvietot	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
stramtoarea	šaurums	stramtoare	šaurums	N;DEF;FEM;SG	N;NOM;MASC;SG
refugiat	bēgļi	refugiat	bēglis	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
refugiat	bēgļa	refugiat	bēgls	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
refugiat	bēglis	refugiat	bēglis	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
refugiat	bēgļu	refugiat	bēglis	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
ungara	ungāru	ungar	ungārs	N;DEF;FEM;SG	N;GEN;MASC;PL
ungara	ungārijas	ungar	ungārija	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
scazuta	zema	scazuta	zema	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
scazuta	zemā	scazuta	zems	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
scazuta	mazs	scazuta	mazs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
scazuta	zems	scazuta	zems	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
exterioara	ārējais	exterior	ārējs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
exterioara	ārējā	exterior	ārēja	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
exterioara	ārpuses	exterior	ārpuse	ADJ;DEF;FEM;SG	N;NOM;FEM;PL
exterioara	ārējie	exterior	ārējs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL
interventie	iejaukšanās	interventie	iejaukšanās	N;INDF;FEM;SG	N;NOM;FEM;SG
interventie	intervence	interventie	intervence	N;INDF;FEM;SG	N;NOM;FEM;SG
interventie	intervences	interventie	intervence	N;INDF;FEM;SG	N;NOM;FEM;PL
austrieci	austrijas	austriac	austrija	N;INDF;MASC;PL	PROPN;NOM;FEM;SG
costume	piestāv	costum	piestāvēt	N;INDF;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
grija	aprūpe	grijă	aprūpe	N;DEF;FEM;SG	N;NOM;FEM;SG
grija	rūpes	grijă	rūpes	N;DEF;FEM;SG	N;NOM;FEM
grija	aprūpē	grijă	aprūpe	N;DEF;FEM;SG	N;ESS;FEM;SG
grija	kopšana	grijă	kopšana	N;DEF;FEM;SG	N;NOM;FEM;SG
grija	aprūpe	grijă	aprūpe	N;DEF;FEM;SG	N;NOM;FEM;SG
grija	aprūpi	grijă	aprūpe	N;DEF;FEM;SG	N;ACC;FEM;SG
corul	koris	cor	koris	N;DEF;MASC;SG	N;NOM;MASC;SG
corul	korī	cor	koris	N;DEF;MASC;SG	N;ESS;MASC;SG
modelele	modeļus	model	modelis	N;DEF;FEM;PL	N;ACC;MASC;PL
modelele	modeļi	model	modelis	N;DEF;FEM;PL	N;NOM;MASC;PL
modelele	paraugi	model	paraugs	N;DEF;FEM;PL	N;NOM;MASC;PL
modelele	modeles	model	modele	N;DEF;FEM;PL	N;NOM;FEM;PL
józsef	józsef	józsef	jezsef	PROPN	
agricol	lauksaimniecības	agricol	lauksaimniecība	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
originile	izcelsmi	origine	izcelsme	N;DEF;FEM;PL	N;ACC;FEM;SG
originile	izcelsme	origine	izcelsme	N;DEF;FEM;PL	N;NOM;FEM;SG
khan	khan	khan	khan	PROPN	
mutarea	pārvietojas	mutare	pārvietoties	N;DEF;FEM;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
moscheea	mošeja	moschee	mošeja	N;DEF;FEM;SG	N;NOM;FEM;SG
latimea	platumā	latimă	platums	N;DEF;FEM;SG	N;ESS;MASC;SG
latimea	platums	latimă	platums	N;DEF;FEM;SG	N;NOM;MASC;SG
invazie	iebrukums	invazie	iebrukums	N;INDF;FEM;SG	N;NOM;MASC;SG
brabant	brabantes	brabant	brabante	N;INDF;MASC;SG	N;NOM;FEM;PL
danny	denijs	danny	denijs	PROPN	N;NOM;MASC;SG
determinata	noteiktais	determinat	noteikts	ADJ;DEF;FEM;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
tag	tag	tag	tag		
tag	tags	tag	tags		
amenajare	uzstādīšana	amenajare	uzstādīšana	N;INDF;FEM;SG	N;NOM;FEM;SG
nicholas	nikolajs	nicholas	nikolajs	PROPN	ADJ;NOM;MASC;SG
nicholas	nikolass	nicholas	nikolass	PROPN	PROPN;NOM;MASC;SG
istoricii	vēsturnieki	istoric	vēsturnieks	N;DEF;MASC;PL	N;NOM;MASC;PL
straina	ārvalstu	straină	ārvalsts	ADJ;DEF;FEM;SG	N;GEN;FEM;PL
straina	ārzemju	straină	ārzemes	ADJ;DEF;FEM;SG	N;GEN;FEM
iubit	patika	iubit	patikt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
iubit	puisis	iubit	puisis	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
entitate	vienība	entitate	vienība	N;INDF;FEM;SG	N;NOM;FEM;SG
entitate	subjekts	entitate	subjekts	N;INDF;FEM;SG	N;NOM;MASC;SG
platina	platīna	platină	platīns	N;DEF;FEM;SG	N;NOM;FEM;SG
continental	kontinentālā	continental	kontinentāla	ADV	ADJ;NOM;FEM;SG
continental	kontinentālās	continental	kontinentāla	ADV	ADJ;NOM;FEM;PL
cruci	šķērso	cruce	šķērsot	N;INDF;FEM;PL	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
pcupdate	pcupdate	pcupat	pcupdate	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
pierdute	zaudēti	pierdut	zaudēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
pierdute	pazaudēts	pierdut	pazaudēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
pierdute	zaudēja	pierdut	zaudēt	ADJ;INDF;FEM;PL	V;FH;IND;3;POS;PST;FIN;ACT
pierdute	pazudis	pierdut	pazust	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
pierdute	zaudēts	pierdut	zaudēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
perioadele	periodi	perioadă	periods	N;DEF;FEM;PL	N;NOM;MASC;PL
bianco	bianco	bianco	bianco	N;INDF;MASC;SG	
ilustreaza	ilustrē	ilustrațză	ilustrēt	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;POS;FIN;ACT
ilustreaza	ilustrētu	ilustrațză	ilustrēta	V;IND;SG;3;IPFV;FIN	N;ACC;MASC;SG
clare	klēra	clar	klēra	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
curentului	pašreizējais	curent	pašreizējs	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
curentului	pašreizējo	curent	pašreizēja	N;DEF;MASC;SG	ADJ;ACC;MASC;SG
curentului	pašreizējie	curent	pašreizējs	N;DEF;MASC;SG	ADJ;NOM;MASC;PL
curentului	strāva	curent	strāva	N;DEF;MASC;SG	N;NOM;FEM;SG
curentului	pašreizējā	curent	pašreizēja	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
destinatie	galamērķa	destinatie	galamērķa	N;INDF;FEM;SG	N;DAT;MASC;SG
destinatie	galamērķi	destinatie	galamērķis	N;INDF;FEM;SG	N;ACC;MASC;SG
destinatie	galamērķis	destinatie	galamērķis	N;INDF;FEM;SG	N;NOM;MASC;SG
destinatie	galamērķa	destinatie	galamērķa	N;INDF;FEM;SG	N;DAT;MASC;SG
destinatie	galamērķi	destinatie	galamērķis	N;INDF;FEM;SG	N;ACC;MASC;SG
destinatie	galamērķis	destinatie	galamērķis	N;INDF;FEM;SG	N;NOM;MASC;SG
hawaii	havaju	hawai	hava	PROPN	ADJ;ACC;MASC;SG
sunetul	skaņu	sunet	skaņa	N;DEF;MASC;SG	N;ACC;FEM;SG
sunetul	skaņa	sunet	skaņa	N;DEF;MASC;SG	N;NOM;FEM;SG
sunetul	skaņas	sunet	skaņa	N;DEF;MASC;SG	N;NOM;FEM;PL
gama	gamma	gamă	gamma	N;DEF;FEM;SG	N;NOM;FEM;SG
baby	mazulis	baby	mazulis		N;NOM;MASC;SG
baby	bērns	baby	bērns		N;NOM;MASC;SG
baby	mazā	baby	maza		ADJ;NOM;FEM;SG
evaluarea	novērtējums	evaluare	novērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	vērtēšana	evaluare	vērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
evaluarea	vērtējums	evaluare	vērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	novērtēšana	evaluare	novērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
evaluarea	vērtējums	evaluare	vērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	novērtējums	evaluare	novērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	novērtēšana	evaluare	novērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
evaluarea	izvērtējums	evaluare	izvērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	vērtēšana	evaluare	vērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
evaluarea	izvērtēšana	evaluare	izvērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
evaluarea	novērtējums	evaluare	novērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	izvērtējums	evaluare	izvērtējums	N;DEF;FEM;SG	N;NOM;MASC;SG
evaluarea	novērtēšana	evaluare	novērtēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
cinematografie	kinematogrāfija	cinematografie	kinematogrāfija	N;INDF;FEM;SG	N;NOM;FEM;SG
danez	dāņu	danez	dāna	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
danez	dānijas	danez	dānija	ADJ;INDF;MASC;SG	PROPN;NOM;FEM;SG
raportat	ziņoja	raporta	ziņot	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
raportat	ziņots	raporta	ziņot	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
raurilor	upēm	raură	upe	N;DEF;FEM;PL	N;DAT;FEM;PL
raurilor	upēs	raură	upe	N;DEF;FEM;PL	N;ESS;FEM;PL
raurilor	upes	raură	upe	N;DEF;FEM;PL	N;NOM;FEM;SG
paula	paula	paulă	pauls	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
legala	likumīgi	legală	likumīgi	ADJ;DEF;FEM;SG	ADV
legala	juridiskais	legală	juridisks	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
civili	civilie	civil	civils	N;INDF;MASC;PL	ADJ;NOM;MASC;PL
elisabeth	elizabete	elisabeth	elizabete	PROPN	PROPN;NOM;FEM;SG
elisabeth	elisabeth	elisabeth	elisabeth	PROPN	PROPN;NOM;FEM;SG
citeste	lasi	citesc	lasīt	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;POS;FIN;ACT
citeste	lasi	citesc	lasīt	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;POS;FIN;ACT
bros	bros	bros	bros	PROPN	
prabusit	avarēja	prabusi	avarēt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
prabusit	sabruka	prabusi	sabrukt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
clasificate	klasificēti	clasificat	klasificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
clasificate	klasificētas	clasificat	klasificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
clasificate	klasificēta	clasificat	klasificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
clasificate	klasificēts	clasificat	klasificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
pic	pic	pic	pic	ADV	
administrare	ievadīšana	administrare	ievadīšana	N;INDF;FEM;SG	N;NOM;FEM;SG
administrare	administrācija	administrare	administrācija	N;INDF;FEM;SG	N;NOM;FEM;SG
cereale	graudu	cereală	grauds	N;INDF;FEM;PL	N;ACC;MASC;SG
cereale	labība	cereală	labība	N;INDF;FEM;PL	N;NOM;FEM;SG
cereale	labība	cereală	labība	N;INDF;FEM;PL	N;NOM;FEM;SG
warren	vorens	warren	vorens	PROPN	PROPN;NOM;MASC;SG
parlamentara	parlamentārā	parlamentar	parlamentāra	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
ferenc	ferenc	ferenc	ferenc	PROPN	
stein	šteins	stein	šteins	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
basel	bāzeles	basel	bāzele	PROPN	N;NOM;FEM;PL
basel	bāzele	basel	bāzele	PROPN	N;NOM;FEM;SG
étienne	étienne	étienne	étienne	PROPN	PROPN;NOM;FEM;SG
baraj	dam	baraj	ds	N;INDF;MASC;SG	
islamica	islāma	islamică	islams	N;DEF;FEM;SG	N;NOM;FEM;SG
deriva	drift	deriva	drift	V;IND;SG;3;IPFV;FIN	
deriva	drift	deriva	drift	V;IND;SG;3;IPFV;FIN	
balta	dīķi	baltă	dīķis	N;DEF;FEM;SG	N;ACC;MASC;SG
balta	peļķe	baltă	peļķe	N;DEF;FEM;SG	N;NOM;FEM;SG
balta	peļķe	baltă	peļķe	N;DEF;FEM;SG	N;NOM;FEM;SG
roberts	roberts	roberts	roberts	PROPN	PROPN;NOM;MASC;SG
amandoi	abas	amandoi	abas		PRO;NOM;FEM;PL
amandoi	abus	amandoi	abi		PRO;ACC;MASC;PL
amandoi	gan	amandoi	gan		CONJ
amandoi	abi	amandoi	abi		PRO;NOM;MASC;PL
statuie	statuja	statuie	statujs	N;INDF;FEM;SG	N;NOM;FEM;SG
tennessee	tenesī	tennessee	tenesis	PROPN	PROPN
mostenirea	legacy	mostenire	legacy	N;DEF;FEM;SG	
mostenirea	mantojums	mostenire	mantojums	N;DEF;FEM;SG	N;NOM;MASC;SG
mostenirea	mantojumā	mostenire	mantojums	N;DEF;FEM;SG	N;ESS;MASC;SG
mostenirea	mantojums	mostenire	mantojums	N;DEF;FEM;SG	N;NOM;MASC;SG
mostenirea	mantojuma	mostenire	mantojums	N;DEF;FEM;SG	N;GEN;MASC;SG
oslo	oslo	oslo	osls	PROPN	PROPN
turner	tērnera	turner	tērneris	PROPN	N;GEN;MASC;SG
adaugate	pievienoti	adauga	pievienot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
adaugate	pievienots	adauga	pievienot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
adaugate	pievienota	adauga	pievienot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
beta	beta	beta	beta	N;INDF;MASC	
golf	golf	golf	golf	N;INDF;MASC;SG	
interzisa	aizliegta	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
interzisa	aizliegts	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
interzisa	aizliegtas	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
interzisa	aizliegta	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
interzisa	aizliegts	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
interzisa	aizliegtas	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
interzisa	aizliegti	interzisa	aizliegt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
numirea	iecelšana	numire	iecelšana	N;DEF;FEM;SG	N;NOM;FEM;SG
numirea	tikšanās	numire	tikšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
numirea	iecelšanu	numire	iecelšana	N;DEF;FEM;SG	N;ACC;FEM;SG
contactul	saskarē	contact	saskare	N;DEF;MASC;SG	N;ESS;FEM;SG
contactul	sazināties	contact	sazināties	N;DEF;MASC;SG	V;POS;REFL;NFIN
contactul	kontakti	contact	kontakts	N;DEF;MASC;SG	N;NOM;MASC;PL
contactul	kontakts	contact	kontakts	N;DEF;MASC;SG	N;NOM;MASC;SG
java	java	javă	java	N;DEF;FEM;SG	
alexandre	alexandre	alexandre	alexandre	PROPN	
siberia	sibīriju	siberie	sibīrija	N;DEF;FEM;SG	N;ACC;FEM;SG
cumva	kautkā	cumva	kautka	ADV	N;ESS;MASC;SG
claudia	klaudija	claudie	klaudija	PROPN	N;NOM;FEM;SG
placut	iepatikās	placut	iepatikās	N;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
placut	patika	placut	patikt	N;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
placut	patīkama	placut	patikt	N;INDF;MASC;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
placut	patīkami	placut	patīkami	N;INDF;MASC;SG	ADV
placut	patīkamas	placut	patīkama	N;INDF;MASC;SG	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS
placut	patīkams	placut	patīkams	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
evans	evans	evans	evans	PROPN	
wien	wien	wien	wien	PROPN	
edge	malas	edge	mala	N;INDF;MASC;SG	N;NOM;FEM;PL
declaratie	paziņojums	declaratie	paziņojums	N;INDF;FEM;SG	N;NOM;MASC;SG
declaratie	deklarāciju	declaratie	deklarācija	N;INDF;FEM;SG	N;ACC;FEM;SG
declaratie	deklarācija	declaratie	deklarācija	N;INDF;FEM;SG	N;NOM;FEM;SG
discursul	runā	discurs	runāt	N;DEF;MASC;SG	V;FH;IND;2;POS;PRS;FIN;ACT
discursul	runu	discurs	runa	N;DEF;MASC;SG	N;ACC;FEM;SG
discursul	runas	discurs	runa	N;DEF;MASC;SG	N;NOM;FEM;PL
discursul	runa	discurs	runa	N;DEF;MASC;SG	N;NOM;FEM;SG
alabama	alabama	alabama	alabams	N;INDF;MASC;SG	N;NOM;MASC;SG
folosire	lietošana	folosire	lietošana	N;INDF;FEM;SG	N;NOM;FEM;SG
folosire	izmantošana	folosire	izmantošana	N;INDF;FEM;SG	N;NOM;FEM;SG
folosire	lietojums	folosire	lietojums	N;INDF;FEM;SG	N;NOM;MASC;SG
indiei	indija	indie	indija	PROPN;DEF;FEM;SG	PROPN;NOM;FEM;SG
indiei	indijā	indie	indija	PROPN;DEF;FEM;SG	PROPN;ESS;FEM;SG
indiei	indijas	indie	indija	PROPN;DEF;FEM;SG	PROPN;NOM;FEM;PL
keith	kīts	keith	kīts	PROPN	PROPN;NOM;MASC;SG
corrèze	korēza	corra	korēzs	N;INDF;FEM;SG	N;NOM;FEM;SG
campionatele	hokejā	campionat	hokejs	N;DEF;FEM;PL	N;ESS;MASC;SG
louisiana	luiziāna	louisiană	luiziāns	N;DEF;FEM;SG	N;NOM;FEM;SG
hotelul	viesnīcā	hotel	viesnīca	N;DEF;MASC;SG	N;ESS;FEM;SG
hotelul	viesnīca	hotel	viesnīca	N;DEF;MASC;SG	N;NOM;FEM;SG
tranzitie	pārejas	tranzitie	pāreja	N;INDF;FEM;SG	N;NOM;FEM;PL
tranzitie	pāreja	tranzitie	pāreja	N;INDF;FEM;SG	N;NOM;FEM;SG
cald	hot	cald	hot	ADJ;INDF;MASC;SG	
cald	karsti	cald	karsti	ADJ;INDF;MASC;SG	ADV
cald	silti	cald	silti	ADJ;INDF;MASC;SG	ADV
adanc	dziļa	adanc	dziļa		ADJ;NOM;FEM;SG
adanc	dziļā	adanc	dziļš		ADJ;NOM;FEM;SG
adanc	dziļi	adanc	dziļi		ADV
adanc	deep	adanc	deep		
adanc	dziļš	adanc	dziļš		ADJ;NOM;MASC;SG
adanc	dziļa	adanc	dziļa		ADJ;NOM;FEM;SG
adanc	dziļā	adanc	dziļš		ADJ;NOM;FEM;SG
adanc	dziļi	adanc	dziļi		ADV
adanc	deep	adanc	deep		
adanc	dziļš	adanc	dziļš		ADJ;NOM;MASC;SG
salvare	pestīšanas	salvare	pestīšana	N;INDF;FEM;SG	N;GEN;FEM;SG
salvare	glābšana	salvare	glābšana	N;INDF;FEM;SG	N;NOM;FEM;SG
salvare	glābšanas	salvare	glābšana	N;INDF;FEM;SG	N;NOM;FEM;PL
vacanta	brīvdiena	vacanta	brīvdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
vacanta	brīvdienu	vacanta	brīvdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
vacanta	brīvdienas	vacanta	brīvdiena	N;DEF;FEM;SG	N;NOM;FEM;PL
vacanta	atvaļinājums	vacanta	atvaļinājums	N;DEF;FEM;SG	N;NOM;MASC;SG
vacanta	brīvdienas	vacanta	brīvdiena	N;DEF;FEM;SG	N;NOM;FEM;PL
vacanta	atvaļinājums	vacanta	atvaļinājums	N;DEF;FEM;SG	N;NOM;MASC;SG
vacanta	brīvdiena	vacanta	brīvdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
vacanta	brīvdienu	vacanta	brīvdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
vacanta	brīvdienas	vacanta	brīvdiena	N;DEF;FEM;SG	N;NOM;FEM;PL
vacanta	atvaļinājums	vacanta	atvaļinājums	N;DEF;FEM;SG	N;NOM;MASC;SG
malta	maltas	malta	malt	PROPN	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
malta	maltā	malta	malts	PROPN	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
malta	malta	malta	malts	PROPN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
fotbalul	futbols	fotbal	futbols	N;DEF;MASC;SG	N;NOM;MASC;SG
radical	radikālas	radical	radikāla	ADV	ADJ;NOM;FEM;PL
renault	renault	renault	renault	PROPN	N
sierra	sierra	sierră	sierra	PROPN	
specializate	specializētās	specializat	specializēt	ADJ;INDF;FEM;PL	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
specializate	specializēta	specializat	specializēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
specializate	specializētā	specializat	specializēt	ADJ;INDF;FEM;PL	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
