улицата	street	улица	street	N;DEF;FEM;SG	N;INDF;MASC;SG
рамо	umarul	рамо	umar	N;INDF;NEUT;SG	N;DEF;MASC;SG
фабрики	fabricile	фабрика	fabrică	N;INDF;FEM;PL	N;DEF;FEM;PL
нюкасъл	newcastle	нюкасъл	newcastlu	N;INDF;MASC;SG	PROPN
европейците	europeni	европеец	european	N;DEF;MASC;PL	ADJ;INDF;MASC;PL
изненадващо	surprinzator	изненадващо	surprinzator	ADV	ADJ;INDF;MASC;SG
изненадващо	surprinzator	изненадващо	surprinzator	ADV	ADJ;INDF;MASC;SG
изненадващо	surprinzatoare	изненадващо	surprinzator	ADV	ADJ;INDF;FEM
изненадващо	surprinzator	изненадващо	surprinzator	ADV	ADJ;INDF;MASC;SG
изненадващо	surprinzator	изненадващо	surprinzator	ADV	ADJ;INDF;MASC;SG
жлеза	glanda	жлез	glandă	N;INDF;FEM;SG	N;DEF;FEM;SG
доставя	livreaza	доставям	livrează	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
доставя	livreaza	доставям	livrează	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
доставя	livra	доставям	livră	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
янина	janina	янина	janină	PROPN;INDF;FEM;SG	N;DEF;FEM;SG
сбор	sum	сбор	sum	N;INDF;MASC;SG	
сбор	suma	сбор	sumă	N;INDF;MASC;SG	N;DEF;FEM;SG
сбор	suma	сбор	sumă	N;INDF;MASC;SG	N;DEF;FEM;SG
приск	priscus	приск	priscus	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
иконостас	catapeteasma	иконостас	catapeteasmă	N;INDF;MASC;SG	N;DEF;FEM;SG
газа	gaza	газа	gază	N;INDF;MASC;SG	PROPN
мек	moi	аз	moale	ADJ;INDF;MASC;SG	ADJ;INDF;PL
мек	moale	аз	moale	ADJ;INDF;MASC;SG	
модернизация	modernizarea	модернизация	modernizare	N;INDF;FEM;SG	N;DEF;FEM;SG
модернизация	modernizarea	модернизация	modernizare	N;INDF;FEM;SG	N;DEF;FEM;SG
избрано	alese	избера	ales	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
избрано	aleasa	избера	ales	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
избрано	ales	избера	ales	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADV
избрано	selectate	избера	selecta	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
избрано	selectata	избера	selectat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
избрано	selectat	избера	selectat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
отрасли	industriile	отрасля-(се)	industrie	N;INDF;MASC;PL	N;DEF;FEM;PL
отрасли	sectoarele	отрасля-(се)	sector	N;INDF;MASC;PL	N;DEF;FEM;PL
чувствата	sentimente	чувство	sentiment	N;DEF;NEUT;PL	N;INDF;FEM;PL
упадък	refuza	упадък	refuza	N;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
упадък	declinul	упадък	declin	N;INDF;MASC;SG	N;DEF;MASC;SG
неутрална	neutre	неутрален	neutru	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
неутрална	neutra	неутрален	neutra	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
родригес	rodriguez	родригес	rodriguez	PROPN;INDF;MASC;SG	PROPN
родригес	rodrigues	родригес	rodrigues	PROPN;INDF;MASC;SG	PROPN
родригес	rodríguez	родригес	rodrguez	PROPN;INDF;MASC;SG	PROPN
дъщерите	fiice	дъщер	fi	N;DEF;FEM;PL	N;INDF;FEM;PL
николаевич	nikolaevici	николаевич	nikolaevic	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
райна	raina	райна	raină	N;INDF;FEM;SG	
лозя	podgorie	лозя	podgorie	N;INDF;NEUT;PL	N;INDF;FEM;SG
поли	polly	пол	polly	N;INDF;PL	N;INDF;MASC;SG
поли	paulie	пол	paulie	N;INDF;PL	PROPN
поли	fustele	пол	fustă	N;INDF;PL	N;DEF;FEM;PL
гнездо	cuibul	гнездо	cuib	N;INDF;NEUT;SG	N;DEF;MASC;SG
николо	niccolo	никой	niccolo	PROPN;INDF;MASC;SG	PROPN
провери	verifica	проверя	verifica	V;PFV;IMP;SG;2;FIN	V;IND;SG;3;IPFV;FIN
провери	verifica	проверя	verifica	V;PFV;IMP;SG;2;FIN	V;IND;SG;3;IPFV;FIN
провери	verificare	проверя	verificare	V;PFV;IMP;SG;2;FIN	N;INDF;FEM;SG
провери	bifat	проверя	bifa	V;PFV;IMP;SG;2;FIN	N;INDF;MASC;SG
лиза	lisa	лиза	lisa	N;INDF;FEM;SG	N;DEF;FEM;SG
лиза	liza	лиза	liză	N;INDF;FEM;SG	N;DEF;FEM;SG
чужда	straine	чужд	strain	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
чужда	straina	чужд	straină	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
чужда	strainatate	чужд	strainatate	ADJ;INDF;FEM;SG	N;INDF;FEM;SG
тестване	testarea	тестване	testare	N;INDF;NEUT;SG	N;DEF;FEM;SG
авиацията	aviatie	авиация	aviatie	N;DEF;FEM;SG	N;INDF;FEM;SG
мичъл	mitchell	мичъл	mitchell	PROPN;INDF;MASC;SG	PROPN
виното	vin	вино	veni	N;DEF;NEUT;SG	V;IND;PL;3;PRS;FIN
пирот	pirot	пирот	pirot	N;INDF;MASC;SG	
точна	precise	точен	precis	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
точна	precisa	точен	precisa	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
наумов	naumov	наумов	naumov	PROPN;INDF;MASC;SG	
вулкани	vulcanii	вулкан	vulcan	N;INDF;MASC;PL	N;DEF;MASC;PL
чешката	cehi	чешки	cehi	ADJ;DEF;FEM;SG	N;INDF;MASC;PL
чешката	ceha	чешки	ceha	ADJ;DEF;FEM;SG	PROPN
чешката	cehia	чешки	cehi	ADJ;DEF;FEM;SG	PROPN
чешката	ceh	чешки	ceh	ADJ;DEF;FEM;SG	ADJ;INDF;MASC;SG
психолози	psihologii	психолог	psihologie	N;INDF;MASC;PL	N;DEF;MASC;PL
линейни	liniar	линеен	liniar	ADJ;INDF;PL	ADJ;INDF;MASC;SG
линейни	liniara	линеен	liniară	ADJ;INDF;PL	ADJ;DEF;FEM;SG
албин	albin	албин	albin	N;INDF;MASC;SG	PROPN
временен	temporare	временя-(се)	temporare	ADJ;INDF;MASC;SG	ADJ;INDF;FEM;PL
временен	temporara	временя-(се)	temporar	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
временен	temporar	временя-(се)	temporar	ADJ;INDF;MASC;SG	ADV
временен	temporara	временя-(се)	temporar	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
брабам	brabham	брабам	brabham	N;INDF;MASC;SG	PROPN
отон	autant	отон	autant	PROPN;INDF;MASC;SG	
аргос	argos	аргос	argos	PROPN;INDF;MASC;SG	PROPN
графичен	grafic	графичен	grafic	ADJ;INDF;MASC;SG	ADV
графичен	grafica	графичен	grafică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
графичен	grafice	графичен	grafic	ADJ;INDF;MASC;SG	ADJ;INDF;FEM;PL
графичен	grafica	графичен	grafică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
графичен	grafica	графичен	grafică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
ядрено	nuclear	ядрен	nuclear	ADV	ADJ;INDF;MASC;SG
ядрено	nucleare	ядрен	nuclear	ADV	ADJ;INDF;FEM;PL
ядрено	nucleara	ядрен	nucleară	ADV	N;DEF;FEM;SG
ядрено	nucleara	ядрен	nucleară	ADV	N;DEF;FEM;SG
полу	semi	полу	semi	ADJ;INDF;MASC;SG	
верди	verdi	вердя	verdi	N;INDF;FEM;SG	PROPN
нба	nba	нба	nbăl	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
разход	costuri	разход	cost	N;INDF;MASC;SG	N;INDF;FEM;PL
разход	costul	разход	cost	N;INDF;MASC;SG	N;DEF;MASC;SG
разход	cheltuielile	разход	cheltuială	N;INDF;MASC;SG	N;DEF;FEM;PL
разход	cheltuieli	разход	cheltuială	N;INDF;MASC;SG	N;INDF;FEM;PL
разход	cheltuiala	разход	cheltuială	N;INDF;MASC;SG	N;DEF;FEM;SG
разход	cheltuiala	разход	cheltuială	N;INDF;MASC;SG	N;DEF;FEM;SG
разход	cheltuieli	разход	cheltuială	N;INDF;MASC;SG	N;INDF;FEM;PL
атома	atom	атом	atom	N;DEF;MASC;SG	N;INDF;MASC;SG
преместена	mutate	преместя-(се)	muta	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
преместена	mutat	преместя-(се)	muta	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
преместена	mutata	преместя-(се)	mutată	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
искра	scanteia	искра	scanteie	N;INDF;FEM;SG	N;DEF;FEM;SG
земетресението	cutremur	земетресение	cutremur	N;DEF;NEUT;SG	N;INDF;MASC;SG
алба	alba	алба	alb	N;INDF;FEM;SG	N;DEF;FEM;SG
логически	logica	логически	logică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
логически	logic	логически	logic	ADJ;INDF;MASC;SG	ADV
логически	logica	логически	logică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
логически	logica	логически	logică	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
логически	logic	логически	logic	ADJ;INDF;MASC;SG	ADV
лео	leo	лео	leo	N;INDF;MASC;SG	PROPN
заем	imprumutul	заем	imprumut	N;INDF;MASC;SG	N;DEF;MASC;SG
хенриета	henrietta	хенрие	henrietta	N;INDF;FEM;SG	N;DEF;FEM;SG
цру	cia	цру	cil	PROPN;INDF;MASC;SG	N
цру	cia	цру	cil	PROPN;INDF;MASC;SG	N
цру	cla	цру	cla	PROPN;INDF;MASC;SG	
мартинес	martinez	мартинес	martinez	PROPN;INDF;MASC;SG	PROPN
извънредно	prelungiri	извънредно	prelungire	ADV	N;INDF;FEM;PL
извънредно	extrem	извънредно	extrem	ADV	ADV;RL
наблюдавани	observate	наблюдавам	observat	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
наблюдавани	observat	наблюдавам	observa	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
наблюдавани	observata	наблюдавам	observa	V;IPFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
наблюдавани	urmarit	наблюдавам	urmarit	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
наблюдавани	urmarita	наблюдавам	urmarita	V;IPFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
наблюдавани	privit	наблюдавам	privi	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
наблюдавани	supravegheata	наблюдавам	supravegheat	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
наблюдавани	monitorizate	наблюдавам	monitoriza	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
наблюдавани	monitorizat	наблюдавам	monitoriza	V;IPFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
наблюдавани	monitorizata	наблюдавам	monitorizat	V;IPFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
решетка	grila	решетка	grilă	N;INDF;FEM;SG	N;DEF;FEM;SG
решетка	grila	решетка	grilă	N;INDF;FEM;SG	N;DEF;FEM;SG
решетка	grille	решетка	grille	N;INDF;FEM;SG	
пабло	pablo	пабло	pablo	PROPN;INDF;MASC;SG	PROPN
читатели	cititorii	читател	cititor	N;INDF;MASC;PL	N;DEF;MASC;PL
намюр	namur	намюр	namur	PROPN;INDF;MASC;SG	PROPN
марсел	marcel	марсел	marcel	PROPN;INDF;MASC;SG	PROPN
симптомите	simptome	симптом	simptom	N;DEF;MASC;PL	N;INDF;FEM;PL
талин	tallinn	талин	tallinn	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
заводи	plantele	завод	plantă	N;INDF;MASC;PL	N;DEF;FEM;PL
заводи	fabricile	завод	fabrică	N;INDF;MASC;PL	N;DEF;FEM;PL
композира	compun	композирам	compune	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
предотвратяване	preveni	предотвратяване	preveni	N;INDF;NEUT;SG	
предотвратяване	previne	предотвратяване	preveni	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
предотвратяване	prevenirea	предотвратяване	prevenire	N;INDF;NEUT;SG	N;DEF;FEM;SG
геоложки	geologica	геоложка	geologică	ADJ;INDF;PL	N;DEF;FEM;SG
геоложки	geologic	геоложка	geologic	ADJ;INDF;PL	ADJ;INDF;MASC;SG
геоложки	geologica	геоложка	geologică	ADJ;INDF;PL	N;DEF;FEM;SG
геоложки	geologic	геоложка	geologic	ADJ;INDF;PL	ADJ;INDF;MASC;SG
антични	antica	античен	antic	ADJ;INDF;PL	N;DEF;FEM;SG
антични	antichitate	античен	antichitate	ADJ;INDF;PL	N;INDF;FEM;SG
антични	antic	античен	antic	ADJ;INDF;PL	ADJ;INDF;MASC;SG
равена	ravenna	равя-(се)	ravenna	ADJ;INDF;FEM;SG	PROPN
политики	politicile	политика	politică	N;INDF;FEM;PL	N;DEF;FEM;PL
политики	politici	политика	politic	N;INDF;FEM;PL	ADJ;INDF;MASC;PL
печатни	tiparit	печатен	tipari	ADJ;INDF;PL	ADJ;INDF;MASC;SG
печатни	printat	печатен	printa	ADJ;INDF;PL	ADJ;INDF;MASC;SG
печатни	tiparita	печатен	tiparită	ADJ;INDF;PL	ADJ;DEF;FEM;SG
мартен	marten	мартен	marten	PROPN;INDF;MASC;SG	
максимален	maxima	максимален	maxim	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
максимален	maxima	максимален	maxim	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
максимален	maximum	максимален	maximum	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
клей	argila	клей	argilă	N;INDF;MASC;SG	N;DEF;FEM;SG
клей	clay	клей	clay	N;INDF;MASC;SG	PROPN
грубо	bruta	грубо	bruta	ADV	ADJ;DEF;FEM;SG
грубо	brut	грубо	brut	ADV	ADJ;INDF;MASC;SG
грубо	dur	грубо	dur	ADV	ADJ;INDF;MASC;SG
грубо	nepoliticos	грубо	nepoliticos	ADV	ADJ;INDF;MASC;SG
франки	frankie	франка	frankie	N;INDF;FEM;PL	N;INDF;FEM;SG
жозе	jose	жозе	jose	PROPN;INDF;MASC;SG	PROPN
жозе	josé	жозе	josé	PROPN;INDF;MASC;SG	PROPN
набира	cadrane	набирам-(се)	cadran	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
хармония	armonia	хармония	armonie	N;INDF;FEM;SG	N;DEF;FEM;SG
бъдещ	viitorul	бъдещ	viitor	ADJ;INDF;MASC;SG	N;DEF;MASC;SG
бъдещ	viitor	бъдещ	viitor	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
нацистите	nazisti	нацист	nazist	N;DEF;MASC;PL	N;INDF;MASC;PL
загубите	pierderi	загуба	pierdere	N;DEF;FEM;PL	N;INDF;FEM;PL
уокър	walker	уокър	walker	N;INDF;MASC;SG	PROPN
регистриран	inregistrate	регистрирам	inregistra	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
регистриран	inregistrata	регистрирам	inregistrat	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
регистриран	inregistrat	регистрирам	inregistra	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
регистриран	inregistrat	регистрирам	inregistra	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
предпоставка	premisa	предпоставка	premisă	N;INDF;FEM;SG	N;DEF;FEM;SG
оверн	auvergne	оверн	auvergne	PROPN;INDF;MASC;SG	PROPN
горене	ard	горене	arde	N;INDF;NEUT;SG	V;IND;PL;3;PRS;FIN
горене	arzand	горене	arzand	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
пушкин	pushkin	пушкин	pushkin	N;INDF;MASC;SG	
измислен	inventate	измисля	inventa	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
измислен	inventat	измисля	inventa	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
измислен	fictiv	измисля	fictiv	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
отровни	otravitor	отровен	otravitor	ADJ;INDF;PL	ADJ;INDF;MASC;SG
тежест	povara	тежест	povară	N;INDF;FEM;SG	N;DEF;FEM;SG
тежест	povara	тежест	povară	N;INDF;FEM;SG	N;DEF;FEM;SG
тежест	greutatea	тежест	greutate	N;INDF;FEM;SG	N;DEF;FEM;SG
тежест	severitatea	тежест	severitate	N;INDF;FEM;SG	N;DEF;FEM;SG
репутация	reputatia	репутация	reputatie	N;INDF;FEM;SG	N;DEF;FEM;SG
споменаване	mentionez	споменаване	mentiona	N;INDF;NEUT;SG	V;IND;SG;1;PRS;FIN
автобус	autobuzul	автобус	autobuz	N;INDF;MASC;SG	N;DEF;MASC;SG
милош	milos	милош	milos	PROPN;INDF;MASC;SG	ADJ;INDF;MASC;SG
олимпия	olympia	олимпия	olympie	N;INDF;FEM;SG	PROPN
разследването	investigatie	разследване	investigatie	N;DEF;NEUT;SG	N;INDF;FEM;SG
вторник	marti	вторник	marti	N;INDF;MASC;SG	
вторник	marti	вторник	marti	N;INDF;MASC;SG	
омар	homari	омар	homar	PROPN;INDF;MASC;SG	N;INDF;MASC;PL
омар	homar	омар	homar	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
омар	homarul	омар	homar	PROPN;INDF;MASC;SG	N;DEF;MASC;SG
омар	omar	омар	omar	PROPN;INDF;MASC;SG	PROPN
изпит	examenul	изпит	examen	N;INDF;MASC;SG	N;DEF;MASC;SG
изпит	examenele	изпит	examen	N;INDF;MASC;SG	N;DEF;FEM;PL
изпит	examene	изпит	examen	N;INDF;MASC;SG	N;INDF;FEM;PL
мечта	visul	мечта	vis	N;INDF;FEM;SG	N;DEF;MASC;SG
мечта	viseaza	мечта	visează	N;INDF;FEM;SG	V;IND;SG;3;IPFV;FIN
мечта	viseaza	мечта	visează	N;INDF;FEM;SG	V;IND;SG;3;IPFV;FIN
диплома	diploma	диплома	diploma	N;INDF;FEM;SG	N;DEF;FEM;SG
диплома	diploma	диплома	diploma	N;INDF;FEM;SG	N;DEF;FEM;SG
комикси	comics	комикс	comics	N;INDF;MASC;PL	N;INDF;MASC;SG
комикси	comic	комикс	comic	N;INDF;MASC;PL	N;INDF;MASC;SG
истинско	real	истински	real	ADV	ADJ;INDF;MASC;SG
истинско	reale	истински	real	ADV	ADJ;INDF;FEM;PL
истинско	reala	истински	reală	ADV	ADJ;DEF;FEM;SG
въведено	introdusa	въведа	introdus	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
въведено	introduse	въведа	introduce	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;IND;PL;3;PST;FIN
въведено	introdus	въведа	introduce	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
разходка	mersul	разходка	mers	N;INDF;FEM;SG	N;DEF;MASC;SG
разходка	mergand	разходка	mergand	N;INDF;FEM;SG	
установен	stabilit	установя-(се)	stabili	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
установен	stabilita	установя-(се)	stabilita	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
установен	stabiliti	установя-(се)	stabiliti	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;PL;2;IPFV;FIN
синт	synth	синт	synth	ADJ	N;INDF;MASC;SG
ферма	ferma	ферма	fermă	N;INDF;FEM;SG	N;DEF;FEM;SG
ферма	ferma	ферма	fermă	N;INDF;FEM;SG	N;DEF;FEM;SG
троя	troy	троя	troy	N;DEF;MASC;SG	PROPN
благородник	nobil	благородник	nobil	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
благородник	nobila	благородник	nobil	N;INDF;MASC;SG	ADJ;DEF;FEM;SG
благородник	nobili	благородник	nobil	N;INDF;MASC;SG	N;INDF;MASC;PL
благородник	nobile	благородник	nobil	N;INDF;MASC;SG	ADJ;INDF;FEM;PL
перес	peres	перес	peres	PROPN;INDF;MASC;SG	PROPN
перес	perez	перес	perez	PROPN;INDF;MASC;SG	PROPN
укрепване	consolida	укрепване	consolida	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
укрепване	consolideaza	укрепване	consolideaza	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
укрепване	intarirea	укрепване	intarire	N;INDF;NEUT;SG	N;DEF;FEM;SG
укрепване	consolidarea	укрепване	consolidare	N;INDF;NEUT;SG	N;DEF;FEM;SG
таен	secreta	таен	secret	N;INDF;MASC;SG	N;DEF;FEM;SG
таен	secreta	таен	secret	N;INDF;MASC;SG	N;DEF;FEM;SG
таен	secrete	таен	secret	N;INDF;MASC;SG	N;INDF;FEM;PL
таен	secretul	таен	secret	N;INDF;MASC;SG	N;DEF;MASC;SG
спин	sida	спин	sidă	N;INDF;MASC;SG	
спин	sida	спин	sidă	N;INDF;MASC;SG	
окръжност	cercul	окръжност	cerc	N;INDF;FEM;SG	N;DEF;MASC;SG
частица	particule	частица	particulă	N;INDF;FEM;SG	N;INDF;FEM;PL
частица	particula	частица	particulă	N;INDF;FEM;SG	N;DEF;FEM;SG
частица	particula	частица	particulă	N;INDF;FEM;SG	N;DEF;FEM;SG
теза	teza	теза	teză	N;INDF;FEM;SG	N;DEF;FEM;SG
теза	teza	теза	teză	N;INDF;FEM;SG	N;DEF;FEM;SG
олимп	olimp	олимп	olimp	N;INDF;MASC;SG	PROPN
гробището	cimitir	гробище	cimitir	N;DEF;NEUT;SG	N;INDF;MASC;SG
гробището	cimitir	гробище	cimitir	N;DEF;NEUT;SG	N;INDF;MASC;SG
пистолет	arma	пистолет	armă	N;INDF;MASC;SG	N;DEF;FEM;SG
пистолет	arma	пистолет	armă	N;INDF;MASC;SG	N;DEF;FEM;SG
арест	arestati	арест	aresta	N;INDF;MASC;SG	V;IND;PL;2;IPFV;FIN
арест	arestarea	арест	arestare	N;INDF;MASC;SG	N;DEF;FEM;SG
ресурс	resursa	ресурс	resursă	N;INDF;MASC;SG	N;DEF;FEM;SG
ресурс	resursa	ресурс	resursă	N;INDF;MASC;SG	N;DEF;FEM;SG
ресурс	resurse	ресурс	resursă	N;INDF;MASC;SG	N;INDF;FEM;PL
пир	sarbatoare	пир	sarbator	N;INDF;MASC;SG	ADJ;INDF;FEM
реалността	realitate	реалност	realitate	N;DEF;FEM;SG	N;INDF;FEM;SG
преценка	judecata	преценка	judecată	N;INDF;FEM;SG	N;DEF;FEM;SG
преценка	judecata	преценка	judecată	N;INDF;FEM;SG	N;DEF;FEM;SG
преценка	evaluarea	преценка	evaluare	N;INDF;FEM;SG	N;DEF;FEM;SG
преценка	judecata	преценка	judecată	N;INDF;FEM;SG	N;DEF;FEM;SG
преценка	judecata	преценка	judecată	N;INDF;FEM;SG	N;DEF;FEM;SG
преценка	hotararea	преценка	hotarare	N;INDF;FEM;SG	N;DEF;FEM;SG
пода	etaj	под	etaj	N;DEF;MASC;SG	N;INDF;MASC;SG
пода	podea	под	podea	N;DEF;MASC;SG	N;INDF;FEM;SG
фараон	faraonul	фараон	faraon	N;INDF;MASC;SG	N;DEF;MASC;SG
фараон	faraonului	фараон	faraon	N;INDF;MASC;SG	N;DEF;MASC;SG
