عنبر	ward	عُنبُر	ward		PROPN;ANIM;NOM;MASC;SG
مرشد	sprievodcu	مُرشِد	sprievodca	N;NOM;INDF;SG	N;INAN;GEN;MASC;SG
مرشد	guide	مُرشِد	guísť	N;NOM;INDF;SG	
الوثائقية	dokumentárne	وَثَائِقِيّ	dokumentárne	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الوحش	šelmy	وَحش	šelma	N;NOM;DEF;SG	N;NOM;FEM;PL
كورت	kurt	كُورت	kurt		PROPN;ANIM;NOM;MASC;SG
جوز	orechy	جوز	orech		N;INAN;NOM;MASC;PL
المهبل	vagíny	مُهبِل	vagína	N;NOM;DEF;SG	N;NOM;FEM;PL
جونيور	junior	جونيور	junior		PROPN;ANIM;NOM;MASC;SG
تلال	kopcov	تَلَال	kopec	N;NOM;INDF;PL	N;INAN;GEN;MASC;PL
تلال	hills	تَلَال	hills	N;NOM;INDF;PL	PROPN;ANIM;NOM;MASC;SG
الجن	jinn	جُنّ	jinn	N;NOM;DEF;SG	PROPN;ANIM;NOM;MASC;SG
الافتتاح	otvára	اِفتِتَاح	otvár	N;NOM;DEF;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
ضحية	obeťou	ضَحِيَّة	obeť	N;NOM;INDF;SG	N;INS;FEM;SG
سلبي	negatívne	سَلبِيّ	negatívne	ADJ;NOM;INDF;MASC;SG	ADV
الشرط	požiadavku	شَرط	požiadavka	N;NOM;DEF;SG	N;ACC;FEM;SG
الشرط	podmienkou	شَرط	podmienka	N;NOM;DEF;SG	N;INS;FEM;SG
الشرط	podmienky	شَرط	podmienka	N;NOM;DEF;SG	N;NOM;FEM;PL
بنوك	banks	بَنك	banks	N;NOM;INDF;PL	PROPN;ANIM;NOM;MASC;SG
بنوك	bankami	بَنك	banka	N;NOM;INDF;PL	N;INS;FEM;PL
بنوك	bánk	بَنك	banka	N;NOM;INDF;PL	N;GEN;FEM;PL
يتفاعل	zareaguje	تَفَاعَل	zareagovať	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
اختلافات	diff	اِختِلَاف	diff	N;NOM;INDF;PL	
اختلافات	rozdielov	اِختِلَاف	rozdiel	N;NOM;INDF;PL	N;INAN;GEN;MASC;PL
باليرمو	palermo	بِ	palermo		N;INAN;NOM;MASC;SG
هانوفر	hannoveri	هَانُوفِر	hannover		N;INAN;NOM;MASC;SG
الصخرة	skaly	صُخرَة	skala	N;NOM;DEF;SG	N;NOM;FEM;PL
اولاد	boys	اولاد	boys		PROPN;ANIM;NOM;MASC;SG
اولاد	chlapci	اولاد	chlapec		N;ANIM;NOM;MASC;PL
اولاد	chalani	اولاد	chalan		N;ANIM;NOM;MASC;PL
الغزل	priadze	غَزل	priadza	N;NOM;DEF;SG	N;NOM;FEM;PL
برنارد	bernard	برنارد	bernard		N;ANIM;NOM;MASC;SG
كاري	kari	كاري	kari		N;NOM;FEM;SG
اعتقاد	viery	اِعتِقَاد	viera	N;NOM;INDF;SG	N;NOM;FEM;PL
جوناثان	jonathan	جُونَاثَان	jonathan		PROPN;ANIM;NOM;MASC;SG
عربات	vozidiel	عَرَبَة	vozidlieť	N;NOM;INDF;PL	N;GEN;NEUT;PL
اعلن	oznamuje	أَعلَن	oznamovať	V;PFV;MASC;SG;3;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
اعلن	oznamovať	أَعلَن	oznamovať	V;PFV;MASC;SG;3;ACT	V;IPFV;POS;NFIN
اعلن	vyhlasujem	أَعلَن	vyhlasovať	V;PFV;MASC;SG;3;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
اعلن	oznámené	أَعلَن	oznámený	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
اعلن	oznámili	أَعلَن	oznámiť	V;PFV;MASC;SG;3;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
اعلن	ohlásené	أَعلَن	ohlásený	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
المتوفي	zosnulý	مُتَوَفِّي	zosnulý		ADJ;ANIM;NOM;MASC;SG
المتوفي	zos	مُتَوَفِّي	zos		N;NOM;FEM;SG
المتوفي	zosnulého	مُتَوَفِّي	zosnulý		ADJ;ANIM;GEN;MASC;SG
صخرة	skaly	صُخرَة	skala	N;NOM;INDF;SG	N;NOM;FEM;PL
ابناء	synov	اِبن	syn	N;NOM;INDF;PL	N;ANIM;ACC;MASC;PL
تين	tin	تين	tin		PROPN;ANIM;NOM;MASC;SG
تين	cínu	تين	cín		N;INAN;GEN;MASC;SG
محاصيل	plodín	مَحصُول	plodina	N;NOM;INDF;PL	N;GEN;FEM;PL
دلهي	dillí	دِلهِي	dillí		PROPN;NOM;NEUT;SG
شارون	sharon	شَارُون	sharon		PROPN;NOM;FEM;SG
جنسي	sexi	جِنسِيّ	sexi	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
جنسي	sexy	جِنسِيّ	sexa	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
التوفيق	úspešné	تَوفِيق	úspešný	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
التوفيق	úspešný	تَوفِيق	úspešný	N;NOM;DEF;SG	ADJ;ANIM;NOM;MASC;SG
التوفيق	úspešná	تَوفِيق	úspešný	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
التجزئة	maloobchodných	تَجزِئَة	maloobchodný	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
التجزئة	maloobchodné	تَجزِئَة	maloobchodný	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
مرج	lúke	مرج	lúka		N;DAT;FEM;SG
مرج	lúky	مرج	lúka		N;NOM;FEM;PL
الحزن	zial	حُزن	ziať	N;NOM;DEF;SG	INTJ
الحزن	smútku	حُزن	smútok	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
تلاميذ	žiakov	تِلمِيذ	žiak	N;NOM;INDF;PL	N;ANIM;ACC;MASC;PL
الرسل	apoštolov	رَسُول	apoštol	N;NOM;DEF;PL	N;ANIM;ACC;MASC;PL
مختبرات	laboratória	مُختَبَر	laboratórium	ADJ;NOM;INDF;FEM;PL	N;NOM;NEUT;PL
مختبرات	laboratórií	مُختَبَر	laboratórium	ADJ;NOM;INDF;FEM;PL	N;GEN;NEUT;PL
مختبرات	laboratóriá	مُختَبَر	laboratórium	ADJ;NOM;INDF;FEM;PL	N;NOM;NEUT;PL
مختبرات	laboratórií	مُختَبَر	laboratórium	ADJ;NOM;INDF;FEM;PL	N;GEN;NEUT;PL
مختبرات	laboratóriá	مُختَبَر	laboratórium	ADJ;NOM;INDF;FEM;PL	N;NOM;NEUT;PL
كمبوديا	kambodži	كَمبُودِيَا	kambodži		N;INAN;NOM;MASC;SG
بورتلاند	portlande	بُورتلَاند	portlande		N;ANIM;ACC;MASC;SG
خريجي	absolventov	خِرِّيج	absolvent	N;NOM;INDF;PL	N;ANIM;GEN;MASC;PL
مراسم	obrad	مَرسَم	obrad	N;NOM;INDF;PL	N;INAN;NOM;MASC;SG
مراسم	slávnosť	مَرسَم	slávnosť	N;NOM;INDF;PL	N;NOM;FEM;SG
شيدت	skonštruované	شَيَّد	skonštruovaný	V;PFV;FEM;SG;3;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
شيدت	konštruované	شَيَّد	konštruovaný	V;PFV;FEM;SG;3;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ناميبيا	namíbia	نَامِيبِيَا	namíbiť		PROPN;NOM;FEM;SG
القاموس	slovníka	قَامُوس	slovník	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
مرضية	uspokojenie	مَرضِيّ	uspokojenie	ADJ;NOM;INDF;FEM;SG	N;NOM;NEUT;SG
كيبيك	quebec	كيبيك	quebec		PROPN;INAN;NOM;MASC;SG
منتديات	fórum	مُنتَدِي	fórum	ADJ;NOM;INDF;FEM;PL	N;NOM;NEUT;SG
منتديات	fór	مُنتَدِي	fór	ADJ;NOM;INDF;FEM;PL	N;GEN;FEM;PL
منتديات	fóra	مُنتَدِي	fór	ADJ;NOM;INDF;FEM;PL	N;INAN;NOM;MASC;SG
فم	papule	فَمّ	papuľa	N;NOM;INDF;SG	N;NOM;FEM;PL
فم	ústa	فَمّ	ústa	N;NOM;INDF;SG	N;NOM;NEUT;PL
توتنهام	tottenham	تُوتِنهَام	tottenha		N;INAN;NOM;MASC;SG
توتنهام	ostrohy	تُوتِنهَام	ostroh		N;INAN;NOM;MASC;PL
مجهود	snahu	مَجهُود	snaha	N;NOM;INDF;SG	N;ACC;FEM;SG
مجهود	úsilia	مَجهُود	úsilie	N;NOM;INDF;SG	N;NOM;NEUT;PL
التشابه	podobnosť	تَشَابُه	podobnosť		N;NOM;FEM;SG
التشابه	podoba	تَشَابُه	podoba		N;NOM;FEM;SG
التشابه	podobnosť	تَشَابُه	podobnosť		N;NOM;FEM;SG
التضخم	inflácie	تَضَخُّم	inflácia	N;NOM;DEF;SG	N;NOM;FEM;PL
التضخم	infláciu	تَضَخُّم	inflácia	N;NOM;DEF;SG	N;ACC;FEM;SG
فرانكو	franco	فرانكو	franco		PROPN;ANIM;NOM;MASC;SG
اضطهاد	prenasledovania	اِضطِهَاد	prenasledovanie	N;NOM;INDF;SG	N;NOM;NEUT;PL
اضطهاد	útlaku	اِضطِهَاد	útlak	N;NOM;INDF;SG	N;INAN;GEN;MASC;SG
المساهمات	príspevkov	مُسَاهَمَة	príspevok	N;NOM;DEF;PL	N;INAN;GEN;MASC;PL
ترينيداد	trinidad	ترينيداد	trinidad		PROPN;ANIM;NOM;MASC;SG
تجريبية	experimentálne	تَجرِيبِيّ	experimentálne	ADJ;NOM;INDF;FEM;SG	ADV
النظائر	izotopov	نِظَائِر	izotop	N;NOM;DEF;PL	N;INAN;GEN;MASC;PL
جاز	jazz	جَاز	jazz	V;PFV;MASC;SG;3;ACT	N;INAN;NOM;MASC;SG
اعتراض	námietku	اِعتِرَاض	námietok	N;NOM;INDF;SG	N;ACC;FEM;SG
اعتراض	námietky	اِعتِرَاض	námietok	N;NOM;INDF;SG	N;INAN;NOM;MASC;PL
المطالب	žiadateľ	مَطلَب	žiadateľ	N;NOM;DEF;PL	N;ANIM;NOM;MASC;SG
المطالب	navrhovateľ	مَطلَب	navrhovateľ	N;NOM;DEF;PL	N;ANIM;NOM;MASC;SG
فتى	boy	فَتَى	boy	N;NOM;INDF;SG	
البروتستانت	protestantov	بِرُوتستَان	protestant		N;ANIM;ACC;MASC;PL
المرشد	sprievodcu	مُرشِد	sprievodca	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
المرشد	guide	مُرشِد	guísť	N;NOM;DEF;SG	
فرانز	franz	فرانز	franz		PROPN;ANIM;NOM;MASC;SG
قدرت	ocenené	قَدَّر	ocenený	V;PFV;FEM;SG;3;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
قدرت	cení	قَدَّر	ceniť	V;PFV;FEM;SG;3;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
التقليل	podcenil	تَقلِيل	podceniť	N;NOM;DEF;SG	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
كلي	zjesť	كُلِّيّ	zjesť	N;NOM;INDF;SG	V;PFV;POS;NFIN
كلي	jesť	كُلِّيّ	jesť	N;NOM;INDF;SG	V;IPFV;POS;NFIN
الدروز	drúzi	دَرز	drúziť	N;NOM;DEF;PL	N;INAN;NOM;MASC;SG
رولز	rožky	رُولز	rožka		N;NOM;FEM;PL
رولز	kotúče	رُولز	kotúča		N;INAN;NOM;MASC;PL
رولز	zvitky	رُولز	zvitok		N;INAN;NOM;MASC;PL
امتلاك	vlastniť	اِمتِلَاك	vlastniť	N;NOM;INDF;SG	V;PFV;POS;NFIN
الحاسبات	počítačov	الحاسبات	počítač	N;NOM;DEF;PL	N;INAN;GEN;MASC;PL
ده	jeho	دٰهٰ	jeho		DET;NOM;NEUT;SG;3
الجيب	vreckové	جَيب	vreckový	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الجيب	vrecku	جَيب	vrecko	N;NOM;DEF;SG	N;DAT;NEUT;SG
الجيب	jeep	جَيب	jeep	N;NOM;DEF;SG	PROPN;ANIM;NOM;MASC;SG
طفرة	mutácie	طَفرَة	mutácia	N;NOM;INDF;SG	N;NOM;FEM;PL
الكؤوس	šálky	كُؤُوس	šálka	N;NOM;DEF;SG	N;NOM;FEM;PL
الكؤوس	poháre	كُؤُوس	pohár	N;NOM;DEF;SG	N;INAN;NOM;MASC;PL
قارب	lodi	قَارِب	lodi	N;NOM;INDF;SG	N;DAT;FEM;SG
جرح	zranených	جُرح	zranený	N;NOM;INDF;SG	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
جرح	zraneného	جُرح	zranený	N;NOM;INDF;SG	ADJ;ANIM;GEN;MASC;SG;POS;V.PTCP;PASS
جرح	ranený	جُرح	ranený	N;NOM;INDF;SG	ADJ;ANIM;NOM;MASC;SG
جرح	zranený	جُرح	zranený	N;NOM;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
جرح	ranu	جُرح	rana	N;NOM;INDF;SG	N;ACC;FEM;SG
جرح	rany	جُرح	rana	N;NOM;INDF;SG	N;NOM;FEM;PL
الفوسفات	fosfátu	فُوسفَات	fosfát		N;INAN;GEN;MASC;SG
للاستثمار	investícia	للاستثمار	investícia		N;NOM;FEM;SG
للاستثمار	investovanie	للاستثمار	investovanie		N;NOM;NEUT;SG
للاستثمار	investície	للاستثمار	investícia		N;NOM;FEM;PL
النشطة	aktívneho	نَشَاط	aktívny	N;NOM;DEF;SG	ADJ;GEN;NEUT;SG
النشطة	aktívne	نَشَاط	aktívne	N;NOM;DEF;SG	ADV
النشطة	aktívni	نَشَاط	aktívny	N;NOM;DEF;SG	ADJ;ANIM;NOM;MASC;PL
النشطة	aktívny	نَشَاط	aktívny	N;NOM;DEF;SG	ADJ;ANIM;NOM;MASC;SG
النشطة	aktívna	نَشَاط	aktívny	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
العاب	zápasy	لَعب	zápas		N;INAN;NOM;MASC;PL
العاب	hry	لَعب	hra		N;NOM;FEM;PL
العاب	hier	لَعب	hier		N;GEN;FEM;PL
العاب	hračiek	لَعب	hračka		N;GEN;FEM;PL
العاب	hračky	لَعب	hračka		N;NOM;FEM;PL
سيبيريا	sibírsky	سِيبِيرِيَا	sibírsky		ADJ;INAN;NOM;MASC;SG
سيبيريا	sibír	سِيبِيرِيَا	sibír		N;INAN;NOM;MASC;PL
السوربون	sorbonne	سُوربُون	sorbonne		N;NOM;FEM;SG
التكيف	prispôsobenia	تَكَيُّف	prispôsobenie	N;NOM;DEF;SG	N;NOM;NEUT;PL
التكيف	prispôsobiť	تَكَيُّف	prispôsobiť	N;NOM;DEF;SG	V;PFV;POS;NFIN
ينفذ	vykoná	نَفَّذ	vykoný	V;IPFV;MASC;IND;SG;3;FIN;PASS	V;PFV;IND;SG;3;POS;PRS;FIN
سيلفا	silva	سِيلفَا	silv		N;NOM;MASC;SG
فينيكس	phoenix	فينيكس	phoenix		PROPN;ANIM;NOM;MASC;SG
كيت	katka	كَيت	katka		N;NOM;FEM;SG
الخرسانة	konkrétny	خَرَسَانَة	konkrétny	N;NOM;DEF;SG	ADJ;INAN;NOM;MASC;SG
الخرسانة	konkrétna	خَرَسَانَة	konkrétny	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الخرسانة	betónu	خَرَسَانَة	betón	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
الخرسانة	konkrétne	خَرَسَانَة	konkrétny	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
قاطع	presvedčivé	قَاطَع	presvedčivý	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
قاطع	presvedčivý	قَاطَع	presvedčivý	N;NOM;INDF;SG	ADJ;ANIM;NOM;MASC;SG
باطن	chodidlá	بَاطِن	chodidlo		N;NOM;NEUT;PL
موقعة	podpísal	مُوَقَّع	podpísať	N;NOM;INDF;SG	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
موقعة	podpísaný	مُوَقَّع	podpísaný	N;NOM;INDF;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
موقعة	podpísaná	مُوَقَّع	podpísaný	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
موقعة	podpísané	مُوَقَّع	podpísaný	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
موقعة	podpísaná	مُوَقَّع	podpísaný	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
تنبيه	upozorniť	تَنبِيه	upozorniť		V;PFV;POS;NFIN
تنبيه	zápis	تَنبِيه	zápis		N;INAN;NOM;MASC;SG
تنبيه	upozornenie	تَنبِيه	upozornenie		N;NOM;NEUT;SG
ثري	bohaté	ثري	bohatý		ADJ;NOM;NEUT;SG
ثري	bohatá	ثري	bohatý		ADJ;NOM;FEM;SG
ثري	rich	ثري	rich		PROPN;ANIM;NOM;MASC;SG
ثري	bohatý	ثري	bohatý		ADJ;ANIM;NOM;MASC;SG
رينو	reno	رينو	reno		PROPN;ANIM;NOM;MASC;SG
رينو	renault	رينو	renault		N;INAN;NOM;MASC;SG
الدبلوماسي	diplomatický	دِبلُومَاسِيّ	diplomatický	N;NOM;DEF;SG	ADJ;INAN;NOM;MASC;SG
الدبلوماسي	diplomatické	دِبلُومَاسِيّ	diplomatický	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
فضيحة	škandálu	فَضِيحَة	škandál	N;NOM;INDF;SG	N;INAN;GEN;MASC;SG
موتورز	motors	مُوتُورز	motors		N;INAN;NOM;MASC;SG
موتورز	motory	مُوتُورز	motor		N;INAN;NOM;MASC;PL
فهرنهايت	fahrenheita	فهرنهايت	fahrenheita		N;NOM;FEM;SG
مطابقة	zhodné	مُطَابَقَة	zhodný	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
مطابقة	zodpovedajúce	مُطَابَقَة	zodpovedajúci	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
مطابقة	zodpovedajúca	مُطَابَقَة	zodpovedajúci	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
مطابقة	zhodovať	مُطَابَقَة	zhodovať	N;NOM;INDF;SG	V;IPFV;POS;NFIN
مطابقة	zhody	مُطَابَقَة	zhod	N;NOM;INDF;SG	N;NOM;FEM;PL
المعسكر	tábora	مُعَسكَر	tábor	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
السل	tuberkulózu	سِلّ	tuberkulóz	N;NOM;DEF;SG	N;ACC;FEM;SG
اقليم	provincie	اقليم	provincia		N;NOM;FEM;PL
اقليم	provincia	اقليم	provincie		N;NOM;FEM;SG
اقليم	provincii	اقليم	provincia		N;DAT;FEM;SG
اقليم	kraj	اقليم	kraj		N;INAN;NOM;MASC;SG
اقليم	regiónu	اقليم	región		N;INAN;GEN;MASC;SG
اقليم	oblasť	اقليم	oblasť		N;NOM;FEM;SG
اقليم	región	اقليم	región		N;INAN;NOM;MASC;SG
اقليم	územie	اقليم	územie		N;NOM;NEUT;SG
اقليم	teritórium	اقليم	teritórium		N;NOM;NEUT;SG
اقليم	územia	اقليم	územie		N;NOM;NEUT;PL
المصاحبة	synchronizovať	المصاحبة	synchronizovať	N;NOM;DEF;SG	V;IPFV;POS;NFIN
مقهى	kaviarne	مَقهَى	kaviareň	N;NOM;INDF;SG	N;NOM;FEM;PL
مقهى	café	مَقهَى	cafý	N;NOM;INDF;SG	
مقهى	café	مَقهَى	cafý	N;NOM;INDF;SG	
سراي	galatasaray	سِرَاي	galatasar		N;INAN;NOM;MASC;SG
المختلط	zmiešaný	مُختَلِط	zmiešaný	N;NOM;DEF;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
المختلط	zmiešaná	مُختَلِط	zmiešaný	N;NOM;DEF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
المختلط	zmiešané	مُختَلِط	zmiešaný	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
المتهم	obvinili	مُتَّهَم	obviniť	ADJ;NOM;DEF;MASC;SG	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
المتهم	obvinených	مُتَّهَم	obvinený	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
المتهم	odporca	مُتَّهَم	odporca	ADJ;NOM;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
حامية	garrison	حَامِي	garrison	ADJ;NOM;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
حامية	ochranca	حَامِي	ochranca	ADJ;NOM;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
حامية	ochrancu	حَامِي	ochranca	ADJ;NOM;INDF;FEM;SG	N;INAN;GEN;MASC;SG
الربح	zisku	رِبح	ziska	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
ابتكار	inovácie	اِبتِكَار	inovácia	N;NOM;INDF;SG	N;NOM;FEM;PL
ابتكار	inováciu	اِبتِكَار	inovácia	N;NOM;INDF;SG	N;ACC;FEM;SG
عيادة	kliniky	عِيَادَة	klinika	N;NOM;INDF;SG	N;NOM;FEM;PL
عيادة	klinike	عِيَادَة	klinika	N;NOM;INDF;SG	N;DAT;FEM;SG
الديدان	červy	الديدان	červ		N;INAN;NOM;MASC;PL
الديدان	červov	الديدان	červ		N;INAN;GEN;MASC;PL
باكو	baku	بَاكُو	bak		N;INAN;NOM;MASC;SG
لونغ	dlhý	لُونغ	dlhý		ADJ;ANIM;NOM;MASC;SG
لونغ	dlho	لُونغ	dlho		ADV
لونغ	dlhé	لُونغ	dlhý		ADJ;NOM;NEUT;SG
لونغ	long	لُونغ	long		PROPN;ANIM;NOM;MASC;SG
لونغ	dlhá	لُونغ	dlhý		ADJ;NOM;FEM;SG
النحت	sochy	نَحت	socha	N;NOM;DEF;SG	N;NOM;FEM;PL
لورين	lauren	لُورِين	lauren		PROPN;NOM;FEM;SG
ماضي	minulých	مَاضِي	minulý		ADJ;GEN;MASC;PL
ماضي	minulosť	مَاضِي	minulosť		N;NOM;FEM;SG
ماضي	minulosťou	مَاضِي	minulosť		N;INS;FEM;SG
ماضي	minulé	مَاضِي	minulý		ADJ;NOM;NEUT;SG
ماضي	minulosti	مَاضِي	minulosť		N;NOM;FEM;PL
تفكك	rozpadu	تَفَكُّك	rozpad	N;NOM;INDF;SG	N;INAN;GEN;MASC;SG
الفيلق	légie	فَيلَق	légia	N;NOM;DEF;SG	N;NOM;FEM;PL
الحنجرة	hrdla	حُنجُرَة	hrdlo	N;NOM;DEF;SG	N;NOM;NEUT;PL
فرانشيسكو	francesco	فرَانشِيسكُو	francesco		PROPN;ANIM;NOM;MASC;SG
الحلو	sladký	الحلو	sladký		ADJ;ANIM;NOM;MASC;SG
الحلو	sladká	الحلو	sladký		ADJ;NOM;FEM;SG
الحلو	sladké	الحلو	sladký		ADJ;NOM;NEUT;SG
الكروم	chrómu	كُرُوم	chróm	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
الكروم	viniča	كُرُوم	viniča	N;NOM;DEF;SG	N;NOM;FEM;PL
الركبة	kolena	رُكبَة	kolena	N;NOM;DEF;SG	N;NOM;NEUT;PL
لوف	luv	لوف	luv		PROPN;ANIM;NOM;MASC;SG
جمل	viet	جَمَل	vedieť	N;NOM;INDF;SG	N;GEN;FEM;PL
جمل	vety	جَمَل	veta	N;NOM;INDF;SG	N;NOM;FEM;PL
الشراكة	partnerstva	شِرَاكَة	partnerstvo	N;NOM;DEF;SG	N;NOM;NEUT;PL
تباع	predaný	أَبَاع	predaný	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;ANIM;NOM;MASC;SG
تباع	predaná	أَبَاع	predaný	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
تباع	predal	أَبَاع	predať	V;IPFV;FEM;IND;SG;3;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
تباع	predané	أَبَاع	predaný	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
تباع	predávané	أَبَاع	predávaný	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
الثعلب	fox	ثَعلَب	fox	N;NOM;DEF;SG	PROPN;ANIM;NOM;MASC;SG
الثعلب	líšky	ثَعلَب	líška	N;NOM;DEF;SG	N;NOM;FEM;PL
الزئبق	ortuti	زَئبَق	ortuti	N;NOM;DEF;SG	N;INAN;GEN;MASC;SG
نيك	nick	نيك	nick		N;ANIM;NOM;MASC;SG
نيك	nickom	نيك	nický		ADJ;INS;NEUT;SG
نيك	nicka	نيك	nicko		PROPN;ANIM;ACC;MASC;SG
الموضع	umiestnenia	مُوَضَّع	umiestnenie	N;NOM;DEF;SG	N;NOM;NEUT;PL
واجهات	rozhraní	وَاجِه	rozhranie	N;NOM;INDF;PL	N;NOM;NEUT;SG
مملوكة	vlastní	مَملُوك	vlastný	ADJ;NOM;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PRS;FIN
مملوكة	vlastnil	مَملُوك	vlastniť	ADJ;NOM;INDF;FEM;SG	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
بعثات	poslanie	بَعثَة	poslanie	N;NOM;INDF;PL	N;NOM;NEUT;SG
بعثات	misií	بَعثَة	misia	N;NOM;INDF;PL	N;GEN;FEM;PL
بعثات	expedícia	بَعثَة	expedícia	N;NOM;INDF;PL	N;NOM;FEM;SG
سمر	summer	سمر	summer		INTJ
سمر	letná	سمر	letný		ADJ;NOM;FEM;SG
سمر	leto	سمر	leto		N;NOM;NEUT;SG
سمر	letné	سمر	letný		ADJ;NOM;NEUT;SG
خطير	nebezpečného	خَطِير	nebezpečný	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;NEUT;SG
نورس	čajok	نورس	čajok		N;GEN;MASC;PL
افتراض	predpokladu	اِفتِرَاض	predpoklad	N;NOM;INDF;SG	N;INAN;GEN;MASC;SG
الطبخ	varí	طَبخ	variť	N;NOM;DEF;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
الريش	peria	رِيش	perieť	N;NOM;DEF;SG	N;NOM;NEUT;PL
رقعة	náplasti	رَقعَة	náplasť	N;NOM;INDF;SG	N;NOM;FEM;PL
غاري	garyho	غاري	garyho		N;ANIM;ACC;MASC;SG
غاري	gary	غاري	gary		PROPN;ANIM;NOM;MASC;SG
افلام	filmov	فِيلم	film	N;NOM;INDF;PL	N;INAN;GEN;MASC;PL
مهارة	zručnosti	مَهَارَة	zručnosť	N;NOM;INDF;SG	N;NOM;FEM;PL
غابرييل	gabriel	غابرييل	gabrieť		N;ANIM;NOM;MASC;SG
غابرييل	gabriella	غابرييل	gabrielť		N;NOM;FEM;SG
اللقاح	vakcínu	لَقَاح	vakcín	N;NOM;DEF;SG	N;ACC;FEM;SG
تؤخذ	prevzaté	أَخَذ	prevziať	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
تؤخذ	prijatých	أَخَذ	prijatý	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
