から	fra	から	fra	CONJ	ADV
ハンブルク	hamburg	ハンブルク	hamburg	PROPN	N;INDF;MASC+FEM;SG
安達	adachi	安達	adachi	PROPN	
デイヴィス	davis	デイヴィス	davis	PROPN	
ケープ	kappe	ケープ	kappe	PROPN	N;INDF;MASC+FEM;SG
ケープ	cape	ケープ	cape	PROPN	N;INDF;MASC+FEM;SG
ケープ	kap	ケープ	kipe	PROPN	
ケープ	kåbe	ケープ	kåbe	PROPN	N;INDF;MASC+FEM;SG
ガルシア	garcia	ガルシア	garcia	PROPN	
ガルシア	garcía	ガルシア	garcía	PROPN	
ガルシア	garcía	ガルシア	garcía	PROPN	
百済	baekje	百済	baekje	PROPN	
エストニア	estland	エストニア	estland	PROPN	PROPN
エストニア	estlands	エストニア	estlands	PROPN	N;GEN;INDF;MASC+FEM;SG
弁当	bento	弁当	bento	N	
特権	privilegeret	特権	privilegere	N	V;INDF;SG;PST;V.PTCP
特権	privilegerede	特権	privilegere	N	V;PL;PST;V.PTCP
特権	priviligeret	特権	priviligeret	N	V;INDF;SG;PST;V.PTCP
平家	heike	平家	heike	PROPN	
メリー	glædelig	メリー	glædelig	PROPN	ADJ;INDF;MASC+FEM;SG
メリー	merry	メリー	merry	PROPN	
川西	kawanishi	川西	kawanishi	PROPN	
脅迫	trusler	脅迫	trusel	V	N;INDF;MASC+FEM;PL
脅迫	intimidering	脅迫	intimidering	V	N;INDF;MASC+FEM;SG
脅迫	afpresser	脅迫	afpresse	V	N;INDF;MASC+FEM;SG
脅迫	afpresning	脅迫	afpresning	V	N;INDF;MASC+FEM;SG
脅迫	pengeafpresning	脅迫	pengeafpresning	V	N;INDF;MASC+FEM;SG
オファー	tilbyde	オファー	tilbyde	N	V;NFIN;ACT
トランス	transformere	トランス	transformere	N	V;NFIN;ACT
線形	lineært	線形	lineært	N	ADJ;INDF;NEUT;SG
線形	lineære	線形	lineære	N	ADJ;PL
リプレイ	replay	リプレイ	replay	PROPN	N;INDF;NEUT;SG
コンチネンタル	continental	コンチネンタル	continental	PROPN	
コンチネンタル	kontinentale	コンチネンタル	kontinentale	PROPN	ADJ;PL
ウズベキスタン	usbekistan	ウズベキスタン	usbekistan	PROPN	
釈放	release	釈放	release	V	N;INDF;MASC+FEM;SG
釈放	udslip	釈放	udslip	V	N;INDF;NEUT;SG
釈放	frigivelse	釈放	frigivelse	V	N;INDF;MASC+FEM;SG
釈放	udsætning	釈放	udsætning	V	N;INDF;MASC+FEM;SG
エッジ	edge	エッジ	edge	N	
メイ	may	メイ	may	PROPN	
メイ	maj	メイ	maj	PROPN	N;INDF;MASC+FEM;SG
メイ	kan	メイ	kunne	PROPN	V;IND;PRS;FIN;ACT
ディビジョン	afdeling	ディビジョン	afdeling	PROPN	N;INDF;MASC+FEM;SG
ディビジョン	opdeling	ディビジョン	opdeling	PROPN	N;INDF;MASC+FEM;SG
ディビジョン	division	ディビジョン	division	PROPN	N;INDF;MASC+FEM;SG
ディビジョン	hovedgruppe	ディビジョン	hovedgruppe	PROPN	N;INDF;MASC+FEM;SG
安部	abe	安部	abe	PROPN	N;INDF;MASC+FEM;SG
王族	kongelige	王族	kongelig	N	ADJ;PL
王族	royalty	王族	royalty	N	
非	privat	非	privat	N	ADJ;INDF;SG
非	private	非	privat	N	ADJ;PL
非	privat	非	privat	N	ADJ;INDF;SG
水族館	akvarium	水族館	akvarium		N;INDF;NEUT;SG
水族館	akvarier	水族館	akvarie		N;INDF;MASC+FEM;PL
ロスト	tabte	ロスト	tabe	N	V;IND;PST;FIN;ACT
ロスト	fortabt	ロスト	fortabe	N	ADJ;INDF;SG
ロスト	mistede	ロスト	miste	N	V;IND;PST;FIN;ACT
ロスト	lost	ロスト	lost	N	
ロスト	tabt	ロスト	tabe	N	V;INDF;SG;PST;V.PTCP
ロスト	mistet	ロスト	miste	N	V;INDF;SG;PST;V.PTCP
フライング	flyve	フライング	flyve	N	V;NFIN;ACT
フライング	flying	フライング	flying	N	
フライング	flyver	フライング	flyve	N	V;IND;PRS;FIN;ACT
フライング	flyvende	フライング	flyvende	N	ADJ
平等	ligestilling	平等	ligestilling	ADJ	N;INDF;MASC+FEM;SG
平等	lighed	平等	lighed	ADJ	N;INDF;MASC+FEM;SG
平等	ligebehandling	平等	ligebehandling	ADJ	N;INDF;MASC+FEM;SG
混雑	overbelastning	混雑	overbelastning	V	N;INDF;MASC+FEM;SG
混雑	trængsel	混雑	trængsel	V	N;INDF;MASC+FEM;SG
うさぎ	usagi	うさぎ	usagi	N	
うさぎ	bunny	うさぎ	bunny	N	
うさぎ	rabbit	うさぎ	rabbit	N	
仕上げ	færdiggørelse	仕上げる	færdiggørelse	V	N;INDF;MASC+FEM;SG
仕上げ	efterbehandling	仕上げる	efterbehandling	V	N;INDF;MASC+FEM;SG
進入	indflyvning	進入	indflyvning	V	N;INDF;MASC+FEM;SG
進入	fremgangsmåde	進入	fremgangsmåde	V	N;INDF;MASC+FEM;SG
進入	tilgang	進入	tilgang	V	N;INDF;MASC+FEM;SG
進入	tilgangen	進入	tilgang	V	N;DEF;MASC+FEM;SG
ロータリー	roterende	ロータリー	rotere	N	V;PRS;V.PTCP
宮古	miyako	宮古	miyako	PROPN	
春樹	haruki	春樹	haruki	PROPN	
ダイジェスト	fordøje	ダイジェスト	fordøje	N	V;NFIN;ACT
クルス	cruz	クルス	cruz	PROPN	
ザール	saarland	ザール	saarland	PROPN	N;INDF;MASC+FEM;SG
ザール	saar	ザール	saar	PROPN	N;INDF;MASC+FEM;SG
独身	enkelt	独身	enkelt	N	ADJ;INDF;SG
独身	enlige	独身	enlig	N	ADJ;PL
独身	enlig	独身	enlig	N	ADJ;INDF;MASC+FEM;SG
ラベル	mærke	ラベル	mærke	N	V;NFIN;ACT
スピーカー	taler	スピーカー	tale	N	V;IND;PRS;FIN;ACT
玲子	reiko	玲子	reiko	PROPN	
ファミコン	famicom	ファミコン	famicom	PROPN	
半田	handa	半田	handa	PROPN	
ミッドナイト	midnat	ミッドナイト	midnat	PROPN	N;INDF;NEUT;SG
真夜	midnat	真夜	midnat	ADJ	N;INDF;NEUT;SG
ピック	vælg	ピック	vælg	N	V;IMP
かおる	kaoru	かおる	kaoru		
セルゲイ	sergei	セルゲイ	sergei	PROPN	
セルゲイ	sergius	セルゲイ	sergius	PROPN	N;INDF;MASC+FEM;SG
アルジェリア	algeriske	アルジェリア	algerisk	PROPN	ADJ;PL
アルジェリア	algeriets	アルジェリア	algeri	PROPN	N;GEN;DEF;NEUT;SG
アルジェリア	algeriet	アルジェリア	algeri	PROPN	N;DEF;NEUT;SG
ハブ	nav	ハブ	nav	N	
ハブ	hub	ハブ	hub	N	
ドラッグ	narko	ドラッグ	narko	V	N;INDF;MASC+FEM;SG
ドラッグ	narkotika	ドラッグ	narkotika	V	N;INDF;NEUT;SG
ドラッグ	stoffer	ドラッグ	stof	V	N;INDF;NEUT;PL
ドラッグ	drag	ドラッグ	drag	V	N;INDF;MASC+FEM;SG
ドラッグ	træk	ドラッグ	træk	V	N;INDF;NEUT;SG
ドラッグ	narkotika	ドラッグ	narkotika	V	N;INDF;NEUT;SG
ミャンマー	myanmar	ミャンマー	myanmar	PROPN	
欲望	begæret	欲望	begære	N	V;INDF;SG;PST;V.PTCP
欲望	lyster	欲望	lyste	N	V;IND;PRS;FIN;ACT
浜崎	hamasaki	浜崎	hamasaki	PROPN	
星雲	stjernetåge	星雲	stjernetåge	PROPN	N;INDF;MASC+FEM;SG
星雲	stjernetåger	星雲	stjernetåge	PROPN	N;INDF;MASC+FEM;PL
黒崎	kurosaki	黒崎	kurosaki	PROPN	
敗者	taber	敗者	tabe	N	V;IND;PRS;FIN;ACT
休憩	pause	休憩	pause	V	N;INDF;MASC+FEM;SG
休憩	break	休憩	break	V	
休憩	pausen	休憩	pause	V	N;DEF;MASC+FEM;SG
ミハイル	mikhail	ミハイル	mikhail	PROPN	PROPN
内山	uchiyama	内山	uchiyama	PROPN	
ワット	watt	ワット	watt	PROPN	N;INDF;MASC+FEM;SG
ワット	wat	ワット	wat	PROPN	
ブンデスリーガ	bundesliga	ブンデスリーガ	bundesliga	PROPN	N;INDF;MASC+FEM;SG
ウルグ	uruguayanske	ウルグ	uruguayansk	PROPN	ADJ;PL
ウルグ	uruguay	ウルグ	uruguay	PROPN	PROPN
自慢	prale	自慢	prale	N	V;NFIN;ACT
自慢	pralede	自慢	prale	N	V;IND;PST;FIN;ACT
自慢	prale	自慢	prale	N	V;NFIN;ACT
自慢	praler	自慢	prale	N	V;IND;PRS;FIN;ACT
自慢	stolte	自慢	stolt	N	ADJ;PL
自慢	stolt	自慢	stolt	N	ADJ;INDF;SG
自慢	pralede	自慢	prale	N	V;IND;PST;FIN;ACT
自慢	prale	自慢	prale	N	V;NFIN;ACT
自慢	praler	自慢	prale	N	V;IND;PRS;FIN;ACT
屋内	indendørs	屋内	indendørs	N	ADJ
屋内	indendørs	屋内	indendørs	N	ADJ
許し	tilgivelse	許す	tilgivelse	V	N;INDF;MASC+FEM;SG
許し	forladelse	許す	forladelse	V	N;INDF;MASC+FEM;SG
コマーシャル	kommerciel	コマーシャル	kommerciel	N	ADJ;INDF;MASC+FEM;SG
コマーシャル	kommercielt	コマーシャル	kommercielt	N	ADV
コマーシャル	kommercielle	コマーシャル	kommerciel	N	ADJ;PL
匿名	anonym	匿名	anonym	N	ADJ;INDF;MASC+FEM;SG
匿名	anonyme	匿名	anonym	N	ADJ;PL
匿名	anonymt	匿名	anonymt	N	ADV
速い	hurtigt	速い	hurtigt	ADJ	ADV
明日	asuka	明日	asuka	N	
ジョーダン	jordans	ジョーダン	jordans	PROPN	
ジョーダン	jordan	ジョーダン	jordan	PROPN	
博之	hiroyuki	博之	hiroyuki	PROPN	N;INDF;NEUT;SG
あし	imorgen	あし	imorgen	V	N;DEF;MASC+FEM;SG
行進	optog	行進	optog	N	V;IND;PST;FIN;ACT
落ちる	efterår	落ちる	efterår	V	N;INDF;NEUT;SG
落ちる	fald	落ちる	fald	V	N;INDF;NEUT;SG
土岐	toki	土岐	toki	PROPN	
クタ	kuta	クタ	kuta	PROPN	N;INDF;NEUT;SG
ドバイ	dubai	ドバイ	dubai	PROPN	
えみ	emi	えみ	emi	PROPN	N;INDF;NEUT;SG
クーパー	cooper	クーパー	coope	PROPN	N;INDF;MASC+FEM;SG
部数	kopierer	部数	kopiere	N	V;IND;PRS;FIN;ACT
ニコラス	nicholas	ニコラス	nicholas	PROPN	
エイリアン	alien	エイリアン	alie	PROPN	
エイリアン	rumvæsen	エイリアン	rumvæse	PROPN	N;INDF;NEUT;SG
エイリアン	fremmed	エイリアン	fremmed	PROPN	ADJ;INDF;MASC+FEM;SG
エイリアン	udlændinge	エイリアン	udlænding	PROPN	N;INDF;MASC+FEM;PL
エイリアン	rumvæsener	エイリアン	rumvæsen	PROPN	N;INDF;MASC+FEM;PL
エイリアン	aliens	エイリアン	aliens	PROPN	N;INDF;MASC+FEM;SG
エイリアン	rumvæsner	エイリアン	rumvæsen	PROPN	N;INDF;NEUT;PL
カスティーリャ	castilien	カスティーリャ	castilie	PROPN	N;DEF;MASC+FEM;SG
カスティーリャ	castilla	カスティーリャ	castilla	PROPN	
ロイド	lloyd	ロイド	lloyd	PROPN	
中身	fylder	中身	fylde	N	V;IND;PRS;FIN;ACT
スバル	subaru	スバル	subaru	PROPN	
アクティブ	aktive	アクティブ	aktiv	N	ADJ;PL
アクティブ	aktivt	アクティブ	aktiv	N	ADJ;INDF;NEUT;SG
アクティブ	aktiv	アクティブ	aktiv	N	ADJ;INDF;MASC+FEM;SG
アクティブ	aktiverer	アクティブ	aktivere	N	V;IND;PRS;FIN;ACT
アクティブ	aktivere	アクティブ	aktiv	N	V;NFIN;ACT
シオン	sion	シオン	sion	PROPN	
シオン	zion	シオン	zion	PROPN	N;INDF;MASC+FEM;SG
シオン	theon	シオン	theon	PROPN	
カノン	canon	カノン	canon	PROPN	
怖い	skræmmende	怖い	skræmme	ADJ	V;PRS;V.PTCP
怖い	skræmt	怖い	skræmme	ADJ	V;INDF;SG;PST;V.PTCP
怖い	skræmte	怖い	skræmme	ADJ	V;PL;PST;V.PTCP
ジャマイカ	jamaica	ジャマイカ	jamaica	PROPN	
ジャマイカ	jamaicanske	ジャマイカ	jamaicansk	PROPN	ADJ;PL
行進	marchere	行進	marcher	N	V;NFIN;ACT
軽い	tænd	軽い	tænd	ADJ	V;IMP
軽い	light	軽い	light	ADJ	
軽い	lys	軽い	lys	ADJ	N;INDF;NEUT;SG
アンコール	ekstranummer	アンコール	ekstranum	PROPN	N;INDF;NEUT;SG
アンコール	angkor	アンコール	angkor	PROPN	
フェルト	mærkede	フェルト	mærke	N	V;IND;PST;FIN;ACT
フェルト	føltes	フェルト	føle	N	V;IND;PRS;FIN;PASS
フェルト	følt	フェルト	føle	N	V;INDF;SG;PST;V.PTCP
フェルト	følte	フェルト	føle	N	V;IND;PST;FIN;ACT
転移	overgang	転移	overgang	V	N;INDF;MASC+FEM;SG
ストリーム	strømme	ストリーム	strømme	N	V;NFIN;ACT
ストリーム	stream	ストリーム	stream	N	
馬鹿	idiot	馬鹿	idiot		N;INDF;MASC+FEM;SG
奇数	mærkeligt	奇数	mærkeligt	N	ADJ;INDF;NEUT;SG
奇数	underligt	奇数	underlig	N	ADJ;INDF;NEUT;SG
奇数	besynderligt	奇数	besynderligt	N	ADV
奇数	ulige	奇数	ulig	N	ADJ;PL
奇数	mærkelig	奇数	mærkelig	N	ADJ;INDF;MASC+FEM;SG
なかよし	nakayoshi	なかよし	nakayoshi	PROPN	
千	chihiro	千	chihiro	NUM	
ティーン	teen	ティーン	te	N	
ラット	rat	ラット	rat	PROPN	N;INDF;MASC+FEM;SG
ラット	rotte	ラット	rotte	PROPN	N;INDF;MASC+FEM;SG
ラット	rotten	ラット	rotte	PROPN	N;DEF;MASC+FEM;SG
ラット	rotter	ラット	rotte	PROPN	N;INDF;MASC+FEM;PL
ルクセンブルク	luxemburg	ルクセンブルク	luxemburg	PROPN	N;INDF;MASC+FEM;SG
ルクセンブルク	luxembourg	ルクセンブルク	luxembourg	PROPN	
クレーン	crane	クレーン	crane	N	
シャワー	bad	シャワー	bede	PROPN	V;IND;PST;FIN;ACT
シャワー	bruser	シャワー	brus	PROPN	N;INDF;MASC+FEM;PL
シャワー	brusebad	シャワー	brusebad	PROPN	N;INDF;NEUT;SG
シャワー	brusebad	シャワー	brusebad	PROPN	N;INDF;NEUT;SG
マヌエル	manuel	マヌエル	manuel	PROPN	
ペリー	perry	ペリー	perry	PROPN	
被告	sagsøgt	被告	sagsøgt	N	V;INDF;SG;PST;V.PTCP
ジャガー	jaguar	ジャガー	jaguar	PROPN	N;INDF;MASC+FEM;SG
イヴァン	ivan	イヴァン	ivan	PROPN	
キラー	dræber	キラー	dræbe	PROPN	V;IND;PRS;FIN;ACT
キラー	morderen	キラー	morder	PROPN	N;DEF;MASC+FEM;SG
キラー	killer	キラー	kille	PROPN	N;INDF;MASC+FEM;PL
キラー	morder	キラー	morder	PROPN	N;INDF;MASC+FEM;SG
フィルター	filtre	フィルター	filter	N	ADJ;PL
津島	tsushima	津島	tsushima	PROPN	
ブダペスト	budapest	ブダペスト	budapest	PROPN	N;INDF;MASC+FEM;SG
有害	skadevoldende	有害	skadevoldende	ADJ	V;PRS;V.PTCP
乃木	nogi	乃木	nogi	PROPN	PROPN
十字	cross	十字	cross	N	
十字	krydse	十字	krydse	N	V;NFIN;ACT
十字	krydser	十字	krydse	N	V;IND;PRS;FIN;ACT
シンシナティ	cincinnati	シンシナティ	cincinnati	PROPN	
フィレンツェ	florence	フィレンツェ	florence	PROPN	N;INDF;MASC+FEM;SG
フィレンツェ	firenze	フィレンツェ	firenze	PROPN	PROPN
クリーン	rene	クリーン	ren	N	ADJ;PL
クリーン	rens	クリーン	rense	N	V;IMP
クリーン	ren	クリーン	ren	N	ADJ;INDF;MASC+FEM;SG
クリーン	rent	クリーン	ren	N	ADJ;INDF;NEUT;SG
クリーン	clean	クリーン	clean	N	
こんにち	goddag	こんにち	goddag	N	V;IMP
アラバマ	alabama	アラバマ	alabama	PROPN	
オーロラ	aurora	オーロラ	aurora	N	
恵比寿	ebisu	恵比寿	ebisu	N	
略奪	plyndring	略奪	plyndring	V	N;INDF;MASC+FEM;SG
発現	manifestation	発現	manifestation	V	N;INDF;MASC+FEM;SG
デュアル	dobbelt	デュアル	dobbel	N	ADJ;INDF;NEUT;SG
つばさ	tsubasa	つばさ	tsubasa	PROPN	
ミッキー	mickey	ミッキー	mickey	PROPN	
ミッキー	micky	ミッキー	micky	PROPN	
変態	pervers	変態	pervers	N	ADJ;INDF;MASC+FEM;SG
ルーズベルト	roosevelt	ルーズベルト	roosevelt	PROPN	N;INDF;MASC+FEM;SG
反転	flip	反転	flip	V	
ナナ	nana	ナナ	nana	PROPN	
塩基	basis	塩基	basis	N	
シャフト	shaft	シャフト	shaft	N	
運ぶ	carry	運ぶ	carry	V	
パイレーツ	piraterne	パイレーツ	pirat	PROPN	N;DEF;NEUT;PL
パイレーツ	sørøvere	パイレーツ	sørøver	PROPN	N;INDF;MASC+FEM;PL
パイレーツ	pirater	パイレーツ	pirater	PROPN	N;INDF;NEUT;PL
封鎖	blokaden	封鎖	blokade	V	N;DEF;MASC+FEM;SG
封鎖	blokade	封鎖	blokade	V	N;INDF;MASC+FEM;SG
鋳造	støbning	鋳造	støbning	V	N;INDF;MASC+FEM;SG
マウンテン	mountain	マウンテン	mountain	N	
リナ	rina	リナ	rina	PROPN	
リナ	lina	リナ	lina	PROPN	
バロック	barok	バロック	barok	N	ADJ;INDF;MASC+FEM;SG
緊張	nervøse	緊張	nervøse	V	ADJ;PL
緊張	nervøst	緊張	nervøst	V	ADV
緊張	nervøs	緊張	nervøs	V	ADJ;INDF;MASC+FEM;SG
緊張	spænding	緊張	spænding	V	N;INDF;MASC+FEM;SG
緊張	spændinger	緊張	spænding	V	N;INDF;MASC+FEM;PL
緊張	spændingen	緊張	spænding	V	N;DEF;MASC+FEM;SG
イアン	lan	イアン	lan	PROPN	
イアン	ian	イアン	ian	PROPN	PROPN
増やす	forhøjelse	増やす	forhøjelse	V	N;INDF;MASC+FEM;SG
増やす	forøgelse	増やす	forøgelse	V	N;INDF;MASC+FEM;SG
増やす	stigning	増やす	stigning	V	N;INDF;MASC+FEM;SG
黒沢	kurosawa	黒沢	kurosawa	PROPN	
哺乳類	pattedyr	哺乳類	pattedyr	PROPN	N;INDF;NEUT;PL
哺乳類	pattedyr	哺乳類	pattedyr	PROPN	N;INDF;NEUT;PL
長島	nagashima	長島	nagashima	PROPN	
ロペス	lópez	ロペス	lópez	PROPN	
ロペス	lopes	ロペス	lope	PROPN	N;INDF;MASC+FEM;SG
ロペス	lópez	ロペス	lópez	PROPN	
ロペス	lopez	ロペス	lop	PROPN	
正樹	masaki	正樹	masaki	PROPN	
名声	fame	名声	fame	N	
離れる	orlov	離れる	orlov	V	N;INDF;MASC+FEM;SG
樹	harpiks	樹	harpiks	PROPN	N;INDF;MASC+FEM;SG
コスモ	cosmo	コスモ	cosmo	PROPN	
エステ	este	エステ	este	N	
アドバイザー	konsulent	アドバイザー	konsulent		N;INDF;MASC+FEM;SG
アドバイザー	rådgiver	アドバイザー	rådgive		N;INDF;MASC+FEM;SG
アドバイザー	rådgivere	アドバイザー	rådgiver		N;INDF;MASC+FEM;PL
アドバイザー	rådgiver	アドバイザー	rådgive		N;INDF;MASC+FEM;SG
グリー	glee	グリー	gle	PROPN	N;INDF;MASC+FEM;SG
ウィル	will	ウィル	will	PROPN	
ウィル	vil	ウィル	ville	PROPN	V;IND;PRS;FIN;ACT
ヨハネス	johannes	ヨハネス	johan	PROPN	N;GEN;INDF;MASC+FEM;SG
マサ	masa	マサ	masa	PROPN	
ロイ	roy	ロイ	roy	PROPN	
おじさん	uncle	おじさん	uncle	N	
レッズ	røde	レッズ	rød	PROPN	ADJ;PL
スワン	swan	スワン	swan	N	
沈黙	stilhed	沈黙	stilhed	V	N;INDF;MASC+FEM;SG
沈黙	tavshed	沈黙	tavshed	V	N;INDF;MASC+FEM;SG
ユタ	utah	ユタ	utah	PROPN	
ケント	kent	ケント	kent	PROPN	
ランチ	lunch	ランチ	lunch	N	
ヤクザ	yakuza	ヤクザ	yakuza	N	
おっ	hov	おる	hov		
東名	tomei	東名	tom	PROPN	
マヤ	maya	マヤ	maya	PROPN	
囚人	fange	囚人	fange	N	V;NFIN;ACT
囚人	indsatte	囚人	indsætte	N	V;PL;PST;V.PTCP
囚人	fængslede	囚人	fængsel	N	V;PL;PST;V.PTCP
囚人	indsatte	囚人	indsætte	N	V;PL;PST;V.PTCP
囚人	indsat	囚人	indsætte	N	V;INDF;SG;PST;V.PTCP
泣き	tud	泣く	tud	V	N;INDF;MASC+FEM;SG
光子	foton	光子	foton	PROPN	N;INDF;MASC+FEM;SG
太刀	tachi	太刀	tachi	N	
コイル	spole	コイル	spole	N	V;NFIN;ACT
並列	parallelt	並列	parallelt	N	ADV
並列	sideløbende	並列	sideløbende	N	ADJ
並列	parallelle	並列	parallel	N	ADJ;PL
ローソン	lawson	ローソン	lawson	PROPN	
インク	ink	インク	ink	N	
ミサ	mass	ミサ	mass	N	
オバマ	obamas	オバマ	obamas	PROPN	N;GEN;INDF;MASC+FEM;SG
オバマ	obama	オバマ	obama	PROPN	
暗い	dark	暗い	dark	ADJ	
暗い	mørke	暗い	mørke	ADJ	N;INDF;NEUT;SG
ルース	ruth	ルース	ruth	PROPN	N;INDF;MASC+FEM;SG
ルース	løse	ルース	løse	PROPN	V;NFIN;ACT
ルース	løs	ルース	løs	PROPN	ADJ;INDF;SG
ルース	løst	ルース	løse	PROPN	V;INDF;SG;PST;V.PTCP
熱い	hot	熱い	hot	ADJ	N;INDF;NEUT;SG
熱い	varme	熱い	varme	ADJ	N;INDF;MASC+FEM;SG
風呂	bade	風呂	bade	N	V;NFIN;ACT
風呂	bad	風呂	bede	N	V;IND;PST;FIN;ACT
輝き	glød	輝く	glød	V	N;INDF;MASC+FEM;SG
ミント	mynte	ミント	mynte	PROPN	N;INDF;MASC+FEM;SG
ミント	mint	ミント	mint	PROPN	
ベンツ	benz	ベンツ	benz	PROPN	
融資	lån	融資	lån	V	N;INDF;NEUT;PL
融資	lånet	融資	lån	V	N;DEF;NEUT;SG
融資	udlån	融資	udlån	V	N;INDF;NEUT;SG
融資	lån	融資	lån	V	N;INDF;NEUT;PL
融資	finansieringen	融資	finansiering	V	N;DEF;MASC+FEM;SG
融資	finansiering	融資	finansiering	V	N;INDF;MASC+FEM;SG
プロフェッショナル	faglige	プロフェッショナル	faglig	N	ADJ;PL
プロフェッショナル	fagligt	プロフェッショナル	fagligt	N	ADV
プロフェッショナル	professionelt	プロフェッショナル	professionelt	N	ADJ;INDF;NEUT;SG
プロフェッショナル	professionel	プロフェッショナル	professionel	N	ADJ;INDF;MASC+FEM;SG
プロフェッショナル	professionelle	プロフェッショナル	professionel	N	ADJ;PL
プロフェッショナル	professionelle	プロフェッショナル	professionel	N	ADJ;PL
バトラー	butler	バトラー	butle	PROPN	N;INDF;MASC+FEM;SG
偶数	selv	偶数	selv	N	PRO
ソユーズ	soyuz	ソユーズ	soyuz	PROPN	N;INDF;NEUT;SG
フランコ	franco	フランコ	franco	PROPN	
放火	brandstiftelse	放火	brandstiftelse	V	N;INDF;MASC+FEM;SG
武雄	takeo	武雄	takeo	PROPN	
忠誠	troskab	忠誠	troskab	V	N;INDF;MASC+FEM;SG
浅田	asada	浅田	asada	PROPN	
ゆか	yuka	ゆく	yuka	PROPN	
森永	morinaga	森永	morinaga	PROPN	
クリントン	clintons	クリントン	clinton	PROPN	N;GEN;INDF;MASC+FEM;SG
クリントン	clinton	クリントン	clinton	PROPN	
狩野	jigoro	狩野	jigoro	PROPN	
アスキー	ascii	アスキー	ascii	PROPN	
ベラルーシ	belarus	ベラルーシ	belarus	PROPN	
ベラルーシ	hviderusland	ベラルーシ	hviderusland	PROPN	N;INDF;NEUT;SG
ベラルーシ	hviderussiske	ベラルーシ	hviderussisk	PROPN	ADJ;PL
ドミニカ	dominikanske	ドミニカ	dominikansk	PROPN	ADJ;PL
ドミニカ	dominica	ドミニカ	dominica	PROPN	
リバウンド	rebound	リバウンド	rebound	V	N;INDF;MASC+FEM;SG
マルタ	maltesiske	マルタ	maltesisk	PROPN	ADJ;PL
マルタ	maltesisk	マルタ	maltesisk	PROPN	ADJ;INDF;SG
マルタ	maltas	マルタ	maltas	PROPN	N;INDF;MASC+FEM;SG
マルタ	malta	マルタ	malta	PROPN	N;INDF;MASC+FEM;SG
ゾウ	elefanter	ゾウ	elefant	PROPN	N;INDF;MASC+FEM;PL
ゾウ	elefanten	ゾウ	elefant	PROPN	N;DEF;MASC+FEM;SG
ゾウ	elefant	ゾウ	elefant	PROPN	N;INDF;MASC+FEM;SG
ゾウ	elefanter	ゾウ	elefant	PROPN	N;INDF;MASC+FEM;PL
呪文	stave	呪文	stave	N	V;NFIN;ACT
創価	soka	創価	soka	PROPN	
サイボーグ	cyborg	サイボーグ	cyborg	PROPN	
カザフスタン	kasakhstan	カザフスタン	kasakhstan	PROPN	
ニュートン	newton	ニュートン	newton	PROPN	
ニュートン	newtonsk	ニュートン	newtonsk	PROPN	
カイロ	cairo	カイロ	cairo	PROPN	N;INDF;MASC+FEM;SG
カイロ	kairo	カイロ	kairo	PROPN	
くるみ	kurumi	くるみ	kurumi	PROPN	
くるみ	valnød	くるみ	valnød	PROPN	N;INDF;MASC+FEM;SG
不具合	snurre	不具合	snurke	N	V;NFIN;ACT
不具合	bug	不具合	bug	N	
幸雄	yukio	幸雄	yukio	PROPN	
メロン	melon	メロン	melon	N	
黒澤	kurosawa	黒澤	kurosawa	PROPN	
英樹	hideki	英樹	hideki	PROPN	
男	boy	男	boy	N	
男	boys	男	boys	N	
おおよそ	groft	おおよそ	groft		ADV
おおよそ	omtrentlige	おおよそ	omtrentlig		ADJ;PL
おおよそ	omtrentlig	おおよそ	omtrentlig		ADJ;INDF;MASC+FEM;SG
フィット	passer	フィット	passe	N	V;IND;PRS;FIN;ACT
フィット	passede	フィット	passe	N	V;IND;PST;FIN;ACT
フィット	tilpas	フィット	tilpas	N	ADJ;INDF;SG
面白い	funny	面白い	funny	ADJ	
アクセント	accent	アクセント	accent	PROPN	N;INDF;MASC+FEM;SG
アクセント	accent	アクセント	accent	PROPN	N;INDF;MASC+FEM;SG
クロウ	crow	クロウ	crow	PROPN	
クロウ	krage	クロウ	krage	PROPN	N;INDF;MASC+FEM;SG
クロウ	crowe	クロウ	crowe	PROPN	
丁寧	høfligt	丁寧	høfligt	ADJ	ADV
未定	måske	未定	måske	ADJ	ADV
きわめ	ekstremt	きわめる	ekstremt	V	ADJ;INDF;SG
指輪	ring	指輪	ring	N	V;IMP
指輪	ringe	指輪	ringe	N	V;NFIN;ACT
指輪	ringe	指輪	ringe	N	V;NFIN;ACT
ジャンヌ	jeanne	ジャンヌ	jeanne	PROPN	N;INDF;MASC+FEM;SG
ホールド	hold	ホールド	holde	N	V;IMP
五島	goto	五島	goto	PROPN	
ボウル	bowl	ボウル	bowl	PROPN	
ボウル	skåle	ボウル	skåle	PROPN	N;INDF;MASC+FEM;PL
競泳	svømmer	競泳	svømme	N	V;IND;PRS;FIN;ACT
競泳	svømmer	競泳	svømme	N	V;IND;PRS;FIN;ACT
競泳	svømme	競泳	svømme	N	V;NFIN;ACT
クローバー	kløver	クローバー	kløve	PROPN	V;IND;PRS;FIN;ACT
