日	dia	日	dia	PROPN	N;MASC;SG
殭屍	zumbis	殭屍	zumbi		N;MASC;PL
殭屍	zumbi	殭屍	zumbi		N;MASC;SG
假定	pressupostos	假定	pressuposto	V	N;MASC;PL
假定	hipóteses	假定	hipótese	V	N;FEM;PL
假定	suposições	假定	suposição	V	N;FEM;PL
假定	suposição	假定	suposição	V	N;FEM;SG
假定	pressuposto	假定	pressuposto	V	N;MASC;SG
假定	assunção	假定	assunção	V	N;FEM;SG
假定	presumível	假定	presumível	V	ADJ;MASC;SG
波羅	báltica	波羅	báltico	PROPN	N;FEM;SG
波羅	báltico	波羅	báltico	PROPN	N;MASC;SG
波羅	bálticos	波羅	báltico	PROPN	N;MASC;PL
裙	vestir	裙	vestir	N	V;NFIN
裙	vestido	裙	vestir	N	V;MASC;SG;V.PTCP
競技	arena	競技	arena	V	N;FEM;SG
無線	radio	無線	radio	V	N;MASC;SG
無線	rádio	無線	rádio	V	N;MASC;SG
麻省	mit	麻省	mit	PROPN	N;MASC;SG
爬	subida	爬	subida	V	N;FEM;SG
捐贈	donativo	捐贈	donativo	V	N;MASC;SG
捐贈	doação	捐贈	doação	V	N;FEM;SG
捐贈	dádiva	捐贈	dádiva	V	N;FEM;SG
捐贈	doe	捐贈	doe	V	N;MASC;SG
捐贈	donativos	捐贈	donativo	V	N;MASC;PL
捐贈	doações	捐贈	doação	V	N;FEM;PL
搬遷	despejos	搬遷	despejo	V	N;MASC;PL
搬遷	expulsões	搬遷	expulsão	V	N;FEM;PL
搬遷	deslocalização	搬遷	deslocalização	V	N;FEM;SG
伴奏	acompanhamento	伴奏	acompanhamento	V	N;MASC;SG
平時	habitual	平時	habitual	N	ADJ;MASC;SG
平時	usual	平時	usual	N	ADJ;MASC;SG
核准	aprovações	核准	aprovação	V	N;FEM;PL
核准	homologação	核准	homologação	V	N;FEM;SG
核准	aprovação	核准	aprovação	V	N;FEM;SG
中野	nakano	中野	nakano	PROPN	N;MASC;SG
尊敬	respeito	尊敬	respeito	V	N;MASC;SG
感動	comovente	感動	comovente	V	ADJ;MASC;SG
感動	tocante	感動	tocante	V	ADV
住	residence	住	residence	V	N;MASC;SG
住	residência	住	residência	V	N;FEM;SG
住	domicílio	住	domicílio	V	N;MASC;SG
空白	vazios	空白	vazio	N	ADJ;MASC;PL
空白	vazio	空白	vazio	N	ADJ;MASC;SG
空白	vazia	空白	vazer	N	ADJ;FEM;SG
空白	esvaziar	空白	esvaziar	N	V;NFIN
紀念	memorial	紀念	memorial	V	N;MASC;SG
紀念	monumento	紀念	monumento	V	N;MASC;SG
驗證	autenticação	驗證	autenticação	V	N;FEM;SG
驗證	verificação	驗證	verificação	V	N;FEM;SG
驗證	validação	驗證	validação	V	N;FEM;SG
相鄰	adjacentes	相鄰	adjacente	V	N;MASC;PL
相鄰	adjacente	相鄰	adjacente	V	N;MASC;SG
相鄰	adjacentes	相鄰	adjacente	V	N;MASC;PL
相鄰	adjacente	相鄰	adjacente	V	N;MASC;SG
山姆	sam	山姆	sam	PROPN	N;MASC;SG
亞當	adão	亞當	adão	PROPN	N;MASC;SG
亞當	adam	亞當	adar	PROPN	N;MASC;SG
偵察	reconhecimento	偵察	reconhecimento	V	N;MASC;SG
偵察	reconhecimento	偵察	reconhecimento	V	N;MASC;SG
銷售	sales	銷售	sale	V	N;MASC;SG
銷售	vendas	銷售	venda	V	N;FEM;PL
侮辱	insultos	侮辱	insulto	V	N;MASC;PL
侮辱	insultuoso	侮辱	insultuoso	V	ADJ;MASC;SG
侮辱	insulto	侮辱	insulto	V	N;MASC;SG
侮辱	insulto	侮辱	insulto	V	N;MASC;SG
平凡	mundano	平凡	mundano	N	ADJ;MASC;SG
平凡	vulgar	平凡	vulgar	N	ADJ;MASC;SG
駒	kui	駒	kui	PROPN	N;MASC;SG
見證	testemunha	見證	testemunha	V	N;FEM;SG
洲際	intercontinental	洲際	intercontinental	PROPN	N;MASC;SG
聚合	polímero	聚合	polímero	V	N;MASC;SG
聚合	polímeros	聚合	polímero	V	N;MASC;PL
聚合	polímeros	聚合	polímero	V	N;MASC;PL
未	menor	未	pequeno	ADV;NEG	ADJ;MASC;SG
未	menores	未	pequeno	ADV;NEG	N;MASC;PL
未	menores	未	pequeno	ADV;NEG	N;MASC;PL
未	menor	未	pequeno	ADV;NEG	ADJ;MASC;SG
未	minor	未	minor	ADV;NEG	N;MASC;SG
清洗	purga	清洗	purga	V	N;FEM;SG
清洗	limpeza	清洗	limpeza	V	N;FEM;SG
清洗	limpezas	清洗	limpeza	V	N;FEM;PL
必	necessários	必	necessário	V	ADJ;MASC;PL
必	necessário	必	necessário	V	ADJ;MASC;SG
必	necessária	必	necessário	V	ADJ;FEM;SG
必	necessario	必	necessario	V	N;MASC;SG
控告	acusação	控告	acusação	V	N;FEM;SG
天主	católico	天主	católico	PROPN	N;MASC;SG
天主	católicas	天主	católico	PROPN	N;FEM;PL
天主	católicos	天主	católico	PROPN	N;MASC;PL
天主	catolicismo	天主	catolicismo	PROPN	N;MASC;SG
天主	católica	天主	católico	PROPN	N;FEM;SG
天主	católicos	天主	católico	PROPN	N;MASC;PL
決心	resolver	決心	resolver	N	V;NFIN
安東	anton	安東	anton	PROPN	N;MASC;SG
加冕	coroação	加冕	coroação	V	N;FEM;SG
太古	swire	太古	swire	PROPN	N;MASC;SG
暑假	verão	暑假	ver	N	V;IND;PL;3;FUT;FIN
鞏固	consolidação	鞏固	consolidação	V	N;FEM;SG
鞏固	consolidação	鞏固	consolidação	V	N;FEM;SG
降水	precipitação	降水	precipitação	V	N;FEM;SG
遇見	met	遇見	met	V	N;MASC;SG
北	nórdico	北	nórdico	N	ADJ;MASC;SG
北	escandinavo	北	escandinavo	N	ADJ;MASC;SG
千	chitose	千	chitose	NUM	N;MASC;SG
次郎	jiro	次郎	jiro	PROPN	N;MASC;SG
印度尼西亞	indonésia	印度尼西亞	indonésio	PROPN	N;MASC;SG
貝拉	bella	貝拉	bella	PROPN	N;FEM;SG
權威	autoritário	權威	autoritário	N	ADJ;MASC;SG
接納	admissão	接納	admissão	V	N;FEM;SG
旗艦	emblemática	旗艦	emblemático	N	ADJ;FEM;SG
惡意	malicioso	惡意	malicioso	N	ADJ;MASC;SG
惡意	maldoso	惡意	maldoso	N	ADJ;MASC;SG
惡意	maliciosa	惡意	malicioso	N	ADJ;FEM;SG
發放	emissão	發放	emissão	V	N;FEM;SG
本質	intrínseco	本質	intrínseco	N	ADJ;MASC;SG
本質	intrínseca	本質	intrínseco	N	ADJ;FEM;SG
本質	intrínsecas	本質	intrínseco	N	ADJ;FEM;PL
扭曲	torcer	扭曲	torcer	N	V;NFIN
扭曲	torce	扭曲	torce	N	V;IND;SG;3;PRS;FIN
扭曲	torceu	扭曲	torcer	N	V;IND;SG;3;PST;FIN
扭曲	torcido	扭曲	torcido	N	V;MASC;SG;V.PTCP
約定	pacto	約定	pacto	V	N;MASC;SG
週六	sentei	週六	sentar	N	V;IND;SG;1;PST;FIN
週六	sentado	週六	sentar	N	V;MASC;SG;V.PTCP
預告	teaser	預告	teaser	V	N;MASC;SG
預告	trailer	預告	trailer	V	N;MASC;SG
預告	reboque	預告	reboque	V	N;MASC;SG
固有	inerente	固有	inerente	N	ADJ;FEM;SG
固有	inerentes	固有	inerente	N	ADJ;FEM;PL
固有	intrínseco	固有	intrínseco	N	ADJ;MASC;SG
固有	intrínseca	固有	intrínseco	N	ADJ;FEM;SG
固有	intrínsecas	固有	intrínseco	N	ADJ;FEM;PL
重疊	sobreposições	重疊	sobreposição	ADJ	N;FEM;PL
重疊	duplicação	重疊	duplicação	ADJ	N;FEM;SG
重疊	duplicações	重疊	duplicação	ADJ	N;FEM;PL
重疊	sobrepostos	重疊	sobrepor	ADJ	V;MASC;PL;V.PTCP
重疊	sobreposição	重疊	sobreposição	ADJ	N;FEM;SG
重疊	sobrepostas	重疊	sobrepor	ADJ	V;FEM;PL;V.PTCP
重疊	sobreposições	重疊	sobreposição	ADJ	N;FEM;PL
重疊	sobreposição	重疊	sobreposição	ADJ	N;FEM;SG
重疊	sobreposições	重疊	sobreposição	ADJ	N;FEM;PL
健身	malhar	健身	malhar	N	V;NFIN
共產	comunista	共產	comunista	N	ADJ;MASC;SG
候補	alternativo	候補	alternativo	V	ADJ;MASC;SG
候補	suplente	候補	suplente	V	N;MASC;SG
守門	goleiro	守門	goleiro	V	N;MASC;SG
守門	goleiro	守門	goleiro	V	N;MASC;SG
愛好	entusiastas	愛好	entusiasta	V	N;MASC;PL
愛好	entusiasta	愛好	entusiasta	V	ADJ;MASC;SG
愛好	entusiastas	愛好	entusiasta	V	N;MASC;PL
傳承	legado	傳承	legado	V	N;MASC;SG
傳承	legacy	傳承	legacy	V	N;MASC;SG
傳承	herança	傳承	herança	V	N;FEM;SG
禮物	presentes	禮物	presente	N	ADJ;MASC;PL
禮物	presente	禮物	presente	N	ADJ;MASC;SG
侵入	incursões	侵入	incursão	V	N;FEM;PL
虐待	abusivo	虐待	abusivo	V	ADJ;MASC;SG
虐待	abusivas	虐待	abusivo	V	ADJ;FEM;PL
虐待	abusivos	虐待	abusivo	V	ADJ;MASC;PL
虐待	abusiva	虐待	abusivo	V	ADJ;FEM;SG
虐待	abuso	虐待	abuso	V	N;MASC;SG
虐待	abusos	虐待	abuso	V	N;MASC;PL
鋸	viu	鋸	ver	N	V;IND;SG;3;PST;FIN
鋸	serrar	鋸	serrar	N	V;NFIN
可	exequível	可	exequível	V	ADJ;MASC;SG
可	viável	可	viável	V	ADJ;MASC;SG
逆	invertida	逆	inverter	N	V;FEM;SG;V.PTCP
逆	invertidos	逆	inverter	N	V;MASC;PL;V.PTCP
逆	invertido	逆	inverter	N	V;MASC;SG;V.PTCP
逆	inverte	逆	inverter	N	V;IND;SG;3;PRS;FIN
工藝	artesanal	工藝	artesanal	N	ADJ;MASC;SG
解體	desintegração	解體	desintegração	V	N;FEM;SG
聊	papo	聊	papo	V	N;MASC;SG
聊	chat	聊	chat	V	N;MASC;SG
聊	conversa	聊	conversa	V	N;FEM;SG
聊	conversa	聊	conversa	V	N;FEM;SG
門檻	limiar	門檻	limiar	PROPN	N;MASC;SG
門檻	limiares	門檻	limiar	PROPN	N;MASC;PL
商用	comercial	商用	comercial	N	ADJ;MASC;SG
挑	palheta	挑	palheta		N;FEM;SG
挑	picareta	挑	picareta		N;FEM;SG
挑	pick	挑	pick		N;MASC;SG
挑	escolhe	挑	escolher		V;IND;SG;3;PRS;FIN
撤離	evacuação	撤離	evacuação	V	N;FEM;SG
撤離	evacuação	撤離	evacuação	V	N;FEM;SG
估算	estimação	估算	estimação	V	N;FEM;SG
估算	estimativa	估算	estimativa	V	N;FEM;SG
克	superando	克	superar	PROPN	V;V.MSDR
克	superação	克	superação	PROPN	N;FEM;SG
克	superado	克	superar	PROPN	V;MASC;SG;V.PTCP
克	superar	克	superar	PROPN	V;NFIN
克	ultrapassar	克	ultrapassar	PROPN	V;NFIN
邁阿密	miami	邁阿密	miami	PROPN	N;MASC;SG
寒冷	frio	寒冷	frio	ADJ	N;MASC;SG
寒冷	cold	寒冷	cold	ADJ	N;MASC;SG
寒冷	frios	寒冷	frio	ADJ	N;MASC;PL
寒冷	fria	寒冷	fria	ADJ	N;FEM;SG
整數	inteiro	整數	inteiro	N	ADJ;MASC;SG
致死	letais	致死	letal	V	ADJ;MASC;PL
致死	letal	致死	letal	V	ADJ;MASC;SG
調節	condicionado	調節	condicionar	N	V;MASC;SG;V.PTCP
瑞安	ryan	瑞安	ryan	PROPN	N;MASC;SG
馬尼拉	manila	馬尼拉	manila	PROPN	N;MASC;SG
預防	preventivo	預防	preventivo	V	ADJ;MASC;SG
預防	preventiva	預防	preventivo	V	N;FEM;SG
預防	prevenção	預防	prevenção	V	N;FEM;SG
表決	votação	表決	votação	V	N;FEM;SG
表決	voto	表決	voto	V	N;MASC;SG
表決	votação	表決	votação	V	N;FEM;SG
表決	votações	表決	votação	V	N;FEM;PL
表決	voto	表決	voto	V	N;MASC;SG
阿爾巴尼亞	albânia	阿爾巴尼亞	albânia	PROPN	N;FEM;SG
濫用	abusada	濫用	abusar	N	V;FEM;SG;V.PTCP
濫用	abusado	濫用	abusar	N	V;MASC;SG;V.PTCP
濫用	abusivo	濫用	abusivo	N	ADJ;MASC;SG
濫用	abusivas	濫用	abusivo	N	ADJ;FEM;PL
濫用	abusivos	濫用	abusivo	N	ADJ;MASC;PL
濫用	abusiva	濫用	abusivo	N	ADJ;FEM;SG
好	hollywood	好	hollywood	PART	N;MASC;SG
黃昏	anoitecer	黃昏	anoitecer	N	V;NFIN
演變	evolution	演變	evolution	V	N;MASC;SG
演變	evolução	演變	evolução	V	N;FEM;SG
適當	adequado	適當	adequado	ADV	ADJ;MASC;SG
適當	apropriada	適當	apropriar	ADV	V;FEM;SG;V.PTCP
適當	adequados	適當	adequado	ADV	ADJ;MASC;PL
適當	apropriados	適當	apropriado	ADV	V;MASC;PL;V.PTCP
適當	apropriado	適當	apropriar	ADV	V;MASC;SG;V.PTCP
某人	alguém	某人	alguém	N	PRO;MASC;SG
天天	quotidiana	天天	quotidiano	N	ADJ;FEM;SG
手動	manuais	手動	manual	V	N;MASC;PL
手動	manual	手動	manual	V	N;MASC;SG
星期	quarta	星期	quarto	N	ADJ;FEM;SG
評論	críticos	評論	crítico	V	N;MASC;PL
評論	crítico	評論	crítico	V	N;MASC;SG
評論	critico	評論	critico	V	N;MASC;SG
評論	crítica	評論	crítico	V	N;FEM;SG
尿	urinar	尿	urinar	N	V;NFIN
演說	discurso	演說	discurso	V	N;MASC;SG
侯	marquês	侯	marquês	PROPN	N;MASC;SG
侯	marquês	侯	marquês	PROPN	N;MASC;SG
德克薩斯	texas	德克薩斯	texa	PROPN	N;MASC;SG
可	viabilidade	可	viabilidade	V	N;FEM;SG
主修	major	主修	major	V	N;MASC;SG
東洋	toyo	東洋	toyo	PROPN	N;MASC;SG
靈感	inspirado	靈感	inspirar	N	V;MASC;SG;V.PTCP
靈感	inspirou	靈感	inspirar	N	V;IND;SG;3;PST;FIN
靈感	inspirada	靈感	inspirar	N	V;FEM;SG;V.PTCP
靈感	inspirados	靈感	inspirar	N	V;MASC;PL;V.PTCP
詮釋	interprete	詮釋	interpretar	V	N;MASC;SG
太田	ota	太田	ota	PROPN	N;MASC;SG
計算	computador	計算	computador	V	N;MASC;SG
計算	computadores	計算	computador	V	N;MASC;PL
買賣	trading	買賣	trading	V	N;MASC;SG
買賣	negociação	買賣	negociação	V	N;FEM;SG
買賣	venda	買賣	venda	V	N;FEM;SG
改正	rectificação	改正	rectificação	V	N;FEM;SG
改正	correção	改正	correção	V	N;FEM;SG
改正	correcção	改正	correcção	V	N;FEM;SG
改正	rectificação	改正	rectificação	V	N;FEM;SG
改正	retificação	改正	retificação	V	N;FEM;SG
可怕	assustadora	可怕	assustadora	N	ADJ;FEM;SG
可怕	assustador	可怕	assustador	N	ADJ;MASC;SG
可怕	assustadores	可怕	assustador	N	ADJ;MASC;PL
中川	nakagawa	中川	nakagawa	PROPN	N;MASC;SG
櫻井	sakurai	櫻井	sakurai		N;MASC;SG
外面	fora	外面	fora	N	ADV
替換	substituto	替換	substituto	V	N;MASC;SG
替換	substituição	替換	substituição	V	N;FEM;SG
替換	substituição	替換	substituição	V	N;FEM;SG
純粹	puras	純粹	puro	ADV	ADJ;FEM;PL
純粹	pura	純粹	puro	ADV	ADJ;FEM;SG
純粹	puro	純粹	puro	ADV	ADJ;MASC;SG
純粹	puros	純粹	puro	ADV	ADJ;MASC;PL
純粹	pure	純粹	por	ADV	N;MASC;SG
創始	fundadores	創始	fundador	V	N;MASC;PL
創始	fundador	創始	fundador	V	N;MASC;SG
創始	fundadora	創始	fundadora	V	N;FEM;SG
精密	sofisticados	精密	sofisticar	N	V;MASC;PL;V.PTCP
精密	sofisticado	精密	sofisticar	N	V;MASC;SG;V.PTCP
精密	sofisticadas	精密	sofisticar	N	V;FEM;PL;V.PTCP
精密	sofisticada	精密	sofisticado	N	V;FEM;SG;V.PTCP
輕鬆	easy	輕鬆	easy	ADJ	N;MASC;SG
輕鬆	calma	輕鬆	calma	ADJ	N;FEM;SG
沙特	saudita	沙特	saudita	PROPN	N;FEM;SG
引述	citação	引述	citação	V	N;FEM;SG
引述	cotações	引述	cotação	V	N;FEM;PL
引述	citações	引述	citação	V	N;FEM;PL
引述	aspas	引述	aspa	V	N;FEM;PL
萬里	miles	萬里	mile	PROPN	N;MASC;SG
萬里	quilómetros	萬里	quilómetro	PROPN	N;MASC;PL
萬里	milhas	萬里	milha	PROPN	N;FEM;PL
繼承	herdeiro	繼承	herdeiro	V	N;MASC;SG
繼承	herdeira	繼承	herdeira	V	N;FEM;SG
繼承	herdeiros	繼承	herdeiro	V	N;MASC;PL
導航	navegar	導航	navegar	N	V;NFIN
導航	navegar	導航	navegar	N	V;NFIN
導航	navegando	導航	navegar	N	V;V.MSDR
退化	degradada	退化	degradado	N	V;FEM;SG;V.PTCP
退化	degradado	退化	degradado	N	V;MASC;SG;V.PTCP
退化	degradados	退化	degradar	N	V;MASC;PL;V.PTCP
退化	degenerados	退化	degenerar	N	V;MASC;PL;V.PTCP
退化	degenerado	退化	degenerar	N	V;MASC;SG;V.PTCP
季度	trimestralmente	季度	trimestralmente	N	ADV
向	down	向	down	ADP	N;MASC;SG
佛羅里達	flórida	佛羅里達	flórida	PROPN	N;FEM;SG
佛羅里達	florida	佛羅里達	florida	PROPN	N;FEM;SG
尼泊爾	nepal	尼泊爾	nepal	PROPN	N;MASC;SG
雙	duplicar	雙	duplicar	NUM	V;NFIN
雙	dupla	雙	dupla	NUM	N;FEM;SG
雙	duplo	雙	duplo	NUM	N;MASC;SG
雙	dobro	雙	dobro	NUM	N;MASC;SG
雙	dupla	雙	dupla	NUM	N;FEM;SG
雙	duplo	雙	duplo	NUM	N;MASC;SG
雙	dual	雙	dual	NUM	N;MASC;SG
吞	engole	吞	engole		V;IND;SG;3;PRS;FIN
吞	andorinha	吞	andorinhar		N;FEM;SG
吞	engolir	吞	engolir		V;NFIN
捕捉	captura	捕捉	captura	V	N;FEM;SG
捕捉	captação	捕捉	captação	V	N;FEM;SG
捕捉	captura	捕捉	captura	V	N;FEM;SG
捕捉	capturas	捕捉	captura	V	N;FEM;PL
堀	hori	堀	hori	PROPN	N;MASC;SG
重申	reafirmação	重申	reafirmação	V	N;FEM;SG
降雨	chuvas	降雨	chuva	V	N;FEM;PL
貴州	guizhou	貴州	guizhar	PROPN	V;IND;SG;3;PST;FIN
頻繁	freqüentemente	頻繁	freqüentemente	N	ADV
頻繁	frequentemente	頻繁	frequentemente	N	ADV
頻繁	frequentes	頻繁	frequente	N	ADJ;MASC;PL
頻繁	frequente	頻繁	frequente	N	ADJ;MASC;SG
保密	confidencialidade	保密	confidencialidade	V	N;FEM;SG
保密	confidenciais	保密	confidencial	V	N;MASC;PL
保密	confidencial	保密	confidencial	V	ADJ;MASC;SG
保密	segredo	保密	segredo	V	N;MASC;SG
保密	sigilo	保密	sigilo	V	N;MASC;SG
保密	secretismo	保密	secretismo	V	N;MASC;SG
轉化	transformações	轉化	transformação	V	N;FEM;PL
轉化	transformação	轉化	transformação	V	N;FEM;SG
浪費	resíduos	浪費	resíduo	V	N;MASC;PL
浪費	desperdício	浪費	desperdício	V	N;MASC;SG
浪費	desperdícios	浪費	desperdício	V	N;MASC;PL
性	sensual	性	sensual	N	ADJ;MASC;SG
存取	acessos	存取	acesso	V	N;MASC;PL
存取	acesso	存取	acesso	V	N;MASC;SG
度量	medir	度量	medir	N	V;NFIN
度量	mede	度量	medir	N	V;IND;SG;3;PRS;FIN
省略	omissões	省略	omissão	V	N;FEM;PL
省略	omissão	省略	omissão	V	N;FEM;SG
驚人	incrível	驚人	incrível	N	ADJ;MASC;SG
驚人	incrivel	驚人	incrivel	N	ADJ;MASC;SG
驚人	fantástico	驚人	fantástico	N	ADJ;MASC;SG
振興	revitalizar	振興	revitalizar	N	V;NFIN
伽利略	galileo	伽利略	galileo	PROPN	N;MASC;SG
伽利略	galileu	伽利略	galilear	PROPN	V;IND;SG;3;PST;FIN
金沙	sands	金沙	sands	PROPN	N;MASC;SG
金沙	areias	金沙	areio	PROPN	N;FEM;PL
金沙	areia	金沙	areiar	PROPN	N;FEM;SG
利比亞	líbia	利比亞	líbia	PROPN	N;FEM;SG
告白	confissão	告白	confissão	V	N;FEM;SG
告白	confissões	告白	confissão	V	N;FEM;PL
不列顛	britânia	不列顛	britânia	PROPN	N;FEM;SG
不列顛	britannia	不列顛	britannia	PROPN	N;MASC;SG
攔截	intercepção	攔截	intercepção	V	N;FEM;SG
攔截	interceptação	攔截	interceptação	V	N;FEM;SG
攔截	intercepção	攔截	intercepção	V	N;FEM;SG
攔截	interceptação	攔截	interceptação	V	N;FEM;SG
減輕	atenuantes	減輕	atenuante	V	N;MASC;PL
減輕	mitigação	減輕	mitigação	V	N;FEM;SG
減輕	atenuação	減輕	atenuação	V	N;FEM;SG
減輕	mitigação	減輕	mitigação	V	N;FEM;SG
視	visão	視	visão	V	N;FEM;SG
視	vision	視	vision	V	N;MASC;SG
結尾	terminar	結尾	terminar	N	V;NFIN
結尾	encerrando	結尾	encerrar	N	V;V.MSDR
結尾	terminando	結尾	terminar	N	V;V.MSDR
二郎	jiro	二郎	jiro	PROPN	N;MASC;SG
破產	falidos	破產	falido	N	V;MASC;PL;V.PTCP
破產	falido	破產	falido	N	V;MASC;SG;V.PTCP
破產	falida	破產	falidar	N	V;FEM;SG;V.PTCP
左側	partiu	左側	partir	N	V;IND;SG;3;PST;FIN
小泉	koizumi	小泉	koizumi	PROPN	N;MASC;SG
渴望	saudade	渴望	saudade	V	N;FEM;SG
渴望	ávido	渴望	ávido	V	ADJ;MASC;SG
渴望	ansioso	渴望	ansioso	V	ADJ;MASC;SG
渴望	ansiosos	渴望	ansioso	V	ADJ;MASC;PL
渴望	ansiosa	渴望	ansioso	V	ADJ;FEM;SG
挑選	seleção	挑選	seleção	V	N;FEM;SG
挑選	selecção	挑選	selecção	V	N;FEM;SG
挑選	palheta	挑選	palheta	V	N;FEM;SG
挑選	picareta	挑選	picareta	V	N;FEM;SG
挑選	pick	挑選	pick	V	N;MASC;SG
聖誕	natal	聖誕	natal	PROPN	N;MASC;SG
聖誕	christmas	聖誕	christma	PROPN	N;MASC;SG
塔吉克	tajiquistão	塔吉克	tajiquistão	PROPN	N;MASC;SG
座	coordenadas	座	coordenada	N	V;FEM;PL;V.PTCP
扭	torcer	扭	torcer	N	V;NFIN
扭	torce	扭	torce	N	V;IND;SG;3;PRS;FIN
超	supersônico	超	supersônico	PART	N;MASC;SG
睡眠	dormir	睡眠	dormir	N	V;NFIN
睡眠	dorme	睡眠	dorme	N	V;IND;SG;3;PRS;FIN
睡眠	durma	睡眠	dormir	N	V;SBJV;SG;3;PRS;FIN
效忠	fidelidade	效忠	fidelidade	V	N;FEM;SG
建構	construções	建構	construção	V	N;FEM;PL
離職	separações	離職	separação	V	N;FEM;PL
離職	separação	離職	separação	V	N;FEM;SG
對	comparação	對	comparação	ADP	N;FEM;SG
對	comparações	對	comparação	ADP	N;FEM;PL
對	contrastes	對	contraste	ADP	N;MASC;PL
對	contraste	對	contraste	ADP	N;MASC;SG
光線	leve	光線	levar	N	V;SBJV;SG;3;PRS;FIN
重生	renascimento	重生	renascimento	V	N;MASC;SG
裁撤	abolição	裁撤	abolição	V	N;FEM;SG
裁撤	supressão	裁撤	supressão	V	N;FEM;SG
申請	candidato	申請	candidato	V	N;MASC;SG
申請	requerente	申請	requerente	V	N;MASC;SG
申請	requerentes	申請	requerente	V	N;MASC;PL
申請	candidatos	申請	candidato	V	N;MASC;PL
自由	liberal	自由	liberal	N	ADJ;MASC;SG
內建	construída	內建	construir	N	V;FEM;SG;V.PTCP
內建	construídos	內建	construir	N	V;MASC;PL;V.PTCP
內建	construídas	內建	construir	N	V;FEM;PL;V.PTCP
內建	construído	內建	construir	N	V;MASC;SG;V.PTCP
農村	rural	農村	rural	N	ADJ;MASC;SG
報復	vingança	報復	vingança	V	N;FEM;SG
頂點	ápice	頂點	ápice	N	ADV
多	multifuncional	多	multifuncional	NUM	ADJ;MASC;SG
多	multifunções	多	multifunção	NUM	N;FEM;PL
多	multiusos	多	multiuso	NUM	N;MASC;PL
多	polivalente	多	polivalente	NUM	ADJ;MASC;SG
例行	rotina	例行	rotina	V	N;FEM;SG
已婚	casou	已婚	casar	N	V;IND;SG;3;PST;FIN
微	diferenciação	微	diferenciação	ADV	N;FEM;SG
微	diferencial	微	diferencial	ADV	N;MASC;SG
微	diferenciais	微	diferencial	ADV	N;MASC;PL
傳教	missionário	傳教	missionário	V	N;MASC;SG
傳教	missionários	傳教	missionário	V	N;MASC;PL
傳教	missionária	傳教	missionário	V	N;FEM;SG
塑造	fundição	塑造	fundição	V	N;FEM;SG
塑造	moldagem	塑造	moldagem	V	N;FEM;SG
塑造	moldagem	塑造	moldagem	V	N;FEM;SG
交替	alternância	交替	alternância	V	N;FEM;SG
手臂	armar	手臂	armar	N	V;NFIN
雙	mãos	雙	mão	NUM	N;FEM;PL
極度	extremamente	極度	extremamente	N	ADV
極度	extrema	極度	extremo	N	ADJ;FEM;SG
交出	rendição	交出	rendição	V	N;FEM;SG
屠	massacre	屠	massacre	PROPN	N;MASC;SG
屠	matança	屠	matança	PROPN	N;FEM;SG
屠	chacina	屠	chacina	PROPN	N;FEM;SG
屠	massacre	屠	massacre	PROPN	N;MASC;SG
屠	abate	屠	abate	PROPN	N;MASC;SG
大	daegu	大	daegar	ADJ	N;MASC;SG
演習	perfurar	演習	perfurar	N	V;NFIN
巴拿馬	panamá	巴拿馬	panamá	PROPN	N;MASC;SG
匹配	partidas	匹配	partida	V	N;FEM;PL
匹配	correspondências	匹配	correspondência	V	N;FEM;PL
匹配	fósforos	匹配	fósforo	V	N;MASC;PL
匹配	correspondentes	匹配	correspondente	V	ADJ;MASC;PL
匹配	correspondência	匹配	correspondência	V	N;FEM;SG
匹配	match	匹配	match	V	N;MASC;SG
出境	saida	出境	saida	V	N;FEM;SG
出境	saída	出境	saída	V	N;FEM;SG
出境	partida	出境	partida	V	N;FEM;SG
郊區	suburbano	郊區	suburbano	N	ADJ;MASC;SG
哈哈	haha	哈哈	haver	PROPN	N;FEM;SG
哈哈	kkkkkk	哈哈	kkkkkk	PROPN	INTJ
哈哈	kkkk	哈哈	kkkk	PROPN	INTJ
哈哈	kkkkk	哈哈	kkkkk	PROPN	INTJ
願望	deseje	願望	desejar	N	V;SBJV;SG;3;PRS;FIN
願望	desejar	願望	desejar	N	V;NFIN
阿拉伯	árabes	阿拉伯	árabe	PROPN	N;MASC;PL
光滑	escorregadia	光滑	escorregadia	N	ADJ;FEM;SG
光滑	escorregadio	光滑	escorregadio	N	ADJ;MASC;SG
光滑	suave	光滑	suave	N	ADJ;MASC;SG
光滑	suaves	光滑	suave	N	ADJ;MASC;PL
福井	fukui	福井	fukui	PROPN	N;MASC;SG
遲	atrasada	遲	atrasar	ADV	V;FEM;SG;V.PTCP
遲	tardia	遲	tardio	ADV	N;FEM;SG
遲	atrasados	遲	atrasar	ADV	V;MASC;PL;V.PTCP
遲	atrasado	遲	atrasar	ADV	V;MASC;SG;V.PTCP
生物	biológica	生物	biológico	N	ADJ;FEM;SG
生物	biológicos	生物	biológico	N	ADJ;MASC;PL
生物	biológico	生物	biológico	N	ADJ;MASC;SG
光芒	brilho	光芒	brilho		N;MASC;SG
俄	russa	俄	russa	PROPN	N;FEM;SG
俄	russas	俄	russa	PROPN	N;FEM;PL
俄	russo	俄	russo	PROPN	N;MASC;SG
俄	russos	俄	russo	PROPN	N;MASC;PL
穿梭	shuttle	穿梭	shuttle	V	N;MASC;SG
