پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپِش	burning	تپِش	burning	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپِش	verbranden	تپِش	verbranden	PROPN;NOM;MASC;SG;3	V;NFIN
تپِش	brandend	تپِش	branden	PROPN;NOM;MASC;SG;3	V;V.PTCP
تپِش	branden	تپِش	branden	PROPN;NOM;MASC;SG;3	V;NFIN
تپِش	brandende	تپِش	branden	PROPN;NOM;MASC;SG;3	V;V.PTCP
تپِش	warmte	تپِش	warmte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپِش	agitatie	تپِش	agitatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُپک	musket	تُپک	musket		N;NEUT;SG
تُپکچی	musketier	تُپکچی	musketier	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُپکچی	musketiers	تُپکچی	musketier	PROPN;NOM;MASC;SG;3	N;PL
تُپکچی	gunner	تُپکچی	gunner	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپکنا	pijn	تپک	pijn	V;SG;ACT	N;MASC+FEM;SG
تپن	warmte	تپن	warmte		N;MASC+FEM;SG
تپن	warmte	تپن	warmte		N;MASC+FEM;SG
تپن	hitte	تپن	hit		N;MASC+FEM;SG
تپنا	gloeien	تپنا	gloeien	PROPN;NOM;MASC;SG;3	V;NFIN
تپنا	gloed	تپنا	gloed	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپنچہ	pistool	تپنچہ	pistool		N;NEUT;SG
تپیدہ	gloeien	تپیدہ	gloeien	PROPN;NOM;MASC;SG;3	V;NFIN
تپیدہ	gloeiende	تپیدہ	gloeien	PROPN;NOM;MASC;SG;3	V;V.PTCP
تپیدہ	onrustig	تپیدہ	onrustig	PROPN;NOM;MASC;SG;3	ADJ
تپیدہ	rusteloze	تپیدہ	rusteloze	PROPN;NOM;MASC;SG;3	ADJ
تپیدہ	rusteloos	تپیدہ	rusteloos	PROPN;NOM;MASC;SG;3	ADJ
تپیدہ	warm	تپیدہ	warm	PROPN;NOM;MASC;SG;3	ADJ
تپیدہ	heet	تپیدہ	heten	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تت	resultaat	تت	resultaat		N;NEUT;SG
تت	waar	تت	waar		ADV
تت	true	تت	true		
تت	klopt	تت	kloppen		V;SG;PRS;FIN
تت	puur	تت	puur		ADJ
تت	zuiver	تت	zuiver		ADJ
تت	pure	تت	puur		N;MASC+FEM;SG
تت	zuivere	تت	zuiver		ADJ
تت	essentie	تت	essentie		N;MASC+FEM;SG
تت	element	تت	element		N;NEUT;SG
تت	oprechte	تت	oprechte		ADJ
تت	oprecht	تت	oprecht		ADJ
تتّا	kwaad	تتّا	kwaad		N;NEUT;SG
تتّا	boos	تتّا	boos		ADJ
تتّا	razend	تتّا	razend		V;V.PTCP
تتّا	woedend	تتّا	woedend		ADJ
تتّا	woest	تتّا	woest		ADJ
تتّا	warm	تتّا	warm		ADJ
تتّا	heet	تتّا	heten		V;SG;PRS;FIN
تتّا	kokend	تتّا	koken		V;V.PTCP
تتّا	ijverig	تتّا	ijverig		ADJ
تتّا	enthousiaste	تتّا	enthousiast		ADJ
تتّا	enthousiast	تتّا	enthousiast		ADJ
تتّا	warm	تتّا	warm		ADJ
تتّا	warme	تتّا	warm		ADJ
تتاتائولا	haastig	تتاتائولا	haastig	PROPN;NOM;MASC;SG;3	ADJ
تتاتائولا	onbezonnen	تتاتائولا	onbezon	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتاتائولا	onstuimig	تتاتائولا	onstuimig	PROPN;NOM;MASC;SG;3	ADJ
تتاتائولا	uitslag	تتاتائولا	uitslag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتاتائولا	rash	تتاتائولا	rash	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتاتائولا	huiduitslag	تتاتائولا	huiduitslag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتابُع	opeenvolgende	تتابُع	opeenvolgend	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتابُع	doorlopend	تتابُع	doorlopen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتابُع	continue	تتابُع	continue	PROPN;NOM;MASC;SG;3	ADJ
تتابُع	continu	تتابُع	continu	PROPN;NOM;MASC;SG;3	ADJ
تتابُع	doorlopende	تتابُع	doorlopen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتابُع	ononderbroken	تتابُع	ononderbreken	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتبُّع	imitatie	تتبُّع	imitatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتبُّع	nastreven	تتبُّع	nastreven	PROPN;NOM;MASC;SG;3	V;NFIN
تِتربِتّر	verspreide	تِتربِتّر	verspreiden	ADJ	V;FIN
تِتربِتّر	verspreid	تِتربِتّر	verspreiden	ADJ	V;V.PTCP
تِتربِتّر	verstrooid	تِتربِتّر	verstrooien	ADJ	V;V.PTCP
تِتربِتّر	verspreid	تِتربِتّر	verspreiden	ADJ	V;V.PTCP
تتری	belle	تتری	bellen	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتری	vlinder	تِتری	vlinder	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُتق	tent	تُتق	tent	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُتلانا	lisp	تُتلانا	lisp	V;SG;NFIN;ACT	N;MASC+FEM;SG
تِتلی	belle	تِتلی	bellen	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتلی	vlinder	تِتلی	vlinder	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتمبا	geschillen	تِتمبا	geschil	PROPN;NOM;MASC;SG;3	N;PL
تِتمبا	geschil	تِتمبا	geschil	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تِتمبا	betwisten	تِتمبا	betwisten	PROPN;NOM;MASC;SG;3	V;NFIN
تِتمبا	plot	تِتمبا	plot	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتمبا	perceel	تِتمبا	perceel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تِتمبا	complot	تِتمبا	complot	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تِتمبا	fix	تِتمبا	fix	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتمبا	beletsel	تِتمبا	beletsel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تِتمبا	belemmering	تِتمبا	belemmering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتمبا	belemmering	تِتمبا	belemmering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِتمبا	obstakel	تِتمبا	obstakel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تِتمبا	hindernis	تِتمبا	hindernis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	supplement	تتِمّہ	supplement	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تتِمّہ	toeslag	تتِمّہ	toeslag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	aanvulling	تتِمّہ	aanvulling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	bijlage	تتِمّہ	bijlage	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	aanhangsel	تتِمّہ	aanhangsel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تتِمّہ	appendix	تتِمّہ	appendix	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	epiloog	تتِمّہ	epiloog	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتِمّہ	postscript	تتِمّہ	postscript	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتمیم	voltooiing	تتمیم	voltooiing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتمیم	prestatie	تتمیم	prestatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتمیم	perfectie	تتمیم	perfectie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتّوتھمبو	verzachten	تتّوتھمبو	verzachten	PROPN;NOM;MASC;SG;3	V;NFIN
تتّوتھمبو	rustgevend	تتّوتھمبو	rustgevend	PROPN;NOM;MASC;SG;3	ADJ
تتّوتھمبو	kalmerend	تتّوتھمبو	kalmeren	PROPN;NOM;MASC;SG;3	V;V.PTCP
تتّوتھمبو	voorkomen	تتّوتھمبو	voorkomen	PROPN;NOM;MASC;SG;3	V;NFIN
تتّوتھمبو	controleren	تتّوتھمبو	controleren	PROPN;NOM;MASC;SG;3	V;NFIN
تتیّا	slimme	تتیّا	slim	PROPN;NOM;MASC;SG;3	ADJ
تتیّا	slim	تتیّا	slim	PROPN;NOM;MASC;SG;3	ADJ
تتیّا	sharp	تتیّا	sharp	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تتیّا	scherp	تتیّا	scherp	PROPN;NOM;MASC;SG;3	ADJ
تتیّا	scherpe	تتیّا	scherp	PROPN;NOM;MASC;SG;3	ADJ
تتھا	ook	تتھا	ook	PROPN;NOM;MASC;SG;3	ADV
تٹ	helling	تٹ	helling		N;MASC+FEM;SG
تٹ	horizon	تٹ	horizon		N;MASC+FEM;SG
تثاقل	zwaarte	تثاقل	zwaart		N;MASC+FEM;SG
تثبیت	aanbrengen	تثبیت	aanbrengen	PROPN;NOM;MASC;SG;3	V;NFIN
تثنیہ	verdubbelen	تثنیہ	verdubbelen	PROPN;NOM;MASC;SG;3	V;NFIN
تثنیہ	verdubbeling	تثنیہ	verdubbeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاذُب	aantrekking	تجاذُب	aantrekking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاذُب	aantrekkingskracht	تجاذُب	aantrekkingskracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاذُب	attractie	تجاذُب	attractie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُجّار	kooplieden	تُجّار	kooplied	PROPN;NOM;MASC;SG;3	N;PL
تُجّار	handelaren	تُجّار	handelaar	PROPN;NOM;MASC;SG;3	N;PL
تجارِب	ervaring	تجارِب	ervaring	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجارِب	ervaringen	تجارِب	ervaring	PROPN;NOM;MASC;SG;3	N;PL
تِجارت	zakelijk	تِجارت	zakelijk	N;NOM;MASC;SG;3	ADJ
تِجارتی	mercantile	تِجارتی	mercantil	ADJ;NOM	N;MASC+FEM;SG
تِجارتی	bedrijf	تِجارتی	bedrijf	ADJ;NOM	N;NEUT;SG
تجاسُر	moed	تجاسُر	moed	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاسُر	gewaagde	تجاسُر	gewaagd	PROPN;NOM;MASC;SG;3	ADJ
تجاسُر	gewaagd	تجاسُر	wagen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تجاسُر	gedurfd	تجاسُر	durven	PROPN;NOM;MASC;SG;3	ADJ
تجاسُر	gedurfde	تجاسُر	gedurfd	PROPN;NOM;MASC;SG;3	ADJ
تجاوُز	afwijking	تجاوُز	afwijking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاہُد	proberen	تجاہُد	proberen	PROPN;NOM;MASC;SG;3	V;NFIN
تجاہُل	apathie	تجاہُل	apathie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجاہُل	onverschilligheid	تجاہُل	onverschilligheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجبرُّ	koppigheid	تجبرُّ	koppigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجبرُّ	koppigheid	تجبرُّ	koppigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجدُّد	innovaties	تجدُّد	innovatie	PROPN;NOM;MASC;SG;3	N;PL
تجدُّد	innovatie	تجدُّد	innovatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجدُّد	vernieuwing	تجدُّد	vernieuwing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجدُّد	nieuwigheid	تجدُّد	nieuwigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجدیدی	verlengd	تجدیدی	verlengen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تجدیدی	vernieuwd	تجدیدی	vernieuwen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تجدیدی	hernieuwde	تجدیدی	hernieuwen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
تجدیدی	vernieuwde	تجدیدی	vernieuwen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
تجدیدی	hernieuwd	تجدیدی	hernieuwen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تجدیف	ketterij	تجدیف	ketterij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجدیف	godslastering	تجدیف	godslastering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجرباتی	verkennend	تجرباتی	verkennend	ADJ;NOM	V;V.PTCP
تجرباتی	verkennende	تجرباتی	verkennen	ADJ;NOM	V;V.PTCP
تجربہ	ervaar	تجربہ	ervaar	N;NOM;MASC;SG;3	V;SG;PRS;FIN
تجربہ	ervaren	تجربہ	ervaren	N;NOM;MASC;SG;3	V;V.PTCP
تجربہ	ervaringen	تجربہ	ervaring	N;NOM;MASC;SG;3	N;PL
تجربہ	experimenteren	تجربہ	experimenteren	N;NOM;MASC;SG;3	V;NFIN
تجرُّد	celibaat	تجرُّد	celibaat	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تجرُّد	eenzaamheid	تجرُّد	eenzaamheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجریح	beschuldiging	تجریح	beschuldiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجریح	kritiek	تجریح	kritiek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجرید	scheiding	تجرید	scheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجرید	afscheiding	تجرید	afscheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجرید	abstractie	تجرید	abstractie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجرید	eenzaamheid	تجرید	eenzaamheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجریدی	ideal	تجریدی	ideal	ADJ	N;MASC+FEM;SG
تجریدی	idee	تجریدی	idee	ADJ	N;NEUT;SG
تجریدی	ideetje	تجریدی	ideetje	ADJ	N;NEUT;SG
تجریدی	gescheiden	تجریدی	scheiden	ADJ	V;V.PTCP
تجریدی	mystiek	تجریدی	mystiek	ADJ	N;MASC+FEM;SG
تجریع	druipt	تجریع	druipen	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تجزّی	analyses	تجزّی	analyse	PROPN;NOM;MASC;SG;3	N;PL
تجزّی	analyse	تجزّی	analyse	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجزیہ	analyses	تجزیہ	analyse	N;NOM;MASC;SG;3	N;PL
تجسُّد	belichaming	تجسُّد	belichaming	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجسُّس	spioneren	تجسُّس	spioneren	N;NOM;MASC;SG;3	V;NFIN
تجسُّس	bespioneren	تجسُّس	bespioneren	N;NOM;MASC;SG;3	V;NFIN
تجلجُل	commotie	تجلجُل	commotie		N;MASC+FEM;SG
تجلجُل	agitatie	تجلجُل	agitatie		N;MASC+FEM;SG
تجلّی	helderheid	تجلّی	helderheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجلّی	genialiteit	تجلّی	genialiteit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجلّی	pracht	تجلّی	pracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجلیل	grafrede	تجلیل	grafrede	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجلیل	loof	تجلیل	loof	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تجلیل	lof	تجلیل	lof	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجلیہ	polijsten	تجلیہ	polijst	PROPN;NOM;MASC;SG;3	V;NFIN
تجمُّد	consolidatie	تجمُّد	consolidatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّد	codificatie	تجمُّد	codificatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّد	consolideren	تجمُّد	consolideren	PROPN;NOM;MASC;SG;3	V;NFIN
تجمُّع	ophoping	تجمُّع	ophoping	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّع	opeenhoping	تجمُّع	opeenhoping	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّع	accumulatie	تجمُّع	accumulatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّع	cumulatie	تجمُّع	cumulatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّل	pracht	تجمُّل	pracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّل	verfraaiing	تجمُّل	verfraaiing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّل	versiering	تجمُّل	versiering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمُّل	decoratie	تجمُّل	decoratie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمید	invriezen	تجمید	invriezen	PROPN;NOM;MASC;SG;3	V;NFIN
تجمید	bevriezing	تجمید	bevriezing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمید	bevriezen	تجمید	bevriezen	PROPN;NOM;MASC;SG;3	V;NFIN
تجمید	ijskoud	تجمید	ijskoud	PROPN;NOM;MASC;SG;3	ADJ
تجمیر	wierook	تجمیر	wierook	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمیع	collectivisatie	تجمیع	collectivisatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجمیع	aggregaat	تجمیع	aggraat	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تجمیع	pluralisme	تجمیع	pluralisme	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تجنا	afzweren	تجنا	afzweren		V;NFIN
تجنا	afzien	تجنا	afzien		V;NFIN
تجنا	verzaken	تجنا	verzaken		V;NFIN
تجنُّب	vermijding	تجنُّب	vermijding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنُّب	vermijden	تجنُّب	vermijden	PROPN;NOM;MASC;SG;3	V;NFIN
تجنُّب	intrekking	تجنُّب	intrekking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنُّب	terugtrekken	تجنُّب	terugtrekken	PROPN;NOM;MASC;SG;3	V;NFIN
تجنُّب	terugtrekking	تجنُّب	terugtrekking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنُّب	vermijden	تجنُّب	vermijden	PROPN;NOM;MASC;SG;3	V;NFIN
تجنیس	gelijkenis	تجنیس	gelijkenis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنیس	gelijkenissen	تجنیس	gelijkenis	PROPN;NOM;MASC;SG;3	N;PL
تجنیس	homogeniteit	تجنیس	homogeniteit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنیس	alliteratie	تجنیس	alliteratie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجنیس	analogie	تجنیس	analogie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
دغا	verraad	دغا	verraad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
دغا	desertie	دغا	desertie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
دغا	bedrog	دغا	bedrog	PROPN;NOM;MASC;SG;3	N;NEUT;SG
دغا	misleiding	دغا	misleiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
دغا	verraad	دغا	verraad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
دغا	hoogverraad	دغا	hoogverraad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
دغا	verraad	دغا	verraad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
داب	praal	داب	praal		N;MASC+FEM;SG
داب	pride	داب	pride		N;MASC+FEM;SG
داب	trots	داب	trots		ADJ
داب	druk	داب	druk		ADJ
داب	terughoudendheid	داب	terughoudendheid		N;MASC+FEM;SG
داب	controle	داب	controle		N;MASC+FEM;SG
داب	control	داب	control		
داب	aangepaste	داب	aanpassen		V;V.PTCP
داب	maatwerk	داب	maatwerk		ADJ
داب	aangepast	داب	aanpassen		V;V.PTCP
داب	autoriteit	داب	autoriteit		N;MASC+FEM;SG
داب	gezag	داب	gezag		N;NEUT;SG
داب	manieren	داب	manier		N;PL
داب	forceren	داب	forceren		V;NFIN
داب	kracht	داب	kracht		N;MASC+FEM;SG
داب	force	داب	force		
داب	ontzag	داب	ontzag		N;NEUT;SG
داب	awe	داب	awe		INTJ
داب	pracht	داب	pracht		N;MASC+FEM;SG
داب	grootsheid	داب	grootsheid		N;MASC+FEM;SG
داب	gewicht	داب	gewicht		N;NEUT;SG
داب	grandeur	داب	grandeur		N;MASC+FEM;SG
داب	etiquette	داب	etiquette		N;MASC+FEM;SG
داب	controleren	داب	controleren		V;NFIN
داب	check	داب	check		V;SG;PRS;FIN
داب	controleer	داب	controleer		V;SG;PRS;FIN
داب	wetboek	داب	wetboek		N;NEUT;SG
داب	code	داب	code		N;MASC+FEM;SG
داب	macht	داب	macht		N;MASC+FEM;SG
داب	kracht	داب	kracht		N;MASC+FEM;SG
داب	power	داب	power		N;MASC+FEM;SG
داب	vermogen	داب	vermogen		N;NEUT;SG
تِجوری	veilig	تِجوری	veilig	PROPN;NOM;MASC;SG;3	ADJ
تِجوری	kluis	تِجوری	kluis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِجوری	safe	تِجوری	safe	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِجوری	veilige	تِجوری	veilig	PROPN;NOM;MASC;SG;3	ADJ
تِجوری	kluis	تِجوری	kluis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجوُّز	concessie	تجوُّز	concessie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجوُّز	tegemoetkoming	تجوُّز	tegemoetkoming	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجوُّع	wilt	تجوُّع	willen	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تجوُّع	wil	تجوُّع	willen	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تجوُّع	willen	تجوُّع	willen	PROPN;NOM;MASC;SG;3	V;NFIN
تجوُّع	eisen	تجوُّع	eisen	PROPN;NOM;MASC;SG;3	V;NFIN
تجوُّع	eis	تجوُّع	eis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجوُّع	honger	تجوُّع	honger	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجویز	plannen	تجویز	plan	N;NOM;FEM;SG;3	N;PL
تجویزی	vastbesloten	تجویزی	vastbesloten	ADJ	V;V.PTCP
تجویزی	geprobeerd	تجویزی	proberen	ADJ	V;V.PTCP
تجویزی	uitgeprobeerd	تجویزی	uitproberen	ADJ	V;V.PTCP
تجویزی	probeerde	تجویزی	proberen	ADJ	V;SG;PST;FIN
تجویزی	bewezen	تجویزی	bewijzen	ADJ	V;V.PTCP
تجویزی	bewees	تجویزی	bewijzen	ADJ	V;SG;PST;FIN
تجویف	hole	تجویف	hole	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجویف	gat	تجویف	gat	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تجویف	kuil	تجویف	kuil	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تجہیل	onwetendheid	تجہیل	onwetendheid		N;MASC+FEM;SG
تُجھ	jij	تُجھ	jij	;NOM;MASC;SG;3	PRO;NOM;2
تُجھ	jou	تُجھ	jou	;NOM;MASC;SG;3	PRO;ACC;2
تُجھے	jij	تھجھ	jij	V;PFV;SG;V.PTCP;ACT	PRO;NOM;2
تُجھے	jou	تھجھ	jou	V;PFV;SG;V.PTCP;ACT	PRO;ACC;2
تچانا	warmte	تچا	warmte	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
تچانا	hitte	تچا	hit	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
تُچھ	waardeloze	تُچھ	waardeloos		ADJ
تُچھ	waardeloos	تُچھ	waardeloos		ADJ
تُچھ	nutteloos	تُچھ	nutteloos		ADJ
تُچھ	zinloos	تُچھ	zinloos		ADJ
تُچھ	onbruikbaar	تُچھ	onbruikbaar		ADJ
تُچھ	waardeloos	تُچھ	waardeloos		ADJ
تحاسُد	nijd	تحاسُد	nijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحاسُد	afgunst	تحاسُد	afgunst	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحاسُد	jaloezie	تحاسُد	jaloezie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحاسُد	jaloezie	تحاسُد	jaloezie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحاشی	nooit	تحاشی	nooit	ADJ	ADV
تحاشی	never	تحاشی	never	ADJ	
تحالُف	consultatie	تحالُف	consultatie		N;MASC+FEM;SG
تحالُف	overleg	تحالُف	overleg		N;NEUT;SG
تحالُف	raadpleging	تحالُف	raadpleging		N;MASC+FEM;SG
تحائف	kado	تحفہ	kado	N;NOM;MASC;PL;3	N;NEUT;SG
تحبُّب	vriendschap	تحبُّب	vriendschap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحت	under	تحت	under	ADP	
تحت	diepte	تحت	diepte	ADP	N;MASC+FEM;SG
تحت	diepgang	تحت	diepgang	ADP	N;MASC+FEM;SG
تحت	controle	تحت	controle	ADP	N;MASC+FEM;SG
تحت	control	تحت	control	ADP	
تحت	hieronder	تحت	hieronder	ADP	N;MASC+FEM;SG
تحت	opladen	تحت	opladen	ADP	V;NFIN
تحت	charge	تحت	charge	ADP	N;MASC+FEM;SG
تحت	bezetenheid	تحت	bezetenheid	ADP	N;MASC+FEM;SG
تحت	bezit	تحت	bezitten	ADP	V;SG;PRS;FIN
تحدُّب	bochel	تحدُّب	bochel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدُّب	hump	تحدُّب	hump	PROPN;NOM;MASC;SG;3	
تحدّی	uitdagen	تحدّی	uitdag	PROPN;NOM;MASC;SG;3	V;NFIN
تحدّی	challenge	تحدّی	challeng	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدّی	uitdaging	تحدّی	uitdaging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدّی	vechten	تحدّی	vechten	PROPN;NOM;MASC;SG;3	V;NFIN
تحدّی	strijd	تحدّی	strijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدّی	gevecht	تحدّی	gevecht	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تحدّی	vecht	تحدّی	vechten	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تحدّی	dreigement	تحدّی	dreigement	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تحدّی	bedreiging	تحدّی	bedreiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدّی	dreiging	تحدّی	dreiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تحدیق	staar	تحدیق	staar	PROPN;NOM;MASC;SG;3	ADJ
