το	the	ο	the	DET;NOM;DEF;NEUT;SG	PROPN
νεκρό	tewas	νεκρός	tewas	N;ACC;MASC;SG	ADJ;SG
νεκρό	dead	νεκρός	dead	N;ACC;MASC;SG	PROPN
νεκρό	mati	νεκρός	mati	N;ACC;MASC;SG	ADJ;SG
πρέβεζα	preveza	πρέβεζα	preveza	PROPN;ACC;FEM;SG	PROPN
αναθεώρηση	review	αναθεώρηση	review	N;NOM;FEM;SG	PROPN
αναθεώρηση	tinjau	αναθεώρηση	tinjau	N;NOM;FEM;SG	V;SG;ACT
αναθεώρηση	ulas	αναθεώρηση	ulas	N;NOM;FEM;SG	V;SG;ACT
αναθεώρηση	meninjau	αναθεώρηση	mentinjau	N;NOM;FEM;SG	V;SG;ACT
προεδρικό	kepresidenan	προεδρικός	kepresidenan	ADJ;NOM;NEUT;SG	N;SG
προεδρικό	presidensial	προεδρικός	presidensial	ADJ;NOM;NEUT;SG	N;SG
σκιά	shadow	σκιά	shadow	N;NOM;FEM;SG	PROPN
σκιά	bayang	σκιά	bayang	N;NOM;FEM;SG	PROPN;SG
σκιά	bayang	σκιά	bayang	N;NOM;FEM;SG	PROPN;SG
σκιά	berbayang	σκιά	berbayang	N;NOM;FEM;SG	PROPN;SG;ACT
σκιά	teduh	σκιά	teduh	N;NOM;FEM;SG	ADJ;SG
σκιά	shade	σκιά	shade	N;NOM;FEM;SG	PROPN
εξαγωγή	mengekspor	εξαγωγή	menkekspor	N;NOM;FEM;SG	V;SG;ACT
καθυστέρηση	delay	καθυστέρηση	delay	N;ACC;FEM;SG	PROPN
καθυστέρηση	menunda	καθυστέρηση	mentunda	N;ACC;FEM;SG	V;SG;ACT
καθυστέρηση	tunda	καθυστέρηση	tunda	N;ACC;FEM;SG	V;SG;ACT
καθυστέρηση	ditunda	καθυστέρηση	ditunda	N;ACC;FEM;SG	V;SG;PASS
καθυστέρηση	tertunda	καθυστέρηση	tertunda	N;ACC;FEM;SG	V;SG;PASS
αποκάλυψε	pengungkapan	αποκαλύπτω	penungkapan	V;PFV;IND;SG;3;PST;FIN;ACT	N;SG
αποκάλυψε	ungkap	αποκαλύπτω	ungkap	V;PFV;IND;SG;3;PST;FIN;ACT	
αποκάλυψε	diungkap	αποκαλύπτω	diungkap	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
αποκάλυψε	terungkap	αποκαλύπτω	terungkap	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
διαφωνίες	sengketa	διαφωνία	sengketa	N;NOM;FEM;PL	N;SG
διαφωνίες	perselisihan	διαφωνία	perselisihan	N;NOM;FEM;PL	N;SG
διαφωνίες	persengketaan	διαφωνία	persengketaan	N;NOM;FEM;PL	N;SG
διαφωνίες	ketidaksetujuan	διαφωνία	cukupansetsetuan	N;NOM;FEM;PL	N;SG
επιβατών	penumpang	επιβάτης	pentumpang	N;GEN;MASC;PL	N;SG
επιβατών	penumpang	επιβάτης	pentumpang	N;GEN;MASC;PL	N;SG
αγροτικές	pedesaan	αγροτικός	pedesaan	ADJ;NOM;FEM;PL	N;SG
προστάτης	protector	προστάτης	protector	N;NOM;MASC;SG	PROPN
προστάτης	prostat	προστάτης	prostat	N;NOM;MASC;SG	PROPN
λειψία	leipzig	λειψία	leipzig	PROPN;ACC;FEM;SG	PROPN
αντιγόνη	antigone	αντιγόνος	antigone	PROPN;NOM;FEM;SG	PROPN
κατάστημα	shop	κατάστημα	shop	N;NOM;NEUT;SG	PROPN
κατάστημα	berbelanja	κατάστημα	berbelanja	N;NOM;NEUT;SG	V;SG;ACT
λιβύης	libya	λιβύη	libya	PROPN;GEN;FEM;SG	N;SG
λιβύης	libya	λιβύη	libya	PROPN;GEN;FEM;SG	N;SG
επηρεάζουν	pengaruhi	επηρεάζω	pengaruhi	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;SG;ACT
επηρεάζουν	amaliah	επηρεάζω	amaliah	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;SG
επηρεάζουν	mempengaruhi	επηρεάζω	menpengaruhi	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;SG;ACT
απεικονίσεις	penggambaran	απεικόνιση	pengambaran	N;NOM;FEM;PL	N;SG
τσάρος	tsar	τσάρος	tsar	N;NOM;MASC;SG	PROPN
νότιος	southern	νότιος	southern	ADJ;NOM;MASC;SG	PROPN
νότιος	selatan	νότιος	selatan	ADJ;NOM;MASC;SG	N;SG
μπασίστα	bassist	μπασίστα	bassist		N
χούντα	junta	χούντα	junta	N;NOM;FEM;SG	PROPN
ξεκάθαρα	jelas	ξεκάθαρα	jelas	ADV	ADJ;SG
παραγγελία	memesan	παραγγελία	menpesan	N;NOM;FEM;SG	V;SG;ACT
παραγγελία	order	παραγγελία	order	N;NOM;FEM;SG	PROPN
αγαθά	barangnya	αγαθό	barang	N;NOM;NEUT;PL	N;SG
αγαθά	barang	αγαθό	barang	N;NOM;NEUT;PL	N;SG
απειλές	ancaman	απειλή	ancaman	N;NOM;FEM;PL	N;SG
εχθρό	enemy	εχθρό	enemy	N;ACC;MASC;SG	PROPN
περίοδοι	periode	περίοδος	periode	N;NOM;FEM;PL	N;SG
σκληρά	susah	σκληρά	susah	ADV	ADJ;SG
σκληρά	hard	σκληρά	hard	ADV	PROPN
σκληρά	keras	σκληρά	keras	ADV	ADJ;SG
πόρτες	pintu	πόρτης	pintu	N;NOM;FEM;PL	N;SG
πόρτες	doors	πόρτης	doors	N;NOM;FEM;PL	PROPN
τζέιν	jane	τζέιν	jane		PROPN
τζέιν	yeni	τζέιν	yeni		PROPN
κατατάχθηκε	tamtama	κατατάσσω	tamtama	V;PFV;IND;SG;3;PST;FIN;PASS	N;SG
ούρα	urine	ούρα	urine	N;NOM;NEUT;PL	PROPN
πυρηνική	nuklir	πυρηνικός	nuklir	ADJ;NOM;FEM;SG	N;SG
ανάμνηση	memory	ανάμνηση	memory	N;ACC;FEM;SG	PROPN
υπολογιστής	computer	υπολογιστής	computer	N;NOM;MASC;SG	PROPN
δαβίδ	daud	δαβίδ	daud	N;NOM;MASC;SG	
δαβίδ	david	δαβίδ	david	N;NOM;MASC;SG	PROPN
εγγραφή	merekam	εγγραφή	menrekam	N;NOM;FEM;SG	V;SG;ACT
απέδειξε	terbukti	αποδεικνύω	terbukti	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
ταχεία	dipercepat	ταχύς	dipercepat	ADJ;NOM;FEM;SG	V;SG;PASS
ταχεία	rapid	ταχύς	rapid	ADJ;NOM;FEM;SG	PROPN
κινηματογραφικό	sinematik	κινηματογραφικός	sinematik	ADJ;NOM;NEUT;SG	N;SG
σιμόν	simone	σιμόν	simone		PROPN
σιμόν	simon	σιμόν	simon		PROPN
άιρες	aires	άιρα	aires	PROPN;NOM;FEM;PL	PROPN
ολυμπία	olympia	ολυμπία	olympia	PROPN;ACC;FEM;SG	PROPN
εξωτερικός	eksternal	εξωτερικός	eksternal	ADJ;NOM;MASC;SG	N
άξονας	axis	άξονας	axis	N;NOM;MASC;SG	PROPN
προφήτης	prophet	πρόφητος	prophet	N;NOM;MASC;SG	PROPN
προφήτης	nabi	πρόφητος	nabi	N;NOM;MASC;SG	PROPN;SG
συμεών	semyon	συμεών	semyon	PROPN;NOM;MASC;SG	PROPN
συμεών	simeon	συμεών	simeon	PROPN;NOM;MASC;SG	PROPN
ανώνυμος	anonim	ανώνυμος	anonim	N;NOM;MASC;SG	PROPN
ανώνυμος	ikang	ανώνυμος	ikang	N;NOM;MASC;SG	PROPN;SG
παρατήρησε	amati	παρατηρώ	amati	V;PFV;IND;SG;3;PST;FIN;ACT	
πεν	penn	πεν	penn		PROPN
πεν	pen	πεν	pen		PROPN
πεν	pulpen	πεν	pulpen		N
πεν	pena	πεν	pena		PROPN;SG
βαρέων	heavyweight	βαρέων	heavyweight	N;GEN;MASC;PL	PROPN
ζωντανό	hidup	ζωντανός	hidup	ADJ;NOM;NEUT;SG	N;SG
ζωντανό	alive	ζωντανός	alive	ADJ;NOM;NEUT;SG	PROPN
αναγνωρίσει	identifikasi	αναγνωρίζω	identifikasi	V;PFV;NFIN;ACT	N;SG
εισαγωγής	import	εισαγωγή	import	N;GEN;FEM;SG	PROPN;SG;ACT
νιγηρία	pekanbaru	νιγηρία	pekanbaru	PROPN;ACC;FEM;SG	PROPN
νιγηρία	nigeria	νιγηρία	nigeria	PROPN;ACC;FEM;SG	PROPN
λούις	lewis	λούις	lewis	PROPN;NOM;MASC;SG	PROPN
λούις	louis	λούις	louis	PROPN;NOM;MASC;SG	PROPN
σταθερές	konstanta	σταθερός	konstanta	ADJ;NOM;FEM;PL	N
σταθερές	konstan	σταθερός	konstan	ADJ;NOM;FEM;PL	
ντουέτο	duo	ντούω	duo	N;NOM;NEUT;SG	PROPN
βακτήρια	bakteri	βακτήριο	bakteri	N;NOM;NEUT;PL	N;SG
επιτροπές	komisi	επιτροπή	komisi	N;NOM;FEM;PL	N;SG
επιτροπές	komite	επιτροπή	komite	N;NOM;FEM;PL	N;SG
διαβάζει	terbaca	διαβάζω	terbaca	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PASS
διαβάζει	dibaca	διαβάζω	dibaca	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PASS
μπανγκλαντές	bangladesh	μπανγκλαντής	bangladesh	PROPN;NOM;MASC;SG	PROPN
πρόσφερε	ditawarkan	προσφέρω	ditawarkan	V;IPFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
σόφια	sofia	σόφια	sofia	PROPN;NOM;FEM;SG	PROPN
αμβούργο	hamburg	αμβούργο	hamburg	PROPN;NOM;NEUT;SG	PROPN
αυτοκρατορικό	imperial	αυτοκρατορικό	imperial	ADJ;NOM;NEUT;SG	PROPN
στόχοι	tujuan	στόχος	tujuan	N;NOM;MASC;PL	N;SG
στόχοι	objektif	στόχος	objektif	N;NOM;MASC;PL	ADJ
στόχοι	bertujuan	στόχος	bertujuan	N;NOM;MASC;PL	V;SG;ACT
στόχοι	gol	στόχος	gol	N;NOM;MASC;PL	N;SG
στόχοι	tujuan	στόχος	tujuan	N;NOM;MASC;PL	N;SG
στόχοι	target	στόχος	target	N;NOM;MASC;PL	N;SG
εκτελεστική	executive	εκτελεστικός	executive	ADJ;NOM;FEM;SG	PROPN
εκτελεστική	eksekutif	εκτελεστικός	eksekutif	ADJ;NOM;FEM;SG	N;SG
κάθριν	kathryn	κάθριν	kathryn		PROPN
κάθριν	katherine	κάθριν	katherine		PROPN
κάθριν	catherine	κάθριν	catherine		PROPN
κάθριν	katarina	κάθριν	katarina		PROPN
ισχύς	power	ισχύς	power	N;NOM;FEM;SG	PROPN
νομοθετικό	legislatif	νομοθετικός	legislatif	ADJ;NOM;NEUT;SG	N;SG
υπεύθυνο	bertanggungjawab	υπεύθυνος	bertanggungjawab	ADJ;NOM;NEUT;SG	V;SG;ACT
εκδίκηση	revenge	εκδίκηση	revenge	N;ACC;FEM;SG	PROPN
στρατηγοί	jenderal	στρατηγός	jenderal	N;NOM;MASC;PL	N;SG
οδύσσεια	odyssey	οδύσσεια	odyssey	N;NOM;FEM;SG	PROPN
ταξιδεύει	traveling	ταξιδεύω	traveling	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
άντριου	andreas	άντριος	andreas	PROPN;NOM;MASC;SG	PROPN
άντριου	andrew	άντριος	andrew	PROPN;NOM;MASC;SG	PROPN
πράγα	prague	πράγα	prague	PROPN;NOM;FEM;SG	PROPN
πράγα	praha	πράγα	praha	PROPN;NOM;FEM;SG	PROPN
μάθημα	class	μάθημα	class	N;NOM;NEUT;SG	PROPN
χιούστον	houston	χιούστος	houston		PROPN
ρητά	eksplisit	ρητά	eksplisit	ADV	N
ερασιτεχνικό	amatiran	ερασιτεχνικός	amatiran	ADJ;NOM;NEUT;SG	N
ερασιτεχνικό	amatir	ερασιτεχνικός	amatir	ADJ;NOM;NEUT;SG	PROPN
παράθυρο	window	παράθυρος	window	N;NOM;NEUT;SG	PROPN
κατοικούν	menghuni	κατοικώ	menhuni	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;SG;ACT
κατοικούν	mendiami	κατοικώ	mendiami	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;SG;ACT
μαδαγασκάρη	madagaskar	μαδαγασκάρης	madagaskar	PROPN;NOM;FEM;SG	PROPN
μαδαγασκάρη	madagascar	μαδαγασκάρης	madagascar	PROPN;NOM;FEM;SG	PROPN
μυτιλήνη	metilene	μυτιλήνω	metilene	PROPN;NOM;FEM;SG	PROPN
γλύπτες	pematung	γλύπτης	penpatung	N;NOM;MASC;PL	N;SG
γυμνό	naked	γυμνό	naked	N;NOM;NEUT;SG	PROPN
γυμνό	nude	γυμνό	nude	N;NOM;NEUT;SG	PROPN
ουράνια	surgawi	ουράνια	surgawi	ADV	PROPN;SG
ουράνια	kahyangan	ουράνια	kahyangan	ADV	N
ουράνια	celestial	ουράνια	celestial	ADV	PROPN
δέκατο	tenth	δέκατος	tenth	NUM;NOM;NEUT;SG	PROPN
δέκατο	kesepuluh	δέκατος	kesepuluh	NUM;NOM;NEUT;SG	NUM
δέκατο	sepersepuluh	δέκατος	sepersepuluh	NUM;NOM;NEUT;SG	N
αποκαλύφθηκε	mengungkapkan	αποκαλύπτω	menungkapkan	V;PFV;IND;SG;3;PST;FIN;PASS	V;SG;ACT
δημιουργού	creator	δημιουργός	creator	N;GEN;MASC;SG	PROPN
μετα	sesudah	μετα	sesudah	ADV	CONJ
μετα	after	μετα	after	ADV	PROPN
μετα	setelah	μετα	setelah	ADV	ADP
ορίζοντα	ufuk	ορίζω	ufuk	N;ACC;NEUT;SG	PROPN
ορίζοντα	horizon	ορίζω	horizon	N;ACC;NEUT;SG	PROPN
ινδική	indian	ινδικός	indian	ADJ;NOM;FEM;SG	PROPN
ινδική	india	ινδικός	india	ADJ;NOM;FEM;SG	PROPN
ινδική	hindia	ινδικός	hindia	ADJ;NOM;FEM;SG	PROPN
κινηματογράφος	cinema	κινηματογράφος	cinema	N;NOM;MASC;SG	PROPN
αδελφές	sisters	αδελφή	sisters	N;NOM;FEM;PL	PROPN
αδελφές	saudara	αδελφή	saudara	N;NOM;FEM;PL	N;SG
αδελφές	saudari	αδελφή	saudari	N;NOM;FEM;PL	
πουλί	bird	πουλί	bird	N;NOM;NEUT;SG	PROPN
πάγκο	sanggahan	πάγκο	sanggahan	N;ACC;MASC;SG	PROPN
πάγκο	counter	πάγκο	counter	N;ACC;MASC;SG	PROPN
πάγκο	bangku	πάγκο	bangku	N;ACC;MASC;SG	
αγαπημένη	favorite	αγαπημένος	favorite	V;PFV;NOM;FEM;SG;V.PTCP;PASS	PROPN
αγαπημένη	kesukaan	αγαπημένος	kesukaan	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;SG
αγαπημένη	terfavorit	αγαπημένος	terfavorit	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;RL;SG;PASS
αγαπημένη	favorit	αγαπημένος	favorit	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;SG
αγαπημένη	tercinta	αγαπημένος	tercinta	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;SG;PASS
αγαπημένη	beloved	αγαπημένος	beloved	V;PFV;NOM;FEM;SG;V.PTCP;PASS	PROPN
γιανγκ	yang	γιανγκ	yang	N	PRO
μορίων	molekul	μορίο	molekul	N;GEN;NEUT;PL	N;SG
δωμάτια	ruangan	δωμάτι	ruangan	N;NOM;NEUT;PL	N;SG
δωμάτια	kamar	δωμάτι	kamar	N;NOM;NEUT;PL	N;SG
δωμάτια	forum	δωμάτι	forum	N;NOM;NEUT;PL	PROPN
πύργους	towers	πύργος	towers	N;NOM;MASC;PL	PROPN
προστάτη	protector	προστάτης	protector	N;ACC;MASC;SG	PROPN
προστάτη	prostat	προστάτης	prostat	N;ACC;MASC;SG	PROPN
ζήτηση	menuntut	ζήτηση	mentuntut	N;ACC;FEM;SG	V;SG;ACT
ζήτηση	demand	ζήτηση	demand	N;ACC;FEM;SG	PROPN
λείπουν	hilang	λείπω	hilang	V;IPFV;IND;PL;3;PRS;FIN;ACT	ADJ;SG
προτεινόμενη	saran	προτεινόμενος	saran	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;SG
προτεινόμενη	menyarankan	προτεινόμενος	mensarankan	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;SG;ACT
προτεινόμενη	mengusulkan	προτεινόμενος	menusulkan	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;SG;ACT
ιππείς	penunggang	ιππές	pentunggang	N;NOM;MASC;PL	N;SG
ιππείς	pengendara	ιππές	penkendara	N;NOM;MASC;PL	N;SG
δοκίμιο	essay	δοκίμιο	essay	N;NOM;NEUT;SG	PROPN
τοίχους	tembok	τοίχος	tembok	N;NOM;MASC;PL	N;SG
τοίχους	dinding	τοίχος	dinding	N;NOM;MASC;PL	N;SG
οδηγοί	pengemudi	οδηγός	pengemudi	N;NOM;MASC;PL	N;SG
οδηγοί	driver	οδηγός	driver	N;NOM;MASC;PL	PROPN
οδηγοί	pemandu	οδηγός	penpandu	N;NOM;MASC;PL	N;SG
οδηγοί	panduan	οδηγός	panduan	N;NOM;MASC;PL	N;SG
μισή	separuh	μισός	separuh	N;ACC;FEM;SG	ADJ;SG
μισή	half	μισός	half	N;ACC;FEM;SG	PROPN
μισή	setengah	μισός	setengah	N;ACC;FEM;SG	ADJ;SG
ιδρυτές	pendiri	ιδρυτής	pendiri	N;NOM;MASC;PL	N;SG
πάρκα	pertamanan	πάρκα	pertamanan	N;NOM;NEUT;PL	N;SG
πάρκα	parks	πάρκα	parks	N;NOM;NEUT;PL	PROPN
πάρκα	taman	πάρκα	taman	N;NOM;NEUT;PL	N;SG
μίνι	mini	μίνι	mini	NUM;NOM;NEUT;SG	PROPN;SG
μίνι	minnie	μίνι	minnie	NUM;NOM;NEUT;SG	PROPN
άρχοντα	lord	άρχω	lord	N;ACC;MASC;SG	PROPN
καταλυτική	katalis	καταλυτικός	katalis	ADJ;NOM;FEM;SG	N
ευαγγέλιο	gospel	ευαγγέλιο	gospel	N;NOM;NEUT;SG	PROPN
νεότερο	terbaru	νέος	terbaru	ADJ;NOM;CMPR;NEUT;SG	ADJ;RL;SG
γύρους	lap	γύρος	lap	N;ACC;MASC;PL	PROPN;SG
φραντσέσκο	francesco	φραντσέσκο	francesco		PROPN
αιχμαλωσία	capture	αιχμαλωσία	capture	N;NOM;FEM;SG	PROPN
αιχμαλωσία	menangkap	αιχμαλωσία	mentangkap	N;NOM;FEM;SG	V;SG;ACT
χέπμπορν	hepburn	χεπμπώρνω	hepburn		PROPN
περιστατικά	insiden	περιστατικά	insiden	ADV	N;SG
γραμμάρια	gram	γραμμάριο	gram	N;NOM;NEUT;PL	N;SG
πολιτιστικός	kebudayaan	πολιτιστικός	kebudayaan	ADJ;NOM;MASC;SG	N;SG
πολιτιστικός	budaya	πολιτιστικός	budaya	ADJ;NOM;MASC;SG	N;SG
ικανός	terampil	ικανός	terampil	ADJ;NOM;MASC;SG	N
ικανός	mampu	ικανός	mampu	ADJ;NOM;MASC;SG	ADV
λεωφόρος	boulevard	λεωφόρος	boulevard	N;NOM;FEM;SG	PROPN
λεωφόρος	avenue	λεωφόρος	avenue	N;NOM;FEM;SG	PROPN
λεωφόρος	highway	λεωφόρος	highway	N;NOM;FEM;SG	PROPN
βίο	bio	βίο	bio	N;ACC;MASC;SG	PROPN
άπειρο	infinite	άπειρο	infinite	N;NOM;NEUT;SG	PROPN;SG
άπειρο	infinity	άπειρο	infinity	N;NOM;NEUT;SG	PROPN
λευκός	white	λευκός	white	ADJ;NOM;MASC;SG	PROPN
καταστραφεί	hancur	καταστρέφω	hancur	V;PFV;NFIN;PASS	ADJ;SG
καταστραφεί	menghancurkan	καταστρέφω	menhancurkan	V;PFV;NFIN;PASS	V;SG;ACT
αιθιοπία	ethiopia	αιθιοπία	ethiopia	PROPN;ACC;FEM;SG	PROPN
αιθιοπία	etiopia	αιθιοπία	etiopia	PROPN;ACC;FEM;SG	PROPN
ζωγράφισε	dilukis	ζωγραφίζω	dilukis	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
ζωγράφισε	dicat	ζωγραφίζω	dicat	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PASS
περσία	persia	περσία	persia	PROPN;NOM;FEM;SG	PROPN
ξένη	foreign	ξένος	foreign	ADJ;NOM;FEM;SG	PROPN
τακτικό	taktis	τακτικός	taktis	ADJ;NOM;NEUT;SG	N;SG
κοσμήματα	permata	κόσμημα	permata	N;NOM;NEUT;PL	N;SG
κοσμήματα	mustika	κόσμημα	mustika	N;NOM;NEUT;PL	PROPN
κοσμήματα	perhiasan	κόσμημα	perhiasan	N;NOM;NEUT;PL	N;SG
κοσμήματα	perhiasan	κόσμημα	perhiasan	N;NOM;NEUT;PL	N;SG
δεκτή	berkelanjutan	δεκτός	berkelanjutan	ADJ;NOM;FEM;SG	V;SG;ACT
δεκτή	diterima	δεκτός	diterima	ADJ;NOM;FEM;SG	V;SG;PASS
στολή	costume	στολή	costume	N;NOM;FEM;SG	PROPN
χάρης	haris	χάρη	haris	PROPN;NOM;MASC;SG	PROPN
επικεντρώνεται	berfokus	επικεντρώνω	berfokus	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;ACT
ενισχύσεις	aid	ενίσχυση	aid	N;NOM;FEM;PL	PROPN
έντυπα	forms	έντυπο	forms	N;NOM;NEUT;PL	PROPN
έντυπα	form	έντυπο	form	N;NOM;NEUT;PL	PROPN
έντυπα	bentuk	έντυπο	bentuk	N;NOM;NEUT;PL	N;SG
διπλά	double	διπλός	double	NUM;NOM;NEUT;PL	PROPN
διπλά	ganda	διπλός	ganda	NUM;NOM;NEUT;PL	N;SG
διπλά	dobel	διπλός	dobel	NUM;NOM;NEUT;PL	PROPN
διπλά	gandakan	διπλός	gandakan	NUM;NOM;NEUT;PL	V;SG;ACT
περιορισμένο	limited	περιορίζω	limited	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	PROPN
μαχητής	petarung	μαχητής	petarung	ADJ;NOM;MASC;SG	N;SG
μαχητής	fighter	μαχητής	fighter	ADJ;NOM;MASC;SG	N
μαχητής	tempur	μαχητής	tempur	ADJ;NOM;MASC;SG	N;SG
στου	stu	μου	stu	N	PROPN
αποθέματα	saham	απόθεμα	saham	N;NOM;NEUT;PL	N;SG
αλεξάνδρα	alexandra	αλεξάνδρος	alexandra	PROPN;NOM;FEM;SG	PROPN
πεποιθήσεις	kepercayaan	πεποίθηση	kepercayaan	N;NOM;FEM;PL	N;SG
πεποιθήσεις	keyakinan	πεποίθηση	keyakinan	N;NOM;FEM;PL	N;SG
όποτε	kapanpun	όποτε	kapan	ADV	
ντάγκλας	douglas	ντάγκλος	douglas	PROPN;NOM;MASC;SG	PROPN
άγκυρα	ankara	άγκυρα	ankara	PROPN;NOM;FEM;SG	PROPN
άγκυρα	jangkar	άγκυρα	jangkar	PROPN;NOM;FEM;SG	PROPN
άγκυρα	anchor	άγκυρα	anchor	PROPN;NOM;FEM;SG	PROPN
κατασκευάζονται	diproduksi	κατασκευάζω	diproduksi	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;SG;PASS
σήμανση	menandai	σήμανση	mentandai	N;NOM;FEM;SG	V;SG;ACT
σήμανση	labelling	σήμανση	labelling	N;NOM;FEM;SG	PROPN
φοιτητής	student	φοιτητής	student	N;NOM;MASC;SG	PROPN
ρόλων	peran	ρόλος	peran	N;GEN;MASC;PL	N;SG
άρχοντες	lords	άρχων	lords	ADJ;NOM;MASC;PL	PROPN
ουρουγουάη	uruguay	ουρουγουάος	uruguay	PROPN;ACC;FEM;SG	N
περιστέρι	dove	περιστέρι	dove	N;NOM;NEUT;SG	PROPN
περιστέρι	merpati	περιστέρι	merpati	N;NOM;NEUT;SG	PROPN;SG
περιστέρι	merpati	περιστέρι	merpati	N;NOM;NEUT;SG	PROPN;SG
ξένα	asing	ξένος	asing	ADJ;NOM;NEUT;PL	ADJ;SG
ξένα	foreign	ξένος	foreign	ADJ;NOM;NEUT;PL	PROPN
φράνκο	franco	φράνκο	franco		PROPN
φράνκο	franko	φράνκο	franko		PROPN
βάγκνερ	wagner	βάγκνερ	wagner		PROPN
κάμπο	cabo	κάμπος	cabo	PROPN;NOM;NEUT;SG	PROPN
κάμπο	campo	κάμπος	campo	PROPN;NOM;NEUT;SG	PROPN
σαφής	bersihkan	σαφής	bersihkan	ADJ;NOM;FEM;SG	V;SG;ACT
σαφής	clear	σαφής	clear	ADJ;NOM;FEM;SG	PROPN
σαφής	bening	σαφής	bening	ADJ;NOM;FEM;SG	PROPN;SG
σαφής	hapus	σαφής	hapus	ADJ;NOM;FEM;SG	PROPN;SG
γκρι	gray	γκρι	gray	N;NOM;SG	PROPN
γκρι	grey	γκρι	grey	N;NOM;SG	PROPN
φαινομένων	fenomena	φαινόμενο	fenomena	N;GEN;NEUT;PL	N;SG
σέρβος	serbia	σέρβος	serbia	PROPN;NOM;MASC;SG	PROPN
σέρβος	serbia	σέρβος	serbia	PROPN;NOM;MASC;SG	PROPN
έβδομη	ketujuh	έβδομος	ketujuh	PROPN;NOM;FEM;SG	NUM
έβδομη	seventh	έβδομος	seventh	PROPN;NOM;FEM;SG	PROPN
συναισθήματα	emosi	συναίσθημα	emosi	N;NOM;NEUT;PL	N;SG
συναισθήματα	perasaan	συναίσθημα	perrasaan	N;NOM;NEUT;PL	N;SG
πράγας	prague	πράγα	prague	PROPN;GEN;FEM;SG	PROPN
πράγας	praha	πράγα	praha	PROPN;GEN;FEM;SG	PROPN
παραμένοντας	sisa	παραμένω	sisa	V;IPFV;V.CVB;ACT	N;SG
παραμένοντας	tersisa	παραμένω	tersisa	V;IPFV;V.CVB;ACT	V;SG;PASS
φούτμπολ	sepakbola	φούτμπολ	sepakbola		N;SG
φούτμπολ	football	φούτμπολ	football		PROPN
ναυπηγεία	galangan	ναυπηγείο	galangan	N;NOM;NEUT;PL	N;SG
ύδρα	hydra	ύδρα	hydra	PROPN;ACC;FEM;SG	PROPN
σλοβακίας	slowakia	σλοβακία	slowakia	PROPN;GEN;FEM;SG	PROPN
διαιτητής	ref	διαιτητής	ref	N;NOM;MASC;SG	PROPN
λάμψη	sparkle	λάμψη	sparkle	N;ACC;FEM;SG	PROPN
λάμψη	bersinar	λάμψη	bersinar	N;ACC;FEM;SG	V;SG;ACT
λάμψη	glow	λάμψη	glow	N;ACC;FEM;SG	PROPN
έκτο	keenam	έκτος	keenam	NUM;NOM;NEUT;SG	NUM
έκτο	sixth	έκτος	sixth	NUM;NOM;NEUT;SG	PROPN
προσθέτει	penambahan	προσθέτω	pentambahan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
σαουδική	saudi	σαουδικός	saudi	ADJ;NOM;FEM;SG	PROPN
αϊνστάιν	einstein	αϊνστάιν	einstein	N	PROPN
παραμέτρους	parameter	παράμετρος	parameter	N;NOM;FEM;PL	N;SG
άστρα	bintang	άστρα	bintang	N;NOM;NEUT;PL	N;SG
άστρα	stars	άστρα	stars	N;NOM;NEUT;PL	PROPN
