que	that	que	that	PRO;MASC;SG	PROPN
registrado	записали	registrar	записать	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
quarenta	forty	quarenta	forty	NUM	PROPN
seguro	безопасно	seguro	безопасный	N;MASC;SG	ADJ;NEUT;SG
seguro	безопасное	seguro	безопасный	N;MASC;SG	ADJ;NOM;NEUT;SG
seguro	страхования	seguro	страхование	N;MASC;SG	N;INAN;NOM;NEUT;PL
seguro	обезопасить	seguro	обезопасить	N;MASC;SG	V;PFV;NFIN;ACT
investimento	инвестиции	investimento	инвестиция	N;MASC;SG	N;INAN;NOM;FEM;PL
investimento	капиталовложения	investimento	капиталовложение	N;MASC;SG	N;INAN;NOM;NEUT;PL
investimento	инвестиции	investimento	инвестиция	N;MASC;SG	N;INAN;NOM;FEM;PL
investimento	капиталовложения	investimento	капиталовложение	N;MASC;SG	N;INAN;NOM;NEUT;PL
investimento	инвестиции	investimento	инвестиция	N;MASC;SG	N;INAN;NOM;FEM;PL
preços	прайс	preço	прайс	N;MASC;PL	N;INAN;NOM;MASC;SG
preços	цена	preço	цена	N;MASC;PL	N;INAN;NOM;FEM;SG
procedimento	процедуры	procedimento	процедура	N;MASC;SG	N;INAN;NOM;FEM;PL
oferecer	предложение	oferecer	предложение	V;NFIN	N;INAN;NOM;NEUT;SG
constantes	постоянная	constante	постоянный	ADJ;MASC;PL	ADJ;NOM;FEM;SG
constantes	постоянно	constante	постоянно	ADJ;MASC;PL	ADV
constantes	постоянное	constante	постоянный	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
constantes	постоянный	constante	постоянный	ADJ;MASC;PL	ADJ;NOM;MASC;SG
constantes	константы	constante	констант	ADJ;MASC;PL	N;INAN;NOM;MASC;PL
comida	продовольственной	comida	продовольственный	N;FEM;SG	ADJ;INS;FEM;SG
marcando	маркировка	marcar	маркировка	V;V.MSDR	N;INAN;NOM;FEM;SG
marcando	маркировки	marcar	маркировка	V;V.MSDR	N;INAN;NOM;FEM;PL
sagrado	святое	sagrado	святой	N;MASC;SG	ADJ;NOM;NEUT;SG
sagrado	священное	sagrado	священный	N;MASC;SG	ADJ;NOM;NEUT;SG
sagrado	священная	sagrado	священный	N;MASC;SG	ADJ;NOM;FEM;SG
sagrado	священный	sagrado	свясти	N;MASC;SG	ADJ;NOM;MASC;SG
sagrado	священной	sagrado	священный	N;MASC;SG	ADJ;INS;FEM;SG
amador	амадор	amador	амадор	N;MASC;SG	
songs	песни	song	песня	N;MASC;SG	N;INAN;NOM;FEM;PL
songs	songs	song	songs	N;MASC;SG	PROPN
linda	красавица	linda	красавица	ADJ;FEM;SG	N;ANIM;NOM;FEM;SG
linda	красивые	linda	красивый	ADJ;FEM;SG	ADJ;NOM;PL
linda	красиво	linda	красиво	ADJ;FEM;SG	ADV
vencendo	выигрыш	vencer	выигрыш	V;V.MSDR	N;INAN;NOM;MASC;SG
vencendo	победы	vencer	победа	V;V.MSDR	N;INAN;NOM;FEM;PL
vencendo	победа	vencer	победа	V;V.MSDR	N;INAN;NOM;FEM;SG
concessão	концессии	concessão	концессия	N;FEM;SG	N;INAN;NOM;FEM;PL
camponotus	camponotus	camponotu	camponotus	N;MASC;SG	PROPN
braços	оружие	braço	оружие	N;MASC;PL	N;INAN;NOM;NEUT;SG
tecido	ткани	tecido	ткань	N;MASC;SG	N;INAN;NOM;FEM;PL
tecido	ткани	tecido	ткань	N;MASC;SG	N;INAN;NOM;FEM;PL
tecido	ткани	tecido	ткань	N;MASC;SG	N;INAN;NOM;FEM;PL
célula	ячейки	célula	ячейка	N;FEM;SG	N;INAN;NOM;FEM;PL
espetáculo	показывать	espetáculo	показывать	N;MASC;SG	V;IPFV;NFIN;ACT
espetáculo	show	espetáculo	show	N;MASC;SG	PROPN
espetáculo	показать	espetáculo	показать	N;MASC;SG	V;PFV;NFIN;ACT
filmagens	снимать	filmagem	снимать	N;FEM;PL	V;IPFV;NFIN;ACT
filmagens	снимаю	filmagem	снимать	N;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
filmagens	снимаем	filmagem	снимать	N;FEM;PL	V;IPFV;IND;PL;1;PRS;FIN;ACT
filmagens	съемка	filmagem	съемка	N;FEM;PL	N;INAN;NOM;FEM;SG
empregados	занятых	empregado	занять	N;MASC;PL	V;PFV;GEN;PL;PST;V.PTCP;PASS
asa	крыла	asa	крыло	N;FEM;SG	N;INAN;NOM;NEUT;PL
centenário	столетия	centenário	столетие	N;MASC;SG	N;INAN;NOM;NEUT;PL
presidencial	президентских	presidencial	президентский	N;MASC;SG	ADJ;GEN;PL
presidencial	президентский	presidencial	президентский	N;MASC;SG	ADJ;NOM;MASC;SG
aplicado	прикладной	aplicar	прикладной	V;MASC;SG;V.PTCP	ADJ;INS;FEM;SG
otomano	османской	otomano	османский	N;MASC;SG	ADJ;INS;FEM;SG
arts	arts	art	arts	N;MASC;SG	PROPN
atp	atp	atp	atp	N;MASC;SG	PROPN
ovos	яйцо	ovo	яйцо	N;MASC;PL	N;INAN;NOM;NEUT;SG
coutinho	коутиньо	coutinho	коутиньо	N;MASC;SG	
nativos	родной	nativo	родной	N;MASC;PL	ADJ;NOM;MASC;SG
acção	меры	acção	мера	N;FEM;SG	N;INAN;NOM;FEM;PL
acção	действий	acção	действие	N;FEM;SG	N;INAN;GEN;NEUT;PL
acção	действия	acção	действие	N;FEM;SG	N;INAN;NOM;NEUT;PL
marcação	маркировки	marcação	маркировка	N;FEM;SG	N;INAN;NOM;FEM;PL
marcação	отметки	marcação	отметка	N;FEM;SG	N;INAN;NOM;FEM;PL
marcação	метки	marcação	метка	N;FEM;SG	N;INAN;NOM;FEM;PL
vingança	мести	vingança	месть	N;FEM;SG	N;INAN;NOM;FEM;PL
divino	божественная	divino	божественный	N;MASC;SG	ADJ;NOM;FEM;SG
divino	божественное	divino	божественный	N;MASC;SG	ADJ;NOM;NEUT;SG
gary	гари	gary	гарь	N;MASC;SG	
acreditava	верила	acreditar	верить	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
acreditava	поверил	acreditar	поверить	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
acreditava	поверила	acreditar	поверить	V;IND;SG;3;IPFV;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
acreditava	верил	acreditar	верить	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
continuação	продолжил	continuação	продолжить	N;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
massachusetts	массачусетс	massachusetts	массачусетс	N;MASC;PL	N;INAN;NOM;MASC;SG
reprodução	разведения	reprodução	разведение	N;FEM;SG	N;INAN;NOM;NEUT;PL
reprodução	воспроизведения	reprodução	воспроизведение	N;FEM;SG	N;INAN;NOM;NEUT;PL
reprodução	размножения	reprodução	размножение	N;FEM;SG	N;INAN;NOM;NEUT;PL
mota	мотоциклов	mota	мотоцикл	N;MASC;SG	N;INAN;GEN;MASC;PL
vazio	пустоту	vazio	пустота	ADJ;MASC;SG	N;INAN;ACC;FEM;SG
vazio	пустота	vazio	пустота	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
vazio	пустота	vazio	пустота	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
vazio	пустые	vazio	пустой	ADJ;MASC;SG	ADJ;NOM;PL
curtas	короткая	curto	короткий	ADJ;FEM;PL	ADJ;NOM;FEM;SG
curtas	короткий	curto	короткий	ADJ;FEM;PL	ADJ;NOM;MASC;SG
curtas	короткое	curto	короткий	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
curtas	коротко	curto	коротко	ADJ;FEM;PL	ADV
curtas	шорты	curto	шорт	ADJ;FEM;PL	N;INAN;NOM;MASC;PL
box	box	box	box	N;MASC;SG	PROPN
cair	падение	cair	падение	V;NFIN	N;INAN;NOM;NEUT;SG
trânsito	пробки	trânsito	пробка	N;MASC;SG	N;INAN;NOM;FEM;PL
trânsito	движения	trânsito	движение	N;MASC;SG	N;INAN;NOM;NEUT;PL
permissão	разрешите	permissão	разрешить	N;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
fundamentais	фундаментальные	fundamental	фундаментальный	N;MASC;PL	ADJ;NOM;PL
artificial	искусственные	artificial	искусственный	ADJ;MASC;SG	ADJ;NOM;PL
artificial	искусственных	artificial	искусственный	ADJ;MASC;SG	ADJ;GEN;PL
físicas	физическая	físico	физический	N;FEM;PL	ADJ;NOM;FEM;SG
físicas	физический	físico	физический	N;FEM;PL	ADJ;NOM;MASC;SG
físicas	физические	físico	физический	N;FEM;PL	ADJ;NOM;PL
físicas	физической	físico	физический	N;FEM;PL	ADJ;INS;FEM;SG
físicas	физическое	físico	физический	N;FEM;PL	ADJ;NOM;NEUT;SG
infante	младенческой	infante	младенческий	N;MASC;SG	ADJ;INS;FEM;SG
infante	инфанте	infante	инфант	N;MASC;SG	
amarela	желтая	amarela	желтый	N;FEM;SG	ADJ;NOM;FEM;SG
amarela	жёлтый	amarela	жёлтый	N;FEM;SG	ADJ;NOM;MASC;SG
amarela	желтые	amarela	желтый	N;FEM;SG	ADJ;NOM;PL
amarela	желтый	amarela	желтый	N;FEM;SG	ADJ;NOM;MASC;SG
atualização	обновить	atualização	обновить	N;FEM;SG	V;PFV;NFIN;ACT
atualização	обновления	atualização	обновление	N;FEM;SG	N;INAN;NOM;NEUT;PL
atualização	обновлять	atualização	обновлять	N;FEM;SG	V;IPFV;NFIN;ACT
atualização	обновить	atualização	обновить	N;FEM;SG	V;PFV;NFIN;ACT
falou	поговорили	falar	говорить	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN;ACT
desconhecida	неизвестное	desconhecer	неизвестный	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG
desconhecida	неизвестный	desconhecer	неизвестный	V;FEM;SG;V.PTCP	ADJ;NOM;MASC;SG
desconhecida	неизвестно	desconhecer	неизвестный	V;FEM;SG;V.PTCP	ADJ;NEUT;SG
desconhecida	неизвестная	desconhecer	неизвестный	V;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
desconhecida	неизвестен	desconhecer	неизвестный	V;FEM;SG;V.PTCP	ADJ;MASC;SG
instruções	инструкция	instrução	инструкция	N;FEM;PL	N;INAN;NOM;FEM;SG
instruções	инструкция	instrução	инструкция	N;FEM;PL	N;INAN;NOM;FEM;SG
fantasma	призраки	fantasma	призрак	N;MASC;SG	N;INAN;NOM;MASC;PL
interação	взаимодействия	interação	взаимодействие	N;FEM;SG	N;INAN;NOM;NEUT;PL
acadêmico	академических	acadêmico	академический	N;MASC;SG	ADJ;GEN;PL
concepção	зачатия	concepção	зачатие	N;FEM;SG	N;INAN;NOM;NEUT;PL
concepção	design	concepção	design	N;FEM;SG	PROPN
fria	холодная	fria	холодный	N;FEM;SG	ADJ;NOM;FEM;SG
fria	холодное	fria	холодный	N;FEM;SG	ADJ;NOM;NEUT;SG
fria	холодный	fria	холодный	N;FEM;SG	ADJ;NOM;MASC;SG
fria	холодно	fria	холодный	N;FEM;SG	ADJ;NEUT;SG
horror	ужасы	horror	ужас	N;MASC;SG	N;INAN;NOM;MASC;PL
lorena	лорейн	lorena	лорейн	N;FEM;SG	
take	возьми	take	брать	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
take	бери	take	брать	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
take	берите	take	брать	N;MASC;SG	V;IPFV;IMP;PL;2;FIN;ACT
take	принять	take	принять	N;MASC;SG	V;PFV;NFIN;ACT
take	возьмите	take	брать	N;MASC;SG	V;PFV;IMP;PL;2;FIN;ACT
take	взять	take	брать	N;MASC;SG	V;PFV;NFIN;ACT
cinturão	пояса	cinturão	пояс	N;MASC;SG	N;INAN;NOM;MASC;PL
lutou	сражались	lutar	сражаться	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;MID
austríaco	австрии	austríaco	австрия	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
matou	убиты	matar	убить	V;IND;SG;3;PST;FIN	V;PFV;PL;PST;V.PTCP;PASS
tratados	договоры	tratar	договор	V;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL
iso	iso	iso	iso	N;FEM;SG	PROPN
aquisição	приобретения	aquisição	приобретение	N;FEM;SG	N;INAN;NOM;NEUT;PL
xbox	xbox	xbox	xbox	N;MASC;SG	PROPN
gold	золотой	gold	золотой	N;MASC;SG	ADJ;NOM;MASC;SG
gold	золотая	gold	золотой	N;MASC;SG	ADJ;NOM;FEM;SG
gold	gold	gold	gold	N;MASC;SG	PROPN
gold	золотые	gold	золотой	N;MASC;SG	ADJ;NOM;PL
viúva	вдовы	viúva	вдова	N;FEM;SG	N;ANIM;NOM;FEM;PL
consulado	консульства	consulado	консульство	N;MASC;SG	N;INAN;NOM;NEUT;PL
sky	sky	sky	sky	N;MASC;SG	PROPN
sky	скай	sky	скай	N;MASC;SG	INTJ
mel	родная	mel	родной	N;MASC;SG	ADJ;NOM;FEM;SG
mel	дорогая	mel	дорогой	N;MASC;SG	ADJ;NOM;FEM;SG
escolhida	избранные	escolher	избрать	V;FEM;SG;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
alias	псевдоним	alia	псевдонимый	N;MASC;PL	N;ANIM;NOM;MASC;SG
ferroviário	железнодорожные	ferroviário	железнодорожный	N;MASC;SG	ADJ;NOM;PL
ferroviário	железнодорожных	ferroviário	железнодорожный	N;MASC;SG	ADJ;GEN;PL
ferroviário	железнодорожный	ferroviário	железнодорожный	N;MASC;SG	ADJ;NOM;MASC;SG
leal	верные	leal	верный	ADJ;MASC;SG	ADJ;NOM;PL
leal	преданный	leal	преданный	ADJ;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ibérica	пиренейском	ibérico	пиренейский	N;FEM;SG	ADJ;ESS;MASC;SG
antiguidade	древний	antiguidade	древний	N;FEM;SG	ADJ;NOM;MASC;SG
antiguidade	древних	antiguidade	древний	N;FEM;SG	ADJ;GEN;PL
antiguidade	древние	antiguidade	древний	N;FEM;SG	ADJ;NOM;PL
antiguidade	древняя	antiguidade	древний	N;FEM;SG	ADJ;NOM;FEM;SG
antiguidade	древности	antiguidade	древность	N;FEM;SG	N;INAN;NOM;FEM;PL
perfeito	идеальная	perfeito	идеальный	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
perfeito	идеальный	perfeito	идеальный	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
perfeito	идеально	perfeito	идеально	V;MASC;SG;V.PTCP	ADV
pertencia	принадлежали	pertencer	принадлежать	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;PST;FIN;ACT
substituída	заменены	substituir	заменить	V;FEM;SG;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
substituída	заменили	substituir	заменить	V;FEM;SG;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
substituída	заменены	substituir	заменить	V;FEM;SG;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
force	силы	forcer	сила	N;MASC;SG	N;INAN;NOM;FEM;PL
force	force	forcer	force	N;MASC;SG	PROPN
dentes	зуб	dente	зуб	N;MASC;PL	N;INAN;NOM;MASC;SG
dentes	зуба	dente	зуб	N;MASC;PL	N;INAN;GEN;MASC;SG
trajetória	траектории	trajetória	траектория	N;FEM;SG	N;INAN;NOM;FEM;PL
executado	казнены	executar	казнен	V;MASC;SG;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
executado	казнили	executar	казнить	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
demanda	потребовать	demanda	требовать	N;FEM;SG	V;PFV;NFIN;ACT
tocou	тронут	tocar	трогать	V;IND;SG;3;PST;FIN	ADJ;MASC;SG
tocou	играли	tocar	играть	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
adotado	принятые	adotar	принять	V;MASC;SG;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
morta	мертвый	morto	мертвый	N;FEM;SG	ADJ;NOM;MASC;SG
morta	умер	morto	умереть	N;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
morta	мертвые	morto	мертвый	N;FEM;SG	ADJ;NOM;PL
morta	мертв	morto	мертвый	N;FEM;SG	ADJ;MASC;SG
morta	мертва	morto	мертвый	N;FEM;SG	ADJ;FEM;SG
est	est	est	est	N;MASC;SG	PROPN
racing	гонки	racing	гонка	N;MASC;SG	N;INAN;NOM;FEM;PL
racing	racing	racing	racing	N;MASC;SG	PROPN
racing	скачки	racing	скачок	N;MASC;SG	N;INAN;NOM;MASC;PL
ética	этических	ética	этический	N;FEM;SG	ADJ;GEN;PL
ética	этики	ética	этика	N;FEM;SG	N;INAN;NOM;FEM;PL
provincial	провинциальные	provincial	провинциальный	N;MASC;SG	ADJ;NOM;PL
provincial	провинциальных	provincial	провинциальный	N;MASC;SG	ADJ;GEN;PL
cura	исцелить	cura	исцелить	N;FEM;SG	V;PFV;NFIN;ACT
cura	вылечить	cura	вылечить	N;FEM;SG	V;PFV;NFIN;ACT
eleita	избранные	eleger	избрать	V;FEM;SG;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
marcados	отмечен	marcar	отметить	V;MASC;PL;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
marcados	отмечена	marcar	отметить	V;MASC;PL;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
marcados	отмечено	marcar	отметить	V;MASC;PL;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
marcados	отмечена	marcar	отметить	V;MASC;PL;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
digitais	цифровая	digital	цифровой	N;MASC;PL	ADJ;NOM;FEM;SG
digitais	цифровой	digital	цифровой	N;MASC;PL	ADJ;NOM;MASC;SG
digitais	цифровые	digital	цифровой	N;MASC;PL	ADJ;NOM;PL
digitais	digital	digital	digital	N;MASC;PL	PROPN
alegria	радости	alegria	радость	N;FEM;SG	N;INAN;NOM;FEM;PL
ocupado	заняты	ocupar	занять	V;MASC;SG;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
ocupado	оккупированные	ocupar	оккупировать	V;MASC;SG;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
ocupado	оккупированных	ocupar	оккупировать	V;MASC;SG;V.PTCP	V;PFV;GEN;PL;PST;V.PTCP;PASS
alexandria	александрии	alexandria	александрия	N;FEM;SG	N;INAN;NOM;FEM;PL
palma	ладони	palma	ладонь	N;FEM;SG	N;INAN;NOM;FEM;PL
palma	palm	palma	palm	N;FEM;SG	PROPN
bros	bros	bro	bros	N;MASC;SG	PROPN
roda	колеса	roda	колесо	N;FEM;SG	N;INAN;NOM;NEUT;PL
estreito	проливах	estreito	пролив	N;MASC;SG	N;INAN;ESS;MASC;PL
estreito	узких	estreito	узкий	N;MASC;SG	ADJ;GEN;PL
estreito	узкие	estreito	узкий	N;MASC;SG	ADJ;NOM;PL
estreito	узкий	estreito	узкий	N;MASC;SG	ADJ;NOM;MASC;SG
estreito	сузить	estreito	сужать	N;MASC;SG	V;PFV;NFIN;ACT
conversa	поговорить	conversa	говорить	N;FEM;SG	V;PFV;NFIN;ACT
conversa	говорить	conversa	говорить	N;FEM;SG	V;IPFV;NFIN;ACT
conversa	разговоры	conversa	разговор	N;FEM;SG	N;INAN;NOM;MASC;PL
canta	пой	canta	пой	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
morreram	умер	morrer	умереть	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
morreram	умерла	morrer	умереть	V;IND;PL;3;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
morreram	погиб	morrer	погибнуть	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
entrevistas	интервью	entrevista	интервью	N;FEM;PL	N;INAN;NOM;NEUT;SG
vender	продажа	vender	продажа	V;NFIN	N;INAN;NOM;FEM;SG
vender	продажа	vender	продажа	V;NFIN	N;INAN;NOM;FEM;SG
essencial	essentials	essencial	essentials	ADJ;MASC;SG	PROPN
típico	типично	típico	типично	ADJ;MASC;SG	ADV
típico	типичные	típico	типичный	ADJ;MASC;SG	ADJ;NOM;PL
vidro	стекла	vidro	стекло	N;MASC;SG	N;INAN;NOM;NEUT;PL
mega	мега	megar	мег	N;MASC;SG	
mega	mega	megar	mega	N;MASC;SG	PROPN
voluntários	доброволец	voluntário	доброволец	N;MASC;PL	N;ANIM;NOM;MASC;SG
positiva	положительные	positivo	положительный	ADJ;FEM;SG	ADJ;NOM;PL
positiva	положительно	positivo	положительно	ADJ;FEM;SG	ADV
positiva	позитивные	positivo	позитивный	ADJ;FEM;SG	ADJ;NOM;PL
estocolmo	стокгольмской	estocolmo	стокгольмский	N;MASC;SG	ADJ;INS;FEM;SG
pensa	думайте	pensar	думать	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
pensa	думай	pensar	думать	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
