van	uzvārds	van	uzvārds		N;NOM;MASC;SG
independent	neatkarīgas	independent	neatkarīga		ADJ;NOM;FEM;PL
loods	angāru	loods	angārs	V;PRS	N;ACC;MASC;SG
nyl	nīlas	nyl	nīla		N;NOM;FEM;PL
thebe	tēbās	thebe	tēbas		N;ESS;FEM
skatting	aplēses	skatting	aplēse	N;SG	N;NOM;FEM;PL
skatting	aplēses	skatting	aplēse	N;SG	N;NOM;FEM;PL
skatting	est	skatting	est	N;SG	
manageryears	manageryears	manageryear	manageryears	N;PL	N;NOM;MASC;SG
ibn	ibn	ibn	ibn	PROPN;SG	PROPN
helderder	gaišāka	helderder	gaiša	V;PRS	ADJ;NOM;CMPR;FEM;SG
phoenix	phoenix	phoenix	phoenix		
lionel	lionels	lionel	lionels		N;NOM;MASC;SG
maklikste	vieglākais	makliks	viegls		ADJ;NOM;CMPR;MASC;SG
herschel	heršels	herschel	heršels	N;SG	PROPN;NOM;MASC;SG
htm	htm	htm	htm		
rotterdam	roterdamas	rotterdam	roterdama		V;NOM;FEM;V.CVB
jammer	piedodiet	jammer	piedot		V;IMP;PL;2;POS;FIN;ACT
jammer	žēl	jammer	žēl		PART
jammer	piedod	jammer	piedot		V;IMP;SG;2;POS;FIN;ACT
jammer	atvainojiet	jammer	atvainot		V;IMP;PL;2;POS;FIN;ACT
tsjeggiese	čehu	tsjeggies	čehs	ADJ;NOM	N;NOM;MASC;SG
tsjeggiese	čehijas	tsjeggies	čehija	ADJ;NOM	PROPN;NOM;FEM;SG
gotenburg	gēteborgas	gotenburg	gēteborga	PROPN;SG	N;NOM;FEM;PL
sergei	sergejs	sergei	sergejs		PROPN;NOM;MASC;SG
sergei	sergejs	sergei	sergejs		PROPN;NOM;MASC;SG
hahn	hahn	hahn	hahn		
strukturele	strukturālo	struktureel	strukturāls	N;PL	ADJ;ACC;MASC;SG
strukturele	strukturāli	struktureel	strukturāli	N;PL	ADV
strukturele	strukturālā	struktureel	strukturāls	N;PL	ADJ;NOM;FEM;SG
aanvraag	pieprasījums	aanvraag	pieprasījums	V;PRS	N;NOM;MASC;SG
ewewig	līdzsvars	ewewig	līdzsvars		N;NOM;MASC;SG
informele	neoficiāli	informeel	neoficiāli	ADJ;NOM	ADV
informele	gadījuma	informeel	gadījums	ADJ;NOM	N;GEN;MASC;SG
norman	norman	norman	normanēt		PROPN;NOM;FEM;SG
etiek	ētikas	etiek	ētika	N;SG	N;NOM;FEM;PL
ruth	ruta	ruth	ruts	PROPN;SG	PROPN;NOM;FEM;SG
ruth	rūta	ruth	rūts	PROPN;SG	N;NOM;FEM;SG
skyn	sine	skyn	sine	V;PRS	N;NOM;MASC;SG
huishoudings	mājsaimniecību	huishouding	mājsaimniecība	N;PL	N;ACC;FEM;SG
huishoudings	mājsaimniecības	huishouding	mājsaimniecība	N;PL	N;NOM;FEM;SG
tswana	cvanu	tswana	cvana	PROPN;SG	N;ACC;FEM;SG
steven	stīvens	steven	stīvens		PROPN;NOM;MASC;SG
swanger	grūtniecība	swanger	grūtniecība	V;PRS	N;NOM;FEM;SG
swanger	stāvoklī	swanger	stāvoklis	V;PRS	N;ESS;MASC;SG
komponiste	komponistu	komponiste	komponists	N;PL	N;ACC;MASC;SG
eden	eden	eden	eden		
vancouver	vankūveras	vancouver	vankūvera		PROPN;NOM;FEM;PL
variasie	variācijas	variasie	variācija	N;SG	N;NOM;FEM;PL
etienne	etienne	etienne	etienne		PROPN;NOM;FEM;SG
engine	dzinējs	engine	dzinējs		N;NOM;MASC;SG
engine	motors	engine	motors		N;NOM;MASC;SG
engine	motora	engine	motors		N;GEN;MASC;SG
doc	dok	doc	dok		
doc	doktors	doc	doktors		N;NOM;MASC;SG
doc	doc	doc	dok		N
cats	kaķi	cats	kaķis		N;NOM;MASC;PL
cats	kaķiem	cats	kaķis		N;DAT;MASC;PL
herken	atzītā	herken	atzīt	V;PRS	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
herken	atzītas	herken	atzīt	V;PRS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
herken	atzīta	herken	atzīt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
herken	atzīti	herken	atzīt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
herken	atzīts	herken	atzīt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
herken	atzītas	herken	atzīt	V;PRS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
herken	atzīta	herken	atzīt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
herken	atzīti	herken	atzīt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
herken	atzīts	herken	atzīt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meson	mezoni	meson	mezone		N;NOM;MASC;PL
verbode	aizliegta	verbode	aizliegt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
verbode	aizliegts	verbode	aizliegt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
verbode	aizliegtas	verbode	aizliegt		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
kwik	dzīvsudraba	kwik	dzīvsudrabs	V;PRS	N;NOM;FEM;SG
kwik	dzīvsudrabs	kwik	dzīvsudrabs	V;PRS	ADJ;NOM;MASC;SG
cruz	cruz	cruz	cruz	PROPN;SG	
gedetailleerde	detalizēti	detailleer	detalizēt	ADJ;NOM	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
gedetailleerde	detalizēta	detailleer	detalizēt	ADJ;NOM	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
gedetailleerde	sīki	detailleer	sīki	ADJ;NOM	ADV
gedetailleerde	detalizēts	detailleer	detalizēt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dop	shell	dop	shell	V;PRS	
dop	čaulas	dop	čaula	V;PRS	N;NOM;FEM;PL
meta	meta	meta	mest		V;FH;IND;3;POS;PST;FIN;ACT
pokal	pokal	pokal	pokal	N;SG	
lokale	vietējie	lokaal	vietējs	N;PL	ADJ;NOM;MASC;PL
lokale	vietējā	lokaal	vietējs	N;PL	ADJ;NOM;FEM;SG
lokale	vietējais	lokaal	vietējs	N;PL	ADJ;NOM;MASC;SG
lokale	lokāla	lokaal	lokāls	N;PL	ADJ;NOM;FEM;SG
lokale	lokālā	lokaal	lokāls	N;PL	ADJ;NOM;FEM;SG
gedeeltelike	daļēji	gedeeltelik	daļēji	ADJ;NOM	ADV
gedeeltelike	daļējas	gedeeltelik	daļēties	ADJ;NOM	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
maarten	maarten	maarten	maarten		
aangewese	norādītā	aanwys	norādīt	ADJ;NOM	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
gedreig	draudēja	gedreig	draudēt		V;FH;IND;3;POS;PST;FIN;ACT
gedreig	apdraudēti	gedreig	apdraudēt		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
gedreig	apdraudēts	gedreig	apdraudēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gedreig	apdraudēta	gedreig	apdraudēt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
chinese	ķīnas	chinese	ķīna		PROPN;NOM;FEM;SG
chinese	ķīnieši	chinese	ķīnietis		N;NOM;MASC;PL
chinese	ķīnietis	chinese	ķīnietis		N;NOM;MASC;SG
chinese	ķīniešu	chinese	ķīnietis		N;GEN;MASC;PL
melville	melvils	melvil	melvils	PROPN;SG	PROPN;NOM;MASC;SG
barnes	bārnss	barnes	bārnss		N;NOM;MASC;SG
cia	cip	cia	cipēt		N
gebak	cepšanas	gebak	cepšana	N;SG	N;NOM;FEM;PL
oekraïens	ukraiņu	oekraïens	ukraiņa		N;GEN;MASC;PL
oekraïens	ukrainas	oekraïens	ukraina		ADJ;NOM;FEM;PL
moore	moore	moor	moore		
moore	mūra	moor	mūris		N;NOM;MASC;SG
gnu	gnu	gnu	gnu		N
wolfgang	volfgangs	wolfgang	volfgangs		PROPN;NOM;MASC;SG
australopithecus	australopiteki	australopithecus	australopiteke	N;SG	N;NOM;MASC;PL
gerugte	baumas	gerug	baumas	ADJ;NOM	N;NOM;FEM
jun	jun	jun	jun	PROPN;SG	N
verlang	meklēja	verlang	meklēt		V;FH;IND;3;POS;PST;FIN;ACT
verlang	vajadzībām	verlang	vajadzība		N;DAT;FEM;PL
verlang	vajag	verlang	vajadzēt		V;FH;IND;3;POS;PRS;FIN;ACT
verlang	vajadzības	verlang	vajadzība		N;NOM;FEM;PL
baard	bārdu	baard	bārda		N;ACC;FEM;SG
baard	bārdas	baard	bārda		N;NOM;FEM;PL
baard	bārda	baard	bārda		N;NOM;FEM;SG
vreugde	prieks	vreugde	prieks	ADJ;NOM	N;NOM;MASC;SG
vreugde	prieka	vreugde	prieks	ADJ;NOM	N;GEN;MASC;SG
annie	annija	annie	annija	PRO;NOM;SG;3	N;NOM;FEM;SG
ontevrede	neapmierināti	ontevrede	neapmierināti		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
negatief	negatīvā	negatief	negatīva	ADV	ADJ;NOM;FEM;SG
negatief	negatīvs	negatief	negatīvs	ADV	N;NOM;MASC;SG
negatief	negatīvas	negatief	negatīva	ADV	N;NOM;FEM;PL
negatief	negatīva	negatief	negatīva	ADV	ADJ;NOM;FEM;SG
beïndruk	sajūsmā	beïndruk	sajūsma	V;PRS	N;ESS;FEM;SG
maltese	maltiešu	maltees	maltietis	ADJ;NOM	N;GEN;MASC;PL
maltese	maltas	maltees	malt	ADJ;NOM	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
akkuraat	precīzi	akkuraat	precīzi		ADV
akkuraat	precīza	akkuraat	precīza		ADJ;NOM;FEM;SG
akkuraat	precīzs	akkuraat	precīzs		ADJ;NOM;MASC;SG
akkuraat	precīzi	akkuraat	precīzi		ADV
hills	pakalni	hills	pakalns		N;NOM;MASC;PL
stort	dušas	stort	duša	V;PRS	N;NOM;FEM;PL
gehoop	cerēju	gehoop	cerēt	V;PRS	V;FH;IND;SG;1;POS;PST;FIN;ACT
gehoop	cerēja	gehoop	cerēt	V;PRS	V;FH;IND;3;POS;PST;FIN;ACT
rapporteer	ziņojums	rapporteer	ziņojums	V;PRS	N;NOM;MASC;SG
rapporteer	karogs	rapporteer	karogs	V;PRS	N;NOM;MASC;SG
rapporteer	karoga	rapporteer	karogs	V;PRS	N;GEN;MASC;SG
skadu	ēnojums	skadu	ēnojums	V;PRS	N;NOM;MASC;SG
skadu	ēnas	skadu	ēna	V;PRS	N;NOM;FEM;PL
skadu	ēnu	skadu	ēna	V;PRS	N;ACC;FEM;SG
skadu	ēna	skadu	ēna	V;PRS	N;NOM;FEM;SG
skadu	ēnā	skadu	ēna	V;PRS	N;ESS;FEM;SG
mississippi	misisipi	mississippi	misisips	N;SG	ADV
heropbou	atjaunošanas	heropbou	atjaunošana	V;PRS	N;NOM;FEM;SG
heropbou	rekonstrukcija	heropbou	rekonstrukcija	V;PRS	N;NOM;FEM;SG
iewers	kautkur	iewers	kautkur		ADV
pikkewyne	penguins	pikkewyne	penguins	N;PL	N;NOM;MASC;SG
prinse	princis	prins	princis	N;PL	N;NOM;MASC;SG
omskryf	definēta	omskryf	definēt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
omskryf	definētas	omskryf	definēt	V;PRS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
omskryf	definēti	omskryf	definēt	V;PRS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
omskryf	definēts	omskryf	definēt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
eng	eng	eng	eng	N;SG	
ikoon	ikonas	ikoon	ikona	N;SG	N;NOM;FEM;PL
konstitusionele	satversmes	konstitusioneel	satversme	ADJ;NOM	N;NOM;FEM;PL
europees	eiropas	europees	eiropa	N;PL	PROPN;NOM;FEM;SG
europees	eiropietis	europees	eiropietis	N;PL	N;NOM;MASC;SG
tou	trošu	tou	trose	N;SG	N;ACC;FEM;PL
tou	virves	tou	virve	N;SG	N;NOM;FEM;PL
tou	virvju	tou	virvis	N;SG	N;GEN;FEM;PL
armes	slikta	arme	slikta	N;PL	ADJ;NOM;FEM;SG
armes	vāja	arme	vāja	N;PL	ADJ;NOM;FEM;SG
armes	nabaga	arme	nabags	N;PL	N;NOM;MASC;SG
kar	auto	kar	auto	V;PRS	N
kar	automašīna	kar	automašīna	V;PRS	N;NOM;FEM;SG
kar	automobilis	kar	automobilis	V;PRS	N;NOM;MASC;SG
kar	mašīna	kar	mašīna	V;PRS	N;NOM;FEM;SG
warren	vorens	warren	vorens	PROPN;SG	PROPN;NOM;MASC;SG
light	lite	light	lite		
verspreide	izplata	versprei	izplatīt	ADJ;NOM	V;FH;IND;3;POS;PRS;FIN;ACT
verspreide	izplatīts	versprei	izplatīt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
hakies	iekavās	hakies	iekava		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
edinburgh	edinburgas	edinburgh	edinburga	PROPN;SG	N;NOM;FEM;PL
panama	panamas	panama	panama	PROPN;SG	PROPN;NOM;FEM;PL
panama	panama	panama	panams	PROPN;SG	PROPN;NOM;FEM;SG
joeri	jurijs	joeri	jurijs	PROPN;SG	PROPN;NOM;MASC;SG
amateur	amatieru	amateur	amatieris	N;SG	N;GEN;MASC;PL
ivan	ivans	ivan	ivans		PROPN;NOM;MASC;SG
statistiese	statistikas	statisties	statistika	ADJ;NOM	N;NOM;FEM;PL
ralph	ralfs	ralph	ralfs		PROPN;NOM;MASC;SG
sst	sst	sst	st		
stuttgart	štutgartes	stuttgart	štutgarte		N;NOM;FEM;PL
maurice	moriss	maurice	moriss	PROPN;SG	PROPN;NOM;MASC;SG
wagner	vāgners	wagner	vāgners		N;NOM;MASC;SG
selfde	pašas	selfde	pati		PRO;NOM;FEM;PL
selfde	pašu	selfde	pats		PRO;ACC;MASC;SG
konsentreer	koncentrēts	konsentreer	koncentrēt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
voortplanting	reproducēšanas	voortplanting	reproducēšana	N;SG	N;NOM;FEM;PL
vroulik	mātītes	vroulik	mātīte		N;NOM;FEM;PL
vroulik	sieviete	vroulik	sieviete		N;NOM;FEM;SG
vroulik	sievietes	vroulik	sieviete		N;NOM;FEM;PL
vroulik	sieviešu	vroulik	sieviete		N;GEN;FEM;PL
walsh	walsh	walsh	walsh		
katalonië	katalonijas	katalonië	katalonija		N;NOM;FEM;SG
oct	azt	oct	azt		N
iata	iata	iata	iats	N;SG	PROPN;NOM;FEM;SG
fox	fox	fox	fox		
fox	lapsa	fox	lapsa		N;NOM;FEM;SG
abstrakte	abstrakta	abstrak	abstrakts	N;SG	ADJ;NOM;FEM;SG
beantwoord	atbildēts	beantwoord	atbildēt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
beantwoord	atbildēja	beantwoord	atbildēt	V;PRS	V;FH;IND;3;POS;PST;FIN;ACT
oord	resort	oord	resort	N;SG	
cassini	cassini	cassini	cassins		N;NOM;MASC;SG
jameson	jameson	jameson	jameson		
misbruik	ļaunprātīgas	misbruik	ļaunprātīga	N;SG	ADJ;NOM;FEM;PL
horde	orda	hord	ords	N;PL	PROPN;NOM;FEM;SG
advertensies	piebilst	advertensie	piebilst	N;PL	V;FH;IND;3;POS;PRS;FIN;ACT
advertensies	reklāma	advertensie	reklāma	N;PL	N;NOM;FEM;SG
antonius	antonius	antonius	antonis		PROPN;NOM;MASC;SG
betekenisvolle	nozīmīgu	betekenisvol	nozīmīgs		ADJ;ACC;MASC;SG
napoléon	napoléon	napoléon	napoléon		PROPN
irene	irene	irene	irene	PRO;NOM;SG;3	
jagluiperd	gepards	jagluip	gepards	N;PL	N;NOM;MASC;SG
ram	ram	ram	ras	V;PRS	N
ram	aries	ram	ariet	V;PRS	N;NOM;FEM;PL
allerlei	dažādi	allerlei	dažāds	PRO	ADJ;NOM;MASC;PL
allerlei	dažādas	allerlei	dažāda	PRO	ADJ;NOM;FEM;PL
québec	québec	québec	zuobecēt		
oordra	raidītāju	oordra	raidītājs	V;PRS	N;ACC;MASC;SG
oordra	stafete	oordra	stafete	V;PRS	N;NOM;FEM;SG
waarheen	kur	waarheen	kur	PRO	ADV
waarheen	ja	waarheen	ja	PRO	CONJ
engelbrecht	engelbrecht	engelbrecht	engelbrecht		N;NOM;MASC;SG
sag	mīksto	sag	mīksta		ADJ;ACC;MASC;SG
sag	mīksti	sag	mīksts		ADJ;NOM;MASC;PL
sag	maiga	sag	maiga		ADJ;NOM;FEM;SG
sag	mīkstie	sag	mīksts		ADJ;NOM;MASC;PL
sag	mīksta	sag	mīksta		ADJ;NOM;FEM;SG
sag	mīksts	sag	mīksts		ADJ;NOM;MASC;SG
wysheid	gudrības	wysheid	gudrība	N;SG	N;NOM;FEM;PL
dubbel	dubulta	dubbel	dubult		ADJ;NOM;FEM;SG
dubbel	dubultā	dubbel	dubults		ADJ;NOM;FEM;SG
dubbel	dubults	dubbel	dubults		N;NOM;MASC;SG
vaal	neizdodas	vaal	neizdoties		V;FH;IND;3;NEG;REFL;PRS;FIN;ACT
vaal	neizdosies	vaal	neizdoties		V;FH;IND;3;NEG;REFL;FUT;FIN;ACT
vaal	neizdodas	vaal	neizdoties		V;FH;IND;3;NEG;REFL;PRS;FIN;ACT
swakker	vājāka	swakker	vāja		ADJ;NOM;CMPR;FEM;SG
hampshire	hampshire	hampshier	hampshirs		
dunedin	danīdina	dunedin	danīdināt	PROPN;SG	N;NOM;FEM;SG
moeilikheid	grūtības	moeilikheid	grūtības	N;SG	N;NOM;FEM
bosch	bosch	bosch	bosch		
oorlewing	izdzīvošanu	oorlewing	izdzīvošana	V;PRS	N;ACC;FEM;SG
oorlewing	dzīvildze	oorlewing	dzīvildze	V;PRS	N;NOM;FEM;SG
oorlewing	izdzīvošana	oorlewing	izdzīvošana	V;PRS	N;NOM;FEM;SG
oorlewing	izdzīvošanas	oorlewing	izdzīvošana	V;PRS	N;NOM;FEM;SG
fasade	fasādes	fasade	fasāde	N;SG	N;NOM;FEM;PL
slagting	ievainots	slagting	ievainot	N;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
slagting	slepkavības	slagting	slepkavība	N;SG	N;NOM;FEM;PL
mozart	mocarts	mozart	mocarts		N;NOM;MASC;SG
kong	kong	kong	kong	PROPN;SG	
geïntegreerde	integrētu	integreer	integrēt	ADJ;NOM	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
geïntegreerde	integrētas	integreer	integrēta	ADJ;NOM	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
geïntegreerde	integrēta	integreer	integrēt	ADJ;NOM	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
geïntegreerde	integrētā	integreer	integrēt	ADJ;NOM	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
geïntegreerde	integrēts	integreer	integrēt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geïntegreerde	integrēti	integreer	integrēt	ADJ;NOM	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
marco	marko	marco	markot	PROPN;SG	PROPN
reken	aprēķini	reken	aprēķināt	V;PRS	N;NOM;MASC;PL
reken	aprēķins	reken	aprēķins	V;PRS	N;NOM;MASC;SG
reken	aprēķināšana	reken	aprēķināšana	V;PRS	N;NOM;FEM;SG
vennootskap	partnerības	vennootskap	partnerība	N;SG	N;NOM;FEM;PL
vennootskap	partnerattiecības	vennootskap	partnerattiecība	N;SG	N;NOM;FEM;PL
ovaal	ovālas	ovaal	ovāla	PROPN;SG	ADJ;NOM;FEM;PL
dos	dos	dos	dot		V;FH;IND;3;POS;FUT;FIN;ACT
stadiger	lēnāka	stadig	lēna	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
instandhouding	uzturēšanas	instandhouding	uzturēšana	N;SG	N;NOM;FEM;PL
shaw	šovs	shaw	šovs		N;NOM;MASC;SG
shaw	šova	shaw	šovs		N;NOM;MASC;SG
motion	kustība	motion	kustība		N;NOM;FEM;SG
motion	priekšlikumu	motion	priekšlikums		N;ACC;MASC;SG
motion	priekšlikums	motion	priekšlikums		N;NOM;MASC;SG
astronomiese	astronomijas	astronomies	astronomija	ADJ;NOM	N;NOM;FEM;PL
disney	disney	disney	disney		
woonplek	dzīvesvietas	woonplek	dzīvesvieta	N;SG	N;NOM;FEM;PL
missie	misijas	missie	misija	N;SG	N;NOM;FEM;PL
beskeie	pieticīgi	beskeie	pieticīgi		ADV
beskeie	pieticīgs	beskeie	pieticīgs		ADJ;NOM;MASC;SG
markus	atzīmēt	markus	atzīmēt	N;SG	V;POS;NFIN
markus	marks	markus	marks	N;SG	PROPN;NOM;MASC;SG
toegewyde	veltīta	toewy	veltīt	ADJ;NOM	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
toegewyde	veltīts	toewy	veltīt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
hong	hong	hong	hong	PROPN;SG	
snit	trases	snit	trase	N;SG	N;NOM;FEM;PL
bangladesj	bangladešas	banglade	bangladesa	ADJ;NOM	N;NOM;FEM;PL
bangladesj	bangladeša	banglade	bangladesis	ADJ;NOM	N;NOM;MASC;SG
sed	sed	sed	sed	ADV	
gesprekke	konvertēšanu	gesprek	konvertēšana	N;PL	N;ACC;FEM;SG
anderson	andersone	anderson	andersone		PROPN;NOM;FEM;SG
anderson	andersons	anderson	andersons		PROPN;NOM;MASC;SG
identies	identiskas	identies	identiska	V;PRS	ADJ;NOM;FEM;PL
identies	identiska	identies	identiska	V;PRS	ADJ;NOM;FEM;SG
identies	identisks	identies	identisks	V;PRS	ADJ;NOM;MASC;SG
identies	identiski	identies	identiski	V;PRS	ADV
moldowa	moldovā	moldowa	moldovs		N;ESS;FEM;SG
moldowa	moldovas	moldowa	moldova		PROPN;NOM;FEM;SG
moldowa	moldova	moldowa	moldot		PROPN;NOM;FEM;SG
operasies	protezēšanas	operasie	protezēšana	N;PL	N;NOM;FEM;SG
sportsoorte	sporta	sportsoort	sports	N;PL	N;GEN;MASC;SG
sportsoorte	sports	sportsoort	sports	N;PL	N;NOM;MASC;SG
herhaaldelik	atkārtoti	herhaaldelik	atkārtoti	PRO	ADV
ubuntu	ubuntu	ubuntu	ubunts		N;ACC;FEM;SG
swangerskap	grūtniecības	swangerskap	grūtniecība	N;SG	N;NOM;FEM;PL
swangerskap	maternitātes	swangerskap	maternitāte	N;SG	N;NOM;FEM;PL
onveranderd	neskartu	onveranderd	neskarts		ADJ;ACC;MASC;SG
onveranderd	nemainīgs	onveranderd	nemainīgs		ADJ;NOM;MASC;SG
propaganda	propaganda	propaganda	propagands		N;NOM;FEM;SG
propaganda	propagandas	propaganda	propaganda		N;NOM;FEM;PL
jules	žils	jules	žils	PROPN;SG	PROPN;NOM;MASC;SG
lancaster	lankasteras	lancaster	lankastera		N;NOM;FEM;PL
leonard	leonards	leonard	leonards		N;NOM;MASC;SG
rupert	rupert	rupert	rupert		
mikro	mikro	mikro	mikra	V;PRS	N
rené	renē	rené	renēt		PROPN
trop	saimes	trop	saime		N;NOM;FEM;PL
trop	saime	trop	saime		N;NOM;FEM;SG
hopkins	hopkinss	hopkins	hopkinss		PROPN;NOM;MASC;SG
huur	īri	huur	īri	V;PRS	N;NOM;MASC;PL
huur	īre	huur	īre	V;PRS	N;NOM;FEM;SG
afgehandel	gatavo	afhandel	gatavot	V;PST;V.PTCP	V;FH;IND;2;POS;PRS;FIN;ACT
afgehandel	pilnīga	afhandel	pilnīga	V;PST;V.PTCP	ADJ;NOM;FEM;SG
virtuele	virtuālā	virtueel	virtuāls		ADJ;NOM;FEM;SG
virtuele	virtuālo	virtueel	virtuāls		ADJ;ACC;MASC;SG
instruksies	instrukcija	instruksie	instrukcija	N;PL	N;NOM;FEM;SG
olga	olga	olga	olga		PROPN;NOM;FEM;SG
aanvaarde	pieņemts	aanvaarde	pieņemt	N;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aanvaarde	pieņemta	aanvaarde	pieņemt	N;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
aanvaarde	pieņemti	aanvaarde	pieņemt	N;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
clinton	klintons	clinton	klintons		PROPN;NOM;MASC;SG
alessandro	alessandro	alessandro	alessandro		PROPN;NOM;FEM;SG
plaasvervanger	nomaiņa	plaasvervanger	nomaiņa	ADV	N;NOM;FEM;SG
plaasvervanger	aizvietošana	plaasvervanger	aizvietošana	ADV	N;NOM;FEM;SG
plaasvervanger	aizstāšana	plaasvervanger	aizstāšana	ADV	N;NOM;FEM;SG
emosies	emocijām	emosie	emocija	N;SG	N;DAT;FEM;PL
emosies	emocijas	emosie	emocija	N;SG	N;NOM;FEM;PL
guy	puisis	guy	puisis		N;NOM;MASC;SG
guy	čalis	guy	čalis		N;NOM;MASC;SG
vatikaan	vatikāna	vatikaan	vatikāns		N;GEN;MASC;SG
georgia	gruzija	georgia	gruzija		PROPN;NOM;FEM;SG
magnus	magnuss	magnus	magnuss	PRO;NOM;SG;3	PROPN;NOM;MASC;SG
oorkom	cieņu	oorkom	cieņa	V;PRS	N;ACC;FEM;SG
oorkom	cieņa	oorkom	cieņa	V;PRS	N;NOM;FEM;SG
tarzan	tarzāna	tarzan	tarzāns		N;NOM;MASC;SG
moeiliker	paplašināti	moeilik	paplašināt	ADV;CMPR	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
moeiliker	progresējošu	moeilik	progresēt	ADV;CMPR	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
enkel	potītes	enkel	potīte		N;NOM;FEM;PL
enkel	vienotā	enkel	vienots		ADJ;NOM;FEM;SG
enkel	vienreizēja	enkel	vienreizēja		ADJ;NOM;FEM;SG
enkel	vienots	enkel	vienots		ADJ;NOM;MASC;SG
enkel	vienotais	enkel	vienot		ADJ;NOM;MASC;SG
hugh	hjū	hugh	hjū		
lippe	lūpu	lip	lūpa	N;PL	N;ACC;FEM;SG
lippe	lippe	lip	lippe	N;PL	
roland	rolands	roland	rolands		PROPN;NOM;MASC;SG
onderliggende	pamatne	onderliggend	pamatne	ADJ;NOM	N;NOM;FEM;SG
onderliggende	pamats	onderliggend	pamats	ADJ;NOM	N;NOM;MASC;SG
onderliggende	bāze	onderliggend	bāze	ADJ;NOM	N;NOM;FEM;SG
macdonald	makdonalds	macdonald	makdonalds		N;NOM;MASC;SG
blank	tukšā	blank	tukša		ADJ;NOM;FEM;SG
blank	tukšu	blank	tukša		ADJ;ACC;MASC;SG
blank	tukšs	blank	tukšs		ADJ;NOM;MASC;SG
blank	tukša	blank	tukša		ADJ;NOM;FEM;SG
draak	pūķi	draak	pūķe	N;SG	N;NOM;MASC;PL
reëlings	plāni	reëling	plāns	N;PL	ADJ;NOM;MASC;PL
onderaan	zem	onderaan	zem		ADP
philippe	philippe	philippe	philippe		
winsgewende	peļņa	winsgeef	peļņa	ADJ;NOM	N;NOM;FEM;SG
bolivië	bolīvija	bolivië	bolīvija	N;SG	PROPN;NOM;FEM;SG
beroemd	slavena	beroemd	slavena	V;PRS	ADJ;NOM;FEM;SG
beroemd	slavens	beroemd	slavens	V;PRS	ADJ;NOM;MASC;SG
beroemd	slavenais	beroemd	slavenais	V;PRS	ADJ;NOM;MASC;SG
beroemd	slaveno	beroemd	slavens	V;PRS	ADJ;ACC;MASC;SG
