kate	kate	kate	kate	PROPN;NOM	
stand	stand	stand	sta	N;NOM;INDF;MASC+FEM;SG	
konrad	konrad	konrad	konrad	PROPN;NOM	PROPN
chester	chester	chest	chester	PROPN;NOM	PROPN
patricia	patricia	patricia	patricie	PROPN;NOM	N;DEF;FEM;SG
kalender	calendar	kalender	calendar	N;NOM;INDF;NEUT;PL	N;INDF;MASC;SG
kalender	calendarul	kalender	calendar	N;NOM;INDF;NEUT;PL	N;DEF;MASC;SG
sega	sega	sega	sega	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
ringmaskar	anelide	ringmask	anelid	N;NOM;INDF;MASC+FEM;SG	
edmonton	edmonton	edmonton	edmonton	PROPN;NOM	PROPN
aristolochia	aristolochia	aristolochia	aristolochie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
wallenberg	wallenberg	wallenberg	wallenberg	PROPN;NOM	PROPN
härkomst	coborare	härkomst	coborar	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
lanserade	lansat	lansera	lansat	V;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
lanserade	lansata	lansera	lansat	V;PST;V.PTCP;ACT	ADJ;DEF;FEM;SG
lanserade	lansate	lansera	lansa	V;PST;V.PTCP;ACT	ADJ;INDF;FEM;PL
rapporterade	raportat	rapportera	raporta	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
rapporterade	raportata	rapportera	raportat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
gardner	gardner	gardn	gardner	PROPN;NOM	PROPN
negativt	negativa	negativ	negativa	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
negativt	negative	negativ	negativ	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
negativt	negativ	negativ	negativ	ADJ;NOM;INDF;NEUT;SG	ADV
släkting	ruda	släkting	ruda	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
släkting	relativ	släkting	relativ	N;NOM;INDF;MASC+FEM;SG	ADV
släkting	ruda	släkting	ruda	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
släkting	relative	släkting	relativ	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
släkting	relativa	släkting	relativa	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
läsaren	cititorul	läsare	cititor	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
läsaren	cititor	läsare	cititor	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
allians	alianta	allians	aliantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
allians	alianta	allians	aliantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
allians	alianta	allians	aliantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
utmärkelse	premiul	utmärkelse	premiu	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ham	ham	ham	ham	PROPN;NOM	N;INDF;MASC;SG
sigrid	sigrid	sigrid	sigrid	PROPN;NOM	PROPN
armeniska	armean	armenisk	armean	ADJ;NOM;PL	N;INDF;MASC;SG
armeniska	armeni	armenisk	armen	ADJ;NOM;PL	N;INDF;MASC;PL
ngc	ngc	ngc	ngc	PROPN;NOM	N;INDF;MASC;SG
antônio	antônio	antônio	antônio	PROPN;NOM	PROPN
etablerat	stabilita	etablera	stabilita	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
etablerat	stabiliti	etablera	stabiliti	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
synpunkter	feedback	synpunkt	feedback	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
synpunkter	comentariile	synpunkt	comentariu	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
flyg	fly	flyg	fly	N;NOM;INDF;NEUT;SG	
flyg	zboara	flyg	zboară	N;NOM;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
flyg	musca	flyg	musca	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
flyg	zboara	flyg	zboară	N;NOM;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
flyg	zborul	flyg	zbor	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
flyg	zborurile	flyg	zbor	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
flyg	zboruri	flyg	zbor	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
ajax	ajax	ajax	ajax	PROPN;NOM	N;INDF;MASC;SG
stärka	intarirea	stärka	intarire	V;NFIN;ACT	N;DEF;FEM;SG
stärka	consolidare	stärka	consolidare	V;NFIN;ACT	N;INDF;FEM;SG
stärka	consolidarea	stärka	consolidare	V;NFIN;ACT	N;DEF;FEM;SG
enorma	imensa	enorm	imens	ADJ;NOM;PL	ADJ;DEF;FEM;SG
enorma	imens	enorm	imens	ADJ;NOM;PL	ADJ;INDF;MASC;SG
enorma	enorma	enorm	enorm	ADJ;NOM;PL	ADJ;DEF;FEM;SG
enorma	enorm	enorm	enorm	ADJ;NOM;PL	
enorma	enorma	enorm	enorm	ADJ;NOM;PL	ADJ;DEF;FEM;SG
enorma	imensa	enorm	imens	ADJ;NOM;PL	ADJ;DEF;FEM;SG
enorma	imens	enorm	imens	ADJ;NOM;PL	ADJ;INDF;MASC;SG
klaus	klaus	klaus	klaus	PROPN;NOM	PROPN
gang	banda	gang	bandă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gang	gasca	gang	gască	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
begravningsplats	cimitirul	begravningsplats	cimitir	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
begravningsplats	cimitirul	begravningsplats	cimitir	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
giftermål	casatorie	giftermål	casatorie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
giftermål	casatoria	giftermål	casatorie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
giftermål	casatorie	giftermål	casatorie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
giftermål	casatoria	giftermål	casatorie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
giftermål	casnicie	giftermål	casnicie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
nordström	nordström	nordström	nordström	PROPN;NOM	
anopheles	anopheles	anophel	anopheles	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;SG
enderlein	enderlein	enderlei	enderlein	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
morton	morton	morton	morton	PROPN;NOM	PROPN
calgary	calgary	calgary	calgary	PROPN;NOM	PROPN
robotar	rachetele	robota	rachet	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
dominerade	dominat	dominera	domina	V;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
dominerade	dominata	dominera	dominat	V;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
finansiella	financiara	finansiell	financiară	ADJ;NOM;PL	ADJ;DEF;FEM;SG
finansiella	financiar	finansiell	financiar	ADJ;NOM;PL	ADV
finansiella	financial	finansiell	financial	ADJ;NOM;PL	N;INDF;MASC;SG
finansiella	financiara	finansiell	financiară	ADJ;NOM;PL	ADJ;DEF;FEM;SG
dawson	dawson	dawson	dawson	PROPN;NOM	PROPN
hertigdömet	ducat	hertigdöm	ducat	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
hertigdömet	ducatul	hertigdöm	ducat	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
magna	magna	magen	magnă	N;NOM;INDF;MASC+FEM;SG	
pia	pia	pia	pie	PROPN;NOM	
devon	devon	devon	devon	PROPN;NOM	PROPN
delägare	partenere	delägare	partenere	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;FEM;PL
delägare	partenera	delägare	parteneră	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
delägare	partenerul	delägare	partener	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
delägare	partener	delägare	partener	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
croix	croix	croix	croix	N;NOM;INDF;MASC+FEM;SG	PROPN
kenny	kenny	kenny	kenny	PROPN;NOM	PROPN
mick	mick	måcke	mick	N;NOM;INDF;MASC+FEM;SG	PROPN
bitar	biti	bit	biti	N;NOM;INDF;MASC+FEM;PL	
bitar	bucati	bit	bucată	N;NOM;INDF;MASC+FEM;PL	
ljusa	luminos	ljus	luminos	ADJ;NOM;PL	ADJ;INDF;MASC;SG
ljusa	bright	ljus	bright	ADJ;NOM;PL	N;INDF;MASC;SG
theodore	theodore	theodore	theodore	PROPN;NOM	PROPN
theodore	teodor	theodore	teodor	PROPN;NOM	PROPN
theodore	theodor	theodore	theodor	PROPN;NOM	PROPN
electric	electrice	electric	electric	N;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
electric	electric	electric	electric	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
electric	electrica	electric	electrică	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
diskuteras	discutat	diskutera	discuta	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
diskuteras	discutate	diskutera	discutat	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
vitryska	belarus	vitrysk	belarus	N;NOM;INDF;MASC+FEM;SG	PROPN
edith	edith	edith	edith	PROPN;NOM	PROPN
dynastin	dinastia	dynastin	dinastie	ADJ;NOM;DEF;RL	N;DEF;FEM;SG
dynastin	dinastie	dynastin	dinastie	ADJ;NOM;DEF;RL	N;INDF;FEM;SG
dynastin	dinastiei	dynastin	dinastie	ADJ;NOM;DEF;RL	N;DEF;FEM;SG
väntar	astept	vänta	astept	V;IND;PRS;FIN;ACT	
väntar	astept	vänta	astept	V;IND;PRS;FIN;ACT	
väntar	asteptare	vänta	asteptare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
knapp	butonul	knapp	buton	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
inter	inter	inter	inter	PROPN;NOM	N;INDF;MASC;SG
republik	republica	republik	republică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
republik	republica	republik	republică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
handbollsspelare	handbalista	handbollsspelare	handbalista	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
presentation	prezentare	presentation	prezentare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
presentation	prezentarea	presentation	prezentare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
utgivning	emitere	utgivning	emitere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
utgivning	emiterea	utgivning	emitere	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
utgivning	publicare	utgivning	publicare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
utgivning	publicarea	utgivning	publicare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förstöra	ruina	förstöra	ruină	V;NFIN;ACT	N;DEF;FEM;SG
förstöra	ruina	förstöra	ruină	V;NFIN;ACT	N;DEF;FEM;SG
syre	oxigenul	syre	oxigen	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
lycka	fericirea	lycka	fericire	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lycka	fericire	lycka	fericire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kulturer	culturile	kultur	cultură	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
opus	opus	opus	opune	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
slovenska	slovena	slovensk	slovena	ADJ;NOM;PL	N;DEF;FEM;SG
slovenska	slovena	slovensk	slovena	ADJ;NOM;PL	N;DEF;FEM;SG
slovenska	sloven	slovensk	sloven	ADJ;NOM;PL	ADJ;INDF;MASC;SG
tristis	tristis	tristis	tristis	N;NOM;INDF;MASC+FEM;SG	
befattning	functie	befattning	functie	N;NOM;INDF;MASC+FEM;SG	
befattning	functie	befattning	functie	N;NOM;INDF;MASC+FEM;SG	
befattning	functia	befattning	functie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
befattning	functia	befattning	functie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
befattning	pozitie	befattning	pozitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
befattning	pozitia	befattning	pozitie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
befattning	pozitia	befattning	pozitie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
befattning	pozitie	befattning	pozitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
befattning	pozitie	befattning	pozitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
systrar	surorilor	syster	soră	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
systrar	surorile	syster	soră	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
rättegången	proces	rättegång	proces	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
rättegången	procesul	rättegång	proces	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
planeras	planificate	planera	planificat	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
planeras	planuit	planera	planui	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
planeras	planificat	planera	planificat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
planeras	planificata	planera	planificat	V;IND;PRS;FIN;PASS	ADJ;DEF;FEM;SG
kontroversiella	controversat	kontroversiell	controversa	ADJ;NOM;PL	ADJ;INDF;MASC;SG
kontroversiella	controversata	kontroversiell	controversat	ADJ;NOM;PL	ADJ;DEF;FEM;SG
datorn	calculator	dator	calculator	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
datorn	computer	dator	computer	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
datorn	calculatorul	dator	calculator	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
manga	manga	manga	manga	N;NOM;INDF;MASC+FEM;SG	
kommersiellt	comerciale	kommersiell	comercial	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
kommersiellt	reclama	kommersiell	reclama	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
kommersiellt	comerciala	kommersiell	comercial	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
accepterade	acceptat	acceptera	acceptat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
accepterade	acceptata	acceptera	acceptată	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
accepterade	acceptata	acceptera	acceptată	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
planina	planina	planin	planină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tittar	privind	titta	privind	V;IND;PRS;FIN;ACT	ADP;ACC
tittar	vizionarea	titta	vizionare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
justin	justin	justin	justin	PROPN;NOM	
orleans	orleans	orleans	orleans	PROPN;NOM	PROPN
giro	giro	giro	giro	PROPN;NOM	N;INDF;MASC;SG
levi	levi	levi	levi	N;NOM;INDF;MASC+FEM;SG	PROPN
istanbul	istanbul	istanbul	istanb	PROPN;NOM	PROPN
uppträda	efectuarea	uppträda	efectuare	V;IMP;FIN;ACT	N;DEF;FEM;SG
cut	taie	cut	tăia	N;NOM;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
cut	taiat	cut	taia	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
väggen	peretele	vägg	perete	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
väggen	wall	vägg	wall	N;NOM;DEF;MASC+FEM;SG	PROPN
väggen	zid	vägg	zid	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
väggen	zidul	vägg	zid	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
väggen	perete	vägg	perete	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
relizane	relizane	relizane	relizan	N;NOM;INDF;MASC+FEM;SG	
minnet	memorie	minn	memorie	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
minnet	memoria	minn	memorie	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
minnet	amintirea	minn	amintire	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
minnet	amintire	minn	amintire	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
elena	elena	elena	elena	PROPN;NOM	N;DEF;FEM;SG
westwood	westwood	westwood	westwood	PROPN;NOM	PROPN
somalia	somalia	somali	somalie	PROPN;NOM	N;DEF;FEM;SG
inställning	atitudinea	inställning	atitudine	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
inställning	atitudine	inställning	atitudine	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
inställning	setare	inställning	setare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
inställning	setarea	inställning	setare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
inställning	configurare	inställning	configurare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
inställning	configuratia	inställning	configuratie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
santana	santana	santan	santana	N;NOM;INDF;MASC+FEM;SG	PROPN
burgos	burgos	burgos	burgos	PROPN;NOM	N;INDF;MASC;SG
mekanisk	mecanice	mekanisk	mecanic	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
mekanisk	mecanica	mekanisk	mecanică	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hebei	hebei	hebei	hebel	PROPN;NOM	PROPN
efterföljare	succesorii	efterföljare	succesor	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
efterföljare	urmaritorii	efterföljare	urmaritor	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
efterföljare	urmaritori	efterföljare	urmaritor	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
efterföljare	succesorul	efterföljare	succesor	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
efterföljare	succesor	efterföljare	succesor	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
upptäckten	descoperire	upptäckt	descoperire	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
upptäckten	descoperiri	upptäckt	descoperire	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
upptäckten	descoperirea	upptäckt	descoperire	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
upptäckten	discovery	upptäckt	discovery	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
gansu	gansu	gansu	gansu	PROPN;NOM	PROPN
artur	arthur	artur	arthur	PROPN;NOM	PROPN
artur	artur	artur	artur	PROPN;NOM	PROPN
artur	artur	artur	artur	PROPN;NOM	PROPN
gäst	invitat	gäsa	invita	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
mänsklig	umane	mänsklig	uman	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
mänsklig	om	mänsklig	om	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;SG
mänsklig	umana	mänsklig	umană	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
brabham	brabham	brabham	brabham	PROPN;NOM	PROPN
stupade	cazut	stupa	caze	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
stupade	cazuta	stupa	cazut	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
stupade	cazut	stupa	caze	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
apamea	apamea	apame	apamea	N;NOM;INDF;MASC+FEM;SG	
clubiona	clubiona	clubion	clubiona	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
moss	muschi	moss	muschi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
moss	moss	moss	moss	N;NOM;INDF;MASC+FEM;SG	PROPN
schloss	schloss	schloss	schloss	PROPN;NOM	N;INDF;MASC;SG
novell	romanul	novell	roman	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
novell	nuvela	novell	nuvelă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
oum	oum	oum	oum	N;NOM;INDF;MASC+FEM;SG	
made	facute	made	face	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
made	made	made	made	N;NOM;INDF;MASC+FEM;SG	
made	facuta	made	facuta	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
made	facut	made	face	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
register	inregistreaza	regist	inregistra	N;NOM;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
register	inregistrare	regist	inregistrare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
register	discuri	regist	disc	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
register	inregistrari	regist	inregistrare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
register	recorduri	regist	record	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
register	registre	regist	registru	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
register	registrele	regist	registru	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
register	registre	regist	registru	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
kärnan	nucleu	kärna	nucleu	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kärnan	nucleul	kärna	nucleu	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
kärnan	core	kärna	core	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kärnan	miezul	kärna	miez	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
kärnan	miez	kärna	miez	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kärnan	nucleu	kärna	nucleu	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
montanus	montanus	montanus	montanus	N;NOM;INDF;MASC+FEM;SG	PROPN
systems	sisteme	system	sistem	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
skapandet	crearea	skapande	creare	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
skapandet	creatie	skapande	creatie	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
skapandet	creare	skapande	creare	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
psykologi	psihologia	psykologi	psihologie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
psykologi	psihologie	psykologi	psihologie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
mini	mini	mini	min	N;NOM;INDF;MASC+FEM;SG	
feng	feng	feng	feng	N;NOM;INDF;MASC+FEM;SG	
motte	motte	motte	mott	N;NOM;INDF;MASC+FEM;SG	PROPN
släppts	lansat	släppa	lansat	V;V.CVB;PASS	ADJ;INDF;MASC;SG
släppts	eliberat	släppa	elibera	V;V.CVB;PASS	ADJ;INDF;MASC;SG
släppts	eliberata	släppa	eliberat	V;V.CVB;PASS	N;DEF;FEM;SG
mårten	marten	mårt	marten	N;NOM;DEF;MASC+FEM;SG	
jupiter	jupiter	jupit	jupiter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
överlevande	supravietuitori	överlevande	supravietuitor	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC;PL
överlevande	survivor	överlevande	survivor	ADJ;NOM;PRS;V.PTCP	N;INDF;MASC;SG
erkänner	recunoscand	erkänna	recunosca	V;IND;PRS;FIN;ACT	
formica	formica	formic	formică	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
norberg	norberg	norberg	norberg	PROPN;NOM	
synliga	vizibila	synlig	vizibil	ADJ;NOM;PL	ADJ;DEF;FEM;SG
synliga	vizibil	synlig	vizibil	ADJ;NOM;PL	ADV
mattsson	mattsson	mattsson	mattsson	PROPN;NOM	
selma	selma	selma	selmă	PROPN;NOM	N;DEF;FEM;SG
aus	aus	aus	aus	V;IMP;FIN;ACT	N;INDF;MASC;SG
nationen	natiune	nation	natiune	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
nationen	natiune	nation	natiune	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
nationen	neam	nation	neam	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
sålda	vandut	såld	vandut	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
sålda	vanduta	såld	vanduta	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
sålda	vandut	såld	vandut	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
kämpade	luptat	kämpa	lupta	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kuala	kuala	kuala	kuala	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
satsa	pariaza	satsa	pariază	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
satsa	pariu	satsa	pariu	V;IMP;FIN;ACT	N;INDF;MASC;SG
marknad	piata	marknad	piată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
marknad	piata	marknad	piată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
marknad	piata	marknad	piată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
marknad	piata	marknad	piată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
marknad	piata	marknad	piată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensionare	pension	pensionară	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pension	pensionarea	pension	pensionare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensie	pension	pensie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
pension	pensia	pension	pensie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensiunea	pension	pensiune	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensii	pension	pensie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pension	pensiile	pension	pensie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;PL
pension	pensii	pension	pensie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pension	pensiuni	pension	pensiune	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
portal	portalul	portal	portal	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
fysiologi	fiziologia	fysiologi	fiziologie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
konservativ	conservatori	konservativ	conservator	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
braun	braun	braun	braun	PROPN;NOM	PROPN
knuten	nod	knyta	nod	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC;SG
jiang	jiang	jiang	jiang	PROPN;NOM	PROPN
andrés	andrés	annan	andrés	PROPN;NOM	PROPN
flykt	evadarea	flykt	evadare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flykt	evadare	flykt	evadare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
