les	на	le	на	DET;DEF;PL	ADP;ACC
variations	варіація	variation	варіація	N;FEM;PL	N;INAN;NOM;FEM;SG
remplacée	замінили	remplacer	замінити	V;FEM;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
magasin	зберігати	magasin	зберігати	N;MASC;SG	V;IPFV;NFIN
landes	ланд	lande	ланд	N;FEM;PL	
neuve	ньюфаундленд	neuf	ньюфаундленд	ADJ;FEM;SG	PROPN;INAN;NOM;MASC;SG
sucre	сукре	sucre	сукрий	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
manifestation	продемонструвати	manifestation	продемонструвати	N;FEM;SG	V;PFV;NFIN
installée	встановлені	installer	встановлений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
installée	встановлений	installer	встановлений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
gold	золота	gold	золото		N;INAN;NOM;NEUT;SG
gold	gold	gold	gold		
gold	золоті	gold	золотий		ADJ;NOM;PL
gold	золото	gold	золото		N;INAN;NOM;NEUT;SG
cite	cite	citer	cite	V;IND;SG;3;PRS;FIN	
cite	цитати	citer	цитати	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
cite	цитата	citer	цитатий	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
cite	цитування	citer	цитування	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
symphonie	симфонічний	symphonie	симфонічний	N;FEM;SG	ADJ;NOM;MASC;SG
vêtements	одяг	vêtement	одяг	N;MASC;PL	N;INAN;NOM;MASC;SG
vêtements	одяг	vêtement	одяг	N;MASC;PL	N;INAN;NOM;MASC;SG
adulte	дорослих	adulte	дорослий	ADJ;MASC;SG	ADJ;ACC;PL
adulte	дорослі	adulte	дорослий	ADJ;MASC;SG	ADJ;NOM;PL
adulte	дорослі	adulte	дорослий	ADJ;MASC;SG	ADJ;NOM;PL
trad	trad	trad	trad		
tomber	falling	tomber	falling	V;NFIN	
tomber	осінь	tomber	осінь	V;NFIN	N;INAN;NOM;FEM;SG
tomber	fall	tomber	fall	V;NFIN	
tomber	падіння	tomber	падіння	V;NFIN	N;INAN;NOM;NEUT;SG
roches	каміння	roche	каміння	N;FEM;PL	N;INAN;NOM;NEUT;SG
stone	камінь	stone	камінь	PROPN	N;INAN;NOM;MASC;SG
stone	stone	stone	stone	PROPN	
stone	стоун	stone	стоуна	PROPN	PROPN;ANIM;NOM;MASC;SG
entité	сутності	entité	сутність	N;FEM;SG	N;INAN;NOM;FEM;PL
aérien	air	aérien	air	ADJ;MASC;SG	
aérien	повітря	aérien	повітря	ADJ;MASC;SG	N;INAN;NOM;NEUT;SG
abraham	авраам	abraham	авраам	PROPN	PROPN;ANIM;NOM;MASC;SG
abraham	абрахам	abraham	абрах	PROPN	N;ANIM;NOM;MASC;SG
couvert	розібралися	couvert	розібратися	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
couvert	покрита	couvert	покритий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
délégué	делегат	déléguer	делегат	V;MASC;SG;PST;V.PTCP	N;ANIM;NOM;MASC;SG
délégué	уповноваженого	déléguer	уповноважений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
cahiers	cahiers	cahier	cahiers	N;MASC;PL	
vraie	реал	vrai	реал	ADJ;FEM;SG	
vraie	справжні	vrai	справжній	ADJ;FEM;SG	ADJ;NOM;PL
vraie	істина	vrai	істина	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
vraie	правда	vrai	правда	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
graveur	engraver	graveur	engraver	N;MASC;SG	
contemporains	сучасна	contemporain	сучасний	ADJ;MASC;PL	ADJ;NOM;FEM;SG
contemporains	contemporary	contemporain	contemporary	ADJ;MASC;PL	
contemporains	сучасне	contemporain	сучасне	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
régionaux	районної	régional	районний	ADJ;MASC;PL	ADJ;GEN;FEM;SG
régionaux	обласний	régional	обласний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
régionaux	регіональний	régional	регіональний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
wikimedia	wikimedia	wikimedia	wikimedia	PROPN	
battant	польоту	battre	політ	V;PRS;V.PTCP	N;INAN;GEN;MASC;SG
carter	картер	carter	картер	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
francfort	франкфурт	francfort	франкфурт	PROPN	PROPN;INAN;NOM;MASC;SG
#ffffff	#	#ffffff	#		
attentat	атаки	attentat	атаки	N;MASC;SG	N;INAN;NOM;FEM;PL
arles	арль	arle	арль	PROPN	
colorado	колорадо	colorado	колорадо	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
feuille	leaf	feuille	leaf	N;FEM;SG	
difficiles	hard	difficile	hard	ADJ;MASC;PL	
difficiles	тяжко	difficile	тяжко	ADJ;MASC;PL	ADV
difficiles	важкий	difficile	важкий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
difficiles	складна	difficile	складний	ADJ;MASC;PL	ADJ;NOM;FEM;SG
difficiles	важка	difficile	важка	ADJ;MASC;PL	ADJ;NOM;FEM;SG
difficiles	жорсткий	difficile	жорсткий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
difficiles	важко	difficile	важко	ADJ;MASC;PL	ADV
difficiles	складно	difficile	складно	ADJ;MASC;PL	ADV
difficiles	складне	difficile	складний	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
coupes	cups	coupe	cups	N;FEM;PL	
douce	солодкі	doux	солодкий	ADJ;FEM;SG	ADJ;NOM;PL
douce	soft	doux	soft	ADJ;FEM;SG	
douce	ніжні	doux	ніжний	ADJ;FEM;SG	ADJ;NOM;PL
remarquables	надзвичайно	remarquable	надзвичайно	ADJ;MASC;PL	ADV
remarquables	видатним	remarquable	видатний	ADJ;MASC;PL	ADJ;INS;MASC;SG
contraint	примусово	contraindre	примусово	V;MASC;SG;PST;V.PTCP	ADV
contraint	змусили	contraindre	змусити	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
contraint	вимушена	contraindre	вимушений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
dep	деп	dep	деп	N;MASC;SG	
michigan	michigan	michigan	michigan	PROPN	
khan	хан	khan	хан	PROPN	PROPN;ANIM;NOM;MASC;SG
indre	ендр	indre	ендр	PROPN	
finlandais	фіни	finlandais	фіна	ADJ;MASC;SG	N;ANIM;NOM;MASC;PL
enfer	hell	enfer	hell	N;MASC;SG	
enfer	чорти	enfer	чорт	N;MASC;SG	N;ANIM;NOM;MASC;PL
inutile	непотрібні	inutile	непотрібний	ADJ;MASC;SG	ADJ;NOM;PL
déchets	переводити	déchet	переводити	N;MASC;PL	V;IPFV;NFIN
comique	comic	comique	comic	N;MASC;SG	
comique	комедії	comique	комедія	N;MASC;SG	N;INAN;NOM;FEM;PL
bell	дзвінка	bell	дзвінка	PROPN	N;INAN;GEN;MASC;SG
bell	bell	bell	bell	PROPN	
bell	белл	bell	белл	PROPN	
bell	дзвін	bell	дзвін	PROPN	N;INAN;NOM;MASC;SG
bell	дзвінок	bell	дзвінка	PROPN	N;INAN;NOM;MASC;SG
doté	наділені	doter	наділений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
manuscrits	грамоти	manuscrit	грамота	V;MASC;PL;PST;V.PTCP	N;INAN;NOM;FEM;PL
manuscrits	рукопис	manuscrit	рукопис	V;MASC;PL;PST;V.PTCP	N;INAN;NOM;MASC;SG
manuscrits	рукописи	manuscrit	рукопис	V;MASC;PL;PST;V.PTCP	N;INAN;NOM;MASC;PL
atlanta	атланти	atlanta	атлант	PROPN	PROPN;INAN;NOM
essence	бензиновий	essence	бензиновий	N;FEM;SG	ADJ;NOM;MASC;SG
séminaire	семінарії	séminaire	семінарія	N;MASC;SG	N;INAN;NOM;FEM;PL
administratives	адміністративний	administratif	адміністративний	ADJ;FEM;PL	ADJ;NOM;MASC;SG
administratives	адміністративне	administratif	адміністративний	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
vancouver	ванкувер	vancouver	ванкувер	PROPN	PROPN;INAN;NOM;MASC;SG
orthographe	чари	orthographe	чари	N;FEM;SG	N;INAN;NOM
orthographe	пишеться	orthographe	писатися	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
lucas	лукас	lucas	лукас	PROPN	PROPN;ANIM;NOM;MASC;SG
biologie	біології	biologie	біологія	N;FEM;SG	N;INAN;NOM;FEM;PL
massachusetts	массачусетс	massachusett	массачусетс	N;MASC;PL	PROPN;INAN;NOM;FEM;SG
essayer	try	essayer	try	V;NFIN	
essayer	спроби	essayer	спроба	V;NFIN	N;INAN;NOM;FEM;PL
cellule	комірки	cellule	комірка	N;FEM;SG	N;INAN;NOM;FEM;PL
cellule	клітини	cellule	клітина	N;FEM;SG	N;INAN;NOM;FEM;PL
fou	аншлаг	fou	аншлага	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
fou	шалено	fou	шалено	ADJ;MASC;SG	ADV
fou	шалені	fou	шалений	ADJ;MASC;SG	ADJ;NOM;PL
fou	mad	fou	mad	ADJ;MASC;SG	
fou	скажені	fou	скажений	ADJ;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
accepter	згодна	accepter	згодна	V;NFIN	ADJ;NOM;FEM;SG
accepter	прийняттям	accepter	прийняття	V;NFIN	N;INAN;INS;NEUT;SG
heinrich	генріх	heinrich	генрій	PROPN	PROPN;ANIM;NOM;MASC;SG
coréen	корейська	coréen	корейський	N;MASC;SG	ADJ;NOM;FEM;SG
électorale	колегія	électoral	колегія	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
destinés	вибрала	destiner	вибрати	V;MASC;PL;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
destinés	обрана	destiner	обран	V;MASC;PL;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
destinés	судилося	destiner	судитися	V;MASC;PL;PST;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN
moulins	міллс	moulin	міллс	N;MASC;PL	PROPN;ANIM;NOM;FEM;SG
moulins	мулен	moulin	мулен	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG
banques	банківської	banque	банківський	N;FEM;PL	ADJ;GEN;FEM;SG
banques	банк	banque	банк	N;FEM;PL	N;INAN;NOM;MASC;SG
nommés	названий	nommer	названий	V;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
nommés	призначив	nommer	призначити	V;MASC;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
justement	саме	justement	саме	ADV	PART
battre	біт	battre	біт	V;NFIN	
clavier	клавіатури	clavier	клавіатура	N;MASC;SG	N;INAN;NOM;FEM;PL
cologne	кельн	cologne	кельн	PROPN	PROPN;INAN;NOM;MASC;SG
positif	позитивні	positif	позитивний	ADJ;MASC;SG	ADJ;NOM;PL
positif	позитивно	positif	позитивно	ADJ;MASC;SG	ADV
positif	позитив	positif	позитив	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
positif	спрацьовування	positif	спрацьовування	ADJ;MASC;SG	N;INAN;NOM;NEUT;SG
minnesota	міннесота	minnesota	міннесота	PROPN	N;INAN;NOM;FEM;SG
compléter	доповнення	compléter	доповнення	V;NFIN	N;INAN;NOM;NEUT;SG
plume	пера	plume	перо	N;FEM;SG	N;INAN;NOM;NEUT;PL
alimentaire	харчування	alimentaire	харчування	ADJ;MASC;SG	N;INAN;NOM;NEUT;SG
alimentaire	їжа	alimentaire	їжа	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
paysages	ландшафт	paysage	ландшафт	N;MASC;PL	N;INAN;NOM;MASC;SG
paysages	краєвид	paysage	краєвид	N;MASC;PL	N;INAN;NOM;MASC;SG
paysages	пейзаж	paysage	пейзазати	N;MASC;PL	N;INAN;NOM;MASC;SG
paysages	ландшафтний	paysage	ландшафтний	N;MASC;PL	ADJ;NOM;MASC;SG
barry	баррі	barry	барр	PROPN	PROPN;ANIM;NOM;MASC;SG
kansas	канзасі	kansas	канзас	PROPN	ADV
kansas	канзас	kansas	канзас	PROPN	PROPN;INAN;NOM;MASC;SG
marchandises	перевезення	marchandise	перевезення	N;FEM;PL	N;INAN;NOM;NEUT;SG
marchandises	вантажний	marchandise	вантажний	N;FEM;PL	ADJ;NOM;MASC;SG
marchandises	товар	marchandise	товар	N;FEM;PL	N;INAN;NOM;MASC;SG
patrice	патріс	patrice	патрос	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
disparue	зник	disparu	зник	ADJ;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
visibles	видима	visible	видимо	ADJ;MASC;PL	N;INAN;NOM;FEM;SG
visibles	видимий	visible	видимий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
visibles	видно	visible	видно	ADJ;MASC;PL	ADV
arménie	вірменії	arménie	вірменія	PROPN	PROPN;INAN;GEN;FEM;SG
arménie	вірменія	arménie	вірменія	PROPN	PROPN;INAN;NOM;FEM;SG
norman	норман	norman	норман	PROPN	PROPN;ANIM;NOM;MASC;SG
tirant	синдромом	tirer	синдром	V;PRS;V.PTCP	N;INAN;INS;MASC;SG
tirant	локшину	tirer	локшина	V;PRS;V.PTCP	N;INAN;ACC;FEM;SG
allier	альє	allier	альє	V;NFIN	
xviie	xviie	xviie	xviie	N;MASC;SG	
xviie	сімнадцята	xviie	сімнадцятий	N;MASC;SG	NUM;NOM
leipzig	лейпциг	leipzig	лейпциг	PROPN	PROPN;INAN;NOM;MASC;SG
dites	say	dire	say	V;FEM;PL;PST;V.PTCP	
dites	скажуть	dire	сказати	V;FEM;PL;PST;V.PTCP	V;PFV;IND;PL;3;FUT;FIN
dites	кажу	dire	казати	V;FEM;PL;PST;V.PTCP	V;IPFV;IND;SG;1;PRS;FIN
dites	кажеш	dire	казати	V;FEM;PL;PST;V.PTCP	V;IPFV;IND;SG;2;PRS;FIN
fernand	фернан	fernand	фернан	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
observations	спостереження	observation	спостереження	N;FEM;PL	N;INAN;NOM;NEUT;SG
warner	warner	warner	warner	PROPN	
récente	недавні	récent	недавний	ADJ;FEM;SG	ADJ;NOM;PL
récente	нещодавні	récent	нещодавні	ADJ;FEM;SG	ADJ;NOM;PL
malade	зле	malade	зле	ADJ;MASC;SG	N;INAN;NOM;NEUT;SG
malade	хворі	malade	хвір	ADJ;MASC;SG	N;ANIM;NOM;MASC;PL
malade	хвора	malade	хвора	ADJ;MASC;SG	N;ANIM;NOM;FEM;SG
malade	захворіла	malade	захворіти	ADJ;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
arena	арена	arena	арений	PROPN	N;INAN;NOM;FEM;SG
voulu	захотіли	vouloir	захотіти	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
voulu	хотіли	vouloir	хотіти	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
réduite	зведена	réduire	зведений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
perspective	prospect	perspective	prospect	N;FEM;SG	
perspective	outlook	perspective	outlook	N;FEM;SG	
perspective	перспективи	perspective	перспектива	N;FEM;SG	N;INAN;NOM;FEM;PL
edgar	едгар	edgar	едгар	PROPN	PROPN;ANIM;NOM;MASC;SG
walt	уолт	walt	уолт	PROPN	N;ANIM;NOM;MASC;SG
tourner	хід	tourner	хід	V;NFIN	N;INAN;NOM;MASC;SG
tourner	черга	tourner	черга	V;NFIN	N;INAN;NOM;FEM;SG
tourner	обертання	tourner	обертання	V;NFIN	N;INAN;NOM;NEUT;SG
tourner	лічильника	tourner	лічильник	V;NFIN	N;INAN;GEN;MASC;SG
impérial	imperial	impérial	imperial	ADJ;MASC;SG	
liban	лівану	liban	ліван	N;MASC;SG	PROPN;INAN;GEN;MASC;SG
liban	ліван	liban	ліван	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
routier	дорожні	routier	дорожній	N;MASC;SG	ADJ;NOM;PL
hermann	герман	hermann	герман	PROPN	PROPN;ANIM;NOM;MASC;SG
hermann	герман	hermann	герман	PROPN	PROPN;ANIM;NOM;MASC;SG
messages	повідомлення	message	повідомлення	N;MASC;PL	N;INAN;NOM;NEUT;SG
accusé	обвинувачений	accuser	обвинувачений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
accusé	звинуватили	accuser	звинувати	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
accusé	відповідач	accuser	відповідач	V;MASC;SG;PST;V.PTCP	N;ANIM;NOM;MASC;SG
ernst	ернст	ernst	ернст	PROPN	PROPN;ANIM;NOM;MASC;SG
effort	зусилля	effort	зусилля	N;MASC;SG	N;INAN;NOM;NEUT;PL
affecté	призначена	affecter	призначений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
affecté	оргкомітет	affecter	оргкомітет	V;MASC;SG;PST;V.PTCP	N;INAN;NOM;MASC;SG
affecté	призначені	affecter	призначений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
affecté	задіяні	affecter	задіяний	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
affecté	ураження	affecter	ураження	V;MASC;SG;PST;V.PTCP	N;INAN;NOM;NEUT;SG
stuart	стюарт	stuart	стюарт	PROPN	PROPN;ANIM;NOM;MASC;SG
implique	штрафу	impliquer	штраф	V;IND;SG;3;PRS;FIN	N;INAN;GEN;MASC;SG
index	index	index	index	N;MASC;SG	
index	індекси	index	індекс	N;MASC;SG	N;INAN;NOM;MASC;PL
entend	дізнається	entendre	дізнаватися	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
veulent	вимагаємо	vouloir	вимагати	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
veulent	хочу	vouloir	хотіти	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
veulent	хочеш	vouloir	хотіти	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN
enregistre	рекорд	enregistrer	рекорд	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
enregistre	запис	enregistrer	запис	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
bouche	губи	bouche	губа	N;FEM;SG	N;INAN;NOM;FEM;PL
bouche	губами	bouche	губа	N;FEM;SG	N;INAN;INS;FEM;PL
bouche	устами	bouche	уста	N;FEM;SG	N;INAN;INS
queen	цариці	queen	царика	N;MASC;SG	N;ANIM;NOM;FEM;PL
queen	queen	queen	queen	N;MASC;SG	
lyonnais	ліон	lyonnais	ліон	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
lyonnais	лайонс	lyonnais	лайонс	N;MASC;SG	
blessure	травми	blessure	травма	N;FEM;SG	N;INAN;NOM;FEM;PL
blessure	ушкоджень	blessure	ушкодження	N;FEM;SG	N;INAN;GEN;NEUT;PL
blessure	травм	blessure	травм	N;FEM;SG	N;INAN;GEN;FEM;PL
équateur	еквадор	équateur	еквадор	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
fine	файно	fin	файно	ADJ;FEM;SG	
fine	добре	fin	добре	ADJ;FEM;SG	ADV
bourgeois	буржуа	bourgeois	буржуа	N;MASC;SG	N;ANIM;NOM;MASC;PL
anneau	кільцева	anneau	кільцевий	N;MASC;SG	ADJ;NOM;FEM;SG
chambres	спальні	chambre	спальня	N;FEM;PL	ADJ;NOM;PL
chambres	кімната	chambre	кімната	N;FEM;PL	N;INAN;NOM;FEM;SG
chambres	кімнату	chambre	кімната	N;FEM;PL	N;INAN;ACC;FEM;SG
youtube	youtube	youtube	youtube	N;FEM;SG	
xii	xii	xii	xii	NUM	
pire	найгірші	pire	найгірший	INTJ	ADJ;NOM;RL;PL
pire	найгірше	pire	найгірший	INTJ	ADV;RL
pire	найгірша	pire	найгірший	INTJ	ADJ;NOM;RL;FEM;SG
pire	найстрашніше	pire	найстрашніше	INTJ	ADV;CMPR
pire	гірше	pire	гірше	INTJ	ADV;CMPR
pire	гірші	pire	гірший	INTJ	ADJ;NOM;RL;PL
retourner	повернення	retourner	повернення	V;NFIN	N;INAN;NOM;NEUT;SG
abc	abc	abc	abc	PROPN	
exposé	відкритий	exposer	відкритий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
définie	визначений	définir	визначений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
définie	визначена	définir	визначений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
définie	визначені	définir	визначений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
définie	визначається	définir	визначатися	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
masque	masque	masque	masque	N;MASC;SG	
combattre	combat	combattre	combat	V;NFIN	
combattre	бійця	combattre	бійце	V;NFIN	N;ANIM;ACC;MASC;SG
combattre	комбат	combattre	комбат	V;NFIN	N;INAN;NOM;MASC;SG
combattre	бойове	combattre	бойовий	V;NFIN	ADJ;NOM;NEUT;SG
combattre	бій	combattre	бій	V;NFIN	N;INAN;NOM;MASC;SG
combattre	бійка	combattre	бійка	V;NFIN	N;INAN;NOM;FEM;SG
combattre	fight	combattre	fight	V;NFIN	
gloire	слави	gloire	слава	N;FEM;SG	N;INAN;NOM;FEM;PL
ressemble	схожа	ressembler	схожий	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;SG
ressemble	схожий	ressembler	схожий	V;IND;SG;3;PRS;FIN	ADJ;NOM;MASC;SG
basses	низький	bas	низький	ADJ;FEM;PL	ADJ;NOM;MASC;SG
basses	низька	bas	низький	ADJ;FEM;PL	ADJ;NOM;FEM;SG
basses	low	bas	low	ADJ;FEM;PL	
archive	архівувати	archive	архівувати	N;FEM;SG	V;IPFV;NFIN
protégé	захищений	protéger	захищений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
protégé	захищена	protéger	захищений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
tâche	задачі	tâche	задача	N;FEM;SG	N;INAN;NOM;FEM;PL
monter	гора	monter	гора	V;NFIN	N;INAN;NOM;FEM;SG
monter	маунт	monter	маунт	V;NFIN	
monter	монтування	monter	монтування	V;NFIN	N;INAN;NOM;NEUT;SG
fidèles	вірний	fidèle	вірний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
fidèles	вірний	fidèle	вірний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
fidèles	вірним	fidèle	вірний	ADJ;MASC;PL	ADJ;INS;NEUT;SG
papillon	міль	papillon	міль	N;MASC;SG	
comparaison	порівняти	comparaison	порівняти	N;FEM;SG	V;PFV;NFIN
comparaison	порівнювати	comparaison	порівнювати	N;FEM;SG	V;IPFV;NFIN
comparaison	порівняйте	comparaison	порівняти	N;FEM;SG	V;PFV;IMP;PL;2;FIN
préparer	підготовка	préparer	підготовка	V;NFIN	N;INAN;NOM;FEM;SG
vendée	вандея	vendée	вандея	V;FEM;SG;PST;V.PTCP	PROPN;INAN;NOM;MASC;SG
illustre	наочно	illustre	наочно	ADJ;MASC;SG	ADV
accepté	згідний	accepter	згідний	V;MASC;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
accepté	домовилися	accepter	домовитися	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
